LearnableVariance,MinIWNorm,OptimizationReturnMin,EpThisIter,EpLenMean,MaxIW,InitialReturnMin,EmpiricalD2,MeanIWNorm,StdIW,InitialReturnMean,J_sample_variance,MinIW,ESSRenyi,MeanIW,MeanEntropy,TimestepsSoFar,InitialReturnStd,Weights,InitialReturnMax,Iteration,OptimizationReturnMean,ReturnMeanIW,ReturnStepMax,VarianceInit,EpRewMean,InitialBound,MaxIWNorm,StdIWNorm,ReturnStepMaxmin,TimeElapsed,EpisodesSoFar,OptimizationReturnMax,ESSClassic,Bound
,0.00019248821,,100,495.06,27.935349,49.909706,5.906649,0.013781215,3.7971396,4949.883,357217380.0,0.01924882,16.930073,1.3781215,0.4189424,18759845,492.46582,[ 0.03   0.334 -2.865 -1.901],4999.626,425,4899.9727,6835.346,10.0,-1.0,4949.882744161467,4337.556,0.27935347,0.0379714,10.0,7560.369746923447,42500,4949.7163,11.63916,5347.172
,0.00025470636,,100,493.94,9.75621,2819.6255,3.5817602,0.012037941,1.8497777,4938.329,26944126.0,0.025470637,27.919233,1.2037942,0.4189424,18809239,323.15625,[ 0.014  0.306 -2.851 -1.936],4999.674,426,2118.7034,5834.9717,10.0,-1.0,4938.328998303122,4325.996,0.097562104,0.018497778,10.0,7581.461460828781,42600,2180.0483,29.751192,4676.0996
,1.8930281e-06,,100,480.43,266.38303,,137.58076,0.032498155,26.477596,4802.364,17702455000.0,0.00018930281,0.7268458,3.249815,0.4189424,18857282,698.18744,[ 1.863e-03  3.276e-01 -2.861e+00 -1.899e+00],4999.6685,427,4802.364,16160.232,10.0,-1.0,4802.363890348961,4190.0317,2.6638303,0.26477596,10.0,7599.936888933182,42700,4999.6685,1.484111,8977.896
,0.00015800109,,100,463.48,24.292784,,4.467304,0.015819373,3.3765113,4632.4736,131067490.0,0.01580011,22.384865,1.5819376,0.4189424,18903630,1036.4836,[ 0.016  0.259 -2.87  -1.942],4999.667,428,4632.4736,6051.0073,10.0,-1.0,4632.473185047239,4020.1416,0.24292783,0.033765115,10.0,7619.906374454498,42800,4999.667,17.99944,4756.783
,0.00064580416,,100,404.85,4.5926185,579.8077,2.9467318,0.011486501,1.0784217,4044.1597,25817556.0,0.06458042,33.9359,1.1486502,0.4189424,18944115,1453.1909,[ 1.754e-03  2.209e-01 -2.868e+00 -1.927e+00],4999.7246,429,3464.3525,5377.2896,10.0,-1.0,4044.160043095662,3431.8208,0.045926183,0.010784217,10.0,7638.051148891449,42900,4419.917,53.150272,4326.146
,0.0012058679,,100,477.08,6.8635354,589.8688,1.941192,0.011426064,0.9997061,4769.3364,20887904.0,0.12058679,51.51474,1.1426064,0.4189424,18991823,820.43463,[ 0.019  0.222 -2.87  -1.93 ],4999.6455,430,4179.468,5545.598,10.0,-1.0,4769.336259025425,4157.008,0.06863535,0.0099970605,10.0,7655.992390871048,43000,4409.777,56.640816,4692.4604
,9.1696566e-05,,100,462.2,19.112514,,5.787044,0.014945191,2.7581334,4620.152,194643200.0,0.009169657,17.27998,1.4945192,0.4189424,19038043,1130.6796,[ 0.022  0.227 -2.865 -1.985],4999.6484,431,4620.152,7197.7637,10.0,-1.0,4620.151828606499,4007.8225,0.19112514,0.02758133,10.0,7676.416220426559,43100,4999.6484,22.697016,5724.7275
,7.663683e-05,,100,463.72,34.800056,639.899,6.798519,0.015652735,3.9344256,4635.17,297323680.0,0.0076636835,14.709085,1.5652736,0.4189424,19084415,972.9867,[ 0.017  0.235 -2.866 -1.91 ],4999.65,432,3995.271,7675.1797,10.0,-1.0,4635.17001812753,4022.8403,0.34800056,0.039344255,10.0,7695.609145641327,43200,4359.751,13.664866,6078.5933
,0.0032275866,,100,499.01,3.1862857,3999.5847,1.2092755,0.010387153,0.48534662,4989.3555,17682102.0,0.32275867,82.694145,1.0387155,0.4189424,19134316,99.475815,[ 0.039  0.224 -2.848 -1.862],4999.6465,433,989.77075,5181.4097,10.0,-1.0,4989.3554507645695,4377.0264,0.031862855,0.004853466,10.0,7714.104580402374,43300,1000.06177,82.079666,4508.0493
,2.8974768e-05,,100,472.2,16.944963,,4.959536,0.013425239,2.301512,4720.6914,134840860.0,0.0028974768,20.163176,1.3425238,0.4189424,19181536,1086.7794,[ 0.04   0.207 -2.854 -1.859],4999.6714,434,4720.6914,6600.3726,10.0,-1.0,4720.691265843789,4108.359,0.16944963,0.023015117,10.0,7735.304394006729,43400,4999.6714,25.387897,5236.708
,8.0986014e-05,,100,500.0,10.021801,4998.8887,2.4282918,0.011499298,1.2897975,4999.3755,33377546.0,0.008098601,41.181213,1.1499298,0.4189424,19231536,0.14832413,[ 0.043  0.258 -2.861 -1.904],4999.6045,435,0.48722658,5748.837,10.0,-1.0,4999.375908554677,4387.052,0.100218005,0.012897976,10.0,7755.885118722916,43500,0.7158203,44.285854,4794.654
,0.000110118286,,100,490.04,5.334105,,2.1722867,0.011275027,0.9415352,4899.4883,23003466.0,0.011011829,46.03444,1.1275028,0.4189424,19280540,698.5026,[ 0.065  0.245 -2.868 -1.877],4999.586,436,4899.4883,5533.2183,10.0,-1.0,4899.48851611582,4287.1665,0.05334105,0.009415351,10.0,7771.889322280884,43600,4999.586,58.916092,4630.737
,8.890033e-05,,100,495.02,13.439786,9.980265,5.381947,0.01454718,2.2671907,4949.4067,129718740.0,0.008890033,18.580637,1.454718,0.4189424,19330042,496.43106,[ 0.063  0.282 -2.854 -1.911],4999.6104,437,4939.4263,7223.7593,10.0,-1.0,4949.406806119772,4337.082,0.13439785,0.022671903,10.0,7785.194016456604,43700,4989.63,29.163452,5803.2256
,0.0001493763,,100,495.02,35.739765,9.980091,7.276498,0.014021676,4.3713293,4949.39,480906020.0,0.01493763,13.742875,1.4021676,0.4189424,19379544,496.42944,[ 0.079  0.33  -2.874 -1.991],4999.623,438,4939.4106,6970.389,10.0,-1.0,4949.390500996927,4337.064,0.35739765,0.043713294,10.0,7799.2964770793915,43800,4989.643,9.329117,5318.64
,7.118394e-05,,100,500.0,79.70757,4998.7627,15.910492,0.016771037,8.083903,4999.3555,70992070.0,0.007118394,6.285161,1.6771039,0.4189424,19429544,0.17554991,[ 0.048  0.331 -2.875 -1.924],4999.6665,439,0.5923291,8384.419,10.0,-1.0,4999.354994398649,4387.024,0.7970757,0.08083902,10.0,7810.8983862400055,43900,0.9038086,4.1264496,5941.953
,0.00025025188,,100,493.34,5.2978134,19.964767,2.2341723,0.011502496,0.9716626,4932.5205,23970878.0,0.025025189,44.759304,1.1502496,0.4189424,19478878,511.0889,[ 0.016  0.381 -2.873 -1.936],4999.6553,440,4912.555,5704.706,10.0,-1.0,4932.520266220293,4320.1904,0.052978132,0.009716626,10.0,7824.898127794266,44000,4979.6904,58.357132,4789.4473
,0.002082269,,100,500.0,3.2237067,4998.9717,1.3653176,0.01057862,0.54508054,4999.393,28247784.0,0.20822689,73.243034,1.057862,0.4189424,19528878,0.14081587,[ 0.03   0.411 -2.897 -1.989],4999.6533,441,0.421958,5288.6367,10.0,-1.0,4999.393638161276,4387.0635,0.032237068,0.0054508056,10.0,7836.5014564991,44100,0.6816406,79.02018,4573.149
,1.8505452e-05,,100,495.04,156.22968,29.941513,81.4719,0.038008176,16.629936,4949.6597,6899340300.0,0.0018505453,1.227417,3.8008182,0.4189424,19578382,494.45035,[ 0.045  0.404 -2.887 -1.998],4999.6665,442,4919.7183,18952.115,10.0,-1.0,4949.659788021798,4337.328,1.5622967,0.16629939,10.0,7848.916891813278,44200,4969.725,4.9643188,13425.101
,0.00022992282,,100,495.41,19.733746,399.7333,8.508533,0.016396739,3.3021255,4953.291,233607100.0,0.022992283,11.752908,1.639674,0.4189424,19627923,457.64978,[ 0.083  0.353 -2.871 -2.036],4999.6025,443,4553.557,8187.016,10.0,-1.0,4953.290734542113,4340.967,0.19733745,0.033021253,10.0,7862.288713216782,44300,4599.869,19.77942,6400.9053
,0.00089505984,,100,500.0,3.9783998,4998.743,1.6623414,0.01138203,0.79978883,4999.323,32698352.0,0.089505985,60.156116,1.138203,0.4189424,19677923,0.1649331,[ 0.056  0.33  -2.872 -2.081],4999.595,444,0.5801514,5690.252,10.0,-1.0,4999.323296796098,4387.0005,0.039783996,0.007997888,10.0,7874.282004356384,44400,0.8520508,66.9454,4900.773
,7.660373e-05,,100,485.04,86.00769,,22.789253,0.024267156,9.146221,4849.475,2114953000.0,0.007660373,4.3880334,2.4267159,0.4189424,19726427,852.2592,[ 0.048  0.326 -2.867 -2.036],4999.6396,445,4849.475,11969.326,10.0,-1.0,4849.475496537448,4237.147,0.8600769,0.09146222,10.0,7886.767776012421,44500,4999.6396,6.576722,9046.1875
,9.40633e-07,,100,495.9,1052.694,889.5534,845.0372,0.114839725,104.675354,4958.273,187043900000.0,9.40633e-05,0.11833799,11.4839735,0.4189424,19776017,408.92178,[ 0.048  0.364 -2.877 -2.172],4999.671,446,4068.7202,57019.02,10.0,-1.0,4958.273209756833,4345.941,10.526939,1.0467535,10.0,7899.645204782486,44600,4110.1177,1.1893216,39218.816
,0.001486838,,100,485.07,4.936586,9.97981,1.5965507,0.0108001325,0.86945033,4849.6567,19857322.0,0.1486838,62.63503,1.0800133,0.4189424,19824524,850.5359,[ 0.091  0.311 -2.889 -2.02 ],4999.6084,447,4839.6772,5247.1675,10.0,-1.0,4849.6569083960585,4237.3315,0.04936586,0.008694503,10.0,7912.291504383087,44700,4989.6284,60.67651,4473.467
,0.0011446669,,100,495.97,4.5335774,959.5014,1.6364747,0.011191631,0.7652424,4958.7397,10848586.0,0.11446669,61.106964,1.1191632,0.4189424,19874121,401.9387,[ 0.105  0.289 -2.899 -2.02 ],4999.5825,448,3999.2385,5509.001,10.0,-1.0,4958.740058719867,4346.4185,0.045335773,0.0076524233,10.0,7925.32492852211,44800,4040.081,68.14162,4725.6904
,6.235146e-05,,100,480.05,37.02932,,9.302454,0.016055968,4.8545074,4798.9966,596444160.0,0.006235146,10.749851,1.6055969,0.4189424,19922126,911.1261,[ 0.124  0.302 -2.898 -2.044],4999.6494,449,4798.9966,7897.564,10.0,-1.0,4798.99633424055,4186.6665,0.3702932,0.04854507,10.0,7939.0798308849335,44900,4999.6494,9.86048,6029.964
,0.0002883439,,100,491.88,13.743492,899.3978,3.2147608,0.012662213,1.7595046,4917.703,52883972.0,0.028834391,31.106514,1.2662215,0.4189424,19971314,569.7737,[ 0.117  0.343 -2.907 -2.155],4999.5195,450,4018.305,6070.2817,10.0,-1.0,4917.702984353458,4305.3896,0.13743491,0.017595043,10.0,7951.778553009033,45000,4100.1216,34.119133,4972.4185
,0.00094940705,,100,483.97,4.959439,19.96135,1.6937848,0.011523246,0.8297896,4838.1055,17912460.0,0.09494071,59.039375,1.1523246,0.4189424,20019711,718.1193,[ 0.15   0.349 -2.907 -2.131],4999.573,451,4818.1436,5662.054,10.0,-1.0,4838.105284376468,4225.7847,0.049594387,0.008297897,10.0,7964.292369365692,45100,4979.612,65.852516,4865.147
,0.0022436006,,100,490.26,3.0821216,19.967924,1.3085754,0.010785442,0.50232834,4901.2246,6631083.5,0.22436005,76.41898,1.0785441,0.4189424,20068737,589.6925,[ 0.153  0.377 -2.928 -2.176],4999.591,452,4881.257,5294.207,10.0,-1.0,4901.224423229405,4288.902,0.030821215,0.0050232834,10.0,7977.0683336257935,45200,4979.623,82.174675,4593.7534
,0.00048109252,,100,484.82,9.099448,369.7498,3.1745002,0.011638628,1.5654749,4846.906,53307750.0,0.048109252,31.501022,1.1638628,0.4189424,20117219,757.60046,[ 0.143  0.36  -2.927 -2.145],4999.5747,453,4477.156,5632.203,10.0,-1.0,4846.905487421358,4234.585,0.09099448,0.015654748,10.0,7990.949899435043,45300,4629.8247,35.59722,4541.224
,0.002020345,,100,482.44,3.2422564,349.70724,1.368592,0.010348279,0.62218344,4823.062,9328108.0,0.20203452,73.067795,1.0348278,0.4189424,20165463,863.30615,[ 0.162  0.39  -2.988 -2.134],4999.596,454,4473.355,5047.7856,10.0,-1.0,4823.062115158686,4210.7393,0.032422565,0.0062218346,10.0,8004.193918228149,45400,4649.889,73.44874,4331.448
,8.852764e-05,,100,482.5,19.187561,,4.4292903,0.011833672,2.2145894,4823.804,124682070.0,0.008852764,22.57698,1.1833675,0.4189424,20213713,875.8134,[ 0.148  0.396 -2.996 -2.114],4999.6323,455,4823.804,5798.608,10.0,-1.0,4823.804193534113,4211.4766,0.1918756,0.022145895,10.0,8016.362667798996,45500,4999.6323,22.211117,4509.911
,1.3182631e-07,,100,493.8,1623.6434,,1755.1044,0.16879636,161.49608,4937.041,658352500000.0,1.3182631e-05,0.05697667,16.879637,0.4189424,20263093,510.82812,[ 0.123  0.439 -3.008 -2.196],4999.5586,456,4937.041,84330.72,10.0,-1.0,4937.041178841584,4324.7227,16.236433,1.6149608,10.0,8028.306216716766,45600,4999.5586,1.0806462,58678.273
,0.00016997283,,100,491.78,37.7763,,8.801883,0.015131138,4.6118755,4916.7695,537424640.0,0.016997283,11.361206,1.5131139,0.4189424,20312271,589.98706,[ 0.119  0.338 -2.957 -1.985],4999.627,457,4916.7695,7509.0312,10.0,-1.0,4916.769196898183,4304.4424,0.37776297,0.04611875,10.0,8041.026043653488,45700,4999.627,9.718249,5692.3823
,0.0003258124,,100,495.01,20.273575,,4.8680673,0.012778515,2.8016984,4949.136,198526670.0,0.03258124,20.542034,1.2778516,0.4189424,20361772,497.407,[ 0.119  0.295 -2.963 -2.003],4999.5513,458,4949.136,6338.2686,10.0,-1.0,4949.1362422172315,4336.819,0.20273574,0.028016983,10.0,8053.543565988541,45800,4999.5513,17.220339,4987.27
,2.3830185e-06,,100,484.29,219.35089,429.65344,90.9442,0.030751072,21.844236,4841.3965,10026870000.0,0.00023830186,1.0995754,3.075107,0.4189424,20410201,709.8323,[ 0.121  0.263 -2.963 -2.025],4999.597,459,4411.7427,14744.179,10.0,-1.0,4841.3964018822735,4229.073,2.1935089,0.21844235,10.0,8065.474733829498,45900,4569.944,1.9432309,8904.779
,0.0014118805,,100,467.46,4.255489,369.7188,1.3645201,0.01074197,0.5941003,4672.188,6496946.5,0.14118806,73.28584,1.074197,0.4189424,20456947,968.78644,[ 0.155  0.297 -2.951 -1.993],4999.5913,460,4302.469,4928.5386,10.0,-1.0,4672.187959452678,4059.8657,0.04255489,0.005941003,10.0,8078.02910900116,46000,4629.8726,76.5767,4213.2686
,0.00045862616,,100,461.31,9.733423,769.3887,3.0930145,0.0116359405,1.6556774,4610.661,50853164.0,0.04586262,32.330917,1.163594,0.4189424,20503078,1030.5851,[ 0.165  0.308 -2.965 -1.982],4999.476,461,3841.2725,5603.7314,10.0,-1.0,4610.661334147295,3998.3528,0.09733423,0.016556773,10.0,8089.112722158432,46100,4230.0874,33.06176,4526.8667
,4.396007e-05,,100,460.22,93.85852,,19.949915,0.020115964,9.58794,4600.2197,2324557600.0,0.004396007,5.0125527,2.0115967,0.4189424,20549100,1198.9857,[ 0.143  0.292 -2.963 -2.008],4999.6475,462,4600.2197,9786.348,10.0,-1.0,4600.219362699379,3987.89,0.93858516,0.095879406,10.0,8099.433181762695,46200,4999.6475,4.2162194,7051.3594
,1.8761373e-05,,100,478.45,152.56079,,43.433712,0.023467712,15.157363,4782.9893,5800636400.0,0.0018761375,2.302359,2.3467715,0.4189424,20596945,891.0312,[ 0.147  0.283 -3.003 -1.89 ],4999.638,463,4782.9893,11671.095,10.0,-1.0,4782.989033072027,4170.6606,1.5256078,0.15157361,10.0,8109.788263559341,46300,4999.638,2.341027,7635.592
,0.000107241314,,100,494.49,26.828415,,6.8930464,0.01404991,3.6141593,4943.982,330198100.0,0.010724132,14.507374,1.404991,0.4189424,20646394,499.6837,[ 0.109  0.323 -3.014 -2.001],4999.589,464,4943.982,6975.4995,10.0,-1.0,4943.981755386394,4331.6597,0.26828414,0.036141593,10.0,8120.345464229584,46400,4999.589,13.128362,5367.8716
,0.00028239426,,100,485.75,19.570038,,3.2962024,0.013215766,2.145334,4856.4805,117292300.0,0.028239427,30.337942,1.3215766,0.4189424,20694969,813.59937,[ 0.1    0.271 -3.017 -1.989],4999.6367,465,4856.4805,6472.745,10.0,-1.0,4856.480826329934,4244.1533,0.19570038,0.02145334,10.0,8131.866395235062,46500,4999.6367,27.509188,5361.036
,0.0003312028,,100,495.01,3.8658442,,1.8663046,0.011348692,0.8566254,4949.3545,18845450.0,0.033120282,53.58182,1.1348692,0.4189424,20744470,497.42886,[ 0.074  0.275 -3.016 -1.949],4999.6216,466,4949.3545,5622.9043,10.0,-1.0,4949.354171184445,4337.0283,0.03865844,0.008566254,10.0,8143.846636295319,46600,4999.6216,63.704098,4786.3887
,0.0011650131,,100,500.0,9.767443,4998.845,2.0953224,0.011729623,1.2091326,4999.362,34727404.0,0.11650131,47.725353,1.1729623,0.4189424,20794470,0.16034526,[ 0.077  0.301 -3.05  -1.94 ],4999.699,467,0.5167334,5864.1157,10.0,-1.0,4999.3619464874055,4387.0264,0.09767442,0.012091325,10.0,8157.208013057709,46700,0.8540039,48.48193,4977.746
,0.00038328156,,100,485.04,31.34254,,4.256387,0.013911432,3.4092271,4849.4985,294744830.0,0.038328156,23.494102,1.3911431,0.4189424,20842974,852.26337,[ 0.06   0.273 -3.053 -1.932],4999.6753,468,4849.4985,6808.3105,10.0,-1.0,4849.498788598841,4237.1665,0.3134254,0.034092274,10.0,8170.070001363754,46800,4999.6753,14.273961,5545.006
,0.00015129999,,100,482.96,14.6039505,,2.7334952,0.012577181,1.9537692,4828.5605,97509896.0,0.015129999,36.5832,1.2577181,0.4189424,20891270,865.10535,[ 0.032  0.267 -3.05  -1.895],4999.686,469,4828.5605,6133.1406,10.0,-1.0,4828.5607463500155,4216.2266,0.1460395,0.019537693,10.0,8183.506146192551,46900,4999.686,29.298656,5120.7515
,0.00045333512,,100,494.83,7.1410456,,2.0401778,0.012113856,1.1552784,4947.553,34063924.0,0.045333512,49.015335,1.2113856,0.4189424,20940753,497.6062,[ 0.041  0.296 -3.052 -1.969],4999.7114,470,4947.553,6003.318,10.0,-1.0,4947.553239818279,4335.2163,0.071410455,0.011552785,10.0,8196.576135396957,47000,4999.7114,52.3694,5128.6875
,0.002304424,,100,500.0,3.9514754,4998.9683,1.4615707,0.010724901,0.71262133,4999.4126,29034362.0,0.23044242,68.41954,1.0724902,0.4189424,20990753,0.12872042,[ 0.051  0.295 -3.081 -2.016],4999.6606,471,0.44420898,5361.829,10.0,-1.0,4999.412381536016,4387.0815,0.039514754,0.0071262126,10.0,8209.549019813538,47100,0.6923828,69.37218,4621.549
,0.00024097993,,100,490.41,17.584661,,7.9546795,0.015054129,2.9965138,4903.3193,225488340.0,0.024097994,12.571217,1.505413,0.4189424,21039794,673.19543,[ 0.048  0.267 -3.086 -2.006],4999.6826,472,4903.3193,7277.667,10.0,-1.0,4903.319521392459,4290.986,0.1758466,0.029965134,10.0,8220.361831188202,47200,4999.6826,20.15292,5550.6387
,0.00017986383,,100,500.0,24.363605,4998.7974,7.888144,0.014784217,3.6923761,4999.3755,55168692.0,0.017986383,12.677254,1.4784219,0.4189424,21089794,0.17190875,[ 0.068  0.295 -3.087 -1.968],4999.634,473,0.5780176,7391.0737,10.0,-1.0,4999.375350535175,4387.0474,0.24363606,0.036923762,10.0,8230.048078298569,47300,0.8364258,13.8168,5671.3003
,0.0003098001,,100,495.49,8.319683,479.67993,2.130672,0.0115284575,1.0618169,4954.151,23730932.0,0.03098001,46.93355,1.1528457,0.4189424,21139343,449.70126,[ 0.077  0.254 -3.088 -1.998],4999.6226,474,4474.4707,5744.5264,10.0,-1.0,4954.150804556089,4341.8247,0.08319683,0.010618169,10.0,8241.294255971909,47400,4519.9424,54.103348,4850.7246
,0.00419317,,100,495.03,2.053426,19.96744,1.1170498,0.0102370605,0.31951508,4949.4854,2816943.8,0.419317,89.52152,1.023706,0.4189424,21188846,495.43524,[ 0.1    0.271 -3.097 -2.026],4999.612,475,4929.518,5066.9585,10.0,-1.0,4949.485275606503,4337.16,0.02053426,0.0031951508,10.0,8254.363559961319,47500,4979.6445,91.12309,4419.7886
,4.1928368e-05,,100,495.02,26.062103,9.980068,6.248894,0.013991998,3.1180708,4949.3857,244926800.0,0.004192837,16.00283,1.3991997,0.4189424,21238348,496.42905,[ 0.103  0.281 -3.106 -2.02 ],4999.622,476,4939.406,6944.0117,10.0,-1.0,4949.385893506577,4337.0596,0.26062104,0.031180706,10.0,8266.54800605774,47600,4989.642,16.761463,5413.332
,0.0006315103,,100,500.0,10.39096,4998.7935,2.303463,0.011584777,1.5660061,4999.3613,33874324.0,0.06315103,43.412895,1.1584778,0.4189424,21288348,0.16219565,[ 0.069  0.308 -3.089 -2.076],4999.6187,477,0.5680859,5791.7056,10.0,-1.0,4999.36150065635,4387.0356,0.1039096,0.01566006,10.0,8279.74767446518,47700,0.8251953,35.369343,4862.3687
,9.1312555e-05,,100,500.0,18.04792,4999.068,7.4602337,0.015365591,2.7207181,4999.4277,59599336.0,0.009131256,13.404406,1.536559,0.4189424,21338348,0.12075953,[ 0.042  0.319 -3.083 -2.079],4999.6714,478,0.35934082,7681.983,10.0,-1.0,4999.427186820697,4387.095,0.1804792,0.027207183,10.0,8291.795753717422,47800,0.6035156,24.182484,6009.4937
,0.00075345923,,100,490.03,2.6417732,,1.4114902,0.010656437,0.5598446,4899.551,8472707.0,0.075345926,70.84711,1.0656437,0.4189424,21387351,699.22327,[ 0.035  0.359 -3.08  -2.042],4999.657,479,4899.551,5227.458,10.0,-1.0,4899.550574900796,4287.2197,0.026417732,0.005598446,10.0,8304.114017486572,47900,4999.657,78.36982,4499.9717
,1.9053208e-05,,100,495.01,169.66837,,68.80676,0.025940357,16.907236,4949.437,7217831400.0,0.0019053208,1.4533455,2.5940359,0.4189424,21436852,497.43713,[ 0.047  0.383 -3.088 -2.072],4999.6562,480,4949.437,12918.954,10.0,-1.0,4949.4368256307225,4337.106,1.6966836,0.16907237,10.0,8317.42864227295,48000,4999.6562,2.2998626,7839.684
,0.00090875884,,100,490.02,13.983972,,2.7093933,0.012098047,1.755304,4899.4385,78489620.0,0.09087589,36.908634,1.2098047,0.4189424,21485854,699.9198,[ 0.063  0.441 -3.092 -2.02 ],4999.675,481,4899.4385,5949.8257,10.0,-1.0,4899.438293078373,4287.1055,0.13983971,0.01755304,10.0,8330.154569149017,48100,4999.675,32.20501,4941.912
,0.0005821342,,100,495.01,3.2944324,,1.6089526,0.010864742,0.76204133,4949.4336,14954637.0,0.05821342,62.152233,1.0864743,0.4189424,21535355,497.43686,[ 0.055  0.388 -3.11  -2.003],4999.72,482,4949.4336,5381.304,10.0,-1.0,4949.433724786081,4337.0957,0.03294432,0.007620413,10.0,8343.708478450775,48200,4999.72,67.02651,4604.587
,0.0005584468,,100,490.02,7.154947,,2.4904356,0.01246105,1.2935269,4899.428,42988496.0,0.055844683,40.153618,1.2461052,0.4189424,21584357,699.9183,[ 0.064  0.396 -3.119 -2.049],4999.7017,483,4899.428,6129.392,10.0,-1.0,4899.428164756586,4287.0923,0.07154947,0.01293527,10.0,8357.162041902542,48300,4999.7017,48.133377,5163.0576
,0.0002795472,,100,495.01,24.07832,,4.719908,0.013443156,2.7093074,4949.4414,185725440.0,0.027954722,21.186853,1.3443156,0.4189424,21633858,497.43756,[ 0.039  0.432 -3.118 -2.06 ],4999.665,484,4949.4414,6675.072,10.0,-1.0,4949.441478639281,4337.11,0.24078318,0.027093073,10.0,8370.18004989624,48400,4999.665,19.755983,5344.7603
,0.00013959553,,100,500.0,229.40056,4999.059,37.396748,0.035954416,23.14774,4999.4233,326321660.0,0.013959553,2.6740294,3.5954418,0.4189424,21683858,0.11967086,[ 0.047  0.373 -3.121 -1.955],4999.6426,485,0.3642334,17975.3,10.0,-1.0,4999.423263199257,4387.094,2.2940056,0.23147738,10.0,8383.329474925995,48500,0.5834961,2.3557763,14230.734
,0.0028110384,,100,490.51,4.833434,9.980182,1.4179397,0.010823679,0.78777397,4904.1797,12742122.0,0.28110385,70.524864,1.0823679,0.4189424,21732909,578.06433,[ 0.006  0.405 -3.12  -1.96 ],4999.641,486,4894.199,5195.6084,10.0,-1.0,4904.179498508644,4291.851,0.04833434,0.00787774,10.0,8395.543854236603,48600,4989.661,65.37107,4466.4644
,7.103603e-07,,100,476.9,3836.276,,7111.7563,0.38934883,381.65158,4767.7305,3677687400000.0,7.103603e-05,0.014061224,38.934887,0.4189424,21780599,931.2137,[ 5.051e-04  3.724e-01 -3.112e+00 -1.940e+00],4999.6855,487,4767.7305,194238.53,10.0,-1.0,4767.730684385877,4155.3965,38.36276,3.8165157,10.0,8407.939961194992,48700,4999.6855,1.0300236,142599.66
,0.00083947723,,100,473.45,5.126174,9.980112,2.1330585,0.011557853,0.8331186,4732.598,18403724.0,0.083947726,46.88104,1.1557852,0.4189424,21827944,843.9877,[-0.014  0.445 -3.117 -1.835],4999.6484,488,4722.618,5646.6733,10.0,-1.0,4732.598154954771,4120.2686,0.051261738,0.008331186,10.0,8420.707110643387,48800,4989.6685,65.80729,4752.3667
,0.0005274021,,100,497.5,9.845913,3429.7275,2.6961126,0.01253182,1.607611,4974.2783,25110680.0,0.05274021,37.09044,1.2531819,0.4189424,21877694,181.73778,[ 1.604e-03  4.282e-01 -3.111e+00 -1.823e+00],4999.679,489,1544.5507,6247.5015,10.0,-1.0,4974.278300326218,4361.9453,0.098459125,0.01607611,10.0,8433.694945812225,48900,1569.9517,37.798107,5242.06
,9.183711e-07,,100,492.36,383.01068,1949.6484,258.79776,0.05228397,38.77567,4922.705,14233130000.0,9.183711e-05,0.3864021,5.2283964,0.4189424,21926930,399.96637,[ 0.004  0.418 -3.099 -1.876],4999.697,490,2973.0566,26107.584,10.0,-1.0,4922.705020179361,4310.3696,3.8301067,0.38775668,10.0,8446.948590993881,49000,3050.0483,1.7856379,16256.828
,3.6553035e-07,,100,500.0,379.37122,4999.0625,317.78247,0.06875786,42.487373,4999.4956,1193402200.0,3.6553036e-05,0.31468067,6.8757873,0.4189424,21976930,0.103157006,[ 0.019  0.323 -3.109 -1.904],4999.7217,491,0.43308106,34376.23,10.0,-1.0,4999.4955749993715,4387.157,3.7937121,0.4248737,10.0,8459.55483675003,49100,0.6591797,2.5520995,23460.41
,0.0006294305,,100,487.86,9.723129,2639.7144,2.5451026,0.011165608,1.4896175,4877.206,21391902.0,0.062943056,39.291145,1.1165608,0.4189424,22025716,444.7826,[-9.133e-04  3.836e-01 -3.122e+00 -1.836e+00],4999.675,492,2237.4917,5545.763,10.0,-1.0,4877.206009208275,4264.873,0.09723129,0.014896173,10.0,8468.725130081177,49200,2359.9604,35.97309,4568.8857
,2.9750116e-05,,100,497.57,140.32533,2729.6218,48.73689,0.024481263,14.251248,4974.9727,1102192800.0,0.0029750117,2.0518339,2.4481266,0.4189424,22075473,226.37723,[ 0.006  0.401 -3.119 -1.798],4999.691,493,2245.3508,12233.109,10.0,-1.0,4974.972637321171,4362.638,1.4032533,0.14251247,10.0,8478.540601968765,49300,2270.069,2.8663661,7958.2905
,0.00025139665,,100,479.29,5.1660347,1209.8,3.1910734,0.01177108,1.1192447,4791.296,20389846.0,0.025139665,31.337418,1.177108,0.4189424,22123402,678.5119,[ 2.976e-03  3.166e-01 -3.104e+00 -1.812e+00],4999.6836,494,3581.4958,5864.5664,10.0,-1.0,4791.295862861037,4178.9624,0.051660344,0.011192447,10.0,8487.028566122055,49400,3789.8835,52.518196,4770.7197
,0.0006053815,,100,491.4,62.88489,,13.076256,0.019718654,7.1301055,4913.165,1124052100.0,0.06053815,7.647449,1.9718654,0.4189424,22172542,555.99274,[ 0.017  0.347 -3.1   -1.814],4999.654,495,4913.165,9016.541,10.0,-1.0,4913.164941816328,4300.835,0.6288489,0.07130106,10.0,8495.426464557648,49500,4999.654,7.104861,6802.288
