OptimizationReturnMean,EmpiricalD2,VarianceInit,J_sample_variance,StdIWNorm,ESSClassic,MeanEntropy,Iteration,TimeElapsed,OptimizationReturnMax,Weights,InitialReturnMean,InitialReturnMin,ReturnStepMax,ReturnStepMaxmin,EpRewMean,MaxIWNorm,EpThisIter,InitialReturnStd,MeanIW,OptimizationReturnMin,InitialBound,InitialReturnMax,EpLenMean,EpisodesSoFar,MaxIW,StdIW,MinIWNorm,MinIW,LearnableVariance,TimestepsSoFar,ESSRenyi,MeanIWNorm,Bound,ReturnMeanIW
4939.5015,9.506191,-1.0,377413340.0,0.03871739,12.874907,0.4189424,356,4841.897735118866,4989.6084,[ 0.062  0.332 -3.602 -1.085],4949.4824,9.980586,10.0,10.0,4949.482079617204,0.25236884,100,496.4386,1.4883548,,4337.1597,4999.589,495.02,35600,25.236883,3.871739,5.4606495e-05,0.0054606497,,11728976,10.51946,0.014883547,5507.09,7395.0083
0.31865233,15.936182,-1.0,87573960.0,0.06128133,8.456862,0.4189424,357,4861.812754869461,0.5175781,[ 0.05   0.387 -3.651 -1.063],4999.342,4999.023,10.0,10.0,4999.34162181846,0.47413352,100,0.111024186,1.8626013,,4387.0254,4999.5405,500.0,35700,47.413353,6.128133,6.8063244e-05,0.0068063247,,11778976,6.2750287,0.018626012,6867.4453,9311.82
831.5104,1.5918908,-1.0,21404434.0,0.0077058366,66.90008,0.4189424,358,4879.893763065338,840.1323,[ 0.093  0.3   -3.676 -1.026],4990.919,4159.4087,10.0,10.0,4990.919161005856,0.04232947,100,83.57002,1.0955186,,4378.6025,4999.541,499.17,35800,4.2329473,0.7705837,0.0019211202,0.19211203,,11828893,62.81838,0.010955186,4697.1533,5469.714
1950.1083,42.856113,-1.0,429209380.0,0.09873416,4.957371,0.4189424,359,4899.972872972488,1970.0679,[ 0.098  0.318 -3.666 -1.01 ],4979.6123,3029.504,10.0,10.0,4979.612169981702,0.95798886,100,195.99329,2.2549345,,4367.292,4999.572,498.04,35900,95.79889,9.873418,2.271311e-06,0.0002271311,,11878697,2.3333893,0.022549348,7263.2324,11271.76
4284.8926,122.61852,-1.0,12522505000.0,0.2565027,1.7845647,0.4189424,360,4919.869288921356,4339.765,[ 0.126  0.429 -3.662 -1.159],4944.7275,659.83514,10.0,10.0,4944.727371554347,2.5548027,100,444.83487,3.4575481,,4332.4043,4999.6,494.56,36000,255.48027,25.65027,4.57646e-06,0.00045764603,,11928153,0.81553745,0.034575485,10409.703,17190.16
4692.668,34.6537,-1.0,1731354800.0,0.0867828,5.8943243,0.4189424,361,4940.113668203354,4769.637,[ 0.129  0.505 -3.707 -1.123],4922.5693,229.90114,10.0,10.0,4922.569270258748,0.7674962,100,552.8733,2.1719146,,4310.253,4999.5386,492.35,36100,76.749626,8.678281,6.614801e-06,0.0006614801,,11977388,2.8856945,0.021719147,7208.803,10813.348
4832.4043,10.599246,-1.0,1411901200.0,0.07476087,5.0033016,0.4189424,362,4959.006429195404,4999.536,[ 0.187  0.566 -3.714 -1.256],4832.4043,,10.0,10.0,4832.404139026389,0.64086854,100,836.26074,1.7157278,,4220.088,4999.536,483.35,36200,64.08685,7.4760866,0.00015742338,0.015742337,,12025723,9.434633,0.017157277,6517.0234,8510.508
0.39109862,6.4453325,-1.0,50212016.0,0.023531597,26.429476,0.4189424,363,4979.875407218933,0.5996094,[ 0.088  0.589 -3.715 -1.308],4999.3286,4998.9375,10.0,10.0,4999.328551373405,0.12544622,100,0.10014637,1.4104047,,4387.0127,4999.537,500.0,36300,12.544622,2.3531597,6.2789986e-06,0.0006278999,,12075723,15.515103,0.014104048,5496.4966,7051.023
4892.773,45.379494,-1.0,29880080000.0,0.3446896,1.5258656,0.4189424,364,5000.9342975616455,4989.5977,[ 0.138  0.576 -3.65  -1.348],4902.753,9.979991,10.0,10.0,4902.753140295591,3.4659433,100,676.4947,4.290671,,4290.4326,4999.5776,490.36,36400,346.59433,34.468956,2.4273826e-05,0.0024273826,,12124759,2.2036386,0.04290671,17232.252,21357.107
4939.502,36.675743,-1.0,1845898900.0,0.085657,6.1443424,0.4189424,365,5021.4509789943695,4989.561,[ 0.061  0.457 -3.684 -1.203],4949.484,9.982622,10.0,10.0,4949.484094882726,0.6983299,100,496.4386,2.1916459,,4337.168,4999.5435,495.02,36500,69.83299,8.5657,1.9073577e-05,0.0019073578,,12174261,2.7265978,0.021916455,7190.676,10898.8955
4791.004,1.719687,-1.0,20791100.0,0.009308727,61.830597,0.4189424,366,5042.330904245377,4839.6226,[ 0.082  0.514 -3.761 -1.16 ],4950.93,159.92639,10.0,10.0,4950.930081618696,0.049354848,100,481.514,1.1847707,,4338.613,4999.549,495.17,36600,4.935485,0.93087274,0.0017855695,0.17855695,,12223778,58.150116,0.011847707,5090.0312,5893.005
4375.534,1.5073848,-1.0,10944559.0,0.007261063,69.07413,0.4189424,367,5062.384663820267,4439.7725,[ 0.068  0.469 -3.724 -1.145],4935.3438,559.8091,10.0,10.0,4935.34346794241,0.04596826,100,481.04898,1.0851682,,4323.022,4999.5815,493.62,36700,4.596826,0.72610635,0.00056821347,0.05682135,,12273140,66.340065,0.010851682,4583.2324,5335.0137
4748.3843,1.289309,-1.0,9302878.0,0.0056491503,78.01191,0.4189424,368,5083.6774826049805,4989.6006,[ 0.052  0.507 -3.693 -1.16 ],4758.3647,9.980193,10.0,10.0,4758.36454159259,0.038994037,100,1053.1062,1.0640692,,4146.043,4999.5806,475.95,36800,3.8994036,0.564915,0.0022408525,0.22408524,,12320735,77.56093,0.01064069,4388.4004,5083.6772
4157.667,4.317824,-1.0,80307410.0,0.021053223,30.066675,0.4189424,369,5105.465745210648,4199.8755,[ 0.067  0.469 -3.691 -1.133],4957.334,799.6671,10.0,10.0,4957.333810339953,0.110282876,100,417.8613,1.3804454,,4345.0176,4999.5425,495.81,36900,11.028288,2.1053221,0.00020231064,0.020231064,,12370316,23.159815,0.0138044525,5618.651,6891.006
0.27123535,35.041702,-1.0,352232960.0,0.30164677,1.5103354,0.4189424,370,5130.189800739288,0.45507812,[ 0.047  0.557 -3.7   -1.245],4999.3774,4999.1064,10.0,10.0,4999.377688430606,3.0354705,100,0.0886781,3.7354257,,4387.059,4999.5615,500.0,37000,303.54706,30.16468,0.00013828799,0.013828798,,12420316,2.8537426,0.037354257,15050.342,18675.025
1623.4297,4.666216,-1.0,46840132.0,0.030229071,17.430676,0.4189424,371,5148.9518785476685,1640.0254,[ 0.017  0.408 -3.756 -1.076],4982.985,3359.5552,10.0,10.0,4982.984838685166,0.2687729,100,163.16086,1.388905,,4370.663,4999.5806,498.37,37100,26.87729,3.0229075,0.00021099167,0.021099167,,12470153,21.430641,0.013889052,5582.437,6905.1377
4870.5767,1.222394,-1.0,4056590.2,0.0038098479,88.05106,0.4189424,372,5168.302545547485,4989.566,[-0.004  0.403 -3.792 -1.024],4880.5586,9.981535,10.0,10.0,4880.558523493807,0.021148792,100,598.6152,1.0342135,,4268.241,4999.5474,488.18,37200,2.1148791,0.38098478,0.0015455612,0.15455613,,12518971,81.80669,0.010342135,4424.1924,5101.182
4878.37,2.0098555,-1.0,30508950.0,0.010893759,53.057396,0.4189424,373,5189.667180299759,4989.573,[ 0.004  0.411 -3.78  -1.022],4888.352,9.981977,10.0,10.0,4888.352098496225,0.0770583,100,705.2134,1.1581562,,4276.034,4999.555,488.93,37300,7.70583,1.0893759,0.0010821148,0.10821147,,12567864,49.75482,0.0115815615,4814.497,5682.576
4899.4277,5.6461377,-1.0,114779176.0,0.02124735,27.980278,0.4189424,374,5210.275341510773,4999.5166,[ 0.013  0.441 -3.777 -1.014],4899.4277,,10.0,10.0,4899.427838185508,0.11101425,100,699.2057,1.3243568,,4287.115,4999.5166,490.03,37400,11.101425,2.1247349,7.978406e-05,0.007978407,,12616867,17.711222,0.013243565,5070.1,6525.0547
4899.3345,3.323732,-1.0,156754110.0,0.02485292,22.01692,0.4189424,375,5230.882019519806,4999.533,[ 0.034  0.38  -3.779 -0.99 ],4899.3345,,10.0,10.0,4899.33462042271,0.17722014,100,699.9049,1.3205521,,4287.019,4999.533,490.02,37500,17.722013,2.4852922,0.00054935744,0.054935746,,12665869,30.086662,0.01320552,5383.6113,6499.9297
4841.381,1.705426,-1.0,19212038.0,0.008544922,62.547745,0.4189424,376,5251.175598621368,4989.617,[ 0.004  0.423 -3.762 -1.02 ],4851.3604,9.980142,10.0,10.0,4851.360328678078,0.06486548,100,840.43,1.1042689,,4239.036,4999.597,485.24,37600,6.486548,0.8544921,0.00047987766,0.047987767,,12714393,58.636375,0.011042689,4585.4863,5385.131
4883.5967,5.262042,-1.0,278647230.0,0.033236295,16.978065,0.4189424,377,5272.194056272507,4989.5723,[ 0.016  0.388 -3.759 -1.013],4893.5776,9.98111,10.0,10.0,4893.577419375888,0.2649767,100,699.58105,1.5030044,,4281.2593,4999.553,489.45,37700,26.497673,3.3236296,0.00022188794,0.022188794,,12763338,19.004028,0.015030043,6018.13,7422.734
0.32978028,3.4039207,-1.0,39453336.0,0.014542964,42.496227,0.4189424,378,5292.7698838710785,0.52978516,[ 0.025  0.362 -3.765 -0.927],4999.288,4998.958,10.0,10.0,4999.287720735598,0.07526968,100,0.106217444,1.2502013,,4386.9775,4999.488,500.0,37800,7.5269675,1.4542965,3.2035186e-05,0.0032035187,,12813338,29.377888,0.012502014,5120.4707,6250.1646
3440.2512,12.006372,-1.0,211983310.0,0.040704206,13.101644,0.4189424,379,5313.698806285858,3509.7214,[ 0.042  0.341 -3.774 -0.952],4930.0396,1489.7878,10.0,10.0,4930.039337147737,0.28475773,100,485.09583,1.580507,,4317.7266,4999.5093,493.09,37900,28.475773,4.0704207,6.0146253e-05,0.0060146255,,12862647,8.328911,0.015805067,5755.407,7877.0825
39.633488,68.61416,-1.0,442899230.0,0.281256,2.1977649,0.4189424,380,5334.520415306091,40.27295,[ 0.068  0.393 -3.817 -1.062],4998.959,4959.325,10.0,10.0,4998.958622168131,2.6841059,100,3.984601,4.2161694,,4386.635,4999.598,499.97,38000,268.41058,28.1256,5.1668135e-06,0.00051668135,,12912644,1.4574251,0.0421617,16006.189,21078.287
4939.549,166.43172,-1.0,20299594000.0,0.28411216,1.3984382,0.4189424,381,5355.853891134262,4989.6357,[ 0.026  0.345 -3.808 -1.098],4949.5283,9.979537,10.0,10.0,4949.528313145032,2.8593557,100,496.44336,3.383526,,4337.2026,4999.615,495.02,38100,285.93558,28.411215,1.9513022e-06,0.00019513023,,12962146,0.600847,0.03383527,8957.844,16857.355
4889.5923,1.109843,-1.0,3206012.8,0.0032668214,90.86078,0.4189424,382,5376.089792251587,4989.539,[ 0.04   0.391 -3.839 -1.023],4899.5723,9.980147,10.0,10.0,4899.572294169436,0.021335103,100,698.51306,1.0300521,,4287.259,4999.519,490.04,38200,2.1335104,0.32668215,0.0044012666,0.4401267,,13011150,90.10284,0.010300522,4403.2173,5048.284
4949.3623,119.989746,-1.0,16165887000.0,0.2530416,1.9897922,0.4189424,383,5396.314253568649,4999.5493,[ 0.032  0.385 -3.842 -1.006],4949.3623,,10.0,10.0,4949.362025107844,2.4557292,100,497.42963,3.605455,,4337.0444,4999.5493,495.01,38300,245.57292,25.304157,6.420255e-06,0.0006420255,,13060651,0.83340454,0.036054548,11265.725,17973.037
4901.359,1.2407885,-1.0,4785106.5,0.004096237,87.31924,0.4189424,384,5415.33034658432,4999.5093,[ 0.051  0.394 -3.862 -0.906],4901.359,,10.0,10.0,4901.358938616499,0.023053352,100,685.3617,1.074899,,4289.0464,4999.5093,490.23,38400,2.3053353,0.40962368,0.0024730174,0.24730176,,13109674,80.59392,0.010748991,4591.022,5273.081
4732.5605,24.994854,-1.0,1520093600.0,0.07981622,4.448416,0.4189424,385,5435.713344335556,4859.518,[ 0.06   0.429 -3.881 -0.929],4872.461,139.90048,10.0,10.0,4872.46090598176,0.70735085,100,678.0446,1.7221656,,4260.1597,4999.4185,487.38,38500,70.735085,7.9816217,4.685482e-05,0.004685482,,13158412,4.0008235,0.017221656,5518.908,8580.1
4933.664,50.13197,-1.0,6169249300.0,0.15662019,3.5800312,0.4189424,386,5455.601681470871,4989.5557,[ 0.076  0.378 -3.972 -0.962],4943.6445,9.980348,10.0,10.0,4943.644620164567,1.3613782,100,499.19687,3.0179193,,4331.329,4999.536,494.45,38600,136.13782,15.662017,8.2801325e-06,0.0008280133,,13207857,1.9947351,0.030179193,10710.294,15045.7295
485.1156,1.9627093,-1.0,24653320.0,0.0069118873,71.43246,0.4189424,387,5476.896147251129,490.1997,[ 0.034  0.354 -3.985 -1.025],4994.51,4509.3945,10.0,10.0,4994.510168664829,0.034485854,100,48.756012,1.0929695,,4382.1865,4999.594,499.52,38700,3.4485855,0.69118875,0.00015097886,0.015097885,,13257809,50.94998,0.010929695,4605.678,5463.5225
4939.5317,5.5242877,-1.0,205245760.0,0.028535143,23.782692,0.4189424,388,5497.364228010178,4989.6187,[ 0.059  0.354 -3.971 -1.036],4949.5137,9.9813175,10.0,10.0,4949.513325440403,0.17342621,100,496.44162,1.5939833,,4337.1895,4999.6,495.02,38800,17.34262,2.8535142,0.00018502223,0.018502224,,13307311,18.101881,0.015939832,6487.053,7926.246
0.30409667,3.2146266,-1.0,44810256.0,0.03235078,14.501797,0.4189424,389,5519.0055549144745,0.45703125,[ 0.055  0.293 -3.988 -0.926],4999.3745,4999.0703,10.0,10.0,4999.374418517367,0.32083312,100,0.08287358,1.3323462,,4387.0596,4999.5273,500.0,38900,32.083313,3.2350779,0.0009766878,0.09766878,,13357311,31.107813,0.013323461,5563.0576,6660.8994
0.28057617,3.5126777,-1.0,39563372.0,0.014556275,42.518333,0.4189424,390,5538.036262512207,0.53515625,[ 0.029  0.256 -3.983 -0.874],4999.3657,4999.0854,10.0,10.0,4999.3660123545615,0.08677614,100,0.089403644,1.2519116,,4387.04,4999.6206,500.0,39000,8.677614,1.4556276,4.7600144e-05,0.0047600144,,13407311,28.468311,0.0125191165,5111.0723,6258.702
4939.441,50.17798,-1.0,7155102000.0,0.1686763,2.318088,0.4189424,391,5558.6575429439545,4989.546,[ 0.048  0.279 -3.961 -0.86 ],4949.4204,9.979771,10.0,10.0,4949.420840348067,1.6767008,100,496.43246,2.5984356,,4337.1064,4999.526,495.02,39100,167.67009,16.86763,7.540632e-05,0.007540632,,13456813,1.9929061,0.025984352,8609.57,12946.986
2122.2043,2.040816,-1.0,18100308.0,0.012586854,45.016674,0.4189424,392,5578.716246843338,2200.0674,[ 0.014  0.279 -3.997 -0.777],4921.689,2799.4849,10.0,10.0,4921.689205955218,0.102406785,100,352.18118,1.1389077,,4309.371,4999.5522,492.29,39200,10.240679,1.2586855,0.00042391795,0.042391796,,13506042,49.000008,0.011389077,4722.463,5597.202
3827.0063,21.259357,-1.0,2547369000.0,0.15196633,3.2899477,0.4189424,393,5596.863902568817,3949.6243,[ 0.023  0.294 -3.993 -0.757],4876.869,1049.8625,10.0,10.0,4876.868927459482,1.4265772,100,509.11978,2.80289,,4264.5586,4999.487,487.85,39300,142.65773,15.196635,0.0014853191,0.14853191,,13554827,4.703811,0.028028896,9054.846,11878.075
4235.2524,1.2210156,-1.0,6348619.0,0.004446574,83.69356,0.4189424,394,5615.305752754211,4839.554,[-0.009  0.284 -3.997 -0.739],4395.1445,159.8917,10.0,10.0,4395.14437933059,0.0240701,100,1018.6731,1.0073767,,3782.8394,4999.446,439.96,39400,2.40701,0.4446574,0.0032037243,0.32037243,,13598823,81.89904,0.010073765,3923.2722,4599.866
3490.43,1.7418855,-1.0,8675852.0,0.0064316527,75.095245,0.4189424,395,5637.3199462890625,3869.7144,[-2.634e-03  2.727e-01 -4.002e+00 -7.440e-01],4620.196,1129.7661,10.0,10.0,4620.196092259415,0.029452343,100,918.22626,1.1168313,,4007.8875,4999.4805,462.26,39500,2.9452343,0.64316523,0.0014223895,0.14223896,,13645049,57.409054,0.011168313,4644.1343,5452.2627
4694.9136,7.25912,-1.0,477979000.0,0.049269833,12.044141,0.4189424,396,5656.263859272003,4999.4883,[ 0.01   0.279 -3.99  -0.76 ],4694.9136,,10.0,10.0,4694.91333635701,0.31021157,100,955.06793,1.8232099,,4082.6038,4999.4883,469.7,39600,31.021158,4.926984,0.0003290457,0.03290457,,13692019,13.775775,0.0182321,6339.9355,7989.6665
3379.9788,11.81905,-1.0,499340100.0,0.052666575,8.1265955,0.4189424,397,5672.896611213684,4229.705,[-0.016  0.312 -3.99  -0.778],4149.78,769.8015,10.0,10.0,4149.780365405739,0.51727355,100,1137.77,1.5663705,,3537.4683,4999.5063,415.49,39700,51.727356,5.266657,1.3931045e-05,0.0013931046,,13733568,8.460917,0.015663706,4726.6797,6831.738
4320.2534,5.799844,-1.0,147922620.0,0.02409066,22.867538,0.4189424,398,5690.616272926331,4989.5264,[-0.015  0.288 -3.99  -0.834],4330.234,9.980268,10.0,10.0,4330.234092754259,0.14816509,100,1024.7748,1.311716,,3717.9224,4999.507,433.49,39800,14.81651,2.4090662,0.00030097237,0.030097237,,13776917,17.241844,0.01311716,4842.8467,6317.4697
2191.001,7.217644,-1.0,66733204.0,0.030752787,19.120275,0.4189424,399,5711.825362920761,2289.8115,[-0.004  0.32  -4.001 -0.807],4900.7036,2709.7026,10.0,10.0,4900.703733422698,0.23333195,100,363.96777,1.4952427,,4288.39,4999.514,490.28,39900,23.333195,3.0752788,7.2384166e-05,0.0072384165,,13825945,13.854937,0.014952426,5795.4736,7440.4937
1418.2056,147.66571,-1.0,2488846600.0,0.31977123,1.5188843,0.4189424,400,5733.4571924209595,1490.1172,[ 3.753e-03  3.209e-01 -3.993e+00 -8.723e-01],4927.6597,3509.454,10.0,10.0,4927.659757633256,3.2179747,100,270.72342,3.9712324,,4315.3403,4999.5713,492.91,40000,321.7975,31.977127,1.897803e-05,0.001897803,,13875236,0.67720526,0.03971232,12181.576,19622.352
2659.8628,2.8495944,-1.0,18534278.0,0.01157512,47.93173,0.4189424,401,5752.690485954285,3199.729,[-0.023  0.373 -3.997 -0.846],4459.6714,1799.8086,10.0,10.0,4459.67146167561,0.055236697,100,834.2924,1.1105815,,3847.3555,4999.5376,446.43,40100,5.5236697,1.157512,0.0006755879,0.067558795,,13919879,35.092712,0.011105814,4388.423,5422.0576
2731.7844,1.4209121,-1.0,7027001.5,0.0044412776,85.1387,0.4189424,402,5774.570634126663,2879.978,[-0.011  0.409 -4.01  -0.903],4851.318,2119.5332,10.0,10.0,4851.317718107155,0.017368035,100,502.83392,1.0630243,,4239.0054,4999.511,485.35,40200,1.7368037,0.44412777,0.0012496805,0.12496805,,13968414,70.37733,0.0106302425,4506.0547,5235.944
4867.618,2.7238977,-1.0,59759596.0,0.015345423,39.93203,0.4189424,403,5795.22633934021,4989.524,[ 3.420e-04  4.114e-01 -4.021e+00 -9.030e-01],4877.6006,9.9819145,10.0,10.0,4877.60019191153,0.086586855,100,642.9801,1.251175,,4265.2876,4999.506,487.88,40300,8.658686,1.5345423,0.00049448595,0.049448594,,14017202,36.712097,0.012511752,5100.698,6111.2725
4812.0137,4.7611756,-1.0,167974640.0,0.025974935,21.233492,0.4189424,404,5813.951065301895,4979.5566,[-0.013  0.442 -4.018 -0.894],4831.9814,19.967491,10.0,10.0,4831.981268134818,0.20447905,100,640.35126,1.348635,,4219.667,4999.524,483.4,40400,20.447906,2.5974936,0.0004298941,0.04298941,,14065542,21.003216,0.013486348,5175.396,6511.4727
4757.852,1.3968621,-1.0,8492377.0,0.0055801715,77.75638,0.4189424,405,5833.5392298698425,4989.463,[-0.025  0.489 -4.032 -0.884],4767.833,9.9808655,10.0,10.0,4767.833175988429,0.039668746,100,726.8982,1.0433084,,4155.5283,4999.444,476.99,40500,3.9668748,0.5580172,0.00095802144,0.09580214,,14113241,71.58903,0.0104330825,4377.98,5101.656
4757.0376,6.0534153,-1.0,259802190.0,0.042433448,12.841871,0.4189424,406,5853.346351861954,4989.436,[-0.013  0.483 -4.04  -0.885],4767.02,9.982646,10.0,10.0,4767.020110300797,0.34962294,100,851.2428,1.6288028,,4154.7183,4999.4185,476.91,40600,34.962296,4.243345,0.00059660524,0.059660528,,14160932,16.5196,0.016288027,5267.133,6773.6196
4366.5137,1.6230905,-1.0,21924514.0,0.009012519,57.865036,0.4189424,407,5873.155406713486,4999.4883,[-0.036  0.471 -4.033 -0.882],4366.5137,,10.0,10.0,4366.513432335225,0.0590629,100,946.7741,1.0561681,,3754.2034,4999.4883,437.17,40700,5.90629,0.901252,0.0016139024,0.16139024,,14204649,61.61086,0.01056168,4056.6077,4836.694
4650.1074,99.455635,-1.0,9588646000.0,0.19485646,1.8480539,0.4189424,408,5893.280804872513,4999.484,[-0.026  0.443 -4.036 -0.881],4650.1074,,10.0,10.0,4650.107498721672,1.9450747,100,837.8888,2.6737618,,4037.798,4999.484,465.34,40800,194.50748,19.485647,1.4483937e-05,0.0014483937,,14251183,1.0054735,0.026737614,7142.2075,13248.611
4706.2246,1.9368582,-1.0,26794396.0,0.010170864,55.653816,0.4189424,409,5912.176461696625,4989.6157,[-0.011  0.392 -4.046 -0.932],4716.205,9.980687,10.0,10.0,4716.205349980918,0.06540801,100,760.89105,1.1394025,,4103.882,4999.596,471.85,40900,6.540801,1.0170865,0.00071526726,0.07152673,,14298368,51.630005,0.011394025,4735.0947,5587.271
4895.6343,1.1320833,-1.0,3478251.8,0.0034958965,89.64535,0.4189424,410,5933.745885133743,4999.5312,[-0.006  0.432 -4.09  -0.935],4895.6343,,10.0,10.0,4895.634545899634,0.018317983,100,586.59436,1.0286193,,4283.3193,4999.5312,489.68,41000,1.8317983,0.34958965,0.003490973,0.3490973,,14347336,88.332726,0.0102861915,4408.2905,5059.79
2034.5461,11.719011,-1.0,123754490.0,0.06175348,9.104472,0.4189424,411,5953.59498167038,2080.0305,[-0.004  0.453 -4.094 -0.94 ],4954.0215,2919.4749,10.0,10.0,4954.021044862583,0.47046265,100,249.50926,1.9544183,,4341.709,4999.5054,495.53,41100,47.046265,6.175348,0.00036695108,0.036695108,,14396889,8.533143,0.019544186,6571.962,8668.092
4600.436,1323.3124,-1.0,1770664400000.0,2.653583,1.0222082,0.4189424,412,5973.640405416489,4989.532,[-0.024  0.424 -4.091 -0.962],4610.4175,9.981042,10.0,10.0,4610.417539828399,26.672455,100,856.2426,26.967056,,3998.1047,4999.513,461.39,41200,2667.2456,265.3583,6.54615e-05,0.00654615,,14443028,0.075567946,0.26967058,112404.65,134678.97
4752.912,1.9320798,-1.0,30676058.0,0.011007479,50.993137,0.4189424,413,5993.681621789932,4999.6157,[ 0.008  0.246 -4.083 -0.829],4752.912,,10.0,10.0,4752.9119293095155,0.076768495,100,839.192,1.1228336,,4140.587,4999.6157,475.47,41300,7.6768494,1.100748,0.0013933894,0.13933894,,14490575,51.757698,0.011228335,4512.1465,5363.2744
4772.094,573.2971,-1.0,121742510000.0,0.6958186,1.1403238,0.4189424,414,6015.310879468918,4989.52,[ 0.013  0.258 -4.094 -0.801],4782.074,9.980601,10.0,10.0,4782.074551109781,6.996312,100,839.21155,7.4730964,,4169.7637,4999.5005,478.37,41400,699.6312,69.58186,5.201683e-07,5.2016836e-05,,14538412,0.17442963,0.07473096,22578.684,37239.633
4169.806,2.5390928,-1.0,39875490.0,0.01475633,38.26809,0.4189424,415,6035.662303209305,4329.6685,[ 0.018  0.303 -4.083 -0.721],4839.6245,669.81824,10.0,10.0,4839.624112847482,0.0914239,100,709.98193,1.161828,,4227.3145,4999.487,484.1,41500,9.14239,1.4756329,0.0005527949,0.05527949,,14586822,39.384144,0.011618281,4598.767,5574.4536
4718.6177,1.708632,-1.0,24112244.0,0.013684002,41.85484,0.4189424,416,6056.12383389473,4969.4556,[ 0.009  0.351 -4.073 -0.73 ],4748.572,29.954086,10.0,10.0,4748.5717035498565,0.102665156,100,889.1985,1.1609918,,4136.271,4999.4097,475.05,41600,10.266516,1.3684002,0.002920615,0.2920615,,14634327,58.526352,0.0116099175,4406.333,5206.699
2959.8389,83.696335,-1.0,16112178000.0,0.39135745,1.4558462,0.4189424,417,6076.309130907059,3219.8484,[-0.005  0.356 -4.059 -0.719],4739.4546,1779.6155,10.0,10.0,4739.454289827634,3.9332268,100,686.5307,4.756811,,4127.148,4999.464,474.19,41700,393.3227,39.13575,1.601874e-05,0.0016018739,,14681746,1.1947955,0.047568113,18075.14,23676.871
3991.6855,1.2226409,-1.0,5415673.0,0.004489367,83.738914,0.4189424,418,6096.115946531296,4389.522,[ 0.012  0.242 -4.07  -0.684],4601.592,609.90674,10.0,10.0,4601.59220220511,0.028845264,100,1038.6802,1.0187654,,3989.2903,4999.4287,460.38,41800,2.8845265,0.4489367,0.0017208254,0.17208254,,14727784,81.79017,0.010187655,4116.5205,4793.5625
3883.421,7.815259,-1.0,202917180.0,0.035429265,15.919793,0.4189424,419,6116.824505805969,3979.6462,[ 0.021  0.231 -4.075 -0.673],4903.2305,1019.8093,10.0,10.0,4903.230231970742,0.24003433,100,517.08075,1.5416439,,4290.925,4999.4556,490.45,41900,24.003433,3.5429265,8.089778e-05,0.008089778,,14776829,12.795482,0.015416438,5798.8735,7510.6226
4729.102,1.8024908,-1.0,14322601.0,0.0072803227,69.49058,0.4189424,420,6136.479081869125,4989.444,[ 0.016  0.295 -4.077 -0.677],4739.083,9.980487,10.0,10.0,4739.082768157549,0.040985502,100,921.6415,1.0987446,,4126.7812,4999.4243,474.09,42000,4.0985503,0.7280323,0.00015967422,0.015967423,,14824238,55.478783,0.010987447,4469.7153,5291.773
4802.1094,51.135498,-1.0,6610471400.0,0.2184637,1.7115202,0.4189424,421,6157.072055339813,4989.42,[ 0.029  0.294 -4.077 -0.697],4812.09,9.980239,10.0,10.0,4812.09002769976,2.1974545,100,714.3882,2.88283,,4199.791,4999.4004,481.38,42100,219.74545,21.84637,0.0007347966,0.07347966,,14872376,1.9555887,0.028828295,7074.632,11453.126
4381.3154,8.716862,-1.0,250358110.0,0.031487025,21.094141,0.4189424,422,6173.260980606079,4979.4736,[-0.01   0.264 -4.111 -0.658],4401.275,19.960106,10.0,10.0,4401.27525553317,0.25950193,100,993.8033,1.6280131,,3788.9717,4999.4336,440.58,42200,25.950195,3.1487021,3.2022388e-05,0.0032022388,,14916434,11.472018,0.016280131,6167.216,7974.9995
3092.567,17.596258,-1.0,1775865200.0,0.1268132,3.4623754,0.4189424,423,6192.214055299759,3289.787,[ 0.005  0.289 -4.115 -0.729],4802.2637,1709.6967,10.0,10.0,4802.26368572468,1.2640383,100,599.0836,2.4016142,,4189.954,4999.484,480.43,42300,126.40384,12.68132,0.00011355884,0.011355884,,14964477,5.6830263,0.024016144,9355.835,11924.343
2334.4243,1.6445962,-1.0,12592622.0,0.008523842,62.42165,0.4189424,424,6211.362082958221,2380.0447,[ 0.027  0.198 -4.115 -0.677],4953.869,2619.445,10.0,10.0,4953.869280606344,0.047165196,100,300.091,1.0985863,,4341.559,4999.4897,495.49,42400,4.71652,0.8523843,0.0011038644,0.11038644,,15014026,60.8052,0.010985862,4687.6523,5472.8896
4763.2837,2.7352188,-1.0,46822200.0,0.01356484,45.620033,0.4189424,425,6234.017951011658,4999.5356,[ 0.019  0.237 -4.111 -0.697],4763.2837,,10.0,10.0,4763.283918392973,0.060650725,100,936.21576,1.2424332,,4150.9688,4999.5356,476.48,42500,6.0650725,1.3564839,0.00045367613,0.045367613,,15061674,36.560146,0.012424332,4863.682,5876.36
4140.186,1.234887,-1.0,5903004.0,0.0051792064,81.31504,0.4189424,426,6254.531936645508,4239.6777,[ 0.031  0.252 -4.119 -0.67 ],4900.003,759.8168,10.0,10.0,4900.002935562369,0.03531141,100,565.42255,1.0804447,,4287.692,4999.4946,490.12,42600,3.5311408,0.5179207,0.0036016412,0.36016414,,15110686,80.97907,0.010804447,4601.8516,5282.2847
