InitialReturnMin,Penalization,InitialReturnStd,InitialReturnMax,InitialBound,DivergenceHarmonic,MeanIW,MeanD2-0,Weights,MinTargetPdf,MaxIW,MeanEntropy,MinIW,ESSRenyiArithmetic,StdIW,VarianceInitializer,EpThisIter,EmpiricalD2Harmonic,ReturnStepMaxmin,MinBehavPdf,EpisodesSoFar,StdWReturnMean,ESSRenyiHarmonic,Iteration,Bound,ReturnStepMax,TimeElapsed,EpLenMean,EmpiricalD2Arithmetic,EpRewMean,LearnableVariance,ReturnMeanIW,TimestepsSoFar,InitialReturnMean,Inner Iteration,WReturnMean
1119.7106,True,1231.9426,4999.617,-16386685.0,238792020.0,16.507402,1.0,[-0.038  0.456 -2.848 -2.759],-239.71939,130.34514,0.4189424,0.040149353,100.0,25.126959,-1,100,1.0,10.0,-239.71939,29200,,100.0,292,-22454565000.0,10.0,6448.217271566391,367.14,1.0,3664.1269537667463,,153645330.0,11216197,3664.1272,1,14943508.0
1619.7596,True,693.93536,4999.633,-24537372.0,1.0084024e+23,4527.184,1.0,[-0.007  0.464 -2.847 -2.759],-247.72618,284165.47,0.4189424,0.1120566,100.0,28625.434,-1,100,1.0,10.0,-247.72618,29300,,100.0,293,-4.5828184e+17,10.0,6474.626992464066,475.73,1.0,4755.274259837736,,95537830000.0,11263770,4755.274,1,23094180.0
,True,497.42337,4999.6475,-26186204.0,9.800922e+21,6843.7227,1.0,[ 0.033  0.481 -2.851 -2.715],-258.67938,223759.9,0.4189424,0.19127901,100.0,27581.979,-1,100,1.0,10.0,-258.67938,29400,,100.0,294,-1.4287363e+17,10.0,6502.191333055496,495.01,1.0,4949.300039039643,,171026660000.0,11313271,4949.3003,1,24743002.0
499.81296,True,1033.39,4999.6343,-22828650.0,27040113000.0,145.11417,1.0,[-2.615e-03  3.616e-01 -2.862e+00 -2.715e+00],-249.71344,8827.815,0.4189424,0.10015303,100.0,889.3043,-1,100,1.0,10.0,-249.71344,29500,,100.0,295,-239359620000.0,10.0,6527.284769773483,451.06,1.0,4507.5011485418,,2047417000.0,11358377,4507.5015,1,21385460.0
,True,882.5923,4999.5996,-25332196.0,7.281373e+28,649331.8,1.0,[ 0.028  0.358 -2.861 -2.715],-251.36324,59926564.0,0.4189424,0.063132964,100.0,5964676.5,-1,100,1.0,10.0,-251.36324,29600,,100.0,296,-3.894184e+20,10.0,6555.549360752106,480.85,1.0,4807.2917772866,,16225195000000.0,11406462,4807.292,1,23889024.0
9.980134,True,529.7837,4999.586,-26031926.0,350422020000000.0,29.23427,1.0,[ 0.007  0.481 -2.863 -2.712],-250.30995,619.41284,0.4189424,0.019603094,100.0,84.4091,-1,100,1.0,10.0,-250.30995,29700,,100.0,297,-27015617000000.0,10.0,6584.379746198654,493.12,1.0,4930.323087055897,,729785100.0,11455774,4930.323,1,24588758.0
499.68713,True,1202.8053,4999.5835,-19600650.0,1461535900.0,22.505928,1.0,[-0.028  0.447 -2.862 -2.752],-252.2425,276.4232,0.4189424,0.06355826,100.0,39.758038,-1,100,1.0,10.0,-252.2425,29800,,100.0,298,-55466360000.0,10.0,6609.344635248184,409.33,1.0,4087.8784472493794,,295239300.0,11496707,4087.8784,1,18157490.0
,True,580.2832,4999.609,-25733540.0,1094590600.0,74.27066,1.0,[ 0.003  0.448 -2.861 -2.752],-241.83484,4683.1265,0.4189424,0.25150824,100.0,477.29544,-1,100,1.0,10.0,-241.83484,29900,,100.0,299,-49348010000.0,10.0,6638.605000734329,489.54,1.0,4894.245173807021,,1601979300.0,11545661,4894.245,1,24290362.0
459.6575,True,451.68594,4999.6216,-26188092.0,1.08194094e+27,1155661.2,1.0,[ 0.034  0.453 -2.861 -2.747],-255.10246,59880860.0,0.4189424,0.4642491,100.0,7562137.5,-1,100,1.0,10.0,-255.10246,30000,,100.0,300,-4.746961e+19,10.0,6669.068862438202,495.47,1.0,4953.875822079253,,28877823000000.0,11595208,4953.876,1,24744906.0
439.7663,True,1410.6757,4999.6606,-19127184.0,795810370.0,32.966423,1.0,[-0.01   0.342 -2.86  -2.784],-253.67516,549.40607,0.4189424,0.07760749,100.0,73.1564,-1,100,1.0,10.0,-253.67516,30100,,100.0,301,-41178587000.0,10.0,6689.054196357727,396.67,1.0,3961.5624653389955,,466325060.0,11634875,3961.5625,1,17683982.0
429.79175,True,803.40924,4999.591,-25325086.0,1.3865226e+17,7193.8633,1.0,[ 0.021  0.342 -2.86  -2.788],-239.82068,600074.8,0.4189424,0.050671518,100.0,59800.145,-1,100,1.0,10.0,-239.82068,30200,,100.0,302,-537540800000000.0,10.0,6716.504308462143,482.16,1.0,4820.420565294387,,172870240000.0,11683091,4820.4204,1,23881920.0
429.6923,True,454.63312,4999.591,-26184378.0,288107380000000.0,23062.977,1.0,[ 0.069  0.372 -2.868 -2.812],-243.75624,2239436.0,0.4189424,0.036340613,100.0,222790.23,-1,100,1.0,10.0,-243.75624,30300,,100.0,303,-25071823000000.0,10.0,6746.114440202713,495.44,1.0,4953.233074958076,,576369600000.0,11732635,4953.233,1,24741210.0
429.6697,True,1471.6133,4999.495,-19279070.0,4058060200000.0,337.3958,1.0,[ 0.13   0.363 -2.863 -2.824],-241.15483,14335.301,0.4189424,0.0017438603,100.0,1634.4736,-1,100,1.0,10.0,-241.15483,30400,,100.0,304,-2910271800000.0,10.0,6772.461858510971,396.38,1.0,3958.5749450243916,,3232628500.0,11772273,3958.5747,1,17835962.0
,True,911.6534,4999.5903,-24994962.0,2.0563413e+36,1471049700.0,1.0,[ 0.089  0.41  -2.869 -2.831],-250.0323,147101100000.0,0.4189424,0.115152374,100.0,14636372000.0,-1,100,1.0,10.0,-250.0323,30500,,100.0,305,-2.0694543e+24,10.0,6801.732714653015,476.86,1.0,4766.622363017672,,3.67496e+16,11819959,4766.622,1,23551798.0
,True,1513.9395,4999.5,-11373774.0,1.726964e+16,29.703575,1.0,[ 0.161  0.322 -2.853 -2.781],-229.87926,224.52138,0.4189424,0.11813162,100.0,44.056946,-1,100,1.0,10.0,-229.87926,30600,,100.0,306,-189642100000000.0,10.0,6820.943933725357,277.33,1.0,2763.81250819677,,260772960.0,11847692,2763.8125,1,9930671.0
,True,1190.7502,4999.6035,-23508492.0,1.0720269e+17,4658.7554,1.0,[ 0.103  0.344 -2.86  -2.784],-249.39201,430335.56,0.4189424,0.11200531,100.0,42839.773,-1,100,1.0,10.0,-249.39201,30700,,100.0,307,-472627730000000.0,10.0,6836.511373996735,454.69,1.0,4543.944502586381,,115160556000.0,11893161,4543.9443,1,22065318.0
479.72794,True,594.22217,4999.6094,-25948534.0,218013780.0,22.950842,1.0,[ 0.044  0.359 -2.866 -2.773],-250.90372,351.80167,0.4189424,0.07855346,100.0,50.48691,-1,100,1.0,10.0,-250.90372,30800,,100.0,308,-21863025000.0,10.0,6848.92031621933,491.55,1.0,4914.4945304682415,,554493500.0,11942316,4914.494,1,24505356.0
1829.7612,True,545.0247,4999.6274,-25530928.0,7.4896974e+32,3860299.2,1.0,[ 0.009  0.378 -2.869 -2.724],-242.12587,185422400.0,0.4189424,0.08073105,100.0,24518868.0,-1,100,1.0,10.0,-242.12587,30900,,100.0,309,-3.9495425e+22,10.0,6861.927542448044,487.88,1.0,4877.569942413143,,70958660000000.0,11991104,4877.57,1,24087738.0
,True,667.8268,4999.554,-25937054.0,78897736000000.0,140.74944,1.0,[ 0.064  0.396 -2.876 -2.701],-252.61531,8574.771,0.4189424,0.06577624,100.0,876.927,-1,100,1.0,10.0,-252.61531,31000,,100.0,310,-12821928000000.0,10.0,6877.816025257111,490.49,1.0,4903.867676925206,,3516276500.0,12040153,4903.8677,1,24493908.0
9.980728,True,871.58203,4999.6274,-24693856.0,3.3105873e+24,28408.953,1.0,[ 0.003  0.413 -2.877 -2.702],-246.33104,1478822.4,0.4189424,0.036529638,100.0,174832.58,-1,100,1.0,10.0,-246.33104,31100,,100.0,311,-2.6258342e+18,10.0,6888.58433842659,474.44,1.0,4742.469132541486,,708345400000.0,12087597,4742.469,1,23250666.0
9.980078,True,1164.3248,4999.587,-23425460.0,6.3365085e+30,5183831.0,1.0,[ 0.02   0.297 -2.881 -2.746],-256.17206,499726500.0,0.4189424,0.03121591,100.0,49720884.0,-1,100,1.0,10.0,-256.17206,31200,,100.0,312,-3.6327262e+21,10.0,6899.189728498459,454.41,1.0,4541.65692167544,,129541950000000.0,12133038,4541.657,1,21982298.0
,True,957.9218,4999.6016,-25438710.0,10831361000000.0,18.344622,1.0,[ 0.023  0.412 -2.881 -2.697],-248.60521,249.1528,0.4189424,0.0060621314,100.0,41.000164,-1,100,1.0,10.0,-248.60521,31300,,100.0,313,-4749999000000.0,10.0,6911.351714372635,480.5,1.0,4803.948857394138,,457757760.0,12181088,4803.949,1,23995536.0
9.981121,True,1168.2836,4999.593,-21445080.0,3421044000.0,48.19713,1.0,[-0.008  0.368 -2.885 -2.728],-257.27524,1131.6858,0.4189424,0.08955495,100.0,148.37523,-1,100,1.0,10.0,-257.27524,31400,,100.0,314,-85102900000.0,10.0,6924.529511451721,432.12,1.0,4317.062773774675,,694055800.0,12224300,4317.0625,1,20001916.0
19.963907,True,657.2143,4999.669,-25643788.0,5916035000.0,367.10785,1.0,[ 0.022  0.376 -2.886 -2.723],-250.6421,11847.084,0.4189424,0.08879298,100.0,1673.8158,-1,100,1.0,10.0,-250.6421,31500,,100.0,315,-115365994000.0,10.0,6940.927347660065,487.64,1.0,4875.309577320985,,4362345500.0,12273064,4875.3096,1,24200574.0
,True,699.8807,4999.6133,-25934824.0,5.714338e+32,240457.78,1.0,[ 0.057  0.427 -2.888 -2.729],-244.69467,12879594.0,0.4189424,0.015069253,100.0,1342375.0,-1,100,1.0,10.0,-244.69467,31600,,100.0,316,-3.4498098e+22,10.0,6952.9563093185425,490.02,1.0,4899.164447182902,,6009775000000.0,12322066,4899.1646,1,24491644.0
9.979991,True,1494.4879,4999.513,-20427412.0,506327860000000.0,270.44495,1.0,[ 0.127  0.335 -2.881 -2.778],-237.087,7719.756,0.4189424,0.015078453,100.0,925.4029,-1,100,1.0,10.0,-237.087,31700,,100.0,317,-32477899000000.0,10.0,6961.770233869553,409.76,1.0,4092.7740865796472,,5774343700.0,12363042,4092.7742,1,18984294.0
19.964165,True,884.55023,4999.577,-25463928.0,80818010000.0,170.79366,1.0,[ 0.067  0.35  -2.888 -2.769],-250.21338,8765.0,0.4189424,0.07920098,100.0,1006.3711,-1,100,1.0,10.0,-250.21338,31800,,100.0,318,-414512400000.0,10.0,6973.265732526779,482.19,1.0,4820.616354312588,,4251642400.0,12411261,4820.616,1,24020770.0
,True,699.1889,4999.578,-25935258.0,8119370000.0,25.72949,1.0,[ 0.042  0.407 -2.896 -2.764],-245.73488,316.33615,0.4189424,0.19701385,100.0,48.15603,-1,100,1.0,10.0,-245.73488,31900,,100.0,319,-130679570000.0,10.0,6989.264986515045,490.03,1.0,4899.309375203858,,642465500.0,12460264,4899.3096,1,24492098.0
9.979413,True,1073.9386,4999.639,-23534224.0,2590336800.0,211.59003,1.0,[ 8.970e-04  3.628e-01 -2.897e+00 -2.780e+00],-241.04713,9673.883,0.4189424,0.107166894,100.0,1073.5424,-1,100,1.0,10.0,-241.04713,32000,,100.0,320,-76849850000.0,10.0,7003.546617507935,457.85,1.0,4575.771664149892,,3399339000.0,12506049,4575.772,1,22091030.0
,True,497.41833,4999.621,-26185678.0,96725200000000.0,45.377182,1.0,[ 0.029  0.377 -2.897 -2.777],-241.5852,660.87244,0.4189424,0.14186479,100.0,100.19324,-1,100,1.0,10.0,-241.5852,32100,,100.0,321,-14194433000000.0,10.0,7017.971171140671,495.01,1.0,4949.24935164141,,1133744400.0,12555550,4949.2495,1,24742494.0
,True,1543.4025,4999.578,-18622942.0,2.032769e+28,32931.99,1.0,[-0.009  0.337 -2.905 -2.805],-240.27446,862484.2,0.4189424,0.034769706,100.0,128155.16,-1,100,1.0,10.0,-240.27446,32200,,100.0,322,-2.0575487e+20,10.0,7028.952700138092,385.23,1.0,3846.777571575433,,434889400000.0,12594073,3846.7776,1,17179788.0
,True,699.19257,4999.5396,-25935498.0,9.106507e+32,41427170.0,1.0,[ 0.042  0.37  -2.905 -2.794],-239.19502,4132636700.0,0.4189424,0.04115921,100.0,411182270.0,-1,100,1.0,10.0,-239.19502,32300,,100.0,323,-4.354871e+22,10.0,7041.111390113831,490.03,1.0,4899.335790277374,,1035196440000000.0,12643076,4899.336,1,24492362.0
9.980347,True,851.8955,4999.613,-24495292.0,2770072600.0,58.359142,1.0,[-0.012  0.482 -2.909 -2.779],-241.60753,2649.3777,0.4189424,0.09316506,100.0,286.7901,-1,100,1.0,10.0,-241.60753,32400,,100.0,324,-76948250000.0,10.0,7051.232050895691,472.76,1.0,4725.080504065597,,993021900.0,12690352,4725.08,1,23052112.0
4998.584,True,0.20420651,4999.603,-26435980.0,1.050431e+26,429316.4,1.0,[ 0.016  0.493 -2.908 -2.77 ],-252.16922,27004422.0,0.4189424,0.011559639,100.0,3022552.0,-1,100,1.0,10.0,-252.16922,32500,,100.0,325,-1.4790896e+19,10.0,7063.704873561859,500.0,1.0,4999.2806138036485,,10730061000000.0,12740352,4999.281,1,24992806.0
,True,805.2474,4999.6436,-25688738.0,17536387000.0,10.763211,1.0,[ 0.076  0.511 -2.906 -2.767],-243.31853,228.02925,0.4189424,0.015568969,100.0,26.100906,-1,100,1.0,10.0,-243.31853,32600,,100.0,326,-191375070000.0,10.0,7077.492191076279,485.88,1.0,4857.686215922224,,263264270.0,12788940,4857.686,1,24245538.0
,True,880.31067,4999.6353,-25474644.0,2.9169867e+16,72.591705,1.0,[ 0.023  0.497 -2.915 -2.797],-261.55444,1864.9235,0.4189424,0.014986701,100.0,267.1136,-1,100,1.0,10.0,-261.55444,32700,,100.0,327,-246482690000000.0,10.0,7090.89728307724,482.36,1.0,4822.499872864318,,1810704500.0,12837176,4822.5,1,24031450.0
,True,1058.5193,4999.6284,-21712762.0,1924639100.0,27.196762,1.0,[-0.029  0.531 -2.916 -2.791],-239.53435,354.04733,0.4189424,0.1257236,100.0,62.00707,-1,100,1.0,10.0,-239.53435,32800,,100.0,328,-63691067000.0,10.0,7103.29284954071,438.08,1.0,4375.96968709713,,378570500.0,12880984,4375.9697,1,20269574.0
4289.579,True,71.21905,4999.6387,-26360742.0,6.0115253e+33,18651804000.0,1.0,[ 2.133e-03  5.303e-01 -2.916e+00 -2.794e+00],-256.4865,1864981800000.0,0.4189424,0.038971134,100.0,185563150000.0,-1,100,1.0,10.0,-256.4865,32900,,100.0,329,-1.118949e+23,10.0,7118.717277288437,499.21,1.0,4991.239560363832,,3.4321458e+17,12930905,4991.2393,1,24917546.0
9.979581,True,496.42313,4999.6084,-26185446.0,371316400.0,11.037304,1.0,[ 0.056  0.604 -2.918 -2.879],-257.84592,264.52664,0.4189424,0.003987475,100.0,30.677872,-1,100,1.0,10.0,-257.84592,33000,,100.0,330,-28084430000.0,10.0,7132.681668519974,495.02,1.0,4949.326496553993,,275554530.0,12980407,4949.3267,1,24742268.0
4998.7373,True,0.19560988,4999.6016,-26436242.0,8.06968e+19,28880.842,1.0,[ 0.014  0.569 -2.92  -2.908],-246.72446,1315773.6,0.4189424,0.1796516,100.0,163246.95,-1,100,1.0,10.0,-246.72446,33100,,100.0,331,-1.2964701e+16,10.0,7147.71799826622,500.0,1.0,4999.306788406994,,721719400000.0,13030407,4999.3066,1,24993066.0
3899.501,True,185.63367,4999.658,-26098996.0,193675870.0,7.1439557,1.0,[-0.018  0.64  -2.94  -2.812],-258.96793,99.05172,0.4189424,0.010018088,100.0,15.1096525,-1,100,1.0,10.0,-258.96793,33200,,100.0,332,-20262339000.0,10.0,7166.135188341141,496.32,1.0,4961.988549690538,,177989660.0,13080039,4961.989,1,24655788.0
,True,1085.4233,4999.6025,-19354318.0,2.077438e+22,4926.531,1.0,[-0.048  0.632 -2.941 -2.818],-250.0448,269482.1,0.4189424,0.047517303,100.0,27300.084,-1,100,1.0,10.0,-250.0448,33300,,100.0,333,-2.0800532e+17,10.0,7175.98929643631,409.65,1.0,4090.59931153359,,40413876000.0,13121004,4090.5994,1,17911146.0
,True,699.91534,4999.643,-25937270.0,3141333000000000.0,1206.5306,1.0,[-0.003  0.67  -2.941 -2.796],-240.26878,88065.29,0.4189424,0.06427803,100.0,8958.198,-1,100,1.0,10.0,-240.26878,33400,,100.0,334,-80916345000000.0,10.0,7192.517140626907,490.02,1.0,4899.40716646621,,30155379000.0,13170006,4899.407,1,24494070.0
,True,497.4203,4999.622,-26185880.0,1.8416197e+24,649117.75,1.0,[ 0.044  0.629 -2.937 -2.795],-260.6907,54168884.0,0.4189424,0.035142004,100.0,5417623.0,-1,100,1.0,10.0,-260.6907,33500,,100.0,335,-1.9584717e+18,10.0,7203.868844509125,495.01,1.0,4949.269064162137,,16218565000000.0,13219507,4949.269,1,24742692.0
4998.488,True,0.21127994,4999.614,-26436176.0,6526193700000000.0,3405.515,1.0,[ 0.039  0.744 -2.932 -2.747],-253.76505,194661.25,0.4189424,0.040620144,100.0,20717.576,-1,100,1.0,10.0,-253.76505,33600,,100.0,336,-116670000000000.0,10.0,7216.676380395889,500.0,1.0,4999.299082051756,,85114675000.0,13269507,4999.2993,1,24992992.0
,True,640.72186,4999.664,-25943868.0,1.4537432e+16,81.218285,1.0,[ 0.083  0.8   -2.922 -2.644],-240.35693,3471.294,0.4189424,0.034628868,100.0,360.2803,-1,100,1.0,10.0,-240.35693,33700,,100.0,337,-174008270000000.0,10.0,7229.320817708969,490.91,1.0,4908.169709403917,,2007495000.0,13318598,4908.17,1,24500654.0
9.979138,True,497.78012,4999.6787,-26147074.0,1.824234e+31,466154.72,1.0,[-0.021  0.785 -2.911 -2.711],-249.19559,27330246.0,0.4189424,0.014492401,100.0,3051930.0,-1,100,1.0,10.0,-249.19559,33800,,100.0,338,-6.164017e+21,10.0,7244.406634569168,494.61,1.0,4945.307620178918,,11466948000000.0,13368059,4945.3076,1,24703852.0
,True,1087.8435,4999.6304,-25187030.0,712391800.0,3.878428,1.0,[ 0.023  0.857 -2.904 -2.618],-243.70572,26.665918,0.4189424,0.044387065,100.0,4.606651,-1,100,1.0,10.0,-243.70572,33900,,100.0,339,-38614620000.0,10.0,7262.489091157913,475.09,1.0,4749.782456540516,,95649290.0,13415568,4749.7827,1,23743836.0
3699.0957,True,202.81787,4999.7017,-25934666.0,1.0026361e+32,9641.537,1.0,[-0.038  0.871 -2.904 -2.61 ],-250.70572,495570.22,0.4189424,0.001098866,100.0,57274.977,-1,100,1.0,10.0,-250.70572,34000,,100.0,340,-1.4451042e+22,10.0,7276.193340301514,494.62,1.0,4944.723995530228,,225286570000.0,13465030,4944.7246,1,24491430.0
2119.6802,True,919.72253,4999.6875,-19420710.0,7.847265e+22,11536.888,1.0,[-0.1    0.875 -2.905 -2.604],-244.63774,424194.25,0.4189424,0.08338274,100.0,45504.105,-1,100,1.0,10.0,-244.63774,34100,,100.0,341,-4.0428204e+17,10.0,7293.037646532059,414.57,1.0,4139.033279587069,,167374110000.0,13506487,4139.033,1,17977486.0
,True,708.28766,4999.6865,-25748976.0,1.2661394e+31,2979972.5,1.0,[-0.038  0.882 -2.904 -2.597],-246.42758,191115780.0,0.4189424,0.12335586,100.0,19854240.0,-1,100,1.0,10.0,-246.42758,34200,,100.0,342,-5.1352987e+21,10.0,7311.847313404083,488.01,1.0,4878.942390017767,,51690628000000.0,13555288,4878.9424,1,24305750.0
,True,497.42883,4999.6875,-26186772.0,122104430.0,73.47924,1.0,[ 0.023  0.878 -2.915 -2.587],-266.66995,5745.947,0.4189424,0.079887964,100.0,571.8686,-1,100,1.0,10.0,-266.66995,34300,,100.0,343,-17783407000.0,10.0,7330.379424095154,495.01,1.0,4949.354367349652,,1835970700.0,13604789,4949.3545,1,24743544.0
,True,851.1235,4999.636,-25686878.0,4.9768543e+16,10303.485,1.0,[-0.005  0.994 -2.91  -2.623],-244.20847,602680.8,0.4189424,0.014622567,100.0,62902.887,-1,100,1.0,10.0,-244.20847,34400,,100.0,344,-322211370000000.0,10.0,7342.341210126877,485.06,1.0,4849.6669055745915,,257510800000.0,13653295,4849.667,1,24243680.0
4249.2827,True,74.62571,4999.561,-26366764.0,1.34335015e+20,2134.4065,1.0,[ 0.032  1.083 -2.903 -2.543],-265.08484,89087.06,0.4189424,0.019916661,100.0,11245.874,-1,100,1.0,10.0,-265.08484,34500,,100.0,345,-1.6726271e+16,10.0,7356.121739387512,499.26,1.0,4991.7969778002,,53343592000.0,13703221,4991.7974,1,24923608.0
,True,826.4616,4999.6377,-25687978.0,5.179662e+22,20736.404,1.0,[ 0.121  1.014 -2.885 -2.593],-257.99234,1148058.4,0.4189424,0.009769309,100.0,127810.305,-1,100,1.0,10.0,-257.99234,34600,,100.0,346,-3.2844897e+17,10.0,7370.187376499176,485.51,1.0,4854.043843770431,,518153760000.0,13751772,4854.044,1,24244780.0
19.967207,True,623.76746,4999.6104,-25948720.0,609873540000000.0,17.403097,1.0,[ 0.108  0.907 -2.888 -2.656],-249.28804,248.95522,0.4189424,0.019203413,100.0,42.78394,-1,100,1.0,10.0,-249.28804,34700,,100.0,347,-35639924000000.0,10.0,7384.557952404022,491.18,1.0,4910.8502970699765,,425113470.0,13800890,4910.85,1,24505538.0
,True,680.6152,4999.627,-25937850.0,1.717466e+17,8.340719,1.0,[-0.015  0.928 -2.887 -2.671],-249.2398,147.86613,0.4189424,0.022605754,100.0,17.643267,-1,100,1.0,10.0,-249.2398,34800,,100.0,348,-598079360000000.0,10.0,7399.287708282471,490.3,1.0,4902.185242896025,,207886030.0,13849920,4902.1855,1,24494658.0
,True,829.6352,4999.626,-23861462.0,6.506153e+29,106206.53,1.0,[-0.069  0.908 -2.889 -2.693],-246.46835,2107225.2,0.4189424,0.080364786,100.0,362350.0,-1,100,1.0,10.0,-246.46835,34900,,100.0,349,-1.1640631e+21,10.0,7417.0627908706665,466.52,1.0,4661.542299115365,,1754991000000.0,13896572,4661.5425,1,22418272.0
9.979183,True,496.44043,4999.66,-26187200.0,637322300000000.0,5345.6934,1.0,[-0.007  0.907 -2.887 -2.685],-241.8423,321991.84,0.4189424,0.094156876,100.0,34289.48,-1,100,1.0,10.0,-241.8423,35000,,100.0,350,-36567030000000.0,10.0,7433.9296875,495.02,1.0,4949.498620807596,,133608120000.0,13946074,4949.4985,1,24743988.0
,True,497.41724,4999.662,-26179346.0,6.5168225e+23,656399.4,1.0,[-0.046  0.992 -2.888 -2.602],-251.79868,44014810.0,0.4189424,0.05018521,100.0,4818577.5,-1,100,1.0,10.0,-251.79868,35100,,100.0,351,-1.1650502e+18,10.0,7447.89084982872,494.94,1.0,4948.606900881669,,16057414000000.0,13995568,4948.607,1,24736132.0
4998.7637,True,0.18579945,4999.6514,-26436280.0,807458400000000.0,249047.0,1.0,[ 0.006  1.021 -2.886 -2.583],-243.306,24823796.0,0.4189424,0.04467926,100.0,2469856.0,-1,100,1.0,10.0,-243.306,35200,,100.0,352,-47232070000000.0,10.0,7462.770978212357,500.0,1.0,4999.307141075492,,6223099000000.0,14045568,4999.3066,1,24993072.0
4998.672,True,0.18026398,4999.651,-26436932.0,11523110000.0,133.86475,1.0,[-0.022  0.909 -2.857 -2.622],-243.1199,11121.326,0.4189424,0.035298932,100.0,1106.8241,-1,100,1.0,10.0,-243.1199,35300,,100.0,353,-158264260000.0,10.0,7476.965999364853,500.0,1.0,4999.372348998483,,3345661400.0,14095568,4999.3726,1,24993724.0
4998.4487,True,0.2097877,4999.666,-26436470.0,4.6054633e+20,2828.377,1.0,[ 0.023  0.887 -2.858 -2.659],-251.67793,109967.56,0.4189424,0.48033264,100.0,12128.459,-1,100,1.0,10.0,-251.67793,35400,,100.0,354,-3.0971271e+16,10.0,7489.321929931641,500.0,1.0,4999.32553263921,,70688050000.0,14145568,4999.3257,1,24993254.0
,True,497.42087,4999.6025,-26185928.0,9.483718e+20,6012.299,1.0,[ 0.042  0.99  -2.846 -2.592],-279.7985,329165.25,0.4189424,0.023172224,100.0,40328.914,-1,100,1.0,10.0,-279.7985,35500,,100.0,355,-4.4442767e+16,10.0,7499.600590705872,495.01,1.0,4949.2746629158455,,150262550000.0,14195069,4949.2744,1,24742748.0
,True,699.1942,4999.5913,-25935648.0,4.6185213e+26,42389.523,1.0,[ 0.134  0.913 -2.838 -2.626],-248.57922,3623002.8,0.4189424,0.33017787,100.0,362376.94,-1,100,1.0,10.0,-248.57922,35600,,100.0,356,-3.101415e+19,10.0,7516.9828424453735,490.03,1.0,4899.347289255976,,1059151800000.0,14244072,4899.3477,1,24492474.0
9.979977,True,748.10156,4999.6885,-22659736.0,3.6373404e+21,25355.59,1.0,[-0.076  0.856 -2.887 -2.513],-237.82527,878931.6,0.4189424,0.06257479,100.0,99784.5,-1,100,1.0,10.0,-237.82527,35700,,100.0,357,-8.704015e+16,10.0,7529.486612081528,455.0,1.0,4544.980903723592,,483145600000.0,14289572,4544.981,1,21216508.0
9.980346,True,850.5639,4999.633,-25687382.0,9.676279e+16,10.209476,1.0,[-0.022  0.879 -2.887 -2.534],-247.27344,222.24449,0.4189424,0.14293818,100.0,27.136679,-1,100,1.0,10.0,-247.27344,35800,,100.0,358,-448921120000000.0,10.0,7541.324256181717,485.07,1.0,4849.817358236404,,254366110.0,14338079,4849.8174,1,24244186.0
9.982882,True,736.408,4999.6494,-23256884.0,5.9644575e+27,67406.67,1.0,[-0.072  0.853 -2.905 -2.515],-241.59616,922603.56,0.4189424,0.10007666,100.0,185303.48,-1,100,1.0,10.0,-241.59616,35900,,100.0,359,-1.1145612e+20,10.0,7555.983686208725,461.63,1.0,4612.091135989289,,931528200000.0,14384242,4612.0913,1,21813680.0
,True,497.41498,4999.6533,-26180558.0,3.626508e+17,8.709529,1.0,[-0.01   0.85  -2.903 -2.524],-247.76877,216.42148,0.4189424,0.18383336,100.0,24.72512,-1,100,1.0,10.0,-247.76877,36000,,100.0,360,-869087600000000.0,10.0,7568.536972284317,494.95,1.0,4948.729800057431,,217412080.0,14433737,4948.7295,1,24737348.0
3129.5796,True,382.10376,4999.648,-24984318.0,4.0680474e+32,665825.44,1.0,[-0.058  0.846 -2.924 -2.558],-251.42747,36346188.0,0.4189424,0.09923423,100.0,4249839.5,-1,100,1.0,10.0,-251.42747,36100,,100.0,361,-2.9107922e+22,10.0,7582.684170484543,483.95,1.0,4836.84899069361,,14226245000000.0,14482132,4836.849,1,23541112.0
,True,699.21423,4999.667,-25937088.0,2815334400.0,18.797844,1.0,[ 1.807e-03  8.418e-01 -2.922e+00 -2.574e+00],-244.0255,483.8884,0.4189424,0.068941325,100.0,63.70002,-1,100,1.0,10.0,-244.0255,36200,,100.0,362,-77044270000.0,10.0,7597.9691162109375,490.03,1.0,4899.486947269193,,469351040.0,14531135,4899.487,1,24493872.0
4998.8896,True,0.16654608,4999.6406,-26436722.0,60887893000000.0,251.70673,1.0,[ 0.052  0.837 -2.918 -2.536],-254.18768,14156.404,0.4189424,0.042003036,100.0,1519.9691,-1,100,1.0,10.0,-254.18768,36300,,100.0,363,-11267434000000.0,10.0,7609.229729413986,500.0,1.0,4999.35176472208,,6291018000.0,14581135,4999.352,1,24993518.0
329.76465,True,532.369,4999.62,-25991298.0,15339340000.0,381.34012,1.0,[ 0.148  0.809 -2.946 -2.468],-252.7628,12765.459,0.4189424,0.023804408,100.0,1588.7146,-1,100,1.0,10.0,-252.7628,36400,,100.0,364,-188234090000.0,10.0,7622.184119462967,492.69,1.0,4925.920369051416,,9496151000.0,14630404,4925.9204,1,24548108.0
