Iteration,EmpiricalD2,MeanIWNorm,EpLenMean,EpRewMean,VarianceInit,MaxIWNorm,InitialReturnStd,MinIW,ReturnStepMaxmin,InitialReturnMin,LearnableVariance,Bound,J_sample_variance,OptimizationReturnMean,InitialBound,OptimizationReturnMin,ESSClassic,TimeElapsed,StdIWNorm,EpisodesSoFar,MeanIW,ReturnStepMax,MaxIW,EpThisIter,TimestepsSoFar,OptimizationReturnMax,ReturnMeanIW,Weights,MeanEntropy,InitialReturnMean,ESSRenyi,MinIWNorm,StdIW,InitialReturnMax
407,2.3312426,0.011672017,481.25,4808.143765060912,-1,0.10870952,508.61737,0.064897895,10.0,369.64197,True,4724.256,33780096.0,4438.502,4195.7773,,46.246014,11186.951794862747,0.0125838695,40700,1.1672019,10.0,10.870953,100,16471773,4630.305,5659.241,[-0.161  1.279 -1.821 -1.942 -2.612],-1.1896323,4808.144,42.89558,0.0006489789,1.258387,4999.9473
408,5.2514772,0.01644268,490.67,4903.741464495472,-1,0.21052322,213.7379,0.021893267,10.0,3869.0122,True,6401.969,48665668.0,1034.7295,4291.375,,20.705044,11215.208943843842,0.032177873,40800,1.644268,10.0,21.052322,100,16520840,1130.9409,7805.275,[-0.157  1.277 -1.826 -1.946 -2.609],-1.1584301,4903.7417,19.042261,0.00021893266,3.2177875,4999.953
409,50.622524,0.0250876,486.7,4863.849321936811,-1,1.6994804,527.9468,0.0016765671,10.0,,True,8119.778,7191823000.0,4863.8496,4251.483,,2.161368,11249.506958246231,0.16879126,40900,2.50876,10.0,169.94804,100,16569510,4999.948,12476.732,[-0.159  1.273 -1.85  -1.949 -2.577],-1.1556998,4863.8496,1.9754052,1.676567e-05,16.879126,4999.948
410,47.655727,0.025042068,493.46,4932.059870766183,-1,1.4827578,165.54874,0.017540071,10.0,4198.9585,True,8220.661,248114080.0,733.1015,4319.6914,,2.8193054,11282.349285364151,0.1470243,41000,2.504207,10.0,148.27579,100,16618856,801.00684,12448.03,[-0.155  1.285 -1.835 -1.943 -2.575],-1.1467762,4932.06,2.0983837,0.00017540071,14.702432,4999.9653
411,1.0618227,0.01025583,485.51,4851.082222982893,-1,0.01678266,273.55032,0.5272232,10.0,3828.8096,True,4341.9463,15701561.0,1022.2727,4238.7153,,95.33801,11312.93006682396,0.0022678967,41100,1.025583,10.0,1.678266,100,16667407,1171.1431,4972.958,[-0.16   1.275 -1.836 -1.948 -2.566],-1.1518992,4851.082,94.17769,0.005272232,0.22678967,4999.9526
412,1.3769838,0.011065614,485.57,4852.615194418961,-1,0.052239116,279.63232,0.19834106,10.0,3828.7336,True,4613.536,18432218.0,1023.8817,4240.2505,,75.140144,11343.911317586899,0.0063648573,41200,1.1065613,10.0,5.223912,100,16715964,1171.2034,5332.115,[-0.16   1.276 -1.836 -1.946 -2.571],-1.157837,4852.6157,72.6225,0.0019834104,0.63648576,4999.937
413,8.623806,0.016460525,486.82,4864.399804368404,-1,0.31571633,255.65865,0.0043443586,10.0,3858.129,True,6356.6387,68701030.0,1006.2711,4252.0337,,11.062414,11373.247272729874,0.046672534,41300,1.6460526,10.0,31.571634,100,16764646,1141.8218,8154.9336,[-0.162  1.276 -1.842 -1.954 -2.577],-1.1811557,4864.4,11.595808,4.3443586e-05,4.6672535,4999.9507
414,5.266006,0.012885586,490.69,4903.446473915126,-1,0.24279836,186.0495,0.019347513,10.0,4238.502,True,4735.783,31159250.0,664.9447,4291.0796,,16.048944,11404.247905492783,0.029470952,41400,1.2885588,10.0,24.279837,100,16813715,761.4497,6141.0283,[-0.157  1.276 -1.841 -1.964 -2.6  ],-1.1873335,4903.447,18.989723,0.00019347512,2.9470952,4999.9517
415,186.21169,0.053841595,488.72,4883.968843719127,-1,3.4422345,229.31021,0.00011332834,10.0,3958.9014,True,15851.9,667778750.0,925.0676,4271.6045,,2.2319622,11435.278375864029,0.3563469,41500,5.3841596,10.0,344.22345,100,16862587,1041.0347,24208.191,[-0.162  1.278 -1.831 -1.961 -2.606],-1.1890424,4883.969,0.53702325,1.1332834e-06,35.63469,4999.936
416,1.5376592,0.010897074,477.9,4774.0844783084085,-1,0.04786829,325.0383,0.16169034,10.0,3838.6965,True,4466.2393,18294600.0,935.3881,4161.717,,65.0615,11465.7222366333,0.007985462,41600,1.0897075,10.0,4.786829,100,16910377,1161.2634,5225.59,[-0.17   1.272 -1.828 -1.962 -2.608],-1.1929364,4774.0845,65.03392,0.0016169033,0.79854625,4999.96
417,2.7342412,0.0118563725,480.02,4796.417610341888,-1,0.17525434,337.77042,0.049584456,10.0,3789.23,True,4610.2764,22916574.0,1007.1878,4184.0527,,28.125853,11497.962658166885,0.01895332,41700,1.1856372,10.0,17.525434,100,16958379,1210.7041,5622.854,[-0.172  1.278 -1.828 -1.959 -2.612],-1.1950525,4796.4175,36.57322,0.0004958445,1.8953319,4999.934
418,1.0382609,0.010195009,477.04,4765.472347878622,-1,0.014663208,327.77832,0.5474303,10.0,3729.065,True,4229.6514,14737658.0,1036.4075,4153.105,,97.027115,11527.06696844101,0.0017845556,41800,1.019501,10.0,1.4663209,100,17006083,1270.8931,4853.6235,[-0.176  1.282 -1.83  -1.958 -2.614],-1.1986732,4765.4727,96.3149,0.0054743025,0.17845558,4999.958
419,1.1190051,0.010328554,471.52,4710.251745122639,-1,0.020054778,397.40927,0.3746593,10.0,3508.8271,True,4218.6094,13579927.0,1201.4247,4097.884,,91.734825,11556.314527511597,0.0031002653,41900,1.0328555,10.0,2.005478,100,17053235,1491.1377,4866.391,[-0.177  1.281 -1.829 -1.957 -2.618],-1.2012173,4710.2515,89.3651,0.003746593,0.31002653,4999.965
420,2596.481,0.19733177,470.5,4700.063756638719,-1,17.318241,405.8467,1.7519666e-05,10.0,3658.915,True,56694.92,22939615000.0,1041.1488,4087.6973,,1.2823851,11584.303737163544,1.731351,42000,19.73318,10.0,1731.8242,100,17100285,1341.0391,87898.484,[-0.176  1.277 -1.827 -1.959 -2.62 ],-1.1901411,4700.064,0.038513664,1.7519665e-07,173.13512,4999.954
421,1.0297142,0.010113398,465.95,4653.682557657204,-1,0.015714832,424.5322,0.59142256,10.0,3658.678,True,4072.88,14017117.0,995.00476,4041.3142,,97.12049,11614.881256818771,0.001741407,42100,1.0113398,10.0,1.5714831,100,17146880,1341.2893,4694.28,[-0.187  1.286 -1.827 -1.952 -2.609],-1.191117,4653.6826,97.11433,0.0059142252,0.1741407,4999.9673
422,1.9710681,0.011623686,461.74,4611.478561494885,-1,0.05214589,452.57153,0.04229957,10.0,3399.1077,True,4505.395,17806090.0,1212.3711,3999.1123,,53.262897,11642.271717071533,0.010888358,42200,1.1623687,10.0,5.214589,100,17193054,1600.8411,5365.125,[-0.187  1.288 -1.826 -1.952 -2.61 ],-1.1982875,4611.479,50.733913,0.00042299568,1.0888357,4999.9487
423,9.888552,0.02065793,455.14,4545.1434962910325,-1,0.5774853,478.2347,0.006548257,10.0,3509.2834,True,6804.68,61042356.0,1035.8601,3932.7786,,9.1706915,11668.655125141144,0.06501279,42300,2.0657933,10.0,57.748535,100,17238568,1490.6521,8730.326,[-0.185  1.284 -1.828 -1.96  -2.617],-1.2162315,4545.1436,10.112704,6.548257e-05,6.5012794,4999.9355
424,2.210337,0.011733218,459.85,4592.183368952437,-1,0.1288826,457.1279,0.025745464,10.0,3389.2085,True,4331.0,17143650.0,1202.975,3979.8174,,40.16979,11696.971596956253,0.014319491,42400,1.1733217,10.0,12.888261,100,17284553,1610.7354,5241.416,[-0.189  1.278 -1.807 -1.961 -2.635],-1.2237092,4592.1836,45.24197,0.00025745464,1.4319491,4999.944
425,64.6886,0.028908063,447.89,4471.895015199017,-1,2.2093205,480.70926,0.0010302099,10.0,3459.1309,True,7302.036,319234400.0,1012.7642,3859.5288,,1.7040141,11724.479340791702,0.21955854,42500,2.8908062,10.0,220.93207,100,17329342,1540.8213,12227.253,[-0.193  1.276 -1.804 -1.963 -2.643],-1.2083702,4471.895,1.5458674,1.0302099e-05,21.955853,4999.952
426,1.9806741,0.0115094185,459.73,4590.799483088785,-1,0.07233775,414.22263,0.16734116,10.0,3628.5864,True,4492.635,19573620.0,962.21313,3978.4316,,49.431667,11753.962896347046,0.011640994,42600,1.1509417,10.0,7.2337747,100,17375315,1371.3735,5354.459,[-0.186  1.28  -1.807 -1.969 -2.627],-1.2282138,4590.8,50.48786,0.0016734116,1.1640992,4999.96
427,2.3411214,0.012430104,457.23,4565.77071096423,-1,0.06470745,459.09662,0.032192346,10.0,3539.1814,True,4672.3013,21036666.0,1026.5894,3953.4038,,49.93429,11781.21520447731,0.012446445,42700,1.2430104,10.0,6.4707456,100,17421038,1460.7747,5609.267,[-0.184  1.274 -1.812 -1.971 -2.647],-1.2302886,4565.771,42.714573,0.00032192346,1.2446446,4999.956
428,1.3054672,0.010396838,451.85,4511.7476840061545,-1,0.040448323,629.7436,0.14385693,10.0,,True,4032.9395,8947956.0,4511.7476,3899.3828,,72.78576,11810.442806720734,0.0063573513,42800,1.0396839,10.0,4.044832,100,17466223,4999.9375,4732.6094,[-0.185  1.282 -1.812 -1.965 -2.649],-1.2355224,4511.7476,76.60093,0.0014385693,0.63573515,4999.9375
429,14.547881,0.017760063,473.47,4729.941034202323,-1,0.7272727,382.81647,0.00050385564,10.0,3669.265,True,5753.1533,67146530.0,1060.6763,4117.5737,,5.3317633,11837.725174427032,0.07483613,42900,1.7760065,10.0,72.72727,100,17513570,1330.6936,8088.8257,[-0.183  1.279 -1.81  -1.967 -2.654],-1.251816,4729.9414,6.873853,5.038556e-06,7.4836125,4999.9585
430,1.1725694,0.010456638,455.18,4545.647604811269,-1,0.024541792,650.63214,0.38783112,10.0,,True,4089.98,3403087.2,4545.6475,3933.282,,88.04149,11866.863966226578,0.0038537798,43000,1.045664,10.0,2.4541793,100,17559088,4999.9434,4753.0815,[-0.189  1.279 -1.806 -1.967 -2.671],-1.2490847,4545.6475,85.2828,0.003878311,0.38537797,4999.9434
431,1.1484795,0.010346576,462.39,4618.203062642554,-1,0.023505231,460.76248,0.24782327,10.0,3668.7383,True,4145.5645,14932954.0,949.465,4005.8364,,88.53654,11892.213323354721,0.0037230013,43100,1.0346577,10.0,2.3505232,100,17605327,1331.2144,4801.8203,[-0.189  1.282 -1.809 -1.964 -2.668],-1.2492516,4618.203,87.07165,0.0024782326,0.37230018,4999.9526
432,1.2895468,0.010754649,454.56,4538.958894624673,-1,0.029986676,480.06503,0.30806917,10.0,3368.8442,True,4186.226,13861743.0,1170.1149,3926.5938,,81.80491,11919.774873018265,0.005072053,43200,1.0754648,10.0,2.9986677,100,17650783,1631.0962,4881.617,[-0.19   1.287 -1.807 -1.963 -2.668],-1.2506106,4538.959,77.54662,0.0030806917,0.5072053,4999.9404
433,1.1602683,0.010398619,454.22,4535.262586941091,-1,0.039369307,466.90335,0.3794118,10.0,3459.1018,True,4031.4531,13426382.0,1076.1609,3922.8962,,84.468925,11947.433747529984,0.0044589033,43300,1.0398619,10.0,3.9369307,100,17696205,1540.8499,4691.0684,[-0.192  1.286 -1.808 -1.964 -2.67 ],-1.2515389,4535.2627,86.18696,0.0037941178,0.4458903,4999.9517
434,1.9135327,0.011792761,451.06,4503.894267907596,-1,0.055997238,464.8661,0.116093054,10.0,3258.888,True,4385.92,16212790.0,1245.0066,3891.5269,,58.29789,11974.573071718216,0.009973969,43400,1.179276,10.0,5.599724,100,17741311,1741.0681,5233.0103,[-0.193  1.289 -1.807 -1.962 -2.67 ],-1.2490236,4503.8945,52.25936,0.0011609305,0.9973969,4999.956
435,2.320092,0.011305598,454.82,4542.22276343058,-1,0.086393945,514.81635,0.060766038,10.0,3398.8855,True,4296.0967,17601084.0,1143.3374,3929.8562,,43.008793,12003.028097391129,0.013014238,43500,1.1305598,10.0,8.639395,100,17786793,1601.0691,5228.8447,[-0.196  1.288 -1.805 -1.963 -2.668],-1.2470553,4542.223,43.101738,0.0006076604,1.3014239,4999.9546
436,12.369573,0.017438425,457.67,4569.971506000201,-1,0.579554,458.56076,0.0034840605,10.0,3298.1423,True,5476.295,55870144.0,1271.8293,3957.6064,,7.3105917,12034.245479106903,0.062093496,43600,1.7438425,10.0,57.955402,100,17832560,1701.7991,7630.0083,[-0.195  1.295 -1.806 -1.956 -2.666],-1.2542074,4569.971,8.084353,3.4840603e-05,6.209349,4999.9414
437,1.1768522,0.0105059575,450.42,4497.617368244595,-1,0.0319096,523.87756,0.38005906,10.0,3398.6873,True,4020.1194,13252143.0,1098.9302,3885.248,,84.839966,12063.859277963638,0.0044410503,43700,1.0505958,10.0,3.19096,100,17877602,1601.2844,4684.4346,[-0.199  1.288 -1.802 -1.959 -2.673],-1.2498177,4497.6177,84.972435,0.0038005905,0.44410506,4999.9717
438,1.1104785,0.010306664,454.24,4536.566211939325,-1,0.020813577,493.5399,0.41564733,10.0,3509.0596,True,4054.497,13626528.0,1027.5067,3924.2,,91.69526,12089.65889620781,0.0031017535,43800,1.0306662,10.0,2.0813577,100,17923026,1490.8867,4699.8037,[-0.2    1.285 -1.802 -1.963 -2.669],-1.2529294,4536.5664,90.05127,0.004156473,0.31017536,4999.9463
439,46.269814,0.03250999,453.09,4525.021948343645,-1,1.9760613,515.89905,0.0073466576,10.0,3518.6904,True,9559.272,206866200.0,1006.3317,3912.6555,,2.6384149,12118.576392173767,0.19748726,43900,3.2509992,10.0,197.60614,100,17968335,1481.2603,13724.706,[-0.199  1.286 -1.804 -1.962 -2.672],-1.2377195,4525.022,2.1612363,7.3466574e-05,19.748728,4999.9507
440,1.8102891,0.011011541,443.28,4425.65435072143,-1,0.09431025,532.2629,0.10641681,10.0,3429.296,True,4068.2205,16031784.0,996.3586,3813.2861,,49.36785,12148.285185098648,0.011151651,44000,1.1011541,10.0,9.431025,100,18012663,1570.6738,4892.144,[-0.203  1.278 -1.803 -1.971 -2.657],-1.2347862,4425.6543,55.239796,0.001064168,1.115165,4999.9697
441,1.626825,0.011019217,437.95,4372.34654827175,-1,0.051264405,692.2096,0.15547016,10.0,,True,4048.37,14658047.0,4372.3467,3759.9788,,64.12275,12177.320281505585,0.008242411,44100,1.1019217,10.0,5.1264405,100,18056458,4999.963,4829.4272,[-0.201  1.282 -1.802 -1.972 -2.654],-1.238843,4372.3467,61.46943,0.0015547016,0.8242411,4999.963
442,2.6717706,0.01184302,443.17,4425.065859114648,-1,0.1331112,561.93317,0.07794775,10.0,3219.1338,True,4278.537,17572442.0,1205.9321,3812.697,,34.657776,12207.397755622864,0.016261445,44200,1.1843021,10.0,13.311119,100,18100775,1780.833,5279.487,[-0.203  1.281 -1.802 -1.972 -2.658],-1.2350502,4425.066,37.428364,0.0007794775,1.6261444,4999.967
443,1.6709318,0.010776903,449.76,4489.786073461507,-1,0.043966573,492.6304,0.12321125,10.0,3248.8345,True,4101.8994,13932539.0,1240.9517,3877.4177,,62.125496,12236.68543434143,0.008414584,44300,1.0776904,10.0,4.3966575,100,18145751,1751.1323,4893.4746,[-0.199  1.275 -1.804 -1.979 -2.654],-1.241215,4489.786,59.846848,0.0012321125,0.8414584,4999.967
444,2.8078425,0.01227672,446.89,4461.947790031471,-1,0.10254668,535.9956,0.032938052,10.0,3309.4717,True,4478.341,19804366.0,1152.4762,3849.5806,,38.07483,12261.371429681778,0.015656583,44400,1.227672,10.0,10.254668,100,18190440,1690.4902,5504.4624,[-0.198  1.28  -1.803 -1.979 -2.66 ],-1.2396882,4461.948,35.614532,0.0003293805,1.5656583,4999.962
445,1.445235,0.010822965,443.92,4431.775172419587,-1,0.034887828,479.4176,0.21940932,10.0,3438.893,True,4058.5237,14584629.0,992.8822,3819.4077,,72.60098,12287.571838617325,0.0066487864,44500,1.0822965,10.0,3.488783,100,18234832,1561.064,4794.6987,[-0.194  1.282 -1.804 -1.978 -2.659],-1.2419915,4431.7754,69.1929,0.002194093,0.6648787,4999.957
446,1.0973788,0.01020732,459.14,4585.334296147077,-1,0.016816018,466.3095,0.43096837,10.0,3478.7463,True,4034.0598,13082025.0,1106.5881,3972.9658,,92.653755,12318.907016515732,0.0028741728,44600,1.0207319,10.0,1.6816018,100,18280746,1521.218,4675.5513,[-0.192  1.281 -1.803 -1.978 -2.661],-1.2475736,4585.3345,91.126236,0.0043096836,0.2874173,4999.9644
447,2.3880203,0.011671726,458.16,4575.2605357935645,-1,0.21731658,461.19022,0.112567425,10.0,3399.3252,True,4429.556,21236218.0,1175.9355,3962.8928,,21.892471,12345.84493136406,0.022046218,44700,1.1671727,10.0,21.731659,100,18326562,1600.6377,5375.862,[-0.193  1.283 -1.804 -1.98  -2.667],-1.2333982,4575.2607,41.87569,0.0011256742,2.2046218,4999.963
448,1.8562317,0.010897534,455.86,4551.937466828415,-1,0.054826695,467.01334,0.077167645,10.0,3378.6675,True,4133.0176,15114094.0,1173.2701,3939.569,,56.975616,12371.392504692078,0.009469807,44800,1.0897535,10.0,5.48267,100,18372148,1621.2998,4967.3306,[-0.194  1.289 -1.814 -1.971 -2.652],-1.2356576,4551.938,53.872585,0.0007716764,0.94698066,4999.9673
449,1.3313212,0.010545789,450.22,4495.498237830602,-1,0.0338245,531.94745,0.14298804,10.0,3358.7883,True,4090.9573,13572375.0,1136.7101,3883.13,,77.42177,12399.182667732239,0.0056949817,44900,1.0545789,10.0,3.3824499,100,18417170,1641.177,4797.5254,[-0.196  1.286 -1.817 -1.971 -2.655],-1.232193,4495.498,75.11335,0.0014298804,0.5694982,4999.9653
450,1.1592014,0.010531071,457.9,4573.04712024206,-1,0.022958828,495.11017,0.44751495,10.0,3459.687,True,4133.963,13857866.0,1113.3604,3960.6792,,87.54344,12425.902134418488,0.003972461,45000,1.053107,10.0,2.295883,100,18462960,1540.2749,4793.276,[-0.197  1.29  -1.816 -1.967 -2.651],-1.2287436,4573.0474,86.26629,0.0044751493,0.39724615,4999.962
451,2.9493988,0.012107138,455.97,4552.877850219033,-1,0.07512524,458.73242,0.026082976,10.0,3458.975,True,4326.59,19822142.0,1093.903,3940.5093,,36.491093,12453.131524801254,0.015972225,45100,1.2107139,10.0,7.512524,100,18508557,1540.9888,5378.2593,[-0.198  1.29  -1.817 -1.966 -2.648],-1.2315223,4552.878,33.905216,0.00026082975,1.5972223,4999.964
452,26.964163,0.021119237,439.99,4392.732148261287,-1,0.8052448,558.24097,0.0071674814,10.0,3138.912,True,6504.462,279103740.0,1253.8202,3780.3652,,4.88812,12479.468527793884,0.09315897,45200,2.1119237,10.0,80.52448,100,18552556,1861.0459,9684.304,[-0.202  1.288 -1.818 -1.968 -2.65 ],-1.2581667,4392.7324,3.7086263,7.167481e-05,9.315898,4999.958
453,1.0840228,0.010342108,445.03,4442.915094256117,-1,0.020635065,501.48593,0.47215188,10.0,3419.1787,True,3969.308,13009619.0,1023.7365,3830.5493,,92.4705,12505.252688884735,0.0029511475,45300,1.0342107,10.0,2.0635066,100,18597059,1580.7656,4606.8813,[-0.195  1.282 -1.819 -1.976 -2.677],-1.263672,4442.915,92.248985,0.0047215186,0.29511476,4999.9443
454,3.0229678,0.011728574,444.98,4442.939911482729,-1,0.079611674,528.7182,0.033413664,10.0,3389.0757,True,4268.5645,19879838.0,1053.8643,3830.5742,,39.291042,12531.256376504898,0.014578904,45400,1.1728574,10.0,7.9611673,100,18641557,1610.8691,5333.2656,[-0.196  1.28  -1.818 -1.976 -2.683],-1.2633665,4442.94,33.080074,0.00033413662,1.4578903,4999.945
455,1.1919367,0.010339957,446.56,4458.65648975412,-1,0.031397913,655.7869,0.30933776,10.0,9.980178,True,3933.4473,4324546.5,4448.677,3846.288,,83.32996,12556.928984165192,0.0046247304,45500,1.0339956,10.0,3.1397913,100,18686213,4989.986,4602.0054,[-0.192  1.279 -1.821 -1.978 -2.682],-1.2648308,4458.6567,83.89707,0.0030933777,0.46247303,4999.966
456,2.0965827,0.011507469,448.42,4477.013374519837,-1,0.09288427,469.8205,0.13765804,10.0,3458.856,True,4309.281,18156944.0,1018.1576,3864.6455,,45.787945,12582.183413267136,0.012521378,45600,1.1507468,10.0,9.288427,100,18731055,1541.106,5195.964,[-0.19   1.274 -1.819 -1.979 -2.684],-1.2678349,4477.0137,47.696667,0.0013765804,1.2521379,4999.962
457,4.541901,0.013211765,466.61,4660.665790759903,-1,0.26476082,404.5037,0.017999947,10.0,3669.1294,True,4628.7803,26473818.0,991.53656,4048.2986,,16.71797,12610.98176574707,0.029487967,45700,1.3211766,10.0,26.476082,100,18777716,1330.8252,5933.8403,[-0.187  1.275 -1.817 -1.98  -2.687],-1.2565347,4660.666,22.017212,0.00017999946,2.9487965,4999.9546
458,2.4207368,0.012405387,472.28,4718.063658274902,-1,0.08609589,398.7927,0.11583164,10.0,3738.9526,True,4916.0547,24083238.0,979.11115,4105.697,,43.214016,12646.41345334053,0.01422062,45800,1.2405386,10.0,8.60959,100,18824944,1261.0054,5868.82,[-0.183  1.279 -1.825 -1.979 -2.675],-1.2512947,4718.064,41.30974,0.0011583164,1.4220622,4999.958
459,1.3129498,0.010765045,456.01,4554.059680533776,-1,0.03617587,472.47382,0.18377621,10.0,3419.1033,True,4236.908,14383237.0,1134.9565,3941.6926,,78.166016,12674.903590202332,0.0056894915,45900,1.0765045,10.0,3.617587,100,18870545,1580.8523,4938.583,[-0.184  1.286 -1.823 -1.969 -2.67 ],-1.258224,4554.06,76.164375,0.0018377621,0.56894916,4999.9556
460,3.7832565,0.011848468,462.74,4621.281038005184,-1,0.09308573,411.75635,0.0038570827,10.0,3468.6135,True,4341.9834,21866832.0,1152.6676,4008.914,,31.385344,12703.40232348442,0.017518913,46000,1.1848469,10.0,9.308573,100,18916819,1531.3396,5533.073,[-0.183  1.288 -1.823 -1.966 -2.677],-1.2658541,4621.281,26.432255,3.8570826e-05,1.7518914,4999.953
461,795.36646,0.099168606,468.68,4681.829230683879,-1,9.144669,432.66647,0.00040844548,10.0,3448.8389,True,31057.146,18273247000.0,1232.9906,4069.461,,1.17569,12735.532866716385,0.9092006,46100,9.9168625,10.0,914.4669,100,18963687,1551.126,48327.3,[-0.187  1.285 -1.825 -1.965 -2.685],-1.2655188,4681.8296,0.1257282,4.0844548e-06,90.92007,4999.965
462,43.55061,0.025152631,473.7,4731.556334985515,-1,1.4000959,343.5419,0.003150546,10.0,3709.0063,True,7816.091,243363580.0,1022.55005,4119.19,,3.0516002,12761.671633958817,0.14177181,46200,2.515263,10.0,140.0096,100,19011057,1290.9443,11857.273,[-0.178  1.29  -1.825 -1.963 -2.684],-1.263363,4731.556,2.296179,3.150546e-05,14.177181,4999.9507
463,2.872951,0.012844951,477.3,4768.240344367594,-1,0.10575551,326.72247,0.029510299,10.0,3778.5981,True,5001.504,26127892.0,989.6423,4155.872,,38.082214,12791.321242570877,0.016378686,46300,1.2844951,10.0,10.575551,100,19058787,1221.3662,6039.454,[-0.18   1.304 -1.827 -1.951 -2.682],-1.2625152,4768.24,34.807415,0.00029510297,1.6378686,4999.9644
464,18.843758,0.019957962,480.5,4800.520973599862,-1,0.80639714,315.00992,0.0045894347,10.0,3779.079,True,6493.111,79956680.0,1021.442,4188.1553,,5.2781534,12822.445394277573,0.0845474,46400,1.9957962,10.0,80.63972,100,19106837,1220.8716,9151.356,[-0.18   1.312 -1.828 -1.945 -2.681],-1.2611567,4800.5215,5.306797,4.5894347e-05,8.454741,4999.9507
465,2.0380664,0.011884702,476.08,4755.9167938734045,-1,0.07114746,334.62415,0.08532256,10.0,3979.3801,True,4736.693,23116206.0,776.53687,4143.5493,,61.147793,12853.280434131622,0.009473396,46500,1.1884702,10.0,7.114746,100,19154445,1020.5764,5610.9136,[-0.177  1.3   -1.828 -1.952 -2.68 ],-1.2567106,4755.917,49.066116,0.0008532256,0.94733965,4999.9565
466,25.364084,0.022279333,479.72,4792.457811653658,-1,1.0859878,291.68784,0.0023814205,10.0,4058.941,True,7708.046,164531890.0,733.517,4180.092,,3.8862658,12882.718582391739,0.110797174,46600,2.2279334,10.0,108.598785,100,19202417,941.0093,10792.093,[-0.176  1.293 -1.83  -1.956 -2.676],-1.2598875,4792.458,3.9425826,2.3814204e-05,11.079719,4999.95
467,1.2679976,0.01078936,486.05,4856.7258345132,-1,0.040525343,262.9236,0.22917435,10.0,4028.5684,True,4546.6885,19323200.0,828.15765,4244.359,,80.27884,12909.847173213959,0.005347628,46700,1.078936,10.0,4.0525346,100,19251022,971.3877,5236.247,[-0.17   1.291 -1.819 -1.952 -2.679],-1.2656406,4856.726,78.8645,0.0022917434,0.53476286,4999.956
468,4.450479,0.014543218,481.52,4810.823011602583,-1,0.09843636,312.2047,0.02155701,10.0,3737.9492,True,5726.052,34843320.0,1072.8739,4198.455,,34.078304,12938.440033912659,0.020227196,46800,1.4543217,10.0,9.8436365,100,19299174,1262.0137,7017.913,[-0.168  1.289 -1.823 -1.955 -2.685],-1.270629,4810.823,22.469492,0.00021557011,2.0227196,4999.963
469,3.0149295,0.012846898,485.74,4854.042050727841,-1,0.14486751,275.69626,0.0064155087,10.0,3998.491,True,5136.033,29323928.0,855.5513,4241.6733,,31.268005,12969.273126840591,0.01904705,46900,1.2846898,10.0,14.486751,100,19347748,1001.47485,6199.322,[-0.172  1.286 -1.824 -1.956 -2.69 ],-1.2744104,4854.042,33.16827,6.415509e-05,1.9047048,4999.966
470,1.4444662,0.01064425,482.21,4818.039323594141,-1,0.053794973,298.46344,0.18265274,10.0,3738.4797,True,4417.802,16702867.0,1079.5598,4205.672,,68.48228,12999.654665470123,0.0072210985,47000,1.0644249,10.0,5.3794975,100,19395969,1261.4807,5153.7817,[-0.174  1.294 -1.811 -1.951 -2.693],-1.2708709,4818.0396,69.22973,0.0018265274,0.72210985,4999.9604
471,15.129974,0.01617587,487.51,4871.535403162525,-1,0.65924984,231.8983,0.012103555,10.0,4058.5625,True,5565.7285,81700040.0,812.97296,4259.1655,,5.698268,13027.297124147415,0.06580456,47100,1.617587,10.0,65.92499,100,19444720,941.4131,7947.678,[-0.172  1.295 -1.813 -1.951 -2.69 ],-1.2733921,4871.535,6.6093965,0.00012103555,6.580457,4999.9756
472,1.2511863,0.010666075,484.68,4843.472340189394,-1,0.030644778,513.09015,0.25059587,10.0,349.64667,True,4483.936,5010984.5,4493.826,4231.109,,83.76757,13055.786066055298,0.0046952446,47200,1.0666075,10.0,3.064478,100,19493188,4650.2793,5168.904,[-0.166  1.289 -1.815 -1.957 -2.692],-1.2763517,4843.4727,79.92415,0.0025059585,0.4695245,4999.926
473,1.1375996,0.010264546,486.64,4862.741982534061,-1,0.024914267,253.04979,0.32504398,10.0,4068.8198,True,4326.9126,17767832.0,793.92236,4250.376,,88.23796,13084.211347818375,0.0037476006,47300,1.0264546,10.0,2.4914267,100,19541852,931.1255,4980.052,[-0.168  1.292 -1.811 -1.955 -2.695],-1.2769165,4862.7417,87.90439,0.0032504397,0.37476006,4999.9453
474,1.819587,0.011590752,478.82,4784.49110037403,-1,0.06606788,522.6624,0.15353104,10.0,539.48816,True,4737.5327,21461736.0,4245.003,4172.125,,54.572407,13111.984793186188,0.010575107,47400,1.159075,10.0,6.606788,100,19589734,4460.462,5563.5664,[-0.169  1.293 -1.811 -1.959 -2.696],-1.267269,4784.491,54.957527,0.0015353104,1.0575107,4999.95
475,2.9378302,0.0129294,485.91,4855.297031131711,-1,0.15248805,255.8985,0.0009934303,10.0,3958.4524,True,5110.9033,27332222.0,896.84485,4242.9307,,35.221107,13140.883741378784,0.017534507,47500,1.2929399,10.0,15.248805,100,19638325,1041.4993,6160.5054,[-0.17   1.299 -1.811 -1.955 -2.686],-1.2702509,4855.2974,34.038727,9.934302e-06,1.7534506,4999.9517
