Weights,ReturnMeanIW,InitialReturnMean,Iteration,EmpiricalD2Harmonic,MinTargetPdf,Bound,MinIW,MeanEntropy,MinBehavPdf,MaxIW,EpRewMean,EpLenMean,ReturnStepMaxmin,InitialReturnStd,EpThisIter,InitialReturnMin,LearnableVariance,VarianceInitializer,InitialBound,DivergenceHarmonic,ESSRenyiHarmonic,Penalization,StdWReturnMean,StdIW,MeanIW,EpisodesSoFar,Inner Iteration,EmpiricalD2Arithmetic,ESSRenyiArithmetic,TimeElapsed,InitialReturnMax,ReturnStepMax,MeanD2-0,TimestepsSoFar,WReturnMean
[ 0.197  1.241 -3.405 -1.75 ],377411040000.0,4453.9277,437,1.0,-245.19955,-1.1418384e+16,0.0611467,0.4189424,-245.19955,436312.72,4453.92771085321,445.72,10.0,1165.4755,100,149.84885,,-1,-22638872.0,6.260751e+19,100.0,True,,69933.81,15116.225,43700,1,1.0,100.0,18713.601897478104,4999.411,10.0,1.0,19052840,21195804.0
[ 0.152  1.299 -3.421 -1.651],58284954000.0,3397.4678,438,1.0,-248.43704,-3892119200000000.0,0.015056841,0.4189424,-248.43704,87630.984,3397.467816942111,340.34,10.0,1815.3105,100,,,-1,-16281185.0,7.2746883e+18,100.0,True,,12190.299,2933.5193,43800,1,1.0,100.0,18729.939202308655,4999.3843,10.0,1.0,19086874,14838139.0
[ 0.076  1.233 -3.46  -1.712],95600070000.0,4523.9985,439,1.0,-242.91544,-44154055000000.0,0.031602673,0.4189424,-242.91544,166152.34,4523.998387294578,452.68,10.0,1198.5652,100,9.98069,,-1,-23346182.0,932197750000000.0,100.0,True,,18891.885,3828.7175,43900,1,1.0,100.0,18751.7158741951,4999.4004,10.0,1.0,19132142,21903118.0
[ 0.122  1.287 -3.408 -1.625],27451780000000.0,3446.6316,440,1.0,-243.30525,-3.9975824e+19,0.045364857,0.4189424,-243.30525,61149548.0,3446.6319115961987,345.25,10.0,1897.1809,100,9.980653,,-1,-16921536.0,7.675314e+26,100.0,True,,6928076.0,1178615.6,44000,1,1.0,100.0,18768.95387363434,4999.25,10.0,1.0,19166667,15478567.0
[ 0.098  1.205 -3.434 -1.712],1869836000000.0,4609.9204,441,1.0,-245.03142,-5044257000000000.0,0.051154725,0.4189424,-245.03142,4881536.0,4609.920329332334,461.21,10.0,1076.0347,100,759.58984,,-1,-23852348.0,1.2208984e+19,100.0,True,,511993.16,74935.45,44100,1,1.0,100.0,18792.87088227272,4999.5225,10.0,1.0,19212788,22409214.0
[ 0.037  1.121 -3.452 -1.78 ],64858956000.0,4793.9746,442,1.0,-247.50397,-323374060000000.0,0.061162565,0.4189424,-247.50397,92378.984,4793.974453291012,479.53,10.0,944.1533,100,,,-1,-25316772.0,5.019165e+16,100.0,True,,12313.14,2595.1448,44200,1,1.0,100.0,18814.70526766777,4999.5566,10.0,1.0,19260741,23873616.0
[ 0.105  1.197 -3.437 -1.709],184377400000.0,4423.834,443,1.0,-259.1307,-487384970000000.0,0.18240276,0.4189424,-259.1307,351401.2,4423.834033032588,442.66,10.0,1388.1146,100,,,-1,-22940212.0,1.1399294e+17,100.0,True,,36425.484,7381.42,44300,1,1.0,100.0,18835.0250685215,4999.364,10.0,1.0,19305007,21497170.0
[ 0.069  1.241 -3.44  -1.598],3407480000000.0,3895.3518,444,1.0,-262.0827,-2.4651666e+17,0.029437272,0.4189424,-262.0827,6032308.5,3895.351926394782,389.98,10.0,1786.1001,100,9.979836,,-1,-19806904.0,2.9186064e+22,100.0,True,,729914.6,136445.28,44400,1,1.0,100.0,18850.50120282173,4999.2695,10.0,1.0,19344005,18363920.0
[ 0.025  1.324 -3.47  -1.521],1691171700000.0,2262.4094,445,1.0,-247.6406,-2.7556355e+21,0.00021144454,0.4189424,-247.6406,4495984.0,2262.409319668405,227.17,10.0,1689.1323,100,9.981075,,-1,-9414469.0,3.6478584e+30,100.0,True,,576737.1,113505.69,44500,1,1.0,100.0,18861.904099702835,4998.9834,10.0,1.0,19366722,7971663.5
[ 0.013  1.24  -3.48  -1.612],188020200.0,4363.571,446,1.0,-245.20177,-1306518200000000.0,0.05328673,0.4189424,-245.20177,121.91752,4363.570985821151,436.69,10.0,1343.6405,100,179.89044,,-1,-22289200.0,8.197308e+17,100.0,True,,15.359135,8.157764,44600,1,1.0,100.0,18883.210381269455,4999.427,10.0,1.0,19410391,20846122.0
[-0.102  1.244 -3.519 -1.584],434411600000000.0,4547.6846,447,1.0,-244.21577,-8.4319804e+18,0.030432366,0.4189424,-244.21577,1483825500.0,4547.684365404582,455.05,10.0,1181.9573,100,119.904884,,-1,-23521472.0,3.414232e+25,100.0,True,,149191630.0,17385052.0,44700,1,1.0,100.0,18905.440459489822,4999.317,10.0,1.0,19455896,22078456.0
[-0.09   1.16  -3.526 -1.676],2943426800.0,4782.564,448,1.0,-248.34021,-1.2060825e+18,0.008679727,0.4189424,-248.34021,2806.5962,4782.563738369456,478.45,10.0,865.0661,100,9.9795885,,-1,-25064404.0,6.984782e+23,100.0,True,,425.26654,126.47924,44800,1,1.0,100.0,18938.76339364052,4999.5464,10.0,1.0,19503741,23621254.0
[-0.153  1.165 -3.526 -1.672],93045260000.0,4550.627,449,1.0,-247.22307,-1.9609133e+16,0.06886983,0.4189424,-247.22307,232088.4,4550.627097534941,455.62,10.0,649.9449,100,1689.7192,,-1,-22573766.0,1.8463856e+20,100.0,True,,28800.627,6920.64,44900,1,1.0,100.0,18994.800184726715,4999.515,10.0,1.0,19549303,21130636.0
[-0.091  1.175 -3.527 -1.667],631266300000.0,4940.725,450,1.0,-241.34541,-3.475955e+17,0.07837388,0.4189424,-241.34541,960879.44,4940.72498470675,494.23,10.0,288.23306,100,2639.4583,,-1,-25936968.0,5.8017537e+22,100.0,True,,140638.3,30246.56,45000,1,1.0,100.0,19067.394100666046,4999.507,10.0,1.0,19598726,24493840.0
[-0.035  1.199 -3.526 -1.653],95732960.0,4828.5405,451,1.0,-250.74487,-1014541600000.0,0.061222322,0.4189424,-250.74487,61.09666,4828.540289068779,482.99,10.0,770.3679,100,169.88013,,-1,-25351336.0,494203600000.0,100.0,True,,6.3936577,3.9246216,45100,1,1.0,100.0,19149.743010759354,4999.4043,10.0,1.0,19647025,23908268.0
[-0.095  1.182 -3.523 -1.658],153529840000.0,4774.2676,452,1.0,-252.81487,-1.5051593e+18,0.0034893125,0.4189424,-252.81487,482836.28,4774.267756444878,477.68,10.0,805.1127,100,,,-1,-24885024.0,1.08778346e+24,100.0,True,,51338.832,7410.959,45200,1,1.0,100.0,19244.78618621826,4999.6074,10.0,1.0,19694793,23441838.0
[-0.156  1.185 -3.531 -1.651],63783342000.0,4475.1104,453,1.0,-230.65845,-4467662300000000.0,0.08684999,0.4189424,-230.65845,78671.86,4475.110126401262,448.09,10.0,759.2723,100,789.8268,,-1,-22046270.0,9.583759e+18,100.0,True,,10919.465,3793.8713,45300,1,1.0,100.0,19312.474557876587,4999.5786,10.0,1.0,19739602,20603104.0
[-0.094  1.186 -3.53  -1.655],5188645400.0,4761.642,454,1.0,-251.00873,-1199058200000.0,0.059791338,0.4189424,-251.00873,25530.102,4761.642374187487,476.35,10.0,876.2588,100,149.90323,,-1,-24884198.0,684422100000.0,100.0,True,,2588.9045,334.9589,45400,1,1.0,100.0,19395.823706626892,4999.5137,10.0,1.0,19787237,23441066.0
[-0.052  1.155 -3.534 -1.689],161962500.0,4881.268,455,1.0,-268.65024,-1.5148095e+16,0.07344143,0.4189424,-268.65024,66.35422,4881.267883086471,488.23,10.0,698.0348,100,129.85484,,-1,-25757188.0,1.1018185e+20,100.0,True,,10.530901,6.4956136,45500,1,1.0,100.0,19471.580899953842,4999.5605,10.0,1.0,19836060,24314028.0
[-0.106  1.16  -3.538 -1.659],67879680000000.0,4843.9575,456,1.0,-239.84918,-2.1242966e+16,0.061583977,0.4189424,-239.84918,260937440.0,4843.9575412219665,484.63,10.0,531.1629,100,1359.6926,,-1,-25189168.0,2.1531493e+20,100.0,True,,25963988.0,2716628.8,45600,1,1.0,100.0,19549.24036860466,4999.4746,10.0,1.0,19884523,23746058.0
[-0.067  1.097 -3.534 -1.759],401726930000.0,4993.877,457,1.0,-242.63513,-661093240000000.0,0.122886196,0.4189424,-242.63513,1970995.1,4993.877037766226,499.46,10.0,54.70966,100,4449.524,,-1,-26384990.0,2.095912e+17,100.0,True,,196090.52,20170.217,45700,1,1.0,100.0,19633.099178791046,4999.6133,10.0,1.0,19934469,24941800.0
[-0.012  1.079 -3.541 -1.782],26892194000.0,4899.5693,458,1.0,-246.03972,-3970489000000000.0,0.057578027,0.4189424,-246.03972,27581.887,4899.56922368061,490.04,10.0,698.51263,100,9.9799185,,-1,-25936888.0,7.569319e+18,100.0,True,,3575.6428,1076.0145,45800,1,1.0,100.0,19695.84164404869,4999.6157,10.0,1.0,19983473,24493698.0
[-0.076  1.156 -3.548 -1.708],119164985000.0,4905.5615,459,1.0,-243.38934,-1.9838287e+17,0.14747553,0.4189424,-243.38934,206660.08,4905.561212477592,490.67,10.0,647.59894,100,,,-1,-25927056.0,1.8897831e+22,100.0,True,,21895.588,4768.1377,45900,1,1.0,100.0,19758.97048473358,4999.5312,10.0,1.0,20032540,24483914.0
[-0.088  1.236 -3.537 -1.613],1011822000.0,4569.6055,460,1.0,-249.24303,-8.74644e+16,0.19075435,0.4189424,-249.24303,1345.141,4569.605417333814,457.25,10.0,1052.3276,100,159.8771,,-1,-23431766.0,3.673688e+21,100.0,True,,174.94307,40.820534,46000,1,1.0,100.0,19840.797958612442,4999.4287,10.0,1.0,20078265,21988686.0
[-0.148  1.234 -3.536 -1.629],45713810000.0,4462.6953,461,1.0,-259.63324,-7280447700000.0,0.030500239,0.4189424,-259.63324,133063.8,4462.695104115915,446.85,10.0,873.1075,100,9.980109,,-1,-22121006.0,25136650000000.0,100.0,True,,15205.057,3091.214,46100,1,1.0,100.0,19925.71846151352,4999.364,10.0,1.0,20122950,20677964.0
[-0.103  1.27  -3.531 -1.606],9336333000.0,4542.864,462,1.0,-255.07156,-1360964400000.0,0.024487445,0.4189424,-255.07156,22858.512,4542.863942445083,454.56,10.0,1180.0441,100,119.87605,,-1,-23473198.0,877310250000.0,100.0,True,,2557.1775,431.34625,46200,1,1.0,100.0,20012.722467899323,4999.431,10.0,1.0,20168406,22030116.0
[-0.056  1.242 -3.542 -1.633],8462824000000.0,4722.2104,463,1.0,-250.95496,-1.2745207e+22,0.050524823,0.4189424,-250.95496,25821330.0,4722.210488682144,472.39,10.0,1026.4362,100,129.88818,,-1,-24795924.0,7.8007114e+31,100.0,True,,2629792.0,338780.8,46300,1,1.0,100.0,20113.915738105774,4999.427,10.0,1.0,20215645,23352844.0
[ 0.007  1.187 -3.558 -1.725],474867660000.0,4943.5083,464,1.0,-251.50197,-1567477000000000.0,0.0085365595,0.4189424,-251.50197,1509693.2,4943.508454690639,494.45,10.0,499.1831,100,9.979387,,-1,-26130582.0,1.1791132e+18,100.0,True,,150435.92,19000.586,46400,1,1.0,100.0,20174.749284744263,4999.496,10.0,1.0,20265090,24687460.0
[ 0.08   1.133 -3.542 -1.809],5432152700000.0,4999.2827,465,1.0,-244.29141,-386737380000000.0,0.087729044,0.4189424,-244.29141,20999000.0,4999.282169386038,500.0,10.0,0.14932016,100,4998.8545,,-1,-26435962.0,6.9815295e+16,100.0,True,,2088854.4,217358.5,46500,1,1.0,100.0,20252.28271150589,4999.5283,10.0,1.0,20315090,24992820.0
[ 0.067  1.058 -3.534 -1.908],2170372400.0,4987.8823,466,1.0,-248.01682,-27813665000000.0,0.08724314,0.4189424,-248.01682,882.75745,4987.881963259153,498.86,10.0,114.41755,100,3849.4424,,-1,-26335238.0,371388440000000.0,100.0,True,,157.86047,86.837685,46600,1,1.0,100.0,20324.17971110344,4999.6016,10.0,1.0,20364976,24892056.0
[-0.021  1.122 -3.524 -1.847],10938149000.0,4949.455,467,1.0,-246.595,-8.5416825e+18,0.07415762,0.4189424,-246.595,10419.818,4949.455347100239,495.02,10.0,496.43588,100,9.980225,,-1,-26186734.0,3.50324e+25,100.0,True,,1456.0236,437.6627,46700,1,1.0,100.0,20398.80492758751,4999.592,10.0,1.0,20414478,24743556.0
[-0.112  1.2   -3.515 -1.813],7724064600000.0,4680.9604,468,1.0,-249.20941,-5.464456e+20,0.006789394,0.4189424,-249.20941,14050815.0,4680.960597066691,468.42,10.0,958.7416,100,,,-1,-24273742.0,1.4337805e+29,100.0,True,,1869494.5,323314.6,46800,1,1.0,100.0,20479.45414686203,4999.575,10.0,1.0,20461320,22830576.0
[-0.068  1.3   -3.512 -1.751],445278850000.0,4914.4824,469,1.0,-248.0165,-7852361000000000.0,0.06089066,0.4189424,-248.0165,1118797.4,4914.482401199977,491.57,10.0,534.0749,100,,,-1,-25880500.0,2.9604907e+19,100.0,True,,112724.45,18527.213,46900,1,1.0,100.0,20605.207475185394,4999.5073,10.0,1.0,20510477,24437372.0
[-0.025  1.248 -3.534 -1.854],54518650000.0,4899.4175,470,1.0,-246.34305,-36317490000000.0,0.17966805,0.4189424,-246.34305,71498.32,4899.4176375764355,490.03,10.0,699.2042,100,,,-1,-25936350.0,631416100000000.0,100.0,True,,8368.519,2181.2986,47000,1,1.0,100.0,20687.67764019966,4999.5747,10.0,1.0,20559480,24493182.0
[ 3.074e-03  1.323e+00 -3.577e+00 -1.768e+00],841678900000.0,4713.881,471,1.0,-247.64151,-633644240000000.0,0.017625807,0.4189424,-247.64151,1840030.9,4713.880881865283,471.57,10.0,988.6342,100,9.980081,,-1,-24641178.0,1.9229113e+17,100.0,True,,219974.64,33693.29,47100,1,1.0,100.0,20754.791125535965,4999.4775,10.0,1.0,20606637,23198068.0
[ 0.051  1.287 -3.593 -1.877],242700290.0,4952.249,472,1.0,-267.40497,-49533645000.0,0.032402996,0.4189424,-267.40497,120.92815,4952.249228796703,495.32,10.0,335.3767,100,2189.392,,-1,-26080366.0,1166684700.0,100.0,True,,20.037489,10.610873,47200,1,1.0,100.0,20823.050102710724,4999.488,10.0,1.0,20656169,24637248.0
[-0.042  1.309 -3.622 -1.952],8768896000.0,4950.6724,473,1.0,-254.72664,-7.741214e+19,0.030892745,0.4189424,-254.72664,12242.751,4950.6725409161145,495.14,10.0,484.50717,100,129.88774,,-1,-26187098.0,2.87735e+27,100.0,True,,1466.9674,350.94275,47300,1,1.0,100.0,20917.952295064926,4999.616,10.0,1.0,20705683,24743906.0
[-0.141  1.293 -3.657 -2.018],1762672300000000.0,4779.6655,474,1.0,-246.25456,-2.2627146e+23,0.13463087,0.4189424,-246.25456,4842760700.0,4779.665016659515,478.32,10.0,451.5919,100,2709.6086,,-1,-24492324.0,2.458287e+34,100.0,True,,526386880.0,70557736.0,47400,1,1.0,100.0,20966.919077157974,4999.6206,10.0,1.0,20753515,23049132.0
[-0.215  1.237 -3.653 -1.934],12256479000.0,3898.8608,475,1.0,-226.65712,-36806347000000.0,0.02176231,0.4189424,-226.65712,18857.492,3898.8607360910205,390.69,10.0,871.8213,100,2309.7114,,-1,-17404374.0,650021400000000.0,100.0,True,,2955.0813,1222.0386,47500,1,1.0,100.0,21013.28594660759,4999.625,10.0,1.0,20792584,15961186.0
[-0.155  1.252 -3.653 -1.93 ],347523000000.0,4542.3735,476,1.0,-231.1928,-2997760700000000.0,0.17548999,0.4189424,-231.1928,2324314.0,4542.3737497870225,454.84,10.0,579.3516,100,2959.759,,-1,-22412008.0,4.3137893e+18,100.0,True,,231309.61,28880.06,47600,1,1.0,100.0,21063.195503234863,4999.6416,10.0,1.0,20838068,20968806.0
[-0.095  1.269 -3.654 -1.938],237239160000.0,4888.2095,477,1.0,-240.35927,-1.0803456e+16,0.10346477,0.4189424,-240.35927,470013.34,4888.209592444084,488.92,10.0,703.9668,100,,,-1,-25833338.0,5.603898e+19,100.0,True,,50590.66,9533.352,47700,1,1.0,100.0,21120.07709646225,4999.5894,10.0,1.0,20886960,24390162.0
[-0.05   1.223 -3.67  -2.044],196975760.0,4898.258,478,1.0,-265.04538,-2.0746226e+18,0.0949562,0.4189424,-265.04538,130.3163,4898.25786484505,489.91,10.0,699.85315,100,,,-1,-25925932.0,2.0665367e+24,100.0,True,,18.740486,7.9592543,47800,1,1.0,100.0,21177.50828051567,4999.644,10.0,1.0,20935951,24482726.0
[-0.1    1.197 -3.671 -2.072],7542490600.0,4906.716,479,1.0,-237.3272,-2541540000000000.0,0.09304289,0.4189424,-237.3272,17794.08,4906.715421994831,490.85,10.0,278.81717,100,3409.579,,-1,-25596820.0,3.10131e+18,100.0,True,,1821.9935,306.34735,47900,1,1.0,100.0,21234.994990110397,4999.676,10.0,1.0,20985036,24153596.0
[-0.155  1.207 -3.677 -2.045],158975700000.0,4456.5347,480,1.0,-244.1351,-3455714600000.0,0.03790607,0.4189424,-244.1351,668186.75,4456.534484888719,446.26,10.0,738.21027,100,9.981305,,-1,-21848876.0,5218228000000.0,100.0,True,,75475.82,10857.881,48000,1,1.0,100.0,21271.087115049362,4999.676,10.0,1.0,21029662,20405654.0
[-0.201  1.18  -3.674 -2.078],8612482000.0,3722.2244,481,1.0,-241.58154,-110884180000.0,0.10092622,0.4189424,-241.58154,32931.703,3722.224409878882,373.1,10.0,924.7804,100,,,-1,-16153360.0,5022071300.0,100.0,True,,3642.4668,747.7395,48100,1,1.0,100.0,21297.678310871124,4999.624,10.0,1.0,21066972,14710174.0
[-0.157  1.213 -3.671 -2.049],105738580000.0,4483.55,482,1.0,-232.89085,-1.1592549e+16,0.14397575,0.4189424,-232.89085,212259.31,4483.54951483478,448.93,10.0,648.6557,100,2689.7275,,-1,-21966158.0,6.452455e+19,100.0,True,,30083.477,6841.858,48200,1,1.0,100.0,21382.397666454315,4999.615,10.0,1.0,21111865,20522970.0
[-0.097  1.232 -3.672 -2.048],87143760000.0,4929.5674,483,1.0,-247.32755,-10837775000000.0,0.016204488,0.4189424,-247.32755,255963.28,4929.567321366049,493.15,10.0,246.08699,100,3289.6145,,-1,-25804396.0,55492400000000.0,100.0,True,,25945.387,3504.584,48300,1,1.0,100.0,21488.21440434456,4999.642,10.0,1.0,21161180,24361190.0
[-0.096  1.325 -3.674 -1.965],254322500000.0,4981.4785,484,1.0,-244.0648,-965048350000000.0,0.033974633,0.4189424,-244.0648,635044.4,4981.478593557014,498.25,10.0,106.43794,100,4149.5723,,-1,-26269652.0,4.46932e+17,100.0,True,,64307.453,10179.022,48400,1,1.0,100.0,21585.267335176468,4999.623,10.0,1.0,21211005,24826456.0
[-0.113  1.236 -3.669 -2.051],506155760000.0,4895.1763,485,1.0,-244.77943,-1.7542551e+18,0.081605434,0.4189424,-244.77943,1611135.8,4895.176244226223,489.68,10.0,524.3536,100,9.980925,,-1,-25680928.0,1.4775222e+24,100.0,True,,173835.38,28637.86,48500,1,1.0,100.0,21734.946163892746,4999.6904,10.0,1.0,21259973,24237696.0
[-0.051  1.245 -3.672 -2.051],139736430.0,4849.3623,486,1.0,-245.17432,-73906160000.0,0.06842987,0.4189424,-245.17432,188.39784,4849.362146836367,485.03,10.0,852.2415,100,,,-1,-25685840.0,2612641000.0,100.0,True,,18.789648,5.6231823,48600,1,1.0,100.0,21813.187718868256,4999.6514,10.0,1.0,21308476,24242630.0
[-0.087  1.263 -3.683 -2.004],114346570000.0,4980.431,487,1.0,-257.90256,-162289600000000.0,0.25209224,0.4189424,-257.90256,318046.34,4980.431073005278,498.14,10.0,147.8881,100,3529.6409,,-1,-26269764.0,1.2628097e+16,100.0,True,,39210.43,6364.6133,48700,1,1.0,100.0,21877.310227394104,4999.633,10.0,1.0,21358290,24826564.0
[-0.04   1.296 -3.668 -2.024],93409010000.0,4949.5225,488,1.0,-265.93622,-1559969800000000.0,0.04369091,0.4189424,-265.93622,168085.25,4949.5227820552445,495.02,10.0,496.44278,100,9.980104,,-1,-26187430.0,1.1682843e+18,100.0,True,,18270.51,3737.4395,48800,1,1.0,100.0,21939.9366979599,4999.635,10.0,1.0,21407792,24744228.0
[-0.085  1.201 -3.68  -2.092],765206300.0,4986.1987,489,1.0,-254.22205,-4958497000000000.0,0.2191954,0.4189424,-254.22205,761.00775,4986.19897876486,498.7,10.0,116.34095,100,3839.5225,,-1,-26318948.0,1.1804558e+19,100.0,True,,110.862495,31.202148,48900,1,1.0,100.0,21987.270451545715,4999.6875,10.0,1.0,21457662,24875716.0
[-0.137  1.187 -3.687 -2.062],137018280000.0,4589.0483,490,1.0,-236.12221,-105959980000000.0,0.043556448,0.4189424,-236.12221,225748.97,4589.048281428771,459.41,10.0,594.62274,100,2649.6907,,-1,-22856158.0,5376712000000000.0,100.0,True,,26321.547,6857.1255,49000,1,1.0,100.0,22023.93535709381,4999.667,10.0,1.0,21503603,21412940.0
[-0.092  1.128 -3.697 -2.162],749371060000.0,4873.6436,491,1.0,-243.38948,-1.7725361e+17,0.15677145,0.4189424,-243.38948,1548752.2,4873.643717312946,487.55,10.0,551.95795,100,9.979424,,-1,-25500284.0,1.5084834e+22,100.0,True,,186892.64,37958.445,49100,1,1.0,100.0,22081.810799121857,4999.6753,10.0,1.0,21552358,24057060.0
[-0.036  1.128 -3.708 -2.187],100923890000.0,4899.5283,492,1.0,-244.89568,-287501600000000.0,0.287398,0.4189424,-244.89568,380953.78,4899.528316899103,490.02,10.0,699.9327,100,,,-1,-25938506.0,3.965787e+16,100.0,True,,37912.34,4037.9678,49200,1,1.0,100.0,22145.56761574745,4999.676,10.0,1.0,21601360,24495282.0
[ 0.026  1.119 -3.712 -2.19 ],16470716000.0,4949.5,493,1.0,-239.0899,-1.2050438e+24,0.15192491,0.4189424,-239.0899,28658.75,4949.499691719219,495.01,10.0,497.4434,100,,,-1,-26188222.0,6.972052e+35,100.0,True,,3568.3442,658.9782,49300,1,1.0,100.0,22219.14324235916,4999.673,10.0,1.0,21650861,24744998.0
[-0.108  1.214 -3.731 -2.378],665871600000000.0,4737.8633,494,1.0,-252.36774,-1.1625292e+24,0.06780624,0.4189424,-252.36774,1437383200.0,4737.863693210229,474.1,10.0,761.6388,100,,,-1,-24470674.0,6.488697e+35,100.0,True,,171406100.0,27749218.0,49400,1,1.0,100.0,22293.818350315094,4999.6875,10.0,1.0,21698271,23027444.0
[-0.182  1.278 -3.736 -2.301],19816874000.0,4207.2095,495,1.0,-246.18347,-3533950400000.0,0.07085461,0.4189424,-246.18347,30748.229,4207.209364190006,421.41,10.0,787.26385,100,2329.766,,-1,-19763592.0,5929315000000.0,100.0,True,,3835.8823,1036.468,49500,1,1.0,100.0,22345.954490184784,4999.6353,10.0,1.0,21740412,18320396.0
[-0.228  1.371 -3.741 -2.232],24827058000.0,3957.9282,496,1.0,-225.07011,-6054862000000.0,0.094522506,0.4189424,-225.07011,103465.87,3957.927816093581,396.6,10.0,872.2235,100,,,-1,-17869176.0,17458154000000.0,100.0,True,,11429.445,2544.2983,49600,1,1.0,100.0,22412.149483442307,4999.662,10.0,1.0,21780072,16425966.0
[-0.17   1.376 -3.741 -2.252],6403140400000.0,4486.6577,497,1.0,-243.47177,-1.1125299e+18,0.0016401061,0.4189424,-243.47177,20251318.0,4486.657692377789,449.2,10.0,863.17053,100,,,-1,-22318402.0,5.9423797e+23,100.0,True,,2054484.2,287744.03,49700,1,1.0,100.0,22463.162670135498,4999.71,10.0,1.0,21824992,20875160.0
[-0.217  1.308 -3.741 -2.345],2.9933663e+16,3878.6472,498,1.0,-227.12976,-1.6023024e+19,0.379534,0.4189424,-227.12976,212962330000.0,3878.6473781815653,388.73,10.0,862.93964,100,,,-1,-17231788.0,1.2280553e+26,100.0,True,,21188303000.0,2144169300.0,49800,1,1.0,100.0,22502.42380952835,4999.6777,10.0,1.0,21863865,15788570.0
[-0.292  1.289 -3.759 -2.249],1275903400.0,2998.9304,499,1.0,-243.55807,-67308466000.0,0.057299316,0.4189424,-243.55807,4237.3774,2998.930452368606,300.88,10.0,897.5558,100,,,-1,-11242339.0,2093669900.0,100.0,True,,507.55466,188.2115,49900,1,1.0,100.0,22534.597535848618,4999.5664,10.0,1.0,21893953,9799191.0
