EmpiricalD2Arithmetic,EpLenMean,TimestepsSoFar,MeanD2-0,ReturnStepMax,TimeElapsed,Weights,InitialReturnMin,ESSRenyiArithmetic,Inner Iteration,InitialBound,ReturnMeanIW,EpisodesSoFar,StdWReturnMean,LearnableVariance,Iteration,Penalization,DivergenceHarmonic,MaxIW,ESSRenyiHarmonic,WReturnMean,EpRewMean,StdIW,InitialReturnMax,MeanIW,ReturnStepMaxmin,InitialReturnStd,EpThisIter,MinIW,MeanEntropy,InitialReturnMean,VarianceInitializer,EmpiricalD2Harmonic,MinTargetPdf,MinBehavPdf,Bound
1.0,495.17,15166820,1.0,10.0,7771.271876573563,[ 0.233  0.765 -3.814 -1.457],159.85855,100.0,1,-26186512.0,246096330000.0,36400,,,364,True,5.2664412e+16,520543.2,100.0,24743354.0,4950.908414718944,54593.98,4999.5576,9846.173,10.0,481.51865,100,0.06359318,0.4189424,4950.908,-1,1.0,-252.71222,-252.71222,-331423840000000.0
1.0,488.09,15215629,1.0,10.0,7782.618577241898,[ 0.235  0.853 -3.819 -1.369],739.82544,100.0,1,-25658768.0,118574120000.0,36500,,,365,True,112098730000000.0,213513.17,100.0,24215670.0,4879.680706835503,23850.69,4999.4556,4819.8433,10.0,635.9135,100,0.0042255167,0.4189424,4879.6807,-1,1.0,-255.66272,-255.66272,-15397229000000.0
1.0,493.82,15265011,1.0,10.0,7794.412081480026,[ 0.169  0.797 -3.831 -1.459],9.979698,100.0,1,-26080008.0,90440745000.0,36600,,,366,True,1.4797514e+20,93208.71,100.0,24636844.0,4937.318298746772,14619.368,4999.5703,3618.5613,10.0,509.6402,100,0.015939148,0.4189424,4937.3184,-1,1.0,-250.10199,-250.10199,-1.7555022e+16
1.0,500.0,15315011,1.0,10.0,7806.415843963623,[ 0.389  0.819 -3.814 -1.575],4998.865,100.0,1,-26434912.0,6215923700.0,36700,,,367,True,1787278000.0,5181.8506,100.0,24991808.0,4999.180650061419,736.43994,4999.465,248.71631,10.0,0.14449134,100,0.05360478,0.4189424,4999.1807,-1,1.0,-249.8214,-249.8214,-67223314000.0
1.0,480.84,15363095,1.0,10.0,7822.663747310638,[ 0.416  0.835 -3.786 -1.458],9.981485,100.0,1,-25254230.0,1377177700000.0,36800,,,368,True,2.1639853e+17,3203637.2,100.0,23811148.0,4806.827557986271,336409.0,4999.428,55325.7,10.0,839.97394,100,0.0031920215,0.4189424,4806.8276,-1,1.0,-248.0046,-248.0046,-672662600000000.0
1.0,485.04,15411599,1.0,10.0,7834.315965175629,[ 0.369  0.746 -3.805 -1.529],,100.0,1,-25686058.0,3260057600.0,36900,,,369,True,419633920.0,2886.9521,100.0,24242908.0,4849.390696476528,385.66638,4999.546,130.48842,10.0,852.2443,100,0.0925586,0.4189424,4849.391,-1,1.0,-263.36133,-263.36133,-32822192000.0
1.0,499.87,15461586,1.0,10.0,7848.44365811348,[ 0.278  0.687 -3.826 -1.587],4859.3125,100.0,1,-26422926.0,2554307600.0,37000,,,370,True,23491547000.0,1620.0758,100.0,24979762.0,4997.956314090894,267.27356,4999.5693,103.04203,10.0,13.934928,100,0.041412458,0.4189424,4997.9565,-1,1.0,-248.24054,-248.24054,-223741720000.0
1.0,495.01,15511087,1.0,10.0,7860.055743694305,[ 0.208  0.585 -3.829 -1.603],,100.0,1,-26187404.0,64979230000000.0,37100,,,371,True,2.8078314e+35,145859840.0,100.0,24744198.0,4949.420047935911,15416500.0,4999.6426,2599781.0,10.0,497.43542,100,0.113734424,0.4189424,4949.42,-1,1.0,-247.63852,-247.63852,-7.647206e+23
1.0,481.12,15559199,1.0,10.0,7875.372004270554,[ 0.401  0.44  -3.791 -1.655],269.82425,100.0,1,-25212964.0,58851570000.0,37200,,,372,True,534858650000000.0,68702.625,100.0,23769836.0,4809.52887756538,9280.14,4999.51,2393.0515,10.0,798.9178,100,0.033685558,0.4189424,4809.529,-1,1.0,-245.61841,-245.61841,-33433273000000.0
1.0,440.79,15603278,1.0,10.0,7895.593561410904,[ 0.418  0.38  -3.798 -1.763],9.98145,100.0,1,-22361902.0,1258060100000.0,37300,,,373,True,2.6500434e+22,4771803.5,100.0,20918772.0,4404.461303085578,474669.34,4999.5186,51515.074,10.0,1232.6766,100,0.04429505,0.4189424,4404.4614,-1,1.0,-253.15848,-253.15848,-2.3492246e+17
1.0,487.53,15652031,1.0,10.0,7912.401841640472,[ 0.319  0.451 -3.828 -1.776],,100.0,1,-25748396.0,46201995000000.0,37400,,,374,True,2.1381154e+35,61883576.0,100.0,24305204.0,4874.316701217435,9602991.0,4999.6226,2163072.2,10.0,739.08276,100,0.37549028,0.4189424,4874.317,-1,1.0,-240.0735,-240.0735,-6.673127e+23
1.0,500.0,15702031,1.0,10.0,7926.252698898315,[ 0.084  0.414 -3.835 -1.851],4999.183,100.0,1,-26438510.0,147040030000.0,37500,,,375,True,148703820000.0,560031.5,100.0,24995284.0,4999.528378848011,55699.47,4999.6777,5883.1704,10.0,0.09150992,100,0.03291628,0.4189424,4999.529,-1,1.0,-242.64763,-242.64763,-703564800000.0
1.0,500.0,15752031,1.0,10.0,7940.880200147629,[ 0.137  0.355 -3.836 -1.947],4999.1216,100.0,1,-26438082.0,4237931300000.0,37600,,,376,True,1.963523e+19,12555924.0,100.0,24994858.0,4999.486016069533,1315055.1,4999.674,169572.58,10.0,0.11366777,100,0.18704201,0.4189424,4999.486,-1,1.0,-251.93285,-251.93285,-6399240400000000.0
1.0,495.01,15801532,1.0,10.0,7963.162382602692,[ 0.055  0.445 -3.849 -1.922],,100.0,1,-26188824.0,125201380.0,37700,,,377,True,798860640000.0,47.842762,100.0,24745594.0,4949.559193874419,6.885595,4999.687,5.0193357,10.0,497.44943,100,0.018972158,0.4189424,4949.559,-1,1.0,-277.36237,-277.36237,-1290038400000.0
1.0,480.93,15849625,1.0,10.0,7978.370043992996,[-0.005  0.429 -3.845 -1.932],,100.0,1,-25216170.0,173423200000000.0,37800,,,378,True,1.7389084e+31,675458370.0,100.0,23772916.0,4808.086950257315,67196120.0,4999.7305,7035303.0,10.0,809.45416,100,0.07904644,0.4189424,4808.087,-1,1.0,-254.91464,-254.91464,-6.018259e+21
1.0,500.0,15899625,1.0,10.0,7990.569031953812,[ 0.048  0.46  -3.837 -1.923],4999.339,100.0,1,-26438906.0,64509858000.0,37900,,,379,True,1580213100000.0,177506.33,100.0,24995674.0,4999.567611179469,17928.33,4999.69,2580.89,10.0,0.07446548,100,0.021036828,0.4189424,4999.568,-1,1.0,-260.50687,-260.50687,-1878702300000.0
1.0,500.0,15949625,1.0,10.0,8005.184712171555,[ 0.033  0.363 -3.84  -2.   ],4999.365,100.0,1,-26438958.0,353982850.0,38000,,,380,True,5.8244547e+27,157.78743,100.0,24995714.0,4999.571222044863,22.09035,4999.71,14.16208,10.0,0.07169276,100,0.0694884,0.4189424,4999.5713,-1,1.0,-245.03766,-245.03766,-1.10142935e+20
1.0,403.13,15989938,1.0,10.0,8018.976248025894,[-0.025  0.365 -3.84  -1.977],1349.8727,100.0,1,-18880634.0,229606530.0,38100,,,381,True,20525228000.0,228.04663,100.0,17437398.0,4025.3719482360875,33.6297,4999.71,21.64674,10.0,1110.7561,100,0.049653545,0.4189424,4025.3716,-1,1.0,-231.11665,-231.11665,-206992670000.0
1.0,491.23,16039061,1.0,10.0,8033.179045915604,[ 0.006  0.37  -3.84  -1.978],2439.6904,100.0,1,-25731538.0,106012585000000.0,38200,,,382,True,1.554722e+33,378435550.0,100.0,24288278.0,4911.386200669425,40212910.0,4999.7393,5530905.5,10.0,408.1263,100,0.10103409,0.4189424,4911.3857,-1,1.0,-242.41129,-242.41129,-5.6906314e+22
1.0,495.01,16088562,1.0,10.0,8049.371131181717,[ 0.059  0.373 -3.833 -1.946],,100.0,1,-26188722.0,19748280000.0,38300,,,383,True,39122680000.0,70948.41,100.0,24745492.0,4949.549117375416,7069.775,4999.686,790.0693,10.0,497.4484,100,0.118916534,0.4189424,4949.549,-1,1.0,-252.42339,-252.42339,-305204260000.0
1.0,495.01,16138063,1.0,10.0,8064.474205970764,[ 0.118  0.357 -3.824 -1.951],,100.0,1,-26188376.0,4707842600.0,38400,,,384,True,296575740.0,3782.5708,100.0,24745144.0,4949.514456054492,578.787,4999.6914,188.36246,10.0,497.44492,100,0.04657691,0.4189424,4949.5146,-1,1.0,-272.78235,-272.78235,-29561686000.0
1.0,495.02,16187565,1.0,10.0,8077.326110601425,[ 0.148  0.389 -3.824 -1.834],9.980835,100.0,1,-26188174.0,17821452000.0,38500,,,385,True,46210340000000.0,15867.006,100.0,24744944.0,4949.594216473021,2353.3188,4999.6885,713.0468,10.0,496.44983,100,0.13186984,0.4189424,4949.594,-1,1.0,-256.39786,-256.39786,-9828405000000.0
1.0,495.01,16237066,1.0,10.0,8090.815064430237,[ 0.155  0.268 -3.833 -1.865],,100.0,1,-26187500.0,143500570000.0,38600,,,386,True,3.5777026e+22,342570.3,100.0,24744272.0,4949.426971960122,35570.496,4999.6846,5741.721,10.0,497.43616,100,0.10617726,0.4189424,4949.427,-1,1.0,-249.46077,-249.46077,-2.7297756e+17
1.0,478.82,16284948,1.0,10.0,8101.533716917038,[ 0.185  0.151 -3.851 -1.888],1079.6931,100.0,1,-24851180.0,67251340000.0,38700,,,387,True,3.78477e+22,141127.9,100.0,23407998.0,4785.889435300958,14511.612,4999.6104,2734.1812,10.0,709.4084,100,0.058923665,0.4189424,4785.8896,-1,1.0,-249.43976,-249.43976,-2.8075761e+17
1.0,495.01,16334449,1.0,10.0,8114.215525150299,[ 0.176  0.209 -3.853 -1.867],,100.0,1,-26186034.0,3724910000.0,38800,,,388,True,14946646000.0,5989.627,100.0,24742822.0,4949.282272219965,789.3637,4999.6562,149.09282,10.0,497.42166,100,0.1034553,0.4189424,4949.2827,-1,1.0,-258.8745,-258.8745,-180162660000.0
1.0,500.0,16384449,1.0,10.0,8126.3618404865265,[ 0.116  0.202 -3.851 -1.85 ],4998.875,100.0,1,-26437506.0,3052740000.0,38900,,,389,True,5945080300.0,9246.391,100.0,24994288.0,4999.428891365131,922.1731,4999.665,122.15007,10.0,0.16115181,100,0.14144115,0.4189424,4999.4287,-1,1.0,-249.213,-249.213,-114328370000.0
1.0,500.0,16434449,1.0,10.0,8136.503210544586,[ 0.159  0.233 -3.843 -1.817],4998.831,100.0,1,-26437084.0,981796260000.0,39000,,,390,True,1.8176258e+26,2720385.5,100.0,24993880.0,4999.387790882905,281171.25,4999.6426,39289.055,10.0,0.15322554,100,0.05988081,0.4189424,4999.3877,-1,1.0,-267.16046,-267.16046,-1.9456714e+19
1.0,500.0,16484449,1.0,10.0,8150.544801473618,[ 0.055  0.225 -3.848 -1.749],4999.3193,100.0,1,-26438726.0,1267258200000.0,39100,,,391,True,2.7709457e+24,3910949.5,100.0,24995472.0,4999.547072305489,392590.03,4999.727,50703.625,10.0,0.08237251,100,1.6827279,0.4189424,4999.547,-1,1.0,-246.21103,-246.21103,-2.402405e+18
1.0,306.72,16515121,1.0,10.0,8158.47909617424,[ 5.049e-04  1.201e-01 -3.860e+00 -1.789e+00],9.979283,100.0,1,-13794747.0,145308740.0,39200,,,392,True,1593088900.0,200.6556,100.0,12351504.0,3060.246156384611,29.170788,4999.7324,13.678098,10.0,1728.1198,100,0.1514666,0.4189424,3060.2463,-1,1.0,-248.72809,-248.72809,-57749340000.0
1.0,417.81,16556902,1.0,10.0,8170.171866893768,[ 0.03   0.129 -3.86  -1.787],9.979194,100.0,1,-21128016.0,77482695000000.0,39300,,,393,True,1.6476689e+35,188981460.0,100.0,19684772.0,4174.94013788777,21218372.0,4999.7207,3874767.0,10.0,1501.5486,100,0.16488777,0.4189424,4174.9404,-1,1.0,-244.3984,-244.3984,-5.8582222e+23
1.0,493.49,16606251,1.0,10.0,8183.672805786133,[ 0.092  0.138 -3.862 -1.787],1729.6926,100.0,1,-25930922.0,12522384000.0,39400,,,394,True,1.0685473e+19,21665.135,100.0,24487680.0,4933.9177086079235,2650.706,4999.7085,501.05988,10.0,379.65234,100,0.05606772,0.4189424,4933.918,-1,1.0,-252.73657,-252.73657,-4717661300000000.0
1.0,422.44,16648495,1.0,10.0,8192.84208059311,[ 0.141  0.102 -3.859 -1.803],9.980291,100.0,1,-20894552.0,196823250000.0,39500,,,395,True,6.076744e+25,290638.06,100.0,19451362.0,4219.442976183108,36232.094,4999.628,8592.96,10.0,1283.6132,100,0.07698475,0.4189424,4219.4434,-1,1.0,-240.95502,-240.95502,-1.1249941e+19
1.0,482.43,16696738,1.0,10.0,8204.18683886528,[ 0.096  0.144 -3.863 -1.791],,100.0,1,-25360332.0,1126772200.0,39600,,,396,True,827615500.0,1964.529,100.0,23917106.0,4823.147042372032,248.17477,4999.6836,68.179596,10.0,808.92523,100,0.046471845,0.4189424,4823.147,-1,1.0,-247.7395,-247.7395,-42644990000.0
1.0,495.01,16746239,1.0,10.0,8215.265415906906,[ 0.117  0.197 -3.862 -1.766],,100.0,1,-26187790.0,107029455000.0,39700,,,397,True,246388100000000.0,168640.16,100.0,24744570.0,4949.457020677254,21942.215,4999.671,4282.1875,10.0,497.43915,100,0.15040259,0.4189424,4949.457,-1,1.0,-261.05515,-261.05515,-22760361000000.0
1.0,484.76,16794715,1.0,10.0,8226.898530721664,[ 0.157  0.146 -3.871 -1.873],1229.5518,100.0,1,-25301552.0,11440976000.0,39800,,,398,True,55676834000.0,20496.492,100.0,23858362.0,4845.914140541683,2375.8325,4999.622,478.5184,10.0,612.76306,100,0.06444499,0.4189424,4845.914,-1,1.0,-248.35364,-248.35364,-351967500000.0
1.0,500.0,16844715,1.0,10.0,8237.992729902267,[ 0.12   0.182 -3.872 -1.908],4998.909,100.0,1,-26437254.0,1087474700.0,39900,,,399,True,1111488300000.0,987.49567,100.0,24994034.0,4999.403521771965,131.6869,4999.669,43.513134,10.0,0.15935194,100,0.013950823,0.4189424,4999.4033,-1,1.0,-260.2142,-260.2142,-1522595800000.0
1.0,471.15,16891830,1.0,10.0,8252.43763589859,[ 0.072  0.143 -3.877 -1.91 ],,100.0,1,-24800450.0,485423900000.0,40000,,,400,True,9.987271e+21,786355.9,100.0,23357206.0,4710.299152514073,105732.59,4999.715,19429.848,10.0,1081.7987,100,0.0010674979,0.4189424,4710.299,-1,1.0,-251.4855,-251.4855,-1.442297e+17
1.0,472.45,16939075,1.0,10.0,8266.738791704178,[ 0.13   0.119 -3.878 -1.902],1329.6041,100.0,1,-24325362.0,20640885000000.0,40100,,,401,True,1.15454875e+23,82335944.0,100.0,22882162.0,4721.997518700215,8192016.0,4999.637,826466.56,10.0,764.7889,100,0.023503397,0.4189424,4721.9976,-1,1.0,-255.01813,-255.01813,-4.9038906e+17
1.0,494.89,16988564,1.0,10.0,8281.307973623276,[ 0.171  0.164 -3.875 -1.889],2499.043,100.0,1,-26025320.0,61328572000.0,40200,,,402,True,5.429263e+17,76552.16,100.0,24582140.0,4947.608082128676,10897.487,4999.5996,2720.972,10.0,321.43002,100,0.06337426,0.4189424,4947.608,-1,1.0,-253.41174,-253.41174,-1063421200000000.0
1.0,495.01,17038065,1.0,10.0,8296.120416164398,[ 0.162  0.225 -3.877 -1.878],,100.0,1,-26186514.0,173487170.0,40300,,,403,True,41618590.0,71.7088,100.0,24743298.0,4949.3299091448935,10.784879,4999.6636,6.951959,10.0,497.42645,100,0.09892883,0.4189424,4949.3296,-1,1.0,-245.47325,-245.47325,-9483808000.0
1.0,500.0,17088065,1.0,10.0,8314.642050266266,[ 0.145  0.168 -3.862 -1.865],4998.4937,100.0,1,-26435462.0,105083380000.0,40400,,,404,True,4.9673217e+17,345436.28,100.0,24992254.0,4999.225337470963,34612.27,4999.6494,4204.833,10.0,0.25209585,100,0.02978461,0.4189424,4999.225,-1,1.0,-253.77304,-253.77304,-1017242400000000.0
1.0,445.21,17132586,1.0,10.0,8330.15330195427,[ 0.206  0.157 -3.858 -1.872],979.5598,100.0,1,-22313250.0,66212975000.0,40500,,,405,True,8.6489773e+21,131843.08,100.0,20870120.0,4447.877490968568,14385.964,4999.522,3259.009,10.0,1042.3562,100,0.047945555,0.4189424,4447.8774,-1,1.0,-254.87727,-254.87727,-1.3420816e+17
1.0,495.01,17182087,1.0,10.0,8345.604350328445,[ 0.164  0.202 -3.863 -1.879],,100.0,1,-26186604.0,2515664100.0,40600,,,406,True,48501107000000.0,7796.466,100.0,24743378.0,4949.337624134919,776.5791,4999.6816,100.69136,10.0,497.4272,100,0.038736362,0.4189424,4949.338,-1,1.0,-254.35837,-254.35837,-10053298000000.0
1.0,490.24,17231111,1.0,10.0,8357.06638431549,[ 0.117  0.164 -3.874 -1.894],9.980127,100.0,1,-25794058.0,627884160.0,40700,,,407,True,929604200.0,472.23212,100.0,24350820.0,4901.393062365428,64.869934,4999.703,25.132004,10.0,571.9853,100,0.023289198,0.4189424,4901.393,-1,1.0,-254.96872,-254.96872,-44630335000.0
1.0,476.14,17278725,1.0,10.0,8375.415337562561,[ 0.154  0.132 -3.872 -1.933],1119.3867,100.0,1,-24617938.0,876368950000.0,40800,,,408,True,1.411881e+18,3076022.8,100.0,23174772.0,4758.69047899317,312042.75,4999.5796,38020.1,10.0,727.76227,100,0.09500258,0.4189424,4758.6904,-1,1.0,-254.07387,-254.07387,-1715644300000000.0
1.0,495.02,17328227,1.0,10.0,8394.27292919159,[ 0.137  0.183 -3.871 -1.9  ],9.979959,100.0,1,-26186626.0,150060780000.0,40900,,,409,True,1.0975958e+17,428998.1,100.0,24743390.0,4949.438584611729,43097.34,4999.699,6003.4487,10.0,496.4343,100,0.07720355,0.4189424,4949.4385,-1,1.0,-250.49884,-250.49884,-478282660000000.0
1.0,449.73,17373200,1.0,10.0,8408.418386220932,[ 0.152  0.129 -3.876 -2.012],1119.4349,100.0,1,-22733168.0,121327980000.0,41000,,,410,True,2.3938208e+22,247679.62,100.0,21289972.0,4494.1193291220625,27786.652,4999.635,5605.496,10.0,1045.4008,100,0.02245312,0.4189424,4494.119,-1,1.0,-245.88104,-245.88104,-2.2328626e+17
1.0,487.66,17421966,1.0,10.0,8421.675472259521,[ 0.102  0.163 -3.881 -1.997],9.979795,100.0,1,-25733272.0,95958260000.0,41100,,,411,True,3.750019e+20,217014.56,100.0,24290028.0,4875.711981388382,24009.79,4999.7124,3840.8516,10.0,719.3477,100,0.047771752,0.4189424,4875.7124,-1,1.0,-253.60109,-253.60109,-2.7947803e+16
1.0,490.24,17470990,1.0,10.0,8434.208184957504,[ 0.163  0.165 -3.881 -1.987],1818.8607,100.0,1,-25649076.0,1386509800000.0,41200,,,412,True,2.1308214e+21,7980300.0,100.0,24205858.0,4900.844707463796,794310.2,4999.668,84421.14,10.0,433.10526,100,0.0053780284,0.4189424,4900.8447,-1,1.0,-263.4797,-263.4797,-6.661995e+16
1.0,495.56,17520546,1.0,10.0,8456.941260099411,[ 0.111  0.157 -3.886 -2.019],549.7809,100.0,1,-26190026.0,396697300000.0,41300,,,413,True,1.7989184e+21,1531316.1,100.0,24746804.0,4954.87619553358,152319.39,4999.6753,15874.911,10.0,442.72876,100,0.00942981,0.4189424,4954.8765,-1,1.0,-253.61652,-253.61652,-6.121129e+16
1.0,472.73,17567819,1.0,10.0,8468.430964946747,[ 0.048  0.16  -3.887 -2.022],9.980817,100.0,1,-24811514.0,931140100000.0,41400,,,414,True,8.441069e+25,2303272.0,100.0,23368278.0,4726.075086203805,234807.3,4999.7046,37416.168,10.0,1016.1156,100,0.010231589,0.4189424,4726.075,-1,1.0,-246.59984,-246.59984,-1.325949e+19
1.0,500.0,17617819,1.0,10.0,8483.631998538971,[ 0.061  0.278 -3.891 -1.983],4999.1807,100.0,1,-26438716.0,495712450.0,41500,,,415,True,51365710000000.0,527.4887,100.0,24995488.0,4999.548969876996,56.725536,4999.686,19.833311,10.0,0.08618106,100,0.0859771,0.4189424,4999.5493,-1,1.0,-241.88972,-241.88972,-10343852000000.0
1.0,452.43,17663062,1.0,10.0,8496.855504751205,[ 1.811e-03  2.750e-01 -3.894e+00 -2.004e+00],679.82117,100.0,1,-22819586.0,6424306000.0,41600,,,416,True,3981496800000.0,18304.1,100.0,21376326.0,4521.216700827394,1840.9636,4999.745,303.23685,10.0,966.916,100,0.14643061,0.4189424,4521.217,-1,1.0,-244.6648,-244.6648,-2886197600000.0
1.0,499.22,17712984,1.0,10.0,8515.68612241745,[ 0.033  0.276 -3.894 -2.002],4209.526,100.0,1,-26366250.0,1150714900.0,41700,,,417,True,2.2913588e+31,327.72516,100.0,24923006.0,4991.676007013124,67.72221,4999.713,46.039635,10.0,78.609085,100,0.040715706,0.4189424,4991.676,-1,1.0,-247.24883,-247.24883,-6.908377e+21
1.0,344.04,17747388,1.0,10.0,8529.59776854515,[-0.027  0.28  -3.895 -2.018],,100.0,1,-15038802.0,77694980.0,41800,,,418,True,15118066000.0,43.406734,100.0,13595562.0,3433.127447992941,9.668096,4999.7246,8.9591465,10.0,1345.0642,100,0.06647446,0.4189424,3433.1272,-1,1.0,-255.92915,-255.92915,-177529200000.0
1.0,457.07,17793095,1.0,10.0,8544.763314723969,[ 3.378e-03  2.856e-01 -3.896e+00 -2.016e+00],,100.0,1,-23451822.0,985200900.0,41900,,,419,True,3594870000.0,1310.7368,100.0,22008566.0,4568.523030769443,190.74068,4999.7373,59.821095,10.0,1066.3788,100,0.117437884,0.4189424,4568.523,-1,1.0,-248.60498,-248.60498,-87516930000.0
1.0,500.0,17843095,1.0,10.0,8562.574842691422,[ 0.033  0.292 -3.895 -2.009],4999.379,100.0,1,-26438996.0,141917720000.0,42000,,,420,True,45317860000000.0,324042.25,100.0,24995748.0,4999.574799281878,33742.234,4999.7188,5677.6763,10.0,0.07098071,100,0.06929569,0.4189424,4999.5747,-1,1.0,-254.11394,-254.11394,-9857419000000.0
1.0,495.02,17892597,1.0,10.0,8579.339546918869,[ 0.037  0.397 -3.895 -1.942],9.980239,100.0,1,-26188980.0,17957329000.0,42100,,,421,True,2794705000000.0,32805.32,100.0,24745738.0,4949.6735477837765,3352.8716,4999.708,718.4266,10.0,496.45782,100,0.039970864,0.4189424,4949.6733,-1,1.0,-250.84727,-250.84727,-2430620400000.0
1.0,495.02,17942099,1.0,10.0,8596.670847654343,[ 0.061  0.286 -3.9   -1.994],9.981057,100.0,1,-26188694.0,361586800000.0,42200,,,422,True,1.6425207e+30,610753.5,100.0,24745466.0,4949.646406756123,77259.01,4999.6846,14466.451,10.0,496.45505,100,0.022069292,0.4189424,4949.6465,-1,1.0,-244.63528,-244.63528,-1.8496095e+21
1.0,412.78,17983377,1.0,10.0,8608.634143590927,[-1.236e-03  2.247e-01 -3.890e+00 -2.083e+00],539.82654,100.0,1,-20332750.0,411950800.0,42300,,,423,True,10930609000.0,693.9001,100.0,18889522.0,4123.8646200463945,90.40508,4999.6963,32.72243,10.0,1372.3208,100,0.16554323,0.4189424,4123.8647,-1,1.0,-240.65532,-240.65532,-151297900000.0
1.0,489.28,18032305,1.0,10.0,8627.464830875397,[ 0.03   0.227 -3.891 -2.086],,100.0,1,-25793286.0,16411545000000.0,42400,,,424,True,2.1230275e+31,51691468.0,100.0,24350044.0,4892.076053754147,5177595.5,4999.711,657235.9,10.0,646.24756,100,0.084607996,0.4189424,4892.076,-1,1.0,-244.25758,-244.25758,-6.6497754e+21
1.0,495.02,18081807,1.0,10.0,8643.104782819748,[ 0.07   0.32  -3.895 -2.013],9.9797325,100.0,1,-26188828.0,87482110000.0,42500,,,425,True,2.109653e+29,149831.53,100.0,24745594.0,4949.659211838818,15912.885,4999.6953,3500.104,10.0,496.4565,100,0.068935014,0.4189424,4949.659,-1,1.0,-254.85667,-254.85667,-6.628755e+20
1.0,329.01,18114708,1.0,10.0,8655.070590257645,[-0.032  0.281 -3.905 -2.073],649.8445,100.0,1,-13876665.0,38918263000.0,42600,,,426,True,1.7742675e+36,130169.94,100.0,12433446.0,3281.6282003342376,14284.897,4999.6904,3841.9128,10.0,1290.1023,100,0.027096035,0.4189424,3281.6282,-1,1.0,-237.38654,-237.38654,-1.9223619e+24
1.0,500.0,18164708,1.0,10.0,8678.766493797302,[ 0.028  0.3   -3.904 -2.067],4999.2964,100.0,1,-26438962.0,815932830000.0,42700,,,427,True,5.1371677e+19,3200022.0,100.0,24995722.0,4999.572251781772,318359.47,4999.704,32644.432,10.0,0.07621709,100,0.0038160384,0.4189424,4999.5723,-1,1.0,-252.07172,-252.07172,-1.0344847e+16
1.0,495.01,18214209,1.0,10.0,8696.48430299759,[ 0.072  0.256 -3.901 -2.071],,100.0,1,-26188662.0,2143464600000.0,42800,,,428,True,1.3651751e+19,2722129.5,100.0,24745418.0,4949.541803172679,362741.25,4999.7124,85754.22,10.0,497.44763,100,0.24481387,0.4189424,4949.542,-1,1.0,-239.8584,-239.8584,-5334554500000000.0
1.0,500.0,18264209,1.0,10.0,8714.908231973648,[ 0.082  0.238 -3.916 -1.822],4999.227,100.0,1,-26438590.0,1.8803021e+16,42900,,,429,True,3.1691654e+32,73593315000.0,100.0,24995328.0,4999.532905853606,7322312000.0,4999.7407,752251500.0,10.0,0.09300616,100,0.018736824,0.4189424,4999.533,-1,1.0,-237.37895,-237.37895,-2.5692545e+22
1.0,492.75,18313484,1.0,10.0,8731.681239128113,[ 0.173  0.171 -3.92  -1.875],,100.0,1,-26009384.0,5255052400000.0,43000,,,430,True,3.212115e+19,18226438.0,100.0,24566194.0,4926.461183167332,2026847.9,4999.617,275571.5,10.0,544.2206,100,0.06134763,0.4189424,4926.461,-1,1.0,-244.94583,-244.94583,-8184409700000000.0
1.0,500.0,18363484,1.0,10.0,8748.548037290573,[ 0.179  0.228 -3.919 -1.85 ],4998.802,100.0,1,-26436338.0,5662599000000.0,43100,,,431,True,1.0289773e+31,19542184.0,100.0,24993118.0,4999.311796622474,1946136.1,4999.67,226586.45,10.0,0.20810257,100,0.1772987,0.4189424,4999.312,-1,1.0,-251.40245,-251.40245,-4.6294026e+21
1.0,367.55,18400239,1.0,10.0,8762.114191770554,[ 0.19   0.115 -3.911 -1.9  ],499.80853,100.0,1,-16554769.0,21912093000.0,43200,,,432,True,3.0563682e+23,78324.5,100.0,15111594.0,3667.8210580812565,7872.851,4999.6094,1212.7544,10.0,1287.8989,100,0.0134610785,0.4189424,3667.821,-1,1.0,-255.86473,-255.86473,-7.978373e+17
1.0,498.52,18450091,1.0,10.0,8779.879652500153,[ 0.14   0.152 -3.916 -1.894],3509.379,100.0,1,-26308872.0,699635900000.0,43300,,,433,True,1088989100000000.0,2736789.8,100.0,24865664.0,4984.344487216064,272257.56,4999.6514,27999.98,10.0,148.23982,100,0.04093748,0.4189424,4984.344,-1,1.0,-255.04333,-255.04333,-48324153000000.0
1.0,488.51,18498942,1.0,10.0,8803.016837358475,[ 0.179  0.191 -3.913 -1.864],9.98051,100.0,1,-25746232.0,14735591000.0,43400,,,434,True,1017918500000.0,20445.264,100.0,24303036.0,4884.034598234645,2676.5032,4999.63,591.21436,10.0,670.25476,100,0.07942124,0.4189424,4884.034,-1,1.0,-251.6154,-251.6154,-1470769900000.0
1.0,490.02,18547944,1.0,10.0,8826.198937177658,[ 0.186  0.251 -3.912 -1.848],,100.0,1,-25936486.0,1350095700000.0,43500,,,435,True,1.5511767e+28,4355397.0,100.0,24493256.0,4899.325692602559,433870.62,4999.6875,54019.363,10.0,699.9037,100,0.13533115,0.4189424,4899.3257,-1,1.0,-249.20927,-249.20927,-1.7974455e+20
