EpThisIter,MinBehavPdf,EmpiricalD2Harmonic,DivergenceHarmonic,TimeElapsed,StdIW,Penalization,EpRewMean,InitialReturnMean,MinTargetPdf,InitialBound,ESSRenyiHarmonic,Inner Iteration,WReturnMean,InitialReturnMin,InitialReturnMax,Iteration,EpLenMean,TimestepsSoFar,MaxIW,EpisodesSoFar,LearnableVariance,ESSRenyiArithmetic,Bound,ReturnStepMaxmin,StdWReturnMean,MinIW,InitialReturnStd,MeanD2-0,VarianceInitializer,MeanEntropy,Weights,MeanIW,ReturnStepMax,EmpiricalD2Arithmetic,ReturnMeanIW
100,-240.69136,1.0,3.2126702e+26,2508.297120809555,282994.66,True,4952.894439986369,4952.8945,-240.69136,-26185578.0,100.0,1,24742412.0,379.73984,4999.5923,219,495.39,9253840,2788639.5,21900,,100.0,-2.586674e+19,10.0,,0.00436271,459.61942,1.0,-1,0.4189424,[ 0.072  0.712 -2.89  -3.085],45042.594,10.0,1.0,1125527600000.0
100,-249.33345,1.0,13697642000000.0,2522.4152109622955,3634.1252,True,4872.731555912666,4872.7314,-249.33345,-25717204.0,100.0,1,24274066.0,,4999.55,220,487.39,9302579,36345.438,22000,,100.0,-5352539600000.0,10.0,,0.12109553,728.39075,1.0,-1,0.4189424,[ 0.031  0.604 -2.907 -3.128],461.08017,10.0,1.0,11521309000.0
100,-260.43057,1.0,70737730.0,2535.2126183509827,22.622602,True,4840.706065241785,4840.706,-260.43057,-25552126.0,100.0,1,24109006.0,,4999.5195,221,484.22,9351001,113.483665,22100,,100.0,-12450123000.0,10.0,,0.15784198,822.5387,1.0,-1,0.4189424,[ 0.083  0.611 -2.916 -3.161],12.559667,10.0,1.0,312840670.0
100,-253.09157,1.0,3.607828e+16,2548.2435216903687,3075.2937,True,4557.860089575503,4557.8604,-253.09157,-23625948.0,100.0,1,22182776.0,,4999.6074,222,456.09,9396610,21253.873,22200,,100.0,-274136000000000.0,10.0,,0.09029591,1186.8806,1.0,-1,0.4189424,[ 0.144  0.623 -2.915 -3.163],957.50745,10.0,1.0,20184605000.0
100,-247.06929,1.0,504086340.0,2561.725610733032,100.45392,True,4999.156606155022,4999.1567,-247.06929,-26434704.0,100.0,1,24991566.0,4998.3315,4999.546,223,500.0,9446610,815.1476,22300,,100.0,-33024332000.0,10.0,,0.038866613,0.28586012,1.0,-1,0.4189424,[ 0.046  0.609 -2.94  -3.092],24.96168,10.0,1.0,623739260.0
100,-239.56737,1.0,259254220.0,2575.0909864902496,5.744553,True,4999.192214151139,4999.1924,-239.56737,-26435066.0,100.0,1,24991922.0,4998.2705,4999.549,224,500.0,9496610,54.35211,22400,,100.0,-23316003000.0,10.0,,0.011227261,0.24697006,1.0,-1,0.4189424,[ 0.01   0.575 -2.948 -3.129],3.1959286,10.0,1.0,79865530.0
100,-242.38263,1.0,2.5993658e+30,2588.6907753944397,273132.75,True,4633.704908839149,4633.7046,-242.38263,-23679470.0,100.0,1,22236322.0,9.980789,4999.5615,225,463.67,9542977,2739296.5,22500,,100.0,-2.3266813e+21,10.0,,0.10389032,874.7011,1.0,-1,0.4189424,[-0.017  0.577 -2.945 -3.114],32699.447,10.0,1.0,798543600000.0
100,-235.2999,1.0,1.838021e+25,2597.326910018921,75815.25,True,3243.633893666991,3243.6338,-235.2999,-13714032.0,100.0,1,12270878.0,,4999.588,226,325.19,9575496,754571.25,22600,,100.0,-6.1870415e+18,10.0,,0.06701832,1322.769,1.0,-1,0.4189424,[-0.068  0.581 -2.944 -3.151],11830.449,10.0,1.0,86421670000.0
100,-239.30173,1.0,1.9937323e+33,2609.380816936493,146650080.0,True,4761.24399825036,4761.244,-239.30173,-24987526.0,100.0,1,23544368.0,,4999.583,227,476.34,9623130,1452153500.0,22700,,100.0,-6.443775e+22,10.0,,0.10158751,935.3732,1.0,-1,0.4189424,[-0.009  0.597 -2.945 -3.14 ],19030786.0,10.0,1.0,424717170000000.0
100,-243.54169,1.0,334798620.0,2622.7663674354553,305.06265,True,4765.244122438471,4765.244,-243.54169,-25193798.0,100.0,1,23750676.0,,4999.5205,228,476.67,9670797,3016.925,22800,,100.0,-27646108000.0,10.0,,0.06960301,1021.3355,1.0,-1,0.4189424,[ 0.045  0.575 -2.935 -3.161],49.745693,10.0,1.0,1241000600.0
100,-269.22165,1.0,1.7494336e+34,2635.8076872825623,2935039.5,True,4832.068571797309,4832.069,-269.22165,-25499858.0,100.0,1,24056712.0,,4999.5605,229,483.35,9719132,23424648.0,22900,,100.0,-1.908762e+23,10.0,,0.15953209,841.3238,1.0,-1,0.4189424,[ 0.08   0.626 -2.933 -3.151],706350.75,10.0,1.0,17645609000000.0
100,-244.4343,1.0,256336940000.0,2648.456524372101,23760.904,True,4947.060053094936,4947.06,-244.4343,-26164044.0,100.0,1,24720932.0,,4999.504,230,494.84,9768616,238285.69,23000,,100.0,-795757400000.0,10.0,,0.04428424,497.5219,1.0,-1,0.4189424,[ 0.054  0.523 -2.963 -3.211],2606.012,10.0,1.0,65125224000.0
100,-252.33426,1.0,6033328000000.0,2660.312927722931,1724.338,True,4619.97274088496,4619.9727,-252.33426,-23899262.0,100.0,1,22456164.0,359.7175,4999.4814,231,462.31,9814847,17039.963,23100,,100.0,-3550331000000.0,10.0,,0.12414896,1054.5225,1.0,-1,0.4189424,[ 0.101  0.483 -2.958 -3.21 ],282.21097,10.0,1.0,5726629000.0
100,-242.24426,1.0,404642620.0,2673.5403039455414,1182.7007,True,4788.695534321644,4788.696,-242.24426,-25275246.0,100.0,1,23832072.0,19.962402,4999.6133,232,479.03,9862750,11902.348,23200,,100.0,-32568498000.0,10.0,,0.06019412,948.92957,1.0,-1,0.4189424,[ 0.041  0.465 -2.965 -3.213],141.69058,10.0,1.0,3538436600.0
100,-244.41245,1.0,3.2384312e+20,2686.5379066467285,13093567.0,True,4807.295669822337,4807.2954,-244.41245,-25335870.0,100.0,1,23892782.0,,4999.465,233,480.9,9910840,130867680.0,23300,,100.0,-2.6005421e+16,10.0,,0.053242847,884.69855,1.0,-1,0.4189424,[ 0.05   0.419 -2.959 -3.253],1461299.6,10.0,1.0,36510213000000.0
100,-254.7813,1.0,1.03551565e+18,2698.5915157794952,692.8673,True,4032.192533301285,4032.1929,-254.7813,-19823168.0,100.0,1,18380050.0,449.66333,4999.522,234,403.79,9951219,5904.3296,23400,,100.0,-1468506500000000.0,10.0,,0.0658807,1456.527,1.0,-1,0.4189424,[ 0.109  0.411 -2.968 -3.272],193.48865,10.0,1.0,4056651300.0
100,-260.86588,1.0,6.5416703e+22,2710.897725582123,10184.322,True,4465.504341268736,4465.504,-260.86588,-23279056.0,100.0,1,21835934.0,,4999.5283,235,446.81,9995900,93422.29,23500,,100.0,-3.690981e+17,10.0,,0.01643257,1376.6641,1.0,-1,0.4189424,[ 0.047  0.417 -2.976 -3.267],1842.8939,10.0,1.0,45886970000.0
100,-247.4442,1.0,5.2811813e+20,2722.5161159038544,3931.3499,True,4071.367129255123,4071.367,-247.4442,-19746448.0,100.0,1,18303348.0,,4999.49,236,407.69,10036669,34087.16,23600,,100.0,-3.3163212e+16,10.0,,0.008357663,1314.2742,1.0,-1,0.4189424,[-0.014  0.429 -2.979 -3.273],1071.572,10.0,1.0,17851204000.0
100,-249.7457,1.0,7.62089e+19,2735.0049107074738,233987.95,True,4459.948428462308,4459.948,-249.7457,-23253450.0,100.0,1,21810374.0,9.97989,4999.453,237,446.25,10081294,2352430.2,23700,,100.0,-1.2598198e+16,10.0,,0.07211551,1385.3646,1.0,-1,0.4189424,[ 0.029  0.389 -2.979 -3.294],24779.096,10.0,1.0,613922640000.0
100,-251.4562,1.0,162870730000000.0,2747.3685100078583,5341.815,True,4334.502287994913,4334.5024,-251.4562,-22329858.0,100.0,1,20886748.0,,4999.5107,238,433.83,10124677,45911.3,23800,,100.0,-18439318000000.0,10.0,,0.051620483,1448.7366,1.0,-1,0.4189424,[ 0.083  0.402 -2.979 -3.265],991.2188,10.0,1.0,22444036000.0
100,-253.96004,1.0,5407813700000.0,2760.725872516632,501.86896,True,4930.074921681156,4930.075,-253.96004,-25946468.0,100.0,1,24503404.0,1029.5027,4999.423,239,493.16,10173993,4092.5562,23900,,100.0,-3359844600000.0,10.0,,0.050231177,444.7065,1.0,-1,0.4189424,[ 0.056  0.45  -2.981 -3.234],164.06291,10.0,1.0,4091681300.0
100,-243.26187,1.0,2.1207306e+31,2772.8016860485077,84112.0,True,4735.196613835852,4735.197,-243.26187,-24776704.0,100.0,1,23333600.0,,4999.495,240,473.7,10221363,842376.2,24000,,100.0,-6.645604e+21,10.0,,0.13274197,954.7321,1.0,-1,0.4189424,[ 0.023  0.398 -2.98  -3.249],10270.082,10.0,1.0,255138270000.0
100,-238.4366,1.0,1.8980015e+35,2781.694663286209,6110461.0,True,2980.4173038342783,2980.4172,-238.4366,-12365282.0,100.0,1,10922213.0,9.979571,4999.449,241,298.94,10251257,60844268.0,24100,,100.0,-6.286834e+23,10.0,,0.021989964,1428.0499,1.0,-1,0.4189424,[-0.034  0.422 -2.984 -3.239],770148.9,10.0,1.0,10339072000000.0
100,-251.47017,1.0,3633268500000000.0,2793.0496747493744,59405.246,True,4720.470720560258,4720.47,-251.47017,-24775178.0,100.0,1,23332090.0,,4999.4663,242,472.22,10298479,593935.0,24200,,100.0,-87149374000000.0,10.0,,0.030638307,1024.3271,1.0,-1,0.4189424,[ 0.029  0.423 -2.985 -3.236],7321.1426,10.0,1.0,166159520000.0
100,-232.78496,1.0,43770160000.0,2805.5905570983887,1028.5718,True,4846.457149093924,4846.457,-232.78496,-25480204.0,100.0,1,24037076.0,9.981463,4999.533,243,484.82,10346961,10063.238,24300,,100.0,-306093720000.0,10.0,,0.065405935,740.8969,1.0,-1,0.4189424,[ 0.078  0.434 -2.988 -3.199],186.71664,10.0,1.0,4176881700.0
100,-251.91159,1.0,4.042465e+30,2817.735328435898,224394.4,True,4832.797275523871,4832.7974,-251.91159,-25471366.0,100.0,1,24028236.0,,4999.535,244,483.42,10395303,1953986.2,24400,,100.0,-2.9014944e+21,10.0,,0.2294906,819.94305,1.0,-1,0.4189424,[ 0.021  0.427 -2.992 -3.175],58696.29,10.0,1.0,1465421900000.0
100,-243.72093,1.0,9.2851515e+32,2829.0372705459595,66531124.0,True,4122.45058325856,4122.4507,-243.72093,-20581338.0,100.0,1,19138260.0,459.79016,4999.455,245,412.71,10436574,667813200.0,24500,,100.0,-4.3972305e+22,10.0,,0.17092328,1464.125,1.0,-1,0.4189424,[ 2.502e-03  3.504e-01 -3.006e+00 -3.271e+00],7334743.5,10.0,1.0,175463340000000.0
100,-247.33942,1.0,1004849900000000.0,2841.82834815979,8737.57,True,4471.5475970753305,4471.548,-247.33942,-23161648.0,100.0,1,21718600.0,,4999.4014,246,447.45,10481319,50266.984,24600,,100.0,-45790714000000.0,10.0,,0.06835473,1312.9591,1.0,-1,0.4189424,[ 0.062  0.369 -3.008 -3.274],2030.1603,10.0,1.0,47569723000.0
100,-242.254,1.0,1.6619964e+25,2855.050103187561,64268364.0,True,4670.507177094294,4670.5073,-242.254,-24413934.0,100.0,1,22970836.0,,4999.483,247,467.24,10528043,645964350.0,24700,,100.0,-5.88324e+18,10.0,,0.073965505,1075.7329,1.0,-1,0.4189424,[ 0.015  0.394 -3.009 -3.24 ],6520484.5,10.0,1.0,162229800000000.0
100,-238.76714,1.0,2266701800.0,2867.9604156017303,339.3077,True,4402.915800365096,4402.9155,-238.76714,-22907756.0,100.0,1,21464702.0,,4999.409,248,440.58,10572101,2964.5376,24800,,100.0,-70441240000.0,10.0,,0.16782205,1441.8865,1.0,-1,0.4189424,[ 0.071  0.381 -3.013 -3.266],77.31458,10.0,1.0,1738524500.0
100,-243.50958,1.0,2.8820405e+16,2880.9266571998596,94004.586,True,4825.4589733141265,4825.459,-243.50958,-25376040.0,100.0,1,23932936.0,439.72546,4999.491,249,482.7,10620371,901451.5,24900,,100.0,-245297410000000.0,10.0,,0.083507515,804.9122,1.0,-1,0.4189424,[ 0.034  0.401 -3.023 -3.221],12467.146,10.0,1.0,311549500000.0
100,-252.42537,1.0,9.565249e+16,2892.429041862488,10667.344,True,4396.705329922478,4396.7056,-252.42537,-22817040.0,100.0,1,21373904.0,19.964447,4999.5566,250,440.01,10664372,66794.43,25000,,100.0,-446380950000000.0,10.0,,0.013884565,1429.2961,1.0,-1,0.4189424,[ 0.079  0.376 -3.021 -3.256],2577.9998,10.0,1.0,56748730000.0
100,-239.68967,1.0,1.0146149e+31,2905.586599111557,22841804.0,True,4561.972491408308,4561.972,-239.68967,-23955726.0,100.0,1,22512596.0,9.980251,4999.54,251,456.4,10710012,191226610.0,25100,,100.0,-4.5967417e+21,10.0,,0.17029913,1304.2247,1.0,-1,0.4189424,[ 0.027  0.411 -3.026 -3.251],4673975.5,10.0,1.0,115517625000000.0
100,-249.75815,1.0,1926018000000000.0,2918.0925526618958,28155.816,True,4834.93366429201,4834.9336,-249.75815,-25484890.0,100.0,1,24041734.0,439.75644,4999.578,252,483.64,10758376,283057.62,25200,,100.0,-63413594000000.0,10.0,,0.023834938,815.56866,1.0,-1,0.4189424,[ 0.073  0.35  -3.012 -3.014],3194.7012,10.0,1.0,79686420000.0
100,-271.04486,1.0,117951336.0,2931.7497663497925,117.68415,True,4687.97782031916,4687.9775,-271.04486,-24344366.0,100.0,1,22901196.0,499.78894,4999.602,253,469.0,10805276,979.5718,25300,,100.0,-16165608000.0,10.0,,0.018938607,961.2812,1.0,-1,0.4189424,[ 0.011  0.354 -3.021 -3.008],30.769382,10.0,1.0,492264450.0
100,-244.16046,1.0,25093718000000.0,2944.4697659015656,19864.05,True,4721.14315261422,4721.143,-244.16046,-24944318.0,100.0,1,23501188.0,9.980349,4999.534,254,472.26,10852502,172171.08,25400,,100.0,-7305797600000.0,10.0,,0.028056152,1100.9075,1.0,-1,0.4189424,[ 0.042  0.354 -3.022 -3.011],3072.2266,10.0,1.0,76751730000.0
100,-244.72223,1.0,1389792100.0,2957.218581199646,15.465471,True,4507.941457467114,4507.9414,-244.72223,-22705488.0,100.0,1,21262326.0,519.8073,4999.587,255,451.15,10897617,110.16011,25500,,100.0,-54003024000.0,10.0,,0.014796062,969.94385,1.0,-1,0.4189424,[-1.337e-03  3.972e-01 -3.031e+00 -3.004e+00],8.402273,10.0,1.0,202991600.0
100,-242.40457,1.0,6.3154744e+30,2966.968502521515,39327.58,True,3269.043440281413,3269.0432,-242.40457,-14025214.0,100.0,1,12582067.0,469.80045,4999.577,256,327.74,10930391,354200.5,25600,,100.0,-3.6266773e+21,10.0,,0.012891382,1376.7434,1.0,-1,0.4189424,[-0.029  0.389 -3.029 -3.017],9449.402,10.0,1.0,128429260000.0
100,-244.70238,1.0,666666560.0,2980.394352912903,3702.1624,True,4948.120594142297,4948.1206,-244.70238,-26174496.0,100.0,1,24731330.0,,4999.5923,257,494.91,10979882,35547.945,25700,,100.0,-49744044000.0,10.0,,0.027443055,497.42554,1.0,-1,0.4189424,[ 0.024  0.42  -3.03  -3.004],504.44153,10.0,1.0,12482326000.0
100,-247.71739,1.0,8.402888e+16,2993.003113269806,72165.42,True,4899.2985036041855,4899.299,-247.71739,-25935148.0,100.0,1,24491986.0,,4999.583,258,490.03,11028885,720896.4,25800,,100.0,-418542550000000.0,10.0,,0.09945555,699.1874,1.0,-1,0.4189424,[ 0.046  0.465 -3.025 -2.966],8419.166,10.0,1.0,210423710000.0
100,-256.56183,1.0,8.52241e+31,3005.424706220627,1300733.6,True,4745.752288605368,4745.752,-256.56183,-24947918.0,100.0,1,23504782.0,19.960804,4999.542,259,474.75,11076360,12805130.0,25900,,100.0,-1.3322355e+22,10.0,,0.1123545,991.2707,1.0,-1,0.4189424,[ 0.107  0.473 -3.038 -2.962],196830.5,10.0,1.0,4700665000000.0
100,-244.28078,1.0,1.3613919e+29,3017.101755142212,34268544.0,True,4843.113618099616,4843.1133,-244.28078,-25628162.0,100.0,1,24184996.0,,4999.59,260,484.42,11124802,344191170.0,26000,,100.0,-5.3247564e+20,10.0,,0.04651583,853.95966,1.0,-1,0.4189424,[ 0.012  0.547 -3.052 -2.992],3659699.8,10.0,1.0,71435540000000.0
100,-254.00893,1.0,4.507734e+32,3028.847791671753,739088.6,True,4803.371757663453,4803.3716,-254.00893,-25435668.0,100.0,1,23992520.0,,4999.562,261,480.47,11172849,7249976.5,26100,,100.0,-3.063955e+22,10.0,,0.2470655,959.23914,1.0,-1,0.4189424,[ 0.071  0.536 -3.055 -3.102],107146.55,10.0,1.0,2677681000000.0
100,-247.9238,1.0,81803756000.0,3039.4575459957123,84.16747,True,3951.128196202962,3951.1284,-247.9238,-19547448.0,100.0,1,18104388.0,,4999.4194,262,395.66,11212415,665.6798,26200,,100.0,-413377800000.0,10.0,,0.033413216,1578.9156,1.0,-1,0.4189424,[ 0.151  0.44  -3.05  -3.095],38.748867,10.0,1.0,648681800.0
100,-254.20892,1.0,3734418700.0,3052.0514702796936,307.36786,True,4798.133079121359,4798.1333,-254.20892,-25226128.0,100.0,1,23782968.0,429.67358,4999.583,263,479.98,11260413,2923.212,26300,,100.0,-89853346000.0,10.0,,0.10233117,872.28937,1.0,-1,0.4189424,[ 0.097  0.461 -3.059 -3.073],73.07152,10.0,1.0,1663530200.0
100,-248.7821,1.0,2.2071736e+27,3065.240763425827,47813.188,True,4949.24575447981,4949.2456,-248.7821,-26184582.0,100.0,1,24741460.0,9.980791,4999.519,264,495.02,11309915,378370.03,26400,,100.0,-6.779756e+19,10.0,,0.09496779,496.41486,1.0,-1,0.4189424,[ 0.047  0.496 -3.068 -3.065],14437.622,10.0,1.0,360793300000.0
100,-245.1269,1.0,19549647000.0,3078.1714124679565,156.55695,True,4852.562154639083,4852.562,-245.1269,-25542526.0,100.0,1,24099352.0,,4999.6016,265,485.38,11358453,1500.5217,26500,,100.0,-202405970000.0,10.0,,0.19219181,742.9615,1.0,-1,0.4189424,[-0.004  0.558 -3.101 -2.975],27.776978,10.0,1.0,625257300.0
100,-253.56322,1.0,1.3135259e+24,3091.7842009067535,90.267555,True,4999.290256544918,4999.2905,-253.56322,-26436068.0,100.0,1,24992902.0,4998.037,4999.587,266,500.0,11408453,706.16223,26600,,100.0,-1.6539674e+18,10.0,,0.05618076,0.21661417,1.0,-1,0.4189424,[ 0.026  0.548 -3.101 -2.977],32.811024,10.0,1.0,820011200.0
100,-245.7134,1.0,3270609200.0,3103.281628370285,104.11527,True,4231.266433127371,4231.266,-245.7134,-20483878.0,100.0,1,19040714.0,1339.5955,4999.5923,267,423.7,11450823,941.4989,26700,,100.0,-83028310000.0,10.0,,0.10379684,1066.3484,1.0,-1,0.4189424,[-0.031  0.527 -3.104 -2.991],36.458366,10.0,1.0,496214270.0
100,-259.816,1.0,2.7300475e+32,3116.637474298477,914764500.0,True,4887.765626333406,4887.7656,-259.816,-25698216.0,100.0,1,24255028.0,,4999.63,268,488.88,11499711,9183217000.0,26800,,100.0,-2.3845157e+22,10.0,,0.019327467,603.9654,1.0,-1,0.4189424,[-4.510e-04  5.321e-01 -3.105e+00 -2.993e+00],99959510.0,10.0,1.0,1086445100000000.0
100,-256.17545,1.0,48365643000000.0,3129.725070953369,40.318413,True,4953.324737642619,4953.325,-256.17545,-26187124.0,100.0,1,24743958.0,409.6662,4999.5938,269,495.42,11549253,376.3125,26900,,100.0,-10036698000000.0,10.0,,0.013630148,456.65494,1.0,-1,0.4189424,[ 0.058  0.549 -3.116 -2.985],12.6186075,10.0,1.0,313926620.0
100,-250.05711,1.0,108775140.0,3143.0892345905304,2418.641,True,4926.8457807498,4926.8457,-250.05711,-26001706.0,100.0,1,24558514.0,9.979203,4999.6353,270,492.78,11598531,23669.922,27000,,100.0,-22430568000.0,10.0,,0.15448229,533.57635,1.0,-1,0.4189424,[-9.805e-04  5.527e-01 -3.120e+00 -2.966e+00],301.0451,10.0,1.0,7379032000.0
100,-253.13754,1.0,1137020400.0,3155.181319475174,213.86649,True,4999.271092763704,4999.2715,-253.13754,-26435878.0,100.0,1,24992712.0,4998.643,4999.5923,271,500.0,11648531,1459.1123,27100,,100.0,-50145673000.0,10.0,,0.106144875,0.20410405,1.0,-1,0.4189424,[ 0.029  0.551 -3.12  -2.974],59.354584,10.0,1.0,1483365000.0
100,-258.96753,1.0,1.488069e+29,3167.299642801285,11138033.0,True,4949.197702238297,4949.1973,-258.96753,-26185134.0,100.0,1,24741978.0,,4999.5703,272,495.01,11698032,111892660.0,27200,,100.0,-5.566937e+20,10.0,,0.0050623766,497.41312,1.0,-1,0.4189424,[ 0.071  0.581 -3.111 -2.939],1213102.4,10.0,1.0,30307231000000.0
100,-252.89104,1.0,3.7361736e+16,3180.636080265045,237.50133,True,4849.147142651071,4849.147,-252.89104,-25530726.0,100.0,1,24087564.0,,4999.5806,273,485.04,11746536,1299.2274,27300,,100.0,-278948300000000.0,10.0,,0.04622432,757.1906,1.0,-1,0.4189424,[ 0.121  0.68  -3.1   -2.884],93.75468,10.0,1.0,2342740500.0
100,-254.27498,1.0,3.9211144e+22,3191.778044462204,17351.54,True,4276.388675288253,4276.3887,-254.27498,-21762970.0,100.0,1,20319872.0,319.757,4999.479,274,428.01,11789337,172897.7,27400,,100.0,-2.857549e+17,10.0,,0.012794183,1425.6133,1.0,-1,0.4189424,[ 0.239  0.659 -3.085 -2.918],2480.6494,10.0,1.0,31200741000.0
100,-247.64098,1.0,1.845123e+19,3205.0832908153534,9595.137,True,4877.386286846049,4877.3857,-247.64098,-25653512.0,100.0,1,24210346.0,19.960423,4999.5903,275,487.87,11838124,95848.11,27500,,100.0,-6199022400000000.0,10.0,,0.011304273,649.1925,1.0,-1,0.4189424,[ 0.118  0.649 -3.104 -2.945],1337.6053,10.0,1.0,33430653000.0
100,-243.83324,1.0,2.3016484e+19,3217.360335111618,19355.236,True,4215.828621686766,4215.8286,-243.83324,-21312308.0,100.0,1,19869224.0,9.9809,4999.455,276,421.98,11880322,182761.31,27600,,100.0,-6923217000000000.0,9.999999,,0.06292907,1447.7612,1.0,-1,0.4189424,[ 0.213  0.608 -3.088 -3.014],4023.9866,9.999999,1.0,59798010000.0
100,-252.52475,1.0,2.2206194e+28,3232.357857465744,100090.35,True,4999.127883145681,4999.128,-252.52475,-26434456.0,100.0,1,24991280.0,4998.425,4999.6064,277,500.0,11930322,1005150.8,27700,,100.0,-2.1505427e+20,10.0,,0.023301283,0.27755922,1.0,-1,0.4189424,[ 0.097  0.623 -3.111 -2.976],12862.446,10.0,1.0,321426000000.0
100,-242.10533,1.0,2.1084919e+31,3244.4765932559967,219198.16,True,4527.782001062316,4527.7817,-242.10533,-23469460.0,100.0,1,22026354.0,9.979539,4999.491,278,453.09,11975631,1926277.4,27800,,100.0,-6.6263893e+21,10.0,,0.054560382,1235.13,1.0,-1,0.4189424,[ 0.178  0.564 -3.099 -3.05 ],49988.89,10.0,1.0,1209486400000.0
100,-249.5051,1.0,127340904000.0,3258.6128182411194,625.82623,True,4813.985622571428,4813.986,-249.5051,-25425462.0,100.0,1,23982316.0,,4999.561,279,481.55,12023786,3734.3977,27900,,100.0,-520591640000.0,10.0,,0.023896119,898.80853,1.0,-1,0.4189424,[ 0.086  0.524 -3.122 -3.121],224.91457,10.0,1.0,5615529000.0
100,-250.38539,1.0,3.9472037e+33,3271.3615033626556,37048.113,True,4802.711728214432,4802.712,-250.38539,-25434338.0,100.0,1,23991192.0,,4999.5576,280,480.41,12071827,367457.0,28000,,100.0,-9.066659e+22,10.0,,0.39305434,961.84937,1.0,-1,0.4189424,[ 0.126  0.536 -3.108 -3.004],5250.7617,10.0,1.0,131120430000.0
100,-253.55908,1.0,252380920000.0,3284.770349740982,200.14705,True,4999.325105009589,4999.325,-253.55908,-26436424.0,100.0,1,24993250.0,4998.959,4999.6035,281,500.0,12121827,1606.0464,28100,,100.0,-726261760000.0,10.0,,0.05302718,0.16203706,1.0,-1,0.4189424,[ 0.02   0.517 -3.134 -2.947],50.430527,10.0,1.0,1260443600.0
100,-286.60635,1.0,2.2661132e+23,3297.904760360718,89234.57,True,4799.423529172966,4799.4233,-286.60635,-25435426.0,100.0,1,23992244.0,,4999.619,282,480.06,12169833,647609.06,28200,,100.0,-6.8699624e+17,10.0,,0.07780669,978.6601,1.0,-1,0.4189424,[ 0.056  0.477 -3.144 -2.977],20821.545,10.0,1.0,520335500000.0
100,-244.61687,1.0,3.1213743e+26,3310.154141187668,2714.4387,True,4783.553576839471,4783.553,-244.61687,-25224678.0,100.0,1,23781540.0,,4999.5483,283,478.49,12217682,21860.39,28300,,100.0,-2.5496107e+19,10.0,,0.103367716,948.23895,1.0,-1,0.4189424,[ 0.017  0.409 -3.143 -3.075],583.7783,10.0,1.0,14580767000.0
100,-232.95161,1.0,103512710.0,3318.794254541397,33.608738,True,3305.33945222132,3305.3394,-232.95161,-14553338.0,100.0,1,13110190.0,439.74762,4999.579,284,331.29,12250811,191.18082,28400,,100.0,-14834568000.0,10.0,,0.12159917,1478.148,1.0,-1,0.4189424,[-0.029  0.388 -3.147 -3.111],17.464947,10.0,1.0,151963090.0
100,-252.7798,1.0,200051580.0,3330.6609659194946,155.62508,True,4382.936986217365,4382.937,-252.7798,-22359120.0,100.0,1,20915956.0,,4999.6035,285,438.59,12294670,1523.082,28500,,100.0,-20820097000.0,10.0,,0.06204237,1306.0707,1.0,-1,0.4189424,[ 1.852e-04  3.993e-01 -3.148e+00 -3.106e+00],36.214157,10.0,1.0,408286620.0
100,-256.96146,1.0,5.3518524e+24,3344.0736122131348,313230.03,True,4949.243957772711,4949.244,-256.96146,-26184612.0,100.0,1,24741442.0,9.980203,4999.6035,286,495.02,12344172,3100810.5,28600,,100.0,-3.338587e+18,10.0,,0.015846996,496.41473,1.0,-1,0.4189424,[ 0.031  0.407 -3.148 -3.105],38601.973,10.0,1.0,964741370000.0
100,-247.76855,1.0,27468522000000.0,3356.46884226799,364.09973,True,4842.981247461057,4842.9814,-247.76855,-25553324.0,100.0,1,24110198.0,,4999.5264,287,484.45,12392617,3475.64,28700,,100.0,-7565320000000.0,10.0,,0.028366083,809.7712,1.0,-1,0.4189424,[ 0.087  0.432 -3.145 -3.095],78.564285,10.0,1.0,1960061000.0
100,-260.30524,1.0,3565905200000.0,3369.4396007061005,916.62445,True,4758.448862978385,4758.4487,-260.30524,-24770884.0,100.0,1,23327720.0,889.49677,4999.592,288,476.07,12440224,6182.588,28800,,100.0,-2730584200000.0,10.0,,0.02222203,827.5769,1.0,-1,0.4189424,[ 0.133  0.466 -3.141 -3.072],230.96347,10.0,1.0,5415715300.0
100,-268.02686,1.0,224193620.0,3383.040632724762,21.506687,True,4998.980228400846,4998.9805,-268.02686,-26432966.0,100.0,1,24989804.0,4998.109,4999.584,289,500.0,12490224,113.62575,28900,,100.0,-21896294000.0,10.0,,0.04040625,0.35636035,1.0,-1,0.4189424,[ 0.097  0.516 -3.149 -3.064],11.530194,10.0,1.0,288088320.0
100,-255.29019,1.0,2.0264023e+22,3397.143641233444,655.1417,True,4999.204931034111,4999.205,-255.29019,-26435180.0,100.0,1,24992050.0,4998.5654,4999.5312,290,500.0,12540224,6550.4727,29000,,100.0,-2.0542854e+17,10.0,,0.12022285,0.21915407,1.0,-1,0.4189424,[ 0.039  0.513 -3.147 -3.04 ],96.79185,10.0,1.0,2418529500.0
100,-240.05899,1.0,139388160000.0,3409.692134141922,122.86746,True,4512.396758023074,4512.3965,-240.05899,-22612174.0,100.0,1,21168978.0,1239.5573,4999.6514,291,451.61,12585385,1024.548,29100,,100.0,-539554020000.0,10.0,,0.110137664,898.4728,1.0,-1,0.4189424,[-0.018  0.498 -3.148 -3.059],45.50675,10.0,1.0,748848450.0
