VarianceInit,LearnableVariance,MeanIWNorm,OptimizationReturnMin,ESSClassic,MeanEntropy,OptimizationReturnMax,ReturnStepMax,ReturnMeanIW,MinIWNorm,InitialBound,InitialReturnMin,InitialReturnStd,EpRewMean,MaxIW,ReturnStepMaxmin,TimestepsSoFar,InitialReturnMax,EpThisIter,EpLenMean,OptimizationReturnMean,MeanIW,TimeElapsed,Bound,InitialReturnMean,StdIW,MaxIWNorm,MinIW,EmpiricalD2,Weights,ESSRenyi,J_sample_variance,EpisodesSoFar,Iteration,StdIWNorm
-1,True,0.011975124,,64.52433,-0.4323622,4999.9,10.0,5736.659,0.0007255902,4157.3945,,1003.572,4769.755307662971,4.7423716,10.0,15542908,4999.9,100,477.05,4769.7554,1.1975124,10852.101244688034,4872.8193,4769.7554,0.8879397,0.047423713,0.07255902,1.9899969,[ 0.004  0.286 -2.085 -2.417 -1.852],50.251335,21052584.0,34300,343,0.008879396
-1,True,0.023823882,,3.0352015,-0.38627923,4460.128,10.0,11898.157,0.00019389714,4342.7637,539.76074,443.76053,4955.1223690558245,134.61472,10.0,15592463,4999.8887,100,495.55,4415.362,2.382388,10885.437725782394,8483.531,4955.123,13.465603,1.3461472,0.019389715,31.093836,[ 0.009  0.284 -2.088 -2.387 -1.851],3.2160716,3644695800.0,34400,344,0.13465603
-1,True,0.011763028,,63.558434,-0.4001457,4989.9033,10.0,5828.6343,0.0004655843,4337.456,9.979912,496.4721,4949.814800060179,4.722826,10.0,15641965,4999.8833,100,495.02,4939.835,1.1763027,10913.6870033741,5004.424,4949.815,0.890699,0.047228258,0.046558432,1.8116112,[ 0.004  0.307 -2.074 -2.404 -1.805],55.199482,20293388.0,34500,345,0.00890699
-1,True,0.012918213,,19.725996,-0.39739695,4999.9023,10.0,6414.008,3.672705e-05,4337.357,,497.46536,4949.717123063685,23.015327,10.0,15691466,4999.9023,100,495.01,4949.717,1.2918212,10944.97451710701,4936.9897,4949.717,2.605976,0.23015326,0.0036727053,5.817779,[ 0.005  0.312 -2.077 -2.381 -1.819],17.18869,171847200.0,34600,346,0.02605976
-1,True,0.020403462,,5.6543655,-0.380475,0.6254883,10.0,10201.088,9.526962e-05,4387.3486,4999.256,0.13411169,4999.706619107914,80.73579,10.0,15741466,4999.8813,100,500.0,0.45085937,2.040346,10977.332506418228,7321.965,4999.707,8.33437,0.80735785,0.009526962,22.10598,[ 0.013  0.286 -2.057 -2.343 -1.816],4.523663,105095280.0,34700,347,0.0833437
-1,True,0.0105674835,,69.261856,-0.39734125,0.6347656,10.0,5283.413,0.0023218342,4387.3438,4999.2505,0.15066761,4999.701993712833,3.118826,10.0,15791466,4999.8853,100,500.0,0.45156738,1.0567484,11008.479354143143,4562.8774,4999.7017,0.703985,0.031188259,0.23218343,1.3845203,[ 0.017  0.315 -2.056 -2.324 -1.799],72.22718,28191476.0,34800,348,0.007039849
-1,True,0.017126303,,11.610949,-0.40255985,0.7114258,10.0,8562.509,0.00018713923,4387.34,4999.1743,0.15981242,4999.698644708162,38.887047,10.0,15841466,4999.8857,100,500.0,0.52438474,1.7126302,11039.656528711319,6792.278,4999.6987,4.725296,0.38887045,0.018713923,8.356963,[ 0.015  0.32  -2.056 -2.33  -1.816],11.966069,74043790.0,34900,349,0.04725296
-1,True,0.010974467,,60.529686,-0.4161474,4560.198,10.0,5424.9624,0.0011707607,4341.74,439.7093,453.71347,4954.101489904663,4.3589983,10.0,15891011,4999.9077,100,495.45,4514.392,1.0974467,11070.070187330246,4636.1045,4954.101,0.88620555,0.043589983,0.11707608,1.6595198,[ 0.016  0.287 -2.054 -2.317 -1.822],60.258396,16965660.0,35000,350,0.008862056
-1,True,0.015950223,,22.65579,-0.3996889,0.6225586,10.0,7974.532,0.00022906812,4387.301,4999.281,0.1723065,4999.661423308056,21.612425,10.0,15941011,4999.9033,100,500.0,0.38075683,1.5950224,11100.812022447586,6470.418,4999.661,2.9470747,0.21612424,0.022906812,6.033195,[ 0.017  0.28  -2.065 -2.334 -1.835],16.574966,64226376.0,35100,351,0.029470742
-1,True,0.033788156,,1.9989527,-0.3431285,4530.1484,10.0,16788.002,3.410089e-05,4252.029,469.73633,769.3415,4864.386868692752,237.26773,10.0,15989661,4999.885,100,486.5,4394.6504,3.378816,11128.936994552612,11340.695,4864.387,23.658033,2.3726773,0.0034100888,79.13205,[ 0.018  0.259 -2.048 -2.268 -1.819],1.2637105,11607516000.0,35200,352,0.23658034
-1,True,0.01338771,,24.86778,-0.35312238,4460.1562,10.0,6679.1416,9.154828e-05,4342.7417,539.7278,443.76166,4955.100056927771,16.760002,10.0,16039216,4999.884,100,495.55,4415.372,1.3387711,11157.856982469559,5389.636,4955.1,2.3270242,0.16760002,0.009154828,4.434403,[ 0.009  0.26  -2.051 -2.272 -1.762],22.550951,109471016.0,35300,353,0.023270242
-1,True,0.011892328,,31.639463,-0.34761423,0.6503906,10.0,5945.8643,0.001195575,4387.342,4999.235,0.15174091,4999.700056171925,15.117395,10.0,16089216,4999.8853,100,500.0,0.46525392,1.189233,11188.802033424377,5027.812,4999.7,1.7480551,0.15117395,0.1195575,2.2476232,[ 0.013  0.284 -2.05  -2.268 -1.772],44.491444,35703084.0,35400,354,0.01748055
-1,True,0.018145185,,5.206052,-0.3396156,4560.1455,10.0,7310.396,0.00034337738,4274.4355,439.73816,669.5776,4886.794062178966,73.91252,10.0,16138090,4999.884,100,488.74,4447.0557,1.8145186,11217.320256233215,5562.551,4886.795,7.7427897,0.7391252,0.03433774,8.146949,[ 0.004  0.281 -2.06  -2.27  -1.767],12.274534,442560670.0,35500,355,0.0774279
-1,True,0.010209819,,91.4625,-0.33941352,3580.1316,10.0,4906.807,0.0052376864,4177.4736,1419.7454,621.6005,4789.831018360299,1.8768728,10.0,16186005,4999.877,100,479.15,3370.086,1.0209818,11247.192339658737,4264.3423,4789.8306,0.31193328,0.018768728,0.52376866,1.1007503,[-0.006  0.281 -2.061 -2.273 -1.759],90.84712,3803141.2,35600,356,0.003119333
-1,True,0.011284168,,69.17916,-0.3235597,4560.148,10.0,5362.7095,0.0025840146,4130.078,439.75595,869.2629,4742.439059055838,4.595699,10.0,16233447,4999.904,100,474.42,4302.6836,1.1284167,11275.358542203903,4653.3457,4742.439,0.75318927,0.045956988,0.25840145,1.3419101,[-0.005  0.272 -2.063 -2.261 -1.758],74.52064,12865573.0,35700,357,0.0075318925
-1,True,0.015452918,,23.608578,-0.35931376,4530.144,10.0,7293.7153,5.6089026e-05,4111.1875,469.7401,916.576,4723.546435328807,15.92925,10.0,16280698,4999.8843,100,472.51,4253.806,1.5452918,11303.210229873657,5846.7256,4723.5464,2.7796996,0.15929249,0.005608903,5.5836706,[-0.003  0.267 -2.064 -2.253 -1.742],17.909367,160538110.0,35800,358,0.027796995
-1,True,0.010443382,,87.000145,-0.35468915,4520.2163,10.0,4977.1836,0.0034638841,4103.174,479.67236,924.95087,4715.532299370263,2.3819132,10.0,16327868,4999.8887,100,471.7,4235.86,1.0443382,11332.269535779953,4320.1567,4715.5327,0.4036923,0.023819132,0.34638843,1.1512094,[-0.004  0.272 -2.063 -2.297 -1.778],86.86517,4231513.0,35900,359,0.004036923
-1,True,0.031006342,,5.1908717,-0.35539126,2430.2117,10.0,15494.74,8.446818e-06,4327.6543,2569.6697,314.70343,4940.011851753467,111.5218,10.0,16377278,4999.8813,100,494.1,2370.3423,3.100634,11361.256644487381,10856.517,4940.012,13.251208,1.1152179,0.00084468187,57.371037,[-0.003  0.28  -2.063 -2.298 -1.774],1.7430398,1111616100.0,36000,360,0.13251208
-1,True,0.010851954,,86.41083,-0.35894844,4999.8784,10.0,5297.4565,0.0009831865,4224.5713,,818.72687,4836.92867736932,2.3978884,10.0,16425655,4999.8784,100,483.77,4836.9287,1.0851954,11388.85451221466,4607.135,4836.9287,0.4303487,0.023978883,0.09831866,1.270847,[ 1.956e-03  2.403e-01 -2.064e+00 -2.302e+00 -1.774e+00],78.68768,5478687.0,36100,361,0.004303487
-1,True,0.010368305,,53.50974,-0.36086953,4520.107,10.0,5030.592,0.00075198314,3999.8748,479.77655,1242.0653,4612.233090673747,7.1760025,10.0,16471789,4999.8833,100,461.34,4132.457,1.0368305,11418.458481311798,4225.126,4612.233,0.96643424,0.07176002,0.075198315,1.7301471,[ 0.006  0.239 -2.065 -2.31  -1.778],57.798553,20533864.0,36200,362,0.009664342
-1,True,0.012126498,,51.120342,-0.37602016,4540.098,10.0,5948.7793,0.00012988817,4252.6333,459.78223,765.9591,4864.991556950004,5.550948,10.0,16520445,4999.8804,100,486.56,4405.2095,1.21265,11447.45092511177,4908.5234,4864.9917,1.1857762,0.05550948,0.012988817,2.8858247,[ 0.008  0.255 -2.071 -2.313 -1.78 ],34.65214,30297898.0,36300,363,0.011857762
-1,True,0.01984109,,3.9332144,-0.33493415,4540.1245,10.0,9898.775,9.202561e-05,4297.527,459.77087,628.6244,4909.8866438438035,96.135506,10.0,16569549,4999.8955,100,491.04,4450.1157,1.9841089,11475.877876520157,6427.417,4909.8867,9.805696,0.96135503,0.009202561,32.135555,[ 0.016  0.254 -2.064 -2.332 -1.795],3.111818,2003092100.0,36400,364,0.098056935
-1,True,0.012435614,,16.54895,-0.33420163,4550.1533,10.0,6207.92,0.000361476,4297.314,449.7375,630.02844,4909.673233112693,26.756271,10.0,16618651,4999.8906,100,491.02,4459.936,1.2435615,11504.037370681763,4958.3223,4909.6733,2.7925308,0.26756272,0.036147602,4.164168,[ 0.011  0.273 -2.069 -2.314 -1.754],24.014402,163468530.0,36500,365,0.027925307
-1,True,0.01637792,,7.217364,-0.308918,4510.129,10.0,8117.41,0.00050688937,4342.209,489.74988,448.73093,4954.566118117635,57.46363,10.0,16668201,4999.879,100,495.5,4464.8164,1.6377921,11533.890097618103,6718.8457,4954.5664,5.8722277,0.5746363,0.050688937,5.2162046,[ 0.014  0.297 -2.071 -2.307 -1.753],19.171026,709599300.0,36600,366,0.058722265
-1,True,0.016420698,,5.3214564,-0.2971488,0.5834961,10.0,8209.985,0.00050400104,4387.3516,4999.291,0.13969763,4999.70903884459,68.33014,10.0,16718201,4999.8745,100,500.0,0.4181006,1.6420697,11563.780561447144,5888.542,4999.709,6.926313,0.6833014,0.050400108,14.371651,[ 0.004  0.296 -2.071 -2.303 -1.728],6.9581428,68071450.0,36700,367,0.06926313
-1,True,0.01781459,,8.381931,-0.30452275,4500.1187,10.0,8826.648,6.369724e-05,4188.971,499.74945,645.236,4801.327537761679,56.885227,10.0,16766231,4999.868,100,480.3,4301.578,1.7814591,11593.105181217194,6866.94,4801.3276,5.889716,0.56885225,0.0063697244,10.241757,[-0.003  0.271 -2.074 -2.306 -1.716],9.763949,711149250.0,36800,368,0.05889716
-1,True,0.036105238,,2.0560384,-0.3079956,4969.931,10.0,17915.63,6.443726e-07,4057.9229,29.941483,1167.4612,4670.279853748727,249.70111,10.0,16812945,4999.8726,100,467.14,4640.338,3.610524,11617.69585609436,11042.927,4670.28,24.919739,2.497011,6.443726e-05,125.96391,[ 0.005  0.246 -2.073 -2.311 -1.723],0.79387814,15492899000.0,36900,369,0.24919736
-1,True,0.011934169,,55.894806,-0.30825704,4450.12,10.0,5909.9404,0.0016694528,4342.8076,549.74976,442.7609,4955.164719146858,5.8834505,10.0,16862501,4999.8696,100,495.56,4405.415,1.1934167,11648.09076166153,5026.686,4955.1646,1.0601107,0.058834504,0.16694528,2.0804775,[ 0.018  0.269 -2.068 -2.312 -1.727],48.065887,23194056.0,37000,370,0.010601106
-1,True,0.021695316,,2.939029,-0.27696198,4530.1445,10.0,10795.913,4.8937767e-05,4297.0107,469.73734,632.0888,4909.368616830338,125.14404,10.0,16911600,4999.882,100,490.99,4439.6313,2.1695318,11677.018377304077,8257.829,4909.3687,12.467702,1.2514404,0.004893777,17.17913,[ 0.011  0.265 -2.069 -2.275 -1.727],5.8210163,3223989200.0,37100,371,0.12467702
-1,True,0.010774981,,67.83294,-0.28330636,4530.107,10.0,5181.453,0.0012667892,4226.4985,469.7625,783.61005,4838.855129217314,5.069599,10.0,16959997,4999.8696,100,483.97,4369.0923,1.077498,11705.790399074554,4429.765,4838.855,0.7419965,0.05069599,0.12667891,1.5068386,[ 1.609e-03  2.790e-01 -2.074e+00 -2.253e+00 -1.696e+00],66.36411,12293120.0,37200,372,0.007419964
-1,True,0.010360466,,80.47464,-0.28431618,4530.101,10.0,5148.3022,0.0030589106,4297.143,469.7658,631.39594,4909.49876889846,3.1778471,10.0,17009097,4999.8667,100,491.0,4439.733,1.0360467,11734.432764053345,4456.928,4909.4985,0.5103278,0.03177847,0.30589107,1.2747296,[ 0.003  0.271 -2.074 -2.27  -1.702],78.448006,5884634.0,37300,373,0.005103278
-1,True,0.011682574,,36.015465,-0.28764018,0.50341797,10.0,5840.925,0.001700741,4387.3135,4999.3677,0.12618192,4999.66988639947,12.210424,10.0,17059097,4999.871,100,500.0,0.3023047,1.1682574,11763.079845905304,4979.8296,4999.67,1.5571539,0.12210424,0.1700741,1.977395,[ 0.006  0.282 -2.077 -2.274 -1.703],50.571583,34456572.0,37400,374,0.015571539
-1,True,0.014167139,,33.119816,-0.3216279,2350.218,10.0,7054.717,0.00015966882,4329.858,2649.676,330.22,4942.21756870893,9.050332,10.0,17108526,4999.894,100,494.29,2292.5415,1.4167141,11791.355708122253,5791.3945,4942.2173,2.0131998,0.09050332,0.015966883,4.256135,[-1.835e-03  2.850e-01 -2.077e+00 -2.274e+00 -1.707e+00],23.495495,36870504.0,37500,375,0.020132
-1,True,0.028741742,,2.0726345,-0.27511254,4510.1733,10.0,14338.618,9.6666545e-06,4296.954,489.71103,516.14886,4909.3128545346535,197.75922,10.0,17157627,4999.8843,100,491.01,4419.602,2.8741739,11819.092166185379,8343.32,4909.313,19.756214,1.9775921,0.0009666655,95.854034,[-8.363e-04  2.712e-01 -2.078e+00 -2.284e+00 -1.741e+00],1.043253,8021921300.0,37600,376,0.19756213
-1,True,0.0147809815,,10.10528,-0.26187518,4520.0874,10.0,7254.0913,0.00010969724,4100.4287,479.76624,1068.908,4712.783064645959,42.330715,10.0,17204766,4999.8535,100,471.39,4233.017,1.4780983,11844.713718652725,5645.442,4712.783,4.4085546,0.42330715,0.0109697245,6.901079,[ 0.004  0.273 -2.083 -2.348 -1.694],14.490487,401491870.0,37700,377,0.044085547
-1,True,0.011709656,,56.767487,-0.26594898,2679.9597,10.0,5791.408,0.0014251813,4334.1387,2319.9006,329.58643,4946.494397669155,5.447617,10.0,17254237,4999.8604,100,494.71,2626.5938,1.1709656,11876.99022436142,5023.6895,4946.494,1.0218792,0.054476168,0.14251813,1.5717988,[-2.300e-03  2.969e-01 -2.076e+00 -2.338e+00 -1.681e+00],63.621376,15102089.0,37800,378,0.010218792
-1,True,0.010564877,,72.06693,-0.2675781,4500.181,10.0,5206.749,0.00094845146,4171.913,499.68713,854.3911,4784.270150161011,4.1058416,10.0,17302091,4999.868,100,478.54,4284.583,1.0564877,11907.349520921707,4466.599,4784.2705,0.65774226,0.041058414,0.094845146,1.4609355,[-0.004  0.309 -2.079 -2.377 -1.685],68.449295,9675189.0,37900,379,0.0065774224
-1,True,0.012245939,,55.6782,-0.25146383,2270.359,10.0,6038.427,0.0009348943,4364.6123,2729.5186,225.87738,4976.969814615411,5.8006296,10.0,17351865,4999.8774,100,497.74,2247.4514,1.224594,11934.159230232239,5136.5435,4976.97,1.0925924,0.058006294,0.09348943,2.1691546,[-7.690e-04  3.220e-01 -2.079e+00 -2.380e+00 -1.687e+00],46.10091,17249844.0,38000,380,0.010925924
-1,True,0.010661048,,74.94567,-0.26177976,0.62841797,10.0,5330.16,0.0013759796,4387.3047,4999.242,0.1389441,4999.661145788968,3.4853294,10.0,17401865,4999.8706,100,500.0,0.41898927,1.0661048,11968.416686296463,4605.1543,4999.661,0.61640763,0.034853294,0.13759796,1.4017618,[ 1.659e-03  3.022e-01 -2.083e+00 -2.372e+00 -1.670e+00],71.3388,28692796.0,38100,381,0.0061640763
-1,True,0.015821863,,13.383709,-0.28415018,0.5058594,10.0,7910.5303,0.00015748366,4387.3467,4999.3516,0.1307521,4999.701432864276,34.465866,10.0,17451865,4999.8574,100,500.0,0.34992677,1.5821865,11998.21143078804,6068.6255,4999.701,4.025031,0.34465864,0.015748367,9.047485,[ 0.004  0.311 -2.082 -2.368 -1.681],11.052794,63198596.0,38200,382,0.040250305
-1,True,0.01332848,,40.709663,-0.30588153,0.7373047,10.0,6663.823,0.00032842957,4387.34,4999.148,0.12877277,4999.69827852828,11.858658,10.0,17501865,4999.8853,100,500.0,0.550376,1.3328481,12028.609556674957,5756.721,4999.698,1.6085103,0.11858658,0.032842956,2.194325,[-0.005  0.331 -2.084 -2.425 -1.703],45.5721,44845424.0,38300,383,0.016085103
-1,True,0.035910256,,2.3549495,-0.2549792,2490.2637,10.0,17939.102,3.76323e-05,4357.7437,2509.6133,251.67485,4970.101036559133,229.73717,10.0,17551571,4999.877,100,497.06,2460.4878,3.5910263,12058.314857721329,13477.381,4970.101,23.123466,2.2973716,0.0037632303,53.087833,[-1.225e-03  3.320e-01 -2.084e+00 -2.409e+00 -1.725e+00],1.8836708,3430220000.0,38400,384,0.23123462
-1,True,0.011170302,,66.631165,-0.24606805,4450.113,10.0,5513.751,0.001728067,4302.3965,549.7533,522.34314,4914.752590268548,4.0756063,10.0,17600726,4999.866,100,491.55,4364.999,1.11703,12089.04142832756,4724.5605,4914.753,0.79049045,0.04075606,0.17280671,1.6609466,[ 4.978e-05  3.072e-01 -2.082e+00 -2.412e+00 -1.674e+00],60.20663,13251342.0,38500,385,0.007904905
-1,True,0.019485438,,2.4982576,-0.27224272,4600.1436,10.0,9715.167,1.04641695e-05,4295.9995,399.71246,639.1159,4908.354532982385,122.56441,10.0,17649815,4999.856,100,490.89,4508.642,1.9485435,12122.612842082977,6658.591,4908.3545,12.173002,1.225644,0.0010464169,24.915188,[ 2.395e-03  3.103e-01 -2.092e+00 -2.443e+00 -1.665e+00],4.013616,3168108500.0,38600,386,0.12173001
-1,True,0.013396341,,23.434715,-0.2844042,4590.1187,10.0,6595.8613,0.00042739723,3943.4312,409.75397,1170.489,4555.7880780409505,14.276477,10.0,17695393,4999.8726,100,455.78,4146.034,1.3396341,12149.270321369171,5296.68,4555.7886,2.4214323,0.14276476,0.042739723,4.5012207,[-0.003  0.272 -2.099 -2.428 -1.691],22.216196,126174390.0,38700,387,0.024214322
-1,True,0.012399826,,31.867296,-0.26883394,4460.0596,10.0,6170.462,0.0006953595,4301.319,539.7982,560.51514,4913.674166392232,14.70126,10.0,17744537,4999.858,100,491.44,4373.876,1.2399827,12180.1563205719,5110.308,4913.6743,1.813096,0.14701259,0.06953595,2.9973075,[-9.567e-04  2.959e-01 -2.098e+00 -2.415e+00 -1.703e+00],33.363277,66718108.0,38800,388,0.018130962
-1,True,0.015790608,,16.386349,-0.27440247,2610.0242,10.0,7530.932,4.193595e-05,4340.8804,2389.8499,295.77792,4953.237250965948,24.929482,10.0,17794076,4999.874,100,495.39,2563.3875,1.5790608,12210.749024629593,5826.0117,4953.2373,3.5669441,0.2492948,0.004193595,7.7517333,[-4.461e-04  3.225e-01 -2.089e+00 -2.442e+00 -1.688e+00],12.900341,91307920.0,38900,389,0.035669442
-1,True,0.021044614,,2.5108707,-0.27514282,3670.3467,10.0,9783.011,5.0437608e-05,4239.4087,1329.4971,565.6909,4851.761961593514,132.10365,10.0,17842609,4999.8438,100,485.33,3522.2646,2.104462,12240.973326683044,5766.251,4851.762,13.113148,1.3210365,0.005043761,43.02764,[-0.009  0.35  -2.067 -2.484 -1.693],2.3240874,2027240200.0,39000,390,0.13113149
-1,True,0.012386783,,29.72368,-0.27036673,4560.1543,10.0,5922.33,0.0004703013,3597.6792,439.70435,1096.7567,4210.034091196798,11.991614,10.0,17884761,4999.8584,100,421.52,3770.3296,1.2386785,12268.915886878967,4565.0024,4210.034,1.9046352,0.11991614,0.047030132,4.9131804,[-0.021  0.35  -2.067 -2.484 -1.694],20.353415,78086880.0,39100,391,0.019046351
-1,True,0.013595169,,20.744268,-0.2591694,2820.075,10.0,6549.636,0.00033723406,4104.7314,2179.782,612.11774,4717.086836860813,19.588617,10.0,17931962,4999.857,100,472.01,2537.305,1.3595169,12296.941952705383,5297.2065,4717.087,2.657363,0.19588616,0.033723406,4.1831193,[-0.012  0.349 -2.067 -2.479 -1.689],23.905605,60485820.0,39200,392,0.026573628
-1,True,0.020769978,,6.528474,-0.2772358,4999.846,10.0,10310.813,7.998828e-06,4127.0347,,820.78796,4739.388250621084,59.713413,10.0,17979373,4999.846,100,474.11,4739.3887,2.0769978,12323.973863363266,7072.039,4739.3887,7.859047,0.5971341,0.0007998828,27.974148,[-0.007  0.324 -2.065 -2.481 -1.678],3.5747292,1560774900.0,39300,393,0.078590475
-1,True,0.031749208,,1.4969268,-0.33647272,2390.1821,10.0,15871.383,8.043271e-06,4357.923,2609.6724,243.48514,4970.2770921255,259.18222,10.0,18029081,4999.8545,100,497.08,2360.6047,3.174921,12354.097790002823,11919.672,4970.2773,25.754763,2.5918221,0.00080432714,41.645145,[-0.005  0.352 -2.072 -2.439 -1.696],2.4012403,3896763600.0,39400,394,0.25754765
-1,True,0.012160673,,39.399796,-0.352214,2130.0789,10.0,5731.494,0.0016253463,4311.3447,2869.7996,309.44156,4923.70204177421,12.76425,10.0,18078329,4999.8784,100,492.48,2053.9026,1.2160673,12383.257115125656,4901.016,4923.702,1.5081611,0.1276425,0.16253462,1.8392727,[-0.01   0.374 -2.079 -2.466 -1.755],54.369316,16731735.0,39500,395,0.015081609
-1,True,0.020663038,,3.2936075,-0.37785134,2620.4163,10.0,10311.01,5.02084e-05,4148.249,2379.4587,589.6795,4760.60604520975,111.97526,10.0,18125958,4999.875,100,476.29,2381.1475,2.0663037,12414.527158021927,7248.373,4760.6064,11.196591,1.1197525,0.00502084,25.0139,[-0.014  0.369 -2.079 -2.473 -1.771],3.9977772,893890100.0,39600,396,0.1119659
-1,True,0.010540897,,80.371056,-0.3809691,1670.2632,10.0,5267.681,0.0012778483,4368.7563,3329.6133,167.0563,4981.113747415353,2.9879322,10.0,18175774,4999.8765,100,498.16,1651.5005,1.0540897,12446.950927734375,4562.3467,4981.1143,0.52092594,0.029879322,0.12778483,1.3267229,[-0.004  0.353 -2.082 -2.463 -1.797],75.373695,13215001.0,39700,397,0.0052092597
-1,True,0.03327956,,2.63996,-0.41140673,0.53808594,10.0,16638.164,8.897301e-06,4387.3447,4999.365,0.12083982,4999.704588201145,201.96059,10.0,18225774,4999.9033,100,500.0,0.33947754,3.327956,12477.8006234169,12600.439,4999.7046,20.210138,2.0196059,0.0008897301,43.476933,[ 2.589e-04  3.499e-01 -2.079e+00 -2.469e+00 -1.800e+00],2.3000703,279607970.0,39800,398,0.20210138
-1,True,0.012066144,,26.143085,-0.40641195,2080.3467,10.0,6028.1626,0.00048815773,4364.1733,2919.5596,208.11089,4976.534082898422,16.62519,10.0,18275544,4999.9062,100,497.7,2056.9746,1.2066144,12508.508113622665,4939.3716,4976.534,2.0280828,0.1662519,0.048815776,3.1613603,[-0.007  0.374 -2.075 -2.436 -1.83 ],31.631952,30531022.0,39900,399,0.020280827
-1,True,0.011605573,,56.81359,-0.41720352,1250.2397,10.0,5798.0713,0.0006381833,4366.3433,3749.6528,149.715,4978.702705393799,6.0414233,10.0,18325336,4999.8926,100,497.92,1229.05,1.1605573,12539.507317066193,4927.7793,4978.703,1.0118451,0.060414232,0.063818336,2.0198424,[-0.004  0.359 -2.074 -2.461 -1.825],49.508812,20755674.0,40000,400,0.010118452
-1,True,0.0102974,,96.94556,-0.41871977,0.6699219,10.0,5148.375,0.00623421,4387.3306,4999.2153,0.14418502,4999.6884599626,1.5705545,10.0,18375336,4999.8853,100,500.0,0.473208,1.02974,12573.208554506302,4524.1436,4999.6885,0.18278062,0.015705545,0.623421,1.0391539,[ 1.214e-03  3.480e-01 -2.071e+00 -2.469e+00 -1.836e+00],96.23213,26768474.0,40100,401,0.0018278062
-1,True,0.01351654,,19.064056,-0.3981325,4999.8975,10.0,6704.6294,0.00012003449,4337.3564,,497.46527,4949.71654442927,23.311848,10.0,18424837,4999.8975,100,495.01,4949.717,1.3516539,12601.402414798737,5312.9956,4949.717,2.7850215,0.23311847,0.01200345,5.164597,[ 7.673e-04  3.536e-01 -2.071e+00 -2.476e+00 -1.838e+00],19.362595,196269780.0,40200,402,0.027850214
-1,True,0.010750409,,67.20246,-0.4019171,0.9589844,10.0,5374.856,0.0010764578,4387.3154,4998.9272,0.15531787,4999.674169682961,3.7311618,10.0,18474837,4999.886,100,500.0,0.7469287,1.075041,12632.303681850433,4617.4443,4999.6743,0.7510228,0.037311617,0.10764578,1.5298637,[ 0.007  0.343 -2.071 -2.496 -1.817],65.3653,29172148.0,40300,403,0.0075102276
-1,True,0.030832047,,1.974896,-0.3497504,4480.1846,10.0,15373.8125,2.0418167e-05,4342.537,519.69635,445.75427,4954.894874689903,218.50082,10.0,18524390,4999.881,100,495.53,4435.198,3.0832047,12663.103083610535,9589.062,4954.895,21.721954,2.1850083,0.0020418167,89.23984,[ 0.01   0.337 -2.095 -2.465 -1.821],1.1205758,9569108000.0,40400,404,0.21721955
-1,True,0.010633453,,80.982254,-0.3531162,0.53759766,10.0,5316.4175,0.002580099,4387.3457,4999.347,0.12977809,4999.704304990933,2.67986,10.0,18574390,4999.885,100,500.0,0.3572461,1.0633453,12692.747396707535,4630.0903,4999.7046,0.5152986,0.0267986,0.2580099,1.256178,[ 0.007  0.348 -2.1   -2.429 -1.769],79.60655,28545658.0,40500,405,0.005152986
-1,True,0.029837193,,3.8210466,-0.38734117,4999.888,10.0,14879.803,8.467639e-06,4337.35,,497.46454,4949.709380312441,147.62935,10.0,18623891,4999.888,100,495.01,4949.7095,2.983719,12721.450408220291,10086.017,4949.7095,14.969484,1.4762934,0.00084676396,61.28376,[ 0.004  0.359 -2.101 -2.43  -1.772],1.6317537,5659457000.0,40600,406,0.14969483
-1,True,0.025589667,,1.91783,-0.37322727,410.3203,10.0,12786.924,0.00040788724,4383.2764,4589.5625,40.811874,4995.633760685062,183.94965,10.0,18673851,4999.883,100,499.6,406.07132,2.5589666,12751.703999757767,8419.086,4995.634,18.300146,1.8394964,0.040788725,50.87708,[-0.003  0.32  -2.105 -2.421 -1.806],1.9655217,196268290.0,40700,407,0.18300144
-1,True,0.014979151,,17.165102,-0.40303397,4410.124,10.0,7313.987,0.00016957009,3681.378,589.7737,1096.874,4293.737884191087,22.771217,10.0,18716831,4999.8975,100,429.8,3703.9644,1.4979151,12778.112356901169,5660.609,4293.738,3.290567,0.22771217,0.01695701,7.2900543,[-0.013  0.311 -2.104 -2.43  -1.792],13.717319,211488260.0,40800,408,0.032905668
-1,True,0.024100455,,10.277396,-0.4330772,1830.24,10.0,12017.807,3.377455e-05,4258.1553,3169.656,344.543,4870.51514693264,50.01072,10.0,18765555,4999.896,100,487.24,1700.859,2.4100456,12809.189100980759,9351.01,4870.515,7.120896,0.50010717,0.003377455,18.965601,[-0.006  0.309 -2.107 -2.428 -1.822],5.272704,230630370.0,40900,409,0.07120896
-1,True,0.013077407,,42.214596,-0.43257797,1710.2034,10.0,6461.9414,0.0008840839,4370.2817,3289.6892,170.14815,4982.64128452232,9.86862,10.0,18815385,4999.8926,100,498.3,1692.9521,1.3077407,12839.042704582214,5465.7246,4982.6416,1.530028,0.098686196,0.088408396,2.6466427,[-0.004  0.338 -2.102 -2.418 -1.852],37.78372,25358404.0,41000,410,0.0153002795
