ReturnMeanIW,EpThisIter,MeanEntropy,MinIWNorm,Bound,MaxIWNorm,InitialReturnMin,J_sample_variance,EmpiricalD2,Iteration,OptimizationReturnMean,OptimizationReturnMin,InitialBound,TimeElapsed,InitialReturnMax,MinIW,ReturnStepMaxmin,InitialReturnStd,TimestepsSoFar,ESSClassic,EpLenMean,StdIW,VarianceInit,EpRewMean,StdIWNorm,MaxIW,MeanIW,EpisodesSoFar,MeanIWNorm,InitialReturnMean,LearnableVariance,ESSRenyi,ReturnStepMax,Weights,OptimizationReturnMax
12509.951,100,-0.60149485,6.0476406e-05,9640.631,0.6477992,,1572488800.0,21.955101,347,4945.5664,,4333.2,9111.815156936646,4999.95,0.006047641,10.0,497.5559,15735862,9.215729,494.62,7.888871,-1,4945.566273359989,0.078888714,64.77992,2.5134742,34700,0.025134742,4945.5664,True,4.55475,10.0,[-0.167  1.66  -2.917 -2.66  -2.059],4999.95
5221.705,100,-0.60816205,0.001045182,4504.0176,0.03118532,,8010164.5,1.3735673,348,4934.9604,,4322.594,9126.467558383942,4999.9414,0.104518205,10.0,499.5473,15785223,78.43528,493.61,0.5536482,-1,4934.959887323175,0.0055364813,3.118532,1.0558879,34800,0.010558881,4934.9604,True,72.80313,10.0,[-0.174  1.65  -2.916 -2.669 -2.02 ],4999.9414
9252.991,100,-0.6229019,5.872841e-05,7042.1714,0.57741654,,1087984100.0,13.034152,349,4937.457,,4325.09,9140.22094631195,4999.958,0.005872841,10.0,499.6083,15834605,7.4992757,493.82,6.5704737,-1,4937.457003283098,0.06570474,57.741653,1.8708278,34900,0.01870828,4937.457,True,7.6721525,10.0,[-0.169  1.646 -2.917 -2.673 -2.027],4999.958
5218.501,100,-0.6282123,0.002060387,4514.8403,0.031846203,4239.785,20224574.0,1.3203958,350,723.7796,,4351.1987,9156.800257921219,4999.9487,0.2060387,10.0,123.89115,15884257,75.589905,496.52,0.596752,-1,4963.564698234773,0.00596752,3.1846204,1.0501251,35000,0.010501252,4963.565,True,75.73486,10.0,[-0.181  1.643 -2.916 -2.673 -2.042],760.1636
5951.0405,100,-0.6335205,0.0012216535,4980.0566,0.108455636,,53252876.0,2.5142052,351,4877.2744,,4264.907,9170.479694604874,4999.9546,0.12216535,10.0,701.2218,15933042,40.82524,487.85,1.4672214,-1,4877.274146553534,0.014672214,10.845564,1.218686,35100,0.012186861,4877.2744,True,39.774002,10.0,[-0.179  1.651 -2.921 -2.662 -2.047],4999.9546
8546.466,100,-0.6051569,9.00257e-05,6651.757,0.332395,,547639900.0,9.573294,352,4911.586,,4299.2188,9182.570994853973,4999.956,0.00900257,10.0,506.73282,15982174,12.035062,491.32,4.6539836,-1,4911.585545124138,0.046539832,33.2395,1.7214494,35200,0.017214496,4911.586,True,10.445725,10.0,[-0.185  1.648 -2.925 -2.685 -2.052],4999.956
6073.7485,100,-0.60932016,0.00017249843,4703.125,0.25942814,4379.743,31295770.0,5.0097456,353,607.5253,,4374.9033,9196.214136362076,4999.9395,0.017249843,10.0,67.27833,16032055,17.618523,498.81,2.627692,-1,4987.268362452218,0.02627692,25.942814,1.2151906,35300,0.012151906,4987.2686,True,19.961094,10.0,[-0.176  1.641 -2.929 -2.684 -2.024],620.1963
6420.6636,100,-0.5985025,0.00031753152,5224.712,0.16721925,,113309690.0,3.8142214,354,4888.761,,4276.396,9209.945860624313,4999.9424,0.031753153,10.0,701.90826,16080949,27.339949,488.94,2.1457112,-1,4888.76097323409,0.02145711,16.721926,1.3162012,35400,0.013162012,4888.761,True,26.21767,10.0,[-0.166  1.637 -2.925 -2.694 -2.028],4999.9424
5014.5605,100,-0.60528564,0.005011857,4379.6113,0.018951226,,2177650.0,1.07512,355,4939.556,,4327.191,9223.728498458862,4999.9414,0.5011857,10.0,501.75793,16130351,93.17909,494.02,0.27451602,-1,4939.556025092996,0.0027451601,1.8951226,1.0146261,35500,0.010146261,4939.556,True,93.01288,10.0,[-0.175  1.651 -2.923 -2.678 -2.017],4999.9414
6081.23,100,-0.5941789,0.00067180436,5066.113,0.12663627,4589.698,32160074.0,2.7479498,356,393.7773,,4371.1084,9237.424309492111,4999.9556,0.06718044,10.0,67.81475,16180194,34.454906,498.43,1.6852256,-1,4983.4753881346505,0.016852254,12.663628,1.2218374,35600,0.012218375,4983.4756,True,36.390766,10.0,[-0.175  1.652 -2.919 -2.671 -2.024],410.25732
5117.453,100,-0.58794487,0.0035118663,4447.0483,0.030356083,4509.719,21859446.0,1.198535,357,464.54816,,4361.9004,9251.844520330429,4999.9565,0.35118663,10.0,90.870544,16229947,84.12137,497.53,0.44763893,-1,4974.267220506982,0.0044763894,3.0356083,1.030325,35700,0.0103032505,4974.267,True,83.435196,10.0,[-0.183  1.654 -2.924 -2.662 -2.013],490.2373
6331.464,100,-0.6147136,6.601645e-05,5006.2837,0.1917195,,177340700.0,4.6830506,358,4649.762,,4037.3965,9264.586170434952,4999.9404,0.0066016456,10.0,1185.3955,16276466,20.353971,465.19,2.6314585,-1,4649.761746992539,0.02631458,19.171951,1.3302677,35800,0.013302676,4649.762,True,21.353601,10.0,[-0.186  1.654 -2.93  -2.655 -2.007],4999.9404
8132.9673,100,-0.6458191,7.799409e-05,6092.699,0.74487144,4479.656,68758024.0,11.100764,359,509.3082,,4376.598,9278.885399580002,4999.944,0.007799409,10.0,57.02022,16326364,4.601451,498.98,7.4134464,-1,4988.963802510212,0.07413446,74.487144,1.6281585,35900,0.016281582,4988.964,True,9.0083885,10.0,[-0.18   1.668 -2.928 -2.654 -2.034],520.2881
11355.2,100,-0.6629564,4.434541e-05,8162.161,0.55517,4399.702,123286170.0,27.188547,360,562.8645,,4350.2,9293.874762296677,4999.9497,0.004434541,10.0,113.88362,16376004,7.9540095,496.4,7.7491236,-1,4962.566521817654,0.07749123,55.517002,2.2779446,36000,0.022779446,4962.567,True,3.6780193,10.0,[-0.185  1.643 -2.925 -2.666 -2.065],600.24756
5457.24,100,-0.6689225,0.0018282204,4747.988,0.024939192,9.979793,5853773.0,1.3414664,361,4924.892,,4322.506,9307.705850362778,4999.9463,0.18282205,10.0,501.15424,16425362,84.65122,493.58,0.4701713,-1,4934.871563228496,0.004701713,2.4939194,1.1041703,36100,0.011041704,4934.872,True,74.54529,10.0,[-0.186  1.674 -2.924 -2.619 -2.082],4989.9663
5598.275,100,-0.6898469,0.00061192637,4737.8022,0.063962676,4629.754,27447314.0,1.9744742,362,361.91486,,4379.3022,9322.878559112549,4999.95,0.06119264,10.0,49.964317,16475283,53.90535,499.21,1.0384135,-1,4991.668529803738,0.010384135,6.396268,1.1229516,36200,0.011229516,4991.669,True,50.646397,10.0,[-0.181  1.673 -2.928 -2.615 -2.088],370.1963
5375.6553,100,-0.696628,0.0018867109,4678.8735,0.035766575,4699.701,25857146.0,1.2947043,363,294.77646,,4382.1104,9336.646371126175,4999.9526,0.1886711,10.0,36.36667,16525232,75.85006,499.49,0.60705525,-1,4994.477398358255,0.0060705524,3.5766575,1.075841,36300,0.010758408,4994.478,True,77.23771,10.0,[-0.183  1.673 -2.921 -2.592 -2.109],300.25146
5534.4604,100,-0.6883612,0.0012184398,4772.58,0.034597542,,11967829.0,1.5479258,364,4945.4746,,4333.1074,9351.977248191833,4999.9546,0.121843986,10.0,498.0393,16574692,73.04401,494.6,0.67908937,-1,4945.473985917971,0.006790893,3.4597545,1.1178707,36400,0.011178705,4945.4746,True,64.60258,10.0,[-0.182  1.683 -2.918 -2.582 -2.116],4999.9546
6572.3286,100,-0.7037684,1.9970817e-05,5144.357,0.2721855,4769.7744,40156180.0,5.437697,365,227.49951,,4384.9062,9366.52775478363,4999.959,0.0019970818,10.0,23.058706,16624668,17.694136,499.76,2.835673,-1,4997.273755959113,0.028356733,27.218552,1.3147871,36500,0.013147872,4997.274,True,18.390139,10.0,[-0.178  1.689 -2.92  -2.571 -2.107],230.18457
5533.176,100,-0.71441686,0.0017897963,4799.8076,0.039154705,4799.878,28546378.0,1.4342372,366,197.99756,,4385.509,9380.271221160889,4999.953,0.17897964,10.0,19.899601,16674649,71.62682,499.81,0.6968291,-1,4997.875334706516,0.0069682905,3.9154706,1.107159,36600,0.011071589,4997.8755,True,69.72347,10.0,[-0.171  1.707 -2.919 -2.574 -2.123],200.0752
5540.492,100,-0.72629094,0.0029450445,4824.625,0.04691898,,9686643.0,1.3665993,367,4949.3735,,4337.0063,9394.437290668488,4999.9556,0.29450446,10.0,497.4558,16724146,77.101974,494.97,0.60940945,-1,4949.373381324538,0.006094094,4.6918983,1.1182601,36700,0.0111826025,4949.3735,True,73.17434,10.0,[-0.169  1.698 -2.927 -2.587 -2.133],4999.9556
8799.697,100,-0.74538654,5.8915375e-05,6418.6494,0.954761,9.979921,2271931100.0,15.118682,368,4939.907,,4337.5205,9408.862971544266,4999.9487,0.0058915378,10.0,496.48038,16773648,3.3735955,495.02,9.502874,-1,4949.8870157525835,0.09502874,95.476105,1.7756346,36800,0.017756348,4949.887,True,6.614333,10.0,[-0.173  1.695 -2.925 -2.586 -2.145],4989.9688
33036.387,100,-0.81984377,5.3709704e-07,22317.086,5.535364,4999.675,1102322400.0,306.41483,369,0.19204101,,4387.5,9423.21872997284,4999.954,5.3709708e-05,10.0,0.07026926,16823648,1.4188092,500.0,55.07635,-1,4999.8666365261815,0.5507636,553.53644,6.6073933,36900,0.06607394,4999.8667,True,0.32635498,10.0,[-0.17   1.727 -2.844 -2.561 -2.164],0.27929688
7343.6514,100,-0.7881722,0.00014463183,5586.5815,0.32050422,9.979447,370418270.0,8.232911,370,4939.9863,,4337.598,9437.820358991623,4999.962,0.014463184,10.0,496.48737,16873150,12.946891,495.02,3.835194,-1,4949.96599348485,0.03835194,32.050423,1.4790335,37000,0.0147903375,4949.967,True,12.146372,10.0,[-0.177  1.748 -2.846 -2.544 -2.239],4989.9824
7735.363,100,-0.7991332,1.566642e-05,5868.6514,0.41593102,4999.66,60435264.0,9.292431,371,0.20118652,,4387.493,9451.504250526428,4999.964,0.001566642,10.0,0.06970883,16923150,10.99455,500.0,4.401917,-1,4999.861139484566,0.044019174,41.5931,1.5471139,37100,0.01547114,4999.8613,True,10.761447,10.0,[-0.173  1.767 -2.842 -2.534 -2.207],0.30371094
8690.955,100,-0.8439929,2.3616547e-05,6397.2607,0.47699347,9.979888,977253100.0,14.029651,372,4890.103,,4287.7153,9466.487156867981,4999.96,0.0023616548,10.0,698.5861,16972154,7.3896646,490.04,6.229381,-1,4900.082823115908,0.06229381,47.69935,1.759655,37200,0.01759655,4900.0835,True,7.1277614,10.0,[-0.177  1.735 -2.835 -2.548 -2.218],4989.98
5945.3496,100,-0.8632377,5.5280223e-05,4820.0454,0.1284655,4799.6694,33129426.0,3.3768692,373,195.71667,,4383.0176,9479.721334218979,4999.967,0.0055280225,10.0,25.774256,17022113,29.560236,499.59,1.8381087,-1,4995.385902896492,0.018381085,12.84655,1.190738,37300,0.01190738,4995.3857,True,29.613228,10.0,[-0.185  1.741 -2.831 -2.534 -2.263],200.29736
5214.013,100,-0.86195594,0.0033844013,4525.3057,0.03193517,,6545973.0,1.2648666,374,4946.0933,,4333.7246,9494.143131017685,4999.965,0.33844015,10.0,497.81503,17071578,81.73083,494.65,0.49795887,-1,4946.092866518184,0.0049795886,3.193517,1.0532389,37400,0.0105323875,4946.0933,True,79.05972,10.0,[-0.188  1.725 -2.832 -2.547 -2.282],4999.965
5501.2295,100,-0.8825868,0.0015601463,4673.7417,0.060385313,4239.703,22644018.0,1.8259873,375,750.3817,,4377.717,9507.662026882172,4999.967,0.15601464,10.0,78.53249,17121482,54.371387,499.04,1.0093387,-1,4990.084492771453,0.010093386,6.0385313,1.101802,37500,0.01101802,4990.0845,True,54.764893,10.0,[-0.184  1.72  -2.836 -2.553 -2.281],760.2637
13268.982,100,-0.93231237,1.7178503e-05,9419.404,1.0403781,4619.685,171846160.0,39.51854,376,373.19492,,4380.5117,9521.902696847916,4999.966,0.0017178503,10.0,44.2639,17171415,4.8959537,499.33,11.698111,-1,4992.879686785121,0.116981104,104.03781,2.6542075,37600,0.026542075,4992.88,True,2.530458,10.0,[-0.185  1.713 -2.843 -2.56  -2.302],380.28076
7003.427,100,-0.9146327,0.00031710314,5597.1406,0.22846453,4559.659,42840308.0,5.27378,377,426.63013,,4373.9214,9535.543624162674,4999.9663,0.031710315,10.0,61.3664,17221286,20.855736,498.71,2.7346857,-1,4986.288981697318,0.027346855,22.846453,1.4038168,37700,0.014038168,4986.2896,True,18.961731,10.0,[-0.19   1.7   -2.846 -2.582 -2.351],440.30713
5100.905,100,-0.90790343,0.005175647,4470.7812,0.02582587,4689.7114,23200650.0,1.0588294,378,301.19238,,4378.535,9549.587397813797,4999.965,0.5175647,10.0,43.09736,17271201,92.04517,499.15,0.30035377,-1,4990.903527350384,0.0030035377,2.582587,1.0216876,37800,0.010216878,4990.904,True,94.44392,10.0,[-0.195  1.718 -2.846 -2.561 -2.334],310.25342
6433.7607,100,-0.8757549,0.00044688402,5163.752,0.1673616,4569.784,36337776.0,4.301193,379,412.5,,4369.9165,9563.5697119236,4999.961,0.044688404,10.0,69.52614,17321033,21.982773,498.32,2.4360633,-1,4982.283967140171,0.024360633,16.73616,1.293107,37900,0.012931069,4982.284,True,23.249363,10.0,[-0.195  1.721 -2.848 -2.559 -2.327],430.17676
6849.301,100,-0.88102007,8.5660606e-05,5469.2896,0.27437735,4539.742,40864256.0,5.078561,380,451.0495,,4378.4243,9577.797907590866,4999.961,0.008566061,10.0,54.463043,17370947,18.477503,499.14,2.8783183,-1,4990.791433652397,0.028783184,27.437735,1.3703192,38000,0.0137031935,4990.7915,True,19.690619,10.0,[-0.198  1.731 -2.856 -2.548 -2.295],460.21875
7163.1733,100,-0.8390889,0.000106334686,5364.119,0.24575894,4839.701,48879268.0,8.631031,381,157.28159,,4384.614,9591.8742582798,4999.969,0.010633469,10.0,18.587404,17420921,15.32161,499.74,3.3688552,-1,4996.982425930688,0.03368855,24.575893,1.4330069,38100,0.0143300705,4996.983,True,11.586102,10.0,[-0.19   1.734 -2.856 -2.545 -2.3  ],160.26807
8339.747,100,-0.80487573,6.508123e-05,6059.4854,0.38739687,4639.75,63567644.0,13.865807,382,354.3325,,4381.715,9606.710012674332,4999.96,0.006508123,10.0,39.213253,17470866,10.615594,499.45,4.840137,-1,4994.082245826703,0.048401363,38.73969,1.6680111,38200,0.01668011,4994.082,True,7.2119856,10.0,[-0.185  1.722 -2.858 -2.533 -2.258],360.20996
29234.07,100,-0.84485424,1.383063e-06,20821.695,5.048408,,63568170000.0,188.71812,383,4949.882,,4337.515,9620.767296552658,4999.956,0.0001383063,10.0,497.48187,17520367,1.3445529,495.01,50.17397,-1,4949.881774527833,0.5017397,504.84082,5.8574266,38300,0.05857427,4949.882,True,0.52989084,10.0,[-0.178  1.725 -2.852 -2.534 -2.224],4999.956
6073.5137,100,-0.8587414,3.3223125e-05,5062.884,0.06796293,4999.6787,37257108.0,2.7236981,384,0.19375,,4387.5044,9635.523078918457,4999.965,0.0033223126,10.0,0.070569634,17570367,44.641186,500.0,1.3527125,-1,4999.872208045903,0.013527125,6.796293,1.2147307,38400,0.012147307,4999.873,True,36.714787,10.0,[-0.163  1.721 -2.842 -2.535 -2.264],0.2861328
6640.821,100,-0.8403919,0.0004017264,5476.09,0.1629092,4999.6655,44542396.0,3.6176438,385,0.2165332,,4387.5137,9649.585615873337,4999.9663,0.04017264,10.0,0.061821226,17620367,30.093647,500.0,2.024344,-1,4999.881893520159,0.020243436,16.29092,1.3281997,38500,0.013281997,4999.8823,True,27.642302,10.0,[-0.166  1.703 -2.844 -2.547 -2.278],0.30078125
5576.464,100,-0.8363875,0.0012090553,4791.519,0.07368263,4999.708,31408922.0,1.643056,386,0.17873535,,4387.518,9663.875551700592,4999.9683,0.12090553,10.0,0.06377646,17670367,51.86503,500.0,1.0744658,-1,4999.88645245938,0.010744656,7.3682632,1.11532,38600,0.011153199,4999.8867,True,60.862198,10.0,[-0.165  1.721 -2.84  -2.529 -2.259],0.2602539
5376.289,100,-0.84389424,0.00065901724,4577.301,0.07017648,,21527520.0,1.7023817,387,4949.871,,4337.5044,9678.719776630402,4999.9556,0.06590173,10.0,497.4808,17719868,58.3539,495.01,0.9170162,-1,4949.871333047231,0.0091701625,7.017648,1.0854876,38700,0.0108548775,4949.871,True,58.74123,10.0,[-0.166  1.704 -2.839 -2.538 -2.255],4999.9556
6503.5244,100,-0.84973174,0.00034424596,5457.718,0.15526214,4999.602,42718310.0,2.916606,388,0.27321288,,4387.507,9693.356104135513,4999.9653,0.034424596,10.0,0.06998837,17769868,29.718033,500.0,2.000328,-1,4999.875005751001,0.020003282,15.526215,1.3007362,38800,0.013007361,4999.8755,True,34.286427,10.0,[-0.162  1.716 -2.837 -2.537 -2.263],0.36328125
5190.0527,100,-0.85300505,0.004317097,4557.516,0.017968599,4999.669,27206450.0,1.0669541,389,0.20914063,,4387.51,9708.365733623505,4999.968,0.43170968,10.0,0.06605631,17819868,96.27305,500.0,0.20423806,-1,4999.877837188225,0.0020423806,1.7968599,1.0380358,38900,0.010380357,4999.878,True,93.72474,10.0,[-0.158  1.692 -2.835 -2.551 -2.269],0.29882812
5001.5566,100,-0.8618383,0.004613863,4365.0522,0.016553499,,2475300.0,1.0803819,390,4899.874,,4287.506,9721.889644145966,4999.967,0.4613863,10.0,699.98193,17868870,93.06454,490.02,0.27858275,-1,4899.873585677397,0.0027858273,1.65535,1.0204892,39000,0.010204894,4899.874,True,92.55987,10.0,[-0.156  1.698 -2.836 -2.558 -2.272],4999.967
6571.244,100,-0.8546976,0.0003944505,5343.3545,0.42348883,,457428860.0,4.0206227,391,4899.8877,,4287.5195,9735.507177352905,4999.967,0.03944505,10.0,699.98395,17917872,8.960249,490.02,4.252417,-1,4899.887432920581,0.04252417,42.348885,1.3340753,39100,0.013340751,4899.8877,True,24.871769,10.0,[-0.157  1.701 -2.83  -2.561 -2.281],4999.967
5457.025,100,-0.87129515,0.000722758,4621.265,0.08749616,,31806732.0,1.8626769,392,4948.584,,4336.216,9749.630798578262,4999.9653,0.0722758,10.0,497.5202,17967361,49.31478,494.89,1.116914,-1,4948.583388503252,0.01116914,8.749617,1.1017109,39200,0.01101711,4948.584,True,53.686176,10.0,[-0.165  1.689 -2.825 -2.57  -2.274],4999.9653
5550.628,100,-0.85412717,0.0016441769,4758.246,0.10756874,4999.724,31118714.0,1.6743419,393,0.16568847,,4387.5215,9764.259795665741,4999.9644,0.1644177,10.0,0.057680193,18017361,46.398544,500.0,1.1932145,-1,4999.889528106,0.011932145,10.756874,1.110152,39300,0.011101519,4999.889,True,59.724957,10.0,[-0.17   1.704 -2.826 -2.567 -2.29 ],0.24023438
5195.8325,100,-0.860126,0.0044052373,4546.364,0.026667263,4889.6914,26089372.0,1.1248413,394,109.07627,,4386.3994,9778.611455202103,4999.967,0.44052374,10.0,10.962807,18067351,90.76701,499.9,0.33148408,-1,4998.7674674011,0.0033148408,2.6667264,1.0393356,39400,0.010393356,4998.7676,True,88.90143,10.0,[-0.175  1.709 -2.833 -2.565 -2.273],110.27539
10445.596,100,-0.88965404,9.057914e-06,7587.626,0.70532256,,1416030200.0,21.78156,395,4898.8823,,4286.5137,9792.649320363998,4999.97,0.0009057914,10.0,699.8813,18116345,7.3624477,489.94,7.484159,-1,4898.882318737299,0.07484159,70.53226,2.1098938,39500,0.021098938,4898.8823,True,4.591039,10.0,[-0.177  1.705 -2.83  -2.563 -2.279],4999.97
5208.4663,100,-0.8859426,0.001380681,4493.9575,0.04193207,,8415188.0,1.3614136,396,4899.996,,4287.6274,9806.612409114838,4999.9653,0.1380681,10.0,699.287,18165348,78.34665,490.03,0.5579686,-1,4899.995591704726,0.0055796867,4.193207,1.061347,39600,0.01061347,4899.996,True,73.453064,10.0,[-0.182  1.734 -2.835 -2.537 -2.309],4999.9653
23998.893,100,-0.88034844,1.1669183e-05,17658.59,2.4175758,,18545203000.0,107.200096,397,4949.879,,4337.511,9819.139621257782,4999.962,0.0011669183,10.0,497.48157,18214849,3.0544388,495.01,27.099493,-1,4949.878880086277,0.2709949,241.7576,4.810198,39700,0.048101977,4949.879,True,0.932835,10.0,[-0.177  1.72  -2.847 -2.54  -2.305],4999.962
5566.393,100,-0.90161103,0.0007681728,4708.0425,0.053190116,4999.6597,31294784.0,1.9647341,398,0.22514649,,4387.516,9832.378492116928,4999.9688,0.07681728,10.0,0.066693395,18264849,57.24402,500.0,0.96215844,-1,4999.884557500132,0.009621584,5.3190117,1.1133025,39800,0.011133024,4999.885,True,50.897472,10.0,[-0.165  1.72  -2.839 -2.546 -2.299],0.30908203
5986.3105,100,-0.8831399,0.001087156,5118.306,0.08076153,4999.6245,36194380.0,2.009182,399,0.24559082,,4387.502,9845.601417541504,4999.9614,0.10871561,10.0,0.071698695,18314849,49.308235,500.0,1.213975,-1,4999.869801880778,0.012139749,8.076153,1.197294,39900,0.011972939,4999.87,True,49.7715,10.0,[-0.16   1.721 -2.837 -2.54  -2.321],0.33691406
5277.2935,100,-0.8729022,0.003044585,4584.4097,0.03303708,,9339221.0,1.2802551,400,4949.865,,4337.4976,9858.903816699982,4999.9595,0.3044585,10.0,497.48013,18364350,75.98848,495.01,0.5988891,-1,4949.864706840516,0.005988891,3.303708,1.0653945,40000,0.010653946,4949.865,True,78.109436,10.0,[-0.157  1.728 -2.837 -2.53  -2.302],4999.9595
7925.33,100,-0.90307575,8.160711e-05,5857.375,0.29831582,4999.6284,63439028.0,11.404001,401,0.24486816,,4387.505,9871.864808559418,4999.9634,0.008160711,10.0,0.07362609,18414350,13.6201315,500.0,3.9918458,-1,4999.873072014805,0.03991846,29.831583,1.5851054,40100,0.015851054,4999.8735,True,8.768852,10.0,[-0.159  1.733 -2.836 -2.521 -2.292],0.33496094
5044.179,100,-0.8949153,0.0052144276,4407.9624,0.019973377,9.980481,2475934.8,1.0794073,402,4939.999,,4337.6113,9885.820077180862,4999.963,0.5214428,10.0,496.4886,18463852,92.1736,495.02,0.2969194,-1,4949.979254885194,0.002969194,1.9973377,1.018968,40200,0.0101896785,4949.9795,True,92.64343,10.0,[-0.148  1.72  -2.832 -2.533 -2.322],4989.9824
10419.386,100,-0.92374545,6.799422e-06,7283.327,0.6559924,4999.652,109649944.0,26.226639,403,0.2305127,,4387.513,9899.640840530396,4999.968,0.0006799422,10.0,0.0690666,18513852,5.2974086,500.0,8.811123,-1,4999.882130087991,0.088111214,65.59924,2.0839245,40300,0.020839248,4999.8823,True,3.8129172,10.0,[-0.147  1.713 -2.828 -2.529 -2.314],0.31591797
6586.1997,100,-0.8932482,0.00031912955,5335.4004,0.099076204,4999.635,43811960.0,4.1720505,404,0.24964844,,4387.5156,9913.867710113525,4999.9688,0.031912956,10.0,0.06953958,18563852,34.386417,500.0,1.8196131,-1,4999.884129666011,0.01819613,9.90762,1.3172725,40400,0.013172725,4999.8843,True,23.969028,10.0,[-0.161  1.735 -2.826 -2.519 -2.343],0.33398438
57262.59,100,-0.8738446,2.7803083e-06,37446.586,6.671383,9.980974,151963660000.0,1047.1458,405,4940.001,,4337.6133,9928.679217338562,4999.965,0.00027803084,10.0,496.48874,18613354,2.1285717,495.02,77.73043,-1,4949.981444189462,0.77730423,667.1383,11.463235,40500,0.114632346,4949.9814,True,0.09549769,10.0,[-0.154  1.726 -2.829 -2.515 -2.312],4989.984
6626.6904,100,-0.87725264,3.8020382e-05,5400.922,0.19077937,4999.723,44354160.0,4.0067406,406,0.15062988,,4387.5054,9943.066877126694,4999.9673,0.0038020383,10.0,0.0635943,18663354,23.84363,500.0,2.3686767,-1,4999.873516415486,0.023686767,19.077938,1.3253752,40600,0.013253752,4999.8735,True,24.957943,10.0,[-0.153  1.763 -2.834 -2.472 -2.293],0.24414062
10780.86,100,-0.8816582,2.7337199e-05,8691.541,0.8299452,4999.6143,117392420.0,11.64086,407,0.25771484,,4387.5044,9957.094304561615,4999.9624,0.00273372,10.0,0.07361636,18713354,5.527788,500.0,8.914099,-1,4999.871721360563,0.08914098,82.99452,2.15626,40700,0.021562599,4999.872,True,8.590431,10.0,[-0.166  1.768 -2.835 -2.47  -2.296],0.34814453
7809.8496,100,-0.8863472,0.00023309668,6104.5063,0.5735714,,835915840.0,7.755307,408,4949.8887,,4337.5215,9971.10632443428,4999.9614,0.023309669,10.0,497.48257,18762855,6.9523005,495.01,5.7518134,-1,4949.888688889895,0.05751812,57.35714,1.5722306,40800,0.015722305,4949.8887,True,12.894396,10.0,[-0.165  1.744 -2.837 -2.501 -2.301],4999.9614
6176.503,100,-0.8878119,0.000834492,5244.9966,0.061544675,4999.697,38531750.0,2.3139129,409,0.19100098,,4387.5195,9985.161028862,4999.963,0.0834492,10.0,0.056520045,18812855,52.78767,500.0,1.1682744,-1,4999.887586403458,0.011682744,6.1544676,1.2353309,40900,0.0123533085,4999.8877,True,43.21684,10.0,[-0.175  1.729 -2.839 -2.51  -2.305],0.26611328
23479.834,100,-0.8436891,3.1764142e-05,18562.355,3.5746088,4999.6733,556841000.0,64.48513,410,0.20743652,,4387.5127,9999.93427848816,4999.967,0.0031764144,10.0,0.07164487,18862855,1.7094651,500.0,35.60962,-1,4999.88055174959,0.35609615,357.46088,4.696146,41000,0.04696147,4999.881,True,1.5507451,10.0,[-0.17   1.709 -2.84  -2.525 -2.307],0.29345703
28385.527,100,-0.86635596,5.818006e-06,20393.988,4.0539575,4999.663,813838700.0,170.30836,411,0.21672851,,4387.5117,10014.349822998047,4999.963,0.0005818006,10.0,0.062120046,18912855,1.9424926,500.0,40.337288,-1,4999.879596799435,0.40337282,405.39575,5.6773543,41100,0.056773532,4999.88,True,0.58717024,10.0,[-0.161  1.668 -2.85  -2.523 -2.263],0.2998047
5945.23,100,-0.88488626,0.0005080305,4994.8916,0.08440353,4999.6963,35700676.0,2.4084153,412,0.17552735,,4387.5034,10029.10414147377,4999.964,0.050803054,10.0,0.06915766,18962855,44.223633,500.0,1.335396,-1,4999.871497680494,0.01335396,8.440353,1.1890831,41200,0.011890832,4999.872,True,41.521076,10.0,[-0.145  1.634 -2.84  -2.54  -2.285],0.26757812
5329.7144,100,-0.89579487,0.0036073064,4657.591,0.03356634,4999.6606,28690202.0,1.2046828,413,0.22359376,,4387.516,10042.804696798325,4999.966,0.36073065,10.0,0.06762813,19012855,80.23684,500.0,0.52903587,-1,4999.88400793578,0.005290359,3.3566341,1.0659672,41300,0.010659672,4999.8843,True,83.0094,10.0,[-0.145  1.611 -2.829 -2.544 -2.304],0.30517578
5953.1567,100,-0.8771919,0.0005387621,4999.0024,0.06799885,4999.6987,35795430.0,2.427797,414,0.19180176,,4387.5225,10057.526141881943,4999.9624,0.05387621,10.0,0.06670174,19062855,51.44698,500.0,1.1566867,-1,4999.8902538155635,0.011566866,6.7998853,1.1906594,41400,0.011906595,4999.89,True,41.189606,10.0,[-0.147  1.607 -2.823 -2.539 -2.315],0.26367188
100890.4,100,-0.85384405,1.9884785e-05,85032.55,19.456211,4999.6455,10281194000.0,670.6012,415,0.2261914,,4387.504,10071.379669904709,4999.96,0.0019884785,10.0,0.06699179,19112855,1.0756385,500.0,193.51675,-1,4999.871451167498,1.9351674,1945.6212,20.179024,41500,0.20179021,4999.872,True,0.14911993,10.0,[-0.141  1.612 -2.81  -2.536 -2.296],0.31445312
7654.605,100,-0.860417,0.0006098765,6030.331,0.34829846,4999.686,59180720.0,7.035471,416,0.19723633,,4387.515,10085.493874549866,4999.9653,0.06098765,10.0,0.06841564,19162855,13.718189,500.0,3.8395147,-1,4999.882959687857,0.038395148,34.829845,1.5309644,41600,0.015309643,4999.8833,True,14.21369,10.0,[-0.156  1.633 -2.808 -2.513 -2.273],0.27929688
