ReturnStepMaxmin,InitialBound,Penalization,MeanD2-0,StdWReturnMean,EpRewMean,WReturnMean,MaxIW,Iteration,LearnableVariance,OptimizationReturnMin,Epsilon,Inner Iteration,ESSRenyiArithmetic,EmpiricalD2Harmonic,TimestepsSoFar,ESSRenyiHarmonic,MinTargetPdf,ReturnStepMax,TimeElapsed,MeanEntropy,MeanIW,EpLenMean,EpisodesSoFar,EmpiricalD2Arithmetic,Bound,Weights,OptimizationReturnMean,VarianceInitializer,OptimizationReturnMax,DivergenceHarmonic,InitialReturnMean,MinIW,MinBehavPdf,EpThisIter,InitialReturnMax,StdIW,ReturnMeanIW,InitialReturnMin,InitialReturnStd
9.999996,-29342180.0,True,1.0,,4999.154378335846,24991548.0,21763.871,2437,,,1.0,1,11.0,1.0,11944189,11.0,-246.27826,9.999996,37011.833240270615,0.41894197,2085.33,500.0,26807,1.0,-988837600000000.0,[-0.019  3.086 -8.24  -6.285],0.21204723,-1.0,0.34960938,5.1651625e+16,4999.155,0.09134635,-246.27826,11,4999.292,6225.0127,52114500000.0,4998.9424,0.08955645
9.999999,-29343168.0,True,1.0,,4999.243175863496,24992432.0,49667.71,2438,,,1.0,1,11.0,1.0,11949689,11.0,-245.67729,9.999999,37029.623843193054,0.41894197,5428.5586,500.0,26818,1.0,-376124240000000.0,[-0.051  3.16  -8.242 -6.189],0.17871094,-1.0,0.26953125,7468179000000000.0,4999.243,1.1519066,-245.67729,11,4999.334,14120.95,135676580000.0,4999.0645,0.077138044
10.0,-29343864.0,True,1.0,,4999.302445398102,24993026.0,2679.8716,2439,,,1.0,1,11.0,1.0,11955189,11.0,-233.29045,10.0,37049.71074819565,0.41894197,297.17517,500.0,26829,1.0,-7.861025e+16,[-0.06   3.258 -8.234 -6.112],0.09095348,-1.0,0.14941406,3.2644824e+20,4999.3027,0.12595786,-233.29045,11,4999.361,758.41125,7427337700.0,4999.2114,0.049663052
9.999999,-29343840.0,True,1.0,,4999.280501412431,24992808.0,6819.5254,2440,,,1.0,1,11.0,1.0,11960689,11.0,-224.26031,9.999999,37068.020115852356,0.41894197,983.13495,500.0,26840,1.0,-284405900000000.0,[-0.166  3.195 -8.226 -6.098],0.15358664,-1.0,0.35351562,4271856000000000.0,4999.281,0.9451931,-224.26031,11,4999.4805,1919.7831,24572334000.0,4999.127,0.092387736
9.999999,-29343268.0,True,1.0,,4999.241440422945,24992416.0,21595.822,2441,,,1.0,1,11.0,1.0,11966189,11.0,-242.13387,9.999999,37086.93460273743,0.41894197,2046.4473,500.0,26851,1.0,-1.3374985e+19,[-0.168  3.125 -8.235 -6.201],0.141424,-1.0,0.27734375,9.45011e+24,4999.2417,0.051434934,-242.13387,11,4999.3774,6187.459,51142775000.0,4999.1,0.08990284
10.0,-26635588.0,True,1.0,,4500.210009046213,22284810.0,75750.4,2442,,,1.0,1,11.0,1.0,11971144,11.0,-220.95561,10.0,37103.587837696075,0.41894197,7705.9453,450.45454545454544,26862,1.0,-1.2747878e+18,[-0.225  3.101 -8.239 -6.193],4500.2104,-1.0,4999.331,8.585037e+22,4500.2104,0.59067506,-220.95561,11,4999.331,21609.807,190807440000.0,,1425.805
9.999996,-29343096.0,True,1.0,,4999.2143814577985,24992148.0,523889.94,2443,,,1.0,1,11.0,1.0,11976644,11.0,-242.9102,9.999996,37123.04320836067,0.41894197,77471.195,500.0,26873,1.0,-1.5896632e+25,[-0.284  3.085 -8.24  -6.204],0.26322797,-1.0,0.48779297,1.3348703e+37,4999.2144,0.3121295,-242.9102,11,4999.439,162357.16,1936181200000.0,4998.951,0.1260169
10.0,-23984606.0,True,1.0,,4199.415332048272,19633668.0,2609.4175,2444,,,1.0,1,11.0,1.0,11981270,11.0,-226.02542,10.0,37139.23167824745,0.41894197,460.9908,420.54545454545456,26884,1.0,-9499185000000.0,[-0.371  3.175 -8.231 -6.204],4189.434,-1.0,4989.4355,4760325000000.0,4199.4155,0.9281779,-226.02542,11,4999.417,958.3108,6259570700.0,9.981257,1413.7113
9.999997,-27617350.0,True,1.0,,4813.852766181356,23266542.0,1614.006,2445,,,1.0,1,11.0,1.0,11986569,11.0,-220.38551,9.999997,37159.6248087883,0.41894197,161.4671,481.72727272727275,26895,1.0,-232973970000000.0,[-0.327  3.21  -8.239 -6.178],554.49097,-1.0,740.0132,2867178000000000.0,4813.8525,0.02918803,-220.38551,11,4999.375,460.95245,3041224200.0,4259.362,305.5503
10.0,-26777050.0,True,1.0,,4715.729514957052,22426152.0,4231.627,2446,,,1.0,1,11.0,1.0,11991761,11.0,-245.28375,10.0,37177.29142522812,0.41894197,576.4119,472.0,26906,1.0,-840458600000000.0,[-0.382  3.226 -8.239 -6.152],1096.2166,-1.0,1379.9158,3.731242e+16,4715.73,0.4366144,-245.28375,11,4999.4287,1222.6328,11154254000.0,3619.513,433.64417
10.0,-24809132.0,True,1.0,,4273.965675660682,20458248.0,4927.083,2447,,,1.0,1,11.0,1.0,11996467,11.0,-228.34108,10.0,37193.14755153656,0.41894197,498.12302,427.8181818181818,26917,1.0,-935662850000000.0,[-0.443  3.224 -8.242 -6.137],4273.966,-1.0,4999.389,4.624631e+16,4273.966,0.44199035,-228.34108,11,4999.389,1406.5984,8506676000.0,,1480.3595
10.0,-24418074.0,True,1.0,,4235.788562541674,20067162.0,2320.333,2448,,,1.0,1,11.0,1.0,12001132,11.0,-234.0423,10.0,37208.323981523514,0.41894197,218.12282,424.09090909090907,26928,1.0,-834746650000.0,[-0.381  3.216 -8.235 -6.134],4235.7886,-1.0,4999.4355,36618748000.0,4235.7886,0.87710017,-234.0423,11,4999.4355,664.86523,2145964700.0,,1457.8258
10.0,-28776040.0,True,1.0,,4938.423152055665,24425122.0,1179.9675,2449,,,1.0,1,11.0,1.0,12006566,11.0,-238.00838,10.0,37226.755298137665,0.41894197,119.521164,494.0,26939,1.0,-110032280000000.0,[-0.335  3.198 -8.237 -6.172],609.09155,-1.0,670.09863,639519560000000.0,4938.4233,0.23376705,-238.00838,11,4999.43,336.45093,2316763100.0,4329.3315,192.61166
9.999999,-29130906.0,True,1.0,,4977.466193295507,24779932.0,51918.055,2450,,,1.0,1,11.0,1.0,12012043,11.0,-236.81534,9.999999,37243.50004529953,0.41894197,4792.2925,497.90909090909093,26950,1.0,-1.4561019e+16,[-0.287  3.225 -8.235 -6.142],218.23633,-1.0,240.20557,1.1199701e+19,4977.467,0.43317702,-236.81534,11,4999.4355,14903.996,119767520000.0,4759.23,69.01241
9.999999,-29343908.0,True,1.0,,4999.2994501665335,24992996.0,379.97067,2451,,,1.0,1,11.0,1.0,12017543,11.0,-229.01909,9.999999,37259.60562801361,0.41894197,62.650436,500.0,26961,1.0,-430125900000.0,[-0.23   3.249 -8.232 -6.151],0.17001066,-1.0,0.2788086,9702039000.0,4999.2993,0.16757129,-229.01909,11,4999.408,103.93394,1565827500.0,4999.1294,0.096420854
10.0,-29343508.0,True,1.0,,4999.266553545587,24992666.0,62.44445,2452,,,1.0,1,11.0,1.0,12023043,11.0,-234.6391,10.0,37273.468077898026,0.41894197,12.557316,500.0,26972,1.0,-334306740000.0,[-0.221  3.372 -8.243 -6.136],0.13907138,-1.0,0.2602539,5892792000.0,4999.266,0.5556843,-234.6391,11,4999.3877,18.03561,313841120.0,4999.1274,0.08627292
9.999999,-29343836.0,True,1.0,,4999.296556401945,24992968.0,692.6095,2453,,,1.0,1,11.0,1.0,12028543,11.0,-230.85638,9.999999,37289.77340769768,0.41894197,92.54117,500.0,26983,1.0,-1.3110028e+25,[-0.16   3.377 -8.231 -6.131],0.14368786,-1.0,0.24853516,9.079233e+36,4999.2964,1.1066626,-230.85638,11,4999.4014,193.8963,2312899000.0,4999.153,0.082717605
9.999999,-28511548.0,True,1.0,,4906.5985266734315,24160664.0,12625471.0,2454,,,1.0,1,11.0,1.0,12033942,11.0,-245.26103,9.999999,37301.732394218445,0.41894197,1147798.4,490.8181818181818,26994,1.0,-1.1268382e+23,[-0.272  3.343 -8.226 -6.175],927.11774,-1.0,1019.9187,6.707578e+32,4906.598,0.28780174,-245.26103,11,4999.3994,3629558.8,18177100000000.0,3979.4807,293.1804
9.999999,-29343798.0,True,1.0,,4999.293936383797,24992944.0,7254.696,2455,,,1.0,1,11.0,1.0,12039442,11.0,-237.48412,9.999999,37317.88910937309,0.41894197,952.7625,500.0,27005,1.0,-836373340000000.0,[-0.202  3.421 -8.202 -6.239],0.095303625,-1.0,0.1977539,3.695041e+16,4999.294,1.1483966,-237.48412,11,4999.3965,2115.3904,23812141000.0,4999.1987,0.062582135
10.0,-27072014.0,True,1.0,,4544.829704082361,22721024.0,1519.8319,2456,,,1.0,1,11.0,1.0,12044443,11.0,-224.84851,10.0,37331.97646188736,0.41894197,172.00665,454.6363636363636,27016,1.0,-76996416000000.0,[-0.259  3.455 -8.19  -6.134],4544.83,-1.0,4999.4575,313123000000000.0,4544.83,0.085699424,-224.84851,11,4999.4575,429.5206,4296797700.0,,1437.2013
9.999999,-29344340.0,True,1.0,,4999.344763692472,24993448.0,51.13705,2457,,,1.0,1,11.0,1.0,12049943,11.0,-246.59135,9.999999,37346.59795665741,0.41894197,8.424952,500.0,27027,1.0,-3.05108e+17,[-0.174  3.535 -8.145 -6.134],0.068359375,-1.0,0.12988281,4.9175356e+21,4999.3447,0.09829386,-246.59135,11,4999.4062,14.125345,210569550.0,4999.2764,0.03367564
9.999999,-29344008.0,True,1.0,,4999.307688355522,24993078.0,713803.5,2458,,,1.0,1,11.0,1.0,12055443,11.0,-243.35858,9.999999,37361.990293741226,0.41894197,72651.41,500.0,27038,1.0,-3.2664943e+21,[-0.281  3.472 -8.141 -6.124],0.09082031,-1.0,0.20703125,5.636349e+29,4999.3076,0.16444053,-243.35858,11,4999.424,204161.56,1815786400000.0,4999.217,0.066090204
10.0,-27071990.0,True,1.0,,4545.732589890679,22720992.0,6302.9893,2459,,,1.0,1,11.0,1.0,12060445,11.0,-246.3541,10.0,37376.239345788956,0.41894197,674.6828,454.72727272727275,27049,1.0,-1.2604471e+17,[-0.206  3.434 -8.145 -6.217],4535.7534,-1.0,4989.4756,8.3921314e+20,4545.7324,0.03626528,-246.3541,11,4999.455,1787.2141,16860119000.0,9.979484,1434.331
9.999999,-29344800.0,True,1.0,,4999.376065407272,24993762.0,48398.855,2460,,,1.0,1,11.0,1.0,12065945,11.0,-226.39479,9.999999,37392.783210515976,0.41894197,4569.5396,500.0,27060,1.0,-3.917509e+19,[-0.259  3.495 -8.144 -6.121],0.09632457,-1.0,0.2006836,8.106521e+25,4999.3755,0.36332732,-226.39479,11,4999.4805,13863.174,114209580000.0,4999.28,0.06109248
9.999998,-28816464.0,True,1.0,,4944.845288540131,24465524.0,22.401566,2461,,,1.0,1,11.0,1.0,12071387,11.0,-241.57393,9.999998,37407.55893301964,0.41894197,7.04661,494.72727272727275,27071,1.0,-860684940000.0,[-0.339  3.533 -8.145 -6.033],305.314,-1.0,359.89648,39115407000.0,4944.845,0.6838998,-241.57393,11,4999.4277,6.3784447,171691970.0,4639.5312,118.45061
9.999996,-25639994.0,True,1.0,,4390.369629904857,21288916.0,5106.4976,2462,,,1.0,1,11.0,1.0,12076221,11.0,-218.58972,9.999996,37421.58532142639,0.41894197,473.2373,439.45454545454544,27082,1.0,-1.4548391e+16,[-0.378  3.498 -8.148 -6.067],4380.39,-1.0,4989.5283,1.1179809e+19,4390.3696,0.81983924,-218.58972,11,4999.508,1465.2555,7410406000.0,9.979695,1419.0039
9.999999,-25100126.0,True,1.0,,4329.448184648894,20749168.0,4239728.5,2463,,,1.0,1,11.0,1.0,12080989,11.0,-218.71191,9.999999,37434.26591706276,0.41894197,770686.2,433.45454545454544,27093,1.0,-2.5304734e+23,[-0.437  3.482 -8.149 -6.081],4329.448,-1.0,4999.448,3.382433e+33,4329.448,0.47518596,-218.71191,11,4999.448,1426612.1,13150999000000.0,,1415.9965
9.999999,-28689680.0,True,1.0,,4931.250874834657,24338524.0,194780.1,2464,,,1.0,1,11.0,1.0,12086416,11.0,-227.157,9.999999,37445.99765610695,0.41894197,18264.951,493.3636363636364,27104,1.0,-1.9383196e+17,[-0.372  3.568 -8.143 -6.017],351.82214,-1.0,420.09863,1.9844819e+21,4931.2505,0.36353803,-227.157,11,4999.5273,55846.105,383514870000.0,4579.4287,145.90398
10.0,-28872824.0,True,1.0,,4949.424656248779,24521800.0,107.559,2465,,,1.0,1,11.0,1.0,12091862,11.0,-236.76373,10.0,37461.621592998505,0.41894197,12.788211,495.09090909090907,27115,1.0,-791946340000000.0,[-0.311  3.571 -8.149 -6.024],499.96808,-1.0,550.0166,3.3128988e+16,4949.425,0.40589032,-236.76373,11,4999.473,30.203213,268818460.0,4449.4565,158.10379
9.999999,-29345076.0,True,1.0,,4999.404078956288,24994040.0,11693.171,2466,,,1.0,1,11.0,1.0,12097362,11.0,-237.02782,9.999999,37475.522354364395,0.41894197,1921.0309,500.0,27126,1.0,-6.654065e+17,[-0.366  3.594 -8.152 -6.006],0.07350852,-1.0,0.13330078,2.3388058e+22,4999.4043,1.1954926,-237.02782,11,4999.464,3510.8635,48013816000.0,4999.3306,0.038130585
10.0,-27698596.0,True,1.0,,4822.148610485556,23347594.0,282557.06,2467,,,1.0,1,11.0,1.0,12102670,11.0,-241.66522,10.0,37491.36110520363,0.41894197,32536.018,482.54545454545456,27137,1.0,-2997607700000000.0,[-0.429  3.513 -8.146 -6.077],692.6641,-1.0,869.9883,4.7445786e+17,4822.1484,0.15852748,-241.66522,11,4999.4727,81946.195,583553650000.0,4129.4844,307.37277
9.999998,-28655364.0,True,1.0,,4927.584458697434,24304312.0,270.37854,2468,,,1.0,1,11.0,1.0,12108093,11.0,-230.27783,9.999998,37509.25046801567,0.41894197,29.714697,493.0,27148,1.0,-182504770000.0,[-0.367  3.515 -8.15  -6.074],328.24026,-1.0,400.14307,1746960300.0,4927.5845,0.32801858,-230.27783,11,4999.4873,76.3442,645461100.0,4599.344,152.3932
10.0,-27777720.0,True,1.0,,4831.236091451268,23426716.0,1683.5846,2469,,,1.0,1,11.0,1.0,12113412,11.0,-238.45767,10.0,37523.076545000076,0.41894197,208.61894,483.54545454545456,27159,1.0,-10170748000000.0,[-0.407  3.516 -8.151 -6.026],741.8484,-1.0,910.09424,5459505300000.0,4831.2363,0.3468269,-238.45767,11,4999.482,480.86383,4288848000.0,4089.3877,293.04065
9.999999,-25388908.0,True,1.0,,4569.454542435843,21037840.0,463433.06,2470,,,1.0,1,11.0,1.0,12118446,11.0,-237.01205,9.999999,37535.78490281105,0.41894197,42548.49,457.6363636363636,27170,1.0,-46390835000000.0,[-0.457  3.528 -8.152 -5.991],559.97943,-1.0,990.02295,109386266000000.0,4569.4546,0.057034142,-237.01205,11,4999.498,133098.73,883936600000.0,4009.475,397.3973
9.999999,-26769782.0,True,1.0,,4704.924631544666,22418742.0,75.198364,2471,,,1.0,1,11.0,1.0,12123625,11.0,-228.55664,9.999999,37549.51359438896,0.41894197,8.959195,470.8181818181818,27181,1.0,-626294200000.0,[-0.49   3.576 -8.143 -5.88 ],1245.3694,-1.0,1539.9106,20704965000.0,4704.925,0.2068282,-228.55664,11,4999.466,21.070932,217601490.0,3459.5552,531.4383
9.999998,-21172484.0,True,1.0,,4046.8274612649893,16821372.0,168.90451,2472,,,1.0,1,11.0,1.0,12128085,11.0,-207.16486,9.999998,37562.18513774872,0.41894197,25.223722,405.45454545454544,27192,1.0,-37336742000000.0,[-0.542  3.597 -8.14  -5.855],787.19763,-1.0,1739.8965,73630610000000.0,4046.8274,1.2468771,-207.16486,11,4999.5264,46.173126,555836200.0,3259.63,666.7522
10.0,-19758862.0,True,1.0,,3694.1559474553464,15407738.0,117167.07,2473,,,1.0,1,11.0,1.0,12132157,11.0,-235.92654,10.0,37574.916422367096,0.41894197,11517.194,370.1818181818182,27203,1.0,-8822498500000000.0,[-0.603  3.598 -8.139 -5.84 ],3684.1758,-1.0,4989.549,4.111134e+18,3694.156,0.3386583,-235.92654,11,4999.5293,33459.445,193174470000.0,9.980314,1327.0076
9.999999,-22574214.0,True,1.0,,4227.707803888353,18223128.0,8279.31,2474,,,1.0,1,11.0,1.0,12136816,11.0,-220.4773,9.999999,37588.144423007965,0.41894197,1242.8026,423.54545454545456,27214,1.0,-273189600000000.0,[-0.534  3.53  -8.144 -5.919],918.0528,-1.0,1689.842,3941730000000000.0,4227.708,0.040885042,-220.4773,11,4999.497,2399.6333,15771714000.0,3309.655,591.28314
10.0,-25471528.0,True,1.0,,4564.944977025575,21120408.0,4778.9917,2475,,,1.0,1,11.0,1.0,12141844,11.0,-246.87207,10.0,37602.53767466545,0.41894197,454.95618,457.09090909090907,27225,1.0,-754912260000.0,[-0.477  3.553 -8.146 -5.91 ],825.34235,-1.0,1259.9009,29578721000.0,4564.945,0.64040905,-246.87207,11,4999.5034,1367.6775,6593778000.0,3739.6025,530.74023
9.999999,-25673622.0,True,1.0,,4395.851655203966,21322556.0,354.5609,2476,,,1.0,1,11.0,1.0,12146684,11.0,-230.64442,9.999999,37616.7234890461,0.41894197,69.09917,440.0,27236,1.0,-143308930000000.0,[-0.425  3.523 -8.148 -5.928],4395.8516,-1.0,4999.4834,1084805200000000.0,4395.8516,0.25654706,-230.64442,11,4999.4834,122.42392,1353226600.0,,1413.8754
9.999999,-28375040.0,True,1.0,,4895.82084724717,24023972.0,2808967.8,2477,,,1.0,1,11.0,1.0,12152072,11.0,-227.77979,9.999999,37633.747339487076,0.41894197,315046.53,489.8181818181818,27247,1.0,-9.538056e+22,[-0.369  3.514 -8.149 -5.954],656.4507,-1.0,760.1338,4.8053602e+32,4895.821,0.027074542,-227.77979,11,4999.504,808979.6,6537180300000.0,4239.37,234.32703
10.0,-29345630.0,True,1.0,,4999.452192082006,24994524.0,25.669416,2478,,,1.0,1,11.0,1.0,12157572,11.0,-245.05757,10.0,37650.118233919144,0.41894197,4.2309475,500.0,27258,1.0,-24154837000000.0,[-0.309  3.581 -8.15  -5.867],0.16228694,-1.0,0.21240234,30818490000000.0,4999.4526,0.061796717,-245.05757,11,4999.5024,7.0409746,105746980.0,4999.29,0.056527052
9.999999,-28800976.0,True,1.0,,4941.266519068652,24449950.0,518.89886,2479,,,1.0,1,11.0,1.0,12163009,11.0,-245.8374,9.999999,37665.76521587372,0.41894197,54.635654,494.27272727272725,27269,1.0,-6209764600000.0,[-0.366  3.559 -8.151 -5.882],581.66693,-1.0,639.8867,2035973500000.0,4941.266,0.07959837,-245.8374,11,4999.4863,147.07695,1362338600.0,4359.5996,183.93922
10.0,-26328776.0,True,1.0,,4464.026469322846,21977650.0,29.837992,2480,,,1.0,1,11.0,1.0,12167922,11.0,-240.21103,10.0,37678.89406466484,0.41894197,5.066978,446.6363636363636,27280,1.0,-1.267747e+16,[-0.314  3.539 -8.15  -5.911],4454.0454,-1.0,4989.545,8.489146e+18,4464.0264,0.36661297,-240.21103,11,4999.5254,8.228619,116733490.0,9.980652,1431.8228
10.0,-27752562.0,True,1.0,,4827.652449435155,23401328.0,122.278946,2481,,,1.0,1,11.0,1.0,12173236,11.0,-233.54169,10.0,37694.47491359711,0.41894197,20.80592,483.09090909090907,27291,1.0,-1215881300000.0,[-0.376  3.54  -8.149 -5.899],758.2592,-1.0,930.20435,78020980000.0,4827.653,0.39407527,-233.54169,11,4999.5977,36.71879,482532670.0,4069.3933,308.38104
10.0,-27073152.0,True,1.0,,4544.935127845409,22722078.0,643.16425,2482,,,1.0,1,11.0,1.0,12178237,11.0,-229.25555,10.0,37708.57183408737,0.41894197,62.159397,454.6363636363636,27302,1.0,-703629360000.0,[-0.327  3.505 -8.16  -5.911],4544.9355,-1.0,4999.5137,26035972000.0,4544.9355,0.018235883,-229.25555,11,4999.5137,183.86238,1551259900.0,,1437.2347
10.0,-29345256.0,True,1.0,,4999.423078784211,24994230.0,689.0886,2483,,,1.0,1,11.0,1.0,12183737,11.0,-240.92157,10.0,37725.61590433121,0.41894197,68.19988,500.0,27313,1.0,-499308900000.0,[-0.377  3.526 -8.159 -5.88 ],0.08118785,-1.0,0.15576172,13079066000.0,4999.4224,0.12386513,-240.92157,11,4999.4976,196.56876,1704610300.0,4999.342,0.052386746
9.999998,-24801152.0,True,1.0,,4092.2770899123543,20450098.0,54.885487,2484,,,1.0,1,11.0,1.0,12188241,11.0,-234.37576,9.999998,37738.55565786362,0.41894197,7.2749066,409.45454545454544,27324,1.0,-133226545000.0,[-0.333  3.542 -8.155 -5.838],4082.2983,-1.0,4989.5044,935059900.0,4092.277,0.18484034,-234.37576,11,4999.4834,15.350997,177117170.0,9.979089,1924.4133
10.0,-29345486.0,True,1.0,,4999.439118085879,24994390.0,6293.9556,2485,,,1.0,1,11.0,1.0,12193741,11.0,-226.43993,10.0,37754.407056093216,0.41894197,1107.3618,500.0,27335,1.0,-23978589000000.0,[-0.273  3.551 -8.154 -5.822],0.06507457,-1.0,0.12207031,30300728000000.0,4999.439,0.5850419,-226.43993,11,4999.496,1970.7778,27677573000.0,4999.374,0.041715913
9.999999,-29345894.0,True,1.0,,4999.472500066531,24994726.0,3689.877,2486,,,1.0,1,11.0,1.0,12199241,11.0,-234.55853,9.999999,37771.914268255234,0.41894197,791.6661,500.0,27346,1.0,-5.005798e+24,[-0.238  3.568 -8.164 -5.704],0.15753728,-1.0,0.22802734,1.3235469e+36,4999.472,1.056275,-234.55853,11,4999.543,1156.8921,19786762000.0,4999.315,0.072823584
9.999999,-29345528.0,True,1.0,,4999.440141397666,24994400.0,249713.64,2487,,,1.0,1,11.0,1.0,12204741,11.0,-227.08167,9.999999,37789.929434776306,0.41894197,22767.96,500.0,27357,1.0,-3.532025e+19,[-0.306  3.508 -8.165 -5.79 ],0.082208805,-1.0,0.15332031,6.5894837e+25,4999.4404,0.30038276,-227.08167,11,4999.511,71766.71,569052900000.0,4999.358,0.04164779
10.0,-29346006.0,True,1.0,,4999.48560005127,24994858.0,21334.455,2488,,,1.0,1,11.0,1.0,12210241,11.0,-224.08347,10.0,37807.42476654053,0.41894197,1965.175,500.0,27368,1.0,-8190122500000000.0,[-0.202  3.531 -8.152 -5.726],0.074440695,-1.0,0.12792969,3.542988e+18,4999.4854,0.72291553,-224.08347,11,4999.539,6125.1978,49118700000.0,4999.411,0.04318887
10.0,-29346232.0,True,1.0,,4999.502696554811,24995028.0,204.21704,2489,,,1.0,1,11.0,1.0,12215741,11.0,-227.68945,10.0,37823.0624961853,0.41894197,20.917439,500.0,27379,1.0,-161863630000000.0,[-0.323  3.556 -8.155 -5.701],0.040838066,-1.0,0.09326172,1383834700000000.0,4999.503,0.031566527,-227.68945,11,4999.555,58.029625,522839740.0,4999.462,0.033339925
10.0,-27073710.0,True,1.0,,4545.88483980985,22722512.0,61204.293,2490,,,1.0,1,11.0,1.0,12220743,11.0,-251.76999,10.0,37837.48366189003,0.41894197,5610.8496,454.72727272727275,27390,1.0,-3.7400897e+16,[-0.265  3.574 -8.156 -5.686],4535.906,-1.0,4989.5664,7.388434e+19,4545.885,0.6627371,-251.76999,11,4999.546,17580.635,140239370000.0,9.979568,1434.3792
10.0,-29346534.0,True,1.0,,4999.528160718938,24995284.0,148.46751,2491,,,1.0,1,11.0,1.0,12226243,11.0,-230.94734,10.0,37854.573672533035,0.41894197,16.325834,500.0,27401,1.0,-1426019600000000.0,[-0.367  3.607 -8.156 -5.622],0.12961648,-1.0,0.171875,1.0740734e+17,4999.528,0.18259211,-230.94734,11,4999.5703,41.97836,408072930.0,4999.3984,0.052436166
10.0,-25450692.0,True,1.0,,4371.397312976838,21099388.0,440.8813,2492,,,1.0,1,11.0,1.0,12231057,11.0,-224.07716,10.0,37869.25871562958,0.41894197,50.2002,437.6363636363636,27412,1.0,-11545217000000.0,[-0.428  3.595 -8.157 -5.629],4371.3975,-1.0,4999.5967,7038597300000.0,4371.3975,0.5934032,-224.07716,11,4999.5967,125.65796,1225299600.0,,1410.7706
10.0,-27152970.0,True,1.0,,4758.645602839965,22801744.0,63930.492,2493,,,1.0,1,11.0,1.0,12236295,11.0,-236.0281,10.0,37881.57389974594,0.41894197,6251.586,476.1818181818182,27423,1.0,-216236740000000.0,[-0.483  3.613 -8.158 -5.604],739.0075,-1.0,979.9353,2467303600000000.0,4758.645,0.2815126,-236.0281,11,4999.573,18257.176,104184594000.0,4019.638,396.2801
10.0,-26604840.0,True,1.0,,4689.520803163023,22253666.0,2884.2222,2494,,,1.0,1,11.0,1.0,12241457,11.0,-222.94968,10.0,37896.81075525284,0.41894197,518.5311,469.27272727272725,27434,1.0,-3381923300000000.0,[-0.433  3.561 -8.166 -5.706],979.93774,-1.0,1289.977,6.0410474e+17,4689.5205,0.5893966,-222.94968,11,4999.56,911.0574,7913078000.0,3709.583,511.92017
9.999999,-28809958.0,True,1.0,,4944.017746988223,24458786.0,8371.792,2495,,,1.0,1,11.0,1.0,12246898,11.0,-219.87343,9.999999,37912.31852531433,0.41894197,1004.6109,494.6363636363636,27445,1.0,-6.404088e+16,[-0.371  3.564 -8.168 -5.702],344.4708,-1.0,400.0005,2.1662348e+20,4944.0176,0.0074826214,-219.87343,11,4999.5474,2374.064,23513545000.0,4599.547,124.3962
10.0,-25761558.0,True,1.0,,4402.266430156929,21410390.0,1291.1642,2496,,,1.0,1,11.0,1.0,12251744,11.0,-244.23123,10.0,37926.86894631386,0.41894197,150.25679,440.54545454545456,27456,1.0,-137866940000000.0,[-0.431  3.552 -8.168 -5.713],4392.287,-1.0,4989.5576,1003902840000000.0,4402.266,0.14019917,-244.23123,11,4999.537,364.26303,3710630100.0,9.979439,1424.935
9.999999,-23800670.0,True,1.0,,3976.8706115906375,19449532.0,10.271846,2497,,,1.0,1,11.0,1.0,12256122,11.0,-252.69234,9.999999,37939.439578056335,0.41894197,1.9672772,398.0,27467,1.0,-201783640000.0,[-0.493  3.559 -8.161 -5.719],3976.8704,-1.0,4999.537,2149896700.0,3976.8704,0.36538434,-252.69234,11,4999.537,2.7997205,34617650.0,,1906.3134
10.0,-26537904.0,True,1.0,,4689.547025067742,22186670.0,37.31802,2498,,,1.0,1,11.0,1.0,12261285,11.0,-231.31697,10.0,37951.28116631508,0.41894197,5.0677466,469.3636363636364,27478,1.0,-6144423600000.0,[-0.452  3.591 -8.157 -5.685],859.95013,-1.0,1169.9832,1994001200000.0,4689.547,0.03537118,-231.31697,11,4999.58,10.382237,118538020.0,3829.597,441.38354
