DivergenceHarmonic,VarianceInitializer,Inner Iteration,Weights,StdWReturnMean,InitialReturnMean,EmpiricalD2Arithmetic,MinBehavPdf,Epsilon,StdIW,InitialBound,ESSRenyiHarmonic,MaxIW,ESSRenyiArithmetic,ReturnMeanIW,EpThisIter,TimestepsSoFar,OptimizationReturnMean,EpisodesSoFar,InitialReturnMax,OptimizationReturnMax,MeanD2-0,MinTargetPdf,EpLenMean,ReturnStepMaxmin,MeanIW,InitialReturnMin,WReturnMean,EmpiricalD2Harmonic,MeanEntropy,Bound,InitialReturnStd,OptimizationReturnMin,MinIW,EpRewMean,Iteration,LearnableVariance,TimeElapsed,Penalization,ReturnStepMax
13883130000.0,-1.0,1,[-0.011  0.315 -1.911 -1.56 ],,4199.9844,1.0,-228.85207,1.0,72.39183,-23367106.0,11.0,209.6029,11.0,842194050.0,11,91344,3370.6975,682,4999.4717,4170.1846,1.0,-228.85207,420.6363636363636,9.999999,41.40809,829.2873,19015990.0,1.0,0.41894197,-513508700000.0,1173.081,,0.16024446,4199.984543280806,62,,165.50924062728882,True,9.999999
2.9554816e+21,-1.0,1,[-0.034  0.259 -1.918 -1.574],,3292.9338,1.0,-250.38443,1.0,4095.127,-16862920.0,11.0,14339.457,11.0,13130914000.0,11,94975,2113.5256,693,4998.9624,3819.5542,1.0,-250.38443,330.09090909090907,9.999999,1552.9777,1179.4082,12512711.0,1.0,0.41894197,-2.3649227e+17,1292.0127,,0.027559716,3292.9337664567397,63,,175.2827320098877,True,9.999999
2696667400.0,-1.0,1,[ 0.028  0.255 -1.917 -1.581],,3794.4495,1.0,-243.51848,1.0,59.35669,-22026420.0,11.0,213.18161,11.0,232884700.0,11,99154,3344.7615,704,4999.1357,4549.4473,1.0,-243.51848,379.90909090909093,10.0,28.193554,449.68854,17675902.0,1.0,0.41894197,-226148660000.0,1810.5397,,0.15105116,3794.4497792964116,64,,187.54363536834717,True,10.0
1.2426608e+19,-1.0,1,[-0.019  0.291 -1.926 -1.6  ],,3671.1968,1.0,-229.42809,1.0,4172.1567,-19977674.0,11.0,14432.75,11.0,9484256000.0,11,103198,1941.631,715,4999.4673,3269.9016,1.0,-229.42809,367.6363636363636,10.0,2371.7563,1729.5657,15626576.0,1.0,0.41894197,-1.5337941e+16,1465.9093,,0.36872244,3671.196802714573,65,,198.22868657112122,True,10.0
7.9417295e+34,-1.0,1,[ 0.042  0.281 -1.93  -1.604],,4009.551,1.0,-213.27611,1.0,209496.72,-22220370.0,11.0,735271.9,11.0,1923434300000.0,11,107616,2730.0159,726,4998.9805,3719.4453,1.0,-213.27611,401.6363636363636,10.0,77235.03,1279.5352,17870116.0,1.0,0.41894197,-1.2259238e+24,1339.2589,,0.7768662,4009.5511327411873,66,,210.5296037197113,True,10.0
1.9391374e+22,-1.0,1,[ 0.147  0.28  -1.925 -1.537],,1788.4341,1.0,-215.82199,1.0,22.548367,-10117305.0,11.0,72.32638,11.0,163174830.0,11,109594,1468.7134,737,4999.1787,4679.458,1.0,-215.82199,179.8181818181818,9.999999,20.831984,319.72073,5766756.0,1.0,0.41894197,-6.058214e+17,1602.579,,0.078259155,1788.4341403581093,67,,216.19237351417542,True,9.999999
5.0195378e+32,-1.0,1,[ 0.034  0.32  -1.958 -1.546],,4397.881,1.0,-228.18513,1.0,49137.785,-25482264.0,11.0,140513.36,11.0,774747000000.0,11,114435,3658.536,748,4999.2754,4259.9307,1.0,-228.18513,440.09090909090907,10.0,31118.502,739.3448,21131484.0,1.0,0.41894197,-9.747405e+22,1337.9576,,74.109375,4397.880355312614,68,,227.14746713638306,True,10.0
14884453000.0,-1.0,1,[-0.076  0.298 -1.971 -1.493],,1535.107,1.0,-117.24701,1.0,27.812597,-3660396.5,11.0,100.6607,11.0,44922840.0,11,116135,665.2864,759,2469.7837,1599.9629,1.0,-117.24701,154.54545454545453,9.999999,15.206437,869.8208,2598543.8,1.0,0.41894197,-129591920000.0,491.9246,,0.28912002,1535.107142286702,69,,232.27255034446716,True,9.999999
11326038000.0,-1.0,1,[-0.116  0.416 -1.96  -1.489],,1582.3805,1.0,-95.334595,1.0,94.93224,-3839848.5,11.0,336.32727,11.0,145077520.0,11,117887,612.6988,770,2509.4524,1539.7708,1.0,-95.334595,159.27272727272728,9.999998,38.401913,969.68164,2743611.5,1.0,0.41894197,-116809920000.0,489.57483,,0.124179274,1582.3804954659959,70,,237.7782382965088,True,9.999998
1.3260914e+28,-1.0,1,[-0.176  0.4   -1.956 -1.495],,1126.159,1.0,-90.800285,1.0,9417.798,-2471696.8,11.0,31943.596,11.0,11942410000.0,11,119137,1116.1757,781,2089.6206,2079.6372,1.0,-90.800285,113.63636363636364,9.999999,5938.8003,9.983354,1711579.2,1.0,0.41894197,-8.753156e+19,665.8414,,0.8485142,1126.1591113138306,71,,241.9377715587616,True,9.999999
3.203505e+23,-1.0,1,[-0.015  0.308 -2.057 -1.36 ],,3513.6682,1.0,-217.98969,1.0,10275.762,-18333546.0,11.0,28522.637,11.0,92680510000.0,11,123012,3253.8992,792,4998.876,4739.107,1.0,-217.98969,352.27272727272725,10.0,5621.497,259.76926,13983479.0,1.0,0.41894197,-2.4620704e+18,1279.6924,,0.17248774,3513.6683696981927,72,,253.1036548614502,True,10.0
3.5634906e+29,-1.0,1,[-0.028  0.427 -2.041 -1.326],,3811.707,1.0,-232.988,1.0,48721.84,-20550820.0,11.0,170810.38,11.0,92495100000.0,11,127212,2272.079,803,4999.2188,3459.5908,1.0,-232.988,381.8181818181818,10.0,17667.086,1539.628,16200150.0,1.0,0.41894197,-2.597079e+21,1292.6869,,0.46087536,3811.70714335461,73,,265.65101623535156,True,10.0
1.2553704e+27,-1.0,1,[ 0.032  0.44  -2.041 -1.312],,3178.9258,1.0,-216.35728,1.0,10960.416,-16829076.0,11.0,38274.965,11.0,56425090000.0,11,130718,2489.2788,814,4998.842,4309.1943,1.0,-216.35728,318.72727272727275,9.999999,3621.0842,689.64734,12479076.0,1.0,0.41894197,-1.541231e+20,1540.6185,,0.9124714,3178.926007564168,74,,277.689492225647,True,9.999999
5.053003e+21,-1.0,1,[-0.021  0.355 -2.045 -1.387],,4325.402,1.0,-236.41545,1.0,231906.5,-24291250.0,11.0,812035.9,11.0,608242430000.0,11,135481,2175.7297,825,4999.191,2849.519,1.0,-236.41545,433.0,10.0,85800.96,2149.6719,19940618.0,1.0,0.41894197,-3.09256e+17,1109.7374,,0.7291415,4325.401742503592,75,,293.32556533813477,True,10.0
2.397619e+28,-1.0,1,[ 0.04   0.367 -2.048 -1.393],,3821.631,1.0,-231.80708,1.0,79021.16,-22535516.0,11.0,277769.22,11.0,774392400000.0,11,139690,3411.8499,836,4999.058,4589.277,1.0,-231.80708,382.6363636363636,10.0,32693.7,409.78107,18185126.0,1.0,0.41894197,-6.736115e+20,1892.1578,,3.7706218,3821.6310362679333,76,,305.3701763153076,True,10.0
1.6106774e+16,-1.0,1,[-0.05   0.322 -2.053 -1.467],,2721.3323,1.0,-218.76913,1.0,212.5064,-12575647.0,11.0,568.4659,11.0,1028929400.0,11,142695,1541.6637,847,4669.199,3489.5305,1.0,-218.76913,273.1818181818182,10.0,197.08301,1179.6687,8780452.0,1.0,0.41894197,-481651660000000.0,1172.5194,,3.066991,2721.3324187908834,77,,314.5628161430359,True,10.0
1.8909669e+21,-1.0,1,[ 0.005  0.35  -2.058 -1.475],,4376.089,1.0,-231.92877,1.0,398.9759,-25250504.0,11.0,1403.857,11.0,4130627000.0,11,147512,2976.9429,858,4999.0293,3599.883,1.0,-231.92877,437.90909090909093,10.0,165.34323,1399.1462,20900156.0,1.0,0.41894197,-1.8917178e+17,1322.8756,,0.24560335,4376.089159158161,78,,327.17935609817505,True,10.0
1.2472524e+28,-1.0,1,[ 0.066  0.335 -2.055 -1.472],,3646.9204,1.0,-211.84305,1.0,27939270.0,-20303142.0,11.0,97187330.0,11.0,220733770000000.0,11,151531,3327.132,869,4998.752,4678.964,1.0,-211.84305,365.3636363636364,9.999999,8835604.0,319.78833,15953290.0,1.0,0.41894197,-4.857844e+20,1628.8835,,0.77548045,3646.9204497442215,79,,338.87100100517273,True,9.999999
2.9997638e+27,-1.0,1,[ 0.131  0.238 -2.048 -1.517],,2233.681,1.0,-135.02058,1.0,26285.941,-7934168.0,11.0,76659.695,11.0,61314210000.0,11,154000,1374.1018,880,3649.1143,2789.5352,1.0,-135.02058,224.45454545454547,10.0,14102.443,859.5791,5616117.5,1.0,0.41894197,-1.269584e+20,791.69867,,1.1963321,2233.6809656838536,80,,346.8703725337982,True,10.0
8636672000000.0,-1.0,1,[ 0.044  0.15  -2.058 -1.529],,3567.2805,1.0,-220.54247,1.0,24.387466,-20452170.0,11.0,66.04512,11.0,468539260.0,11,157930,3077.4155,891,4999.26,4509.3945,1.0,-220.54247,357.27272727272725,10.0,24.882221,489.86523,16101438.0,1.0,0.41894197,-12786261000000.0,1837.3746,,0.3253964,3567.2806912027622,81,,358.55819940567017,True,10.0
3666806900000000.0,-1.0,1,[ 0.002  0.157 -2.076 -1.645],,2184.2424,1.0,-221.97174,1.0,48.821438,-12669900.0,11.0,132.1465,11.0,564064300.0,11,160344,2134.3323,902,4949.314,4899.404,1.0,-221.97174,219.45454545454547,10.0,25.504034,49.90994,8405696.0,1.0,0.41894197,-258212950000000.0,1906.5101,,0.25601915,2184.242347314152,82,,364.9197871685028,True,10.0
36144480000000.0,-1.0,1,[-0.047  0.121 -2.08  -1.658],,1032.5132,1.0,-114.98925,1.0,74.131935,-2681762.2,11.0,264.24423,11.0,90368090.0,11,161491,612.7369,913,2509.5063,2089.7302,1.0,-114.98925,104.27272727272727,9.999999,31.085176,419.7762,1585481.8,1.0,0.41894197,-6590927700000.0,720.69305,,0.122364156,1032.513069972632,83,,368.7465355396271,True,9.999999
2585227000000000.0,-1.0,1,[ 0.014  0.134 -2.078 -1.659],,2274.9539,1.0,-210.23268,1.0,150.5706,-12033233.0,11.0,529.4724,11.0,283337250.0,11,164003,1765.1097,924,4998.9717,4489.1274,1.0,-210.23268,228.36363636363637,10.0,64.03857,509.84406,7683032.0,1.0,0.41894197,-221184300000000.0,1583.5457,,0.06218501,2274.95377902269,84,,377.03116941452026,True,10.0
79905180000000.0,-1.0,1,[ 0.056  0.18  -2.075 -1.653],,3937.9963,1.0,-219.28941,1.0,82.60262,-20922052.0,11.0,292.0101,11.0,457521540.0,11,168342,1488.8221,935,4999.3555,2550.1812,1.0,-219.28941,394.45454545454544,10.0,36.65827,2449.1743,16571147.0,1.0,0.41894197,-38892305000000.0,1031.179,,0.22914067,3937.996353013953,85,,390.9692921638489,True,10.0
632194900.0,-1.0,1,[ 0.053  0.24  -2.077 -1.636],,4053.6008,1.0,-249.37645,1.0,23.527328,-22850598.0,11.0,68.86915,11.0,270956350.0,11,172806,3374.0232,946,4999.3867,4319.809,1.0,-249.37645,405.8181818181818,10.0,17.649757,679.5775,18499636.0,1.0,0.41894197,-109667110000.0,1438.0398,,0.40831295,4053.600645026787,86,,404.02638387680054,True,10.0
3.2604778e+31,-1.0,1,[ 0.026  0.296 -2.086 -1.634],,4958.066,1.0,-228.05424,1.0,1582956.8,-28950356.0,11.0,5535219.5,11.0,13298838000000.0,11,178262,409.23495,957,4999.506,450.6748,1.0,-228.05424,496.0,10.0,532234.94,4548.831,24599168.0,1.0,0.41894197,-2.4844932e+22,129.41183,,3.5462818,4958.0659881444535,87,,418.191730260849,True,10.0
1.6850191e+23,-1.0,1,[ 0.111  0.383 -2.114 -1.634],,3046.255,1.0,-241.05339,1.0,16626.154,-16490268.0,11.0,58846.125,11.0,49600504000.0,11,181621,2366.7783,968,4999.334,4319.8574,1.0,-241.05339,305.3636363636364,10.0,6754.65,679.47656,12139417.0,1.0,0.41894197,-1.7859517e+18,1691.0785,,1.532562,3046.2550653778308,88,,425.8022654056549,True,10.0
6.7632086e+27,-1.0,1,[ 0.052  0.484 -2.133 -1.593],,3777.0742,1.0,-241.11794,1.0,1972915100.0,-22602340.0,11.0,6862814700.0,11.0,1.55885e+16,11,185780,3477.3552,979,4999.003,4699.2837,1.0,-241.11794,378.09090909090907,10.0,623909600.0,299.7193,18252050.0,1.0,0.41894197,-3.5777102e+20,1996.4365,,0.023076952,3777.074352084371,89,,435.77017307281494,True,10.0
1.5063033e+23,-1.0,1,[ 0.046  0.377 -2.146 -1.656],,4173.5786,1.0,-222.24498,1.0,11156.527,-24676220.0,11.0,39319.184,11.0,97285910000.0,11,190375,3693.8306,990,4999.28,4519.5317,1.0,-222.24498,417.72727272727275,10.0,4183.759,479.7481,20325440.0,1.0,0.41894197,-1.6885509e+18,1704.8992,,10.531012,4173.578687501355,90,,447.5218756198883,True,10.0
5311777000000000.0,-1.0,1,[-0.063  0.403 -2.183 -1.616],,3013.1013,1.0,-212.1246,1.0,396.33316,-14937878.0,11.0,1394.5485,11.0,1678066700.0,11,193700,1873.4066,1001,4999.0137,3859.3188,1.0,-212.1246,302.27272727272725,10.0,154.5123,1139.6948,10587589.0,1.0,0.41894197,-317054520000000.0,1228.3354,,0.3219147,3013.10135030533,91,,455.02494502067566,True,10.0
2882801500000.0,-1.0,1,[-0.117  0.373 -2.182 -1.62 ],,1698.8348,1.0,-131.3461,1.0,601.13654,-5222639.0,11.0,2043.847,11.0,822193900.0,11,195580,608.9423,1012,3349.3452,2259.4526,1.0,-131.3461,170.9090909090909,10.0,409.41388,1089.8925,3269798.5,1.0,0.41894197,-3316483600000.0,619.48285,,0.06689776,1698.834835704342,92,,459.8285994529724,True,10.0
5033864700.0,-1.0,1,[-0.059  0.395 -2.181 -1.617],,2640.3977,1.0,-203.45903,1.0,29.584558,-11832974.0,11.0,106.25076,11.0,265437100.0,11,198496,1220.878,1023,4599.544,3180.0242,1.0,-203.45903,265.09090909090907,9.999999,18.392637,1419.5198,8150171.5,1.0,0.41894197,-261555750000.0,1085.574,,0.21302603,2640.3977915969467,93,,466.95212864875793,True,9.999999
1894675900000.0,-1.0,1,[-0.109  0.433 -2.184 -1.615],,2140.5745,1.0,-146.11401,1.0,683.09,-7235659.5,11.0,2368.5537,11.0,840369000.0,11,200862,1090.7163,1034,3579.2476,2529.3892,1.0,-146.11401,215.0909090909091,10.0,328.47693,1049.8583,5005523.0,1.0,0.41894197,-3070526500000.0,650.74036,,0.7839514,2140.5746427279914,94,,473.7862801551819,True,10.0
4.482185e+28,-1.0,1,[-0.057  0.466 -2.181 -1.606],,3487.544,1.0,-213.89131,1.0,66304.17,-16644380.0,11.0,231095.4,11.0,140241240000.0,11,204710,1457.9221,1045,4608.6587,2579.0369,1.0,-213.89131,349.8181818181818,9.999999,21427.014,2029.6218,12946952.0,1.0,0.41894197,-7.827751e+20,885.4315,,3.7587883,3487.5440058984545,95,,486.35247778892517,True,9.999999
6.295674e+19,-1.0,1,[ 0.004  0.478 -2.182 -1.608],,4998.9434,1.0,-246.82207,1.0,4132.217,-29340168.0,11.0,14554.162,11.0,48776897000.0,11,210210,0.6307706,1056,4999.241,0.92871094,1.0,-246.82207,500.0,10.0,1951.973,4998.3125,24989434.0,1.0,0.41894197,-3.452017e+16,0.262791,,0.5119048,4998.943271055398,96,,503.812340259552,True,10.0
9.648992e+26,-1.0,1,[ 0.056  0.417 -2.196 -1.703],,4944.3013,1.0,-222.05594,1.0,9324.9795,-28826706.0,11.0,32477.594,11.0,107907650000.0,11,215651,545.01953,1067,4999.328,600.0459,1.0,-222.05594,494.6363636363636,10.0,4319.051,4399.282,24475824.0,1.0,0.41894197,-1.3514728e+20,172.35066,,0.18902744,4944.301742056769,97,,521.8426957130432,True,10.0
2.6575182e+26,-1.0,1,[ 0.112  0.32  -2.194 -1.757],,3732.5803,1.0,-228.65509,1.0,210628.27,-21394276.0,11.0,736394.7,11.0,1749470000000.0,11,219763,3402.835,1078,4999.4375,4669.6924,1.0,-228.65509,373.8181818181818,9.999999,73659.01,329.74527,17043232.0,1.0,0.41894197,-7.0928937e+19,1763.8239,,0.06509728,3732.5803123740607,98,,536.5800349712372,True,9.999999
1.09697105e+27,-1.0,1,[-0.01   0.333 -2.211 -1.771],,4241.1714,1.0,-218.17316,1.0,36912.168,-23755700.0,11.0,128997.414,11.0,305597500000.0,11,224433,2841.5415,1089,4999.608,3599.978,1.0,-218.17316,424.54545454545456,10.0,12302.881,1399.6298,19404348.0,1.0,0.41894197,-1.4411611e+20,1190.2987,,0.012248411,4241.171387263168,99,,551.7693412303925,True,10.0
1.0427638e+23,-1.0,1,[-0.066  0.427 -2.209 -1.711],,2623.247,1.0,-200.30011,1.0,11933.25,-11741632.0,11.0,41854.734,11.0,13776237000.0,11,227330,1543.316,1100,4629.2812,3549.35,1.0,-200.30011,263.3636363636364,10.0,5133.694,1079.931,8011054.0,1.0,0.41894197,-1.2046561e+18,1062.84,,22.201475,2623.247145196998,100,,561.2751970291138,True,10.0
1.5424548e+19,-1.0,1,[-0.004  0.436 -2.211 -1.715],,4663.7065,1.0,-223.18575,1.0,280.29468,-27226406.0,11.0,980.49896,11.0,2372308200.0,11,232462,3354.2664,1111,4999.477,3690.0366,1.0,-223.18575,466.54545454545456,10.0,95.082,1309.4404,22875272.0,1.0,0.41894197,-1.7088284e+16,1060.7122,,0.3006212,4663.7067084403,101,,575.5201978683472,True,10.0
1.3405949e+25,-1.0,1,[ 0.056  0.454 -2.211 -1.712],,4807.278,1.0,-231.88713,1.0,11700.25,-27829008.0,11.0,41001.684,11.0,109529285000.0,11,237752,1918.2727,1122,4999.4604,2110.4556,1.0,-231.88713,480.90909090909093,10.0,4451.6387,2889.005,23477896.0,1.0,0.41894197,-1.5930818e+19,606.61115,,0.27265993,4807.277761338826,102,,590.8868682384491,True,10.0
3.3669904e+28,-1.0,1,[-0.034  0.373 -2.235 -1.732],,3517.6194,1.0,-230.0566,1.0,1845.0972,-18598528.0,11.0,5958.997,11.0,22488390000.0,11,241629,1878.011,1133,4999.489,3359.8806,1.0,-230.0566,352.45454545454544,10.0,1766.0778,1639.6082,14247400.0,1.0,0.41894197,-7.983901e+20,1368.8513,,0.49931455,3517.6191949206914,103,,602.8457186222076,True,10.0
3.4136546e+18,-1.0,1,[ 0.027  0.364 -2.235 -1.745],,4999.117,1.0,-229.02487,1.0,15348.212,-29342546.0,11.0,53605.36,11.0,126975420000.0,11,247129,0.27041903,1144,4999.6104,0.7636719,1.0,-229.02487,500.0,10.0,5081.3457,4998.8467,24991172.0,1.0,0.41894197,-8039555000000000.0,0.19641523,,1.8154693,4999.117031020564,104,,621.3145592212677,True,10.0
3.5270588e+17,-1.0,1,[ 0.007  0.244 -2.255 -1.726],,4157.4985,1.0,-233.06221,1.0,8696.108,-23600456.0,11.0,28002.99,11.0,21305588000.0,11,251706,2948.055,1155,4999.516,3790.0725,1.0,-233.06221,416.09090909090907,10.0,3879.0242,1209.4436,19249264.0,1.0,0.41894197,-2584097700000000.0,1401.5952,,0.38398442,4157.498492126391,105,,637.4128983020782,True,10.0
1.0032674e+33,-1.0,1,[ 0.054  0.284 -2.257 -1.715],,4668.928,1.0,-226.28047,1.0,19218.541,-27238874.0,11.0,67927.09,11.0,196880530000.0,11,256844,3300.098,1166,4999.3477,3630.5173,1.0,-226.28047,467.09090909090907,10.0,7889.106,1368.8303,22887958.0,1.0,0.41894197,-1.3780915e+23,1043.5826,,2.5279245,4668.92836268317,106,,655.6081800460815,True,10.0
7.012221e+21,-1.0,1,[ 0.081  0.18  -2.265 -1.779],,3177.2236,1.0,-226.23436,1.0,104.921814,-17416908.0,11.0,343.54736,11.0,896282240.0,11,260347,2657.5017,1177,4999.138,4479.416,1.0,-226.23436,318.45454545454544,9.999999,93.19744,519.72217,13066398.0,1.0,0.41894197,-3.643016e+17,1723.8462,,1.2851623,3177.224027884007,107,,667.2235903739929,True,9.999999
7.504813e+19,-1.0,1,[ 0.019  0.179 -2.271 -1.789],,3981.9531,1.0,-229.05759,1.0,64445.51,-22001384.0,11.0,225195.06,11.0,234870830000.0,11,264733,3362.1123,1188,4999.348,4379.5073,1.0,-229.05759,398.72727272727275,10.0,24428.38,619.8407,17650500.0,1.0,0.41894197,-3.7691413e+16,1339.6077,,0.22394194,3981.9529883712194,108,,681.1959564685822,True,10.0
8.349347e+16,-1.0,1,[ 0.075  0.166 -2.266 -1.813],,3380.8296,1.0,-222.69841,1.0,884.5099,-18744056.0,11.0,3122.4446,11.0,1477454100.0,11,268459,3021.128,1199,4998.926,4639.2246,1.0,-222.69841,338.72727272727275,9.999999,338.81882,359.70142,14393912.0,1.0,0.41894197,-1256965000000000.0,1721.5994,,0.050069712,3380.8292279036027,109,,691.6085245609283,True,9.999999
9874743000.0,-1.0,1,[ 0.016  0.186 -2.27  -1.813],,3610.275,1.0,-236.6748,1.0,360.50253,-21358468.0,11.0,1255.111,11.0,2867598000.0,11,272435,3190.5303,1210,4999.465,4579.72,1.0,-236.6748,361.45454545454544,10.0,115.10266,419.7448,17007384.0,1.0,0.41894197,-435235030000.0,1993.3135,,0.5511917,3610.2749207497695,110,,703.1655688285828,True,10.0
2.3267869e+33,-1.0,1,[ 0.047  0.191 -2.271 -1.813],,3921.9382,1.0,-239.99406,1.0,338126.6,-23019832.0,11.0,1182190.5,11.0,2952035300000.0,11,276753,3472.239,1221,4999.5195,4549.8203,1.0,-239.99406,392.54545454545456,9.999998,118157.47,449.69934,18668648.0,1.0,0.41894197,-2.098833e+23,1813.0219,,0.12361967,3921.937991657809,111,,717.2840213775635,True,9.999998
1300167800.0,-1.0,1,[ 0.068  0.308 -2.281 -1.849],,4548.9478,1.0,-231.5313,1.0,609.17926,-26165162.0,11.0,2133.127,11.0,4945322500.0,11,281760,3099.788,1232,4999.38,3550.2202,1.0,-231.5313,455.1818181818182,10.0,215.30014,1449.1597,21814196.0,1.0,0.41894197,-161828010000.0,1058.9,,0.12559322,4548.947721682086,112,,732.2784225940704,True,10.0
421331830000.0,-1.0,1,[ 0.02   0.347 -2.288 -1.844],,4870.0444,1.0,-223.28162,1.0,1077.5841,-28235380.0,11.0,3754.6238,11.0,8682654000.0,11,287119,1291.129,1243,4999.5933,1420.6777,1.0,-223.28162,487.1818181818182,10.0,347.36414,3578.9155,23884038.0,1.0,0.41894197,-2833071500000.0,408.29102,,0.01650595,4870.044580616856,113,,748.2364780902863,True,10.0
6705334300.0,-1.0,1,[ 0.074  0.32  -2.288 -1.859],,3744.408,1.0,-216.41154,1.0,6.1422615,-21919856.0,11.0,20.961,11.0,105084940.0,11,291243,3344.7307,1254,4999.1416,4599.465,1.0,-216.41154,374.90909090909093,10.0,6.4569902,399.67688,17569332.0,1.0,0.41894197,-356346270000.0,1883.81,,0.95144427,3744.4079783924635,114,,760.544281244278,True,10.0
8.053888e+29,-1.0,1,[ 0.023  0.332 -2.281 -1.825],,4888.123,1.0,-244.86383,1.0,2670.2869,-28367842.0,11.0,7605.641,11.0,43125540000.0,11,296622,1109.1481,1265,4999.442,1220.4673,1.0,-244.86383,489.0,9.999999,1815.232,3778.9746,24016764.0,1.0,0.41894197,-3.904711e+21,350.7435,,1.2002083,4888.122779262327,115,,777.7653996944427,True,9.999999
75354420000000.0,-1.0,1,[-0.034  0.239 -2.241 -1.779],,1975.1392,1.0,-145.7351,1.0,131.25677,-6741160.0,11.0,423.0608,11.0,530626020.0,11,298806,1935.2069,1276,3329.5269,3289.5945,1.0,-145.7351,198.54545454545453,10.0,78.442955,39.932343,4811359.0,1.0,0.41894197,-16752368000000.0,954.03534,,0.40546316,1975.1392214773746,116,,784.1078178882599,True,10.0
500043500.0,-1.0,1,[-0.094  0.245 -2.238 -1.764],,1100.7668,1.0,-74.18167,1.0,175.37433,-1858650.2,11.0,589.49866,11.0,169212290.0,11,300028,520.8861,1287,1669.775,1089.8943,1.0,-74.18167,111.0909090909091,9.999998,80.073845,579.88074,1373293.2,1.0,0.41894197,-11022539000.0,402.00195,,0.1285343,1100.7668259486536,117,,788.427136182785,True,9.999998
96364585000.0,-1.0,1,[-0.153  0.231 -2.243 -1.751],,911.6604,1.0,-86.68829,1.0,755.0656,-1788695.2,11.0,2653.8284,11.0,189860700.0,11,301042,481.88965,1298,2029.8606,1600.0898,1.0,-86.68829,92.18181818181819,9.999998,288.54236,429.7708,1071434.0,1.0,0.41894197,-222845750000.0,490.21344,,0.37851036,911.6604512561194,118,,791.7453660964966,True,9.999998
2.577381e+18,-1.0,1,[-0.17   0.115 -2.24  -1.795],,870.73615,1.0,-55.66475,1.0,119740.15,-1238146.8,11.0,414453.2,11.0,68916625000.0,11,302011,461.02512,1309,1449.7726,1040.0615,1.0,-55.66475,88.0909090909091,9.999999,50006.11,409.711,872261.8,1.0,0.41894197,-587466400000000.0,337.75784,,0.12231001,870.7361318556387,119,,794.4465770721436,True,9.999999
2.5773464e+30,-1.0,1,[-0.255  0.025 -2.24  -1.813],,528.8199,1.0,-60.736767,1.0,25733.53,-593220.5,11.0,90755.125,11.0,3491673900.0,11,302604,478.90057,1320,1189.7427,1139.8234,1.0,-60.736767,53.90909090909091,9.999993,10352.77,49.91931,346815.0,1.0,0.41894197,-3.9558106e+20,259.1612,,0.49815404,528.8198947361251,120,,796.1293637752533,True,9.999993
816961900000000.0,-1.0,1,[-0.526  0.142 -2.215 -1.41 ],,573.3933,1.0,-61.911133,1.0,130.79419,-781887.94,11.0,456.44592,11.0,9016029.0,11,303246,263.72162,1331,1419.6296,1109.958,1.0,-61.911133,58.36363636363637,9.999999,75.82382,309.67166,431059.8,1.0,0.41894197,-10027541000000.0,319.81232,,0.09157592,573.393278626315,121,,797.8266220092773,True,9.999999
266973250000000.0,-1.0,1,[-0.465  0.246 -2.22  -1.376],,605.2108,1.0,-44.666042,1.0,10087.669,-563702.8,11.0,35130.316,11.0,1320571800.0,11,303923,225.56818,1342,969.69666,590.054,1.0,-44.666042,61.54545454545455,9.999994,3230.62,379.64264,400015.0,1.0,0.41894197,-2675858500000.0,183.67043,,0.8699891,605.2108241085075,122,,799.9292566776276,True,9.999994
2.0315116e+32,-1.0,1,[-0.559  0.17  -2.228 -1.408],,518.8854,1.0,-40.142128,1.0,3403276.2,-474217.38,11.0,11847689.0,11.0,201165460000.0,11,304505,209.15863,1353,989.7607,680.0339,1.0,-40.142128,52.90909090909091,9.999999,1085874.4,309.7268,303685.88,1.0,0.41894197,-2.4305978e+21,185.59036,,3.5030816,518.8854263054843,123,,802.2384309768677,True,9.999999
4.628259e+17,-1.0,1,[-0.692 -0.005 -2.226 -1.527],,412.54794,1.0,-26.365717,1.0,10586.908,-274704.1,11.0,36870.086,11.0,744052860.0,11,304970,192.7516,1364,679.8607,460.06436,1.0,-26.365717,42.27272727272727,9.999998,3391.8936,219.79636,194243.38,1.0,0.41894197,-54739102000000.0,155.07268,,0.22397186,412.5479544214238,124,,803.8265209197998,True,9.999998
2.8579784e+16,-1.0,1,[-0.85  -0.19  -2.203 -1.475],,271.63428,1.0,-26.269817,1.0,1624.961,-133259.75,11.0,4495.068,11.0,75577810.0,11,305280,111.86013,1375,519.90564,360.1315,1.0,-26.269817,28.181818181818183,9.999994,833.75037,159.77414,86206.17,1.0,0.41894197,-7954734000000.0,111.449524,,0.1602298,271.6342650309959,125,,805.5258011817932,True,9.999994
1.684776e+17,-1.0,1,[-0.877  0.144 -2.202 -1.104],,412.55157,1.0,-63.55869,1.0,929.8446,-416310.38,11.0,3275.3535,11.0,29824976.0,11,305745,172.80493,1386,1059.7861,820.0395,1.0,-63.55869,42.27272727272727,9.999999,433.24774,239.74664,220795.25,1.0,0.41894197,-80251050000000.0,224.93652,,0.060127564,412.5515737653419,126,,807.8223192691803,True,9.999999
