EpsThisIter,VarVanillaIw,AvgRet,ESSClassic,MaxNormIw,eRenyi2,AvgEpLen,MinNormIw,Bound,J,IterType,AvgVanillaIw,VanillaAvgRet,MinVanillaIw,MaxVanillaIw,BatchSize,VarNormIw,VarDiscRet,AvgDiscRet,VarRet,VarJ,Delta,AvgNormIw,ESSRenyi
100,,-61.0877461176,400.0,0.0025,1.0,87.97,0.0025,-60.242,-60.242,2,1.0,-61.0877461176,1.0,1.0,500,5.4346e-20,1340.05757183,-61.0877461176,1340.05757183,26.1428,1.0,0.0025,500.0
100,,-58.9055083223,500.000006643,0.002,1.0,86.67,0.002,-59.9747,-59.9747,1,1.0,-58.9055083223,1.0,1.0,500,5.43187e-20,51.9139416097,-58.9055083223,51.9139416097,23.6076,1.0,0.002,500.0
100,,-58.0249905492,100.0,0.01,1.0,85.43,0.01,-58.025,-58.025,2,1.0,-58.0249905492,1.0,1.0,500,3.50449e-18,52.5616147964,-58.0249905492,52.5616147964,7.2136,1.0,0.01,500.0
100,,-61.8175478743,200.000000102,0.005,1.0,89.78,0.005,-59.9213,-59.9213,2,1.0,-61.8175478743,1.0,1.0,500,2.1793e-19,1342.67965449,-61.8175478743,1342.67965449,26.3484,1.0,0.005,500.0
100,,-65.4224595499,299.999969474,0.00333333,1.0,93.35,0.00333333,-61.755,-61.755,2,1.0,-65.4224595499,1.0,1.0,500,5.43914e-20,2601.92826403,-65.4224595499,2601.92826403,36.4443,1.0,0.00333333,500.0
100,,-61.1961228968,400.0,0.0025,1.0,88.61,0.0025,-61.6153,-61.6153,2,1.0,-61.1961228968,1.0,1.0,500,5.4346e-20,1356.71153485,-61.1961228968,1356.71153485,36.4964,1.0,0.0025,500.0
100,,-60.218039348,500.000006643,0.002,1.0,87.25,0.002,-61.3358,-61.3358,1,1.0,-60.218039348,1.0,1.0,500,5.43187e-20,1347.51241892,-60.218039348,1347.51241892,36.5063,1.0,0.002,500.0
100,,-58.811335921,100.0,0.01,1.0,86.38,0.01,-58.8113,-58.8113,2,1.0,-58.811335921,1.0,1.0,500,3.50449e-18,52.3113626736,-58.811335921,52.3113626736,7.19641,1.0,0.01,500.0
100,,-61.1396898936,200.000000102,0.005,1.0,88.66,0.005,-59.9755,-59.9755,2,1.0,-61.1396898936,1.0,1.0,500,2.1793e-19,1343.49044572,-61.1396898936,1343.49044572,26.3112,1.0,0.005,500.0
100,,-59.4644877173,299.999969474,0.00333333,1.0,87.17,0.00333333,-59.8052,-59.8052,2,1.0,-59.4644877173,1.0,1.0,500,5.43914e-20,63.9893987762,-59.4644877173,63.9893987762,21.9703,1.0,0.00333333,500.0
100,,-56.8196465656,400.0,0.0025,1.0,83.04,0.0025,-59.0588,-59.0588,2,1.0,-56.8196465656,1.0,1.0,500,5.4346e-20,46.657102638,-56.8196465656,46.657102638,19.3711,1.0,0.0025,500.0
100,,-58.2300025973,500.000006643,0.002,1.0,85.32,0.002,-58.893,-58.893,1,1.0,-58.2300025973,1.0,1.0,500,5.43187e-20,72.8367239509,-58.2300025973,72.8367239509,17.7404,1.0,0.002,500.0
100,,-62.865354497,100.0,0.01,1.0,91.41,0.01,-62.8654,-62.8654,2,1.0,-62.865354497,1.0,1.0,500,3.50449e-18,1330.85325435,-62.865354497,1330.85325435,36.298,1.0,0.01,500.0
100,,-61.8534442003,200.000000102,0.005,1.0,89.76,0.005,-62.3594,-62.3594,2,1.0,-61.8534442003,1.0,1.0,500,2.1793e-19,1341.52061923,-61.8534442003,1341.52061923,36.3742,1.0,0.005,500.0
100,,-63.3237057447,299.999969474,0.00333333,1.0,92.43,0.00333333,-62.6808,-62.6808,2,1.0,-63.3237057447,1.0,1.0,500,5.43914e-20,1332.47931774,-63.3237057447,1332.47931774,36.359,1.0,0.00333333,500.0
100,,-62.5511809419,400.0,0.0025,1.0,90.6,0.0025,-62.6484,-62.6484,2,1.0,-62.5511809419,1.0,1.0,500,5.4346e-20,1337.87364822,-62.5511809419,1337.87364822,36.3677,1.0,0.0025,500.0
100,,-62.7768893568,500.000006643,0.002,1.0,91.06,0.002,-62.6741,-62.6741,1,1.0,-62.7768893568,1.0,1.0,500,5.43187e-20,1325.55581201,-62.7768893568,1325.55581201,36.3394,1.0,0.002,500.0
100,,-66.2872367549,100.0,0.01,1.0,95.91,0.01,-66.2872,-66.2872,2,1.0,-66.2872367549,1.0,1.0,500,3.50449e-18,2574.8936555,-66.2872367549,2574.8936555,50.4891,1.0,0.01,500.0
100,,-62.813038744,200.000000102,0.005,1.0,91.18,0.005,-64.5501,-64.5501,2,1.0,-62.813038744,1.0,1.0,500,2.1793e-19,1331.73472867,-62.813038744,1331.73472867,44.0091,1.0,0.005,500.0
100,,-61.90979811,299.999969474,0.00333333,1.0,89.65,0.00333333,-63.67,-63.67,2,1.0,-61.90979811,1.0,1.0,500,5.43914e-20,1349.81401385,-61.90979811,1349.81401385,41.6916,1.0,0.00333333,500.0
100,,-59.7062715624,400.0,0.0025,1.0,88.31,0.0025,-62.6791,-62.6791,2,1.0,-59.7062715624,1.0,1.0,500,5.4346e-20,61.0936768104,-59.7062715624,61.0936768104,36.3553,1.0,0.0025,500.0
100,,-57.9083889365,500.000006643,0.002,1.0,85.16,0.002,-61.725,-61.725,1,1.0,-57.9083889365,1.0,1.0,500,5.43187e-20,47.12861886,-57.9083889365,47.12861886,32.716,1.0,0.002,500.0
100,,-65.6620176287,100.0,0.01,1.0,93.91,0.01,-65.662,-65.662,2,1.0,-65.6620176287,1.0,1.0,500,3.50449e-18,2605.37305064,-65.6620176287,2605.37305064,50.787,1.0,0.01,500.0
100,,-58.0481338193,200.000000102,0.005,1.0,85.06,0.005,-61.8551,-61.8551,2,1.0,-58.0481338193,1.0,1.0,500,2.1793e-19,48.0785830649,-58.0481338193,48.0785830649,36.4411,1.0,0.005,500.0
100,,-64.6712257266,299.999969474,0.00333333,1.0,92.44,0.00333333,-62.7938,-62.7938,2,1.0,-64.6712257266,1.0,1.0,500,5.43914e-20,2600.40114306,-64.6712257266,2600.40114306,41.7755,1.0,0.00333333,500.0
100,,-58.7479751089,400.0,0.0025,1.0,86.16,0.0025,-61.7823,-61.7823,2,1.0,-58.7479751089,1.0,1.0,500,5.4346e-20,46.7735592979,-58.7479751089,46.7735592979,36.3805,1.0,0.0025,500.0
100,,-58.410484347,500.000006643,0.002,1.0,85.35,0.002,-61.108,-61.108,1,1.0,-58.410484347,1.0,1.0,500,5.43187e-20,52.323810086,-58.410484347,52.323810086,32.7263,1.0,0.002,500.0
100,,-61.6800317916,100.0,0.01,1.0,89.29,0.01,-61.68,-61.68,2,1.0,-61.6800317916,1.0,1.0,500,3.50449e-18,1337.1601486,-61.6800317916,1337.1601486,36.3839,1.0,0.01,500.0
100,,-58.5305890334,200.000000102,0.005,1.0,85.8,0.005,-60.1053,-60.1053,2,1.0,-58.5305890334,1.0,1.0,500,2.1793e-19,47.2790911693,-58.5305890334,47.2790911693,26.2255,1.0,0.005,500.0
100,,-61.9630184865,299.999969474,0.00333333,1.0,90.02,0.00333333,-60.7245,-60.7245,2,1.0,-61.9630184865,1.0,1.0,500,5.43914e-20,1332.88340352,-61.9630184865,1332.88340352,29.9856,1.0,0.00333333,500.0
