Weights,ReturnMeanIW,InitialReturnMean,MeanIW,MinIWNorm,Bound,MaxIW,EpThisIter,EmpiricalD2,ESSRenyi,Iteration,InitialReturnStd,MinIW,InitialReturnMax,EpRewMean,StdIW,TimeElapsed,TimestepsSoFar,InitialBound,MeanIWNorm,MaxIWNorm,EpisodesSoFar,StdIWNorm,J_sample_variance,InitialReturnMin,ESSClassic,EpLenMean
[-2.433  1.612 -3.544 -1.575 -3.339],276.84293,-4.3945314e-05,2.2554297,9.049288e-08,276.84293,177.99968,100,2055.3625,0.048653215,470,181.97374,9.049289e-06,605.6094,844.2055147563675,17.767612,2835.086256504059,5153817,-4.2319298e-05,0.022554295,1.7799968,47000,0.17767614,5058119.0,-234.45703,1.5858352,85.44
[-2.421  1.621 -3.549 -1.583 -3.346],301.49655,2.5024414e-05,5.7164516,2.5799906e-07,301.49655,490.5436,100,767.40656,0.13030903,471,132.61234,2.5799905e-05,445.90875,813.9032838049774,48.855225,2840.7137837409973,5162058,2.4318695e-05,0.057164513,4.905436,47100,0.48855224,5436214.5,-194.16351,1.350596,82.41
[-2.423  1.638 -3.548 -1.563 -3.367],57.432472,-1.953125e-05,0.37765926,3.3085834e-09,57.432472,4.2078485,100,143634740.0,6.962104e-07,472,184.76842,3.3085834e-07,783.7235,866.103491346515,0.7071745,2846.760026216507,5170821,-2.002716e-05,0.0037765927,0.042078484,47200,0.007071744,89556.61,-246.35107,22.191,87.63
[-2.415  1.623 -3.551 -1.605 -3.341],276.56946,-6.1035157e-06,1.0947022,9.555433e-07,276.56946,38.707153,100,156.53813,0.63882196,473,151.631,9.555434e-05,614.3168,815.5025479536737,4.4607058,2851.4766170978546,5179078,-5.4836273e-06,0.010947023,0.38707152,47300,0.04460706,5841368.5,-215.75513,5.680498,82.57
[-2.405  1.63  -3.553 -1.616 -3.353],16.98682,-7.93457e-05,0.6653503,1.4190468e-05,16.98682,11.24352,100,17.074837,5.856571,474,196.06598,0.0014190469,1006.9303,832.9036057289928,1.4537597,2857.63623380661,5187509,-8.177757e-05,0.006653504,0.11243519,47400,0.014537596,28008.316,-203.14062,17.318949,84.31
[-2.407  1.62  -3.548 -1.619 -3.365],3.5857868,7.446289e-05,1.0148422,0.0019334799,3.5857868,5.189471,100,1.407305,71.0578,475,192.65575,0.19334799,771.5309,858.3025641210485,0.6633768,2863.1911149024963,5196194,7.43866e-05,0.010148422,0.051894706,47500,0.006633768,56234.434,-238.54138,70.0628,86.85
[-2.412  1.619 -3.549 -1.618 -3.365],302.02505,5.3100586e-05,1.1690811,4.1542073e-08,302.02505,39.0729,100,3844.9734,0.026007982,476,199.58757,4.1542075e-06,665.9201,863.9061206607126,4.672337,2868.6475195884705,5204935,5.197525e-05,0.011690811,0.39072898,47600,0.046723373,5550244.0,-254.16425,5.891805,87.41
[-2.418  1.604 -3.55  -1.622 -3.371],72.33982,3.234863e-05,0.68875957,5.2686464e-06,72.33982,15.081359,100,94.18084,1.0617871,477,134.98846,0.00052686466,447.5194,802.3075266285637,2.1586046,2873.4631395339966,5213060,3.0517578e-05,0.006887594,0.15081358,47700,0.021586044,132012.08,-212.55786,9.240224,81.25
[-2.404  1.602 -3.552 -1.642 -3.373],8.674747,1.7089844e-05,0.97853166,0.0051896004,8.674747,1.8400155,100,1.045125,95.682335,478,172.60188,0.51896006,545.1246,814.7047920162154,0.21004434,2878.34441280365,5221309,1.7881393e-05,0.009785316,0.018400155,47800,0.0021004435,36537.1,-224.95105,95.59537,82.49
[-2.404  1.602 -3.554 -1.641 -3.388],45.931652,4.272461e-06,0.4252746,2.9928568e-08,45.931652,7.7528567,100,756823.25,0.00013213124,479,168.61024,2.992857e-06,598.4137,811.4064976506301,0.905328,2883.602655649185,5229525,5.2452087e-06,0.004252746,0.077528566,47900,0.009053279,19875.803,-211.65228,18.077227,82.16
[-2.42   1.621 -3.558 -1.602 -3.362],30.723162,2.380371e-05,0.5345362,1.0551215e-05,30.723162,7.0072412,100,40.804085,2.450735,480,168.22777,0.0010551215,584.7124,845.1057360399917,0.9795614,2888.4627850055695,5238078,2.43783e-05,0.005345362,0.07007241,48000,0.009795614,86806.41,-215.33362,22.94515,85.53
[-2.412  1.627 -3.56  -1.602 -3.356],62.530594,1.953125e-05,0.41438133,2.5743804e-08,62.530594,5.5186806,100,16742131.0,5.9729555e-06,481,188.87816,2.5743805e-06,1100.0376,829.8011070226571,0.99618,2893.1444368362427,5246478,2.2888184e-05,0.004143813,0.055186804,48100,0.0099618,191033.9,-220.06458,14.750785,84.0
[-2.413  1.645 -3.555 -1.564 -3.358],46.36315,1.7700195e-05,0.7559419,9.813791e-06,46.36315,7.7260547,100,25.453096,3.928795,482,166.46136,0.0009813791,440.83917,878.9999533595911,1.3780085,2898.381717443466,5255370,1.7642975e-05,0.007559419,0.07726055,48200,0.0137800835,57948.348,-249.2752,23.132229,88.92
[-2.404  1.647 -3.557 -1.577 -3.355],189.15712,7.995605e-05,0.7287222,1.2845054e-06,189.15712,33.618206,100,2234.8428,0.044745877,483,151.99265,0.00012845054,575.0176,874.8030580450396,3.3912537,2903.0554599761963,5264220,7.915497e-05,0.007287222,0.33618206,48300,0.033912536,3752820.2,-225.01935,4.4136643,88.5
[-2.387  1.641 -3.549 -1.609 -3.329],73.06824,-5.1879884e-05,0.8258993,1.5358867e-07,73.06824,33.40114,100,27793.643,0.0035979452,484,155.52979,1.5358868e-05,666.92126,832.8991199622466,3.3532372,2908.323772907257,5272651,-5.2273273e-05,0.008258993,0.33401138,48400,0.03353237,212591.67,-213.1604,5.7193694,84.31
[-2.378  1.627 -3.551 -1.647 -3.341],210.59816,7.385254e-05,0.97410035,1.348268e-07,210.59816,60.07836,100,8752.711,0.011425031,485,190.0271,1.34826805e-05,700.81055,839.0004395766877,6.1215653,2913.866703748703,5281143,7.390976e-05,0.009741004,0.6007836,48500,0.06121565,3561606.8,-229.25122,2.4695764,84.92
[-2.382  1.61  -3.552 -1.663 -3.324],488.75244,1.2817382e-05,1.9499886,9.782967e-07,488.75244,134.45953,100,3019.9026,0.03311365,486,296.18332,9.7829674e-05,2053.8096,876.0039855669482,13.423864,2920.357456445694,5290005,1.1920929e-05,0.019499883,1.3445953,48600,0.13423863,26794468.0,-286.23657,2.0665228,88.62
[-2.395  1.603 -3.552 -1.65  -3.294],19.968243,-2.380371e-05,0.79708916,3.2235275e-05,19.968243,8.062372,100,3.5016336,28.5581,487,199.26741,0.0032235277,915.1192,824.7049916831617,0.9724286,2925.997718334198,5298354,-2.4318695e-05,0.007970892,0.08062372,48700,0.009724285,57951.305,-234.94012,40.18746,83.49
[-2.402  1.614 -3.556 -1.635 -3.315],36.18369,2.0751953e-05,0.75084096,6.604363e-05,36.18369,11.1805,100,15.098124,6.6233397,488,166.30505,0.006604363,531.008,818.805260765574,1.3395675,2931.207666158676,5306644,2.1457672e-05,0.00750841,0.111805,48800,0.013395675,117612.73,-239.04431,23.906424,82.9
[-2.397  1.615 -3.543 -1.662 -3.293],26.80642,2.0141602e-05,0.5076823,6.6236453e-06,26.80642,4.0325246,100,45.179176,2.2134092,489,161.90154,0.00066236453,691.14154,818.7051649756078,0.73164886,2936.5306162834167,5314933,1.859665e-05,0.0050768233,0.040325247,48900,0.007316489,35365.3,-218.93152,32.499947,82.89
[-2.401  1.603 -3.545 -1.677 -3.297],12.872471,-8.789063e-05,1.0203543,0.0028165923,12.872471,2.4311898,100,1.38132,72.39452,490,166.68178,0.28165925,666.1205,813.7076745595978,0.5156746,2941.586380958557,5323172,-8.773804e-05,0.010203541,0.024311896,49000,0.0051567457,53591.668,-223.92615,79.65482,82.39
[-2.396  1.601 -3.545 -1.687 -3.286],44.75178,-4.0893556e-05,0.6384797,3.7974305e-06,44.75178,15.021527,100,282.27942,0.35425892,491,243.15645,0.00037974305,979.1122,840.7046718996005,1.8337177,2945.9515347480774,5331681,-3.7670135e-05,0.006384797,0.15021527,49100,0.018337175,66287.55,-240.95471,10.812656,85.09
[-2.396  1.618 -3.548 -1.668 -3.289],35.525856,-4.2114258e-05,0.47135395,7.581376e-06,35.525856,8.845617,100,69.87767,1.4310724,492,155.81233,0.0007581376,377.8208,842.0065482705753,1.1003891,2951.486472606659,5340203,-4.2915344e-05,0.0047135395,0.08845617,49200,0.01100389,111259.195,-242.2561,15.503824,85.22
[-2.402  1.606 -3.548 -1.672 -3.305],28.322985,6.1035155e-07,0.92281836,0.00042735483,28.322985,9.719968,100,5.1872253,19.27813,493,154.1044,0.042735483,526.12683,823.7056919857142,1.4924457,2956.7754216194153,5348542,,0.009228183,0.09719968,49300,0.014924459,76398.65,-223.93408,27.658232,83.39
[-2.399  1.613 -3.55  -1.672 -3.278],24.577213,-1.3427734e-05,1.1331453,0.00021010681,24.577213,12.087435,100,7.5359483,13.269731,494,167.2323,0.021010682,664.6913,825.1043641992354,2.2074804,2961.5873646736145,5356895,-1.2397766e-05,0.011331452,0.120874345,49400,0.022074804,59264.66,-245.33862,20.854647,83.53
[-2.397  1.601 -3.551 -1.687 -3.281],92.878,2.8686523e-05,0.99586624,3.7348986e-09,92.878,52.74643,100,1507895.9,6.6317574e-05,495,133.54692,3.7348985e-07,434.72266,775.1042774472345,6.031793,2966.8197977542877,5364748,2.9325485e-05,0.009958663,0.5274643,49500,0.060317926,867993.0,-205.36499,2.653562,78.53
[-2.399  1.578 -3.553 -1.717 -3.257],21.497812,1.586914e-05,1.3871799,0.00019990034,21.497812,22.660322,100,4.843585,20.645864,496,147.05328,0.019990034,591.21063,768.6086024054358,2.739105,2972.391841650009,5372536,1.4781952e-05,0.013871798,0.22660321,49600,0.027391048,122088.734,-218.85138,20.412382,77.88
[-2.412  1.588 -3.546 -1.698 -3.26 ],100.31377,3.601074e-05,0.87161535,1.898517e-06,100.31377,26.522272,100,457.03223,0.21880294,497,149.76523,0.00018985171,469.42548,770.4068376836235,2.882969,2977.7516028881073,5380342,3.671646e-05,0.008716154,0.26522273,49700,0.028829686,416433.75,-210.66077,8.374983,78.06
[-2.41   1.605 -3.549 -1.681 -3.255],76.76015,5.7983398e-05,0.7825579,4.4234553e-06,76.76015,13.124767,100,686.7361,0.14561635,498,185.56276,0.00044234554,674.0077,805.8069415265196,2.1212878,2982.709146976471,5388502,5.7697296e-05,0.007825579,0.13124767,49800,0.021212878,366630.8,-216.04602,11.978987,81.6
[-2.397  1.58  -3.543 -1.702 -3.223],18.447363,7.8125e-05,0.4341894,8.606331e-06,18.447363,6.005635,100,42.497143,2.3530993,499,183.37138,0.0008606331,847.9954,791.8083680501561,0.8607995,2988.1122920513153,5396522,7.748604e-05,0.0043418943,0.060056347,49900,0.008607995,56312.1,-202.02411,20.282001,80.2
