ReturnStepMaxmin,EpThisIter,MinIW,InitialReturnMax,EmpiricalD2,InitialReturnMean,MaxIWNorm,MeanIW,ESSRenyi,InitialReturnStd,TimestepsSoFar,ReturnMeanIW,StdIWNorm,Weights,EpisodesSoFar,MaxIW,MeanIWNorm,Bound,MinIWNorm,EpRewMean,J_sample_variance,Iteration,EpLenMean,TimeElapsed,ReturnStepMax,MeanEntropy,InitialBound,ESSClassic,InitialReturnMin,StdIW
,100,0.0042552026,,20.303696,-99.0,0.04030816,0.43272865,4.925212,9.949874,4703494,-42.788486,0.0061731553,[ 0.187  0.129  0.072 ... -0.389 -0.245 -0.498],38400,4.030816,0.004327287,-57.80836,4.2552027e-05,-99.0,3867.6855,384,122.73,17400.205503702164,100.0,2.0949745,-102.333336,32.94798,-100.0,0.61731553
100.0,100,0.0034435175,-100.0,28.902716,-100.0,0.04261307,0.453477,3.4598825,,4714230,-45.3477,0.0075287526,[ 0.187  0.129  0.072 ... -0.39  -0.243 -0.5  ],38500,4.2613072,0.00453477,-63.268112,3.4435176e-05,-100.0,5725.466,385,107.36,17421.082228899002,100.0,2.0886364,-103.333336,26.621532,-100.0,0.75287527
,100,0.0028800243,,25.606945,-97.0,0.037114147,0.42003304,3.9051905,17.058722,4725611,-40.06877,0.0061331405,[ 0.187  0.128  0.072 ... -0.388 -0.239 -0.51 ],38600,3.7114148,0.00420033,-56.93654,2.8800241e-05,-97.0,3699.8186,386,113.81,17442.138649225235,100.0,2.0900922,-100.333336,31.92789,-100.0,0.6133141
,100,0.005705476,,25.145544,-98.0,0.037850007,0.47611743,3.9768476,14.0,4739311,-47.118088,0.005987706,[ 0.187  0.128  0.072 ... -0.387 -0.236 -0.512],38700,3.7850008,0.0047611743,-63.8332,5.7054756e-05,-98.0,3655.9902,387,137.0,17463.144320249557,100.0,2.084233,-101.333336,38.735878,-100.0,0.5987706
,100,0.0007448585,,27.455866,-97.0,0.038836654,0.4091032,3.642209,17.058722,4751526,-36.85416,0.00641157,[ 0.187  0.129  0.072 ... -0.387 -0.239 -0.514],38800,3.8836656,0.0040910314,-54.320274,7.448585e-06,-97.0,2945.1206,388,122.15,17483.948803424835,100.0,2.083239,-100.333336,28.933537,-100.0,0.6411571
,100,0.0008891414,,42.513626,-98.0,0.037363376,0.38348937,2.352187,14.0,4763941,-37.034275,0.0058144457,[ 0.187  0.128  0.072 ... -0.388 -0.238 -0.516],38900,3.736338,0.0038348937,-58.768433,8.891414e-06,-98.0,3404.108,389,124.15,17504.724578380585,100.0,2.0813584,-101.333336,30.313625,-100.0,0.5814445
,100,0.0017804787,,17.996548,-96.0,0.027209273,0.48137948,5.556621,19.595919,4776655,-41.023888,0.0064796377,[ 0.187  0.129  0.072 ... -0.386 -0.241 -0.515],39000,2.7209272,0.004813795,-55.16467,1.7804787e-05,-96.0,3261.4314,390,127.14,17528.130083084106,100.0,2.0817852,-99.333336,35.563557,-100.0,0.64796376
,100,0.0010200446,,28.61758,-99.0,0.03017447,0.36992976,3.4943554,9.949874,4789890,-34.86305,0.0052136187,[ 0.187  0.129  0.072 ... -0.386 -0.241 -0.516],39100,3.017447,0.0036992976,-52.694847,1.0200445e-05,-99.0,2441.9907,391,132.35,17548.881004095078,100.0,2.0809824,-102.333336,33.4865,-100.0,0.5213619
,100,0.010053917,100.0,16.052652,-91.0,0.041329946,0.4501511,6.2295003,31.92178,4803486,-39.698063,0.006517716,[ 0.187  0.129  0.072 ... -0.387 -0.237 -0.52 ],39200,4.1329947,0.004501511,-53.053314,0.00010053917,-91.0,3839.2566,392,135.96,17573.49695110321,100.0,2.0771291,-94.333336,32.295563,-100.0,0.6517716
,100,0.0070108445,,18.080791,-97.0,0.033442806,0.49787015,5.530731,17.058722,4817365,-48.768353,0.0063245287,[ 0.187  0.128  0.072 ... -0.387 -0.237 -0.524],39300,3.3442807,0.004978701,-62.942192,7.010844e-05,-97.0,4069.447,393,138.79,17594.4128677845,100.0,2.0725734,-100.333336,38.259865,-100.0,0.63245285
,100,0.008229404,100.0,11.550141,-94.0,1.9601115,2.6637893,8.657903,27.64055,4831509,126.05911,0.19453858,[ 0.187  0.128  0.072 ... -0.386 -0.236 -0.53 ],39400,196.01115,0.026637895,114.73061,8.2294035e-05,-94.0,3878371.5,394,141.44,17617.200601816177,100.0,2.0778894,-97.333336,1.8404367,-100.0,19.45386
,100,0.004930283,,13.162132,-95.0,0.024670571,0.5445852,7.5975533,21.794495,4845845,-50.117073,0.0051555787,[ 0.187  0.129  0.072 ... -0.386 -0.23  -0.53 ],39500,2.4670572,0.0054458515,-62.21029,4.9302827e-05,-95.0,2456.1028,395,143.36,17645.379871606827,100.0,2.0729961,-98.333336,52.73601,-100.0,0.5155579
,100,0.0008645447,100.0,17.641672,-95.0,0.04993536,0.5686993,5.668397,25.980762,4859340,-53.64966,0.008167841,[ 0.187  0.129  0.072 ... -0.386 -0.233 -0.532],39600,4.993536,0.005686993,-67.65032,8.6454465e-06,-95.0,6750.927,396,134.95,17670.101279258728,100.0,2.0702398,-98.333336,32.65027,-100.0,0.8167841
,100,0.00072353997,,24.052063,-93.0,0.026620833,0.3542904,4.1576476,25.514702,4872840,-34.17593,0.0053171236,[ 0.187  0.128  0.072 ... -0.387 -0.234 -0.534],39700,2.6620834,0.003542904,-50.523567,7.2353996e-06,-93.0,2884.3672,397,135.0,17693.43093895912,100.0,2.0676296,-96.333336,30.74705,-100.0,0.5317124
,100,0.0008311443,,19.680574,-97.0,0.052879523,0.59832805,5.0811524,17.058722,4886143,-56.44063,0.008778236,[ 0.187  0.128  0.072 ... -0.387 -0.238 -0.532],39800,5.2879524,0.00598328,-71.228226,8.311443e-06,-97.0,7099.282,398,133.03,17718.66039943695,100.0,2.073223,-100.333336,31.721226,-100.0,0.8778236
,100,0.005502644,,18.198301,-94.0,0.038316045,0.504877,5.4950185,23.748684,4899987,-49.19547,0.0064142374,[ 0.187  0.128  0.072 ... -0.386 -0.236 -0.529],39900,3.8316045,0.0050487695,-63.41529,5.5026438e-05,-94.0,4242.3765,399,138.44,17740.583983182907,100.0,2.0712163,-97.333336,38.25471,-100.0,0.6414238
,100,0.0013725173,,19.763735,-96.0,0.03463839,0.43283042,5.0597725,19.595919,4913734,-42.99505,0.0051067695,[ 0.187  0.128  0.071 ... -0.388 -0.239 -0.527],40000,3.463839,0.0043283044,-57.813854,1.3725173e-05,-96.0,2653.8953,400,137.47,17765.34445810318,100.0,2.0674455,-99.333336,41.805023,-100.0,0.5106769
,100,0.0014722848,100.0,22.660576,-95.0,0.03484538,0.421968,4.4129505,25.980762,4927106,-39.42611,0.0059349467,[ 0.187  0.128  0.072 ... -0.387 -0.24  -0.531],40100,3.484538,0.0042196806,-55.293816,1.47228475e-05,-95.0,3762.7622,401,133.72,17789.589413642883,100.0,2.0653677,-98.333336,33.577095,-100.0,0.5934947
,100,0.001291667,,19.245258,-95.0,0.024511805,0.44530994,5.196085,21.794495,4941204,-40.09911,0.0052121207,[ 0.187  0.128  0.071 ... -0.386 -0.242 -0.53 ],40200,2.4511805,0.004453099,-54.722248,1.2916669e-05,-95.0,2299.1357,402,140.98,17816.75370311737,100.0,2.0585208,-98.333336,42.195015,-100.0,0.52121204
,100,0.00068818347,,18.216928,-98.0,0.0242172,0.4752846,5.4893994,14.0,4955156,-47.377712,0.006007336,[ 0.186  0.129  0.071 ... -0.388 -0.24  -0.54 ],40300,2.42172,0.0047528464,-61.604813,6.8818345e-06,-98.0,3658.541,403,139.52,17841.435470581055,100.0,2.0518174,-101.333336,38.497715,-100.0,0.60073364
,100,0.001626024,,21.00115,-97.0,0.039777458,0.44258583,4.761644,17.058722,4968637,-42.759106,0.00648177,[ 0.186  0.128  0.071 ... -0.389 -0.245 -0.541],40400,3.9777458,0.004425858,-58.034775,1.626024e-05,-97.0,4196.7017,404,134.81,17862.130063295364,100.0,2.049551,-100.333336,31.798254,-100.0,0.64817697
,100,0.0031213423,100.0,9.307117,-92.0,0.059307806,0.63902646,10.744465,30.594116,4981807,-56.334717,0.008296155,[ 0.186  0.128  0.071 ... -0.388 -0.248 -0.54 ],40500,5.930781,0.006390265,-66.50391,3.121342e-05,-92.0,7735.8003,405,131.7,17884.276683092117,100.0,2.0475426,-95.333336,37.237694,-100.0,0.82961565
,100,0.008051602,,17.317423,-99.0,0.029482951,0.5230437,5.7745314,9.949874,4996221,-52.199387,0.00689744,[ 0.186  0.128  0.072 ... -0.39  -0.249 -0.541],40600,2.948295,0.005230437,-66.070786,8.051602e-05,-99.0,4815.4917,406,144.14,17909.267648935318,100.0,2.0488904,-102.333336,36.50965,-100.0,0.689744
,100,0.0020277344,,13.611344,-99.0,0.06626098,0.5876249,7.3468127,9.949874,5008657,-56.22725,0.0094816275,[ 0.186  0.128  0.072 ... -0.389 -0.25  -0.539],40700,6.6260977,0.0058762487,-68.5251,2.0277344e-05,-99.0,8726.167,407,124.36,17933.040813922882,100.0,2.0488122,-102.333336,27.750439,-100.0,0.9481627
,100,0.0002627866,,16.451395,-97.0,0.037308276,0.52911764,6.0785117,17.058722,5020366,-46.28319,0.0077467873,[ 0.187  0.128  0.072 ... -0.39  -0.25  -0.539],40800,3.7308278,0.005291176,-59.8033,2.627866e-06,-97.0,4592.327,408,117.09,17954.67740058899,100.0,2.0377867,-100.333336,31.810911,-100.0,0.7746788
100.0,100,0.0015785868,-100.0,20.606829,-100.0,0.033691168,0.47072574,4.8527603,,5033070,-47.072575,0.0057714228,[ 0.187  0.128  0.072 ... -0.39  -0.259 -0.541],40900,3.3691168,0.0047072573,-62.204155,1.5785867e-05,-100.0,3364.5784,409,127.04,17978.260935783386,100.0,2.025075,-103.333336,39.94814,-100.0,0.57714224
,100,0.0029856574,,13.519421,-98.0,0.052079085,0.4744504,7.3967667,14.0,5044822,-46.64357,0.0066236993,[ 0.187  0.128  0.072 ... -0.392 -0.269 -0.544],41000,5.2079086,0.004744504,-58.899826,2.9856574e-05,-98.0,4467.7397,410,117.52,17998.383992910385,100.0,2.0195954,-101.333336,33.9094,-100.0,0.6623699
,100,0.005286628,,23.75846,-94.0,0.033754487,0.4030155,4.2090273,23.748684,5057984,-34.94939,0.0052140527,[ 0.187  0.128  0.072 ... -0.393 -0.268 -0.55 ],41100,3.3754487,0.0040301546,-51.196938,5.286628e-05,-94.0,1857.8053,411,131.62,18020.037925958633,100.0,2.005605,-97.333336,37.399746,-100.0,0.5214053
,100,0.005574542,,15.887208,-98.0,0.024266966,0.48615932,6.294372,14.0,5070923,-47.94862,0.0052769864,[ 0.187  0.128  0.072 ... -0.394 -0.27  -0.562],41200,2.4266965,0.0048615932,-61.234875,5.574542e-05,-98.0,2854.7805,412,129.39,18041.44430756569,100.0,2.0137467,-101.333336,45.90971,-100.0,0.52769864
,100,0.0007262125,,18.345972,-97.0,0.037132695,0.50739974,5.4507875,17.058722,5084458,-47.019768,0.0061487635,[ 0.187  0.128  0.072 ... -0.396 -0.263 -0.561],41300,3.7132697,0.0050739967,-61.29717,7.262125e-06,-97.0,3487.46,413,135.35,18065.348261594772,100.0,2.0107424,-100.333336,40.510365,-100.0,0.61487633
,100,0.003452251,,12.826753,-95.0,0.052980307,0.68364394,7.7962055,21.794495,5098184,-62.539944,0.008338769,[ 0.187  0.128  0.072 ... -0.397 -0.267 -0.56 ],41400,5.298031,0.00683644,-74.478096,3.452251e-05,-95.0,6744.132,414,137.26,18089.94703722,100.0,2.0166004,-98.333336,40.196182,-100.0,0.83387685
,100,0.0022845627,,19.124977,-96.0,0.033218063,0.45842603,5.2287645,19.595919,5111585,-45.409454,0.0069902455,[ 0.187  0.128  0.072 ... -0.395 -0.265 -0.556],41500,3.3218064,0.0045842603,-59.986824,2.2845627e-05,-96.0,4967.712,415,134.01,18113.488498926163,100.0,2.008849,-99.333336,30.074057,-100.0,0.69902456
,100,0.0013979289,,24.614452,-99.0,0.04056737,0.43434677,4.062654,9.949874,5125711,-43.284744,0.006185079,[ 0.187  0.128  0.072 ... -0.397 -0.271 -0.558],41600,4.056737,0.004343467,-59.822395,1.3979289e-05,-99.0,3875.0244,416,141.26,18136.74853181839,100.0,2.005183,-102.333336,33.027683,-100.0,0.6185079
,100,0.004036383,,12.143076,-98.0,0.06214665,0.4181132,8.235146,14.0,5139565,-41.749756,0.0070896833,[ 0.187  0.128  0.072 ... -0.397 -0.274 -0.559],41700,6.214665,0.004181132,-53.365395,4.0363826e-05,-98.0,5082.134,417,138.54,18159.131046056747,100.0,2.0117037,-101.333336,25.805214,-100.0,0.70896834
,100,0.0020091273,,10.525536,-96.0,0.03198751,0.5446451,9.500704,19.595919,5153034,-48.26973,0.005467866,[ 0.187  0.128  0.072 ... -0.398 -0.268 -0.558],41800,3.198751,0.0054464503,-59.08409,2.0091273e-05,-96.0,2287.733,418,134.69,18183.048862695694,100.0,1.9948013,-99.333336,49.803783,-100.0,0.5467866
,100,0.0056630597,,17.698723,-96.0,0.058403805,0.47903705,5.650125,19.595919,5166852,-41.417927,0.008098859,[ 0.187  0.128  0.072 ... -0.398 -0.278 -0.565],41900,5.8403807,0.0047903713,-55.441208,5.6630593e-05,-96.0,3744.9548,419,138.18,18205.108652591705,100.0,1.9785208,-99.333336,25.918074,-100.0,0.80988604
,100,0.00037134878,,34.192783,-97.0,0.024257094,0.3894323,2.9245937,17.058722,5179508,-37.520603,0.0053826086,[ 0.187  0.128  0.072 ... -0.399 -0.286 -0.574],42000,2.4257095,0.003894323,-57.01214,3.7134878e-06,-97.0,2938.1807,420,126.56,18228.676460504532,100.0,1.9697914,-100.333336,34.359676,-100.0,0.5382608
,100,0.0014498116,,8.845195,-94.0,0.041085128,0.60637194,11.305573,23.748684,5192258,-55.949253,0.007974368,[ 0.187  0.128  0.072 ... -0.399 -0.293 -0.575],42100,4.108513,0.0060637193,-65.86288,1.4498116e-05,-94.0,5775.6094,421,127.5,18250.353291988373,100.0,1.968445,-97.333336,36.63708,-100.0,0.7974368
,100,0.0057119085,,13.558774,-96.0,0.036790323,0.42276385,7.375298,19.595919,5205928,-41.32566,0.005532322,[ 0.187  0.128  0.072 ... -0.398 -0.293 -0.576],42200,3.6790323,0.0042276387,-53.59974,5.7119083e-05,-96.0,3145.0918,422,136.7,18274.10341978073,100.0,1.96901,-99.333336,36.866966,-100.0,0.5532322
,100,0.0030185303,,24.389454,-95.0,0.031021938,0.46658856,4.100133,21.794495,5218848,-41.23043,0.0055895853,[ 0.186  0.128  0.071 ... -0.398 -0.292 -0.577],42300,3.1021938,0.004665885,-57.69232,3.0185303e-05,-95.0,2361.3047,423,129.2,18298.30179309845,100.0,1.9675101,-98.333336,41.065582,-100.0,0.5589586
,100,0.00087730464,,27.447132,-99.0,0.034344997,0.3695037,3.643368,9.949874,5231190,-36.883095,0.005854163,[ 0.187  0.128  0.071 ... -0.397 -0.291 -0.579],42400,3.4345,0.0036950368,-54.34643,8.773046e-06,-99.0,3466.2996,424,123.42,18319.66625070572,100.0,1.9690137,-102.333336,28.489176,-100.0,0.5854163
,100,0.0018236692,,22.180283,-99.0,0.027859427,0.37393403,4.5085087,9.949874,5243191,-37.15677,0.005267488,[ 0.187  0.128  0.071 ... -0.398 -0.288 -0.581],42500,2.7859428,0.0037393402,-52.85542,1.8236691e-05,-99.0,2814.8328,425,120.01,18342.158536195755,100.0,1.9729036,-102.333336,33.508194,-100.0,0.5267488
,100,0.0061815428,,18.441622,-97.0,0.06134238,0.54079324,5.422517,17.058722,5255392,-46.70122,0.008364318,[ 0.186  0.128  0.071 ... -0.399 -0.284 -0.581],42600,6.1342382,0.005407933,-61.015793,6.181542e-05,-97.0,3890.1926,426,122.01,18365.3203663826,100.0,1.9706222,-100.333336,29.479343,-100.0,0.83643174
,100,0.0005210226,100.0,39.20273,-93.0,0.03258142,0.3926467,2.5508428,29.171904,5268152,-35.877075,0.005193099,[ 0.186  0.128  0.072 ... -0.398 -0.283 -0.585],42700,3.258142,0.0039264676,-56.747772,5.210226e-06,-93.0,2962.36,427,127.6,18388.788626909256,100.0,1.976885,-96.333336,36.37369,-100.0,0.5193099
,100,0.00094419485,,18.346733,-99.0,0.039161347,0.44923118,5.4505615,9.949874,5281144,-44.80759,0.0067943614,[ 0.186  0.128  0.072 ... -0.398 -0.279 -0.582],42800,3.9161348,0.004492312,-59.085285,9.441948e-06,-99.0,4672.087,428,129.92,18412.303057909012,100.0,1.9830908,-102.333336,30.418432,-100.0,0.6794361
,100,0.005244449,,16.272858,-94.0,0.06340103,0.50422853,6.145202,23.748684,5294240,-38.977314,0.007845528,[ 0.186  0.128  0.071 ... -0.397 -0.275 -0.58 ],42900,6.3401027,0.005042285,-52.42386,5.2444488e-05,-94.0,2474.1323,429,130.96,18435.34479379654,100.0,1.9768056,-97.333336,29.231466,-100.0,0.78455275
,100,0.0013129917,,14.724034,-97.0,0.02591718,0.47887927,6.791617,17.058722,5306641,-47.692814,0.0060369563,[ 0.186  0.128  0.071 ... -0.399 -0.274 -0.587],43000,2.591718,0.004788793,-60.48345,1.3129917e-05,-97.0,3698.314,430,124.01,18458.16069293022,100.0,1.9782727,-100.333336,38.62167,-100.0,0.60369563
,100,0.0029968014,,17.745718,-93.0,0.026723167,0.43560672,5.6351624,25.514702,5319473,-39.499104,0.005735494,[ 0.186  0.129  0.071 ... -0.4   -0.274 -0.586],43100,2.6723168,0.0043560676,-53.540993,2.9968014e-05,-93.0,3123.9797,431,128.32,18479.888501167297,100.0,1.9772761,-96.333336,36.581604,-100.0,0.5735494
,100,0.0077929185,,9.172802,-96.0,0.03671586,0.59915316,10.901794,19.595919,5332081,-55.580643,0.007930388,[ 0.186  0.128  0.071 ... -0.398 -0.277 -0.583],43200,3.6715863,0.0059915306,-65.676186,7.792918e-05,-96.0,6214.832,432,126.08,18502.68247127533,100.0,1.9698075,-99.333336,36.33832,-100.0,0.7930388
,100,0.0015596065,,25.311071,-97.0,0.02211211,0.36834264,3.9508402,17.058722,5345263,-35.76727,0.004804379,[ 0.186  0.128  0.071 ... -0.398 -0.28  -0.588],43300,2.2112112,0.0036834264,-52.537308,1.5596064e-05,-97.0,2354.9434,433,131.82,18521.62531876564,100.0,1.9671173,-100.333336,37.019764,-100.0,0.48043793
,100,0.0020525348,,19.196972,-95.0,0.060891196,0.61660933,5.209155,21.794495,5358124,-52.00231,0.007871678,[ 0.186  0.128  0.071 ... -0.398 -0.28  -0.59 ],43400,6.08912,0.0061660926,-66.60709,2.0525347e-05,-95.0,3199.5845,434,128.61,18538.77647614479,100.0,1.9670419,-98.333336,38.02677,-100.0,0.78716785
100.0,100,0.006701221,-100.0,16.190054,-100.0,0.033451848,0.43812564,6.1766315,,5370941,-43.812565,0.005740932,[ 0.186  0.128  0.071 ... -0.398 -0.279 -0.592],43500,3.3451848,0.004381256,-57.224854,6.701221e-05,-100.0,3329.1218,435,128.17,18554.396021604538,100.0,1.9736325,-103.333336,36.805454,-100.0,0.5740932
,100,0.0022256812,,38.746307,-99.0,0.027098762,0.37756747,2.5808911,9.949874,5384367,-36.361744,0.0052822977,[ 0.186  0.128  0.071 ... -0.397 -0.272 -0.592],43600,2.7098763,0.0037756746,-57.110588,2.2256812e-05,-99.0,2726.322,436,134.26,18569.853573322296,100.0,1.9684402,-102.333336,33.814667,-100.0,0.5282298
,100,0.005710141,,25.042141,-98.0,0.024178617,0.40794423,3.9932687,14.0,5398021,-39.305984,0.0048079733,[ 0.186  0.128  0.071 ... -0.398 -0.275 -0.594],43700,2.4178617,0.004079442,-55.986694,5.7101406e-05,-98.0,2333.9631,437,136.54,18584.094173669815,100.0,1.9612474,-101.333336,41.857388,-100.0,0.48079735
,100,0.0009677955,,18.684988,-94.0,0.03909151,0.47139415,5.35189,23.748684,5411791,-45.229137,0.0067770397,[ 0.186  0.128  0.071 ... -0.398 -0.275 -0.601],43800,3.909151,0.0047139414,-59.637848,9.677955e-06,-94.0,4704.807,438,137.7,18598.273287534714,100.0,1.96126,-97.333336,32.60661,-100.0,0.67770404
,100,0.0071661384,,21.606672,-97.0,0.023319874,0.38251027,4.6282,17.058722,5425643,-37.758194,0.004577516,[ 0.186  0.128  0.071 ... -0.399 -0.273 -0.603],43900,2.3319874,0.0038251025,-53.252518,7.166138e-05,-97.0,2135.8972,439,138.52,18612.733232975006,100.0,1.977544,-100.333336,41.11671,-100.0,0.45775157
,100,0.011971218,,18.669909,-97.0,0.023014836,0.37366,5.3562126,17.058722,5439934,-35.125744,0.0043576993,[ 0.186  0.128  0.071 ... -0.399 -0.268 -0.592],44000,2.3014836,0.0037365996,-49.52864,0.000119712175,-97.0,1711.9456,440,142.91,18628.469464063644,100.0,1.9890155,-100.333336,42.371628,-100.0,0.43576995
,100,0.00081886945,,21.217924,-97.0,0.029778037,0.3396107,4.7129965,17.058722,5453194,-33.089916,0.004986619,[ 0.186  0.128  0.072 ... -0.398 -0.263 -0.586],44100,2.9778037,0.003396107,-48.44422,8.188695e-06,-97.0,2532.3118,441,132.6,18642.445274591446,100.0,1.9738806,-100.333336,31.685635,-100.0,0.49866197
,100,0.004083271,,16.171688,-98.0,0.04739365,0.44718495,6.183646,14.0,5465426,-44.453693,0.006170581,[ 0.186  0.128  0.072 ... -0.402 -0.255 -0.609],44200,4.739365,0.0044718487,-57.85837,4.083271e-05,-98.0,3865.555,442,122.32,18656.98565220833,100.0,1.9836556,-101.333336,34.434696,-100.0,0.6170581
,100,0.0039020872,,43.646782,-98.0,0.026974507,0.35839343,2.2911196,14.0,5478118,-35.19588,0.005160994,[ 0.186  0.128  0.072 ... -0.401 -0.248 -0.606],44300,2.6974506,0.003583934,-57.217785,3.902087e-05,-98.0,2703.947,443,126.92,18671.774352550507,100.0,1.9830921,-101.333336,32.534046,-100.0,0.5160994
,100,0.0018243745,,23.134127,-95.0,0.028198022,0.36399075,4.3226185,21.794495,5489815,-35.059296,0.00512944,[ 0.186  0.128  0.073 ... -0.4   -0.249 -0.606],44400,2.8198023,0.0036399069,-51.091946,1.8243745e-05,-95.0,2683.0613,444,116.97,18684.359790802002,100.0,1.9902192,-98.333336,33.490643,-100.0,0.512944
,100,0.0017510303,,23.010252,-97.0,0.14509793,0.6081667,4.345889,17.058722,5502789,-46.223633,0.015317466,[ 0.186  0.128  0.073 ... -0.403 -0.242 -0.606],44500,14.509792,0.006081667,-62.2133,1.7510303e-05,-97.0,4010.7168,445,129.74,18697.853497743607,100.0,1.989989,-100.333336,13.617494,-100.0,1.5317465
,100,0.00091151026,,12.241407,-98.0,0.05302002,0.5420955,8.168995,14.0,5514583,-53.180305,0.008088945,[ 0.186  0.128  0.073 ... -0.404 -0.239 -0.609],44600,5.302002,0.005420955,-64.84288,9.115102e-06,-98.0,6640.87,446,117.94,18710.10470890999,100.0,1.9826678,-101.333336,30.992867,-100.0,0.8088946
,100,0.00582566,,8.967848,-98.0,0.028677262,0.6876075,11.150948,14.0,5527753,-63.18762,0.0066348636,[ 0.186  0.128  0.073 ... -0.404 -0.243 -0.612],44700,2.8677263,0.006876075,-73.16974,5.82566e-05,-98.0,3619.3933,447,131.7,18724.668189525604,100.0,1.9853717,-101.333336,51.78472,-100.0,0.66348636
,100,0.0015225131,,22.862516,-96.0,0.08965332,0.4027681,4.373972,19.595919,5540052,-30.587471,0.009803486,[ 0.186  0.128  0.073 ... -0.404 -0.24  -0.613],44800,8.965332,0.004027681,-46.525726,1.52251305e-05,-96.0,2259.6711,448,122.99,18738.413021802902,100.0,1.9661257,-99.333336,14.441498,-100.0,0.9803486
,100,0.09151763,,2.3715851,-98.0,0.019131491,0.7235426,42.16589,14.0,5553611,-68.630905,0.0048983316,[ 0.186  0.128  0.073 ... -0.403 -0.245 -0.627],44900,1.9131491,0.0072354255,-73.76422,0.00091517624,-98.0,2253.3823,449,135.59,18752.382559776306,100.0,1.9749181,-101.333336,68.57208,-100.0,0.4898332
,100,0.0010839193,,24.077953,-98.0,0.026933882,0.52831763,4.153177,14.0,5567069,-52.49228,0.005797928,[ 0.186  0.128  0.072 ... -0.404 -0.247 -0.616],45000,2.6933882,0.0052831755,-68.84871,1.0839193e-05,-98.0,3420.4802,450,134.58,18766.794467687607,100.0,1.9766243,-101.333336,45.364685,-100.0,0.5797928
,100,0.0035905878,,27.675661,-97.0,0.037118737,0.45209435,3.6132832,17.058722,5580104,-40.96496,0.0065618134,[ 0.186  0.129  0.072 ... -0.406 -0.25  -0.611],45100,3.7118738,0.0045209434,-58.500847,3.5905876e-05,-97.0,3308.8892,451,130.35,18777.86542224884,100.0,1.982442,-100.333336,32.18915,-100.0,0.65618134
,100,0.0019436411,100.0,27.062166,-97.0,0.030602902,0.40867257,3.6951957,22.15852,5592544,-39.586754,0.0055954605,[ 0.186  0.128  0.073 ... -0.405 -0.243 -0.612],45200,3.0602903,0.0040867254,-56.927193,1.9436411e-05,-97.0,3264.2502,452,124.4,18790.793079853058,100.0,1.9892389,-100.333336,34.786816,-100.0,0.55954605
,100,0.0029280703,,14.931255,-99.0,0.03557498,0.5130333,6.6973605,9.949874,5604888,-51.29427,0.0059307157,[ 0.186  0.128  0.073 ... -0.405 -0.231 -0.617],45300,3.557498,0.005130333,-64.1746,2.9280702e-05,-99.0,3553.7986,453,123.44,18803.67037177086,100.0,1.9865708,-102.333336,42.80164,-100.0,0.5930716
,100,0.0044439905,,17.750677,-99.0,0.027933177,0.48161447,5.633588,9.949874,5617240,-47.9909,0.0060582166,[ 0.186  0.128  0.074 ... -0.404 -0.229 -0.623],45400,2.7933178,0.0048161447,-62.034748,4.4439905e-05,-99.0,3720.8984,454,123.52,18816.4499604702,100.0,1.9824988,-102.333336,38.72507,-100.0,0.60582167
,100,0.00012711408,,20.951818,-96.0,0.031007795,0.47015104,4.7728553,19.595919,5629361,-43.625374,0.005864389,[ 0.186  0.128  0.074 ... -0.405 -0.235 -0.62 ],45500,3.1007795,0.0047015096,-58.883095,1.2711407e-06,-96.0,2808.9458,455,121.21,18828.089527130127,100.0,1.9827443,-99.333336,39.125767,-100.0,0.58643895
,100,0.0041385586,,10.649029,-93.0,0.024536481,0.6226894,9.390528,25.514702,5642284,-58.780075,0.0056967423,[ 0.187  0.128  0.074 ... -0.405 -0.235 -0.62 ],45600,2.453648,0.0062268935,-69.65769,4.1385585e-05,-93.0,3462.9558,456,129.23,18841.734167337418,100.0,1.979735,-96.333336,54.437454,-100.0,0.56967425
,100,0.0013350375,,21.978287,-98.0,0.031031346,0.43014562,4.5499454,14.0,5654474,-41.16775,0.0055648666,[ 0.187  0.128  0.074 ... -0.405 -0.238 -0.621],45700,3.1031346,0.004301456,-56.794754,1.33503745e-05,-98.0,3096.099,457,121.9,18852.38551044464,100.0,1.9855981,-101.333336,37.401306,-100.0,0.5564867
,100,0.00036976117,,21.368027,-97.0,0.05720789,0.49951786,4.679889,17.058722,5667374,-48.605843,0.008125144,[ 0.187  0.128  0.074 ... -0.405 -0.235 -0.617],45800,5.720789,0.0049951784,-64.014366,3.6976116e-06,-97.0,6641.0176,458,129.0,18865.658767938614,100.0,1.9879783,-100.333336,27.428682,-100.0,0.81251436
,100,0.00051920564,,24.625202,-98.0,0.026403103,0.35928288,4.06088,14.0,5679916,-35.91092,0.005107902,[ 0.187  0.128  0.074 ... -0.406 -0.231 -0.619],45900,2.6403103,0.0035928285,-52.452183,5.1920565e-06,-98.0,2636.6526,459,125.42,18878.64787220955,100.0,1.9755203,-101.333336,33.099285,-100.0,0.5107902
,100,0.00076261105,100.0,57.14295,-94.0,2.0997503,2.5188334,1.7499973,27.64055,5691338,168.1652,0.20863007,[ 0.187  0.128  0.074 ... -0.406 -0.233 -0.629],46000,209.97504,0.025188334,142.96756,7.6261103e-06,-94.0,4432138.0,460,114.22,18889.844633817673,100.0,1.9830917,-97.333336,1.4366807,-100.0,20.86301
