InitialReturnMin,Iteration,MeanIWNorm,Weights,MeanEntropy,EpRewMean,EpThisIter,ReturnStepMaxmin,InitialReturnMax,InitialBound,EpisodesSoFar,TimestepsSoFar,MinIW,MeanIW,EmpiricalD2,ESSRenyi,InitialReturnMean,StdIWNorm,ReturnStepMax,TimeElapsed,InitialReturnStd,MaxIWNorm,MaxIW,ReturnMeanIW,J_sample_variance,ESSClassic,EpLenMean,MinIWNorm,StdIW,Bound
-100.0,304,0.004619056,[ 0.183  0.135  0.072 ... -0.344 -0.286 -0.428],2.123952,-97.0,100,,,-98.005035,30400,3759097,0.00018550969,0.46190557,98.51273,1.0150973,-97.0,0.0062796017,100.0,11571.735520839691,17.058722,0.030751739,3.0751739,-42.313435,3313.3188,35.10943,138.91,1.8550969e-06,0.6279602,-52.288795
-100.0,305,0.0035637997,[ 0.183  0.135  0.072 ... -0.344 -0.285 -0.429],2.1307845,-99.0,100,,,-100.005035,30500,3774047,0.0015595314,0.35637993,102.335945,0.97717375,-99.0,0.0048440075,100.0,11609.457279205322,9.949874,0.026784638,2.678464,-35.52358,2377.0442,35.118595,149.5,1.5595315e-05,0.4844008,-45.690666
-100.0,306,0.0059732106,[ 0.183  0.135  0.072 ... -0.344 -0.282 -0.425],2.1291318,-95.0,100,,,-96.005035,30600,3788538,0.0023937821,0.59732103,24.552505,4.072904,-95.0,0.007265211,100.0,11653.52351140976,21.794495,0.04032324,4.032324,-56.22633,4853.246,40.332607,144.91,2.393782e-05,0.72652113,-61.20634
-100.0,307,0.0044028955,[ 0.183  0.135  0.073 ... -0.342 -0.285 -0.424],2.1194415,-98.0,100,,,-99.005035,30700,3802906,7.260889e-05,0.4402896,49.325474,2.02735,-98.0,0.0063847844,100.0,11691.61903333664,14.0,0.035185028,3.5185027,-43.26248,4126.739,32.22806,143.68,7.260889e-07,0.63847846,-50.32107
-100.0,308,0.0041245846,[ 0.183  0.135  0.073 ... -0.341 -0.293 -0.425],2.116957,-96.0,100,,,-97.005035,30800,3817425,0.0005600308,0.4124585,206.61224,0.48399842,-96.0,0.011660553,100.0,11735.78988146782,19.595919,0.109038904,10.903891,-27.785727,2386.5212,11.120492,145.19,5.6003078e-06,1.1660551,-42.232155
-100.0,309,0.002670569,[ 0.183  0.135  0.073 ... -0.342 -0.29  -0.431],2.1071787,-97.0,100,,100.0,-98.005035,30900,3831807,0.0009305747,0.2670569,75.42136,1.3258845,-97.0,0.00592263,100.0,11773.866636276245,22.15852,0.039762806,3.9762807,-26.685009,3544.2854,16.896534,143.82,9.305747e-06,0.592263,-35.413307
-100.0,310,0.0025769859,[ 0.183  0.135  0.073 ... -0.341 -0.293 -0.437],2.1194415,-96.0,100,,,-97.005035,31000,3846466,0.0014305307,0.2576986,85.52805,1.169207,-96.0,0.004247298,100.0,11820.199520111084,19.595919,0.023369817,2.3369818,-23.981256,1802.4966,26.907413,146.59,1.4305307e-05,0.4247298,-33.275986
-100.0,311,0.003767318,[ 0.183  0.134  0.073 ... -0.34  -0.283 -0.436],2.123107,-96.0,100,,,-97.005035,31100,3861327,0.00053154613,0.37673187,115.55866,0.86536133,-96.0,0.005840886,100.0,11860.359306812286,19.595919,0.04049146,4.049146,-37.163357,3467.227,29.379194,148.61,5.3154613e-06,0.58408856,-47.967335
-100.0,312,0.006353502,[ 0.183  0.134  0.073 ... -0.339 -0.28  -0.435],2.119834,-95.0,100,,,-96.005035,31200,3875555,0.0011983793,0.6353503,23.438293,4.2665224,-95.0,0.015240583,100.0,11901.211545944214,21.794495,0.14509861,14.509862,-48.024162,3859.2256,14.805845,142.28,1.1983793e-05,1.5240583,-52.889862
-100.0,313,0.0053854566,[ 0.183  0.134  0.074 ... -0.339 -0.276 -0.442],2.1191254,-100.0,100,100.0,-100.0,-101.005035,31300,3889937,0.0007647121,0.53854567,28.681408,3.4865792,-100.0,0.007512597,100.0,11938.715662002563,,0.04985013,4.985013,-53.854565,5700.922,33.94473,143.82,7.647121e-06,0.75125974,-59.237045
-100.0,314,0.0022307518,[ 0.183  0.135  0.073 ... -0.339 -0.282 -0.437],2.1184087,-95.0,100,,,-96.005035,31400,3904644,0.0005769626,0.22307517,82.40741,1.2134831,-95.0,0.0032351199,100.0,11979.191434383392,21.794495,0.014562802,1.4562802,-20.948574,1049.9026,32.22491,147.07,5.7696257e-06,0.323512,-30.072159
-100.0,315,0.003544521,[ 0.183  0.135  0.073 ... -0.339 -0.284 -0.436],2.113583,-100.0,100,100.0,-100.0,-101.005035,31500,3918394,0.00027710595,0.35445213,91.38204,1.094307,-100.0,0.006427717,100.0,12020.97680401802,,0.03638528,3.638528,-35.445213,4173.286,23.31816,137.5,2.7710594e-06,0.64277166,-45.052765
-100.0,316,0.004614082,[ 0.183  0.135  0.074 ... -0.341 -0.29  -0.434],2.116512,-99.0,100,,,-100.005035,31600,3931152,1.4481216e-05,0.46140823,83.91568,1.1916724,-99.0,0.010148165,100.0,12059.22022151947,9.949874,0.07791031,7.7910314,-44.63935,10312.515,17.131165,127.58,1.4481215e-07,1.0148166,-53.84605
-100.0,317,0.0034665074,[ 0.183  0.135  0.074 ... -0.342 -0.29  -0.431],2.1081138,-99.0,100,,,-100.005035,31700,3944599,0.0003508924,0.34665072,126.414505,0.79104847,-99.0,0.007539684,100.0,12096.519256830215,9.949874,0.06216297,6.216297,-34.64865,5743.227,17.44999,134.47,3.508924e-06,0.75396836,-45.948715
-100.0,318,0.0032225102,[ 0.183  0.135  0.074 ... -0.344 -0.296 -0.434],2.0963788,-97.0,100,,,-98.005035,31800,3956954,0.00025153303,0.32225105,76.78307,1.3023704,-97.0,0.004528034,100.0,12135.677961587906,17.058722,0.021800824,2.1800823,-31.075182,2073.1396,33.62045,123.55,2.5153302e-06,0.4528034,-39.88192
-100.0,319,0.003529118,[ 0.183  0.135  0.074 ... -0.346 -0.301 -0.44 ],2.0908966,-99.0,100,,,-100.005035,31900,3969592,0.00026627452,0.35291183,327.39777,0.30543885,-99.0,0.008936486,100.0,12175.939634561539,9.949874,0.0720856,7.20856,-35.259914,8068.875,13.491432,126.38,2.6627451e-06,0.89364856,-53.445206
-100.0,320,0.0031739832,[ 0.183  0.135  0.074 ... -0.347 -0.316 -0.431],2.0908785,-98.0,100,,,-99.005035,32000,3981666,0.00084228313,0.31739828,120.53968,0.82960236,-98.0,0.005695102,100.0,12216.359477043152,14.0,0.03513475,3.5134752,-28.10426,2247.5195,23.699263,120.74,8.422831e-06,0.5695102,-39.138626
-100.0,321,0.0040595545,[ 0.183  0.135  0.074 ... -0.347 -0.314 -0.432],2.0849452,-100.0,100,100.0,-100.0,-101.005035,32100,3994930,0.0010938733,0.4059554,96.89603,1.032034,-100.0,0.0075254105,100.0,12258.728302717209,,0.042367745,4.2367744,-40.59554,5720.3833,22.540796,132.64,1.0938733e-05,0.75254107,-50.48871
-100.0,322,0.003472807,[ 0.183  0.135  0.074 ... -0.348 -0.312 -0.441],2.0781202,-100.0,100,100.0,-100.0,-101.005035,32200,4007497,0.0002487226,0.34728068,109.4864,0.91335547,-100.0,0.008578542,100.0,12306.443674325943,,0.070031084,7.0031085,-34.72807,7433.4727,14.080724,125.67,2.4872259e-06,0.8578541,-45.244358
-100.0,323,0.003315569,[ 0.183  0.135  0.074 ... -0.348 -0.317 -0.442],2.079391,-98.0,100,,,-99.005035,32300,4020019,0.00025246982,0.3315569,114.06232,0.87671375,-98.0,0.006933599,100.0,12342.443776845932,14.0,0.04552986,4.552986,-32.31865,4842.1406,18.610817,125.22,2.5246982e-06,0.69335985,-43.05245
-100.0,324,0.0024344644,[ 0.183  0.135  0.074 ... -0.349 -0.316 -0.443],2.084288,-96.0,100,,,-97.005035,32400,4031346,0.00033136818,0.24344642,135.61285,0.7373932,-96.0,0.004307826,100.0,12378.135682106018,19.595919,0.025360806,2.5360806,-21.35393,1557.5297,24.206097,113.27,3.3136816e-06,0.4307826,-33.057888
-100.0,325,0.0024607044,[ 0.183  0.135  0.074 ... -0.349 -0.319 -0.435],2.0866256,-96.0,100,,,-97.005035,32500,4043491,0.0023995799,0.24607046,186.57988,0.5359635,-96.0,0.006194765,100.0,12413.362347126007,19.595919,0.049660258,4.966026,-24.142477,3890.3525,13.628272,121.45,2.3995797e-05,0.6194766,-37.870716
-100.0,326,0.003119949,[ 0.183  0.135  0.074 ... -0.35  -0.314 -0.437],2.0781288,-98.0,100,,,-99.005035,32600,4056676,3.1700547e-05,0.31199494,159.61983,0.62648857,-98.0,0.0056793336,100.0,12454.013718366623,14.0,0.031356,3.1355999,-29.81689,3236.5322,23.182507,131.85,3.1700546e-07,0.5679334,-42.514614
-100.0,327,0.003926942,[ 0.183  0.135  0.074 ... -0.35  -0.32  -0.44 ],2.082035,-99.0,100,,,-100.005035,32700,4068246,0.00085487065,0.3926942,73.35816,1.3631748,-99.0,0.0068285917,100.0,12493.021203517914,9.949874,0.051239233,5.1239233,-39.017418,4723.5806,24.85212,115.7,8.548706e-06,0.6828592,-47.625504
-100.0,328,0.0025892882,[ 0.183  0.135  0.075 ... -0.352 -0.316 -0.44 ],2.0751326,-100.0,100,100.0,-100.0,-101.005035,32800,4079894,0.00087469735,0.25892878,123.86286,0.8073445,-100.0,0.004189646,100.0,12527.810091972351,,0.025903083,2.5903084,-25.892878,1773.0438,27.638454,116.48,8.746973e-06,0.4189646,-37.078316
-100.0,329,0.0031427776,[ 0.183  0.135  0.074 ... -0.353 -0.314 -0.449],2.065449,-100.0,100,100.0,-100.0,-101.005035,32900,4091523,0.00024439686,0.31427777,154.29816,0.6480959,-100.0,0.005667174,100.0,12561.661710977554,,0.033626385,3.3626387,-31.427776,3244.1282,23.520197,116.29,2.4439685e-06,0.56671745,-43.912033
-100.0,330,0.003086849,[ 0.182  0.134  0.075 ... -0.351 -0.308 -0.464],2.053963,-99.0,100,,,-100.005035,33000,4101831,0.0006464263,0.30868492,157.62128,0.63443214,-99.0,0.0066261096,100.0,12593.200332641602,9.949874,0.04158019,4.158019,-30.867826,4434.924,17.832544,103.08,6.4642627e-06,0.662611,-43.485806
-100.0,331,0.002501752,[ 0.182  0.134  0.075 ... -0.351 -0.31  -0.473],2.0507996,-99.0,100,,,-100.005035,33100,4112845,0.00062154,0.25017524,104.207344,0.95962524,-99.0,0.003703223,100.0,12627.742180585861,9.949874,0.01597972,1.5979722,-25.000376,1386.0751,31.336708,110.14,6.2154e-06,0.37032235,-35.260002
-100.0,332,0.0032742769,[ 0.182  0.134  0.075 ... -0.351 -0.312 -0.475],2.0468712,-98.0,100,,,-99.005035,33200,4125607,0.00014675585,0.3274277,279.03137,0.35838264,-98.0,0.0065545337,100.0,12666.114934921265,14.0,0.032265514,3.2265515,-32.041798,4356.2837,19.970804,127.62,1.4675585e-06,0.65545344,-48.83018
-100.0,333,0.0027710402,[ 0.182  0.134  0.075 ... -0.351 -0.31  -0.481],2.0410197,-99.0,100,,,-100.005035,33300,4137000,0.00031413848,0.27710402,147.12251,0.6797056,-99.0,0.0046215737,100.0,12702.16367650032,9.949874,0.027005408,2.7005408,-27.709291,2157.531,26.44386,113.93,3.1413847e-06,0.46215737,-39.899803
-100.0,334,0.0039755926,[ 0.183  0.134  0.075 ... -0.35  -0.311 -0.486],2.0299778,-99.0,100,,,-100.005035,33400,4147302,0.00026091494,0.3975593,109.89937,0.9099233,-99.0,0.009283764,100.0,12736.740117073059,9.949874,0.07358497,7.3584967,-39.645893,8713.49,15.4964,103.02,2.6091493e-06,0.9283765,-50.181995
-100.0,335,0.009314744,[ 0.182  0.134  0.075 ... -0.351 -0.318 -0.49 ],2.025687,-97.0,100,,,-98.005035,33500,4157528,0.0018084232,0.93147445,44.97306,2.2235534,-97.0,0.045620535,100.0,12768.300045251846,17.058722,0.45574126,45.574127,-41.19974,3883.5925,4.002054,102.26,1.808423e-05,4.562054,-47.93972
-100.0,336,0.0061600613,[ 0.183  0.135  0.075 ... -0.35  -0.316 -0.496],2.03101,-100.0,100,100.0,-100.0,-101.005035,33600,4167205,0.00040994343,0.61600614,39.007484,2.5636106,-100.0,0.0069548544,100.0,12805.702641487122,,0.03575432,3.575432,-61.600613,4885.8594,43.96195,96.77,4.099434e-06,0.6954855,-67.87767
-100.0,337,0.002980724,[ 0.183  0.135  0.075 ... -0.348 -0.309 -0.498],2.040348,-98.0,100,,,-99.005035,33700,4176928,0.0006390107,0.2980724,140.16965,0.7134212,-98.0,0.0057544783,100.0,12840.755297660828,14.0,0.03274852,3.2748523,-29.53047,3356.9397,21.154724,97.23,6.3901066e-06,0.57544786,-41.42944
-100.0,338,0.0035866708,[ 0.183  0.135  0.074 ... -0.348 -0.301 -0.496],2.0383952,-100.0,100,100.0,-100.0,-101.005035,33800,4186031,8.896541e-05,0.35866702,146.28693,0.6835881,-100.0,0.007996957,100.0,12876.660912275314,,0.05220802,5.2208023,-35.866703,6459.729,16.746878,91.03,8.896541e-07,0.7996957,-48.02255
-100.0,339,0.002368322,[ 0.183  0.135  0.075 ... -0.35  -0.302 -0.497],2.0358932,-98.0,100,,,-99.005035,33900,4195098,0.00043571985,0.2368322,280.95493,0.355929,-98.0,0.00509084,100.0,12907.30360341072,14.0,0.03609593,3.609593,-23.466795,2625.7844,17.791721,90.67,4.3571986e-06,0.50908405,-40.312946
-100.0,340,0.0023109324,[ 0.183  0.135  0.075 ... -0.35  -0.302 -0.5  ],2.0399606,-95.0,100,,,-96.005035,34000,4204112,0.00043531862,0.23109326,120.26105,0.83152443,-95.0,0.003739678,100.0,12937.026580095291,21.794495,0.023936888,2.393689,-21.138292,1316.7744,27.63386,90.14,4.3531863e-06,0.37396783,-32.159897
-100.0,341,0.0031661794,[ 0.183  0.135  0.075 ... -0.351 -0.302 -0.496],2.0312488,-99.0,100,,,-100.005035,34100,4212941,0.00012091867,0.3166179,230.02875,0.43472826,-99.0,0.00839056,100.0,12975.60378408432,9.949874,0.055541705,5.5541706,-31.600882,7114.779,12.464461,88.29,1.2091866e-06,0.83905596,-46.843987
-100.0,342,0.0028206692,[ 0.183  0.135  0.075 ... -0.351 -0.308 -0.499],2.0309398,-98.0,100,,,-99.005035,34200,4222123,0.001023679,0.28206694,175.41304,0.570083,-98.0,0.005753094,100.0,13006.321573495865,14.0,0.02782479,2.782479,-27.949474,3352.4075,19.379656,91.82,1.023679e-05,0.5753094,-41.260555
-100.0,343,0.0026990706,[ 0.183  0.135  0.075 ... -0.35  -0.307 -0.5  ],2.0641468,-98.0,100,,,-99.005035,34300,4231555,0.0012288666,0.26990703,138.81862,0.72036445,-98.0,0.0044427593,100.0,13037.736185312271,14.0,0.02524853,2.524853,-26.491575,2005.455,26.958353,94.32,1.2288666e-05,0.44427598,-38.33306
-100.0,344,0.0026400976,[ 0.182  0.135  0.074 ... -0.35  -0.296 -0.478],2.0530422,-97.0,100,,,-98.005035,34400,4240913,0.0013997272,0.26400977,130.59988,0.7656975,-97.0,0.0050990274,100.0,13069.43548154831,17.058722,0.034255434,3.4255435,-24.520378,2420.0085,21.140652,93.58,1.3997272e-05,0.5099027,-36.00598
-100.0,345,0.003007901,[ 0.182  0.135  0.074 ... -0.35  -0.302 -0.483],2.0399764,-99.0,100,,,-100.005035,34500,4250807,0.00023300949,0.30079013,167.80914,0.5959151,-99.0,0.005940108,100.0,13101.062673091888,9.949874,0.03746352,3.746352,-30.044592,3566.1006,20.408278,98.94,2.3300947e-06,0.59401083,-43.06397
-100.0,346,0.0025742291,[ 0.183  0.135  0.074 ... -0.349 -0.305 -0.493],2.0214803,-97.0,100,,,-98.005035,34600,4260481,0.00011133177,0.25742295,238.15204,0.41989982,-97.0,0.0056374473,100.0,13131.271479129791,17.058722,0.04462554,4.462554,-25.683855,3213.0356,17.253569,96.74,1.1133177e-06,0.5637447,-41.193775
-100.0,347,0.002823708,[ 0.182  0.135  0.074 ... -0.347 -0.314 -0.502],2.0061023,-99.0,100,,,-100.005035,34700,4269864,4.312962e-06,0.28237078,117.78666,0.8489926,-99.0,0.005517,100.0,13166.991080760956,9.949874,0.036233213,3.6233215,-28.226368,3075.073,20.75813,93.83,4.312962e-08,0.5517,-39.134
-100.0,348,0.0032224061,[ 0.182  0.135  0.074 ... -0.349 -0.328 -0.504],2.0045834,-100.0,100,100.0,-100.0,-101.005035,34800,4280312,3.52216e-05,0.32224065,128.2933,0.7794639,-100.0,0.0069930796,100.0,13202.88081741333,,0.058504447,5.850445,-32.224064,4939.7134,17.514616,104.48,3.52216e-07,0.6993079,-43.607788
-100.0,349,0.0023915702,[ 0.182  0.134  0.074 ... -0.35  -0.331 -0.502],1.9970901,-97.0,100,,,-98.005035,34900,4289872,0.00020703077,0.23915705,149.35687,0.6695373,-97.0,0.009460079,100.0,13235.427139282227,17.058722,0.09357085,9.357085,-14.554438,559.52325,6.0071936,95.6,2.0703076e-06,0.9460077,-26.83717
-100.0,350,0.0037738818,[ 0.182  0.134  0.074 ... -0.348 -0.333 -0.508],1.9902304,-98.0,100,,,-99.005035,35000,4300191,0.0002818286,0.37738818,118.22228,0.84586424,-98.0,0.006627507,100.0,13263.625310897827,14.0,0.031796254,3.1796255,-37.63529,4444.0923,24.485401,103.19,2.818286e-06,0.6627506,-48.563072
-100.0,351,0.0037577113,[ 0.182  0.134  0.073 ... -0.349 -0.339 -0.509],1.9817681,-100.0,100,100.0,-100.0,-101.005035,35100,4309633,8.409054e-05,0.37577114,291.6067,0.34292766,-100.0,0.008168037,100.0,13299.74206995964,,0.04910146,4.910146,-37.577114,6739.073,17.46769,94.42,8.409054e-07,0.81680375,-54.73964
-100.0,352,0.0030136616,[ 0.182  0.134  0.073 ... -0.351 -0.345 -0.511],1.9774783,-100.0,100,100.0,-100.0,-101.005035,35200,4318727,0.00020535599,0.30136618,136.91049,0.7304042,-100.0,0.00658461,100.0,13331.022612810135,,0.042160586,4.2160587,-30.136618,4379.5044,17.319387,90.94,2.05356e-06,0.65846103,-41.89644
-100.0,353,0.00324245,[ 0.182  0.134  0.073 ... -0.353 -0.346 -0.514],1.9830807,-99.0,100,,,-100.005035,35300,4328210,0.0013576148,0.32424504,212.0284,0.47163495,-99.0,0.008519779,100.0,13361.591267108917,9.949874,0.07488565,7.488565,-32.35391,7336.0986,12.651587,94.83,1.35761475e-05,0.8519778,-46.98846
-100.0,354,0.0025597685,[ 0.182  0.134  0.073 ... -0.352 -0.346 -0.509],1.9853517,-100.0,100,100.0,-100.0,-101.005035,35400,4338092,0.00014998697,0.25597686,171.33455,0.58365345,-100.0,0.005049406,100.0,13392.541649341583,,0.027116945,2.7116945,-25.597687,2575.4043,20.445044,98.82,1.4998697e-06,0.50494057,-38.753113
-100.0,355,0.0036649434,[ 0.181  0.134  0.073 ... -0.351 -0.349 -0.503],1.9856085,-100.0,100,100.0,-100.0,-101.005035,35500,4347655,0.0025364636,0.3664943,64.79807,1.5432558,-100.0,0.008080187,100.0,13425.319432020187,,0.07322321,7.322321,-36.64943,6594.8906,17.062496,95.63,2.5364636e-05,0.8080187,-44.739708
-100.0,356,0.0026185429,[ 0.181  0.134  0.073 ... -0.352 -0.345 -0.508],1.9836605,-100.0,100,100.0,-100.0,-101.005035,35600,4357560,0.0006303273,0.2618543,208.3817,0.4798886,-100.0,0.0047520455,100.0,13453.116606712341,,0.030204587,3.0204587,-26.185429,2281.0042,23.29167,99.05,6.303273e-06,0.4752046,-40.693584
-100.0,357,0.003594658,[ 0.181  0.134  0.073 ... -0.353 -0.346 -0.508],1.9753228,-98.0,100,,,-99.005035,35700,4366951,0.00012323468,0.35946587,242.68932,0.41204944,-98.0,0.0081668515,100.0,13483.740948677063,14.0,0.058244523,5.8244524,-35.836502,6744.4897,16.229248,93.91,1.2323468e-06,0.8166852,-51.493473
-100.0,358,0.0038415098,[ 0.181  0.134  0.072 ... -0.352 -0.352 -0.511],1.9798142,-98.0,100,,,-99.005035,35800,4376275,0.0001524005,0.38415092,189.49667,0.5277138,-98.0,0.01204221,100.0,13516.715715408325,14.0,0.105385855,10.538586,-27.689625,4142.239,9.236405,93.24,1.524005e-06,1.2042211,-41.524754
-100.0,359,0.0033648366,[ 0.181  0.134  0.072 ... -0.353 -0.351 -0.507],1.9765626,-99.0,100,,,-100.005035,35900,4385219,0.00012046781,0.3364837,91.65219,1.0910814,-99.0,0.008590107,100.0,13545.375495910645,9.949874,0.054124564,5.4124565,-33.548065,7459.3193,13.302614,89.44,1.2046781e-06,0.85901064,-43.169807
-100.0,360,0.0036146464,[ 0.181  0.134  0.072 ... -0.353 -0.353 -0.508],1.9729156,-100.0,100,100.0,-100.0,-101.005035,36000,4394388,0.00015068662,0.36146465,206.96214,0.48318017,-100.0,0.010271383,100.0,13580.803631067276,,0.08037341,8.037341,-36.146465,10656.699,11.019652,91.69,1.5068662e-06,1.0271384,-50.605118
-100.0,361,0.0041777524,[ 0.181  0.134  0.072 ... -0.354 -0.355 -0.51 ],1.9628093,-98.0,100,,,-99.005035,36100,4403714,0.00011296685,0.41777527,50.0231,1.9990764,-98.0,0.008559833,100.0,13610.128957033157,14.0,0.06165275,6.165275,-38.71942,6743.4717,19.23807,93.26,1.1296685e-06,0.8559834,-45.827755
-100.0,362,0.0031836636,[ 0.18   0.134  0.072 ... -0.354 -0.359 -0.516],1.9680223,-97.0,100,,,-98.005035,36200,4412784,0.00016910545,0.31836635,248.42311,0.40253904,-97.0,0.006473788,100.0,13648.031781673431,17.058722,0.034446016,3.4446018,-31.662348,4241.591,19.47466,90.7,1.6910544e-06,0.6473788,-47.503193
-100.0,363,0.00398806,[ 0.18   0.134  0.072 ... -0.356 -0.357 -0.513],1.9716961,-98.0,100,,,-99.005035,36300,4422072,0.00059711665,0.39880604,157.09328,0.6365645,-98.0,0.011172612,100.0,13679.431462049484,14.0,0.08116277,8.116278,-37.71317,12411.351,11.301365,92.88,5.9711665e-06,1.1172612,-50.309998
-100.0,364,0.0030597239,[ 0.18   0.134  0.072 ... -0.356 -0.355 -0.511],1.9727212,-99.0,100,,,-100.005035,36400,4431186,0.00020002964,0.3059724,102.06718,0.9797469,-99.0,0.004942142,100.0,13713.50345158577,9.949874,0.035841547,3.5841546,-29.892527,2460.043,27.70888,91.14,2.0002963e-06,0.49421418,-40.046253
-100.0,365,0.0038144756,[ 0.18   0.134  0.072 ... -0.358 -0.356 -0.509],1.9664917,-99.0,100,,,-100.005035,36500,4440252,0.00030219823,0.3814476,148.02829,0.6755465,-99.0,0.0072355955,100.0,13749.28460764885,9.949874,0.043820914,4.3820915,-36.8742,5221.483,21.747894,90.66,3.0219821e-06,0.72355956,-49.10218
-100.0,366,0.003985562,[ 0.18   0.134  0.072 ... -0.357 -0.359 -0.513],1.9726514,-99.0,100,,,-100.005035,36600,4449763,0.0003144034,0.39855614,136.5745,0.73220116,-99.0,0.006536176,100.0,13784.275027513504,9.949874,0.036617115,3.6617117,-39.84514,4316.146,27.104078,95.11,3.144034e-06,0.6536176,-51.590523
-100.0,367,0.0023733897,[ 0.181  0.134  0.072 ... -0.358 -0.354 -0.512],1.9713705,-96.0,100,,,-97.005035,36700,4458537,0.00012855839,0.23733898,133.32294,0.7500585,-96.0,0.0046579996,100.0,13816.418232679367,19.595919,0.027093139,2.7093139,-23.62104,2196.6143,20.61102,87.74,1.2855838e-06,0.46580002,-35.225765
-100.0,368,0.002661048,[ 0.18   0.134  0.072 ... -0.356 -0.353 -0.514],1.9664869,-100.0,100,100.0,-100.0,-101.005035,36800,4468065,0.0005323845,0.26610482,270.1083,0.37022185,-100.0,0.0048573297,100.0,13845.38819861412,,0.029785097,2.9785097,-26.610481,2383.197,23.084654,95.28,5.323845e-06,0.4857329,-43.12825
-100.0,369,0.0038113508,[ 0.18   0.134  0.072 ... -0.356 -0.356 -0.515],1.9687653,-98.0,100,,,-99.005035,36900,4477537,0.00011005036,0.3811351,221.05736,0.45237127,-98.0,0.0064288075,100.0,13871.47847032547,14.0,0.035929326,3.5929327,-37.181496,4165.84,26.006886,94.72,1.1005036e-06,0.64288074,-52.124397
-100.0,370,0.0032891394,[ 0.18   0.134  0.072 ... -0.358 -0.357 -0.512],1.9648243,-100.0,100,100.0,-100.0,-101.005035,37000,4486924,0.00027765406,0.32891396,106.71156,0.9371056,-100.0,0.0056532174,100.0,13901.954245567322,,0.031359028,3.135903,-32.891396,3228.1685,25.290136,93.87,2.7765407e-06,0.56532174,-43.273567
-100.0,371,0.0032982316,[ 0.18   0.134  0.072 ... -0.357 -0.357 -0.516],1.9658163,-100.0,100,100.0,-100.0,-101.005035,37100,4495962,0.00043590105,0.32982314,133.29027,0.7502423,-100.0,0.0058441563,100.0,13931.328433513641,,0.033266753,3.3266754,-32.982315,3449.9153,24.156624,90.38,4.3590103e-06,0.5844157,-44.585617
-100.0,372,0.0029116878,[ 0.18   0.134  0.072 ... -0.358 -0.357 -0.515],1.9694209,-98.0,100,,,-99.005035,37200,4505309,0.0004974727,0.29116878,231.30615,0.43232745,-98.0,0.0068300767,100.0,13965.798879146576,14.0,0.04152436,4.1524363,-27.867981,4634.211,15.3786545,93.47,4.974727e-06,0.68300766,-43.15335
-100.0,373,0.0029730552,[ 0.18   0.134  0.072 ... -0.359 -0.356 -0.513],1.9676924,-100.0,100,100.0,-100.0,-101.005035,37300,4514505,9.234839e-06,0.29730552,118.513855,0.8437832,-100.0,0.0059700394,100.0,13997.09583067894,,0.030315774,3.0315773,-29.730553,3600.1387,19.871792,91.96,9.234839e-08,0.59700394,-40.671803
-100.0,374,0.0035125709,[ 0.18   0.134  0.073 ... -0.36  -0.356 -0.514],1.9600272,-99.0,100,,,-100.005035,37400,4523744,0.00031536527,0.35125715,120.1727,0.83213574,-99.0,0.008231174,100.0,14033.199137926102,9.949874,0.06951639,6.951639,-35.12038,6844.035,15.405291,92.39,3.1536526e-06,0.82311743,-46.13794
-100.0,375,0.004172695,[ 0.18   0.134  0.072 ... -0.359 -0.363 -0.515],1.9567693,-99.0,100,,,-100.005035,37500,4532827,0.00014540549,0.41726947,116.774,0.856355,-99.0,0.009477819,100.0,14065.264702320099,9.949874,0.05489172,5.489172,-41.708263,9075.182,16.235836,90.83,1.4540549e-06,0.94778186,-52.568905
-100.0,376,0.0032192713,[ 0.181  0.134  0.073 ... -0.361 -0.37  -0.511],1.9587343,-97.0,100,,,-98.005035,37600,4541870,0.00041696118,0.3219271,123.62751,0.80888146,-97.0,0.0056911893,100.0,14102.74375629425,17.058722,0.030947056,3.0947056,-32.089867,3277.5217,24.24069,90.43,4.1696117e-06,0.569119,-43.26467
-100.0,377,0.003665191,[ 0.181  0.134  0.073 ... -0.361 -0.37  -0.509],1.9560703,-97.0,100,,,-98.005035,37700,4550895,1.4472807e-05,0.36651915,220.14493,0.45424622,-97.0,0.007909854,100.0,14133.852231025696,17.058722,0.04845308,4.8453083,-36.576862,6325.038,17.675962,90.25,1.4472808e-07,0.79098547,-51.48889
-100.0,378,0.005178172,[ 0.181  0.134  0.073 ... -0.361 -0.37  -0.512],1.9563192,-95.0,100,,,-96.005035,37800,4560227,0.00035221688,0.51781726,46.851254,2.1344147,-95.0,0.011920828,100.0,14169.135684013367,21.794495,0.08807374,8.807374,-50.175995,14365.805,15.873506,93.32,3.5221688e-06,1.192083,-57.055275
-100.0,379,0.003967084,[ 0.181  0.134  0.072 ... -0.363 -0.369 -0.513],1.9638723,-98.0,100,,,-99.005035,37900,4569167,0.00052996085,0.39670837,154.812,0.6459448,-98.0,0.008719167,100.0,14203.472521305084,14.0,0.057492122,5.7492123,-39.640045,7681.5903,17.15069,89.4,5.2996083e-06,0.8719167,-52.145073
