Iteration,TimestepsSoFar,Weights,EpRewMean,TimeElapsed,MaxIW,InitialReturnStd,ReturnMeanIW,J_sample_variance,EmpiricalD2,MeanEntropy,MeanIWNorm,StdIWNorm,InitialReturnMin,EpisodesSoFar,ESSRenyi,MaxIWNorm,Bound,ESSClassic,MinIWNorm,EpLenMean,MeanIW,StdIW,MinIW,InitialBound,EpThisIter,ReturnStepMaxmin,InitialReturnMax,InitialReturnMean,ReturnStepMax
290,11373049,[ 0.169 -0.093 -0.113 ... -0.421 -1.269 -0.197],93.49860324608954,30008.90736603737,21200.793,12.159911,10195.099,10354086000.0,3293047.0,1.3782837,2.1238747,21.094152,23.60939,29000,3.0367013e-05,212.00792,8685.046,1.0035826,2.6726603e-09,483.18,212.3875,2109.4155,2.6726605e-07,50.261005,100,,82.796265,51.093143,100.0
291,11418353,[ 0.169 -0.092 -0.112 ... -0.422 -1.273 -0.186],98.77142603063422,30147.372131824493,22037.559,15.021139,9068.611,8196094500.0,53526.79,1.3848591,2.206463,21.926823,18.77569,29100,0.0018682234,220.37558,8865.043,1.0024587,1.6706551e-06,453.04,220.64633,2192.6824,0.00016706552,54.361977,100,,87.5472,55.241867,100.0
292,11463956,[ 0.17  -0.093 -0.112 ... -0.421 -1.275 -0.178],99.64894678737126,30285.660145998,24374.867,15.135541,16897.877,28453913000.0,90626.47,1.3824584,2.4430044,24.252148,24.168205,29200,0.0011034304,243.74867,16629.021,1.004531,2.0428244e-08,456.03,244.30043,2425.215,2.0428245e-06,53.809715,100,,88.86084,54.702805,100.0
293,11510943,[ 0.169 -0.093 -0.112 ... -0.422 -1.277 -0.178],99.85673434196501,30411.88023686409,3143.6345,14.138495,2132.6816,430203740.0,205174.69,1.3914936,0.3228796,3.127318,24.969925,29300,0.00048738957,31.436344,1748.2151,1.0547078,6.408577e-08,469.87,32.28796,312.73184,6.408577e-06,51.099895,100,,84.45283,51.94868,100.0
294,11557958,[ 0.17  -0.093 -0.112 ... -0.422 -1.268 -0.179],75.87013109951776,30541.844099998474,4894.665,12.657389,2623.3198,639035500.0,456627.28,1.3719828,0.5034496,4.869866,23.8586,29400,0.000218997,48.946648,2058.4072,1.057453,8.5962404e-10,470.15,50.344967,486.98666,8.5962405e-08,53.370373,100,,83.1798,54.206356,100.0
295,11605572,[ 0.169 -0.093 -0.111 ... -0.422 -1.286 -0.179],60.57772368341882,30676.157123804092,1779.7041,13.5651455,626.0786,31470828.0,32701.836,1.3774927,0.18937643,1.7705258,20.376339,29500,0.0030579322,17.79704,477.87903,1.1311159,8.5215234e-08,476.14,18.937647,177.05258,8.521523e-06,48.683437,100,,81.54147,49.502964,100.0
296,11652326,[ 0.169 -0.093 -0.112 ... -0.422 -1.282 -0.178],80.57375272259455,30810.78428697586,129152.88,14.9411745,82025.82,672232300000.0,1111864700.0,1.3793683,12.924122,128.50462,21.118925,29600,8.9939e-08,1291.5288,50651.797,1.0013682,1.11253e-12,467.54,1292.4121,12850.461,1.11253e-10,52.911247,100,,93.61854,53.85215,100.0
297,11698917,[ 0.168 -0.092 -0.111 ... -0.421 -1.28  -0.178],80.90699428000927,30922.94106912613,5454.5176,12.255266,1693.5782,283975100.0,157599.19,1.3868338,0.54705495,5.4270177,15.2208,29700,0.000634521,54.545174,1366.2579,1.0058862,1.7664955e-09,465.91,54.7055,542.7017,1.7664955e-07,50.076046,100,,82.037704,50.900547,100.0
298,11745294,[ 0.168 -0.092 -0.11  ... -0.421 -1.271 -0.18 ],81.99283409424517,31060.12022614479,180.45901,12.975625,211.7053,1511565.1,165.98555,1.3867247,0.03630939,0.19030887,29.542263,29800,0.60246205,1.8045901,200.72562,3.512302,1.7559936e-06,463.77,3.6309392,19.030888,0.00017559936,52.84546,100,,84.79544,53.697685,100.0
299,11790593,[ 0.168 -0.092 -0.111 ... -0.421 -1.275 -0.176],90.71031059626557,31179.73215508461,5791.2007,14.378023,3060.6208,904080900.0,224961.28,1.3774655,0.58934194,5.7611933,21.418215,29900,0.00044452093,57.912006,2636.5117,1.0355923,4.6137876e-09,452.99,58.934193,576.1193,4.613788e-07,52.04209,100,,88.96955,52.936268,100.0
300,11837603,[ 0.169 -0.092 -0.112 ... -0.421 -1.283 -0.177],76.81533466963663,31319.352072238922,14331.322,14.864517,6500.5635,3786701600.0,2311398.8,1.3710957,1.4876882,14.262929,21.8482,30000,4.3263844e-05,143.31322,5180.1484,1.0762345,4.9644395e-08,470.1,148.76881,1426.293,4.9644395e-06,50.995335,100,,86.41528,51.863842,100.0
301,11884400,[ 0.168 -0.092 -0.109 ... -0.423 -1.291 -0.175],88.24934815151501,31448.53227543831,146348.55,13.610898,79657.016,633863200000.0,287618300.0,1.3844135,14.644741,145.61398,28.384363,30100,3.4768303e-07,1463.4855,64235.453,1.0013514,2.5968352e-09,467.97,1464.4742,14561.398,2.5968353e-07,54.166115,100,,90.4769,55.075443,100.0
302,11929708,[ 0.167 -0.092 -0.109 ... -0.423 -1.287 -0.167],89.95643942128027,31566.288338899612,291.31845,12.338702,243.67223,4195591.5,282.33438,1.37804,0.036317077,0.28946862,27.475681,30200,0.35418996,2.9131844,229.6676,1.5496588,1.2867521e-05,453.08,3.6317077,28.94686,0.0012867522,52.334442,100,,82.92916,53.167915,100.0
303,11976434,[ 0.168 -0.092 -0.11  ... -0.424 -1.291 -0.169],77.42280547236871,31678.2682557106,73626.86,13.5489,40977.668,167719710000.0,34891150.0,1.3789048,7.3671527,73.25734,19.794624,30300,2.866056e-06,736.26855,35631.734,1.0012139,7.4864524e-11,467.26,736.71533,7325.735,7.486452e-09,53.5658,100,,90.049934,54.47084,100.0
304,12022636,[ 0.167 -0.092 -0.11  ... -0.425 -1.287 -0.172],75.88975772633862,31802.652250528336,314.78766,15.126351,210.9564,2269073.2,196.98216,1.3792828,0.04225034,0.31363317,22.269028,30400,0.50766015,3.1478765,198.5625,1.7824023,2.3571317e-06,462.02,4.2250347,31.36332,0.00023571319,53.05668,100,,87.86425,53.939747,100.0
305,12069111,[ 0.168 -0.092 -0.111 ... -0.424 -1.289 -0.17 ],102.31497723438021,31921.14412713051,65003.984,15.577678,39640.81,154966330000.0,61313156.0,1.3934469,6.5381813,64.67527,19.431385,30500,1.6309714e-06,650.03986,32842.758,1.01163,9.498415e-10,464.75,653.81824,6467.5273,9.498416e-08,54.00426,100,,86.38238,54.87244,100.0
306,12116366,[ 0.168 -0.092 -0.111 ... -0.424 -1.294 -0.15 ],99.97263094715622,32068.249056339264,3386.086,14.339441,1685.3457,277648540.0,39040.97,1.3862625,0.34194002,3.3687966,22.622429,30600,0.0025614118,33.86086,1510.9701,1.0197619,1.07383045e-07,472.55,34.194008,336.87973,1.0738305e-05,53.949852,100,,87.80983,54.832375,100.0
307,12163653,[ 0.168 -0.092 -0.111 ... -0.424 -1.289 -0.162],102.55958388272866,32192.112087011337,11896.47,15.617269,10474.51,10829102000.0,5775757.0,1.3623106,1.2029371,11.835684,26.309147,30700,1.7313749e-05,118.96469,8361.552,1.0224357,3.148158e-09,472.87,120.29373,1183.5685,3.148158e-07,54.39588,100,,87.47905,55.275078,100.0
308,12210107,[ 0.168 -0.092 -0.111 ... -0.425 -1.306 -0.169],88.98895841629296,32321.644019126892,3755.1934,12.132969,2155.7854,453580540.0,132394.44,1.362679,0.38027802,3.7359126,24.11268,30800,0.00075531873,37.551933,1858.2487,1.0254921,7.751258e-08,464.54,38.0278,373.59128,7.751259e-06,51.40949,100,,81.36231,52.22721,100.0
309,12257167,[ 0.169 -0.093 -0.114 ... -0.424 -1.3   -0.176],104.07962904389544,32466.400145053864,41203.633,11.496921,19934.195,39648950000.0,1789918.2,1.3608214,4.1252413,40.996616,22.836246,30900,5.5868473e-05,412.03632,18871.162,1.002369,1.8298988e-09,470.6,412.52423,4099.6616,1.8298988e-07,49.537388,100,,79.05831,50.331955,100.0
310,12302193,[ 0.17  -0.093 -0.115 ... -0.424 -1.307 -0.17 ],96.83743973096142,32605.036155700684,97346.36,13.381778,77809.18,605195700000.0,1639679.6,1.3569728,9.73756,96.85811,17.067905,31000,6.0987524e-05,973.46356,76740.45,1.0006012,1.1268714e-09,450.26,973.75616,9685.811,1.1268714e-07,50.952744,100,,83.04341,51.787365,100.0
311,12347421,[ 0.17  -0.093 -0.116 ... -0.421 -1.31  -0.171],120.60568894011868,32732.565868854523,956.75586,13.55904,519.70874,18307596.0,8787.896,1.3535137,0.11214628,0.9526946,21.661928,31100,0.011379288,9.567558,439.1758,1.3667395,9.2153306e-07,452.28,11.214629,95.26947,9.215331e-05,52.853085,100,,85.47688,53.712162,100.0
312,12392498,[ 0.169 -0.093 -0.115 ... -0.421 -1.307 -0.178],98.25044554722719,32847.13048887253,77907.984,12.423015,33385.66,111197180000.0,1722147.5,1.361233,7.7969036,77.51686,29.774933,31200,5.8067035e-05,779.07983,32208.766,1.0015678,6.314334e-09,450.77,779.69037,7751.6855,6.314334e-07,52.652763,100,,89.23193,53.54958,100.0
313,12437909,[ 0.171 -0.094 -0.117 ... -0.422 -1.306 -0.17 ],84.51539991089068,32967.13270068169,771.88727,14.631404,562.89417,26981906.0,2447.3396,1.3554462,0.08550292,0.76747936,19.192532,31300,0.040860698,7.7188725,520.18585,1.2259463,5.0247368e-06,454.11,8.550292,76.74793,0.0005024737,51.83173,100,,85.897995,52.695045,100.0
314,12482516,[ 0.17  -0.093 -0.116 ... -0.422 -1.314 -0.169],112.56936319607645,33097.8561565876,33802.93,15.372544,15341.308,23438160000.0,4013595.8,1.360234,3.3864417,33.632885,23.756145,31400,2.4915314e-05,338.0293,13573.372,1.0036407,5.849472e-10,446.07,338.64417,3363.2888,5.8494724e-08,52.167976,100,,87.804596,53.050446,100.0
315,12528040,[ 0.17  -0.093 -0.116 ... -0.423 -1.315 -0.163],112.51923024408134,33234.64418697357,346.13403,13.323272,286.47668,3988770.5,314.43378,1.3583928,0.05261881,0.35141808,22.761986,31500,0.318032,3.4613402,271.69766,2.192828,5.2743926e-06,455.24,5.261881,35.14181,0.0005274393,53.4223,100,,82.92747,54.25576,100.0
316,12571790,[ 0.169 -0.093 -0.116 ... -0.423 -1.321 -0.158],80.2461074207227,33352.80025982857,3563.4177,14.323971,2371.964,534570800.0,99595.03,1.3544992,0.3675044,3.545122,13.964098,31600,0.0010040662,35.63418,2082.571,1.063214,3.9479855e-09,437.5,36.75045,354.51224,3.9479855e-07,49.593792,100,,91.2403,50.51079,100.0
317,12617671,[ 0.17  -0.093 -0.117 ... -0.425 -1.322 -0.161],58.25305799879262,33472.0120973587,3905.2822,13.653089,2903.9336,816142600.0,39324.223,1.3482696,0.40389392,3.8847215,13.962286,31700,0.0025429619,39.052822,2752.4224,1.0694131,9.469754e-08,458.81,40.389393,388.47217,9.469754e-06,44.94131,100,,76.02083,45.705353,100.0
318,12663214,[ 0.17  -0.093 -0.117 ... -0.426 -1.32  -0.169],73.301172625513,33603.16026139259,97.317665,15.596661,131.04236,450769.62,155.21342,1.3466798,0.022818232,0.11211795,3.2749646,31800,0.6442742,0.97317666,120.987686,3.9772933,4.595621e-07,455.43,2.281823,11.211796,4.595621e-05,45.23172,100,,80.300964,46.03878,100.0
319,12710329,[ 0.17  -0.094 -0.118 ... -0.425 -1.32  -0.171],50.4768427243759,33726.9042634964,2929.4268,14.331295,2150.6604,453399140.0,212883.34,1.3470421,0.29801896,2.9143074,10.770443,31900,0.00046974083,29.294268,1733.3286,1.0349019,3.8386537e-07,471.15,29.801897,291.43073,3.8386537e-05,47.212418,100,,89.99704,48.11692,100.0
320,12755587,[ 0.171 -0.094 -0.119 ... -0.426 -1.312 -0.179],62.61221607460855,33853.112810611725,158.23447,15.848762,219.80344,1225786.6,2474.2993,1.3502249,0.042429827,0.21374197,4.674834,32000,0.04041548,1.5823447,179.97888,3.7912092,1.8842727e-06,452.58,4.242983,21.374197,0.00018842728,45.781174,100,,79.66038,46.58179,100.0
321,12797646,[ 0.171 -0.094 -0.119 ... -0.426 -1.313 -0.175],89.23893585082124,33957.2234249115,1818.4612,15.992092,2026.5154,183059620.0,162412.67,1.3329796,0.34916005,2.281871,3.0482223,32100,0.0006157155,18.184612,1672.8914,2.2877884,6.7647143e-10,420.59,34.916008,228.1871,6.764714e-08,45.141884,100,,87.307076,46.019352,100.0
322,12842673,[ 0.171 -0.094 -0.12  ... -0.425 -1.32  -0.185],66.26196272291666,34080.37228679657,2998.5615,17.38385,1487.2244,211482700.0,196367.1,1.3360568,0.3123057,2.9832284,3.35204,32200,0.00050925027,29.985615,1129.729,1.0840591,1.060414e-08,450.27,31.230568,298.32288,1.060414e-06,44.171192,100,,80.27007,44.977936,100.0
323,12887503,[ 0.17  -0.094 -0.119 ... -0.425 -1.319 -0.183],73.69758437413775,34186.84015369415,3317.7568,16.24996,1888.0293,340206880.0,21939.928,1.3343722,0.3406802,3.3004231,14.092282,32300,0.0045579,33.177567,1762.6019,1.0542691,4.3500858e-08,448.3,34.068016,330.0423,4.350086e-06,45.69068,100,,84.25434,46.53747,100.0
324,12933054,[ 0.17  -0.094 -0.12  ... -0.425 -1.325 -0.178],74.22889046270527,34317.30012226105,55965.266,14.591365,44084.492,193337310000.0,29398902.0,1.3187478,5.6224303,55.682564,20.630682,32400,3.4014877e-06,559.65265,39491.137,1.0092636,9.6424334e-11,455.51,562.24316,5568.256,9.6424335e-09,48.295353,100,,84.29116,49.14251,100.0
325,12978948,[ 0.17  -0.094 -0.12  ... -0.423 -1.333 -0.186],89.56557085195837,34455.648342847824,215.21527,14.227607,242.7078,1670330.4,1367.0374,1.3182669,0.04742474,0.25761077,17.882345,32500,0.07315089,2.1521528,210.23427,3.2779868,6.134449e-07,458.94,4.742474,25.761076,6.134449e-05,52.699726,100,,87.38901,53.57802,100.0
326,13022706,[ 0.17  -0.094 -0.119 ... -0.423 -1.329 -0.19 ],89.2096974583779,34573.98013710976,72.31683,15.004845,156.59422,352702.03,390.5562,1.3193657,0.025593732,0.09777889,20.168331,32600,0.25604507,0.7231683,139.24458,6.412052,1.4055895e-06,437.58,2.5593734,9.77789,0.00014055896,52.299126,100,,87.3507,53.177032,100.0
327,13066646,[ 0.17  -0.094 -0.119 ... -0.422 -1.331 -0.187],108.81223447427932,34686.47622919083,45597.785,14.853357,23977.863,57042030000.0,32911488.0,1.325655,4.579547,45.367428,14.179279,32700,3.0384526e-06,455.97784,18607.23,1.008681,9.521525e-10,439.4,457.9547,4536.7427,9.521525e-08,53.024105,100,,93.147095,53.960274,100.0
328,13111811,[ 0.17  -0.094 -0.119 ... -0.421 -1.339 -0.173],92.2898830341335,34824.02822852135,1101.568,14.057897,678.5449,39046708.0,1672.7797,1.3280059,0.12103537,1.0957158,18.351488,32800,0.059780736,11.015679,644.3411,1.205485,2.1453643e-06,451.65,12.10354,109.57159,0.00021453643,49.455532,100,,83.20947,50.29182,100.0
329,13157590,[ 0.17  -0.094 -0.119 ... -0.421 -1.336 -0.174],81.3760880307302,34947.1362888813,1323.095,13.510796,1288.945,122454216.0,17664.428,1.3256896,0.1655866,1.3438445,23.515497,32900,0.005661095,13.230949,1178.277,1.4955748,1.3349248e-07,457.79,16.55866,134.38445,1.3349248e-05,52.471283,100,,82.84945,53.303955,100.0
330,13201646,[ 0.17  -0.094 -0.119 ... -0.421 -1.335 -0.178],88.87418689601897,35061.171590805054,1519.7572,16.086151,1139.2396,120706920.0,2206.4348,1.3272446,0.15949745,1.5114484,18.9479,33000,0.045321982,15.197572,1090.6957,1.1013149,1.519314e-07,440.56,15.949747,151.14484,1.5193141e-05,52.01251,100,,102.82704,53.045963,100.0
331,13246799,[ 0.171 -0.094 -0.121 ... -0.421 -1.33  -0.18 ],78.19439641676031,35178.900361061096,17890.354,13.653007,8579.3,7163522600.0,7981409.5,1.3256536,1.8138952,17.798983,19.3943,33100,1.2529115e-05,178.90353,6070.124,1.027891,9.022441e-09,451.53,181.38956,1779.8984,9.022441e-07,50.726578,100,,88.370834,51.614742,100.0
332,13291930,[ 0.172 -0.094 -0.123 ... -0.421 -1.339 -0.173],82.98422185655336,35288.2642660141,34541.402,15.55481,28325.848,79879635000.0,15966414.0,1.3310829,3.4661715,34.367077,10.51016,33200,6.263147e-06,345.414,24672.006,1.0069766,1.5513297e-08,451.31,346.6172,3436.7085,1.5513298e-06,51.915142,100,,90.9837,52.82956,100.0
333,13338266,[ 0.171 -0.094 -0.121 ... -0.422 -1.335 -0.172],69.19564372375484,35419.872354745865,7088.906,15.027961,4270.4077,1798485900.0,323922.1,1.3257136,0.7136451,7.0529404,23.76178,33300,0.0003087162,70.88905,3684.3289,1.0134454,6.4183165e-09,463.36,71.36451,705.29407,6.4183166e-07,52.511654,100,,102.45976,53.541416,100.0
334,13385825,[ 0.172 -0.094 -0.122 ... -0.422 -1.336 -0.177],79.04076732473533,35562.488206386566,1322.3167,15.917102,995.51825,93678090.0,90994.67,1.3276488,0.13632126,1.315346,14.165322,33400,0.0010989654,13.223166,724.99817,1.0626917,3.3006213e-08,475.59,13.632125,131.53459,3.3006213e-06,55.22022,100,,89.229645,56.117016,100.0
335,13433081,[ 0.171 -0.094 -0.122 ... -0.423 -1.342 -0.168],63.67606231373598,35679.41609930992,9441.212,13.733006,3722.06,1370388500.0,1495859.9,1.3291298,0.94765073,9.393541,19.580154,33500,6.685118e-05,94.41212,2600.518,1.0074893,1.4922222e-08,472.56,94.76509,939.3542,1.4922223e-06,51.55493,100,,91.24051,52.471935,100.0
336,13480919,[ 0.172 -0.094 -0.123 ... -0.424 -1.343 -0.166],53.675083012412486,35816.78838968277,4811.74,14.714506,2148.8584,436633760.0,14902.138,1.3105545,0.49385738,4.7866497,21.359829,33600,0.0067104464,48.1174,2043.8217,1.0532736,2.5030175e-07,478.38,49.385742,478.66504,2.5030175e-05,52.677116,100,,85.61198,53.53755,100.0
337,13529188,[ 0.172 -0.094 -0.123 ... -0.421 -1.338 -0.189],44.20916001571417,35944.31223034859,45573.79,13.109464,32011.592,102248180000.0,31216.578,1.3193073,4.564057,45.344685,20.624187,33700,0.003203426,455.73788,31853.262,1.0029324,1.17753785e-07,482.69,456.40567,4534.468,1.1775379e-05,53.03465,100,,89.163994,53.930782,100.0
338,13576502,[ 0.171 -0.094 -0.123 ... -0.421 -1.341 -0.178],18.219578419571867,36073.54716300964,362613.25,13.983089,259501.97,6733185000000.0,496958340.0,1.3075179,36.26513,360.79523,12.10017,33800,2.0122411e-07,3626.1323,239999.16,1.0002099,3.6603767e-12,473.14,3626.5132,36079.527,3.6603767e-10,51.20202,100,,87.04724,52.07688,100.0
339,13623253,[ 0.172 -0.094 -0.124 ... -0.42  -1.34  -0.19 ],8.581577795090745,36206.50581383705,94727.74,14.995202,40727.695,165284630000.0,196279070.0,1.3007581,9.488667,94.25143,17.093943,33900,5.0947864e-07,947.2774,28557.447,1.0033554,1.2881216e-10,467.51,948.8664,9425.142,1.2881216e-08,48.645786,100,72.50643,86.43309,49.514477,100.0
340,13671028,[ 0.173 -0.095 -0.126 ... -0.42  -1.335 -0.202],6.022623963504055,36347.59146475792,50179.715,14.648033,40184.48,161447620000.0,21478836.0,1.2983326,5.0188785,49.928093,13.054516,34000,4.6557457e-06,501.79715,35890.664,1.0003616,8.2014634e-10,477.75,501.88785,4992.8096,8.201464e-08,47.041855,100,69.830734,92.18401,47.968338,100.0
341,13718990,[ 0.174 -0.095 -0.128 ... -0.422 -1.339 -0.201],23.952500508766285,36499.03629016876,1145.2146,14.029704,854.00287,54358700.0,16924.121,1.293822,0.13331057,1.1415248,14.412986,34100,0.0059087262,11.452146,752.48975,1.3454741,7.7424666e-08,479.62,13.331056,114.15248,7.742467e-06,48.78025,100,67.377716,77.640205,49.560562,100.0
342,13767336,[ 0.173 -0.095 -0.128 ... -0.421 -1.34  -0.204],26.618478196622256,36641.74426364899,34228.6,15.072391,21274.252,45201695000.0,23049644.0,1.2791957,3.4249406,34.05682,19.188795,34200,4.3384616e-06,342.286,17222.64,1.0012156,1.7155032e-09,483.46,342.49402,3405.6816,1.7155033e-07,51.143337,100,72.98756,83.96789,51.987247,100.0
343,13814232,[ 0.173 -0.094 -0.128 ... -0.42  -1.36  -0.199],3.3325807676433303,36803.460248708725,6694.292,13.437902,5030.6367,2492834000.0,602486.4,1.2889403,0.6774649,6.660001,12.7947445,34300,0.00016597885,66.94292,4346.6567,1.0241277,2.0125759e-09,468.96,67.74648,666.0001,2.0125759e-07,48.215176,100,73.18292,87.67734,49.09637,100.0
344,13861914,[ 0.176 -0.095 -0.131 ... -0.42  -1.358 -0.191],23.804888657030197,36944.1922917366,1766.9855,15.356414,1253.0967,139952140.0,39991.55,1.2977356,0.1881902,1.7584323,13.27105,34400,0.0025005282,17.669855,1082.1184,1.1323916,1.0880988e-07,476.82,18.819017,175.84323,1.0880988e-05,52.872154,100,59.23986,85.06964,53.72714,100.0
345,13908827,[ 0.175 -0.095 -0.13  ... -0.419 -1.356 -0.184],5.594898371283798,37075.10026168823,1466.2207,13.630178,798.33856,47510196.0,14229.235,1.2890685,0.16647522,1.4620177,19.893541,34500,0.0070277844,14.662207,705.8755,1.2799687,4.975822e-07,469.13,16.647524,146.20174,4.9758226e-05,49.522076,100,70.79715,77.124985,50.29721,100.0
346,13956864,[ 0.176 -0.095 -0.131 ... -0.418 -1.362 -0.187],26.43436855676309,37210.600319862366,15831.9375,15.847195,12458.816,15480968000.0,681763.4,1.2664757,1.5868222,15.752227,10.40204,34600,0.00014667846,158.31937,11732.997,1.0045872,1.3184334e-08,480.37,158.68222,1575.2229,1.3184334e-06,50.908146,100,72.74835,87.464005,51.787186,100.0
347,14005446,[ 0.174 -0.095 -0.129 ... -0.418 -1.385 -0.187],47.740381325305215,37341.30796837807,5546.6094,13.074614,2636.536,682352100.0,45710.65,1.2588849,0.55886424,5.5184035,22.887974,34700,0.0021876742,55.46609,2444.6938,1.0152065,2.4836654e-08,485.82,55.886436,551.8404,2.4836654e-06,52.333897,100,71.2641,89.27966,53.23119,100.0
348,14054495,[ 0.173 -0.094 -0.127 ... -0.418 -1.389 -0.19 ],49.8533534863088,37480.56025123596,7316.9805,12.212911,5178.4404,2387212300.0,65616.516,1.2377667,0.79919684,7.3011312,21.2845,34800,0.0015240066,73.1698,4965.2383,1.1840074,9.046631e-08,490.49,79.919685,730.11316,9.046631e-06,50.901325,100,68.294334,82.81379,51.73364,100.0
349,14103537,[ 0.172 -0.094 -0.127 ... -0.418 -1.399 -0.201],64.76623789494273,37622.94418382645,164622.42,15.325556,89741.19,805253100000.0,1684198900.0,1.2413156,16.463223,163.79713,18.871319,34900,5.937541e-08,1646.2241,53990.094,1.0001194,2.352868e-09,490.42,1646.3225,16379.712,2.3528679e-07,51.328823,100,,86.67827,52.19998,100.0
350,14152514,[ 0.171 -0.094 -0.126 ... -0.419 -1.396 -0.201],38.79077989544182,37753.85227847099,175.37238,13.302664,156.60306,1027348.94,361.43112,1.2373128,0.028388895,0.1771625,23.970222,35000,0.27667788,1.7537237,140.37947,2.5034707,9.777473e-07,489.77,2.8388891,17.71625,9.777473e-05,49.606503,100,72.739624,84.908615,50.45987,100.0
351,14201526,[ 0.171 -0.094 -0.126 ... -0.42  -1.401 -0.2  ],47.510789030627194,37897.92418670654,32097.441,14.148393,12659.162,15976610000.0,10103920.0,1.2359676,3.2136698,31.93616,21.29834,35100,9.897149e-06,320.9744,9986.057,1.0024474,1.1303279e-08,490.12,321.367,3193.6162,1.130328e-06,49.308273,100,71.85863,83.67367,50.149227,100.0
352,14250134,[ 0.171 -0.094 -0.127 ... -0.418 -1.398 -0.204],58.491620699539766,38040.996101140976,254517.89,13.066777,172692.75,2981456000000.0,65259228.0,1.2310869,25.455896,253.2417,25.168491,35200,1.5323503e-06,2545.179,165563.48,1.0003225,8.714122e-09,486.08,2545.589,25324.17,8.7141217e-07,52.19469,100,71.9803,87.80942,53.077213,100.0
353,14299361,[ 0.171 -0.094 -0.126 ... -0.417 -1.4   -0.207],69.33440601919605,38180.21625161171,183814.98,13.291241,74480.336,553002000000.0,601815.44,1.2349604,18.401775,182.89162,18.585733,35300,0.0001661639,1838.1498,73813.23,1.0022069,1.5702474e-09,492.27,1840.1776,18289.162,1.5702474e-07,49.79388,100,,85.5628,50.65382,100.0
354,14348178,[ 0.17  -0.094 -0.127 ... -0.417 -1.399 -0.204],46.734018583347094,38321.988226890564,262.06888,14.684029,269.2302,2829528.0,616.7176,1.2406255,0.047692508,0.29659402,13.521772,35400,0.16214877,2.6206887,248.10225,2.5205119,8.02994e-06,488.17,4.769251,29.659403,0.00080299395,52.140434,100,72.63932,84.65092,52.99121,100.0
355,14396718,[ 0.17  -0.094 -0.128 ... -0.418 -1.396 -0.202],56.64327706012986,38457.160306215286,1218.9014,13.737806,760.3344,49006856.0,12064.278,1.2459971,0.13352369,1.2129679,24.630817,35500,0.008288934,12.1890135,662.1127,1.1972558,1.2334114e-07,485.4,13.352368,121.29679,1.2334114e-05,49.414692,100,73.42792,88.97634,50.308945,100.0
356,14445917,[ 0.17  -0.093 -0.127 ... -0.417 -1.396 -0.196],40.33632669813841,38611.164159059525,319122.8,13.459932,125848.48,1579237600000.0,939957760.0,1.2499924,31.936962,317.52078,17.998344,35600,1.0638776e-07,3191.228,100635.29,1.001547,2.2838904e-09,491.99,3193.6965,31752.082,2.2838904e-07,52.86106,100,68.1486,81.82598,53.68344,100.0
357,14494945,[ 0.172 -0.094 -0.128 ... -0.416 -1.39  -0.198],55.32994520195201,38752.20037841797,102.889885,15.450175,152.35461,463203.3,125.79294,1.2514348,0.027787551,0.11621682,19.835716,35700,0.79495716,1.0288988,141.62933,5.407768,1.4179708e-06,490.28,2.7787552,11.621681,0.00014179708,50.439587,100,68.52774,95.1476,51.39586,100.0
358,14544280,[ 0.171 -0.094 -0.128 ... -0.415 -1.397 -0.19 ],64.54836682443,38899.854786872864,254078.44,13.671333,159211.12,2532190700000.0,117541816.0,1.2534178,25.42502,252.80318,21.10995,35800,8.5076107e-07,2540.7844,150083.56,1.0013516,4.146771e-11,493.35,2542.5015,25280.316,4.1467714e-09,49.65484,100,74.106476,83.76767,50.49674,100.0
359,14593592,[ 0.171 -0.094 -0.126 ... -0.415 -1.394 -0.19 ],59.16851970574171,39029.34867429733,1173.3026,12.209,841.7383,65487364.0,3262.2678,1.2490228,0.12302494,1.1669823,27.327053,35900,0.030653523,11.733026,789.9881,1.0991521,6.901894e-08,493.12,12.302494,116.69823,6.9018943e-06,52.978443,100,,90.15084,53.884502,100.0
360,14642679,[ 0.171 -0.094 -0.126 ... -0.415 -1.389 -0.2  ],66.86824787388295,39159.68817162514,4119.7915,14.662758,2941.5251,837493100.0,121279.72,1.2437508,0.42053956,4.098726,24.368832,36000,0.00082454016,41.197914,2622.1802,1.0417608,4.9470827e-09,490.87,42.05396,409.87253,4.947083e-07,53.990818,100,69.38728,91.23967,54.907806,100.0
361,14691563,[ 0.171 -0.094 -0.127 ... -0.417 -1.388 -0.206],57.446327323107354,39306.30436682701,12402.514,13.167094,4732.6177,2195716900.0,4010276.5,1.2534105,1.2493477,12.33949,24.951937,36100,2.4935936e-05,124.02513,3002.5383,1.0147121,9.0402996e-10,488.84,124.93477,1233.9489,9.0403e-08,51.0331,100,72.76929,85.960014,51.897026,100.0
362,14740491,[ 0.172 -0.094 -0.129 ... -0.417 -1.372 -0.213],46.81490870640397,39458.91897749901,2923.775,15.478062,1809.0127,298865380.0,8412.254,1.2657436,0.30484772,2.9088094,15.220375,36200,0.011887421,29.23775,1729.3613,1.0864037,1.2046229e-06,489.28,30.48477,290.88095,0.0001204623,52.312233,100,74.78228,86.40816,53.180676,100.0
