TimestepsSoFar,StdIWNorm,MaxIW,EpThisIter,Weights,EpLenMean,MeanEntropy,MaxIWNorm,MeanIWNorm,InitialReturnMin,InitialReturnMean,InitialReturnMax,ReturnMeanIW,Bound,InitialReturnStd,StdIW,MeanIW,EpisodesSoFar,Iteration,EmpiricalD2,ESSRenyi,EpRewMean,ReturnStepMax,J_sample_variance,TimeElapsed,InitialBound,ESSClassic,ReturnStepMaxmin,MinIW,MinIWNorm
3770170,0.0048746574,2.0748696,100,[ 0.193 -0.066 -0.118 ... -0.338 -0.871 -0.429],123.41,1.5195247,0.020748695,0.004038346,-100.0,-97.0,,-40.12837,-51.793484,17.058722,0.48746577,0.4038346,37500,375,134.71417,0.7423124,-97.0,100.0,2417.215,12960.521875858307,-98.005035,40.698837,,3.6596008e-05,3.6596006e-07
3782167,0.0082514025,5.5000563,100,[ 0.193 -0.066 -0.118 ... -0.336 -0.88  -0.438],119.97,1.5191314,0.055000562,0.004502903,-100.0,-93.0,,-39.056664,-52.7518,25.514702,0.82514024,0.45029032,37600,376,185.68124,0.53855735,-93.0,100.0,4324.568,12995.321089982986,-94.005035,22.946728,,0.00016820844,1.6820844e-06
3793981,0.0071047274,4.088952,100,[ 0.193 -0.066 -0.118 ... -0.337 -0.882 -0.437],118.14,1.5161847,0.04088952,0.0048231585,-100.0,-96.0,,-43.571476,-48.799114,19.595919,0.7104727,0.48231593,37700,377,27.054913,3.6961863,-96.0,100.0,4210.09,13028.55807685852,-97.005035,31.547138,,0.00015621571,1.5621571e-06
3805238,0.006867708,4.608485,100,[ 0.193 -0.066 -0.118 ... -0.336 -0.881 -0.44 ],112.57,1.5097642,0.04608485,0.0032899622,-100.0,-96.0,,-31.694662,-41.58541,19.595919,0.68677086,0.3289962,37800,378,96.84864,1.032539,-96.0,100.0,4697.2666,13065.196904659271,-97.005035,18.665264,,0.00061006553,6.1006554e-06
3817218,0.009826158,6.66368,100,[ 0.192 -0.066 -0.118 ... -0.336 -0.885 -0.443],119.8,1.5034859,0.0666368,0.005882587,-100.0,-91.0,,-45.5994,-52.28555,28.618176,0.9826157,0.5882587,37900,379,44.257545,2.2595017,-91.0,100.0,3612.2004,13094.92833018303,-92.005035,26.384033,,0.0017325764,1.7325763e-05
3827872,0.01693764,15.216969,100,[ 0.192 -0.066 -0.118 ... -0.338 -0.888 -0.446],106.54,1.5053062,0.15216967,0.005974352,-100.0,-92.0,,-39.68903,-48.18076,27.12932,1.6937641,0.5974352,38000,380,71.38837,1.4007884,-92.0,100.0,6299.5737,13128.21418094635,-93.005035,11.064933,,0.0008344892,8.344891e-06
3839430,0.0070848977,6.444567,100,[ 0.192 -0.066 -0.119 ... -0.337 -0.888 -0.445],115.58,1.4921926,0.06444567,0.003390992,-100.0,-92.0,,-32.733288,-40.67308,27.12932,0.70848984,0.33909923,38100,381,62.409946,1.6023088,-92.0,100.0,5107.7065,13163.137665271759,-93.005035,18.638306,,0.0012072532,1.2072532e-05
3850655,0.0043455367,2.5390615,100,[ 0.192 -0.067 -0.119 ... -0.337 -0.891 -0.455],112.25,1.4893589,0.025390616,0.0030230344,-100.0,-96.0,,-30.16688,-42.042274,19.595919,0.43455368,0.30230343,38200,382,139.61479,0.7162565,-96.0,100.0,1911.1488,13196.270706415176,-97.005035,32.612225,,0.00087410194,8.741019e-06
3862654,0.0030307663,1.4300421,100,[ 0.193 -0.067 -0.119 ... -0.334 -0.891 -0.458],119.99,1.4925948,0.014300421,0.0023074234,-100.0,-90.0,,-21.707743,-33.181026,30.0,0.30307662,0.23074234,38300,383,130.31984,0.76734287,-90.0,100.0,916.69617,13231.449653863907,-91.005035,36.693974,,0.0006308418,6.308418e-06
3874058,0.012503734,11.385994,100,[ 0.192 -0.066 -0.119 ... -0.335 -0.882 -0.463],114.04,1.4873048,0.11385994,0.0040149405,-100.0,-91.0,,-27.24198,-38.930088,28.618176,1.2503734,0.40149412,38400,384,135.24576,0.7393947,-91.0,100.0,3491.54,13261.275344848633,-92.005035,9.346783,,0.001036193,1.03619295e-05
3885207,0.005065582,3.5295012,100,[ 0.192 -0.066 -0.119 ... -0.333 -0.884 -0.467],111.49,1.4824011,0.03529501,0.0025738985,-100.0,-92.0,,-20.527256,-33.21707,27.12932,0.50655824,0.25738984,38500,385,159.42114,0.6272694,-92.0,100.0,1397.4595,13297.208467721939,-93.005035,20.520168,,0.00011286951,1.1286951e-06
3897409,0.009097202,6.900438,100,[ 0.192 -0.066 -0.119 ... -0.329 -0.887 -0.469],122.02,1.4896053,0.06900438,0.004749866,-100.0,-89.0,,-40.25356,-50.529457,31.288975,0.90972024,0.4749866,38600,386,104.538185,0.95658827,-89.0,100.0,7943.175,13330.775698900223,-90.005035,21.421535,,0.00097566744,9.756674e-06
3908894,0.0057226364,3.7275581,100,[ 0.192 -0.066 -0.12  ... -0.331 -0.882 -0.466],114.85,1.4747179,0.03727558,0.0034824905,-100.0,-98.0,,-33.61227,-43.683495,14.0,0.5722637,0.34824905,38700,387,100.41525,0.9958646,-98.0,100.0,3256.9192,13365.087133169174,-99.005035,27.024815,,0.00011786182,1.1786182e-06
3920450,0.007010461,5.3204975,100,[ 0.192 -0.066 -0.119 ... -0.329 -0.885 -0.478],115.56,1.4654053,0.053204972,0.0034854203,-100.0,-91.0,100.0,-33.721977,-42.522713,31.92178,0.7010461,0.34854206,38800,388,76.678375,1.3041487,-91.0,100.0,4998.062,13399.813937425613,-92.005035,19.819252,,6.67295e-05,6.67295e-07
3931999,0.0055175573,3.4966886,100,[ 0.192 -0.066 -0.119 ... -0.33  -0.89  -0.482],115.49,1.4627867,0.034966886,0.0038482577,-100.0,-95.0,,-36.460293,-43.728065,21.794495,0.5517557,0.3848258,38900,389,52.292347,1.9123257,-95.0,100.0,3053.782,13438.080284357071,-96.005035,32.725433,,0.00035864807,3.5864807e-06
3943880,0.004826127,2.2983184,100,[ 0.192 -0.066 -0.119 ... -0.33  -0.892 -0.483],118.81,1.4510839,0.022983184,0.0028353396,-100.0,-92.0,,-26.689548,-40.54765,27.12932,0.48261273,0.28353393,39000,390,190.12653,0.5259655,-92.0,100.0,2345.5688,13475.265473127365,-93.005035,25.659054,,0.0001606491,1.606491e-06
3955507,0.006119162,4.224941,100,[ 0.193 -0.066 -0.118 ... -0.331 -0.9   -0.487],116.27,1.4498638,0.042249408,0.0031215006,-100.0,-90.0,,-29.541908,-38.19134,30.0,0.6119162,0.3121501,39100,391,74.06455,1.3501736,-90.0,100.0,3762.7783,13511.283760786057,-91.005035,20.648865,,0.00048766393,4.876639e-06
3966712,0.008219046,5.986062,100,[ 0.193 -0.066 -0.118 ... -0.329 -0.902 -0.486],112.05,1.4459505,0.05986062,0.005496387,-100.0,-93.0,,-52.572712,-60.266518,25.514702,0.82190454,0.54963875,39200,392,58.6027,1.706406,-93.0,100.0,6934.747,13542.618392705917,-94.005035,30.901552,,5.824043e-05,5.8240425e-07
3977304,0.0046050046,2.678016,100,[ 0.193 -0.066 -0.119 ... -0.33  -0.903 -0.489],105.92,1.4443098,0.026780158,0.0030191175,-100.0,-96.0,,-29.318283,-40.22145,19.595919,0.4605005,0.30191177,39300,393,117.69028,0.8496879,-96.0,100.0,2152.7703,13575.213849782944,-97.005035,30.061771,,0.0003081956,3.0819558e-06
3988548,0.006074713,3.703529,100,[ 0.193 -0.067 -0.118 ... -0.329 -0.903 -0.49 ],112.44,1.4399905,0.037035286,0.0037812472,-100.0,-88.0,,-35.93377,-44.173145,32.496155,0.60747135,0.37812474,39400,394,67.208435,1.4879085,-88.0,100.0,3770.0852,13613.253935337067,-89.005035,27.925467,,0.0010864036,1.0864036e-05
3999804,0.006578712,4.702285,100,[ 0.193 -0.066 -0.118 ... -0.33  -0.907 -0.491],112.56,1.4424886,0.047022846,0.0035555605,-100.0,-90.0,,-28.180218,-42.058647,30.0,0.65787125,0.35555607,39500,395,190.68471,0.5244259,-90.0,100.0,2441.6292,13650.369838953018,-91.005035,22.606722,,6.5551794e-06,6.5551795e-08
4011363,0.005198266,3.0606031,100,[ 0.193 -0.066 -0.118 ... -0.33  -0.904 -0.492],115.59,1.4478831,0.030606031,0.0030002953,-100.0,-92.0,,-26.125076,-37.337944,27.12932,0.5198266,0.30002952,39600,396,124.47116,0.80339897,-92.0,100.0,2285.7878,13683.866855859756,-93.005035,24.988441,,0.00041100368,4.1100366e-06
4022445,0.0036228108,1.6455574,100,[ 0.193 -0.066 -0.119 ... -0.33  -0.899 -0.491],110.82,1.4482408,0.016455574,0.002145545,-100.0,-85.0,,-19.392235,-32.023975,35.70714,0.36228108,0.21455452,39700,397,157.96524,0.6330507,-85.0,100.0,1336.5925,13718.615191936493,-86.005035,25.966452,,0.0006293906,6.2939057e-06
4033373,0.004389413,1.9316088,100,[ 0.194 -0.066 -0.118 ... -0.328 -0.898 -0.491],109.28,1.4461788,0.019316088,0.003487071,-100.0,-92.0,,-30.58483,-39.532978,27.12932,0.43894136,0.34870717,39800,398,79.268684,1.2615322,-92.0,100.0,1691.9565,13748.593832969666,-93.005035,38.69226,,0.00019997299,1.9997299e-06
4044889,0.0065094037,4.689478,100,[ 0.193 -0.066 -0.119 ... -0.325 -0.899 -0.493],115.16,1.4525838,0.046894778,0.0033481875,-100.0,-96.0,,-28.646254,-36.732857,19.595919,0.65094036,0.33481875,39900,399,64.73924,1.5446582,-96.0,100.0,2360.9165,13784.891420602798,-97.005035,20.921608,,0.00047424604,4.7424605e-06
4056360,0.0046088924,1.9404691,100,[ 0.193 -0.066 -0.119 ... -0.324 -0.888 -0.497],114.71,1.4505483,0.01940469,0.0034589665,-100.0,-90.0,,-32.92307,-42.875298,30.0,0.46088925,0.3458967,40000,400,98.05636,1.0198216,-90.0,100.0,2140.0713,13825.162199020386,-91.005035,36.03063,,0.00042451263,4.245126e-06
4067524,0.007911524,6.2404633,100,[ 0.193 -0.066 -0.119 ... -0.322 -0.89  -0.498],111.64,1.4467311,0.062404633,0.0036011117,-100.0,-90.0,,-33.41026,-44.946735,30.0,0.7911524,0.3601112,40100,401,131.75938,0.75895923,-90.0,100.0,6273.562,13858.289964437485,-91.005035,17.162481,,0.00024381556,2.4381557e-06
4078965,0.01566675,15.7097645,100,[ 0.193 -0.067 -0.118 ... -0.321 -0.893 -0.498],114.41,1.4355464,0.15709764,0.0031863174,-100.0,-85.0,,-14.909217,-26.563309,35.70714,1.566675,0.31863177,40200,402,134.45966,0.7437175,-85.0,100.0,613.83954,13894.298087596893,-86.005035,3.9720793,,5.873361e-05,5.873361e-07
4090411,0.006472444,4.5561056,100,[ 0.194 -0.067 -0.118 ... -0.321 -0.896 -0.506],114.46,1.4448972,0.045561057,0.0041358112,-100.0,-92.0,,-38.388687,-50.253395,27.12932,0.64724445,0.41358104,40300,403,139.36363,0.7175473,-92.0,100.0,4209.4087,13928.731019496918,-93.005035,28.99265,,2.2159566e-05,2.2159566e-07
4101358,0.0048032887,3.2764657,100,[ 0.194 -0.067 -0.118 ... -0.319 -0.895 -0.498],109.47,1.4439136,0.032764655,0.002714056,-100.0,-94.0,,-22.066633,-33.6002,23.748684,0.4803289,0.2714056,40400,404,131.69296,0.759342,-94.0,100.0,1389.856,13957.069839477539,-95.005035,24.200594,,0.0003902504,3.902504e-06
4112711,0.005048658,3.0147529,100,[ 0.193 -0.067 -0.118 ... -0.318 -0.897 -0.497],113.53,1.4408474,0.030147528,0.0027829814,-100.0,-88.0,,-26.869078,-36.636734,32.496155,0.5048658,0.27829817,40500,405,94.45303,1.0587273,-88.0,100.0,2613.898,13990.565836906433,-89.005035,23.304457,,0.0010873639,1.0873639e-05
4124445,0.0063261352,3.8352165,100,[ 0.194 -0.067 -0.118 ... -0.32  -0.899 -0.498],117.34,1.4399905,0.038352165,0.004050051,-100.0,-88.0,,-35.58135,-43.209682,32.496155,0.63261354,0.40500507,40600,406,57.609562,1.7358229,-88.0,100.0,3810.2148,14027.421903848648,-89.005035,29.071371,,0.0029058713,2.9058712e-05
4135837,0.019044673,15.178104,100,[ 0.194 -0.067 -0.118 ... -0.32  -0.898 -0.5  ],113.92,1.439453,0.15178104,0.0063332403,-100.0,-91.0,,-35.417377,-46.383297,28.618176,1.9044673,0.6333241,40700,407,119.04887,0.8399912,-91.0,100.0,9989.912,14065.886084794998,-92.005035,9.957543,,0.00048689437,4.8689435e-06
4146911,0.0053201485,2.8595061,100,[ 0.194 -0.067 -0.118 ... -0.318 -0.898 -0.5  ],110.74,1.4326186,0.02859506,0.0031967915,-100.0,-93.0,,-29.2863,-40.075153,25.514702,0.53201485,0.31967914,40800,408,115.23535,0.86778927,-93.0,100.0,2771.0508,14104.726422786713,-94.005035,26.527933,,0.00025746875,2.5746874e-06
4158030,0.00616231,5.6241965,100,[ 0.194 -0.067 -0.119 ... -0.316 -0.899 -0.506],111.19,1.4286045,0.056241963,0.0026757175,-100.0,-96.0,,-26.622423,-38.320786,19.595919,0.61623096,0.26757175,40900,409,135.48317,0.73809904,-96.0,100.0,3842.4807,14139.700652599335,-97.005035,15.862848,,4.9698e-05,4.9697996e-07
4169352,0.0060599977,2.9943867,100,[ 0.195 -0.067 -0.118 ... -0.314 -0.901 -0.508],113.22,1.4252273,0.029943867,0.003633056,-100.0,-91.0,,-33.521236,-46.590305,28.618176,0.60599977,0.36330563,41000,410,169.09256,0.5913921,-91.0,100.0,3690.4248,14175.802085638046,-92.005035,26.439083,,7.2467425e-05,7.2467424e-07
4180343,0.021577504,20.98122,100,[ 0.195 -0.067 -0.118 ... -0.315 -0.907 -0.506],109.91,1.4332362,0.2098122,0.00557637,-100.0,-89.0,,-30.854593,-41.21573,31.288975,2.1577506,0.5576371,41100,411,106.27957,0.9409146,-89.0,100.0,4232.972,14210.241843700409,-90.005035,6.2606955,,0.00075548806,7.5548805e-06
4191557,0.004126063,2.485371,100,[ 0.195 -0.067 -0.118 ... -0.313 -0.903 -0.501],112.14,1.4340173,0.02485371,0.0021720058,-100.0,-93.0,,-20.59804,-33.043346,25.514702,0.4126063,0.21720056,41200,412,153.33684,0.65215904,-93.0,100.0,1716.857,14247.749843120575,-94.005035,21.698132,,0.00047557376,4.7557373e-06
4203357,0.007923148,4.672169,100,[ 0.196 -0.067 -0.118 ... -0.315 -0.901 -0.503],118.0,1.4422995,0.04672169,0.003971964,-100.0,-89.0,,-32.950005,-42.07282,31.288975,0.79231477,0.3971964,41300,413,82.39349,1.213688,-89.0,100.0,4937.7393,14282.78610777855,-90.005035,20.083952,,0.0004493856,4.493856e-06
4214105,0.0053892317,2.6966846,100,[ 0.195 -0.067 -0.118 ... -0.315 -0.898 -0.497],107.48,1.4345646,0.026966846,0.0035738675,-100.0,-86.0,,-29.409632,-38.318146,34.698704,0.5389232,0.35738674,41400,414,78.56796,1.2727834,-86.0,100.0,2426.295,14320.35441160202,-87.005035,30.54434,,0.000335739,3.35739e-06
4225478,0.0039415867,1.8074802,100,[ 0.196 -0.067 -0.118 ... -0.314 -0.898 -0.505],113.73,1.4339508,0.018074801,0.0026099682,-100.0,-89.0,,-22.652647,-34.405884,31.288975,0.39415866,0.26099682,41500,415,136.75717,0.7312231,-89.0,100.0,1379.7926,14351.990449905396,-90.005035,30.481121,,0.00011597226,1.1597226e-06
4237433,0.006945367,3.1357923,100,[ 0.195 -0.067 -0.118 ... -0.314 -0.899 -0.504],119.55,1.4366345,0.03135792,0.0039115115,-100.0,-93.0,,-32.805035,-43.558853,25.514702,0.69453675,0.39115116,41600,416,114.48813,0.873453,-93.0,100.0,3813.6199,14385.0632147789,-94.005035,24.07994,,0.00010383945,1.0383944e-06
4249178,0.0060368082,4.561159,100,[ 0.195 -0.067 -0.118 ... -0.312 -0.899 -0.502],117.45,1.4388362,0.04561159,0.0033320845,-100.0,-88.0,,-27.620441,-37.484207,32.496155,0.60368085,0.33320844,41700,417,96.320984,1.0381954,-88.0,100.0,3473.6616,14422.087666034698,-89.005035,23.351748,,0.0005277319,5.277319e-06
4261482,0.0034332734,2.3040338,100,[ 0.196 -0.067 -0.118 ... -0.315 -0.904 -0.495],123.04,1.4393628,0.023040337,0.002105844,-100.0,-91.0,,-18.497456,-29.101192,28.618176,0.3433273,0.21058439,41800,418,111.314835,0.89835286,-91.0,100.0,1112.3617,14461.89409661293,-92.005035,27.33691,,7.686483e-05,7.686483e-07
4273007,0.004598186,2.207151,100,[ 0.196 -0.067 -0.118 ... -0.314 -0.904 -0.495],115.25,1.4405354,0.022071509,0.0030233378,-100.0,-95.0,,-29.030277,-42.804028,21.794495,0.45981857,0.30233377,41900,419,187.81906,0.5324273,-95.0,100.0,2129.38,14494.349880456924,-96.005035,30.182951,,0.00074489793,7.448979e-06
4285332,0.008525158,4.1285863,100,[ 0.196 -0.067 -0.118 ... -0.314 -0.904 -0.493],123.25,1.4371594,0.04128586,0.0054844427,-100.0,-94.0,,-49.070133,-56.580067,23.748684,0.8525159,0.5484443,42000,420,55.835114,1.7909877,-94.0,100.0,6535.4727,14526.574218988419,-95.005035,29.271954,,0.00053109543,5.3109543e-06
4297753,0.0048954943,2.5964365,100,[ 0.197 -0.067 -0.117 ... -0.312 -0.906 -0.494],124.21,1.4375066,0.025964364,0.0031827665,-100.0,-94.0,,-31.105938,-39.62111,23.748684,0.48954946,0.31827664,42100,421,71.7831,1.3930856,-94.0,100.0,2444.2922,14562.30670452118,-95.005035,29.710352,,0.0007941824,7.941824e-06
4309363,0.008211432,5.035199,100,[ 0.197 -0.067 -0.117 ... -0.313 -0.907 -0.493],116.1,1.4374986,0.050351992,0.0038209497,-100.0,-95.0,,-37.66072,-49.659283,21.794495,0.8211432,0.38209495,42200,422,142.52586,0.701627,-95.0,100.0,6833.852,14594.16959285736,-96.005035,17.79854,,3.5985817e-05,3.5985815e-07
4321209,0.006292758,3.295395,100,[ 0.197 -0.067 -0.117 ... -0.312 -0.909 -0.492],118.46,1.4335867,0.032953948,0.0041006724,-100.0,-94.0,,-39.85858,-48.859352,23.748684,0.6292758,0.41006726,42300,423,80.203766,1.2468243,-94.0,100.0,4042.8242,14630.160238027573,-95.005035,29.80717,,0.0008597168,8.597168e-06
4333262,0.006925457,3.491701,100,[ 0.197 -0.067 -0.116 ... -0.31  -0.911 -0.494],120.53,1.4224916,0.034917008,0.0046643117,-100.0,-82.0,,-36.358467,-44.53108,38.418747,0.6925457,0.4664312,42400,424,66.123665,1.5123179,-82.0,100.0,3795.0618,14662.173621177673,-83.005035,31.205544,,0.00029868976,2.9868975e-06
4344755,0.0076449285,4.650793,100,[ 0.197 -0.067 -0.116 ... -0.31  -0.917 -0.498],114.93,1.4056419,0.04650793,0.0055859666,-100.0,-93.0,,-47.930477,-52.607967,25.514702,0.7644928,0.5585967,42500,425,21.66014,4.6167755,-93.0,100.0,4598.2104,14696.565082550049,-94.005035,34.80617,,0.0046094037,4.6094035e-05
4357037,0.0053291623,3.0870159,100,[ 0.198 -0.067 -0.117 ... -0.309 -0.923 -0.51 ],122.82,1.3964628,0.030870158,0.0026192944,-100.0,-91.0,,-24.314754,-35.90258,28.618176,0.5329162,0.26192945,42600,426,132.93494,0.7522477,-91.0,100.0,2778.6394,14737.036140203476,-92.005035,19.457102,,3.62234e-05,3.6223398e-07
4368560,0.019157594,18.028072,100,[ 0.198 -0.067 -0.117 ... -0.306 -0.926 -0.515],115.23,1.3989785,0.18028072,0.005156332,-100.0,-89.0,,-30.51312,-42.340733,31.288975,1.9157596,0.5156333,42700,427,138.49348,0.7220556,-89.0,100.0,5753.637,14767.898129940033,-90.005035,6.7550025,,0.0006850169,6.850169e-06
4380517,0.009848395,9.535099,100,[ 0.198 -0.067 -0.117 ... -0.307 -0.922 -0.517],119.57,1.3900158,0.09535099,0.0032829843,-100.0,-89.0,,-20.351484,-32.007164,31.288975,0.9848395,0.32829842,42800,428,134.49628,0.743515,-89.0,100.0,875.42505,14805.109239816666,-90.005035,10.001018,,0.002259572,2.259572e-05
4392594,0.052486062,52.86083,100,[ 0.198 -0.067 -0.117 ... -0.308 -0.926 -0.522],120.77,1.3909705,0.52860826,0.008125988,-100.0,-90.0,,-22.63746,-34.193718,30.0,5.2486053,0.8125989,42900,429,132.21158,0.7563634,-90.0,100.0,1302.4108,14842.509955883026,-91.005035,2.3408701,,0.00047055498,4.7055496e-06
4404571,0.003399819,2.1425622,100,[ 0.198 -0.067 -0.117 ... -0.309 -0.926 -0.521],119.77,1.3912551,0.021425622,0.0022122548,-100.0,-89.0,,-20.209187,-31.33437,31.288975,0.33998188,0.22122552,43000,430,122.53202,0.81611323,-89.0,100.0,1172.7294,14878.473860502243,-90.005035,29.746063,,0.00014871845,1.4871845e-06
4416171,0.0056162216,3.999185,100,[ 0.198 -0.067 -0.117 ... -0.307 -0.928 -0.518],116.0,1.3970299,0.03999185,0.0027268454,-100.0,-92.0,,-22.836313,-37.838764,27.12932,0.56162214,0.27268454,43100,431,222.82283,0.44878703,-92.0,100.0,1786.4355,14913.161152124405,-93.005035,19.0768,,0.00016748284,1.6748284e-06
4428188,0.004966526,3.1721625,100,[ 0.198 -0.067 -0.117 ... -0.308 -0.923 -0.518],120.17,1.3970904,0.031721625,0.0030019698,-100.0,-94.0,,-28.800993,-39.326317,23.748684,0.49665257,0.300197,43200,432,109.67461,0.9117881,-94.0,100.0,2472.1296,14949.589750051498,-95.005035,26.758623,,2.391701e-05,2.3917008e-07
4440040,0.0060560396,4.4729147,100,[ 0.198 -0.067 -0.116 ... -0.308 -0.922 -0.519],118.52,1.394078,0.044729147,0.002959942,-100.0,-90.0,,-23.36704,-36.64836,30.0,0.60560393,0.29599422,43300,433,174.62949,0.57264096,-90.0,100.0,1891.222,14983.925810575485,-91.005035,19.282263,,0.0007182696,7.1826958e-06
4452180,0.0062444573,3.8593419,100,[ 0.197 -0.067 -0.117 ... -0.311 -0.919 -0.525],121.4,1.4022578,0.03859342,0.004163288,-100.0,-89.0,,-38.42149,-48.019432,31.288975,0.62444574,0.41632882,43400,434,91.199326,1.0964993,-89.0,100.0,4000.5283,15020.648619413376,-90.005035,30.772467,,0.000104065475,1.0406548e-06
4464124,0.0061107487,3.0644808,100,[ 0.197 -0.067 -0.117 ... -0.311 -0.916 -0.52 ],119.44,1.3963766,0.030644808,0.0032466012,-100.0,-91.0,,-29.57925,-43.81207,28.618176,0.61107486,0.32466012,43500,435,200.54735,0.49863535,-91.0,100.0,3392.4429,15061.105850696564,-92.005035,22.013472,,8.870524e-05,8.8705235e-07
4477061,0.00837031,3.9527767,100,[ 0.198 -0.067 -0.116 ... -0.313 -0.917 -0.525],129.37,1.3945082,0.039527766,0.0046416763,-100.0,-92.0,,-40.950634,-55.28733,27.12932,0.83703095,0.46416768,43600,436,203.48547,0.49143556,-92.0,100.0,6292.8877,15100.453975200653,-93.005035,23.519062,,0.0007187945,7.1879444e-06
4489533,0.0063766562,3.5927896,100,[ 0.198 -0.067 -0.116 ... -0.312 -0.913 -0.53 ],124.72,1.3794423,0.035927895,0.0030206388,-100.0,-90.0,,-21.279552,-32.24166,30.0,0.6376657,0.30206388,43700,437,118.966156,0.8405752,-90.0,100.0,1967.4729,15134.12985420227,-91.005035,18.326956,,0.00027206622,2.720662e-06
4501689,0.0041701193,2.2036397,100,[ 0.198 -0.067 -0.116 ... -0.314 -0.923 -0.535],121.56,1.3793471,0.022036398,0.002439449,-100.0,-90.0,,-20.85688,-35.13557,30.0,0.41701198,0.2439449,43800,438,201.84213,0.4954367,-90.0,100.0,1460.7194,15171.209770917892,-91.005035,25.495733,,0.000109441644,1.0944165e-06
4513768,0.005368317,2.854251,100,[ 0.198 -0.067 -0.115 ... -0.317 -0.923 -0.536],120.79,1.377558,0.02854251,0.003196503,-100.0,-92.0,,-29.474571,-38.36047,27.12932,0.53683174,0.3196503,43900,439,78.16962,1.2792695,-92.0,100.0,2730.664,15208.062630176544,-93.005035,26.174585,,0.0006594082,6.594082e-06
4526428,0.006093534,4.205873,100,[ 0.198 -0.067 -0.115 ... -0.319 -0.924 -0.537],126.6,1.3740165,0.04205873,0.0032228094,-100.0,-91.0,,-27.060316,-38.124535,28.618176,0.6093535,0.3222809,44000,440,121.192764,0.8251318,-91.0,100.0,2235.1165,15245.224300861359,-92.005035,21.858185,,0.00031693006,3.1693005e-06
4539317,0.0058872784,3.000525,100,[ 0.198 -0.067 -0.115 ... -0.318 -0.925 -0.539],128.89,1.380232,0.03000525,0.0035932919,-100.0,-96.0,,-31.615664,-44.868988,19.595919,0.5887279,0.35932922,44100,441,173.8941,0.57506263,-96.0,100.0,3126.9631,15282.827971935272,-97.005035,27.141605,,9.928965e-05,9.928965e-07
4552029,0.0197337,19.637127,100,[ 0.198 -0.067 -0.115 ... -0.315 -0.925 -0.532],127.12,1.3799753,0.19637127,0.0046222513,-100.0,-94.0,,-22.564144,-33.663322,23.748684,1.9733701,0.46222514,44200,442,121.95982,0.8199422,-94.0,100.0,1229.1554,15315.935980081558,-95.005035,5.2010784,,0.00039477827,3.9477827e-06
4564994,0.004432118,3.17698,100,[ 0.199 -0.067 -0.115 ... -0.314 -0.927 -0.531],129.65,1.3821889,0.0317698,0.0025167314,-100.0,-87.0,,-21.16744,-28.897701,33.630344,0.44321185,0.25167313,44300,443,59.159355,1.6903497,-87.0,100.0,1138.8279,15348.908082962036,-88.005035,24.382294,,0.00036835737,3.6835736e-06
4578162,0.006911838,3.3167415,100,[ 0.199 -0.067 -0.115 ... -0.315 -0.925 -0.531],131.68,1.385374,0.033167414,0.004128675,-100.0,-92.0,,-34.505325,-46.791515,27.12932,0.6911838,0.41286752,44400,444,149.44096,0.66916054,-92.0,100.0,3130.0808,15386.258050441742,-93.005035,26.297588,,0.00048336273,4.8336274e-06
4591199,0.006744345,3.966987,100,[ 0.199 -0.067 -0.115 ... -0.316 -0.923 -0.53 ],130.37,1.3882976,0.039669868,0.0039489046,-100.0,-95.0,,-37.578033,-45.771416,21.794495,0.6744346,0.3948905,44500,445,66.460175,1.5046605,-95.0,100.0,4625.6367,15419.34976029396,-96.005035,25.530184,,0.0009175872,9.175872e-06
4604454,0.0046966337,1.9437658,100,[ 0.199 -0.067 -0.115 ... -0.316 -0.921 -0.529],132.55,1.3900872,0.019437658,0.0033094476,-100.0,-94.0,,-27.69596,-36.994785,23.748684,0.46966344,0.33094472,44600,446,85.60347,1.1681769,-94.0,100.0,1601.2391,15453.637904167175,-95.005035,33.17834,,0.00030198967,3.0198967e-06
4617336,0.009908879,8.612384,100,[ 0.199 -0.067 -0.114 ... -0.317 -0.922 -0.526],128.82,1.3920541,0.08612384,0.0047777575,-100.0,-91.0,,-36.499916,-44.79792,28.618176,0.99088806,0.47777575,44700,447,68.16833,1.466957,-91.0,100.0,3220.361,15486.086410284042,-92.005035,18.863256,,0.00015851966,1.5851965e-06
4630633,0.00513789,3.3564904,100,[ 0.199 -0.067 -0.115 ... -0.317 -0.922 -0.524],132.97,1.3809685,0.033564903,0.002647903,-100.0,-95.0,,-23.873907,-37.038082,21.794495,0.513789,0.2647903,44800,448,171.56259,0.58287764,-95.0,100.0,2498.0024,15523.753998279572,-96.005035,20.986334,,0.00053498603,5.34986e-06
4643559,0.0054125004,3.1098185,100,[ 0.199 -0.067 -0.114 ... -0.318 -0.922 -0.534],129.26,1.3765976,0.031098183,0.0034706336,-100.0,-93.0,,-30.236057,-41.905655,25.514702,0.54125,0.34706336,44900,449,134.81778,0.74174196,-93.0,100.0,2206.6675,15564.921857357025,-94.005035,29.136833,,0.00011387165,1.1387165e-06
