InitialReturnMean,RewardCompression,EpisodesSoFar,EmpiricalD2,InitialBound,EpThisIter,ReturnStepMax,Iteration,TimeElapsed,InitialReturnStd,ReturnStepMaxmin,TimestepsSoFar,InitialReturnMax,EpRewMean,ReturnMeanIW,Bound,StdIW,Weights,EpLenMean,MeanIW,MeanEntropy,MinIW,ESSRenyi,InitialReturnMin,MaxIW,ESSClassic
-100.0,0.99,38500,1.0,-101.005035,100,100.0,385,9205.002208471298,,100.0,3614753,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],95.2,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,38600,1.0,-51.00504,100,100.0,386,9231.293439388275,9.949873924255371,,3625060,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],103.07,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,38700,1.0,-51.00504,100,100.0,387,9253.701562166214,9.949873924255371,,3635102,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],100.42,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,38800,1.0,-51.00504,100,100.0,388,9281.137321472168,9.949873924255371,100.0,3645989,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],108.87,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,38900,1.0,-101.005035,100,100.0,389,9304.714273691177,,100.0,3656415,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],104.26,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,39000,1.0,-101.005035,100,100.0,390,9329.341263771057,,100.0,3666877,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],104.62,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,39100,1.0,-51.00504,100,100.0,391,9354.522858142853,9.949873924255371,,3677001,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],101.24,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,39200,1.0,-101.005035,100,100.0,392,9374.863386392593,,100.0,3687616,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],106.15,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,39300,1.0,-101.005035,100,100.0,393,9394.292210102081,,100.0,3697946,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],103.3,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,39400,1.0,-101.005035,100,100.0,394,9414.084973573685,,100.0,3707650,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],97.04,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,39500,1.0,-101.005035,100,100.0,395,9441.336532115936,,100.0,3717788,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],101.38,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,39600,1.0,-101.005035,100,100.0,396,9462.275943994522,,100.0,3728054,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],102.66,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,39700,1.0,-101.005035,100,100.0,397,9485.933346509933,,100.0,3738270,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],102.16,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,39800,1.0,-101.005035,100,100.0,398,9507.549892187119,,100.0,3748300,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],100.3,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,39900,1.0,-101.005035,100,100.0,399,9533.92901968956,,100.0,3758757,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],104.57,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,40000,1.0,-101.005035,100,100.0,400,9556.776940107346,,100.0,3768650,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],98.93,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,40100,1.0,-101.005035,100,100.0,401,9573.612906694412,,100.0,3778792,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],101.42,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,40200,1.0,-51.00504,100,100.0,402,9601.166895389557,9.949873924255371,,3789146,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],103.54,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,40300,1.0,-51.00504,100,100.0,403,9624.940915346146,14.0,,3798995,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],98.49,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,40400,1.0,-101.005035,100,100.0,404,9651.645196676254,,100.0,3808948,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],99.53,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,40500,1.0,-101.005035,100,100.0,405,9679.456987142563,,100.0,3819147,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],101.99,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,40600,1.0,-101.005035,100,100.0,406,9710.709131717682,,100.0,3829776,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],106.29,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,40700,1.0,-51.00504,100,100.0,407,9728.340943098068,14.0,100.0,3840621,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],108.45,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,40800,1.0,-51.00504,100,100.0,408,9751.275119304657,14.0,,3851326,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],107.05,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,40900,1.0,-101.005035,100,100.0,409,9781.271758317947,,100.0,3861331,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],100.05,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,41000,1.0,-101.005035,100,100.0,410,9803.102710962296,,100.0,3871891,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],105.6,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,41100,1.0,-101.005035,100,100.0,411,9831.598676681519,,100.0,3882085,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],101.94,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,41200,1.0,-101.005035,100,100.0,412,9856.411648511887,,100.0,3892385,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],103.0,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,41300,1.0,-101.005035,100,100.0,413,9877.122204065323,,100.0,3902712,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],103.27,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,41400,1.0,-101.005035,100,100.0,414,9905.148111104965,,100.0,3913001,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],102.89,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,41500,1.0,-101.005035,100,100.0,415,9935.3453810215,,100.0,3922859,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],98.58,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,41600,1.0,-101.005035,100,100.0,416,9962.973837852478,,100.0,3932760,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],99.01,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,41700,1.0,-101.005035,100,100.0,417,9990.293748378754,,100.0,3942425,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],96.65,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,41800,1.0,-101.005035,100,100.0,418,10019.088958024979,,100.0,3952603,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],101.78,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,41900,1.0,-101.005035,100,100.0,419,10040.541048049927,,100.0,3962305,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],97.02,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,42000,1.0,-101.005035,100,100.0,420,10060.282076597214,,100.0,3972891,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],105.86,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-97.0,0.98,42100,1.0,-51.00504,100,100.0,421,10081.127659320831,17.0587215423584,,3983113,,-97.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],102.22,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,42200,1.0,-101.005035,100,100.0,422,10105.99293422699,,100.0,3993464,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],103.51,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,42300,1.0,-51.00504,100,100.0,423,10129.500968933105,9.949873924255371,,4004180,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],107.16,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,42400,1.0,-101.005035,100,100.0,424,10156.964745759964,,100.0,4014364,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],101.84,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,42500,1.0,-101.005035,100,100.0,425,10181.709379911423,,100.0,4024462,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],100.98,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,42600,1.0,-51.00504,100,100.0,426,10204.81366276741,9.949873924255371,,4034549,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],100.87,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,42700,1.0,-101.005035,100,100.0,427,10225.547368526459,,100.0,4044698,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],101.49,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,42800,1.0,-51.00504,100,100.0,428,10248.765823364258,9.949873924255371,,4054761,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],100.63,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,42900,1.0,-51.00504,100,100.0,429,10274.73309636116,9.949873924255371,,4064843,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],100.82,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,43000,1.0,-101.005035,100,100.0,430,10292.342544078827,,100.0,4075051,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],102.08,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,43100,1.0,-101.005035,100,100.0,431,10312.185015678406,,100.0,4085073,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],100.22,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,43200,1.0,-101.005035,100,100.0,432,10337.71575641632,,100.0,4095042,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],99.69,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,43300,1.0,-101.005035,100,100.0,433,10361.00912284851,,100.0,4105470,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],104.28,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,43400,1.0,-101.005035,100,100.0,434,10381.956835746765,,100.0,4115935,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],104.65,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,43500,1.0,-101.005035,100,100.0,435,10409.882847547531,,100.0,4126187,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],102.52,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,43600,1.0,-101.005035,100,100.0,436,10434.107609987259,,100.0,4136876,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],106.89,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,43700,1.0,-51.00504,100,100.0,437,10456.339955806732,9.949873924255371,,4147344,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],104.68,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,43800,1.0,-101.005035,100,100.0,438,10482.415514945984,,100.0,4157381,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],100.37,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,43900,1.0,-51.00504,100,100.0,439,10503.862020015717,9.949873924255371,,4167592,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],102.11,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,44000,1.0,-101.005035,100,100.0,440,10527.774954080582,,100.0,4177476,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],98.84,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,44100,1.0,-51.00504,100,100.0,441,10552.284821987152,14.0,,4188008,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],105.32,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,44200,1.0,-51.00504,100,100.0,442,10570.84004163742,9.949873924255371,,4198517,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],105.09,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,44300,1.0,-51.00504,100,100.0,443,10600.034737110138,9.949873924255371,,4208621,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],101.04,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,44400,1.0,-101.005035,100,100.0,444,10625.316823720932,,100.0,4218669,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],100.48,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,44500,1.0,-51.00504,100,100.0,445,10648.968519449234,9.949873924255371,100.0,4229562,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],108.93,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,44600,1.0,-51.00504,100,100.0,446,10676.460809707642,9.949873924255371,,4239829,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],102.67,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,44700,1.0,-101.005035,100,100.0,447,10699.133527040482,,100.0,4250040,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],102.11,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,44800,1.0,-101.005035,100,100.0,448,10727.033412694931,,100.0,4260638,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],105.98,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,44900,1.0,-101.005035,100,100.0,449,10747.58339715004,,100.0,4270774,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],101.36,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,45000,1.0,-101.005035,100,100.0,450,10769.249034166336,,100.0,4280870,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],100.96,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,45100,1.0,-101.005035,100,100.0,451,10795.021095752716,,100.0,4290970,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],101.0,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,45200,1.0,-51.00504,100,100.0,452,10810.603490114212,14.0,,4301209,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],102.39,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,45300,1.0,-101.005035,100,100.0,453,10832.300872802734,,100.0,4311040,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],98.31,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,45400,1.0,-51.00504,100,100.0,454,10855.23706150055,9.949873924255371,,4321474,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],104.34,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,45500,1.0,-101.005035,100,100.0,455,10876.63065290451,,100.0,4331417,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],99.43,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,45600,1.0,-101.005035,100,100.0,456,10907.223441839218,,100.0,4342032,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],106.15,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,45700,1.0,-101.005035,100,100.0,457,10921.54442858696,,100.0,4352563,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],105.31,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,45800,1.0,-51.00504,100,100.0,458,10949.578783273697,9.949873924255371,,4363071,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],105.08,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,45900,1.0,-101.005035,100,100.0,459,10976.113078832626,,100.0,4373586,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],105.15,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,46000,1.0,-101.005035,100,100.0,460,11002.70782160759,,100.0,4383738,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],101.52,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,46100,1.0,-101.005035,100,100.0,461,11024.966908931732,,100.0,4393741,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],100.03,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,46200,1.0,-101.005035,100,100.0,462,11046.366032838821,,100.0,4403732,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],99.91,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,46300,1.0,-101.005035,100,100.0,463,11072.293579101562,,100.0,4414378,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],106.46,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,46400,1.0,-101.005035,100,100.0,464,11097.797028779984,,100.0,4424404,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],100.26,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,46500,1.0,-101.005035,100,100.0,465,11117.186475038528,,100.0,4434823,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],104.19,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,46600,1.0,-101.005035,100,100.0,466,11141.848760604858,,100.0,4445078,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],102.55,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,46700,1.0,-101.005035,100,100.0,467,11169.480699300766,,100.0,4455566,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],104.88,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,46800,1.0,-101.005035,100,100.0,468,11199.756882667542,,100.0,4465809,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],102.43,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,46900,1.0,-101.005035,100,100.0,469,11223.060803174973,,100.0,4476476,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],106.67,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,47000,1.0,-101.005035,100,100.0,470,11250.34378528595,,100.0,4486823,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],103.47,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,47100,1.0,-101.005035,100,100.0,471,11273.606989860535,,100.0,4496909,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],100.86,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,47200,1.0,-101.005035,100,100.0,472,11300.608828783035,,100.0,4507318,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],104.09,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,47300,1.0,-101.005035,100,100.0,473,11317.750733852386,,100.0,4517287,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],99.69,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,47400,1.0,-101.005035,100,100.0,474,11343.444904088974,,100.0,4527862,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],105.75,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,47500,1.0,-101.005035,100,100.0,475,11369.516575098038,,100.0,4538062,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],102.0,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,47600,1.0,-101.005035,100,100.0,476,11388.337787389755,,100.0,4548400,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],103.38,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,47700,1.0,-51.00504,100,100.0,477,11414.721177339554,9.949873924255371,,4558861,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],104.61,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,47800,1.0,-101.005035,100,100.0,478,11438.5966193676,,100.0,4569393,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],105.32,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,47900,1.0,-101.005035,100,100.0,479,11458.454213619232,,100.0,4579566,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],101.73,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,48000,1.0,-101.005035,100,100.0,480,11478.723950386047,,100.0,4589533,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.226  0.049 ...  0.068  0.046  0.26 ],99.67,1.0,3.1432271003723145,1.0,100.0,-100.0,1.0,1.0
