EmpiricalD2,InitialBound,ESSRenyi,ESSClassic,InitialReturnMin,TimestepsSoFar,MeanIW,EpisodesSoFar,ReturnStepMaxmin,StdIW,EpThisIter,Bound,MinIW,Weights,Iteration,MaxIW,EpRewMean,RewardCompression,EpLenMean,ReturnStepMax,InitialReturnStd,TimeElapsed,InitialReturnMean,ReturnMeanIW,MeanEntropy,InitialReturnMax
1.0,-53.333332,100.0,1.0,-100.0,3048341,1.0,29700,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],297,1.0,-99.0,0.98,103.83,100.0,9.949873924255371,7537.312602043152,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3058517,1.0,29800,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],298,1.0,-99.0,0.98,101.76,100.0,9.949873924255371,7560.0928020477295,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3068938,1.0,29900,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],299,1.0,-98.0,0.98,104.21,100.0,14.0,7589.960047006607,-98.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,3078678,1.0,30000,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],300,1.0,-100.0,0.99,97.4,100.0,,7611.418707847595,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,3088966,1.0,30100,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],301,1.0,-99.0,0.98,102.88,100.0,9.949873924255371,7641.706661701202,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3099439,1.0,30200,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],302,1.0,-98.0,0.98,104.73,100.0,14.0,7660.687130451202,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3109871,1.0,30300,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],303,1.0,-96.0,0.98,104.32,100.0,19.595918655395508,7682.4092173576355,-96.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3120259,1.0,30400,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],304,1.0,-98.0,0.98,103.88,100.0,14.0,7706.904581546783,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3130603,1.0,30500,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],305,1.0,-97.0,0.98,103.44,100.0,17.0587215423584,7726.163512706757,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3140682,1.0,30600,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],306,1.0,-97.0,0.98,100.79,100.0,17.0587215423584,7755.060247182846,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3151115,1.0,30700,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],307,1.0,-97.0,0.98,104.33,100.0,17.0587215423584,7784.924916744232,-97.0,-50.0,3.03436541557312,
1.0,-3.3333335,100.0,2.0,-100.0,3161322,1.0,30800,,,100,-3.3333334922790527,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],308,1.0,-95.0,0.97,102.07,100.0,25.980762481689453,7809.240504026413,-95.0,,3.03436541557312,100.0
1.0,-103.333336,100.0,1.0,-100.0,3171537,1.0,30900,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],309,1.0,-100.0,0.99,102.15,100.0,,7832.288825035095,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,3181699,1.0,31000,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],310,1.0,-98.0,0.98,101.62,100.0,14.0,7859.549728393555,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3192610,1.0,31100,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],311,1.0,-96.0,0.98,109.11,100.0,19.595918655395508,7878.209200143814,-96.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3203438,1.0,31200,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],312,1.0,-95.0,0.98,108.28,100.0,21.79449462890625,7899.913652420044,-95.0,-50.0,3.03436541557312,
1.0,-3.3333335,100.0,2.0,-100.0,3213816,1.0,31300,,,100,-3.3333334922790527,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],313,1.0,-97.0,0.97,103.78,100.0,22.158519744873047,7922.860620737076,-97.0,,3.03436541557312,100.0
1.0,-53.333332,100.0,1.0,-100.0,3224316,1.0,31400,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],314,1.0,-98.0,0.98,105.0,100.0,14.0,7947.555291652679,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3234465,1.0,31500,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],315,1.0,-97.0,0.98,101.49,100.0,17.0587215423584,7967.152019023895,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3244972,1.0,31600,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],316,1.0,-98.0,0.98,105.07,100.0,14.0,7988.6181490421295,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3255140,1.0,31700,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],317,1.0,-98.0,0.98,101.68,100.0,14.0,8014.746870279312,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3265295,1.0,31800,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],318,1.0,-96.0,0.98,101.55,100.0,19.595918655395508,8038.8575665950775,-96.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3276047,1.0,31900,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],319,1.0,-98.0,0.98,107.52,100.0,14.0,8065.3606016635895,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3286475,1.0,32000,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],320,1.0,-99.0,0.98,104.28,100.0,9.949873924255371,8088.796694755554,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3296897,1.0,32100,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],321,1.0,-99.0,0.98,104.22,100.0,9.949873924255371,8120.701601028442,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3307208,1.0,32200,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],322,1.0,-98.0,0.98,103.11,100.0,14.0,8151.092339992523,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3317717,1.0,32300,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],323,1.0,-96.0,0.98,105.09,100.0,19.595918655395508,8175.360623598099,-96.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,3328030,1.0,32400,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],324,1.0,-100.0,0.99,103.13,100.0,,8195.104515075684,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,3338405,1.0,32500,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],325,1.0,-99.0,0.98,103.75,100.0,9.949873924255371,8219.283164739609,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3348778,1.0,32600,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],326,1.0,-99.0,0.98,103.73,100.0,9.949873924255371,8235.224653244019,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3359039,1.0,32700,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],327,1.0,-98.0,0.98,102.61,100.0,14.0,8257.38849401474,-98.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,3369030,1.0,32800,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],328,1.0,-100.0,0.99,99.91,100.0,,8282.40822982788,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,3379250,1.0,32900,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],329,1.0,-96.0,0.98,102.2,100.0,19.595918655395508,8303.480499267578,-96.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3389549,1.0,33000,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],330,1.0,-96.0,0.98,102.99,100.0,19.595918655395508,8326.892348766327,-96.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3399804,1.0,33100,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],331,1.0,-95.0,0.98,102.55,100.0,21.79449462890625,8356.294435501099,-95.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3410001,1.0,33200,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],332,1.0,-98.0,0.98,101.97,100.0,14.0,8378.734216690063,-98.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,3420036,1.0,33300,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],333,1.0,-100.0,0.99,100.35,100.0,,8401.32169675827,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,3430116,1.0,33400,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],334,1.0,-99.0,0.98,100.8,100.0,9.949873924255371,8420.324212789536,-99.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,3440531,1.0,33500,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],335,1.0,-100.0,0.99,104.15,100.0,,8441.52536201477,-100.0,-100.0,3.03436541557312,-100.0
1.0,-103.333336,100.0,1.0,-100.0,3450683,1.0,33600,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],336,1.0,-100.0,0.99,101.52,100.0,,8459.868949174881,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,3460740,1.0,33700,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],337,1.0,-97.0,0.98,100.57,100.0,17.0587215423584,8478.480867624283,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3471065,1.0,33800,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],338,1.0,-99.0,0.98,103.25,100.0,9.949873924255371,8502.396294355392,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3481332,1.0,33900,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],339,1.0,-97.0,0.98,102.67,100.0,17.0587215423584,8526.547494649887,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3491953,1.0,34000,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],340,1.0,-98.0,0.98,106.21,100.0,14.0,8557.070051431656,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3502771,1.0,34100,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],341,1.0,-97.0,0.98,108.18,100.0,17.0587215423584,8581.11228275299,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3513184,1.0,34200,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],342,1.0,-98.0,0.98,104.13,100.0,14.0,8605.076736927032,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3523554,1.0,34300,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],343,1.0,-98.0,0.98,103.7,100.0,14.0,8627.224264383316,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3534126,1.0,34400,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],344,1.0,-93.0,0.98,105.72,100.0,25.51470184326172,8650.376326560974,-93.0,-50.0,3.03436541557312,
1.0,-3.3333335,100.0,2.0,-100.0,3544298,1.0,34500,,,100,-3.3333334922790527,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],345,1.0,-95.0,0.97,101.72,100.0,25.980762481689453,8670.468565225601,-95.0,,3.03436541557312,100.0
1.0,-103.333336,100.0,1.0,-100.0,3554346,1.0,34600,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],346,1.0,-100.0,0.99,100.48,100.0,,8696.807540178299,-100.0,-100.0,3.03436541557312,-100.0
1.0,-3.3333335,100.0,2.0,-100.0,3564806,1.0,34700,,,100,-3.3333334922790527,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],347,1.0,-96.0,0.97,104.6,100.0,24.166091918945312,8719.48456120491,-96.0,,3.03436541557312,100.0
1.0,-53.333332,100.0,1.0,-100.0,3574949,1.0,34800,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],348,1.0,-99.0,0.98,101.43,100.0,9.949873924255371,8737.565527677536,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3584970,1.0,34900,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],349,1.0,-99.0,0.98,100.21,100.0,9.949873924255371,8763.478324890137,-99.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,3595819,1.0,35000,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],350,1.0,-100.0,0.99,108.49,100.0,,8795.34630227089,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,3606486,1.0,35100,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],351,1.0,-99.0,0.98,106.67,100.0,9.949873924255371,8824.7684237957,-99.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,3616928,1.0,35200,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],352,1.0,-100.0,0.99,104.42,100.0,,8846.108013629913,-100.0,-100.0,3.03436541557312,-100.0
1.0,-103.333336,100.0,1.0,-100.0,3626979,1.0,35300,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],353,1.0,-100.0,0.99,100.51,100.0,,8873.910774707794,-100.0,-100.0,3.03436541557312,-100.0
1.0,-103.333336,100.0,1.0,-100.0,3637180,1.0,35400,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],354,1.0,-100.0,0.99,102.01,100.0,,8897.880493164062,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,3647628,1.0,35500,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],355,1.0,-95.0,0.98,104.48,100.0,21.79449462890625,8925.232498168945,-95.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3657495,1.0,35600,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],356,1.0,-98.0,0.98,98.67,100.0,14.0,8948.316734313965,-98.0,-50.0,3.03436541557312,
1.0,-3.3333335,100.0,2.0,-100.0,3667690,1.0,35700,,,100,-3.3333334922790527,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],357,1.0,-96.0,0.97,101.95,100.0,24.166091918945312,8973.520755767822,-96.0,,3.03436541557312,100.0
1.0,-53.333332,100.0,1.0,-100.0,3678182,1.0,35800,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],358,1.0,-99.0,0.98,104.92,100.0,9.949873924255371,9000.774107933044,-99.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,3688047,1.0,35900,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],359,1.0,-100.0,0.99,98.65,100.0,,9028.9299325943,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,3698319,1.0,36000,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],360,1.0,-98.0,0.98,102.72,100.0,14.0,9061.972905158997,-98.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,3708274,1.0,36100,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],361,1.0,-100.0,0.99,99.55,100.0,,9084.619880914688,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,3718910,1.0,36200,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],362,1.0,-99.0,0.98,106.36,100.0,9.949873924255371,9126.142695426941,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3729042,1.0,36300,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],363,1.0,-99.0,0.98,101.32,100.0,9.949873924255371,9146.980464696884,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3738990,1.0,36400,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],364,1.0,-99.0,0.98,99.48,100.0,9.949873924255371,9169.351998567581,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3749312,1.0,36500,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],365,1.0,-97.0,0.98,103.22,100.0,17.0587215423584,9197.993543624878,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3759664,1.0,36600,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],366,1.0,-98.0,0.98,103.52,100.0,14.0,9224.900545358658,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3770158,1.0,36700,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],367,1.0,-97.0,0.98,104.94,100.0,17.0587215423584,9251.30484032631,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3780326,1.0,36800,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],368,1.0,-97.0,0.98,101.68,100.0,17.0587215423584,9283.536453962326,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3790808,1.0,36900,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],369,1.0,-99.0,0.98,104.82,100.0,9.949873924255371,9309.721535921097,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3801063,1.0,37000,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],370,1.0,-98.0,0.98,102.55,100.0,14.0,9332.860619783401,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3811334,1.0,37100,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],371,1.0,-97.0,0.98,102.71,100.0,17.0587215423584,9360.684813022614,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3821632,1.0,37200,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],372,1.0,-98.0,0.98,102.98,100.0,14.0,9387.330348730087,-98.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3832025,1.0,37300,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],373,1.0,-97.0,0.98,103.93,100.0,17.0587215423584,9407.144733667374,-97.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,3842069,1.0,37400,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],374,1.0,-100.0,0.99,100.44,100.0,,9428.560708284378,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,3852614,1.0,37500,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],375,1.0,-99.0,0.98,105.45,100.0,9.949873924255371,9452.352025032043,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3862904,1.0,37600,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],376,1.0,-97.0,0.98,102.9,100.0,17.0587215423584,9475.388406515121,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3873556,1.0,37700,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],377,1.0,-94.0,0.98,106.52,100.0,23.74868392944336,9502.028864860535,-94.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3883707,1.0,37800,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],378,1.0,-99.0,0.98,101.51,100.0,9.949873924255371,9527.003064155579,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3894127,1.0,37900,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],379,1.0,-99.0,0.98,104.2,100.0,9.949873924255371,9554.567200660706,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3903881,1.0,38000,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],380,1.0,-99.0,0.98,97.54,100.0,9.949873924255371,9576.448507070541,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3914164,1.0,38100,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],381,1.0,-99.0,0.98,102.83,100.0,9.949873924255371,9602.992596387863,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3924165,1.0,38200,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],382,1.0,-97.0,0.98,100.01,100.0,17.0587215423584,9627.475138664246,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3934345,1.0,38300,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],383,1.0,-99.0,0.98,101.8,100.0,9.949873924255371,9654.673764705658,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3944495,1.0,38400,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],384,1.0,-99.0,0.98,101.5,100.0,9.949873924255371,9687.875628471375,-99.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,3954940,1.0,38500,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],385,1.0,-100.0,0.99,104.45,100.0,,9712.956580162048,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,3965266,1.0,38600,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],386,1.0,-99.0,0.98,103.26,100.0,9.949873924255371,9741.964524269104,-99.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,3975770,1.0,38700,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],387,1.0,-100.0,0.99,105.04,100.0,,9771.763671398163,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,3986281,1.0,38800,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],388,1.0,-97.0,0.98,105.11,100.0,17.0587215423584,9800.140560626984,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3996481,1.0,38900,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],389,1.0,-99.0,0.98,102.0,100.0,9.949873924255371,9818.569483757019,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4006454,1.0,39000,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],390,1.0,-99.0,0.98,99.73,100.0,9.949873924255371,9845.753996372223,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4016817,1.0,39100,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],391,1.0,-99.0,0.98,103.63,100.0,9.949873924255371,9874.220376729965,-99.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,4026945,1.0,39200,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],392,1.0,-100.0,0.99,101.28,100.0,,9908.298243522644,-100.0,-100.0,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,4037448,1.0,39300,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],393,1.0,-99.0,0.98,105.03,100.0,9.949873924255371,9937.696497678757,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4047665,1.0,39400,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],394,1.0,-96.0,0.98,102.17,100.0,19.595918655395508,9961.080293416977,-96.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,4057913,1.0,39500,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],395,1.0,-98.0,0.98,102.48,100.0,14.0,9997.529156923294,-98.0,-50.0,3.03436541557312,
1.0,-103.333336,100.0,1.0,-100.0,4068366,1.0,39600,100.0,,100,-103.33333587646484,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],396,1.0,-100.0,0.99,104.53,100.0,,10029.34607386589,-100.0,-100.0,3.03436541557312,-100.0
