EpRewMean,ESSClassic,InitialBound,MaxIWNorm,MinIW,EpisodesSoFar,MeanIW,Bound,ESSRenyi,InitialReturnMin,ReturnStepMaxmin,ReturnStepMax,StdIWNorm,Iteration,TimestepsSoFar,InitialReturnMax,EpThisIter,Weights,MeanIWNorm,MaxIW,EpLenMean,InitialReturnMean,StdIW,MeanEntropy,MinIWNorm,J_sample_variance,ReturnMeanIW,InitialReturnStd,EmpiricalD2,TimeElapsed
-86.0,21.555101,-87.005035,0.033432484,3.673416e-05,46200,0.33138737,-39.878014,0.6063787,-100.0,,100.0,0.006321837,462,4267349,,100,[-0.15   0.184  0.206 ...  0.12  -0.321 -1.397],0.0033138737,3.3432484,97.37,-86.0,0.6321837,1.1126766,3.6734158e-07,2907.8115,-26.971455,34.698704,164.91345,14835.775778055191
-88.0,19.62338,-89.005035,0.077282526,6.031018e-06,46300,0.59551096,-49.048992,1.0891609,-100.0,,100.0,0.012052238,463,4276868,,100,[-0.15   0.184  0.206 ...  0.12  -0.324 -1.401],0.0059551094,7.7282524,95.19,-88.0,1.2052237,1.1102097,6.031018e-08,4976.1924,-39.41877,32.496155,91.8138,14867.67845416069
-96.0,20.12089,-97.005035,0.057583656,0.0005479252,46400,0.38838607,-46.981922,1.3593028,-100.0,,100.0,0.007738498,464,4286521,,100,[-0.15   0.183  0.206 ...  0.119 -0.324 -1.403],0.0038838603,5.7583656,96.53,-96.0,0.7738499,1.1044904,5.4792517e-06,6078.2827,-38.361584,19.595919,73.56713,14893.124073028564
-93.0,3.2450826,-94.005035,0.341195,0.00025274494,46500,0.6272005,-44.954132,0.3648396,-100.0,,100.0,0.03424759,465,4296316,,100,[-0.15   0.183  0.206 ...  0.12  -0.325 -1.409],0.0062720045,34.1195,97.95,-93.0,3.424759,1.1000699,2.5274494e-06,4044.8376,-28.314972,25.514702,274.09305,14925.351063966751
-92.0,20.634626,-93.005035,0.056381978,8.880872e-06,46600,0.41760796,-48.615387,1.5023643,-100.0,,100.0,0.008190039,466,4306333,,100,[-0.15   0.183  0.206 ...  0.121 -0.33  -1.408],0.0041760798,5.638198,100.17,-92.0,0.81900394,1.1049799,8.880872e-08,6815.855,-40.41575,27.12932,66.56175,14954.538169622421
-90.0,21.958372,-91.005035,0.038195983,8.575178e-05,46700,0.3640579,-46.38858,0.76593137,-100.0,,100.0,0.0068633086,467,4316202,,100,[-0.15   0.183  0.206 ...  0.12  -0.328 -1.405],0.003640579,3.8195982,98.69,-90.0,0.6863309,1.1035135,8.5751776e-07,4790.2104,-34.90473,30.0,130.56,14986.473894119263
-92.0,24.77908,-93.005035,0.031582534,9.218829e-05,46800,0.31089988,-39.706596,0.8648189,-100.0,,100.0,0.005416856,468,4326257,,100,[-0.15   0.183  0.206 ...  0.119 -0.331 -1.403],0.0031089985,3.1582534,100.55,-92.0,0.54168564,1.101935,9.218829e-07,2973.2778,-28.899231,27.12932,115.63115,15021.08329319954
-89.0,17.681623,-90.005035,0.047358427,9.6760305e-05,46900,0.37615058,-47.03023,0.5918096,-100.0,,100.0,0.008116132,469,4336183,,100,[-0.15   0.183  0.206 ...  0.119 -0.332 -1.404],0.0037615055,4.7358427,99.26,-89.0,0.81161314,1.1016784,9.67603e-07,6451.2,-33.965775,31.288975,168.97327,15053.95887851715
-92.0,21.642122,-93.005035,0.038658228,0.0025771896,47000,0.32626534,-32.401875,0.98428655,-100.0,,100.0,0.0062081525,470,4346108,,100,[-0.15   0.183  0.206 ...  0.118 -0.333 -1.403],0.0032626532,3.8658228,99.25,-92.0,0.6208152,1.1002072,2.5771895e-05,1392.8676,-22.271591,27.12932,101.59643,15082.003654718399
-94.0,9.142067,-95.005035,0.09064359,0.00015818427,47100,0.31538066,-32.201134,0.5993877,-100.0,,100.0,0.00994247,471,4356242,,100,[-0.15   0.183  0.206 ...  0.117 -0.334 -1.404],0.0031538066,9.06436,101.34,-94.0,0.9942471,1.0953333,1.5818426e-06,1340.4492,-19.219526,23.748684,166.83693,15110.520453453064
-95.0,14.629016,-96.005035,0.05196996,0.00013620922,47200,0.24918093,-39.304695,0.45585498,-100.0,,100.0,0.0060195266,472,4366764,,100,[-0.15   0.183  0.206 ...  0.116 -0.333 -1.41 ],0.0024918092,5.196996,105.22,-95.0,0.60195273,1.0956688,1.3620921e-06,3668.2007,-24.419004,21.794495,219.36801,15140.246770143509
-88.0,10.323941,-89.005035,0.18388738,4.9414437e-05,47300,0.6639096,-54.485497,0.9212825,-100.0,,100.0,0.019567009,473,4377493,,100,[-0.15   0.183  0.206 ...  0.116 -0.333 -1.409],0.0066390955,18.388739,107.29,-88.0,1.9567009,1.0885253,4.9414433e-07,6711.054,-44.01455,32.496155,108.54434,15173.526944875717
-97.0,28.40149,-98.005035,0.039310936,0.00047208482,47400,0.4532952,-51.272385,1.2042615,-100.0,,100.0,0.007197182,474,4388315,,100,[-0.15   0.183  0.206 ...  0.115 -0.333 -1.416],0.004532952,3.9310937,108.22,-97.0,0.7197182,1.0872833,4.720848e-06,4587.544,-42.113934,17.058722,83.03844,15207.87737941742
-87.0,23.231247,-88.005035,0.03074594,0.00017417037,47500,0.24159409,-28.984556,0.8983181,-100.0,,100.0,0.004391797,475,4399452,,100,[-0.15   0.183  0.206 ...  0.117 -0.336 -1.415],0.0024159409,3.074594,111.37,-87.0,0.43917975,1.0879251,1.7417037e-06,986.28644,-18.380615,33.630344,111.31914,15245.931224107742
-90.0,20.430635,-91.005035,0.059413794,0.0005165217,47600,0.43378043,-48.36968,1.0688301,-100.0,,100.0,0.008560556,476,4410258,,100,[-0.15   0.183  0.206 ...  0.116 -0.333 -1.417],0.004337804,5.9413795,108.06,-90.0,0.8560556,1.0863975,5.165217e-06,6881.711,-38.648296,30.0,93.560234,15280.170720338821
-91.0,34.051125,-92.005035,0.03859145,3.589615e-05,47700,0.464632,-45.30929,3.4282594,-100.0,,100.0,0.0064661694,477,4421589,,100,[-0.15   0.183  0.206 ...  0.117 -0.332 -1.419],0.00464632,3.859145,113.31,-91.0,0.64661694,1.0888691,3.589615e-07,3363.928,-39.88122,28.618176,29.169321,15313.947105407715
-90.0,17.461649,-91.005035,0.09084712,0.00030337233,47800,0.5199506,-45.039837,0.9497958,-100.0,,100.0,0.011304396,478,4432476,,100,[-0.15   0.183  0.206 ...  0.118 -0.329 -1.42 ],0.0051995064,9.084712,108.87,-90.0,1.1304396,1.073589,3.0337233e-06,3737.1873,-34.727257,30.0,105.28579,15346.286944627762
-93.0,19.567913,-94.005035,0.05220487,0.00026947624,47900,0.45199355,-51.21966,0.62751764,-100.0,,100.0,0.00916378,479,4443384,,100,[-0.15   0.183  0.206 ...  0.118 -0.337 -1.427],0.0045199357,5.220487,109.08,-93.0,0.9163781,1.0654368,2.6947623e-06,7704.597,-38.532356,25.514702,159.35806,15383.54879450798
-88.0,59.88188,-89.005035,0.042028204,0.003783279,48000,0.7530735,-70.48136,6.4518094,-100.0,,100.0,0.0061639617,480,4454034,,100,[-0.15   0.183  0.206 ...  0.118 -0.337 -1.436],0.007530734,4.2028203,106.5,-88.0,0.6163962,1.0673904,3.783279e-05,4369.564,-66.52458,32.496155,15.499528,15419.334613800049
-91.0,32.79771,-92.005035,0.0246776,0.0004707058,48100,0.302162,-34.985718,1.279818,-100.0,,100.0,0.0043252385,481,4465106,,100,[-0.15   0.183  0.206 ...  0.118 -0.339 -1.432],0.0030216202,2.46776,110.72,-91.0,0.43252388,1.0693364,4.707058e-06,1416.8622,-26.10172,28.618176,78.13611,15448.13159584999
-93.0,11.22023,-94.005035,0.06796834,0.00031363047,48200,0.344626,-33.108574,0.6880928,-100.0,,100.0,0.009694026,482,4475976,,100,[-0.15   0.183  0.206 ...  0.118 -0.337 -1.431],0.0034462605,6.796834,108.7,-93.0,0.9694027,1.0620118,3.1363047e-06,1623.201,-20.992582,25.514702,145.32922,15479.153404474258
-94.0,19.133595,-95.005035,0.08794308,0.00090239866,48300,0.5072166,-51.405685,1.0197836,-100.0,,100.0,0.010427477,483,4486965,,100,[-0.15   0.183  0.206 ...  0.119 -0.341 -1.435],0.0050721653,8.794308,109.89,-94.0,1.0427476,1.0648265,9.023986e-06,4023.952,-41.453274,23.748684,98.06002,15518.373921632767
-92.0,28.378016,-93.005035,0.03466883,0.0015662753,48400,0.4070422,-43.31176,0.94834226,-100.0,,100.0,0.006466534,484,4498045,,100,[-0.15   0.183  0.206 ...  0.119 -0.341 -1.433],0.0040704217,3.4668832,110.8,-92.0,0.64665335,1.0628449,1.5662752e-05,3013.9429,-32.991283,27.12932,105.44716,15550.557421207428
-87.0,9.628697,-88.005035,0.10748809,3.8727583e-05,48500,0.37728143,-28.61847,1.065022,-100.0,,100.0,0.011558378,485,4509204,,100,[-0.15   0.183  0.206 ...  0.12  -0.34  -1.435],0.003772814,10.748809,111.59,-87.0,1.155838,1.0400482,3.8727583e-07,1321.7655,-18.879723,33.630344,93.894775,15583.894851207733
-89.0,13.8277855,-90.005035,0.088042125,0.00014096787,48600,0.39829576,-37.102745,1.0752529,-100.0,,100.0,0.009942897,486,4520314,,100,[-0.149  0.183  0.205 ...  0.119 -0.339 -1.458],0.003982957,8.804213,111.1,-89.0,0.9942897,1.0400397,1.4096786e-06,2706.0981,-27.410439,31.288975,93.00137,15619.294387102127
-90.0,14.306633,-91.005035,0.078790665,1.765554e-05,48700,0.4888356,-48.51117,1.0612606,-100.0,,100.0,0.0119637605,487,4531246,100.0,100,[-0.149  0.183  0.205 ...  0.117 -0.34  -1.457],0.0048883553,7.879067,109.32,-90.0,1.1963761,1.0421385,1.765554e-07,9001.823,-38.75518,33.16625,94.22757,15652.680323123932
-96.0,22.663593,-97.005035,0.040295158,0.00010391295,48800,0.26879492,-34.56427,1.1721061,-100.0,,100.0,0.004965336,488,4542750,,100,[-0.149  0.183  0.205 ...  0.118 -0.342 -1.454],0.0026879492,4.0295157,115.04,-96.0,0.49653363,1.0413522,1.0391294e-06,2354.6692,-25.281044,19.595919,85.316505,15686.671457529068
-94.0,25.86041,-95.005035,0.03532977,0.00027618045,48900,0.3647577,-46.942326,0.7165406,-100.0,,100.0,0.0061760647,489,4553447,,100,[-0.149  0.183  0.205 ...  0.117 -0.342 -1.454],0.0036475766,3.532977,106.97,-94.0,0.61760646,1.0449201,2.7618044e-06,3892.2896,-35.069283,23.748684,139.55943,15716.607612371445
-90.0,14.862458,-91.005035,0.0792028,0.0017099802,49000,0.40423363,-38.806927,1.1207827,-100.0,,100.0,0.009674926,490,4564835,,100,[-0.149  0.183  0.205 ...  0.115 -0.341 -1.452],0.0040423363,7.92028,113.88,-90.0,0.9674927,1.0448909,1.7099801e-05,3623.0137,-29.31353,30.0,89.22336,15750.590855360031
-92.0,25.370155,-93.005035,0.04964264,8.78757e-05,49100,0.44301552,-53.73708,0.8631476,-100.0,,100.0,0.007598251,491,4575986,,100,[-0.149  0.183  0.205 ...  0.115 -0.341 -1.452],0.0044301553,4.9642644,111.51,-92.0,0.7598251,1.0405177,8.7875696e-07,5916.739,-42.91926,27.12932,115.85504,15782.797311067581
-89.0,20.753956,-90.005035,0.0568145,0.00045422278,49200,0.37659457,-35.675877,1.5374908,-100.0,,100.0,0.007358891,492,4586969,,100,[-0.149  0.183  0.205 ...  0.116 -0.341 -1.456],0.0037659458,5.68145,109.83,-89.0,0.7358891,1.0380552,4.5422275e-06,2329.8347,-27.570444,31.288975,65.04104,15814.468291044235
-89.0,37.811115,-90.005035,0.018558467,7.277416e-05,49300,0.37477708,-42.844345,0.8660912,-100.0,,100.0,0.0048063966,493,4597927,,100,[-0.149  0.183  0.205 ...  0.117 -0.341 -1.459],0.00374777,1.8558468,109.58,-89.0,0.4806397,1.0336992,7.2774156e-07,2068.7175,-32.04492,31.288975,115.46128,15846.37483382225
-91.0,8.895059,-92.005035,0.16264701,0.00017838183,49400,0.6777323,-43.222485,1.0722761,-100.0,,100.0,0.021689761,494,4608843,,100,[-0.149  0.183  0.206 ...  0.116 -0.345 -1.459],0.006777323,16.264702,109.16,-91.0,2.168976,1.0315856,1.7838182e-06,3191.2693,-33.516735,28.618176,93.25956,15876.101165056229
-91.0,15.546621,-92.005035,0.073584184,0.0005462439,49500,0.3598422,-38.85688,0.7745954,-100.0,,100.0,0.008386922,495,4619828,,100,[-0.149  0.183  0.205 ...  0.116 -0.345 -1.462],0.003598423,7.358419,109.85,-91.0,0.83869225,1.0264043,5.462439e-06,2144.0059,-27.437435,28.618176,129.09966,15907.09083199501
-85.0,5.4991565,-86.005035,0.31293187,0.00011382236,49600,0.77541846,-45.0624,1.5604118,-100.0,,100.0,0.032144446,496,4630707,100.0,100,[-0.149  0.183  0.206 ...  0.117 -0.346 -1.465],0.007754185,31.293186,108.79,-85.0,3.2144446,1.0226077,1.1382235e-06,7978.6265,-37.01672,38.405727,64.08565,15934.190028190613
-92.0,27.284124,-93.005035,0.04221448,0.0020876501,49700,0.46697688,-49.021248,1.1408286,-100.0,,100.0,0.00762351,497,4641789,,100,[-0.149  0.183  0.206 ...  0.117 -0.346 -1.469],0.0046697687,4.221448,110.82,-92.0,0.762351,1.0230981,2.0876501e-05,4487.9097,-39.611626,27.12932,87.65559,15964.1931848526
-87.0,22.481339,-88.005035,0.047710616,0.00050343684,49800,0.4168818,-47.92813,0.7277334,-100.0,,100.0,0.007741141,498,4652608,,100,[-0.149  0.182  0.206 ...  0.118 -0.343 -1.472],0.0041688182,4.771062,108.19,-87.0,0.7741141,1.0247833,5.0343683e-06,5897.257,-36.146748,33.630344,137.41296,15994.130778551102
-92.0,23.496159,-93.005035,0.052177552,0.00012994038,49900,0.42805308,-46.348076,1.0414985,-100.0,,100.0,0.007723974,499,4663761,,100,[-0.149  0.182  0.206 ...  0.119 -0.342 -1.471],0.0042805313,5.2177553,111.53,-92.0,0.77239746,1.0242671,1.2994038e-06,5350.7153,-36.49996,27.12932,96.015495,16019.821414709091
