InitialReturnMax,RewardCompression,ESSRenyi,EpRewMean,Bound,EpThisIter,MeanEntropy,TimestepsSoFar,ReturnMeanIW,TimeElapsed,InitialReturnMean,ReturnStepMax,EpLenMean,StdIW,MeanIW,InitialReturnStd,Iteration,InitialBound,MaxIW,Weights,InitialReturnMin,MinIW,ReturnStepMaxmin,EpisodesSoFar,EmpiricalD2,ESSClassic
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,4398820,-100.0,10550.989026069641,-100.0,100.0,106.25,,1.0,,400,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,40000,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,4409424,-50.0,10580.94067120552,-99.0,100.0,106.04,,1.0,9.949873924255371,401,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,40100,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,4420521,-100.0,10605.008135080338,-100.0,100.0,110.97,,1.0,,402,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,40200,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4431246,-50.0,10635.344391345978,-98.0,100.0,107.25,,1.0,14.0,403,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,40300,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,4441643,-50.0,10653.87909913063,-99.0,100.0,103.97,,1.0,9.949873924255371,404,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,40400,1.0,1.0
,0.98,100.0,-95.0,-51.00503921508789,100,2.837890386581421,4452468,-50.0,10679.751171588898,-95.0,100.0,108.25,,1.0,21.79449462890625,405,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,40500,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,4463375,-100.0,10706.20473909378,-100.0,100.0,109.07,,1.0,,406,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,40600,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4474716,-50.0,10734.24843120575,-98.0,100.0,113.41,,1.0,14.0,407,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,40700,1.0,1.0
100.0,0.97,100.0,-96.0,-1.005037784576416,100,2.837890386581421,4486065,,10757.2753033638,-96.0,100.0,113.49,,1.0,24.166091918945312,408,-1.0050378,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,40800,1.0,2.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,4496687,-50.0,10784.44738817215,-97.0,100.0,106.22,,1.0,17.0587215423584,409,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,40900,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,4507692,-50.0,10808.527958631516,-97.0,100.0,110.05,,1.0,17.0587215423584,410,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,41000,1.0,1.0
,0.98,100.0,-95.0,-51.00503921508789,100,2.837890386581421,4518679,-50.0,10837.486659049988,-95.0,100.0,109.87,,1.0,21.79449462890625,411,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,41100,1.0,1.0
,0.98,100.0,-93.0,-51.00503921508789,100,2.837890386581421,4529755,-50.0,10863.290650367737,-93.0,100.0,110.76,,1.0,25.51470184326172,412,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,41200,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,4540857,-50.0,10899.882637023926,-97.0,100.0,111.02,,1.0,17.0587215423584,413,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,41300,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,4551578,-50.0,10927.293140888214,-97.0,100.0,107.21,,1.0,17.0587215423584,414,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,41400,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,4562625,-50.0,10961.908234596252,-96.0,100.0,110.47,,1.0,19.595918655395508,415,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,41500,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,4573957,-50.0,10993.479541301727,-96.0,100.0,113.32,,1.0,19.595918655395508,416,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,41600,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,4584899,-50.0,11018.00434589386,-97.0,100.0,109.42,,1.0,17.0587215423584,417,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,41700,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,4595698,-50.0,11041.309204339981,-99.0,100.0,107.99,,1.0,9.949873924255371,418,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,41800,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,4606341,-50.0,11060.236631155014,-96.0,100.0,106.43,,1.0,19.595918655395508,419,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,41900,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4617223,-50.0,11089.828536510468,-98.0,100.0,108.82,,1.0,14.0,420,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,42000,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,4627804,-50.0,11120.875489473343,-99.0,100.0,105.81,,1.0,9.949873924255371,421,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,42100,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4638689,-50.0,11146.308500528336,-98.0,100.0,108.85,,1.0,14.0,422,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,42200,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4649244,-50.0,11178.208629369736,-98.0,100.0,105.55,,1.0,14.0,423,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,42300,1.0,1.0
,0.98,100.0,-95.0,-51.00503921508789,100,2.837890386581421,4660385,-50.0,11204.908569812775,-95.0,100.0,111.41,,1.0,21.79449462890625,424,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,42400,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4671099,-50.0,11232.5751247406,-98.0,100.0,107.14,,1.0,14.0,425,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,42500,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4682644,-50.0,11268.380876779556,-98.0,100.0,115.45,,1.0,14.0,426,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,42600,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,4693744,-50.0,11297.024699687958,-97.0,100.0,111.0,,1.0,17.0587215423584,427,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,42700,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,4705508,-50.0,11326.054601430893,-99.0,100.0,117.64,,1.0,9.949873924255371,428,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,42800,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,4716878,-100.0,11358.676687002182,-100.0,100.0,113.7,,1.0,,429,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,42900,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,4727861,-50.0,11384.821356773376,-96.0,100.0,109.83,,1.0,19.595918655395508,430,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,43000,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,4738661,-50.0,11407.104757547379,-97.0,100.0,108.0,,1.0,17.0587215423584,431,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,43100,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,4750045,-50.0,11439.047197580338,-99.0,100.0,113.84,,1.0,9.949873924255371,432,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,43200,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,4760892,-50.0,11469.086012363434,-99.0,100.0,108.47,,1.0,9.949873924255371,433,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,43300,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4771880,-50.0,11492.50344133377,-98.0,100.0,109.88,,1.0,14.0,434,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,43400,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4783149,-50.0,11521.795969247818,-98.0,100.0,112.69,,1.0,14.0,435,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,43500,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,4794339,-50.0,11548.977419614792,-99.0,100.0,111.9,,1.0,9.949873924255371,436,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,43600,1.0,1.0
100.0,0.98,100.0,-98.0,-1.005037784576416,100,2.837890386581421,4805166,,11574.300215959549,-98.0,100.0,108.27,,1.0,19.899747848510742,437,-1.0050378,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,43700,1.0,2.0
100.0,0.97,100.0,-96.0,-1.005037784576416,100,2.837890386581421,4817080,,11606.587944030762,-96.0,100.0,119.14,,1.0,24.166091918945312,438,-1.0050378,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,43800,1.0,2.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,4828264,-100.0,11633.884764194489,-100.0,100.0,111.84,,1.0,,439,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,43900,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,4839146,-50.0,11667.655092477798,-97.0,100.0,108.82,,1.0,17.0587215423584,440,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,44000,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4850643,-50.0,11692.220624685287,-98.0,100.0,114.97,,1.0,14.0,441,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,44100,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4861383,-50.0,11713.416390895844,-98.0,100.0,107.4,,1.0,14.0,442,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,44200,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4872150,-50.0,11738.176664829254,-98.0,100.0,107.67,,1.0,14.0,443,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,44300,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4883048,-50.0,11759.924439430237,-98.0,100.0,108.98,,1.0,14.0,444,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,44400,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,4893998,-50.0,11788.023350000381,-99.0,100.0,109.5,,1.0,9.949873924255371,445,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,44500,1.0,1.0
,0.98,100.0,-95.0,-51.00503921508789,100,2.837890386581421,4905399,-50.0,11819.608304262161,-95.0,100.0,114.01,,1.0,21.79449462890625,446,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,44600,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4916110,-50.0,11844.930763959885,-98.0,100.0,107.11,,1.0,14.0,447,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,44700,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,4927343,-50.0,11876.469463348389,-98.0,100.0,112.33,,1.0,14.0,448,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,44800,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,4938370,-50.0,11908.619523763657,-99.0,100.0,110.27,,1.0,9.949873924255371,449,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,44900,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,4949530,-50.0,11936.90402173996,-97.0,100.0,111.6,,1.0,17.0587215423584,450,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,45000,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,4960256,-100.0,11959.78138756752,-100.0,100.0,107.26,,1.0,,451,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,45100,1.0,1.0
,0.98,100.0,-94.0,-51.00503921508789,100,2.837890386581421,4971794,-50.0,11981.631915807724,-94.0,100.0,115.38,,1.0,23.74868392944336,452,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,45200,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,4982826,-50.0,12003.548297643661,-96.0,100.0,110.32,,1.0,19.595918655395508,453,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,45300,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,4993738,-50.0,12026.925282478333,-96.0,100.0,109.12,,1.0,19.595918655395508,454,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,45400,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,5004240,-50.0,12049.461760044098,-97.0,100.0,105.02,,1.0,17.0587215423584,455,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,45500,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,5015404,-50.0,12073.160099983215,-97.0,100.0,111.64,,1.0,17.0587215423584,456,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,45600,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,5026514,-100.0,12095.603929042816,-100.0,100.0,111.1,,1.0,,457,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,45700,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,5037255,-50.0,12120.296474456787,-98.0,100.0,107.41,,1.0,14.0,458,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,45800,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,5048038,-50.0,12142.172015428543,-97.0,100.0,107.83,,1.0,17.0587215423584,459,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,45900,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,5059139,-50.0,12170.056549787521,-96.0,100.0,111.01,,1.0,19.595918655395508,460,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,46000,1.0,1.0
,0.98,100.0,-95.0,-51.00503921508789,100,2.837890386581421,5070193,-50.0,12193.224947452545,-95.0,100.0,110.54,,1.0,21.79449462890625,461,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,46100,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,5081727,-50.0,12221.281422615051,-97.0,100.0,115.34,,1.0,17.0587215423584,462,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,46200,1.0,1.0
,0.98,100.0,-95.0,-51.00503921508789,100,2.837890386581421,5092719,-50.0,12245.656755685806,-95.0,100.0,109.92,,1.0,21.79449462890625,463,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,46300,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,5103776,-50.0,12282.75209069252,-96.0,100.0,110.57,,1.0,19.595918655395508,464,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,46400,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,5114539,-100.0,12302.452901124954,-100.0,100.0,107.63,,1.0,,465,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,46500,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,5125246,-50.0,12322.763902664185,-97.0,100.0,107.07,,1.0,17.0587215423584,466,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,46600,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,5136378,-50.0,12352.742449045181,-97.0,100.0,111.32,,1.0,17.0587215423584,467,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,46700,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,5147829,-50.0,12375.020978212357,-97.0,100.0,114.51,,1.0,17.0587215423584,468,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,46800,1.0,1.0
100.0,0.97,100.0,-95.0,-1.005037784576416,100,2.837890386581421,5159349,,12400.17616224289,-95.0,100.0,115.2,,1.0,25.980762481689453,469,-1.0050378,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,46900,1.0,2.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,5170117,-50.0,12414.204217672348,-98.0,100.0,107.68,,1.0,14.0,470,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,47000,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,5180857,-50.0,12440.601630210876,-99.0,100.0,107.4,,1.0,9.949873924255371,471,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,47100,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,5192183,-50.0,12463.353330850601,-99.0,100.0,113.26,,1.0,9.949873924255371,472,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,47200,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,5202852,-50.0,12483.778158187866,-99.0,100.0,106.69,,1.0,9.949873924255371,473,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,47300,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,5214158,-50.0,12509.508792877197,-97.0,100.0,113.06,,1.0,17.0587215423584,474,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,47400,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,5225327,-50.0,12524.314546108246,-98.0,100.0,111.69,,1.0,14.0,475,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,47500,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,5236793,-100.0,12543.4283285141,-100.0,100.0,114.66,,1.0,,476,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,47600,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,5247896,-50.0,12568.184158086777,-97.0,100.0,111.03,,1.0,17.0587215423584,477,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,47700,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,5259001,-50.0,12585.855976104736,-98.0,100.0,111.05,,1.0,14.0,478,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,47800,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,5270089,-50.0,12602.556869029999,-97.0,100.0,110.88,,1.0,17.0587215423584,479,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,47900,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,5280984,-50.0,12623.917664289474,-98.0,100.0,108.95,,1.0,14.0,480,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,48000,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,5291867,-50.0,12637.579775571823,-98.0,100.0,108.83,,1.0,14.0,481,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,48100,1.0,1.0
,0.98,100.0,-95.0,-51.00503921508789,100,2.837890386581421,5303086,-50.0,12657.336915969849,-95.0,100.0,112.19,,1.0,21.79449462890625,482,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,48200,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,5314016,-50.0,12675.571063280106,-96.0,100.0,109.3,,1.0,19.595918655395508,483,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,48300,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,5324850,-50.0,12690.56478691101,-98.0,100.0,108.34,,1.0,14.0,484,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,48400,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,5335964,-50.0,12708.92713546753,-96.0,100.0,111.14,,1.0,19.595918655395508,485,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,48500,1.0,1.0
,0.98,100.0,-95.0,-51.00503921508789,100,2.837890386581421,5346620,-50.0,12727.232440948486,-95.0,100.0,106.56,,1.0,21.79449462890625,486,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,48600,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,5357753,-50.0,12741.928379058838,-98.0,100.0,111.33,,1.0,14.0,487,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,48700,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,5368759,-50.0,12765.284384965897,-97.0,100.0,110.06,,1.0,17.0587215423584,488,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,48800,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,5379693,-50.0,12785.617426872253,-98.0,100.0,109.34,,1.0,14.0,489,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,48900,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,5390480,-50.0,12802.309401512146,-98.0,100.0,107.87,,1.0,14.0,490,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,49000,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,5401645,-50.0,12824.3228225708,-97.0,100.0,111.65,,1.0,17.0587215423584,491,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,49100,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,5412432,-50.0,12843.991454601288,-98.0,100.0,107.87,,1.0,14.0,492,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,49200,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,5423625,-50.0,12861.016222953796,-96.0,100.0,111.93,,1.0,19.595918655395508,493,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,49300,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,5434777,-100.0,12877.547052621841,-100.0,100.0,111.52,,1.0,,494,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,49400,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,5445756,-100.0,12895.488095998764,-100.0,100.0,109.79,,1.0,,495,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,49500,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,5456611,-50.0,12912.216440677643,-99.0,100.0,108.55,,1.0,9.949873924255371,496,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,49600,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,5467407,-50.0,12931.120337963104,-96.0,100.0,107.96,,1.0,19.595918655395508,497,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,49700,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,5478321,-50.0,12949.124098300934,-99.0,100.0,109.14,,1.0,9.949873924255371,498,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,49800,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,5489200,-50.0,12967.34710097313,-98.0,100.0,108.79,,1.0,14.0,499,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,49900,1.0,1.0
