EpLenMean,ReturnStepMaxmin,StdIW,EpRewMean,MaxIW,ESSClassic,InitialBound,J_sample_variance,StdIWNorm,EmpiricalD2,Bound,ReturnStepMax,MinIW,InitialReturnMean,InitialReturnMax,MeanIWNorm,ReturnMeanIW,MeanIW,MaxIWNorm,TimeElapsed,MeanEntropy,EpThisIter,InitialReturnStd,MinIWNorm,Iteration,EpisodesSoFar,ESSRenyi,Weights,InitialReturnMin,TimestepsSoFar
123.63,100.0,0.5119838,-100.0,2.950026,25.104925,-101.005035,2647.7517,0.005119838,126.64747,-40.952576,100.0,0.00017733529,-100.0,-100.0,0.0029642107,-29.642107,0.29642108,0.02950026,16800.542224407196,1.8557961,100,,1.7733528e-06,458,45800,0.78959334,[ 0.184  0.132  0.078 ... -0.376 -0.511 -0.456],-100.0,5722167
117.47,100.0,0.66865414,-100.0,3.9293213,25.357496,-101.005035,4516.145,0.0066865417,175.86093,-52.300865,100.0,0.0004532172,-100.0,-100.0,0.0038972797,-38.9728,0.389728,0.03929321,16822.144849538803,1.851563,100,,4.5321717e-06,459,45900,0.5686311,[ 0.184  0.132  0.078 ... -0.375 -0.522 -0.46 ],-100.0,5733914
132.2,,0.750291,-98.0,4.625762,27.592897,-99.005035,5698.3945,0.0075029097,74.25439,-54.19243,100.0,0.0008840645,-98.0,,0.004631671,-45.53192,0.4631672,0.04625762,16843.745528697968,1.8489586,100,14.0,8.840644e-06,460,46000,1.3467218,[ 0.184  0.132  0.078 ... -0.375 -0.523 -0.464],-100.0,5747134
118.34,100.0,0.6099791,-100.0,3.6257343,24.188358,-101.005035,3758.328,0.006099791,72.991264,-43.041367,100.0,0.00049871963,-100.0,-100.0,0.0034454837,-34.454834,0.34454834,0.03625734,16863.425435066223,1.8476567,100,,4.987196e-06,461,46100,1.370027,[ 0.184  0.132  0.078 ... -0.374 -0.524 -0.465],-100.0,5758968
116.47,,0.3261622,-98.0,2.3725321,24.032005,-99.005035,1078.5977,0.0032616218,81.36908,-27.18687,100.0,0.00026847018,-98.0,,0.0018344813,-18.120945,0.18344812,0.023725322,16882.337618112564,1.8534496,100,14.0,2.6847017e-06,462,46200,1.228968,[ 0.184  0.132  0.078 ... -0.373 -0.525 -0.465],-100.0,5770615
104.18,,1.2472932,-98.0,9.490627,15.869153,-99.005035,15749.156,0.012472932,78.395706,-62.581203,100.0,0.0022448783,-98.0,,0.0054171127,-53.682465,0.5417113,0.09490627,16902.92150568962,1.846941,100,14.0,2.2448783e-05,463,46300,1.27558,[ 0.184  0.132  0.077 ... -0.371 -0.526 -0.459],-100.0,5781033
107.42,,0.4728834,-98.0,2.9704654,27.33849,-99.005035,2267.1296,0.0047288337,70.41308,-37.26122,100.0,0.0009353473,-98.0,,0.0029006081,-28.827694,0.29006085,0.029704653,16923.20187330246,1.8592892,100,14.0,9.353473e-06,464,46400,1.4201907,[ 0.184  0.132  0.078 ... -0.37  -0.521 -0.47 ],-100.0,5791775
104.66,100.0,0.8937746,-100.0,5.566454,14.78221,-101.005035,8069.023,0.008937747,245.88332,-52.984478,100.0,8.7681576e-05,-100.0,-100.0,0.0037224807,-37.224815,0.37224814,0.05566454,16939.947412967682,1.8427907,100,,8.7681576e-07,465,46500,0.40669698,[ 0.184  0.132  0.077 ... -0.37  -0.516 -0.463],-100.0,5802241
102.85,,0.5806676,-97.0,3.2097127,39.42958,-98.005035,3422.4604,0.005806676,74.75692,-55.339672,100.0,0.0015861427,-97.0,,0.0046849865,-46.649906,0.46849868,0.032097127,16955.603363752365,1.8493485,100,17.058722,1.5861426e-05,466,46600,1.3376688,[ 0.184  0.132  0.078 ... -0.37  -0.525 -0.471],-100.0,5812526
105.97,,0.30924585,-97.0,1.4339547,34.392303,-98.005035,970.88934,0.0030924585,154.72365,-34.60387,100.0,0.0007805879,-97.0,,0.0022390157,-22.102411,0.22390157,0.014339547,16971.045439958572,1.8437514,100,17.058722,7.805879e-06,467,46700,0.6463136,[ 0.184  0.132  0.078 ... -0.371 -0.518 -0.47 ],-100.0,5823123
93.2,100.0,0.8058028,-100.0,5.0829344,21.617617,-101.005035,6558.769,0.008058028,83.748985,-51.51539,100.0,0.00049063965,-100.0,-100.0,0.0042317836,-42.317837,0.4231784,0.050829343,16987.844235658646,1.8466798,100,,4.9063965e-06,468,46800,1.1940444,[ 0.185  0.131  0.079 ... -0.371 -0.52  -0.474],-100.0,5832443
111.07,,0.92396134,-98.0,6.899184,33.66184,-99.005035,8690.405,0.009239613,16.630049,-68.50121,100.0,0.0012017194,-98.0,,0.006581744,-64.40267,0.65817446,0.06899184,17005.233949899673,1.8456976,100,14.0,1.20171935e-05,469,46900,6.0132113,[ 0.185  0.132  0.079 ... -0.372 -0.515 -0.476],-100.0,5843550
96.78,,0.47065347,-99.0,2.9690373,23.533003,-100.005035,2182.2617,0.0047065346,200.51242,-39.302765,100.0,0.00024855993,-99.0,,0.002610976,-25.071188,0.2610976,0.029690372,17022.453909397125,1.8547723,100,9.949874,2.4855992e-06,470,47000,0.49872223,[ 0.185  0.132  0.079 ... -0.372 -0.519 -0.474],-100.0,5853228
99.48,,0.57384914,-98.0,3.04157,25.713911,-99.005035,3339.889,0.0057384907,243.16733,-49.11205,100.0,0.0003885857,-98.0,,0.0033761996,-33.439667,0.33761993,0.030415699,17037.37718963623,1.8479214,100,14.0,3.885857e-06,471,47100,0.41123945,[ 0.185  0.131  0.08  ... -0.373 -0.513 -0.47 ],-100.0,5863176
93.68,,0.8438919,-99.0,6.9631786,16.846428,-100.005035,7194.0166,0.00843892,118.49519,-48.91719,100.0,0.0015936587,-99.0,,0.0037983968,-37.9768,0.37983966,0.069631785,17052.986569404602,1.861671,100,9.949874,1.5936586e-05,472,47200,0.84391606,[ 0.185  0.132  0.08  ... -0.373 -0.511 -0.479],-100.0,5872544
101.37,,0.7908791,-97.0,4.6456842,28.223299,-98.005035,6352.0605,0.00790879,22.481543,-53.64504,100.0,0.0012089198,-97.0,,0.0049593206,-48.87968,0.49593207,0.04645684,17070.613841056824,1.8600761,100,17.058722,1.2089197e-05,473,47300,4.4480934,[ 0.185  0.132  0.08  ... -0.374 -0.499 -0.477],-100.0,5882681
97.73,,0.78858244,-98.0,4.986756,18.960476,-99.005035,6217.216,0.007885825,126.22611,-48.1737,100.0,0.0007086042,-98.0,,0.0038143736,-36.88206,0.3814374,0.04986756,17090.02533364296,1.8613456,100,14.0,7.0860415e-06,474,47400,0.7922291,[ 0.185  0.132  0.08  ... -0.375 -0.496 -0.482],-100.0,5892454
106.42,,0.57275474,-99.0,3.4102588,49.92085,-100.005035,3324.2988,0.005727547,22.5574,-61.856667,100.0,0.003361063,-99.0,,0.0057184873,-57.08328,0.5718487,0.034102585,17108.40566587448,1.8635548,100,9.949874,3.361063e-05,475,47500,4.433135,[ 0.185  0.132  0.081 ... -0.376 -0.51  -0.467],-100.0,5903096
100.09,100.0,0.5766139,-100.0,3.6900785,21.326538,-101.005035,3358.42,0.0057661394,121.35309,-41.09295,100.0,0.00058871735,-100.0,-100.0,0.0030021411,-30.021416,0.30021417,0.036900785,17125.047251224518,1.8616558,100,,5.8871733e-06,476,47600,0.82404166,[ 0.185  0.132  0.081 ... -0.377 -0.512 -0.462],-100.0,5913105
101.86,,0.6686196,-97.0,4.5217924,18.662231,-98.005035,4504.8384,0.006686196,97.48803,-40.51077,100.0,0.0013731712,-97.0,,0.0032026896,-30.587425,0.32026893,0.045217924,17140.173637151718,1.8743439,100,17.058722,1.3731712e-05,477,47700,1.025767,[ 0.185  0.132  0.08  ... -0.374 -0.517 -0.459],-100.0,5923291
102.34,,0.37150225,-97.0,2.1058304,27.341402,-98.005035,1291.3461,0.0037150222,124.68282,-32.402378,100.0,0.00022202625,-97.0,,0.0022789163,-21.17998,0.22789162,0.021058304,17155.393456220627,1.8731109,100,17.058722,2.2202626e-06,478,47800,0.8020351,[ 0.185  0.132  0.08  ... -0.374 -0.51  -0.454],-100.0,5933525
111.32,,0.6376732,-97.0,5.310011,17.736242,-98.005035,4110.9155,0.006376732,92.10667,-38.40557,100.0,0.00090831734,-97.0,,0.0029609066,-28.759998,0.29609066,0.05310011,17169.71354341507,1.8763124,100,17.058722,9.083173e-06,479,47900,1.0856978,[ 0.185  0.132  0.079 ... -0.375 -0.512 -0.453],-100.0,5944657
96.93,,0.55735475,-98.0,3.4897459,23.884512,-99.005035,3143.4211,0.005573548,105.571526,-41.447433,100.0,0.0009871452,-98.0,,0.0031221476,-31.12087,0.31221476,0.034897458,17181.935116052628,1.8750001,100,14.0,9.871452e-06,480,48000,0.9472251,[ 0.184  0.131  0.078 ... -0.377 -0.511 -0.451],-100.0,5954350
102.38,,0.7455293,-94.0,6.0140986,16.765387,-95.005035,5601.3247,0.007455293,146.9288,-44.15366,100.0,0.00036428607,-94.0,,0.0033459505,-31.971176,0.33459508,0.060140986,17195.82345342636,1.8653202,100,23.748684,3.6428605e-06,481,48100,0.6806018,[ 0.184  0.131  0.078 ... -0.376 -0.515 -0.448],-100.0,5964588
100.23,,0.59312326,-99.0,3.1478448,19.608309,-100.005035,3553.7168,0.0059312326,116.52055,-40.13765,100.0,0.00034752945,-99.0,,0.0029292703,-29.288801,0.29292703,0.031478446,17209.68296813965,1.8505199,100,9.949874,3.4752945e-06,482,48200,0.8582177,[ 0.185  0.132  0.079 ... -0.377 -0.524 -0.449],-100.0,5974611
94.55,,0.94079334,-98.0,6.8902497,16.865238,-99.005035,8836.326,0.009407933,80.991394,-49.899208,100.0,0.001095153,-98.0,,0.0042373966,-40.854347,0.4237397,0.06890249,17222.320625543594,1.8398643,100,14.0,1.095153e-05,483,48300,1.2346991,[ 0.184  0.131  0.079 ... -0.378 -0.522 -0.466],-100.0,5984066
96.12,100.0,0.474849,-100.0,2.4858031,24.358421,-101.005035,2277.5916,0.0047484897,108.915924,-37.435196,100.0,0.0003740622,-100.0,-100.0,0.0026946338,-26.946339,0.26946342,0.024858031,17234.067111730576,1.841466,100,,3.7406219e-06,484,48400,0.9181394,[ 0.184  0.131  0.078 ... -0.379 -0.523 -0.474],-100.0,5993678
89.94,,0.8154249,-98.0,5.0367174,30.519945,-99.005035,5636.276,0.008154249,74.35863,-56.9511,100.0,0.00033734358,-98.0,,0.0054043788,-48.28451,0.54043794,0.050367173,17245.242102384567,1.8388877,100,14.0,3.3734357e-06,485,48500,1.3448339,[ 0.184  0.131  0.079 ... -0.379 -0.525 -0.471],-100.0,6002672
94.42,,0.4678,-99.0,2.5674665,28.38501,-100.005035,2213.4543,0.004678,71.88364,-37.916954,100.0,0.00032464546,-99.0,,0.0029451186,-29.39582,0.29451185,0.025674663,17255.921276569366,1.8199654,100,9.949874,3.2464545e-06,486,48600,1.3911372,[ 0.184  0.131  0.079 ... -0.379 -0.527 -0.472],-100.0,6012114
90.75,,1.6703978,-98.0,15.953673,8.102446,-99.005035,3824.6377,0.016703978,119.96382,-44.14251,100.0,0.00024091874,-98.0,,0.004959936,-33.13453,0.49599352,0.15953673,17268.814044713974,1.8187109,100,14.0,2.4091873e-06,487,48700,0.83358467,[ 0.184  0.131  0.079 ... -0.383 -0.542 -0.476],-100.0,6021189
96.99,,0.599034,-98.0,4.061754,19.334461,-99.005035,2780.4526,0.00599034,156.58632,-38.694008,100.0,0.00048385575,-98.0,,0.0029327392,-26.117523,0.29327396,0.04061754,17282.321510076523,1.8180943,100,14.0,4.8385573e-06,488,48800,0.6386254,[ 0.184  0.131  0.079 ... -0.386 -0.543 -0.476],-100.0,6030888
103.85,100.0,0.80980766,-100.0,7.234801,11.307096,-101.005035,6624.127,0.008098076,215.8173,-43.67905,100.0,0.00022783835,-100.0,-100.0,0.002891432,-28.91432,0.2891432,0.072348006,17293.820759534836,1.8104628,100,,2.2783834e-06,489,48900,0.46335486,[ 0.184  0.131  0.078 ... -0.385 -0.543 -0.476],-100.0,6041273
102.12,,0.81365025,-97.0,4.4839907,30.072409,-98.005035,6730.7935,0.0081365025,108.40328,-63.29882,100.0,7.21975e-05,-97.0,,0.0053357757,-52.83468,0.53357756,0.044839907,17306.037358999252,1.8076186,100,17.058722,7.2197497e-07,490,49000,0.9224813,[ 0.184  0.131  0.079 ... -0.384 -0.542 -0.485],-100.0,6051485
96.64,,3.265202,-96.0,31.722214,4.741553,-97.005035,9073.015,0.03265202,137.15092,-49.81708,100.0,0.002044405,-96.0,,0.0072848164,-38.046936,0.7284816,0.31722212,17316.96536064148,1.805647,100,19.595919,2.0444051e-05,491,49100,0.7291238,[ 0.184  0.131  0.079 ... -0.383 -0.542 -0.488],-100.0,6061149
100.72,,0.45089233,-96.0,2.4980152,22.468945,-97.005035,2047.8146,0.0045089233,124.53185,-34.762672,100.0,0.00011964049,-96.0,,0.0024273158,-23.547071,0.24273162,0.024980152,17325.968599557877,1.8180774,100,19.595919,1.1964049e-06,492,49200,0.8030074,[ 0.184  0.13   0.078 ... -0.382 -0.538 -0.494],-100.0,6071221
96.08,100.0,0.7932446,-100.0,3.9442399,21.34674,-101.005035,6355.929,0.007932446,130.8279,-52.82079,100.0,0.0002182389,-100.0,-100.0,0.0041325167,-41.325165,0.41325164,0.039442398,17334.888273477554,1.8124996,100,,2.182389e-06,493,49300,0.764363,[ 0.184  0.13   0.078 ... -0.383 -0.523 -0.496],-100.0,6080829
96.27,,0.56291157,-95.0,2.9360254,25.794706,-96.005035,3137.1814,0.0056291157,223.85371,-46.680176,100.0,0.0002375712,-95.0,,0.0033188527,-31.643059,0.3318853,0.029360253,17344.726791381836,1.8138282,100,21.794495,2.375712e-06,494,49400,0.4467203,[ 0.184  0.131  0.079 ... -0.382 -0.523 -0.502],-100.0,6090456
94.31,,0.61434805,-98.0,3.8647547,19.052923,-99.005035,2523.1992,0.0061434805,161.4596,-38.671173,100.0,1.6562556e-06,-98.0,,0.0029805384,-25.900484,0.29805383,0.038647547,17352.71149611473,1.8134712,100,14.0,1.6562556e-08,495,49500,0.61935,[ 0.184  0.13   0.079 ... -0.381 -0.521 -0.503],-100.0,6099887
92.32,,0.8882115,-99.0,7.7289786,12.808858,-100.005035,2406.0537,0.008882115,177.71957,-39.712925,100.0,7.270902e-05,-99.0,,0.0034043593,-26.314615,0.34043595,0.07728978,17363.537903547287,1.8105468,100,9.949874,7.270902e-07,496,49600,0.56268424,[ 0.184  0.131  0.079 ... -0.381 -0.522 -0.502],-100.0,6109119
97.59,100.0,0.7678137,-100.0,5.853403,16.919807,-101.005035,5954.9287,0.0076781376,90.444336,-44.208256,100.0,0.0004723816,-100.0,-100.0,0.0034650124,-34.650124,0.34650123,0.05853403,17374.178764104843,1.8037996,100,,4.723816e-06,497,49700,1.1056525,[ 0.184  0.131  0.079 ... -0.38  -0.527 -0.5  ],-100.0,6118878
88.02,100.0,0.78891987,-100.0,5.4317894,37.159,-101.005035,6286.8145,0.007889198,29.282965,-66.10435,100.0,0.0041370867,-100.0,-100.0,0.0060665715,-60.665714,0.60665715,0.05431789,17382.94943523407,1.8115233,100,,4.1370866e-05,498,49800,3.4149547,[ 0.184  0.13   0.079 ... -0.38  -0.531 -0.503],-100.0,6127680
96.03,100.0,0.7475938,-100.0,5.1126075,15.261783,-101.005035,5645.42,0.007475938,194.39555,-45.739796,100.0,0.00022000051,-100.0,-100.0,0.0031726975,-31.726976,0.31726977,0.051126074,17392.63311624527,1.8096545,100,,2.2000052e-06,499,49900,0.5144151,[ 0.184  0.131  0.079 ... -0.379 -0.523 -0.504],-100.0,6137283
