InitialReturnMax,MeanIW,RewardCompression,ReturnStepMax,Iteration,ReturnMeanIW,EpisodesSoFar,EpRewMean,TimeElapsed,Weights,InitialReturnMean,StdIW,MaxIW,InitialReturnMin,EmpiricalD2,ReturnStepMaxmin,Bound,EpThisIter,MeanEntropy,ESSRenyi,ESSClassic,MinIW,InitialBound,InitialReturnStd,EpLenMean,TimestepsSoFar
,1.0,0.98,100.0,293,-50.0,29300,-98.0,7768.803373098373,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,109.38,3224123
,1.0,0.98,100.0,294,-50.0,29400,-97.0,7798.281006097794,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,112.77,3235400
,1.0,0.98,100.0,295,-50.0,29500,-97.0,7818.143975734711,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,108.0,3246200
,1.0,0.98,100.0,296,-50.0,29600,-97.0,7846.704027414322,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,110.26,3257226
,1.0,0.98,100.0,297,-50.0,29700,-99.0,7872.296517372131,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,110.1,3268236
,1.0,0.98,100.0,298,-50.0,29800,-97.0,7893.312544584274,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,109.56,3279192
,1.0,0.98,100.0,299,-50.0,29900,-99.0,7921.104278326035,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,107.24,3289916
,1.0,0.98,100.0,300,-50.0,30000,-98.0,7947.860942363739,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,112.86,3301202
,1.0,0.98,100.0,301,-50.0,30100,-98.0,7976.614645719528,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,108.52,3312054
,1.0,0.98,100.0,302,-50.0,30200,-95.0,7998.30660200119,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-95.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,21.79449462890625,109.47,3323001
-100.0,1.0,0.99,100.0,303,-100.0,30300,-100.0,8022.904739379883,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,,1.0,-100.0,1.0,100.0,-103.33333587646484,100,2.837890386581421,100.0,1.0,1.0,-103.333336,,112.57,3334258
-100.0,1.0,0.99,100.0,304,-100.0,30400,-100.0,8044.904533624649,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,,1.0,-100.0,1.0,100.0,-103.33333587646484,100,2.837890386581421,100.0,1.0,1.0,-103.333336,,110.68,3345326
,1.0,0.98,100.0,305,-50.0,30500,-96.0,8074.840178012848,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-96.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,19.595918655395508,112.15,3356541
,1.0,0.98,100.0,306,-50.0,30600,-98.0,8107.1061227321625,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,110.6,3367601
-100.0,1.0,0.99,100.0,307,-100.0,30700,-100.0,8132.869911193848,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,,1.0,-100.0,1.0,100.0,-103.33333587646484,100,2.837890386581421,100.0,1.0,1.0,-103.333336,,108.86,3378487
-100.0,1.0,0.99,100.0,308,-100.0,30800,-100.0,8159.140090227127,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,,1.0,-100.0,1.0,100.0,-103.33333587646484,100,2.837890386581421,100.0,1.0,1.0,-103.333336,,107.09,3389196
,1.0,0.98,100.0,309,-50.0,30900,-97.0,8182.947737932205,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,109.89,3400185
,1.0,0.98,100.0,310,-50.0,31000,-99.0,8214.292484521866,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,112.42,3411427
,1.0,0.98,100.0,311,-50.0,31100,-99.0,8235.716168880463,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,112.93,3422720
100.0,1.0,0.97,100.0,312,,31200,-94.0,8265.560072898865,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-94.0,,1.0,-100.0,1.0,,-3.3333334922790527,100,2.837890386581421,100.0,2.0,1.0,-3.3333335,27.64055061340332,112.67,3433987
,1.0,0.98,100.0,313,-50.0,31300,-95.0,8286.657831192017,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-95.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,21.79449462890625,110.48,3445035
,1.0,0.98,100.0,314,-50.0,31400,-98.0,8307.364155769348,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,109.46,3455981
,1.0,0.98,100.0,315,-50.0,31500,-97.0,8344.28016424179,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,108.33,3466814
,1.0,0.98,100.0,316,-50.0,31600,-97.0,8373.088255167007,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,111.98,3478012
,1.0,0.98,100.0,317,-50.0,31700,-98.0,8398.156568288803,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,108.73,3488885
100.0,1.0,0.97,100.0,318,,31800,-96.0,8425.441146373749,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-96.0,,1.0,-100.0,1.0,,-3.3333334922790527,100,2.837890386581421,100.0,2.0,1.0,-3.3333335,24.166091918945312,107.21,3499606
,1.0,0.98,100.0,319,-50.0,31900,-97.0,8454.520975351334,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,112.92,3510898
,1.0,0.98,100.0,320,-50.0,32000,-99.0,8474.406879901886,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,107.9,3521688
,1.0,0.98,100.0,321,-50.0,32100,-99.0,8506.842732906342,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,116.41,3533329
,1.0,0.98,100.0,322,-50.0,32200,-98.0,8527.090902805328,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,107.94,3544123
,1.0,0.98,100.0,323,-50.0,32300,-97.0,8551.441556453705,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,110.83,3555206
,1.0,0.98,100.0,324,-50.0,32400,-99.0,8573.289175748825,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,107.06,3565912
,1.0,0.98,100.0,325,-50.0,32500,-97.0,8593.950647592545,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,108.23,3576735
,1.0,0.98,100.0,326,-50.0,32600,-98.0,8617.42416715622,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,109.32,3587667
,1.0,0.98,100.0,327,-50.0,32700,-96.0,8645.848437547684,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-96.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,19.595918655395508,110.04,3598671
,1.0,0.98,100.0,328,-50.0,32800,-98.0,8671.320513486862,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,109.43,3609614
,1.0,0.98,100.0,329,-50.0,32900,-98.0,8695.491936445236,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,106.3,3620244
,1.0,0.98,100.0,330,-50.0,33000,-97.0,8729.21217250824,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,109.43,3631187
-100.0,1.0,0.99,100.0,331,-100.0,33100,-100.0,8750.495713710785,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,,1.0,-100.0,1.0,100.0,-103.33333587646484,100,2.837890386581421,100.0,1.0,1.0,-103.333336,,112.2,3642407
,1.0,0.98,100.0,332,-50.0,33200,-99.0,8773.75736284256,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,109.52,3653359
,1.0,0.98,100.0,333,-50.0,33300,-95.0,8803.146890878677,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-95.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,21.79449462890625,107.05,3664064
,1.0,0.98,100.0,334,-50.0,33400,-98.0,8829.959990739822,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,111.59,3675223
100.0,1.0,0.97,100.0,335,,33500,-97.0,8863.156670570374,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-3.3333334922790527,100,2.837890386581421,100.0,2.0,1.0,-3.3333335,22.158519744873047,106.48,3685871
,1.0,0.98,100.0,336,-50.0,33600,-98.0,8888.09236907959,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,106.99,3696570
,1.0,0.98,100.0,337,-50.0,33700,-99.0,8922.4761967659,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,108.85,3707455
-100.0,1.0,0.99,100.0,338,-100.0,33800,-100.0,8951.27623462677,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,,1.0,-100.0,1.0,100.0,-103.33333587646484,100,2.837890386581421,100.0,1.0,1.0,-103.333336,,112.05,3718660
,1.0,0.98,100.0,339,-50.0,33900,-98.0,8979.494536399841,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,107.19,3729379
,1.0,0.98,100.0,340,-50.0,34000,-99.0,9004.97760462761,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,108.69,3740248
,1.0,0.98,100.0,341,-50.0,34100,-99.0,9029.426656246185,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,109.78,3751226
,1.0,0.98,100.0,342,-50.0,34200,-97.0,9063.29370045662,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,111.09,3762335
,1.0,0.98,100.0,343,-50.0,34300,-96.0,9083.346150398254,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-96.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,19.595918655395508,108.46,3773181
,1.0,0.98,100.0,344,-50.0,34400,-97.0,9114.227785110474,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,111.64,3784345
,1.0,0.98,100.0,345,-50.0,34500,-99.0,9141.400093317032,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,111.36,3795481
,1.0,0.98,100.0,346,-50.0,34600,-98.0,9173.993611812592,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,107.87,3806268
,1.0,0.98,100.0,347,-50.0,34700,-99.0,9204.473909139633,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,106.95,3816963
,1.0,0.98,100.0,348,-50.0,34800,-97.0,9239.741802215576,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,110.65,3828028
,1.0,0.98,100.0,349,-50.0,34900,-98.0,9265.098554849625,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,114.1,3839438
,1.0,0.98,100.0,350,-50.0,35000,-97.0,9284.805489301682,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,109.24,3850362
,1.0,0.98,100.0,351,-50.0,35100,-97.0,9307.300185203552,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,109.99,3861361
,1.0,0.98,100.0,352,-50.0,35200,-98.0,9330.470231056213,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,107.33,3872094
,1.0,0.98,100.0,353,-50.0,35300,-98.0,9357.50257062912,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,108.11,3882905
,1.0,0.98,100.0,354,-50.0,35400,-98.0,9383.683898687363,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,110.38,3893943
-100.0,1.0,0.99,100.0,355,-100.0,35500,-100.0,9403.40393781662,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,,1.0,-100.0,1.0,100.0,-103.33333587646484,100,2.837890386581421,100.0,1.0,1.0,-103.333336,,104.52,3904395
,1.0,0.98,100.0,356,-50.0,35600,-97.0,9429.785130739212,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,105.4,3914935
,1.0,0.98,100.0,357,-50.0,35700,-95.0,9456.210481405258,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-95.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,21.79449462890625,107.85,3925720
,1.0,0.98,100.0,358,-50.0,35800,-99.0,9483.956538915634,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,111.04,3936824
,1.0,0.98,100.0,359,-50.0,35900,-99.0,9506.137629032135,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,109.91,3947815
,1.0,0.98,100.0,360,-50.0,36000,-98.0,9532.427103281021,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,106.93,3958508
,1.0,0.98,100.0,361,-50.0,36100,-99.0,9559.41233420372,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,112.93,3969801
,1.0,0.98,100.0,362,-50.0,36200,-96.0,9585.78756403923,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-96.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,19.595918655395508,111.5,3980951
,1.0,0.98,100.0,363,-50.0,36300,-96.0,9607.198421001434,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-96.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,19.595918655395508,108.96,3991847
,1.0,0.98,100.0,364,-50.0,36400,-95.0,9629.756406545639,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-95.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,21.79449462890625,109.53,4002800
100.0,1.0,0.97,100.0,365,,36500,-92.0,9655.439444303513,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-92.0,,1.0,-100.0,1.0,,-3.3333334922790527,100,2.837890386581421,100.0,2.0,1.0,-3.3333335,30.5941162109375,108.51,4013651
,1.0,0.98,100.0,366,-50.0,36600,-98.0,9682.249200344086,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,108.54,4024505
100.0,1.0,0.97,100.0,367,,36700,-95.0,9706.833086013794,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-95.0,,1.0,-100.0,1.0,,-3.3333334922790527,100,2.837890386581421,100.0,2.0,1.0,-3.3333335,25.980762481689453,116.27,4036132
-100.0,1.0,0.99,100.0,368,-100.0,36800,-100.0,9734.19326543808,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,,1.0,-100.0,1.0,100.0,-103.33333587646484,100,2.837890386581421,100.0,1.0,1.0,-103.333336,,107.68,4046900
,1.0,0.98,100.0,369,-50.0,36900,-98.0,9765.960041284561,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,107.25,4057625
,1.0,0.98,100.0,370,-50.0,37000,-97.0,9792.17725110054,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,107.29,4068354
,1.0,0.98,100.0,371,-50.0,37100,-99.0,9809.436115026474,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,109.24,4079278
,1.0,0.98,100.0,372,-50.0,37200,-99.0,9843.748529911041,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,107.95,4090073
,1.0,0.98,100.0,373,-50.0,37300,-99.0,9860.845525741577,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,105.59,4100632
,1.0,0.98,100.0,374,-50.0,37400,-97.0,9888.094555139542,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,112.66,4111898
,1.0,0.98,100.0,375,-50.0,37500,-97.0,9920.53702044487,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,111.37,4123035
,1.0,0.98,100.0,376,-50.0,37600,-95.0,9945.348022699356,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-95.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,21.79449462890625,110.46,4134081
,1.0,0.98,100.0,377,-50.0,37700,-97.0,9965.567388534546,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,111.51,4145232
,1.0,0.98,100.0,378,-50.0,37800,-98.0,9997.810514688492,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,107.99,4156031
,1.0,0.98,100.0,379,-50.0,37900,-95.0,10023.03607082367,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-95.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,21.79449462890625,110.71,4167102
,1.0,0.98,100.0,380,-50.0,38000,-98.0,10049.144906282425,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,113.34,4178436
,1.0,0.98,100.0,381,-50.0,38100,-99.0,10070.347525596619,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,113.19,4189755
,1.0,0.98,100.0,382,-50.0,38200,-95.0,10098.140323877335,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-95.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,21.79449462890625,107.97,4200552
,1.0,0.98,100.0,383,-50.0,38300,-98.0,10118.75608253479,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,110.58,4211610
,1.0,0.98,100.0,384,-50.0,38400,-99.0,10146.563969135284,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,108.33,4222443
,1.0,0.98,100.0,385,-50.0,38500,-98.0,10175.032247066498,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,115.26,4233969
,1.0,0.98,100.0,386,-50.0,38600,-97.0,10197.760445594788,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,111.38,4245107
,1.0,0.98,100.0,387,-50.0,38700,-98.0,10225.356375694275,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-98.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,14.0,107.88,4255895
,1.0,0.98,100.0,388,-50.0,38800,-97.0,10252.319996833801,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-97.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,17.0587215423584,110.78,4266973
-100.0,1.0,0.99,100.0,389,-100.0,38900,-100.0,10273.241941213608,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,,1.0,-100.0,1.0,100.0,-103.33333587646484,100,2.837890386581421,100.0,1.0,1.0,-103.333336,,110.04,4277977
,1.0,0.98,100.0,390,-50.0,39000,-99.0,10295.433100700378,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-99.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,9.949873924255371,107.53,4288730
-100.0,1.0,0.99,100.0,391,-100.0,39100,-100.0,10319.926968097687,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,,1.0,-100.0,1.0,100.0,-103.33333587646484,100,2.837890386581421,100.0,1.0,1.0,-103.333336,,111.29,4299859
,1.0,0.98,100.0,392,-50.0,39200,-96.0,10349.352039337158,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-96.0,,1.0,-100.0,1.0,,-53.33333206176758,100,2.837890386581421,100.0,1.0,1.0,-53.333332,19.595918655395508,110.3,4310889
