InitialReturnMean,EmpiricalD2,EpisodesSoFar,MaxIW,ESSRenyi,EpRewMean,Weights,EpThisIter,StdIWNorm,MeanIWNorm,TimestepsSoFar,ReturnMeanIW,MeanEntropy,InitialReturnStd,Iteration,TimeElapsed,InitialBound,MeanIW,StdIW,EpLenMean,MinIWNorm,ReturnStepMaxmin,InitialReturnMax,InitialReturnMin,MaxIWNorm,ReturnStepMax,MinIW,ESSClassic,Bound,J_sample_variance
60.17582,8.728095,43800,11.622311,11.457253,150.38091475469054,[ 0.203 -0.113 -0.169 ... -0.41  -1.369 -0.243],100,0.024348794,0.014199151,19689845,87.734825,1.2280208,16.76403,438,50450.47038602829,56.94931,1.4199152,2.4348793,464.21,0.00012770199,,96.79511,-10.65662,0.116223104,100.0,0.012770199,25.377104,78.20265,25429.623
59.02832,308.88345,43900,417.12732,0.3237467,149.6360528222942,[ 0.203 -0.113 -0.169 ... -0.41  -1.369 -0.241],100,0.43514547,0.06407316,19736461,350.9393,1.2221701,17.203873,439,50514.56880021095,55.54895,6.4073157,43.514538,466.16,4.0570044e-06,,104.38106,1.1206169,4.171273,100.0,0.00040570044,2.1221106,289.78912,5012324.0
61.097023,233250.73,44000,10182.326,0.0004287232,151.80541717690886,[ 0.202 -0.113 -0.168 ... -0.41  -1.374 -0.242],100,10.130516,1.0280085,19783849,7271.2373,1.2114176,16.350523,440,50574.17888021469,57.85679,102.80084,1013.05176,473.88,2.1785367e-09,71.54189,97.20692,5.9524136,101.82326,100.0,2.1785367e-07,1.0192505,5706.3345,5206669000.0
62.489456,2211.828,44100,1011.7429,0.045211475,156.03314646564445,[ 0.202 -0.113 -0.168 ... -0.411 -1.378 -0.249],100,1.0265485,0.13005006,19831532,1152.689,1.2127588,14.127387,441,50646.95386958122,59.282898,13.005005,102.65485,476.83,4.2390212e-07,75.536255,96.196754,9.018122,10.117429,100.0,4.2390213e-05,1.5796002,1001.8843,92203384.0
61.986584,337.58994,44200,468.2119,0.29621735,155.51118630240884,[ 0.202 -0.113 -0.168 ... -0.409 -1.382 -0.244],100,0.47467244,0.0668596,19879665,453.04742,1.2065694,15.8124895,442,50708.11508178711,58.46085,6.6859603,47.467243,481.33,2.5108966e-06,,105.77178,3.324068,4.682119,100.0,0.00025108966,1.9453936,388.26706,9170943.0
60.14764,2127.8127,44300,1151.0682,0.046996616,152.47119169464705,[ 0.203 -0.113 -0.169 ... -0.408 -1.383 -0.249],100,1.1449873,0.11840414,19927982,452.5509,1.1947911,12.858147,443,50768.98565173149,57.10343,11.840412,114.498726,483.17,1.3265337e-07,76.53888,91.3263,32.489933,11.510682,100.0,1.3265337e-05,1.0580658,312.1269,18750016.0
62.114254,3.16489,44400,16.458096,31.596674,155.0456565871044,[ 0.203 -0.113 -0.169 ... -0.408 -1.39  -0.253],100,0.020786038,0.014063078,19977289,90.65535,1.1886048,16.066284,444,50837.60044026375,58.915676,1.4063078,2.0786037,493.07,0.00042069994,71.947655,95.95754,6.822831,0.16458096,100.0,0.042069994,31.400589,84.96503,20130.812
61.94193,3974.2017,44500,1295.5027,0.025162287,154.85583308339275,[ 0.203 -0.113 -0.17  ... -0.407 -1.397 -0.252],100,1.2886,0.13414697,20025458,874.8072,1.1861618,15.403599,445,50902.47882890701,58.51112,13.414696,128.86,481.69,2.1886156e-07,,102.924225,24.20605,12.955027,100.0,2.1886157e-05,1.0721217,658.5247,71664230.0
57.842842,33.732956,44600,71.68706,2.9644601,147.62832073203253,[ 0.204 -0.113 -0.17  ... -0.408 -1.399 -0.253],100,0.08570376,0.023662072,20073408,128.33449,1.1874679,15.589004,446,50966.82469725609,54.527676,2.3662074,8.570376,479.5,2.9388744e-05,76.22958,99.45486,11.147115,0.71687055,100.0,0.0029388745,7.0827537,109.08,187251.25
60.63571,444.18753,44700,1017.4585,0.22513014,146.74285141632316,[ 0.204 -0.113 -0.17  ... -0.407 -1.399 -0.252],100,1.0118502,0.108157426,20119766,671.7861,1.1875253,19.697372,447,51025.61558556557,57.019825,10.815743,101.18503,463.58,6.31506e-06,75.08427,108.4766,1.7048111,10.174584,100.0,0.00063150603,1.129656,595.5785,39732060.0
57.94168,205.5448,44800,191.32837,0.48651195,144.92685479390173,[ 0.205 -0.113 -0.171 ... -0.407 -1.397 -0.254],100,0.21194385,0.035246406,20165265,201.59212,1.1836967,16.391685,448,51092.73005461693,54.42348,3.5246406,21.194386,454.99,2.2095867e-06,73.993286,105.54602,-7.475237,1.9132837,100.0,0.00022095868,2.691165,151.15225,1483994.6
59.151073,50.508457,44900,61.432644,1.9798665,144.73577587927934,[ 0.205 -0.113 -0.171 ... -0.408 -1.409 -0.245],100,0.092102,0.025132496,20211061,149.0872,1.1815311,18.769056,449,51153.1640086174,55.752617,2.5132496,9.210199,457.96,1.1851516e-05,75.34862,101.95358,2.5701103,0.6143264,100.0,0.0011851516,6.930143,124.93464,280881.25
59.532238,5.3613267,45000,32.610596,18.6521,151.68405966427952,[ 0.205 -0.114 -0.171 ... -0.407 -1.412 -0.245],100,0.04233384,0.015399486,20258602,88.78695,1.1806624,15.838759,450,51213.34602499008,56.20414,1.5399487,4.233384,475.41,0.00024711943,74.9645,99.842865,20.791891,0.32610595,100.0,0.024711944,11.686019,81.080894,53105.574
59.821075,105.42812,45100,263.99637,0.9485135,154.20344587897932,[ 0.205 -0.114 -0.171 ... -0.407 -1.413 -0.245],100,0.2645353,0.038787846,20307283,216.05893,1.1797146,15.057518,451,51268.41402697563,56.77762,3.8787842,26.45353,486.81,5.6149283e-06,,91.30368,17.145226,2.6399636,100.0,0.00056149287,2.1046793,184.80927,1942316.1
60.45028,13.511474,45200,44.15787,7.4011173,151.30285262584812,[ 0.205 -0.114 -0.172 ... -0.408 -1.411 -0.247],100,0.0498128,0.016534882,20354894,109.439125,1.1819936,18.505396,452,51319.89032483101,56.810722,1.6534883,4.981281,476.11,4.5981706e-05,73.6302,109.18676,-11.913538,0.44157872,100.0,0.0045981705,9.924877,96.06085,133537.77
61.60953,2673.8406,45300,694.00854,0.03739939,151.5657567785399,[ 0.206 -0.114 -0.172 ... -0.407 -1.41  -0.246],100,0.76136065,0.10712464,20401905,790.7027,1.1859322,17.816994,453,51381.26601147652,58.43815,10.712464,76.13607,470.11,5.1750783e-07,,95.141396,6.1979027,6.9400854,100.0,5.1750783e-05,1.9412624,626.7132,29876374.0
60.004467,30683.242,45400,3158.829,0.003259108,147.15007076177508,[ 0.206 -0.114 -0.172 ... -0.406 -1.404 -0.248],100,3.1424732,0.32174754,20448394,2577.1626,1.1890726,19.833399,454,51443.877990961075,56.63223,32.17476,314.24728,464.89,1.793201e-08,74.56291,101.16698,-2.4063358,31.588291,100.0,1.793201e-06,1.0374293,1986.4609,644073700.0
59.525963,2374.6584,45500,889.36847,0.04211132,144.5686009983018,[ 0.207 -0.114 -0.173 ... -0.406 -1.404 -0.245],100,0.98695135,0.1604991,20493535,809.0407,1.1792331,20.035383,455,51506.962795972824,56.25058,16.04991,98.69514,451.41,5.506342e-07,74.61981,98.26151,-2.6084652,8.893684,100.0,5.506342e-05,2.5764265,649.4297,22189814.0
52.08847,32887.87,45600,5094.2837,0.0030406346,133.8363703186477,[ 0.207 -0.114 -0.173 ... -0.405 -1.411 -0.248],100,5.0681148,0.5160658,20537443,2609.6602,1.1836957,19.843996,456,51563.63948941231,48.808136,51.60658,506.8115,439.08,3.3042067e-09,74.13419,98.41004,-23.536476,50.942837,100.0,3.3042068e-07,1.0262128,2014.771,665367740.0
52.17999,60.94814,45700,57.10147,1.6407392,129.66070723526715,[ 0.208 -0.115 -0.174 ... -0.403 -1.408 -0.246],100,0.08653412,0.028798025,20580007,160.56761,1.1827459,22.070143,457,51622.68602967262,48.825645,2.8798025,8.653413,425.64,2.9867635e-06,,100.63033,-19.769875,0.5710147,100.0,0.00029867637,9.970884,134.38048,239988.97
56.459297,13.673968,45800,39.058853,7.313166,139.8636425476259,[ 0.208 -0.114 -0.174 ... -0.403 -1.406 -0.249],100,0.044909574,0.018082995,20625557,112.47693,1.1834843,19.646868,458,51673.05253767967,53.11634,1.8082995,4.4909577,455.5,7.9344805e-05,,100.2887,1.0664606,0.39058852,100.0,0.007934481,13.951091,100.115234,105081.37
53.706192,4309.4175,45900,1188.543,0.023204992,137.35217541037065,[ 0.208 -0.114 -0.174 ... -0.402 -1.407 -0.247],100,1.182298,0.124493815,20670402,792.24176,1.1830035,21.735952,459,51721.710037469864,50.282784,12.449381,118.2298,448.45,2.3158577e-07,,102.702,-19.083235,11.885429,100.0,2.3158578e-05,1.0966116,567.50867,58852050.0
54.3787,31.334692,46000,81.551254,3.191351,132.67208376232153,[ 0.208 -0.115 -0.175 ... -0.402 -1.412 -0.243],100,0.08138268,0.018285703,20713555,106.31698,1.1748111,23.413517,460,51769.105723142624,51.08834,1.8285702,8.1382675,431.53,3.5375967e-06,,98.71084,-25.184277,0.81551254,100.0,0.00035375968,4.8058434,87.89839,286124.22
49.9331,381.03226,46100,668.6999,0.26244497,125.33761775641565,[ 0.207 -0.114 -0.174 ... -0.401 -1.418 -0.245],100,0.6650482,0.077606566,20755748,460.6203,1.167489,22.373363,461,51813.90192246437,46.79572,7.760658,66.504814,421.93,2.9438675e-06,,94.121574,-35.596172,6.686999,100.0,0.00029438676,1.3434358,399.3784,16120696.0
53.373306,127.88923,46200,557.56726,0.7819267,131.91985165407047,[ 0.206 -0.114 -0.172 ... -0.402 -1.422 -0.249],100,0.5544711,0.065376185,20798693,519.6264,1.17174,21.66089,462,51862.24265956879,49.835182,6.537619,55.447117,429.45,3.09416e-06,75.10476,106.14364,0.2177639,5.5756726,100.0,0.000309416,1.3711513,479.61444,21497752.0
51.40501,571.5962,46300,813.88995,0.17494868,122.09494721218687,[ 0.206 -0.114 -0.172 ... -0.401 -1.421 -0.246],100,0.80927634,0.08774395,20839064,599.857,1.1709262,23.28275,463,51904.417956352234,48.40361,8.774395,80.927635,403.71,1.8768909e-06,,90.04205,-7.773691,8.1389,100.0,0.00018768909,1.1618904,528.09924,32520958.0
54.827305,6066.977,46400,863.78253,0.016482674,125.75338354077803,[ 0.206 -0.114 -0.172 ... -0.401 -1.419 -0.248],100,0.85897714,0.09897491,20881266,557.67865,1.1644412,18.2751,464,51954.84984397888,51.7337,9.897492,85.89771,422.02,3.393441e-08,,92.80819,2.0094204,8.637825,100.0,3.3934411e-06,1.3102648,316.71518,23075184.0
51.314342,1.4061189,46500,4.8365927,71.117744,133.27033659775495,[ 0.206 -0.114 -0.172 ... -0.4   -1.428 -0.246],100,0.007745319,0.011129236,20924480,57.687984,1.1645502,20.010687,465,52003.55383467674,47.991783,1.1129239,0.7745319,432.14,0.0019787438,,99.67666,-34.55234,0.048365925,100.0,0.1978744,67.37014,53.7481,2389.2227
49.961037,3750.685,46600,1865.1628,0.026661796,122.80162524742077,[ 0.206 -0.114 -0.172 ... -0.401 -1.427 -0.246],100,1.8572155,0.20999494,20964500,1146.1359,1.1661206,22.53194,466,52042.586019039154,46.702457,20.999495,185.72154,400.2,6.545176e-07,,97.75724,-16.884136,18.651628,100.0,6.545176e-05,1.2623385,946.57153,105079990.0
49.407814,35.141373,46700,58.92196,2.8456488,111.99838150111627,[ 0.206 -0.114 -0.172 ... -0.4   -1.43  -0.241],100,0.06604421,0.019724071,21003185,110.64698,1.1766284,22.685492,467,52087.378222465515,46.118607,1.9724071,6.604421,386.85,2.9722381e-05,75.065796,98.67598,-16.665009,0.58921957,100.0,0.0029722382,8.188781,91.14855,154434.73
55.222122,140718.77,46800,11180.773,0.00071063725,136.02663702492,[ 0.205 -0.114 -0.172 ... -0.4   -1.421 -0.24 ],100,11.124108,1.124517,21047873,5991.2617,1.1793346,19.396378,468,52134.4249663353,51.71289,112.45169,1112.411,446.88,2.4974045e-07,,105.2771,-8.086412,111.80773,100.0,2.4974046e-05,1.011547,4674.8594,3542454800.0
55.62775,4.565315,46900,27.413227,21.904295,123.21493357048004,[ 0.205 -0.114 -0.17  ... -0.399 -1.419 -0.24 ],100,0.032773223,0.015500572,21088809,91.39675,1.1785772,23.674473,469,52182.93802189827,52.228916,1.5500572,3.2773223,409.36,0.0003750032,,101.96505,-8.804955,0.27413225,100.0,0.037500322,18.280321,84.1346,51860.78
52.523785,9.184849,47000,28.186075,10.887496,126.25981934729509,[ 0.205 -0.114 -0.17  ... -0.4   -1.419 -0.241],100,0.044399634,0.018638799,21132233,108.951126,1.1781188,21.92067,470,52228.49780488014,49.28346,1.86388,4.4399633,434.24,0.00027194977,,97.20973,-8.765762,0.28186074,100.0,0.027194977,14.982534,99.13083,74310.56
53.86938,47.751503,47100,291.8145,2.0941749,124.09101942772715,[ 0.205 -0.114 -0.17  ... -0.4   -1.417 -0.243],100,0.29641354,0.042468853,21173331,302.85248,1.1733078,24.064383,471,52270.549839019775,50.470676,4.2468853,29.641352,410.98,1.029815e-05,,101.96088,-9.1459465,2.9181452,100.0,0.0010298151,2.0115006,279.36664,4308472.0
53.652714,2524420.2,47200,43605.46,3.9613056e-05,127.11870712439605,[ 0.205 -0.114 -0.17  ... -0.401 -1.418 -0.247],100,43.386692,4.3624864,21216014,24583.488,1.1576867,19.852846,472,52313.87390398979,50.260952,436.24866,4338.669,426.83,1.1376147e-08,,101.75295,-6.7838,436.0546,100.0,1.1376147e-06,1.0008904,19194.508,60390896000.0
56.80535,1.6314371,47300,6.8627777,61.295654,133.87128825119586,[ 0.204 -0.113 -0.169 ... -0.401 -1.431 -0.249],100,0.00929836,0.011750288,21259681,67.4477,1.1573578,19.372623,473,52364.42191052437,53.830753,1.1750288,0.929836,436.67,0.0016380593,,89.23789,-13.6180935,0.068627775,100.0,0.16380593,61.49291,63.648315,3054.374
53.711258,97.51709,47400,166.85474,1.0254613,130.3140558349436,[ 0.205 -0.114 -0.17  ... -0.401 -1.432 -0.249],100,0.16801842,0.031865038,21301927,227.63606,1.1650305,19.630014,474,52409.273953437805,50.422306,3.186504,16.801844,422.46,1.0289276e-05,,98.668564,-11.015091,1.6685473,100.0,0.0010289276,3.4719126,195.15741,2033017.8
55.068325,706.6298,47500,763.9276,0.14151682,135.87050473535774,[ 0.203 -0.113 -0.168 ... -0.402 -1.427 -0.246],100,0.75960493,0.083130874,21344696,497.8135,1.1704085,19.613537,475,52456.1822476387,52.091812,8.313088,75.96049,427.69,1.060326e-06,,89.2955,-3.8016834,7.639276,100.0,0.0001060326,1.1835281,418.69022,20905612.0
54.027172,12.905819,47600,66.05085,7.7484426,124.67997869626228,[ 0.204 -0.113 -0.169 ... -0.401 -1.421 -0.246],100,0.06794989,0.019370012,21386067,104.31662,1.1666393,23.594002,476,52505.40199494362,51.026398,1.9370012,6.7949877,413.71,1.9217583e-05,72.28437,90.02338,-9.667767,0.6605085,100.0,0.0019217584,7.5153937,93.53642,134728.44
58.163364,3.5443857,47700,52.73725,28.213634,131.8510894992855,[ 0.203 -0.113 -0.168 ... -0.401 -1.424 -0.247],100,0.05264788,0.01520646,21429413,106.34654,1.1665317,21.77286,477,52549.79975152016,54.75273,1.5206459,5.264788,433.46,0.0005531774,,102.31906,-6.0996037,0.5273725,100.0,0.055317737,7.700086,99.9255,212209.39
59.894947,10559.079,47800,3822.0376,0.009470522,138.9132729567731,[ 0.204 -0.113 -0.169 ... -0.402 -1.426 -0.245],100,3.8018987,0.39345756,21473897,2046.3083,1.1551434,20.241245,478,52599.07404565811,56.67539,39.345753,380.1899,444.84,8.068873e-09,,96.58666,4.7260094,38.220375,100.0,8.0688733e-07,1.0596637,1715.4752,395211000.0
56.991013,247.08368,47900,502.6106,0.4047212,139.1994558857845,[ 0.203 -0.113 -0.168 ... -0.403 -1.437 -0.246],100,0.49976456,0.06003891,21518652,302.2733,1.1547921,19.23019,479,52651.599086761475,53.380222,6.0038915,49.976456,447.55,3.840056e-06,,108.32346,-0.7092953,5.026106,100.0,0.0003840056,1.4226946,245.51578,5947063.5
57.15018,205835.06,48000,10592.711,0.00048582588,130.8250797892835,[ 0.203 -0.113 -0.168 ... -0.402 -1.442 -0.241],100,10.538788,1.070493,21560809,8359.825,1.1542686,21.269732,480,52698.013838768005,53.963455,107.04928,1053.8789,421.57,5.5459304e-09,,95.601845,-3.7899437,105.92711,100.0,5.5459304e-07,1.0212405,6914.037,6883004400.0
57.14394,41605.3,48100,4620.231,0.0024035398,134.9245295755613,[ 0.203 -0.113 -0.167 ... -0.402 -1.444 -0.24 ],100,4.596276,0.47147387,21604197,3565.9812,1.1459894,21.62215,481,52747.34098529816,53.866764,47.14739,459.6276,433.88,2.3069853e-07,,98.31532,2.7439442,46.20231,100.0,2.3069853e-05,1.0412554,2897.523,1234800600.0
53.916603,291.20956,48200,215.65474,0.34339532,125.04411820412166,[ 0.204 -0.113 -0.168 ... -0.402 -1.452 -0.24 ],100,0.21435928,0.028687323,21645030,225.9267,1.1488996,22.760912,482,52798.29780507088,50.505943,2.8687322,21.435928,408.33,2.3335706e-06,,102.319626,-4.427191,2.1565473,100.0,0.00023335707,1.7594869,167.72435,3639847.0
57.430267,5477.8623,48300,2790.0652,0.018255297,131.4904705247465,[ 0.204 -0.114 -0.169 ... -0.402 -1.45  -0.239],100,2.7754688,0.28881404,21687042,1270.1521,1.1488975,23.30829,483,52844.689932346344,54.24457,28.881409,277.5469,420.12,6.5694894e-06,,95.57103,-0.94272614,27.900652,100.0,0.00065694895,1.0712395,1034.3701,146816740.0
59.427853,18.514545,48400,54.709145,5.401159,146.11646526725153,[ 0.203 -0.113 -0.167 ... -0.402 -1.45  -0.239],100,0.0586874,0.01867903,21732733,127.360466,1.1495446,19.55272,484,52896.52302289009,55.901443,1.867903,5.8687396,456.91,1.7939195e-05,,105.792175,-14.863512,0.5470914,100.0,0.0017939196,9.198402,112.18686,256595.3
51.7395,35078.77,48500,4353.9116,0.0028507272,128.66010696436078,[ 0.203 -0.113 -0.168 ... -0.402 -1.451 -0.237],100,4.331169,0.44937608,21775053,3022.0178,1.1478099,21.368698,485,52938.19790124893,48.51394,44.937607,433.11697,423.2,2.0753257e-07,,96.766846,-3.5816708,43.539116,100.0,2.0753258e-05,1.065024,2417.8918,871057150.0
53.46184,15911.95,48600,3028.2622,0.0062845848,124.89663558697579,[ 0.203 -0.113 -0.168 ... -0.403 -1.453 -0.237],100,3.0125182,0.30938464,21816451,2165.515,1.1518817,22.88781,486,52984.79624271393,50.008606,30.938461,301.25186,413.98,3.21781e-08,,103.5969,-9.032671,30.282621,100.0,3.21781e-06,1.0437136,1729.9155,455292480.0
56.4056,19.53164,48700,40.138397,5.119898,135.64877672802362,[ 0.203 -0.113 -0.168 ... -0.402 -1.45  -0.236],100,0.05101318,0.018175371,21861455,98.111015,1.1544074,17.83262,487,53036.557277441025,53.140038,1.8175372,5.101318,450.04,5.0639217e-05,,97.96697,3.7238274,0.40138397,100.0,0.0050639217,11.26421,83.67897,68469.25
57.96583,243.0644,48800,163.2706,0.41141358,140.6720068239202,[ 0.203 -0.113 -0.168 ... -0.402 -1.452 -0.231],100,0.19764674,0.04005548,21907931,230.7598,1.1595381,18.865768,488,53083.03005814552,54.756233,4.0055485,19.764673,464.76,3.6014092e-06,,96.287834,-1.1152134,1.6327059,100.0,0.00036014093,3.945154,180.72055,1548513.1
57.16677,27.2524,48900,112.943016,3.6694016,134.93519368245143,[ 0.202 -0.113 -0.167 ... -0.403 -1.448 -0.23 ],100,0.113700695,0.02241618,21952546,140.50876,1.1641997,20.05583,489,53132.62204790115,53.836426,2.2416182,11.3700695,446.15,5.2214054e-05,,99.910324,-4.1520863,1.1294302,100.0,0.0052214055,3.74142,123.123085,517457.38
60.215206,262.15515,49000,172.20514,0.3814535,145.53926579181135,[ 0.203 -0.114 -0.168 ... -0.403 -1.442 -0.231],100,0.17676492,0.031700376,22000293,214.65242,1.165656,16.109077,490,53178.17406797409,56.973297,3.1700377,17.676489,477.47,1.5347485e-06,,97.257286,13.40086,1.7220514,100.0,0.00015347486,3.1159406,162.16199,1660371.8
58.11417,72.25471,49100,155.67656,1.3839929,135.0445433439276,[ 0.204 -0.114 -0.169 ... -0.403 -1.439 -0.233],100,0.15737638,0.025585147,22043287,224.93958,1.1636779,22.06832,491,53226.04897928238,54.784744,2.5585146,15.7376375,429.94,1.5338304e-05,,99.8826,-10.460966,1.5567656,100.0,0.0015338304,2.574942,196.63858,2470084.8
59.519753,4784.755,49200,1005.098,0.020899713,138.98531909842552,[ 0.204 -0.114 -0.169 ... -0.403 -1.44  -0.235],100,0.99939233,0.10805763,22087254,961.50354,1.1546488,22.98032,492,53267.621822834015,56.05996,10.805763,99.93924,439.67,1.4351615e-06,,103.79372,-26.820381,10.05098,100.0,0.00014351615,1.1555561,722.18317,84357550.0
60.04583,2171.7822,49300,1287.0679,0.046045132,140.75642548799075,[ 0.204 -0.114 -0.169 ... -0.403 -1.442 -0.241],100,1.2814552,0.14231408,22131971,652.9,1.1475985,20.959772,493,53312.42193174362,56.70832,14.23141,128.14552,447.17,5.0554917e-07,,100.12516,1.1902275,12.870678,100.0,5.0554918e-05,1.2183311,497.36432,33545466.0
57.528458,1027983.25,49400,22149.357,9.727785e-05,138.7966423189585,[ 0.204 -0.114 -0.169 ... -0.404 -1.445 -0.245],100,22.037373,2.2252264,22175999,13179.5205,1.1455073,22.771328,494,53359.8260409832,54.17766,222.52264,2203.737,440.28,3.5929577e-09,74.40969,100.52368,-17.458633,221.49358,100.0,3.5929577e-07,1.0093067,9782.172,17174942000.0
57.99625,144.11514,49500,261.69812,0.6938896,143.43833021269012,[ 0.204 -0.114 -0.169 ... -0.405 -1.449 -0.244],100,0.26162747,0.037964165,22220851,311.5618,1.146127,20.4179,495,53415.80590176582,54.6727,3.796417,26.162748,448.52,1.687904e-05,,99.7066,-0.5427456,2.616981,100.0,0.0016879039,2.062203,271.6632,6012503.5
58.30078,1077.8743,49600,1206.3782,0.092775196,138.68374167173323,[ 0.204 -0.114 -0.169 ... -0.405 -1.451 -0.241],100,1.2004508,0.13457416,22265395,805.6464,1.1386652,21.206583,496,53464.420206308365,55.096954,13.457416,120.04509,445.44,6.078126e-07,,96.11471,-12.367159,12.063782,100.0,6.0781258e-05,1.2411113,700.4617,53170950.0
54.984936,19.958227,49700,72.88172,5.010465,140.69621511831315,[ 0.204 -0.114 -0.169 ... -0.405 -1.455 -0.244],100,0.08362087,0.02314139,22311031,122.88564,1.1283098,18.93019,497,53512.62606215477,51.654827,2.3141391,8.362085,456.36,3.208178e-05,,99.90326,-4.6781616,0.7288172,100.0,0.003208178,7.1137886,108.00851,225693.33
54.08502,36.151146,49800,107.59306,2.766164,132.58374113799562,[ 0.205 -0.114 -0.169 ... -0.405 -1.457 -0.253],100,0.10728775,0.021266129,22353996,131.26468,1.1261165,18.966177,498,53557.32203197479,50.90443,2.1266127,10.728774,429.65,1.0513253e-05,,95.4177,-3.8429947,1.0759306,100.0,0.0010513254,3.7804196,112.14112,566395.9
55.283257,15.305022,49900,32.43304,6.533803,134.69729798579047,[ 0.205 -0.114 -0.169 ... -0.404 -1.454 -0.257],100,0.046629578,0.01743009,22398357,103.76456,1.1279318,20.360754,499,53599.38606286049,52.14584,1.7430089,4.6629577,443.61,1.1141351e-05,,94.12249,-4.2817116,0.3243304,100.0,0.0011141351,12.259587,91.49047,80882.68
