MaxIW,TimeElapsed,RewardCompression,InitialBound,EpRewMean,Weights,EpLenMean,MeanIW,TimestepsSoFar,EpisodesSoFar,MeanEntropy,ReturnStepMax,ReturnMeanIW,StdIW,InitialReturnStd,EpThisIter,EmpiricalD2,ESSClassic,InitialReturnMean,ESSRenyi,Iteration,MinIW,InitialReturnMin,InitialReturnMax,ReturnStepMaxmin,Bound
1.0,10474.108860731125,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],113.1,1.0,4292244,38900,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,389,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,10501.938532590866,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],118.42,1.0,4304086,39000,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,390,1.0,-100.0,,,-53.33333206176758
1.0,10531.066431045532,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.54,1.0,4314740,39100,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,391,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,10554.625448226929,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],103.97,1.0,4325137,39200,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,392,1.0,-100.0,,,-53.33333206176758
1.0,10578.340530395508,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.54,1.0,4336291,39300,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,393,1.0,-100.0,,,-53.33333206176758
1.0,10605.656564712524,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.65,1.0,4347456,39400,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,394,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,10629.41031217575,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.38,1.0,4358394,39500,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,395,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,10649.942807674408,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.37,1.0,4369431,39600,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,396,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,10674.519762277603,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],115.94,1.0,4381025,39700,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,397,1.0,-100.0,,,-53.33333206176758
1.0,10703.239084720612,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.87,1.0,4391712,39800,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,398,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,10727.252388000488,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.26,1.0,4402838,39900,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,399,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,10747.170672416687,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],104.48,1.0,4413286,40000,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,400,1.0,-100.0,,,-53.33333206176758
1.0,10766.782855510712,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.52,1.0,4424138,40100,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,401,1.0,-100.0,,,-53.33333206176758
1.0,10787.21128487587,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.23,1.0,4434861,40200,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,402,1.0,-100.0,,,-53.33333206176758
1.0,10810.440712451935,0.98,-53.333332,-97.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],114.46,1.0,4446307,40300,2.837890386581421,100.0,-50.0,,17.0587215423584,100,1.0,1.0,-97.0,100.0,403,1.0,-100.0,,,-53.33333206176758
1.0,10836.818674325943,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.59,1.0,4456966,40400,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,404,1.0,-100.0,,,-53.33333206176758
1.0,10865.697866678238,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],114.19,1.0,4468385,40500,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,405,1.0,-100.0,,,-53.33333206176758
1.0,10894.0389046669,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.72,1.0,4479257,40600,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,406,1.0,-100.0,,,-53.33333206176758
1.0,10925.131153345108,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],116.73,1.0,4490930,40700,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,407,1.0,-100.0,,,-53.33333206176758
1.0,10959.427488088608,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.55,1.0,4501885,40800,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,408,1.0,-100.0,,,-53.33333206176758
1.0,10986.279127836227,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],105.3,1.0,4512415,40900,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,409,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,11019.294760465622,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],112.67,1.0,4523682,41000,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,410,1.0,-100.0,,,-53.33333206176758
1.0,11051.971442461014,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],113.74,1.0,4535056,41100,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,411,1.0,-100.0,,100.0,-53.33333206176758
1.0,11084.398738145828,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],113.82,1.0,4546438,41200,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,412,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,11115.887353658676,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.99,1.0,4557337,41300,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,413,1.0,-100.0,,,-53.33333206176758
1.0,11141.182926177979,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.03,1.0,4568140,41400,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,414,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,11169.794677734375,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],116.45,1.0,4579785,41500,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,415,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,11194.135861158371,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],113.26,1.0,4591111,41600,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,416,1.0,-100.0,,100.0,-53.33333206176758
1.0,11222.335061788559,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],114.82,1.0,4602593,41700,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,417,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,11248.543153524399,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],112.78,1.0,4613871,41800,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,418,1.0,-100.0,,,-53.33333206176758
1.0,11278.274874210358,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.08,1.0,4624679,41900,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,419,1.0,-100.0,,,-53.33333206176758
1.0,11320.702711582184,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],119.23,1.0,4636602,42000,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,420,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,11354.514787197113,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],104.51,1.0,4647053,42100,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,421,1.0,-100.0,,,-53.33333206176758
1.0,11388.315519332886,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.98,1.0,4658051,42200,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,422,1.0,-100.0,,,-53.33333206176758
1.0,11414.075070381165,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.36,1.0,4668887,42300,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,423,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,11443.436361312866,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.09,1.0,4679696,42400,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,424,1.0,-100.0,,,-53.33333206176758
1.0,11472.38286614418,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.15,1.0,4690411,42500,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,425,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,11500.37775349617,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.94,1.0,4701605,42600,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,426,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,11526.911252737045,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],112.03,1.0,4712808,42700,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,427,1.0,-100.0,,,-53.33333206176758
1.0,11555.83534860611,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],114.29,1.0,4724237,42800,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,428,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,11580.687783241272,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.97,1.0,4735234,42900,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,429,1.0,-100.0,,,-53.33333206176758
1.0,11609.023235559464,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],112.29,1.0,4746463,43000,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,430,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,11633.182086467743,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.24,1.0,4757487,43100,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,431,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,11656.315216302872,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.68,1.0,4768555,43200,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,432,1.0,-100.0,,100.0,-53.33333206176758
1.0,11680.942609548569,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.09,1.0,4779664,43300,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,433,1.0,-100.0,,,-53.33333206176758
1.0,11713.278109312057,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.61,1.0,4790825,43400,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,434,1.0,-100.0,,,-53.33333206176758
1.0,11739.56838274002,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.79,1.0,4801704,43500,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,435,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,11762.458314180374,0.97,-3.3333335,-97.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],119.11,1.0,4813615,43600,2.837890386581421,100.0,,,22.158519744873047,100,1.0,2.0,-97.0,100.0,436,1.0,-100.0,100.0,,-3.3333334922790527
1.0,11783.32506942749,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.57,1.0,4824272,43700,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,437,1.0,-100.0,,,-53.33333206176758
1.0,11808.52162694931,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.56,1.0,4835028,43800,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,438,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,11832.06264424324,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],115.94,1.0,4846622,43900,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,439,1.0,-100.0,,,-53.33333206176758
1.0,11862.607379198074,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],105.6,1.0,4857182,44000,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,440,1.0,-100.0,,,-53.33333206176758
1.0,11894.137961864471,0.98,-53.333332,-97.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],114.02,1.0,4868584,44100,2.837890386581421,100.0,-50.0,,17.0587215423584,100,1.0,1.0,-97.0,100.0,441,1.0,-100.0,,,-53.33333206176758
1.0,11927.755645990372,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],115.79,1.0,4880163,44200,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,442,1.0,-100.0,,,-53.33333206176758
1.0,11954.907065868378,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.95,1.0,4891158,44300,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,443,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,11976.370947360992,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.26,1.0,4902284,44400,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,444,1.0,-100.0,,,-53.33333206176758
1.0,12004.158996343613,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.31,1.0,4913415,44500,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,445,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12028.002218008041,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],104.89,1.0,4923904,44600,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,446,1.0,-100.0,,,-53.33333206176758
1.0,12053.806129932404,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.78,1.0,4934882,44700,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,447,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12076.958281755447,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],105.43,1.0,4945425,44800,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,448,1.0,-100.0,,,-53.33333206176758
1.0,12102.346616744995,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.18,1.0,4956343,44900,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,449,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12125.166940450668,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],113.06,1.0,4967649,45000,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,450,1.0,-100.0,,,-53.33333206176758
1.0,12150.755468606949,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.2,1.0,4978469,45100,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,451,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12174.403200626373,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.35,1.0,4989304,45200,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,452,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12205.430986166,0.97,-3.3333335,-97.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],112.7,1.0,5000574,45300,2.837890386581421,100.0,,,22.158519744873047,100,1.0,2.0,-97.0,100.0,453,1.0,-100.0,100.0,,-3.3333334922790527
1.0,12227.259765863419,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],113.77,1.0,5011951,45400,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,454,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12251.08838558197,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.62,1.0,5022913,45500,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,455,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12279.813551902771,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.08,1.0,5033921,45600,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,456,1.0,-100.0,,,-53.33333206176758
1.0,12302.34222650528,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.05,1.0,5045026,45700,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,457,1.0,-100.0,,,-53.33333206176758
1.0,12329.299045085907,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.55,1.0,5055681,45800,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,458,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12351.101029396057,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.63,1.0,5066444,45900,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,459,1.0,-100.0,,,-53.33333206176758
1.0,12368.351401805878,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.76,1.0,5077620,46000,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,460,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12386.908437013626,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.87,1.0,5088507,46100,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,461,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12410.534019231796,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],113.49,1.0,5099856,46200,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,462,1.0,-100.0,,,-53.33333206176758
1.0,12436.688323497772,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],117.54,1.0,5111610,46300,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,463,1.0,-100.0,,,-53.33333206176758
1.0,12458.918862342834,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],105.18,1.0,5122128,46400,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,464,1.0,-100.0,,,-53.33333206176758
1.0,12486.79038143158,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.49,1.0,5133077,46500,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,465,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12511.446921348572,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],104.56,1.0,5143533,46600,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,466,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12534.894818544388,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.99,1.0,5154632,46700,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,467,1.0,-100.0,,,-53.33333206176758
1.0,12563.298923492432,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.94,1.0,5165526,46800,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,468,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12582.662841796875,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.14,1.0,5176340,46900,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,469,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12601.487073421478,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.02,1.0,5187442,47000,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,470,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12622.863518953323,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.3,1.0,5198572,47100,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,471,1.0,-100.0,,,-53.33333206176758
1.0,12638.431090831757,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.24,1.0,5209696,47200,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,472,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12657.230535030365,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],115.45,1.0,5221241,47300,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,473,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12678.15551328659,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],115.63,1.0,5232804,47400,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,474,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12701.098709106445,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],114.31,1.0,5244235,47500,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,475,1.0,-100.0,,100.0,-53.33333206176758
1.0,12720.198842525482,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.43,1.0,5255178,47600,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,476,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12738.207912445068,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.0,1.0,5266278,47700,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,477,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12754.33519911766,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.7,1.0,5277448,47800,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,478,1.0,-100.0,,,-53.33333206176758
1.0,12772.008430719376,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],112.99,1.0,5288747,47900,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,479,1.0,-100.0,,,-53.33333206176758
1.0,12790.247949838638,0.98,-53.333332,-97.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.36,1.0,5299783,48000,2.837890386581421,100.0,-50.0,,17.0587215423584,100,1.0,1.0,-97.0,100.0,480,1.0,-100.0,,,-53.33333206176758
1.0,12809.615071058273,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.28,1.0,5310711,48100,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,481,1.0,-100.0,,100.0,-53.33333206176758
1.0,12833.302921295166,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.54,1.0,5321865,48200,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,482,1.0,-100.0,,,-53.33333206176758
1.0,12849.289016485214,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.82,1.0,5332747,48300,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,483,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12868.579787254333,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],113.05,1.0,5344052,48400,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,484,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12884.294626951218,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.83,1.0,5354835,48500,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,485,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,12905.924740076065,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.61,1.0,5365996,48600,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,486,1.0,-100.0,,,-53.33333206176758
