EpLenMean,StdIW,EpisodesSoFar,Iteration,J_sample_variance,MinIW,EpRewMean,MeanIW,InitialReturnMax,ReturnMeanIW,TimeElapsed,ReturnStepMax,MeanEntropy,MaxIW,ReturnStepMaxmin,EpThisIter,MinIWNorm,InitialReturnStd,ESSClassic,Bound,InitialReturnMin,MeanIWNorm,ESSRenyi,Weights,MaxIWNorm,InitialReturnMean,InitialBound,TimestepsSoFar,EmpiricalD2,StdIWNorm
154.76,0.57340986,30400,304,3330.6418,0.00010216572,-99.0,0.35601464,,-35.42704,10676.231284856796,100.0,1.5362173,3.4296649,,100,1.0216572e-06,9.949874,27.823011,-46.552296,-100.0,0.003560146,0.8161027,[-0.164  0.184  0.203 ...  0.131 -0.502 -0.805],0.034296647,-99.0,-100.005035,3345101,122.5336,0.0057340986
153.53,0.57931733,30500,305,3351.1917,1.5885404e-05,-96.0,0.35097978,,-33.559753,10724.822849035263,100.0,1.5297137,3.6811051,,100,1.5885404e-07,19.595919,26.85005,-44.12276,-100.0,0.0035097974,0.905294,[-0.164  0.184  0.203 ...  0.133 -0.498 -0.804],0.03681105,-96.0,-97.005035,3360454,110.46135,0.005793174
144.4,0.6915926,30600,306,4855.0605,0.0017703173,-97.0,0.44823015,,-44.52243,10764.374886274338,100.0,1.52433,4.0567555,,100,1.7703172e-05,17.058722,29.579967,-49.96922,-100.0,0.0044823014,3.4047391,[-0.164  0.184  0.203 ...  0.135 -0.502 -0.806],0.040567555,-97.0,-98.005035,3374894,29.370825,0.006915925
145.88,0.54840577,30700,307,3115.168,0.00037389062,-92.0,0.45731413,,-44.57569,10806.469489812851,100.0,1.5211443,3.8281848,,100,3.7389061e-06,27.12932,41.016346,-51.322567,-100.0,0.004573141,2.21901,[-0.164  0.184  0.203 ...  0.137 -0.505 -0.809],0.038281847,-92.0,-93.005035,3389482,45.06514,0.005484058
142.3,0.74486774,30800,308,5614.267,0.0029916414,-97.0,0.5960705,,-56.794655,10842.98338150978,100.0,1.5181397,4.847918,,100,2.9916413e-05,17.058722,39.038467,-61.119545,-100.0,0.0059607048,5.400258,[-0.164  0.184  0.203 ...  0.139 -0.506 -0.811],0.04847918,-97.0,-98.005035,3403712,18.517633,0.0074486774
142.48,0.7667147,30900,309,3339.5132,0.0006793507,-96.0,0.46575174,,-39.54945,10883.504858732224,100.0,1.5205338,5.4915843,,100,6.7935066e-06,19.595919,26.954655,-48.854603,-100.0,0.004657517,1.1665884,[-0.164  0.184  0.203 ...  0.138 -0.512 -0.808],0.05491584,-96.0,-97.005035,3417960,85.72003,0.0076671476
142.22,0.70755297,31000,310,5079.59,0.0015616016,-99.0,0.52258635,,-51.953648,10921.371725082397,100.0,1.5316429,3.0386224,,100,1.5616017e-05,9.949874,35.2962,-63.69114,-100.0,0.005225863,0.7331858,[-0.164  0.184  0.203 ...  0.138 -0.505 -0.813],0.030386223,-99.0,-100.005035,3432182,136.39107,0.0070755295
148.78,0.57605696,31100,311,1873.9135,0.0014155449,-96.0,0.46435273,,-38.75439,10962.248086929321,100.0,1.535573,3.3099213,,100,1.4155448e-05,19.595919,39.385796,-44.58799,-100.0,0.0046435273,2.9681904,[-0.164  0.184  0.203 ...  0.136 -0.502 -0.804],0.03309921,-96.0,-97.005035,3447060,33.69056,0.005760569
139.91,0.6480291,31200,312,2119.6526,0.00040774106,-94.0,0.49068347,,-42.555264,11000.67884016037,100.0,1.5445855,5.102942,,100,4.0774103e-06,23.748684,36.441036,-49.43902,-100.0,0.004906835,2.1316395,[-0.164  0.184  0.203 ...  0.135 -0.502 -0.801],0.051029418,-94.0,-95.005035,3461051,46.912247,0.0064802906
135.87,0.9626014,31300,313,2593.8564,0.0005040008,-97.0,0.44268224,,-34.669373,11039.54344534874,100.0,1.5433588,8.574484,,100,5.040008e-06,17.058722,17.457058,-42.57275,-100.0,0.0044268225,1.6171087,[-0.164  0.184  0.203 ...  0.135 -0.502 -0.791],0.085744835,-97.0,-98.005035,3474638,61.83876,0.009626014
139.4,0.9159251,31400,314,3458.9353,0.00020966664,-92.0,0.56786907,,-47.68047,11077.87366437912,100.0,1.5430516,7.6572313,,100,2.0966663e-06,27.12932,27.766226,-54.481674,-100.0,0.00567869,2.1837006,[-0.164  0.184  0.204 ...  0.135 -0.504 -0.791],0.076572314,-92.0,-93.005035,3488578,45.793823,0.00915925
137.16,0.5880543,31500,315,3522.9504,0.00036616903,-96.0,0.38954246,,-38.380142,11120.57479763031,100.0,1.5386724,2.5504904,,100,3.6616902e-06,19.595919,30.498037,-48.528576,-100.0,0.0038954245,0.98076886,[-0.163  0.184  0.203 ...  0.136 -0.512 -0.783],0.025504904,-96.0,-97.005035,3502294,101.96082,0.0058805426
129.83,0.6978402,31600,316,4973.3154,0.00028159271,-95.0,0.42717993,,-41.580105,11159.574953317642,100.0,1.5371089,4.449085,,100,2.815927e-06,21.794495,27.258047,-53.082073,-100.0,0.004271799,0.7635201,[-0.163  0.183  0.204 ...  0.135 -0.512 -0.787],0.04449085,-95.0,-96.005035,3515277,130.97232,0.0069784024
136.73,0.8849192,31700,317,7004.164,4.912003e-05,-93.0,0.44817635,,-39.632225,11201.078850984573,100.0,1.5279224,5.9434595,,100,4.912003e-07,25.514702,20.413969,-49.782623,-100.0,0.004481763,0.98038924,[-0.163  0.184  0.204 ...  0.135 -0.514 -0.786],0.059434593,-93.0,-94.005035,3528950,102.000305,0.0088491915
134.86,0.55519843,31800,318,2060.1895,0.0005885846,-89.0,0.3775135,,-28.077724,11242.400664567947,100.0,1.5253856,3.017479,,100,5.8858454e-06,31.288975,31.616802,-36.901855,-100.0,0.003775135,1.2972422,[-0.163  0.184  0.204 ...  0.134 -0.525 -0.785],0.030174788,-89.0,-90.005035,3542436,77.08661,0.0055519836
128.62,0.5083101,31900,319,2327.6567,0.00091239216,-93.0,0.34921744,,-30.431547,11283.041784524918,100.0,1.520534,2.9735994,,100,9.123922e-06,25.514702,32.06484,-39.965214,-100.0,0.0034921742,1.1113349,[-0.164  0.183  0.203 ...  0.136 -0.525 -0.787],0.029735994,-93.0,-94.005035,3555298,89.98187,0.005083101
130.09,0.8705568,32000,320,4036.1646,0.00045813972,-96.0,0.5433519,,-45.149097,11320.793320178986,100.0,1.5145679,6.519511,,100,4.581397e-06,19.595919,28.034481,-51.52328,-100.0,0.0054335184,2.4860842,[-0.164  0.184  0.203 ...  0.136 -0.532 -0.785],0.06519511,-96.0,-97.005035,3568307,40.2239,0.0087055685
127.83,0.72233146,32100,321,2619.177,0.0006166617,-94.0,0.43005234,,-34.220875,11359.913766384125,100.0,1.5136657,4.9166374,,100,6.1666165e-06,23.748684,26.16994,-42.177643,-100.0,0.004300523,1.5954808,[-0.164  0.184  0.203 ...  0.137 -0.531 -0.792],0.049166374,-94.0,-95.005035,3581090,62.677032,0.007223315
124.47,0.7399857,32200,322,2821.7478,0.0015745303,-94.0,0.45913297,,-37.486347,11399.50299835205,100.0,1.5209284,5.664031,,100,1.5745301e-05,23.748684,27.796423,-42.90014,-100.0,0.004591329,3.446368,[-0.163  0.183  0.204 ...  0.135 -0.531 -0.794],0.05664031,-94.0,-95.005035,3593537,29.016054,0.0073998575
141.59,0.45703992,32300,323,2130.409,3.2100692e-05,-92.0,0.3552543,,-33.888893,11442.447283267975,100.0,1.5147537,2.8216045,,100,3.2100692e-07,27.12932,37.663074,-46.30557,-100.0,0.003552543,0.6551703,[-0.163  0.183  0.204 ...  0.134 -0.526 -0.791],0.028216043,-92.0,-93.005035,3607696,152.63206,0.0045703994
133.55,0.36158624,32400,324,1287.7123,0.000516894,-95.0,0.27969435,,-26.059008,11484.170900344849,100.0,1.5020396,1.9500209,,100,5.16894e-06,21.794495,37.43485,-38.237736,-100.0,0.0027969433,0.6810217,[-0.163  0.183  0.204 ...  0.135 -0.529 -0.794],0.019500209,-95.0,-96.005035,3621051,146.8382,0.0036158625
142.44,0.57750887,32500,325,2801.0422,0.0020907263,-94.0,0.3967786,,-35.884285,11525.058918237686,100.0,1.5064924,2.874228,,100,2.0907262e-05,23.748684,32.067085,-45.88439,-100.0,0.003967786,1.0100793,[-0.163  0.183  0.204 ...  0.132 -0.534 -0.802],0.02874228,-94.0,-95.005035,3635295,99.00213,0.0057750884
147.97,1.2363621,32600,326,2182.3896,0.0006120396,-96.0,0.54274964,,-40.228275,11560.662816286087,100.0,1.5084654,11.864424,,100,6.1203955e-06,19.595919,16.157429,-51.287796,-100.0,0.0054274965,0.82583266,[-0.163  0.183  0.204 ...  0.13  -0.533 -0.798],0.11864424,-96.0,-97.005035,3650092,121.089905,0.012363621
152.32,0.46172267,32700,327,2238.517,0.0003596021,-91.0,0.36948052,,-34.99283,11602.630905389786,100.0,1.5052217,2.538899,,100,3.5960209e-06,28.618176,39.03758,-44.899387,-100.0,0.0036948046,1.0292456,[-0.163  0.183  0.204 ...  0.132 -0.537 -0.793],0.02538899,-91.0,-92.005035,3665324,97.15854,0.004617227
133.64,0.44494903,32800,328,2020.2338,0.000898998,-92.0,0.36721963,,-34.66121,11640.582835674286,100.0,1.5145626,1.7352083,,100,8.9899795e-06,27.12932,40.51627,-42.746357,-100.0,0.0036721956,1.5452145,[-0.163  0.183  0.204 ...  0.13  -0.538 -0.794],0.017352082,-92.0,-93.005035,3678688,64.715935,0.00444949
135.7,1.1788515,32900,329,2925.7131,0.0019158734,-89.0,0.42305985,,-29.955652,11678.359655618668,100.0,1.5228024,10.883097,,100,1.9158733e-05,31.288975,11.409639,-37.637066,-100.0,0.004230599,1.711916,[-0.163  0.183  0.204 ...  0.127 -0.536 -0.788],0.108830966,-89.0,-90.005035,3692258,58.41408,0.011788514
148.14,0.4881032,33000,330,2072.2322,0.00032949413,-91.0,0.40426135,,-35.954914,11723.55497932434,100.0,1.5098467,2.2828746,,100,3.2949413e-06,28.618176,40.686737,-42.673378,-100.0,0.004042613,2.237818,[-0.163  0.183  0.204 ...  0.128 -0.535 -0.78 ],0.022828745,-91.0,-92.005035,3707072,44.686386,0.0048810323
132.02,0.46593142,33100,331,2230.371,0.001489685,-93.0,0.32141632,,-30.884205,11758.83425450325,100.0,1.4984539,2.5786617,,100,1.489685e-05,25.514702,32.243526,-38.09503,-100.0,0.0032141635,1.9426501,[-0.163  0.183  0.204 ...  0.126 -0.54  -0.788],0.025786616,-93.0,-94.005035,3720274,51.476074,0.004659314
126.92,0.59863645,33200,332,3679.0664,0.00035248435,-94.0,0.3414383,100.0,-33.19622,11795.806906700134,100.0,1.4945687,3.4711719,,100,3.5248434e-06,27.64055,24.545984,-46.7109,-100.0,0.0034143827,0.5530358,[-0.163  0.184  0.204 ...  0.124 -0.545 -0.795],0.03471172,-94.0,-95.005035,3732966,180.82011,0.005986364
141.51,0.5637629,33300,333,3258.0312,8.729556e-06,-96.0,0.42858055,,-42.116417,11835.918885946274,100.0,1.4828281,3.8187072,,100,8.7295554e-08,19.595919,36.625652,-53.376984,-100.0,0.0042858054,0.7966076,[-0.163  0.183  0.204 ...  0.123 -0.546 -0.797],0.03818707,-96.0,-97.005035,3747117,125.53232,0.005637629
139.06,0.46720996,33400,334,1869.1277,0.00047740687,-89.0,0.32742205,,-26.597086,11877.523123264313,100.0,1.4866561,2.65164,,100,4.7740687e-06,31.288975,32.93653,-39.0999,-100.0,0.0032742203,0.6461736,[-0.163  0.183  0.204 ...  0.124 -0.549 -0.807],0.026516398,-89.0,-90.005035,3761023,154.75717,0.0046720994
154.06,0.5847773,33500,335,3564.1,0.0010235882,-90.0,0.45953357,,-44.11149,11919.545585632324,100.0,1.4804958,3.7124968,,100,1.0235882e-05,30.0,38.177097,-52.748093,-100.0,0.0045953356,1.3541865,[-0.163  0.183  0.204 ...  0.126 -0.546 -0.805],0.037124965,-90.0,-91.005035,3776429,73.84507,0.005847773
146.69,0.6381499,33600,336,4087.2788,0.0026855597,-93.0,0.5460417,,-50.798843,11963.422728538513,100.0,1.478517,3.6233768,,100,2.6855596e-05,25.514702,42.268635,-56.708515,-100.0,0.005460418,2.892266,[-0.163  0.183  0.204 ...  0.126 -0.544 -0.813],0.036233768,-93.0,-94.005035,3791098,34.574966,0.0063814986
148.21,0.5036663,33700,337,2739.732,0.003075941,-94.0,0.40558887,100.0,-38.144295,12006.75034403801,100.0,1.48533,2.3400779,,100,3.075941e-05,27.64055,39.337494,-46.401234,-100.0,0.004055889,1.4815859,[-0.163  0.183  0.204 ...  0.126 -0.542 -0.817],0.023400778,-94.0,-95.005035,3805919,67.49525,0.005036663
155.52,0.469831,33800,338,2251.2615,0.00025340117,-97.0,0.3291247,,-32.10746,12048.939049005508,100.0,1.4788419,2.0244281,,100,2.5340116e-06,17.058722,32.918518,-40.670517,-100.0,0.003291247,1.377549,[-0.163  0.183  0.204 ...  0.126 -0.538 -0.814],0.020244282,-97.0,-98.005035,3821471,72.5927,0.0046983096
144.39,0.47530118,33900,339,2242.146,0.0019754185,-95.0,0.35190904,,-33.290577,12090.73492360115,100.0,1.4830682,2.5047984,,100,1.9754185e-05,21.794495,35.408016,-40.543766,-100.0,0.0035190904,1.9200243,[-0.163  0.183  0.204 ...  0.126 -0.545 -0.814],0.025047984,-95.0,-96.005035,3835910,52.082676,0.0047530117
157.88,0.6835081,34000,340,4593.9443,0.0016961124,-94.0,0.45786884,,-41.832584,12137.658805131912,100.0,1.4791473,3.9980702,,100,1.6961125e-05,23.748684,30.974506,-50.25266,-100.0,0.0045786886,1.4247313,[-0.163  0.183  0.204 ...  0.125 -0.538 -0.816],0.039980702,-94.0,-95.005035,3851698,70.188675,0.0068350807
148.15,0.5873665,34100,341,2535.7908,0.0029298132,-91.0,0.4415382,,-35.41295,12178.6674888134,100.0,1.4739854,3.1974828,,100,2.9298131e-05,28.618176,36.105938,-44.38939,-100.0,0.0044153817,1.2535923,[-0.163  0.183  0.204 ...  0.124 -0.538 -0.821],0.031974826,-91.0,-92.005035,3866513,79.77075,0.005873665
144.23,0.35298273,34200,342,1225.5931,0.00038973175,-95.0,0.25829792,,-23.93828,12214.726920366287,100.0,1.4707901,2.1569555,,100,3.8973176e-06,21.794495,34.873352,-32.37562,-100.0,0.0025829792,1.4189059,[-0.163  0.183  0.203 ...  0.124 -0.546 -0.818],0.021569554,-95.0,-96.005035,3880936,70.47684,0.003529827
133.72,3.6027014,34300,343,4186.9736,3.685726e-05,-97.0,0.748443,,-38.163303,12253.122750520706,100.0,1.4720328,36.021225,,100,3.6857259e-07,17.058722,4.1372414,-48.294064,-100.0,0.00748443,0.9841939,[-0.163  0.183  0.204 ...  0.123 -0.546 -0.821],0.36021224,-97.0,-98.005035,3894308,101.605995,0.036027014
144.06,1.9621872,34400,344,3783.2642,0.0004366687,-94.0,0.58637863,,-34.957516,12295.842162132263,100.0,1.465491,19.030088,,100,4.366687e-06,23.748684,8.198339,-46.578304,-100.0,0.0058637857,0.747986,[-0.163  0.183  0.204 ...  0.124 -0.542 -0.824],0.19030088,-94.0,-95.005035,3908714,133.69234,0.019621873
139.81,0.4566511,34500,345,1990.1223,0.0030045896,-94.0,0.36581272,,-34.52313,12336.035036563873,100.0,1.463307,2.5963001,,100,3.0045896e-05,23.748684,39.088436,-43.6665,-100.0,0.0036581266,1.2082368,[-0.163  0.183  0.204 ...  0.125 -0.541 -0.832],0.025963001,-94.0,-95.005035,3922695,82.76523,0.0045665107
145.64,0.47804865,34600,346,2238.732,0.00092502777,-94.0,0.30077338,,-27.114113,12380.980824232101,100.0,1.4642016,2.7125406,,100,9.250278e-06,23.748684,28.359243,-37.868942,-100.0,0.0030077337,0.87328875,[-0.163  0.183  0.204 ...  0.124 -0.548 -0.827],0.027125405,-94.0,-95.005035,3937259,114.50966,0.004780486
141.18,0.62556696,34700,347,3394.7876,0.00056715263,-95.0,0.37128323,,-31.970917,12417.162851572037,100.0,1.4624547,3.510595,,100,5.671526e-06,21.794495,26.04971,-42.057594,-100.0,0.0037128327,0.9928156,[-0.162  0.183  0.204 ...  0.122 -0.552 -0.822],0.03510595,-95.0,-96.005035,3951377,100.72364,0.006255669
154.4,0.47965226,34800,348,2336.971,0.0022021262,-92.0,0.48503888,,-45.89303,12451.446761846542,100.0,1.4628086,2.4175508,,100,2.2021262e-05,27.12932,50.55835,-51.385197,-100.0,0.0048503885,3.3487062,[-0.162  0.183  0.204 ...  0.123 -0.55  -0.825],0.024175508,-92.0,-93.005035,3966817,29.86228,0.0047965227
153.47,0.55456686,34900,349,3087.0647,0.00095677987,-95.0,0.33036828,,-31.373896,12490.887125968933,100.0,1.4649513,3.8938615,,100,9.567799e-06,21.794495,26.19305,-37.66542,-100.0,0.003303683,2.551838,[-0.162  0.183  0.204 ...  0.123 -0.549 -0.826],0.038938615,-95.0,-96.005035,3982164,39.187443,0.005545669
148.76,0.5810504,35000,350,3422.126,0.00013998026,-95.0,0.32806292,,-31.567596,12534.514887094498,100.0,1.4659227,4.3245387,,100,1.3998025e-06,21.794495,24.172157,-41.600273,-100.0,0.0032806292,1.0035319,[-0.162  0.183  0.204 ...  0.123 -0.543 -0.83 ],0.043245386,-95.0,-96.005035,3997040,99.64805,0.005810504
139.97,0.54035085,35100,351,2747.2854,0.0021939678,-94.0,0.35731122,,-31.293926,12576.251128196716,100.0,1.4676915,3.0991971,,100,2.1939677e-05,23.748684,30.423246,-39.296677,-100.0,0.0035731124,1.5771983,[-0.162  0.183  0.204 ...  0.126 -0.542 -0.83 ],0.030991971,-94.0,-95.005035,4011037,63.40357,0.0054035094
149.08,0.48411644,35200,352,2013.367,0.00091280555,-93.0,0.29088923,,-26.283503,12618.818943738937,100.0,1.4658474,2.7033212,,100,9.128055e-06,25.514702,26.52679,-35.84832,-100.0,0.0029088927,1.1041081,[-0.162  0.183  0.204 ...  0.127 -0.549 -0.821],0.027033212,-93.0,-94.005035,4025945,90.57085,0.004841164
144.38,0.715909,35300,353,4957.1426,0.001439218,-90.0,0.44221237,,-38.568844,12653.162076473236,100.0,1.4672059,4.2375927,,100,1.4392179e-05,30.0,27.617287,-46.387375,-100.0,0.004422123,1.6523975,[-0.162  0.183  0.204 ...  0.129 -0.552 -0.82 ],0.042375926,-90.0,-91.005035,4040383,60.518124,0.00715909
151.38,0.5712138,35400,354,3106.2417,0.0014390312,-96.0,0.3909293,,-36.691048,12694.106440782547,100.0,1.4771122,3.4367323,,100,1.4390312e-05,19.595919,31.897776,-46.01967,-100.0,0.0039092926,1.160726,[-0.162  0.183  0.205 ...  0.13  -0.553 -0.818],0.034367323,-96.0,-97.005035,4055521,86.15298,0.0057121376
153.8,0.44049084,35500,355,2006.5411,0.001484561,-93.0,0.3483703,,-32.21272,12736.726800441742,100.0,1.4717016,1.7930402,,100,1.484561e-05,25.514702,38.47944,-43.06107,-100.0,0.0034837024,0.8582964,[-0.162  0.183  0.204 ...  0.129 -0.544 -0.817],0.017930401,-93.0,-94.005035,4070901,116.509865,0.0044049085
142.16,0.47243583,35600,356,2137.3523,0.00013562528,-92.0,0.31359786,,-28.697672,12775.346787452698,100.0,1.4690974,2.7829616,,100,1.3562527e-06,27.12932,30.585264,-36.75203,-100.0,0.0031359785,1.5570514,[-0.162  0.183  0.204 ...  0.129 -0.543 -0.823],0.027829615,-92.0,-93.005035,4085117,64.22395,0.004724358
149.56,0.48634362,35700,357,2777.485,0.0006359742,-90.0,0.38224143,100.0,-29.424505,12817.882981061935,100.0,1.4664423,3.0056512,,100,6.359742e-06,33.16625,38.18446,-38.395245,-100.0,0.0038224142,1.2551872,[-0.162  0.183  0.204 ...  0.128 -0.546 -0.822],0.030056512,-90.0,-91.005035,4100073,79.669395,0.0048634363
145.52,0.62811613,35800,358,3422.4146,0.0041871173,-92.0,0.45327437,,-40.016518,12858.818886995316,100.0,1.4676915,4.040628,,100,4.187117e-05,27.12932,34.24365,-48.219604,-100.0,0.004532744,1.5011013,[-0.162  0.183  0.204 ...  0.127 -0.547 -0.824],0.04040628,-92.0,-93.005035,4114625,66.61776,0.006281161
150.65,0.454859,35900,359,2054.313,0.00045884238,-95.0,0.29759777,,-27.10828,12902.598982810974,100.0,1.4696994,2.4619074,,100,4.5884235e-06,21.794495,29.974985,-37.697083,-100.0,0.0029759777,0.9008885,[-0.162  0.183  0.204 ...  0.126 -0.548 -0.822],0.024619073,-95.0,-96.005035,4129690,111.001526,0.0045485897
153.22,0.87914914,36000,360,5961.3364,0.000115974915,-95.0,0.49345294,,-42.35281,12942.982524633408,100.0,1.4725542,4.781735,,100,1.1597491e-06,21.794495,23.956713,-53.529545,-100.0,0.00493453,0.80860204,[-0.162  0.183  0.204 ...  0.127 -0.549 -0.819],0.04781735,-95.0,-96.005035,4145012,123.670235,0.008791491
153.96,0.6383896,36100,361,3758.239,0.0007527935,-92.0,0.5195612,,-46.450466,12984.622869491577,100.0,1.4697282,2.7254078,,100,7.527935e-06,27.12932,39.844986,-52.415142,-100.0,0.0051956116,2.8391693,[-0.162  0.183  0.204 ...  0.127 -0.545 -0.82 ],0.027254079,-92.0,-93.005035,4160408,35.22157,0.0063838954
154.05,0.62894297,36200,362,4070.4934,0.0016074972,-92.0,0.42358547,,-40.32435,13026.486244916916,100.0,1.4698135,3.9111853,,100,1.6074971e-05,27.12932,31.204615,-48.424133,-100.0,0.004235855,1.5396361,[-0.162  0.183  0.204 ...  0.127 -0.551 -0.817],0.039111853,-92.0,-93.005035,4175813,64.95041,0.0062894295
157.36,0.67654425,36300,363,4671.3438,0.0007684365,-95.0,0.41750598,,-40.721264,13070.699054002762,100.0,1.4687281,4.5724916,,100,7.684365e-06,21.794495,27.579878,-48.42154,-100.0,0.0041750595,1.7035407,[-0.162  0.183  0.204 ...  0.126 -0.552 -0.816],0.045724917,-95.0,-96.005035,4191549,58.70127,0.0067654424
142.77,0.70189804,36400,364,4978.4927,0.00028558396,-92.0,0.37221926,,-34.08749,13113.150921106339,100.0,1.4635186,4.1656733,,100,2.8558395e-06,27.12932,21.94953,-45.357983,-100.0,0.0037221927,0.79520464,[-0.162  0.183  0.204 ...  0.125 -0.547 -0.822],0.041656733,-92.0,-93.005035,4205826,125.75379,0.00701898
143.24,0.66189045,36500,365,4439.704,0.0004703605,-94.0,0.41555393,,-40.164364,13151.91648697853,100.0,1.4756944,4.9488044,,100,4.703605e-06,23.748684,28.272684,-49.95909,-100.0,0.0041555394,1.0528828,[-0.162  0.183  0.204 ...  0.126 -0.552 -0.822],0.04948804,-94.0,-95.005035,4220150,94.97733,0.006618905
134.49,0.7350602,36600,366,2728.3994,4.7979604e-05,-94.0,0.39437568,,-31.8716,13189.75096321106,100.0,1.4716529,5.2292423,,100,4.7979603e-07,23.748684,22.351532,-42.54814,-100.0,0.0039437567,0.88614225,[-0.162  0.183  0.204 ...  0.125 -0.543 -0.82 ],0.05229242,-94.0,-95.005035,4233599,112.8487,0.0073506013
146.47,0.46883267,36700,367,1507.9501,0.00039728626,-87.0,0.30702278,100.0,-24.913223,13231.90803360939,100.0,1.4641954,2.3365326,,100,3.9728625e-06,36.482872,30.013647,-35.253746,-100.0,0.003070228,0.9446695,[-0.161  0.182  0.204 ...  0.126 -0.541 -0.825],0.023365326,-87.0,-88.005035,4248246,105.85713,0.0046883267
150.98,0.6503262,36800,368,4277.33,0.0005321348,-93.0,0.3726025,,-35.155636,13271.118745803833,100.0,1.4703557,5.5194497,,100,5.3213475e-06,25.514702,24.714008,-44.50167,-100.0,0.0037260246,1.1564047,[-0.162  0.183  0.204 ...  0.126 -0.546 -0.828],0.055194497,-93.0,-94.005035,4263344,86.474915,0.006503262
144.23,1.0523092,36900,369,12493.159,0.0002189786,-94.0,0.48103076,100.0,-29.19869,13308.786164283752,100.0,1.4654924,8.505593,,100,2.189786e-06,27.64055,17.284143,-40.34306,-100.0,0.0048103076,0.81330585,[-0.162  0.183  0.204 ...  0.127 -0.539 -0.829],0.08505593,-94.0,-95.005035,4277767,122.95497,0.010523091
155.88,1.0471973,37000,370,2066.4387,0.0020441702,-92.0,0.4234197,,-28.076735,13344.53123164177,100.0,1.4664639,7.0633283,,100,2.0441701e-05,27.12932,14.051518,-36.98137,-100.0,0.004234197,1.2738917,[-0.162  0.183  0.204 ...  0.128 -0.536 -0.836],0.070633285,-92.0,-93.005035,4293355,78.49961,0.010471974
139.93,1.2279518,37100,371,17327.457,4.7108257e-05,-91.0,0.64586395,100.0,-42.485596,13383.98761177063,100.0,1.4560289,9.334756,,100,4.7108256e-07,31.92178,21.66956,-49.96708,-100.0,0.0064586396,1.8046353,[-0.161  0.182  0.204 ...  0.127 -0.531 -0.84 ],0.09334756,-91.0,-92.005035,4307348,55.412857,0.012279518
149.17,0.44613284,37200,372,1887.6208,0.00011727945,-97.0,0.3244897,,-30.567602,13426.59883403778,100.0,1.4486836,2.5613446,,100,1.1727944e-06,17.058722,34.5987,-39.830864,-100.0,0.003244897,1.1771634,[-0.161  0.182  0.204 ...  0.128 -0.539 -0.843],0.025613446,-97.0,-98.005035,4322265,84.949974,0.0044613285
137.53,0.7508102,37300,373,5722.194,0.00034263014,-97.0,0.35450882,,-34.609665,13457.881844043732,100.0,1.4432697,4.7261715,,100,3.4263014e-06,17.058722,18.230042,-44.96572,-100.0,0.0035450885,0.94183767,[-0.161  0.182  0.204 ...  0.129 -0.545 -0.844],0.047261715,-97.0,-98.005035,4336018,106.17541,0.0075081014
142.04,0.5095402,37400,374,2669.7637,0.00083960127,-94.0,0.4904627,,-46.662228,13501.086772203445,100.0,1.4429224,2.3215714,,100,8.396012e-06,23.748684,48.092953,-52.946236,-100.0,0.0049046264,2.5579455,[-0.162  0.182  0.204 ...  0.129 -0.548 -0.847],0.023215713,-94.0,-95.005035,4350222,39.093876,0.005095402
152.62,0.55874383,37500,375,3158.5159,0.0001538346,-98.0,0.4060778,,-40.543156,13541.369152784348,100.0,1.4418497,2.533314,,100,1.5383459e-06,14.0,34.56326,-51.47415,-100.0,0.0040607788,0.8453672,[-0.162  0.182  0.204 ...  0.13  -0.548 -0.847],0.02533314,-98.0,-99.005035,4365484,118.291794,0.005587438
154.23,0.7789449,37600,376,6212.6084,0.0007960572,-96.0,0.52408195,,-51.270813,13584.91917681694,100.0,1.4403186,5.159232,,100,7.9605725e-06,19.595919,31.161398,-57.319473,-100.0,0.0052408194,2.760871,[-0.162  0.182  0.204 ...  0.129 -0.547 -0.849],0.05159232,-96.0,-97.005035,4380907,36.220455,0.007789449
153.44,0.48335296,37700,377,2364.9392,0.0004958365,-97.0,0.26498783,,-26.3942,13629.588020801544,100.0,1.4322752,2.6016624,,100,4.9583646e-06,17.058722,23.109707,-39.301117,-100.0,0.0026498782,0.60634476,[-0.162  0.182  0.204 ...  0.129 -0.546 -0.852],0.026016623,-97.0,-98.005035,4396251,164.92267,0.0048335292
152.1,0.5039442,37800,378,2575.7246,0.0002647464,-98.0,0.29377162,,-29.159569,13673.020569086075,100.0,1.425248,3.6056135,,100,2.6474638e-06,14.0,25.363363,-38.866096,-100.0,0.0029377164,1.0721039,[-0.162  0.182  0.204 ...  0.13  -0.548 -0.857],0.036056135,-98.0,-99.005035,4411461,93.27454,0.0050394423
147.99,1.3680084,37900,379,3121.496,0.00020520935,-89.0,0.4982011,100.0,-29.922548,13713.067427635193,100.0,1.4232998,12.928713,,100,2.0520934e-06,34.33657,11.709681,-38.483955,-100.0,0.004982011,1.3780801,[-0.162  0.182  0.203 ...  0.13  -0.551 -0.861],0.12928712,-89.0,-90.005035,4426260,72.56472,0.013680083
156.0,0.65603966,38000,380,3580.087,0.00017618664,-91.0,0.5329224,,-48.371452,13753.328616380692,100.0,1.4249153,3.4669158,,100,1.7618664e-06,28.618176,39.75482,-55.751793,-100.0,0.005329224,1.8544368,[-0.162  0.182  0.203 ...  0.128 -0.556 -0.858],0.034669157,-91.0,-92.005035,4441860,53.92473,0.006560397
