MaxIW,ReturnStepMaxmin,EpLenMean,ESSRenyi,Bound,MeanIW,ReturnStepMax,InitialReturnMax,RewardCompression,EpThisIter,MinIW,EpRewMean,TimestepsSoFar,Iteration,InitialBound,MeanEntropy,InitialReturnMean,TimeElapsed,Weights,EpisodesSoFar,InitialReturnStd,ESSClassic,StdIW,ReturnMeanIW,InitialReturnMin,EmpiricalD2
1.0,100.0,112.5,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3295535,293,-101.005035,2.837890386581421,-100.0,8243.695333719254,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],29300,,1.0,,-100.0,-100.0,1.0
1.0,100.0,107.01,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3306236,294,-51.00504,2.837890386581421,-99.0,8266.466255903244,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],29400,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,108.19,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3317055,295,-51.00504,2.837890386581421,-99.0,8290.00392794609,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],29500,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,116.92,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3328747,296,-101.005035,2.837890386581421,-100.0,8319.079545974731,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],29600,,1.0,,-100.0,-100.0,1.0
1.0,100.0,105.56,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3339303,297,-101.005035,2.837890386581421,-100.0,8349.015888929367,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],29700,,1.0,,-100.0,-100.0,1.0
1.0,,113.71,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3350674,298,-51.00504,2.837890386581421,-99.0,8379.867098093033,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],29800,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,106.2,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3361294,299,-51.00504,2.837890386581421,-99.0,8402.119474172592,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],29900,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,113.9,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3372684,300,-101.005035,2.837890386581421,-100.0,8435.316385746002,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],30000,,1.0,,-100.0,-100.0,1.0
1.0,100.0,106.12,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3383296,301,-101.005035,2.837890386581421,-100.0,8458.651195049286,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],30100,,1.0,,-100.0,-100.0,1.0
1.0,,108.61,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3394157,302,-51.00504,2.837890386581421,-99.0,8487.803564071655,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],30200,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,112.46,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3405403,303,-51.00504,2.837890386581421,-99.0,8512.347039699554,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],30300,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,117.63,100.0,-1.005037784576416,1.0,100.0,100.0,0.97,100,1.0,-97.0,3417166,304,-1.0050378,2.837890386581421,-97.0,8541.151505708694,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],30400,22.158519744873047,2.0,,,-100.0,1.0
1.0,100.0,113.06,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3428472,305,-101.005035,2.837890386581421,-100.0,8571.685016393661,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],30500,,1.0,,-100.0,-100.0,1.0
1.0,100.0,105.68,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3439040,306,-101.005035,2.837890386581421,-100.0,8591.435260295868,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],30600,,1.0,,-100.0,-100.0,1.0
1.0,,110.83,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,3450123,307,-51.00504,2.837890386581421,-98.0,8616.831979751587,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],30700,14.0,1.0,,-50.0,-100.0,1.0
1.0,100.0,119.12,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3462035,308,-101.005035,2.837890386581421,-100.0,8648.11506986618,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],30800,,1.0,,-100.0,-100.0,1.0
1.0,100.0,117.23,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3473758,309,-101.005035,2.837890386581421,-100.0,8675.414945602417,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],30900,,1.0,,-100.0,-100.0,1.0
1.0,100.0,117.17,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3485475,310,-51.00504,2.837890386581421,-99.0,8701.34808397293,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],31000,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,112.84,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3496759,311,-101.005035,2.837890386581421,-100.0,8732.12812447548,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],31100,,1.0,,-100.0,-100.0,1.0
1.0,100.0,108.48,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3507607,312,-101.005035,2.837890386581421,-100.0,8758.80488562584,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],31200,,1.0,,-100.0,-100.0,1.0
1.0,,107.46,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3518353,313,-51.00504,2.837890386581421,-99.0,8792.060492515564,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],31300,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,106.28,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3528981,314,-101.005035,2.837890386581421,-100.0,8820.633962154388,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],31400,,1.0,,-100.0,-100.0,1.0
1.0,,114.92,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-97.0,3540473,315,-51.00504,2.837890386581421,-97.0,8855.84747338295,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],31500,17.0587215423584,1.0,,-50.0,-100.0,1.0
1.0,100.0,106.21,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3551094,316,-101.005035,2.837890386581421,-100.0,8883.703397512436,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],31600,,1.0,,-100.0,-100.0,1.0
1.0,100.0,113.51,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3562445,317,-101.005035,2.837890386581421,-100.0,8917.290193080902,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],31700,,1.0,,-100.0,-100.0,1.0
1.0,100.0,110.56,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3573501,318,-101.005035,2.837890386581421,-100.0,8948.981815814972,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],31800,,1.0,,-100.0,-100.0,1.0
1.0,100.0,113.89,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3584890,319,-101.005035,2.837890386581421,-100.0,8974.859963655472,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],31900,,1.0,,-100.0,-100.0,1.0
1.0,100.0,116.22,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3596512,320,-101.005035,2.837890386581421,-100.0,9001.077507972717,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],32000,,1.0,,-100.0,-100.0,1.0
1.0,,107.52,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3607264,321,-51.00504,2.837890386581421,-99.0,9029.077681779861,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],32100,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,111.84,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3618448,322,-101.005035,2.837890386581421,-100.0,9057.371161460876,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],32200,,1.0,,-100.0,-100.0,1.0
1.0,,111.09,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3629557,323,-51.00504,2.837890386581421,-99.0,9079.483147859573,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],32300,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,113.87,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3640944,324,-101.005035,2.837890386581421,-100.0,9101.331402778625,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],32400,,1.0,,-100.0,-100.0,1.0
1.0,100.0,110.92,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3652036,325,-101.005035,2.837890386581421,-100.0,9126.983225345612,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],32500,,1.0,,-100.0,-100.0,1.0
1.0,100.0,109.37,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3662973,326,-101.005035,2.837890386581421,-100.0,9147.456085205078,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],32600,,1.0,,-100.0,-100.0,1.0
1.0,,117.74,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3674747,327,-51.00504,2.837890386581421,-99.0,9179.451256275177,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],32700,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,118.18,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3686565,328,-51.00504,2.837890386581421,-99.0,9209.048025131226,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],32800,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,113.88,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3697953,329,-101.005035,2.837890386581421,-100.0,9232.051399707794,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],32900,,1.0,,-100.0,-100.0,1.0
1.0,100.0,113.36,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3709289,330,-51.00504,2.837890386581421,-99.0,9259.274902105331,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],33000,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,108.68,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3720157,331,-101.005035,2.837890386581421,-100.0,9293.020588159561,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],33100,,1.0,,-100.0,-100.0,1.0
1.0,100.0,117.05,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3731862,332,-101.005035,2.837890386581421,-100.0,9328.37510061264,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],33200,,1.0,,-100.0,-100.0,1.0
1.0,100.0,109.3,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3742792,333,-101.005035,2.837890386581421,-100.0,9360.711589097977,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],33300,,1.0,,-100.0,-100.0,1.0
1.0,100.0,111.56,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3753948,334,-101.005035,2.837890386581421,-100.0,9390.00288271904,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],33400,,1.0,,-100.0,-100.0,1.0
1.0,,111.05,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3765053,335,-51.00504,2.837890386581421,-99.0,9413.386467218399,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],33500,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,115.51,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3776604,336,-101.005035,2.837890386581421,-100.0,9445.200749635696,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],33600,,1.0,,-100.0,-100.0,1.0
1.0,,114.57,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3788061,337,-51.00504,2.837890386581421,-99.0,9471.923697710037,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],33700,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,110.79,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3799140,338,-51.00504,2.837890386581421,-99.0,9501.902495384216,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],33800,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,115.12,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3810652,339,-51.00504,2.837890386581421,-99.0,9531.10252213478,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],33900,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,114.49,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3822101,340,-101.005035,2.837890386581421,-100.0,9551.646534442902,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],34000,,1.0,,-100.0,-100.0,1.0
1.0,,109.76,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3833077,341,-51.00504,2.837890386581421,-99.0,9575.500748634338,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],34100,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,115.44,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3844621,342,-101.005035,2.837890386581421,-100.0,9610.03242468834,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],34200,,1.0,,-100.0,-100.0,1.0
1.0,,110.47,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3855668,343,-51.00504,2.837890386581421,-99.0,9636.891505241394,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],34300,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,111.26,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3866794,344,-101.005035,2.837890386581421,-100.0,9672.52714586258,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],34400,,1.0,,-100.0,-100.0,1.0
1.0,,105.84,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,3877378,345,-51.00504,2.837890386581421,-98.0,9694.771111249924,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],34500,14.0,1.0,,-50.0,-100.0,1.0
1.0,100.0,109.49,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3888327,346,-101.005035,2.837890386581421,-100.0,9725.274310350418,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],34600,,1.0,,-100.0,-100.0,1.0
1.0,,117.13,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3900040,347,-51.00504,2.837890386581421,-99.0,9751.796795606613,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],34700,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,110.58,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3911098,348,-101.005035,2.837890386581421,-100.0,9779.579410076141,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],34800,,1.0,,-100.0,-100.0,1.0
1.0,100.0,113.19,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3922417,349,-101.005035,2.837890386581421,-100.0,9795.639019489288,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],34900,,1.0,,-100.0,-100.0,1.0
1.0,100.0,116.15,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3934032,350,-101.005035,2.837890386581421,-100.0,9818.563564062119,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],35000,,1.0,,-100.0,-100.0,1.0
1.0,,111.06,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3945138,351,-51.00504,2.837890386581421,-99.0,9850.448953151703,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],35100,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,107.52,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3955890,352,-101.005035,2.837890386581421,-100.0,9874.640527009964,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],35200,,1.0,,-100.0,-100.0,1.0
1.0,100.0,116.59,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3967549,353,-101.005035,2.837890386581421,-100.0,9896.22346162796,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],35300,,1.0,,-100.0,-100.0,1.0
1.0,,117.83,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3979332,354,-51.00504,2.837890386581421,-99.0,9923.863070011139,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],35400,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,117.05,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3991037,355,-101.005035,2.837890386581421,-100.0,9947.28037929535,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],35500,,1.0,,-100.0,-100.0,1.0
1.0,100.0,115.88,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4002625,356,-101.005035,2.837890386581421,-100.0,9973.066216945648,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],35600,,1.0,,-100.0,-100.0,1.0
1.0,,116.42,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4014267,357,-51.00504,2.837890386581421,-99.0,10006.63936161995,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],35700,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,111.38,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4025405,358,-101.005035,2.837890386581421,-100.0,10030.420616149902,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],35800,,1.0,,-100.0,-100.0,1.0
1.0,100.0,112.03,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4036608,359,-101.005035,2.837890386581421,-100.0,10054.695640563965,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],35900,,1.0,,-100.0,-100.0,1.0
1.0,100.0,113.11,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4047919,360,-101.005035,2.837890386581421,-100.0,10083.15587925911,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],36000,,1.0,,-100.0,-100.0,1.0
1.0,100.0,111.32,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4059051,361,-101.005035,2.837890386581421,-100.0,10114.649223089218,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],36100,,1.0,,-100.0,-100.0,1.0
1.0,100.0,111.39,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4070190,362,-101.005035,2.837890386581421,-100.0,10142.603528261185,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],36200,,1.0,,-100.0,-100.0,1.0
1.0,100.0,112.42,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4081432,363,-101.005035,2.837890386581421,-100.0,10171.596581935883,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],36300,,1.0,,-100.0,-100.0,1.0
1.0,,109.08,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4092340,364,-51.00504,2.837890386581421,-99.0,10190.41044163704,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],36400,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,116.61,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4104001,365,-51.00504,2.837890386581421,-99.0,10216.071217298508,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],36500,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,111.53,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4115154,366,-101.005035,2.837890386581421,-100.0,10241.054842472076,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],36600,,1.0,,-100.0,-100.0,1.0
1.0,,111.24,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4126278,367,-51.00504,2.837890386581421,-99.0,10267.493566989899,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],36700,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,115.28,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-97.0,4137806,368,-51.00504,2.837890386581421,-97.0,10292.176716804504,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],36800,17.0587215423584,1.0,,-50.0,-100.0,1.0
1.0,,113.93,100.0,-1.005037784576416,1.0,100.0,100.0,0.98,100,1.0,-98.0,4149199,369,-1.0050378,2.837890386581421,-98.0,10317.599057912827,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],36900,19.899747848510742,2.0,,,-100.0,1.0
1.0,100.0,109.75,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4160174,370,-101.005035,2.837890386581421,-100.0,10347.507347106934,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],37000,,1.0,,-100.0,-100.0,1.0
1.0,100.0,110.23,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4171197,371,-101.005035,2.837890386581421,-100.0,10370.277022361755,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],37100,,1.0,,-100.0,-100.0,1.0
1.0,,109.91,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4182188,372,-51.00504,2.837890386581421,-99.0,10398.727447748184,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],37200,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,119.41,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4194129,373,-51.00504,2.837890386581421,-99.0,10424.666919469833,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],37300,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,113.01,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4205430,374,-101.005035,2.837890386581421,-100.0,10444.001998662949,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],37400,,1.0,,-100.0,-100.0,1.0
1.0,,115.82,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4217012,375,-51.00504,2.837890386581421,-99.0,10469.30021071434,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],37500,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,109.22,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4227934,376,-101.005035,2.837890386581421,-100.0,10500.511610984802,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],37600,,1.0,,-100.0,-100.0,1.0
1.0,100.0,106.0,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4238534,377,-101.005035,2.837890386581421,-100.0,10532.359576702118,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],37700,,1.0,,-100.0,-100.0,1.0
1.0,,110.04,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4249538,378,-51.00504,2.837890386581421,-99.0,10559.672746896744,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],37800,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,108.12,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4260350,379,-101.005035,2.837890386581421,-100.0,10583.711501836777,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],37900,,1.0,,-100.0,-100.0,1.0
1.0,100.0,110.47,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4271397,380,-101.005035,2.837890386581421,-100.0,10613.110351085663,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],38000,,1.0,,-100.0,-100.0,1.0
1.0,100.0,110.27,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4282424,381,-101.005035,2.837890386581421,-100.0,10642.743158817291,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],38100,,1.0,,-100.0,-100.0,1.0
1.0,100.0,119.3,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4294354,382,-101.005035,2.837890386581421,-100.0,10670.493377685547,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],38200,,1.0,,-100.0,-100.0,1.0
1.0,100.0,109.1,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4305264,383,-101.005035,2.837890386581421,-100.0,10698.039947271347,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],38300,,1.0,,-100.0,-100.0,1.0
1.0,100.0,105.25,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4315789,384,-101.005035,2.837890386581421,-100.0,10727.367143630981,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],38400,,1.0,,-100.0,-100.0,1.0
1.0,,111.94,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4326983,385,-51.00504,2.837890386581421,-99.0,10751.685575246811,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],38500,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,117.76,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,4338759,386,-51.00504,2.837890386581421,-99.0,10782.841463327408,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],38600,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,109.48,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4349707,387,-101.005035,2.837890386581421,-100.0,10808.715692043304,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],38700,,1.0,,-100.0,-100.0,1.0
1.0,100.0,111.53,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4360860,388,-101.005035,2.837890386581421,-100.0,10836.147418737411,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],38800,,1.0,,-100.0,-100.0,1.0
1.0,100.0,113.57,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,4372217,389,-101.005035,2.837890386581421,-100.0,10872.515072345734,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],38900,,1.0,,-100.0,-100.0,1.0
