AvgNormIw,VarDiscRet,VarRet,ESSClassic,Delta,IterType,MinVanillaIw,Bound,ESSRenyi,VarVanillaIw,MaxNormIw,VarNormIw,AvgDiscRet,BatchSize,J,VarJ,AvgVanillaIw,EpsThisIter,MinNormIw,eRenyi2,AvgRet,MaxVanillaIw,VanillaAvgRet,AvgEpLen
0.01,147.659124229,147.659124229,99.9991108065,0.1,1,0.992102,3255.96,99.9992251456,8.63449e-06,0.0100528,8.64179e-10,4657.69344163,100,4657.71,12.0734,0.999578,100,0.0099252,1.00001,4657.69344163,1.00486,4657.69344163,500.0
0.01,262.899304462,262.899304462,99.9914648307,0.1,1,0.951813,3250.44,99.9945881911,8.64212e-05,0.0101869,8.63121e-09,4652.16300608,100,4652.24,15.9755,1.00063,100,0.00951212,1.00005,4652.16300608,1.01934,4652.16300608,500.0
0.01,418.837091175,418.837091175,99.9590491812,0.1,1,0.869888,3253.01,99.9828606422,0.000410734,0.010267,4.13835e-08,4654.2271416,100,4654.48,18.9791,0.996246,100,0.00873165,1.00017,4654.2271416,1.02284,4654.2271416,500.0
0.01,427.154424049,427.154424049,99.9856431847,0.1,1,0.957564,3249.89,99.990047015,0.000145215,0.0102708,1.45288e-08,4651.51730633,100,4651.66,20.2425,0.999745,100,0.00957807,1.0001,4651.51730633,1.02682,4651.51730633,500.0
0.01,256.173002194,256.173002194,99.9936057256,0.1,1,0.972128,3253.85,99.9957086497,6.4379e-05,0.0101885,6.44021e-09,4655.37638657,100,4655.44,15.8233,0.99982,100,0.00972302,1.00004,4655.37638657,1.01867,4655.37638657,500.0
0.01,236.010128831,236.010128831,99.9915330687,0.1,1,0.967661,3253.48,99.9943974773,8.56317e-05,0.0101657,8.56854e-09,4655.09873184,100,4655.17,15.1835,0.999686,100,0.00967964,1.00006,4655.09873184,1.01625,4655.09873184,500.0
0.01,234.869791501,234.869791501,99.9963209074,0.1,1,0.982097,3253.14,99.9977469952,3.71468e-05,0.010134,3.71066e-09,4655.24266897,100,4655.28,15.1685,1.00054,100,0.00981566,1.00002,4655.24266897,1.01395,4655.24266897,500.0
0.01,173.703178351,173.703178351,99.9991647432,0.1,1,0.992333,3255.42,99.9994397195,7.9462e-06,0.0100502,7.94322e-10,4657.35978003,100,4657.37,13.1018,1.00019,100,0.00992147,1.00001,4657.35978003,1.00521,4657.35978003,500.0
0.01,195.342010265,195.342010265,99.9944289428,0.1,1,0.984853,3252.04,99.9958636088,5.63613e-05,0.010207,5.63984e-09,4653.44717267,100,4653.5,13.8502,0.999671,100,0.00985177,1.00004,4653.44717267,1.02037,4653.44717267,500.0
0.01,175.677313079,175.677313079,99.9972156044,0.1,1,0.981131,3253.54,99.997913881,2.81698e-05,0.0101186,2.82416e-09,4654.86173436,100,4654.89,13.1218,0.998729,100,0.0098238,1.00002,4654.86173436,1.01057,4654.86173436,500.0
0.01,190.85748547,190.85748547,99.993726956,0.1,1,0.968525,3255.61,99.9957086497,6.3096e-05,0.0101541,6.30591e-09,4657.38223067,100,4657.45,13.6489,1.00029,100,0.00968241,1.00004,4657.38223067,1.01571,4657.38223067,500.0
0.01,207.411658382,207.411658382,99.9981346888,0.1,1,0.989427,3252.33,99.9981999721,1.87857e-05,0.0101087,1.87847e-09,4654.09861261,100,4654.13,14.2938,1.00003,100,0.00989401,1.00002,4654.09861261,1.0109,4654.09861261,500.0
0.01,208.547595858,208.547595858,99.990972829,0.1,1,0.958059,3253.31,99.9943736381,9.11698e-05,0.0101766,9.11372e-09,4654.66880812,100,4654.75,14.1864,1.00018,100,0.00957889,1.00006,4654.66880812,1.01784,4654.66880812,500.0
0.01,319.555004146,319.555004146,99.9956343697,0.1,1,0.978133,3250.8,99.9962331283,4.41004e-05,0.0101335,4.40589e-09,4652.25479793,100,4652.31,17.6921,1.00047,100,0.00977673,1.00004,4652.25479793,1.01383,4652.25479793,500.0
0.01,211.574378688,211.574378688,99.9981927348,0.1,1,0.988756,3253.39,99.9981999721,1.86095e-05,0.0101343,1.85915e-09,4654.72319856,100,4654.75,14.4468,1.00049,100,0.00988277,1.00002,4654.72319856,1.01392,4654.72319856,500.0
0.01,251.49937007,251.49937007,99.9944448843,0.1,1,0.976087,3249.82,99.9955417713,5.57561e-05,0.0101551,5.57026e-09,4651.55165135,100,4651.62,15.6877,1.00048,100,0.00975618,1.00004,4651.55165135,1.016,4651.55165135,500.0
0.01,168.193722356,168.193722356,99.9958848392,0.1,1,0.982698,3253.87,99.9969721757,4.14248e-05,0.0101456,4.14093e-09,4655.42720977,100,4655.47,12.8827,1.00019,100,0.00982514,1.00003,4655.42720977,1.01475,4655.42720977,500.0
0.01,159.212862685,159.212862685,99.9976314785,0.1,1,0.983634,3254.56,99.9983549389,2.40588e-05,0.0101424,2.40514e-09,4656.25036213,100,4656.28,12.5291,1.00015,100,0.00983483,1.00002,4656.25036213,1.01439,4656.25036213,500.0
0.01,246.893880844,246.893880844,99.9971734298,0.1,1,0.981469,3251.4,99.9978423584,2.85452e-05,0.0101018,2.85441e-09,4652.9825482,100,4653.02,15.5977,1.00002,100,0.00981448,1.00002,4652.9825482,1.01021,4652.9825482,500.0
0.01,194.949600056,194.949600056,99.9960844141,0.1,1,0.982345,3256.41,99.9971509792,3.94115e-05,0.0101325,3.93714e-09,4658.20066391,100,4658.24,13.8391,1.00051,100,0.00981845,1.00003,4658.20066391,1.01377,4658.20066391,500.0
0.01,342.281763216,342.281763216,99.9961993839,0.1,1,0.981523,3250.07,99.9969125747,3.8368e-05,0.0101386,3.84712e-09,4651.79539388,100,4651.85,18.3325,0.998658,100,0.00982842,1.00003,4651.79539388,1.0125,4651.79539388,500.0
0.01,227.899991931,227.899991931,99.9949587643,0.1,1,0.973048,3252.56,99.9963165686,5.07847e-05,0.0101402,5.08292e-09,4654.17819188,100,4654.24,14.9523,0.999561,100,0.00973475,1.00004,4654.17819188,1.01357,4654.17819188,500.0
0.01,248.899257907,248.899257907,99.9959658384,0.1,1,0.984333,3253.39,99.9978542788,4.07659e-05,0.0103457,4.07323e-09,4654.8880889,100,4654.92,15.6464,1.00041,100,0.00983927,1.00002,4654.8880889,1.035,4654.8880889,500.0
0.01,188.620302962,188.620302962,99.9913151762,0.1,1,0.960576,3254.23,99.9940875688,8.75983e-05,0.0102049,8.7431e-09,4656.17091944,100,4656.24,13.5867,1.00096,100,0.00959658,1.00006,4656.17091944,1.02146,4656.17091944,500.0
0.01,203.046266841,203.046266841,99.9975292498,0.1,1,0.979532,3255.26,99.9979854036,2.49209e-05,0.0101336,2.48982e-09,4657.14856566,100,4657.18,14.0949,1.00046,100,0.00979085,1.00002,4657.14856566,1.01383,4657.14856566,500.0
0.01,328.974527412,328.974527412,99.9940291387,0.1,1,0.980918,3251.2,99.9960185683,6.01209e-05,0.0102293,6.01436e-09,4652.56793247,100,4652.62,17.9967,0.999811,100,0.00981104,1.00004,4652.56793247,1.02274,4652.56793247,500.0
0.01,321.768242722,321.768242722,99.9955955261,0.1,1,0.984268,3250.02,99.9964357693,4.45674e-05,0.0101473,4.454e-09,4651.70679873,100,4651.77,17.7637,1.00031,100,0.00983965,1.00004,4651.70679873,1.01504,4651.70679873,500.0
0.01,240.551882545,240.551882545,99.9976854429,0.1,1,0.97752,3253.63,99.9984979855,2.30863e-05,0.0101085,2.30678e-09,4655.35129505,100,4655.38,15.3765,1.0004,100,0.0097713,1.00002,4655.35129505,1.01126,4655.35129505,500.0
0.01,211.849265277,211.849265277,99.9945427848,0.1,1,0.986043,3253.63,99.9963046486,5.51779e-05,0.01024,5.51498e-09,4655.46016059,100,4655.51,14.4397,1.00026,100,0.00985791,1.00004,4655.46016059,1.02427,4655.46016059,500.0
0.01,219.025412695,219.025412695,99.9961356971,0.1,1,0.979397,3253.87,99.9970794577,3.93156e-05,0.0100951,3.93959e-09,4656.11278354,100,4656.16,14.6525,0.99898,100,0.00980397,1.00003,4656.11278354,1.00848,4656.11278354,500.0
0.01,221.643156024,221.643156024,99.9960452746,0.1,1,0.981515,3253.25,99.9969125747,3.96416e-05,0.0101124,3.96981e-09,4655.02740937,100,4655.08,14.7386,0.999288,100,0.00982215,1.00003,4655.02740937,1.01052,4655.02740937,500.0
0.01,295.761595098,295.761595098,99.9956787948,0.1,1,0.973038,3252.55,99.9964357693,4.38827e-05,0.0101481,4.3791e-09,4654.09854795,100,4654.16,16.9844,1.00105,100,0.00972021,1.00004,4654.09854795,1.01587,4654.09854795,500.0
0.01,306.352456146,306.352456146,99.9848306457,0.1,1,0.942499,3252.1,99.9902377123,0.00015262,0.0101804,1.53314e-08,4653.93664937,100,4654.06,17.0914,0.997735,100,0.00944638,1.0001,4653.93664937,1.01574,4653.93664937,500.0
0.01,227.069668336,227.069668336,99.9947540792,0.1,1,0.970551,3253.92,99.9963284887,5.28838e-05,0.0101515,5.28255e-09,4655.56741113,100,4655.62,14.9538,1.00055,100,0.00970016,1.00004,4655.56741113,1.01571,4655.56741113,500.0
0.01,160.577463446,160.577463446,99.9976376672,0.1,1,0.987996,3255.93,99.9980450059,2.36761e-05,0.0101305,2.36977e-09,4657.71582538,100,4657.74,12.5762,0.999544,100,0.00988447,1.00002,4657.71582538,1.01259,4657.71582538,500.0
0.01,283.591123611,283.591123611,99.9940116206,0.1,1,0.972605,3253.63,99.9955894508,6.08554e-05,0.0100977,6.09243e-09,4655.27137295,100,4655.34,16.5851,0.999434,100,0.00973156,1.00004,4655.27137295,1.0092,4655.27137295,500.0
0.01,207.263351426,207.263351426,99.9973771514,0.1,1,0.987938,3254.1,99.9975443489,2.65478e-05,0.0101301,2.65152e-09,4655.70624762,100,4655.73,14.2718,1.00061,100,0.00987332,1.00002,4655.70624762,1.01363,4655.70624762,500.0
0.01,248.707980489,248.707980489,99.9977588702,0.1,1,0.982294,3252.05,99.9979019605,2.27634e-05,0.0100887,2.27254e-09,4653.96894718,100,4654.0,15.6396,1.00084,100,0.00981473,1.00002,4653.96894718,1.00972,4653.96894718,500.0
0.01,278.969156529,278.969156529,99.9930478207,0.1,1,0.974208,3253.16,99.994886183,7.00628e-05,0.0103052,7.00294e-09,4654.9931609,100,4655.06,16.5051,1.00024,100,0.00973976,1.00005,4654.9931609,1.03076,4654.9931609,500.0
0.01,317.049674633,317.049674633,99.9909876609,0.1,1,0.966852,3252.02,99.9926930045,9.09236e-05,0.0101885,9.08998e-09,4653.73587103,100,4653.82,17.5509,1.00013,100,0.00966725,1.00007,4653.73587103,1.01898,4653.73587103,500.0
0.01,203.941634047,203.941634047,99.9952598698,0.1,1,0.977699,3254.67,99.9959232085,4.78021e-05,0.0101732,4.77745e-09,4656.70557939,100,4656.75,14.1141,1.00029,100,0.00977416,1.00004,4656.70557939,1.01761,4656.70557939,500.0
0.01,168.446090131,168.446090131,99.9986348084,0.1,1,0.98946,3254.36,99.9990701762,1.36175e-05,0.0100694,1.36084e-09,4655.99539223,100,4656.01,12.8948,1.00033,100,0.0098913,1.00001,4655.99539223,1.00728,4655.99539223,500.0
0.01,163.797108119,163.797108119,99.999156548,0.1,1,0.992592,3253.97,99.9994516403,8.66776e-06,0.010075,8.67619e-10,4656.04860044,100,4656.06,12.7251,0.999515,100,0.00993074,1.00001,4656.04860044,1.00701,4656.04860044,500.0
0.01,136.001829194,136.001829194,99.9984058536,0.1,1,0.985356,3256.32,99.9986410326,1.58575e-05,0.0100903,1.585e-09,4658.2334679,100,4658.26,11.5698,1.00024,100,0.00985122,1.00001,4658.2334679,1.00927,4658.2334679,500.0
0.01,260.888095859,260.888095859,99.9974965801,0.1,1,0.986442,3251.55,99.9980926877,2.55387e-05,0.010126,2.55597e-09,4653.19990201,100,4653.23,16.0289,0.99959,100,0.00986847,1.00002,4653.19990201,1.01218,4653.19990201,500.0
0.01,242.233820594,242.233820594,99.9981037987,0.1,1,0.986362,3252.99,99.9977469952,1.91925e-05,0.0100845,1.91991e-09,4654.37214508,100,4654.4,15.451,0.999829,100,0.00986531,1.00002,4654.37214508,1.00828,4654.37214508,500.0
0.01,298.18917009,298.18917009,99.9906183553,0.1,1,0.966643,3251.16,99.9943021206,9.50995e-05,0.0102009,9.50619e-09,4652.97136194,100,4653.05,17.031,1.0002,100,0.00966453,1.00006,4652.97136194,1.0203,4652.97136194,500.0
0.01,224.742606472,224.742606472,99.9924448133,0.1,1,0.97942,3252.15,99.9937538234,7.63879e-05,0.0102522,7.63616e-09,4654.05353772,100,4654.12,14.884,1.00017,100,0.00979252,1.00006,4654.05353772,1.0254,4654.05353772,500.0
0.01,209.510395879,209.510395879,99.9983141074,0.1,1,0.983039,3253.98,99.9984741444,1.74033e-05,0.0100956,1.73996e-09,4655.74633548,100,4655.77,14.3608,1.00011,100,0.00982932,1.00002,4655.74633548,1.00967,4655.74633548,500.0
0.01,163.082580193,163.082580193,99.9966183707,0.1,1,0.982201,3253.4,99.9977469952,3.42069e-05,0.0101775,3.4168e-09,4655.13393681,100,4655.17,12.6855,1.00057,100,0.00981643,1.00002,4655.13393681,1.01833,4655.13393681,500.0
0.01,248.279024503,248.279024503,99.9967748191,0.1,1,0.981374,3253.3,99.9974489863,3.25602e-05,0.0101768,3.25204e-09,4655.10075675,100,4655.14,15.6247,1.00061,100,0.00980774,1.00003,4655.10075675,1.01831,4655.10075675,500.0
0.01,185.759996909,185.759996909,99.9950456861,0.1,1,0.971191,3253.88,99.9963165686,4.99057e-05,0.0101553,4.99667e-09,4655.43559249,100,4655.48,13.5032,0.99939,100,0.00971784,1.00004,4655.43559249,1.01492,4655.43559249,500.0
0.01,249.054577133,249.054577133,99.996622803,0.1,1,0.984207,3251.4,99.9974609066,3.39298e-05,0.0101847,3.39554e-09,4652.83513175,100,4652.87,15.6667,0.999622,100,0.00984579,1.00003,4652.83513175,1.01808,4652.83513175,500.0
0.01,245.200872323,245.200872323,99.9926727164,0.1,1,0.979211,3252.35,99.995064979,7.4092e-05,0.0103028,7.40851e-09,4654.23449827,100,4654.3,15.4777,1.00005,100,0.00979165,1.00005,4654.23449827,1.03033,4654.23449827,500.0
0.01,202.052230272,202.052230272,99.987340157,0.1,1,0.950121,3252.58,99.9927168429,0.000127845,0.0104303,1.27692e-08,4654.58370459,100,4654.67,13.9969,1.0006,100,0.00949554,1.00007,4654.58370459,1.04365,4654.58370459,500.0
0.01,267.348053695,267.348053695,99.9958976678,0.1,1,0.976873,3253.09,99.9970317768,4.12855e-05,0.0102491,4.13189e-09,4654.75993523,100,4654.8,16.2298,0.999596,100,0.00977268,1.00003,4654.75993523,1.0245,4654.75993523,500.0
0.01,208.630334674,208.630334674,99.9978138537,0.1,1,0.983195,3253.42,99.9980092445,2.21623e-05,0.0100994,2.21696e-09,4655.35314885,100,4655.38,14.3513,0.999835,100,0.00983357,1.00002,4655.35314885,1.00977,4655.35314885,500.0
0.01,195.696504509,195.696504509,99.9931080854,0.1,1,0.981743,3254.24,99.9942544424,6.96142e-05,0.0102227,6.95964e-09,4655.84353903,100,4655.91,13.8484,1.00013,100,0.00981617,1.00006,4655.84353903,1.0224,4655.84353903,500.0
0.01,227.05052868,227.05052868,99.9956660698,0.1,1,0.970933,3254.66,99.9980569263,4.37913e-05,0.010138,4.38029e-09,4656.27976766,100,4656.32,14.9236,0.999867,100,0.00971061,1.00002,4656.27976766,1.01366,4656.27976766,500.0
0.01,174.205283632,174.205283632,99.997973915,0.1,1,0.991042,3254.42,99.9982476542,2.0701e-05,0.0101445,2.07115e-09,4656.20720578,100,4656.23,13.1191,0.999748,100,0.00991292,1.00002,4656.20720578,1.0142,4656.20720578,500.0
0.01,195.56279297,195.56279297,99.9973875616,0.1,1,0.985772,3253.51,99.9981284492,2.6215e-05,0.0101118,2.62034e-09,4654.93533211,100,4654.97,13.8784,1.00022,100,0.00985554,1.00002,4654.93533211,1.0114,4654.93533211,500.0
0.01,287.339221099,287.339221099,99.9943461173,0.1,1,0.974482,3251.78,99.9945047537,5.70964e-05,0.0101659,5.71114e-09,4653.13563229,100,4653.2,16.7117,0.999869,100,0.0097461,1.00005,4653.13563229,1.01645,4653.13563229,500.0
0.01,149.301853789,149.301853789,99.997489343,0.1,1,0.974693,3254.42,99.9981165287,2.53144e-05,0.0101062,2.53272e-09,4656.15642366,100,4656.19,12.1206,0.999748,100,0.00974939,1.00002,4656.15642366,1.01036,4656.15642366,500.0
0.01,185.792250536,185.792250536,99.9969985459,0.1,1,0.979798,3254.68,99.9971390589,3.01205e-05,0.0100902,3.01075e-09,4656.19695202,100,4656.23,13.4879,1.00021,100,0.00979587,1.00003,4656.19695202,1.00924,4656.19695202,500.0
0.01,249.005050097,249.005050097,99.9958014258,0.1,1,0.982355,3253.23,99.9971032982,4.22592e-05,0.0101797,4.22335e-09,4655.16555395,100,4655.21,15.657,1.0003,100,0.00982057,1.00003,4655.16555395,1.01828,4655.16555395,500.0
