VarJ,VarNormIw,Delta,VarVanillaIw,AvgDiscRet,AvgNormIw,eRenyi2,VarDiscRet,ESSRenyi,J,MaxNormIw,BatchSize,IterType,MinVanillaIw,EpsThisIter,AvgEpLen,MaxVanillaIw,Bound,MinNormIw,ESSClassic,VarRet,AvgRet,VanillaAvgRet,AvgVanillaIw
90.6058,1.21193e-06,0.1,0.0119578,-91.7029863195,0.01,1.01578,9397.31135696,98.4462394338,-89.5975,0.0161108,100,1,0.882725,100,124.91,1.6003,-215.724,0.00888669,98.8144102891,9397.31135696,-91.7029863195,-91.7029863195,0.993312
42.5905,9.57305e-07,0.1,0.00959328,-69.7205112961,0.01,1.01021,2586.81682953,98.9895840721,-68.3684,0.0115611,100,1,0.689456,100,99.61,1.15733,-194.148,0.00688728,99.0611548176,2586.81682953,-69.7205112961,-69.7205112961,1.00106
72.3665,4.09031e-06,0.1,0.0385467,-83.2644474572,0.01,1.03618,7289.26756541,96.508260246,-78.2283,0.012387,100,1,0.317637,100,114.56,1.20249,-205.615,0.00327202,96.1081565634,7289.26756541,-83.2644474572,-83.2644474572,0.970767
46.6864,5.99158e-07,0.1,0.00622969,-71.3630958469,0.01,1.00438,2577.84945968,99.5641121841,-70.8065,0.0122767,100,1,0.848673,100,101.78,1.25182,-196.209,0.00832297,99.410317167,2577.84945968,-71.3630958469,-71.3630958469,1.01968
56.0301,2.94654e-06,0.1,0.0303247,-76.491049591,0.01,1.02518,4968.76973617,97.5439837643,-73.364,0.0180102,100,1,0.485788,100,106.98,1.82709,-200.072,0.00478855,97.1656146066,4968.76973617,-76.491049591,-76.491049591,1.01448
58.4465,5.44403e-07,0.1,0.00546837,-74.3941788889,0.01,1.00546,3794.93407285,99.4569036501,-73.7025,0.0126839,100,1,0.899425,100,104.6,1.27122,-199.186,0.00897421,99.4639077392,3794.93407285,-74.3941788889,-74.3941788889,1.00223
10.5002,8.31789e-07,0.1,0.0085315,-62.0219510591,0.01,1.00835,113.957629603,99.1722530757,-61.8063,0.0107705,100,1,0.609952,100,90.27,1.09079,-87.7788,0.00602267,99.1832360572,113.957629603,-62.0219510591,-62.0219510591,1.01276
59.047,1.74672e-07,0.1,0.00171929,-72.5936877958,0.01,1.00319,3786.16444372,99.6818681985,-72.1737,0.0118434,100,1,0.948525,100,102.8,1.175,-197.507,0.00956061,99.8273984551,3786.16444372,-72.5936877958,-72.5936877958,0.992118
57.9648,5.98344e-07,0.1,0.00590562,-73.3611049189,0.01,1.00519,3780.67575524,99.4833832809,-72.7125,0.0123417,100,1,0.845777,100,103.09,1.22612,-198.18,0.00851331,99.4110970039,3780.67575524,-73.3611049189,-73.3611049189,0.993476
75.7493,1.70618e-06,0.1,0.0180072,-84.4673692398,0.01,1.02171,7239.98893339,97.8750473122,-81.5446,0.0111867,100,1,0.421192,100,116.34,1.14925,-208.039,0.00409987,98.3389472458,7239.98893339,-84.4673692398,-84.4673692398,1.02733
48.2801,3.85894e-07,0.1,0.00384373,-68.2223829621,0.01,1.00341,2600.92101863,99.6600896329,-67.773,0.0141204,100,1,0.945043,100,96.49,1.40926,-193.115,0.00946911,99.6194542374,2600.92101863,-68.2223829621,-68.2223829621,0.998027
76.0313,4.09163e-07,0.1,0.00411257,-81.2967013596,0.01,1.00379,6094.18868857,99.6224052459,-80.8108,0.0130189,100,1,0.905747,100,113.23,1.30522,-206.19,0.00903439,99.5965392841,6094.18868857,-81.2967013596,-81.2967013596,1.00256
67.2074,5.41071e-07,0.1,0.00549241,-77.5883800671,0.01,1.0055,4945.8169426,99.4528828101,-76.8818,0.0113016,100,1,0.74725,100,108.97,1.13866,-202.369,0.00741672,99.4671763194,4945.8169426,-77.5883800671,-77.5883800671,1.00752
59.6314,4.79464e-07,0.1,0.00478297,-75.4983848765,0.01,1.00528,3800.86350079,99.4749955561,-74.8713,0.0114112,100,1,0.777317,100,106.23,1.13973,-200.343,0.00778265,99.5275618853,3800.86350079,-75.4983848765,-75.4983848765,0.998782
66.0256,6.15956e-07,0.1,0.00624463,-76.8656795667,0.01,1.008,4958.65452795,99.2060777649,-75.8878,0.0108873,100,1,0.672082,100,107.52,1.09623,-201.53,0.00667488,99.3939034129,4958.65452795,-76.8656795667,-76.8656795667,1.00688
50.2641,2.0383e-08,0.1,0.000201654,-70.1714506751,0.01,1.00045,2592.93219772,99.9552450299,-70.1145,0.0104335,100,1,0.977915,100,99.97,1.03776,-195.284,0.00983176,99.9798144541,2592.93219772,-70.1714506751,-70.1714506751,0.994649
59.2981,4.36724e-07,0.1,0.00440346,-72.4555773789,0.01,1.00384,3825.04663724,99.617803171,-71.9579,0.0121779,100,1,0.942481,100,102.08,1.22283,-197.333,0.00938597,99.5695082959,3825.04663724,-72.4555773789,-72.4555773789,1.00414
48.0216,4.32145e-07,0.1,0.00434349,-69.5822753397,0.01,1.00284,2577.69171898,99.7172742307,-69.2274,0.0133969,100,1,0.947226,100,99.12,1.34311,-194.544,0.00944819,99.5739877653,2577.69171898,-69.5822753397,-69.5822753397,1.00255
60.0044,2.27482e-07,0.1,0.0022719,-72.0225313333,0.01,1.00259,3824.74487147,99.7416630848,-71.6895,0.0122276,100,1,0.958221,100,101.59,1.22197,-196.994,0.00958836,99.7752974673,3824.74487147,-72.0225313333,-72.0225313333,0.999358
53.3743,1.19995e-06,0.1,0.0118611,-75.3901550429,0.01,1.01327,3779.88063252,98.6900399696,-73.7863,0.0117922,100,1,0.623448,100,106.93,1.1724,-199.757,0.00627074,98.8259856718,3779.88063252,-75.3901550429,-75.3901550429,0.994217
88.176,3.37047e-06,0.1,0.0325892,-91.5532334843,0.01,1.02856,9425.0635824,97.2233210113,-88.0297,0.0126412,100,1,0.392917,100,124.51,1.24302,-214.947,0.00399585,96.7709442363,9425.0635824,-91.5532334843,-91.5532334843,0.983312
60.15,1.61356e-06,0.1,0.0166282,-76.4317958708,0.01,1.01879,4985.13685641,98.1555512314,-74.0742,0.0124256,100,1,0.623522,100,107.28,1.26138,-200.387,0.00614217,98.4277050706,4985.13685641,-76.4317958708,-76.4317958708,1.01515
52.8547,1.10001e-06,0.1,0.0109019,-74.5597671218,0.01,1.01407,3767.98247834,98.612866283,-72.5888,0.0122859,100,1,0.552104,100,105.89,1.22309,-198.608,0.00554584,98.9227254941,3767.98247834,-74.5597671218,-74.5597671218,0.995527
32.73,4.00903e-07,0.1,0.00398004,-65.2223936361,0.01,1.00333,1367.0704577,99.6683072883,-64.8035,0.0113957,100,1,0.735834,100,94.03,1.13544,-190.153,0.0073851,99.6046779775,1367.0704577,-65.2223936361,-65.2223936361,0.996377
82.2572,3.07416e-06,0.1,0.0311774,-87.6063833013,0.01,1.01885,8361.47735545,98.1503257283,-85.0499,0.0175875,100,1,0.862826,100,120.01,1.77118,-211.366,0.00856774,97.046419191,8361.47735545,-87.6063833013,-87.6063833013,1.00706
42.4676,1.44628e-06,0.1,0.0146712,-69.76214037,0.01,1.00971,2583.72706273,99.0385760825,-68.4989,0.011567,100,1,0.463615,100,99.74,1.16501,-194.245,0.0046031,98.5883986458,2583.72706273,-69.76214037,-69.76214037,1.00718
74.0019,8.86997e-07,0.1,0.00896795,-82.1112041579,0.01,1.00843,6061.02466736,99.1644100754,-80.9605,0.0120562,100,1,0.699332,100,114.17,1.21226,-206.628,0.00695501,99.1295235071,6061.02466736,-82.1112041579,-82.1112041579,1.00551
66.9241,1.10563e-06,0.1,0.0111265,-77.2851408912,0.01,1.00644,4976.84908245,99.3602224522,-76.4568,0.0160385,100,1,0.840802,100,107.77,1.60893,-202.001,0.00838149,98.9173114723,4976.84908245,-77.2851408912,-77.2851408912,1.00317
59.1872,3.88918e-07,0.1,0.00390239,-73.6223577355,0.01,1.00323,3786.87951261,99.6783976754,-73.2109,0.0130436,100,1,0.93377,100,103.7,1.30657,-198.556,0.00932189,99.6164746432,3786.87951261,-73.6223577355,-73.6223577355,1.0017
35.8807,1.18734e-07,0.1,0.00118153,-64.7924504477,0.01,1.00157,1387.53243072,99.8436871596,-64.5896,0.0111965,100,1,0.961779,100,92.7,1.1169,-189.827,0.00964141,99.8825785331,1387.53243072,-64.7924504477,-64.7924504477,0.99755
66.0212,1.03375e-06,0.1,0.0102174,-80.3315277973,0.01,1.00629,4917.44665747,99.3753948577,-79.5095,0.0163335,100,1,0.928398,100,112.04,1.62383,-205.041,0.00933839,98.9869600706,4917.44665747,-80.3315277973,-80.3315277973,0.994173
58.1095,3.84564e-07,0.1,0.0038697,-72.4145150852,0.01,1.00525,3803.610771,99.478215992,-71.6946,0.0119519,100,1,0.753334,100,102.71,1.19893,-197.165,0.00750989,99.6207318193,3803.610771,-72.4145150852,-72.4145150852,1.00312
82.2976,5.11566e-07,0.1,0.00499868,-83.5230929379,0.01,1.0063,7294.63833893,99.3736172455,-82.6935,0.0138514,100,1,0.908443,100,114.77,1.36921,-208.229,0.00919011,99.4960955282,7294.63833893,-83.5230929379,-83.5230929379,0.9885
65.5776,9.4057e-07,0.1,0.00942511,-75.2058167924,0.01,1.00912,4996.58348502,99.0961732607,-74.0679,0.0130389,100,1,0.686885,100,104.62,1.30524,-199.78,0.00686178,99.0774213128,4996.58348502,-75.2058167924,-75.2058167924,1.00103
48.9524,1.92445e-07,0.1,0.00191588,-68.0030074969,0.01,1.00238,2615.19574988,99.7627535854,-67.6993,0.0111147,100,1,0.895442,100,96.57,1.10899,-192.983,0.00897444,99.8098366737,2615.19574988,-68.0030074969,-68.0030074969,0.997769
56.376,8.58343e-07,0.1,0.00889769,-74.5288545159,0.01,1.00795,3757.12990059,99.2108648129,-73.4813,0.012627,100,1,0.871431,100,105.24,1.28561,-199.119,0.00855903,99.157366449,3757.12990059,-74.5288545159,-74.5288545159,1.01814
61.685,1.66743e-06,0.1,0.0164874,-80.0152723566,0.01,1.01511,4896.48731392,98.5119178685,-78.1799,0.0115154,100,1,0.621263,100,112.84,1.14506,-204.264,0.00624775,98.3760290407,4896.48731392,-80.0152723566,-80.0152723566,0.994379
75.4034,9.99902e-07,0.1,0.0100123,-80.1437171951,0.01,1.00695,6124.52148443,99.3100535144,-79.2957,0.0136855,100,1,0.757698,100,110.82,1.36946,-204.872,0.00757196,99.0198070833,6124.52148443,-80.1437171951,-80.1437171951,1.00066
87.0828,9.49334e-07,0.1,0.00947424,-88.7057748792,0.01,1.00898,8292.23844671,99.110304917,-87.5415,0.0139213,100,1,0.897852,100,121.52,1.39072,-213.245,0.00898756,99.0688989068,8292.23844671,-88.7057748792,-88.7057748792,0.998994
63.0367,2.36867e-06,0.1,0.0226655,-77.0916905876,0.01,1.01441,4941.99340166,98.5790741243,-75.5195,0.0116629,100,1,0.425699,100,108.21,1.14087,-201.56,0.00435183,97.708723766,4941.99340166,-77.0916905876,-77.0916905876,0.978207
31.3493,6.88021e-07,0.1,0.00683853,-65.2089876808,0.01,1.0046,1344.05111043,99.5424913461,-64.6236,0.0113931,100,1,0.631023,100,93.95,1.13586,-190.05,0.00632943,99.3234872842,1344.05111043,-65.2089876808,-65.2089876808,0.996967
82.3285,2.16108e-06,0.1,0.0226187,-86.541795463,0.01,1.02631,8411.26264592,97.436337031,-82.9561,0.0114967,100,1,0.596043,100,118.37,1.17618,-209.733,0.00582611,97.9053391335,8411.26264592,-86.541795463,-86.541795463,1.02305
77.7222,1.80384e-06,0.1,0.0187975,-82.7736778142,0.01,1.01676,7284.40635793,98.3516851999,-80.6423,0.0139463,100,1,0.795828,100,114.02,1.42367,-206.829,0.00779595,98.2455238065,7284.40635793,-82.7736778142,-82.7736778142,1.02082
59.0176,2.41986e-07,0.1,0.0023979,-72.7533171423,0.01,1.00351,3811.38872277,99.6498609006,-72.3173,0.0118414,100,1,0.911262,100,102.26,1.17875,-197.678,0.00915425,99.7609942794,3811.38872277,-72.7533171423,-72.7533171423,0.995452
32.8547,3.87747e-07,0.1,0.0038857,-65.8933839898,0.01,1.00333,1365.71203472,99.6680586074,-65.4725,0.0117516,100,1,0.801347,100,94.79,1.1764,-190.822,0.00800497,99.6175848335,1365.71203472,-65.8933839898,-65.8933839898,1.00106
60.0658,3.94299e-06,0.1,0.0405707,-82.0173604499,0.01,1.03733,6100.80257022,96.4012686627,-77.5515,0.013932,100,1,0.368173,100,113.8,1.41321,-205.008,0.0036296,96.2430344683,6100.80257022,-82.0173604499,-82.0173604499,1.01436
47.1455,5.60056e-07,0.1,0.00560976,-68.7279884009,0.01,1.00528,2609.5958709,99.4752668668,-68.0454,0.012216,100,1,0.803249,100,98.07,1.22261,-193.518,0.0080259,99.4486110378,2609.5958709,-68.7279884009,-68.7279884009,1.00082
60.7326,5.76745e-08,0.1,0.000574859,-73.7905896802,0.01,1.00076,3798.44035874,99.923716607,-73.6888,0.0111593,100,1,0.953211,100,103.99,1.1141,-198.88,0.00954774,99.9429241588,3798.44035874,-73.7905896802,-73.7905896802,0.998363
77.2831,1.70304e-07,0.1,0.00167059,-80.0233537497,0.01,1.00171,6165.6779564,99.829785178,-79.8115,0.0116034,100,1,0.902159,100,111.18,1.14924,-205.06,0.00910879,99.8316413214,6165.6779564,-80.0233537497,-80.0233537497,0.990427
33.2491,3.46593e-07,0.1,0.00345302,-67.3102003567,0.01,1.00278,1352.54304996,99.7225493694,-66.966,0.0109238,100,1,0.766902,100,96.86,1.09035,-192.283,0.00768335,99.6580200499,1352.54304996,-67.3102003567,-67.3102003567,0.998135
73.6377,1.06725e-06,0.1,0.0106861,-80.2828911567,0.01,1.00772,6138.1392018,99.2341965499,-79.2749,0.0160637,100,1,0.919564,100,111.49,1.6074,-204.899,0.00918976,98.9544931976,6138.1392018,-80.2828911567,-80.2828911567,1.00064
61.7212,1.90621e-06,0.1,0.0187272,-75.7802919665,0.01,1.01848,4985.49558253,98.1853070041,-73.5853,0.0112406,100,1,0.313316,100,106.27,1.11415,-199.879,0.00316105,98.1478051146,4985.49558253,-75.7802919665,-75.7802919665,0.991179
47.9267,2.24385e-07,0.1,0.002271,-70.2308498324,0.01,1.00228,2572.70368123,99.7723647013,-69.9177,0.0119346,100,1,0.947082,100,100.17,1.20066,-195.201,0.00941404,99.7783841459,2572.70368123,-70.2308498324,-70.2308498324,1.00603
69.0497,3.28974e-07,0.1,0.00329091,-76.2167571785,0.01,1.00314,4992.41123234,99.6866775821,-75.8313,0.0118494,100,1,0.857734,100,107.29,1.18515,-201.167,0.00857581,99.6753843724,4992.41123234,-76.2167571785,-76.2167571785,1.00018
48.4108,2.05749e-07,0.1,0.00207954,-69.8674513516,0.01,1.00185,2577.42004938,99.815162571,-69.6218,0.011987,100,1,0.958817,100,99.53,1.20511,-194.873,0.00953721,99.7967168485,2577.42004938,-69.8674513516,-69.8674513516,1.00534
65.4244,6.5379e-07,0.1,0.00649658,-75.9316424668,0.01,1.00857,4992.5260598,99.1499817269,-74.88,0.0113314,100,1,0.751454,100,106.04,1.12955,-200.555,0.0075384,99.3569233002,4992.5260598,-75.9316424668,-75.9316424668,0.996835
75.9324,1.87745e-06,0.1,0.0186254,-84.0758445731,0.01,1.02058,7235.73681564,97.983288449,-81.5304,0.0118318,100,1,0.542604,100,116.18,1.17848,-207.954,0.0054477,98.1752157257,7235.73681564,-84.0758445731,-84.0758445731,0.996022
98.9527,8.25393e-07,0.1,0.0083284,-93.725823272,0.01,1.01002,10530.1012825,99.0077517404,-92.4191,0.0120762,100,1,0.668587,100,127.11,1.21306,-218.187,0.00665592,99.1894930537,10530.1012825,-93.725823272,-93.725823272,1.0045
48.7206,2.47939e-07,0.1,0.00246921,-68.5999128112,0.01,1.00281,2611.00380253,99.7202021601,-68.2448,0.0118954,100,1,0.929226,100,97.61,1.1871,-193.549,0.00931139,99.7551458704,2611.00380253,-68.5999128112,-68.5999128112,0.997945
55.8031,8.05278e-07,0.1,0.00792898,-72.8117201529,0.01,1.00843,3826.90408368,99.1639997882,-71.681,0.0116583,100,1,0.681489,100,102.6,1.15683,-197.349,0.00686789,99.2090779621,3826.90408368,-72.8117201529,-72.8117201529,0.992283
68.2355,2.25625e-07,0.1,0.00222638,-77.3939327317,0.01,1.00377,4979.03886904,99.624239096,-76.9239,0.0110887,100,1,0.773725,100,108.62,1.10151,-202.302,0.00778897,99.7771463363,4979.03886904,-77.3939327317,-77.3939327317,0.99336
46.1883,4.06278e-07,0.1,0.00410161,-72.6513393798,0.01,1.00534,2581.96411115,99.46868505,-71.984,0.0118017,100,1,0.79826,100,103.47,1.1858,-197.459,0.00794473,99.5994171762,2581.96411115,-72.6513393798,-72.6513393798,1.00477
46.3926,3.68217e-07,0.1,0.00375892,-71.2486990574,0.01,1.00643,2575.21774641,99.3607755928,-70.486,0.0112104,100,1,0.80425,100,101.47,1.13266,-196.031,0.00795996,99.6367728714,2575.21774641,-71.2486990574,-71.2486990574,1.01037
73.113,1.25973e-06,0.1,0.0123917,-79.1948220916,0.01,1.01005,6174.01468831,99.0045266385,-77.8998,0.0140807,100,1,0.829607,100,109.83,1.39653,-203.661,0.00836463,98.7681753899,6174.01468831,-79.1948220916,-79.1948220916,0.991803
76.4056,1.65743e-06,0.1,0.0166045,-83.1352418195,0.01,1.01851,7270.8393258,98.1823421065,-80.799,0.0139983,100,1,0.628666,100,114.89,1.40111,-207.095,0.00628093,98.3856525969,7270.8393258,-83.1352418195,-83.1352418195,1.00091
35.4655,1.74533e-07,0.1,0.00176771,-66.3313516766,0.01,1.00123,1355.30254079,99.8770796096,-66.1762,0.0114854,100,1,0.967256,100,95.65,1.15589,-191.395,0.00961112,99.8274843747,1355.30254079,-66.3313516766,-66.3313516766,1.00639
62.3115,1.44978e-06,0.1,0.0150951,-76.1445520078,0.01,1.01437,4993.9948852,98.5830014468,-74.2736,0.0131385,100,1,0.640461,100,106.16,1.34064,-200.312,0.00627661,98.5850327554,4993.9948852,-76.1445520078,-76.1445520078,1.02039
68.6732,2.3153e-07,0.1,0.0023028,-77.1719211006,0.01,1.00238,4966.25167598,99.7623620607,-76.8708,0.0124372,100,1,0.952596,100,108.21,1.24036,-202.162,0.00955178,99.7713192153,4966.25167598,-77.1719211006,-77.1719211006,0.997297
60.5814,1.19486e-07,0.1,0.00118131,-72.4797534961,0.01,1.00165,3818.99182861,99.8357138403,-72.2793,0.011244,100,1,0.894657,100,102.22,1.11801,-197.521,0.00899771,99.8818676006,3818.99182861,-72.4797534961,-72.4797534961,0.994316
66.2735,7.08651e-07,0.1,0.00707834,-79.3467778759,0.01,1.00686,4903.27973734,99.3183546505,-78.4965,0.0130383,100,1,0.776724,100,111.31,1.30307,-204.067,0.00777172,99.3033218242,4903.27973734,-79.3467778759,-79.3467778759,0.999424
55.4269,8.87234e-07,0.1,0.00901457,-72.1523082094,0.01,1.00798,3802.09570053,99.2082483054,-71.1319,0.0125678,100,1,0.707156,100,102.11,1.26681,-196.764,0.00701556,99.1293127195,3802.09570053,-72.1523082094,-72.1523082094,1.00798
67.8757,4.05139e-07,0.1,0.004025,-76.5955353555,0.01,1.00431,4992.29817953,99.571214847,-76.0366,0.012746,100,1,0.941335,100,107.02,1.27044,-201.448,0.00944416,99.6005217137,4992.29817953,-76.5955353555,-76.5955353555,0.996738
67.6466,6.56015e-07,0.1,0.00658602,-78.0785047281,0.01,1.00555,4944.26729749,99.4478247958,-77.3914,0.0147162,100,1,0.880579,100,109.22,1.47452,-202.881,0.00878848,99.3547695745,4944.26729749,-78.0785047281,-78.0785047281,1.00197
86.2922,1.57595e-06,0.1,0.0163651,-86.6774707994,0.01,1.01249,8398.97076947,98.766032128,-85.1202,0.0163772,100,1,0.79107,100,118.57,1.66889,-211.042,0.00776295,98.4637726216,8398.97076947,-86.6774707994,-86.6774707994,1.01903
36.1477,1.17832e-07,0.1,0.00118393,-65.7977066885,0.01,1.00065,1376.24575448,99.9349540652,-65.713,0.0127097,100,1,0.974373,100,94.7,1.27399,-190.895,0.00972064,99.8834888894,1376.24575448,-65.7977066885,-65.7977066885,1.00237
70.6255,1.25029e-06,0.1,0.0125097,-78.8842424443,0.01,1.01613,6194.84840612,98.4129077217,-76.9036,0.0123963,100,1,0.647111,100,109.01,1.23996,-203.049,0.00646937,98.7773603509,6194.84840612,-78.8842424443,-78.8842424443,1.00027
67.2941,6.66371e-07,0.1,0.00666068,-74.1935896328,0.01,1.00524,5001.77959408,99.4787232592,-73.5174,0.0132756,100,1,0.90182,100,103.77,1.32726,-198.987,0.00902025,99.3445965613,5001.77959408,-74.1935896328,-74.1935896328,0.999773
9.73947,2.27454e-07,0.1,0.00226657,-61.5939473343,0.01,1.00195,97.1056312145,99.8049613557,-61.5378,0.0107354,100,1,0.818762,100,89.86,1.07165,-89.0992,0.008202,99.7753104758,97.1056312145,-61.5939473343,-61.5939473343,0.998247
76.243,1.8081e-06,0.1,0.0181615,-84.5903451727,0.01,1.01884,7263.90111318,98.1508195432,-82.2109,0.013478,100,1,0.641712,100,116.59,1.35079,-208.525,0.00640289,98.241417403,7263.90111318,-84.5903451727,-84.5903451727,1.00222
45.7809,5.1171e-07,0.1,0.00514626,-69.8342301485,0.01,1.00522,2578.8712963,99.4805754181,-69.1806,0.0113992,100,1,0.766218,100,99.6,1.14316,-194.648,0.00764045,99.4959484232,2578.8712963,-69.8342301485,-69.8342301485,1.00284
97.7243,1.55879e-06,0.1,0.0150412,-95.085525295,0.01,1.0126,10453.5549967,98.7559744623,-93.6223,0.0114631,100,1,0.587845,100,128.51,1.12603,-219.551,0.00598432,98.4802505558,10453.5549967,-95.085525295,-95.085525295,0.982309
64.6756,4.35809e-06,0.1,0.0399065,-80.8079225551,0.01,1.03365,6127.37488026,96.7444194925,-76.9366,0.0128796,100,1,0.422208,100,112.63,1.23247,-204.168,0.00441218,95.8639488652,6127.37488026,-80.8079225551,-80.8079225551,0.956915
61.915,1.61995e-06,0.1,0.016517,-75.6033687851,0.01,1.01327,4993.72560864,98.6900515803,-73.7167,0.0140935,100,1,0.611733,100,106.29,1.4231,-199.686,0.00605825,98.4215781026,4993.72560864,-75.6033687851,-75.6033687851,1.00975
56.7537,0.000465404,0.1,7.88174,-74.7491794267,0.01,1.07623,3762.15855996,92.9166491288,-68.657,0.222486,100,1,0.759941,100,105.67,28.9534,-198.482,0.00583961,17.8332610554,3762.15855996,-74.7491794267,-74.7491794267,1.30136
71.6184,1.01859e-06,0.1,0.010491,-81.107211553,0.01,1.01193,6125.57298808,98.8213218997,-79.5787,0.0123554,100,1,0.716401,100,112.38,1.25391,-205.465,0.00705908,99.001665218,6125.57298808,-81.107211553,-81.107211553,1.01486
66.5205,1.02061e-06,0.1,0.0098285,-78.8735928063,0.01,1.00835,4929.81125894,99.1718427235,-77.8314,0.0138055,100,1,0.58176,100,110.73,1.35477,-203.487,0.0059283,98.9997108512,4929.81125894,-78.8735928063,-78.8735928063,0.981327
75.2009,6.27201e-07,0.1,0.00622388,-79.1170677231,0.01,1.00625,6158.44111166,99.3790680061,-78.3314,0.0125764,100,1,0.927367,100,110.1,1.2528,-203.864,0.00930945,99.3828994664,6158.44111166,-79.1170677231,-79.1170677231,0.996156
74.0745,6.28702e-07,0.1,0.0063527,-82.0750702097,0.01,1.00689,6098.62975248,99.3152621387,-81.1814,0.0125235,100,1,0.782979,100,114.1,1.25887,-206.754,0.00778922,99.3814197552,6098.62975248,-82.0750702097,-82.0750702097,1.00521
56.8917,8.01314e-07,0.1,0.00772004,-72.5022362319,0.01,1.00685,3829.4451919,99.3201302861,-71.6555,0.0120774,100,1,0.748275,100,101.83,1.18544,-197.223,0.00762347,99.2129586219,3829.4451919,-72.5022362319,-72.5022362319,0.981541
81.0834,6.01956e-07,0.1,0.00596522,-81.5366614754,0.01,1.009,7348.02790266,99.1076351653,-80.322,0.0135241,100,1,0.914671,100,112.38,1.34629,-206.025,0.00918828,99.4075917406,7348.02790266,-81.5366614754,-81.5366614754,0.995476
35.2439,1.96422e-07,0.1,0.00196304,-65.4966983204,0.01,1.00191,1360.81479616,99.8090344664,-65.2497,0.0114523,100,1,0.917749,100,93.85,1.14488,-190.512,0.00918024,99.8059117745,1360.81479616,-65.4966983204,-65.4966983204,0.999701
72.6624,1.50615e-06,0.1,0.0144964,-79.4007533303,0.01,1.01408,6154.49938156,98.6120200374,-77.6559,0.0125835,100,1,0.589125,100,110.78,1.23451,-203.676,0.00600499,98.5307741381,6154.49938156,-79.4007533303,-79.4007533303,0.981059
68.4126,3.07781e-07,0.1,0.00308199,-77.3287071915,0.01,1.00263,4972.71014246,99.7381409625,-77.0187,0.0119311,100,1,0.840302,100,108.19,1.19392,-202.316,0.00839732,99.6962094272,4972.71014246,-77.3287071915,-77.3287071915,1.00068
56.6566,1.8422e-06,0.1,0.0195868,-72.5623450392,0.01,1.0068,3787.96618155,99.3242109608,-71.671,0.0165026,100,1,0.932248,100,102.68,1.70163,-197.238,0.00904104,98.2088827686,3787.96618155,-72.5623450392,-72.5623450392,1.03113
53.3755,3.46575e-06,0.1,0.0342625,-76.6564029823,0.01,1.02875,4984.79437423,97.2052728532,-72.5997,0.0120646,100,1,0.418024,100,107.07,1.19957,-199.526,0.00420427,96.6827426237,4984.79437423,-76.6564029823,-76.6564029823,0.994285
92.6713,1.38931e-06,0.1,0.0142319,-89.2534641914,0.01,1.01239,9536.27115176,98.7761732588,-87.6833,0.0168702,100,1,0.778126,100,121.5,1.70746,-213.598,0.00768808,98.6432365639,9536.27115176,-89.2534641914,-89.2534641914,1.01212
59.4775,3.43784e-07,0.1,0.003441,-74.8082787117,0.01,1.00326,3794.11331496,99.6746668365,-74.3935,0.011377,100,1,0.742384,100,105.62,1.13823,-199.751,0.00742042,99.660823199,3794.11331496,-74.8082787117,-74.8082787117,1.00046
67.0009,7.69246e-07,0.1,0.00766959,-75.939162086,0.01,1.00742,4996.56050714,99.2629772972,-74.9988,0.0109124,100,1,0.687729,100,106.4,1.08962,-200.605,0.00688753,99.2442197692,4996.56050714,-75.939162086,-75.939162086,0.998512
66.581,7.79667e-07,0.1,0.0077403,-74.9592598663,0.01,1.00735,4993.26147815,99.2706009436,-74.0611,0.0153092,100,1,0.811475,100,104.87,1.52537,-199.662,0.00814425,99.2340641825,4993.26147815,-74.9592598663,-74.9592598663,0.996379
58.919,3.10688e-07,0.1,0.00308255,-71.9359563911,0.01,1.00392,3809.23089402,99.6096056693,-71.4309,0.0125428,100,1,0.941497,100,101.18,1.24936,-196.818,0.00945205,99.693345183,3809.23089402,-71.9359563911,-71.9359563911,0.996077
58.7616,4.57859e-07,0.1,0.00456519,-73.4450730535,0.01,1.00465,3805.19715166,99.5368100504,-72.8373,0.0129668,100,1,0.931558,100,103.35,1.29478,-198.271,0.00932925,99.548808868,3805.19715166,-73.4450730535,-73.4450730535,0.998536
9.72933,3.70262e-07,0.1,0.00364171,-62.5342572626,0.01,1.00581,95.2721870528,99.4226484923,-62.3713,0.0120596,100,1,0.837852,100,91.24,1.196,-89.3796,0.0084483,99.6347659413,95.2721870528,-62.5342572626,-62.5342572626,0.99174
63.1966,1.55818e-06,0.1,0.016387,-74.9183816791,0.01,1.00972,5032.17589502,99.0376406665,-73.5851,0.0155026,100,1,0.895059,100,104.42,1.58981,-199.334,0.00872794,98.4808493034,5032.17589502,-74.9183816791,-74.9183816791,1.02551
66.9138,3.2642e-07,0.1,0.00324449,-79.0243704699,0.01,1.00545,4929.95430664,99.4578116267,-78.3027,0.0121781,100,1,0.927757,100,110.32,1.21413,-203.786,0.00930571,99.6778549725,4929.95430664,-79.0243704699,-79.0243704699,0.996976
73.8421,2.65058e-06,0.1,0.0259495,-84.2380230884,0.01,1.02738,7258.03982597,97.3352180125,-80.5915,0.0130679,100,1,0.494454,100,116.62,1.293,-207.436,0.00499726,97.4430080227,7258.03982597,-84.2380230884,-84.2380230884,0.98945
