VarRet,BatchSize,J,AvgVanillaIw,MaxNormIw,EpsThisIter,IterType,MinNormIw,AvgDiscRet,AvgNormIw,VarVanillaIw,VanillaAvgRet,MinVanillaIw,MaxVanillaIw,AvgRet,Delta,Bound,VarJ,ESSClassic,eRenyi2,AvgEpLen,ESSRenyi,VarDiscRet,VarNormIw
2396.08504987,100,-424.355,1.0,0.01,100,1,0.01,-424.35536584,0.01,,-424.35536584,1.0,1.0,-424.35536584,0.6,-475.23,48.7045,100.0,1.0,500.0,100.0,2396.08504987,3.50449e-18
1476.93340342,100,-424.951,1.0,0.01,100,1,0.01,-424.950685784,0.01,,-424.950685784,1.0,1.0,-424.950685784,0.6,-469.477,38.2383,100.0,1.0,500.0,100.0,1476.93340342,3.50449e-18
2159.13118513,100,-423.236,1.0,0.01,100,1,0.01,-423.23601484,0.01,,-423.23601484,1.0,1.0,-423.23601484,0.6,-470.276,46.2335,100.0,1.0,500.0,100.0,2159.13118513,3.50449e-18
2062.55648164,100,-424.31,1.0,0.01,100,1,0.01,-424.3095549,0.01,,-424.3095549,1.0,1.0,-424.3095549,0.6,-474.637,45.1877,100.0,1.0,500.0,100.0,2062.55648164,3.50449e-18
2101.12289221,100,-420.539,1.0,0.01,100,1,0.01,-420.539280846,0.01,,-420.539280846,1.0,1.0,-420.539280846,0.6,-470.617,45.6082,100.0,1.0,500.0,100.0,2101.12289221,3.50449e-18
1236.1718314,100,-416.387,1.0,0.01,100,1,0.01,-416.387014534,0.01,,-416.387014534,1.0,1.0,-416.387014534,0.6,-460.117,34.983,100.0,1.0,500.0,100.0,1236.1718314,3.50449e-18
1805.20613965,100,-425.126,1.0,0.01,100,1,0.01,-425.126418573,0.01,,-425.126418573,1.0,1.0,-425.126418573,0.6,-472.479,42.2747,100.0,1.0,500.0,100.0,1805.20613965,3.50449e-18
2276.38436634,100,-421.231,1.0,0.01,100,1,0.01,-421.231184751,0.01,,-421.231184751,1.0,1.0,-421.231184751,0.6,-465.053,47.4723,100.0,1.0,500.0,100.0,2276.38436634,3.50449e-18
2024.33207365,100,-422.578,1.0,0.01,100,1,0.01,-422.578015073,0.01,,-422.578015073,1.0,1.0,-422.578015073,0.6,-472.149,44.767,100.0,1.0,500.0,100.0,2024.33207365,3.50449e-18
2066.86588422,100,-421.787,1.0,0.01,100,1,0.01,-421.787109416,0.01,,-421.787109416,1.0,1.0,-421.787109416,0.6,-470.584,45.2349,100.0,1.0,500.0,100.0,2066.86588422,3.50449e-18
1709.09126868,100,-427.372,1.0,0.01,100,1,0.01,-427.372250499,0.01,,-427.372250499,1.0,1.0,-427.372250499,0.6,-471.938,41.1339,100.0,1.0,500.0,100.0,1709.09126868,3.50449e-18
1393.74466979,100,-414.958,1.0,0.01,100,1,0.01,-414.958105322,0.01,,-414.958105322,1.0,1.0,-414.958105322,0.6,-459.563,37.1458,100.0,1.0,500.0,100.0,1393.74466979,3.50449e-18
1381.86137831,100,-423.236,1.0,0.01,100,1,0.01,-423.236181959,0.01,,-423.236181959,1.0,1.0,-423.236181959,0.6,-465.813,36.9871,100.0,1.0,500.0,100.0,1381.86137831,3.50449e-18
1482.95812217,100,-409.811,1.0,0.01,100,1,0.01,-409.810529303,0.01,,-409.810529303,1.0,1.0,-409.810529303,0.6,-462.56,38.3162,100.0,1.0,500.0,100.0,1482.95812217,3.50449e-18
1659.57920253,100,-418.938,1.0,0.01,100,1,0.01,-418.937559847,0.01,,-418.937559847,1.0,1.0,-418.937559847,0.6,-463.271,40.5337,100.0,1.0,500.0,100.0,1659.57920253,3.50449e-18
1426.63440448,100,-415.922,1.0,0.01,100,1,0.01,-415.922305874,0.01,,-415.922305874,1.0,1.0,-415.922305874,0.6,-459.658,37.5815,100.0,1.0,500.0,100.0,1426.63440448,3.50449e-18
1816.66618379,100,-421.796,1.0,0.01,100,1,0.01,-421.795936063,0.01,,-421.795936063,1.0,1.0,-421.795936063,0.6,-467.814,42.4087,100.0,1.0,500.0,100.0,1816.66618379,3.50449e-18
1587.77267637,100,-420.48,1.0,0.01,100,1,0.01,-420.48010231,0.01,,-420.48010231,1.0,1.0,-420.48010231,0.6,-463.26,39.6471,100.0,1.0,500.0,100.0,1587.77267637,3.50449e-18
1526.21912869,100,-417.853,1.0,0.01,100,1,0.01,-417.8532444,0.01,,-417.8532444,1.0,1.0,-417.8532444,0.6,-459.975,38.871,100.0,1.0,500.0,100.0,1526.21912869,3.50449e-18
1619.11961705,100,-412.941,1.0,0.01,100,1,0.01,-412.94074367,0.01,,-412.94074367,1.0,1.0,-412.94074367,0.6,-458.091,40.0366,100.0,1.0,500.0,100.0,1619.11961705,3.50449e-18
2250.11442269,100,-426.674,1.0,0.01,100,1,0.01,-426.674017495,0.01,,-426.674017495,1.0,1.0,-426.674017495,0.6,-476.448,47.1976,100.0,1.0,500.0,100.0,2250.11442269,3.50449e-18
1539.36391766,100,-415.54,1.0,0.01,100,1,0.01,-415.539923359,0.01,,-415.539923359,1.0,1.0,-415.539923359,0.6,-460.088,39.0381,100.0,1.0,500.0,100.0,1539.36391766,3.50449e-18
1460.5820737,100,-418.549,1.0,0.01,100,1,0.01,-418.549436191,0.01,,-418.549436191,1.0,1.0,-418.549436191,0.6,-463.103,38.026,100.0,1.0,500.0,100.0,1460.5820737,3.50449e-18
2358.30538234,100,-420.79,1.0,0.01,100,1,0.01,-420.789774053,0.01,,-420.789774053,1.0,1.0,-420.789774053,0.6,-470.72,48.319,100.0,1.0,500.0,100.0,2358.30538234,3.50449e-18
2058.81150924,100,-418.657,1.0,0.01,100,1,0.01,-418.657207683,0.01,,-418.657207683,1.0,1.0,-418.657207683,0.6,-463.924,45.1467,100.0,1.0,500.0,100.0,2058.81150924,3.50449e-18
1789.57035014,100,-427.28,1.0,0.01,100,1,0.01,-427.280244395,0.01,,-427.280244395,1.0,1.0,-427.280244395,0.6,-472.154,42.0913,100.0,1.0,500.0,100.0,1789.57035014,3.50449e-18
1741.76462502,100,-423.924,1.0,0.01,100,1,0.01,-423.924146955,0.01,,-423.924146955,1.0,1.0,-423.924146955,0.6,-469.117,41.5253,100.0,1.0,500.0,100.0,1741.76462502,3.50449e-18
2059.39877534,100,-425.77,1.0,0.01,100,1,0.01,-425.770318397,0.01,,-425.770318397,1.0,1.0,-425.770318397,0.6,-472.737,45.1531,100.0,1.0,500.0,100.0,2059.39877534,3.50449e-18
1705.08063804,100,-421.109,1.0,0.01,100,1,0.01,-421.108680537,0.01,,-421.108680537,1.0,1.0,-421.108680537,0.6,-470.025,41.0856,100.0,1.0,500.0,100.0,1705.08063804,3.50449e-18
1894.12334966,100,-429.612,1.0,0.01,100,1,0.01,-429.611858843,0.01,,-429.611858843,1.0,1.0,-429.611858843,0.6,-478.511,43.3034,100.0,1.0,500.0,100.0,1894.12334966,3.50449e-18
2125.60211222,100,-424.805,1.0,0.01,100,1,0.01,-424.804579138,0.01,,-424.804579138,1.0,1.0,-424.804579138,0.6,-473.685,45.8731,100.0,1.0,500.0,100.0,2125.60211222,3.50449e-18
2179.80589919,100,-418.857,1.0,0.01,100,1,0.01,-418.856922546,0.01,,-418.856922546,1.0,1.0,-418.856922546,0.6,-465.516,46.4544,100.0,1.0,500.0,100.0,2179.80589919,3.50449e-18
