ESSRenyiArithmetic,ReturnMeanIW,EpLenMean,InitialReturnMax,Penalization,InitialReturnMin,MinTargetPdf,ESSRenyiHarmonic,WReturnMean,OptimizationReturnMin,OptimizationReturnMean,InitialBound,MaxIW,EmpiricalD2Harmonic,TimestepsSoFar,MeanD2-0,LearnableVariance,ReturnStepMax,InitialReturnStd,ReturnStepMaxmin,Epsilon,OptimizationReturnMax,MinBehavPdf,Bound,Iteration,StdWReturnMean,EpThisIter,EpRewMean,MeanIW,DivergenceHarmonic,StdIW,MinIW,EmpiricalD2Arithmetic,VarianceInitializer,EpisodesSoFar,InitialReturnMean,TimeElapsed,Inner Iteration,MeanEntropy
100.0,1395891000.0,500.0,95.72867,True,81.18639,-871.95996,100.0,74.0104,,7.987919,-76.13518,2295740700.0,1.0,10950000,1.0,,0.27975297,3.1942997,0.048710555,1.0,14.542274,-871.95996,-3230543000000.0,219,,100,89.17431322810944,23374636.0,2.3082428e+24,228388430.0,0.061291486,1.0,-0.6,21900,89.17432,19222.10829758644,1,1.6378663
100.0,158424220.0,500.0,97.51478,True,79.446075,-906.4714,100.0,133.46152,,11.062996,-136.74173,186568980.0,1.0,11000000,1.0,,0.32625178,3.3274117,0.096268,1.0,18.068703,-906.4714,-608628640000.0,220,,100,90.50906979577674,2413679.5,3.4387929e+22,19081870.0,0.21956362,1.0,-0.6,22000,90.50907,19298.248913049698,1,1.6378663
100.0,160549460.0,500.0,96.0289,True,81.22249,-880.78723,100.0,96.97674,,9.317779,-99.17939,172442800.0,1.0,11050000,1.0,,0.2742539,3.1868079,0.043026596,1.0,14.806412,-880.78723,-56507540000000.0,221,,100,90.54026713500936,3698703.8,6.577279e+26,21322420.0,0.16818094,1.0,-0.6,22100,90.54026,19372.089957237244,1,1.6378663
100.0,1005568450.0,500.0,97.81656,True,82.11308,-881.59485,100.0,101.39442,,9.543341,-103.87204,449142880.0,1.0,11100000,1.0,,0.25563148,3.2123306,0.02560106,1.0,15.703476,-881.59485,-20918028000000.0,222,,100,91.65642376511875,8586985.0,7.1228173e+25,46587176.0,0.030710388,1.0,-0.6,22200,91.65642,19442.59886789322,1,1.6378663
100.0,243063.08,500.0,96.3818,True,79.87091,-893.79987,100.0,124.50004,,10.766088,-127.238976,75485.016,1.0,11150000,1.0,,0.2655993,2.9311082,0.03570819,1.0,16.510887,-893.79987,-4502869.5,223,,100,90.63699884032746,2471.5193,2417315000000.0,10094.949,0.07787796,1.0,-0.6,22300,90.63699,19508.40823984146,1,1.6378663
100.0,1172107.5,500.0,97.07583,True,83.01879,-855.92914,100.0,75.37218,,8.242685,-77.35751,360602.72,1.0,11200000,1.0,,0.26123646,2.7258608,0.03161812,1.0,14.057037,-855.92914,-159054460.0,224,,100,91.26147643478353,12712.18,6320147000000000.0,47893.023,0.072333716,1.0,-0.6,22400,91.26148,19573.96727514267,1,1.6378663
100.0,6509743.0,500.0,96.21342,True,84.23616,-864.0335,100.0,60.51682,,7.3069696,-61.95815,7651894.5,1.0,11250000,1.0,,0.23187761,2.6692736,0.01765187,1.0,11.977257,-864.0335,-516236740000.0,225,,100,91.54312925338895,217269.62,1.2820134e+23,845018.06,0.019721905,1.0,-0.6,22500,91.54312,19641.228758096695,1,1.6378663
100.0,165815620.0,500.0,96.864136,True,82.77873,-863.0413,100.0,77.83354,,8.311278,-79.82689,181447970.0,1.0,11300000,1.0,,0.25033382,2.959089,0.0192668,1.0,14.085403,-863.0413,-3936225300000.0,226,,100,91.09001011781741,2753054.5,3.89656e+24,18617018.0,0.40172508,1.0,-0.6,22600,91.09001,19712.58762693405,1,1.6378663
100.0,7590166000.0,500.0,96.93297,True,80.76374,-860.007,100.0,120.910545,,10.633592,-123.5373,4024234800.0,1.0,11350000,1.0,,0.23062566,2.7995155,0.010417134,1.0,16.169228,-860.007,-5893482000000000.0,227,,100,91.39733192195868,51565990.0,5.0306136e+30,407607420.0,0.47508445,1.0,-0.6,22700,91.39732,19773.783200502396,1,1.6378663
100.0,35694760000.0,500.0,95.37518,True,81.76637,-884.7885,100.0,75.79994,,8.227311,-77.66065,202461090000.0,1.0,11400000,1.0,,0.2507146,2.8480318,0.0025891364,1.0,13.60881,-884.7885,-484020630000000.0,228,,100,89.99368386423389,2060709500.0,6.761113e+28,20143165000.0,0.16388445,1.0,-0.6,22800,89.99368,19835.26857805252,1,1.6378663
100.0,51530384.0,500.0,98.61772,True,83.18158,-865.9235,100.0,69.14619,,7.8335433,-71.54016,34986868.0,1.0,11450000,1.0,,0.35740975,2.789585,0.1111504,1.0,15.436142,-865.9235,-11816387000000.0,229,,100,91.0151224916731,731918.06,2.434702e+25,4201244.0,0.124859475,1.0,-0.6,22900,91.015114,19904.599389076233,1,1.6378663
100.0,54682.62,500.0,95.87019,True,82.696365,-865.1148,100.0,63.178707,,7.372303,-64.92238,55286.723,1.0,11500000,1.0,,0.25196764,2.971171,0.032803804,1.0,13.173828,-865.1148,-2054549.2,230,,100,90.06866827329308,1417.6217,1314586800000.0,6018.789,0.01204399,1.0,-0.6,23000,90.06867,19963.146969795227,1,1.6378663
100.0,50151110.0,500.0,97.70445,True,80.41941,-878.69904,100.0,99.73912,,9.40136,-102.74087,9028251.0,1.0,11550000,1.0,,0.3218221,3.3695023,0.0862083,1.0,17.285042,-878.69904,-14929654000000.0,231,,100,89.82077074170837,460971.16,2.472009e+25,1445049.0,0.03129317,1.0,-0.6,23100,89.82078,20100.048342466354,1,1.6378663
100.0,11363451000.0,500.0,97.44008,True,77.088745,-863.4682,100.0,211.62828,,14.135537,-215.78955,3138671400.0,1.0,11600000,1.0,,0.41905698,3.4372756,0.1880792,1.0,20.351334,-863.4682,-1.2338632e+17,232,,100,91.2242819017062,45879170.0,8.78613e+32,320779000.0,0.010584762,1.0,-0.6,23200,91.22429,20245.464548826218,1,1.6378663
100.0,195527.69,500.0,96.82931,True,80.42317,-891.7368,100.0,112.98055,,10.155832,-115.68479,54682.652,1.0,11650000,1.0,,0.24546255,3.136817,0.022134036,1.0,16.406136,-891.7368,-1315662.0,233,,100,90.57900324730558,1173.3445,171455000000.0,5655.1196,0.076427616,1.0,-0.6,23300,90.579,20301.681931257248,1,1.6378663
100.0,133934024.0,500.0,96.46536,True,79.13698,-869.8701,100.0,119.7791,,10.519958,-122.79589,107543736.0,1.0,11700000,1.0,,0.33986223,3.018211,0.107657075,1.0,17.328384,-869.8701,-60681060000000.0,234,,100,89.65693643877896,1386005.1,4.0430327e+26,10705238.0,1.4376892,1.0,-0.6,23400,89.65694,20374.68320274353,1,1.6378663
100.0,54563064.0,500.0,96.402435,True,80.19649,-876.48676,100.0,106.764534,,9.930829,-109.40318,47172020.0,1.0,11750000,1.0,,0.23162769,2.853623,0.018378973,1.0,16.205948,-876.48676,-25939524000.0,235,,100,90.12731706607195,768530.8,9.616842e+19,4946061.0,0.063943475,1.0,-0.6,23500,90.127304,20441.151099681854,1,1.6378663
100.0,1076826.5,500.0,97.49161,True,82.906006,-870.24304,100.0,58.79552,,7.0529656,-60.932907,1772567.2,1.0,11800000,1.0,,0.23089702,3.0085208,0.033058167,1.0,14.585602,-870.24304,-11761450.0,236,,100,89.9589711469045,20503.074,24972169000000.0,176411.72,0.044918515,1.0,-0.6,23600,89.95898,20510.80633687973,1,1.6378663
100.0,1368316400.0,500.0,96.563614,True,80.36838,-876.48895,100.0,107.81706,,10.018227,-110.45224,828220540.0,1.0,11850000,1.0,,0.24441084,2.7298708,0.01387769,1.0,16.195236,-876.48895,-2.2263788e+16,237,,100,90.38660382741645,13423534.0,7.1331957e+31,83950640.0,0.064076304,1.0,-0.6,23700,90.38661,20583.690400123596,1,1.6378663
100.0,5197385000.0,500.0,96.519844,True,80.653854,-878.6154,100.0,109.694756,,9.964301,-112.2239,3504434200.0,1.0,11900000,1.0,,0.28691936,3.2260582,0.045508727,1.0,15.86599,-878.6154,-2097723600000.0,238,,100,90.61815598526663,35260012.0,6.840823e+23,348666020.0,0.03185588,1.0,-0.6,23800,90.618164,20657.870260238647,1,1.6378663
100.0,1130365.1,500.0,95.955444,True,82.316895,-880.6177,100.0,71.51421,,7.957303,-73.38305,958916.8,1.0,11950000,1.0,,0.28152558,2.8627858,0.051161677,1.0,13.63855,-880.6177,-101905960.0,239,,100,90.2741976231455,20274.904,2905850000000000.0,115535.04,0.08374487,1.0,-0.6,23900,90.27421,20756.413084745407,1,1.6378663
100.0,69088110.0,500.0,97.59636,True,82.2752,-872.561,100.0,79.80466,,8.348349,-82.16312,19857198.0,1.0,12000000,1.0,,0.31901038,3.1795793,0.052134424,1.0,15.321159,-872.561,-128455550000.0,240,,100,90.62354758374373,535251.3,2.9614686e+21,2723860.0,0.34227404,1.0,-0.6,24000,90.62354,20866.552581310272,1,1.6378663
100.0,147330510000.0,500.0,98.06699,True,79.28012,-868.34375,100.0,142.49623,,11.485227,-146.04237,103104490000.0,1.0,12050000,1.0,,0.349952,3.2535768,0.11914703,1.0,18.786873,-868.34375,-3332780300000000.0,241,,100,90.76534913348513,1049804000.0,8.826574e+29,10257945000.0,5.1113815,1.0,-0.6,24100,90.76534,20970.046912670135,1,1.6378663
100.0,2848483000.0,500.0,97.025604,True,81.55244,-897.4137,100.0,93.13184,,9.104504,-95.53735,1687203000.0,1.0,12100000,1.0,,0.31265703,3.1999803,0.020873815,1.0,15.473167,-897.4137,-3340332700000000.0,242,,100,90.65693963180114,18170488.0,1.9270678e+30,167918220.0,0.18663716,1.0,-0.6,24200,90.656944,21060.49960207939,1,1.6378663
100.0,2081331200.0,500.0,97.81158,True,80.323044,-881.16705,100.0,123.022934,,10.659859,-126.09587,573551550.0,1.0,12150000,1.0,,0.2472665,3.0643663,0.029141545,1.0,17.488533,-881.16705,-9.914418e+16,243,,100,90.98290255178979,16012566.0,1.0402942e+33,77885480.0,1.4933187,1.0,-0.6,24300,90.9829,21176.02326154709,1,1.6378663
100.0,74176660.0,500.0,98.137314,True,81.70969,-886.5659,100.0,87.23341,,8.696602,-89.94484,52694900.0,1.0,12200000,1.0,,0.24477828,3.4062467,0.01247479,1.0,16.427628,-886.5659,-2140812200000000.0,244,,100,90.40628836913713,1829483.5,6.23007e+29,7602181.5,0.35202,1.0,-0.6,24400,90.40629,21281.087103128433,1,1.6378663
100.0,6823816.0,500.0,100.86544,True,81.650024,-867.6394,100.0,104.38758,,9.651718,-108.09736,1198793.5,1.0,12250000,1.0,,0.2860615,3.3514063,0.030504435,1.0,19.215416,-867.6394,-4447394000.0,245,,100,91.30174232042717,46473.05,1.4319025e+18,190021.16,0.009407389,1.0,-0.6,24500,91.301735,21387.89438891411,1,1.6378663
100.0,1414406900.0,500.0,96.57358,True,81.86871,-879.04224,100.0,88.33171,,8.858523,-90.50428,1414019500.0,1.0,12300000,1.0,,0.3489306,3.1397908,0.11828925,1.0,14.7048645,-879.04224,-120908975000000.0,246,,100,90.72723626318565,17336090.0,3.0952663e+27,143007180.0,0.43905962,1.0,-0.6,24600,90.727234,21499.683344125748,1,1.6378663
100.0,93785800.0,500.0,97.19253,True,83.68717,-880.81714,100.0,66.26142,,7.6681995,-68.094,37261516.0,1.0,12350000,1.0,,0.23197943,2.7313268,0.027087256,1.0,13.505356,-880.81714,-3256700000000.0,247,,100,91.35537105494639,1087674.4,3.1560333e+24,5046730.0,0.20465578,1.0,-0.6,24700,91.35537,21612.725023508072,1,1.6378663
100.0,10870544000.0,500.0,97.9745,True,80.30931,-870.71796,100.0,123.81742,,10.616072,-126.952805,3540985300.0,1.0,12400000,1.0,,0.28159097,3.334129,0.078333795,1.0,17.665192,-870.71796,-1.3262745e+18,248,,100,90.92538370941276,63827492.0,1.7882517e+35,420487400.0,0.07094332,1.0,-0.6,24800,90.925385,21719.272651433945,1,1.6378663
100.0,579537.5,500.0,97.22409,True,74.146095,-871.4471,100.0,305.9917,,17.158049,-311.3429,46567.453,1.0,12450000,1.0,,0.27228487,3.4048517,0.039867893,1.0,23.077995,-871.4471,-16888642.0,249,,100,91.3041442551629,2245.0083,9283315000000.0,7332.2754,0.005873356,1.0,-0.6,24900,91.30414,21813.52945303917,1,1.6378663
100.0,211239060.0,500.0,98.17791,True,83.00052,-868.66046,100.0,74.59077,,8.0614,-76.905235,107163704.0,1.0,12500000,1.0,,0.3203088,3.0991278,0.07492936,1.0,15.177391,-868.66046,-2762094000000000.0,250,,100,91.0619188865683,3067548.2,1.4233887e+30,14137972.0,0.10219385,1.0,-0.6,25000,91.06191,21925.563876867294,1,1.6378663
100.0,1331194200.0,500.0,97.167366,True,82.88277,-871.24115,100.0,79.95354,,8.481751,-82.00373,586866300.0,1.0,12550000,1.0,,0.23424344,2.8307981,0.0068334043,1.0,14.284599,-871.24115,-5.0302627e+16,251,,100,91.36451882930976,17410544.0,6.016506e+32,82623050.0,4.516288,1.0,-0.6,25100,91.364525,22028.884105205536,1,1.6378663
100.0,3724426000.0,500.0,98.61615,True,80.01532,-878.99915,100.0,137.36111,,11.145585,-140.83748,1460330600.0,1.0,12600000,1.0,,0.23993805,3.6245055,0.009532183,1.0,18.60083,-878.99915,-1.7351597e+16,252,,100,91.16090494484607,26870154.0,2.4899157e+31,151568340.0,0.16006853,1.0,-0.6,25200,91.16091,22146.42082953453,1,1.6378663
100.0,148496640.0,500.0,96.1284,True,78.60825,-893.3486,100.0,139.49242,,11.356358,-142.57654,176661520.0,1.0,12650000,1.0,,0.30779585,3.244312,0.09000498,1.0,17.52015,-893.3486,-925230400000.0,253,,100,89.96461159924476,1995489.8,8.991754e+22,17635162.0,0.14807533,1.0,-0.6,25300,89.96462,22258.255623817444,1,1.6378663
100.0,12632166.0,500.0,97.98278,True,81.41171,-883.4821,100.0,97.65271,,9.3783455,-100.41177,39785910.0,1.0,12700000,1.0,,0.24274556,3.114377,0.011709839,1.0,16.571068,-883.4821,-76132770000.0,254,,100,90.7900583867797,556397.8,7.607332e+20,4026916.2,0.05709509,1.0,-0.6,25400,90.79006,22380.14048218727,1,1.6378663
100.0,339328860.0,500.0,97.330956,True,84.05318,-867.72174,100.0,63.938236,,7.5592017,-65.7096,303645700.0,1.0,12750000,1.0,,0.23381354,2.60705,0.002780959,1.0,13.277779,-867.72174,-1205756600000.0,255,,100,91.61237876103384,3330348.2,4.6281602e+23,30218112.0,0.029732846,1.0,-0.6,25500,91.61238,22482.545744895935,1,1.6378663
100.0,215348.03,500.0,100.03398,True,80.603226,-872.6824,100.0,112.49812,,10.131151,-116.29158,133063.8,1.0,12800000,1.0,,0.36099917,3.1397295,0.06421146,1.0,19.430756,-872.6824,-4439922.0,256,,100,90.73437724638694,2172.1628,1239488000000.0,13342.366,0.0689287,1.0,-0.6,25600,90.734375,22583.200182914734,1,1.6378663
100.0,2273813200.0,500.0,98.29579,True,76.89169,-902.7404,100.0,170.78406,,12.349879,-175.38713,477118940.0,1.0,12850000,1.0,,0.23768674,4.2737017,0.0062897652,1.0,21.404099,-902.7404,-7171820700000000.0,257,,100,89.24157310877644,12056211.0,2.426085e+30,64018596.0,0.9153023,1.0,-0.6,25700,89.24157,22673.171535730362,1,1.6378663
100.0,1499603.8,500.0,98.94281,True,74.20847,-879.6838,100.0,294.74585,,16.74637,-300.8927,101687.84,1.0,12900000,1.0,,0.28463253,3.7821856,0.0033414662,1.0,24.734337,-879.6838,-152221280.0,258,,100,90.95484341807189,6118.3613,600877000000000.0,17778.363,0.003055997,1.0,-0.6,25800,90.95484,22774.656757831573,1,1.6378663
100.0,6294422.0,500.0,96.77358,True,83.547455,-876.42566,100.0,69.56113,,7.768506,-71.31872,2175775.0,1.0,12950000,1.0,,0.25829652,3.0350358,0.014408067,1.0,13.226128,-876.42566,-14806185000.0,259,,100,91.31596063601903,108551.62,7.086329e+19,393268.34,0.042305347,1.0,-0.6,25900,91.315956,22868.09965991974,1,1.6378663
100.0,1675133.8,500.0,98.1586,True,83.990234,-866.03357,100.0,69.680016,,7.7792377,-71.69693,1023006.94,1.0,13000000,1.0,,0.3007775,3.027125,0.07546127,1.0,14.1683655,-866.03357,-2126024100.0,260,,100,91.76947195091074,24387.484,1.1086843e+18,109792.5,0.04244501,1.0,-0.6,26000,91.76947,22960.016134738922,1,1.6378663
100.0,239640930.0,500.0,97.23104,True,80.73619,-869.028,100.0,97.86066,,9.411416,-100.59434,79336504.0,1.0,13050000,1.0,,0.322063,3.0472775,0.09060311,1.0,16.49485,-869.028,-144794120000000.0,261,,100,90.14760690446813,1913072.5,2.8037684e+27,8844124.0,0.47502646,1.0,-0.6,26100,90.1476,23055.818152427673,1,1.6378663
100.0,175633840.0,500.0,98.96695,True,81.28482,-877.3093,100.0,112.22856,,10.200228,-115.369934,67135050.0,1.0,13100000,1.0,,0.30880642,2.860754,0.039389014,1.0,17.682129,-877.3093,-43028295000000.0,262,,100,91.48504889533002,1184335.9,1.875002e+26,7140853.5,0.08550089,1.0,-0.6,26200,91.48506,23160.03417778015,1,1.6378663
100.0,301012640.0,500.0,98.01671,True,85.3593,-891.9839,100.0,50.814667,,6.522064,-52.42435,254046350.0,1.0,13150000,1.0,,0.24492592,2.8770368,0.07703182,1.0,12.65741,-891.9839,-57148453000000.0,263,,100,91.88136270846921,3184722.5,1.25968e+27,25440212.0,0.2745553,1.0,-0.6,26300,91.88137,23258.04462838173,1,1.6378663
100.0,304910200.0,500.0,97.33555,True,79.131195,-877.7241,100.0,134.02696,,11.05606,-137.35663,82044984.0,1.0,13200000,1.0,,0.30256727,3.4337306,0.07049666,1.0,18.204353,-877.7241,-43368030000000.0,264,,100,90.18725475157854,2239862.5,1.6953818e+26,10748819.0,0.07290104,1.0,-0.6,26400,90.187256,23366.46496629715,1,1.6378663
100.0,191265.42,500.0,97.72581,True,85.331635,-862.6514,100.0,45.515648,,6.087487,-47.059074,324824.4,1.0,13250000,1.0,,0.23604903,2.9082894,0.03247188,1.0,12.394173,-862.6514,-2758322.8,265,,100,91.41912233557967,6629.588,2764625000000.0,36676.098,0.12073759,1.0,-0.6,26500,91.41912,23463.63660812378,1,1.6378663
100.0,879893000.0,500.0,98.016525,True,82.886826,-904.23615,100.0,81.382744,,8.473985,-83.68268,943551100.0,1.0,13300000,1.0,,0.23841746,3.0942428,0.024548411,1.0,15.1297,-904.23615,-31923703000000.0,266,,100,91.36081020781819,13517318.0,1.9253806e+26,95659360.0,0.042130128,1.0,-0.6,26600,91.36081,23578.883677482605,1,1.6378663
100.0,27953172.0,500.0,96.70404,True,84.37783,-893.036,100.0,52.278156,,6.693227,-53.804714,68811060.0,1.0,13350000,1.0,,0.2787114,2.7347531,0.045167387,1.0,12.32621,-893.036,-453156470000.0,267,,100,91.07105762381052,911383.2,8.805616e+22,6902205.0,0.022214573,1.0,-0.6,26700,91.07105,23691.115024089813,1,1.6378663
100.0,11684398000.0,500.0,97.576996,True,85.45312,-873.05194,100.0,44.290745,,6.1721663,-45.76761,27021468000.0,1.0,13400000,1.0,,0.23945709,2.4889975,0.007986829,1.0,12.1238785,-873.05194,-3.830908e+16,268,,100,91.62528412681979,297067230.0,6.724686e+32,2688412700.0,0.17432636,1.0,-0.6,26800,91.62528,23790.0518887043,1,1.6378663
100.0,110458500.0,500.0,98.03972,True,80.64807,-867.19006,100.0,92.619606,,9.058671,-95.65865,48314260.0,1.0,13450000,1.0,,0.23180616,3.2496283,0.02879949,1.0,17.391647,-867.19006,-5276882700000.0,269,,100,89.70674313625204,950626.5,3.0130684e+24,5566366.0,0.0064012012,1.0,-0.6,26900,89.70675,23862.89267683029,1,1.6378663
100.0,45322527000.0,500.0,97.28497,True,82.04165,-886.9239,100.0,77.53153,,8.196604,-79.86616,65793704000.0,1.0,13500000,1.0,,0.27569467,3.2167082,0.0054665506,1.0,15.243324,-886.9239,-1.3277121e+17,270,,100,90.23825348582564,822899600.0,3.2323917e+33,6637800000.0,0.54655194,1.0,-0.6,27000,90.23825,23949.177446365356,1,1.6378663
100.0,72789.805,500.0,98.04555,True,83.81108,-863.555,100.0,67.872246,,7.5274963,-69.908066,14606.667,1.0,13550000,1.0,,0.26991138,3.3479912,0.018315166,1.0,14.234467,-863.555,-2773285.0,271,,100,91.33857732015828,984.5673,1758560000000.0,2406.214,0.19662344,1.0,-0.6,27100,91.33858,24023.586066007614,1,1.6378663
100.0,12582591.0,500.0,97.06574,True,85.59244,-874.28973,100.0,41.351173,,5.7878413,-42.67376,13850719.0,1.0,13600000,1.0,,0.26117092,2.8021545,0.0046759844,1.0,11.473305,-874.28973,-4446626300.0,272,,100,91.38027877010583,220423.1,1.1232621e+19,1495723.6,0.15059088,1.0,-0.6,27200,91.38028,24087.948768377304,1,1.6378663
100.0,658878660.0,500.0,97.761826,True,80.73413,-886.62256,100.0,119.5338,,10.500774,-122.446945,80124856.0,1.0,13650000,1.0,,0.36911142,3.0442626,0.13844903,1.0,17.027695,-886.62256,-153724080000000.0,273,,100,91.23490531519921,4836278.0,2.7828634e+27,15060236.0,0.07203413,1.0,-0.6,27300,91.2349,24156.796768665314,1,1.6378663
100.0,94310500.0,500.0,98.61454,True,82.105484,-870.5081,100.0,81.598785,,8.439193,-84.33716,49951468.0,1.0,13700000,1.0,,0.35268012,3.221615,0.06766355,1.0,16.509056,-870.5081,-2731127000000.0,274,,100,90.54467676158146,1010673.8,9.940314e+23,5775979.5,0.12530226,1.0,-0.6,27400,90.54468,24225.37097120285,1,1.6378663
100.0,51319780.0,500.0,96.82767,True,81.162155,-868.9204,100.0,103.68662,,9.860187,-106.152275,32211748.0,1.0,13750000,1.0,,0.23288846,2.542309,0.0019395202,1.0,15.665512,-868.9204,-345235950000.0,275,,100,91.0223419572188,474242.2,1.9586628e+22,3270098.2,0.37394646,1.0,-0.6,27500,91.02235,24289.86989927292,1,1.6378663
100.0,81604650.0,500.0,97.45267,True,83.5841,-875.7449,100.0,69.07214,,7.75439,-71.0046,34373044.0,1.0,13800000,1.0,,0.23002677,2.9902506,0.018918812,1.0,13.868568,-875.7449,-316912170000.0,276,,100,91.33848784913762,741708.94,2.6863521e+22,4118560.8,0.19390619,1.0,-0.6,27600,91.338486,24363.338163614273,1,1.6378663
100.0,63646228.0,500.0,96.681786,True,77.77466,-877.6114,100.0,164.91179,,12.427381,-168.50343,18772898.0,1.0,13850000,1.0,,0.25012878,3.2360494,0.018104628,1.0,18.907127,-877.6114,-9021410000.0,277,,100,90.20203892531336,349506.75,6.216304e+18,2049301.9,0.010801436,1.0,-0.6,27700,90.20205,24442.007963180542,1,1.6378663
100.0,1314624300.0,500.0,96.82335,True,79.59358,-877.8593,100.0,111.95604,,10.066005,-114.938705,1161012900.0,1.0,13900000,1.0,,0.23143382,3.260611,0.010115042,1.0,17.229767,-877.8593,-37087164000000.0,278,,100,89.65958761626733,12809165.0,1.5450201e+26,115531304.0,0.27112487,1.0,-0.6,27800,89.65959,24512.897651672363,1,1.6378663
100.0,161826800.0,500.0,97.067535,True,82.71716,-867.19446,100.0,78.42586,,8.338593,-80.49491,70770380.0,1.0,13950000,1.0,,0.23305087,2.9822366,0.03776762,1.0,14.350372,-867.19446,-47552990000000.0,279,,100,91.05575505072126,1733888.8,5.2788e+26,8257916.0,0.006729727,1.0,-0.6,27900,91.05576,24580.11218714714,1,1.6378663
100.0,5380806.5,500.0,96.02742,True,77.08542,-880.332,100.0,171.69554,,12.704259,-175.30049,2335120.8,1.0,14000000,1.0,,0.23161243,3.2089486,0.025752455,1.0,18.942001,-880.332,-60376140.0,280,,100,89.78967782094806,30391.338,232585950000000.0,234397.3,0.0482023,1.0,-0.6,28000,89.789665,24642.66933655739,1,1.6378663
100.0,11136412000.0,500.0,96.34024,True,80.27543,-870.92096,100.0,90.159996,,8.855854,-92.752945,12491210000.0,1.0,14050000,1.0,,0.23053148,3.425468,0.0320348,1.0,16.064812,-870.92096,-11544343000000.0,281,,100,89.1312834751403,135493250.0,1.9771186e+25,1244795900.0,0.21568514,1.0,-0.6,28100,89.13129,24715.79238796234,1,1.6378663
100.0,2312739600.0,500.0,98.56026,True,82.552605,-873.56635,100.0,88.99634,,8.911193,-91.570854,898805440.0,1.0,14100000,1.0,,0.30485016,3.096285,0.095503345,1.0,16.007652,-873.56635,-316391820000000.0,282,,100,91.46379790926275,18216724.0,1.5092762e+28,94130850.0,0.06514895,1.0,-0.6,28200,91.4638,24810.112849712372,1,1.6378663
100.0,4202505200.0,500.0,96.891556,True,80.72392,-891.56287,100.0,118.35638,,10.428005,-120.98261,5715403000.0,1.0,14150000,1.0,,0.28450817,3.1004946,0.016487658,1.0,16.167633,-891.56287,-1.3619313e+17,283,,100,91.15192877036925,93169816.0,2.6875703e+33,599841000.0,0.97326434,1.0,-0.6,28300,91.15192,24912.21279358864,1,1.6378663
100.0,20921208.0,500.0,98.323006,True,84.27025,-875.1685,100.0,50.376617,,6.383242,-52.360725,9611696.0,1.0,14200000,1.0,,0.31189615,3.1033592,0.13421519,1.0,14.052757,-875.1685,-5296951000000.0,284,,100,90.65349031246714,360004.0,7.1225825e+24,1420248.4,0.008298953,1.0,-0.6,28400,90.653496,25033.659121990204,1,1.6378663
100.0,12004102000.0,500.0,98.50109,True,82.74397,-864.46387,100.0,59.854397,,7.179442,-62.348953,22143300000.0,1.0,14250000,1.0,,0.23109855,2.8827078,0.010701597,1.0,15.757118,-864.46387,-6683965500000000.0,285,,100,89.9234157420182,232402000.0,7.174554e+30,2203201500.0,0.69905055,1.0,-0.6,28500,89.923416,25131.43520092964,1,1.6378663
100.0,214442260000.0,500.0,97.97355,True,79.906815,-876.2358,100.0,153.39638,,11.969048,-156.67584,102941000000.0,1.0,14300000,1.0,,0.2599007,3.184064,0.032213554,1.0,18.066734,-876.2358,-3944242400000000.0,286,,100,91.87586252249781,1112597500.0,1.4454283e+30,10246548000.0,0.44706392,1.0,-0.6,28600,91.87587,25222.60442185402,1,1.6378663
100.0,2053244800.0,500.0,97.69667,True,82.850006,-867.5383,100.0,79.7542,,8.537882,-81.96882,2462068200.0,1.0,14350000,1.0,,0.24751045,2.6189268,0.000754565,1.0,14.846664,-867.5383,-1024437200000000.0,287,,100,91.38788852134317,40860588.0,2.138398e+29,279326750.0,0.15637961,1.0,-0.6,28700,91.38789,25314.574150562286,1,1.6378663
100.0,2800799.5,500.0,97.87075,True,81.87539,-870.56055,100.0,106.59381,,9.903106,-109.16438,584816.1,1.0,14400000,1.0,,0.23056167,2.9192986,0.007998586,1.0,15.995361,-870.56055,-2867606300.0,288,,100,91.77849465500827,23618.535,1.2412215e+18,88268.31,0.013779877,1.0,-0.6,28800,91.77849,25417.959146261215,1,1.6378663
100.0,21347524.0,500.0,96.38989,True,79.72148,-882.4795,100.0,117.956635,,10.259663,-120.74813,6214874.0,1.0,14450000,1.0,,0.2897686,3.5631356,0.059887394,1.0,16.668411,-882.4795,-4993186000.0,289,,100,89.98114533130097,224957.31,3.1702414e+18,990937.3,0.031004194,1.0,-0.6,28900,89.98113,25484.912779569626,1,1.6378663
100.0,2703385600.0,500.0,98.04724,True,84.67517,-862.805,100.0,60.75547,,7.2276373,-62.55203,12377371000.0,1.0,14500000,1.0,,0.23186487,2.9183433,0.0063458085,1.0,13.37207,-862.805,-4523461700000000.0,290,,100,91.90280883334889,140889740.0,6.335515e+30,1236512400.0,1.5116595,1.0,-0.6,29000,91.90281,25555.004765748978,1,1.6378663
100.0,216909.77,500.0,97.58952,True,79.95245,-860.1142,100.0,102.05006,,9.524875,-105.17536,107390.66,1.0,14550000,1.0,,0.29253316,3.3655362,0.062757805,1.0,17.63707,-860.1142,-1363640.9,291,,100,89.47732747199514,2469.3994,134540390000.0,12011.428,0.010119797,1.0,-0.6,29100,89.477325,25620.94789290428,1,1.6378663
