TimestepsSoFar,MinTargetPdf,OptimizationReturnMax,ReturnMeanIW,EmpiricalD2Arithmetic,MinBehavPdf,ReturnStepMax,InitialReturnMean,EpisodesSoFar,TimeElapsed,VarianceInitializer,DivergenceHarmonic,EpLenMean,EmpiricalD2Harmonic,LearnableVariance,StdWReturnMean,ReturnStepMaxmin,MeanD2-0,EpRewMean,StdIW,WReturnMean,Bound,MeanIW,ESSRenyiHarmonic,Penalization,InitialReturnMax,InitialBound,Epsilon,OptimizationReturnMin,OptimizationReturnMean,Inner Iteration,EpThisIter,MeanEntropy,ESSRenyiArithmetic,InitialReturnMin,MaxIW,Iteration,InitialReturnStd,MinIW
11050000,-880.5365,12.445763,62390388.0,1.0,-880.5365,0.28521356,91.156876,22100,19701.786415815353,-0.6,2.1506208e+25,500.0,1.0,,,0.055970833,1.0,91.15687149504565,9431553.0,57.122116,-7219566000000.0,1695251.6,100.0,True,96.58191,-58.678425,1.0,,7.0207253,1,100,1.6378663,100.0,84.13615,84195940.0,221,2.7984896,0.4412087
11100000,-858.2118,13.174385,3664015.8,1.0,-858.2118,0.22890575,91.10058,22200,19775.94612789154,-0.6,3.2017388e+16,500.0,1.0,,,0.018785134,1.0,91.10057741754989,315106.16,72.27256,-315794370.0,59333.32,100.0,True,96.15748,-74.0164,1.0,,8.117483,1,100,1.6378663,100.0,82.98309,2117604.2,222,2.5256748,0.3325949
11150000,-886.37585,14.374443,32008847000.0,1.0,-886.37585,0.3351309,90.77402,22300,19848.41918349266,-0.6,9.17667e+33,500.0,1.0,,,0.07089141,1.0,90.77400974986139,12338248000.0,49.274796,-1.9893311e+17,1262231400.0,100.0,True,98.68059,-51.350784,1.0,,6.467865,1,100,1.6378663,100.0,84.306145,124019070000.0,223,2.7279158,3.7979925
11200000,-876.0414,12.837944,1290846.4,1.0,-876.0414,0.24928245,89.75493,22400,19908.180149555206,-0.6,2122707200000000.0,500.0,1.0,,,0.004143849,1.0,89.75492721548272,105300.32,54.06062,-77607336.0,24703.307,100.0,True,95.892975,-55.71652,1.0,,6.6998963,1,100,1.6378663,100.0,83.05503,866732.25,224,3.0285332,0.028969727
11250000,-880.41376,14.247932,1225800200.0,1.0,-880.41376,0.26444355,89.93021,22500,19998.46315264702,-0.6,3.164896e+33,500.0,1.0,,,0.031300053,1.0,89.93020387751902,761789630.0,57.011154,-1.1477991e+17,81304800.0,100.0,True,97.16185,-59.050777,1.0,,7.016286,1,100,1.6378663,100.0,82.91392,7659060700.0,225,2.7897818,0.0019726183
11300000,-893.1875,12.770233,2377535500.0,1.0,-893.1875,0.27293807,91.858665,22600,20186.967354297638,-0.6,4.1601623e+22,500.0,1.0,,,0.0571578,1.0,91.85866563046477,267548770.0,70.61196,-336676650000.0,27275002.0,100.0,True,96.6474,-72.25046,1.0,,7.981499,1,100,1.6378663,100.0,83.87717,2689240000.0,226,2.628238,0.14289021
11350000,-874.0703,14.875832,93266136.0,1.0,-874.0703,0.22985594,90.20156,22700,20256.03739142418,-0.6,5.95419e+20,500.0,1.0,,,0.012900472,1.0,90.20156808401977,5152700.5,88.48916,-54362817000.0,704931.2,100.0,True,96.15795,-90.71255,1.0,,8.919448,1,100,1.6378663,100.0,81.28212,50800064.0,227,2.988744,0.019922739
11400000,-878.5788,15.313133,1517996.4,1.0,-878.5788,0.30394512,90.9446,22800,20325.668386220932,-0.6,1.8421522e+18,500.0,1.0,,,0.056436792,1.0,90.94460554906695,112477.5,89.14544,-3200216300.0,22868.68,100.0,True,97.307106,-91.501495,1.0,,8.950633,1,100,1.6378663,100.0,81.99397,1008623.06,228,3.005264,0.02123614
11450000,-889.12213,17.795746,435242730000.0,1.0,-889.12213,0.23696578,90.82266,22900,20379.61810708046,-0.6,3.2146767e+32,500.0,1.0,,,0.015270829,1.0,90.82266631138592,54998364000.0,134.51317,-5.7067218e+16,5544847400.0,100.0,True,97.58275,-137.69507,1.0,,11.035664,1,100,1.6378663,100.0,79.787,552770100000.0,229,3.5675335,0.2739527
11500000,-867.2662,16.7565,626128200.0,1.0,-867.2662,0.31576985,91.4813,23000,20442.096821546555,-0.6,6.1748897e+26,500.0,1.0,,,0.049983025,1.0,91.48130539555301,30338708.0,98.24452,-70124130000000.0,4706377.5,100.0,True,98.86455,-101.065605,1.0,,9.373258,1,100,1.6378663,100.0,82.10805,295635740.0,230,3.222819,0.030936142
11550000,-897.466,18.005768,49583492.0,1.0,-897.466,0.28376552,90.53536,23100,20501.6171336174,-0.6,1.0498715e+19,500.0,1.0,,,0.05268018,1.0,90.53536610804747,2935737.0,133.38629,-10607391000.0,323247.84,100.0,True,97.44621,-136.64377,1.0,,11.094923,1,100,1.6378663,100.0,79.440445,29515892.0,231,3.2076461,0.03617243
11600000,-885.0648,14.778519,160617260.0,1.0,-885.0648,0.30278474,90.709625,23200,20572.648044347763,-0.6,1.0868222e+27,500.0,1.0,,,0.06537007,1.0,90.70963337120618,9732120.0,71.48203,-72364310000000.0,1773540.4,100.0,True,97.63136,-73.676445,1.0,,7.856788,1,100,1.6378663,100.0,82.852844,91964580.0,232,3.1229644,0.16110748
11650000,-863.46985,14.471336,36419716.0,1.0,-863.46985,0.2509746,90.97311,23300,20642.6717979908,-0.6,4.0812703e+18,500.0,1.0,,,0.007347539,1.0,90.9731060953151,4288849.0,65.748795,-4288459800.0,598625.8,100.0,True,98.021355,-67.85296,1.0,,7.4230866,1,100,1.6378663,100.0,83.55002,41593610.0,233,3.2629092,0.018042691
11700000,-864.26904,24.042496,426937570.0,1.0,-864.26904,0.23204178,91.39934,23400,20740.30565428734,-0.6,6.7611353e+21,500.0,1.0,,,0.020431206,1.0,91.39933734436744,7500445.0,358.99738,-478122600000.0,868197.25,100.0,True,96.802444,-364.8053,1.0,,18.639389,1,100,1.6378663,100.0,72.75995,75233590.0,234,3.4015527,0.07714938
11750000,-875.41876,12.322716,130520310.0,1.0,-875.41876,0.2383877,91.817566,23500,20845.293708086014,-0.6,2.9584041e+29,500.0,1.0,,,0.050216556,1.0,91.8175667125709,15484539.0,61.344696,-830087860000000.0,2123466.0,100.0,True,96.82929,-62.870422,1.0,,7.310991,1,100,1.6378663,100.0,84.50658,154973490.0,235,2.8096476,0.18178037
11800000,-876.35944,16.824944,15388022.0,1.0,-876.35944,0.23935953,90.57422,23600,20960.838091135025,-0.6,3.2848897e+20,500.0,1.0,,,0.008854657,1.0,90.5742204732169,563478.56,110.37544,-51579798000.0,134231.73,100.0,True,97.46803,-113.21972,1.0,,9.931132,1,100,1.6378663,100.0,80.64309,4020960.0,236,3.4275458,0.027168069
11850000,-881.12463,16.430443,4685287.5,1.0,-881.12463,0.2559043,91.25815,23700,21061.358893871307,-0.6,7.81417e+18,500.0,1.0,,,0.001440227,1.0,91.25814393511955,492572.53,111.87089,-7589104600.0,121153.95,100.0,True,97.64732,-114.58338,1.0,,10.041264,1,100,1.6378663,100.0,81.21688,3833549.5,237,3.323237,0.05598394
11900000,-879.9341,15.5407715,14766395.0,1.0,-879.9341,0.22968282,91.05232,23800,21163.129959583282,-0.6,1.3882589e+22,500.0,1.0,,,0.005391896,1.0,91.05231835305656,1066057.9,79.618835,-286012640000.0,240713.34,100.0,True,98.083374,-82.04552,1.0,,8.509716,1,100,1.6378663,100.0,82.5426,8630605.0,238,2.683947,0.005005384
11950000,-869.29443,12.8423,724327500.0,1.0,-869.29443,0.2675826,90.09901,23900,21263.458063840866,-0.6,2.2640434e+29,500.0,1.0,,,0.038285926,1.0,90.09899591685235,31513808.0,56.41181,-788698200000000.0,7644279.0,100.0,True,96.02846,-58.06893,1.0,,6.912838,1,100,1.6378663,100.0,83.18616,172463860.0,239,2.936747,0.116069704
12000000,-885.3855,18.357872,2283834000.0,1.0,-885.3855,0.26838073,90.93573,24000,21357.77479672432,-0.6,5.517437e+32,500.0,1.0,,,0.037693396,1.0,90.93573911352406,98914380.0,142.01254,-7.956018e+16,17758266.0,100.0,True,97.847626,-145.39873,1.0,,11.445985,1,100,1.6378663,100.0,79.48975,895957300.0,240,3.316923,0.17362551
12050000,-887.5497,16.360275,577109100.0,1.0,-887.5497,0.23453997,91.19148,24100,21459.657777071,-0.6,3.014144e+30,500.0,1.0,,,0.0061329156,1.0,91.19148656211308,20115470.0,95.69602,-4670309300000000.0,5295880.5,100.0,True,98.16962,-98.38536,1.0,,9.382145,1,100,1.6378663,100.0,81.80934,134380590.0,241,2.7697282,0.032631233
12100000,-877.31384,19.412048,150183.23,1.0,-877.31384,0.29852328,91.33042,24200,21560.844302654266,-0.6,3502563000000.0,500.0,1.0,,,0.05035083,1.0,91.33041364209969,3118.01,157.04646,-7238091.0,971.54474,100.0,True,98.63953,-160.83269,1.0,,12.102935,1,100,1.6378663,100.0,79.22748,28079.578,242,3.250451,0.03659882
12150000,-885.7631,17.675804,2506657300.0,1.0,-885.7631,0.28232497,91.620995,24300,21666.540773391724,-0.6,2.0467834e+26,500.0,1.0,,,0.07725516,1.0,91.62099377070703,64710850.0,126.224144,-44926330000000.0,13944963.0,100.0,True,98.45333,-129.36333,1.0,,10.843467,1,100,1.6378663,100.0,80.77753,442935870.0,243,2.9399595,0.022591962
12200000,-872.74023,13.15654,9012925000.0,1.0,-872.74023,0.29408935,91.25997,24400,21784.17802977562,-0.6,3.2093302e+30,500.0,1.0,,,0.063321486,1.0,91.2599716742632,794659200.0,55.759712,-3116551200000000.0,85789710.0,100.0,True,97.5883,-57.498894,1.0,,6.8282094,1,100,1.6378663,100.0,84.43176,7988505000.0,244,3.0224621,0.052163664
12250000,-871.05676,16.762848,325606200.0,1.0,-871.05676,0.2310994,91.05378,24500,21887.636548042297,-0.6,1.6966052e+20,500.0,1.0,,,0.017242715,1.0,91.05378911150598,15044178.0,100.846214,-37110407000.0,1862768.0,100.0,True,98.30936,-103.66954,1.0,,9.50728,1,100,1.6378663,100.0,81.54651,147948960.0,245,3.233858,0.0037346995
12300000,-884.17773,15.468666,63963.117,1.0,-884.17773,0.27015373,91.541565,24600,21997.86060476303,-0.6,198171820000.0,500.0,1.0,,,0.068057284,1.0,91.5415657936185,2859.8767,84.94822,-1134518.2,972.8448,100.0,True,98.28662,-87.35242,1.0,,8.72361,1,100,1.6378663,100.0,82.817955,17022.81,246,2.9743638,0.1693139
12350000,-862.3246,14.917816,16082998000.0,1.0,-862.3246,0.34051293,91.419395,24700,22105.524651288986,-0.6,1.0997284e+35,500.0,1.0,,,0.10851613,1.0,91.41938954974273,1088958200.0,83.63543,-7.417126e+17,159794500.0,100.0,True,97.729065,-85.87145,1.0,,8.608141,1,100,1.6378663,100.0,82.81125,10819483000.0,247,3.0879343,0.356126
12400000,-880.13104,17.397285,27587422.0,1.0,-880.13104,0.25583023,91.028885,24800,22202.54324889183,-0.6,3.6863828e+20,500.0,1.0,,,0.03650947,1.0,91.02888513580065,1014272.06,103.180405,-58431988000.0,142887.69,100.0,True,98.69811,-106.22158,1.0,,9.728058,1,100,1.6378663,100.0,81.30083,10080351.0,248,2.9232323,0.05046626
12450000,-863.76105,16.111603,29681808.0,1.0,-863.76105,0.25169423,89.57512,24900,22301.417007923126,-0.6,3.045076e+24,500.0,1.0,,,0.005044505,1.0,89.57511734785777,2311253.5,93.31853,-4552624400000.0,418679.88,100.0,True,96.701355,-95.92682,1.0,,8.985364,1,100,1.6378663,100.0,80.58975,22277046.0,249,3.5470765,0.03303604
12500000,-888.2487,17.776878,404822.25,1.0,-888.2487,0.23249309,88.6726,25000,22395.92361140251,-0.6,6920148600000.0,500.0,1.0,,,0.0024493188,1.0,88.6725933502221,24961.908,98.63236,-8759911.0,3886.2065,100.0,True,97.0513,-101.80768,1.0,,9.39817,1,100,1.6378663,100.0,79.27442,249568.88,250,3.2104127,0.22556752
12550000,-870.4614,18.019524,2645619500.0,1.0,-870.4614,0.2586285,89.951935,25100,22491.85955953598,-0.6,1.5752571e+30,500.0,1.0,,,0.028364018,1.0,89.95193386644326,229306370.0,121.9405,-4095858800000000.0,27206744.0,100.0,True,97.4307,-125.20307,1.0,,10.540755,1,100,1.6378663,100.0,79.41118,2304163300.0,251,3.2913485,0.29596052
12600000,-896.3927,15.810738,160479500.0,1.0,-896.3927,0.2400227,89.976395,25200,22584.405417203903,-0.6,4.6772745e+19,500.0,1.0,,,0.015715525,1.0,89.97639067938206,7837355.5,89.3722,-17342851000.0,836791.2,100.0,True,96.87684,-91.88396,1.0,,8.91029,1,100,1.6378663,100.0,81.0661,78796020.0,252,3.1589453,0.29853672
12650000,-868.2345,15.750664,1045107200.0,1.0,-868.2345,0.27559808,88.99578,25300,22691.634442806244,-0.6,2.1637948e+32,500.0,1.0,,,0.046576366,1.0,88.99578683606047,52174036.0,93.12531,-3.667652e+16,9823400.0,100.0,True,95.724915,-95.61798,1.0,,9.021536,1,100,1.6378663,100.0,79.97425,497520100.0,253,3.4259613,0.015115771
12700000,-868.68134,15.001434,278409150.0,1.0,-868.68134,0.2500709,88.56595,25400,22803.26520204544,-0.6,9.221311e+24,500.0,1.0,,,0.039570823,1.0,88.56595041882909,113849570.0,77.204735,-6868500000000.0,12033158.0,100.0,True,95.2897,-79.465904,1.0,,8.277681,1,100,1.6378663,100.0,80.28827,1144409100.0,254,2.9469864,0.12168455
12750000,-881.2901,16.927246,2609765.0,1.0,-881.2901,0.30157527,89.15656,25500,22907.917467832565,-0.6,6.7311044e+17,500.0,1.0,,,0.040656984,1.0,89.15655769765057,357776.78,108.94509,-2365252900.0,66449.34,100.0,True,96.240295,-111.82404,1.0,,9.843509,1,100,1.6378663,100.0,79.31305,3386814.8,255,3.471373,0.058100495
12800000,-859.2633,15.307297,258660690.0,1.0,-859.2633,0.23598157,90.11379,25600,23005.612628936768,-0.6,8.298818e+23,500.0,1.0,,,0.004731238,1.0,90.11378592624607,18168964.0,85.746,-2145556100000.0,2833488.8,100.0,True,96.66432,-88.10031,1.0,,8.756761,1,100,1.6378663,100.0,81.357025,173392670.0,256,3.0108383,1.6036624
12850000,-882.8444,16.175652,256123380.0,1.0,-882.8444,0.2726299,89.560814,25700,23100.07691550255,-0.6,3.6235112e+24,500.0,1.0,,,0.048955128,1.0,89.56081271397723,25550800.0,84.07949,-5006024500000.0,2884052.5,100.0,True,97.00123,-86.70846,1.0,,8.735237,1,100,1.6378663,100.0,80.82558,256382910.0,257,2.7883914,0.0070303446
12900000,-871.87164,15.047714,802535.6,1.0,-871.87164,0.3088806,87.306114,25800,23205.24617934227,-0.6,1.7070926e+16,500.0,1.0,,,0.078804076,1.0,87.30612289579969,29978.166,71.09974,-298141630.0,9553.86,100.0,True,94.640045,-73.37484,1.0,,7.713793,1,100,1.6378663,100.0,79.59233,189838.83,258,3.4054577,0.0022257396
12950000,-879.8605,17.22248,119197295000.0,1.0,-879.8605,0.40152982,88.20364,25900,23297.134496212006,-0.6,2.0564977e+25,500.0,1.0,,,0.17196965,1.0,88.20363608796502,6088436000.0,128.21574,-13637989000000.0,612713340.0,100.0,True,94.72767,-131.19597,1.0,,10.698447,1,100,1.6378663,100.0,77.50519,61191877000.0,259,3.7093053,0.42815644
13000000,-865.7383,13.25103,1384341.8,1.0,-865.7383,0.25022677,90.16688,26000,23388.392135620117,-0.6,3.3421436e+16,500.0,1.0,,,0.049270093,1.0,90.16688412143965,120758.46,65.12768,-324006530.0,25573.367,100.0,True,95.82535,-66.891914,1.0,,7.5925655,1,100,1.6378663,100.0,82.57432,1000041.2,260,2.7350733,0.23466767
13050000,-869.21045,12.286743,340603070.0,1.0,-869.21045,0.22913323,91.35707,26100,23488.37409877777,-0.6,1.5182502e+26,500.0,1.0,,,0.007614076,1.0,91.35706851532456,55354596.0,34.55934,-18695433000000.0,6234121.0,100.0,True,98.27281,-36.07618,1.0,,5.371,1,100,1.6378663,100.0,85.98607,556448400.0,261,2.3899171,0.118880235
13100000,-880.3751,18.655838,95331420.0,1.0,-880.3751,0.2591137,90.659775,26200,23568.526886701584,-0.6,9.572663e+19,500.0,1.0,,,0.025596604,1.0,90.65977379859656,2972622.5,170.47514,-34319139000.0,465305.7,100.0,True,96.66192,-173.97208,1.0,,12.653694,1,100,1.6378663,100.0,78.00608,29390056.0,262,3.2185707,0.029407976
13150000,-878.57794,15.831825,435560900.0,1.0,-878.57794,0.24557403,90.58458,26300,23667.825929641724,-0.6,2.6839172e+30,500.0,1.0,,,0.015517399,1.0,90.58457370607903,24342306.0,110.57033,-4126948000000000.0,4134222.5,100.0,True,96.38315,-113.08872,1.0,,10.033252,1,100,1.6378663,100.0,80.55132,193646130.0,263,3.147094,0.30865315
13200000,-873.8962,12.557243,1899140500.0,1.0,-873.8962,0.2443343,90.78121,26400,23756.622279644012,-0.6,1.8109458e+33,500.0,1.0,,,0.014223993,1.0,90.7812044197205,244692600.0,50.387062,-6.744096e+16,48323384.0,100.0,True,96.764244,-51.971397,1.0,,6.574204,1,100,1.6378663,100.0,84.207,2293779700.0,264,2.6771083,0.59654444
13250000,-882.7454,14.930023,5786508300.0,1.0,-882.7454,0.2695485,90.17376,26500,23850.805188894272,-0.6,3.0176819e+34,500.0,1.0,,,0.05116999,1.0,90.17375388369271,307211680.0,80.86974,-3.8917066e+17,68447560.0,100.0,True,96.63188,-83.10939,1.0,,8.471895,1,100,1.6378663,100.0,81.70186,2037143400.0,265,3.0160794,0.17859115
13300000,-859.57355,14.191864,63820884.0,1.0,-859.57355,0.24656454,90.80958,26600,23935.666337013245,-0.6,1.2525451e+20,500.0,1.0,,,0.009195328,1.0,90.80958208879684,6647995.0,86.9,-22718503000.0,1038510.3,100.0,True,96.13782,-88.92366,1.0,,8.863628,1,100,1.6378663,100.0,81.94595,62393684.0,266,2.8872292,0.33618695
13350000,-860.794,14.235329,52236430.0,1.0,-860.794,0.26129985,91.674515,26700,24007.15576529503,-0.6,4.263256e+24,500.0,1.0,,,0.053800657,1.0,91.674515319424,2174688.5,67.82307,-4205266300000.0,481917.4,100.0,True,98.18248,-69.85913,1.0,,7.7273645,1,100,1.6378663,100.0,83.94715,17657046.0,267,2.8479664,0.05712298
13400000,-894.1282,15.927422,119556000.0,1.0,-894.1282,0.24791308,90.29901,26800,24072.72977757454,-0.6,5.068485e+25,500.0,1.0,,,0.027008504,1.0,90.2990138340747,7711430.5,109.31715,-18151616000000.0,1062810.6,100.0,True,96.2059,-111.86603,1.0,,10.020534,1,100,1.6378663,100.0,80.27848,77008300.0,268,2.984304,0.1394269
13450000,-870.11584,18.454422,3697279.2,1.0,-870.11584,0.2814298,87.87748,26900,24146.320413827896,-0.6,2.4546836e+20,500.0,1.0,,,0.07492164,1.0,87.8774885259452,192927.03,116.82785,-53630403000.0,51232.426,100.0,True,96.07779,-120.24967,1.0,,10.254121,1,100,1.6378663,100.0,77.62337,1480131.6,269,3.4177265,0.021867497
13500000,-884.5702,16.527245,2499470.2,1.0,-884.5702,0.24704686,89.71554,27000,24211.5740814209,-0.6,541948130000000.0,500.0,1.0,,,0.017643899,1.0,89.71554876211223,205956.58,105.55092,-66408492.0,35800.44,100.0,True,96.522255,-108.29542,1.0,,9.720538,1,100,1.6378663,100.0,79.99501,1935646.8,270,3.3259673,0.019485
13550000,-883.9325,14.969482,3363221.8,1.0,-883.9325,0.23906063,91.14972,27100,24278.704204320908,-0.6,5.127915e+17,500.0,1.0,,,0.005529806,1.0,91.14972555373592,148585.28,110.3356,-1616110700.0,25386.45,100.0,True,96.02995,-112.58711,1.0,,10.089254,1,100,1.6378663,100.0,81.06047,1477063.2,271,2.9227598,0.08679435
13600000,-872.01654,16.851349,1367632900.0,1.0,-872.01654,0.36642534,89.988884,27200,24342.589077949524,-0.6,6.5816346e+30,500.0,1.0,,,0.09821907,1.0,89.98889400735017,51053276.0,104.38345,-7321814400000000.0,11458477.0,100.0,True,97.29518,-107.236595,1.0,,9.545062,1,100,1.6378663,100.0,80.44383,376328000.0,272,3.6435206,0.0029385646
13650000,-890.26135,13.803879,191547020.0,1.0,-890.26135,0.26516712,90.65875,27300,24411.04633665085,-0.6,1.4094992e+25,500.0,1.0,,,0.035383344,1.0,90.6587571476563,10057588.0,74.53322,-7189996000000.0,1598122.9,100.0,True,96.36559,-76.44775,1.0,,8.097042,1,100,1.6378663,100.0,82.561714,83673390.0,273,2.995181,0.22403081
13700000,-861.21643,14.667755,153755.17,1.0,-861.21643,0.27703473,92.011345,27400,24477.93298268318,-0.6,2950240100000.0,500.0,1.0,,,6.6548586e-05,1.0,92.01134976265327,6769.4287,74.70228,-3867725.0,2038.7379,100.0,True,98.53108,-76.86391,1.0,,8.148023,1,100,1.6378663,100.0,83.86333,52013.207,274,2.8830552,0.011650658
13750000,-867.4284,14.379608,4751417000.0,1.0,-867.4284,0.2837938,91.821434,27500,24534.845462083817,-0.6,7.5584565e+32,500.0,1.0,,,0.05318618,1.0,91.82143285628283,622762800.0,83.977615,-5.7133794e+16,74401980.0,100.0,True,97.5607,-86.05516,1.0,,8.640341,1,100,1.6378663,100.0,83.18109,6239707600.0,275,3.0532146,0.05114224
13800000,-874.53687,18.809738,141465.34,1.0,-874.53687,0.24918123,91.2059,27600,24599.504258155823,-0.6,126272180000.0,500.0,1.0,,,0.020186082,1.0,91.2058996675467,4480.6895,139.32135,-1405042.4,1241.6964,100.0,True,98.729324,-142.87619,1.0,,11.286313,1,100,1.6378663,100.0,79.919586,35245.49,276,3.455499,0.021166265
13850000,-880.9689,13.08139,513147400.0,1.0,-880.9689,0.26099128,90.72338,27700,24660.21956896782,-0.6,2.2480115e+29,500.0,1.0,,,0.09251413,1.0,90.723383937515,273763780.0,57.61943,-815435800000000.0,40378940.0,100.0,True,96.800415,-59.338753,1.0,,7.0043597,1,100,1.6378663,100.0,83.719025,2622137900.0,277,2.9254723,0.868815
13900000,-861.7646,13.228714,1149344600.0,1.0,-861.7646,0.2533733,90.82791,27800,24745.488193035126,-0.6,2.7263157e+33,500.0,1.0,,,0.0006726086,1.0,90.82791284760683,89152870.0,53.75392,-9.183447e+16,13970588.0,100.0,True,97.31746,-55.51218,1.0,,6.739168,1,100,1.6378663,100.0,84.088745,885302900.0,278,2.8874793,0.1920921
13950000,-880.55664,20.1101,721187.8,1.0,-880.55664,0.29141876,88.456726,27900,24836.645444869995,-0.6,939664540000.0,500.0,1.0,,,0.026670307,1.0,88.45672879363026,45094.527,167.44096,-4661197.0,6353.9575,100.0,True,96.13346,-171.50424,1.0,,12.433367,1,100,1.6378663,100.0,76.02336,443603.1,279,3.5850153,0.059514623
14000000,-868.74164,17.174858,110318440.0,1.0,-868.74164,0.24366769,87.23291,28000,24934.752583503723,-0.6,4.2533724e+23,500.0,1.0,,,0.0006264448,1.0,87.23291049056569,7292876.0,100.32043,-1933571300000.0,1306109.2,100.0,True,94.9408,-103.28409,1.0,,9.466966,1,100,1.6378663,100.0,77.765945,57311604.0,280,3.2706246,0.113824695
14050000,-876.8471,15.132324,67936650.0,1.0,-876.8471,0.22854404,90.07562,28100,25030.062750816345,-0.6,1.4559322e+26,500.0,1.0,,,0.01948741,1.0,90.0756177569495,3824276.2,76.91285,-27769325000000.0,810695.7,100.0,True,97.00447,-79.21354,1.0,,8.203471,1,100,1.6378663,100.0,81.87215,32314144.0,281,3.1009538,0.50295436
14100000,-871.64276,14.9526825,729067460.0,1.0,-871.64276,0.24748038,88.19583,28200,25122.630400896072,-0.6,2.5426092e+29,500.0,1.0,,,0.009207875,1.0,88.19582892230669,75602740.0,71.45836,-1133080300000000.0,14202228.0,100.0,True,95.34975,-73.70473,1.0,,7.7987647,1,100,1.6378663,100.0,80.397064,570757800.0,282,3.2615376,0.82599866
14150000,-862.60535,14.903305,1726937600.0,1.0,-862.60535,0.3448602,90.53562,28300,25221.649880170822,-0.6,2.8614194e+29,500.0,1.0,,,0.07333028,1.0,90.53561690020246,99824230.0,69.29971,-1194095300000000.0,17966778.0,100.0,True,97.60785,-71.53128,1.0,,7.8310738,1,100,1.6378663,100.0,82.704544,903094600.0,283,2.8238282,0.3511187
14200000,-882.6011,15.237915,37715960000.0,1.0,-882.6011,0.23218487,90.26562,28400,25325.367637872696,-0.6,1.8373302e+29,500.0,1.0,,,0.0046409816,1.0,90.26560730418223,3750125000.0,83.888626,-1000330400000000.0,382539900.0,100.0,True,96.79172,-86.22154,1.0,,8.711804,1,100,1.6378663,100.0,81.5538,37694620000.0,284,2.827206,0.2290358
14250000,-879.7202,13.372414,3777404.8,1.0,-879.7202,0.2954266,91.589,28500,25410.786143779755,-0.6,2.0800084e+20,500.0,1.0,,,0.052544832,1.0,91.58898720369957,248234.05,61.442516,-25923750000.0,62999.37,100.0,True,97.66923,-63.23916,1.0,,7.2921734,1,100,1.6378663,100.0,84.296814,2093444.4,285,2.875191,0.06647446
14300000,-871.01624,13.06398,1708033300.0,1.0,-871.01624,0.22965795,91.10477,28600,25478.263692855835,-0.6,3.338097e+29,500.0,1.0,,,0.0006390512,1.0,91.1047671660078,192944020.0,61.204594,-991022800000000.0,25796818.0,100.0,True,96.826294,-62.91933,1.0,,7.3424535,1,100,1.6378663,100.0,83.762314,1901610200.0,286,2.7005506,0.0084368475
14350000,-865.3828,15.485588,4245702.5,1.0,-865.3828,0.23700036,91.04123,28700,25536.333067178726,-0.6,9.0794575e+18,500.0,1.0,,,0.0061923712,1.0,91.0412363125725,304488.56,91.66049,-7266438000.0,60854.27,100.0,True,97.50344,-94.06986,1.0,,9.023383,1,100,1.6378663,100.0,82.01785,2541876.2,287,3.1998522,0.09696802
14400000,-890.58026,14.946571,55917932.0,1.0,-890.58026,0.35224885,90.45846,28800,25600.187549352646,-0.6,2.9449573e+29,500.0,1.0,,,0.07687214,1.0,90.45845650879582,2246734.0,83.14483,-1218442500000000.0,653371.6,100.0,True,96.81179,-85.38934,1.0,,8.593237,1,100,1.6378663,100.0,81.86522,15662384.0,288,3.0497699,0.06265313
14450000,-891.15094,13.68544,31100.424,1.0,-891.15094,0.26849827,91.31491,28900,25671.586147785187,-0.6,114126000000.0,500.0,1.0,,,0.035723582,1.0,91.31490453178121,3161.86,54.27056,-667005.44,852.4816,100.0,True,98.19791,-56.152325,1.0,,6.8024383,1,100,1.6378663,100.0,84.51247,27119.486,289,2.8279657,0.051192205
14500000,-891.3003,10.138435,448830700.0,1.0,-891.3003,0.22908999,91.34599,29000,25753.821708202362,-0.6,8.5384e+25,500.0,1.0,,,0.059524283,1.0,91.34600183980892,86227480.0,31.464108,-9546254000000.0,9430794.0,100.0,True,96.48106,-32.496834,1.0,,5.0033813,1,100,1.6378663,100.0,86.34262,866379840.0,290,2.5358,0.85117906
14550000,-875.018,14.547478,8355259.0,1.0,-875.018,0.31103292,91.19461,29100,25834.043704032898,-0.6,2.195443e+21,500.0,1.0,,,0.0507845,1.0,91.19460241210942,774843.44,81.44117,-99667894000.0,126008.59,100.0,True,97.24336,-83.56744,1.0,,8.498717,1,100,1.6378663,100.0,82.695885,7650961.0,291,3.035287,0.019423256
14600000,-863.7877,13.893517,463341.0,1.0,-863.7877,0.31941697,91.49415,29200,25890.507019519806,-0.6,1.3962775e+17,500.0,1.0,,,0.085326165,1.0,91.49415165628535,48377.406,83.46502,-725387600.0,10528.472,100.0,True,96.768814,-85.404396,1.0,,8.618854,1,100,1.6378663,100.0,82.8753,403264.75,292,3.0299127,0.03901159
14650000,-857.7587,13.291359,2230743.2,1.0,-857.7587,0.22940888,91.14897,29300,25951.20867538452,-0.6,1.050544e+17,500.0,1.0,,,0.02789472,1.0,91.14897778212904,177092.52,54.836422,-577708100.0,37106.953,100.0,True,97.50826,-56.611362,1.0,,6.932074,1,100,1.6378663,100.0,84.2169,1364893.4,293,2.6043758,0.0015900818
