OptimizationReturnMin,TimestepsSoFar,MinIW,EpLenMean,MinTargetPdf,InitialBound,ReturnStepMax,OptimizationReturnMean,ESSRenyiArithmetic,Epsilon,InitialReturnMin,MeanD2-0,Bound,EpisodesSoFar,ReturnStepMaxmin,MeanIW,EmpiricalD2Harmonic,EpThisIter,DivergenceHarmonic,MinBehavPdf,TimeElapsed,Inner Iteration,StdWReturnMean,InitialReturnMax,LearnableVariance,InitialReturnStd,MaxIW,EpRewMean,ESSRenyiHarmonic,MeanEntropy,OptimizationReturnMax,Iteration,ReturnMeanIW,WReturnMean,Penalization,StdIW,VarianceInitializer,EmpiricalD2Arithmetic,InitialReturnMean
,14600000,0.1406749,500.0,-891.034,-89.88895,0.31050938,8.7935,100.0,1.0,82.80226,1.0,-51167360000.0,29200,0.029188246,941566.94,1.0,100,2.6275986e+20,-891.034,25625.229894161224,1,,100.50641,,3.0682528,43213570.0,91.59576027265005,100.0,1.6378663,17.704147,292,103700024.0,86.739815,True,4979895.0,-0.6,1.0,91.595764
,14650000,0.65862393,500.0,-865.90515,-159.76576,0.23305333,12.076256,100.0,1.0,78.882965,1.0,-22388626000000.0,29300,0.003638953,418332.1,1.0,100,3.7558913e+25,-865.90515,25689.562710285187,1,,97.94827,,3.2059019,17504674.0,90.95922224720047,100.0,1.6378663,19.065308,293,46732904.0,156.11377,True,2029588.2,-0.6,1.0,90.95923
,14700000,0.0059288223,500.0,-878.3996,-111.49037,0.24608205,9.966522,100.0,1.0,81.640564,1.0,-6335963000.0,29400,0.01486358,69797.54,1.0,100,4.8893567e+18,-878.3996,25756.876461982727,1,,98.519424,,3.0490043,1513014.0,91.6070863932271,100.0,1.6378663,16.87886,294,4639078.0,108.628,True,267425.53,-0.6,1.0,91.60708
,14750000,0.010102517,500.0,-870.7093,-43.527313,0.2522518,5.878132,100.0,1.0,84.88139,1.0,-122105110000.0,29500,0.022629514,205177.45,1.0,100,7.09478e+21,-870.7093,25820.93079018593,1,,96.89078,,2.7433248,5618784.5,90.75952599878967,100.0,1.6378663,12.009384,295,11387193.0,42.07826,True,776682.25,-0.6,1.0,90.75953
,14800000,0.032575514,500.0,-917.6421,-57.647045,0.25793707,6.976319,100.0,1.0,85.04233,1.0,-563069800000000.0,29600,0.027398407,1788757.6,1.0,100,1.3504831e+29,-917.6421,25887.61435842514,1,,97.3895,,2.7287955,83428616.0,92.01864773782427,100.0,1.6378663,12.347176,296,90554030.0,56.115356,True,9266730.0,-0.6,1.0,92.01865
,14850000,0.048208185,500.0,-872.05255,-109.9491,0.2302605,9.87707,100.0,1.0,81.369865,1.0,-25687454000.0,29700,0.005994305,1010339.7,1.0,100,9.406105e+19,-872.05255,25956.46500492096,1,,97.57855,,3.1229832,78555920.0,91.2469352929852,100.0,1.6378663,16.208687,297,79024370.0,107.30954,True,7987573.0,-0.6,1.0,91.24694
,14900000,0.027257761,500.0,-876.52997,-70.18683,0.23545097,7.665225,100.0,1.0,82.32911,1.0,-1655707.4,29800,0.015375569,1314.327,1.0,100,612589100000.0,-876.52997,26028.102694272995,1,,96.56975,,3.0649097,34962.668,89.99433439125114,100.0,1.6378663,14.240639,298,60467.594,68.149345,True,4425.152,-0.6,1.0,89.99434
,14950000,0.44174758,500.0,-875.5259,-100.38713,0.23495269,9.323606,100.0,1.0,81.570206,1.0,-33724173000000.0,29900,0.018398523,2998556.5,1.0,100,1.5561825e+26,-875.5259,26097.30121445656,1,,97.97089,,3.2794843,231255400.0,90.89381067632054,100.0,1.6378663,16.40068,299,381894100.0,97.68463,True,23124988.0,-0.6,1.0,90.89382
,15000000,0.045099825,500.0,-868.99646,-121.71528,0.28259316,10.479071,100.0,1.0,81.42823,1.0,-16620083.0,30000,0.053018063,3542.0332,1.0,100,37823690000000.0,-868.99646,26177.520449638367,1,,97.63745,,3.0437746,188591.56,91.90730081550458,100.0,1.6378663,16.20922,300,379987.47,119.07549,True,19677.344,-0.6,1.0,91.907295
,15050000,0.23247226,500.0,-866.8715,-103.05521,0.3531948,9.430787,100.0,1.0,82.137665,1.0,-667984200000.0,30100,0.13647668,622127.75,1.0,100,6.010193e+22,-866.8715,26247.64680457115,1,,98.6011,,3.3752427,51663080.0,91.56845119495414,100.0,1.6378663,16.463432,301,151896260.0,100.33199,True,5139951.5,-0.6,1.0,91.56845
,15100000,0.092561424,500.0,-872.2454,-51.4962,0.22993359,6.5433474,100.0,1.0,85.204834,1.0,-8720568.0,30200,0.03573695,22103.613,1.0,100,25941504000000.0,-872.2454,26308.96800494194,1,,97.48831,,2.6767263,1817040.6,91.74818040293229,100.0,1.6378663,12.283478,302,996917.44,49.98025,True,180888.7,-0.6,1.0,91.748184
,15150000,0.17977226,500.0,-878.2301,-56.353188,0.24206364,6.7291956,100.0,1.0,85.18871,1.0,-691486450000000.0,30300,0.00034756958,86394600.0,1.0,100,1.313226e+29,-878.2301,26374.52260017395,1,,98.96757,,3.0271475,5003352600.0,91.91790864554217,100.0,1.6378663,13.778854,303,8550147600.0,54.4457,True,582023230.0,-0.6,1.0,91.9179
,15200000,0.046582595,500.0,-879.2685,-67.01037,0.24005117,7.464486,100.0,1.0,83.21515,1.0,-1578565400000.0,30400,0.017216876,12848864.0,1.0,100,6.052761e+23,-879.2685,26433.601865053177,1,,97.421684,,3.0436933,1248020100.0,90.67963471912546,100.0,1.6378663,14.206535,304,461822270.0,64.98263,True,124151096.0,-0.6,1.0,90.67964
,15250000,0.5631447,500.0,-882.8625,-50.821045,0.2649078,6.3450623,100.0,1.0,85.30606,1.0,-1.0109564e+16,30500,0.018288255,146701170.0,1.0,100,4.1496567e+31,-882.8625,26495.696415424347,1,,97.802086,,2.9987276,14161309000.0,91.65112265134843,100.0,1.6378663,12.496025,305,3746072600.0,49.252186,True,1408791200.0,-0.6,1.0,91.651115
,15300000,0.039303165,500.0,-884.8471,-61.147587,0.2793632,7.1676393,100.0,1.0,84.597244,1.0,-448208420.0,30600,0.050005198,44590.746,1.0,100,4.909966e+16,-884.8471,26554.31990170479,1,,98.743256,,2.7860398,1769756.5,91.76488417968689,100.0,1.6378663,14.146011,306,2562823.5,59.13708,True,215782.86,-0.6,1.0,91.76489
,15350000,0.33544904,500.0,-882.91785,-64.27814,0.28392372,7.4917464,100.0,1.0,84.37607,1.0,-9938609000000000.0,30700,0.041135967,117952490.0,1.0,100,3.9374035e+31,-882.91785,26632.30972146988,1,,96.92969,,2.562917,10544365000.0,91.86781361088048,100.0,1.6378663,12.553619,307,8619631000.0,62.6948,True,1049648900.0,-0.6,1.0,91.86782
,15400000,0.67399585,500.0,-877.0661,-70.657295,0.22962931,7.7628517,100.0,1.0,83.51745,1.0,-1.204777e+17,30800,0.013497561,5405142.0,1.0,100,3.6992845e+33,-877.0661,26712.13028049469,1,,97.556335,,2.900906,163126130.0,91.2803005088929,100.0,1.6378663,14.038887,308,278416800.0,68.677124,True,20026952.0,-0.6,1.0,91.280304
,15450000,0.0017753809,500.0,-872.56616,-62.643135,0.22961062,7.2912846,100.0,1.0,84.18244,1.0,-3142057.5,30900,0.039088115,6086.445,1.0,100,2052695100000.0,-872.56616,26774.842564582825,1,,98.39641,,2.7295473,176237.86,91.47372674179384,100.0,1.6378663,14.213966,309,232846.78,60.61326,True,23380.81,-0.6,1.0,91.473724
,15500000,0.022334209,500.0,-881.6487,-68.558105,0.26464173,7.6594496,100.0,1.0,84.00699,1.0,-17428429000.0,31000,0.0385471,151454.34,1.0,100,7.595487e+19,-881.6487,26842.745545625687,1,,98.11047,,2.809366,11227612.0,91.66643765974044,100.0,1.6378663,14.103485,310,5825515.0,66.55969,True,1122272.8,-0.6,1.0,91.66644
,15550000,0.025625058,500.0,-864.4522,-47.290802,0.22870441,6.317638,100.0,1.0,85.55476,1.0,-1060643100000000.0,31100,0.031500787,39143396.0,1.0,100,3.9711075e+29,-864.4522,26891.375185012817,1,,98.49568,,2.3865736,1188400400.0,91.8724020522198,100.0,1.6378663,12.940918,311,2200242700.0,45.608284,True,186487540.0,-0.6,1.0,91.87239
,15600000,0.016067103,500.0,-862.22156,-65.40881,0.2711977,7.4185734,100.0,1.0,84.312195,1.0,-136103730.0,31200,0.043525204,4661.463,1.0,100,5846751300000000.0,-862.22156,26951.18405532837,1,,97.61007,,2.932057,111138.25,91.7307693307081,100.0,1.6378663,13.297874,312,208512.11,63.6322,True,14378.825,-0.6,1.0,91.730774
,15650000,0.05300453,500.0,-871.4541,-59.4835,0.2622591,7.0693703,100.0,1.0,84.81343,1.0,-9468019000000.0,31300,0.014880493,16933668.0,1.0,100,3.6361662e+25,-871.4541,27012.319898366928,1,,97.3119,,2.817464,929263000.0,91.88280140427501,100.0,1.6378663,12.4984665,313,902953100.0,57.914104,True,114790110.0,-0.6,1.0,91.88281
,15700000,0.03785289,500.0,-880.72943,-95.96388,0.26638857,9.202066,100.0,1.0,82.64254,1.0,-196534060000000.0,31400,0.058509424,7636323.0,1.0,100,4.4735677e+27,-880.72943,27075.820006132126,1,,99.741234,,2.8893888,639686850.0,91.84460656003432,100.0,1.6378663,17.098694,314,1167860500.0,93.02659,True,64002660.0,-0.6,1.0,91.84461
,15750000,0.030501168,500.0,-878.4474,-54.24805,0.2758671,6.8505797,100.0,1.0,85.05469,1.0,-4.3391735e+17,31500,0.046381906,380216770.0,1.0,100,6.6461227e+34,-878.4474,27140.086832523346,1,,97.99576,,2.373829,37269110000.0,91.90526764465022,100.0,1.6378663,12.941071,315,4600333300.0,52.565506,True,3707601400.0,-0.6,1.0,91.90527
,15800000,0.014043087,500.0,-878.54175,-76.05078,0.29228324,8.071479,100.0,1.0,83.65402,1.0,-15461388000.0,31600,0.05444239,41660.496,1.0,100,5.147075e+19,-878.54175,27218.610471010208,1,,98.29611,,2.9577217,2395462.5,91.72550128274749,100.0,1.6378663,14.64209,316,2837221.2,73.89688,True,244381.42,-0.6,1.0,91.725494
,15850000,2.3616843,500.0,-891.1707,-83.765236,0.277721,8.43134,100.0,1.0,83.70628,1.0,-1.479383e+16,31700,0.047221705,127497430.0,1.0,100,3.5968396e+31,-891.1707,27315.480471372604,1,,99.372665,,3.1956034,12538568000.0,92.13762430430076,100.0,1.6378663,15.666382,317,9327852000.0,81.29939,True,1247396500.0,-0.6,1.0,92.13762
,15900000,0.043366782,500.0,-883.259,-57.18121,0.27534193,6.8323216,100.0,1.0,85.145035,1.0,-109895816.0,31800,0.0006310046,36553.07,1.0,100,4143737200000000.0,-883.259,27425.800500631332,1,,98.113846,,2.9683022,1361565.2,91.97735642638658,100.0,1.6378663,12.968811,318,1083298.0,55.491436,True,163674.73,-0.6,1.0,91.977356
,15950000,0.009619905,500.0,-867.73456,-80.791306,0.27814576,8.3629875,100.0,1.0,83.37153,1.0,-3435418000000000.0,31900,0.029108971,3052899.2,1.0,100,2.8731558e+30,-867.73456,27526.01945090294,1,,97.5722,,2.9708116,86974710.0,91.73451493151165,100.0,1.6378663,14.200668,319,340597120.0,78.76526,True,12031573.0,-0.6,1.0,91.73451
,16000000,7.9379516,500.0,-883.4716,-61.72855,0.26472443,7.199018,100.0,1.0,84.45239,1.0,-202579820000000.0,32000,0.03470327,27151908.0,1.0,100,1.2475047e+28,-883.4716,27636.786443948746,1,,97.88605,,2.8442228,1412294400.0,91.65141049328024,100.0,1.6378663,13.433655,320,2016638300.0,59.91546,True,153921220.0,-0.6,1.0,91.651405
,16050000,0.1988198,500.0,-874.31726,-62.117817,0.2796545,7.0316057,100.0,1.0,83.100464,1.0,-348539080000000.0,32100,0.063164994,13488709.0,1.0,100,3.5939445e+28,-874.31726,27746.344485521317,1,,96.625595,,3.2918818,1146506500.0,90.13207044769601,100.0,1.6378663,13.525131,321,371467740.0,60.27996,True,114519624.0,-0.6,1.0,90.13207
,16100000,0.3345494,500.0,-878.87683,-57.06302,0.24595171,6.9709077,100.0,1.0,85.23563,1.0,-1.1877245e+17,32200,0.0004273057,322248030.0,1.0,100,5.6334343e+33,-878.87683,27850.171553611755,1,,97.78359,,2.6244218,27937135000.0,92.20653323691745,100.0,1.6378663,12.547966,322,21077172000.0,55.481136,True,2784118800.0,-0.6,1.0,92.20652
,16150000,0.31872308,500.0,-863.042,-60.91959,0.2535655,7.065014,100.0,1.0,84.7923,1.0,-3.0950361e+16,32300,0.023902401,22647686.0,1.0,100,2.0219106e+32,-863.042,27949.80464696884,1,,99.50868,,2.9714174,1014261600.0,91.85731106394442,100.0,1.6378663,14.716385,323,1355882900.0,58.743736,True,117242630.0,-0.6,1.0,91.857315
,16200000,0.38006717,500.0,-871.00525,-69.83196,0.25705191,7.774314,100.0,1.0,83.52518,1.0,-296608730000.0,32400,0.013953894,227880.95,1.0,100,2.619203e+22,-871.00525,28051.555565595627,1,,97.028595,,2.74955,8960179.0,91.29949075526518,100.0,1.6378663,13.503418,324,20141424.0,67.999985,True,1107171.5,-0.6,1.0,91.29949
,16250000,1.484957,500.0,-886.7424,-102.82632,0.22972782,9.562366,100.0,1.0,81.93389,1.0,-5.529342e+16,32500,0.03259456,10634518.0,1.0,100,4.5671457e+32,-886.7424,28150.41076374054,1,,97.97869,,2.966655,312482370.0,91.49625639982476,100.0,1.6378663,16.0448,325,965521700.0,100.23987,True,40581200.0,-0.6,1.0,91.49625
,16300000,0.17520101,500.0,-866.7364,-58.58933,0.23953962,6.994118,100.0,1.0,84.6754,1.0,-1424000400000.0,32600,0.009332597,2638275.2,1.0,100,7.0240244e+23,-866.7364,28246.10750603676,1,,97.67737,,2.8236804,227475650.0,91.66951844621347,100.0,1.6378663,13.001968,326,54158844.0,56.890858,True,22641842.0,-0.6,1.0,91.66953
,16350000,0.017166091,500.0,-887.19104,-68.2865,0.34680003,7.5966706,100.0,1.0,84.24221,1.0,-582713800000.0,32700,0.11421211,68964.6,1.0,100,7.2088786e+22,-887.19104,28337.87228536606,1,,98.93715,,2.899576,1162336.0,91.8388807892547,100.0,1.6378663,14.694939,327,4644992.0,66.116936,True,190918.17,-0.6,1.0,91.838875
,16400000,0.0017553399,500.0,-863.8704,-86.661575,0.28800216,8.682362,100.0,1.0,81.2391,1.0,-32429685000.0,32800,0.056001082,73277.81,1.0,100,1.7283362e+20,-863.8704,28449.636595726013,1,,96.90422,,2.9686162,2304819.0,89.92145895764816,100.0,1.6378663,15.665123,328,5869843.0,84.19609,True,291843.72,-0.6,1.0,89.921455
,16450000,0.02216852,500.0,-872.5422,-52.944168,0.23040648,6.413591,100.0,1.0,84.843994,1.0,-300558060000.0,32900,0.030382812,233379.42,1.0,100,2.9859397e+22,-872.5422,28553.226133823395,1,,97.9989,,3.1735423,6901949.5,91.25758501240183,100.0,1.6378663,13.154907,329,20689828.0,51.20552,True,941449.1,-0.6,1.0,91.257576
,16500000,0.30940762,500.0,-874.8621,-63.414658,0.23024109,7.3781934,100.0,1.0,84.17523,1.0,-24377045000.0,33000,0.010613829,495251.4,1.0,100,1.8956214e+20,-874.8621,28654.737852811813,1,,97.44266,,2.684846,29519496.0,91.55342532184999,100.0,1.6378663,13.267426,330,19612304.0,61.646133,True,3035027.2,-0.6,1.0,91.55343
,16550000,0.12887013,500.0,-903.79767,-59.017616,0.22983253,6.954282,100.0,1.0,84.80922,1.0,-23739792000000.0,33100,0.0066779554,2562924.8,1.0,100,2.4011411e+26,-903.79767,28752.711215496063,1,,97.15567,,3.020611,146243150.0,91.76350043166981,100.0,1.6378663,12.346451,331,78318010.0,57.48612,True,14913310.0,-0.6,1.0,91.7635
,16600000,0.036733095,500.0,-892.80554,-107.79657,0.24302751,9.763597,100.0,1.0,80.97253,1.0,-3640086000000.0,33200,0.028290018,702396.5,1.0,100,1.6116606e+24,-892.80554,28852.032252788544,1,,97.86302,,3.0987837,19862046.0,90.73612341415298,100.0,1.6378663,16.890495,332,64097016.0,104.93029,True,2858922.0,-0.6,1.0,90.73612
,16650000,0.027751297,500.0,-881.5904,-90.582466,0.28569424,8.650166,100.0,1.0,81.63349,1.0,-5451685600000.0,33300,0.008348584,6297694.5,1.0,100,3.3006578e+24,-881.5904,28960.202333450317,1,,98.91223,,3.571767,599172200.0,90.2836570896934,100.0,1.6378663,17.27874,333,301764220.0,87.58288,True,59610428.0,-0.6,1.0,90.28365
,16700000,0.0058726394,500.0,-875.597,-135.63239,0.28925934,11.019029,100.0,1.0,80.53644,1.0,-1640659200.0,33400,0.034337282,397260.97,1.0,100,2.7061635e+17,-875.597,29065.987528562546,1,,97.68863,,3.3552272,25086534.0,91.55546590697526,100.0,1.6378663,17.152191,334,102509390.0,132.67651,True,2666140.2,-0.6,1.0,91.555466
,16750000,0.00064096285,500.0,-868.7547,-73.9559,0.24049318,7.821775,100.0,1.0,82.42407,1.0,-581945800000000.0,33500,0.011172026,192054130.0,1.0,100,7.1203e+28,-868.7547,29172.019169569016,1,,97.15478,,3.255081,17355035000.0,90.24584786726231,100.0,1.6378663,14.730705,335,5165012500.0,71.77572,True,1728861300.0,-0.6,1.0,90.24585
,16800000,0.123013765,500.0,-888.6346,-112.269264,0.26464674,10.075356,100.0,1.0,81.806885,1.0,-399997900000.0,33600,0.035635084,591415.8,1.0,100,2.1185899e+22,-888.6346,29280.90466952324,1,,98.341324,,2.8301427,35676924.0,91.88224079249825,100.0,1.6378663,16.53444,336,67164280.0,109.5225,True,3810347.2,-0.6,1.0,91.88223
,16850000,0.09560462,500.0,-878.27826,-70.21582,0.31085148,7.575274,100.0,1.0,83.59759,1.0,-1503119300000.0,33700,0.07550278,1164629.5,1.0,100,4.7229966e+23,-878.27826,29381.94769525528,1,,98.34904,,3.2626286,64547384.0,91.17286174792021,100.0,1.6378663,14.75145,337,113627224.0,68.029526,True,7322568.0,-0.6,1.0,91.17286
,16900000,0.00957071,500.0,-875.4125,-88.524086,0.30493578,8.685121,100.0,1.0,83.20607,1.0,-3649294600.0,33800,0.068216786,143602.8,1.0,100,1.8950817e+18,-875.4125,29488.080261707306,1,,99.414375,,3.2331557,10300522.0,91.8911903205304,100.0,1.6378663,16.208305,338,14569325.0,85.88462,True,1048137.6,-0.6,1.0,91.89119
,16950000,0.24852498,500.0,-882.2034,-68.45039,0.29165894,7.559185,100.0,1.0,84.61005,1.0,-2.7173401e+16,33900,0.06618799,294111500.0,1.0,100,1.932999e+32,-882.2034,29599.47628545761,1,,98.55518,,3.0586407,18806542000.0,92.16923170532665,100.0,1.6378663,13.945137,339,14274670000.0,66.49657,True,2010969000.0,-0.6,1.0,92.16923
,17000000,0.010316873,500.0,-886.83496,-52.410255,0.2372023,6.619669,100.0,1.0,85.01541,1.0,-268211.47,34000,0.01173912,594.82965,1.0,100,20844660000.0,-886.83496,29697.815104961395,1,,97.89485,,2.6312802,13139.766,91.6350801284523,100.0,1.6378663,12.87944,340,27512.72,50.743652,True,2006.8016,-0.6,1.0,91.635086
,17050000,0.042227954,500.0,-883.78033,-90.03369,0.29989606,8.965249,100.0,1.0,82.86957,1.0,-2468811800.0,34100,0.068670884,12093.459,1.0,100,1.3281702e+18,-883.78033,29788.65050959587,1,,97.46426,,2.7418916,534956.9,91.83481663003295,100.0,1.6378663,14.594688,341,1642632.1,87.89365,True,55778.52,-0.6,1.0,91.834816
,17100000,0.14242004,500.0,-869.3457,-56.250027,0.27775317,6.834265,100.0,1.0,84.99173,1.0,-3739419000000.0,34200,0.047318354,44778420.0,1.0,100,4.8008311e+24,-869.3457,29896.388988018036,1,,98.017075,,2.7996855,3479285500.0,91.82599472356371,100.0,1.6378663,13.025345,342,3314129000.0,54.545425,True,351215420.0,-0.6,1.0,91.826
,17150000,0.01809121,500.0,-870.9923,-84.26408,0.25093123,8.552057,100.0,1.0,83.12779,1.0,-3950072.0,34300,0.058927804,14525.858,1.0,100,1012691900000.0,-870.9923,29992.656653881073,1,,97.47387,,3.0097482,1355264.0,91.67984972417388,100.0,1.6378663,14.346077,343,1868519.6,82.196266,True,134795.48,-0.6,1.0,91.679855
,17200000,0.04273094,500.0,-870.1319,-80.7376,0.2452346,8.353455,100.0,1.0,83.992035,1.0,-9433799000.0,34400,0.013132155,174979.45,1.0,100,2.103376e+19,-870.1319,30093.04642891884,1,,98.285,,2.9840987,8393710.0,92.34548895665081,100.0,1.6378663,14.292969,344,17380800.0,78.68504,True,993631.0,-0.6,1.0,92.3455
,17250000,0.39967072,500.0,-860.1895,-63.006542,0.24862808,7.253676,100.0,1.0,84.72879,1.0,-592908900000000.0,34500,0.018868536,2799966.8,1.0,100,1.1102654e+29,-860.1895,30190.7330391407,1,,98.034744,,2.9345944,58029664.0,91.98246649386616,100.0,1.6378663,13.305954,345,210823970.0,61.22767,True,9399456.0,-0.6,1.0,91.98246
,17300000,0.021880848,500.0,-874.1995,-90.98211,0.28770646,8.84903,100.0,1.0,82.04666,1.0,-115543450000.0,34600,0.06879328,124193.27,1.0,100,2.2533548e+21,-874.1995,30283.716470956802,1,,97.60811,,3.2005775,4069351.2,90.89569046455136,100.0,1.6378663,15.561447,346,12816980.0,88.54903,True,597185.3,-0.6,1.0,90.89569
,17350000,0.3869488,500.0,-878.09326,-91.06083,0.27631226,8.790605,100.0,1.0,82.460434,1.0,-65196630000.0,34700,0.030152231,107267.19,1.0,100,6.5906015e+20,-878.09326,30369.536575317383,1,,98.35515,,3.3537564,3425901.0,91.25103683381415,100.0,1.6378663,15.894714,347,11227687.0,88.5224,True,438536.72,-0.6,1.0,91.25104
,17400000,0.034490705,500.0,-865.84296,-95.630295,0.29520452,9.040148,100.0,1.0,81.62045,1.0,-1005140700000.0,34800,0.052165866,58684.28,1.0,100,9.978013e+22,-865.84296,30460.390515327454,1,,99.413895,,3.274895,2400146.0,90.66060040596697,100.0,1.6378663,17.793442,348,5790670.0,92.4492,True,254194.84,-0.6,1.0,90.6606
,17450000,0.005974593,500.0,-893.98816,-80.867615,0.30853826,8.253365,100.0,1.0,83.26531,1.0,-268090380000.0,34900,0.13117401,318568.97,1.0,100,8.6763806e+21,-893.98816,30543.927989959717,1,,100.18718,,3.1420584,26251978.0,91.51867621197425,100.0,1.6378663,16.921867,349,20337920.0,77.99055,True,2614401.5,-0.6,1.0,91.518684
,17500000,0.014094609,500.0,-887.96356,-57.954582,0.31282154,6.8966236,100.0,1.0,84.98036,1.0,-27237728.0,35000,0.046308935,18765.314,1.0,100,246665530000000.0,-887.96356,30613.13396549225,1,,97.923355,,2.950938,1572133.8,91.87698531129018,100.0,1.6378663,12.942993,350,795009.7,56.271454,True,156663.45,-0.6,1.0,91.876976
,17550000,2.838668,500.0,-875.40326,-60.258644,0.2308381,7.122843,100.0,1.0,84.123535,1.0,-71969650000000.0,35100,0.0094830245,42145000.0,1.0,100,2.0176414e+27,-875.40326,30684.58486700058,1,,96.749344,,2.8146236,4108618200.0,91.24637884456666,100.0,1.6378663,12.625809,351,4410691000.0,58.657,True,408715520.0,-0.6,1.0,91.24638
,17600000,0.048800267,500.0,-867.2466,-53.58465,0.26328266,6.55104,100.0,1.0,84.5341,1.0,-5.3819234e+16,35200,0.033321366,21707538.0,1.0,100,1.1822918e+33,-867.2466,30745.18941283226,1,,97.01358,,3.01725,1400790800.0,91.08514401991353,100.0,1.6378663,12.479477,352,1849420000.0,52.019924,True,142878930.0,-0.6,1.0,91.085144
,17650000,0.008585415,500.0,-886.3681,-71.64465,0.23062514,7.663797,100.0,1.0,82.66555,1.0,-214496830.0,35300,0.02308929,10318.477,1.0,100,1.0907722e+16,-886.3681,30804.505234241486,1,,96.94008,,3.2960067,240154.58,90.3293475171916,100.0,1.6378663,14.2745285,353,615453.0,69.59744,True,36662.03,-0.6,1.0,90.329346
,17700000,0.07915266,500.0,-878.51495,-56.83863,0.2312,6.9647527,100.0,1.0,82.581696,1.0,-1490893300000.0,35400,0.003739655,271266.7,1.0,100,1.09386915e+24,-878.51495,30865.90842485428,1,,94.49104,,2.6278982,7586788.5,89.5464481794433,100.0,1.6378663,11.909348,354,18843890.0,55.41363,True,979780.2,-0.6,1.0,89.546455
,17750000,0.31697708,500.0,-873.39294,-101.53003,0.22938102,9.283247,100.0,1.0,78.72395,1.0,-654991240000000.0,35500,0.0035885721,1587847.0,1.0,100,5.8344545e+28,-873.39294,30939.769906282425,1,,95.14975,,3.555355,66005524.0,88.00719998749692,100.0,1.6378663,16.425797,355,103742170.0,98.81922,True,7044191.5,-0.6,1.0,88.00721
,17800000,0.07710231,500.0,-884.8929,-134.58673,0.255582,10.973302,100.0,1.0,80.047966,1.0,-1079928700000000.0,35600,0.019293651,13301050.0,1.0,100,1.23461115e+29,-884.8929,31008.59951686859,1,,97.53529,,3.3317966,560128500.0,91.02126860031449,100.0,1.6378663,17.487328,356,1659019500.0,131.51424,True,73377864.0,-0.6,1.0,91.02126
,17850000,0.00930801,500.0,-886.2383,-70.1933,0.32421327,7.6306543,100.0,1.0,84.03761,1.0,-2209830.8,35700,0.07330829,12345.258,1.0,100,472482200000.0,-886.2383,31074.678050518036,1,,98.85977,,3.1239486,976756.0,91.66826724711747,100.0,1.6378663,14.822159,357,692088.44,67.98595,True,98327.35,-0.6,1.0,91.668274
,17900000,0.07488536,500.0,-875.4885,-98.91947,0.27154505,9.094135,100.0,1.0,82.64486,1.0,-19657050000.0,35800,0.04090108,285228.62,1.0,100,5.166514e+19,-875.4885,31145.60197854042,1,,99.120804,,3.6727037,12724106.0,91.73899490118725,100.0,1.6378663,16.475945,358,46858140.0,96.19207,True,1763411.5,-0.6,1.0,91.73899
,17950000,0.44077802,500.0,-885.7443,-58.695343,0.27636436,7.007972,100.0,1.0,85.05863,1.0,-69003213000000.0,35900,0.068700984,13101880.0,1.0,100,1.9480052e+27,-885.7443,31217.166078567505,1,,97.53085,,2.8320968,1106629800.0,92.06660394352633,100.0,1.6378663,12.472221,359,670890240.0,57.132435,True,110961330.0,-0.6,1.0,92.06659
,18000000,0.024958227,500.0,-867.15906,-60.71694,0.29267985,7.1200085,100.0,1.0,84.34335,1.0,-22503571000.0,36000,0.00086304545,199135.84,1.0,100,1.324197e+20,-867.15906,31279.77006959915,1,,98.28853,,2.8405206,12722553.0,91.46336236174128,100.0,1.6378663,13.945175,360,12684222.0,58.76308,True,1289997.8,-0.6,1.0,91.463356
,18050000,0.30846483,500.0,-891.1629,-88.915504,0.24182914,8.808292,100.0,1.0,82.71213,1.0,-8.035934e+16,36100,0.011125952,12883887.0,1.0,100,1.1034834e+33,-891.1629,31343.416899204254,1,,98.22655,,2.985167,503815040.0,91.52041970403235,100.0,1.6378663,15.51442,361,1321236500.0,86.49722,True,59724930.0,-0.6,1.0,91.52041
,18100000,0.19457008,500.0,-909.8443,-61.503174,0.31488484,7.070204,100.0,1.0,85.34935,1.0,-1.3219938e+16,36200,0.0832289,10193355.0,1.0,100,3.124012e+31,-909.8443,31410.843334436417,1,,100.690056,,3.0250554,825797700.0,92.41955463082434,100.0,1.6378663,15.340706,362,514760100.0,59.138744,True,82355600.0,-0.6,1.0,92.41955
,18150000,0.00047737092,500.0,-870.5132,-80.89439,0.24012524,8.338195,100.0,1.0,82.92339,1.0,-809731100.0,36300,0.01003772,84446.99,1.0,100,1.5987329e+17,-870.5132,31479.684440612793,1,,97.06735,,3.0592403,6258268.0,91.26158857388211,100.0,1.6378663,14.143959,363,5812012.0,78.88444,True,629431.9,-0.6,1.0,91.26159
,18200000,3.3903978,500.0,-879.6384,-87.23473,0.23436418,8.814149,100.0,1.0,82.19764,1.0,-3.8429856e+16,36400,0.004719451,3605979.0,1.0,100,3.3951074e+32,-879.6384,31537.716126918793,1,,96.60319,,2.7313905,132119690.0,91.01178861386892,100.0,1.6378663,14.405548,364,323994140.0,85.14972,True,14623428.0,-0.6,1.0,91.011795
