J,IterType,MaxVanillaIw,VarNormIw,BatchSize,EpsThisIter,eRenyi2,Delta,VarRet,VarVanillaIw,MaxNormIw,AvgRet,VarDiscRet,VarJ,AvgEpLen,AvgVanillaIw,Bound,AvgDiscRet,AvgNormIw,VanillaAvgRet,MinNormIw,ESSRenyi,ESSClassic,MinVanillaIw
-385.173,1,1.45179,1.02556e-06,200,100,1.03767,0.4,1233.15472599,0.0408409,0.00727506,-391.921730584,1233.15472599,34.8053,500.0,0.997785,-426.331,-391.921730584,0.005,-391.921730584,0.00215553,192.739278477,192.156661259,0.430152
-379.439,2,1.0,3.50449e-18,200,100,1.0,0.4,1227.56779197,,0.01,-379.43898065,1227.56779197,34.861,500.0,1.0,-437.35,-379.43898065,0.01,-379.43898065,0.01,200.0,100.0,1.0
-377.316,1,2.0668,1.27684e-06,200,100,1.03982,0.4,1130.75151288,0.0498004,0.0104653,-378.372796889,1130.75151288,34.9214,500.0,0.987458,-419.072,-378.372796889,0.005,-378.372796889,0.0026443,192.341563586,190.327877233,0.522226
-392.213,2,1.0,3.50449e-18,200,100,1.0,0.4,1164.05074824,,0.01,-392.213462946,1164.05074824,33.9472,500.0,1.0,-454.267,-392.213462946,0.01,-392.213462946,0.01,200.0,100.0,1.0
-382.021,1,154.991,0.00104517,200,100,1.0,0.4,1635.8891889,151.201,0.407494,-391.728896173,1635.8891889,134.136,500.0,1.90175,-430.52,-391.728896173,0.005,-391.728896173,1.48721e-06,199.999952316,4.69508075173,0.000565662
-384.448,2,1.0,3.50449e-18,200,100,1.0,0.4,1003.37210171,,0.01,-384.448260623,1003.37210171,31.5173,500.0,1.0,-440.41,-384.448260623,0.01,-384.448260623,0.01,200.0,100.0,1.0
-381.063,1,1.42443,5.81005e-07,200,100,1.02385,0.4,864.393370912,0.0233629,0.00710344,-379.533341868,864.393370912,31.1499,500.0,1.00264,-421.204,-379.533341868,0.005,-379.533341868,0.00291631,195.340279737,195.479742262,0.584799
-387.353,2,1.0,3.50449e-18,200,100,1.0,0.4,1388.87543723,,0.01,-387.353135588,1388.87543723,37.0808,500.0,1.0,-449.31,-387.353135588,0.01,-387.353135588,0.01,200.0,100.0,1.0
-385.079,1,2.41262,1.39034e-06,200,100,1.04311,0.4,1337.30971379,0.0570134,0.0119141,-385.988785429,1337.30971379,40.776,500.0,1.01251,-429.823,-385.988785429,0.005,-385.988785429,0.00264765,191.733804633,189.513214537,0.536153
-385.92,2,1.0,3.50449e-18,200,100,1.0,0.4,888.454792899,,0.01,-385.919919027,888.454792899,29.6576,500.0,1.0,-443.74,-385.919919027,0.01,-385.919919027,0.01,200.0,100.0,1.0
-381.863,1,1.58921,1.72043e-06,200,100,1.06092,0.4,1085.91148489,0.068613,0.00795787,-382.886859368,1085.91148489,31.508,500.0,0.998514,-427.211,-382.886859368,0.005,-382.886859368,0.00143984,188.515013645,187.182976236,0.287539
-388.866,2,1.0,3.50449e-18,200,100,1.0,0.4,1149.86404217,,0.01,-388.865634729,1149.86404217,33.7397,500.0,1.0,-451.514,-388.865634729,0.01,-388.865634729,0.01,200.0,100.0,1.0
-387.002,1,1.42929,4.67929e-07,200,100,1.02144,0.4,1093.16772867,0.0186785,0.00715383,-386.879209889,1093.16772867,33.3166,500.0,0.998967,-431.774,-386.879209889,0.005,-386.879209889,0.00294648,195.801153925,196.343425717,0.588688
-385.129,2,1.0,3.50449e-18,200,100,1.0,0.4,1053.35440821,,0.01,-385.128532607,1053.35440821,32.2927,500.0,1.0,-445.696,-385.128532607,0.01,-385.128532607,0.01,200.0,100.0,1.0
-365.894,1,7.39732,0.005,200,100,1.0,0.4,1142.96764365,0.273602,1.0,-385.987641628,1142.96764365,0.000453422,500.0,0.0369866,-408.86,-385.987641628,0.005,-385.987641628,,199.999809265,1.00000077353,
-396.25,2,1.0,3.50449e-18,200,100,1.0,0.4,1295.11789054,,0.01,-396.249625259,1295.11789054,35.8074,500.0,1.0,-455.22,-396.249625259,0.01,-396.249625259,0.01,200.0,100.0,1.0
-386.286,1,1.84764,4.45082e-06,200,100,1.15606,0.4,1491.63155412,0.171917,0.00940108,-389.416129232,1491.63155412,39.628,500.0,0.982673,-431.12,-389.416129232,0.005,-389.416129232,0.000434293,173.001743194,169.902958177,0.0853536
-382.847,2,1.0,3.50449e-18,200,100,1.0,0.4,1009.65324238,,0.01,-382.847154738,1009.65324238,31.6158,500.0,1.0,-440.367,-382.847154738,0.01,-382.847154738,0.01,200.0,100.0,1.0
-384.37,1,1.69634,1.46005e-06,200,100,1.04863,0.4,1528.01093881,0.0578409,0.00852273,-391.3662424,1528.01093881,32.7539,500.0,0.995184,-435.092,-391.3662424,0.005,-391.3662424,0.00067568,190.724239173,189.016326093,0.134485
-391.364,2,1.0,3.50449e-18,200,100,1.0,0.4,1019.07227955,,0.01,-391.3639639,1019.07227955,31.7629,500.0,1.0,-448.529,-391.3639639,0.01,-391.3639639,0.01,200.0,100.0,1.0
-388.659,1,1.24679,2.96563e-07,200,100,1.0154,0.4,1280.90899786,0.0118917,0.00622628,-387.258699675,1280.90899786,34.0815,500.0,1.00123,-433.106,-387.258699675,0.005,-387.258699675,0.00270718,196.966540656,197.66691464,0.542103
-381.371,2,1.0,3.50449e-18,200,100,1.0,0.4,1155.76069203,,0.01,-381.370688332,1155.76069203,33.8261,500.0,1.0,-437.396,-381.370688332,0.01,-381.370688332,0.01,200.0,100.0,1.0
-382.885,1,1.97747,1.3985e-06,200,100,1.05211,0.4,976.176063597,0.0579399,0.00971519,-388.761221362,976.176063597,33.2774,500.0,1.01772,-426.278,-388.761221362,0.005,-388.761221362,0.0024289,190.094587184,189.454912343,0.494388
-387.283,2,1.0,3.50449e-18,200,100,1.0,0.4,1210.08814417,,0.01,-387.28327493,1210.08814417,34.6119,500.0,1.0,-447.044,-387.28327493,0.01,-387.28327493,0.01,200.0,100.0,1.0
-384.042,1,1.91366,6.99602e-07,200,100,1.03151,0.4,1003.22987512,0.0278045,0.00959914,-383.606498373,1003.22987512,34.9789,500.0,0.996787,-429.179,-383.606498373,0.005,-383.606498373,0.00372332,193.891227925,194.58202408,0.742271
-383.084,2,1.0,3.50449e-18,200,100,1.0,0.4,1335.25172053,,0.01,-383.084198255,1335.25172053,36.3579,500.0,1.0,-448.928,-383.084198255,0.01,-383.084198255,0.01,200.0,100.0,1.0
-379.097,1,3.53754,3.50162e-06,200,100,1.08237,0.4,853.593475161,0.147097,0.0172597,-382.004590807,853.593475161,35.0269,500.0,1.0248,-427.535,-382.004590807,0.005,-382.004590807,0.00157768,184.780136826,175.536467325,0.32336
-392.633,2,1.0,3.50449e-18,200,100,1.0,0.4,1163.4464702,,0.01,-392.633341271,1163.4464702,33.9384,500.0,1.0,-454.221,-392.633341271,0.01,-392.633341271,0.01,200.0,100.0,1.0
-387.128,1,1.80457,1.69289e-06,200,100,1.06067,0.4,1232.88371638,0.0685067,0.0089706,-387.022572295,1232.88371638,35.5913,500.0,1.00582,-431.978,-387.022572295,0.005,-387.022572295,0.00104726,188.56033336,187.375223908,0.210671
-390.085,2,1.0,3.50449e-18,200,100,1.0,0.4,1205.29729296,,0.01,-390.085217926,1205.29729296,34.5434,500.0,1.0,-447.026,-390.085217926,0.01,-390.085217926,0.01,200.0,100.0,1.0
-383.832,1,1.65509,4.6913e-07,200,100,1.01742,0.4,924.608109626,0.0186646,0.00829773,-379.006949721,924.608109626,33.6138,500.0,0.997316,-424.445,-379.006949721,0.005,-379.006949721,0.00281701,196.575595742,196.334238968,0.56189
-384.697,2,1.0,3.50449e-18,200,100,1.0,0.4,1198.37072222,,0.01,-384.696510567,1198.37072222,34.444,500.0,1.0,-449.296,-384.696510567,0.01,-384.696510567,0.01,200.0,100.0,1.0
