MaxVanillaIw,VarDiscRet,AvgVanillaIw,AvgNormIw,VarJ,ESSRenyi,Bound,AvgDiscRet,eRenyi2,AvgRet,MinNormIw,VanillaAvgRet,MaxNormIw,EpsThisIter,Delta,ESSClassic,AvgEpLen,VarNormIw,MinVanillaIw,VarVanillaIw,BatchSize,IterType,VarRet,J
1.08651,5.03606463457,0.999856,0.01,2.21238,99.9178965019,-124.308,-106.953590724,1.00082,-106.953590724,0.00895019,-106.953590724,0.0108667,100,0.3,99.8953308142,20.18,1.0585e-07,0.89489,0.0010582,100,1,5.03606463457,-106.94
1.12265,6.2142305522,0.994756,0.01,2.43648,99.4549226678,-123.824,-106.55724795,1.00548,-106.55724795,0.00598256,-106.55724795,0.0112857,100,0.3,99.2648920401,20.9,7.48027e-07,0.595118,0.00740203,100,1,6.2142305522,-106.499
1.06893,3.96962396463,1.00263,0.01,1.97895,99.9637496797,-124.004,-106.945240144,1.00036,-106.945240144,0.00960886,-106.945240144,0.0106613,100,0.3,99.9645723956,17.87,3.58123e-08,0.96341,0.000360006,100,1,3.96962396463,-106.939
1.17771,6.52669558508,1.00885,0.01,2.61425,99.7101862715,-123.776,-106.734484763,1.00291,-106.734484763,0.00860708,-106.734484763,0.0116738,100,0.3,99.7218675847,18.57,2.81715e-07,0.868328,0.00286725,100,1,6.52669558508,-106.687
1.07279,3.83526112819,1.00171,0.01,1.94556,99.8998929858,-123.958,-106.79161306,1.001,-106.79161306,0.00898479,-106.79161306,0.0107096,100,0.3,99.8781765389,16.06,1.23197e-07,0.900011,0.00123617,100,1,3.83526112819,-106.775
1.14065,5.45025827211,1.00086,0.01,2.41508,99.8326959563,-123.604,-106.434362707,1.00168,-106.434362707,0.0091138,-106.434362707,0.0113967,100,0.3,99.8547787882,19.14,1.46882e-07,0.91216,0.00147133,100,1,5.45025827211,-106.406
1.11956,4.77793655564,1.00081,0.01,2.16555,99.8364386349,-123.852,-106.666257523,1.00164,-106.666257523,0.0094037,-106.666257523,0.0111865,100,0.3,99.8316673974,19.18,1.70342e-07,0.941132,0.00170618,100,1,4.77793655564,-106.637
1.05866,7.532703626,0.996175,0.01,2.75033,99.8819316347,-124.038,-106.560504065,1.00118,-106.560504065,0.00906156,-106.560504065,0.0106272,100,0.3,99.9067518196,21.15,9.42685e-08,0.90269,0.000935488,100,1,7.532703626,-106.54
1.17356,4.70270404498,0.999981,0.01,2.17067,99.9274184989,-123.842,-106.803956965,1.00073,-106.803956965,0.00933652,-106.803956965,0.0117358,100,0.3,99.8929482112,18.9,1.0826e-07,0.933634,0.00108256,100,1,4.70270404498,-106.791
1.0604,7.030731412,0.999349,0.01,2.65128,99.9613315438,-123.572,-106.385730498,1.00039,-106.385730498,0.00941139,-106.385730498,0.0106109,100,0.3,99.9583103325,17.9,4.216e-08,0.940527,0.000421051,100,1,7.030731412,-106.379
1.06484,5.12568766163,0.995984,0.01,2.24388,99.934299271,-123.955,-106.833410671,1.00066,-106.833410671,0.00959099,-106.833410671,0.0106914,100,0.3,99.9515518027,18.81,4.89828e-08,0.955247,0.000485902,100,1,5.12568766163,-106.823
1.19952,4.511103246,1.0026,0.01,2.1529,99.8656173838,-123.552,-106.37288666,1.00135,-106.37288666,0.00951654,-106.37288666,0.011964,100,0.3,99.8230233703,19.34,1.79096e-07,0.954132,0.0018003,100,1,4.511103246,-106.35
1.0983,4.59163716025,0.995981,0.01,2.12809,99.9212527988,-123.592,-106.380505739,1.00079,-106.380505739,0.00955928,-106.380505739,0.0110274,100,0.3,99.9365158335,18.62,6.4185e-08,0.952086,0.000636701,100,1,4.59163716025,-106.367
1.09837,6.94800763724,0.99621,0.01,2.71235,99.8939210119,-123.329,-106.287145432,1.00106,-106.287145432,0.00920632,-106.287145432,0.0110255,100,0.3,99.9166863792,20.63,8.42374e-08,0.917143,0.000836001,100,1,6.94800763724,-106.27
1.06273,3.20512532475,0.993369,0.01,1.77234,99.8677455443,-123.552,-106.440154864,1.00132,-106.440154864,0.00814827,-106.440154864,0.0106983,100,0.3,99.74735547,18.82,2.55858e-07,0.809424,0.00252476,100,1,3.20512532475,-106.415
1.09025,5.33055338094,0.996488,0.01,2.32355,99.9002023106,-123.309,-106.262327231,1.001,-106.262327231,0.00936801,-106.262327231,0.0109409,100,0.3,99.8985472433,22.43,1.02618e-07,0.93351,0.00101898,100,1,5.33055338094,-106.245
1.03603,4.74403765427,0.997648,0.01,2.16405,99.9608193429,-124.107,-106.784097083,1.00039,-106.784097083,0.00929189,-106.784097083,0.0103847,100,0.3,99.9633370655,19.37,3.70524e-08,0.927003,0.000368783,100,1,4.74403765427,-106.777
1.08707,4.48976967382,0.998183,0.01,2.09931,99.9104230056,-123.707,-106.493723053,1.0009,-106.493723053,0.00911282,-106.493723053,0.0108905,100,0.3,99.9190151722,19.05,8.18396e-08,0.909627,0.000815425,100,1,4.48976967382,-106.478
1.0727,7.12740888041,0.992038,0.01,2.69689,99.698039521,-123.987,-106.802944042,1.00303,-106.802944042,0.00722854,-106.802944042,0.0108131,100,0.3,99.5562717614,19.56,4.50176e-07,0.717099,0.00443036,100,1,7.12740888041,-106.75
1.07534,5.91342837932,0.994266,0.01,2.40164,99.7615196997,-124.306,-106.874758564,1.00239,-106.874758564,0.00841236,-106.874758564,0.0108154,100,0.3,99.7606370443,19.78,2.4235e-07,0.836413,0.00239579,100,1,5.91342837932,-106.832
1.04743,9.73642787691,1.00051,0.01,3.1224,99.9033551541,-123.372,-106.137679644,1.00097,-106.137679644,0.00901389,-106.137679644,0.010469,100,0.3,99.9095011223,20.55,9.15051e-08,0.90185,0.000915988,100,1,9.73642787691,-106.12
1.63487,21.157103806,0.980442,0.01,6.6646,98.1746663819,-123.512,-106.237258896,1.01859,-106.237258896,0.00764851,-106.237258896,0.0166748,100,0.3,98.4232721196,20.17,1.6182e-06,0.749892,0.0155552,100,1,21.157103806,-105.948
1.26596,12.5400453259,1.00985,0.01,3.96583,99.3512553734,-122.806,-105.909714866,1.00653,-105.909714866,0.00810938,-105.909714866,0.0125362,100,0.3,99.3409841989,20.83,6.70126e-07,0.818923,0.00683387,100,1,12.5400453259,-105.803
1.10476,5.75674685572,1.00354,0.01,2.38966,99.8860586053,-123.908,-106.661796751,1.00114,-106.661796751,0.00910523,-106.661796751,0.0110086,100,0.3,99.8566763066,22.7,1.44963e-07,0.913745,0.00145991,100,1,5.75674685572,-106.642
1.05656,8.57862207352,0.998735,0.01,2.91498,99.8610641385,-123.74,-106.640090844,1.00139,-106.640090844,0.00761844,-106.640090844,0.0105789,100,0.3,99.7702547257,18.6,2.3261e-07,0.76088,0.00232022,100,1,8.57862207352,-106.614
1.06894,3.48755363939,0.997719,0.01,1.84836,99.9331087582,-123.823,-106.46904641,1.00067,-106.46904641,0.00957548,-106.46904641,0.0107138,100,0.3,99.9301788967,19.02,7.05913e-08,0.955364,0.000702696,100,1,3.48755363939,-106.458
1.04206,6.31957114149,0.99907,0.01,2.50452,99.9603905275,-123.78,-106.585628481,1.0004,-106.585628481,0.00923114,-106.585628481,0.0104303,100,0.3,99.9692930818,19.88,3.10217e-08,0.922255,0.00030964,100,1,6.31957114149,-106.577
1.05457,6.8957163017,0.998483,0.01,2.59037,99.9193246858,-123.679,-106.468491713,1.00081,-106.468491713,0.00827478,-106.468491713,0.0105618,100,0.3,99.8997530911,17.55,1.01347e-07,0.826223,0.0010104,100,1,6.8957163017,-106.454
1.93997,20.2385028934,0.998749,0.01,6.99225,98.1545060862,-123.647,-106.351976997,1.0188,-106.351976997,0.007964,-106.351976997,0.019424,100,0.3,97.8369284503,19.57,2.23324e-06,0.795404,0.0222766,100,1,20.2385028934,-106.078
1.07301,7.88419453235,0.994422,0.01,2.81742,99.8214933608,-123.612,-106.52050858,1.00179,-106.52050858,0.00764459,-106.52050858,0.0107903,100,0.3,99.6992818137,20.41,3.04671e-07,0.760195,0.00301281,100,1,7.88419453235,-106.488
1.23414,5.35575337342,1.00439,0.01,2.33935,99.8323514063,-123.945,-106.844740727,1.00168,-106.844740727,0.00915201,-106.844740727,0.0122874,100,0.3,99.7423289286,20.63,2.60958e-07,0.919221,0.00263256,100,1,5.35575337342,-106.817
1.15199,6.42000901538,0.997898,0.01,2.55948,99.7503805175,-123.833,-106.599290114,1.0025,-106.599290114,0.00838975,-106.599290114,0.0115441,100,0.3,99.7485952954,19.56,2.5457e-07,0.837212,0.00253501,100,1,6.42000901538,-106.556
1.15431,4.15767142981,1.00199,0.01,2.00323,99.8997383241,-124.175,-106.618366285,1.001,-106.618366285,0.0091098,-106.618366285,0.0115203,100,0.3,99.897411925,17.56,1.03739e-07,0.912789,0.00104151,100,1,4.15767142981,-106.6
1.04008,7.10868117302,0.994107,0.01,2.67553,99.9385972583,-123.656,-106.296928557,1.00061,-106.296928557,0.00926202,-106.296928557,0.0104624,100,0.3,99.9454941121,20.62,5.50892e-08,0.920744,0.000544419,100,1,7.10868117302,-106.286
1.08432,5.16489182352,1.00238,0.01,2.29459,99.8852736221,-123.701,-106.679624214,1.00115,-106.679624214,0.00873399,-106.679624214,0.0108174,100,0.3,99.8749724519,19.92,1.26476e-07,0.875476,0.00127079,100,1,5.16489182352,-106.66
1.65598,8.74781722444,1.01389,0.01,3.37263,99.3598576182,-123.635,-106.558459167,1.00644,-106.558459167,0.00742201,-106.558459167,0.016333,100,0.3,98.7566192505,18.66,1.27178e-06,0.752508,0.0130734,100,1,8.74781722444,-106.456
1.12288,4.75225568664,1.00238,0.01,2.15961,99.9493736162,-124.017,-106.720996793,1.00051,-106.720996793,0.00945652,-106.720996793,0.0112021,100,0.3,99.9276067676,16.78,7.31627e-08,0.947905,0.000735117,100,1,4.75225568664,-106.713
1.04133,4.05308247509,1.00135,0.01,1.99824,99.9769859839,-124.099,-106.849311817,1.00023,-106.849311817,0.00958868,-106.849311817,0.0103992,100,0.3,99.9777521674,22.33,2.24764e-08,0.960165,0.000225372,100,1,4.05308247509,-106.845
1.09727,7.68751425931,0.992288,0.01,2.80222,99.7700744772,-123.494,-106.09586093,1.0023,-106.09586093,0.00856197,-106.09586093,0.011058,100,0.3,99.7763811216,20.18,2.26372e-07,0.849594,0.00222894,100,1,7.68751425931,-106.056
1.06234,8.60562339393,0.999518,0.01,2.94479,99.8214577256,-123.378,-106.239293299,1.00179,-106.239293299,0.00901397,-106.239293299,0.0106285,100,0.3,99.850898298,19.54,1.50826e-07,0.900962,0.00150681,100,1,8.60562339393,-106.209
1.21124,4.18692408659,1.00099,0.01,2.03789,99.8308425431,-123.965,-106.956263085,1.00169,-106.956263085,0.00937503,-106.956263085,0.0121004,100,0.3,99.8063701118,18.32,1.95952e-07,0.938429,0.0019634,100,1,4.18692408659,-106.927
1.04466,4.47174264094,0.999587,0.01,2.10263,99.9652268253,-124.248,-106.981772592,1.00035,-106.981772592,0.00961428,-106.981772592,0.0104509,100,0.3,99.9753819603,16.33,2.48617e-08,0.961031,0.000248412,100,1,4.47174264094,-106.975
1.21941,4.82354363508,1.00177,0.01,2.18806,99.8744516263,-123.579,-106.43205796,1.00126,-106.43205796,0.00902224,-106.43205796,0.0121726,100,0.3,99.807184555,19.13,1.95137e-07,0.903817,0.00195826,100,1,4.82354363508,-106.41
1.1779,31.3434825116,1.00341,0.01,6.07432,99.2907405194,-122.943,-105.824503087,1.00714,-105.824503087,0.00736559,-105.824503087,0.011739,100,0.3,99.3859813561,21.53,6.24054e-07,0.739072,0.00628319,100,1,31.3434825116,-105.708
1.1719,5.61868965947,0.99962,0.01,2.48276,99.857390935,-123.961,-106.630116771,1.00143,-106.630116771,0.00941032,-106.630116771,0.0117235,100,0.3,99.8461200177,20.05,1.55638e-07,0.940675,0.0015552,100,1,5.61868965947,-106.606
1.29083,5.06424740798,0.999556,0.01,2.26751,99.8237740671,-123.565,-106.44294701,1.00177,-106.44294701,0.0094625,-106.44294701,0.012914,100,0.3,99.7793357341,18.01,2.23382e-07,0.94583,0.00223184,100,1,5.06424740798,-106.415
1.08017,3.73695972667,1.00073,0.01,1.92818,99.8473474704,-123.77,-106.616814517,1.00153,-106.616814517,0.00863027,-106.616814517,0.0107938,100,0.3,99.8342820548,18.23,1.67679e-07,0.863662,0.00167926,100,1,3.73695972667,-106.591
1.20316,18.2697560828,1.00188,0.01,4.78438,99.6127165392,-123.255,-106.088859408,1.00389,-106.088859408,0.0083082,-106.088859408,0.012009,100,0.3,99.6448195285,20.51,3.60036e-07,0.832384,0.00361393,100,1,18.2697560828,-106.021
1.07284,4.81226970282,0.997357,0.01,2.19299,99.8973351805,-123.519,-106.339060994,1.00103,-106.339060994,0.00884455,-106.339060994,0.0107569,100,0.3,99.8806239224,23.06,1.20706e-07,0.882118,0.00120069,100,1,4.81226970282,-106.322
1.10835,4.61611990072,0.999333,0.01,2.12295,99.8614326625,-123.928,-106.708318781,1.00139,-106.708318781,0.00928309,-106.708318781,0.0110909,100,0.3,99.8500024361,20.45,1.5174e-07,0.927689,0.00151538,100,1,4.61611990072,-106.684
1.14745,4.93707502478,0.997236,0.01,2.21351,99.8649278317,-123.935,-106.838702336,1.00135,-106.838702336,0.00906941,-106.838702336,0.0115063,100,0.3,99.8452945791,19.85,1.56525e-07,0.904435,0.00155661,100,1,4.93707502478,-106.816
1.0794,4.60598204728,0.99573,0.01,2.1266,99.9189200296,-123.968,-106.72822823,1.00081,-106.72822823,0.00918373,-106.72822823,0.0108403,100,0.3,99.9258643693,19.25,7.48957e-08,0.914452,0.000742575,100,1,4.60598204728,-106.712
1.16257,3.77370256165,0.998298,0.01,1.90294,99.8520302072,-123.821,-106.716348823,1.00148,-106.716348823,0.00872402,-106.716348823,0.0116455,100,0.3,99.8372590679,20.77,1.64671e-07,0.870917,0.00164111,100,1,3.77370256165,-106.69
1.11352,5.15914403301,1.00257,0.01,2.24107,99.9056396028,-123.808,-106.626950225,1.00094,-106.626950225,0.00928088,-106.626950225,0.0111067,100,0.3,99.8990862641,19.16,1.02043e-07,0.930473,0.00102568,100,1,5.15914403301,-106.61
1.20815,3.67756852818,0.997951,0.01,1.92885,99.7926134312,-123.679,-106.575536191,1.00208,-106.575536191,0.00886515,-106.575536191,0.0121063,100,0.3,99.7730877283,20.96,2.29683e-07,0.884698,0.00228743,100,1,3.67756852818,-106.539
1.72558,12.526897627,0.992475,0.01,4.91584,98.7112339669,-123.731,-106.486935282,1.01306,-106.486935282,0.00843094,-106.486935282,0.0173866,100,0.3,98.6201578329,19.34,1.41331e-06,0.83675,0.0139212,100,1,12.526897627,-106.299
1.06509,10.7336835738,1.00253,0.01,3.3205,99.9112916827,-123.527,-106.358160423,1.00089,-106.358160423,0.00944731,-106.358160423,0.010624,100,0.3,99.9535599271,22.34,4.69532e-08,0.947118,0.000471908,100,1,10.7336835738,-106.344
1.55529,6.08670485931,1.01785,0.01,2.48183,99.5423377891,-123.99,-106.418131186,1.0046,-106.418131186,0.00667832,-106.418131186,0.0152802,100,0.3,99.0172658177,23.61,1.00253e-06,0.679751,0.0103863,100,1,6.08670485931,-106.336
1.11611,7.86449270385,0.994924,0.01,2.82426,99.8065525606,-123.817,-106.515599492,1.00194,-106.515599492,0.00836614,-106.515599492,0.0112181,100,0.3,99.770136631,22.05,2.3268e-07,0.832367,0.00230324,100,1,7.86449270385,-106.481
1.1316,6.8513959951,1.00185,0.01,2.6545,99.8540745854,-123.919,-106.492938002,1.00146,-106.492938002,0.00907657,-106.492938002,0.0112951,100,0.3,99.8699741723,22.87,1.31509e-07,0.909339,0.00131997,100,1,6.8513959951,-106.468
1.2521,19.9690522718,1.00337,0.01,4.69815,99.4919730219,-123.493,-106.03944113,1.00511,-106.03944113,0.00654007,-106.03944113,0.012479,100,0.3,99.3302007598,21.12,6.81071e-07,0.656209,0.00685665,100,1,19.9690522718,-105.948
1.19835,10.0071404877,1.0026,0.01,3.16004,99.8533970787,-124.137,-106.622063983,1.00147,-106.622063983,0.00904985,-106.622063983,0.0119524,100,0.3,99.860843977,20.95,1.40771e-07,0.907338,0.00141504,100,1,10.0071404877,-106.595
1.07758,5.36623278015,1.00013,0.01,2.29244,99.860065571,-124.075,-106.845137608,1.0014,-106.845137608,0.00855801,-106.845137608,0.0107744,100,0.3,99.8411148893,21.32,1.60759e-07,0.855915,0.00160801,100,1,5.36623278015,-106.821
1.47235,6.76540966077,1.00265,0.01,2.96802,99.4397023948,-124.171,-106.621074819,1.00563,-106.621074819,0.00845668,-106.621074819,0.0146846,100,0.3,99.2341337905,19.19,7.79602e-07,0.847905,0.00783732,100,1,6.76540966077,-106.53
1.32022,6.2466024356,1.00445,0.01,2.5536,99.6999709527,-123.77,-106.540783768,1.00301,-106.540783768,0.00791072,-106.540783768,0.0131437,100,0.3,99.5193601115,23.3,4.87828e-07,0.794588,0.00492174,100,1,6.2466024356,-106.488
1.04618,6.38932709515,1.00195,0.01,2.48606,99.897132941,-123.588,-106.258577616,1.00103,-106.258577616,0.00911608,-106.258577616,0.0104414,100,0.3,99.9286976,23.21,7.21068e-08,0.913387,0.000723885,100,1,6.38932709515,-106.24
1.10107,5.94788039241,0.997806,0.01,2.45951,99.9280732028,-123.606,-106.420797513,1.00072,-106.420797513,0.00838383,-106.420797513,0.0110349,100,0.3,99.8643688532,22.32,1.37158e-07,0.836543,0.00136557,100,1,5.94788039241,-106.408
1.85517,9.99992163847,1.02142,0.01,4.58715,98.6067226385,-123.815,-106.539066047,1.01413,-106.539066047,0.00821534,-106.539066047,0.0181627,100,0.3,97.5169458926,21.53,2.57199e-06,0.83913,0.0268335,100,1,9.99992163847,-106.323
1.14332,5.193853924,1.00383,0.01,2.27663,99.7305046226,-124.191,-106.979030845,1.0027,-106.979030845,0.00784439,-106.979030845,0.0113895,100,0.3,99.6823309951,19.94,3.2191e-07,0.787447,0.00324383,100,1,5.193853924,-106.932
