MinBehavPdf,Penalization,EmpiricalD2Harmonic,TimeElapsed,MeanIW,Epsilon,InitialBound,EpThisIter,Weights,EpRewMean,DivergenceHarmonic,OptimizationReturnMean,WReturnMean,MinIW,ReturnStepMaxmin,MaxIW,EpisodesSoFar,VarianceInitializer,TimestepsSoFar,Bound,Inner Iteration,ReturnMeanIW,MeanD2-0,ESSRenyiArithmetic,StdWReturnMean,InitialReturnStd,MeanEntropy,InitialReturnMean,EpLenMean,MinTargetPdf,StdIW,EmpiricalD2Arithmetic,OptimizationReturnMax,LearnableVariance,InitialReturnMax,ReturnStepMax,OptimizationReturnMin,Iteration,ESSRenyiHarmonic,InitialReturnMin
-192.47803,True,1.0,6271.796915054321,894.54834,2.0,-3313142.5,100,[ 0.045  0.558 -0.665  0.013 -0.02  -0.141 -0.613 -1.174 -0.092  0.  0.   ],1603.8644899570709,1021355200000000.0,1097.9119,3113721.8,0.0020976635,9.359907,23194.58,38200,-1.0,4021563,-6377125700000.0,1,3957126000.0,1.0,100.0,,735.7586,0.4189424,1603.8645,173.42,-192.47803,3631.7712,1.0,3948.479,,4454.4316,9.359907,,382,100.0,505.95267
-216.61398,True,1.0,6303.117703914642,494.73004,2.0,-3977313.5,100,[ 0.039  0.562 -0.668  0.021 -0.012 -0.12  -0.631 -1.166 -0.092  0.  0.   ],1770.5242174991006,4.2036992e+16,1476.027,3765178.2,0.012072878,9.359781,39597.95,38300,-1.0,4040754,-43496933000000.0,1,3365417700.0,1.0,100.0,,793.9916,0.4189424,1770.524,191.91,-216.61398,3960.9644,1.0,4299.74,,4594.2373,9.359781,,383,100.0,294.49707
-160.09186,True,1.0,6333.7848217487335,1854.4146,2.0,-3475609.2,100,[ 0.048  0.57  -0.671  0.01  -0.023 -0.131 -0.614 -1.177 -0.097  0.  0.   ],1695.1085670976327,1.3346497e+24,1137.1191,3331802.5,0.0047088005,9.359908,165547.52,38400,-1.0,4059159,-1.6613482e+17,1,11812665000.0,1.0,100.0,,677.0595,0.4189424,1695.1086,184.05,-160.09186,16471.184,1.0,3224.6702,,3782.6597,9.359908,,384,100.0,557.98944
-197.15811,True,1.0,6365.527354955673,129.32234,2.0,-3835776.5,100,[ 4.972e-02  5.753e-01 -6.727e-01  4.162e-04 -3.298e-02 -1.049e-01 -6.180e-01 -1.183e+00 -9.819e-02  0.000e+00  0.000e+00],1772.8616920192064,1679987600000.0,1066.9564,3617552.0,0.07545196,9.359873,5972.6514,38500,-1.0,4078442,-283440970000.0,1,592942850.0,1.0,100.0,,688.84955,0.4189424,1772.8618,192.83,-197.15811,762.04346,1.0,3953.8047,,4659.71,9.359873,,385,100.0,705.9053
-163.36658,True,1.0,6395.197010040283,1762.0107,2.0,-3750782.2,100,[ 0.04   0.578 -0.675  0.007 -0.027 -0.112 -0.619 -1.182 -0.101  0.  0.   ],1772.6293512047964,197665030000000.0,1477.7046,3614557.0,0.055724,9.359906,160388.06,38600,-1.0,4097687,-1931451800000.0,1,16231513000.0,1.0,100.0,,687.27155,0.4189424,1772.6294,192.45,-163.36658,15971.927,1.0,3386.6675,,3681.5923,9.359906,,386,100.0,294.92493
-228.73732,True,1.0,6422.850534200668,8571.11,2.0,-3783152.0,100,[ 0.029  0.58  -0.676  0.006 -0.028 -0.121 -0.615 -1.185 -0.098  0.  0.   ],1709.749939133366,1.1169821e+25,1338.6531,3570590.0,0.06438994,9.359978,825150.94,38700,-1.0,4116183,-7.104047e+17,1,68789666000.0,1.0,100.0,,804.5776,0.4189424,1709.75,184.96,-228.73732,82106.26,1.0,4227.7627,,4598.8594,9.359978,,387,100.0,371.09683
-204.43636,True,1.0,6452.415951013565,3.6941812,2.0,-3693808.0,100,[ 0.018  0.586 -0.68   0.02  -0.013 -0.121 -0.605 -1.201 -0.101  0.  0.   ],1690.0552513212713,9.08799e+17,1175.761,3528387.8,0.04487604,9.359974,68.4292,38800,-1.0,4134452,-157695700000000.0,1,27508416.0,1.0,100.0,,819.8176,0.4189424,1690.0553,182.69,-204.43636,9.243967,1.0,3542.6748,,4056.9692,9.359974,,388,100.0,514.2943
-179.46956,True,1.0,6482.725343465805,3.853353,2.0,-3530361.2,100,[ 0.027  0.588 -0.681  0.029 -0.004 -0.121 -0.604 -1.201 -0.102  0.  0.   ],1668.1854869553185,22064195000000.0,1121.0145,3373700.8,0.014363611,9.359991,54.36704,38900,-1.0,4152513,-735893800000.0,1,24982290.0,1.0,100.0,,768.6729,0.4189424,1668.1853,180.61,-179.46956,8.078665,1.0,3400.9185,,3948.0894,9.359991,,389,100.0,547.17096
-177.48038,True,1.0,6511.978250980377,91.0337,2.0,-3661686.8,100,[ 0.041  0.588 -0.681  0.031 -0.002 -0.125 -0.598 -1.204 -0.1    0.  0.   ],1723.8682883420445,6.087579e+18,1335.3916,3521909.5,0.087009154,9.359876,8162.7754,39000,-1.0,4171194,-344871300000000.0,1,580947840.0,1.0,100.0,,741.7463,0.4189424,1723.8682,186.81,-177.48038,811.9476,1.0,3340.8103,,3729.287,9.359876,,390,100.0,388.4767
-151.39339,True,1.0,6543.16690993309,222.76338,2.0,-3258772.8,100,[ 0.052  0.591 -0.682  0.029 -0.004 -0.116 -0.596 -1.207 -0.1    0.  0.   ],1651.3953035021304,27825480000000.0,1262.6237,3113015.0,0.11099641,9.359946,8163.024,39100,-1.0,4189135,-769643900000.0,1,780109760.0,1.0,100.0,,621.2153,0.4189424,1651.3953,179.41,-151.39339,984.935,1.0,3419.4556,,3808.227,9.359946,,391,100.0,388.7716
-168.8892,True,1.0,6573.877860784531,98.61459,2.0,-3722553.5,100,[ 0.04   0.593 -0.683  0.024 -0.01  -0.118 -0.594 -1.209 -0.101  0.  0.   ],1766.0665436075856,125296890.0,1180.0574,3590748.8,0.07659223,9.359964,9314.077,39200,-1.0,4208306,-2051531100.0,1,576170240.0,1.0,100.0,,686.84625,0.4189424,1766.0664,191.71,-168.8892,926.31067,1.0,3035.3604,,3621.3696,9.359964,,392,100.0,586.00916
-173.50702,True,1.0,6601.313460350037,4945.2827,2.0,-3239259.0,100,[ 0.05   0.596 -0.684  0.023 -0.011 -0.119 -0.584 -1.214 -0.097  0.  0.   ],1601.2559570388041,1.3246593e+26,1299.0188,3035713.8,0.20403531,9.359833,217226.6,39300,-1.0,4225678,-2.3426643e+18,1,42046984000.0,1.0,100.0,,686.79926,0.4189424,1601.256,173.72,-173.50702,30247.418,1.0,4198.0244,,4500.2617,9.359833,,393,100.0,302.23712
-228.94768,True,1.0,6634.107725143433,3576.5469,2.0,-4556548.5,100,[ 0.03   0.604 -0.687  0.031 -0.002 -0.104 -0.596 -1.21  -0.097  0.  0.   ],1907.5268354719055,4.207462e+19,1276.7356,4345664.0,0.19111562,9.359925,350854.72,39400,-1.0,4246423,-1367912200000000.0,1,22073022000.0,1.0,100.0,,840.8362,0.4189424,1907.5269,207.45,-228.94768,34906.816,1.0,3949.8823,,4580.674,9.359925,,394,100.0,630.7914
-183.33426,True,1.0,6666.203907728195,40885132.0,2.0,-4528465.5,100,[ 0.043  0.605 -0.689  0.026 -0.007 -0.107 -0.596 -1.209 -0.1    0.  0.   ],1954.668447295131,2.80436e+31,1642.6539,4350997.5,0.08213512,9.359982,4063974700.0,39500,-1.0,4267711,-9.3979724e+20,1,348039960000000.0,1.0,100.0,,728.19543,0.4189424,1954.6686,212.88,-183.33426,404339840.0,1.0,3890.0947,,4202.1094,9.359982,,395,100.0,312.01453
-156.36421,True,1.0,6694.646552562714,2394.954,2.0,-3521140.2,100,[ 5.047e-02  6.096e-01 -6.911e-01  3.337e-02  9.186e-04 -8.182e-02 -5.914e-01 -1.220e+00 -1.028e-01  0.000e+00  0.000e+00],1749.7472479149565,1.7638572e+16,1176.0746,3380188.0,0.20358902,9.359899,202607.25,39600,-1.0,4286838,-18727056000000.0,1,7230533000.0,1.0,100.0,,564.4225,0.4189424,1749.7472,191.27,-156.36421,20168.326,1.0,3171.2583,,3744.931,9.359899,,396,100.0,573.6727
-161.13873,True,1.0,6719.728424787521,448.0075,2.0,-2918573.2,100,[ 6.382e-02  6.103e-01 -6.917e-01  3.244e-02  1.599e-04 -7.601e-02 -5.942e-01 -1.219e+00 -1.075e-01  0.000e+00  0.000e+00],1605.2994195808214,9303767000000.0,1262.8477,2814961.8,0.0014820289,9.359884,11383.15,39700,-1.0,4304397,-317073620000.0,1,1039484740.0,1.0,100.0,,487.82724,0.4189424,1605.2996,175.59,-161.13873,1598.7936,1.0,2868.332,,3210.784,9.359884,,397,100.0,342.4518
-201.62526,True,1.0,6749.196174383163,386.42163,2.0,-3542541.8,100,[ 5.053e-02  6.127e-01 -6.930e-01  3.190e-02 -3.108e-04 -8.171e-02 -5.973e-01 -1.218e+00 -1.037e-01  0.000e+00  0.000e+00],1722.0656707776109,976637850000.0,1381.0234,3325453.2,0.09413102,9.359957,14596.42,39800,-1.0,4323240,-215676350000.0,1,1139796500.0,1.0,100.0,,599.95264,0.4189424,1722.0657,188.43,-201.62526,1874.6508,1.0,4306.5293,,4647.5713,9.359957,,398,100.0,341.04205
-178.61465,True,1.0,6779.559431552887,4567.517,2.0,-3758678.0,100,[ 0.042  0.613 -0.694  0.037  0.005 -0.092 -0.595 -1.219 -0.107  0.  0.   ],1780.1547612800337,34205890000000.0,1477.3961,3613212.0,0.026775453,9.359936,235380.25,39900,-1.0,4342711,-871587900000.0,1,20823804000.0,1.0,100.0,,666.5293,0.4189424,1780.1548,194.71,-178.61465,31311.057,1.0,3501.659,,3804.4175,9.359936,,399,100.0,302.7585
-188.26196,True,1.0,6811.582938909531,1415.6963,2.0,-3358028.8,100,[ 0.054  0.616 -0.695  0.036  0.004 -0.087 -0.597 -1.216 -0.1    0.  0.   ],1688.9500452627824,4.7143973e+20,1386.0007,3193183.5,0.03526878,9.359875,30633.492,40000,-1.0,4361157,-3579215800000000.0,1,3721888500.0,1.0,100.0,,583.6363,0.4189424,1688.95,184.46,-188.26196,5126.8516,1.0,3746.9663,,4049.9155,9.359875,,400,100.0,302.94925
-182.87715,True,1.0,6846.019406080246,121.55797,2.0,-3991098.8,100,[ 0.036  0.617 -0.698  0.02  -0.011 -0.081 -0.604 -1.222 -0.106  0.  0.   ],1855.2667185846776,29614285000.0,1515.737,3843994.2,0.007738426,9.359709,4000.2542,40100,-1.0,4381461,-25851853000.0,1,536982340.0,1.0,100.0,,634.0187,0.4189424,1855.2667,203.04,-182.87715,469.15247,1.0,3486.2625,,3825.792,9.359709,,401,100.0,339.5295
-193.1241,True,1.0,6881.584818601608,14814.313,2.0,-5023017.0,100,[ 0.029  0.618 -0.699  0.018 -0.013 -0.093 -0.598 -1.226 -0.109  0.  0.   ],2052.6583411913975,2.5807394e+22,1786.5066,4847664.5,0.04308449,9.359882,1241991.4,40200,-1.0,4403824,-2.8169666e+16,1,101993540000.0,1.0,100.0,,796.4032,0.4189424,2052.6584,223.63,-193.1241,124654.664,1.0,3910.8325,,4176.9844,9.359882,,402,100.0,266.15176
-223.38261,True,1.0,6919.632372140884,96.848854,2.0,-5806745.0,100,[ 0.014  0.62  -0.699  0.019 -0.012 -0.092 -0.601 -1.226 -0.106  0.  0.   ],2163.718039090605,1.2906334e+31,1485.7122,5590827.0,0.14577518,9.359968,4647.5327,40300,-1.0,4427313,-7.756856e+20,1,1163558100.0,1.0,100.0,,953.49414,0.4189424,2163.718,234.89,-223.38261,507.90802,1.0,3957.0068,,4635.0127,9.359968,,403,100.0,678.006
-197.85852,True,1.0,6952.793622016907,1194.0801,2.0,-4467860.0,100,[ 0.029  0.621 -0.7    0.015 -0.016 -0.09  -0.6   -1.225 -0.106  0.  0.   ],1944.2518239237647,1.2011117e+19,1687.3241,4256236.5,0.21934931,9.35995,28736.695,40400,-1.0,4448515,-733425260000000.0,1,5961868300.0,1.0,100.0,,690.0155,0.4189424,1944.2518,212.02,-197.85852,4873.6406,1.0,4331.7666,,4588.6943,9.35995,,404,100.0,256.9279
-214.93863,True,1.0,6991.460834980011,884.918,2.0,-4808801.5,100,[ 0.037  0.625 -0.703  0.02  -0.011 -0.103 -0.581 -1.243 -0.107  0.  0.   ],1984.0339587411074,558804470000000.0,1284.4165,4596413.0,0.2555937,9.359895,21649.27,40500,-1.0,4470099,-5025676000000.0,1,5050672600.0,1.0,100.0,,812.41766,0.4189424,1984.0339,215.84,-214.93863,3433.996,1.0,3897.364,,4596.9814,9.359895,,405,100.0,699.61743
-210.61105,True,1.0,7020.498619556427,55.057327,2.0,-4385726.0,100,[ 0.026  0.629 -0.704  0.023 -0.008 -0.11  -0.577 -1.24  -0.103  0.  0.   ],1811.3164782669319,27761558000.0,1319.1093,4169379.8,0.062536605,9.3599825,4841.8223,40600,-1.0,4489703,-36417294000.0,1,370336700.0,1.0,100.0,,942.6093,0.4189424,1811.3165,196.04,-210.61105,481.54413,1.0,4147.41,,4639.617,9.3599825,,406,100.0,492.20728
-190.78244,True,1.0,7048.155758142471,5.1853733,2.0,-3455654.0,100,[ 0.022  0.63  -0.708  0.026 -0.004 -0.121 -0.594 -1.217 -0.103  0.  0.   ],1625.7539716193205,100858800000.0,1034.2717,3241420.5,0.044719502,9.359936,78.91069,40700,-1.0,4507295,-68062425000.0,1,25926002.0,1.0,100.0,,773.5273,0.4189424,1625.7539,175.92,-190.78244,9.749858,1.0,4025.4268,,4616.909,9.359936,,407,100.0,591.4823
-217.49184,True,1.0,7083.427684307098,120.377235,2.0,-5068819.5,100,[ 0.031  0.631 -0.709  0.022 -0.008 -0.113 -0.601 -1.214 -0.103  0.  0.   ],2035.6471699330398,1.8454891e+19,1411.2819,4851953.5,0.013103185,9.359843,10344.096,40800,-1.0,4529382,-931633900000000.0,1,1128384000.0,1.0,100.0,,841.4835,0.4189424,2035.6472,220.87,-217.49184,1028.5533,1.0,4020.8228,,4645.188,9.359843,,408,100.0,624.36536
-212.31035,True,1.0,7117.102372169495,2804.8787,2.0,-4638057.5,100,[ 0.042  0.633 -0.71   0.028 -0.002 -0.107 -0.601 -1.213 -0.103  0.  0.   ],1941.9215889643106,3.165622e+23,1098.3441,4420032.5,0.015686529,9.359912,132042.39,40900,-1.0,4550526,-1.226685e+17,1,10678554000.0,1.0,100.0,,805.5885,0.4189424,1941.9215,211.44,-212.31035,14483.25,1.0,3814.005,,4657.5825,9.359912,,409,100.0,843.5775
-204.91367,True,1.0,7147.4131009578705,35.58731,2.0,-4862746.5,100,[ 0.028  0.635 -0.711  0.025 -0.005 -0.112 -0.602 -1.211 -0.102  0.  0.   ],1981.8429804196867,7402284000000000.0,1262.0421,4648589.0,0.018968105,9.359901,1523.2681,41000,-1.0,4572015,-18425520000000.0,1,316428450.0,1.0,100.0,,849.0509,0.4189424,1981.843,214.89,-204.91367,162.40152,1.0,3896.281,,4616.082,9.359901,,410,100.0,719.80096
-221.53467,True,1.0,7177.847508192062,457634.72,2.0,-4461337.5,100,[ 0.037  0.635 -0.711  0.028 -0.002 -0.102 -0.608 -1.21  -0.099  0.  0.   ],1924.615662260934,6.0039356e+25,1574.1694,4283384.0,0.08180991,9.359911,30555228.0,41100,-1.0,4592996,-1.3788678e+18,1,1295365700000.0,1.0,100.0,,761.0773,0.4189424,1924.6156,209.81,-221.53467,3108811.0,1.0,3857.4102,,4207.8564,9.359911,,411,100.0,350.44635
-205.73251,True,1.0,7214.786382198334,11.469177,2.0,-5017339.0,100,[ 0.032  0.64  -0.714  0.024 -0.004 -0.128 -0.611 -1.196 -0.099  0.  0.   ],1975.9592040731995,363463970000.0,1375.8344,4801358.0,0.26731682,9.359927,419.80692,41200,-1.0,4614390,-130315395000.0,1,106015256.0,1.0,100.0,,947.07086,0.4189424,1975.9594,213.94,-205.73251,49.667824,1.0,4035.5674,,4635.6924,9.359927,,412,100.0,600.1249
-215.65405,True,1.0,7245.815036535263,13.401938,2.0,-4404741.5,100,[ 1.890e-02  6.442e-01 -7.157e-01  2.776e-02 -1.933e-04 -1.250e-01 -6.113e-01 -1.199e+00 -9.497e-02  0.000e+00  0.000e+00],1833.2788739153684,2510403300.0,1501.2546,4187607.0,0.14209986,9.359753,849.0433,41300,-1.0,4634202,-10962688000.0,1,83472440.0,1.0,100.0,,909.2279,0.4189424,1833.2789,198.12,-215.65405,85.50254,1.0,4316.036,,4648.06,9.359753,,413,100.0,332.02414
-224.1417,True,1.0,7279.093245983124,21154.08,2.0,-4542049.5,100,[ 0.009  0.645 -0.717  0.02  -0.009 -0.127 -0.611 -1.202 -0.095  0.  0.   ],1857.3806697543748,1.0494674e+36,1234.1764,4328226.5,0.17996164,9.359958,1757914.4,41400,-1.0,4654250,-2.1904588e+23,1,154557600000.0,1.0,100.0,,937.21045,0.4189424,1857.3806,200.48,-224.1417,176046.44,1.0,3989.2712,,4612.4756,9.359958,,414,100.0,623.2043
-209.28415,True,1.0,7315.070219516754,365.2452,2.0,-5363290.0,100,[ 0.033  0.648 -0.719  0.021 -0.007 -0.108 -0.617 -1.203 -0.095  0.  0.   ],2070.017940154711,2.7800297e+16,1766.8375,5147039.5,0.14143683,9.359995,16398.68,41500,-1.0,4676817,-36060768000000.0,1,4671977500.0,1.0,100.0,,928.4748,0.4189424,2070.018,225.67,-209.28415,2087.0564,1.0,4335.4077,,4638.588,9.359995,,415,100.0,303.18033
-213.25146,True,1.0,7350.744220733643,45.84743,2.0,-4746371.0,100,[ 0.043  0.65  -0.721  0.026 -0.002 -0.099 -0.62  -1.202 -0.094  0.  0.   ],2004.0568454723177,943503100.0,1645.0543,4544815.0,0.016141312,9.359978,909.9736,41600,-1.0,4698736,-6452356000.0,1,261292560.0,1.0,100.0,,727.02893,0.4189424,2004.0569,219.19,-213.25146,156.54059,1.0,4119.2188,,4478.2217,9.359978,,416,100.0,359.00275
-204.2607,True,1.0,7391.688222408295,109785.98,2.0,-5770089.0,100,[ 0.034  0.651 -0.721  0.018 -0.011 -0.099 -0.624 -1.198 -0.092  0.  0.   ],2198.003952331777,1.9720571e+23,1234.0618,5553591.0,0.22713557,9.3599205,10739323.0,41700,-1.0,4722679,-9.614157e+16,1,417443480000.0,1.0,100.0,,849.9232,0.4189424,2198.004,239.43,-204.2607,1068364.4,1.0,3677.293,,4641.2354,9.3599205,,417,100.0,963.94226
-208.78271,True,1.0,7426.901974916458,388.7674,2.0,-5888541.5,100,[ 0.019  0.652 -0.723  0.016 -0.012 -0.1   -0.627 -1.198 -0.091  0.  0.   ],2161.419835963872,2082114600.0,1895.0475,5670885.0,0.044710632,9.359905,36191.035,41800,-1.0,4746138,-10530256000.0,1,598632600.0,1.0,100.0,,999.5745,0.4189424,2161.42,234.59,-208.78271,3601.11,1.0,4387.267,,4653.6396,9.359905,,418,100.0,266.37244
-207.0658,True,1.0,7458.862567424774,2483406.0,2.0,-4957576.0,100,[ 0.014  0.653 -0.724  0.013 -0.016 -0.109 -0.621 -1.205 -0.095  0.  0.   ],1948.2467790787998,3.0103302e+25,1525.4435,4739578.5,0.04424,9.359865,221711700.0,41900,-1.0,4767190,-1.1960863e+18,1,20920217000000.0,1.0,100.0,,971.55176,0.4189424,1948.2467,210.52,-207.0658,22118714.0,1.0,4234.481,,4657.284,9.359865,,419,100.0,422.80334
-201.71419,True,1.0,7488.895705699921,13.512196,2.0,-3602585.8,100,[-0.003  0.656 -0.727  0.03   0.002 -0.117 -0.624 -1.204 -0.095  0.  0.   ],1642.2814873326258,3.5078085e+22,1012.65686,3385930.0,0.10411408,9.359917,203.18822,42000,-1.0,4784931,-4.0577485e+16,1,77815896.0,1.0,100.0,,829.96484,0.4189424,1642.2816,177.41,-201.71419,29.76888,1.0,4013.308,,4642.9326,9.359917,,420,100.0,629.62463
-219.9621,True,1.0,7523.541897535324,793.8678,2.0,-4771224.0,100,[ 0.025  0.655 -0.728  0.034  0.007 -0.127 -0.626 -1.199 -0.095  0.  0.   ],1899.8176551863244,5151198000000000.0,1587.3889,4554871.0,0.03150109,9.359951,77501.82,42100,-1.0,4805518,-15535075000000.0,1,7149877000.0,1.0,100.0,,972.40125,0.4189424,1899.8176,205.87,-219.9621,7710.37,1.0,4327.256,,4639.6846,9.359951,,421,100.0,312.42862
-201.6441,True,1.0,7556.638687372208,333.01135,2.0,-4765143.5,100,[ 0.011  0.656 -0.729  0.034  0.006 -0.121 -0.629 -1.198 -0.095  0.  0.   ],1906.0100036081762,3.408975e+24,1593.4172,4548767.5,0.054938402,9.359951,10527.452,42200,-1.0,4826146,-3.9950095e+17,1,2076251900.0,1.0,100.0,,957.02325,0.4189424,1906.01,206.28,-201.6441,1467.6255,1.0,4327.341,,4639.9336,9.359951,,422,100.0,312.59274
-226.15797,True,1.0,7591.440905332565,663.07983,2.0,-5425831.5,100,[ 0.027  0.656 -0.731  0.022 -0.006 -0.102 -0.632 -1.205 -0.095  0.  0.   ],2095.78206675693,4.1693657e+18,1389.8403,5209567.0,0.071696386,9.359903,64504.7,42300,-1.0,4848978,-441596060000000.0,1,8568459300.0,1.0,100.0,,904.02716,0.4189424,2095.782,228.32,-226.15797,6416.5063,1.0,3932.7947,,4638.7363,9.359903,,423,100.0,705.94165
-219.93246,True,1.0,7617.389575719833,1470.4281,2.0,-5218019.5,100,[ 0.015  0.657 -0.732  0.024 -0.004 -0.096 -0.636 -1.205 -0.089  0.  0.   ],2061.174355504159,9.3318135e+27,1766.3197,5002161.5,0.13893314,9.359989,143814.81,42400,-1.0,4871370,-2.085199e+19,1,21080947000.0,1.0,100.0,,868.1715,0.4189424,2061.1746,223.92,-219.93246,14307.011,1.0,4339.5186,,4634.3735,9.359989,,424,100.0,294.8548
-217.76234,True,1.0,7646.178778886795,8625.979,2.0,-5981372.5,100,[ 0.028  0.658 -0.733  0.03   0.002 -0.092 -0.636 -1.206 -0.089  0.  0.   ],2249.963005081227,6101341400000000.0,1974.7092,5768132.0,0.04932882,9.359991,509284.62,42500,-1.0,4895955,-16710728000000.0,1,54416474000.0,1.0,100.0,,840.11804,0.4189424,2249.9631,245.85,-217.76234,53448.434,1.0,4330.9365,,4606.1904,9.359991,,425,100.0,275.25366
-249.56802,True,1.0,7673.109938144684,6.5024095,2.0,-5760312.0,100,[ 0.019  0.661 -0.734  0.029  0.001 -0.103 -0.637 -1.202 -0.085  0.  0.   ],2135.1367507269456,2319753200.0,1795.9067,5543200.5,0.11863379,9.3599615,341.96786,42600,-1.0,4919111,-10537145000.0,1,80317960.0,1.0,100.0,,992.1654,0.4189424,2135.1365,231.56,-249.56802,34.1003,1.0,4308.5796,,4647.8096,9.3599615,,426,100.0,339.23
-215.32288,True,1.0,7698.588095188141,15.093009,2.0,-5322729.5,100,[ 0.009  0.665 -0.739  0.029  0.002 -0.097 -0.631 -1.208 -0.082  0.  0.   ],2059.7324629071527,317308480.0,1738.482,5105363.0,0.057298444,9.359929,497.75018,42700,-1.0,4941420,-3944214800.0,1,72266140.0,1.0,100.0,,928.90564,0.4189424,2059.7324,223.09,-215.32288,57.05806,1.0,4329.2876,,4650.5376,9.359929,,427,100.0,321.25012
-247.41225,True,1.0,7729.38818860054,11619.71,2.0,-6956500.0,100,[ 0.018  0.666 -0.74   0.025 -0.002 -0.086 -0.634 -1.209 -0.082  0.  0.   ],2368.304846711275,5.6329713e+33,2111.1548,6739584.5,0.023942836,9.359953,480425.75,42800,-1.0,4967280,-1.6280026e+22,1,165662500000.0,1.0,100.0,,1063.3516,0.4189424,2368.305,258.6,-247.41225,64483.16,1.0,4388.5586,,4645.7085,9.359953,,428,100.0,257.1499
-195.70953,True,1.0,7757.2616555690765,507.0276,2.0,-4882188.0,100,[ 0.031  0.669 -0.743  0.014 -0.014 -0.082 -0.615 -1.22  -0.085  0.  0.   ],2033.8541326772447,12104330000000.0,1173.4365,4665598.5,0.12700775,9.359868,20384.21,42900,-1.0,4989619,-758855900000.0,1,5319230000.0,1.0,100.0,,727.34875,0.4189424,2033.8542,223.39,-195.70953,2618.0989,1.0,3781.8032,,4642.2207,9.359868,,429,100.0,860.4175
-187.38376,True,1.0,7781.02684211731,612.4158,2.0,-3969019.5,100,[ 0.041  0.671 -0.744  0.013 -0.015 -0.079 -0.607 -1.227 -0.084  0.  0.   ],1830.1674676894268,21588538000000.0,1509.1996,3788070.2,0.092745215,9.359795,14754.961,43000,-1.0,5009719,-842165500000.0,1,1413621500.0,1.0,100.0,,662.2368,0.4189424,1830.1675,201.0,-187.38376,2052.3623,1.0,3922.1677,,4243.1357,9.359795,,430,100.0,320.96802
-225.57758,True,1.0,7807.094877958298,13774.753,2.0,-5780245.5,100,[ 0.032  0.671 -0.745  0.016 -0.011 -0.09  -0.604 -1.228 -0.085  0.  0.   ],2178.7776938286015,3.207737e+19,1913.2155,5562095.0,0.01885355,9.359922,1116955.1,43100,-1.0,5033521,-1235647700000000.0,1,124234140000.0,1.0,100.0,,902.7863,0.4189424,2178.7778,238.02,-225.57758,111949.74,1.0,4393.3506,,4658.913,9.359922,,431,100.0,265.56232
-186.20187,True,1.0,7833.96128153801,460.8161,2.0,-4976661.5,100,[ 0.042  0.674 -0.747  0.018 -0.01  -0.1   -0.583 -1.245 -0.086  0.  0.   ],2040.7065747725035,5509999000000.0,1802.1151,4759200.0,0.024287246,9.359964,26337.703,43200,-1.0,5055803,-513043460000.0,1,2589719000.0,1.0,100.0,,771.1786,0.4189424,2040.7065,222.82,-186.20187,2907.0972,1.0,4412.974,,4651.5654,9.359964,,432,100.0,238.59149
-191.00734,True,1.0,7862.822717189789,15404.69,2.0,-5058067.5,100,[ 0.03   0.676 -0.749  0.013 -0.015 -0.102 -0.588 -1.243 -0.09   0.  0.   ],2031.0476242625632,1.1135072e+31,1763.8337,4846023.5,0.093981765,9.359965,966481.94,43300,-1.0,5077920,-7.0756884e+20,1,109713605000.0,1.0,100.0,,849.0397,0.4189424,2031.0476,221.17,-191.00734,101936.01,1.0,4326.034,,4593.248,9.359965,,433,100.0,267.21384
-207.57928,True,1.0,7892.686938762665,142.4718,2.0,-5000684.5,100,[ 0.035  0.677 -0.75   0.003 -0.026 -0.083 -0.604 -1.235 -0.092  0.  0.   ],2078.9730973274172,747593950000000.0,1794.3812,4792822.0,0.10260948,9.359985,4112.212,43400,-1.0,5100717,-5684050000000.0,1,648242600.0,1.0,100.0,,686.0706,0.4189424,2078.973,227.97,-207.57928,618.2562,1.0,4263.1577,,4547.7495,9.359985,,434,100.0,284.59198
-209.25279,True,1.0,7926.086057662964,1039.4347,2.0,-4966544.5,100,[ 0.021  0.69  -0.755 -0.007 -0.036 -0.066 -0.599 -1.231 -0.099  0.  0.   ],1990.9641233696625,9.021904e+19,1650.664,4754693.0,0.030941335,9.359977,23489.486,43500,-1.0,5122530,-2012228000000000.0,1,3457342000.0,1.0,100.0,,889.2441,0.4189424,1990.9641,218.13,-209.25279,3227.8103,1.0,4250.8604,,4591.1606,9.359977,,435,100.0,340.30017
-219.12122,True,1.0,7958.201964855194,655139.6,2.0,-5359282.5,100,[ 0.009  0.69  -0.756 -0.004 -0.033 -0.072 -0.602 -1.226 -0.096  0.  0.   ],2096.86456487255,2.702351e+30,1642.87,5142000.0,0.027768241,9.359966,38739940.0,43600,-1.0,5145402,-3.5718432e+20,1,3976591300000.0,1.0,100.0,,863.226,0.4189424,2096.8645,228.72,-219.12122,4149462.5,1.0,4195.648,,4649.6426,9.359966,,436,100.0,453.99457
-221.59174,True,1.0,7987.68768119812,5.939654,2.0,-4842264.5,100,[ 0.007  0.692 -0.758  0.01  -0.019 -0.094 -0.601 -1.234 -0.096  0.  0.   ],1923.7305310837025,9032252000.0,1656.5864,4625654.0,0.053385206,9.359985,99.11219,43700,-1.0,5166223,-20610870000.0,1,24781154.0,1.0,100.0,,961.72485,0.4189424,1923.7306,208.21,-221.59174,11.355613,1.0,4375.3003,,4642.4443,9.359985,,437,100.0,267.14398
