Iteration,Penalization,TimestepsSoFar,InitialBound,StdWReturnMean,Epsilon,ESSRenyiHarmonic,MeanEntropy,InitialReturnStd,InitialReturnMin,LearnableVariance,MeanIW,ReturnStepMax,OptimizationReturnMax,EpisodesSoFar,Bound,Inner Iteration,OptimizationReturnMin,MaxIW,MeanD2-0,MinTargetPdf,EpThisIter,VarianceInitializer,ReturnStepMaxmin,EmpiricalD2Arithmetic,DivergenceHarmonic,ESSRenyiArithmetic,Weights,OptimizationReturnMean,TimeElapsed,InitialReturnMean,WReturnMean,ReturnMeanIW,InitialReturnMax,EpRewMean,MinIW,EmpiricalD2Harmonic,MinBehavPdf,StdIW,EpLenMean
58,True,307871,-475742.16,,2.0,100.0,0.4189424,192.82306,303.19467,,527852.3,9.359948,859.4481,5800,-4.1788422e+21,1,,52581652.0,1.0,-51.037346,100,-1.0,9.359948,1.0,9.461541e+34,100.0,[ 0.035 -0.018 -0.141  0.007 -0.004  0.079 -0.083 -0.855  0.     0.  0.   ],348.70712,315.2586410045624,651.90173,462156.62,712012700000.0,1162.6428,651.9017680276024,0.05756946,1.0,-51.037346,5231617.5,70.28
59,True,314404,-428518.53,,2.0,100.0,0.4189424,212.99614,315.2473,,28.281157,9.359952,985.85596,5900,-624380500000.0,1,,1749.169,1.0,-60.669636,100,-1.0,9.359952,1.0,1346656900000000.0,100.0,[-0.004 -0.016 -0.144 -0.004 -0.016  0.032 -0.082 -0.852  0.     0.  0.   ],289.8454,325.73197650909424,605.0927,411504.5,21332436.0,1301.1033,605.0926928803491,0.08825537,1.0,-60.669636,178.29381,65.33
60,True,321586,-501764.16,,2.0,100.0,0.4189424,206.85368,315.4998,,1307.475,9.359987,958.67676,6000,-12859579000000.0,1,,118669.46,1.0,-74.74788,100,-1.0,9.359987,1.0,6.210017e+17,100.0,[-0.011 -0.014 -0.145 -0.002 -0.014  0.057 -0.099 -0.849  0.002  0.  0.   ],349.82617,335.84112071990967,665.326,485447.06,1148657400.0,1274.1765,665.3259563361203,0.105773,1.0,-74.74788,11842.697,71.82
61,True,328706,-546098.3,,2.0,100.0,0.4189424,282.99014,352.63718,,6.511275,9.359795,1393.4058,6100,-268373710.0,1,,219.33374,1.0,-78.7524,100,-1.0,9.359795,1.0,74720024.0,100.0,[-0.028 -0.009 -0.146  0.011 -0.001  0.041 -0.092 -0.853  0.002  0.  0.   ],307.19205,347.5175099372864,659.8292,515458.0,3517128.5,1746.043,659.8292283034758,0.05888861,1.0,-78.7524,23.060976,71.2
62,True,336037,-544193.2,,2.0,100.0,0.4189424,242.70561,315.44244,,1.9891161,9.359801,1216.991,6200,-946098000.0,1,,22.636942,1.0,-59.582428,100,-1.0,9.359801,1.0,1602715400.0,100.0,[-0.042 -0.005 -0.147  0.005 -0.008  0.063 -0.106 -0.851  0.002  0.  0.   ],364.0318,356.8741478919983,679.47424,520591.28,1224111.0,1532.4333,679.4742613265245,0.11415954,1.0,-59.582428,2.7700617,73.31
63,True,342991,-498598.1,,2.0,100.0,0.4189424,253.06071,315.30557,,58.245396,9.359935,1063.9979,6300,-10640436000000.0,1,,1812.2546,1.0,-67.0747,100,-1.0,9.359935,1.0,3.096785e+17,100.0,[-0.051 -0.004 -0.148  0.005 -0.007  0.051 -0.102 -0.854  0.001  0.  0.   ],329.239,366.79622054100037,644.54456,479477.4,45738300.0,1379.3035,644.5445645199742,0.008207399,1.0,-67.0747,241.578,69.54
64,True,350738,-609623.1,,2.0,100.0,0.4189424,251.14542,353.16003,,642.4138,9.359992,1420.0166,6400,-9.684077e+20,1,,40057.38,1.0,-68.59533,100,-1.0,9.359992,1.0,9.391686e+32,100.0,[-0.046 -0.003 -0.149  0.011 -0.001  0.076 -0.118 -0.85   0.001  0.  0.   ],364.43942,378.69259667396545,717.5994,578023.06,729787460.0,1773.1766,717.5994903661305,0.06086697,1.0,-68.59533,4449.658,77.47
65,True,357390,-458598.3,,2.0,100.0,0.4189424,246.9493,287.13123,,421.46497,9.359998,1046.8579,6500,-115660290000000.0,1,,33341.76,1.0,-66.688065,100,-1.0,9.359998,1.0,4.1820734e+19,100.0,[-0.038  0.017 -0.157  0.033  0.022  0.098 -0.094 -0.885  0.001  0.  0.   ],329.09067,389.39027857780457,616.22186,440713.34,396021470.0,1333.9891,616.2218858103406,0.0490051,1.0,-66.688065,3324.4824,66.52
66,True,364771,-529997.25,,2.0,100.0,0.4189424,215.95117,332.1631,,21.089802,9.3598385,897.2445,6600,-7701599000.0,1,,854.31946,1.0,-70.61052,100,-1.0,9.3598385,1.0,255805870000.0,100.0,[-0.022  0.022 -0.157  0.007 -0.005  0.08  -0.06  -0.913  0.001  0.  0.   ],352.0677,402.5075914859772,684.2308,514806.62,18624708.0,1229.4076,684.2307901588181,0.11476909,1.0,-70.61052,93.05331,73.81
67,True,371796,-503336.7,,2.0,100.0,0.4189424,248.51678,334.494,,235.56631,9.359745,988.6759,6700,-4371315400000.0,1,,22060.102,1.0,-70.68289,100,-1.0,9.359745,1.0,6.170722e+16,100.0,[-0.028  0.023 -0.158  0.003 -0.009  0.056 -0.045 -0.923  0.001  0.  0.   ],316.64352,413.8186764717102,651.13745,485740.66,306887260.0,1323.1699,651.1375159175353,0.08567883,1.0,-70.68289,2194.3643,70.25
68,True,378880,-503619.16,,2.0,100.0,0.4189424,234.5937,306.31628,,1560050.9,9.359943,1015.0371,6800,-1.6084318e+21,1,,152613920.0,1.0,-62.4566,100,-1.0,9.359943,1.0,8.40165e+33,100.0,[-0.017  0.025 -0.159  0.008 -0.004  0.08  -0.058 -0.917  0.001  0.  0.   ],350.21796,426.7655041217804,656.53424,486071.4,924909760000.0,1321.3534,656.5342137993691,0.076781794,1.0,-62.4566,15183648.0,70.84
69,True,386649,-569120.06,,2.0,100.0,0.4189424,194.11935,390.3874,,53.04326,9.359951,758.77936,6900,-8837202000.0,1,,1683.4689,1.0,-67.88537,100,-1.0,9.359951,1.0,438851630000.0,100.0,[-0.027  0.031 -0.162 -0.006 -0.018  0.129 -0.09  -0.919  0.001  0.  0.   ],329.44962,440.17223381996155,719.837,555847.6,44803210.0,1149.1667,719.8369987365645,0.16005142,1.0,-67.88537,264.1516,77.69
70,True,394227,-586494.7,,2.0,100.0,0.4189424,252.26126,286.82648,,373.02667,9.359883,1424.2783,7000,-5223272000000.0,1,,34263.418,1.0,-81.37482,100,-1.0,9.359883,1.0,3.149988e+16,100.0,[-0.039  0.03  -0.163 -0.002 -0.014  0.102 -0.084 -0.923  0.001  0.  0.   ],415.6211,451.0060029029846,702.4476,557068.3,632971900.0,1711.1047,702.4475758517236,0.16962808,1.0,-81.37482,3415.1653,75.78
71,True,401929,-565016.4,,2.0,100.0,0.4189424,188.34157,286.33264,,93.58684,9.359956,1096.2037,7100,-446468260000.0,1,,3892.5024,1.0,-59.71225,100,-1.0,9.359956,1.0,539972480000000.0,100.0,[-0.021  0.029 -0.164  0.01  -0.001  0.119 -0.087 -0.932  0.001  0.  0.   ],428.04358,463.37829399108887,714.3762,545805.94,71219180.0,1382.5364,714.3762244025221,0.028755141,1.0,-59.71225,464.61465,77.02
72,True,409868,-636065.0,,2.0,100.0,0.4189424,257.60095,313.64114,,5.9068666,9.359925,1341.2361,7200,-228857760.0,1,,146.83974,1.0,-79.164474,100,-1.0,9.359925,1.0,66289284.0,100.0,[-5.084e-02  1.771e-02 -1.676e-01  1.180e-02  4.159e-04  1.069e-01 -1.394e-01 -9.277e-01  1.485e-03  0.000e+00  0.000e+00],422.6893,476.7711544036865,736.33044,608540.75,4760986.0,1654.8772,736.3304253836932,0.11417956,1.0,-79.164474,20.272,79.39
73,True,418266,-677053.3,,2.0,100.0,0.4189424,235.94559,342.0707,,549.32245,9.359871,991.51965,7300,-1.8611787e+17,1,,51959.66,1.0,-70.45656,100,-1.0,9.359871,1.0,1.0842305e+26,100.0,[-6.391e-02  1.402e-02 -1.682e-01  1.122e-02  4.435e-04  8.970e-02 -1.531e-01 -9.102e-01  1.485e-03  0.000e+00  0.000e+00],434.7875,491.72615599632263,776.8582,659179.0,626140400.0,1333.5903,776.8581958581875,0.30745453,1.0,-70.45656,5171.558,83.98
74,True,426640,-707443.8,,2.0,100.0,0.4189424,291.2585,368.72348,,4514.751,9.359896,1128.091,7400,-4.3544913e+18,1,,384140.88,1.0,-74.30392,100,-1.0,9.359896,1.0,3.7397124e+28,100.0,[-0.075  0.013 -0.169  0.008 -0.003  0.072 -0.168 -0.894  0.005  0.  0.   ],405.9344,505.05754017829895,774.65784,684926.3,6468501000.0,1496.8145,774.6578630564871,0.16618289,1.0,-74.30392,38272.848,83.74
75,True,435028,-693285.25,,2.0,100.0,0.4189424,259.6221,305.80157,,2.7017782,9.35992,1212.2559,7500,-9021023000.0,1,,76.23178,1.0,-70.53771,100,-1.0,9.35992,1.0,151617930000.0,100.0,[-0.064  0.016 -0.171  0.007 -0.004  0.096 -0.184 -0.89   0.001  0.  0.   ],470.54913,518.9444193840027,776.3507,670124.06,2527490.0,1518.0575,776.3507045158873,0.28295526,1.0,-70.53771,7.789933,83.88
76,True,444063,-817908.75,,2.0,100.0,0.4189424,277.09232,361.92157,,1.6366507,9.359857,1603.3586,7600,-527697470.0,1,,18.223742,1.0,-95.35849,100,-1.0,9.359857,1.0,183774270.0,100.0,[-7.477e-02  1.591e-02 -1.718e-01  6.386e-03 -4.665e-03  8.449e-02 -1.851e-01 -8.923e-01  8.447e-04  0.000e+00  0.000e+00],476.1182,533.7540419101715,838.0398,779090.75,1469702.9,1965.2803,838.0397872574547,0.034082893,1.0,-95.35849,2.0439727,90.35
77,True,453168,-805643.56,,2.0,100.0,0.4189424,258.95184,370.28204,,420.68427,9.3599825,1281.8467,7700,-2.4177589e+16,1,,23390.234,1.0,-74.51483,100,-1.0,9.3599825,1.0,7.767579e+23,100.0,[-0.087  0.017 -0.173  0.009 -0.002  0.076 -0.187 -0.895  0.002  0.  0.   ],473.01785,549.6249511241913,843.2999,778210.7,471450460.0,1652.1288,843.2998875991457,0.07530819,1.0,-74.51483,2885.3838,91.05
78,True,461686,-730289.44,,2.0,100.0,0.4189424,283.8015,305.6441,,20609.496,9.359988,1361.051,7800,-8.1356634e+20,1,,1665617.5,1.0,-78.57296,100,-1.0,9.359988,1.0,8.491738e+32,100.0,[-0.066  0.024 -0.177  0.018  0.007  0.088 -0.181 -0.906  0.003  0.  0.   ],482.91626,564.9203598499298,788.5603,702370.7,25563275000.0,1666.6951,788.5603584500573,0.08323973,1.0,-78.57296,169748.73,85.18
79,True,469971,-695532.8,,2.0,100.0,0.4189424,280.9263,296.3423,,36.181137,9.359784,1409.7578,7900,-1816050800000.0,1,,1561.3376,1.0,-69.425156,100,-1.0,9.359784,1.0,3853555500000000.0,100.0,[-7.962e-02  2.874e-02 -1.792e-01  2.192e-02  1.181e-02  6.238e-02 -1.712e-01 -9.049e-01  7.453e-04  0.000e+00  0.000e+00],470.05106,579.5213584899902,766.3933,666278.3,24132308.0,1706.1001,766.3933319101155,0.015486988,1.0,-69.425156,168.54564,82.85
80,True,479279,-847398.1,,2.0,100.0,0.4189424,284.43042,370.699,,8.058698,9.359786,1309.7788,8000,-7541340700.0,1,,335.1439,1.0,-74.31136,100,-1.0,9.359786,1.0,70424070000.0,100.0,[-8.047e-02  3.084e-02 -1.806e-01  1.110e-02  5.097e-04  8.208e-02 -1.876e-01 -8.985e-01 -4.710e-03  0.000e+00  0.000e+00],488.4372,593.0151464939117,859.1362,819015.7,9372846.0,1680.4778,859.1361859452127,0.07886693,1.0,-74.31136,35.169323,93.08
81,True,488852,-903433.3,,2.0,100.0,0.4189424,301.64325,313.06302,,4288.8394,9.359965,1368.8696,8100,-2.5069607e+22,1,,244962.2,1.0,-84.97574,100,-1.0,9.359965,1.0,7.7749195e+35,100.0,[-9.252e-02  3.044e-02 -1.812e-01  1.095e-02  3.470e-04  7.358e-02 -1.926e-01 -8.991e-01 -5.404e-03  0.000e+00  0.000e+00],572.3821,609.7668015956879,885.4451,875001.75,9141425000.0,1681.9326,885.4451587830259,0.031254753,1.0,-84.97574,27395.373,95.73
82,True,497136,-674059.8,,2.0,100.0,0.4189424,249.23383,351.68726,,112.610916,9.359988,1178.7087,8200,-2331434800000.0,1,,3079.8103,1.0,-63.64308,100,-1.0,9.359988,1.0,9809114000000000.0,100.0,[-8.508e-02  3.655e-02 -1.842e-01  1.097e-02  3.320e-04  1.011e-01 -2.035e-01 -8.992e-01 -6.043e-03  0.000e+00  0.000e+00],415.38718,625.1195333003998,767.07446,650520.6,98592510.0,1530.396,767.0744407839196,0.075586215,1.0,-63.64308,408.51266,82.84
83,True,505904,-776481.8,,2.0,100.0,0.4189424,302.35837,306.0025,,3.9863424,9.359831,1319.3181,8300,-31988805000000.0,1,,28.12188,1.0,-74.58518,100,-1.0,9.359831,1.0,1.4516936e+18,100.0,[-0.091  0.036 -0.188  0.014  0.003  0.072 -0.2   -0.907 -0.006  0.  0.   ],505.48468,641.3278229236603,811.4872,749931.94,3973786.2,1625.3207,811.4871841771418,0.083197825,1.0,-74.58518,5.8901954,87.68
84,True,515560,-907539.8,,2.0,100.0,0.4189424,284.9353,323.12036,,16.296711,9.359955,1342.5999,8400,-229777600000.0,1,,925.79974,1.0,-98.71439,100,-1.0,9.359955,1.0,67883795000000.0,100.0,[-0.105  0.036 -0.189 -0.004 -0.016  0.065 -0.201 -0.911 -0.006  0.  0.   ],570.4486,658.0121862888336,893.5691,879653.7,20180520.0,1665.7202,893.5690296028982,0.08575175,1.0,-98.71439,94.87063,96.56
85,True,524327,-749847.94,,2.0,100.0,0.4189424,258.09433,342.15897,,48.511673,9.359941,1173.6389,8500,-15735510000.0,1,,2161.3364,1.0,-73.268295,100,-1.0,9.359941,1.0,460673300000.0,100.0,[-0.128  0.038 -0.192 -0.003 -0.014  0.062 -0.206 -0.932 -0.007  0.  0.   ],470.33292,673.2835392951965,812.4918,726755.7,62170730.0,1515.7979,812.4918490903376,0.06271339,1.0,-73.268295,235.55164,87.67
86,True,533111,-793926.25,,2.0,100.0,0.4189424,313.11325,315.47528,,49.847656,9.359992,1488.5549,8600,-27595163000000.0,1,,1883.9148,1.0,-73.548386,100,-1.0,9.359992,1.0,7.117431e+17,100.0,[-0.123  0.04  -0.193  0.007 -0.004  0.038 -0.193 -0.937 -0.007  0.  0.   ],498.88153,688.0693576335907,814.3567,761216.94,81238570.0,1804.0303,814.3567980464472,0.09725549,1.0,-73.548386,204.04886,87.84
87,True,542279,-807176.25,,2.0,100.0,0.4189424,244.79636,389.3327,,3765.1416,9.359899,1204.9646,8700,-1626838900000000.0,1,,187790.39,1.0,-69.58298,100,-1.0,9.359899,1.0,4.0555055e+21,100.0,[-0.107  0.045 -0.196  0.008 -0.002  0.061 -0.204 -0.94  -0.007  0.  0.   ],460.1996,700.5846631526947,849.53235,781630.25,3731794400.0,1594.2974,849.5322779964124,0.08820555,1.0,-69.58298,20110.902,91.68
88,True,551616,-842314.3,,2.0,100.0,0.4189424,265.43246,331.60797,,6.3957496,9.3599615,1247.8638,8800,-4499207000.0,1,,234.65817,1.0,-74.683525,100,-1.0,9.3599615,1.0,32132286000.0,100.0,[-0.118  0.059 -0.207  0.029  0.018  0.077 -0.253 -0.943 -0.007  0.  0.   ],532.5603,715.7358293533325,864.1683,817241.2,4753172.0,1579.4717,864.168248694731,0.018935284,1.0,-74.683525,24.060587,93.37
89,True,562161,-1047907.44,,2.0,100.0,0.4189424,268.87442,368.87122,,34743.95,9.359953,1241.4237,8900,-8028800000000000.0,1,,3232090.8,1.0,-76.83999,100,-1.0,9.359953,1.0,9.491003e+22,100.0,[-1.212e-01  6.245e-02 -2.074e-01  1.096e-02  3.483e-04  9.454e-02 -2.542e-01 -9.475e-01 -6.456e-03  0.000e+00  0.000e+00],605.57874,733.3848147392273,974.44995,1021846.2,24767513000.0,1610.2949,974.449957192283,0.016698096,1.0,-76.83999,321500.34,105.45
90,True,571676,-872395.56,,2.0,100.0,0.4189424,276.41348,340.75433,,3.6074195,9.359694,1138.9055,9000,-502735650.0,1,,134.87526,1.0,-81.330826,100,-1.0,9.359694,1.0,513510700.0,100.0,[-0.139  0.065 -0.215  0.025  0.017  0.116 -0.302 -0.955  0.009  0.  0.   ],539.01086,747.4392006397247,879.76514,850391.25,4102830.8,1479.6598,879.7652022933596,0.12785847,1.0,-81.330826,13.694526,95.15
91,True,581621,-911737.5,,2.0,100.0,0.4189424,216.53719,441.85944,,268.97772,9.359983,940.0212,9100,-22317009000000.0,1,,14463.284,1.0,-66.997406,100,-1.0,9.359983,1.0,1.3521052e+18,100.0,[-0.147  0.066 -0.216  0.021  0.013  0.105 -0.298 -0.959  0.007  0.  0.   ],477.7366,763.7036943435669,919.59607,892545.25,376339400.0,1381.8806,919.5960607935853,0.037143417,1.0,-66.997406,1587.6292,99.45
92,True,592121,-1040054.6,,2.0,100.0,0.4189424,265.45486,305.68405,,63.681507,9.359927,1251.6395,9200,-1.7776475e+16,1,,2315.876,1.0,-80.49928,100,-1.0,9.359927,1.0,5.318768e+23,100.0,[-0.16   0.07  -0.218  0.002 -0.006  0.095 -0.297 -0.961  0.007  0.  0.   ],666.5368,780.8683133125305,972.2209,1015679.75,83653670.0,1557.3236,972.220875517694,0.115682475,1.0,-80.49928,255.12308,105.0
93,True,601808,-879835.7,,2.0,100.0,0.4189424,242.43991,396.5039,,2239.1372,9.359843,1014.6815,9300,-4.0922058e+18,1,,126784.51,1.0,-74.34743,100,-1.0,9.359843,1.0,4.1803616e+28,100.0,[-0.136  0.073 -0.221  0.015  0.006  0.104 -0.298 -0.964  0.007  0.  0.   ],498.50653,796.4199161529541,895.0104,859820.8,3117354500.0,1411.1854,895.0104356812448,0.091262065,1.0,-74.34743,13932.07,96.87
94,True,611552,-922958.25,,2.0,100.0,0.4189424,291.4259,314.03625,,13872.005,9.359953,1374.3055,9400,-3524319500000.0,1,,1370005.5,1.0,-78.04411,100,-1.0,9.359953,1.0,1.5027244e+16,100.0,[-0.135  0.08  -0.231  0.014  0.006  0.129 -0.325 -1.013  0.011  0.  0.   ],585.61945,813.1535639762878,899.6557,894309.56,12414159000.0,1688.3418,899.6557481768752,0.00908719,1.0,-78.04411,136300.28,97.44
95,True,621809,-1018060.44,,2.0,100.0,0.4189424,296.4754,379.83615,,11.396304,9.359902,1412.6034,9500,-2210599700.0,1,,482.89633,1.0,-90.14133,100,-1.0,9.359902,1.0,4619789300.0,100.0,[-0.137  0.08  -0.231  0.011  0.001  0.114 -0.304 -1.03   0.01   0.  0.   ],567.7251,831.4303889274597,947.5613,985770.06,15862408.0,1792.4396,947.561278089828,0.07374124,1.0,-90.14133,52.967625,102.57
96,True,631876,-957123.44,,2.0,100.0,0.4189424,265.3013,367.06534,,10.859624,9.359954,1184.549,9600,-423515000.0,1,,499.40866,1.0,-80.70323,100,-1.0,9.359954,1.0,285299900.0,100.0,[-0.125  0.081 -0.233  0.015  0.005  0.121 -0.307 -1.034  0.01   0.  0.   ],561.6662,847.2883024215698,928.7315,932927.0,14818676.0,1551.6143,928.7315147343198,0.11380126,1.0,-80.70323,54.354595,100.67
97,True,642381,-1079435.4,,2.0,100.0,0.4189424,293.26086,304.17276,,184356.64,9.35999,1960.3534,9700,-4.8024954e+20,1,,18347680.0,1.0,-98.71083,100,-1.0,9.35999,1.0,8.6828e+31,100.0,[-0.131  0.081 -0.233  0.019  0.01   0.111 -0.31  -1.031  0.016  0.  0.   ],666.33954,864.7372200489044,970.51227,1027896.06,231959870000.0,2264.5261,970.5122960563613,0.019703254,1.0,-98.71083,1825497.0,105.05
98,True,653022,-1149537.6,,2.0,100.0,0.4189424,376.69238,303.52155,,18672.846,9.3599825,1680.3679,9800,-5.75904e+21,1,,1716668.4,1.0,-91.532776,100,-1.0,9.3599825,1.0,2.119657e+34,100.0,[-0.115  0.084 -0.235  0.011  0.002  0.124 -0.303 -1.049  0.015  0.  0.   ],680.391,882.3612658977509,983.9125,1109981.0,32084204000.0,1983.8894,983.9125445712646,0.16972516,1.0,-91.532776,171080.95,106.41
99,True,663091,-967487.75,,2.0,100.0,0.4189424,283.63348,322.019,,91.494095,9.359972,1141.4517,9900,-394704950000.0,1,,7797.656,1.0,-77.06048,100,-1.0,9.359972,1.0,335955560000000.0,100.0,[-0.135  0.086 -0.239  0.006 -0.003  0.113 -0.322 -1.045  0.02   0.  0.   ],608.3113,900.6150939464569,930.33026,945962.3,164672690.0,1463.4707,930.330265858323,0.054270603,1.0,-77.06048,775.7559,100.69
100,True,673021,-936770.25,,2.0,100.0,0.4189424,264.99442,285.5003,,47.28802,9.359941,1315.6047,10000,-176316730000.0,1,,2164.1746,1.0,-78.09956,100,-1.0,9.359941,1.0,46798560000000.0,100.0,[-0.097  0.082 -0.242  0.024  0.016  0.087 -0.338 -1.015  0.023  0.  0.   ],631.44226,915.4151446819305,916.94257,911005.7,63009260.0,1601.105,916.9425645415718,0.059192207,1.0,-78.09956,284.08765,99.3
101,True,683184,-975388.1,,2.0,100.0,0.4189424,260.92865,331.206,,9.548374,9.359975,1250.0693,10100,-15066327000.0,1,,351.93054,1.0,-71.3109,100,-1.0,9.359975,1.0,358703900000.0,100.0,[-0.112  0.083 -0.244  0.012  0.004  0.089 -0.357 -1.003  0.024  0.  0.   ],608.03516,931.6363363265991,939.24115,950257.75,15323492.0,1581.2754,939.2411712423329,0.09304004,1.0,-71.3109,41.449917,101.63
102,True,693208,-957814.9,,2.0,100.0,0.4189424,270.26175,380.11636,,7.0498137,9.359915,1253.0996,10200,-9655778000.0,1,,175.2113,1.0,-76.60976,100,-1.0,9.359915,1.0,129484740000.0,100.0,[-0.1    0.084 -0.244  0.011  0.003  0.098 -0.356 -1.005  0.025  0.  0.   ],546.1477,946.6461629867554,926.26404,931006.44,9075929.0,1633.216,926.2640535769974,0.092010826,1.0,-76.60976,25.497507,100.24
103,True,703727,-1074288.8,,2.0,100.0,0.4189424,297.58554,431.71814,,112.2351,9.359994,1571.2273,10300,-5483857000.0,1,,10365.584,1.0,-88.39139,100,-1.0,9.359994,1.0,16875175000.0,100.0,[-0.112  0.084 -0.244  0.011  0.002  0.089 -0.359 -1.003  0.025  0.  0.   ],540.60455,962.7318925857544,972.32263,1033968.56,246107300.0,2002.9454,972.322708394962,0.100441515,1.0,-88.39139,1031.0538,105.19
104,True,714762,-1142876.8,,2.0,100.0,0.4189424,260.3274,286.34637,,4.878144,9.359979,1601.4639,10400,-9320866000.0,1,,38.0677,1.0,-87.711235,100,-1.0,9.359979,1.0,67637985000.0,100.0,[-0.121  0.085 -0.246  0.01   0.001  0.077 -0.356 -1.006  0.026  0.  0.   ],733.1086,981.6580576896667,1019.4549,1107058.8,5616311.5,1887.8103,1019.4549321880423,0.16490287,1.0,-87.711235,7.5876966,110.35
105,True,725774,-1130578.6,,2.0,100.0,0.4189424,257.9546,388.5179,,45.505753,9.359994,1343.5681,10500,-8331018000.0,1,,2227.6152,1.0,-77.764725,100,-1.0,9.359994,1.0,75254194000.0,100.0,[-1.092e-01  8.608e-02 -2.461e-01  9.257e-03  8.863e-04  8.750e-02 -3.586e-01 -1.005e+00  2.601e-02  0.000e+00  0.000e+00],628.2837,1001.5452656745911,1016.8017,1100426.1,59472350.0,1732.086,1016.8016279622524,0.07506612,1.0,-77.764725,230.40193,110.12
106,True,736564,-1106010.0,,2.0,100.0,0.4189424,283.40076,340.2286,,600504.9,9.359921,1481.2338,10600,-9.554516e+21,1,,45916100.0,1.0,-77.81113,100,-1.0,9.359921,1.0,8.2105417e+34,100.0,[-0.104  0.09  -0.247  0.006 -0.003  0.086 -0.334 -1.022  0.025  0.  0.   ],655.9387,1018.7694401741028,996.16736,1072665.5,759087900000.0,1821.4624,996.1673678007371,0.23238714,1.0,-77.81113,4735907.5,107.9
107,True,747287,-1065415.2,,2.0,100.0,0.4189424,239.09457,343.19598,,357.52246,9.359652,1170.5796,10700,-945480540000000.0,1,,23708.059,1.0,-85.89412,100,-1.0,9.359652,1.0,1.6853649e+21,100.0,[-0.128  0.094 -0.251  0.005 -0.004  0.072 -0.344 -1.031  0.021  0.  0.   ],649.3857,1036.2348341941833,992.58167,1042384.56,486711680.0,1513.7756,992.5816612769232,0.018467039,1.0,-85.89412,2401.5513,107.23
108,True,758052,-1118422.2,,2.0,100.0,0.4189424,313.69824,313.4585,,1638.9181,9.359969,1553.902,10800,-120238910000000.0,1,,114104.16,1.0,-97.79507,100,-1.0,9.359969,1.0,1.1770354e+19,100.0,[-0.107  0.094 -0.251  0.014  0.006  0.084 -0.351 -1.019  0.025  0.  0.   ],678.9978,1055.0663335323334,992.4563,1083376.0,3188717000.0,1867.3605,992.4563131916808,0.14838067,1.0,-97.79507,11469.94,107.65
109,True,767594,-881762.25,,2.0,100.0,0.4189424,271.8959,426.12207,,46.905342,9.359763,1278.8077,10900,-1597058800.0,1,,3503.5415,1.0,-70.7901,100,-1.0,9.359763,1.0,2679233800.0,100.0,[-1.063e-01  9.537e-02 -2.516e-01  7.401e-03 -6.911e-04  1.087e-01 -3.638e-01 -1.008e+00  2.846e-02  0.000e+00  0.000e+00],456.2727,1071.1394839286804,882.3948,852547.8,84888270.0,1704.9298,882.3947691455131,0.13352612,1.0,-70.7901,357.5178,95.42
110,True,777068,-888816.6,,2.0,100.0,0.4189424,284.94986,407.28372,,238.05717,9.35999,1600.7563,11000,-13029639000.0,1,,18768.502,1.0,-74.68821,100,-1.0,9.35999,1.0,97192150000.0,100.0,[-0.092  0.096 -0.253 -0.011 -0.02   0.108 -0.361 -0.999  0.029  0.  0.   ],468.55576,1086.8495771884918,875.8395,848291.1,395585100.0,2008.04,875.8394184456171,0.08807711,1.0,-74.68821,1910.6975,94.74
111,True,786206,-811418.9,,2.0,100.0,0.4189424,237.91055,434.4007,,186.01683,9.359942,1566.189,11100,-9169516000000000.0,1,,4724.901,1.0,-89.255135,100,-1.0,9.359942,1.0,5.19632e+22,100.0,[-0.084  0.097 -0.256  0.006 -0.004  0.117 -0.378 -1.003  0.029  0.  0.   ],410.93484,1101.9978144168854,845.3356,771193.56,179746770.0,2000.5897,845.3355271189934,0.024128413,1.0,-89.255135,654.80145,91.38
112,True,797143,-1161069.8,,2.0,100.0,0.4189424,320.3119,284.03778,,13.396876,9.359939,1653.8081,11200,-1807982800.0,1,,373.64334,1.0,-97.88983,100,-1.0,9.359939,1.0,2241657600.0,100.0,[-0.099  0.097 -0.258  0.006 -0.003  0.091 -0.37  -1.009  0.029  0.  0.   ],726.27313,1119.3605644702911,1010.3109,1123327.9,21061080.0,1937.846,1010.3109442354046,0.09142932,1.0,-97.88983,47.98652,109.37
113,True,808295,-1172165.1,,2.0,100.0,0.4189424,275.00156,424.65808,,1491.3517,9.359974,1385.0261,11300,-2.1554424e+22,1,,133479.66,1.0,-87.240295,100,-1.0,9.359974,1.0,4.2884152e+35,100.0,[-0.108  0.1   -0.26   0.005 -0.004  0.08  -0.373 -1.011  0.033  0.  0.   ],606.6637,1138.4828171730042,1031.3218,1139250.4,2465167600.0,1809.6842,1031.321773002525,0.2060423,1.0,-87.240295,13299.382,111.52
