EpLenMean,ReturnStepMax,DivergenceHarmonic,WReturnMean,ReturnStepMaxmin,ReturnMeanIW,EmpiricalD2Arithmetic,OptimizationReturnMean,InitialBound,ESSRenyiHarmonic,InitialReturnMax,MeanIW,Inner Iteration,EmpiricalD2Harmonic,TimestepsSoFar,StdWReturnMean,StdIW,ESSRenyiArithmetic,MeanD2-0,InitialReturnStd,OptimizationReturnMin,MinTargetPdf,InitialReturnMin,EpThisIter,OptimizationReturnMax,MaxIW,VarianceInitializer,MinIW,MeanEntropy,InitialReturnMean,EpisodesSoFar,LearnableVariance,Weights,Iteration,Penalization,Epsilon,MinBehavPdf,Bound,TimeElapsed,EpRewMean
209.48,9.359878,18630844000.0,4178677.2,9.359878,755398200.0,1.0,1299.6057,-4381199.5,100.0,4488.938,220.48152,1,1.0,5630766,,1537.9165,100.0,1.0,690.40784,,-209.67569,624.4562,100,3864.482,14202.488,-1.0,0.062397923,0.4189424,1924.0619,43900,,[ 0.043  0.653 -0.734 -0.029  0.014 -0.116 -0.643 -1.323 -0.007  0.  0.   ],439,True,2.0,-209.67569,-28398442000.0,17744.084775209427,1924.0619111336691
214.17,9.359902,1343857000.0,4689886.0,9.359902,48010788.0,1.0,1326.0557,-4899611.0,100.0,4568.0625,7.8580036,1,1.0,5652183,,15.014328,100.0,1.0,894.896,,-210.36896,646.0112,100,3922.0513,104.98406,-1.0,0.11448836,0.4189424,1972.0665,44000,,[ 0.036  0.654 -0.735 -0.022  0.022 -0.123 -0.645 -1.32  -0.007  0.  0.   ],440,True,2.0,-210.36896,-7736182000.0,17799.835392475128,1972.0667756428768
215.87,9.359935,17050179000000.0,4457455.0,9.359935,16072542000.0,1.0,1380.4209,-4664946.0,100.0,4543.671,2861.042,1,1.0,5673770,,28001.957,100.0,1.0,723.93066,,-197.73543,602.854,100,3940.817,281464.03,-1.0,0.10020653,0.4189424,1983.275,44100,,[ 0.042  0.656 -0.736 -0.026  0.017 -0.114 -0.652 -1.314 -0.006  0.  0.   ],441,True,2.0,-197.73543,-872835400000.0,17845.80366420746,1983.274919420084
217.09,9.359954,6.1783686e+24,4590869.0,9.359954,1105939900000.0,1.0,1394.7244,-4787459.0,100.0,4422.7056,281665.1,1,1.0,5695479,,2797991.5,100.0,1.0,776.6802,,-221.47278,602.1826,100,3820.523,28121320.0,-1.0,0.08159921,0.4189424,1996.9069,44200,,[ 0.038  0.66  -0.739 -0.02   0.023 -0.113 -0.636 -1.327 -0.026  0.  0.   ],442,True,2.0,-221.47278,-4.8864826e+17,17903.855142354965,1996.9069177768117
209.44,9.359972,2.6634796e+23,4436159.5,9.359972,76808310000.0,1.0,1350.9014,-4651142.0,100.0,4624.9683,8113.551,1,1.0,5716423,,60650.664,100.0,1.0,838.1304,,-215.11404,581.3763,100,4043.592,586370.9,-1.0,0.02910131,0.4189424,1932.2778,44300,,[ 0.024  0.66  -0.739 -0.016  0.027 -0.119 -0.637 -1.326 -0.026  0.  0.   ],443,True,2.0,-215.11404,-1.1094939e+17,17974.98602461815,1932.2777148687053
186.6,9.359994,1.3020856e+31,3716090.8,9.359994,4189110000000.0,1.0,1139.1008,-3933463.8,100.0,4650.6133,1278610.5,1,1.0,5735083,,12663984.0,100.0,1.0,853.5855,,-186.39034,589.33276,100,4061.2805,127283350.0,-1.0,0.2477488,0.4189424,1728.4336,44400,,[ 0.034  0.651 -0.748 -0.011  0.035 -0.161 -0.667 -1.319 -0.055  0.  0.   ],444,True,2.0,-186.39034,-7.8437295e+20,18032.522538900375,1728.4335783312906
213.52,9.359951,127039960.0,4856556.5,9.359951,152328850.0,1.0,1637.766,-5071578.0,100.0,4625.3857,13.522203,1,1.0,5756435,,54.372787,100.0,1.0,991.7398,,-229.98703,330.23016,100,4295.156,517.523,-1.0,0.13102342,0.4189424,1967.9961,44500,,[ 0.013  0.67  -0.764 -0.014  0.035 -0.112 -0.658 -1.339 -0.055  0.  0.   ],445,True,2.0,-229.98703,-2575859500.0,18080.39445734024,1967.9960977823957
244.96,9.35985,18028285000000.0,5918047.5,9.35985,28891777000.0,1.0,1334.8093,-6131344.0,100.0,4606.792,1495.7749,1,1.0,5780931,,14814.864,100.0,1.0,894.8877,,-230.59886,927.3187,100,3679.4731,148901.64,-1.0,0.043312557,0.4189424,2262.1282,44600,,[ 0.006  0.67  -0.765 -0.015  0.034 -0.1   -0.663 -1.335 -0.052  0.  0.   ],446,True,2.0,-230.59886,-934534250000.0,18153.04053425789,2262.12808509208
227.29,9.359808,1.7232492e+35,5187230.5,9.359808,7974132600000.0,1.0,1714.9341,-5403051.5,100.0,4633.9756,972830.06,1,1.0,5803660,,7980620.5,100.0,1.0,897.4378,,-239.6406,378.34937,100,4255.626,79749176.0,-1.0,0.009694319,0.4189424,2093.2837,44700,,[ 0.017  0.671 -0.766 -0.008  0.041 -0.102 -0.66  -1.337 -0.052  0.  0.   ],447,True,2.0,-239.6406,-8.95909e+22,18220.70576453209,2093.28350055328
215.29,9.359957,207660050.0,4865236.5,9.359957,12975721.0,1.0,1240.9147,-5082778.5,100.0,4652.418,2.4705477,1,1.0,5825189,,2.5831485,100.0,1.0,950.9208,,-213.54811,749.30804,100,3903.1099,16.862438,-1.0,0.1990019,0.4189424,1990.2227,44800,,[ 0.005  0.672 -0.767 -0.027  0.021 -0.108 -0.655 -1.34  -0.052  0.  0.   ],448,True,2.0,-213.54811,-3147822000.0,18282.111753940582,1990.2227575535126
246.75,9.359908,1.794975e+26,6326397.5,9.359908,519001060.0,1.0,1537.1534,-6543035.5,100.0,4642.7407,45.653454,1,1.0,5849864,,199.03049,100.0,1.0,1073.6741,,-225.26851,737.4062,100,3905.3345,1193.6945,-1.0,0.08202991,0.4189424,2274.5596,44900,,[ 0.015  0.672 -0.768 -0.034  0.015 -0.114 -0.652 -1.341 -0.052  0.  0.   ],449,True,2.0,-225.26851,-2.9024215e+18,18332.673224449158,2274.559606259153
254.07,9.36,4237073600000.0,6464650.0,9.36,152876050.0,1.0,2013.6036,-6682857.5,100.0,4659.5303,16.029566,1,1.0,5875271,,59.484188,100.0,1.0,1005.2485,,-236.68153,321.80334,100,4337.727,482.03867,-1.0,0.050911773,0.4189424,2335.407,45000,,[ 0.027  0.674 -0.769 -0.032  0.017 -0.106 -0.65  -1.345 -0.053  0.  0.   ],450,True,2.0,-236.68153,-449311400000.0,18407.11527299881,2335.4069597274224
221.99,9.359819,1.7473374e+17,4859302.5,9.359819,876190500.0,1.0,1432.1764,-5076973.5,100.0,4653.802,66.213806,1,1.0,5897470,,533.31055,100.0,1.0,838.13416,,-213.27716,606.6551,100,4047.1467,5357.4463,-1.0,0.04163358,0.4189424,2038.8314,45100,,[ 0.037  0.677 -0.771 -0.029  0.02  -0.114 -0.645 -1.344 -0.053  0.  0.   ],451,True,2.0,-213.27716,-90989380000000.0,18469.110652923584,2038.831512386886
222.75,9.359917,4.1242344e+33,4834964.0,9.359917,5092037000000.0,1.0,1730.5364,-5050049.5,100.0,4626.085,489489.3,1,1.0,5919745,,4675699.5,100.0,1.0,809.27844,,-196.59238,313.97638,100,4312.1084,47005330.0,-1.0,0.1825754,0.4189424,2044.5127,45200,,[ 0.051  0.678 -0.772 -0.026  0.023 -0.116 -0.64  -1.347 -0.055  0.  0.   ],452,True,2.0,-196.59238,-1.3812786e+22,18519.200521945953,2044.512778396626
211.05,9.3599415,1.2632758e+29,4022766.5,9.3599415,2113072400000.0,1.0,856.99005,-4204489.5,100.0,4252.1816,763797.5,1,1.0,5940850,,4397906.5,100.0,1.0,556.8771,,-197.97589,1069.835,100,3182.3467,34152420.0,-1.0,0.08144124,0.4189424,1926.8248,45300,,[ 0.054  0.683 -0.774 -0.024  0.025 -0.092 -0.657 -1.339 -0.06   0.  0.   ],453,True,2.0,-197.97589,-6.4588484e+19,18564.883759737015,1926.8250039475106
225.43,9.359907,8.691798e+16,4695234.5,9.359907,4966499000.0,1.0,1629.2947,-4845350.0,100.0,3864.7354,987.51483,1,1.0,5963393,,5104.794,100.0,1.0,660.3844,,-198.16605,434.47058,100,3430.2646,49066.598,-1.0,0.105046,0.4189424,2063.7654,45400,,[ 0.049  0.684 -0.775 -0.029  0.019 -0.108 -0.639 -1.357 -0.067  0.  0.   ],454,True,2.0,-198.16605,-44261430000000.0,18620.66525578499,2063.765281735475
195.41,9.359672,8.623376e+26,3463440.2,9.359672,576864650000.0,1.0,1472.0173,-3605009.5,100.0,3753.1167,207596.45,1,1.0,5982934,,1028126.1,100.0,1.0,521.32367,,-159.32755,314.505,100,3438.6118,8516010.0,-1.0,0.008715827,0.4189424,1786.5223,45500,,[ 0.061  0.686 -0.776 -0.03   0.018 -0.1   -0.637 -1.361 -0.069  0.  0.   ],455,True,2.0,-159.32755,-4.1572414e+18,18655.792271614075,1786.522293926253
185.3,9.359934,238790280000.0,3094971.2,9.359934,378785500.0,1.0,850.9486,-3202280.2,100.0,3267.576,96.07621,1,1.0,6001464,,410.8178,100.0,1.0,467.42914,,-154.99063,845.0707,100,2422.5054,3277.741,-1.0,0.031245455,0.4189424,1696.0192,45600,,[ 0.076  0.69  -0.778 -0.042  0.007 -0.099 -0.624 -1.377 -0.072  0.  0.   ],456,True,2.0,-154.99063,-52816294000.0,18692.306653499603,1696.0192574598948
181.17,9.359979,6048948000000.0,2903187.8,9.359979,379738600.0,1.0,908.5132,-3013510.8,100.0,3313.1453,152.35588,1,1.0,6019581,,573.781,100.0,1.0,390.50494,,-155.97108,750.0085,100,2563.1367,3932.291,-1.0,0.03740048,0.4189424,1658.5217,45700,,[ 0.066  0.691 -0.778 -0.042  0.007 -0.11  -0.619 -1.38  -0.074  0.  0.   ],457,True,2.0,-155.97108,-271713160000.0,18741.519845485687,1658.5216269545583
194.77,9.359946,1.3033292e+17,3455470.2,9.359946,1115113100.0,1.0,1442.8829,-3561494.0,100.0,3247.9556,244.96074,1,1.0,6039058,,1038.8975,100.0,1.0,528.2285,,-170.93748,339.3755,100,2908.58,7470.722,-1.0,0.05903706,0.4189424,1782.2583,45800,,[ 0.052  0.692 -0.779 -0.046  0.003 -0.111 -0.621 -1.378 -0.075  0.  0.   ],458,True,2.0,-170.93748,-38277380000000.0,18798.419240236282,1782.258406398801
201.71,9.359942,3.8070496e+16,3748551.8,9.359942,1214788400.0,1.0,1030.8165,-3958883.2,100.0,4574.6797,301.3601,1,1.0,6059229,,857.3397,100.0,1.0,580.8729,,-208.27298,816.1102,100,3758.5693,5159.1284,-1.0,0.010816115,0.4189424,1846.9268,45900,,[ 0.064  0.692 -0.779 -0.046  0.003 -0.103 -0.624 -1.375 -0.072  0.  0.   ],459,True,2.0,-208.27298,-41040338000000.0,18850.073801994324,1846.9267991731401
207.65,9.359996,2.2397863e+19,4206915.5,9.359996,9654885000.0,1.0,1628.4379,-4395698.0,100.0,4333.9946,2228.9043,1,1.0,6079994,,10398.325,100.0,1.0,763.9621,,-183.84216,275.05307,100,4058.9417,95121.086,-1.0,0.12521817,0.4189424,1903.491,46000,,[ 0.05   0.694 -0.78  -0.045  0.004 -0.109 -0.624 -1.375 -0.071  0.  0.   ],460,True,2.0,-183.84216,-893443660000000.0,18893.426136255264,1903.4909117087693
211.29,9.359862,8.184418e+21,4265559.5,9.359862,475090850000.0,1.0,1374.2814,-4409491.5,100.0,3784.3057,70503.42,1,1.0,6101123,,698049.25,100.0,1.0,708.8155,,-161.50526,565.60016,100,3218.7056,7015990.0,-1.0,0.13976984,0.4189424,1939.8816,46100,,[ 0.037  0.696 -0.78  -0.042  0.007 -0.116 -0.623 -1.375 -0.068  0.  0.   ],461,True,2.0,-161.50526,-1.3021605e+16,18958.402426958084,1939.881535640378
214.6,9.359862,6.592809e+17,4366204.0,9.359862,56179757000.0,1.0,1567.2562,-4557854.0,100.0,4366.789,12573.582,1,1.0,6122583,,50739.5,100.0,1.0,707.5091,,-188.87372,398.86548,100,3967.9236,336246.97,-1.0,0.03854062,0.4189424,1966.1217,46200,,[ 0.05   0.697 -0.781 -0.04   0.008 -0.109 -0.625 -1.372 -0.066  0.  0.   ],462,True,2.0,-188.87372,-155667820000000.0,19027.517923116684,1966.121770141317
218.92,9.359933,9.505192e+21,4971914.5,9.359933,15003567000.0,1.0,1626.8031,-5188542.5,100.0,4642.6357,1856.6318,1,1.0,6144475,,16814.207,100.0,1.0,952.2367,,-227.46265,389.42102,100,4253.215,168926.03,-1.0,0.20517482,0.4189424,2016.2244,46300,,[ 0.036  0.698 -0.781 -0.038  0.01  -0.115 -0.624 -1.372 -0.065  0.  0.   ],463,True,2.0,-227.46265,-2.1119924e+16,19097.63508749008,2016.2242097466547
231.34,9.359931,224709670000.0,5563854.5,9.359931,54204720.0,1.0,1582.67,-5780034.0,100.0,4637.8237,5.8741484,1,1.0,6167609,,14.820162,100.0,1.0,1011.1257,,-219.81714,548.4048,100,4089.419,122.77627,-1.0,0.1583099,0.4189424,2131.0747,46400,,[ 0.021  0.698 -0.782 -0.038  0.01  -0.115 -0.627 -1.37  -0.065  0.  0.   ],464,True,2.0,-219.81714,-102530110000.0,19160.603546619415,2131.07474795113
214.04,9.359729,3.3805467e+22,4896189.0,9.359729,531420350.0,1.0,1315.5898,-5113552.5,100.0,4650.507,35.131264,1,1.0,6189013,,167.83763,100.0,1.0,1003.3535,,-223.51956,656.58435,100,3993.9224,1455.0215,-1.0,0.05228479,0.4189424,1972.1741,46500,,[ 0.013  0.699 -0.782 -0.035  0.014 -0.107 -0.635 -1.364 -0.064  0.  0.   ],465,True,2.0,-223.51956,-3.9964692e+16,19202.987921714783,1972.1741646072933
242.11,9.359918,3.416487e+22,5884904.5,9.359918,10494195000.0,1.0,1299.711,-6099531.5,100.0,4621.1426,803.2312,1,1.0,6213224,,4069.249,100.0,1.0,955.5166,,-235.04553,930.063,100,3691.0796,32201.256,-1.0,0.1370309,0.4189424,2229.774,46600,,[ 0.026  0.699 -0.783 -0.03   0.019 -0.1   -0.635 -1.362 -0.063  0.  0.   ],466,True,2.0,-235.04553,-3.9670813e+16,19278.81464266777,2229.774047207258
220.25,9.359889,6.214788e+20,5083543.0,9.359889,691787900.0,1.0,1737.366,-5300391.0,100.0,4644.9897,49.047497,1,1.0,6235249,,422.7309,100.0,1.0,976.63403,,-206.85068,294.80768,100,4350.182,4252.9883,-1.0,0.11185331,0.4189424,2032.1735,46700,,[ 0.012  0.7   -0.783 -0.034  0.015 -0.104 -0.635 -1.362 -0.059  0.  0.   ],467,True,2.0,-206.85068,-5405864000000000.0,19341.539763450623,2032.1735099610262
225.65,9.359823,2.9240733e+19,4924831.5,9.359823,1476376700.0,1.0,1397.9242,-5141659.5,100.0,4644.781,203.72224,1,1.0,6257814,,1163.5419,100.0,1.0,795.47266,,-232.74953,673.80334,100,3970.9775,11366.142,-1.0,0.24012636,0.4189424,2071.7275,46800,,[ 0.027  0.7   -0.784 -0.034  0.014 -0.105 -0.639 -1.359 -0.059  0.  0.   ],468,True,2.0,-232.74953,-1172485500000000.0,19400.439427614212,2071.7275450544307
239.06,9.359937,6.052659e+23,5526937.0,9.359937,13854346000000.0,1.0,1923.3204,-5739500.5,100.0,4598.8857,1294587.9,1,1.0,6281720,,11768560.0,100.0,1.0,856.066,,-222.90446,266.22018,100,4332.6655,118261570.0,-1.0,0.0051305764,0.4189424,2189.5405,46900,,[ 0.038  0.702 -0.785 -0.034  0.015 -0.098 -0.633 -1.36  -0.063  0.  0.   ],469,True,2.0,-222.90446,-1.6538538e+17,19465.383202314377,2189.540610435854
208.22,9.359868,1.6267297e+20,4062454.8,9.359868,20742083000.0,1.0,1615.652,-4200416.0,100.0,3704.9868,6449.446,1,1.0,6302542,,40744.43,100.0,1.0,671.9874,,-165.56152,284.58167,100,3420.4053,387260.1,-1.0,0.14141525,0.4189424,1900.2336,47000,,[ 0.047  0.71  -0.791 -0.038  0.01  -0.083 -0.648 -1.343 -0.069  0.  0.   ],470,True,2.0,-165.56152,-1759618700000000.0,19527.847219467163,1900.2335727460388
227.14,9.359883,2.3086092e+19,4853229.0,9.359883,69435570000.0,1.0,1814.4603,-5062781.5,100.0,4566.1895,13273.508,1,1.0,6325256,,130217.33,100.0,1.0,750.7653,,-213.90784,256.6698,100,4309.5195,1308905.1,-1.0,0.02538184,0.4189424,2071.1304,47100,,[ 0.032  0.71  -0.791 -0.038  0.01  -0.087 -0.652 -1.341 -0.069  0.  0.   ],471,True,2.0,-213.90784,-1006921060000000.0,19590.589547157288,2071.130244886372
214.15,9.359904,9.8448244e+17,4203777.5,9.359904,45691270000.0,1.0,1340.5991,-4374266.0,100.0,4118.65,15644.45,1,1.0,6346671,,73242.86,100.0,1.0,635.3458,,-201.91481,608.7888,100,3509.861,629040.94,-1.0,0.053579435,0.4189424,1949.3878,47200,,[ 0.046  0.71  -0.791 -0.036  0.013 -0.091 -0.647 -1.343 -0.069  0.  0.   ],472,True,2.0,-201.91481,-169205090000000.0,19650.49932217598,1949.3878970597384
250.06,9.359934,2.6259441e+28,6103385.0,9.359934,112353760000.0,1.0,1444.3684,-6319324.0,100.0,4635.2476,10431.185,1,1.0,6371677,,45441.527,100.0,1.0,942.8273,,-214.91774,839.1513,100,3796.0962,301828.62,-1.0,0.28351277,0.4189424,2283.5198,47300,,[ 0.033  0.712 -0.792 -0.036  0.013 -0.101 -0.647 -1.342 -0.067  0.  0.   ],473,True,2.0,-214.91774,-3.4992182e+19,19717.962136268616,2283.5197349180457
246.62,9.359979,4.252393e+25,5744703.5,9.359979,3568759500000.0,1.0,1221.8977,-5962388.5,100.0,4653.9443,908320.75,1,1.0,6396339,,5553479.0,100.0,1.0,828.4288,,-209.32874,1027.193,100,3626.7515,53410104.0,-1.0,0.0706247,0.4189424,2249.0908,47400,,[ 0.039  0.714 -0.794 -0.025  0.024 -0.091 -0.665 -1.326 -0.066  0.  0.   ],474,True,2.0,-209.32874,-1.4195234e+18,19804.442227125168,2249.090753801561
247.48,9.359891,6.762338e+18,6060151.0,9.359891,4172638200.0,1.0,1936.3243,-6277860.5,100.0,4654.201,375.56723,1,1.0,6421087,,1573.8025,100.0,1.0,960.80756,,-205.46472,330.17072,100,4324.0303,13050.249,-1.0,0.10642057,0.4189424,2266.495,47500,,[ 0.034  0.721 -0.798 -0.011  0.038 -0.108 -0.655 -1.33  -0.073  0.  0.   ],475,True,2.0,-205.46472,-566140640000000.0,19878.736882686615,2266.495051012433
246.21,9.359857,3172137400000.0,5986768.0,9.359857,1609729400.0,1.0,1562.9113,-6202944.0,100.0,4637.7803,258.3159,1,1.0,6445708,,1577.8444,100.0,1.0,931.6824,,-203.1118,699.551,100,3938.2292,14247.419,-1.0,0.031384982,0.4189424,2262.4624,47600,,[ 0.035  0.724 -0.801 -0.011  0.038 -0.119 -0.642 -1.347 -0.092  0.  0.   ],476,True,2.0,-203.1118,-386625670000.0,19950.759575128555,2262.462345614797
219.08,9.35999,1.5065966e+20,5023542.5,9.35999,46796720000.0,1.0,1588.297,-5240645.5,100.0,4647.7227,5378.267,1,1.0,6467616,,50648.586,100.0,1.0,970.72,,-234.24913,431.91232,100,4215.8105,509012.72,-1.0,0.13732395,0.4189424,2020.2094,47700,,[ 0.023  0.725 -0.802 -0.009  0.04  -0.12  -0.637 -1.355 -0.094  0.  0.   ],477,True,2.0,-234.24913,-2664826100000000.0,20015.89940404892,2020.2092923046853
223.03,9.359813,64473864000000.0,4865336.5,9.359813,767922240.0,1.0,1724.3726,-5079709.5,100.0,4618.422,102.83066,1,1.0,6489919,,351.43085,100.0,1.0,846.50946,,-219.2319,312.47766,100,4305.9443,2382.8726,-1.0,0.12769176,0.4189424,2036.85,47800,,[ 0.027  0.724 -0.805  0.008  0.057 -0.109 -0.646 -1.347 -0.084  0.  0.   ],478,True,2.0,-219.2319,-1722087200000.0,20065.93025827408,2036.8500884133882
226.44,9.359968,6.2522732e+16,4888239.5,9.359968,259304590.0,1.0,1796.0875,-5060100.5,100.0,4135.1924,48.730484,1,1.0,6512563,,233.58553,100.0,1.0,772.6755,,-192.3786,275.43683,100,3859.7556,1909.9065,-1.0,0.053191684,0.4189424,2071.5242,47900,,[ 0.039  0.724 -0.806  0.009  0.058 -0.113 -0.64  -1.35  -0.089  0.  0.   ],479,True,2.0,-192.3786,-42972977000000.0,20129.067250967026,2071.524161085609
224.94,9.359938,174280080000000.0,4890941.5,9.359938,2229550600.0,1.0,1721.9438,-5103216.5,100.0,4595.751,541.14044,1,1.0,6535057,,2167.0217,100.0,1.0,801.3329,,-202.23761,339.31952,100,4256.4316,16747.139,-1.0,0.082612745,0.4189424,2061.2637,48000,,[ 0.05   0.725 -0.807  0.008  0.057 -0.114 -0.635 -1.359 -0.094  0.  0.   ],480,True,2.0,-202.23761,-2804559600000.0,20182.66340303421,2061.2634716628086
209.62,9.3598175,20671680000000.0,4176356.0,9.3598175,267540900.0,1.0,1614.7476,-4391232.0,100.0,4623.837,55.13775,1,1.0,6556019,,203.71921,100.0,1.0,703.2138,,-192.54881,304.0664,100,4319.7705,1737.7695,-1.0,0.16972259,0.4189424,1918.814,48100,,[ 0.036  0.727 -0.808  0.004  0.053 -0.114 -0.638 -1.356 -0.09   0.  0.   ],481,True,2.0,-192.54881,-977224200000.0,20237.67014980316,1918.813768583346
220.95,9.359997,1.8269916e+32,4952026.5,9.359997,28946983000000.0,1.0,1651.8348,-5157834.5,100.0,4525.21,2618259.8,1,1.0,6578114,,24660094.0,100.0,1.0,928.11316,,-204.47914,370.69638,100,4154.5137,247904030.0,-1.0,0.08340246,0.4189424,2022.5314,48200,,[ 0.023  0.728 -0.808  0.004  0.054 -0.109 -0.644 -1.354 -0.09   0.  0.   ],482,True,2.0,-204.47914,-2.7818147e+21,20299.169646263123,2022.531262045142
204.07,9.35997,164343860.0,4453261.0,9.35997,142434260.0,1.0,1458.2015,-4661151.5,100.0,4548.041,15.543841,1,1.0,6598521,,48.687744,100.0,1.0,956.45984,,-226.70816,422.87396,100,4125.167,343.87253,-1.0,0.0125701,0.4189424,1881.0758,48300,,[ 0.013  0.73  -0.81  -0.004  0.045 -0.119 -0.626 -1.371 -0.089  0.  0.   ],483,True,2.0,-226.70816,-2807499800.0,20334.55846261978,1881.0756908552314
231.16,9.359841,420946560.0,5578935.5,9.359841,171605300.0,1.0,1866.6703,-5796744.5,100.0,4655.2686,22.43014,1,1.0,6621637,,68.50495,100.0,1.0,1034.0842,,-227.95831,256.9129,100,4398.3555,427.67557,-1.0,0.03276295,0.4189424,2123.5833,48400,,[ 0.017  0.731 -0.81  -0.004  0.045 -0.105 -0.631 -1.368 -0.089  0.  0.   ],484,True,2.0,-227.95831,-4640348700.0,20374.071949005127,2123.5832255496275
216.22,9.359855,4.5493736e+31,4862613.5,9.359855,5619734500.0,1.0,1694.0437,-5070959.0,100.0,4553.0166,558.6819,1,1.0,6643259,,2847.0916,100.0,1.0,953.727,,-229.57018,294.1762,100,4258.8403,17739.318,-1.0,0.075727634,0.4189424,1988.22,48500,,[ 0.009  0.73  -0.811 -0.005  0.044 -0.095 -0.639 -1.364 -0.085  0.  0.   ],485,True,2.0,-229.57018,-1.4052599e+21,20412.535768032074,1988.2200058314372
206.69,9.359988,1153572500.0,4537378.5,9.359988,59410770.0,1.0,1161.0133,-4753846.0,100.0,4640.916,14.248279,1,1.0,6663928,,32.39534,100.0,1.0,943.0544,,-202.78746,748.9678,100,3891.9482,215.84598,-1.0,0.0012355259,0.4189424,1909.981,48600,,[-0.003  0.731 -0.812 -0.01   0.039 -0.1   -0.642 -1.36  -0.082  0.  0.   ],486,True,2.0,-202.78746,-7411525000.0,20456.606041908264,1909.98095968005
244.7,9.359931,20160401000.0,6241370.0,9.359931,37759004.0,1.0,1938.6036,-6457911.0,100.0,4641.693,4.325676,1,1.0,6688398,,8.907668,100.0,1.0,1083.5988,,-218.09412,312.43692,100,4329.256,59.810814,-1.0,0.10447054,0.4189424,2251.0405,48700,,[ 0.008  0.731 -0.812 -0.008  0.041 -0.092 -0.647 -1.356 -0.082  0.  0.   ],487,True,2.0,-218.09412,-30783484000.0,20499.335641860962,2251.040579454415
203.19,9.359803,154739020.0,4168759.5,9.359803,21970670.0,1.0,1598.6368,-4350359.0,100.0,4250.742,4.7235723,1,1.0,6708717,,11.704367,100.0,1.0,810.1845,,-186.28423,275.4925,100,3975.2498,88.51883,-1.0,0.13896811,0.4189424,1874.1294,48800,,[ 7.287e-04  7.336e-01 -8.134e-01 -9.833e-03  3.945e-02 -8.556e-02 -6.530e-01 -1.354e+00 -7.198e-02  0.000e+00  0.000e+00],488,True,2.0,-186.28423,-2280948000.0,20536.47443509102,1874.1292480051334
212.21,9.359943,222519630.0,4854783.5,9.359943,15019974.0,1.0,1631.9396,-5072968.5,100.0,4659.291,3.639464,1,1.0,6729938,,3.8154829,100.0,1.0,1019.99524,,-236.63336,321.10748,100,4338.1836,17.15597,-1.0,0.009028932,0.4189424,1953.0472,48900,,[-0.003  0.734 -0.814 -0.014  0.035 -0.072 -0.656 -1.355 -0.072  0.  0.   ],489,True,2.0,-236.63336,-3269684500.0,20589.87039208412,1953.0471084548067
251.03,9.359946,1490899000.0,6455249.5,9.359946,168161200.0,1.0,1963.1001,-6672882.0,100.0,4653.3823,10.348904,1,1.0,6755041,,72.034996,100.0,1.0,1071.6401,,-230.94597,340.55707,100,4312.825,725.3835,-1.0,0.054347668,0.4189424,2303.6572,49000,,[ 0.009  0.733 -0.814 -0.021  0.028 -0.075 -0.657 -1.356 -0.072  0.  0.   ],490,True,2.0,-230.94597,-8571347500.0,20652.8508477211,2303.6573240415078
273.64,9.359834,2.6438266e+32,7305491.0,9.359834,6510407600000.0,1.0,2215.7585,-7522860.0,100.0,4650.559,785523.7,1,1.0,6782405,,7055819.5,100.0,1.0,1027.7935,,-217.76617,284.06763,100,4366.491,70932550.0,-1.0,0.044626117,0.4189424,2499.8262,49100,,[ 0.016  0.732 -0.814 -0.02   0.029 -0.074 -0.658 -1.357 -0.072  0.  0.   ],491,True,2.0,-217.76617,-3.5343473e+21,20736.474433898926,2499.8262344103805
237.37,9.35988,2.3748783e+16,5708617.5,9.35988,8520703500.0,1.0,1917.427,-5927086.5,100.0,4662.3213,488.9319,1,1.0,6806142,,4392.5522,100.0,1.0,988.99255,,-232.47003,257.547,100,4404.7744,44125.523,-1.0,0.053179514,0.4189424,2174.9739,49200,,[ 0.002  0.735 -0.818 -0.019  0.03  -0.059 -0.679 -1.351 -0.079  0.  0.   ],492,True,2.0,-232.47003,-33675756000000.0,20795.33988904953,2174.9738465558366
276.44,9.359936,6.3998514e+23,7439415.0,9.359936,46907437000.0,1.0,2219.4563,-7656715.0,100.0,4649.829,4544.4414,1,1.0,6833786,,25198.713,100.0,1.0,1037.6062,,-219.32904,303.00064,100,4346.8286,227526.48,-1.0,0.04975745,0.4189424,2522.4568,49300,,[ 0.013  0.736 -0.818 -0.014  0.035 -0.064 -0.675 -1.356 -0.079  0.  0.   ],493,True,2.0,-219.32904,-1.7383669e+17,20867.13810634613,2522.456936413632
249.88,9.359791,6.591634e+19,6091148.5,9.359791,617009300.0,1.0,1254.8748,-6306091.5,100.0,4624.5376,72.609,1,1.0,6858774,,218.01782,100.0,1.0,903.2858,,-227.96011,1041.9106,100,3582.627,1986.2916,-1.0,0.05710032,0.4189424,2296.7854,49400,,[ 0.004  0.736 -0.819 -0.017  0.031 -0.075 -0.672 -1.358 -0.079  0.  0.   ],494,True,2.0,-227.96011,-1745081500000000.0,20928.963035583496,2296.785331694521
