Iteration,MinTargetPdf,LearnableVariance,Bound,OptimizationReturnMean,Penalization,TimestepsSoFar,ESSRenyiHarmonic,MeanEntropy,InitialReturnMean,ReturnStepMaxmin,MinBehavPdf,VarianceInitializer,ReturnMeanIW,ReturnStepMax,EpRewMean,EpLenMean,DivergenceHarmonic,OptimizationReturnMax,InitialReturnMin,InitialReturnStd,TimeElapsed,InitialBound,EmpiricalD2Arithmetic,ESSRenyiArithmetic,EpThisIter,EpisodesSoFar,StdWReturnMean,MeanIW,EmpiricalD2Harmonic,Inner Iteration,StdIW,WReturnMean,MinIW,OptimizationReturnMin,MaxIW,Weights,InitialReturnMax,Epsilon,MeanD2-0
176,-91.61949,,-1419244000.0,740.2726,True,1284089,100.0,0.4189424,1073.4229,9.359806,-91.61949,-1.0,21326994.0,9.359806,1073.4229226489908,116.32,2797824500.0,1288.4521,333.15027,250.64287,2068.568553209305,-1241487.0,1.0,100.0,100,17600,,14.924182,1.0,1,50.965996,1215058.5,0.12204809,,451.08173,[-0.118  0.235 -0.347 -0.021  0.022  0.07  -0.34  -1.132  0.032  0.  0.   ],1621.6024,2.0,1.0
177,-79.900635,,-3.8578024e+20,628.71344,True,1295474,100.0,0.4189424,1053.2137,9.359864,-79.900635,-1.0,199712060000.0,9.359864,1053.2136992675357,113.85,1.2229481e+32,1438.5596,424.50024,265.99564,2085.472050189972,-1214897.6,1.0,100.0,100,17700,,229905.31,1.0,1,2280400.2,1180012.8,0.14711368,,22919580.0,[-0.127  0.235 -0.347 -0.022  0.021  0.059 -0.335 -1.136  0.031  0.  0.   ],1863.0598,2.0,1.0
178,-98.390274,,-145892000000.0,771.09393,True,1306933,100.0,0.4189424,1055.3575,9.359918,-98.390274,-1.0,1437455200.0,9.359918,1055.3575520012878,114.59,8840892000000.0,1914.3574,284.2636,347.8971,2102.0730016231537,-1283395.1,1.0,100.0,100,17800,,584.8664,1.0,1,5470.34,1234812.0,0.13751161,,54966.242,[-0.101  0.233 -0.348 -0.017  0.025  0.071 -0.343 -1.13   0.031  0.  0.   ],2198.621,2.0,1.0
179,-83.68658,,-1283538700.0,656.7221,True,1318964,100.0,0.4189424,1108.0399,9.359987,-83.68658,-1.0,61809770.0,9.359987,1108.0399105927286,120.31,846843970.0,1592.5151,451.3178,265.85474,2122.4102849960327,-1340414.5,1.0,100.0,100,17900,,38.469067,1.0,1,240.14021,1298431.2,0.11040857,,2130.8496,[-0.123  0.233 -0.346 -0.028  0.014  0.081 -0.353 -1.127  0.037  0.  0.   ],2043.8329,2.0,1.0
180,-86.09731,,-342298530.0,742.6907,True,1330919,100.0,0.4189424,1103.0417,9.359894,-86.09731,-1.0,18283404.0,9.359894,1103.0417343418535,119.55,91225300.0,1476.8751,360.35095,249.77528,2141.733647584915,-1313012.8,1.0,100.0,100,18000,,16.063011,1.0,1,48.628822,1279088.6,0.18791021,,366.6709,[-0.133  0.233 -0.346 -0.026  0.015  0.073 -0.359 -1.12   0.039  0.  0.   ],1837.2261,2.0,1.0
181,-99.11328,,-3571769600.0,774.856,True,1343039,100.0,0.4189424,1117.2056,9.359902,-99.11328,-1.0,26401590.0,9.359902,1117.205588630608,121.2,8966664000.0,1587.759,342.3496,289.4517,2160.7043504714966,-1369371.5,1.0,100.0,100,18100,,20.842216,1.0,1,107.08598,1331930.5,0.16076122,,1061.1675,[-0.148  0.237 -0.349 -0.028  0.015  0.082 -0.382 -1.109  0.04   0.  0.   ],1930.1086,2.0,1.0
182,-82.43939,,-1582975900.0,677.11804,True,1354851,100.0,0.4189424,1091.6193,9.359951,-82.43939,-1.0,11389326.0,9.359951,1091.6191348388825,118.12,2681020200.0,1323.3114,414.5011,244.14052,2178.83309006691,-1281589.1,1.0,100.0,100,18200,,9.029197,1.0,1,24.285578,1251236.9,0.031157851,,199.52289,[-0.161  0.238 -0.349 -0.03   0.012  0.074 -0.382 -1.105  0.041  0.  0.   ],1737.8125,2.0,1.0
183,-82.40416,,-14222584000.0,703.002,True,1366362,100.0,0.4189424,1060.8569,9.359934,-82.40416,-1.0,60838212.0,9.359934,1060.8568938704097,115.11,181624730000.0,1460.4783,357.85492,266.4599,2197.5384504795074,-1229648.2,1.0,100.0,100,18300,,47.27279,1.0,1,315.15894,1196418.1,0.04021281,,3133.207,[-0.154  0.238 -0.35  -0.03   0.012  0.088 -0.386 -1.103  0.041  0.  0.   ],1818.3331,2.0,1.0
184,-93.16297,,-8.7195466e+20,641.44763,True,1377989,100.0,0.4189424,1075.1859,9.359875,-93.16297,-1.0,2327445000000.0,9.359875,1075.1858404879356,116.27,5.2572377e+32,1511.4712,433.73816,267.4666,2217.3871924877167,-1265592.2,1.0,100.0,100,18400,,2501970.5,1.0,1,16061960.0,1227563.0,0.014947877,,136474910.0,[-0.163  0.239 -0.35  -0.029  0.014  0.076 -0.384 -1.105  0.04   0.  0.   ],1945.2094,2.0,1.0
185,-86.23227,,-11163283000.0,663.3582,True,1389732,100.0,0.4189424,1078.698,9.359937,-86.23227,-1.0,534081380.0,9.359937,1078.6980465211436,117.43,178583520000.0,1166.6321,415.3398,291.0423,2237.66921544075,-1273447.5,1.0,100.0,100,18500,,253.01274,1.0,1,2071.235,1248295.0,0.15081279,,20817.041,[-0.147  0.242 -0.352 -0.03   0.012  0.101 -0.384 -1.112  0.04   0.  0.   ],1581.9719,2.0,1.0
186,-84.30343,,-22949304000.0,781.6199,True,1402016,100.0,0.4189424,1132.6167,9.359999,-84.30343,-1.0,365095870.0,9.359999,1132.6166851518408,122.84,456061750000.0,1473.1313,350.9968,308.13635,2256.846915960312,-1411210.8,1.0,100.0,100,18600,,200.49358,1.0,1,1242.4434,1377768.5,0.08420615,,10367.008,[-0.158  0.242 -0.352 -0.03   0.013  0.091 -0.381 -1.112  0.039  0.  0.   ],1824.1282,2.0,1.0
187,-92.79315,,-5636642000.0,777.62024,True,1413429,100.0,0.4189424,1052.815,9.359895,-92.79315,-1.0,41974132.0,9.359895,1052.8150170226543,114.13,23474809000.0,1630.904,275.19476,331.46118,2275.5840821266174,-1254801.2,1.0,100.0,100,18700,,26.843462,1.0,1,104.08458,1218286.0,0.11929545,,667.2306,[-0.146  0.242 -0.352 -0.032  0.01   0.1   -0.383 -1.112  0.039  0.  0.   ],1906.0989,2.0,1.0
188,-89.8954,,-3.9308077e+17,734.31146,True,1425209,100.0,0.4189424,1085.6011,9.35986,-89.8954,-1.0,15843672000.0,9.35986,1085.6010578153346,117.8,1.4156903e+26,1461.7515,351.2896,302.53485,2294.1381080150604,-1303093.8,1.0,100.0,100,18800,,12731.406,1.0,1,78654.25,1270056.9,0.045222137,,672257.0,[-0.155  0.241 -0.352 -0.03   0.013  0.089 -0.38  -1.114  0.039  0.  0.   ],1813.041,2.0,1.0
189,-79.141266,,-8162875000.0,680.5532,True,1436484,100.0,0.4189424,1039.8296,9.359919,-79.141266,-1.0,125538640.0,9.359919,1039.8294562798642,112.75,80627720000.0,1318.924,359.2762,322.77502,2312.0991792678833,-1213734.6,1.0,100.0,100,18900,,91.204094,1.0,1,682.9269,1185429.0,0.17324974,,6657.1816,[-0.154  0.249 -0.355 -0.028  0.013  0.117 -0.383 -1.116  0.049  0.  0.   ],1678.2002,2.0,1.0
190,-82.79578,,-6525793300.0,710.6725,True,1447185,100.0,0.4189424,986.1378,9.35991,-82.79578,-1.0,10498969.0,9.35991,986.1378359881376,107.01,46262310000.0,1460.6117,275.46533,358.48032,2330.173915863037,-1131267.5,1.0,100.0,100,19000,,7.195906,1.0,1,22.527712,1100975.9,0.015938053,,209.9294,[-0.143  0.249 -0.355 -0.03   0.011  0.127 -0.387 -1.115  0.047  0.  0.   ],1736.077,2.0,1.0
191,-86.79898,,-2.6717719e+17,713.64417,True,1458554,100.0,0.4189424,1045.7272,9.359943,-86.79898,-1.0,927626360000.0,9.359943,1045.7271379941017,113.69,3.6495682e+25,1765.6362,332.08298,344.4726,2348.4664826393127,-1256432.6,1.0,100.0,100,19100,,712092.75,1.0,1,5633050.5,1212206.5,0.034628868,,55700240.0,[-0.152  0.249 -0.356 -0.027  0.014  0.116 -0.383 -1.118  0.047  0.  0.   ],2097.7192,2.0,1.0
192,-118.70154,,-1.4878514e+17,618.3663,True,1469274,100.0,0.4189424,987.12897,9.359804,-118.70154,-1.0,5367157000000.0,9.359804,987.1289659663261,107.2,4.894395e+24,2217.9966,368.7627,384.48746,2365.6498115062714,-1189504.8,1.0,100.0,100,19200,,3514380.8,1.0,1,34637228.0,1122254.1,0.11737698,,348142100.0,[-0.148  0.25  -0.356 -0.021  0.02   0.136 -0.4   -1.105  0.05   0.  0.   ],2586.7593,2.0,1.0
193,-102.795944,,-581590700.0,641.60925,True,1479701,100.0,0.4189424,963.13885,9.3599,-102.795944,-1.0,11963332.0,9.3599,963.1387666631002,104.27,169673970.0,1764.4038,321.5295,394.82727,2382.37806725502,-1127255.4,1.0,100.0,100,19300,,4.099927,1.0,1,23.138828,1083524.9,0.06465675,,233.59001,[-0.121  0.248 -0.358 -0.022  0.019  0.138 -0.393 -1.12   0.05   0.  0.   ],2085.9333,2.0,1.0
194,-99.28024,,-57194130000000.0,592.8935,True,1490549,100.0,0.4189424,999.8325,9.359861,-99.28024,-1.0,3086266400.0,9.359861,999.8324669346325,108.48,2.2602342e+18,1538.5754,406.93896,350.53207,2398.8605394363403,-1160578.9,1.0,100.0,100,19400,,3141.0312,1.0,1,28277.582,1122537.8,0.070734166,,284267.4,[-0.132  0.247 -0.358 -0.02   0.022  0.13  -0.399 -1.115  0.049  0.  0.   ],1945.5144,2.0,1.0
195,-86.81859,,-1089236900.0,626.4115,True,1501640,100.0,0.4189424,1022.5989,9.359849,-86.81859,-1.0,32421980.0,9.359849,1022.5988909376705,110.91,1222982000.0,1337.8292,396.18738,311.86902,2415.394988298416,-1173190.4,1.0,100.0,100,19500,,24.422047,1.0,1,141.09003,1142970.6,0.039437734,,1359.4612,[-0.128  0.249 -0.361 -0.026  0.015  0.108 -0.384 -1.125  0.047  0.  0.   ],1734.0166,2.0,1.0
196,-86.22919,,-20915373000000.0,789.2486,True,1513499,100.0,0.4189424,1091.5015,9.359925,-86.22919,-1.0,2401182500.0,9.359925,1091.5015572220698,118.59,4.934964e+17,1418.8057,302.253,293.1373,2437.233564376831,-1307074.8,1.0,100.0,100,19600,,2150.9038,1.0,1,13877.617,1277305.0,0.0852241,,127721.38,[-0.135  0.248 -0.361 -0.026  0.015  0.095 -0.378 -1.129  0.048  0.  0.   ],1721.0587,2.0,1.0
197,-103.42281,,-45589620000.0,582.08826,True,1524941,100.0,0.4189424,1052.5702,9.35989,-103.42281,-1.0,277265860.0,9.35989,1052.5702453969104,114.42,1218565600000.0,1550.4648,470.482,358.58362,2455.1737010478973,-1277534.4,1.0,100.0,100,19700,,209.26338,1.0,1,1226.5251,1236486.2,0.08656949,,10121.217,[-0.121  0.245 -0.361 -0.017  0.025  0.103 -0.397 -1.114  0.051  0.  0.   ],2020.9468,2.0,1.0
198,-92.57478,,-3.897139e+18,654.42126,True,1535623,100.0,0.4189424,986.8578,9.359966,-92.57478,-1.0,103597375000.0,9.359966,986.857832928793,106.82,9.083459e+27,1684.624,332.43655,414.13318,2472.2625041007996,-1186285.1,1.0,100.0,100,19800,,44890.36,1.0,1,248543.03,1145394.6,0.12601553,,2022297.8,[-0.11   0.246 -0.361 -0.02   0.022  0.112 -0.396 -1.116  0.05   0.  0.   ],2017.0605,2.0,1.0
199,-88.55997,,-80938980000000.0,685.2136,True,1546968,100.0,0.4189424,1046.6486,9.3599205,-88.55997,-1.0,756615400.0,9.3599205,1046.64850200642,113.45,4.8606946e+18,1549.7869,361.4348,365.0939,2490.756670475006,-1265478.5,1.0,100.0,100,19900,,476.28934,1.0,1,2352.4856,1228766.6,0.25311175,,17918.46,[-0.068  0.244 -0.365 -0.012  0.03   0.083 -0.373 -1.141  0.053  0.  0.   ],1911.2217,2.0,1.0
200,-86.22939,,-1892467000.0,838.9975,True,1559362,100.0,0.4189424,1143.0348,9.359968,-86.22939,-1.0,19156190.0,9.359968,1143.0348669524028,123.94,2474822700.0,1631.6165,304.03735,345.75772,2511.8256657123566,-1463733.6,1.0,100.0,100,20000,,9.373655,1.0,1,31.554289,1426077.1,0.057783097,,280.4936,[-0.065  0.239 -0.366 -0.009  0.033  0.053 -0.371 -1.146  0.051  0.  0.   ],1935.6538,2.0,1.0
201,-85.09384,,-718493600.0,725.0118,True,1571531,100.0,0.4189424,1122.1782,9.359823,-85.09384,-1.0,17352296.0,9.359823,1122.1782642573846,121.69,426942900.0,1440.2986,397.1665,298.88437,2533.0921518802643,-1382549.0,1.0,100.0,100,20100,,11.335487,1.0,1,38.505913,1348616.0,0.1596173,,291.24695,[-0.087  0.245 -0.369 -0.018  0.024  0.06  -0.375 -1.16   0.057  0.  0.   ],1837.4651,2.0,1.0
202,-100.09539,,-604582140.0,645.1125,True,1584110,100.0,0.4189424,1162.7128,9.359967,-100.09539,-1.0,12218624.0,9.359967,1162.7128009113285,125.79,108193560.0,1862.8142,517.6003,338.37842,2553.391644716263,-1523350.5,1.0,100.0,100,20200,,9.265406,1.0,1,55.175907,1466401.0,0.09056499,,522.1234,[-0.094  0.244 -0.369 -0.022  0.019  0.049 -0.37  -1.162  0.055  0.  0.   ],2380.4146,2.0,1.0
203,-100.47356,,-3.644342e+20,718.4441,True,1596182,100.0,0.4189424,1116.4313,9.359895,-100.47356,-1.0,1323642700000.0,9.359895,1116.4312272390835,120.72,4.5111836e+31,1925.5292,397.98715,302.84058,2572.035416841507,-1392390.5,1.0,100.0,100,20300,,630703.2,1.0,1,6252802.0,1338131.0,0.27306378,,62845156.0,[-0.105  0.248 -0.371 -0.029  0.013  0.044 -0.371 -1.16   0.055  0.  0.   ],2323.5164,2.0,1.0
204,-98.95628,,-2.3755878e+18,785.3005,True,1608308,100.0,0.4189424,1118.675,9.359897,-98.95628,-1.0,32309650000.0,9.359897,1118.6750776148017,121.26,7.533985e+27,1316.8314,333.37463,302.61963,2591.5577301979065,-1370381.6,1.0,100.0,100,20400,,22513.22,1.0,1,154417.98,1343012.5,0.06416975,,1496859.2,[-0.096  0.249 -0.371 -0.028  0.013  0.067 -0.384 -1.145  0.056  0.  0.   ],1650.206,2.0,1.0
205,-110.39529,,-379443900000000.0,601.87775,True,1620679,100.0,0.4189424,1143.3975,9.359979,-110.39529,-1.0,273382180.0,9.359979,1143.3975160182172,123.71,5.1621007e+19,1750.8032,541.5198,266.1526,2611.5836527347565,-1431007.4,1.0,100.0,100,20500,,203.62877,1.0,1,810.5819,1378195.0,0.13498469,,6341.335,[-0.112  0.251 -0.372 -0.027  0.014  0.053 -0.37  -1.163  0.056  0.  0.   ],2292.323,2.0,1.0
206,-91.489555,,-2315575800.0,851.4182,True,1633319,100.0,0.4189424,1163.9736,9.359937,-91.489555,-1.0,50221856.0,9.359937,1163.9734864266868,126.4,4178932500.0,1554.7295,312.55524,260.19327,2634.190263271332,-1457578.1,1.0,100.0,100,20600,,32.713577,1.0,1,151.61635,1422534.9,0.049216796,,1076.1775,[-0.106  0.252 -0.373 -0.013  0.028  0.068 -0.388 -1.158  0.056  0.  0.   ],1867.2847,2.0,1.0
207,-90.259,,-2307057200.0,768.9442,True,1645618,100.0,0.4189424,1130.8928,9.359798,-90.259,-1.0,37428500.0,9.359798,1130.892824670243,122.99,3158868700.0,1642.5388,361.94855,302.17084,2653.594696998596,-1410607.9,1.0,100.0,100,20700,,28.209787,1.0,1,97.99512,1370225.6,0.024350699,,841.2991,[-0.092  0.252 -0.374 -0.015  0.026  0.073 -0.391 -1.159  0.059  0.  0.   ],2004.4873,2.0,1.0
208,-94.31888,,-2.2323851e+21,676.78467,True,1657270,100.0,0.4189424,1073.5952,9.359953,-94.31888,-1.0,2223481800000.0,9.359953,1073.595228616353,116.52,3.7493444e+33,1507.7927,396.81058,364.6157,2674.380847454071,-1322009.2,1.0,100.0,100,20800,,1152808.9,1.0,1,11177989.0,1285551.2,0.029842159,,112344300.0,[-0.099  0.252 -0.375 -0.027  0.013  0.08  -0.406 -1.141  0.064  0.  0.   ],1904.6033,2.0,1.0
209,-94.109055,,-3586132300000000.0,716.72186,True,1669076,100.0,0.4189424,1086.8523,9.359983,-94.109055,-1.0,871840450.0,9.359983,1086.8523945636355,118.06,9.3928667e+21,1548.6371,370.1305,311.56778,2693.625594854355,-1315325.1,1.0,100.0,100,20900,,522.918,1.0,1,2656.1038,1278322.8,0.1424885,,20672.7,[-0.095  0.254 -0.381  0.006  0.049  0.056 -0.406 -1.166  0.046  0.  0.   ],1918.7676,2.0,1.0
210,-100.86187,,-12622911000.0,672.16174,True,1680689,100.0,0.4189424,1071.0339,9.35987,-100.86187,-1.0,21380504.0,9.35987,1071.034028260698,116.13,61590114000.0,1848.8503,398.87238,299.32425,2711.2699279785156,-1287486.1,1.0,100.0,100,21000,,15.86354,1.0,1,84.234474,1236708.9,0.09953906,,839.523,[-0.113  0.256 -0.382 -0.011  0.031  0.052 -0.408 -1.169  0.046  0.  0.   ],2247.7227,2.0,1.0
211,-78.32986,,-2.1563154e+20,771.66736,True,1692681,100.0,0.4189424,1105.0265,9.359953,-78.32986,-1.0,298712400.0,9.359953,1105.026471907612,119.92,2.228346e+31,1798.5531,333.359,294.73923,2730.343183994293,-1353634.4,1.0,100.0,100,21100,,200.12668,1.0,1,852.23987,1307954.8,0.26335725,,6823.845,[-1.071e-01  2.649e-01 -3.854e-01 -3.036e-04  4.348e-02  6.203e-02 -3.989e-01 -1.184e+00  5.716e-02  0.000e+00  0.000e+00],2131.912,2.0,1.0
212,-87.65915,,-6.298092e+20,725.6062,True,1703871,100.0,0.4189424,1029.421,9.359976,-87.65915,-1.0,221334450000.0,9.359976,1029.4210542024987,111.9,4.579271e+32,1407.438,303.81488,306.11096,2748.6381211280823,-1182843.0,1.0,100.0,100,21200,,120660.54,1.0,1,1070430.6,1153411.5,0.23060507,,10728841.0,[-0.092  0.265 -0.386 -0.011  0.032  0.074 -0.39  -1.201  0.054  0.  0.   ],1711.2529,2.0,1.0
213,-101.08594,,-4.466113e+17,834.8778,True,1717264,100.0,0.4189424,1234.1282,9.359914,-101.08594,-1.0,1181193600000.0,9.359914,1234.1282097301114,133.93,1.0348892e+26,1690.7657,399.25037,292.17694,2769.3630957603455,-1652341.8,1.0,100.0,100,21300,,497668.88,1.0,1,3922567.0,1608439.8,0.04100969,,38048070.0,[-0.12   0.266 -0.386 -0.012  0.031  0.072 -0.4   -1.194  0.059  0.  0.   ],2090.016,2.0,1.0
214,-117.20531,,-842402800.0,791.9649,True,1729524,100.0,0.4189424,1133.6707,9.359894,-117.20531,-1.0,11685746.0,9.359894,1133.670647695856,122.6,123390930.0,2386.107,341.70575,318.93945,2786.7023878097534,-1461716.4,1.0,100.0,100,21400,,7.4249873,1.0,1,15.379294,1386931.5,0.059565503,,100.45738,[-0.134  0.272 -0.389 -0.019  0.024  0.056 -0.388 -1.182  0.048  0.  0.   ],2727.8127,2.0,1.0
215,-85.990555,,-1.7205771e+18,789.177,True,1741773,100.0,0.4189424,1129.8397,9.359961,-85.990555,-1.0,558874500000.0,9.359961,1129.839702150411,122.49,2.6504001e+27,1482.8884,340.66266,262.388,2804.7738423347473,-1378806.4,1.0,100.0,100,21500,,374795.8,1.0,1,2556340.2,1345385.2,0.033478796,,23809694.0,[-0.126  0.273 -0.39  -0.014  0.03   0.066 -0.392 -1.178  0.048  0.  0.   ],1823.5511,2.0,1.0
216,-82.55568,,-4.2245936e+18,703.09314,True,1753351,100.0,0.4189424,1071.1969,9.359844,-82.55568,-1.0,8283383300.0,9.359844,1071.196901540117,115.78,1.9417555e+28,1368.7075,368.10376,248.79115,2822.1742675304413,-1239677.0,1.0,100.0,100,21600,,5777.0293,1.0,1,51514.25,1209359.8,0.048099797,,516854.97,[-0.148  0.278 -0.39  -0.017  0.027  0.057 -0.375 -1.187  0.047  0.  0.   ],1736.8113,2.0,1.0
217,-87.82483,,-426059900000000.0,689.93445,True,1763888,100.0,0.4189424,975.6061,9.359987,-87.82483,-1.0,382986300.0,9.359987,975.6061042536147,105.37,1.98178e+20,1449.6504,285.6717,278.7312,2837.961923122406,-1059763.5,1.0,100.0,100,21700,,524.12225,1.0,1,2653.7444,1029498.3,0.07726483,,20500.715,[-0.163  0.28  -0.391 -0.004  0.04   0.039 -0.369 -1.181  0.047  0.  0.   ],1735.322,2.0,1.0
218,-99.364716,,-698165200.0,751.91315,True,1775509,100.0,0.4189424,1073.8816,9.359708,-99.364716,-1.0,19609012.0,9.359708,1073.8816580859764,116.21,211922400.0,1831.594,321.96848,329.89542,2855.697808265686,-1308664.9,1.0,100.0,100,21800,,15.528742,1.0,1,53.565937,1262052.8,0.11709256,,343.79907,[-0.143  0.277 -0.389 -0.027  0.017  0.066 -0.343 -1.212  0.047  0.  0.   ],2153.5625,2.0,1.0
219,-90.22712,,-2363068000000000.0,626.71747,True,1786591,100.0,0.4189424,1026.2583,9.359994,-90.22712,-1.0,156250620.0,9.359994,1026.2583450921018,110.82,2.885482e+21,1692.6066,399.54092,270.81168,2874.5167524814606,-1170536.5,1.0,100.0,100,21900,,75.60755,1.0,1,372.47736,1126545.0,0.023681954,,3483.7107,[-0.149  0.277 -0.389 -0.024  0.019  0.052 -0.341 -1.211  0.047  0.  0.   ],2092.1475,2.0,1.0
220,-88.94272,,-1.972083e+17,708.7008,True,1798150,100.0,0.4189424,1068.1436,9.359841,-88.94272,-1.0,3592589000.0,9.359841,1068.1436129021645,115.59,2.1421053e+25,1699.5801,359.4428,327.19272,2894.408947467804,-1290595.4,1.0,100.0,100,22000,,2741.4941,1.0,1,7111.4097,1247985.9,0.059325583,,39314.684,[-0.145  0.278 -0.389 -0.015  0.029  0.071 -0.357 -1.198  0.047  0.  0.   ],2059.023,2.0,1.0
221,-79.72147,,-18367128000.0,724.2752,True,1809709,100.0,0.4189424,1066.2578,9.359944,-79.72147,-1.0,45713584.0,9.359944,1066.2577447273738,115.59,247389420000.0,1572.4631,341.98248,295.3959,2913.135484933853,-1261000.2,1.0,100.0,100,22100,,30.000332,1.0,1,158.26004,1224164.4,0.1391952,,1532.2313,[-1.594e-01  2.786e-01 -3.903e-01 -4.459e-02 -8.215e-04  9.071e-02 -3.897e-01 -1.178e+00  5.356e-02  0.000e+00  0.000e+00],1914.4456,2.0,1.0
222,-86.57825,,-352361970000000.0,749.897,True,1821309,100.0,0.4189424,1070.7557,9.359933,-86.57825,-1.0,126832340.0,9.359933,1070.7557018780033,116.0,1.364449e+20,1411.604,320.8588,268.89584,2931.779326915741,-1248988.4,1.0,100.0,100,22200,,97.311104,1.0,1,397.93222,1218822.8,0.02450221,,3766.8179,[-0.17   0.278 -0.391 -0.043  0.001  0.08  -0.388 -1.179  0.052  0.  0.   ],1732.4628,2.0,1.0
223,-79.95601,,-1166319600.0,746.3567,True,1832759,100.0,0.4189424,1057.9681,9.359945,-79.95601,-1.0,25667408.0,9.359945,1057.9681099890108,114.5,1261358100.0,1476.0112,311.61136,255.76532,2948.2439329624176,-1216829.5,1.0,100.0,100,22300,,23.472317,1.0,1,101.301414,1184712.5,0.035592616,,839.2988,[-0.18   0.285 -0.392 -0.031  0.016  0.097 -0.35  -1.22   0.048  0.  0.   ],1787.6226,2.0,1.0
224,-106.169815,,-1341147500.0,752.2049,True,1844206,100.0,0.4189424,1055.0472,9.359987,-106.169815,-1.0,33811100.0,9.359987,1055.0471940188559,114.47,856870100.0,1805.1729,302.84232,338.6027,2966.3915610313416,-1272437.6,1.0,100.0,100,22400,,19.746328,1.0,1,93.710266,1227776.4,0.020141901,,831.7261,[-0.172  0.285 -0.392 -0.032  0.014  0.109 -0.356 -1.217  0.048  0.  0.   ],2108.0151,2.0,1.0
225,-78.140564,,-1494284500.0,711.4493,True,1855746,100.0,0.4189424,1063.9722,9.359858,-78.140564,-1.0,28753656.0,9.359858,1063.9721353666134,115.4,1246748700.0,1679.6543,352.52283,241.26648,2981.6945798397064,-1231751.9,1.0,100.0,100,22500,,20.788773,1.0,1,94.76433,1190246.2,0.021329017,,790.59875,[-0.182  0.285 -0.392 -0.026  0.02   0.101 -0.359 -1.214  0.049  0.  0.   ],2032.1771,2.0,1.0
226,-103.93036,,-4393501700.0,685.30725,True,1867324,100.0,0.4189424,1070.2861,9.359989,-103.93036,-1.0,9962891.0,9.359989,1070.2861022082666,115.78,15154092000.0,1497.3208,384.97882,274.97946,3000.2875587940216,-1256735.1,1.0,100.0,100,22600,,10.050275,1.0,1,42.173077,1221126.0,0.05016301,,344.7736,[-0.193  0.285 -0.392 -0.031  0.015  0.093 -0.359 -1.212  0.049  0.  0.   ],1882.2996,2.0,1.0
227,-123.54071,,-4076028000000000.0,756.48737,True,1879306,100.0,0.4189424,1105.9288,9.359997,-123.54071,-1.0,64240616.0,9.359997,1105.9288520126845,119.82,7.325574e+21,1827.3507,349.44153,337.31915,3019.338834285736,-1384486.0,1.0,100.0,100,22700,,35.569458,1.0,1,159.36925,1336862.9,0.13937372,,1371.9019,[-0.182  0.285 -0.392 -0.029  0.017  0.103 -0.363 -1.212  0.049  0.  0.   ],2176.7922,2.0,1.0
228,-87.51993,,-4106842600000000.0,839.8895,True,1891078,100.0,0.4189424,1088.2054,9.359811,-87.51993,-1.0,6390091000.0,9.359811,1088.2053493067297,117.72,9.139206e+21,1819.1359,248.3158,287.87088,3037.4257321357727,-1310019.6,1.0,100.0,100,22800,,2648.127,1.0,1,18472.443,1267060.5,0.07134308,,174357.47,[-0.198  0.289 -0.394 -0.043  0.004  0.101 -0.369 -1.204  0.065  0.  0.   ],2067.4517,2.0,1.0
229,-104.12177,,-22892597000.0,649.6047,True,1902410,100.0,0.4189424,1044.5713,9.359967,-104.12177,-1.0,259269570.0,9.359967,1044.571275844693,113.32,391863630000.0,1501.7361,394.96667,276.87048,3054.8657348155975,-1203942.4,1.0,100.0,100,22900,,176.31866,1.0,1,862.26245,1167786.2,0.116016574,,7634.826,[-0.203  0.285 -0.395 -0.008  0.04   0.112 -0.403 -1.192  0.065  0.  0.   ],1896.7028,2.0,1.0
230,-86.68843,,-1.969996e+16,727.2054,True,1913576,100.0,0.4189424,1030.6761,9.359888,-86.68843,-1.0,272964100.0,9.359888,1030.6761588732659,111.66,6.410651e+23,1261.1748,303.47073,261.93494,3072.9277098178864,-1155507.9,1.0,100.0,100,23000,,166.41406,1.0,1,806.8732,1130903.2,0.057487164,,7590.453,[-0.213  0.289 -0.399 -0.027  0.021  0.106 -0.4   -1.2    0.059  0.  0.   ],1564.6455,2.0,1.0
231,-90.18345,,-3278561800.0,754.3915,True,1924822,100.0,0.4189424,1039.0055,9.359935,-90.18345,-1.0,27545854.0,9.359935,1039.0055141306188,112.46,6738914300.0,1700.4333,284.614,286.27722,3091.421386241913,-1201089.9,1.0,100.0,100,23100,,23.971613,1.0,1,166.9883,1161487.1,0.08229569,,1674.5916,[-0.216  0.294 -0.398 -0.016  0.034  0.117 -0.363 -1.246  0.052  0.  0.   ],1985.0474,2.0,1.0
232,-89.375595,,-5.359722e+21,738.77094,True,1936155,100.0,0.4189424,1042.3007,9.359877,-89.375595,-1.0,882527500000.0,9.359877,1042.3005843937965,113.33,2.083465e+34,1618.6033,303.5296,286.474,3110.9827127456665,-1205590.0,1.0,100.0,100,23200,,696874.0,1.0,1,4771727.5,1168457.9,0.116064385,,39483224.0,[-0.209  0.294 -0.399 -0.019  0.03   0.129 -0.368 -1.245  0.052  0.  0.   ],1922.1328,2.0,1.0
