EmpiricalD2Harmonic,TimeElapsed,ReturnStepMax,InitialReturnMin,InitialReturnMax,ReturnMeanIW,StdIW,OptimizationReturnMin,ESSRenyiArithmetic,Iteration,Penalization,MinTargetPdf,OptimizationReturnMax,InitialReturnMean,ESSRenyiHarmonic,EpThisIter,MeanEntropy,Weights,MaxIW,EpLenMean,StdWReturnMean,EpisodesSoFar,WReturnMean,EmpiricalD2Arithmetic,Inner Iteration,MeanIW,MinBehavPdf,ReturnStepMaxmin,TimestepsSoFar,OptimizationReturnMean,LearnableVariance,DivergenceHarmonic,VarianceInitializer,EpRewMean,MeanD2-0,InitialReturnStd,InitialBound,Epsilon,MinIW,Bound
1.0,16575.226736068726,9.359956,407.30426,3723.3386,87542020.0,40.750034,,100.0,432,True,-169.42133,3316.0344,1731.6694,100.0,100,0.4189424,[ 2.507e-02  6.571e-01 -6.454e-01  2.775e-03  7.082e-04 -9.525e-02 -5.726e-01 -1.220e+00 -1.114e-02  0.000e+00  0.000e+00],292.07245,188.84,,43200,3572421.5,1.0,1,12.782382,-169.42133,9.359956,5105499,1324.3651,,8711351000.0,-1.0,1731.6693813131842,1.0,757.4581,-3711753.8,2.0,0.046278663,-13091939000.0
1.0,16627.369388341904,9.359949,294.31622,4662.5767,16816480000.0,12330.844,,100.0,433,True,-203.1249,4368.2603,2062.055,100.0,100,0.4189424,[ 0.03   0.658 -0.646  0.006  0.004 -0.082 -0.573 -1.224 -0.013  0.  0.   ],108537.234,225.13,,43300,4852107.5,1.0,1,2567.5835,-203.1249,9.359949,5128012,1767.7384,,9855695000000000.0,-1.0,2062.054781735169,1.0,774.6208,-5070600.5,2.0,0.05887603,-21707740000000.0
1.0,16678.67300438881,9.359995,329.8416,4632.428,476739520.0,393.6422,,100.0,434,True,-212.77438,4302.5864,2103.742,100.0,100,0.4189424,[ 0.019  0.662 -0.648  0.006  0.004 -0.09  -0.571 -1.222 -0.008  0.  0.   ],3087.4329,228.24,,43400,5286246.5,1.0,1,89.714775,-212.77438,9.359995,5150836,1773.9001,,20110258000.0,-1.0,2103.7418559244807,1.0,927.6402,-5501923.5,2.0,0.1741748,-31061748000.0
1.0,16735.71297597885,9.359965,293.90344,4401.9395,813203460000.0,695801.25,,100.0,435,True,-195.78827,4108.036,1818.3153,100.0,100,0.4189424,[ 0.01   0.663 -0.649  0.006  0.004 -0.097 -0.562 -1.229 -0.006  0.  0.   ],6993331.0,196.57,,43500,4004773.0,1.0,1,70213.836,-195.78827,9.359965,5170493,1524.412,,2.316281e+32,-1.0,1818.3153900591572,1.0,835.76447,-4199521.0,2.0,0.07094927,-2.9639177e+21
1.0,16805.855554819107,9.359993,367.91098,4062.9355,3570114800000.0,2433648.0,,100.0,436,True,-183.52048,3695.0247,1956.7109,100.0,100,0.4189424,[ 0.033  0.664 -0.651  0.01   0.008 -0.092 -0.575 -1.213 -0.006  0.  0.   ],22385404.0,213.69,,43600,4360621.0,1.0,1,335955.12,-183.52048,9.359993,5191862,1588.7997,,5.2617785e+31,-1.0,1956.7108017924331,1.0,729.31744,-4526528.0,2.0,0.2100949,-1.2034515e+21
1.0,16870.972536325455,9.35992,368.44998,4479.4272,7621567000.0,6702.545,,100.0,437,True,-194.9296,4110.977,1854.9172,100.0,100,0.4189424,[ 4.797e-02  6.705e-01 -6.550e-01  2.184e-03  1.011e-04 -1.004e-01 -5.557e-01 -1.223e+00 -3.484e-03  0.000e+00  0.000e+00],59739.08,202.07,,43700,4122904.0,1.0,1,1242.7302,-194.9296,9.35992,5212069,1486.4672,,1.1473003e+18,-1.0,1854.9171206711555,1.0,825.9461,-4324569.0,2.0,0.06831511,-216013650000000.0
1.0,16931.078859567642,9.359865,257.07587,4550.288,110385070.0,111.587585,,100.0,438,True,-185.72209,4293.2124,1756.3684,100.0,100,0.4189424,[ 3.325e-02  6.712e-01 -6.554e-01  1.314e-03 -8.364e-04 -1.044e-01 -5.574e-01 -1.221e+00 -2.343e-03  0.000e+00  0.000e+00],946.85834,190.56,,43800,3727235.0,1.0,1,24.23074,-185.72209,9.359865,5231125,1499.2926,,4516727000000.0,-1.0,1756.368474567889,1.0,801.50165,-3935330.8,2.0,0.18758504,-442364720000.0
1.0,17004.741939544678,9.359971,360.8345,4641.717,452042700.0,315.75784,,100.0,439,True,-208.91437,4280.8823,1846.0531,100.0,100,0.4189424,[ 1.976e-02  6.729e-01 -6.561e-01 -2.439e-03 -5.051e-03 -1.001e-01 -5.576e-01 -1.223e+00 -7.073e-04  0.000e+00  0.000e+00],3173.891,199.94,,43900,4224728.0,1.0,1,38.511837,-208.91437,9.359971,5251119,1485.2186,,2.0902204e+19,-1.0,1846.05313570201,1.0,903.7789,-4441270.5,2.0,0.12746401,-990001640000000.0
1.0,17060.048476696014,9.359992,342.53928,3088.0212,10490756.0,6.554683,,100.0,440,True,-156.89282,2745.482,1497.5514,100.0,100,0.4189424,[ 6.502e-03  6.742e-01 -6.568e-01  2.812e-04 -2.315e-03 -1.003e-01 -5.525e-01 -1.228e+00 -1.146e-03  0.000e+00  0.000e+00],43.041348,161.94,,44000,2767996.5,1.0,1,4.5022874,-156.89282,9.359992,5267313,1155.0118,,135336880.0,-1.0,1497.5512170424022,1.0,724.80133,-2863836.2,2.0,0.016436582,-1125429500.0
1.0,17111.82718038559,9.359933,332.4013,4647.6133,23574346.0,13.965623,,100.0,441,True,-217.16898,4315.212,1747.4907,100.0,100,0.4189424,[ 1.749e-02  6.741e-01 -6.572e-01  5.644e-03  3.325e-03 -9.354e-02 -5.563e-01 -1.226e+00 -1.146e-03  0.000e+00  0.000e+00],122.54418,189.51,,44100,3690512.5,1.0,1,7.827574,-217.16898,9.359933,5286264,1415.0894,,4732155000.0,-1.0,1747.4907066677238,1.0,797.99054,-3907605.0,2.0,0.1171122,-14957427000.0
1.0,17198.903683185577,9.359952,710.944,4135.5312,4833227300.0,16205.668,,100.0,442,True,-189.4137,3424.5874,2214.1465,100.0,100,0.4189424,[ 0.022  0.674 -0.657  0.008  0.006 -0.081 -0.563 -1.222 -0.002  0.  0.   ],162100.48,240.94,,44200,5723906.5,1.0,1,2066.9202,-189.4137,9.359952,5310358,1503.2026,,1.2657771e+26,-1.0,2214.146691051158,1.0,906.3447,-5895796.0,2.0,0.08469582,-1.9338536e+18
1.0,17258.231916427612,9.359947,678.3613,4241.642,299522400000.0,285089.06,,100.0,443,True,-191.06683,3563.2808,1930.8037,100.0,100,0.4189424,[ 2.717e-02  6.766e-01 -6.592e-01  3.569e-03  8.553e-04 -1.109e-01 -5.627e-01 -1.220e+00 -2.635e-03  0.000e+00  0.000e+00],2864107.5,209.38,,44300,4500270.0,1.0,1,32854.05,-191.06683,9.359947,5331296,1252.4426,,8.497085e+29,-1.0,1930.8039064075213,1.0,878.78705,-4681093.0,2.0,0.41523683,-1.6668074e+20
1.0,17332.07364177704,9.359917,284.50656,4630.4336,236017170.0,236.55461,,100.0,444,True,-214.50937,4345.9272,1921.2783,100.0,100,0.4189424,[ 0.034  0.678 -0.661  0.01   0.007 -0.085 -0.577 -1.219 -0.002  0.  0.   ],2056.1716,209.92,,44400,4288037.5,1.0,1,43.69465,-214.50937,9.359917,5352288,1636.7719,,14957872000000.0,-1.0,1921.2784463976766,1.0,772.4808,-4503528.5,2.0,0.052379012,-833649700000.0
1.0,17403.58772087097,9.359854,302.95618,4136.531,35684508000.0,127227.33,,100.0,445,True,-178.9638,3833.5747,1970.6963,100.0,100,0.4189424,[ 0.043  0.682 -0.662  0.004  0.002 -0.087 -0.577 -1.222 -0.01   0.  0.   ],1278623.4,215.8,,44500,4300477.0,1.0,1,14167.848,-178.9638,9.359854,5373868,1667.7399,,1.0671169e+20,-1.0,1970.6961122607545,1.0,645.62646,-4472449.5,2.0,0.047512952,-1776518000000000.0
1.0,17473.01695394516,9.359981,230.10443,4632.9717,1959723500.0,3257.1128,,100.0,446,True,-215.38092,4402.867,1902.7814,100.0,100,0.4189424,[ 0.029  0.683 -0.663 -0.008 -0.011 -0.075 -0.592 -1.212 -0.007  0.  0.   ],32706.354,208.34,,44600,4102306.8,1.0,1,394.81723,-215.38092,9.359981,5394702,1672.677,,220206960.0,-1.0,1902.7815355190548,1.0,694.0674,-4318033.5,2.0,0.044795994,-5160956000.0
1.0,17546.60990691185,9.359964,367.11905,4573.1777,1009035600.0,469.04977,,100.0,447,True,-232.10655,4206.0586,2114.0205,100.0,100,0.4189424,[ 0.025  0.682 -0.663 -0.005 -0.008 -0.088 -0.585 -1.213 -0.007  0.  0.   ],4718.1284,231.13,,44700,5311255.0,1.0,1,53.75021,-232.10655,9.359964,5417815,1746.9017,,95611576.0,-1.0,2114.020699259819,1.0,917.6992,-5521450.0,2.0,0.09071989,-3064328700.0
1.0,17611.063802480698,9.359939,322.02255,4648.7188,162934850.0,152.57109,,100.0,448,True,-207.92485,4326.6963,1971.277,100.0,100,0.4189424,[ 2.959e-02  6.850e-01 -6.651e-01 -3.726e-04 -3.377e-03 -7.579e-02 -5.858e-01 -1.217e+00 -2.164e-03  0.000e+00  0.000e+00],1321.3195,216.01,,44800,4413486.0,1.0,1,34.33188,-207.92485,9.359939,5439416,1649.2545,,373798720.0,-1.0,1971.2770767429122,1.0,726.3285,-4630681.5,2.0,0.03780902,-4362147300.0
1.0,17681.94168162346,9.359892,368.92566,3870.0642,3884040000.0,5901.0728,,100.0,449,True,-177.72108,3501.1387,1893.8129,100.0,100,0.4189424,[ 0.038  0.686 -0.666  0.004  0.001 -0.081 -0.578 -1.223 -0.004  0.  0.   ],47186.887,207.54,,44900,4058577.0,1.0,1,1338.6167,-177.72108,9.359892,5460170,1524.8873,,203884030000000.0,-1.0,1893.8128384466418,1.0,687.0593,-4209106.0,2.0,0.021506801,-2153249800000.0
1.0,17763.176204442978,9.359967,697.4922,4599.9453,45304214000.0,60744.383,,100.0,450,True,-185.58151,3902.4531,2251.9053,100.0,100,0.4189424,[ 2.734e-02  6.869e-01 -6.665e-01  3.051e-03  2.939e-04 -9.137e-02 -5.773e-01 -1.222e+00 -7.441e-03  0.000e+00  0.000e+00],578205.7,245.68,,45000,5765069.0,1.0,1,9585.713,-185.58151,9.359967,5484738,1554.4131,,3.2258174e+31,-1.0,2251.905343765023,1.0,833.0613,-5977731.5,2.0,0.18313482,-1.207835e+21
1.0,17837.754508018494,9.359531,331.49155,4639.691,141572030.0,41.06481,,100.0,451,True,-219.05193,4308.199,1941.6227,100.0,100,0.4189424,[ 1.335e-02  6.872e-01 -6.668e-01  2.981e-03  2.125e-04 -9.720e-02 -5.741e-01 -1.224e+00 -7.901e-03  0.000e+00  0.000e+00],362.78082,210.46,,45100,4804750.5,1.0,1,15.563499,-219.05193,9.359531,5505784,1610.1312,,1.0306378e+20,-1.0,1941.6227906569206,1.0,1017.2764,-5021104.0,2.0,0.2074572,-2196410700000000.0
1.0,17903.399220466614,9.359814,266.90857,4655.3105,15110433000.0,27576.781,,100.0,452,True,-241.83464,4388.402,1997.4067,100.0,100,0.4189424,[ 2.478e-02  6.880e-01 -6.678e-01  2.231e-03 -7.962e-04 -8.822e-02 -5.785e-01 -1.221e+00 -7.864e-03  0.000e+00  0.000e+00],274378.16,217.67,,45200,4733711.0,1.0,1,3743.536,-241.83464,9.359814,5527551,1730.4982,,3.7120005e+18,-1.0,1997.406734227261,1.0,862.59924,-4951523.5,2.0,0.093756884,-419661720000000.0
1.0,17960.559443235397,9.359867,302.84265,4623.3936,4035553000.0,2833.8008,,100.0,453,True,-217.55966,4320.551,1917.4008,100.0,100,0.4189424,[ 1.185e-02  6.878e-01 -6.686e-01  3.561e-03  4.711e-04 -9.009e-02 -5.858e-01 -1.217e+00 -9.668e-03  0.000e+00  0.000e+00],28486.104,208.07,,45300,4401614.5,1.0,1,290.66406,-217.55966,9.359867,5548358,1614.5581,,845412440000000.0,-1.0,1917.4008157237615,1.0,851.58026,-4616451.0,2.0,0.068488374,-6250559400000.0
1.0,17998.677953004837,9.359992,303.0748,4657.021,2218806300.0,2425.7937,,100.0,454,True,-240.63776,4353.9463,1742.0317,100.0,100,0.4189424,[ 1.133e-03  6.894e-01 -6.694e-01  4.686e-03  1.434e-03 -8.207e-02 -5.920e-01 -1.213e+00 -9.052e-03  0.000e+00  0.000e+00],18068.781,188.67,,45400,3698184.0,1.0,1,441.13397,-240.63776,9.359992,5567225,1438.9569,,7.0680435e+20,-1.0,1742.0317795541125,1.0,814.561,-3916156.8,2.0,0.19982345,-5794934700000000.0
1.0,18035.84965276718,9.35992,302.67163,4580.6387,24711540000.0,28129.484,,100.0,455,True,-223.83015,4277.967,1981.4313,100.0,100,0.4189424,[ 0.02   0.69  -0.671 -0.011 -0.015 -0.074 -0.589 -1.22  -0.009  0.  0.   ],197859.52,216.44,,45500,4629241.5,1.0,1,7292.4937,-223.83015,9.35992,5588869,1678.7594,,1.4773872e+18,-1.0,1981.4310816302502,1.0,838.554,-4840122.5,2.0,0.16710913,-256344220000000.0
1.0,18073.7947845459,9.359972,303.55923,4644.618,304681200.0,391.70892,,100.0,456,True,-191.35071,4341.059,1881.7098,100.0,100,0.4189424,[ 0.009  0.69  -0.671 -0.011 -0.015 -0.085 -0.586 -1.22  -0.009  0.  0.   ],3937.8154,204.09,,45600,4362754.0,1.0,1,54.868237,-191.35071,9.359972,5609278,1578.1508,,2.4266349e+17,-1.0,1881.709887471521,1.0,906.5991,-4579567.5,2.0,0.044205923,-106803590000000.0
1.0,18115.42338037491,9.3599415,275.32574,4594.8193,1203899300.0,1016.31055,,100.0,457,True,-203.82721,4319.4937,2006.3054,100.0,100,0.4189424,[ 0.024  0.69  -0.671 -0.012 -0.016 -0.081 -0.584 -1.22  -0.01   0.  0.   ],7788.38,219.79,,45700,4691768.5,1.0,1,169.92978,-203.82721,9.3599415,5631257,1730.9797,,168118930000000.0,-1.0,2006.3052775400524,1.0,816.3991,-4903956.5,2.0,0.039809566,-2752438300000.0
1.0,18161.357006788254,9.359982,313.24347,4133.3804,71856830000.0,219303.83,,100.0,458,True,-193.16885,3820.137,1848.6149,100.0,100,0.4189424,[ 0.038  0.69  -0.672 -0.012 -0.016 -0.088 -0.581 -1.221 -0.011  0.  0.   ],2188628.0,202.31,,45800,3910710.2,1.0,1,28322.322,-193.16885,9.359982,5651488,1535.3715,,2.078609e+19,-1.0,1848.6149310042647,1.0,702.377,-4082420.2,2.0,0.05350223,-782923700000000.0
1.0,18214.951966047287,9.359906,615.3323,4146.7354,117704880000.0,367699.22,,100.0,459,True,-169.90448,3531.403,1835.9772,100.0,100,0.4189424,[ 0.039  0.691 -0.673 -0.013 -0.016 -0.117 -0.585 -1.21  -0.011  0.  0.   ],3696039.0,199.86,,45900,3973889.5,1.0,1,37634.516,-169.90448,9.359906,5671474,1220.6449,,7.262062e+16,-1.0,1835.977074629774,1.0,776.58057,-4146711.2,2.0,0.09230191,-46689717000000.0
1.0,18270.43774318695,9.359824,275.58713,4649.5723,34313169000.0,27221.799,,100.0,460,True,-214.3244,4373.9854,1815.55,100.0,100,0.4189424,[ 0.025  0.692 -0.675 -0.01  -0.013 -0.119 -0.587 -1.213 -0.014  0.  0.   ],255463.84,196.82,,46000,4262745.5,1.0,1,3721.4304,-214.3244,9.359824,5691156,1539.9626,,6.5478124e+28,-1.0,1815.549911578025,1.0,983.11945,-4480021.5,2.0,0.18214549,-5.559766e+19
1.0,18311.600578308105,9.359973,352.07217,4091.6055,5805405700.0,8396.239,,100.0,461,True,-188.12988,3739.5332,1572.6228,100.0,100,0.4189424,[ 0.006  0.696 -0.677 -0.008 -0.011 -0.096 -0.589 -1.221 -0.013  0.  0.   ],84163.375,170.18,,46100,3023447.2,1.0,1,1050.2097,-188.12988,9.359973,5708174,1220.5505,,2.2647982e+18,-1.0,1572.6227205807527,1.0,741.8256,-3191704.2,2.0,0.034434963,-253218020000000.0
1.0,18372.566103458405,9.359991,331.54663,4656.4395,284754460.0,312.3498,,100.0,462,True,-213.2923,4324.8926,1838.0715,100.0,100,0.4189424,[ 1.793e-02  6.961e-01 -6.786e-01  5.787e-04 -2.349e-03 -1.210e-01 -5.833e-01 -1.226e+00 -1.348e-02  0.000e+00  0.000e+00],2970.7866,198.58,,46200,4362049.5,1.0,1,57.13489,-213.2923,9.359991,5728032,1506.5249,,1.373219e+19,-1.0,1838.0715571791889,1.0,991.737,-4579968.0,2.0,0.07000295,-807533200000000.0
1.0,18415.68955039978,9.35995,330.64594,4621.971,1499773800000.0,1790788.8,,100.0,463,True,-209.66776,4291.325,2088.928,100.0,100,0.4189424,[ 2.939e-02  6.985e-01 -6.810e-01  1.460e-04 -3.458e-03 -9.894e-02 -5.766e-01 -1.243e+00 -1.348e-02  0.000e+00  0.000e+00],18001454.0,227.51,,46300,5145250.5,1.0,1,194739.86,-209.66776,9.35995,5750783,1758.2819,,2.906358e+35,-1.0,2088.927876099609,1.0,884.09875,-5359954.5,2.0,0.23434563,-1.15747455e+23
1.0,18473.874393701553,9.359925,312.7655,3808.365,57363083000.0,104875.48,,100.0,464,True,-177.80208,3495.5996,1898.576,100.0,100,0.4189424,[ 0.032  0.701 -0.682 -0.001 -0.005 -0.069 -0.581 -1.245 -0.019  0.  0.   ],1051462.0,207.86,,46400,4118029.8,1.0,1,12151.535,-177.80208,9.359925,5771569,1585.8107,,1.07804635e+20,-1.0,1898.5760615940148,1.0,716.5464,-4263798.0,2.0,0.024490435,-1513542700000000.0
1.0,18525.84487056732,9.359928,295.6477,4330.6016,205825040.0,201.28955,,100.0,465,True,-202.81558,4034.9539,1709.7822,100.0,100,0.4189424,[ 0.047  0.702 -0.683 -0.003 -0.007 -0.064 -0.583 -1.245 -0.022  0.  0.   ],1614.1785,187.16,,46500,3455424.5,1.0,1,61.481876,-202.81558,9.359928,5790285,1414.1344,,21809705000.0,-1.0,1709.7821295551546,1.0,729.431,-3643911.2,2.0,0.036072668,-28041630000.0
1.0,18587.414356708527,9.359984,558.56775,4430.2803,19166667000.0,46370.62,,100.0,466,True,-188.32951,3871.7124,1973.3938,100.0,100,0.4189424,[ 3.583e-02  7.025e-01 -6.837e-01  5.379e-04 -2.862e-03 -6.878e-02 -5.898e-01 -1.239e+00 -2.189e-02  0.000e+00  0.000e+00],286372.34,216.1,,46600,4444245.0,1.0,1,9899.095,-188.32951,9.359984,5811895,1414.8259,,9.760013e+17,-1.0,1973.393697605705,1.0,741.5943,-4641509.0,2.0,0.057386816,-194900380000000.0
1.0,18658.35603761673,9.359974,321.71045,4658.616,972139800.0,1331.0247,,100.0,467,True,-219.91919,4336.906,2174.9902,100.0,100,0.4189424,[ 2.254e-02  7.027e-01 -6.838e-01  2.708e-03 -6.137e-04 -7.559e-02 -5.914e-01 -1.236e+00 -2.172e-02  0.000e+00  0.000e+00],12928.159,238.43,,46700,5519822.5,1.0,1,234.8375,-219.91919,9.359974,5835738,1853.28,,233249490000000.0,-1.0,2174.990446389543,1.0,888.39154,-5737944.5,2.0,0.052582413,-3332217800000.0
1.0,18726.828365802765,9.359883,266.74908,4655.3457,1085143600.0,478.4831,,100.0,468,True,-217.0675,4388.5967,2152.8396,100.0,100,0.4189424,[ 1.144e-02  7.027e-01 -6.843e-01 -8.780e-04 -4.233e-03 -7.231e-02 -5.990e-01 -1.231e+00 -1.979e-02  0.000e+00  0.000e+00],3527.2507,234.64,,46800,5621244.0,1.0,1,99.65778,-217.0675,9.359883,5859202,1886.0906,,2.770423e+21,-1.0,2152.8396426271097,1.0,993.24005,-5839060.0,2.0,0.09323759,-1.1464612e+16
1.0,18797.35297369957,9.359976,312.69116,4469.167,498463520.0,391.11893,,100.0,469,True,-192.19835,4156.4756,2179.4722,100.0,100,0.4189424,[ 0.024  0.701 -0.685 -0.003 -0.006 -0.079 -0.595 -1.231 -0.022  0.  0.   ],2808.3528,238.92,,46900,5519243.0,1.0,1,81.2115,-192.19835,9.359976,5883094,1866.7811,,1460476600000.0,-1.0,2179.4721131739657,1.0,877.0088,-5719985.0,2.0,0.0080509875,-243094040000.0
1.0,18860.551584243774,9.359872,312.51105,4317.8457,51761400000.0,82453.91,,100.0,470,True,-208.42738,4005.3347,2013.1619,100.0,100,0.4189424,[ 3.384e-02  7.028e-01 -6.862e-01  2.583e-04 -2.954e-03 -7.689e-02 -5.877e-01 -1.239e+00 -2.070e-02  0.000e+00  0.000e+00],717921.56,220.86,,47000,4692150.0,1.0,1,15415.89,-208.42738,9.359872,5905180,1700.6508,,5.57799e+18,-1.0,2013.161872836967,1.0,799.58093,-4879527.5,2.0,0.013088298,-442594800000000.0
1.0,18930.82387971878,9.35998,403.26498,4652.729,7764369400.0,10008.171,,100.0,471,True,-216.6605,4249.464,2162.3115,100.0,100,0.4189424,[ 0.019  0.702 -0.687 -0.002 -0.005 -0.08  -0.591 -1.237 -0.021  0.  0.   ],97640.164,236.12,,47100,5496974.5,1.0,1,1436.4163,-216.6605,9.35998,5928792,1759.0463,,6.8177845e+26,-1.0,2162.311319870716,1.0,906.3026,-5714545.5,2.0,0.17737988,-5.680932e+18
1.0,18995.609456300735,9.359925,285.53204,4643.079,87606570000000.0,381157800.0,,100.0,472,True,-220.22682,4357.547,2025.2534,100.0,100,0.4189424,[ 3.362e-02  7.024e-01 -6.879e-01  9.848e-04 -2.290e-03 -7.723e-02 -5.917e-01 -1.238e+00 -2.527e-02  0.000e+00  0.000e+00],3669002800.0,222.43,,47200,4661998.0,1.0,1,55792580.0,-220.22682,9.359925,5951035,1739.7214,,2.7553188e+35,-1.0,2025.2534539591672,1.0,748.56274,-4878667.0,2.0,0.0020924208,-1.1373143e+23
1.0,19059.73185491562,9.35997,302.50848,4652.716,1115995900.0,462.3856,,100.0,473,True,-213.00165,4350.2075,1998.8325,100.0,100,0.4189424,[ 2.737e-02  7.029e-01 -6.891e-01  4.030e-03  1.156e-03 -1.040e-01 -5.814e-01 -1.248e+00 -2.848e-02  0.000e+00  0.000e+00],4366.6196,217.11,,47300,4938157.0,1.0,1,84.331116,-213.00165,9.35997,5972746,1696.3241,,8.749243e+20,-1.0,1998.8325547159238,1.0,970.99207,-5155726.5,2.0,0.09438704,-6435477500000000.0
1.0,19107.175926446915,9.359944,348.09796,3879.2888,11901116000.0,7123.3506,,100.0,474,True,-192.97598,3531.191,1901.2605,100.0,100,0.4189424,[ 0.039  0.704 -0.69   0.008  0.005 -0.096 -0.58  -1.249 -0.029  0.  0.   ],69525.2,208.22,,47400,4054566.2,1.0,1,968.78766,-192.97598,9.359944,5993568,1553.1625,,7.640415e+22,-1.0,1901.260543223141,1.0,663.15497,-4205814.0,2.0,0.042501397,-4.1806636e+16
1.0,19162.708545923233,9.359954,293.2553,4006.7031,2224243700.0,3134.9524,,100.0,475,True,-167.06747,3713.4478,1907.4583,100.0,100,0.4189424,[ 3.972e-02  7.025e-01 -6.923e-01 -8.080e-05 -4.122e-03 -7.133e-02 -5.823e-01 -1.257e+00 -4.236e-02  0.000e+00  0.000e+00],23799.578,208.95,,47500,4063067.5,1.0,1,812.4322,-167.06747,9.359954,6014463,1614.2028,,3.493943e+16,-1.0,1907.4581149269154,1.0,651.6677,-4224414.0,2.0,0.024328418,-30161064000000.0
1.0,19221.615256786346,9.359804,313.30725,3535.399,3894939000000.0,3944422.2,,100.0,476,True,-167.35413,3222.0918,2016.8704,100.0,100,0.4189424,[ 0.041  0.702 -0.695  0.002 -0.002 -0.097 -0.597 -1.248 -0.046  0.  0.   ],39529340.0,221.34,,47600,4626264.0,1.0,1,491612.12,-167.35413,9.359804,6036597,1703.5632,,9.279593e+35,-1.0,2016.8703560194328,1.0,747.32733,-4751884.5,2.0,0.047783416,-1.2101069e+23
1.0,19284.388421535492,9.359931,338.98657,4640.4775,5563353600.0,7608.303,,100.0,477,True,-222.14233,4301.491,2149.5166,100.0,100,0.4189424,[ 0.022  0.707 -0.697  0.01   0.007 -0.083 -0.61  -1.238 -0.041  0.  0.   ],74998.23,235.41,,47700,5484797.0,1.0,1,1030.5629,-222.14233,9.359931,6060138,1810.53,,1.5742543e+17,-1.0,2149.5165610466806,1.0,929.7183,-5701224.0,2.0,0.12774049,-85876300000000.0
1.0,19331.40522813797,9.359925,321.16534,4603.711,161386880.0,112.23225,,100.0,478,True,-208.15967,4282.5454,2103.1028,100.0,100,0.4189424,[ 0.013  0.709 -0.698  0.017  0.014 -0.084 -0.612 -1.234 -0.036  0.  0.   ],859.4973,229.57,,47800,5189146.0,1.0,1,32.62151,-208.15967,9.359925,6083095,1781.9371,,2214711800000.0,-1.0,2103.102641418635,1.0,875.2746,-5402156.5,2.0,0.05122346,-317159800000.0
1.0,19385.32560276985,9.359988,1049.5015,4600.119,31405224000.0,19315.389,,100.0,479,True,-216.67172,3550.6177,2209.4407,100.0,100,0.4189424,[ 0.022  0.707 -0.699  0.014  0.01  -0.075 -0.608 -1.241 -0.037  0.  0.   ],188597.3,242.25,,47900,5602368.0,1.0,1,3117.321,-216.67172,9.359988,6107320,1159.9391,,2.2163902e+17,-1.0,2209.440575056792,1.0,848.9644,-5815046.5,2.0,0.00019043635,-100156670000000.0
1.0,19422.55864214897,9.359928,332.29773,4657.1323,598000340000.0,734559.25,,100.0,480,True,-189.33931,4324.8345,1754.5132,100.0,100,0.4189424,[ 0.017  0.71  -0.7    0.026  0.023 -0.052 -0.615 -1.237 -0.036  0.  0.   ],7382824.0,192.69,,48000,3789904.8,1.0,1,74055.37,-189.33931,9.359928,6126589,1422.2153,,1.1830607e+22,-1.0,1754.513142637312,1.0,843.55707,-4007887.2,2.0,0.00416992,-2.3710133e+16
1.0,19458.220772743225,9.35991,247.45929,3822.2632,4676372000.0,5544.5728,,100.0,481,True,-181.68523,3574.804,1623.2567,100.0,100,0.4189424,[ 0.032  0.71  -0.701  0.026  0.023 -0.054 -0.612 -1.238 -0.038  0.  0.   ],44900.492,178.1,,48100,3089092.5,1.0,1,1477.711,-181.68523,9.35991,6144399,1375.7974,,4.23243e+18,-1.0,1623.2567935180934,1.0,673.8917,-3235925.8,2.0,0.11400113,-302082230000000.0
1.0,19497.648369550705,9.359961,276.17245,4607.4224,322268480.0,179.73851,,100.0,482,True,-207.64969,4331.25,1894.7979,100.0,100,0.4189424,[ 0.019  0.71  -0.701  0.025  0.022 -0.063 -0.612 -1.238 -0.038  0.  0.   ],1545.1326,208.03,,48200,4391296.0,1.0,1,60.64781,-207.64969,9.359961,6165202,1618.6255,,33057495000.0,-1.0,1894.7977711125952,1.0,895.00696,-4604650.5,2.0,0.030025546,-39113486000.0
1.0,19553.396255254745,9.359966,330.948,4637.7837,835635300.0,719.168,,100.0,483,True,-209.4796,4306.836,2137.9043,100.0,100,0.4189424,[ 0.011  0.71  -0.702  0.019  0.017 -0.065 -0.619 -1.232 -0.032  0.  0.   ],6903.2817,234.24,,48300,5468705.0,1.0,1,140.40337,-209.4796,9.359966,6188626,1806.956,,1.1094809e+20,-1.0,2137.9043192352483,1.0,947.6654,-5684880.0,2.0,0.1497945,-2277002400000000.0
1.0,19610.897629261017,9.359988,701.2599,3960.822,563917440.0,1202.5027,,100.0,484,True,-185.61642,3259.562,1880.947,100.0,100,0.4189424,[ 0.019  0.71  -0.702  0.016  0.014 -0.054 -0.623 -1.229 -0.028  0.  0.   ],10128.093,206.91,,48400,4114434.2,1.0,1,276.8124,-185.61642,9.359988,6209317,1179.6871,,263117680.0,-1.0,1880.946985056174,1.0,759.2579,-4272106.5,2.0,0.18858954,-3121490400.0
