Bound,AvgDiscRet,J,VanillaAvgRet,VarRet,Delta,VarJ,EpsThisIter,MaxNormIw,MinVanillaIw,VarVanillaIw,AvgNormIw,MinNormIw,ESSRenyi,AvgVanillaIw,AvgRet,VarNormIw,BatchSize,MaxVanillaIw,eRenyi2,VarDiscRet,ESSClassic,AvgEpLen,IterType
-132.813,-73.1486141899,-73.5516,-73.1486141899,3803.56545873,0.2,58.1139,100,0.00709541,0.754309,0.0102986,0.005,0.00374394,198.183660743,1.00737,-73.1486141899,2.5371e-07,200,1.42954,1.00916,3803.56545873,198.000591123,102.96,1
-160.518,-77.0914160742,-77.0914,-77.0914160742,4950.70241327,0.2,70.0085,100,0.01,1.0,,0.01,0.01,200.0,1.0,-77.0914160742,3.50449e-18,200,1.0,1.0,4950.70241327,100.0,107.84,2
-134.066,-77.3976228254,-73.0442,-77.3976228254,4945.72271362,0.2,52.5395,100,0.00682816,0.323823,0.0675078,0.005,0.00161545,186.922417778,1.00227,-77.3976228254,1.68007e-06,200,1.36873,1.06996,4945.72271362,187.464805814,107.94,1
-166.331,-82.9025115719,-82.9025,-82.9025115719,7267.60055386,0.2,84.8229,100,0.01,1.0,,0.01,0.01,200.0,1.0,-82.9025115719,3.50449e-18,200,1.0,1.0,7267.60055386,100.0,114.48,2
-132.641,-70.7751033604,-70.9102,-70.7751033604,2590.65687699,0.2,47.453,100,0.00739554,0.0518363,0.118189,0.005,0.00026131,182.651837115,0.991852,-70.7751033604,3.00347e-06,200,1.46706,1.09498,2590.65687699,178.645047929,100.43,1
-162.928,-79.5008144033,-79.5008,-79.5008144033,6150.43748579,0.2,78.0316,100,0.01,1.0,,0.01,0.01,200.0,1.0,-79.5008144033,3.50449e-18,200,1.0,1.0,6150.43748579,100.0,110.78,2
-136.484,-75.9950710571,-77.2344,-75.9950710571,5031.7174168,0.2,72.5832,100,0.00749181,0.863629,0.00884394,0.005,0.00428941,198.273645781,1.0067,-75.9950710571,2.18166e-07,200,1.5084,1.00871,5031.7174168,198.278342062,105.82,1
-160.931,-77.502694003,-77.5027,-77.502694003,4960.98356263,0.2,70.0812,100,0.01,1.0,,0.01,0.01,200.0,1.0,-77.502694003,3.50449e-18,200,1.0,1.0,4960.98356263,100.0,108.55,2
-133.051,-71.2075775656,-73.721,-71.2075775656,2606.2886941,0.2,57.5023,100,0.00563047,0.614007,0.0112104,0.005,0.00308112,197.732417752,0.996401,-71.2075775656,2.82288e-07,200,1.12204,1.01147,2606.2886941,197.777907918,101.24,1
-169.182,-85.7538137631,-85.7538,-85.7538137631,7174.98655628,0.2,84.2807,100,0.01,1.0,,0.01,0.01,200.0,1.0,-85.7538137631,3.50449e-18,200,1.0,1.0,7174.98655628,100.0,118.46,2
-139.928,-77.8741735856,-79.5649,-77.8741735856,4968.08265157,0.2,71.138,100,0.00603469,0.126792,0.042255,0.005,0.000635308,191.025503518,0.997876,-77.8741735856,1.06087e-06,200,1.20438,1.04698,4968.08265157,191.897573929,109.22,1
-163.655,-80.2320880017,-80.2321,-80.2320880017,6096.2822699,0.2,77.6873,100,0.01,1.0,,0.01,0.01,200.0,1.0,-80.2320880017,3.50449e-18,200,1.0,1.0,6096.2822699,100.0,111.95,2
-136.128,-75.9337657928,-76.1729,-75.9337657928,4981.22308856,0.2,66.5476,100,0.0186748,0.710388,0.0738511,0.005,0.00346071,193.632675108,1.02636,-75.9337657928,1.75266e-06,200,3.83341,1.03288,4981.22308856,186.958616976,106.34,1
-165.524,-82.0967392616,-82.0967,-82.0967392616,6076.72694643,0.2,77.5626,100,0.01,1.0,,0.01,0.01,200.0,1.0,-82.0967392616,3.50449e-18,200,1.0,1.0,6076.72694643,100.0,114.2,2
-133.842,-68.0831583868,-74.622,-68.0831583868,1348.1243972,0.2,59.2544,100,0.00712733,0.906112,0.00802582,0.005,0.00451731,198.463157623,1.00293,-68.0831583868,1.99474e-07,200,1.42965,1.00774,1348.1243972,198.424745958,98.26,1
-152.707,-69.2800532393,-69.2801,-69.2800532393,2610.83953949,0.2,50.8403,100,0.01,1.0,,0.01,0.01,200.0,1.0,-69.2800532393,3.50449e-18,200,1.0,1.0,2610.83953949,100.0,98.83,2
-134.815,-82.7463878404,-75.5834,-82.7463878404,7299.92959498,0.2,68.9149,100,0.00598959,0.46892,0.0101914,0.005,0.00235601,198.387966282,0.995159,-82.7463878404,2.57271e-07,200,1.19212,1.00813,7299.92959498,197.972953197,113.72,1
-157.913,-74.4861136355,-74.4861,-74.4861136355,3763.51242739,0.2,61.04,100,0.01,1.0,,0.01,0.01,200.0,1.0,-74.4861136355,3.50449e-18,200,1.0,1.0,3763.51242739,100.0,105.65,2
-133.352,-75.9331151593,-73.6346,-75.9331151593,4981.1011205,0.2,59.5492,100,0.00599487,0.413859,0.0230928,0.005,0.00205893,195.171030417,1.00503,-75.9331151593,5.71551e-07,200,1.20501,1.02474,4981.1011205,195.551723135,106.28,1
-178.357,-94.9281593281,-94.9282,-94.9281593281,10502.5918313,0.2,101.968,100,0.01,1.0,,0.01,0.01,200.0,1.0,-94.9281593281,3.50449e-18,200,1.0,1.0,10502.5918313,100.0,128.07,2
-144.971,-78.0524822086,-85.5614,-78.0524822086,4932.12937257,0.2,85.3244,100,0.00752487,0.82305,0.0113642,0.005,0.00407772,197.203176133,1.0092,-78.0524822086,2.78948e-07,200,1.51882,1.01418,4932.12937257,197.803922621,109.38,1
-151.602,-68.174379102,-68.1744,-68.174379102,1378.44262932,0.2,36.9413,100,0.01,1.0,,0.01,0.01,200.0,1.0,-68.174379102,3.50449e-18,200,1.0,1.0,1378.44262932,100.0,98.57,2
-129.944,-74.2943384121,-70.7367,-74.2943384121,3759.59702291,0.2,47.3306,100,0.00594189,0.527983,0.00747372,0.005,0.00262472,198.552033821,1.00579,-74.2943384121,1.84698e-07,200,1.19526,1.00729,3759.59702291,198.540539523,105.32,1
-164.191,-80.762564235,-80.7626,-80.762564235,6117.20804847,0.2,77.8205,100,0.01,1.0,,0.01,0.01,200.0,1.0,-80.762564235,3.50449e-18,200,1.0,1.0,6117.20804847,100.0,112.51,2
-140.049,-83.6542980582,-79.8965,-83.6542980582,7260.90895611,0.2,73.9637,100,0.0179782,0.842424,0.0838413,0.005,0.00416488,192.365337398,1.01134,-83.6542980582,2.04928e-06,200,3.63642,1.03969,7260.90895611,184.917870367,115.42,1
-160.583,-77.1550114872,-77.155,-77.1550114872,4998.84551105,0.2,70.3481,100,0.01,1.0,,0.01,0.01,200.0,1.0,-77.1550114872,3.50449e-18,200,1.0,1.0,4998.84551105,100.0,108.01,2
-134.921,-75.2225060889,-75.6722,-75.2225060889,3785.56716441,0.2,63.723,100,0.00708805,0.73802,0.00719909,0.005,0.00369375,198.270833976,0.999011,-75.2225060889,1.80334e-07,200,1.41621,1.00872,3785.56716441,198.574755986,105.96,1
-161.92,-78.4921497987,-78.4921,-78.4921497987,6173.99557292,0.2,78.1809,100,0.01,1.0,,0.01,0.01,200.0,1.0,-78.4921497987,3.50449e-18,200,1.0,1.0,6173.99557292,100.0,108.76,2
-130.673,-65.3001258497,-71.4665,-65.3001258497,1362.57342212,0.2,60.0016,100,0.00608757,0.683994,0.00763404,0.005,0.00340584,198.557109494,1.00415,-65.3001258497,1.89277e-07,200,1.22256,1.00727,1362.57342212,198.50463652,94.18,1
-152.656,-69.2277919216,-69.2278,-69.2277919216,2585.82537103,0.2,50.5961,100,0.01,1.0,,0.01,0.01,200.0,1.0,-69.2277919216,3.50449e-18,200,1.0,1.0,2585.82537103,100.0,98.95,2
-131.148,-75.6132917024,-71.9097,-75.6132917024,5002.30986791,0.2,58.6948,100,0.00672806,0.874027,0.00716715,0.005,0.00435602,198.344764088,1.00324,-75.6132917024,1.78023e-07,200,1.34997,1.00835,5002.30986791,198.592968108,105.54,1
-162.796,-79.3686007234,-79.3686,-79.3686007234,6152.33904535,0.2,78.0437,100,0.01,1.0,,0.01,0.01,200.0,1.0,-79.3686007234,3.50449e-18,200,1.0,1.0,6152.33904535,100.0,109.63,2
-135.638,-74.9358227356,-76.2275,-74.9358227356,3793.49478805,0.2,65.9902,100,0.00877332,0.894956,0.0129908,0.005,0.00448057,197.196523782,0.998708,-74.9358227356,3.25611e-07,200,1.7524,1.01422,3793.49478805,197.441212253,106.27,1
-167.884,-84.4561595836,-84.4562,-84.4561595836,7234.83882208,0.2,84.6315,100,0.01,1.0,,0.01,0.01,200.0,1.0,-84.4561595836,3.50449e-18,200,1.0,1.0,7234.83882208,100.0,116.51,2
-135.345,-69.9542387816,-75.7013,-69.9542387816,2569.91457069,0.2,64.2359,100,0.0081359,0.545513,0.0205831,0.005,0.0027568,195.661198518,0.989396,-69.9542387816,5.25667e-07,200,1.60993,1.02218,2569.91457069,195.901441766,99.77,1
-158.25,-74.8229838826,-74.823,-74.8229838826,3763.59681026,0.2,61.0406,100,0.01,1.0,,0.01,0.01,200.0,1.0,-74.8229838826,3.50449e-18,200,1.0,1.0,3763.59681026,100.0,105.78,2
-131.093,-69.6600766973,-71.9757,-69.6600766973,2580.60297228,0.2,54.3674,100,0.00595539,0.934993,0.00255564,0.005,0.00470771,199.154556642,0.993046,-69.6600766973,6.47891e-08,200,1.1828,1.00425,2580.60297228,199.485606449,99.23,1
-149.198,-65.7713483678,-65.7713,-65.7713483678,1352.68650224,0.2,36.5945,100,0.01,1.0,,0.01,0.01,200.0,1.0,-65.7713483678,3.50449e-18,200,1.0,1.0,1352.68650224,100.0,94.64,2
-131.393,-79.5167208944,-72.1912,-79.5167208944,6148.32327137,0.2,58.0724,100,0.0090902,0.920473,0.0131566,0.005,0.0045393,198.582444742,1.01389,-79.5167208944,3.19962e-07,200,1.8433,1.00714,6148.32327137,197.485189408,110.46,1
-163.594,-80.1660809484,-80.1661,-80.1660809484,6135.65475623,0.2,77.9378,100,0.01,1.0,,0.01,0.01,200.0,1.0,-80.1660809484,3.50449e-18,200,1.0,1.0,6135.65475623,100.0,111.51,2
-131.339,-65.6513946992,-71.9344,-65.6513946992,1368.7955796,0.2,56.7091,100,0.00669032,0.496783,0.0178241,0.005,0.00248424,197.23980687,0.999869,-65.6513946992,4.45719e-07,200,1.33789,1.01399,1368.7955796,196.513831123,94.2,1
-161.099,-77.6701712281,-77.6702,-77.6701712281,4938.45829472,0.2,69.9219,100,0.01,1.0,,0.01,0.01,200.0,1.0,-77.6701712281,3.50449e-18,200,1.0,1.0,4938.45829472,100.0,108.91,2
-139.689,-84.0896975774,-80.5222,-84.0896975774,7255.97740943,0.2,76.5608,100,0.00615333,0.813272,0.00602952,0.005,0.00404888,198.8235467,1.00432,-84.0896975774,1.49445e-07,200,1.23598,1.00592,7255.97740943,198.817454571,116.21,1
-156.724,-73.2976772372,-73.2977,-73.2976772372,3805.93110046,0.2,61.383,100,0.01,1.0,,0.01,0.01,200.0,1.0,-73.2976772372,3.50449e-18,200,1.0,1.0,3805.93110046,100.0,103.06,2
-140.959,-90.7858041455,-81.8824,-90.7858041455,9422.98403899,0.2,80.7286,100,0.00604997,0.912877,0.00257923,0.005,0.00457971,199.455673845,0.996653,-90.7858041455,6.49145e-08,200,1.20594,1.00273,9422.98403899,199.484502848,123.8,1
-153.73,-70.3025585811,-70.3026,-70.3025585811,2563.54428254,0.2,50.3777,100,0.01,1.0,,0.01,0.01,200.0,1.0,-70.3025585811,3.50449e-18,200,1.0,1.0,2563.54428254,100.0,100.15,2
-135.801,-83.8685306953,-76.5429,-83.8685306953,7272.03803429,0.2,67.5694,100,0.00880176,0.764266,0.010596,0.005,0.00380456,198.214661458,1.00441,-83.8685306953,2.6258e-07,200,1.76811,1.00901,7272.03803429,197.931518768,115.92,1
-168.831,-85.4021015242,-85.4021,-85.4021015242,7185.89906576,0.2,84.3448,100,0.01,1.0,,0.01,0.01,200.0,1.0,-85.4021015242,3.50449e-18,200,1.0,1.0,7185.89906576,100.0,117.91,2
-143.98,-85.9215450248,-84.4875,-85.9215450248,7193.71815284,0.2,81.6739,100,0.00770536,0.386729,0.0219804,0.005,0.00191388,196.657994149,1.01033,-85.9215450248,5.38331e-07,200,1.55699,1.01699,7193.71815284,195.804776381,118.63,1
-159.535,-76.1085518721,-76.1085,-76.1085518721,4983.1681794,0.2,70.2377,100,0.01,1.0,,0.01,0.01,200.0,1.0,-76.1085518721,3.50449e-18,200,1.0,1.0,4983.1681794,100.0,106.71,2
-137.526,-84.0568413588,-76.9937,-84.0568413588,7270.68752293,0.2,68.1463,100,0.00876564,0.461596,0.0642952,0.005,0.00226961,189.956839355,1.01691,-84.0568413588,1.55437e-06,200,1.78277,1.05287,7270.68752293,188.348014781,116.19,1
-163.188,-79.759659743,-79.7597,-79.759659743,6136.30394572,0.2,77.9419,100,0.01,1.0,,0.01,0.01,200.0,1.0,-79.759659743,3.50449e-18,200,1.0,1.0,6136.30394572,100.0,111.2,2
-135.261,-73.6924298187,-75.8693,-73.6924298187,3781.36670752,0.2,66.5552,100,0.00883526,0.871134,0.0163442,0.005,0.00435433,197.323946776,1.00031,-73.6924298187,4.08354e-07,200,1.7676,1.01356,3781.36670752,196.801477898,103.68,1
-152.725,-69.295975818,-69.296,-69.295975818,2637.91870272,0.2,51.1032,100,0.01,1.0,,0.01,0.01,200.0,1.0,-69.295975818,3.50449e-18,200,1.0,1.0,2637.91870272,100.0,98.76,2
-121.651,-66.7752862582,-62.6577,-66.7752862582,1362.02468521,0.2,23.1217,100,0.131711,0.408379,8.61833,0.005,0.00161929,199.999451639,1.26098,-66.7752862582,0.000135502,200,33.217,1.0,1362.02468521,31.2843628417,95.66,1
-170.405,-86.9764139947,-86.9764,-86.9764139947,8370.95274726,0.2,91.0343,100,0.01,1.0,,0.01,0.01,200.0,1.0,-86.9764139947,3.50449e-18,200,1.0,1.0,8370.95274726,100.0,119.39,2
-139.353,-74.8429806846,-79.882,-74.8429806846,3774.82634102,0.2,74.725,100,0.00756286,0.488206,0.0212608,0.005,0.00244035,196.797671443,1.00028,-74.8429806846,5.31222e-07,200,1.513,1.01627,3774.82634102,195.85905813,105.27,1
-164.065,-80.6383738692,-80.6384,-80.6383738692,6144.17369512,0.2,77.9919,100,0.01,1.0,,0.01,0.01,200.0,1.0,-80.6383738692,3.50449e-18,200,1.0,1.0,6144.17369512,100.0,111.77,2
-142.845,-88.8599539569,-83.1046,-88.8599539569,8274.09508869,0.2,78.8132,100,0.00747616,0.591423,0.0239699,0.005,0.00292234,195.020842679,1.0119,-88.8599539569,5.85238e-07,200,1.51302,1.02553,8274.09508869,195.44754349,121.93,1
-157.149,-73.7208410884,-73.7208,-73.7208410884,3776.90770028,0.2,61.1485,100,0.01,1.0,,0.01,0.01,200.0,1.0,-73.7208410884,3.50449e-18,200,1.0,1.0,3776.90770028,100.0,103.93,2
-134.724,-77.9034582707,-75.6442,-77.9034582707,4963.59578983,0.2,65.4001,100,0.00589797,0.660594,0.00381277,0.005,0.00331685,199.412100237,0.995815,-77.9034582707,9.61221e-08,200,1.17466,1.00295,4963.59578983,199.23781634,109.13,1
