AvgEpLen,MinNormIw,Delta,VarRet,Bound,eRenyi2,VarNormIw,MaxVanillaIw,AvgVanillaIw,AvgRet,MaxNormIw,J,IterType,VanillaAvgRet,AvgDiscRet,ESSRenyi,MinVanillaIw,EpsThisIter,VarJ,VarDiscRet,VarVanillaIw,ESSClassic,AvgNormIw,BatchSize
500.0,0.01,0.2,1662.24511858,-445.004,1.0,3.50449e-18,1.0,1.0,-352.067699475,0.01,-352.068,2,-352.067699475,-352.067699475,200.0,1.0,100,40.5663,1662.24511858,,100.0,0.01,200
500.0,0.00258617,0.2,1105.2935235,-414.413,1.01407,4.44171e-07,1.37297,0.988489,-346.219712656,0.0069448,-348.236,1,-346.219712656,-346.219712656,197.224712431,0.51128,100,37.2244,1105.2935235,0.0173602,196.525810843,0.005,200
500.0,0.01,0.2,1727.6665396,-447.623,1.0,3.50449e-18,1.0,1.0,-351.937060716,0.01,-351.937,2,-351.937060716,-351.937060716,200.0,1.0,100,41.3569,1727.6665396,,100.0,0.01,200
500.0,0.00300366,0.2,1389.56870904,-418.091,1.02429,6.24192e-07,1.52752,1.01835,-350.651184659,0.00749999,-349.613,1,-350.651184659,-350.651184659,195.2573,0.611754,100,37.7584,1389.56870904,0.0258923,195.151930563,0.005,200
500.0,0.01,0.2,1208.97786508,-443.461,1.0,3.50449e-18,1.0,1.0,-353.466799329,0.01,-353.467,2,-353.466799329,-353.466799329,200.0,1.0,100,34.5961,1208.97786508,,100.0,0.01,200
500.0,0.00369066,0.2,980.28759805,-414.613,1.01524,4.0512e-07,1.59745,1.0108,-349.43308795,0.00790197,-350.494,1,-349.43308795,-349.43308795,196.997670627,0.746101,100,32.657,980.28759805,0.0165566,196.82646642,0.005,200
500.0,0.01,0.2,1246.69198547,-438.205,1.0,3.50449e-18,1.0,1.0,-346.726637829,0.01,-346.727,2,-346.726637829,-346.726637829,200.0,1.0,100,35.1315,1246.69198547,,100.0,0.01,200
500.0,0.0028975,0.2,973.799788769,-411.12,1.01261,4.11012e-07,1.28454,0.997563,-347.015157821,0.00643839,-346.029,1,-347.015157821,-347.015157821,197.509251689,0.578088,100,32.4581,973.799788769,0.0163604,196.781030566,0.005,200
500.0,0.01,0.2,1202.52790531,-433.793,1.0,3.50449e-18,1.0,1.0,-343.723898779,0.01,-343.724,2,-343.723898779,-343.723898779,200.0,1.0,100,34.5037,1202.52790531,,100.0,0.01,200
500.0,0.0023232,0.2,1116.38061516,-409.71,1.0139,4.85767e-07,1.38695,1.00535,-349.160654976,0.00689789,-345.58,1,-349.160654976,-349.160654976,197.258289691,0.467124,100,34.6055,1116.38061516,0.019639,196.206704883,0.005,200
500.0,0.01,0.2,1183.60129581,-441.944,1.0,3.50449e-18,1.0,1.0,-351.860516243,0.01,-351.861,2,-351.860516243,-351.860516243,200.0,1.0,100,34.2311,1183.60129581,,100.0,0.01,200
500.0,0.00310107,0.2,1258.64215105,-417.656,1.01512,4.53171e-07,1.50697,1.00711,-346.826399444,0.00748164,-348.3,1,-346.826399444,-346.826399444,197.021915338,0.624624,100,34.6982,1258.64215105,0.0183856,196.456738646,0.005,200
500.0,0.01,0.2,1275.15342576,-449.479,1.0,3.50449e-18,1.0,1.0,-349.055909099,0.01,-349.056,2,-349.055909099,-349.055909099,200.0,1.0,100,35.5303,1275.15342576,,100.0,0.01,200
500.0,0.00357078,0.2,1141.09822082,-420.169,1.02439,7.01714e-07,1.85134,0.984945,-350.711357032,0.0093982,-348.245,1,-350.711357032,-350.711357032,195.238099671,0.703404,100,35.2636,1141.09822082,0.0272298,194.566146571,0.005,200
500.0,0.01,0.2,946.284188874,-443.118,1.0,3.50449e-18,1.0,1.0,-353.395489337,0.01,-353.395,2,-353.395489337,-353.395489337,200.0,1.0,100,30.6075,946.284188874,,100.0,0.01,200
500.0,,0.2,1102.55397436,-391.44,1.0,0.00461415,346.738,1.80509,-350.660235416,0.960449,-327.732,1,-350.660235416,-350.660235416,199.999761582,,100,36.0938,1102.55397436,601.377,1.08317111771,0.005,200
500.0,0.01,0.2,1261.40536594,-460.632,1.0,3.50449e-18,1.0,1.0,-356.23259725,0.01,-356.233,2,-356.23259725,-356.23259725,200.0,1.0,100,35.3382,1261.40536594,,100.0,0.01,200
500.0,0.00210866,0.2,1348.2127258,-429.162,1.02831,8.89467e-07,1.45625,0.986191,-356.527561616,0.00738321,-354.303,1,-356.527561616,-356.527561616,194.49445309,0.415909,100,35.4301,1348.2127258,0.0346029,193.161938359,0.005,200
500.0,0.01,0.2,1420.43258386,-441.48,1.0,3.50449e-18,1.0,1.0,-350.829737097,0.01,-350.83,2,-350.829737097,-350.829737097,200.0,1.0,100,37.4997,1420.43258386,,100.0,0.01,200
500.0,0.00294573,0.2,1265.14040616,-417.629,1.01746,5.51002e-07,2.2603,1.00343,-357.28527094,0.0112629,-352.972,1,-357.28527094,-357.28527094,196.567626852,0.591165,100,36.5489,1265.14040616,0.0221914,195.708183953,0.005,200
500.0,0.01,0.2,1197.61724281,-443.561,1.0,3.50449e-18,1.0,1.0,-351.283631753,0.01,-351.284,2,-351.283631753,-351.283631753,200.0,1.0,100,34.4331,1197.61724281,,100.0,0.01,200
500.0,0.00256653,0.2,1236.61629898,-419.255,1.02852,7.44746e-07,1.30345,0.983234,-356.261854116,0.00662837,-352.003,1,-356.261854116,-356.261854116,194.454935704,0.504701,100,34.0613,1236.61629898,0.0287993,194.242471679,0.005,200
500.0,0.01,0.2,1198.03490424,-442.203,1.0,3.50449e-18,1.0,1.0,-349.505230697,0.01,-349.505,2,-349.505230697,-349.505230697,200.0,1.0,100,34.4391,1198.03490424,,100.0,0.01,200
500.0,0.00333273,0.2,1398.31415971,-418.968,1.01193,2.85313e-07,1.37395,1.02269,-353.380752668,0.00671732,-350.6,1,-353.380752668,-353.380752668,197.642597233,0.681669,100,35.6762,1398.31415971,0.0119363,197.754448182,0.005,200
500.0,0.01,0.2,1057.28361841,-454.771,1.0,3.50449e-18,1.0,1.0,-355.612678587,0.01,-355.613,2,-355.612678587,-355.612678587,200.0,1.0,100,32.3529,1057.28361841,,100.0,0.01,200
500.0,0.00328381,0.2,1362.36415052,-426.153,1.01307,3.05298e-07,1.26377,1.00382,-357.335058072,0.00629477,-355.581,1,-357.335058072,-357.335058072,197.419099455,0.659272,100,33.6205,1362.36415052,0.0123054,197.599014701,0.005,200
500.0,0.01,0.2,1425.5313255,-457.908,1.0,3.50449e-18,1.0,1.0,-356.090395888,0.01,-356.09,2,-356.090395888,-356.090395888,200.0,1.0,100,37.567,1425.5313255,,100.0,0.01,200
500.0,0.00327095,0.2,1856.24403066,-433.089,1.01653,3.92327e-07,1.40328,1.0057,-354.389268448,0.00697664,-353.931,1,-354.389268448,-354.389268448,196.748006189,0.657921,100,38.5906,1856.24403066,0.0158726,196.925098994,0.005,200
500.0,0.01,0.2,1525.48346096,-456.63,1.0,3.50449e-18,1.0,1.0,-353.833621718,0.01,-353.834,2,-353.833621718,-353.833621718,200.0,1.0,100,38.8617,1525.48346096,,100.0,0.01,200
500.0,0.00319173,0.2,971.08254659,-423.976,1.01242,3.14807e-07,1.42118,0.998872,-349.709244379,0.0071139,-350.838,1,-349.709244379,-349.709244379,197.546973174,0.637625,100,35.6844,971.08254659,0.0125639,197.525122919,0.005,200
500.0,0.01,0.2,2026.60793936,-469.972,1.0,3.50449e-18,1.0,1.0,-360.097447943,0.01,-360.097,2,-360.097447943,-360.097447943,200.0,1.0,100,44.7922,2026.60793936,,100.0,0.01,200
500.0,0.00275907,0.2,940.383001834,-434.439,1.01812,6.3629e-07,1.75259,0.996943,-354.85178653,0.00878984,-356.045,1,-354.85178653,-354.85178653,196.440994461,0.550126,100,38.0783,940.383001834,0.0252962,195.060118819,0.005,200
500.0,0.01,0.2,1704.55050498,-461.203,1.0,3.50449e-18,1.0,1.0,-352.090297726,0.01,-352.09,2,-352.090297726,-352.090297726,200.0,1.0,100,41.0793,1704.55050498,,100.0,0.01,200
500.0,0.0028563,0.2,1695.84225401,-433.44,1.01562,4.33561e-07,1.649,0.995659,-361.639729961,0.00828093,-355.685,1,-361.639729961,-361.639729961,196.923932141,0.56878,100,40.959,1695.84225401,0.0171922,196.607360845,0.005,200
500.0,0.01,0.2,1405.99799614,-459.647,1.0,3.50449e-18,1.0,1.0,-359.418482209,0.01,-359.418,2,-359.418482209,-359.418482209,200.0,1.0,100,37.3087,1405.99799614,,100.0,0.01,200
500.0,0.00298885,0.2,1143.30145232,-425.573,1.01351,3.22149e-07,1.19569,1.00846,-350.965515396,0.00592834,-354.224,1,-350.965515396,-350.965515396,197.333949977,0.602824,100,35.0238,1143.30145232,0.0131048,197.468238173,0.005,200
500.0,0.01,0.2,1324.487277,-440.855,1.0,3.50449e-18,1.0,1.0,-349.394881545,0.01,-349.395,2,-349.394881545,-349.394881545,200.0,1.0,100,36.2111,1324.487277,,100.0,0.01,200
500.0,0.00303685,0.2,1211.71422017,-413.989,1.01041,2.69925e-07,1.30547,0.999371,-349.91754049,0.00653148,-348.981,1,-349.91754049,-349.91754049,197.939226349,0.606988,100,35.3332,1211.71422017,0.0107834,197.874177512,0.005,200
500.0,0.01,0.2,1194.57185756,-450.669,1.0,3.50449e-18,1.0,1.0,-354.388462452,0.01,-354.388,2,-354.388462452,-354.388462452,200.0,1.0,100,34.3893,1194.57185756,,100.0,0.01,200
500.0,0.00222491,0.2,1496.60777005,-424.449,1.02946,8.31109e-07,1.45826,0.988657,-360.249733447,0.00737496,-355.373,1,-360.249733447,-360.249733447,194.277182273,0.439935,100,35.448,1496.60777005,0.0324945,193.596203538,0.005,200
500.0,0.01,0.2,1150.09265678,-443.014,1.0,3.50449e-18,1.0,1.0,-349.902028196,0.01,-349.902,2,-349.902028196,-349.902028196,200.0,1.0,100,33.743,1150.09265678,,100.0,0.01,200
500.0,0.00323195,0.2,1749.09761985,-428.274,1.01673,4.28859e-07,1.48007,0.987197,-353.8345135,0.00749634,-350.546,1,-353.8345135,-353.8345135,196.709435987,0.638114,100,36.0082,1749.09761985,0.0167179,196.64353341,0.005,200
500.0,0.01,0.2,1412.58732421,-445.535,1.0,3.50449e-18,1.0,1.0,-352.185558175,0.01,-352.186,2,-352.185558175,-352.185558175,200.0,1.0,100,37.396,1412.58732421,,100.0,0.01,200
500.0,0.00336988,0.2,1578.28545415,-417.607,1.01357,4.18702e-07,1.62445,1.0077,-351.232451421,0.00806019,-350.828,1,-351.232451421,-351.232451421,197.32146354,0.679164,100,38.1073,1578.28545415,0.0170069,196.72173845,0.005,200
500.0,0.01,0.2,1129.9867823,-439.508,1.0,3.50449e-18,1.0,1.0,-351.062227808,0.01,-351.062,2,-351.062227808,-351.062227808,200.0,1.0,100,33.4468,1129.9867823,,100.0,0.01,200
500.0,0.00207139,0.2,1077.44337853,-411.282,1.01662,4.38476e-07,1.40585,1.0019,-347.56340958,0.00701594,-348.223,1,-347.56340958,-347.56340958,196.729803413,0.415065,100,32.8786,1077.44337853,0.0176057,196.569551382,0.005,200
500.0,0.01,0.2,1313.7300736,-442.009,1.0,3.50449e-18,1.0,1.0,-352.518616658,0.01,-352.519,2,-352.518616658,-352.518616658,200.0,1.0,100,36.0637,1313.7300736,,100.0,0.01,200
500.0,0.00281183,0.2,1385.57846188,-413.647,1.02691,6.65332e-07,1.71013,0.986336,-349.611459848,0.00866911,-349.522,1,-349.611459848,-349.611459848,194.759157405,0.554682,100,35.9911,1385.57846188,0.0258909,194.840572079,0.005,200
500.0,0.01,0.2,1404.20943981,-449.295,1.0,3.50449e-18,1.0,1.0,-351.203881305,0.01,-351.204,2,-351.203881305,-351.203881305,200.0,1.0,100,37.2849,1404.20943981,,100.0,0.01,200
500.0,0.00383657,0.2,1432.59181447,-418.812,1.0126,3.67644e-07,1.67781,1.00712,-348.573436931,0.00832975,-349.015,1,-348.573436931,-348.573436931,197.510879322,0.772775,100,37.0192,1432.59181447,0.0149158,197.115756067,0.005,200
500.0,0.01,0.2,1590.4880376,-447.616,1.0,3.50449e-18,1.0,1.0,-352.25925022,0.01,-352.259,2,-352.25925022,-352.25925022,200.0,1.0,100,39.681,1590.4880376,,100.0,0.01,200
500.0,0.00130982,0.2,1130.68111827,-417.424,1.03939,1.15969e-06,1.48407,1.00225,-350.549667612,0.00740369,-348.681,1,-350.549667612,-350.549667612,192.421023753,0.262555,100,35.2844,1130.68111827,0.0465967,191.176161718,0.005,200
500.0,0.01,0.2,1074.63610672,-442.734,1.0,3.50449e-18,1.0,1.0,-351.585485521,0.01,-351.585,2,-351.585485521,-351.585485521,200.0,1.0,100,32.6173,1074.63610672,,100.0,0.01,200
500.0,0.00234029,0.2,1333.30972395,-414.366,1.02881,8.19992e-07,1.80057,1.01429,-350.041741182,0.00887598,-348.993,1,-350.041741182,-350.041741182,194.399507687,0.474747,100,34.8016,1333.30972395,0.0337438,193.679091655,0.005,200
500.0,0.01,0.2,1259.05703638,-440.169,1.0,3.50449e-18,1.0,1.0,-351.409832582,0.01,-351.41,2,-351.409832582,-351.409832582,200.0,1.0,100,35.3053,1259.05703638,,100.0,0.01,200
500.0,0.00417556,0.2,1847.93506271,-422.288,1.00934,2.20554e-07,1.33919,1.00219,-349.383578286,0.00668131,-349.706,1,-349.383578286,-349.383578286,198.149510308,0.836945,100,38.4054,1847.93506271,0.0088609,198.259686364,0.005,200
500.0,0.01,0.2,1405.66697068,-449.602,1.0,3.50449e-18,1.0,1.0,-355.96477021,0.01,-355.965,2,-355.96477021,-355.96477021,200.0,1.0,100,37.3043,1405.66697068,,100.0,0.01,200
500.0,0.00253274,0.2,882.355317451,-419.675,1.02688,7.54231e-07,1.79981,1.01526,-352.726276254,0.00886377,-352.58,1,-352.726276254,-352.726276254,194.765555882,0.514279,100,33.0986,882.355317451,0.0310972,194.171246679,0.005,200
500.0,0.01,0.2,1008.94074117,-440.424,1.0,3.50449e-18,1.0,1.0,-351.999219846,0.01,-351.999,2,-351.999219846,-351.999219846,200.0,1.0,100,31.6046,1008.94074117,,100.0,0.01,200
500.0,0.00320316,0.2,937.258877486,-415.085,1.01437,3.84068e-07,1.35122,0.988463,-349.180307384,0.00683496,-349.692,1,-349.180307384,-349.180307384,197.167462675,0.63324,100,31.1391,937.258877486,0.0150103,196.988802357,0.005,200
500.0,0.01,0.2,1057.9978728,-441.941,1.0,3.50449e-18,1.0,1.0,-349.981784995,0.01,-349.982,2,-349.981784995,-349.981784995,200.0,1.0,100,32.3638,1057.9978728,,100.0,0.01,200
500.0,0.00374564,0.2,1240.25300625,-417.427,1.00943,3.19894e-07,1.70238,1.0076,-347.964671698,0.00844772,-348.375,1,-347.964671698,-347.964671698,198.131585455,0.754821,100,34.1247,1240.25300625,0.012991,197.48572122,0.005,200
500.0,0.01,0.2,889.411252359,-436.849,1.0,3.50449e-18,1.0,1.0,-350.465943226,0.01,-350.466,2,-350.465943226,-350.465943226,200.0,1.0,100,29.6735,889.411252359,,100.0,0.01,200
