Weights,EpisodesSoFar,ReturnStepMaxmin,EpRewMean,TimeElapsed,ESSRenyi,Bound,InitialReturnStd,EpLenMean,OptimizationReturnMean,LearnableVariance,TimestepsSoFar,J_sample_variance,StdIWNorm,InitialReturnMin,MeanEntropy,InitialBound,VarianceInit,MeanIWNorm,MeanIW,MaxIWNorm,InitialReturnMax,EmpiricalD2,Iteration,OptimizationReturnMin,EpThisIter,ReturnMeanIW,StdIW,ReturnStepMax,InitialReturnMean,OptimizationReturnMax,ESSClassic,MinIW,MaxIW,MinIWNorm
[-0.2    1.181],43000,0.8682895,-82.07400648653507,10385.891429901123,5.662906,-64.80045,16.908968,116.47,47.702007,,7631683,8111.9287,0.008633524,-129.77602,0.4189424,-86.39987,-1.0,0.0058040214,0.5804022,0.05268816,-50.098785,17.658777,430,,100,-46.622143,0.8633524,0.8682895,-82.074005,79.67723,31.126684,0.0020564771,5.268816,2.056477e-05
[-0.175  1.134],43100,0.85134643,-87.78676636263728,10391.279227256775,11.153589,-75.941376,19.529947,123.72,57.258247,,7644055,11354.366,0.010086782,-145.04501,0.4189424,-92.6216,-1.0,0.006529189,0.65291893,0.058161676,-50.748196,8.965724,431,,100,-61.464516,1.0086782,0.85134643,-87.786766,94.296814,29.527802,0.014280636,5.816168,0.00014280636
[-0.137  1.093],43200,0.8598088,-92.14174809649586,10396.62099981308,95.993095,-99.40004,26.742489,129.82,147.5101,,7657037,61011.6,0.0023394017,-239.65186,0.4189424,-100.13015,-1.0,0.010053775,1.0053775,0.017990764,-60.023766,1.0417416,432,,100,-91.24663,0.23394015,0.8598088,-92.14175,179.62808,94.8637,0.5648903,1.7990764,0.005648903
[-0.143  1.099],43300,0.86590695,-88.74417993873358,10401.950684785843,11.203522,-73.012794,19.947071,124.74,55.590717,,7669511,12770.394,0.010854144,-144.3349,0.4189424,-93.555336,-1.0,0.006527275,0.6527275,0.051968783,-60.34774,8.925765,433,,100,-58.63895,1.0854143,0.86590695,-88.74418,83.98716,26.55898,0.013718525,5.1968784,0.00013718524
[-0.089  1.135],43400,0.8558905,-87.20382214561104,10407.422777414322,37.692825,-84.65495,19.438457,123.7,64.65975,,7681881,22776.053,0.008535789,-151.86357,0.4189424,-92.26593,-1.0,0.008989097,0.8989096,0.038967464,-51.53762,2.653025,434,,100,-76.40972,0.85357887,0.8558905,-87.20383,100.32595,52.58491,0.046538945,3.8967466,0.00046538943
[-0.186  1.148],43500,0.8570065,-83.93426175147295,10412.16147184372,29.750437,-75.649414,19.423561,119.05,57.855717,,7693786,18269.26,0.012446876,-141.78998,0.4189424,-88.66059,-1.0,0.0079932455,0.7993245,0.10692785,-51.525917,3.3612952,435,,100,-66.98423,1.2446878,0.8570065,-83.934265,90.26406,29.19885,0.026343588,10.692785,0.00026343588
[-0.298  1.162],43600,0.86406994,-86.70497457519174,10417.635437965393,21.396648,-86.54033,23.363388,121.66,129.7384,,7705952,50656.402,0.011845558,-216.44337,0.4189424,-93.91976,-1.0,0.007875772,0.7875774,0.103551835,-50.81986,4.6736293,436,,100,-70.943,1.1845559,0.86406994,-86.70498,165.62352,30.65447,0.0108043,10.355184,0.000108043
[-0.241  1.128],43700,0.8640096,-87.03795899927616,10421.805985689163,58.52461,-88.26497,20.667072,122.55,74.127014,,7718207,28199.238,0.007931182,-161.16498,0.4189424,-92.410126,-1.0,0.009526816,0.9526816,0.04452296,-51.397938,1.7086829,437,,100,-81.24265,0.79311824,0.8640096,-87.03797,109.767044,59.064114,0.12367827,4.4522963,0.0012367826
[-0.278  1.148],43800,0.8558018,-85.08426536232233,10427.587884187698,11.792825,-75.53233,16.504913,120.75,42.007427,,7730282,10792.897,0.010922139,-127.09169,0.4189424,-89.320656,-1.0,0.007410365,0.74103653,0.064796284,-50.969093,8.4797325,438,,100,-63.195972,1.0922139,0.8558018,-85.08427,76.1226,31.52206,0.005746253,6.4796286,5.7462526e-05
[-0.248  1.185],43900,0.8639492,-86.93737363144756,10433.571961402893,12.417244,-79.87857,19.700735,123.64,86.7003,,7742646,25300.25,0.010155137,-173.63768,0.4189424,-92.725296,-1.0,0.007409054,0.7409054,0.054428384,-59.214783,8.053317,439,,100,-63.453392,1.0155138,0.8639492,-86.93737,114.4229,34.73849,0.0038038644,5.4428387,3.803864e-05
[-0.116  1.198],44000,0.859027,-84.21443593367934,10438.413945436478,99.32159,-89.77633,19.913168,119.27,88.225296,,7754573,30674.156,0.0009891987,-172.43973,0.4189424,-89.962425,-1.0,0.010020916,1.0020918,0.012391616,-50.261543,1.0068305,440,,100,-84.00874,0.09891987,0.859027,-84.21443,122.178185,99.03499,0.74893415,1.2391616,0.0074893413
[-0.116  1.2  ],44100,0.86156756,-85.54127204284072,10442.550888299942,19.132835,-77.10017,17.684448,121.22,49.69967,,7766695,16976.848,0.013925695,-135.24094,0.4189424,-90.04931,-1.0,0.007908045,0.7908046,0.12343357,-50.096024,5.226617,441,,100,-66.794,1.3925694,0.86156756,-85.54127,85.14491,24.384565,0.01240225,12.343357,0.0001240225
[-0.05   1.167],44200,0.86801386,-84.47726955965162,10448.404423236847,78.06793,-88.87094,21.084484,120.3,77.731415,,7778725,28561.252,0.004997892,-162.20868,0.4189424,-89.884224,-1.0,0.009964303,0.99643046,0.027605757,-50.41214,1.2809356,442,,100,-82.751434,0.4997892,0.86801386,-84.47727,111.79654,79.89887,0.30142185,2.7605758,0.0030142185
[-0.097  1.175],44300,0.8588263,-83.5759535934031,10453.559438705444,15.792918,-84.43919,19.350517,118.86,54.73098,,7790611,21688.49,0.013272615,-138.30693,0.4189424,-88.18618,-1.0,0.008800031,0.88000315,0.08301027,-50.406616,6.331952,443,,100,-72.838295,1.3272616,0.8588263,-83.57596,87.900314,30.53615,0.0045349216,8.301027,4.5349214e-05
[0.03  1.153],44400,0.8572474,-83.47834168732166,10457.658560276031,34.099743,-71.96439,17.067257,118.86,51.25881,,7802497,19003.506,0.012909958,-134.73715,0.4189424,-87.96958,-1.0,0.008242749,0.82427484,0.08665825,-51.19622,2.9325733,444,,100,-64.273254,1.290996,0.8572474,-83.47834,83.54093,28.959938,0.038213644,8.665825,0.00038213644
[-0.013  1.181],44500,0.85563487,-80.88464052647352,10463.154247760773,19.996008,-68.52842,16.400589,115.23,59.197086,,7814020,24089.865,0.014120679,-140.08173,0.4189424,-85.55402,-1.0,0.0077009653,0.7700966,0.12117877,-50.32022,5.000998,445,,100,-58.0863,1.4120678,0.85563487,-80.884636,89.761505,22.924324,0.008091596,12.117877,8.091596e-05
[-0.129  1.167],44600,0.86041665,-84.87798433050513,10469.222448825836,10.458126,-78.81558,18.237833,120.85,47.951378,,7826105,17447.533,0.012643444,-132.82936,0.4189424,-89.305626,-1.0,0.008030818,0.8030818,0.08144249,-49.39494,9.561942,446,,100,-65.124245,1.2643445,0.86041665,-84.87799,83.43442,28.746973,0.019092461,8.144249,0.0001909246
[0.026 1.163],44700,0.8658011,-85.54868888944388,10475.839214801788,8.628853,-69.84011,18.44434,121.86,59.120895,,7838291,13673.59,0.010325532,-144.66959,0.4189424,-90.371,-1.0,0.0064229476,0.64229476,0.075874455,-50.65101,11.5890255,447,,100,-53.423653,1.0325533,0.8658011,-85.54868,94.01858,27.898838,0.006252298,7.5874457,6.252298e-05
[-0.064  1.201],44800,0.8572016,-83.47509971633554,10479.949133634567,11.070601,-77.38657,18.988285,118.58,49.05336,,7850149,19154.365,0.014060595,-132.52846,0.4189424,-87.892715,-1.0,0.008056489,0.805649,0.07836657,-60.545998,9.032933,448,,100,-64.109505,1.4060595,0.8572016,-83.4751,71.98246,24.716381,0.0032996049,7.8366575,3.299605e-05
[-0.112  1.164],44900,0.8586862,-84.7946738563478,10484.581331729889,71.01162,-88.10499,20.290016,120.91,61.798107,,7862240,20030.041,0.006390273,-146.59277,0.4189424,-89.6811,-1.0,0.009328443,0.93284434,0.049301777,-52.18045,1.4082202,449,,100,-82.30634,0.6390273,0.8586862,-84.79467,94.41232,68.061134,0.20974137,4.9301777,0.0020974136
[-0.118  1.148],45000,0.8594799,-83.37566808104515,10487.670256376266,81.528564,-83.6722,18.752039,118.68,65.44191,,7874108,20832.857,0.00406209,-148.81758,0.4189424,-88.33625,-1.0,0.009394668,0.9394668,0.020102002,-50.83143,1.2265639,450,,100,-78.17834,0.40620902,0.8594799,-83.37566,97.98615,84.24922,0.3127374,2.0102003,0.003127374
[-0.073  1.151],45100,0.8621444,-85.31814317822456,10492.059151887894,89.29001,-89.09212,16.625315,121.7,51.11117,,7886278,19640.854,0.0036937352,-136.42932,0.4189424,-89.86579,-1.0,0.010022278,1.0022278,0.023028452,-50.616608,1.1199461,451,,100,-84.27946,0.3693735,0.8621444,-85.318146,85.81271,88.04127,0.49788812,2.3028452,0.004978881
[-0.059  1.159],45200,0.86374176,-83.0586875461042,10496.109005212784,7.9046354,-76.19592,14.798263,118.52,46.21122,,7898130,19036.707,0.016584419,-129.26991,0.4189424,-87.36768,-1.0,0.007636929,0.76369286,0.15722324,-60.521015,12.6508045,452,,100,-60.869694,1.6584419,0.86374176,-83.058685,68.7489,17.495104,0.0049210293,15.722324,4.921029e-05
[-0.044  1.115],45300,0.85609174,-86.45166249230505,10500.239248991013,7.3327107,-74.684425,18.404648,122.28,58.963554,,7910358,10056.183,0.009830688,-145.41522,0.4189424,-91.298836,-1.0,0.006163544,0.6163544,0.06310262,-60.56913,13.637522,453,,100,-56.78429,0.98306876,0.85609174,-86.45167,84.84609,28.217184,0.005969786,6.3102617,5.969786e-05
[0.027 1.073],45400,0.8684277,-88.40591603949666,10505.317945718765,44.87456,-90.45838,20.539633,125.59,112.00078,,7922917,46759.367,0.009064708,-200.4067,0.4189424,-95.086136,-1.0,0.0093526635,0.93526644,0.053057685,-50.049606,2.228434,454,,100,-80.48618,0.9064707,0.8684277,-88.405914,150.35709,51.56311,0.074390516,5.3057685,0.00074390514
[0.026 1.097],45500,0.8612937,-89.5361300548911,10509.768055915833,11.4710045,-79.9382,21.793839,126.09,91.016975,,7935526,24645.182,0.009501075,-180.5531,0.4189424,-95.55457,-1.0,0.0071478933,0.71478933,0.057769094,-51.42512,8.717632,455,,100,-62.16838,0.9501075,0.8612937,-89.536125,129.12798,36.142735,0.0102475695,5.7769094,0.00010247569
[0.039 1.137],45600,0.8644492,-90.76846873626113,10513.739107131958,10.319038,-80.43991,21.493244,127.81,79.52428,,7948307,20164.61,0.010759373,-170.29274,0.4189424,-96.444885,-1.0,0.0067524137,0.6752414,0.064862534,-60.072433,9.690825,456,,100,-62.769146,1.0759374,0.8644492,-90.76846,110.22031,28.25689,0.01178316,6.4862537,0.0001178316
[0.09  1.174],45700,0.8631462,-85.61439515262842,10518.194403648376,82.26636,-89.261856,17.838905,122.12,55.340622,,7960519,21830.578,0.0045168786,-140.95502,0.4189424,-90.3129,-1.0,0.010127679,1.0127679,0.023882773,-60.170727,1.2155638,457,,100,-84.081635,0.45168787,0.8631462,-85.614395,80.78429,83.409096,0.21023735,2.3882773,0.0021023734
[0.109 1.184],45800,0.8631965,-85.47986801624297,10522.90987253189,22.661007,-74.54442,20.559002,121.05,93.42049,,7972624,33598.207,0.010918203,-178.90036,0.4189424,-91.44321,-1.0,0.0076996926,0.76996934,0.073968045,-49.946846,4.4128666,458,,100,-62.017326,1.0918202,0.8631965,-85.479866,128.95352,33.214447,0.018923555,7.396805,0.00018923554
[0.071 1.218],45900,0.85830426,-81.08280532449484,10527.512159585953,15.037467,-83.8071,18.320456,115.72,73.66214,,7984196,27530.414,0.013040905,-154.74495,0.4189424,-86.240974,-1.0,0.008807467,0.8807466,0.08718014,-50.37271,6.6500564,459,,100,-70.50538,1.3040905,0.85830426,-81.0828,104.37224,31.324707,0.021944977,8.718014,0.00021944976
[0.122 1.18 ],46000,0.86481327,-87.47779659166932,10531.380240917206,11.264068,-78.27678,19.088945,123.88,60.189835,,7996584,17486.102,0.011181211,-147.66763,0.4189424,-92.400055,-1.0,0.007295657,0.72956574,0.06323828,-51.427994,8.877788,460,,100,-63.610622,1.1181211,0.86481327,-87.477806,96.23964,29.86131,0.010394037,6.3238277,0.000103940365
[0.02  1.154],46100,0.86354005,-88.61334601715207,10535.708148241043,8.425996,-71.606255,21.625683,125.2,64.190186,,8009104,12338.538,0.009677953,-152.80353,0.4189424,-93.7068,-1.0,0.0059628226,0.59628224,0.06287847,-51.334778,11.868033,461,,100,-54.059307,0.9677954,0.86354005,-88.61334,101.46875,27.515707,0.0038495841,6.2878466,3.849584e-05
[0.026 1.196],46200,0.8638356,-85.55941018626093,10539.229045629501,87.670845,-89.07351,17.681791,121.3,60.646427,,8021234,21692.115,0.0036569654,-146.20584,0.4189424,-90.43293,-1.0,0.009845895,0.98458946,0.02120197,-50.875305,1.14063,462,,100,-83.86857,0.36569655,0.8638356,-85.55942,95.330536,87.877075,0.3913733,2.120197,0.003913733
[0.055 1.202],46300,0.86132956,-83.79706789538264,10543.502108097076,8.047839,-66.53507,16.118534,119.52,46.867973,,8033186,9906.697,0.010355955,-130.66504,0.4189424,-88.152565,-1.0,0.0062519168,0.6251917,0.06470718,-59.57386,12.425695,463,,100,-51.18189,1.0355955,0.86132956,-83.79707,71.09118,26.710764,0.0017995425,6.4707184,1.7995424e-05
[0.107 1.159],46400,0.855996,-82.42114246338606,10547.576583623886,9.3466015,-73.97095,20.047842,117.63,67.12546,,8044949,15285.638,0.010729913,-149.5466,0.4189424,-87.40603,-1.0,0.006874759,0.687476,0.05971422,-50.800552,10.699076,464,,100,-57.665665,1.0729913,0.855996,-82.42114,98.74605,29.103603,0.0032016465,5.971422,3.2016465e-05
[0.157 1.117],46500,0.86373544,-90.44686004862189,10551.313670396805,27.582615,-86.33124,19.228771,127.82,70.02976,,8057731,22651.86,0.0106982915,-160.47662,0.4189424,-95.796074,-1.0,0.0082743475,0.8274348,0.0797565,-60.877945,3.625472,465,,100,-76.14596,1.0698292,0.86373544,-90.44687,99.59868,37.429195,0.024445055,7.97565,0.00024445055
[0.266 1.101],46600,0.8586638,-87.24259712919593,10556.526676654816,8.349887,-70.60855,22.425903,124.18,93.71014,,8070149,21029.043,0.008450147,-180.95273,0.4189424,-93.27435,-1.0,0.0061605847,0.6160585,0.062220935,-51.198868,11.97621,466,,100,-49.73465,0.84501463,0.8586638,-87.2426,129.75386,34.705177,0.003413468,6.2220936,3.413468e-05
[0.319 1.14 ],46700,0.86326617,-85.21378937274217,10561.505000829697,14.86272,-67.71982,18.451492,121.48,51.93129,,8082297,16097.649,0.011883924,-137.14508,0.4189424,-89.78529,-1.0,0.00693751,0.693751,0.098505735,-51.454018,6.728244,467,,100,-55.86186,1.1883924,0.86326617,-85.21379,85.69106,25.41713,0.009401255,9.850574,9.4012554e-05
[0.444 1.152],46800,0.86320096,-84.86678813010454,10566.152272224426,7.3515763,-69.00473,17.657059,120.65,50.719208,,8094362,15650.296,0.012480457,-135.586,0.4189424,-89.386314,-1.0,0.006560521,0.6560521,0.10999575,-61.121212,13.602525,468,,100,-52.335968,1.2480457,0.86320096,-84.86679,74.46478,21.649874,0.0012047833,10.999576,1.20478335e-05
[0.449 1.107],46900,0.85593426,-84.82077840536833,10569.875043153763,9.809716,-65.11749,16.706478,120.9,53.5169,,8106452,9221.214,0.0072519802,-138.33768,0.4189424,-89.43203,-1.0,0.0061323964,0.61323965,0.038968097,-61.47751,10.1939745,469,,100,-50.39467,0.72519803,0.85593426,-84.82078,76.86017,41.69326,0.008462344,3.8968098,8.462344e-05
[0.331 1.139],47000,0.8615332,-87.72906509935856,10575.031022548676,11.080478,-70.691734,23.504194,124.63,81.80673,,8118915,22268.94,0.010604976,-169.5358,0.4189424,-93.38026,-1.0,0.006453274,0.64532745,0.090969734,-51.22866,9.024881,470,,100,-53.714733,1.0604975,0.8615332,-87.72907,118.30714,27.022701,0.010662384,9.096973,0.00010662384
[0.27  1.178],47100,0.8685206,-85.11371349483728,10579.846119880676,8.716078,-78.928505,21.294603,120.73,89.28159,,8130988,26386.697,0.009665566,-174.3953,0.4189424,-90.926895,-1.0,0.007364765,0.7364764,0.057804167,-49.9737,11.47305,471,,100,-59.23818,0.9665565,0.8685206,-85.11371,124.42159,36.73215,0.0025621625,5.780417,2.5621624e-05
[0.26  1.222],47200,0.8638846,-83.57576035127043,10583.066123723984,12.23557,-77.38667,17.395632,118.26,45.17381,,8142814,19804.498,0.015603738,-128.74957,0.4189424,-87.8674,-1.0,0.00819277,0.81927705,0.118287936,-51.708317,8.172893,472,,100,-65.11758,1.5603739,0.8638846,-83.57576,77.04126,21.610395,0.00924974,11.828794,9.24974e-05
[0.341 1.184],47300,0.86392736,-83.37266035705805,10586.602460622787,9.529951,-80.40402,17.017021,118.83,46.502506,,8154697,16275.326,0.01378249,-129.87517,0.4189424,-87.70183,-1.0,0.0081955725,0.8195572,0.10192062,-51.830166,10.493234,473,,100,-66.380424,1.378249,0.86392736,-83.37266,78.045,26.122524,0.011666703,10.192062,0.000116667026
[0.294 1.145],47400,0.85614675,-85.41526803195477,10591.127735376358,9.545818,-69.52261,18.164501,121.1,58.35085,,8166807,9835.549,0.008993096,-143.76611,0.4189424,-90.207466,-1.0,0.006076725,0.6076726,0.05003413,-60.597694,10.475791,474,,100,-54.01201,0.8993096,0.85614675,-85.41526,83.16842,31.346228,0.0099092,5.003413,9.9091994e-05
[0.389 1.107],47500,0.86150336,-88.58113752037286,10595.147903442383,70.81283,-92.28544,18.474873,125.69,50.809948,,8179376,19172.773,0.0061815293,-139.39108,0.4189424,-93.227516,-1.0,0.009603541,0.9603541,0.04089331,-61.4109,1.4121735,475,,100,-86.76393,0.618153,0.86150336,-88.58115,77.98018,70.70567,0.24466884,4.089331,0.0024466882
[0.41 1.09],47600,0.86185014,-92.63602922335266,10599.183472633362,8.563053,-67.59933,20.704906,130.79,60.55803,,8192455,10984.139,0.0092942165,-153.19406,0.4189424,-97.742485,-1.0,0.005466987,0.5466987,0.05968959,-61.12903,11.678078,476,,100,-50.148888,0.9294216,0.86185014,-92.636024,92.06503,25.705551,0.009437978,5.968959,9.437978e-05
[0.388 1.133],47700,0.85909003,-85.12807918623089,10604.004699230194,8.11759,-74.82229,18.85046,121.26,70.81049,,8204581,21528.738,0.011508888,-155.93857,0.4189424,-90.32603,-1.0,0.007075674,0.70756745,0.09498577,-51.913017,12.318927,477,,100,-56.578342,1.1508888,0.85909003,-85.128075,104.02555,27.430014,0.0029192832,9.498577,2.9192832e-05
[0.392 1.177],47800,0.8619135,-87.78987263545395,10608.750957250595,92.01279,-91.530365,21.429255,125.32,57.9416,,8217113,21959.27,0.003284861,-145.73148,0.4189424,-92.64758,-1.0,0.009910901,0.99109006,0.021916552,-51.697685,1.0868055,478,,100,-86.466194,0.32848608,0.8619135,-87.78986,94.03379,90.102104,0.41899133,2.1916552,0.004189913
[0.386 1.185],47900,0.860407,-82.80941185101867,10613.567526340485,10.639262,-69.07547,19.239307,117.85,50.28735,,8228898,16820.576,0.013121209,-133.09676,0.4189424,-87.24597,-1.0,0.007017876,0.70178765,0.113053605,-51.032455,9.399148,479,,100,-55.473858,1.3121209,0.860407,-82.80942,82.0643,22.243391,0.005626325,11.305361,5.626325e-05
[0.362 1.227],48000,0.87059593,-83.93910112544894,10618.118450164795,14.377577,-76.45477,18.447607,119.84,74.31357,,8240882,23716.008,0.01143936,-158.25267,0.4189424,-89.21419,-1.0,0.007655397,0.7655397,0.07406053,-51.020557,6.955275,480,,100,-62.54286,1.143936,0.87059593,-83.9391,107.23212,30.93204,0.008346213,7.406053,8.346213e-05
[0.375 1.188],48100,0.8539549,-85.1593744724989,10621.869128704071,44.456833,-84.85937,20.921522,120.47,76.79805,,8252929,23929.951,0.009754926,-161.95743,0.4189424,-90.55795,-1.0,0.008803996,0.88039964,0.08672898,-50.87613,2.249373,481,,100,-76.76263,0.9754925,0.8539549,-85.15938,111.0813,44.88958,0.050652634,8.672898,0.0005065263
[0.425 1.208],48200,0.8634507,-83.37610253334046,10626.030783891678,10.410665,-74.6754,17.248234,119.16,49.41519,,8264845,12261.01,0.012422546,-132.79129,0.4189424,-87.802475,-1.0,0.0071737836,0.71737844,0.08888324,-51.241898,9.605535,482,,100,-60.956818,1.2422546,0.8634507,-83.37611,81.54939,25.008495,0.00848778,8.888325,8.487779e-05
[0.439 1.166],48300,0.8541923,-85.15831287935376,10630.117559194565,8.721879,-74.379944,20.186867,120.83,62.630417,,8276928,17483.252,0.011229406,-147.78873,0.4189424,-90.0846,-1.0,0.0070453095,0.70453095,0.07125881,-51.2502,11.46542,483,,100,-57.69922,1.1229407,0.8541923,-85.15831,96.53853,28.244865,0.0061856,7.1258817,6.1856e-05
[0.462 1.208],48400,0.8651016,-84.01768141046166,10634.067425727844,10.516446,-68.76857,17.011435,119.84,50.16852,,8288912,11877.6455,0.010037704,-134.1862,0.4189424,-88.490555,-1.0,0.0068788487,0.6878849,0.057192132,-60.31041,9.508916,484,,100,-54.975777,1.0037706,0.8651016,-84.017685,73.87579,31.956007,0.0038108178,5.7192135,3.8108177e-05
[0.425 1.169],48500,0.86239374,-87.87565479397773,10638.413591384888,13.4077215,-87.56508,20.610672,124.6,95.80484,,8301372,30415.482,0.010459493,-183.6805,0.4189424,-93.99834,-1.0,0.007930399,0.7930399,0.048636407,-61.50457,7.458389,485,,100,-70.844,1.0459493,0.86239374,-87.875656,122.17593,36.50265,0.0054733483,4.863641,5.4733482e-05
[0.404 1.209],48600,0.85862255,-84.59531268283725,10643.011241674423,7.7661533,-66.7567,21.219604,120.14,65.007866,,8313386,12147.119,0.007716386,-149.60318,0.4189424,-89.58208,-1.0,0.0061668972,0.61668974,0.039773963,-51.43803,12.876388,486,,100,-48.86232,0.77163863,0.85862255,-84.595314,98.165146,38.976486,0.005206766,3.9773962,5.206766e-05
[0.238 1.216],48700,0.85667557,-83.67364703923464,10646.594008207321,6.659913,-65.141754,17.766813,118.66,45.13026,,8325252,8505.544,0.008686217,-128.80391,0.4189424,-87.96711,-1.0,0.0061109657,0.61109656,0.04620746,-50.49446,15.015211,487,,100,-48.504814,0.86862165,0.85667557,-83.67365,78.30945,33.10798,0.0064108726,4.620746,6.4108724e-05
[0.321 1.253],48800,0.86706936,-80.47094431489705,10650.833121061325,79.079346,-83.06967,18.301958,115.16,61.198063,,8336768,19794.69,0.005359819,-141.669,0.4189424,-85.19324,-1.0,0.009577366,0.9577366,0.038953744,-51.101524,1.2645527,488,,100,-77.75933,0.5359819,0.86706936,-80.47094,90.56748,76.15043,0.20980498,3.8953745,0.0020980497
[0.345 1.24 ],48900,0.8553655,-81.66881777569651,10655.17816233635,7.9390054,-67.878204,16.471535,116.26,43.62632,,8348394,11906.04,0.011481301,-125.295135,0.4189424,-85.84532,-1.0,0.0069961213,0.69961214,0.07207668,-51.352386,12.596036,489,,100,-53.055416,1.1481299,0.8553655,-81.66882,73.94275,27.076841,0.006116046,7.207668,6.116046e-05
[0.328 1.285],49000,0.8634984,-77.28078483328223,10658.721225261688,15.089267,-72.66986,15.921403,110.33,65.40276,,8359427,24106.205,0.013598167,-142.68355,0.4189424,-82.0369,-1.0,0.008070793,0.80707926,0.108569995,-51.32818,6.6272273,490,,100,-60.426,1.3598167,0.8634984,-77.280785,91.35537,26.050093,0.010985239,10.856999,0.00010985239
[0.414 1.314],49100,0.86438143,-78.08948728337884,10663.05790424347,13.82591,-64.56471,14.797843,112.46,47.301456,,8370673,14186.744,0.01520173,-125.390945,0.4189424,-82.26918,-1.0,0.007034116,0.7034117,0.14470719,-51.16963,7.232797,491,,100,-53.323887,1.5201731,0.86438143,-78.089485,74.22131,17.63501,0.0071931705,14.470719,7.19317e-05
[0.453 1.35 ],49200,0.8648872,-79.5800955492258,10668.071686267853,9.179761,-69.69862,14.785338,114.18,64.95982,,8382091,15230.374,0.010752911,-144.53992,0.4189424,-84.3981,-1.0,0.006900341,0.6900341,0.06380295,-51.850487,10.89353,492,,100,-53.796658,1.075291,0.8648872,-79.5801,92.68943,29.16857,0.009401103,6.380295,9.4011026e-05
[0.591 1.367],49300,0.86130667,-74.65174041494727,10672.402013540268,17.409374,-71.62082,14.303563,107.42,48.084686,,8392833,16960.688,0.013457152,-122.73643,0.4189424,-78.74295,-1.0,0.008469756,0.84697556,0.09914005,-51.208694,5.744032,493,,100,-61.81552,1.3457152,0.86130667,-74.65174,71.52773,28.373325,0.0095140245,9.914005,9.514024e-05
[0.658 1.331],49400,0.8636554,-79.7270244295895,10676.149378061295,5.604934,-66.92649,13.85844,114.51,40.494488,,8404284,7909.3984,0.009412724,-120.22151,0.4189424,-83.73441,-1.0,0.006370848,0.6370848,0.048511554,-50.937294,17.841423,494,,100,-49.99966,0.9412723,0.8636554,-79.72702,69.28422,31.417772,0.006416656,4.8511553,6.416656e-05
[0.803 1.351],49500,0.85785615,-82.31460008904338,10680.92229771614,85.87086,-83.48925,18.279802,117.65,75.5196,,8416049,23396.191,0.0045618685,-157.8342,0.4189424,-87.57574,-1.0,0.009385142,0.9385141,0.03662563,-53.040092,1.1645395,495,,100,-77.81175,0.45618686,0.85785615,-82.3146,104.794106,80.88863,0.23924655,3.662563,0.0023924655
[0.779 1.361],49600,0.86331606,-81.03080049097538,10685.00026679039,12.360922,-65.70825,18.34486,116.26,57.98977,,8427675,13055.744,0.010819762,-139.02057,0.4189424,-85.66482,-1.0,0.00655253,0.65525305,0.063279726,-51.860435,8.090012,496,,100,-52.527737,1.0819762,0.86331606,-81.03081,87.16013,26.834301,0.008971125,6.3279724,8.971125e-05
[0.631 1.369],49700,0.8654337,-81.43355222404003,10688.72327208519,33.9623,-82.51546,20.684143,116.01,102.97425,,8439276,52290.695,0.011652538,-184.4078,0.4189424,-87.580475,-1.0,0.0095458655,0.95458657,0.08518545,-50.841873,2.9444416,497,,100,-71.96771,1.1652538,0.8654337,-81.43355,133.56593,40.159306,0.038277164,8.518545,0.00038277163
[0.556 1.351],49800,0.8597557,-77.84914368897677,10693.258600711823,22.018946,-77.81879,16.045738,111.88,75.10203,,8450464,34206.105,0.013216505,-152.95117,0.4189424,-82.94752,-1.0,0.009193902,0.91939026,0.10514628,-51.828014,4.5415435,498,,100,-66.9537,1.3216504,0.8597557,-77.849144,101.12315,32.610565,0.018227607,10.514628,0.00018227607
[0.572 1.385],49900,0.8590882,-78.73346878021955,10699.46518111229,7.4755387,-71.051865,16.221228,112.66,57.172718,,8461730,16286.784,0.010947049,-135.90619,0.4189424,-83.26367,-1.0,0.0073323552,0.73323554,0.079978295,-51.52008,13.376963,499,,100,-54.482845,1.0947049,0.8590882,-78.73347,84.38611,30.969484,0.0011692455,7.99783,1.1692454e-05
