InitialBound,EpThisIter,InitialReturnMin,OptimizationReturnMean,OptimizationReturnMax,MinIW,Bound,MeanEntropy,Weights,MaxIW,LearnableVariance,MeanIWNorm,InitialReturnMean,StdIW,MinIWNorm,StdIWNorm,ESSRenyi,TimeElapsed,OptimizationReturnMin,Iteration,InitialReturnStd,InitialReturnMax,EpisodesSoFar,VarianceInit,EpLenMean,ReturnStepMax,MeanIW,EpRewMean,ESSClassic,TimestepsSoFar,EmpiricalD2,ReturnStepMaxmin,MaxIWNorm,ReturnMeanIW,J_sample_variance
-75.90998,100,-124.67586,52.92174,74.26414,0.003447579,-56.729725,0.4189424,[-0.137  1.647],3.139579,,0.005954232,-71.75411,0.7243851,3.447579e-05,0.0072438507,7.258234,5985.75270819664,,216,16.31582,-50.41172,21600,-1.0,102.97,0.86029255,0.5954232,-71.75411540493369,40.321156,4372252,13.777456,0.86029255,0.03139579,-41.303997,7282.69
-72.183395,100,-96.83389,27.878296,47.006607,0.009820452,-50.733932,0.4189424,[-0.203  1.692],8.0673,,0.005830506,-68.9556,1.059037,9.820452e-05,0.010590371,6.610111,6003.12087059021,,217,11.703855,-49.827286,21700,-1.0,99.47,0.85739034,0.58305067,-68.95559571385384,23.260098,4382199,15.128339,0.85739034,0.080672994,-38.179363,4415.154
-73.306046,100,-115.386215,45.926376,65.27987,0.44468087,-72.87054,0.4189424,[-0.131  1.733],1.7919127,,0.0099493405,-69.45984,0.21498257,0.0044468087,0.0021498257,96.15391,6018.967853307724,,218,13.708062,-50.106346,21800,-1.0,99.3,0.86140555,0.9949341,-69.45983860194683,95.53934,4392129,1.0399994,0.86140555,0.017919127,-68.94816,13604.965
-71.910515,100,-92.42163,23.591835,42.911263,0.0017597934,-59.707447,0.4189424,[-0.11  1.73],8.522595,,0.0068840804,-68.829796,1.1689754,1.7597933e-05,0.011689752,5.8301344,6034.872714281082,,219,12.021676,-49.51037,21900,-1.0,99.54,0.8588797,0.68840796,-68.82979450643063,25.750013,4402083,17.152264,0.8588797,0.085225955,-46.94855,4967.761
-71.94282,100,-94.97191,26.194822,45.734024,0.0028745653,-57.697845,0.4189424,[-0.088  1.777],6.5104685,,0.0066224826,-68.77709,1.0411355,2.8745653e-05,0.010411356,6.6479306,6052.921817779541,,220,10.074878,-49.237885,22000,-1.0,99.61,0.85722935,0.6622483,-68.77708838999271,28.805414,4412044,15.042275,0.85722935,0.065104686,-45.419758,4858.0264
-71.70501,100,-108.13211,40.031498,58.775894,0.0053309454,-59.677086,0.4189424,[-0.134  1.733],5.416959,,0.0072092665,-68.10062,1.030495,5.3309454e-05,0.01030495,7.9497337,6066.355827093124,,221,12.719775,-49.356216,22100,-1.0,98.48,0.85714036,0.72092664,-68.10061491414905,32.86021,4421892,12.579038,0.85714036,0.054169588,-46.89337,8507.657
-72.37871,100,-107.431526,38.633873,57.88261,0.030136336,-63.79765,0.4189424,[-0.177  1.779],10.407341,,0.008538171,-68.79765,1.3278455,0.00030136335,0.013278454,25.90564,6081.82750749588,,222,12.597407,-49.548916,22200,-1.0,98.73,0.862258,0.85381716,-68.797654171139,29.251678,4431765,3.8601632,0.862258,0.104073405,-56.761852,12306.733
-75.415955,100,-108.53008,36.731796,58.57701,0.0056055607,-68.73301,0.4189424,[-0.05   1.765],10.415873,,0.00789666,-71.79829,1.3931059,5.6055607e-05,0.013931058,8.174308,6099.163388490677,,223,14.158761,-49.95307,22300,-1.0,103.79,0.86238474,0.789666,-71.7982879921794,24.317295,4442144,12.233452,0.86238474,0.10415872,-56.07972,11202.454
-74.491005,100,-113.604454,42.900265,63.651554,0.0099124,-66.3054,0.4189424,[-0.116  1.726],5.426445,,0.0077787787,-70.704185,1.1941797,9.9123994e-05,0.011941795,9.690658,6116.029279708862,,224,13.660971,-49.9529,22400,-1.0,102.05,0.8682804,0.7778778,-70.70418940842151,29.790573,4452349,10.319217,0.8682804,0.05426445,-54.140804,11340.576
-73.97048,100,-125.5863,55.802032,75.75713,0.125277,-73.051285,0.4189424,[-0.033  1.685],4.638071,,0.009988844,-69.78427,0.6596198,0.00125277,0.006596198,69.930534,6130.178829431534,,225,12.569789,-49.82917,22500,-1.0,100.84,0.86137915,0.9988845,-69.78427296817303,69.63446,4462433,1.4299905,0.86137915,0.04638071,-68.04532,17926.158
-77.83711,100,-131.35571,57.897118,81.508705,0.0007900672,-53.72132,0.4189424,[-0.089  1.678],5.6530495,,0.0055463417,-73.458595,0.8098272,7.900671e-06,0.008098272,8.073649,6143.228707551956,,226,15.304678,-49.847008,22600,-1.0,105.26,0.8622453,0.55463415,-73.45859678834677,31.929268,4472959,12.385973,0.8622453,0.056530494,-38.311672,8285.288
-77.9026,100,-110.6461,36.431694,59.998512,0.0072863055,-68.448105,0.4189424,[-0.083  1.633],6.212331,,0.0077290656,-74.21441,1.0763912,7.2863055e-05,0.0107639115,13.251864,6157.48991560936,,227,15.06798,-50.64759,22700,-1.0,106.64,0.85991704,0.7729064,-74.21440735191106,34.019558,4483623,7.5461082,0.85991704,0.062123306,-58.316547,9410.519
-72.16225,100,-103.39829,34.682655,53.43695,0.08979934,-64.80373,0.4189424,[-0.023  1.668],4.863481,,0.008630491,-68.71564,0.74711806,0.00089799333,0.00747118,49.98768,6170.6764097213745,,228,12.2530575,-49.96134,22800,-1.0,98.92,0.86421794,0.8630491,-68.71563819617033,57.16281,4493515,2.000493,0.86421794,0.04863481,-59.928883,8691.736
-72.65787,100,-115.69706,46.895756,65.381195,0.004922569,-59.40081,0.4189424,[-0.112  1.68 ],5.4410067,,0.0067507084,-68.8013,0.9601481,4.9225688e-05,0.009601481,6.8571033,6183.7358503341675,,229,12.588831,-50.31586,22900,-1.0,98.88,0.85676193,0.6750708,-68.80130363151432,33.080643,4503403,14.583417,0.85676193,0.054410066,-44.673252,8542.506
-72.039604,100,-104.37314,35.812645,55.265133,0.004738306,-51.353794,0.4189424,[-0.102  1.727],4.3995447,,0.005511278,-68.5605,0.79690564,4.7383062e-05,0.007969056,6.279573,6196.90495800972,,230,11.595379,-49.108006,23000,-1.0,98.44,0.8556701,0.5511278,-68.560496083349,32.354244,4513247,15.924649,0.8556701,0.043995447,-37.470184,4341.17
-74.75346,100,-135.54416,65.30884,95.34622,0.027601892,-71.236435,0.4189424,[-0.007  1.765],7.1094427,,0.009073439,-70.23533,1.0651883,0.00027601892,0.010651883,30.207067,6210.629732131958,,231,13.438088,-40.197933,23100,-1.0,101.23,0.8661063,0.9073439,-70.23532655954361,42.0488,4523370,3.3104835,0.8661063,0.07109442,-63.0158,19902.684
-73.946205,100,-117.43056,47.398697,68.00166,0.0026614948,-58.917183,0.4189424,[0.1   1.775],5.9799957,,0.0070472746,-70.03185,0.9555123,2.6614947e-05,0.009555124,7.5937204,6223.966775178909,,232,14.63755,-49.428894,23200,-1.0,100.72,0.86005914,0.7047275,-70.03185576751828,35.231625,4533442,13.168776,0.86005914,0.059799954,-44.712467,10462.187
-72.86143,100,-109.17041,39.947994,58.99289,0.0026179743,-62.39154,0.4189424,[-0.031  1.811],5.6248674,,0.0073469756,-69.22241,1.0727129,2.6179743e-05,0.010727128,8.790215,6241.626512289047,,233,12.267926,-50.17752,23300,-1.0,100.03,0.86861885,0.73469764,-69.22241487368942,31.930357,4543445,11.3762865,0.86861885,0.056248672,-50.1176,8846.21
-74.74696,100,-115.82551,44.93939,65.89841,0.67501664,-74.47791,0.4189424,[0.11  1.781],1.788669,,0.0099405525,-70.886116,0.1838982,0.0067501664,0.001838982,97.444305,6254.612373590469,,234,10.902079,-49.9271,23400,-1.0,102.7,0.8635223,0.9940553,-70.88611587882042,96.69083,4553715,1.0262272,0.8635223,0.017886689,-70.56676,13567.143
-72.76391,100,-104.88337,35.615574,55.067627,0.0021193137,-53.61715,0.4189424,[0.111 1.776],7.929415,,0.0055916007,-69.26779,0.998732,2.1193136e-05,0.009987319,5.336723,6269.879338026047,,235,12.950866,-49.815742,23500,-1.0,99.52,0.86412436,0.55916005,-69.26779436126351,23.864887,4563667,18.73809,0.86412436,0.07929415,-38.483345,4682.162
-71.80689,100,-103.78502,35.43763,53.75271,0.0063954964,-61.081238,0.4189424,[0.208 1.815],6.864416,,0.007902476,-68.34738,1.2448376,6.395496e-05,0.012448377,15.5745735,6283.799894332886,,236,11.125602,-50.03231,23600,-1.0,99.09,0.85413677,0.7902477,-68.34738814249634,28.72397,4573576,6.4207215,0.85413677,0.06864416,-52.31516,9458.652
-73.19503,100,-110.28078,40.761772,59.683258,0.002164401,-56.828575,0.4189424,[0.343 1.826],6.3797727,,0.006035799,-69.519005,0.9793712,2.1644011e-05,0.009793712,6.0294476,6298.369260787964,,237,12.8273115,-50.59752,23700,-1.0,100.16,0.8671273,0.60357994,-69.51900199368596,27.526646,4583592,16.585268,0.8671273,0.06379773,-41.857956,6592.828
-73.30627,100,-102.769264,32.88864,52.897438,0.0035730915,-55.472973,0.4189424,[0.193 1.805],4.6422276,,0.0058665015,-69.88063,0.8489596,3.5730915e-05,0.008489597,5.439649,6313.891389131546,,238,13.438715,-49.871826,23800,-1.0,100.38,0.8686042,0.58665013,-69.8806256993115,32.318657,4593630,18.38354,0.8686042,0.046422277,-40.78518,4604.5146
-71.1576,100,-105.14101,37.488106,55.291443,0.007437654,-53.484116,0.4189424,[0.184 1.755],4.589413,,0.0057491,-67.65291,0.7515107,7.4376534e-05,0.007515107,5.3387074,6327.940420150757,,239,11.488402,-49.849564,23900,-1.0,97.81,0.86848545,0.57491,-67.6528996360302,36.91782,4603411,18.731125,0.86848545,0.04589413,-38.315956,4732.495
-71.957115,100,-110.67548,42.40756,60.543797,0.007138054,-50.866203,0.4189424,[0.029 1.79 ],4.3992195,,0.005393086,-68.26793,0.75259453,7.1380535e-05,0.007525945,6.8794956,6340.6794056892395,,240,12.81919,-50.131687,24000,-1.0,98.3,0.8587904,0.5393086,-68.26792881980538,33.92861,4613241,14.53595,0.8587904,0.043992195,-36.80081,4774.3027
-72.63807,100,-104.8965,35.754982,54.168938,0.0039002995,-44.69412,0.4189424,[0.058 1.836],4.0608597,,0.004958142,-69.14152,0.75334036,3.9002996e-05,0.0075334036,11.43722,6352.490209341049,,241,12.658611,-50.727562,24100,-1.0,99.16,0.85728073,0.4958142,-69.14151703372598,30.224466,4623157,8.743383,0.85728073,0.040608596,-34.355095,3444.9978
-72.162476,100,-111.42712,42.97887,61.211166,0.34663048,-70.68827,0.4189424,[-0.106  1.846],2.3793044,,0.009830969,-68.44825,0.37186435,0.0034663049,0.0037186432,90.58112,6364.684309244156,,242,12.787275,-50.21595,24200,-1.0,98.58,0.8578867,0.98309684,-68.448243380934,87.48299,4633015,1.1039828,0.8578867,0.023793044,-66.7857,12535.138
-70.824,100,-86.91527,18.988445,37.272133,0.0021701534,-52.40432,0.4189424,[-0.099  1.855],5.5159354,,0.005946887,-67.92683,0.9549256,2.1701533e-05,0.0095492555,5.547926,6379.851618051529,,243,10.942009,-49.643135,24300,-1.0,98.14,0.8642562,0.59468865,-67.92682353004813,27.945011,4642829,18.024754,0.8642562,0.055159353,-40.104195,3321.6877
-73.78073,100,-125.047806,55.435333,75.34969,0.011526696,-52.611282,0.4189424,[0.028 1.885],3.3053498,,0.0052676373,-69.612465,0.6480294,0.000115266965,0.0064802933,6.777907,6397.1359894275665,,244,13.990633,-49.698112,24400,-1.0,101.01,0.8656001,0.52676374,-69.61246979832649,39.786526,4652930,14.753818,0.8656001,0.0330535,-36.600704,5722.893
-72.36743,100,-98.664604,29.585987,48.28145,0.01052041,-65.44457,0.4189424,[0.155 1.848],8.958979,,0.008789878,-69.07862,1.374517,0.0001052041,0.01374517,20.765903,6410.663689136505,,245,11.913737,-50.383156,24500,-1.0,100.82,0.8694341,0.8789878,-69.07861671566963,29.02494,4663012,4.815586,0.8694341,0.08958978,-58.227436,11182.168
-74.68102,100,-106.41557,35.28174,56.23082,0.0004205255,-53.65591,0.4189424,[0.114 1.816],4.9022183,,0.0054401825,-71.133835,0.79650676,4.2052548e-06,0.0079650665,5.983336,6423.8451154232025,,246,12.17164,-50.184753,24600,-1.0,102.59,0.8542969,0.54401827,-71.1338363417983,31.810259,4673271,16.713085,0.8542969,0.049022183,-39.154434,4247.7637
-71.46793,100,-111.754295,44.011505,62.236034,0.014886931,-65.32134,0.4189424,[-0.039  1.848],6.983073,,0.009116482,-67.74279,1.1772115,0.00014886931,0.011772116,28.682419,6438.797897577286,,247,11.7037115,-49.51826,24700,-1.0,98.22,0.86035657,0.91164804,-67.74279065355658,37.488884,4683093,3.4864564,0.86035657,0.06983073,-58.365734,14604.937
-75.706535,100,-112.1326,40.16382,61.49656,0.029055804,-59.822746,0.4189424,[0.083 1.849],4.0245175,,0.0074049495,-71.96878,0.72731566,0.00029055803,0.0072731567,27.40496,6454.132520198822,,248,12.787991,-50.63604,24800,-1.0,103.69,0.86947227,0.7404949,-71.96877924665809,50.897808,4693462,3.6489744,0.86947227,0.040245175,-52.68278,8132.6426
-71.87008,100,-103.57985,35.162426,53.937325,0.04457906,-58.41553,0.4189424,[-0.024  1.87 ],3.622632,,0.007708119,-68.41742,0.7516579,0.0004457906,0.0075165783,32.951904,6467.886377811432,,249,12.779872,-49.642525,24900,-1.0,99.12,0.8638793,0.77081186,-68.41742410987615,51.25789,4703374,3.034726,0.8638793,0.03622632,-52.400833,7328.9395
-73.58517,100,-116.61328,46.91522,66.359314,0.032414626,-52.416134,0.4189424,[0.09  1.872],8.323191,,0.0068170107,-69.69806,1.0515095,0.00032414627,0.010515095,23.562233,6481.989056348801,,250,14.369032,-50.253967,25000,-1.0,100.42,0.86373216,0.68170106,-69.69806098118424,29.592447,4713416,4.24408,0.86373216,0.0832319,-44.408234,10658.384
-73.173615,100,-104.300735,34.603813,54.020523,0.004801865,-59.125793,0.4189424,[0.158 1.839],9.217999,,0.0059991456,-69.69692,1.1241586,4.801865e-05,0.011241585,4.490597,6496.060654878616,,251,11.395631,-50.280212,25100,-1.0,100.66,0.8582977,0.59991455,-69.69692036703229,22.166222,4723482,22.268755,0.8582977,0.09217999,-42.71936,5306.6484
-72.39752,100,-115.51091,46.963757,75.12796,0.021544196,-68.05569,0.4189424,[0.14  1.891],8.631697,,0.00857798,-68.54716,1.341145,0.00021544195,0.013411451,14.604643,6512.343380451202,,252,13.329989,-40.38295,25200,-1.0,99.17,0.86006737,0.857798,-68.5471578221023,29.032194,4733399,6.8471375,0.86006737,0.086316966,-57.980427,14389.463
-73.8214,100,-106.63069,36.363655,56.587555,0.001885034,-53.324654,0.4189424,[0.064 1.859],4.8984294,,0.005812386,-70.267044,0.81919503,1.885034e-05,0.00819195,5.7855425,6525.220870018005,,253,13.529124,-50.043137,25300,-1.0,101.24,0.86261696,0.5812387,-70.26703732088208,33.485188,4743523,17.284464,0.86261696,0.048984293,-38.54756,5280.8125
-68.282005,100,-102.34021,37.46954,52.414143,0.5187028,-67.84676,0.4189424,[0.035 1.908],1.5812914,,0.009875622,-64.87067,0.25310007,0.005187028,0.0025310004,94.78262,6539.319478273392,,254,11.552437,-49.926067,25400,-1.0,93.65,0.8629686,0.9875622,-64.87067015498877,93.8365,4752888,1.0550457,0.8629686,0.015812915,-64.34279,10539.109
-70.25213,100,-103.77173,36.97866,53.953644,0.12788188,-67.10692,0.4189424,[0.057 1.911],6.9698195,,0.009334793,-66.79307,0.9347921,0.0012788188,0.009347919,48.94616,6550.452771425247,,255,11.696061,-49.818085,25500,-1.0,96.47,0.8615223,0.9334795,-66.79306961908937,49.92975,4762535,2.0430613,0.8615223,0.06969819,-62.162693,10584.267
-73.93567,100,-125.14073,55.376415,75.40629,0.017387796,-66.34787,0.4189424,[0.025 1.888],11.741393,,0.008077474,-69.76431,1.4537015,0.00017387795,0.014537013,13.020066,6563.733247995377,,256,13.090895,-49.734444,25600,-1.0,100.8,0.866245,0.8077474,-69.76431345880032,23.590954,4772615,7.6804523,0.866245,0.11741393,-54.787525,19033.37
-72.30119,100,-105.46469,36.678986,55.27169,0.014719261,-63.79159,0.4189424,[-0.043  1.928],7.9206724,,0.007962725,-68.785706,1.2712959,0.00014719261,0.012712958,15.75659,6576.858340263367,,257,12.550836,-50.193,25700,-1.0,99.83,0.8649954,0.7962726,-68.78570590540767,28.176956,4782598,6.346551,0.8649954,0.07920672,-54.93524,9069.38
-72.83329,100,-122.84474,54.106274,73.14107,0.012944676,-60.80547,0.4189424,[-0.04   1.967],5.7206306,,0.0068568084,-68.73847,0.95429647,0.00012944675,0.009542964,9.683309,6592.4602789878845,,258,12.634615,-49.70367,25800,-1.0,99.08,0.85830367,0.68568087,-68.73847103074193,34.04871,4792506,10.327048,0.85830367,0.057206307,-47.646454,9420.027
-72.40595,100,-106.74549,37.89772,66.03323,0.0069581736,-67.26881,0.4189424,[0.127 1.954],7.6148906,,0.008072468,-68.84777,1.3945405,6.9581736e-05,0.013945405,9.69705,6604.3502316474915,,259,12.227049,-40.712257,25900,-1.0,99.9,0.86263084,0.807247,-68.8477690090239,25.098211,4802496,10.312414,0.86263084,0.076148905,-55.84243,10084.724
-70.756714,100,-106.50019,39.29348,56.462433,0.021373,-64.05772,0.4189424,[0.042 1.919],4.038153,,0.008700838,-67.2067,0.77541137,0.00021372999,0.007754113,47.4243,6616.622763872147,,260,12.420568,-50.037758,26000,-1.0,96.95,0.8689195,0.8700837,-67.20671025499702,55.73444,4812191,2.1086235,0.8689195,0.040381532,-58.902714,9502.547
-72.60603,100,-107.843895,38.832664,57.92932,0.0014849249,-46.482185,0.4189424,[0.117 1.899],4.5124598,,0.0051873014,-69.01124,0.7978587,1.4849249e-05,0.0079785865,7.551304,6627.04980802536,,261,13.54235,-49.914574,26100,-1.0,99.93,0.8642029,0.51873016,-69.01123254582286,29.711058,4822184,13.242746,0.8642029,0.045124598,-33.40051,4686.1685
-73.06565,100,-108.54215,39.094574,58.43598,0.67858195,-72.77038,0.4189424,[-0.041  1.924],1.3391572,,0.009937302,-69.44758,0.12538959,0.0067858193,0.0012538959,98.31906,6637.412506580353,,262,12.886429,-50.10617,26200,-1.0,100.2,0.8680028,0.99373025,-69.44757831126452,98.43281,4832204,1.0170968,0.8680028,0.013391572,-69.121506,11933.949
-69.15129,100,-96.82782,30.90412,47.004025,0.01855325,-54.720512,0.4189424,[-0.055  1.925],10.815177,,0.0077025862,-65.9237,1.4006526,0.0001855325,0.014006526,24.702196,6647.334131240845,,263,11.399072,-49.823795,26300,-1.0,95.46,0.8634517,0.7702587,-65.92370224520565,23.219929,4841750,4.048223,0.8634517,0.10815176,-48.22653,8712.539
-72.79244,100,-103.40505,34.05944,53.468773,0.002304169,-59.124477,0.4189424,[-0.135  1.901],5.6187396,,0.00625842,-69.34561,0.9432881,2.3041688e-05,0.00943288,4.897224,6657.648546218872,,264,11.735736,-49.93628,26400,-1.0,100.81,0.8584764,0.6258421,-69.34561016991735,30.564749,4851831,20.419731,0.8584764,0.056187395,-43.54885,5291.064
-71.66784,100,-99.26833,30.909441,49.293877,0.0028262946,-46.677574,0.4189424,[-0.181  1.855],7.6729937,,0.004916137,-68.358894,0.88698035,2.8262946e-05,0.008869803,5.869199,6667.677688121796,,265,11.159568,-49.974457,26500,-1.0,98.87,0.86837816,0.4916137,-68.35889177203178,23.500566,4861718,17.038101,0.86837816,0.07672994,-33.01917,3208.7908
-72.10222,100,-105.34859,36.757984,65.36975,0.0013989812,-61.54027,0.4189424,[-0.321  1.83 ],5.757268,,0.0075241416,-68.5906,1.103145,1.3989812e-05,0.011031451,8.476464,6677.853837251663,,266,12.177417,-39.978836,26600,-1.0,99.59,0.8568797,0.75241417,-68.59060226172208,31.750381,4871677,11.797372,0.8568797,0.057572678,-49.478806,8365.3955
-73.23434,100,-124.17644,55.08131,74.757675,0.0027102893,-53.514744,0.4189424,[-0.39   1.873],4.855708,,0.0060633505,-69.09512,0.8135728,2.7102893e-05,0.008135728,9.258053,6690.796379566193,,267,15.158836,-49.418762,26700,-1.0,99.61,0.8621366,0.60633504,-69.09512987241149,35.709267,4881638,10.801408,0.8621366,0.04855708,-39.91101,8282.73
-73.29807,100,-110.74216,41.135487,61.899414,0.0064041386,-46.447445,0.4189424,[-0.481  1.914],8.950079,,0.005094518,-69.60667,1.0192358,6.4041385e-05,0.010192357,8.3295355,6703.213412284851,,268,13.281975,-48.842743,26800,-1.0,100.19,0.8602976,0.50945187,-69.60666721493006,19.989578,4891657,12.005471,0.8602976,0.089500785,-33.657127,5674.3594
-73.33369,100,-98.151215,28.089233,48.17327,0.0072902082,-61.25836,0.4189424,[-0.309  1.913],5.2122316,,0.0072963727,-70.06198,1.1059972,7.290208e-05,0.0110599715,7.946509,6718.701808929443,,269,10.760037,-49.977943,26900,-1.0,101.4,0.85903746,0.7296372,-70.06198153018951,30.324127,4901797,12.584143,0.85903746,0.052122314,-49.652264,6430.2
-69.442894,100,-97.74271,31.5579,48.302322,0.002251888,-39.926132,0.4189424,[-0.426  1.951],4.684106,,0.0040765665,-66.18481,0.6246327,2.251888e-05,0.0062463274,6.1284246,6730.094200134277,,270,11.495805,-49.440384,27000,-1.0,95.68,0.8674785,0.40765667,-66.18480581462383,29.870398,4911365,16.317408,0.8674785,0.04684106,-26.765137,1962.3586
-73.40246,100,-110.532486,40.814445,61.168526,0.0041222274,-60.981003,0.4189424,[-0.604  1.945],5.485735,,0.006422728,-69.71804,1.0320606,4.1222273e-05,0.010320607,5.3902903,6744.075484037399,,271,13.537348,-49.36396,27100,-1.0,100.89,0.8697827,0.6422728,-69.71803792893887,27.91666,4921454,18.551876,0.8697827,0.054857347,-45.111526,6962.6084
-73.64489,100,-120.7773,51.15832,70.94078,0.0034717717,-63.71694,0.4189424,[-0.636  1.899],7.961792,,0.0074179093,-69.61898,1.1250979,3.4717716e-05,0.011250978,9.557405,6757.9340052604675,,272,12.838309,-49.836517,27200,-1.0,100.58,0.86104333,0.74179095,-69.6189789019525,30.298666,4931512,10.463091,0.86104333,0.07961792,-50.69445,12048.344
-68.52916,100,-95.989655,30.660147,46.693497,0.0011217912,-58.597336,0.4189424,[-0.623  1.942],5.2773695,,0.0072581116,-65.329506,1.0799038,1.1217911e-05,0.010799037,6.1158934,6771.7082006931305,,273,11.25473,-49.296158,27300,-1.0,94.31,0.8570696,0.72581124,-65.32950577542186,31.116585,4940943,16.350842,0.8570696,0.052773695,-45.659153,6337.1914
-69.62381,100,-113.06996,47.215153,63.848976,0.011270564,-51.678482,0.4189424,[-0.738  1.908],8.672584,,0.0058361525,-65.85481,1.0850016,0.00011270564,0.010850016,9.48213,6787.241329431534,,274,12.257505,-49.220985,27400,-1.0,94.72,0.853441,0.5836153,-65.85481262564659,22.440302,4950415,10.546154,0.853441,0.08672583,-39.438717,6873.498
-71.43144,100,-109.54117,41.761093,59.7651,0.005582053,-48.328636,0.4189424,[-0.563  1.899],4.8570857,,0.004911674,-67.780075,0.70965856,5.5820532e-05,0.007096586,6.5274453,6801.293486356735,,275,11.287102,-49.77607,27500,-1.0,97.94,0.8698981,0.49116743,-67.78007390975952,32.387993,4960209,15.319929,0.8698981,0.048570856,-34.036915,3784.9922
-71.37851,100,-122.49841,55.20319,73.900604,0.009123556,-62.181988,0.4189424,[-0.505  1.852],12.739225,,0.0074408944,-67.29523,1.421168,9.123556e-05,0.014211679,12.612809,6817.232530117035,,276,12.884038,-48.59781,27600,-1.0,96.63,0.86012024,0.7440895,-67.29522817984224,21.515186,4969872,7.9284477,0.86012024,0.12739225,-50.68449,13686.465
-72.27944,100,-111.74349,43.188828,62.72321,0.006129216,-47.71724,0.4189424,[-0.555  1.813],5.8508606,,0.005313756,-68.55466,0.863658,6.129216e-05,0.00863658,7.6268835,6831.276605844498,,277,12.825285,-49.020283,27700,-1.0,99.35,0.8616181,0.5313756,-68.55466208070517,27.459845,4979807,13.111515,0.8616181,0.058508605,-34.229866,5898.3916
-72.69932,100,-126.40955,57.923885,77.672485,0.05961389,-65.19663,0.4189424,[-0.549  1.859],3.8375874,,0.008879386,-68.485664,0.64343613,0.0005961389,0.0064343615,55.228737,6847.23654961586,,278,14.22873,-48.737064,27800,-1.0,98.69,0.8633064,0.8879387,-68.48566114023328,65.56932,4989676,1.8106515,0.8633064,0.038375873,-59.526722,14561.874
-72.88934,100,-122.790955,53.99464,72.957,0.00058426266,-63.561615,0.4189424,[-0.466  1.848],5.290414,,0.007074843,-68.79631,1.0333369,5.8426263e-06,0.010333368,7.5671363,6863.235576868057,,279,13.357784,-49.833954,27900,-1.0,99.12,0.86220455,0.70748436,-68.79631468370557,31.915327,4999588,13.215039,0.86220455,0.052904136,-48.682423,10684.861
-70.768036,100,-108.105896,40.941402,59.07106,0.009663848,-59.46057,0.4189424,[-0.436  1.802],7.485741,,0.0072657894,-67.16449,1.2215421,9.663848e-05,0.01221542,8.757848,6877.222720623016,,280,11.315359,-49.034836,28000,-1.0,96.9,0.858762,0.72657895,-67.16449678182602,26.133442,5009278,11.41833,0.858762,0.07485741,-47.283875,9473.251
-75.37217,100,-121.64455,50.327187,72.658295,0.026005017,-67.08989,0.4189424,[-0.572  1.835],9.905776,,0.00889546,-71.31735,1.3084985,0.00026005015,0.013084985,26.597477,6894.199164390564,,281,14.164401,-48.98625,28100,-1.0,102.32,0.86104643,0.88954604,-71.31735863953828,31.607931,5019510,3.7597551,0.86104643,0.09905776,-59.227562,19057.645
-73.67722,100,-108.660774,38.605568,59.26697,0.13841742,-69.541336,0.4189424,[-0.586  1.869],3.8988867,,0.009237439,-70.05521,0.57389975,0.0013841742,0.0057389974,73.164536,6913.372906923294,,282,13.228225,-49.393803,28200,-1.0,101.27,0.86365193,0.923744,-70.05520447909832,72.15093,5029637,1.3667824,0.86365193,0.038988866,-65.30685,10797.793
-72.689545,100,-104.91669,35.724358,55.65285,0.00023397099,-53.662945,0.4189424,[-0.642  1.878],6.638768,,0.005956164,-69.19233,0.99637353,2.33971e-06,0.009963736,7.7557425,6929.573704242706,,283,11.849212,-49.263836,28300,-1.0,99.37,0.8547874,0.5956164,-69.19232768833638,26.326817,5039574,12.893672,0.8547874,0.06638768,-41.1052,5204.618
-72.33144,100,-103.22437,34.333744,53.89982,0.008587265,-63.88115,0.4189424,[-0.692  1.836],7.772106,,0.0076907813,-68.89063,1.2867134,8.587265e-05,0.012867134,12.7882,6944.693104028702,,284,13.339439,-49.324554,28400,-1.0,99.49,0.8614348,0.7690781,-68.89062931895256,26.321827,5049523,7.819709,0.8614348,0.07772106,-54.25935,8204.349
-75.11567,100,-126.95456,56.070713,77.62322,0.01982494,-62.52526,0.4189424,[-0.648  1.795],9.350937,,0.007984098,-70.88385,1.2536391,0.0001982494,0.01253639,20.17163,6962.248846292496,,285,14.300352,-49.331337,28500,-1.0,101.53,0.86376613,0.7984098,-70.88384425491094,28.856417,5059676,4.9574575,0.86376613,0.09350937,-53.102966,16820.2
-73.48643,100,-110.02792,40.209087,60.825165,0.007906872,-69.65553,0.4189424,[-0.53  1.77],7.1806927,,0.009057956,-69.81883,1.2788324,7.906872e-05,0.012788324,15.631718,6977.6463413238525,,286,12.464101,-49.20276,28600,-1.0,100.78,0.86478084,0.9057956,-69.81883513838052,33.40824,5069754,6.3972497,0.86478084,0.07180692,-60.379154,13759.424
-76.685875,100,-148.91478,77.192726,100.08647,0.0054670046,-69.16172,0.4189424,[-0.47   1.732],8.866724,,0.007824294,-71.722046,1.1526766,5.4670047e-05,0.011526764,14.769067,6992.3769471645355,,287,15.591551,-48.82831,28700,-1.0,102.84,0.85807645,0.78242946,-71.72205062329769,31.542522,5080038,6.7709084,0.85807645,0.088667236,-56.24536,20453.607
