Iteration,MeanEntropy,OptimizationReturnMean,ReturnMeanIW,TimestepsSoFar,ReturnStepMaxmin,InitialReturnMean,EpLenMean,Bound,MeanIW,StdIW,MeanIWNorm,EpThisIter,LearnableVariance,InitialBound,StdIWNorm,EmpiricalD2,MaxIW,TimeElapsed,MinIW,ESSRenyi,InitialReturnMax,ReturnStepMax,OptimizationReturnMin,MaxIWNorm,J_sample_variance,ESSClassic,EpRewMean,VarianceInit,MinIWNorm,Weights,EpisodesSoFar,OptimizationReturnMax,InitialReturnMin,InitialReturnStd
355,0.4189424,63.27005,-67.3445,5652941,0.85517997,-69.1587,99.04,-72.07761,0.9809837,0.41155845,0.009809836,100,,-73.57298,0.004115585,1.1496654,3.496067,8151.136178255081,0.3883402,86.981834,-49.63813,0.85517997,,0.03496067,17847.1,85.03324,-69.1586913831532,-1.0,0.0038834019,[-0.874  1.732],35500,82.79061,-132.42874,13.823431
356,0.4189424,36.74438,-50.332848,5662851,0.8581523,-69.347176,99.1,-61.79082,0.772238,1.3783671,0.0077223796,100,,-72.88357,0.01378367,10.497755,11.037139,8166.372427225113,0.0010569289,9.5258465,-48.609707,0.8581523,,0.11037139,10638.937,23.889927,-69.34717629417777,-1.0,1.0569289e-05,[-0.831  1.729],35600,57.481846,-106.09155,12.986465
357,0.4189424,39.428177,-38.91393,5672967,0.869618,-69.87911,101.16,-53.483204,0.56827414,0.76520187,0.005682741,100,,-73.52269,0.007652018,15.988957,3.9213343,8181.1694231033325,0.0010328819,6.2543163,-49.71397,0.869618,,0.03921334,4986.5693,35.54721,-69.87911209836602,-1.0,1.03288185e-05,[-0.717  1.758],35700,59.59332,-109.30729,13.001856
358,0.4189424,33.70548,-43.898075,5683026,0.8640023,-69.57834,100.59,-57.672783,0.64254874,0.9713904,0.0064254873,100,,-73.021126,0.009713904,16.008213,6.7889414,8197.624341726303,0.00854609,6.2467933,-49.60588,0.8640023,,0.067889415,5672.1753,30.43705,-69.57833763256669,-1.0,8.5460895e-05,[-0.647  1.713],35800,53.677933,-103.28381,12.360753
359,0.4189424,54.58381,-45.355152,5692916,0.86310554,-68.91484,98.9,-58.29377,0.6687437,0.9769903,0.0066874367,100,,-73.03146,0.009769903,9.878563,5.684218,8215.547623872757,0.010010533,10.12293,-48.989143,0.86310554,,0.056842178,9930.721,31.904774,-68.91484052166342,-1.0,0.00010010533,[-0.703  1.76 ],35900,74.50951,-123.49865,12.922545
360,0.4189424,52.22688,-57.97786,5703155,0.86241853,-70.93052,102.39,-64.600914,0.843076,0.69527614,0.008430759,100,,-75.03576,0.006952761,2.602782,3.3263955,8231.892312049866,0.023049552,38.42043,-49.801537,0.86241853,,0.033263955,12631.544,59.519802,-70.93052068024873,-1.0,0.00023049551,[-0.539  1.763],36000,73.355865,-123.1574,12.766943
361,0.4189424,32.573345,-52.094933,5713240,0.86171365,-70.17195,100.85,-65.02043,0.7437981,1.1477404,0.00743798,100,,-73.5968,0.011477402,14.2433815,6.5733805,8246.29081082344,0.004243985,7.020805,-49.124886,0.86171365,,0.065733805,7288.678,29.576193,-70.17195426657796,-1.0,4.2439846e-05,[-0.641  1.759],36100,53.620415,-102.7453,12.05528
362,0.4189424,33.422245,-61.164944,5723591,0.86876893,-72.176155,103.51,-66.368286,0.8446896,0.7048432,0.008446896,100,,-75.696106,0.0070484327,2.185206,3.4333963,8260.572242975235,0.046021506,45.762276,-49.49725,0.86876893,,0.034333963,8721.714,58.95215,-72.17615971818566,-1.0,0.00046021506,[-0.511  1.722],36200,56.101154,-105.598404,13.459615
363,0.4189424,48.09042,-46.508194,5733444,0.8560234,-68.332695,98.53,-58.84752,0.69213057,1.1737814,0.006921305,100,,-72.21347,0.011737813,10.109899,8.685471,8274.675805091858,0.008400366,9.891296,-48.91834,0.8560234,,0.0868547,10474.277,25.799374,-68.33269504770637,-1.0,8.400365e-05,[-0.61   1.725],36300,67.504776,-116.42311,12.163807
364,0.4189424,43.1442,-40.511143,5743804,0.86300874,-72.4647,103.6,-52.315445,0.60890263,1.2804855,0.0060890256,100,,-76.31833,0.012804856,9.3829775,11.781739,8288.37839460373,0.007873928,10.657598,-49.392143,0.86300874,,0.11781739,10186.103,18.442167,-72.46470095992089,-1.0,7.873928e-05,[-0.534  1.683],36400,66.21676,-115.6089,14.508327
365,0.4189424,35.80969,-70.57833,5753978,0.8661173,-71.02732,101.74,-74.232445,1.0016991,0.23770534,0.010016992,100,,-74.588554,0.0023770535,1.0528427,1.7069615,8302.955035448074,0.56002223,94.98095,-49.779892,0.8661173,,0.017069615,11872.565,94.66895,-71.02731998383999,-1.0,0.0056002224,[-0.373  1.686],36500,57.057114,-106.837006,13.925108
366,0.4189424,30.60247,-55.379623,5764157,0.87033653,-71.00751,101.79,-67.7029,0.7524163,1.2787297,0.0075241625,100,,-74.394516,0.012787295,13.237998,7.242531,8319.905038356781,0.004849358,7.5540123,-49.5262,0.87033653,,0.072425306,6920.721,25.718235,-71.00751018747687,-1.0,4.8493577e-05,[-0.388  1.692],36600,52.08378,-101.60998,12.166952
367,0.4189424,39.837536,-55.24923,5774629,0.86916226,-72.790184,104.72,-69.75015,0.79908997,1.3472878,0.0079908995,100,,-76.54445,0.0134728765,14.919124,6.8880224,8338.175525903702,0.008292758,6.7028065,-49.262787,0.86916226,,0.06888022,12380.828,26.023441,-72.79018983036279,-1.0,8.2927574e-05,[-0.454  1.652],36700,63.364937,-112.62772,13.965248
368,0.4189424,37.683002,-66.98632,5785073,0.86122334,-72.943565,104.44,-72.23274,0.9383266,0.9365702,0.009383265,100,,-76.63111,0.009365702,2.0241842,6.3956985,8357.196347236633,0.13834137,49.40262,-49.233948,0.86122334,,0.06395698,12728.74,50.093685,-72.9435659366846,-1.0,0.0013834137,[-0.443  1.697],36800,61.392624,-110.62657,13.405824
369,0.4189424,48.477192,-51.249138,5795485,0.8629782,-72.28864,104.12,-64.47862,0.7420589,1.3633329,0.0074205888,100,,-76.31417,0.013633327,10.800412,9.996773,8373.041486740112,0.0022986073,9.258906,-49.725975,0.8629782,,0.099967726,14419.694,22.854979,-72.2886464907229,-1.0,2.2986073e-05,[-0.537  1.702],36900,71.03986,-120.76584,13.539553
370,0.4189424,54.83446,-59.030457,5805917,0.8629268,-72.63,104.32,-66.268715,0.84685045,1.0273755,0.008468505,100,,-76.878815,0.010273755,2.9022346,7.5033627,8391.272892713547,0.08881955,34.456207,-50.341423,0.8629268,,0.07503363,16840.346,40.456554,-72.63000153377652,-1.0,0.0008881955,[-0.581  1.663],37000,77.12305,-127.46447,13.29241
371,0.4189424,55.948334,-69.45383,5816186,0.85652727,-71.16367,102.69,-74.01056,0.9781168,0.43543354,0.009781169,100,,-75.40074,0.004354335,1.1565821,3.4488091,8405.3750603199,0.43782958,86.461655,-49.753593,0.85652727,,0.03448809,16419.105,83.45983,-71.16367315798998,-1.0,0.004378296,[-0.47   1.665],37100,77.35841,-127.11201,14.12309
372,0.4189424,51.06255,-39.975445,5826454,0.8581439,-71.42474,102.68,-53.68027,0.5694128,0.7908884,0.0056941276,100,,-75.50765,0.007908884,11.266982,4.184394,8422.295156478882,0.004927392,8.875491,-49.853783,0.8581439,,0.04184394,6912.3643,34.13908,-71.42474520206451,-1.0,4.927392e-05,[-0.507  1.661],37200,72.63351,-122.48729,14.357768
373,0.4189424,47.29864,-55.42722,5836872,0.8609605,-72.75901,104.18,-65.9888,0.7687967,1.4554569,0.007687967,100,,-76.760925,0.0145545695,6.9649935,12.889219,8439.189101219177,0.018914565,14.357515,-48.93799,0.8609605,,0.12889218,14802.689,21.814701,-72.75900636360049,-1.0,0.00018914565,[-0.644  1.692],37300,71.11967,-120.057655,14.2194195
374,0.4189424,36.838924,-47.070633,5847275,0.8583105,-72.54981,104.03,-61.56927,0.65266824,0.8555937,0.0065266816,100,,-76.1961,0.008555937,15.810721,4.0519223,8454.840783119202,0.0009366934,6.324822,-49.06542,0.8583105,,0.040519223,6357.3647,36.784958,-72.54980938389897,-1.0,9.366934e-06,[-0.624  1.652],37400,60.323315,-109.38873,11.221096
375,0.4189424,47.79719,-47.855183,5857893,0.8600905,-74.28114,106.18,-64.1498,0.65462655,0.92385185,0.0065462654,100,,-78.35041,0.009238518,16.034443,5.415618,8472.475166082382,0.00096505263,6.2365746,-49.735268,0.8600905,,0.054156177,8597.348,33.42614,-74.28113924503326,-1.0,9.650526e-06,[-0.502  1.613],37500,72.34306,-122.07833,15.087051
376,0.4189424,60.867188,-67.73271,5868287,0.85913444,-72.35801,103.94,-72.76098,0.9450664,0.52939695,0.009450663,100,,-76.79886,0.0052939695,1.2820553,2.9167204,8490.898334503174,0.21408425,77.999756,-49.34361,0.85913444,,0.029167203,17164.008,76.1157,-72.35801176935435,-1.0,0.0021408424,[-0.548  1.57 ],37600,83.88159,-133.2252,13.049357
377,0.4189424,56.467274,-42.50812,5878647,0.86922765,-72.32039,103.6,-54.97815,0.63385916,1.00444,0.0063385917,100,,-76.613304,0.010044399,8.437796,6.8893366,8509.940185546875,0.0057851113,11.851437,-49.150486,0.86922765,,0.068893366,11267.672,28.48118,-72.32038275524974,-1.0,5.7851114e-05,[-0.602  1.576],37700,79.63718,-128.78766,14.179349
378,0.4189424,45.884132,-73.38266,5889177,0.8596339,-73.690216,105.3,-77.39316,0.9969417,0.13922407,0.009969417,100,,-77.676025,0.0013922405,1.0124265,1.5409184,8523.716380357742,0.7392163,98.772606,-48.80679,0.8596339,,0.015409183,14649.069,98.08704,-73.69022187128662,-1.0,0.007392163,[-0.581  1.616],37800,70.76756,-119.57435,15.828354
379,0.4189424,48.75971,-46.50201,5899613,0.85412705,-72.94001,104.36,-58.2314,0.637138,1.1780978,0.0063713794,100,,-76.996666,0.011780979,8.36015,8.364599,8536.788941144943,0.0107296305,11.961508,-49.480606,0.85412705,,0.08364599,9710.5625,22.62969,-72.94000669896603,-1.0,0.000107296306,[-0.592  1.617],37900,72.21911,-121.699715,14.067766
380,0.4189424,41.948524,-44.80089,5909996,0.8637457,-72.28772,103.83,-58.089954,0.6276323,1.1580317,0.006276324,100,,-76.095604,0.011580317,12.179331,9.964836,8554.629933357239,0.002567387,8.210631,-50.46981,0.8637457,,0.09964836,7483.0625,22.704983,-72.28771929442883,-1.0,2.567387e-05,[-0.664  1.583],38000,63.766434,-114.236244,10.863984
381,0.4189424,37.50665,-51.38961,5920591,0.86282945,-73.81022,105.95,-61.204018,0.6941071,0.9745136,0.0069410717,100,,-77.52078,0.009745135,6.9959846,5.764605,8573.335129976273,0.013741806,14.293914,-50.318863,0.86282945,,0.057646047,7497.8706,33.65684,-73.81021635234356,-1.0,0.00013741806,[-0.666  1.627],38100,60.998,-111.316864,13.960287
382,0.4189424,35.92043,-67.62073,5931016,0.8632095,-72.637215,104.25,-72.48259,0.920879,0.80386674,0.009208789,100,,-76.2558,0.008038667,1.8052053,4.912477,8591.050422430038,0.14176527,55.39536,-49.743248,0.8632095,,0.04912477,11038.917,56.753246,-72.6372198176384,-1.0,0.0014176526,[-0.522  1.634],38200,58.8144,-108.55765,13.555176
383,0.4189424,52.67517,-50.49756,5941425,0.8678871,-72.084755,104.09,-64.682884,0.69499207,0.9596848,0.0069499207,100,,-76.24341,0.009596849,11.635122,4.2557206,8606.211233139038,0.005842992,8.5946665,-49.345436,0.8678871,,0.042557206,10494.606,34.40248,-72.08475020512938,-1.0,5.842992e-05,[-0.442  1.638],38300,75.41448,-124.75992,14.584242
384,0.4189424,34.494606,-50.733784,5951542,0.86252064,-71.077736,101.17,-61.67366,0.74199957,1.3677771,0.0074199946,100,,-74.59681,0.013677772,9.664227,9.512629,8625.636360168457,0.010936475,10.34744,-49.40396,0.86252064,,0.095126286,9363.689,22.737608,-71.07773562520742,-1.0,0.00010936475,[-0.568  1.614],38400,56.16838,-105.57234,12.117541
385,0.4189424,49.054638,-55.70223,5962046,0.86020416,-73.11913,105.04,-66.09088,0.8137776,1.1512784,0.0081377765,100,,-77.19158,0.011512783,6.5073657,6.0706778,8642.36951327324,0.016160697,15.367202,-49.564255,0.86020416,,0.060706776,15647.621,33.317005,-73.11913040682674,-1.0,0.00016160696,[-0.545  1.657],38500,72.60951,-122.17377,15.44986
386,0.4189424,29.70209,-38.684425,5972245,0.8667295,-70.74223,101.99,-52.289326,0.5527418,0.88646364,0.005527418,100,,-74.090385,0.0088646365,16.51134,4.2535377,8661.046077728271,0.007119623,6.056444,-49.801445,0.8667295,,0.042535376,3825.8345,27.995228,-70.74223905205727,-1.0,7.119623e-05,[-0.595  1.695],38600,50.642883,-100.44433,12.374452
387,0.4189424,54.899155,-57.174507,5982603,0.86462116,-72.484184,103.58,-65.61002,0.7715631,1.2063954,0.0077156317,100,,-76.73029,0.012063954,3.9467564,8.11037,8679.560572862625,0.022033736,25.337261,-48.68196,0.86462116,,0.0811037,13671.6455,29.029587,-72.48418484166264,-1.0,0.00022033736,[-0.56   1.648],38700,78.70138,-127.38334,14.581445
388,0.4189424,35.992584,-49.609272,5992957,0.8612097,-72.16354,103.54,-63.387726,0.705137,1.0890317,0.00705137,100,,-75.76874,0.010890317,14.606329,7.1101313,8695.868026733398,0.007820816,6.8463473,-50.00669,0.8612097,,0.07110131,8467.305,29.539907,-72.16353962019086,-1.0,7.8208155e-05,[-0.526  1.614],38800,58.149437,-108.15613,12.298773
389,0.4189424,49.31074,-49.32419,6003528,0.86155635,-74.39339,105.71,-62.246758,0.7050185,1.1804098,0.007050185,100,,-78.51687,0.011804099,9.821368,5.857952,8716.089654922485,0.0027658439,10.181881,-49.64804,0.86155635,,0.05857952,12333.262,26.293175,-74.39339354097844,-1.0,2.7658438e-05,[-0.476  1.567],38900,74.05609,-123.70413,16.184475
390,0.4189424,47.860462,-42.774075,6014012,0.85445,-73.42222,104.84,-57.615788,0.5900103,0.9077719,0.0059001027,100,,-77.46497,0.009077719,13.477613,5.95834,8733.257071495056,0.002332989,7.419711,-48.973724,0.85445,,0.0595834,7621.325,29.698298,-73.4222199653089,-1.0,2.3329889e-05,[-0.471  1.61 ],39000,72.30896,-121.282684,14.11278
391,0.4189424,39.66548,-62.671364,6024413,0.85690165,-72.12982,104.01,-68.60593,0.8776092,1.0381742,0.008776092,100,,-75.85634,0.0103817405,2.5361364,6.851493,8748.580962181091,0.04446534,39.430058,-50.10411,0.85690165,,0.06851493,12131.949,41.67729,-72.12982611849904,-1.0,0.0004446534,[-0.319  1.628],39100,61.6912,-111.79531,14.641301
392,0.4189424,62.158115,-59.364082,6034854,0.8643129,-72.55527,104.41,-68.68796,0.81292564,1.2967991,0.008129257,100,,-77.04571,0.012967991,4.3113585,9.865959,8764.294024705887,0.04582042,23.194546,-49.590878,0.8643129,,0.09865959,18200.277,28.210798,-72.55525998339057,-1.0,0.0004582042,[-0.387  1.61 ],39200,85.1225,-134.71338,16.082962
393,0.4189424,59.668682,-51.827843,6045057,0.8585285,-71.01082,102.03,-66.64853,0.75050455,1.1525049,0.0075050457,100,,-75.366806,0.01152505,11.576155,8.33508,8780.045347213745,0.0010476627,8.638447,-49.486305,0.8585285,,0.0833508,14944.658,29.777943,-71.0108230920136,-1.0,1.0476627e-05,[-0.44   1.643],39300,81.1932,-130.6795,15.844836
394,0.4189424,33.236588,-37.766586,6055058,0.8644595,-69.84189,100.01,-51.287903,0.54291785,0.85162693,0.005429178,100,,-73.27784,0.008516269,15.486189,4.5867805,8796.469028711319,0.002525268,6.4573665,-50.037895,0.8644595,,0.045867804,4233.6616,28.897217,-69.84188670441509,-1.0,2.5252679e-05,[-0.396  1.684],39400,53.04058,-103.078476,11.969866
395,0.4189424,53.390297,-44.785767,6065402,0.8636319,-72.23189,103.44,-60.201286,0.64248055,0.98375076,0.0064248056,100,,-76.419304,0.009837506,13.552712,6.6748257,8812.79933810234,0.0022584582,7.378597,-50.04704,0.8636319,,0.066748254,10003.939,29.899843,-72.23189241692424,-1.0,2.2584582e-05,[-0.242  1.652],39500,75.57515,-125.62219,14.634245
396,0.4189424,60.960533,-60.581684,6075720,0.8597096,-72.13509,103.18,-67.73082,0.8867469,1.5169207,0.00886747,100,,-76.57162,0.015169208,2.5967019,14.476027,8834.059293746948,0.05588749,38.51039,-49.54663,0.8597096,,0.14476027,29579.412,25.46894,-72.13509335234761,-1.0,0.0005588749,[-0.193  1.694],39600,83.548996,-133.09563,15.069128
397,0.4189424,46.304043,-60.64541,6086010,0.8676993,-71.508415,102.9,-69.288315,0.8838226,1.2666465,0.008838226,100,,-75.4355,0.012666464,4.843732,6.4685297,8847.592386245728,0.013962376,20.645239,-49.85211,0.8676993,,0.06468529,16012.515,32.744946,-71.50841382741928,-1.0,0.00013962375,[-0.21   1.723],39700,67.96034,-117.812454,13.730494
398,0.4189424,38.292946,-53.8728,6096247,0.86438334,-71.2676,102.37,-67.61501,0.7846446,1.1135881,0.007846448,100,,-74.91962,0.01113588,14.159488,5.7298737,8863.588114738464,0.006975867,7.0624022,-50.056747,0.86438334,,0.057298735,9879.303,33.17626,-71.26760122045874,-1.0,6.9758666e-05,[-0.138  1.751],39800,59.5038,-109.56055,13.060651
399,0.4189424,51.95795,-47.273388,6106258,0.86704993,-69.71143,100.11,-61.42401,0.6712076,1.0464797,0.0067120763,100,,-73.76708,0.010464797,12.173937,5.7606306,8879.822048902512,0.0067929598,8.21427,-50.2344,0.86704993,,0.057606306,10132.026,29.147787,-69.7114340467751,-1.0,6.79296e-05,[-0.067  1.791],39900,71.43498,-121.66939,14.124559
400,0.4189424,41.186558,-40.4988,6116008,0.8584498,-67.40406,97.5,-54.069195,0.6119876,1.0422224,0.0061198752,100,,-71.02374,0.010422223,14.055395,6.3072186,8895.967782258987,0.003954369,7.1147056,-49.437477,0.8584498,,0.06307218,6711.6387,25.639376,-67.40405602768064,-1.0,3.954369e-05,[-0.059  1.836],40000,59.153137,-108.590614,13.295517
401,0.4189424,44.56028,-45.021954,6125839,0.85914165,-67.52179,98.31,-59.929924,0.6715651,1.0504102,0.006715651,100,,-71.25786,0.0105041005,15.922355,6.177564,8912.09999537468,0.008285829,6.280478,-49.924065,0.85914165,,0.06177564,8298.957,29.015118,-67.52178384184838,-1.0,8.2858285e-05,[0.118 1.823],40100,62.157997,-112.08206,11.142841
402,0.4189424,41.25064,-66.22725,6135758,0.8683816,-68.33666,99.19,-70.19047,0.9811285,0.46049482,0.009811285,100,,-71.98956,0.004604948,1.1771148,3.4935482,8926.576904535294,0.30678242,84.953476,-49.64788,0.8683816,,0.03493548,12187.212,81.94764,-68.33665971711278,-1.0,0.0030678243,[0.112 1.871],40200,59.939415,-109.587296,12.726239
403,0.4189424,27.571571,-47.034058,6145769,0.85596347,-69.12652,100.11,-60.976772,0.6726372,1.0359094,0.006726373,100,,-72.34979,0.0103590945,18.711187,7.0047946,8942.643357515335,0.0024792226,5.344396,-50.33225,0.85596347,,0.070047945,5316.5684,29.657574,-69.1265196800232,-1.0,2.4792225e-05,[0.132 1.881],40300,46.36584,-96.69809,11.224526
404,0.4189424,32.377087,-66.781525,6155942,0.8646512,-70.17542,101.73,-70.74528,0.95467293,0.6021699,0.00954673,100,,-73.593834,0.0060216994,1.3445057,3.9192278,8958.57440328598,0.1964579,74.37678,-49.8867,0.8646512,,0.039192278,10205.381,71.53799,-70.17541919589043,-1.0,0.0019645789,[0.304 1.856],40400,52.665806,-102.552505,12.542014
405,0.4189424,36.211933,-39.59667,6166229,0.8591683,-71.24522,102.87,-55.361908,0.5544844,0.81397706,0.005544844,100,,-74.82712,0.0081397705,19.37194,5.008378,8976.833228826523,0.000765893,5.1621056,-50.613388,0.8591683,,0.05008378,4378.6016,31.695812,-71.24521821454168,-1.0,7.65893e-06,[0.255 1.867],40500,56.843765,-107.45715,12.328696
406,0.4189424,40.28998,-47.553497,6175905,0.86306477,-66.78584,96.76,-59.244118,0.72244364,1.0882494,0.0072244364,100,,-70.355034,0.010882494,10.728396,6.322707,8995.022179603577,0.0064850627,9.321057,-50.6851,0.86306477,,0.06322707,8235.524,30.58969,-66.7858367304504,-1.0,6.4850625e-05,[0.217 1.917],40600,56.390713,-107.07581,11.138954
407,0.4189424,41.683544,-35.43379,6185736,0.86254746,-68.07774,98.31,-48.570118,0.5553238,0.84993625,0.005553237,100,,-71.73645,0.0084993625,12.891167,5.4520693,9014.338477611542,0.0035419415,7.75725,-50.202415,0.86254746,,0.054520693,5615.9424,29.917696,-68.07774895444513,-1.0,3.5419416e-05,[0.144 1.879],40700,59.558876,-109.76129,12.288007
408,0.4189424,44.732094,-53.682014,6195814,0.86539423,-69.23791,100.78,-64.71774,0.79292697,1.3983951,0.007929269,100,,-73.0369,0.01398395,8.43847,11.94876,9031.278198480606,0.0010330415,11.85049,-51.075226,0.86539423,,0.1194876,13397.324,24.329504,-69.2379081583023,-1.0,1.0330415e-05,[0.244 1.913],40800,62.894775,-113.97,12.420516
409,0.4189424,43.510265,-46.968414,6205645,0.8674424,-67.94177,98.31,-59.72821,0.729393,1.1018608,0.007293931,100,,-71.65684,0.011018607,11.796523,8.059516,9048.498715162277,0.018002823,8.477074,-49.85207,0.8674424,,0.08059516,9552.393,30.468512,-67.94177301228046,-1.0,0.00018002822,[0.11  1.941],40900,61.599964,-111.452034,13.727561
410,0.4189424,27.68821,-50.625595,6215340,0.8654993,-66.97186,96.95,-61.1406,0.7662038,1.1588525,0.0076620374,100,,-70.1272,0.011588523,11.105232,5.935265,9062.87048459053,0.0016545956,9.004765,-50.01911,0.8654993,,0.059352648,6566.7104,30.417933,-66.971865029037,-1.0,1.6545955e-05,[0.081 1.987],41000,44.64096,-94.66007,11.13694
411,0.4189424,46.11023,-38.705074,6225318,0.86407053,-68.96081,99.78,-53.138626,0.5763368,0.8329564,0.005763367,100,,-72.7965,0.008329564,14.159794,4.3760715,9077.928161144257,0.0044514984,7.0622497,-50.001076,0.86407053,,0.043760713,6410.8257,32.375282,-68.96080462828279,-1.0,4.451498e-05,[0.017 2.031],41100,65.069954,-115.07103,12.233937
412,0.4189424,40.723076,-56.382015,6234983,0.8606964,-66.754585,96.65,-64.486435,0.8578387,1.4651606,0.008578386,100,,-70.337166,0.014651605,5.117409,11.337249,9090.617614507675,0.01063323,19.541138,-49.940178,0.8606964,,0.11337248,13002.187,25.528744,-66.75458351194858,-1.0,0.0001063323,[-0.07   2.076],41200,57.537483,-107.47766,11.134787
413,0.4189424,38.56274,-48.73772,6244823,0.8692099,-68.10915,98.4,-61.397705,0.73142713,1.1580973,0.0073142727,100,,-71.66488,0.011580974,12.676775,6.4907017,9104.473686695099,0.00046996368,7.8884416,-49.43611,0.8692099,,0.064907014,8626.299,28.5147,-68.10915221452713,-1.0,4.6996365e-06,[-0.096  2.04 ],41300,57.23578,-106.67189,13.121475
414,0.4189424,22.92042,-35.681847,6254618,0.86260617,-67.74271,97.95,-48.12037,0.536557,1.0099411,0.00536557,100,,-70.76482,0.010099411,16.9402,8.026987,9118.142966508865,0.0019489375,5.9031177,-50.300434,0.86260617,,0.080269866,2989.8274,22.012314,-67.74271106764674,-1.0,1.9489375e-05,[-0.086  1.993],41400,40.362698,-90.66313,10.173792
415,0.4189424,39.22993,-38.85106,6264521,0.8609675,-68.38753,99.03,-52.84672,0.5679108,0.8733994,0.0056791077,100,,-71.97476,0.008733992,15.221731,4.9138503,9130.81848192215,0.004573267,6.569555,-49.997147,0.8609675,,0.0491385,4877.1426,29.716038,-68.38751946464181,-1.0,4.5732668e-05,[-0.066  2.041],41500,57.6203,-107.61745,11.278766
416,0.4189424,25.94205,-53.92026,6273848,0.8583133,-64.425995,93.27,-58.24958,0.8467846,0.7394898,0.008467846,100,,-67.438255,0.0073948973,2.0656276,4.7054496,9144.35499548912,0.0436198,48.411438,-49.81022,0.8583133,,0.047054496,6408.0586,56.733147,-64.42599107384682,-1.0,0.000436198,[-0.008  2.083],41600,40.557823,-90.36804,9.542051
417,0.4189424,21.253931,-53.356464,6283303,0.8629091,-64.89105,94.55,-61.24252,0.8285588,1.3204392,0.008285589,100,,-67.76256,0.013204391,7.5422707,7.7042537,9158.0180850029,0.022312626,13.258607,-49.76115,0.8629091,,0.077042535,6084.714,28.250624,-64.89105855032801,-1.0,0.00022312626,[-0.103  2.094],41700,36.38384,-86.14499,9.287198
418,0.4189424,27.045555,-31.715622,6292716,0.85790074,-64.82397,94.13,-43.05822,0.51053196,0.9074271,0.005105319,100,,-67.886284,0.009074271,13.7190695,5.29889,9170.34542965889,0.010303908,7.289124,-49.69005,0.85790074,,0.0529889,3035.6133,24.043068,-64.82396687567234,-1.0,0.00010303908,[-0.212  2.128],41800,42.179474,-91.86952,10.0715275
419,0.4189424,33.77169,-47.608097,6302526,0.8653201,-67.26289,98.1,-62.303658,0.72496796,1.4923271,0.0072496803,100,,-70.630714,0.014923273,19.040339,13.262385,9184.01462817192,0.0061473926,5.2520075,-50.111572,0.8653201,,0.13262385,8002.826,19.093761,-67.2628961457312,-1.0,6.1473926e-05,[-0.388  2.144],41900,50.92301,-101.034584,10.927923
420,0.4189424,32.856487,-57.50031,6312234,0.8704026,-67.14924,97.08,-62.799934,0.8633232,0.86469203,0.008633232,100,,-70.48276,0.00864692,2.5274549,6.064664,9196.566609859467,0.10295287,39.565495,-49.9122,0.8704026,,0.06064664,8890.43,49.920788,-67.14923595562577,-1.0,0.0010295287,[-0.443  2.192],42000,50.09352,-100.00572,11.772989
421,0.4189424,40.259903,-59.635456,6321838,0.8570652,-66.32469,96.04,-63.92426,0.9039683,0.5463233,0.009039682,100,,-69.87751,0.005463233,1.4572234,3.2198687,9209.060227870941,0.14267288,68.62366,-49.571007,0.8570652,,0.032198686,9921.658,73.24653,-66.32469351023435,-1.0,0.0014267288,[-0.545  2.206],42100,57.013588,-106.584595,11.089454
422,0.4189424,35.368195,-64.08445,6331232,0.8634071,-64.76094,93.94,-67.534256,0.98907,0.2839379,0.009890699,100,,-68.09858,0.0028393788,1.0683438,2.026221,9220.8180975914,0.5105028,93.60283,-49.218872,0.8634071,,0.02026221,10129.108,92.38623,-64.76094067245722,-1.0,0.005105028,[-0.614  2.208],42200,50.910263,-100.129135,10.641142
423,0.4189424,30.821217,-62.80036,6340604,0.8594935,-64.22498,93.72,-66.48061,0.97941124,0.61439604,0.009794112,100,,-67.39318,0.0061439597,1.3493625,4.294453,9234.722583770752,0.2197096,74.10907,-49.212173,0.8594935,,0.042944532,9337.234,71.76074,-64.22497951328755,-1.0,0.002197096,[-0.587  2.21 ],42300,45.834023,-95.046196,10.375485
424,0.4189424,25.879221,-35.395638,6350291,0.86026406,-66.92073,96.87,-52.894855,0.5391618,0.80281806,0.0053916182,100,,-70.01407,0.00802818,32.002525,4.536989,9251.45513510704,0.0047802217,3.1247535,-49.40138,0.86026406,,0.04536989,3101.0012,31.083364,-66.92073492601514,-1.0,4.7802216e-05,[-0.612  2.196],42400,43.39858,-92.79996,11.062091
425,0.4189424,25.187572,-52.96991,6359782,0.86428726,-65.94762,94.91,-63.05361,0.8101207,1.3151249,0.008101207,100,,-68.98546,0.013151248,11.018192,7.935424,9268.237588644028,0.0075622876,9.075899,-49.582573,0.86428726,,0.079354234,6661.393,27.507837,-65.94761347427965,-1.0,7.562288e-05,[-0.535  2.243],42500,41.552612,-91.135185,11.141701
426,0.4189424,27.972212,-44.63432,6369210,0.85735476,-65.39592,94.28,-55.94056,0.673671,1.3032424,0.00673671,100,,-68.508194,0.013032424,13.197193,8.24875,9284.046339988708,0.005566125,7.5773687,-39.9768,0.85735476,,0.082487494,5298.791,21.086199,-65.3959240168333,-1.0,5.5661247e-05,[-0.382  2.257],42600,53.391335,-93.36813,11.208108
