ESSRenyi,AvgEpLen,AvgVanillaIw,MaxNormIw,AvgRet,VarDiscRet,renyi2,VarVanillaIw,SamplesThisIter,VarRet,AvgDiscRet,EpsThisIter,Bound,IterType,ESSClassic,AvgNormIw,delta,MinNormIw,J,MinVanillaIw,MaxVanillaIw,VanillaAvgRet,VarJ,BatchSize,VarNormIw
nan,83.3333333333,1.02886,0.000325713,-57.0064036468,58.3507900977,nan,1.4,50000,58.3507900977,-57.0064036468,600,-56.9984,1,3.39722234053,9.25926e-06,0.3,8.08133e-10,-9752.17,8.97974e-05,36.1922,-57.0064036468,487.524,100,1.13388e-10
nan,83.3333333333,0.953485,0.000157566,-56.9123298961,51.5980793347,nan,0.480632,50000,51.5980793347,-56.9123298961,600,-58.9404,1,3.51835302047,9.25926e-06,0.3,2.25115e-09,-9823.82,0.000231816,16.2256,-56.9123298961,219.519,100,4.5325e-11
nan,84.1750841751,0.950558,0.000101195,-57.6368939139,61.1676055157,nan,0.595776,50000,61.1676055157,-57.6368939139,594,-58.9627,1,3.8451737465,9.35279e-06,0.3,8.67088e-11,-9861.09,8.81253e-06,10.2848,-57.6368939139,154.886,100,5.76777e-11
nan,83.7520938023,0.938362,8.7472e-05,-57.1759655658,51.1178369,nan,0.477963,50000,51.1178369,-57.1759655658,597,-58.6652,1,3.73413771832,9.30579e-06,0.3,1.88891e-09,-9865.62,0.000190471,8.82036,-57.1759655658,132.141,100,4.70067e-11
nan,83.4724540902,0.995677,0.000217283,-57.084524984,51.6169032839,nan,0.733825,50000,51.6169032839,-57.084524984,599,-58.4894,1,3.62685527898,9.27472e-06,0.3,1.17545e-08,-9810.85,0.00126189,23.3261,-57.084524984,320.722,100,6.36733e-11
nan,83.6120401338,0.984969,0.0001737,-57.0481770789,59.0962171177,nan,0.492965,50000,59.0962171177,-57.0481770789,598,-59.491,1,3.75807755404,9.29023e-06,0.3,2.00403e-11,-9867.68,2.12471e-06,18.4161,-57.0481770789,275.439,100,4.38555e-11
nan,83.6120401338,1.01782,0.000271302,-57.097228542,56.2594753071,nan,0.85098,50000,56.2594753071,-57.097228542,598,-58.2567,1,3.90216504089,9.29023e-06,0.3,1.34891e-09,-9828.6,0.000147783,29.7233,-57.097228542,382.681,100,7.0898e-11
nan,83.3333333333,0.985745,0.000170831,-57.0025537227,49.5951834376,nan,0.742237,50000,49.5951834376,-57.0025537227,600,-57.9769,1,3.89091180438,9.25926e-06,0.3,3.77437e-09,-9818.43,0.000401821,18.1868,-57.0025537227,238.474,100,6.54887e-11
nan,82.9187396352,0.951033,0.000121251,-56.6837880005,57.5115024759,nan,0.852434,50000,57.5115024759,-56.6837880005,603,-56.9508,1,4.32371313194,9.21319e-06,0.3,1.33179e-10,-9617.53,1.37475e-05,12.5162,-56.6837880005,160.162,100,7.99999e-11
nan,84.1750841751,0.931147,0.000139635,-57.4336267671,46.5594357137,nan,0.348273,50000,46.5594357137,-57.4336267671,594,-59.7341,1,3.61002172164,9.35279e-06,0.3,4.84043e-09,-9979.26,0.000481905,13.9018,-57.4336267671,151.354,100,3.51371e-11
nan,83.1946755408,1.0356,0.000382925,-56.8979246804,52.6544050398,nan,1.38539,50000,52.6544050398,-56.8979246804,601,-57.2582,1,3.47483600719,9.24385e-06,0.3,2.47016e-09,-9786.38,0.000276735,42.8994,-56.8979246804,532.878,100,1.10382e-10
nan,82.6446280992,0.977932,0.000211754,-56.5714400893,58.6283398259,nan,0.69188,50000,58.6283398259,-56.5714400893,605,-57.9945,1,3.6382062269,9.18274e-06,0.3,5.5082e-10,-9674.94,5.86605e-05,22.5511,-56.5714400893,304.117,100,6.10039e-11
nan,82.7814569536,0.961963,0.000163907,-56.7768096469,48.7945810787,nan,0.438979,50000,48.7945810787,-56.7768096469,604,-58.8875,1,4.12771723081,9.19794e-06,0.3,4.13136e-10,-9838.17,4.32077e-05,17.1421,-56.7768096469,239.818,100,4.01336e-11
nan,85.6164383562,0.890319,7.49498e-05,-58.3933596684,48.4374575292,nan,0.3401,50000,48.4374575292,-58.3933596684,584,-59.8827,1,3.90469777356,9.51294e-06,0.3,2.11757e-09,-10117.8,0.000198184,7.01458,-58.3933596684,112.156,100,3.88279e-11
nan,82.1018062397,1.02533,0.000243124,-56.1437512728,63.4596819186,nan,1.09805,50000,63.4596819186,-56.1437512728,609,-56.9412,1,3.74206549647,9.12242e-06,0.3,9.64972e-10,-9555.13,0.000108459,27.3262,-56.1437512728,381.896,100,8.69195e-11
nan,84.3170320405,1.02109,0.000345691,-57.5840931946,51.8109310545,nan,1.12567,50000,51.8109310545,-57.5840931946,593,-58.0931,1,3.98762444337,9.36856e-06,0.3,2.19711e-09,-9932.52,0.000239466,37.6773,-57.5840931946,473.864,100,9.47604e-11
nan,83.4724540902,0.931717,9.49131e-05,-56.9945102968,46.7550682593,nan,0.361884,50000,46.7550682593,-56.9945102968,599,-59.2949,1,3.66106984383,9.27472e-06,0.3,1.34002e-08,-9889.55,0.00134615,9.53476,-56.9945102968,123.899,100,3.58593e-11
nan,82.3723228995,0.94794,7.95086e-05,-56.3835119893,40.7153907632,nan,0.380221,50000,40.7153907632,-56.3835119893,607,-58.396,1,3.59711490098,9.15248e-06,0.3,1.716e-10,-9816.4,1.77729e-05,8.23485,-56.3835119893,120.121,100,3.54448e-11
nan,83.3333333333,0.985113,0.000187351,-57.0233486961,46.8216960043,nan,0.578844,50000,46.8216960043,-57.0233486961,600,-58.2775,1,4.10052472444,9.25926e-06,0.3,2.55028e-09,-9895.28,0.00027133,19.9327,-57.0233486961,207.297,100,5.11378e-11
nan,83.4724540902,0.932317,0.000155837,-56.94682717,56.7151632059,nan,0.50555,50000,56.7151632059,-56.94682717,599,-58.5051,1,3.79579900406,9.27472e-06,0.3,1.73801e-09,-9772.8,0.000174709,15.6651,-56.94682717,199.121,100,5.00308e-11
nan,82.6446280992,0.995711,0.000206142,-56.5109455639,52.1056310175,nan,0.857279,50000,52.1056310175,-56.5109455639,605,-58.0298,1,3.89383871856,9.18274e-06,0.3,9.33055e-10,-9646.12,0.000101174,22.3526,-56.5109455639,292.523,100,7.29121e-11
nan,83.6120401338,0.97161,0.000128955,-57.0830686054,45.691142061,nan,0.517889,50000,45.691142061,-57.0830686054,598,-58.8117,1,4.0049268367,9.29023e-06,0.3,9.81261e-09,-9879.21,0.00102624,13.4866,-57.0830686054,174.117,100,4.73484e-11
nan,83.6120401338,0.989654,0.000148054,-57.1910542675,51.8702355151,nan,0.235469,50000,51.8702355151,-57.1910542675,598,-60.4578,1,3.75442680413,9.29023e-06,0.3,3.44304e-08,-10090.5,0.00366775,15.7717,-57.1910542675,268.27,100,2.07501e-11
nan,82.6446280992,1.02302,0.000260677,-56.5587380467,55.2232989337,nan,1.10614,50000,55.2232989337,-56.5587380467,605,-57.5074,1,3.5815268693,9.18274e-06,0.3,9.51441e-10,-9660.17,0.000105997,29.0411,-56.5587380467,429.617,100,8.91221e-11
nan,83.3333333333,0.966762,0.000139061,-56.8417761527,52.830334156,nan,0.542358,50000,52.830334156,-56.8417761527,600,-58.7344,1,3.9529102557,9.25926e-06,0.3,2.28224e-09,-9796.86,0.000238289,14.5194,-56.8417761527,193.51,100,4.97507e-11
nan,83.6120401338,0.974713,0.000168302,-57.1008613973,55.4894438087,nan,0.419659,50000,55.4894438087,-57.1008613973,598,-59.921,1,4.01173418432,9.29023e-06,0.3,2.59573e-08,-9883.82,0.00272339,17.6579,-57.1008613973,253.293,100,3.81237e-11
nan,83.6120401338,0.922597,6.59118e-05,-57.0562586446,46.2715172687,nan,0.316628,50000,46.2715172687,-57.0562586446,598,-59.4279,1,3.71605683959,9.29023e-06,0.3,9.61126e-09,-9925.46,0.000954478,6.54559,-57.0562586446,116.313,100,3.21054e-11
nan,82.9187396352,0.925438,7.96048e-05,-56.5739378047,41.667213152,nan,0.339221,50000,41.667213152,-56.5739378047,603,-58.6193,1,3.78210990785,9.21319e-06,0.3,1.17175e-09,-9849.74,0.000117699,7.99606,-56.5739378047,115.964,100,3.36208e-11
nan,82.5082508251,1.01693,0.00020634,-56.3988373962,59.1437843712,nan,0.935672,50000,59.1437843712,-56.3988373962,606,-57.3838,1,3.48975131266,9.16758e-06,0.3,5.39911e-09,-9657.77,0.000598908,22.8888,-56.3988373962,342.589,100,7.6041e-11
nan,82.5082508251,0.96241,0.000197749,-56.4359565252,45.1938747387,nan,0.801802,50000,45.1938747387,-56.4359565252,606,-57.2594,1,3.61649043626,9.16758e-06,0.3,3.22038e-10,-9650.55,3.38074e-05,20.7597,-56.4359565252,214.805,100,7.2754e-11
nan,83.3333333333,1.01458,0.000240447,-56.847696042,59.7053363055,nan,0.950707,50000,59.7053363055,-56.847696042,600,-57.9279,1,3.72396906787,9.25926e-06,0.3,7.44287e-10,-9730.21,8.15546e-05,26.3468,-56.847696042,345.132,100,7.91828e-11
nan,83.6120401338,1.01409,0.000232305,-57.0691617691,54.711711593,nan,0.799608,50000,54.711711593,-57.0691617691,598,-58.1687,1,3.74783958734,9.29023e-06,0.3,9.88154e-10,-9849.13,0.000107864,25.3576,-57.0691617691,360.772,100,6.71084e-11
nan,83.7520938023,1.00576,0.000216299,-57.132907627,56.8596513157,nan,0.659481,50000,56.8596513157,-57.132907627,597,-58.2944,1,3.92339306996,9.30579e-06,0.3,5.23729e-10,-9895.56,5.66038e-05,23.3773,-57.132907627,358.298,100,5.64578e-11
nan,83.8926174497,0.993582,0.000222342,-57.4354855252,53.1257952342,nan,0.631809,50000,53.1257952342,-57.4354855252,596,-58.7991,1,3.9846977118,9.3214e-06,0.3,2.71128e-09,-9930.21,0.000288999,23.6998,-57.4354855252,325.722,100,5.56084e-11
nan,82.7814569536,1.03121,0.000320027,-56.5780100413,62.5724759117,nan,1.26594,50000,62.5724759117,-56.5780100413,604,-56.9146,1,3.56596494225,9.19794e-06,0.3,1.08091e-09,-9663.73,0.000121185,35.8794,-56.5780100413,502.755,100,1.00716e-10
nan,82.5082508251,1.01107,0.000242231,-56.3953815546,51.7931343774,nan,0.926263,50000,51.7931343774,-56.3953815546,606,-57.1177,1,4.41508997263,9.16758e-06,0.3,2.63653e-09,-9688.5,0.000290775,26.715,-56.3953815546,289.762,100,7.61527e-11
nan,82.2368421053,1.02441,0.000313995,-56.2832127345,49.5238601907,nan,1.1238,50000,49.5238601907,-56.2832127345,608,-56.8854,1,3.83317137601,9.13743e-06,0.3,1.37397e-11,-9661.75,1.54038e-06,35.2023,-56.2832127345,397.121,100,8.94111e-11
nan,83.4724540902,1.01471,0.000218418,-57.0972876848,59.0091415399,nan,0.834941,50000,59.0091415399,-57.0972876848,599,-58.0795,1,3.92517347783,9.27472e-06,0.3,3.70405e-09,-9842.96,0.000405245,23.8962,-57.0972876848,383.74,100,6.97549e-11
nan,83.0564784053,1.04021,0.000392526,-56.6918327875,58.546620784,nan,1.7158,50000,58.546620784,-56.6918327875,602,-56.5321,1,3.77402067577,9.2285e-06,0.3,4.7249e-10,-9679.53,5.32576e-05,44.2443,-56.6918327875,513.26,100,1.35049e-10
nan,82.9187396352,1.00033,0.000158105,-56.6834537327,57.0277396427,nan,0.680146,50000,57.0277396427,-56.6834537327,603,-58.194,1,3.7246582363,9.21319e-06,0.3,2.47081e-09,-9747.09,0.00026827,17.1663,-56.6834537327,260.314,100,5.76948e-11
nan,82.6446280992,0.952554,0.000178796,-56.584788386,47.23209977,nan,0.452848,50000,47.23209977,-56.584788386,605,-58.2449,1,3.92383923957,9.18274e-06,0.3,3.01419e-09,-9808.96,0.000312671,18.5471,-56.584788386,192.272,100,4.20841e-11
nan,83.7520938023,1.00706,0.000239762,-57.0495930251,58.4569002289,nan,1.15168,50000,58.4569002289,-57.0495930251,597,-57.7184,1,3.18414495015,9.30579e-06,0.3,1.26578e-10,-9655.44,1.36981e-05,25.9468,-57.0495930251,324.824,100,9.83384e-11
nan,82.6446280992,1.02519,0.000367863,-56.7177144269,50.9868561061,nan,1.04911,50000,50.9868561061,-56.7177144269,605,-56.906,1,3.98254082876,9.18274e-06,0.3,9.59028e-10,-9857.16,0.000107069,41.0694,-56.7177144269,433.331,100,8.417e-11
nan,83.3333333333,0.918911,0.000132982,-56.9229160418,56.9360797473,nan,0.424795,50000,56.9360797473,-56.9229160418,600,-58.6894,1,3.84486070775,9.25926e-06,0.3,6.54671e-11,-9802.62,6.49711e-06,13.1975,-56.9229160418,162.008,100,4.31305e-11
nan,83.8926174497,0.919772,7.27571e-05,-57.3206656565,46.262178922,nan,0.290595,50000,46.262178922,-57.3206656565,596,-59.8213,1,3.80283575778,9.3214e-06,0.3,5.5672e-09,-9987.34,0.000549333,7.17917,-57.3206656565,111.841,100,2.98462e-11
nan,83.1946755408,1.00303,0.000189304,-56.8859104705,52.4465768374,nan,0.837031,50000,52.4465768374,-56.8859104705,601,-57.8808,1,3.8746153396,9.24385e-06,0.3,1.25214e-09,-9771.49,0.000135867,20.541,-56.8859104705,288.526,100,7.10913e-11
nan,82.3723228995,0.957259,0.000110673,-56.3320829747,54.3275070034,nan,0.609782,50000,54.3275070034,-56.3320829747,607,-57.8153,1,3.93858416184,9.15248e-06,0.3,3.76016e-10,-9659.69,3.93276e-05,11.5753,-56.3320829747,143.361,100,5.57434e-11
nan,83.4724540902,1.00019,0.00021901,-57.2167579865,47.5233777826,nan,0.605604,50000,47.5233777826,-57.2167579865,599,-58.2378,1,4.08219733964,9.27472e-06,0.3,6.28071e-09,-9959.75,0.000677317,23.6182,-57.2167579865,315.8,100,5.20742e-11
nan,82.9187396352,0.985267,9.97736e-05,-56.6714098326,54.7233467213,nan,0.935122,50000,54.7233467213,-56.6714098326,603,-57.2691,1,3.59963930039,9.21319e-06,0.3,5.83573e-11,-9642.98,6.24078e-06,10.6699,-56.6714098326,152.27,100,8.17675e-11
nan,83.1946755408,0.979739,0.000157975,-56.8256944705,50.4558126222,nan,0.659104,50000,50.4558126222,-56.8256944705,601,-57.7531,1,4.049997413,9.24385e-06,0.3,8.93151e-10,-9788.98,9.46635e-05,16.7435,-56.8256944705,199.493,100,5.86731e-11
nan,83.3333333333,1.0071,0.000185748,-56.9957364055,55.6584489271,nan,0.743729,50000,55.6584489271,-56.9957364055,600,-58.4716,1,4.09440840697,9.25926e-06,0.3,1.60688e-09,-9810.66,0.000174774,20.2031,-56.9957364055,278.743,100,6.28674e-11
nan,84.1750841751,1.03389,0.00032589,-57.3355304606,61.2847272119,nan,1.6564,50000,61.2847272119,-57.3355304606,594,-56.7591,1,4.1888335518,9.35279e-06,0.3,1.65312e-10,-9653.83,1.82742e-05,36.025,-57.3355304606,373.312,100,1.35549e-10
nan,83.3333333333,0.95242,0.000149535,-56.9105224196,49.6608841761,nan,0.55194,50000,49.6608841761,-56.9105224196,600,-58.1189,1,3.80003865906,9.25926e-06,0.3,2.25533e-10,-9812.66,2.31986e-05,15.3813,-56.9105224196,154.061,100,5.2166e-11
nan,83.0564784053,0.959508,0.000112719,-56.7457354937,44.0509587161,nan,0.537636,50000,44.0509587161,-56.7457354937,602,-58.2412,1,4.06896605042,9.2285e-06,0.3,6.89211e-10,-9805.71,7.16588e-05,11.7196,-56.7457354937,139.121,100,4.97339e-11
nan,84.0336134454,0.993142,0.00014147,-57.346450116,57.6572653785,nan,0.694933,50000,57.6572653785,-57.346450116,595,-58.3005,1,4.17482421109,9.33707e-06,0.3,1.59845e-09,-9843.71,0.00017002,15.0475,-57.346450116,217.753,100,6.14244e-11
nan,83.8926174497,1.03542,0.000303189,-57.2719393661,59.9276236555,nan,1.29514,50000,59.9276236555,-57.2719393661,596,-57.6954,1,3.7102214142,9.3214e-06,0.3,1.24412e-09,-9776.22,0.000138197,33.678,-57.2719393661,434.346,100,1.04966e-10
nan,82.6446280992,0.958227,8.80085e-05,-56.5811127841,46.1622825374,nan,0.646814,50000,46.1622825374,-56.5811127841,605,-57.9629,1,3.98731783192,9.18274e-06,0.3,2.50563e-10,-9719.38,2.61465e-05,9.18377,-56.5811127841,142.723,100,5.94001e-11
nan,83.1946755408,0.950733,9.59448e-05,-56.9099898557,48.5412309548,nan,0.45169,50000,48.5412309548,-56.9099898557,601,-58.9827,1,3.76715254532,9.24385e-06,0.3,8.20038e-09,-9841.83,0.000843411,9.86794,-56.9099898557,138.122,100,4.27002e-11
nan,83.6120401338,0.986143,0.000170862,-57.150039672,53.0651131675,nan,0.683676,50000,53.0651131675,-57.150039672,598,-58.6987,1,3.92656109691,9.29023e-06,0.3,1.3303e-09,-9808.8,0.00014121,18.1368,-57.150039672,233.18,100,6.06768e-11
nan,83.3333333333,0.937278,0.000120399,-57.0302216133,52.7715611051,nan,0.485881,50000,52.7715611051,-57.0302216133,600,-58.7901,1,3.42764633358,9.25926e-06,0.3,3.334e-09,-9815.95,0.000337488,12.1875,-57.0302216133,152.079,100,4.74183e-11
nan,83.0564784053,1.03522,0.000318191,-56.766315261,60.6313426224,nan,1.23754,50000,60.6313426224,-56.766315261,602,-56.8219,1,3.8805517929,9.2285e-06,0.3,8.21491e-10,-9736.02,9.21522e-05,35.6937,-56.766315261,453.584,100,9.83452e-11
nan,83.1946755408,0.957609,0.000104302,-56.9102675913,51.3988576111,nan,0.518885,50000,51.3988576111,-56.9102675913,601,-58.9287,1,3.7526081415,9.24385e-06,0.3,1.35994e-09,-9811.35,0.000140881,10.8051,-56.9102675913,160.255,100,4.83506e-11
nan,83.3333333333,0.932929,8.22389e-05,-56.9913661398,41.5265882446,nan,0.41696,50000,41.5265882446,-56.9913661398,600,-58.7576,1,3.89260601025,9.25926e-06,0.3,3.1525e-09,-9885.14,0.000317634,8.28609,-56.9913661398,123.623,100,4.10724e-11
nan,83.1946755408,0.97279,0.000143315,-56.9645035837,49.2586737052,nan,0.593283,50000,49.2586737052,-56.9645035837,601,-58.3737,1,4.3073847673,9.24385e-06,0.3,1.67681e-09,-9823.45,0.000176461,15.082,-56.9645035837,167.129,100,5.3571e-11
nan,83.0564784053,0.947063,0.000108745,-56.7655361748,49.1033813893,nan,0.482145,50000,49.1033813893,-56.7655361748,602,-58.8429,1,3.53982113773,9.2285e-06,0.3,4.24043e-09,-9788.23,0.000435169,11.1599,-56.7655361748,156.531,100,4.57806e-11
nan,82.1018062397,0.958498,0.000135534,-56.1823577924,43.592380188,nan,0.423649,50000,43.592380188,-56.1823577924,609,-58.5035,1,3.85706489982,9.12242e-06,0.3,1.04098e-08,-9745.95,0.00109376,14.2406,-56.1823577924,183.745,100,3.83746e-11
nan,82.5082508251,0.941055,9.68938e-05,-56.3986006513,45.5471883635,nan,0.517868,50000,45.5471883635,-56.3986006513,606,-57.8147,1,3.88671513943,9.16758e-06,0.3,2.6749e-09,-9724.69,0.000274579,9.94617,-56.3986006513,134.393,100,4.91472e-11
nan,81.8330605565,0.977193,0.000139771,-56.090156775,45.5874725481,nan,0.488018,50000,45.5874725481,-56.090156775,611,-58.2062,1,3.72093949687,9.09256e-06,0.3,7.30002e-09,-9723.34,0.000784546,15.0215,-56.090156775,210.429,100,4.22521e-11
nan,83.1946755408,0.955785,0.000113739,-56.9019702224,43.5111519963,nan,0.361139,50000,43.5111519963,-56.9019702224,601,-59.4054,1,3.51399496498,9.24385e-06,0.3,7.31973e-09,-9912.27,0.000756837,11.7602,-56.9019702224,174.876,100,3.378e-11
nan,82.6446280992,1.00092,0.000294977,-56.5052967656,56.0844619026,nan,1.15546,50000,56.0844619026,-56.5052967656,605,-56.9654,1,3.3229007446,9.18274e-06,0.3,4.52433e-11,-9571.87,4.93152e-06,32.1525,-56.5052967656,421.628,100,9.72529e-11
nan,82.7814569536,0.939799,8.09105e-05,-56.6620461681,43.1398302071,nan,0.426842,50000,43.1398302071,-56.6620461681,604,-58.4642,1,3.6778010648,9.19794e-06,0.3,2.01464e-10,-9825.96,2.05845e-05,8.26702,-56.6620461681,122.987,100,4.08864e-11
nan,84.1750841751,0.917745,7.69106e-05,-57.3826065228,47.1895006753,nan,0.405251,50000,47.1895006753,-57.3826065228,594,-59.2733,1,3.61065903279,9.35279e-06,0.3,1.49301e-09,-9915.84,0.000146502,7.54687,-57.3826065228,132.352,100,4.20884e-11
nan,81.8330605565,1.03044,0.000385947,-55.9875495654,55.697992475,nan,1.2898,50000,55.697992475,-55.9875495654,611,-55.9728,1,3.97779016112,9.09256e-06,0.3,2.04479e-09,-9651.38,0.000231731,43.7385,-55.9875495654,466.371,100,1.00427e-10
nan,83.1946755408,1.03407,0.000259723,-56.8912737191,55.9891600639,nan,1.12601,50000,55.9891600639,-56.8912737191,601,-57.4938,1,3.45305878186,9.24385e-06,0.3,9.64907e-09,-9745.97,0.0010794,29.054,-56.8912737191,391.139,100,8.99811e-11
nan,83.4724540902,0.953921,0.000142839,-56.9220113073,53.7370604703,nan,0.720415,50000,53.7370604703,-56.9220113073,599,-57.7007,1,4.13817560466,9.27472e-06,0.3,2.91304e-10,-9723.03,2.99611e-05,14.6912,-56.9220113073,169.719,100,6.81019e-11
nan,83.6120401338,1.00982,0.000211549,-57.1496372533,49.7912625838,nan,0.639533,50000,49.7912625838,-57.1496372533,598,-58.4332,1,4.49537679947,9.29023e-06,0.3,2.32847e-09,-9935.02,0.000253099,22.9948,-57.1496372533,284.948,100,5.41284e-11
nan,83.7520938023,0.968423,0.000199723,-57.1759215691,49.4580167701,nan,0.560764,50000,49.4580167701,-57.1759215691,597,-58.9195,1,3.61223326992,9.30579e-06,0.3,4.15314e-09,-9853.29,0.000432204,20.7846,-57.1759215691,293.741,100,5.17792e-11
nan,84.1750841751,0.927984,7.24638e-05,-57.3637757395,48.1154554735,nan,0.335056,50000,48.1154554735,-57.3637757395,594,-59.686,1,3.77316060212,9.35279e-06,0.3,3.66748e-10,-9965.08,3.63887e-05,7.18986,-57.3637757395,120.029,100,3.40344e-11
nan,83.1946755408,0.945149,7.47727e-05,-56.8417746977,60.3173357417,nan,0.525745,50000,60.3173357417,-56.8417746977,601,-58.3797,1,3.74405776623,9.24385e-06,0.3,1.73638e-09,-9750.46,0.000177539,7.64522,-56.8417746977,142.139,100,5.02899e-11
nan,83.3333333333,0.929368,0.00010925,-56.9434105582,46.2473838692,nan,0.481907,50000,46.2473838692,-56.9434105582,600,-58.3754,1,3.52879806669,9.25926e-06,0.3,4.33615e-10,-9827.74,4.35227e-05,10.9656,-56.9434105582,137.632,100,4.78344e-11
nan,83.0564784053,1.00878,0.000202374,-56.9089835865,47.7326783511,nan,0.739607,50000,47.7326783511,-56.9089835865,602,-57.9449,1,3.92415817871,9.2285e-06,0.3,1.75036e-09,-9862.01,0.000191333,22.1217,-56.9089835865,258.671,100,6.18976e-11
nan,83.4724540902,0.985669,0.00020229,-56.9896181345,54.6494158979,nan,0.709878,50000,54.6494158979,-56.9896181345,599,-58.1433,1,3.45439941661,9.27472e-06,0.3,3.66883e-09,-9776.92,0.000389904,21.4984,-56.9896181345,302.503,100,6.28525e-11
nan,83.0564784053,0.981632,0.000193008,-56.7246126914,49.972188655,nan,0.558794,50000,49.972188655,-56.7246126914,602,-58.6722,1,4.01145654535,9.2285e-06,0.3,2.08383e-09,-9788.58,0.000221656,20.5302,-56.7246126914,284.25,100,4.93874e-11
nan,83.0564784053,1.01454,0.000244386,-56.6811092943,59.5045815342,nan,0.891219,50000,59.5045815342,-56.6811092943,602,-57.3649,1,4.14376339844,9.2285e-06,0.3,1.58038e-08,-9754.53,0.00173741,26.8669,-56.6811092943,393.076,100,7.37402e-11
nan,83.6120401338,1.0083,0.000242861,-57.1006889097,62.2119937566,nan,0.986866,50000,62.2119937566,-57.1006889097,598,-58.0143,1,3.7332119278,9.29023e-06,0.3,8.6832e-16,-9717.44,9.42416e-11,26.3585,-57.1006889097,309.797,100,8.37785e-11
nan,83.1946755408,0.952318,8.99021e-05,-56.8690448212,43.3957750345,nan,0.544952,50000,43.3957750345,-56.8690448212,601,-58.3737,1,3.77186431323,9.24385e-06,0.3,6.41584e-11,-9815.19,6.60971e-06,9.26187,-56.8690448212,136.529,100,5.13453e-11
nan,83.7520938023,0.941335,9.2003e-05,-57.2102913967,51.2052844109,nan,0.543081,50000,51.2052844109,-57.2102913967,597,-58.4437,1,4.38602515136,9.30579e-06,0.3,1.26184e-09,-9843.81,0.000127642,9.30664,-57.2102913967,139.197,100,5.3074e-11
nan,84.0336134454,1.02669,0.000463881,-57.3306218054,57.140157184,nan,1.23687,50000,57.140157184,-57.3306218054,595,-57.1367,1,4.06292931208,9.33707e-06,0.3,6.33013e-10,-9905.93,6.96053e-05,51.0077,-57.3306218054,467.538,100,1.02298e-10
nan,83.6120401338,1.0103,0.000267991,-57.0680258459,49.6753531724,nan,0.721457,50000,49.6753531724,-57.0680258459,598,-58.0076,1,4.42921867779,9.29023e-06,0.3,8.30282e-10,-9918.63,9.0292e-05,29.1437,-57.0680258459,336.875,100,6.10047e-11
nan,84.4594594595,0.989573,2.76382e-05,-57.7718258169,282.670966712,nan,0.0255255,50000,282.670966712,-57.7718258169,592,-82.7574,1,3.40136959607,9.38438e-06,0.3,1.01208e-06,-10259.8,0.106723,2.91442,-57.7718258169,188.428,100,2.29557e-12
nan,83.4724540902,0.953813,0.000110293,-56.9738552899,50.4642249089,nan,0.655307,50000,50.4642249089,-56.9738552899,599,-58.0266,1,3.75138073062,9.27472e-06,0.3,6.04099e-11,-9767.51,6.21256e-06,11.3425,-56.9738552899,166.047,100,6.19612e-11
nan,82.7814569536,0.979448,0.000146451,-56.6592350917,51.7291676919,nan,0.445329,50000,51.7291676919,-56.6592350917,604,-58.7774,1,3.77049456812,9.19794e-06,0.3,1.48289e-08,-9841.38,0.00157907,15.595,-56.6592350917,218.759,100,3.92735e-11
nan,83.3333333333,0.957839,0.000101354,-56.8530237179,45.9005604694,nan,0.632508,50000,45.9005604694,-56.8530237179,600,-58.0998,1,3.9655923846,9.25926e-06,0.3,1.96869e-09,-9777.81,0.000203655,10.4847,-56.8530237179,144.639,100,5.91063e-11
nan,82.9187396352,0.92839,7.27638e-05,-56.7044037619,51.2318052581,nan,0.447653,50000,51.2318052581,-56.7044037619,603,-58.3448,1,3.48927106762,9.2132e-06,0.3,4.03301e-09,-9773.97,0.000406396,7.33223,-56.7044037619,135.53,100,4.4086e-11
nan,83.8926174497,0.988865,0.000182748,-57.1979849008,59.7400387516,nan,0.839012,50000,59.7400387516,-57.1979849008,596,-58.355,1,3.71454355234,9.3214e-06,0.3,2.14038e-09,-9749.07,0.000227063,19.3869,-57.1979849008,275.951,100,7.45515e-11
nan,83.0564784053,0.993767,1.85776e-05,-56.9377725874,224.168641487,nan,0.02005,50000,224.168641487,-56.9377725874,602,-79.9515,1,3.51072691552,9.2285e-06,0.3,9.31629e-07,-10144.1,0.100322,2.00052,-56.9377725874,157.702,100,1.72905e-12
nan,82.5082508251,0.943535,8.3117e-05,-56.5204714723,48.5476201991,nan,0.509523,50000,48.5476201991,-56.5204714723,606,-58.2238,1,3.67996014339,9.16758e-06,0.3,3.04134e-09,-9729.16,0.000313017,8.55447,-56.5204714723,138.205,100,4.81013e-11
nan,83.1946755408,1.03777,0.000287138,-56.9141422107,56.2027103953,nan,1.41913,50000,56.2027103953,-56.9141422107,601,-56.9233,1,3.32331374289,9.24385e-06,0.3,9.51539e-10,-9711.31,0.000106826,32.236,-56.9141422107,436.251,100,1.12596e-10
