WReturnMean,InitialReturnMean,MaxIW,ReturnMeanIW,StdWReturnMean,MeanEntropy,InitialReturnMax,Iteration,MeanIW,Epsilon,InitialReturnStd,EmpiricalD2Arithmetic,OptimizationReturnMean,EpisodesSoFar,ESSRenyiHarmonic,EmpiricalD2Harmonic,InitialReturnMin,OptimizationReturnMax,ESSRenyiArithmetic,OptimizationReturnMin,InitialBound,MinTargetPdf,VarianceInitializer,Penalization,DivergenceHarmonic,TimeElapsed,EpLenMean,MinIW,LearnableVariance,TimestepsSoFar,StdIW,Weights,Bound,Inner Iteration,MinBehavPdf,EpThisIter,ReturnStepMax,MeanD2-0,ReturnStepMaxmin,EpRewMean
21273138.0,4511.5225,10762946.0,5689983000000.0,,0.4189424,4999.524,603,312786.97,1e-07,958.80115,1.0,4511.5225,30150,50.0,1.0,,4999.524,50.0,,-23314008.0,-236.7777,-1.0,True,1.5473582e+33,8454.567468643188,451.6,0.0041165627,,12304337,1596357.4,[-0.052  0.752 -3.95  -3.795],-8.027996e+22,1,-236.7777,50,10.0,1.0,10.0,4511.522895718225
23952134.0,4828.9404,2227690000.0,808843200000000.0,,0.4189424,4999.473,604,44637172.0,1e-07,795.90704,1.0,4808.9736,30200,50.0,1.0,19.966663,4979.5063,50.0,,-25992968.0,-245.33401,-1.0,True,8.259411e+28,8467.643818855286,483.04,0.020987451,,12328489,311865150.0,[ 0.01   0.748 -3.952 -3.791],-5.8651353e+20,1,-245.33401,50,9.999999,1.0,9.999999,4828.940415709158
23990114.0,4799.2104,315799360.0,186229920000000.0,,0.4189424,4999.378,605,7453095.5,1e-07,978.6168,1.0,4799.2104,30250,50.0,1.0,,4999.378,50.0,,-26030864.0,-249.2414,-1.0,True,4.7380702e+26,8478.730885982513,480.06,0.25993583,,12352492,44578364.0,[ 0.072  0.752 -3.947 -3.782],-4.4421053e+19,1,-249.2414,50,10.0,1.0,10.0,4799.21082482655
23993202.0,4806.256,6223795.0,4185949500000.0,,0.4189424,4999.4287,606,167539.1,1e-07,945.04517,1.0,4806.256,30300,50.0,1.0,,4999.4287,50.0,,-26034008.0,-253.22989,-1.0,True,2.447551e+21,8490.253767967224,480.76,0.105589174,,12376530,879462.44,[ 0.134  0.833 -3.949 -3.71 ],-1.009669e+17,1,-253.22989,50,10.0,1.0,10.0,4806.255612884483
24492554.0,4906.1904,150738130.0,77891665000000.0,,0.4189424,4999.376,607,3117379.5,1e-07,649.4994,1.0,4546.495,30350,50.0,1.0,359.69513,4639.6807,50.0,,-26533320.0,-251.26758,-1.0,True,1.0353036e+25,8502.377408027649,490.74,0.22414024,,12401067,21095776.0,[ 0.211  0.91  -3.947 -3.65 ],-6.566364e+18,1,-251.26758,50,10.0,1.0,10.0,4906.190477715467
24991590.0,4999.1587,55545.473,57247460000.0,,0.4189424,4999.5273,608,2290.71,1e-07,0.25343564,1.0,0.8522656,30400,50.0,1.0,4998.3066,1.2207031,50.0,,-27032478.0,-252.93098,-1.0,True,2.6787013e+24,8514.700554847717,500.0,0.0281651,,12426067,8147.9175,[ 0.172  0.999 -3.954 -3.571],-3.340215e+18,1,-252.93098,50,10.0,1.0,10.0,4999.1589084950365
24991050.0,4999.105,18804.047,30208113000.0,,0.4189424,4999.474,609,1208.784,1e-07,0.2166037,1.0,0.5150586,30450,50.0,1.0,4998.59,0.88427734,50.0,,-27031890.0,-241.5257,-1.0,True,1.474769e+17,8527.504242897034,500.0,0.0062533,,12451067,3409.5442,[ 0.15   0.889 -3.961 -3.627],-783757600000000.0,1,-241.5257,50,10.0,1.0,10.0,4999.104930954093
24440248.0,4914.522,595713.94,719066200000.0,,0.4189424,4999.4316,610,28786.94,1e-07,536.39984,1.0,3735.2366,30500,50.0,1.0,1179.2849,3820.1467,50.0,,-26481046.0,-245.80952,-1.0,True,4.418897e+34,8539.601689577103,491.62,0.16660246,,12475648,109577.01,[ 0.206  0.817 -3.963 -3.712],-4.2899532e+23,1,-245.80952,50,10.0,1.0,10.0,4914.521849691521
21737306.0,4506.5674,36329550.0,18834075000000.0,,0.4189424,4999.449,611,757030.9,1e-07,1195.0548,1.0,4126.9004,30550,50.0,1.0,379.66736,4619.7817,50.0,,-23778120.0,-247.55807,-1.0,True,4.616043e+32,8550.36461853981,451.04,0.033504095,,12498200,5082429.0,[ 0.236  0.697 -3.951 -3.703],-4.3846366e+22,1,-247.55807,50,10.0,1.0,10.0,4506.567624602177
23992004.0,4805.9497,87847000.0,45458303000000.0,,0.4189424,4999.4653,612,1819396.8,1e-07,945.9668,1.0,4805.9497,30600,50.0,1.0,,4999.4653,50.0,,-26032826.0,-258.3661,-1.0,True,1.7825176e+30,8562.20741558075,480.74,0.41102585,,12522237,12294836.0,[ 0.138  0.772 -3.971 -3.702],-2.7246983e+21,1,-258.3661,50,10.0,1.0,10.0,4805.9497056219725
23644138.0,4790.5327,331784130.0,167402240000000.0,,0.4189424,4999.3545,613,6702807.5,1e-07,833.62805,1.0,3981.1794,30650,50.0,1.0,809.3533,4190.001,50.0,,-25684878.0,-257.45157,-1.0,True,8.2000137e+18,8574.180109977722,479.26,0.33626905,,12546200,46442384.0,[ 0.163  0.658 -3.972 -3.747],-6011124000000000.0,1,-257.45157,50,10.0,1.0,10.0,4790.5326388363255
24490348.0,4899.0347,435993.28,222145000000.0,,0.4189424,4999.3955,614,8891.412,1e-07,699.8621,1.0,4899.0347,30700,50.0,1.0,,4999.3955,50.0,,-26531122.0,-255.16168,-1.0,True,2.3543735e+20,8584.414260864258,490.02,0.096283905,,12570701,61017.0,[ 0.094  0.688 -4.002 -3.652],-3.1313391e+16,1,-255.16168,50,9.999999,1.0,9.999999,4899.034640330514
24488230.0,4898.8228,531.95044,927371300.0,,0.4189424,4999.409,615,37.138634,1e-07,699.8319,1.0,4898.8228,30750,50.0,1.0,,4999.409,50.0,,-26529004.0,-259.0487,-1.0,True,3431337200.0,8596.542952537537,490.02,0.134442,,12595202,92.31642,[ 0.125  0.576 -3.994 -3.606],-120470176000.0,1,-259.0487,50,10.0,1.0,10.0,4898.8229265300415
24988530.0,4998.853,37317.65,19119487000.0,,0.4189424,4999.459,616,765.51447,1e-07,0.36726028,1.0,1.2767187,30800,50.0,1.0,4997.576,1.8828125,50.0,,-27029350.0,-242.12057,-1.0,True,15499926000.0,8610.091817855835,500.0,0.14897732,,12620202,5221.983,[ 0.109  0.531 -3.999 -3.646],-273196380000.0,1,-242.12057,50,10.0,1.0,10.0,4998.852963970715
24490632.0,4899.2627,600.74036,729445570.0,,0.4189424,4999.407,617,29.209036,1e-07,698.4687,1.0,4889.281,30850,50.0,1.0,9.981766,4989.4253,50.0,,-26531412.0,-245.67227,-1.0,True,4776812500.0,8621.792034387589,490.04,0.18938544,,12644704,90.54299,[ 0.05   0.54  -4.016 -3.654],-141775370000.0,1,-245.67227,50,10.0,1.0,10.0,4899.262477276419
24989642.0,4998.964,35739036.0,19028010000000.0,,0.4189424,4999.4443,618,761554.75,1e-07,0.26593006,1.0,0.66833985,30900,50.0,1.0,4998.296,1.1484375,50.0,,-27030454.0,-242.32585,-1.0,True,1.5127599e+35,8633.872568368912,500.0,0.7708793,,12669704,4998266.5,[ 0.087  0.59  -4.015 -3.653],-7.9374834e+23,1,-242.32585,50,10.0,1.0,10.0,4998.964245008063
22863086.0,4690.995,276.04807,545869600.0,,0.4189424,4999.45,619,27.885593,1e-07,926.0938,1.0,4191.331,30950,50.0,1.0,499.6642,4499.786,50.0,,-24903900.0,-240.17561,-1.0,True,2140340700.0,8645.418471574783,469.34,0.119721256,,12693171,69.43368,[ 3.504e-03  5.030e-01 -4.020e+00 -3.685e+00],-94960710000.0,1,-240.17561,50,10.0,1.0,10.0,4690.995253798364
24990832.0,4999.0835,18177002.0,16038921000000.0,,0.4189424,4999.4507,620,641863.06,1e-07,0.22680028,1.0,0.5157715,31000,50.0,1.0,4998.5674,0.8833008,50.0,,-27031644.0,-231.8741,-1.0,True,2.730422e+25,8656.708897829056,500.0,1.4432281,,12718171,3056360.0,[ 0.032  0.511 -4.018 -3.675],-1.0663862e+19,1,-231.8741,50,10.0,1.0,10.0,4999.083153069328
22161764.0,4524.0645,46715.49,38332113000.0,,0.4189424,4999.3535,621,1534.3029,1e-07,1301.769,1.0,4074.2588,31050,50.0,1.0,449.8056,4549.548,50.0,,-24202492.0,-237.24895,-1.0,True,1.2782156e+34,8666.694845438004,452.64,0.27746126,,12740803,6618.4375,[ 0.03   0.422 -4.038 -3.76 ],-2.3071939e+23,1,-237.24895,50,10.0,1.0,10.0,4524.064689519731
15672066.0,3698.738,904.09143,378127330.0,,0.4189424,4999.3057,622,34.915848,1e-07,1411.171,1.0,2888.8608,31100,50.0,1.0,809.87714,4189.4287,50.0,,-17712750.0,-260.35315,-1.0,True,9158758000.0,8675.858858585358,370.58,0.060911104,,12759332,126.5558,[-0.025  0.449 -4.042 -3.749],-195673550000.0,1,-260.35315,50,10.0,1.0,10.0,3698.738126011151
20490116.0,4270.999,167075.22,45185044000.0,,0.4189424,4999.4497,623,5060.7124,1e-07,1499.5614,1.0,4261.0186,31150,50.0,1.0,9.979992,4989.4697,50.0,,-22530924.0,-247.06906,-1.0,True,4.8766833e+19,8687.44349527359,427.44,0.05774696,,12780704,24301.824,[ 0.006  0.454 -4.041 -3.751],-1.4251563e+16,1,-247.06906,50,10.0,1.0,10.0,4270.998889569079
23496656.0,4715.947,553878.7,372816050000.0,,0.4189424,4999.394,624,14920.057,1e-07,1120.9388,1.0,4705.967,31200,50.0,1.0,9.980197,4989.414,50.0,,-25537418.0,-250.9859,-1.0,True,5635730500000000.0,8696.983620405197,471.76,0.13468994,,12804292,80046.625,[ 0.055  0.484 -4.042 -3.728],-153574740000000.0,1,-250.9859,50,10.0,1.0,10.0,4715.94681728941
24787772.0,4976.864,16558.092,8539921400.0,,0.4189424,4999.12,625,341.927,1e-07,136.379,1.0,948.553,31250,50.0,1.0,4028.3108,970.8093,50.0,,-26828312.0,-239.1518,-1.0,True,22821302000.0,8708.730041742325,497.88,0.15639871,,12829186,2316.699,[ 0.116  0.477 -4.046 -3.741],-316796040000.0,1,-239.1518,50,10.0,1.0,10.0,4976.863710155582
17434054.0,3922.685,174679.69,130501755000.0,,0.4189424,4999.0986,626,5558.6343,1e-07,1430.5935,1.0,3922.685,31300,50.0,1.0,,4999.0986,50.0,,-19474572.0,-240.13248,-1.0,True,9.7707544e+17,8718.030181407928,392.92,0.008972759,,12848832,25681.408,[ 0.163  0.445 -4.044 -3.715],-2017111700000000.0,1,-240.13248,50,10.0,1.0,10.0,3922.685121952147
13060915.0,3111.9963,32588.791,31272851000.0,,0.4189424,4999.1675,627,1491.6825,1e-07,1837.497,1.0,3111.9963,31350,50.0,1.0,,4999.1675,50.0,,-15101487.0,-234.14545,-1.0,True,4.9627156e+25,8726.812585115433,311.94,0.0038112665,,12864429,4890.9404,[ 0.152  0.384 -4.046 -3.705],-1.4375052e+19,1,-234.14545,50,10.0,1.0,10.0,3111.9962561764964
23147898.0,4719.568,762.6817,1629366300.0,,0.4189424,4999.3906,628,65.41002,1e-07,934.65466,1.0,4269.8955,31400,50.0,1.0,449.6724,4549.7183,50.0,,-25188652.0,-240.18492,-1.0,True,903855340000.0,8739.442821025848,472.2,0.062685646,,12888039,133.94626,[ 0.098  0.415 -4.051 -3.703],-1941791300000.0,1,-240.18492,50,10.0,1.0,10.0,4719.56779178215
20037388.0,4240.1553,6534834.0,4265099000000.0,,0.4189424,4999.2354,629,174168.0,1e-07,1434.738,1.0,3820.416,31450,50.0,1.0,419.73907,4579.496,50.0,,-22078016.0,-255.14636,-1.0,True,2.1871445e+23,8750.738321781158,424.46,0.20970096,,12909262,944423.8,[ 0.117  0.373 -4.056 -3.745],-9.54338e+17,1,-255.14636,50,10.0,1.0,10.0,4240.155214387202
22652206.0,4605.2573,137955.47,119656140000.0,,0.4189424,4999.3975,630,4787.9097,1e-07,1201.5873,1.0,4145.4736,31500,50.0,1.0,459.78348,4539.614,50.0,,-24692970.0,-243.9234,-1.0,True,1051172800000000.0,8762.449889421463,460.74,0.049280666,,12932299,23058.576,[ 0.058  0.39  -4.059 -3.737],-66284415000000.0,1,-243.9234,50,10.0,1.0,10.0,4605.257246227587
19416728.0,4118.6367,223500.55,196621370000.0,,0.4189424,4998.954,631,8244.756,1e-07,1566.3846,1.0,4118.6367,31550,50.0,1.0,,4998.954,50.0,,-21457130.0,-268.71948,-1.0,True,1.1863889e+26,8774.385281085968,412.32,0.21713811,,12952915,32275.785,[ 0.103  0.363 -4.06  -3.77 ],-2.2224204e+19,1,-268.71948,50,9.999999,1.0,9.999999,4118.636601632348
22405902.0,4558.695,342769.0,311867400000.0,,0.4189424,4999.2754,632,14321.296,1e-07,1274.4418,1.0,4059.0637,31600,50.0,1.0,499.6312,4499.644,50.0,,-24446562.0,-244.24937,-1.0,True,4.817948e+24,8785.511538505554,456.1,0.058808696,,12975720,60566.08,[ 0.052  0.397 -4.067 -3.775],-4.479191e+18,1,-244.24937,50,9.999999,1.0,9.999999,4558.695068971412
20149256.0,4231.704,98139.05,85551596000.0,,0.4189424,4999.2534,633,4397.072,1e-07,1497.3107,1.0,4231.704,31650,50.0,1.0,,4999.2534,50.0,,-22189902.0,-251.09074,-1.0,True,2.0856974e+20,8795.873483419418,423.62,0.09072404,,12996901,15163.525,[ 0.111  0.414 -4.067 -3.767],-2.9470777e+16,1,-251.09074,50,10.0,1.0,10.0,4231.703779791626
21677120.0,4451.6255,642.8895,960437950.0,,0.4189424,4999.3774,634,38.587452,1e-07,1363.8741,1.0,4061.921,31700,50.0,1.0,389.70465,4609.673,50.0,,-23717864.0,-240.87387,-1.0,True,7476807700.0,8808.255231380463,445.44,0.10163092,,13019173,104.54868,[ 0.054  0.389 -4.069 -3.765],-177419630000.0,1,-240.87387,50,10.0,1.0,10.0,4451.6254157148105
20023946.0,4185.0303,53918.727,33466920000.0,,0.4189424,4999.299,635,1508.8187,1e-07,1584.1305,1.0,4175.0503,31750,50.0,1.0,9.979861,4989.319,50.0,,-22064622.0,-231.13588,-1.0,True,1.053354e+16,8818.946496725082,418.9,0.2552741,,13040118,7614.04,[ 0.069  0.333 -4.064 -3.74 ],-209473520000000.0,1,-231.13588,50,10.0,1.0,10.0,4185.030242771786
22449080.0,4561.2866,1134.3481,1748130200.0,,0.4189424,4999.289,636,78.947044,1e-07,1282.0864,1.0,4551.3066,31800,50.0,1.0,9.979401,4989.3096,50.0,,-24489762.0,-260.89972,-1.0,True,4319222300.0,8831.695296287537,456.36,0.036624517,,13062936,203.83313,[ 0.06   0.39  -4.068 -3.715],-135861990000.0,1,-260.89972,50,10.0,1.0,10.0,4561.286411146204
22751506.0,4581.0093,6988.92,11659449000.0,,0.4189424,4999.398,637,470.6367,1e-07,1328.8574,1.0,4581.0093,31850,50.0,1.0,,4999.398,50.0,,-24792276.0,-256.0375,-1.0,True,1.0206589e+22,8842.883084535599,458.3,0.055230483,,13085851,1350.2007,[ 0.038  0.448 -4.07  -3.712],-2.0617223e+17,1,-256.0375,50,10.0,1.0,10.0,4581.009383185302
24071556.0,4841.8804,15966.095,10092560000.0,,0.4189424,4999.4243,638,404.088,1e-07,792.30725,1.0,4831.9004,31900,50.0,1.0,9.980187,4989.4443,50.0,,-26112338.0,-243.17604,-1.0,True,550358180000000.0,8856.14328956604,484.38,0.06257479,,13110070,2255.8782,[ 0.094  0.434 -4.066 -3.735],-47886010000000.0,1,-243.17604,50,9.999998,1.0,9.999998,4841.880325783157
23971212.0,4860.172,11298.187,13244491000.0,,0.4189424,4999.2705,639,530.9034,1e-07,591.56305,1.0,3420.9944,31950,50.0,1.0,1439.1774,3560.0933,50.0,,-26011876.0,-234.63771,-1.0,True,4416976300000000.0,8868.614058971405,486.24,0.10140476,,13134382,2045.8435,[ 0.133  0.48  -4.065 -3.753],-135635270000000.0,1,-234.63771,50,10.0,1.0,10.0,4860.171612586759
23614460.0,4775.47,14482.387,17886097000.0,,0.4189424,4999.41,640,729.1125,1e-07,899.6365,1.0,4775.47,32000,50.0,1.0,,4999.41,50.0,,-25655240.0,-231.32796,-1.0,True,4009888000000.0,8880.10149693489,477.78,0.026006361,,13158271,2666.934,[ 0.158  0.529 -4.064 -3.723],-4104447600000.0,1,-231.32796,50,10.0,1.0,10.0,4775.4699485589135
23990502.0,4806.54,1914.3413,4117712000.0,,0.4189424,4999.295,641,164.85448,1e-07,942.1673,1.0,4806.54,32050,50.0,1.0,,4999.295,50.0,,-26031184.0,-233.35114,-1.0,True,9841693000.0,8892.963156461716,480.82,0.062361274,,13182312,410.64325,[ 0.112  0.562 -4.068 -3.698],-206562590000.0,1,-233.35114,50,9.999999,1.0,9.999999,4806.5397571454805
24487988.0,4898.9985,783075.06,1194653300000.0,,0.4189424,4999.339,642,47820.04,1e-07,698.4313,1.0,4889.0176,32100,50.0,1.0,9.980592,4989.3584,50.0,,-26528712.0,-244.59369,-1.0,True,4.8924555e+35,8906.107059001923,490.04,0.896951,,13206814,137857.5,[ 0.143  0.611 -4.057 -3.677],-1.427391e+24,1,-244.59369,50,10.0,1.0,10.0,4898.998225632099
22614334.0,4594.351,2398.9248,2239928800.0,,0.4189424,4999.3867,643,100.89194,1e-07,1227.3022,1.0,4184.7373,32150,50.0,1.0,409.61377,4589.773,50.0,,-24655092.0,-240.39034,-1.0,True,26498021000.0,8916.687645196915,459.7,0.011777205,,13229799,356.52023,[ 0.144  0.531 -4.067 -3.773],-334436070000.0,1,-240.39034,50,10.0,1.0,10.0,4594.351194655728
24488340.0,4899.033,1408.1908,980815300.0,,0.4189424,4999.352,644,39.282433,1e-07,698.43604,1.0,4889.0513,32200,50.0,1.0,9.982153,4989.37,50.0,,-26529072.0,-241.81686,-1.0,True,462391780.0,8928.056726694107,490.04,0.04656412,,13254301,197.16092,[ 0.103  0.575 -4.07  -3.753],-44862857000.0,1,-241.81686,50,10.0,1.0,10.0,4899.033166792107
24990180.0,4999.0176,6372.2285,6142948400.0,,0.4189424,4999.444,645,245.84439,1e-07,0.20633158,1.0,0.48127928,32250,50.0,1.0,4998.5366,0.90722656,50.0,,-27030984.0,-248.53859,-1.0,True,8.123294e+22,8941.236582756042,500.0,0.41112623,,13279301,944.31415,[ 0.051  0.548 -4.072 -3.733],-5.816528e+17,1,-248.53859,50,10.0,1.0,10.0,4999.017858306413
22108418.0,4630.82,294088000.0,111759970000000.0,,0.4189424,4999.449,646,7314024.5,1e-07,814.81885,1.0,2561.3435,32300,50.0,1.0,2069.476,2929.9731,50.0,,-24149214.0,-243.80756,-1.0,True,2.3497147e+34,8951.788974285126,463.38,0.03258844,,13302470,41428424.0,[-0.012  0.551 -4.072 -3.734],-3.1282846e+23,1,-243.80756,50,10.0,1.0,10.0,4630.819443786183
24528512.0,4926.6313,93.63158,340518940.0,,0.4189424,4999.4697,647,14.167599,1e-07,506.7696,1.0,3547.3862,32350,50.0,1.0,1379.2449,3620.2249,50.0,,-26569334.0,-235.36612,-1.0,True,30557977000.0,8964.997525215149,492.78,0.11910539,,13327109,22.818336,[ 0.047  0.56  -4.075 -3.753],-357091000000.0,1,-235.36612,50,10.0,1.0,10.0,4926.631354123922
24987800.0,4998.78,444.80045,1799618400.0,,0.4189424,4999.322,648,72.02251,1e-07,0.37774724,1.0,1.2105664,32400,50.0,1.0,4997.5693,1.7524414,50.0,,-27028504.0,-234.70337,-1.0,True,1.3413835e+20,8977.68233036995,500.0,0.29936695,,13352109,115.101776,[ 0.092  0.526 -4.074 -3.727],-2.3634861e+16,1,-234.70337,50,10.0,1.0,10.0,4998.779852307164
23589528.0,4753.291,408466.84,290718400000.0,,0.4189424,4999.379,649,11649.341,1e-07,997.8739,1.0,4753.291,32450,50.0,1.0,,4999.379,50.0,,-25630274.0,-241.11937,-1.0,True,8.364554e+16,8988.340653896332,475.52,0.053586796,,13375885,59495.21,[ 0.124  0.443 -4.077 -3.639],-590502440000000.0,1,-241.11937,50,10.0,1.0,10.0,4753.291047516348
21159632.0,4277.6343,289.773,535755300.0,,0.4189424,4999.4526,650,21.80349,1e-07,1691.591,1.0,4277.6343,32500,50.0,1.0,,4999.4526,50.0,,-23200446.0,-240.9809,-1.0,True,555174660000.0,9000.348027229309,428.02,0.19631766,,13397286,51.274776,[ 0.061  0.443 -4.083 -3.637],-1521132500000.0,1,-240.9809,50,10.0,1.0,10.0,4277.634066218388
23310130.0,4765.1953,22447.879,27194558000.0,,0.4189424,4999.456,651,1186.9617,1e-07,776.55786,1.0,4105.45,32550,50.0,1.0,659.74536,4339.711,50.0,,-25350946.0,-246.76894,-1.0,True,3.742045e+27,9013.47301697731,476.72,0.4249023,,13421122,3869.0168,[ 0.017  0.434 -4.083 -3.593],-1.2484017e+20,1,-246.76894,50,10.0,1.0,10.0,4765.195493155925
10274639.0,2756.5432,72.6549,72734660.0,,0.4189424,4999.474,652,9.5036545,1e-07,1635.8816,1.0,2756.5432,32600,50.0,1.0,,4999.474,50.0,,-12315463.0,-247.70692,-1.0,True,2076140900.0,9020.32660984993,276.46,0.077293135,,13434945,14.916122,[-0.036  0.417 -4.091 -3.62 ],-93061710000.0,1,-247.70692,50,10.0,1.0,10.0,2756.5430788983704
19734856.0,4246.9277,122932.516,151590470000.0,,0.4189424,4999.5166,653,6066.451,1e-07,1303.2507,1.0,3787.1738,32650,50.0,1.0,459.75366,4539.7627,50.0,,-21775716.0,-242.32426,-1.0,True,1.2640838e+28,9030.07206749916,425.1,0.0065043876,,13456200,22573.693,[-0.005  0.419 -4.091 -3.615],-2.2945543e+20,1,-242.32426,50,10.0,1.0,10.0,4246.927479080017
9358648.0,2653.3835,39617.29,26931841000.0,,0.4189424,4999.4653,654,2706.2358,1e-07,1522.5646,1.0,2223.6643,32700,50.0,1.0,429.71906,4569.746,50.0,,-11399469.0,-218.19931,-1.0,True,8105921000000000.0,9036.35687661171,266.28,0.57854366,,13469514,8014.63,[-0.055  0.436 -4.1   -3.647],-183766480000000.0,1,-218.19931,50,10.0,1.0,10.0,2653.3836349985713
21670084.0,4480.486,104.00507,230162720.0,,0.4189424,4999.478,655,11.128955,1e-07,1263.0625,1.0,4460.5195,32750,50.0,1.0,19.96651,4979.5117,50.0,,-23710918.0,-238.34254,-1.0,True,2101530600.0,9046.08910036087,448.32,0.18594357,,13491930,22.282883,[-0.006  0.474 -4.1   -3.638],-93786145000.0,1,-238.34254,50,10.0,1.0,10.0,4480.486286368402
24099230.0,4853.6035,29503.578,21123615000.0,,0.4189424,4999.4688,656,845.29736,1e-07,736.04553,1.0,4403.8413,32800,50.0,1.0,449.76233,4549.7065,50.0,,-26140056.0,-242.02036,-1.0,True,5.69019e+18,9058.5133061409,485.48,0.26926136,,13516204,4161.333,[ 0.022  0.462 -4.1   -3.638],-4868188000000000.0,1,-242.02036,50,10.0,1.0,10.0,4853.603551038577
12547109.0,3229.6934,109.01634,160069280.0,,0.4189424,4999.483,657,19.329073,1e-07,1454.7133,1.0,2769.9922,32850,50.0,1.0,459.70062,4539.782,50.0,,-14587936.0,-238.34338,-1.0,True,20717396000.0,9066.095013141632,323.72,0.07837148,,13532390,27.01073,[-0.029  0.428 -4.108 -3.631],-293906200000.0,1,-238.34338,50,10.0,1.0,10.0,3229.6932062274527
21781532.0,4537.6694,290.21774,721965800.0,,0.4189424,4999.491,658,39.099697,1e-07,1091.3699,1.0,3897.894,32900,50.0,1.0,639.7753,4359.716,50.0,,-23822378.0,-249.06781,-1.0,True,1474411300.0,9076.951256036758,454.02,0.3163779,,13555091,69.080894,[ 2.012e-03  4.258e-01 -4.108e+00 -3.636e+00],-79085730000.0,1,-249.06781,50,10.0,1.0,10.0,4537.669307770315
23323772.0,4747.139,10761633.0,11746089000000.0,,0.4189424,4999.549,659,470131.88,1e-07,887.9429,1.0,3497.545,32950,50.0,1.0,1249.5939,3749.955,50.0,,-25364666.0,-243.5574,-1.0,True,1.8891745e+35,9087.365790128708,474.88,0.07403551,,13578835,1659732.4,[ 0.032  0.433 -4.111 -3.639],-8.87058e+23,1,-243.5574,50,10.0,1.0,10.0,4747.1390343831035
22896502.0,4673.95,124943420.0,114231750000000.0,,0.4189424,4999.3247,660,4572683.0,1e-07,1025.0358,1.0,4673.95,33000,50.0,1.0,,4999.3247,50.0,,-24937206.0,-241.42006,-1.0,True,6.0520834e+34,9099.082367658615,467.64,0.14513154,,13602217,18244598.0,[ 0.071  0.329 -4.104 -3.696],-5.020298e+23,1,-241.42006,50,10.0,1.0,10.0,4673.949774612699
23686608.0,4769.9526,3685.6003,4029911000.0,,0.4189424,4999.4824,661,167.70552,1e-07,966.51984,1.0,4769.9526,33050,50.0,1.0,,4999.4824,50.0,,-25727448.0,-251.34813,-1.0,True,13798217000000.0,9110.864120483398,477.14,0.20088121,,13626074,566.0598,[ 0.039  0.387 -4.115 -3.59 ],-7584845700000.0,1,-251.34813,50,10.0,1.0,10.0,4769.952535248502
24008600.0,4846.9272,7888.609,11863667000.0,,0.4189424,4999.443,662,476.6795,1e-07,718.258,1.0,4267.1587,33100,50.0,1.0,579.7683,4419.675,50.0,,-26049410.0,-245.30536,-1.0,True,9274795000000.0,9123.731580734253,484.88,0.12906298,,13650318,1545.175,[ 0.082  0.353 -4.116 -3.621],-6226987500000.0,1,-245.30536,50,10.0,1.0,10.0,4846.92724459751
23285962.0,4705.2295,41158.39,25380176000.0,,0.4189424,4999.3794,663,1025.5139,1e-07,1070.8759,1.0,4315.514,33150,50.0,1.0,389.71588,4609.6636,50.0,,-25326718.0,-239.61562,-1.0,True,4851406700000.0,9135.959395170212,470.7,0.15321463,,13673853,5760.3613,[ 0.043  0.39  -4.12  -3.652],-4520284000000.0,1,-239.61562,50,10.0,1.0,10.0,4705.229815254409
23506228.0,4730.175,28826.287,17568119000.0,,0.4189424,4999.3535,664,704.0135,1e-07,1063.8026,1.0,4270.4385,33200,50.0,1.0,459.7364,4539.617,50.0,,-25546962.0,-240.0983,-1.0,True,117603600000.0,9147.177583932877,473.18,0.14012219,,13697512,4066.8916,[ 0.076  0.44  -4.117 -3.634],-717397800000.0,1,-240.0983,50,10.0,1.0,10.0,4730.1748271033675
24991016.0,4999.102,7191.4326,4966463500.0,,0.4189424,4999.4927,665,198.77922,1e-07,0.219432,1.0,0.71245116,33250,50.0,1.0,4998.389,1.1035156,50.0,,-27031866.0,-236.98494,-1.0,True,3.2094547e+18,9159.996757745743,500.0,0.09421724,,13722512,1010.621,[ 0.06   0.498 -4.121 -3.619],-3656137000000000.0,1,-236.98494,50,10.0,1.0,10.0,4999.101657335308
22647564.0,4666.053,753.7732,418023140.0,,0.4189424,4999.454,666,26.817272,1e-07,935.6865,1.0,3266.3347,33300,50.0,1.0,1399.7185,3599.7356,50.0,,-24688376.0,-241.53557,-1.0,True,117128050.0,9171.156712293625,466.82,0.084275566,,13745853,108.73985,[-4.728e-04  4.859e-01 -4.125e+00 -3.629e+00],-22504681000.0,1,-241.53557,50,10.0,1.0,10.0,4666.053394278834
24494968.0,4907.3555,107011.17,77365110000.0,,0.4189424,4999.431,667,3096.1633,1e-07,642.52325,1.0,4497.6626,33350,50.0,1.0,409.69257,4589.739,50.0,,-26535758.0,-235.01463,-1.0,True,1.1878725e+29,9184.129432201385,490.84,0.05952734,,13770395,16072.466,[ 0.03   0.483 -4.125 -3.625],-7.033645e+20,1,-235.01463,50,10.0,1.0,10.0,4907.354882163211
