EpLenMean,StdIW,MinBehavPdf,Penalization,MeanIW,DivergenceHarmonic,TimestepsSoFar,ESSRenyiArithmetic,MinTargetPdf,MinIW,OptimizationReturnMax,WReturnMean,TimeElapsed,InitialReturnMean,InitialReturnStd,MeanEntropy,MeanD2-0,Bound,InitialReturnMax,VarianceInitializer,ReturnMeanIW,Iteration,Epsilon,EmpiricalD2Arithmetic,EpisodesSoFar,ESSRenyiHarmonic,InitialReturnMin,StdWReturnMean,MaxIW,OptimizationReturnMin,EpThisIter,OptimizationReturnMean,InitialBound,EmpiricalD2Harmonic,EpRewMean,ReturnStepMax,Inner Iteration,Weights,LearnableVariance,ReturnStepMaxmin
490.02,2214.4946,-241.63197,True,499.74887,3476985400000000.0,5043749,50.0,-241.63197,0.0163256,4999.6147,24491090.0,12063.789675235748,4899.109,699.8728,0.4189424,1.0,-120357720000000.0,4999.6147,-1.0,12487257000.0,274,1.0,1.0,13700,50.0,,,11769.427,,50,4899.109,-26532058.0,1.0,4899.109086528546,10.0,1,[ 0.217  1.029 -3.32  -3.093],,10.0
482.04,49.933815,-257.6557,True,24.119724,10593985000.0,5067851,50.0,-257.6557,0.03898422,4519.8096,24000732.0,12139.073827505112,4819.0586,881.70886,0.4189424,1.0,-210658180000.0,4999.532,-1.0,598446340.0,275,1.0,1.0,13750,50.0,479.72278,,227.32053,,50,4339.3354,-26041634.0,1.0,4819.058272083904,10.0,1,[ 0.292  1.124 -3.297 -3.108],,10.0
500.0,513.13794,-240.39413,True,181.01216,451463000.0,5092851,50.0,-240.39413,0.09967737,0.9199219,24992400.0,12221.396023273468,4999.2397,0.20297988,0.4189424,1.0,-47888530000.0,4999.618,-1.0,4523557000.0,276,1.0,1.0,13800,50.0,4998.698,,3030.7673,,50,0.54164064,-27033374.0,1.0,4999.239904950661,10.0,1,[ 0.201  1.208 -3.311 -3.112],,10.0
490.02,2327.6182,-234.85591,True,783.8021,7160878600000.0,5117352,50.0,-234.85591,0.0023811026,4999.618,24494034.0,12286.30035853386,4899.4033,699.9148,0.4189424,1.0,-5481078700000.0,4999.618,-1.0,19588055000.0,277,1.0,1.0,13850,50.0,,,13985.073,,50,4899.4033,-26535006.0,1.0,4899.403325192547,10.0,1,[ 0.115  1.266 -3.338 -3.048],,10.0
500.0,6.806434,-241.81662,True,5.529611,3681133300000.0,5142352,50.0,-241.81662,0.2466888,0.6357422,24994026.0,12354.660037517548,4999.4023,0.1457437,0.4189424,1.0,-3915984000000.0,4999.657,-1.0,138202700.0,278,1.0,1.0,13900,50.0,4999.0215,,26.951443,,50,0.3811328,-27035036.0,1.0,4999.402604716518,10.0,1,[ 0.101  1.335 -3.343 -2.944],,10.0
490.02,5.2028527,-243.71216,True,2.9380326,3.1377805e+16,5166853,50.0,-243.71216,0.0015007346,4999.6973,24494618.0,12426.283682346344,4899.462,699.92316,0.4189424,1.0,-361537330000000.0,4999.6973,-1.0,72919784.0,279,1.0,1.0,13950,50.0,,,37.069443,,50,4899.462,-26535660.0,1.0,4899.461845636031,10.0,1,[-0.019  1.321 -3.354 -2.978],,10.0
479.3,44.668545,-243.91635,True,13.523748,732919000000.0,5190818,50.0,-243.91635,0.013357546,4999.671,23920350.0,12486.634030342102,4791.9297,978.6533,0.4189424,1.0,-1747627400000.0,4999.671,-1.0,336485380.0,280,1.0,1.0,14000,50.0,,,310.36917,,50,4791.9297,-25961366.0,1.0,4791.929421908375,10.0,1,[-0.079  1.335 -3.358 -2.983],,10.0
466.64,7419.7324,-237.52509,True,2025.4594,186431330000000.0,5214150,50.0,-237.52509,0.13145597,4999.6895,22347232.0,12537.23232126236,4662.1367,782.12305,0.4189424,1.0,-27906948000000.0,4999.6895,-1.0,39329325000.0,281,1.0,1.0,14050,50.0,,,44965.62,,50,4662.1367,-24388264.0,1.0,4662.136637479001,10.0,1,[-0.116  1.295 -3.361 -3.014],,10.0
499.96,49094.31,-244.05017,True,7316.759,1.657045e+26,5239148,50.0,-244.05017,0.22076629,30.35791,24988728.0,12597.877928495407,4998.871,4.2224936,0.4189424,1.0,-2.6272782e+19,4999.6807,-1.0,180770850000.0,282,1.0,1.0,14100,50.0,4969.3228,,350929.66,,50,29.548311,-27029754.0,1.0,4998.871057355258,10.0,1,[-0.073  1.318 -3.363 -2.976],,10.0
490.02,45325.066,-247.61911,True,9224.933,3.8978118e+23,5263649,50.0,-247.61911,0.038823936,4999.637,24494422.0,12649.039134979248,4899.4424,699.92035,0.4189424,1.0,-1.2742125e+18,4999.637,-1.0,230556400000.0,283,1.0,1.0,14150,50.0,,,312828.94,,50,4899.4424,-26535412.0,1.0,4899.44221964625,10.0,1,[-0.037  1.522 -3.269 -3.079],,10.0
500.0,4.451518,-245.29842,True,4.1748905,153760660000.0,5288649,50.0,-245.29842,0.16718818,0.57421875,24993726.0,12703.590471029282,4999.373,0.15145972,0.4189424,1.0,-800399400000.0,4999.615,-1.0,104341336.0,284,1.0,1.0,14200,50.0,4999.041,,20.18385,,50,0.33166993,-27034702.0,1.0,4999.372641234625,10.0,1,[ 0.058  1.586 -3.279 -3.03 ],,10.0
490.04,632743.25,-243.7323,True,137232.14,5.7169956e+25,5313151,50.0,-243.7323,0.034285016,4989.6733,24494688.0,12770.950767278671,4899.668,698.5267,0.4189424,1.0,-1.5431866e+19,4999.655,-1.0,3429978600000.0,285,1.0,1.0,14250,50.0,9.981293,,3400070.2,,50,4889.686,-26535694.0,1.0,4899.668288177897,10.0,1,[-0.066  1.574 -3.287 -3.03 ],,10.0
500.0,37.284954,-246.81017,True,20.9638,12476913000.0,5338151,50.0,-246.81017,0.024331015,0.4892578,24994392.0,12822.194772005081,4999.439,0.1366459,0.4189424,1.0,-228495030000.0,4999.6074,-1.0,523955520.0,286,1.0,1.0,14300,50.0,4999.118,,156.80817,,50,0.32107422,-27035364.0,1.0,4999.439188243559,10.0,1,[ 0.016  1.625 -3.285 -2.951],,10.0
490.02,3948.124,-239.84306,True,578.0214,867011650.0,5362652,50.0,-239.84306,0.16338506,4999.626,24494466.0,12870.575176239014,4899.447,699.92096,0.4189424,1.0,-74541630000.0,4999.626,-1.0,14446138000.0,287,1.0,1.0,14350,50.0,,,28212.717,,50,4899.447,-26535450.0,1.0,4899.446628776918,10.0,1,[-0.088  1.597 -3.315 -3.006],,10.0
500.0,14920.441,-240.2624,True,3060.5212,1100054400000000.0,5387652,50.0,-240.2624,0.09716946,0.6069336,24994158.0,12936.877039670944,4999.4155,0.1457407,0.4189424,1.0,-67769706000000.0,4999.676,-1.0,76490040000.0,288,1.0,1.0,14400,50.0,4999.069,,103065.63,,50,0.34686524,-27035182.0,1.0,4999.415699041229,10.0,1,[-0.048  1.556 -3.314 -3.03 ],,10.0
480.04,5264.615,-257.32285,True,1640.6567,3122017000000000.0,5411654,50.0,-257.32285,0.15519582,4999.6147,23994088.0,12989.57822060585,4799.409,979.6753,0.4189424,1.0,-114077820000000.0,4999.6147,-1.0,41000894000.0,289,1.0,1.0,14450,50.0,,,30512.666,,50,4799.409,-26035062.0,1.0,4799.4089388218035,10.0,1,[ 0.01   1.649 -3.309 -2.97 ],,10.0
480.06,103.35403,-251.14053,True,49.037697,471631420.0,5435657,50.0,-251.14053,0.033713326,4999.6133,23994158.0,13044.614300012589,4799.615,978.6993,0.4189424,1.0,-45547647000.0,4999.6133,-1.0,1224710000.0,290,1.0,1.0,14500,50.0,,,552.34814,,50,4799.615,-26035132.0,1.0,4799.615203736541,10.0,1,[ 3.009e-03  1.739e+00 -3.297e+00 -2.884e+00],,10.0
490.02,2888.6917,-251.41098,True,1040.8013,385325270000000.0,5460158,50.0,-251.41098,0.028941449,4999.5894,24493886.0,13095.372388124466,4899.3887,699.9127,0.4189424,1.0,-40088400000000.0,4999.5894,-1.0,26011896000.0,291,1.0,1.0,14550,50.0,,,16514.691,,50,4899.3887,-26534840.0,1.0,4899.388657678754,10.0,1,[-0.069  1.828 -3.333 -2.852],,10.0
500.0,929.97614,-245.09866,True,236.25404,4.0747938e+34,5485158,50.0,-245.09866,0.11005367,0.5678711,24994042.0,13151.142887115479,4999.4043,0.14036755,0.4189424,1.0,-4.1198432e+23,4999.617,-1.0,5904594000.0,292,1.0,1.0,14600,50.0,4999.0493,,6288.771,,50,0.35465822,-27035020.0,1.0,4999.403981381711,10.0,1,[-0.044  1.722 -3.334 -2.914],,10.0
488.36,15548.136,-259.04004,True,4182.112,3.0840988e+18,5509576,50.0,-259.04004,0.3433516,4989.7393,24327014.0,13199.704131603241,4882.287,700.2062,0.4189424,1.0,-3584447400000000.0,4999.719,-1.0,102894030000.0,293,1.0,1.0,14650,50.0,9.979741,,102476.01,,50,4872.3066,-26368074.0,1.0,4882.286935928584,10.0,1,[-0.131  1.639 -3.313 -2.942],,10.0
487.86,22125.633,-257.1927,True,6819.9346,5.6793897e+19,5533969,50.0,-257.1927,0.19457603,1439.9495,23885916.0,13231.684599161148,4875.6846,337.06616,0.4189424,1.0,-1.5381172e+16,4999.6553,-1.0,146590630000.0,294,1.0,1.0,14700,50.0,3559.7058,,102513.55,,50,1315.979,-25926922.0,1.0,4875.684910575121,10.0,1,[-0.162  1.571 -3.324 -3.041],,10.0
499.8,66332.69,-242.5959,True,9740.753,2.2834149e+17,5558959,50.0,-242.5959,0.20573913,60.188965,24970966.0,13271.153312444687,4997.082,11.755,0.4189424,1.0,-975516800000000.0,4999.6665,-1.0,237756920000.0,295,1.0,1.0,14750,50.0,4939.4775,,474017.84,,50,57.604404,-27011982.0,1.0,4997.081926459124,10.0,1,[-0.101  1.558 -3.32  -3.047],,10.0
500.0,6.555352,-238.11359,True,3.9711926,59486597000.0,5583959,50.0,-238.11359,0.23653705,0.97216797,24994340.0,13307.96220779419,4999.434,0.17974575,0.4189424,1.0,-497884270000.0,4999.6426,-1.0,99251860.0,296,1.0,1.0,14800,50.0,4998.6704,,32.530487,,50,0.76358396,-27035336.0,1.0,4999.433982593033,10.0,1,[-0.051  1.522 -3.322 -3.054],,10.0
490.04,4071.413,-241.89726,True,637.62103,2.8620748e+17,5608461,50.0,-241.89726,0.19283806,4989.674,24495046.0,13350.309116363525,4899.7036,698.5319,0.4189424,1.0,-1091895850000000.0,4999.655,-1.0,15936169000.0,297,1.0,1.0,14850,50.0,9.980997,,29092.297,,50,4889.723,-26536052.0,1.0,4899.704091804799,10.0,1,[-0.098  1.523 -3.318 -3.013],,10.0
460.96,17467.068,-236.32574,True,5308.381,8.445874e+16,5631509,50.0,-236.32574,0.00086614984,1950.0605,21504666.0,13386.30845785141,4604.3066,552.29193,0.4189424,1.0,-593248400000000.0,4999.6577,-1.0,108399470000.0,298,1.0,1.0,14900,50.0,3049.5972,,109161.734,,50,1554.7095,-23545672.0,1.0,4604.306767177201,10.0,1,[-0.158  1.51  -3.327 -3.003],,10.0
426.74,98627.29,-247.26082,True,15285.338,4.6997254e+17,5652846,50.0,-247.26082,0.1417047,4989.628,18942790.0,13421.416691303253,4260.7637,888.08026,0.4189424,1.0,-1399260100000000.0,4999.6094,-1.0,115005730000.0,299,1.0,1.0,14950,50.0,9.981542,,705336.8,,50,4250.782,-20983750.0,1.0,4260.763430570717,10.0,1,[-0.21   1.492 -3.325 -3.032],,10.0
472.34,5721.361,-247.9025,True,1764.4725,839224100000.0,5676463,50.0,-247.9025,0.052715775,4989.6646,22845840.0,13456.595258235931,4719.302,757.64764,0.4189424,1.0,-1910077000000.0,4999.6445,-1.0,40378446000.0,300,1.0,1.0,15000,50.0,9.980204,,27917.236,,50,4709.322,-24886836.0,1.0,4719.301794401228,10.0,1,[-0.15   1.508 -3.325 -3.034],,10.0
469.02,227.0259,-254.49304,True,61.124203,632980350.0,5699914,50.0,-254.49304,0.014715906,2010.0012,22270516.0,13490.856610298157,4685.89,559.4151,0.4189424,1.0,-52645840000.0,4999.6396,-1.0,1297443800.0,301,1.0,1.0,15050,50.0,2989.6384,,1533.5294,,50,1696.2522,-24311504.0,1.0,4685.890616859496,10.0,1,[-0.136  1.421 -3.324 -3.124],,10.0
436.38,515875.75,-232.23386,True,157579.75,2.6953105e+28,5721733,50.0,-232.23386,0.23043096,2089.9612,19424640.0,13525.962604761124,4357.3677,661.80756,0.4189424,1.0,-3.350692e+20,4999.63,-1.0,2628104200000.0,302,1.0,1.0,15100,50.0,2909.6687,,3041299.2,,50,1447.6985,-21465620.0,1.0,4357.3671529573385,10.0,1,[-0.176  1.444 -3.319 -3.081],,10.0
394.54,7229524.5,-234.04665,True,1992513.1,3.8203297e+33,5741460,50.0,-234.04665,0.06842152,4989.6787,16259978.0,13552.929875612259,3937.2188,870.7971,0.4189424,1.0,-1.2614954e+23,4999.6597,-1.0,28819200000000.0,303,1.0,1.0,15150,50.0,9.981056,,46591160.0,,50,3927.2375,-18300978.0,1.0,3937.2186994843214,10.0,1,[-0.251  1.519 -3.325 -3.016],,10.0
471.9,26637.846,-242.42159,True,5922.955,3.4879112e+18,5765055,50.0,-242.42159,0.032064606,1900.2661,22512566.0,13582.089321136475,4715.6914,524.2353,0.4189424,1.0,-3811783000000000.0,4999.664,-1.0,83077990000.0,304,1.0,1.0,15200,50.0,3099.398,,172491.88,,50,1616.2931,-24553576.0,1.0,4715.6910422502,10.0,1,[-0.159  1.494 -3.323 -3.096],,10.0
489.02,566.7961,-254.58606,True,117.48813,67823875000000.0,5789506,50.0,-254.58606,0.09729111,4999.618,24395854.0,13613.092896699905,4889.064,702.0735,0.4189424,1.0,-16811064000000.0,4999.618,-1.0,2935954000.0,305,1.0,1.0,15250,50.0,,,3799.6938,,50,4889.064,-26436828.0,1.0,4889.06412611218,10.0,1,[-0.099  1.49  -3.322 -3.115],,10.0
449.52,104035.82,-235.27534,True,26809.113,8.951762e+22,5811982,50.0,-235.27534,0.13022219,4999.6343,21567914.0,13650.601970911026,4490.907,1183.0745,0.4189424,1.0,-6.1064024e+17,4999.6343,-1.0,496605530000.0,306,1.0,1.0,15300,50.0,,,668962.1,,50,4490.907,-23608900.0,1.0,4490.907265517878,10.0,1,[-0.149  1.511 -3.309 -3.085],,10.0
500.0,2811.7163,-233.99637,True,661.4367,1.7769674e+16,5836982,50.0,-233.99637,0.28321013,0.5317383,24994672.0,13698.799788713455,4999.4673,0.11468127,0.4189424,1.0,-272083900000000.0,4999.668,-1.0,16533102000.0,307,1.0,1.0,15350,50.0,4999.136,,18841.385,,50,0.3311035,-27035686.0,1.0,4999.467355517501,10.0,1,[-0.088  1.516 -3.308 -3.098],,10.0
500.0,132.61894,-238.72636,True,54.935284,1921478400.0,5861982,50.0,-238.72636,0.030981494,0.54833984,24994308.0,13742.289968252182,4999.431,0.12854151,0.4189424,1.0,-90837810000.0,4999.655,-1.0,1373020200.0,308,1.0,1.0,15400,50.0,4999.1064,,643.832,,50,0.3244336,-27035312.0,1.0,4999.430849548236,10.0,1,[-0.027  1.502 -3.308 -3.096],,10.0
490.02,12522.663,-234.61649,True,2712.7153,6744276000000.0,5886483,50.0,-234.61649,0.30874738,4999.635,24494088.0,13784.580415725708,4899.409,699.9155,0.4189424,1.0,-5368079500000.0,4999.635,-1.0,67801747000.0,309,1.0,1.0,15450,50.0,,,83033.2,,50,4899.409,-26535078.0,1.0,4899.408799538949,10.0,1,[ 0.007  1.291 -3.239 -2.987],,10.0
490.02,528165.25,-247.77168,True,77366.95,121290590000.0,5910984,50.0,-247.77168,0.0027686255,4999.6416,24493940.0,13827.107602119446,4899.394,699.91345,0.4189424,1.0,-2644640300000.0,4999.6416,-1.0,1933843100000.0,310,1.0,1.0,15500,50.0,,,3773886.0,,50,4899.394,-26534932.0,1.0,4899.394026238499,10.0,1,[ 0.048  1.2   -3.254 -3.061],,10.0
490.04,13649.069,-244.26678,True,4294.495,7.637543e+20,5935486,50.0,-244.26678,0.027191296,4989.6445,24493618.0,13868.781122207642,4899.561,698.51105,0.4189424,1.0,-5.6403697e+16,4999.629,-1.0,107329990000.0,311,1.0,1.0,15550,50.0,9.984346,,69546.42,,50,4889.5767,-26534604.0,1.0,4899.561436518433,10.0,1,[ 0.112  1.252 -3.24  -2.968],,10.0
490.04,6416.3677,-256.41333,True,1412.9313,4.9663304e+20,5959988,50.0,-256.41333,0.027827622,4989.642,24493546.0,13918.394497156143,4899.554,698.5105,0.4189424,1.0,-4.548278e+16,4999.623,-1.0,35311030000.0,312,1.0,1.0,15600,50.0,9.981061,,44717.934,,50,4889.573,-26534522.0,1.0,4899.554110697387,10.0,1,[ 0.095  1.167 -3.228 -3.057],,10.0
470.82,33491.195,-240.93323,True,10133.532,3.5358712e+25,5983529,50.0,-240.93323,0.4693293,4999.606,23467290.0,13958.258731842041,4706.556,1147.0045,0.4189424,1.0,-1.2135961e+19,4999.606,-1.0,253161900000.0,313,1.0,1.0,15650,50.0,,,203978.33,,50,4706.556,-25508252.0,1.0,4706.556079288505,10.0,1,[ 0.275  1.086 -3.247 -2.904],,10.0
490.04,1236721.8,-279.25812,True,235311.02,1.5434397e+30,6008031,50.0,-279.25812,0.629039,4989.6284,24489818.0,14002.093179941177,4899.181,698.4574,0.4189424,1.0,-2.535545e+21,4999.609,-1.0,5879278000000.0,314,1.0,1.0,15700,50.0,9.980386,,8722486.0,,50,4889.2007,-26530782.0,1.0,4899.181251872233,10.0,1,[ 0.294  0.987 -3.248 -2.978],,10.0
490.04,12687310.0,-240.83261,True,1953509.8,5.2898707e+21,6032533,50.0,-240.83261,0.06880051,4989.592,24491694.0,14039.286061048508,4899.3687,698.4841,0.4189424,1.0,-1.4848594e+17,4999.5723,-1.0,48804870000000.0,315,1.0,1.0,15750,50.0,9.980337,,90536050.0,,50,4889.388,-26532630.0,1.0,4899.3687213082785,10.0,1,[ 0.263  1.088 -3.253 -2.912],,10.0
490.5,10572.077,-251.19763,True,2295.7437,2.166637e+16,6057058,50.0,-251.19763,0.12650102,4759.8926,24495546.0,14087.90097117424,4904.235,666.35156,0.4189424,1.0,-300477860000000.0,4999.667,-1.0,57357470000.0,316,1.0,1.0,15800,50.0,239.7745,,73460.14,,50,4664.4604,-26536564.0,1.0,4904.235122627662,10.0,1,[ 0.042  1.118 -3.297 -2.808],,10.0
490.46,9800.905,-239.15842,True,2041.2244,1337700900000000.0,6081581,50.0,-239.15842,0.065443866,4779.829,24494878.0,14131.07014131546,4903.788,669.13727,0.4189424,1.0,-74698320000000.0,4999.6562,-1.0,51013992000.0,317,1.0,1.0,15850,50.0,219.82695,,69676.01,,50,4683.961,-26535886.0,1.0,4903.78784583328,10.0,1,[ 0.099  1.206 -3.298 -2.74 ],,10.0
500.0,18859074.0,-247.72664,True,3223754.5,2.812861e+35,6106581,50.0,-247.72664,0.04287201,1.0332031,24992928.0,14171.651495695114,4999.2925,0.25835657,0.4189424,1.0,-1.0824474e+24,4999.6445,-1.0,80565160000000.0,318,1.0,1.0,15900,50.0,4998.6113,,134302690.0,,50,0.6812695,-27033928.0,1.0,4999.292602396952,10.0,1,[ 0.108  1.281 -3.284 -2.642],,10.0
477.78,774289.44,-242.22012,True,157786.95,8.141946e+22,6130470,50.0,-242.22012,0.014438984,4979.5977,23656344.0,14210.537826538086,4776.1714,918.9837,0.4189424,1.0,-5.8235125e+17,4999.5605,-1.0,3867547500000.0,319,1.0,1.0,15950,50.0,19.963104,,5287872.5,,50,4756.2085,-25697274.0,1.0,4776.171290957154,10.0,1,[ 0.31   1.342 -3.23  -2.519],,10.0
464.24,11253.379,-248.62885,True,2259.4717,3.1548117e+18,6153682,50.0,-248.62885,0.09069359,4999.6055,23023236.0,14246.56550192833,4640.8486,1218.919,0.4189424,1.0,-3625094000000000.0,4999.6055,-1.0,56450044000.0,320,1.0,1.0,16000,50.0,,,80030.34,,50,4640.8486,-25064202.0,1.0,4640.848367426287,10.0,1,[ 0.281  1.26  -3.235 -2.608],,10.0
500.0,1854.5872,-245.33253,True,700.5068,885715240000.0,6178682,50.0,-245.33253,0.041168,0.9790039,24991564.0,14291.474824905396,4999.1567,0.25408483,0.4189424,1.0,-1938228400000.0,4999.5586,-1.0,17505356000.0,321,1.0,1.0,16050,50.0,4998.5796,,10320.446,,50,0.5770801,-27032492.0,1.0,4999.156681229296,10.0,1,[ 0.293  1.165 -3.241 -2.689],,10.0
482.06,123124.75,-256.07794,True,25949.588,4.9017503e+31,6202785,50.0,-256.07794,0.23284146,4739.678,23952768.0,14340.363161087036,4819.0703,854.0074,0.4189424,1.0,-1.4288357e+22,4999.495,-1.0,591079700000.0,322,1.0,1.0,16100,50.0,259.817,,849449.5,,50,4559.2534,-25993642.0,1.0,4819.070407975859,10.0,1,[ 0.342  1.113 -3.263 -2.789],,10.0
490.04,1215.712,-246.36516,True,415.36124,4.0595167e+30,6227287,50.0,-246.36516,0.953479,4989.6694,24494246.0,14382.727491617203,4899.624,698.52045,0.4189424,1.0,-4.1121676e+21,4999.6504,-1.0,10380299000.0,323,1.0,1.0,16150,50.0,9.980714,,6592.7886,,50,4889.6426,-26535248.0,1.0,4899.62398165723,10.0,1,[ 0.155  0.975 -3.343 -2.742],,10.0
450.8,1096.309,-264.9506,True,332.2338,2403835300000.0,6249827,50.0,-264.9506,0.04164438,2560.0767,20708662.0,14420.143449544907,4502.372,661.29376,0.4189424,1.0,-3169514200000.0,4999.6943,-1.0,5097303600.0,324,1.0,1.0,16200,50.0,2439.6177,,7557.9775,,50,2062.7542,-22749698.0,1.0,4502.37188304825,10.0,1,[-0.09   0.972 -3.389 -2.723],,10.0
495.54,475563230000.0,-239.81668,True,67948690000.0,5.820919e+34,6274604,50.0,-239.81668,0.18916018,1729.9768,24610354.0,14471.650422096252,4954.5054,251.465,0.4189424,1.0,-4.924059e+23,4999.6113,-1.0,7.2650856e+17,325,1.0,1.0,16250,50.0,3269.6345,,3396891300000.0,,50,1684.8705,-26651324.0,1.0,4954.505107859292,10.0,1,[-0.045  0.94  -3.389 -2.693],,10.0
500.0,276990900.0,-249.39093,True,39571980.0,1.3202935e+31,6299604,50.0,-249.39093,0.07664952,0.4345703,24994856.0,14521.742261648178,4999.486,0.104042545,0.4189424,1.0,-7.4159846e+21,4999.6494,-1.0,989120900000000.0,326,1.0,1.0,16300,50.0,4999.215,,1978508400.0,,50,0.2709375,-27035860.0,1.0,4999.485815945624,10.0,1,[ 0.01   1.037 -3.392 -2.638],,10.0
500.0,672.51324,-244.90036,True,151.13959,3052871700.0,6324604,50.0,-244.90036,0.15449645,0.5410156,24994292.0,14574.756836414337,4999.4287,0.1278175,0.4189424,1.0,-116545770000.0,4999.6416,-1.0,3777645000.0,327,1.0,1.0,16350,50.0,4999.1006,,4756.8745,,50,0.32844725,-27035288.0,1.0,4999.42905058033,10.0,1,[ 0.115  0.978 -3.389 -2.672],,10.0
500.0,8300.447,-244.40675,True,1733.1587,161792110000.0,6349604,50.0,-244.40675,0.01880155,0.57421875,24994022.0,14632.571375608444,4999.4023,0.1466414,0.4189424,1.0,-864247350000.0,4999.624,-1.0,43314282000.0,328,1.0,1.0,16400,50.0,4999.05,,47169.61,,50,0.35243165,-27035004.0,1.0,4999.402185009505,10.0,1,[ 0.19   1.041 -3.392 -2.596],,10.0
500.0,32.71847,-245.33134,True,18.813444,66965470000.0,6374604,50.0,-245.33134,0.011701257,0.53808594,24994338.0,14690.741750955582,4999.4336,0.11068221,0.4189424,1.0,-528618300000.0,4999.631,-1.0,470216130.0,329,1.0,1.0,16450,50.0,4999.093,,175.01225,,50,0.34106445,-27035324.0,1.0,4999.433836396644,10.0,1,[ 0.12   0.958 -3.401 -2.656],,10.0
500.0,3471373300.0,-255.91756,True,495921700.0,9.348272e+33,6399604,50.0,-255.91756,0.14582857,0.5605469,24994876.0,14744.055552482605,4999.4873,0.12517782,0.4189424,1.0,-1.973357e+23,4999.6865,-1.0,1.2395388e+16,330,1.0,1.0,16500,50.0,4999.126,,24795533000.0,,50,0.36161134,-27035906.0,1.0,4999.4875488522885,10.0,1,[ 0.009  0.92  -3.412 -2.699],,10.0
500.0,3197.5276,-243.70125,True,701.2746,343085800000.0,6424604,50.0,-243.70125,0.08687119,0.56152344,24994208.0,14804.465819597244,4999.4204,0.12806161,0.4189424,1.0,-1212964000000.0,4999.6006,-1.0,17527896000.0,331,1.0,1.0,16550,50.0,4999.039,,22789.555,,50,0.3816992,-27035172.0,1.0,4999.420760680673,10.0,1,[ 0.096  1.005 -3.42  -2.673],,10.0
500.0,582.33923,-243.6516,True,121.74072,4127263600000.0,6449604,50.0,-243.6516,0.054157272,0.49951172,24994630.0,14856.742652893066,4999.463,0.10866879,0.4189424,1.0,-4149463700000.0,4999.7,-1.0,3042782200.0,332,1.0,1.0,16600,50.0,4999.2007,,4142.947,,50,0.2622754,-27035674.0,1.0,4999.462936550027,10.0,1,[ 0.042  0.937 -3.404 -2.761],,10.0
500.0,84.511246,-258.6502,True,31.139488,36067852000.0,6474604,50.0,-258.6502,0.039506394,0.52490234,24994218.0,14909.411244869232,4999.4224,0.14113316,0.4189424,1.0,-388389370000.0,4999.6646,-1.0,778253600.0,333,1.0,1.0,16650,50.0,4999.1396,,563.311,,50,0.2824121,-27035232.0,1.0,4999.422017788376,10.0,1,[ 0.108  0.834 -3.417 -2.741],,10.0
490.02,6401.5327,-240.02942,True,1331.4591,77364365000000.0,6499105,50.0,-240.02942,0.09743373,4999.662,24494716.0,14957.830028295517,4899.4717,699.92456,0.4189424,1.0,-17985006000000.0,4999.662,-1.0,33278915000.0,334,1.0,1.0,16700,50.0,,,44164.594,,50,4899.4717,-26535728.0,1.0,4899.4717134349685,10.0,1,[-0.009  0.873 -3.429 -2.729],,10.0
498.26,276.06348,-240.90408,True,78.51931,6.715912e+26,6524018,50.0,-240.90408,0.4645751,600.0737,24825728.0,15009.67180275917,4981.6826,92.53967,0.4189424,1.0,-5.2891523e+19,4999.65,-1.0,1933056800.0,335,1.0,1.0,16750,50.0,4399.576,,1898.1691,,50,582.10693,-26866728.0,1.0,4981.683117683203,10.0,1,[-0.023  0.774 -3.412 -2.803],,10.0
449.2,1281694.4,-235.47565,True,252126.98,1.5880004e+29,6546478,50.0,-235.47565,0.10846654,2989.9453,20739694.0,15057.810534238815,4487.173,777.8007,0.4189424,1.0,-8.133362e+20,4999.715,-1.0,3506266200000.0,336,1.0,1.0,16800,50.0,2009.7697,,9075210.0,,50,2477.4033,-22780740.0,1.0,4487.172976366297,10.0,1,[-0.077  0.806 -3.412 -2.798],,10.0
490.04,1439563.9,-236.77,True,205671.55,8.374445e+21,6570980,50.0,-236.77,0.10325973,4989.699,24495268.0,15109.686075925827,4899.726,698.5351,0.4189424,1.0,-1.8677928e+17,4999.6797,-1.0,5140439000000.0,337,1.0,1.0,16850,50.0,9.980526,,10282619.0,,50,4889.746,-26536290.0,1.0,4899.726266477149,10.0,1,[-0.015  0.817 -3.411 -2.796],,10.0
500.0,3329.7168,-230.37372,True,765.49133,3.2561127e+18,6595980,50.0,-230.37372,0.308851,0.51464844,24994682.0,15169.383162736893,4999.4683,0.11066819,0.4189424,1.0,-3682871000000000.0,4999.656,-1.0,19131845000.0,338,1.0,1.0,16900,50.0,4999.141,,23371.324,,50,0.32710937,-27035686.0,1.0,4999.468244141154,10.0,1,[ 0.039  0.787 -3.416 -2.804],,10.0
445.28,101236.08,-244.64737,True,18816.81,8.0733976e+20,6618244,50.0,-244.64737,0.17869473,4989.6655,21184230.0,15224.474752664566,4449.3506,1177.9253,0.4189424,1.0,-5.7991464e+16,4999.645,-1.0,430362820000.0,339,1.0,1.0,16950,50.0,9.979517,,708594.56,,50,4439.371,-23225222.0,1.0,4449.350724718973,10.0,1,[-0.048  0.728 -3.427 -2.872],,10.0
