EmpiricalD2Harmonic,VarianceInitializer,ReturnStepMaxmin,MinBehavPdf,InitialReturnMean,LearnableVariance,ReturnStepMax,OptimizationReturnMax,MeanEntropy,InitialReturnMin,MeanIW,ESSRenyiHarmonic,EmpiricalD2Arithmetic,EpRewMean,ReturnMeanIW,MeanD2-0,StdIW,EpisodesSoFar,Bound,DivergenceHarmonic,ESSRenyiArithmetic,Weights,Penalization,StdWReturnMean,Inner Iteration,OptimizationReturnMean,EpLenMean,WReturnMean,MinIW,MaxIW,EpThisIter,InitialReturnStd,InitialBound,TimeElapsed,MinTargetPdf,Epsilon,Iteration,OptimizationReturnMin,InitialReturnMax,TimestepsSoFar
1.0,-1.0,10.0,-271.85388,4999.467,,10.0,0.5751953,0.4189424,4999.09,313.6293,50.0,1.0,4999.466862262609,7838850600.0,1.0,1110.0328,39800,-164027020000.0,5856309000.0,50.0,[ 0.265  1.264 -3.931 -2.751],True,,1,0.3770703,500.0,24994670.0,0.18182476,6127.3643,50,0.1262526,-27035682.0,11224.15352344513,-271.85388,1e-07,796,,4999.665,17692983
1.0,-1.0,10.0,-257.4749,4999.4893,,10.0,0.48828125,0.4189424,4999.1816,637508200.0,50.0,1.0,4999.489194173884,1.5932525e+16,1.0,4369959400.0,39850,-1.0631671e+23,2.7134934e+33,50.0,[ 0.209  1.364 -3.937 -2.701],True,,1,0.3076172,500.0,24994892.0,0.2953109,31223247000.0,50,0.11117468,-27035912.0,11237.353234052658,-257.4749,1e-07,797,,4999.67,17717983
1.0,-1.0,10.0,-241.76657,4999.4727,,10.0,0.5209961,0.4189424,4999.156,1042.021,50.0,1.0,4999.47276054517,26044658000.0,1.0,3203.5486,39900,-3281527500000.0,2544218400000.0,50.0,[ 0.179  1.326 -3.961 -2.945],True,,1,0.3169922,500.0,24994728.0,0.03277195,18931.299,50,0.11874185,-27035752.0,11250.561537981033,-241.76657,1e-07,798,,4999.677,17742983
1.0,-1.0,10.0,-232.48296,4899.495,,10.0,4999.66,0.4189424,,178.55984,50.0,1.0,4899.49537905107,4462485000.0,1.0,631.8056,39950,-111642560000.0,2757765400.0,50.0,[ 0.205  1.418 -3.964 -2.864],True,,1,4899.495,490.02,24494954.0,0.023132656,3333.8313,50,699.9279,-26535966.0,11262.667324781418,-232.48296,1e-07,799,,4999.66,17767484
1.0,-1.0,10.0,-251.9431,4899.5205,,10.0,4999.6963,0.4189424,,19179.275,50.0,1.0,4899.520749183227,479392070000.0,1.0,120434.42,40000,-1090833300000000.0,2.853986e+17,50.0,[ 0.143  1.32  -3.978 -2.909],True,,1,4899.5205,490.02,24495208.0,0.016696949,861484.5,50,699.9315,-26536246.0,11276.752198934555,-251.9431,1e-07,800,,4999.6963,17791985
1.0,-1.0,10.0,-241.48257,4999.4326,,10.0,0.5566406,0.4189424,4999.1104,430.38278,50.0,1.0,4999.432463749544,10756926000.0,1.0,1121.5782,40050,-2136822000000.0,1085125700000.0,50.0,[ 0.374  1.372 -3.973 -2.831],True,,1,0.32208985,500.0,24994324.0,0.47857684,5561.8594,50,0.12839264,-27035344.0,11289.995956897736,-241.48257,1e-07,801,,4999.667,17816985
1.0,-1.0,10.0,-244.69641,4799.4487,,10.0,4999.677,0.4189424,,336.63858,50.0,1.0,4799.448396784288,8412677600.0,1.0,1047.5275,40100,-2347804700000.0,1313800800000.0,50.0,[ 0.346  1.289 -3.991 -2.919],True,,1,4799.4487,480.04,23994482.0,0.004160387,5609.9307,50,979.6833,-26035502.0,11302.435602664948,-244.69641,1e-07,802,,4999.677,17840987
1.0,-1.0,10.0,-240.97461,4999.411,,10.0,0.85791016,0.4189424,4998.805,203.5369,50.0,1.0,4999.411198219765,5087180000.0,1.0,494.9582,40150,-515729160000.0,62598140000.0,50.0,[ 0.328  1.409 -3.998 -2.888],True,,1,0.6060352,500.0,24994114.0,0.20854585,2469.5671,50,0.16888335,-27035130.0,11313.57049536705,-240.97461,1e-07,803,,4999.663,17865987
1.0,-1.0,10.0,-248.39838,4999.3726,,10.0,0.7285156,0.4189424,4998.926,66.124855,50.0,1.0,4999.372384976378,1652698900.0,1.0,160.90889,40200,-72987400000.0,1221611300.0,50.0,[ 0.382  1.357 -3.989 -2.989],True,,1,0.4466504,500.0,24993726.0,0.08858727,720.4857,50,0.18657802,-27034732.0,11325.808387756348,-248.39838,1e-07,804,,4999.6543,17890987
1.0,-1.0,10.0,-265.73145,4781.1284,,10.0,4989.5503,0.4189424,9.979778,2614.4539,50.0,1.0,4781.12835004652,62951215000.0,1.0,13722.673,40250,-6.7749776e+16,1.1020198e+21,50.0,[ 0.629  1.385 -3.978 -2.975],True,,1,4771.1484,478.26,23790430.0,0.034073275,97203.12,50,965.00946,-25831330.0,11335.038310289383,-265.73145,1e-07,805,,4999.5303,17914900
1.0,-1.0,10.0,-247.44678,4799.645,,10.0,4989.585,0.4189424,9.979763,277363.1,50.0,1.0,4799.645186629526,6928773000000.0,1.0,1937000.0,40300,-3.4102094e+16,2.7909243e+20,50.0,[ 0.603  1.506 -3.986 -2.958],True,,1,4789.665,480.08,23992462.0,0.010558629,13836354.0,50,977.6862,-26033394.0,11347.145411491394,-247.44678,1e-07,806,,4999.565,17938904
1.0,-1.0,10.0,-246.47403,4899.4414,,10.0,4989.6685,0.4189424,9.9809065,1279.9364,50.0,1.0,4899.441187327959,31986842000.0,1.0,3391.5234,40350,-123524700000000.0,3661134800000000.0,50.0,[ 0.572  1.433 -3.997 -3.054],True,,1,4889.46,490.04,24492416.0,0.027618654,16543.947,50,698.4944,-26533418.0,11360.397747516632,-246.47403,1e-07,807,,4999.6494,17963406
1.0,-1.0,10.0,-250.46327,4899.414,,10.0,4989.572,0.4189424,9.981058,1642105900.0,50.0,1.0,4899.413841739608,4.102902e+16,1.0,10553297000.0,40400,-3.4521655e+24,2.8612107e+36,50.0,[ 0.543  1.361 -4.01  -3.152],True,,1,4889.4326,490.04,24492144.0,0.11870623,75402940000.0,50,698.4905,-26533062.0,11370.955448150635,-250.46327,1e-07,808,,4999.5527,17987908
1.0,-1.0,10.0,-248.20197,4999.437,,10.0,0.7426758,0.4189424,4998.9204,9175.421,50.0,1.0,4999.436866590267,229328620000.0,1.0,44068.94,40450,-32699471000000.0,253102720000000.0,50.0,[ 0.377  1.431 -4.036 -2.98 ],True,,1,0.5165332,500.0,24994368.0,0.011329485,307687.78,50,0.13362639,-27035382.0,11384.336683988571,-248.20197,1e-07,809,,4999.663,18012908
1.0,-1.0,10.0,-248.10715,4899.418,,10.0,4999.668,0.4189424,,144.62524,50.0,1.0,4899.417417846598,3614392600.0,1.0,484.65836,40500,-47802786000.0,468751870.0,50.0,[ 0.338  1.488 -4.098 -3.212],True,,1,4899.418,490.02,24494176.0,0.050478585,3128.9785,50,699.9168,-26535188.0,11396.216617822647,-248.10715,1e-07,810,,4999.668,18037409
1.0,-1.0,10.0,-245.22002,4899.2427,,10.0,4999.5454,0.4189424,,1305.7562,50.0,1.0,4899.242209081651,32632881000.0,1.0,2803.9426,40550,-99183020000000.0,2360250000000000.0,50.0,[ 0.582  1.534 -4.078 -3.197],True,,1,4899.2427,490.02,24492422.0,0.3005203,13528.35,50,699.8917,-26533338.0,11407.278141736984,-245.22002,1e-07,811,,4999.5454,18061910
1.0,-1.0,10.0,-245.29211,4710.9214,,10.0,4989.6504,0.4189424,9.979424,2361.0347,50.0,1.0,4710.921601700677,58970200000.0,1.0,7763.9136,40600,-4.6741097e+18,5.244905e+24,50.0,[ 0.579  1.462 -4.077 -3.299],True,,1,4700.9424,471.28,23302528.0,0.048798777,51136.543,50,1053.4446,-25343506.0,11418.405022621155,-245.29211,1e-07,812,,4999.63,18085474
1.0,-1.0,10.0,-236.57477,4757.41,,10.0,4749.7505,0.4189424,249.81885,180986.1,50.0,1.0,4757.410468625588,4520905500000.0,1.0,1131147.4,40650,-5.788665e+18,8.044833e+24,50.0,[ 0.595  1.353 -4.065 -3.358],True,,1,4507.592,475.9,23574376.0,0.046842042,8042154.0,50,970.2695,-25615306.0,11429.784766674042,-236.57477,1e-07,813,,4999.5693,18109269
1.0,-1.0,10.0,-239.11882,4670.921,,10.0,4989.487,0.4189424,9.980224,915.63776,50.0,1.0,4670.921294310369,22788864000.0,1.0,3844.8237,40700,-5357161000000000.0,6.8906834e+18,50.0,[ 0.573  1.264 -4.077 -3.442],True,,1,4660.9414,467.28,23112688.0,0.12851274,26871.514,50,1138.0608,-25153528.0,11440.701869726181,-239.11882,1e-07,814,,4999.467,18132633
1.0,-1.0,10.0,-245.08781,4903.463,,10.0,4769.71,0.4189424,229.7764,195536.1,50.0,1.0,4903.4628481419895,4885112000000.0,1.0,972848.1,40750,-9.580737e+20,2.203878e+29,50.0,[ 0.494  1.195 -4.095 -3.509],True,,1,4673.6865,490.48,24489732.0,0.060529374,6942297.5,50,667.6696,-26530588.0,11450.861823558807,-245.08781,1e-07,815,,4999.4863,18157157
1.0,-1.0,10.0,-240.3226,4694.2817,,10.0,4719.7754,0.4189424,279.7389,3152904.0,50.0,1.0,4694.281149403906,78298850000000.0,1.0,17015976.0,40800,-2.9974132e+23,2.157115e+34,50.0,[ 0.481  1.079 -4.087 -3.552],True,,1,4414.5425,469.68,23059338.0,0.03396116,120182584.0,50,1011.466,-25100214.0,11462.759224414825,-240.3226,1e-07,816,,4999.514,18180641
1.0,-1.0,10.0,-267.23395,4899.0894,,10.0,4999.57,0.4189424,,138179.94,50.0,1.0,4899.08953811715,3452387500000.0,1.0,847066.1,40850,-8.4054657e+18,1.6962268e+25,50.0,[ 0.272  1.071 -4.139 -3.679],True,,1,4899.0894,490.02,24490894.0,0.2540074,6046316.0,50,699.87,-26531810.0,11474.580841064453,-267.23395,1e-07,817,,4999.57,18205142
1.0,-1.0,10.0,-239.83186,4999.1665,,10.0,0.9345703,0.4189424,4998.6167,4492.3066,50.0,1.0,4999.166435897594,112267580000.0,1.0,23217.898,40900,-9153306000000.0,19624733000000.0,50.0,[ 0.267  1.173 -4.143 -3.606],True,,1,0.5497559,500.0,24991664.0,0.102606356,160961.77,50,0.2418841,-27032570.0,11487.138707399368,-239.83186,1e-07,818,,4999.5513,18230142
1.0,-1.0,10.0,-232.31387,4999.1343,,10.0,1.1728516,0.4189424,4998.417,30349.33,50.0,1.0,4999.134077220716,758443900000.0,1.0,168240.17,40950,-3341607800000000.0,2.6795852e+18,50.0,[ 0.339  1.236 -4.12  -3.529],True,,1,0.71711916,500.0,24991342.0,0.0016615167,1174351.6,50,0.2328843,-27032282.0,11500.605103254318,-232.31387,1e-07,819,,4999.59,18255142
1.0,-1.0,10.0,-244.05096,4999.0674,,10.0,1.2851562,0.4189424,4998.2812,1943907.5,50.0,1.0,4999.067447335753,48575020000000.0,1.0,13224937.0,41000,-1.3528354e+18,4.3936012e+23,50.0,[ 0.35   1.163 -4.119 -3.63 ],True,,1,0.78623044,500.0,24990676.0,0.04898977,94490860.0,50,0.25610328,-27031596.0,11513.917206287384,-244.05096,1e-07,820,,4999.5664,18280142
1.0,-1.0,10.0,-240.07294,4999.1504,,10.0,1.1938477,0.4189424,4998.3403,6317.2188,50.0,1.0,4999.150708085695,157872140000.0,1.0,33808.84,41050,-3.665645e+17,3.2260678e+22,50.0,[ 0.373  1.273 -4.116 -3.575],True,,1,0.8103711,500.0,24991508.0,0.08735236,240653.47,50,0.22899391,-27032404.0,11525.705536603928,-240.07294,1e-07,821,,4999.534,18305142
1.0,-1.0,10.0,-254.69064,4823.3374,,10.0,4989.4834,0.4189424,9.97934,16008.286,50.0,1.0,4823.337534047828,399888900000.0,1.0,76465.31,41100,-105987130000000.0,2676829500000000.0,50.0,[ 0.39   1.171 -4.119 -3.646],True,,1,4813.358,482.48,24018802.0,0.003958618,516240.16,50,868.4577,-26059634.0,11536.367046356201,-254.69064,1e-07,822,,4999.463,18329266
1.0,-1.0,10.0,-239.13957,4899.3486,,10.0,4989.5347,0.4189424,9.979418,3475.5488,50.0,1.0,4899.348998476846,86847980000.0,1.0,17969.742,41150,-7.610674e+17,1.3906768e+23,50.0,[ 0.348  1.219 -4.127 -3.539],True,,1,4889.3696,490.04,24491496.0,0.5599059,125951.516,50,698.48145,-26532378.0,11547.301679134369,-239.13957,1e-07,823,,4999.514,18353768
1.0,-1.0,10.0,-251.08737,4728.5728,,10.0,4989.485,0.4189424,9.981909,24286.818,50.0,1.0,4728.572850990852,606665440000.0,1.0,100262.21,41200,-9.968115e+19,2.3857375e+27,50.0,[ 0.498  1.057 -4.058 -3.445],True,,1,4718.591,473.04,23517882.0,0.14914563,667819.8,50,1076.3263,-25558722.0,11560.341019153595,-251.08737,1e-07,824,,4999.467,18377420
1.0,-1.0,10.0,-239.32413,4293.415,,10.0,4999.4707,0.4189424,,2515.6868,50.0,1.0,4293.414954381349,56871166000.0,1.0,8292.357,41250,-6.2772974e+16,9.4610594e+20,50.0,[ 0.454  0.97  -4.072 -3.521],True,,1,4293.415,429.72,20609646.0,0.18395683,43818.23,50,1475.2065,-22650482.0,11572.407516241074,-239.32413,1e-07,825,,4999.4707,18398906
1.0,-1.0,10.0,-242.86482,4653.6733,,10.0,4989.445,0.4189424,9.980171,19.749123,50.0,1.0,4653.673230096112,488908930.0,1.0,30.25855,41300,-46134280000.0,500270100.0,50.0,[ 0.348  0.917 -4.093 -3.557],True,,1,4643.6934,465.56,23059318.0,0.025594579,119.81144,50,1184.3328,-25100118.0,11584.558505535126,-242.86482,1e-07,826,,4999.425,18422184
1.0,-1.0,10.0,-236.58177,4912.11,,10.0,2300.409,0.4189424,2699.1648,21794.082,50.0,1.0,4912.109696291498,499654000000.0,1.0,104451.43,41350,-1.7191973e+18,7.095949e+23,50.0,[ 0.403  1.004 -4.11  -3.626],True,,1,2212.9446,491.42,24259016.0,0.0600675,722239.6,50,360.82687,-26299942.0,11597.384518384933,-236.58177,1e-07,827,,4999.5737,18446755
1.0,-1.0,10.0,-251.15941,4768.058,,10.0,4999.459,0.4189424,,53888.844,50.0,1.0,4768.058169689525,1346041800000.0,1.0,183262.1,41400,-5.280471e+21,6.694907e+30,50.0,[ 0.316  0.93  -4.142 -3.665],True,,1,4768.058,477.02,23704280.0,0.119695686,1127159.4,50,984.8358,-25745108.0,11609.185249567032,-251.15941,1e-07,828,,4999.459,18470606
1.0,-1.0,10.0,-252.04974,3777.6128,,10.0,4999.156,0.4189424,,2434.9702,50.0,1.0,3777.6129266632634,59468173000.0,1.0,10183.795,41450,-3.1166533e+16,2.332813e+20,50.0,[ 0.356  0.841 -4.131 -3.741],True,,1,3777.6128,378.28,17587498.0,0.03383082,61993.82,50,1821.3016,-19628070.0,11619.243956327438,-252.04974,1e-07,829,,4999.156,18489520
1.0,-1.0,10.0,-242.66718,4828.022,,10.0,4689.716,0.4189424,309.7503,112122.04,50.0,1.0,4828.022113981997,2800323400000.0,1.0,744872.1,41500,-1.7922328e+16,7.709919e+19,50.0,[ 0.252  0.89  -4.151 -3.696],True,,1,4518.2715,482.96,24016738.0,0.17787316,5323818.5,50,840.79865,-26057570.0,11631.355048656464,-242.66718,1e-07,830,,4999.4663,18513668
1.0,-1.0,10.0,-241.12733,4702.016,,10.0,3460.2642,0.4189424,1539.1421,175093.56,50.0,1.0,4702.016267142771,4369617000000.0,1.0,881591.6,41550,-2.7413545e+19,1.8044623e+26,50.0,[ 0.295  0.84  -4.151 -3.803],True,,1,3162.874,470.48,22813298.0,0.15003127,6183847.5,50,839.2512,-24854076.0,11644.46494936943,-241.12733,1e-07,831,,4999.4062,18537192
1.0,-1.0,10.0,-240.48154,4898.9263,,10.0,4999.419,0.4189424,,16314062.0,50.0,1.0,4898.926472206097,407583500000000.0,1.0,113535870.0,41600,-2.2144206e+21,1.17742484e+30,50.0,[ 0.198  0.916 -4.166 -3.782],True,,1,4898.9263,490.02,24489266.0,0.11037993,811061900.0,50,699.8467,-26530056.0,11658.205067634583,-240.48154,1e-07,832,,4999.419,18561693
1.0,-1.0,10.0,-258.79227,4999.1377,,10.0,0.9902344,0.4189424,4998.507,1163.7937,50.0,1.0,4999.137575102938,29081924000.0,1.0,2992.2024,41650,-22023108000000.0,116143670000000.0,50.0,[ 0.191  1.016 -4.169 -3.707],True,,1,0.63071287,500.0,24991376.0,0.04854034,13425.939,50,0.23643273,-27032230.0,11670.966754436493,-258.79227,1e-07,833,,4999.497,18586693
1.0,-1.0,10.0,-261.13467,4999.1504,,10.0,1.1000977,0.4189424,4998.396,914.62024,50.0,1.0,4999.150494515541,22853765000.0,1.0,3950.3833,41700,-4.8873986e+17,5.73511e+22,50.0,[ 0.122  0.964 -4.171 -3.798],True,,1,0.75455076,500.0,24991506.0,0.5841499,27150.955,50,0.26758468,-27032362.0,11682.745349168777,-261.13467,1e-07,834,,4999.496,18611693
1.0,-1.0,10.0,-251.63953,4999.213,,10.0,0.6689453,0.4189424,4998.823,15.218864,50.0,1.0,4999.212655101114,380333150.0,1.0,35.257557,41750,-7017792500000.0,11823380000000.0,50.0,[ 0.024  0.891 -4.184 -3.821],True,,1,0.38941407,500.0,24992126.0,0.107681595,153.70485,50,0.15379176,-27032976.0,11697.55768108368,-251.63953,1e-07,835,,4999.492,18636693
1.0,-1.0,10.0,-237.34625,4935.0786,,10.0,2059.9614,0.4189424,2939.567,859786.0,50.0,1.0,4935.078569985667,8973763000000.0,1.0,5303302.0,41800,-2.290343e+19,1.259435e+26,50.0,[-0.033  0.897 -4.183 -3.796],True,,1,1995.5117,493.68,24450774.0,0.15996598,37788290.0,50,309.4753,-26491654.0,11708.687752723694,-237.34625,1e-07,836,,4999.5283,18661377
1.0,-1.0,10.0,-249.06273,4999.2793,,10.0,0.59033203,0.4189424,4998.9336,1678.4309,50.0,1.0,4999.279540110202,41945555000.0,1.0,4522.842,41850,-1399136600000000.0,4.6997068e+17,50.0,[ 0.021  0.924 -4.18  -3.781],True,,1,0.34599608,500.0,24992798.0,0.007258605,22688.24,50,0.1477583,-27033672.0,11718.41345858574,-249.06273,1e-07,837,,4999.524,18686377
1.0,-1.0,10.0,-238.41528,4846.8066,,10.0,4999.5674,0.4189424,,4.393048,50.0,1.0,4846.806879675938,108906250.0,1.0,5.6461024,41900,-46689845000.0,520928350.0,50.0,[-0.041  0.95  -4.186 -3.676],True,,1,4846.8066,484.86,24029088.0,0.0579376,28.901443,50,733.17896,-26070006.0,11730.295228719711,-238.41528,1e-07,838,,4999.5674,18710620
1.0,-1.0,10.0,-236.5689,4671.6255,,10.0,2370.0808,0.4189424,2629.4485,232186.55,50.0,1.0,4671.62576033897,4451799700000.0,1.0,1040240.44,41950,-2.1238866e+24,1.08302244e+36,50.0,[-0.071  0.943 -4.187 -3.683],True,,1,2042.1774,467.58,22277352.0,0.07378514,7012351.0,50,673.2496,-24318232.0,11741.968230962753,-236.5689,1e-07,839,,4999.5293,18733999
1.0,-1.0,10.0,-235.80202,4999.347,,10.0,0.40576172,0.4189424,4999.1006,3962.565,50.0,1.0,4999.34731576905,99039360000.0,1.0,23779.555,42000,-1.6883245e+16,6.843677e+19,50.0,[-0.009  0.933 -4.193 -3.688],True,,1,0.24674805,500.0,24993472.0,0.026760748,170191.19,50,0.09291711,-27034340.0,11753.198049068451,-235.80202,1e-07,840,,4999.5063,18758999
1.0,-1.0,10.0,-236.86519,4957.405,,10.0,1090.103,0.4189424,3909.4897,2729.122,50.0,1.0,4957.405019785475,68198003000.0,1.0,8672.77,42050,-35005936000000.0,293050450000000.0,50.0,[-0.045  1.037 -4.19  -3.629],True,,1,1047.9153,495.84,24618256.0,0.3475262,53170.348,50,205.8899,-26659196.0,11764.525488376617,-236.86519,1e-07,841,,4999.593,18783791
1.0,-1.0,10.0,-234.52359,4746.1934,,10.0,2499.9534,0.4189424,2499.6394,1184440.8,50.0,1.0,4746.193594193281,20378531000000.0,1.0,5249347.5,42100,-2.2414378e+23,1.2061632e+34,50.0,[-0.06   0.961 -4.168 -3.724],True,,1,2246.5542,474.92,22840704.0,0.2076504,34782468.0,50,560.669,-24881632.0,11776.079980134964,-234.52359,1e-07,842,,4999.593,18807537
1.0,-1.0,10.0,-244.44894,4999.3403,,10.0,0.5078125,0.4189424,4999.0503,64.75611,50.0,1.0,4999.340344790221,1618391800.0,1.0,232.21153,42150,-1.5479183e+18,5.752555e+23,50.0,[-6.005e-04  9.783e-01 -4.170e+00 -3.732e+00],True,,1,0.28998047,500.0,24993402.0,0.04537178,1506.5784,50,0.13081458,-27034312.0,11788.451649427414,-244.44894,1e-07,843,,4999.558,18832537
1.0,-1.0,10.0,-250.56314,4956.945,,10.0,1240.1104,0.4189424,3759.4521,2008.4692,50.0,1.0,4956.945073680901,43252867000.0,1.0,6732.305,42200,-334624000000000.0,2.6876024e+16,50.0,[-0.054  1.007 -4.174 -3.718],True,,1,1197.4929,495.82,24609598.0,0.026121696,31793.094,50,195.6855,-26650502.0,11800.600524187088,-250.56314,1e-07,844,,4999.5625,18857328
1.0,-1.0,10.0,-239.60698,4999.3696,,10.0,0.46484375,0.4189424,4999.077,18.950365,50.0,1.0,4999.369581250061,473635800.0,1.0,38.003914,42250,-1469240400000000.0,5.1826972e+17,50.0,[-0.01   1.05  -4.176 -3.729],True,,1,0.2924707,500.0,24993694.0,0.0025298018,207.67369,50,0.10502477,-27034592.0,11812.826432943344,-239.60698,1e-07,845,,4999.542,18882328
1.0,-1.0,10.0,-232.05142,4591.618,,10.0,4999.588,0.4189424,,439000.88,50.0,1.0,4591.617975091698,10970423000000.0,1.0,3062270.0,42300,-5.4677515e+18,7.1774506e+24,50.0,[-0.068  1.047 -4.187 -3.748],True,,1,4591.618,459.58,21821438.0,0.18894671,21874856.0,50,859.3501,-23862366.0,11824.33273100853,-232.05142,1e-07,846,,4999.588,18905307
1.0,-1.0,10.0,-243.8207,3804.7534,,10.0,4999.5674,0.4189424,,17324.23,50.0,1.0,3804.753658477042,187379270000.0,1.0,50805.953,42350,-1.2782237e+19,3.922612e+25,50.0,[-0.118  1.046 -4.192 -3.71 ],True,,1,3804.7534,381.24,16067200.0,0.1543739,235516.75,50,1261.3682,-18108112.0,11833.945734739304,-243.8207,1e-07,847,,4999.5674,18924369
1.0,-1.0,10.0,-262.57047,4815.4077,,10.0,1540.1995,0.4189424,3459.4187,24217.273,50.0,1.0,4815.407389222544,592850100000.0,1.0,149074.61,42400,-3.0390464e+17,2.2172613e+22,50.0,[-0.058  1.062 -4.193 -3.701],True,,1,1355.9888,481.86,23342698.0,0.26223847,1063077.4,50,393.12735,-25383656.0,11845.998987197876,-262.57047,1e-07,848,,4999.618,18948462
1.0,-1.0,10.0,-241.81396,4293.2935,,10.0,2929.8838,0.4189424,2069.6963,94447.67,50.0,1.0,4293.293387451066,2165214300000.0,1.0,647351.25,42450,-3.6439666e+16,3.1875307e+20,50.0,[-0.106  1.088 -4.195 -3.73 ],True,,1,2223.597,429.9,19164542.0,0.8704738,4625837.5,50,855.67145,-21205466.0,11858.847202301025,-241.81396,1e-07,849,,4999.58,18969957
1.0,-1.0,10.0,-225.2307,3616.7485,,10.0,3019.8696,0.4189424,1979.6626,3526.6533,50.0,1.0,3616.7484415719377,44623528000.0,1.0,8930.675,42500,-1.2249343e+16,3.6024357e+19,50.0,[-0.14   1.015 -4.195 -3.825],True,,1,1637.0859,362.56,14006075.0,0.22906376,53600.45,50,961.87634,-16046953.0,11866.7829580307,-225.2307,1e-07,850,,4999.532,18988085
1.0,-1.0,10.0,-234.51543,4473.196,,10.0,2650.044,0.4189424,2349.518,24295.852,50.0,1.0,4473.195391384061,461945300000.0,1.0,71242.19,42550,-1.939531e+24,9.031437e+35,50.0,[-0.082  1.038 -4.199 -3.83 ],True,,1,2123.6772,447.8,20570356.0,0.11562424,446877.75,50,748.91895,-22611264.0,11877.895596504211,-234.51543,1e-07,851,,4999.562,19010475
1.0,-1.0,10.0,-238.79787,4899.289,,10.0,4999.55,0.4189424,,47986.99,50.0,1.0,4899.289213416174,1199305500000.0,1.0,208048.56,42600,-2.7571904e+24,1.8251611e+36,50.0,[-0.021  1.028 -4.201 -3.838],True,,1,4899.289,490.02,24492892.0,1.0050583,1396706.8,50,699.8985,-26533796.0,11890.78433895111,-238.79787,1e-07,852,,4999.55,19034976
1.0,-1.0,10.0,-230.07898,4283.983,,10.0,4999.502,0.4189424,,103876.23,50.0,1.0,4283.982847402393,1761570700000.0,1.0,620306.75,42650,-2.6922735e+21,1.740294e+30,50.0,[-0.071  0.932 -4.211 -3.899],True,,1,4283.983,428.98,19707692.0,0.065038696,4397064.5,50,1164.1228,-21748542.0,11901.16449213028,-230.07898,1e-07,853,,4999.502,19056425
1.0,-1.0,10.0,-242.2883,3324.1143,,10.0,3509.791,0.4189424,1489.7089,428.2863,50.0,1.0,3324.1146376255497,4573323000.0,1.0,602.2349,42700,-1641582100000000.0,6.470052e+17,50.0,[-0.124  0.903 -4.219 -3.914],True,,1,1834.4056,333.28,12326131.0,0.0041985232,2495.9338,50,1129.7759,-14366973.0,11910.323379516602,-242.2883,1e-07,854,,4999.5,19073089
1.0,-1.0,10.0,-247.82262,4503.2964,,10.0,2530.042,0.4189424,2469.5083,96960360.0,50.0,1.0,4503.296640799985,2095046800000000.0,1.0,677170100.0,42750,-2.8585892e+23,1.9618733e+34,50.0,[-0.065  0.897 -4.22  -3.934],True,,1,2033.7883,450.96,20668714.0,0.4017741,4837147600.0,50,623.72595,-22709608.0,11923.193580627441,-247.82262,1e-07,855,,4999.5503,19095637
1.0,-1.0,10.0,-233.60593,4871.1445,,10.0,4999.472,0.4189424,,4.819505,50.0,1.0,4871.144669010841,119853650.0,1.0,15.69335,42800,-193444120000.0,8973614000.0,50.0,[-2.171e-03  7.971e-01 -4.206e+00 -3.972e+00],True,,1,4871.1445,487.24,24250702.0,0.028915849,112.53183,50,722.94806,-26291528.0,11935.16688656807,-233.60593,1e-07,856,,4999.472,19119999
1.0,-1.0,10.0,-229.10387,4683.574,,10.0,4999.4395,0.4189424,,53.12373,50.0,1.0,4683.57432147734,1120387000.0,1.0,179.51694,42850,-77763330000.0,1410426400.0,50.0,[-0.032  0.806 -4.207 -3.971],True,,1,4683.574,468.64,22721558.0,0.27993625,1029.0917,50,886.39185,-24762358.0,11946.614577293396,-229.10387,1e-07,857,,4999.4395,19143431
1.0,-1.0,10.0,-245.42715,4993.93,,10.0,260.24023,0.4189424,4739.1963,7.6816974,50.0,1.0,4993.930191427779,191879680.0,1.0,18.928728,42900,-204283300000.0,10001300000.0,50.0,[-2.829e-03  8.157e-01 -4.207e+00 -3.965e+00],True,,1,254.7339,499.5,24940664.0,0.056122497,117.01815,50,36.39132,-26981466.0,11959.869837284088,-245.42715,1e-07,858,,4999.4365,19168406
1.0,-1.0,9.999999,-245.64964,4418.841,,9.999999,4999.4717,0.4189424,,429296.4,50.0,1.0,4418.840841509456,7585869600000.0,1.0,1999006.1,42950,-2.473545e+24,1.4690427e+36,50.0,[-0.034  0.811 -4.208 -3.965],True,,1,4418.841,442.2,21180828.0,0.19687562,11993750.0,50,1286.3414,-23221646.0,11969.421669244766,-245.64964,1e-07,859,,4999.4717,19190516
1.0,-1.0,10.0,-241.08539,4999.0527,,10.0,0.8564453,0.4189424,4998.5425,20415.621,50.0,1.0,4999.052646461572,510123670000.0,1.0,130484.81,43000,-3.4841373e+17,2.9148038e+22,50.0,[ 0.026  0.811 -4.207 -3.982],True,,1,0.51012695,500.0,24990526.0,0.4378687,933336.44,50,0.21095593,-27031292.0,11979.247185468674,-241.08539,1e-07,860,,4999.399,19215516
