LearnableVariance,TimestepsSoFar,DivergenceHarmonic,ReturnStepMaxmin,OptimizationReturnMax,Inner Iteration,Epsilon,VarianceInitializer,MinIW,EpisodesSoFar,InitialReturnMean,InitialReturnStd,StdWReturnMean,WReturnMean,OptimizationReturnMean,Penalization,MaxIW,EpThisIter,InitialReturnMin,EpLenMean,TimeElapsed,EmpiricalD2Arithmetic,Bound,Weights,ESSRenyiHarmonic,InitialReturnMax,MinBehavPdf,EpRewMean,MeanEntropy,EmpiricalD2Harmonic,OptimizationReturnMin,StdIW,InitialBound,Iteration,ReturnStepMax,MeanD2-0,ReturnMeanIW,MeanIW,ESSRenyiArithmetic,MinTargetPdf
,13353391,1.0492475e+26,9.999999,4999.3975,1,1.0,-1.0,0.16821174,30250,4898.932,699.84753,,24489322.0,4898.932,True,2139.712,50,,490.02,32715.17723417282,1.0,-2.0903963e+19,[ 0.017  0.96  -4.354 -4.238],50.0,4999.3975,-235.39713,4898.93214079035,0.4189424,1.0,,300.4429,-26530080.0,605,9.999999,1.0,1643672400.0,65.80595,50.0,-235.39713
,13376933,578484160.0,10.0,4999.361,1,1.0,-1.0,0.037726037,30300,4706.239,1034.521,,23218916.0,4706.239,True,1433.4692,50,,470.84,32758.40080833435,1.0,-49911180000.0,[-0.04   0.944 -4.359 -4.256],50.0,4999.361,-241.45282,4706.238882742991,0.4189424,1.0,,206.70604,-25259642.0,606,10.0,1.0,828407700.0,50.46675,50.0,-241.45282
,13401127,6.816861e+32,10.0,4989.3647,1,1.0,-1.0,0.24215375,30350,4837.371,813.9917,,24062742.0,4827.391,True,138105760.0,50,9.97976,483.88,32804.702026605606,1.0,-5.328105e+22,[-0.009  0.944 -4.359 -4.257],50.0,4999.3447,-254.71582,4837.371242194631,0.4189424,1.0,,19326418.0,-26103454.0,607,10.0,1.0,70891540000000.0,2837376.0,50.0,-254.71582
,13424896,2.3171177e+23,10.0,4999.4473,1,1.0,-1.0,0.10082771,30400,4751.6245,801.2276,,23219902.0,4751.6245,True,717253.6,50,,475.38,32849.65105462074,1.0,-9.8236444e+17,[-0.055  1.022 -4.364 -4.17 ],50.0,4999.4473,-239.18716,4751.624585413918,0.4189424,1.0,,130850.586,-25260706.0,608,10.0,1.0,523754050000.0,34505.004,50.0,-239.18716
,13449397,3.292483e+36,10.0,4999.424,1,1.0,-1.0,0.07418252,30450,4899.12,699.8744,,24491204.0,4899.12,True,789546300.0,50,,490.02,32896.959013700485,1.0,-3.7030196e+24,[-0.005  1.05  -4.366 -4.147],50.0,4999.424,-254.86182,4899.120230184275,0.4189424,1.0,,110536136.0,-26531984.0,609,10.0,1.0,394660900000000.0,15793363.0,50.0,-254.86182
,13474397,2.9248981e+20,10.0,1.1342773,1,1.0,-1.0,0.17002845,30500,4999.1562,0.20554142,,24991564.0,0.7523926,True,194696.89,50,4998.404,500.0,32948.248908519745,1.0,-3.4903805e+16,[ 0.044  1.064 -4.351 -4.033],50.0,4999.538,-237.86967,4999.156201538076,0.4189424,1.0,,38630.324,-27032442.0,610,10.0,1.0,263778800000.0,10556.22,50.0,-237.86967
,13498575,4.6757395e+23,10.0,4989.4966,1,1.0,-1.0,0.19554633,30550,4834.2334,767.44434,,23958784.0,4824.254,True,1746.1156,50,9.980214,483.56,32987.477543354034,1.0,-1.395496e+18,[-0.017  0.959 -4.375 -4.047],50.0,4999.4766,-249.87474,4834.233652158554,0.4189424,1.0,,265.5301,-25999608.0,611,10.0,1.0,2401940700.0,96.13685,50.0,-249.87474
,13519716,1.8016951e+33,10.0,4999.4844,1,1.0,-1.0,0.0676409,30600,4222.5264,1261.9302,,19422200.0,4222.5264,True,21851286000.0,50,,422.82,33026.60032296181,1.0,-8.662545e+22,[-0.073  0.985 -4.383 -4.041],50.0,4999.4844,-240.21361,4222.526779827667,0.4189424,1.0,,3058346200.0,-21463032.0,612,10.0,1.0,6063789000000000.0,443765060.0,50.0,-240.21361
,13543715,4.8811403e+23,10.0,4999.4824,1,1.0,-1.0,0.30870026,30650,4798.465,979.4984,,23984682.0,4798.465,True,4114.0947,50,,479.98,33077.415776729584,1.0,-1.4258214e+18,[-0.027  1.1   -4.393 -4.022],50.0,4999.4824,-240.7494,4798.464843006707,0.4189424,1.0,,842.5438,-26025518.0,613,10.0,1.0,6478056400.0,259.2579,50.0,-240.7494
,13567432,2.9764253e+25,10.0,2229.8013,1,1.0,-1.0,0.08038318,30700,4739.7314,513.905,,22729156.0,1970.0336,True,440070.38,50,2769.6982,474.34,33124.68649101257,1.0,-1.1134097e+19,[-0.077  1.068 -4.386 -4.038],50.0,4999.4995,-253.42442,4739.731778555728,0.4189424,1.0,,80511.51,-24770008.0,614,10.0,1.0,581113350000.0,23610.154,50.0,-253.42442
,13588368,1.6469639e+26,10.0,4999.532,1,1.0,-1.0,0.05473549,30750,4180.4717,987.7459,,18451984.0,4180.4717,True,141283.03,50,,418.72,33170.52505350113,1.0,-2.6191185e+19,[-0.124  1.143 -4.383 -3.95 ],50.0,4999.532,-239.93283,4180.471682046977,0.4189424,1.0,,20797.742,-20492860.0,615,10.0,1.0,95279180000.0,6594.944,50.0,-239.93283
,13612907,47720630000000.0,10.0,1900.0112,1,1.0,-1.0,0.017451324,30800,4905.9536,312.8862,,24166280.0,1806.3818,True,697.8713,50,3099.5718,490.78,33223.831953048706,1.0,-14099497000000.0,[-0.064  1.162 -4.384 -3.951],50.0,4999.583,-262.757,4905.95372549156,0.4189424,1.0,,106.90802,-26207202.0,616,10.0,1.0,929185900.0,37.315414,50.0,-262.757
,13636145,7.186598e+28,9.999999,1660.0361,1,1.0,-1.0,0.52390033,30850,4642.4146,488.04276,,21790200.0,1302.8922,True,6001401300.0,50,3339.5225,464.76,33276.513496637344,1.0,-5.4711836e+20,[-0.104  1.179 -4.383 -3.906],50.0,4999.5586,-249.64372,4642.414698568089,0.4189424,1.0,,850826560.0,-23831104.0,617,9.999999,1.0,2416360700000000.0,141800240.0,50.0,-249.64372
,13653251,2.370182e+20,10.0,2879.9495,1,1.0,-1.0,0.13522795,30900,3411.575,889.323,,12429738.0,1292.0135,True,25355.016,50,2119.5613,342.12,33316.3676776886,1.0,-3.1419586e+16,[-0.161  1.156 -4.383 -3.914],50.0,4999.5107,-237.16585,3411.574901681019,0.4189424,1.0,,3793.1543,-14470599.0,618,10.0,1.0,15451533000.0,1484.677,50.0,-237.16585
,13676308,1443190400000.0,10.0,2279.9924,1,1.0,-1.0,0.029739197,30950,4606.2363,593.06744,,21569144.0,1886.6656,True,47102.0,50,2719.571,461.14,33362.510039806366,1.0,-2481702800000.0,[-0.105  1.18  -4.383 -3.901],50.0,4999.5635,-238.24576,4606.236582935315,0.4189424,1.0,,6703.4844,-23610048.0,619,10.0,1.0,29929185000.0,1394.4736,50.0,-238.24576
,13701012,7.92024e+18,10.0,1769.9546,1,1.0,-1.0,0.061617814,31000,4939.736,297.26865,,24489354.0,1710.17,True,50625.688,50,3229.5654,494.08,33422.050939798355,1.0,-5743594000000000.0,[-0.061  1.154 -4.385 -3.937],50.0,4999.52,-233.4017,4939.735448994267,0.4189424,1.0,,7955.637,-26530224.0,620,10.0,1.0,48046588000.0,2414.3801,50.0,-233.4017
,13725514,33487606000.0,10.0,4989.5293,1,1.0,-1.0,0.14826071,31050,4899.5117,698.5046,,24493122.0,4889.532,True,3277.3408,50,9.979537,490.04,33480.592705488205,1.0,-375488220000.0,[-0.012  1.164 -4.37  -3.903],50.0,4999.509,-245.13428,4899.511645345552,0.4189424,1.0,,458.83643,-26533982.0,621,10.0,1.0,2022216700.0,80.92839,50.0,-245.13428
,13750015,3.8379326e+33,10.0,4999.5557,1,1.0,-1.0,0.19823211,31100,4899.3,699.89996,,24492998.0,4899.3,True,756569860.0,50,,490.02,33534.113605737686,1.0,-1.2643458e+23,[ 0.037  1.129 -4.365 -3.92 ],50.0,4999.5557,-234.50453,4899.299857029855,0.4189424,1.0,,105918910.0,-26533896.0,622,10.0,1.0,378287700000000.0,15137494.0,50.0,-234.50453
,13774516,1432724600000000.0,10.0,4999.533,1,1.0,-1.0,0.3666242,31150,4899.18,699.8828,,24491800.0,4899.18,True,51496.734,50,,490.02,33591.676763534546,1.0,-77317680000000.0,[ 0.16   1.145 -4.37  -3.905],50.0,4999.533,-244.41797,4899.180119935325,0.4189424,1.0,,8084.49,-26532684.0,623,10.0,1.0,68375446000.0,2735.9531,50.0,-244.41797
,13799516,6.3362505e+17,10.0,1.3017578,1,1.0,-1.0,0.067599624,31200,4999.049,0.2493829,,24990488.0,0.91998047,True,399394.56,50,4998.129,500.0,33648.61010146141,1.0,-1624842800000000.0,[ 0.128  1.081 -4.396 -4.005],50.0,4999.4307,-262.89426,4999.048866780325,0.4189424,1.0,,57833.535,-27031282.0,624,10.0,1.0,373057200000.0,14927.898,50.0,-262.89426
,13824017,1.6870047e+22,10.0,4999.2554,1,1.0,-1.0,0.09082378,31250,4898.7935,699.8277,,24487934.0,4898.7935,True,574310.4,50,,490.02,33690.544520139694,1.0,-2.6504796e+17,[ 0.196  1.157 -4.445 -4.228],50.0,4999.2554,-242.10568,4898.793361534429,0.4189424,1.0,,105027.52,-26528576.0,625,10.0,1.0,792477430000.0,31717.58,50.0,-242.10568
,13849017,5.3915124e+33,9.999999,1.4545898,1,1.0,-1.0,0.17741777,31300,4998.6143,0.38366967,,24986142.0,0.8290332,True,151240380.0,50,4997.785,500.0,33736.37938666344,1.0,-1.498365e+23,[ 0.148  1.092 -4.462 -4.322],50.0,4999.2397,-256.63516,4998.614246375835,0.4189424,1.0,,31646494.0,-27026780.0,626,9.999999,1.0,201112310000000.0,8050931.0,50.0,-256.63516
,13874017,2.8240304e+31,10.0,1.5791016,1,1.0,-1.0,0.03648062,31350,4998.759,0.36697504,,24987588.0,1.0066797,True,3956930.0,50,4997.752,500.0,33786.91853904724,1.0,-1.0844582e+22,[ 0.142  1.21  -4.463 -4.283],50.0,4999.331,-252.552,4998.758648638811,0.4189424,1.0,,562132.75,-27028286.0,627,10.0,1.0,2639655600000.0,105654.69,50.0,-252.552
,13898518,4.8510838e+33,9.999999,4999.169,1,1.0,-1.0,0.35770535,31400,4898.5483,699.79266,,24485482.0,4898.5483,True,50392430.0,50,,490.02,33832.03246617317,1.0,-1.4212464e+23,[ 0.135  1.117 -4.463 -4.365],50.0,4999.169,-242.18028,4898.548011580711,0.4189424,1.0,,10240200.0,-26526052.0,628,9.999999,1.0,72916570000000.0,2918553.5,50.0,-242.18028
,13923518,5054485600000000.0,9.999999,1.3046875,1,1.0,-1.0,0.006420375,31450,4998.7974,0.31650534,,24987974.0,0.7563086,True,38508.113,50,4998.041,500.0,33885.1301317215,1.0,-145134730000000.0,[ 0.145  1.198 -4.443 -4.273],50.0,4999.3457,-247.30052,4998.797276996366,0.4189424,1.0,,6193.2207,-27028698.0,629,9.999999,1.0,50826596000.0,2034.0453,50.0,-247.30052
,13948518,6.718473e+28,10.0,1.5493164,1,1.0,-1.0,0.020050827,31500,4998.5854,0.3535206,,24985854.0,0.8812695,True,43949040.0,50,4997.704,500.0,33936.07016801834,1.0,-5.2893222e+20,[ 0.25   1.262 -4.427 -4.255],50.0,4999.2534,-233.4406,4998.585373594009,0.4189424,1.0,,8562119.0,-27026498.0,630,10.0,1.0,55392554000000.0,2217364.2,50.0,-233.4406
,13972784,4.4496427e+27,9.999998,4989.285,1,1.0,-1.0,0.028887624,31550,4851.2236,732.1305,,24070390.0,4841.244,True,12820771.0,50,9.979965,485.32,33989.908336400986,1.0,-1.3612231e+20,[ 0.213  1.173 -4.437 -4.334],50.0,4999.265,-246.85663,4851.2241363174535,0.4189424,1.0,,1795735.1,-26111038.0,631,9.999998,1.0,7462445400000.0,298808.47,50.0,-246.85663
,13997784,421549300000000.0,9.999999,1.4394531,1,1.0,-1.0,0.14807081,31600,4998.5903,0.36747587,,24985904.0,0.77086914,True,45594.35,50,4997.8193,500.0,34041.47829294205,1.0,-41922027000000.0,[ 0.129  1.093 -4.454 -4.377],50.0,4999.259,-255.58815,4998.59023285849,0.4189424,1.0,,6375.7344,-27026544.0,632,9.999999,1.0,24363993000.0,975.3885,50.0,-255.58815
,14022287,1.6582151e+30,10.0,4979.3877,1,1.0,-1.0,0.064572945,31650,4899.215,697.03625,,24488168.0,4879.253,True,171231420.0,50,19.962048,490.06,34096.75785899162,1.0,-2.6278574e+21,[ 0.03   1.122 -4.463 -4.447],50.0,4999.3496,-233.17279,4899.215107737201,0.4189424,1.0,,23958222.0,-26528886.0,633,10.0,1.0,89444460000000.0,3579947.5,50.0,-233.17279
,14045031,3.295261e+30,9.999998,4999.3027,1,1.0,-1.0,0.19817767,31700,4546.411,1366.237,,22536458.0,4546.411,True,827773.94,50,,454.88,34149.64008450508,1.0,-3.7044024e+21,[-0.012  1.041 -4.471 -4.531],50.0,4999.3027,-248.78043,4546.411279734806,0.4189424,1.0,,145202.58,-24577132.0,634,9.999998,1.0,1274247400000.0,51586.086,50.0,-248.78043
,14069944,3439000000000000.0,9.999999,740.6094,1,1.0,-1.0,0.10184515,31750,4980.5005,104.8004,,24816364.0,722.03436,True,44125.523,50,4258.466,498.26,34210.9937081337,1.0,-119682650000000.0,[-0.013  0.956 -4.473 -4.623],50.0,4999.075,-244.72195,4980.500223959447,0.4189424,1.0,,6175.467,-26856852.0,635,9.999999,1.0,22428314000.0,897.71014,50.0,-244.72195
,14092544,5.0697597e+25,9.999999,3139.906,1,1.0,-1.0,0.14436734,31800,4515.0454,815.75244,,21051088.0,2655.7869,True,1754430.8,50,1859.259,452.0,34262.278037548065,1.0,-1.4529246e+19,[-0.053  0.95  -4.473 -4.576],50.0,4999.165,-238.06578,4515.045774729514,0.4189424,1.0,,267765.9,-23091640.0,636,9.999999,1.0,1619854400000.0,71881.336,50.0,-238.06578
,14116500,7.281896e+28,10.0,4999.1113,1,1.0,-1.0,0.055721447,31850,4789.2583,978.8909,,23895224.0,4789.2583,True,140440.48,50,,479.12,34321.03977394104,1.0,-5.50633e+20,[-3.793e-04  9.825e-01 -4.472e+00 -4.570e+00],50.0,4999.1113,-249.96835,4789.258421085865,0.4189424,1.0,,19657.018,-25935724.0,637,10.0,1.0,75140410000.0,3008.0232,50.0,-249.96835
,14138644,1.613058e+32,9.999999,2559.6956,1,1.0,-1.0,0.18163066,31900,4423.0557,826.8984,,20247182.0,1983.7239,True,2072847.0,50,2439.3318,442.88,34369.03982067108,1.0,-2.591495e+22,[-0.063  0.978 -4.474 -4.57 ],50.0,4999.0273,-251.95915,4423.055688844873,0.4189424,1.0,,348604.75,-22287630.0,638,9.999999,1.0,1403479900000.0,95067.62,50.0,-251.95915
,14162439,1.5725483e+34,9.999999,4999.142,1,1.0,-1.0,0.9749885,31950,4756.79,994.11237,,23615310.0,4756.79,True,35940290.0,50,,475.9,34418.88063240051,1.0,-2.5588648e+23,[-0.006  0.953 -4.471 -4.579],50.0,4999.142,-246.22986,4756.790056167787,0.4189424,1.0,,5256014.5,-25655844.0,639,9.999999,1.0,31076961000000.0,1244976.2,50.0,-246.22986
,14185838,1.0089548e+24,9.999999,3819.7063,1,1.0,-1.0,0.06186465,32000,4676.4478,784.55084,,22484680.0,3497.2222,True,4313729.0,50,1179.2253,467.98,34473.432527303696,1.0,-2.0494865e+18,[-0.02   0.855 -4.47  -4.655],50.0,4998.9316,-266.35596,4676.4475768060765,0.4189424,1.0,,744400.3,-24525044.0,640,9.999999,1.0,2097515100000.0,189555.34,50.0,-266.35596
,14210838,2.1914124e+22,9.999999,1.3422852,1,1.0,-1.0,0.059605505,32050,4998.198,0.34334978,,24981982.0,0.756748,True,41646.094,50,4997.4414,500.0,34532.98761320114,1.0,-3.0202657e+17,[ 0.036  0.881 -4.468 -4.645],50.0,4998.7837,-240.3375,4998.198180594547,0.4189424,1.0,,5864.8345,-27022214.0,641,9.999999,1.0,27158650000.0,1087.3629,50.0,-240.3375
,14233417,1.10316455e+26,10.0,3709.712,1,1.0,-1.0,0.008248454,32100,4511.478,928.2018,,21214994.0,3222.2502,True,270838.3,50,1289.2274,451.58,34585.939326286316,1.0,-2.1430399e+19,[-0.018  0.851 -4.474 -4.654],50.0,4998.9395,-242.73845,4511.477997450243,0.4189424,1.0,,39630.684,-23255364.0,642,10.0,1.0,210416440000.0,8827.788,50.0,-242.73845
,14250344,165182860.0,9.999999,4998.84,1,1.0,-1.0,0.027619494,32150,3376.565,1288.3679,,13061084.0,3376.565,True,1442.9055,50,,338.54,34624.06164765358,1.0,-27348630000.0,[-0.07   0.829 -4.474 -4.681],50.0,4998.84,-231.5992,3376.5652101669593,0.4189424,1.0,,237.71202,-15101369.0,643,9.999999,1.0,1126055400.0,59.754864,50.0,-231.5992
,14268447,9.451537e+20,9.999999,4619.234,1,1.0,-1.0,0.15205015,32200,3613.2195,1407.5293,,15036491.0,3233.535,True,4265.467,50,379.68402,362.06,34667.28774333,1.0,-6.2727448e+16,[-0.056  0.774 -4.473 -4.709],50.0,4998.918,-253.69934,3613.2192878224637,0.4189424,1.0,,656.9551,-17076836.0,644,9.999999,1.0,3397398300.0,251.76627,50.0,-253.69934
,14290080,107985930.0,9.999999,4998.669,1,1.0,-1.0,0.22188075,32250,4322.348,1308.9313,,20395996.0,4322.348,True,83.46083,50,,432.66,34714.600601911545,1.0,-21391462000.0,[-0.012  0.755 -4.48  -4.747],50.0,4998.669,-228.48065,4322.348238179809,0.4189424,1.0,,15.650692,-22436134.0,645,9.999999,1.0,190933260.0,9.513692,50.0,-228.48065
,14314158,6332888000000.0,9.999997,3439.4558,1,1.0,-1.0,0.01620894,32300,4812.6167,694.1796,,23643166.0,3253.3135,True,3187.4805,50,1559.3035,481.56,34772.95108294487,1.0,-5143740000000.0,[ 0.017  0.765 -4.48  -4.74 ],50.0,4998.7593,-245.0228,4812.616918161848,0.4189424,1.0,,807.19244,-25683376.0,646,9.999997,1.0,9457373000.0,381.5918,50.0,-245.0228
,14337029,173780400000.0,9.999998,4998.5234,1,1.0,-1.0,0.13347721,32350,4571.0156,1229.8815,,22406792.0,4571.0156,True,4726.487,50,,457.42,34830.013201236725,1.0,-855432230000.0,[ 0.028  0.814 -4.488 -4.703],50.0,4998.5234,-245.98901,4571.015539275363,0.4189424,1.0,,713.0086,-24446810.0,647,9.999998,1.0,5002963500.0,200.62097,50.0,-245.98901
,14361307,329128770.0,10.0,3669.2656,1,1.0,-1.0,0.09155846,32400,4852.7793,632.5883,,23949632.0,3523.3616,True,102.98177,50,1329.4176,485.56,34881.285504341125,1.0,-37172953000.0,[ 0.007  0.774 -4.492 -4.747],50.0,4998.683,-237.47435,4852.779137377624,0.4189424,1.0,,14.555028,-25989776.0,648,10.0,1.0,160449390.0,6.471867,50.0,-237.47435
,14383249,5.6877174e+27,9.999997,4998.8223,1,1.0,-1.0,0.07826392,32450,4383.985,1233.3893,,20740568.0,4383.985,True,5947673.5,50,,438.84,34931.29614329338,1.0,-1.5387171e+20,[-0.023  0.77  -4.495 -4.751],50.0,4998.8223,-240.1177,4383.984548304297,0.4189424,1.0,,832270.94,-22780824.0,649,9.999997,1.0,3069908000000.0,125656.55,50.0,-240.1177
,14404807,37324116000.0,9.999999,4998.5273,1,1.0,-1.0,0.005104885,32500,4307.286,1520.0673,,20863314.0,4307.286,True,9612.378,50,,431.16,34978.98208999634,1.0,-406025100000.0,[ 0.031  0.739 -4.497 -4.754],50.0,4998.5273,-252.55685,4307.285592384137,0.4189424,1.0,,1826.0796,-22903350.0,650,9.999999,1.0,11900738000.0,657.5701,50.0,-252.55685
,14423883,3963965700.0,9.999999,4648.653,1,1.0,-1.0,0.014635067,32550,3808.2024,1617.5676,,17118932.0,3458.5078,True,9150.108,50,349.69504,381.52,35016.767454862595,1.0,-136543715000.0,[ 0.063  0.78  -4.487 -4.867],50.0,4998.3477,-235.17523,3808.202535790005,0.4189424,1.0,,1363.1796,-19158800.0,651,9.999999,1.0,8112011300.0,343.96628,50.0,-235.17523
,14446912,2.5765965e+23,9.999999,4998.487,1,1.0,-1.0,0.07039553,32600,4602.3657,1114.1633,,22423130.0,4602.3657,True,443170.12,50,,460.58,35059.790105342865,1.0,-1.0355111e+18,[ 0.04   0.812 -4.495 -4.82 ],50.0,4998.487,-251.15152,4602.365862241402,0.4189424,1.0,,61987.266,-24463110.0,652,9.999999,1.0,233493300000.0,9348.263,50.0,-251.15152
,14468200,5.431098e+19,10.0,4998.888,1,1.0,-1.0,0.10845992,32650,4252.8286,1473.5726,,20257966.0,4252.8286,True,379758.2,50,,425.76,35106.12340760231,1.0,-1.5036684e+16,[-0.02   0.819 -4.503 -4.805],50.0,4998.888,-239.72214,4252.8283862288645,0.4189424,1.0,,55824.7,-22298292.0,653,10.0,1.0,242559220000.0,11019.776,50.0,-239.72214
,14492575,2.8392721e+26,9.999999,4988.623,1,1.0,-1.0,0.20442483,32700,4872.328,716.6361,,24253148.0,4862.3477,True,99438.41,50,9.980331,487.5,35158.077134370804,1.0,-3.4375994e+19,[ 0.026  0.812 -4.509 -4.765],50.0,4998.6035,-237.29935,4872.328173756131,0.4189424,1.0,,16187.853,-26293232.0,654,9.999999,1.0,86718830000.0,3472.151,50.0,-237.29935
,14512991,1.9623777e+20,9.999997,3719.7852,1,1.0,-1.0,0.094846144,32750,4077.161,1184.3156,,18025844.0,2797.9985,True,186650.55,50,1279.1625,408.32,35194.84643483162,1.0,-2.8582771e+16,[-0.036  0.811 -4.511 -4.768],50.0,4998.9478,-238.93964,4077.160931066418,0.4189424,1.0,,26099.379,-20066214.0,655,9.999997,1.0,98358950000.0,4008.8752,50.0,-238.93964
,14529297,2.0402356e+22,9.999999,4999.043,1,1.0,-1.0,0.03816142,32800,3252.6162,1386.9735,,12503207.0,3252.6162,True,2052295.6,50,,326.12,35234.69276094437,1.0,-2.914532e+17,[-0.084  0.801 -4.5   -4.73 ],50.0,4999.043,-233.52849,3252.616174248184,0.4189424,1.0,,286965.7,-14543646.0,656,9.999999,1.0,422765170000.0,45299.305,50.0,-233.52849
,14549774,29539780000000.0,10.0,3699.423,1,1.0,-1.0,0.028980339,32850,4089.374,1256.0798,,18300718.0,2789.9077,True,16516.707,50,1299.4666,409.54,35275.30337524414,1.0,-11101187000000.0,[-0.023  0.795 -4.498 -4.742],50.0,4998.8896,-238.33878,4089.3743790946196,0.4189424,1.0,,2529.4968,-20341040.0,657,10.0,1.0,11862886000.0,560.20776,50.0,-238.33878
,14568654,3.1005475e+30,9.999997,4448.9907,1,1.0,-1.0,0.24172553,32900,3768.0737,1316.4546,,15931431.0,3218.3438,True,10140208.0,50,549.7299,377.6,35313.78331255913,1.0,-3.5924547e+21,[-0.037  0.735 -4.502 -4.752],50.0,4998.7207,-231.34496,3768.073644376049,0.4189424,1.0,,1419045.9,-17971610.0,658,9.999997,1.0,4921571000000.0,219350.2,50.0,-231.34496
,14591097,5.445249e+34,10.0,4988.7524,1,1.0,-1.0,0.015202281,32950,4484.717,1168.6217,,21478360.0,4474.7373,True,7800.988,50,9.979886,448.86,35361.530475854874,1.0,-4.7608337e+23,[ 0.023  0.747 -4.498 -4.741],50.0,4998.7324,-242.58575,4484.7168254353255,0.4189424,1.0,,1531.7303,-23518546.0,659,10.0,1.0,16870571000.0,689.71844,50.0,-242.58575
,14609540,1.6036389e+34,9.999998,4998.9,1,1.0,-1.0,0.4317648,33000,3681.165,1521.4004,,15865633.0,3681.165,True,147390160.0,50,,368.86,35404.50527691841,1.0,-2.583786e+23,[-0.037  0.763 -4.503 -4.747],50.0,4998.9,-234.33498,3681.1648195388284,0.4189424,1.0,,20937586.0,-17905962.0,660,9.999998,1.0,67523685000000.0,3660663.2,50.0,-234.33498
,14633036,3.1901374e+35,9.999999,4479.4404,1,1.0,-1.0,0.47135857,33050,4695.916,912.61096,,22884488.0,4176.2046,True,178139470.0,50,519.7119,469.92,35454.12908935547,1.0,-1.15252886e+24,[ 0.025  0.768 -4.501 -4.744],50.0,4999.1523,-235.30383,4695.916271003898,0.4189424,1.0,,24939360.0,-24925034.0,661,9.999999,1.0,89011480000000.0,3563944.0,50.0,-235.30383
,14653005,8.552881e+17,9.999999,3809.2844,1,1.0,-1.0,0.19250879,33100,3986.6128,1160.7081,,17240322.0,2797.2,True,46258.68,50,1189.4124,399.38,35491.50769138336,1.0,-1886824500000000.0,[-0.036  0.771 -4.505 -4.752],50.0,4998.697,-256.47183,3986.612565789035,0.4189424,1.0,,6500.8364,-19280484.0,662,9.999999,1.0,31770960000.0,1300.5387,50.0,-256.47183
,14669721,5.716656e+27,9.999998,4549.295,1,1.0,-1.0,0.061531376,33150,3334.993,1411.203,,13113672.0,2885.2905,True,2577732.5,50,449.70227,334.32,35534.742052316666,1.0,-1.5427344e+20,[-0.071  0.816 -4.502 -4.725],50.0,4998.997,-232.7888,3334.9929243262577,0.4189424,1.0,,380554.97,-15154081.0,663,9.999998,1.0,1243879300000.0,99982.45,50.0,-232.7888
,14691303,1.1911434e+21,9.999998,4989.152,1,1.0,-1.0,0.17515826,33200,4312.4097,1384.2107,,20512916.0,4302.4297,True,234026.5,50,9.979954,431.64,35589.87530493736,1.0,-7.0424867e+16,[-0.01   0.822 -4.503 -4.736],50.0,4999.132,-239.89037,4312.409580973625,0.4189424,1.0,,33003.1,-22553426.0,664,9.999998,1.0,73110830000.0,6357.5864,50.0,-239.89037
,14715989,164036180000000.0,9.999999,1950.0417,1,1.0,-1.0,0.19719431,33250,4934.7905,318.2101,,24453412.0,1885.9386,True,298.47913,50,3048.8518,493.72,35643.626677036285,1.0,-26132705000000.0,[ 0.036  0.865 -4.502 -4.732],50.0,4998.8936,-244.70337,4934.790323579296,0.4189424,1.0,,54.968853,-26493724.0,665,9.999999,1.0,746794600.0,30.010035,50.0,-244.70337
,14739042,739549500000.0,9.999999,3719.8208,1,1.0,-1.0,0.012316068,33300,4606.6724,899.0816,,22029772.0,3327.4978,True,316864.44,50,1279.1742,461.06,35696.088876247406,1.0,-1849984300000.0,[-0.016  0.868 -4.511 -4.767],50.0,4998.995,-238.55931,4606.671885688838,0.4189424,1.0,,44946.55,-24070186.0,666,9.999999,1.0,95281950000.0,7760.949,50.0,-238.55931
,14763447,22028237000000.0,9.999999,4988.821,1,1.0,-1.0,0.03299674,33350,4878.6406,702.5102,,24294652.0,4868.6587,True,24883.963,50,9.981302,488.1,35756.38414621353,1.0,-9587832000000.0,[-0.008  0.929 -4.507 -4.756],50.0,4998.8022,-238.9319,4878.64038490427,0.4189424,1.0,,3474.873,-26334888.0,667,9.999999,1.0,12008018000.0,593.37036,50.0,-238.9319
,14787508,561966300.0,9.999997,4189.2573,1,1.0,-1.0,0.073760375,33400,4809.354,710.92395,,23635300.0,4000.001,True,213.03366,50,809.35315,481.22,35806.49529957771,1.0,-49086865000.0,[ 0.031  0.894 -4.51  -4.791],50.0,4998.6104,-250.09987,4809.3540591965475,0.4189424,1.0,,53.07361,-25675382.0,668,9.999997,1.0,724438200.0,29.170218,50.0,-250.09987
,14811349,204773460000.0,9.999997,4199.1787,1,1.0,-1.0,0.12261273,33450,4764.905,760.13824,,23282126.0,3965.5422,True,2324.55,50,799.36255,476.82,35853.19005250931,1.0,-928517900000.0,[ 0.049  0.946 -4.514 -4.821],50.0,4998.5415,-247.21214,4764.904786814546,0.4189424,1.0,,452.97604,-25322160.0,669,9.999997,1.0,5356102000.0,232.56319,50.0,-247.21214
