IterType,VarRet,AvgEpLen,MaxNormIw,MinNormIw,AvgDiscRet,ESSClassic,Bound,BatchSize,VanillaAvgRet,MinVanillaIw,VarNormIw,VarJ,VarVanillaIw,AvgNormIw,Delta,ESSRenyi,AvgVanillaIw,J,AvgRet,EpsThisIter,eRenyi2,VarDiscRet,MaxVanillaIw
2,3864043.819614529,396.41,0.01,0.01,3961.76383010554,100.0,3961.764,500,3961.76383010554,1.0,3.5044917e-18,1955.8639,,0.009999998,1.0,500.0,1.0,3961.764,3961.76383010554,100,1.0,3864043.819614529,1.0
2,4360625.119729652,374.13,0.005,0.005,3738.4414877556383,200.00000010221265,3850.1025,500,3738.4414877556383,1.0,2.179301e-19,2020.8115,,0.0049999994,1.0,500.0,1.0,3850.1025,3738.4414877556383,100,1.0,4360625.119729652,1.0
2,4076406.114883096,387.55,0.0033333334,0.0033333334,3872.979180043087,299.999969473632,3857.7283,500,3872.979180043087,1.0,5.4391416e-20,2016.8746,,0.0033333336,1.0,500.0,1.0,3857.7283,3872.979180043087,100,1.0,4076406.114883096,1.0
2,4729438.532328477,355.59,0.0025,0.0025,3552.619337413786,400.0,3781.4507,500,3552.619337413786,1.0,5.434597e-20,2058.8413,,0.0024999997,1.0,500.0,1.0,3781.4507,3552.619337413786,100,1.0,4729438.532328477,1.0
1,4340736.40903008,374.37,0.0020000145,0.0019999836,3740.855894254368,499.99994560744494,3773.3323,500,3740.855894254368,0.9999918,9.600078e-18,2061.7449,2.4145067e-12,0.002,1.0,500.0,0.99999994,3773.3323,3740.855894254368,100,1.0,4340736.40903008,1.0000072
2,3861306.1564519214,393.6,0.01,0.01,3933.5433692148504,100.0,3933.5435,500,3933.5433692148504,1.0,3.5044917e-18,1955.1709,,0.009999998,1.0,500.0,1.0,3933.5435,3933.5433692148504,100,1.0,3861306.1564519214,1.0
2,4321210.235426338,365.18,0.005,0.005,3648.600953810869,200.00000010221265,3791.072,500,3648.600953810869,1.0,2.179301e-19,2017.5836,,0.0049999994,1.0,500.0,1.0,3791.072,3648.600953810869,100,1.0,4321210.235426338,1.0
2,3745660.9388367105,395.17,0.0033333334,0.0033333334,3949.2575255808665,299.999969473632,3843.8008,500,3949.2575255808665,1.0,5.4391416e-20,1988.8165,,0.0033333336,1.0,500.0,1.0,3843.8008,3949.2575255808665,100,1.0,3745660.9388367105,1.0
2,4943106.217339123,341.93,0.0025,0.0025,3415.728281559666,400.0,3736.7825,500,3415.728281559666,1.0,5.434597e-20,2055.3152,,0.0024999997,1.0,500.0,1.0,3736.7825,3415.728281559666,100,1.0,4943106.217339123,1.0
1,4299824.82681915,378.29,0.002,0.002,3780.165534544798,500.00000664260017,3745.4595,500,3780.165534544798,1.0,5.431875e-20,2056.9697,,0.0020000003,1.0,500.0,1.0,3745.4595,3780.165534544798,100,1.0,4299824.82681915,1.0
2,4366371.4592894185,370.83,0.01,0.01,3705.326285404789,100.0,3705.3262,500,3705.326285404789,1.0,3.5044917e-18,2079.1123,,0.009999998,1.0,500.0,1.0,3705.3262,3705.326285404789,100,1.0,4366371.4592894185,1.0
2,3636982.459634054,402.46,0.005,0.005,4022.3592526735815,200.00000010221265,3863.8428,500,4022.3592526735815,1.0,2.179301e-19,1996.6941,,0.0049999994,1.0,500.0,1.0,3863.8428,4022.3592526735815,100,1.0,3636982.459634054,1.0
2,5013705.84536241,330.24,0.0033333334,0.0033333334,3298.518381762058,299.999969473632,3675.4016,500,3298.518381762058,1.0,5.4391416e-20,2093.6575,,0.0033333336,1.0,500.0,1.0,3675.4016,3298.518381762058,100,1.0,5013705.84536241,1.0
2,4221410.955157604,376.3,0.0025,0.0025,3760.1480079543544,400.0,3696.588,500,3760.1480079543544,1.0,5.434597e-20,2081.7534,,0.0024999997,1.0,500.0,1.0,3696.588,3760.1480079543544,100,1.0,4221410.955157604,1.0
1,4531107.19427707,365.23,0.002,0.002,3649.2670502753567,500.00000664260017,3687.1243,500,3649.2670502753567,1.0,5.431875e-20,2089.1328,,0.0020000003,1.0,500.0,1.0,3687.1243,3649.2670502753567,100,1.0,4531107.19427707,1.0
2,4280754.247771593,378.43,0.01,0.01,3781.5553567344523,100.0,3781.5552,500,3781.5553567344523,1.0,3.5044917e-18,2058.6274,,0.009999998,1.0,500.0,1.0,3781.5552,3781.5553567344523,100,1.0,4280754.247771593,1.0
2,3762763.677799994,397.85,0.005,0.005,3976.160709725888,200.00000010221265,3878.858,500,3976.160709725888,1.0,2.179301e-19,1997.7511,,0.0049999994,1.0,500.0,1.0,3878.858,3976.160709725888,100,1.0,3762763.677799994,1.0
2,4686689.619392267,356.17,0.0033333334,0.0033333334,3558.4263472857465,299.999969473632,3772.0479,500,3558.4263472857465,1.0,5.4391416e-20,2056.72,,0.0033333336,1.0,500.0,1.0,3772.0479,3558.4263472857465,100,1.0,4686689.619392267,1.0
2,3607758.689949876,403.0,0.0025,0.0025,4027.7633415461733,400.0,3835.9763,500,4027.7633415461733,1.0,5.434597e-20,2019.345,,0.0024999997,1.0,500.0,1.0,3835.9763,4027.7633415461733,100,1.0,3607758.689949876,1.0
1,4647100.935360942,353.76,0.002,0.002,3534.228289634095,500.00000664260017,3775.6272,500,3534.228289634095,1.0,5.431875e-20,2048.6333,,0.0020000003,1.0,500.0,1.0,3775.6272,3534.228289634095,100,1.0,4647100.935360942,1.0
2,4459029.297787313,369.36,0.01,0.01,3690.645943059104,100.0,3690.6458,500,3690.645943059104,1.0,3.5044917e-18,2101.0566,,0.009999998,1.0,500.0,1.0,3690.6458,3690.645943059104,100,1.0,4459029.297787313,1.0
2,4541396.265070607,361.96,0.005,0.005,3616.440633511479,200.00000010221265,3653.5435,500,3616.440633511479,1.0,2.179301e-19,2111.0632,,0.0049999994,1.0,500.0,1.0,3653.5435,3616.440633511479,100,1.0,4541396.265070607,1.0
2,3543947.966339734,409.5,0.0033333334,0.0033333334,4092.988651710828,299.999969473632,3800.0251,500,4092.988651710828,1.0,5.4391416e-20,2045.3545,,0.0033333336,1.0,500.0,1.0,3800.0251,4092.988651710828,100,1.0,3543947.966339734,1.0
2,4728171.25673123,349.02,0.0025,0.0025,3486.722388623114,400.0,3721.6992,500,3486.722388623114,1.0,5.434597e-20,2079.96,,0.0024999997,1.0,500.0,1.0,3721.6992,3486.722388623114,100,1.0,4728171.25673123,1.0
1,4048098.8735388704,384.96,0.002,0.002,3846.960556913779,500.00000664260017,3746.7517,500,3846.960556913779,1.0,5.431875e-20,2065.1926,,0.0020000003,1.0,500.0,1.0,3746.7517,3846.960556913779,100,1.0,4048098.8735388704,1.0
2,4804802.168329659,350.98,0.01,0.01,3506.439449603011,100.0,3506.439,500,3506.439449603011,1.0,3.5044917e-18,2180.9983,,0.009999998,1.0,500.0,1.0,3506.439,3506.439449603011,100,1.0,4804802.168329659,1.0
2,4343563.107413712,374.36,0.005,0.005,3740.7451719799137,200.00000010221265,3623.5923,500,3740.7451719799137,1.0,2.179301e-19,2131.2356,,0.0049999994,1.0,500.0,1.0,3623.5923,3740.7451719799137,100,1.0,4343563.107413712,1.0
2,4803192.325253657,351.17,0.0033333334,0.0033333334,3508.3443652482856,299.999969473632,3585.1765,500,3508.3443652482856,1.0,5.4391416e-20,2148.5146,,0.0033333336,1.0,500.0,1.0,3585.1765,3508.3443652482856,100,1.0,4803192.325253657,1.0
2,4706403.595123848,352.63,0.0025,0.0025,3522.9355928192467,400.0,3569.6162,500,3522.9355928192467,1.0,5.434597e-20,2151.1968,,0.0024999997,1.0,500.0,1.0,3569.6162,3522.9355928192467,100,1.0,4706403.595123848,1.0
1,4354634.717508666,374.15,0.002,0.002,3738.6343728333823,500.00000664260017,3603.42,500,3738.6343728333823,1.0,5.431875e-20,2137.5002,,0.0020000003,1.0,500.0,1.0,3603.42,3738.6343728333823,100,1.0,4354634.717508666,1.0
2,4984152.710788595,341.11,0.01,0.01,3407.52746253075,100.0,3407.5273,500,3407.52746253075,1.0,3.5044917e-18,2221.3308,,0.009999998,1.0,500.0,1.0,3407.5273,3407.52746253075,100,1.0,4984152.710788595,1.0
2,4465603.922292198,366.17,0.005,0.005,3658.644241191857,200.00000010221265,3533.086,500,3658.644241191857,1.0,2.179301e-19,2166.4243,,0.0049999994,1.0,500.0,1.0,3533.086,3658.644241191857,100,1.0,4465603.922292198,1.0
2,4596105.792522604,357.68,0.0033333334,0.0033333334,3573.53896741537,299.999969473632,3546.5703,500,3573.53896741537,1.0,5.4391416e-20,2155.4602,,0.0033333336,1.0,500.0,1.0,3546.5703,3573.53896741537,100,1.0,4596105.792522604,1.0
2,5075238.8422564855,328.88,0.0025,0.0025,3284.9195051039087,400.0,3481.1575,500,3284.9195051039087,1.0,5.434597e-20,2180.2441,,0.0024999997,1.0,500.0,1.0,3481.1575,3284.9195051039087,100,1.0,5075238.8422564855,1.0
1,4291576.598434815,371.95,0.002,0.002,3716.534317666082,500.00000664260017,3528.2334,500,3716.534317666082,1.0,5.431875e-20,2159.0203,,0.0020000003,1.0,500.0,1.0,3528.2334,3716.534317666082,100,1.0,4291576.598434815,1.0
2,3787828.2036322188,394.77,0.01,0.01,3945.2578406003863,100.0,3945.2576,500,3945.2578406003863,1.0,3.5044917e-18,1936.4788,,0.009999998,1.0,500.0,1.0,3945.2576,3945.2578406003863,100,1.0,3787828.2036322188,1.0
2,5379158.761361758,304.45,0.005,0.005,3040.1145560572727,200.00000010221265,3492.686,500,3040.1145560572727,1.0,2.179301e-19,2177.7234,,0.0049999994,1.0,500.0,1.0,3492.686,3040.1145560572727,100,1.0,5379158.761361758,1.0
2,4132889.6459385343,377.68,0.0033333334,0.0033333334,3773.9489833766374,299.999969473632,3586.4404,500,3773.9489833766374,1.0,5.4391416e-20,2131.4517,,0.0033333336,1.0,500.0,1.0,3586.4404,3773.9489833766374,100,1.0,4132889.6459385343,1.0
2,4299598.290010639,375.0,0.0025,0.0025,3747.150914294123,400.0,3626.6182,500,3747.150914294123,1.0,5.434597e-20,2115.7288,,0.0024999997,1.0,500.0,1.0,3626.6182,3747.150914294123,100,1.0,4299598.290010639,1.0
1,4013120.0711097107,388.48,0.002,0.002,3882.2436633233524,500.00000664260017,3677.7434,500,3882.2436633233524,1.0,5.431875e-20,2094.3018,,0.0020000003,1.0,500.0,1.0,3677.7434,3882.2436633233524,100,1.0,4013120.0711097107,1.0
2,4798272.071004098,344.28,0.01,0.01,3439.2440394497085,100.0,3439.2441,500,3439.2440394497085,1.0,3.5044917e-18,2179.5159,,0.009999998,1.0,500.0,1.0,3439.2441,3439.2440394497085,100,1.0,4798272.071004098,1.0
2,3970060.4710884728,389.04,0.005,0.005,3887.8567263140158,200.00000010221265,3663.5505,500,3887.8567263140158,1.0,2.179301e-19,2095.385,,0.0049999994,1.0,500.0,1.0,3663.5505,3887.8567263140158,100,1.0,3970060.4710884728,1.0
2,4630426.996438227,354.07,0.0033333334,0.0033333334,3537.326517725411,299.999969473632,3621.476,500,3537.326517725411,1.0,5.4391416e-20,2111.5571,,0.0033333336,1.0,500.0,1.0,3621.476,3537.326517725411,100,1.0,4630426.996438227,1.0
2,4363983.228604137,367.89,0.0025,0.0025,3675.8075231601742,400.0,3635.0586,500,3675.8075231601742,1.0,5.434597e-20,2103.484,,0.0024999997,1.0,500.0,1.0,3635.0586,3675.8075231601742,100,1.0,4363983.228604137,1.0
1,4060919.2133518183,384.63,0.002,0.002,3843.647772933781,500.00000664260017,3676.7766,500,3843.647772933781,1.0,5.431875e-20,2085.8428,,0.0020000003,1.0,500.0,1.0,3676.7766,3843.647772933781,100,1.0,4060919.2133518183,1.0
2,4248787.564981749,378.92,0.01,0.01,3786.4510144178375,100.0,3786.4512,500,3786.4510144178375,1.0,3.5044917e-18,2050.9265,,0.009999998,1.0,500.0,1.0,3786.4512,3786.4510144178375,100,1.0,4248787.564981749,1.0
2,4495352.421141715,369.1,0.005,0.005,3688.0643836274,200.00000010221265,3737.2578,500,3688.0643836274,1.0,2.179301e-19,2081.05,,0.0049999994,1.0,500.0,1.0,3737.2578,3688.0643836274,100,1.0,4495352.421141715,1.0
2,4473554.419183498,363.18,0.0033333334,0.0033333334,3628.631556627019,299.999969473632,3701.049,500,3628.631556627019,1.0,5.4391416e-20,2089.5154,,0.0033333336,1.0,500.0,1.0,3701.049,3628.631556627019,100,1.0,4473554.419183498,1.0
2,3729201.8885028097,398.32,0.0025,0.0025,3980.8609592907383,400.0,3771.002,500,3980.8609592907383,1.0,5.434597e-20,2052.3677,,0.0024999997,1.0,500.0,1.0,3771.002,3980.8609592907383,100,1.0,3729201.8885028097,1.0
1,3864331.8242076808,390.79,0.002,0.002,3905.318003034994,500.00000664260017,3797.8655,500,3905.318003034994,1.0,5.431875e-20,2034.1572,,0.0020000003,1.0,500.0,1.0,3797.8655,3905.318003034994,100,1.0,3864331.8242076808,1.0
2,3681265.208611188,401.88,0.01,0.01,4016.5710437301336,100.0,4016.571,500,4016.5710437301336,1.0,3.5044917e-18,1909.0448,,0.009999998,1.0,500.0,1.0,4016.571,4016.5710437301336,100,1.0,3681265.208611188,1.0
2,4675027.536314075,356.43,0.005,0.005,3561.0438735265716,200.00000010221265,3788.8071,500,3561.0438735265716,1.0,2.179301e-19,2046.5192,,0.0049999994,1.0,500.0,1.0,3788.8071,3561.0438735265716,100,1.0,4675027.536314075,1.0
2,3976329.700065787,388.92,0.0033333334,0.0033333334,3886.6151725549357,299.999969473632,3821.41,500,3886.6151725549357,1.0,5.4391416e-20,2026.444,,0.0033333336,1.0,500.0,1.0,3821.41,3886.6151725549357,100,1.0,3976329.700065787,1.0
2,4602285.0216046665,360.88,0.0025,0.0025,3605.6429108557454,400.0,3767.4683,500,3605.6429108557454,1.0,5.434597e-20,2056.1252,,0.0024999997,1.0,500.0,1.0,3767.4683,3605.6429108557454,100,1.0,4602285.0216046665,1.0
1,4199807.562792185,379.69,0.002,0.002,3794.1483411736704,500.00000664260017,3772.8047,500,3794.1483411736704,1.0,5.431875e-20,2052.7537,,0.0020000003,1.0,500.0,1.0,3772.8047,3794.1483411736704,100,1.0,4199807.562792185,1.0
2,4762463.876601703,351.83,0.01,0.01,3514.9455966082833,100.0,3514.9456,500,3514.9455966082833,1.0,3.5044917e-18,2171.368,,0.009999998,1.0,500.0,1.0,3514.9456,3514.9455966082833,100,1.0,4762463.876601703,1.0
2,4516593.155963825,362.3,0.005,0.005,3619.814101644632,200.00000010221265,3567.38,500,3619.814101644632,1.0,2.179301e-19,2143.8008,,0.0049999994,1.0,500.0,1.0,3567.38,3619.814101644632,100,1.0,4516593.155963825,1.0
2,4092246.676778385,387.22,0.0033333334,0.0033333334,3869.6573671086862,299.999969473632,3668.1394,500,3869.6573671086862,1.0,5.4391416e-20,2105.8652,,0.0033333336,1.0,500.0,1.0,3668.1394,3869.6573671086862,100,1.0,4092246.676778385,1.0
2,4691278.704663938,352.77,0.0025,0.0025,3524.324586920499,400.0,3632.1853,500,3524.324586920499,1.0,5.434597e-20,2119.191,,0.0024999997,1.0,500.0,1.0,3632.1853,3524.324586920499,100,1.0,4691278.704663938,1.0
1,4573940.522566277,358.0,0.002,0.002,3576.737288055729,500.00000664260017,3621.096,500,3576.737288055729,1.0,5.431875e-20,2121.0632,,0.0020000003,1.0,500.0,1.0,3621.096,3576.737288055729,100,1.0,4573940.522566277,1.0
2,3895905.3071706025,387.4,0.01,0.01,3871.340855590325,100.0,3871.3406,500,3871.340855590325,1.0,3.5044917e-18,1963.911,,0.009999998,1.0,500.0,1.0,3871.3406,3871.340855590325,100,1.0,3895905.3071706025,1.0
2,3745173.0280407816,395.23,0.005,0.005,3949.8416726818477,200.00000010221265,3910.5913,500,3949.8416726818477,1.0,2.179301e-19,1945.2183,,0.0049999994,1.0,500.0,1.0,3910.5913,3949.8416726818477,100,1.0,3745173.0280407816,1.0
2,4397846.878464945,370.44,0.0033333334,0.0033333334,3701.464087796404,299.999969473632,3840.8823,500,3701.464087796404,1.0,5.4391416e-20,1995.8934,,0.0033333336,1.0,500.0,1.0,3840.8823,3701.464087796404,100,1.0,4397846.878464945,1.0
2,4547936.072742451,355.1,0.0025,0.0025,3547.624971194841,400.0,3767.568,500,3547.624971194841,1.0,5.434597e-20,2032.1006,,0.0024999997,1.0,500.0,1.0,3767.568,3547.624971194841,100,1.0,4547936.072742451,1.0
