AvgNormIw,MinVanillaIw,ESSRenyi,AvgVanillaIw,Bound,AvgRet,AvgDiscRet,BatchSize,VanillaAvgRet,ESSClassic,VarNormIw,MaxVanillaIw,J,VarDiscRet,AvgEpLen,MinNormIw,VarVanillaIw,VarJ,VarRet,MaxNormIw,eRenyi2
0.010000002,0.9994332,100.0,0.9999807,4579.1274,4999.937461969673,4999.937461969673,100,4999.937461969673,99.99999237045864,2.4939772e-12,1.000441,4999.938,0.004189862616021341,500.0,0.009994525,2.494043e-08,0.06440515,0.004189862616021341,0.010004602,1.0
0.009999998,1.0,100.0,1.0,4579.1284,4999.938791424752,4999.938791424752,100,4999.938791424752,100.0,3.5044917e-18,1.0,4999.939,0.0034762614155437097,500.0,0.01,,0.058677733,0.0034762614155437097,0.01,1.0
0.01,0.9973768,99.99996423722592,1.000164,4579.124,4999.934557547779,4999.934557547779,100,4999.934557547779,99.9999046482773,9.805028e-11,1.003471,4999.9346,0.0043124362109228315,500.0,0.009972132,9.808153e-07,0.06532074,0.0043124362109228315,0.0100330645,1.0000004
0.01,0.9992164,100.0,0.9999783,4579.1143,4999.924473400057,4999.924473400057,100,4999.924473400057,99.9999771113244,5.0382667e-12,1.0003004,4999.925,0.006285249075312656,500.0,0.009992381,5.0382177e-08,0.07887404,0.006285249075312656,0.010003221,1.0
0.009999998,1.0,100.0,1.0,4579.129,4999.939432710649,4999.939432710649,100,4999.939432710649,100.0,3.5044917e-18,1.0,4999.9395,0.003472623483353409,500.0,0.01,,0.0586426,0.003472623483353409,0.01,1.0
0.010000002,0.99910074,100.0,0.9999709,4579.119,4999.929454047071,4999.929454047071,100,4999.929454047071,99.99998474076912,7.419448e-12,1.0005047,4999.9297,0.005170355955963394,500.0,0.0099912975,7.4189096e-08,0.07151512,0.005170355955963394,0.010005338,1.0
0.01,0.99961764,100.0,1.0000324,4579.1226,4999.932856062387,4999.932856062387,100,4999.932856062387,99.99998092713484,2.1082936e-12,1.0003722,4999.933,0.0031488960048946107,500.0,0.009995853,2.108446e-08,0.055861033,0.0031488960048946107,0.010003397,1.0
0.01,0.9944556,99.99996423722592,0.99983466,4579.118,4999.928530496094,4999.928530496094,100,4999.928530496094,99.99983594109572,1.5839645e-10,1.0019104,4999.9287,0.0053391796632702845,500.0,0.0099462,1.5834441e-06,0.07261624,0.0053391796632702845,0.010020761,1.0000004
0.009999998,1.0,100.0,1.0,4579.1313,4999.941443568955,4999.941443568955,100,4999.941443568955,100.0,3.5044917e-18,1.0,4999.942,0.003312320884773318,500.0,0.01,,0.057276096,0.003312320884773318,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.135,4999.945333682436,4999.945333682436,100,4999.945333682436,100.0,3.5044917e-18,1.0,4999.9453,0.003376373550521053,500.0,0.01,,0.05780899,0.003376373550521053,0.01,1.0
0.010000003,0.9996373,100.0,0.9999853,4579.124,4999.934395999875,4999.934395999875,100,4999.934395999875,99.99997329673128,3.617455e-12,1.0005902,4999.9346,0.004660980207425119,500.0,0.00999652,3.6172864e-08,0.06792414,0.004660980207425119,0.01000605,1.0
0.010000002,0.9962214,99.99969005680782,1.0002254,4579.1274,4999.9375938582325,4999.9375938582325,100,4999.9375938582325,99.9998474466769,1.4704124e-10,1.0030471,4999.9385,0.0037077889228132595,500.0,0.009959969,1.4710721e-06,0.060586933,0.0037077889228132595,0.0100282105,1.0000031
0.01,0.9981222,99.99998807907247,1.0000004,4579.117,4999.927038710336,4999.927038710336,100,4999.927038710336,99.99994659427597,4.6986526e-11,1.0025074,4999.9277,0.004712127613423193,500.0,0.009981219,4.698619e-07,0.06825969,0.004712127613423193,0.010025071,1.0000001
0.010000002,0.99886507,99.99996423722592,1.0000336,4579.1196,4999.929806004151,4999.929806004151,100,4999.929806004151,99.99994278148635,3.9171253e-11,1.0020769,4999.93,0.004751168113477092,500.0,0.009988315,3.9174492e-07,0.068552956,0.004751168113477092,0.010020432,1.0000004
0.01,0.9965595,99.99971389852362,0.9999794,4579.1206,4999.930979277865,4999.930979277865,100,4999.930979277865,99.99986648297903,1.289608e-10,1.0031297,4999.9316,0.003917331273533874,500.0,0.009965801,1.2895731e-06,0.062244523,0.003917331273533874,0.010031504,1.0000029
0.01,0.99776506,99.99997615814777,1.0000052,4579.1143,4999.923982364854,4999.923982364854,100,4999.923982364854,99.99996948258719,3.2096575e-11,1.0012136,4999.925,0.004998625730099195,500.0,0.009977599,3.2097233e-07,0.0703439,0.004998625730099195,0.010012084,1.0000002
0.01,0.99980354,100.0,1.0000091,4579.125,4999.935053071454,4999.935053071454,100,4999.935053071454,100.00002288797972,1.117879e-12,1.0003493,4999.9355,0.003950771844234952,500.0,0.009997944,1.1178179e-08,0.06252847,0.003950771844234952,0.010003402,1.0
0.009999998,1.0,100.0,1.0,4579.124,4999.934667690606,4999.934667690606,100,4999.934667690606,100.0,3.5044917e-18,1.0,4999.9346,0.0033709724019408507,500.0,0.01,,0.057754423,0.0033709724019408507,0.01,1.0
0.010000002,0.9972164,99.99978542373924,0.99995744,4579.1206,4999.930945941695,4999.930945941695,100,4999.930945941695,99.99993514741712,4.9126037e-11,1.0008955,4999.9316,0.005880163822412681,500.0,0.009972588,4.9121957e-07,0.07624,0.005880163822412681,0.010009381,1.0000021
0.010000002,0.9988728,99.99998807907247,1.0000764,4579.1265,4999.93643794287,4999.93643794287,100,4999.93643794287,99.99995804154766,2.1883868e-11,1.0017344,4999.937,0.0036616023094577697,500.0,0.009987965,2.188676e-07,0.060190972,0.0036616023094577697,0.010016579,1.0000001
0.01,0.9975851,99.99997615814777,0.99999136,4579.124,4999.9337887137235,4999.9337887137235,100,4999.9337887137235,99.99995422325388,5.2117304e-11,1.0015671,4999.9346,0.004984549654236117,500.0,0.009975937,5.2117366e-07,0.07018634,0.004984549654236117,0.010015758,1.0000002
0.009999998,1.0,100.0,1.0,4579.121,4999.931510120901,4999.931510120901,100,4999.931510120901,100.0,3.5044917e-18,1.0,4999.9316,0.003860192838314424,500.0,0.01,,0.06183652,0.003860192838314424,0.01,1.0
0.01,0.98783666,99.99998807907247,0.9998606,4579.12,4999.93027396874,4999.93027396874,100,4999.93027396874,99.99977871708137,2.1553034e-10,1.0012739,4999.9307,0.004234871170228005,500.0,0.009879744,2.1546991e-06,0.064565465,0.004234871170228005,0.010014134,1.0000001
0.009999999,0.99701923,99.99992847447743,0.99999726,4579.1177,4999.9275007744545,4999.9275007744545,100,4999.9275007744545,99.99987030006291,1.4430222e-10,1.0029025,4999.928,0.004724048974504384,500.0,0.00997022,1.443017e-06,0.06838537,0.004724048974504384,0.010029052,1.0000007
0.01,0.9995744,100.0,0.9999962,4579.1313,4999.941534923194,4999.941534923194,100,4999.941534923194,100.0,1.3757163e-12,1.0003074,4999.942,0.004252858185047129,500.0,0.009995783,1.3757855e-08,0.06487695,0.004252858185047129,0.010003112,1.0
0.009999998,1.0,100.0,1.0,4579.137,4999.947533952702,4999.947533952702,100,4999.947533952702,100.0,3.5044917e-18,1.0,4999.9478,0.002744702082913583,500.0,0.01,,0.052140824,0.002744702082913583,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.116,4999.926738589777,4999.926738589777,100,4999.926738589777,100.0,3.5044917e-18,1.0,4999.927,0.004579829609496765,500.0,0.01,,0.06731606,0.004579829609496765,0.01,1.0
0.01,0.99870753,99.99998807907247,0.9999913,4579.128,4999.937618902441,4999.937618902441,100,4999.937618902441,99.99997711162126,1.5729446e-11,1.0009158,4999.9385,0.0032034829215491557,500.0,0.009987162,1.57292e-07,0.056317907,0.0032034829215491557,0.010009245,1.0000001
0.01,0.99964374,100.0,0.99998564,4579.1265,4999.93645474942,4999.93645474942,100,4999.93645474942,99.99999237049647,7.504778e-13,1.0001003,4999.937,0.003954422119177605,500.0,0.009996581,7.504539e-09,0.06255308,0.003954422119177605,0.010001146,1.0
0.009999998,1.0,100.0,1.0,4579.125,4999.935570491406,4999.935570491406,100,4999.935570491406,100.0,3.5044917e-18,1.0,4999.9355,0.003975767166338494,500.0,0.01,,0.06274456,0.003975767166338494,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.122,4999.932460690619,4999.932460690619,100,4999.932460690619,100.0,3.5044917e-18,1.0,4999.9326,0.003607458025268742,500.0,0.01,,0.059733443,0.003607458025268742,0.01,1.0
0.009999999,0.9984503,99.99998807907247,0.9999672,4579.137,4999.947477470505,4999.947477470505,100,4999.947477470505,99.99998092589065,3.3759537e-11,1.0022485,4999.9478,0.0027194482796883204,500.0,0.00998483,3.3757806e-07,0.051898383,0.0027194482796883204,0.010022814,1.0000001
0.01,0.9965918,99.99996423722592,1.0000249,4579.1265,4999.9367926651885,4999.9367926651885,100,4999.9367926651885,99.99995422479053,4.7806235e-11,1.0015073,4999.937,0.003614951981344274,500.0,0.009965669,4.780849e-07,0.059808485,0.003614951981344274,0.010014823,1.0000004
0.009999999,0.9983698,99.99997615814777,1.0000612,4579.1343,4999.944291085115,4999.944291085115,100,4999.944291085115,99.99997711321897,3.650144e-11,1.0018551,4999.945,0.003027718246362931,500.0,0.009983088,3.650603e-07,0.05471705,0.003027718246362931,0.010017939,1.0000002
0.009999998,1.0,100.0,1.0,4579.126,4999.936280707413,4999.936280707413,100,4999.936280707413,100.0,3.5044917e-18,1.0,4999.9365,0.0037482149755004085,500.0,0.01,,0.06090895,0.0037482149755004085,0.01,1.0
0.010000002,0.999399,99.99998807907247,1.0000323,4579.1245,4999.9346741509025,4999.9346741509025,100,4999.9346741509025,99.99996566884401,1.6422858e-11,1.0015513,4999.935,0.004506270465752318,500.0,0.009993667,1.6424218e-07,0.06678402,0.004506270465752318,0.010015189,1.0000001
0.010000002,0.99962515,100.0,0.9999942,4579.1255,4999.9355082987395,4999.9355082987395,100,4999.9355082987395,99.99998474112421,1.7586448e-12,1.0003301,4999.936,0.003640125961095777,500.0,0.00999631,1.7586368e-08,0.06002435,0.003640125961095777,0.010003359,1.0
0.010000002,0.99527204,99.99994039539075,0.99986196,4579.127,4999.936543377122,4999.936543377122,100,4999.936543377122,99.99988172816629,1.0837834e-10,1.0021917,4999.9375,0.004567966366412028,500.0,0.009954094,1.0834756e-06,0.06715623,0.004567966366412028,0.0100233,1.0000006
0.009999998,1.0,100.0,1.0,4579.13,4999.940226504859,4999.940226504859,100,4999.940226504859,100.0,3.5044917e-18,1.0,4999.9404,0.003957237539779407,500.0,0.01,,0.06260397,0.003957237539779407,0.01,1.0
0.01,0.9964368,99.99997615814777,1.0000709,4579.136,4999.946231905152,4999.946231905152,100,4999.946231905152,99.99994278362526,6.1555414e-11,1.0017414,4999.947,0.003544824661200239,500.0,0.0099636605,6.156379e-07,0.059205387,0.003544824661200239,0.010016703,1.0000002
0.009999998,1.0,100.0,1.0,4579.128,4999.938690946292,4999.938690946292,100,4999.938690946292,100.0,3.5044917e-18,1.0,4999.9385,0.0033448019511013827,500.0,0.01,,0.05757451,0.0033448019511013827,0.01,1.0
0.010000002,0.9984729,99.99995231630692,1.000076,4579.129,4999.9388955207505,4999.9388955207505,100,4999.9388955207505,99.99993515511045,5.172471e-11,1.0019653,4999.9395,0.003392493209622896,500.0,0.00998397,5.173297e-07,0.05797186,0.003392493209622896,0.010018891,1.0000005
0.010000002,0.9966094,99.99994039539075,0.99998915,4579.1265,4999.9367232407385,4999.9367232407385,100,4999.9367232407385,99.99989318740495,1.0281759e-10,1.0017623,4999.937,0.004483019514931665,500.0,0.009966202,1.028152e-06,0.06657107,0.004483019514931665,0.010017731,1.0000006
0.009999998,1.0,100.0,1.0,4579.1206,4999.930916726746,4999.930916726746,100,4999.930916726746,100.0,3.5044917e-18,1.0,4999.931,0.0045009932934981746,500.0,0.01,,0.066745706,0.0045009932934981746,0.01,1.0
0.01,0.99874395,99.99997615814777,1.000062,4579.115,4999.925611523401,4999.925611523401,100,4999.925611523401,99.99999237107852,2.965415e-11,1.001614,4999.926,0.005164228756759585,500.0,0.009986821,2.9657514e-07,0.07151692,0.005164228756759585,0.010015519,1.0000002
0.01,0.9990258,99.99998807907247,1.0000377,4579.1274,4999.93738603021,4999.93738603021,100,4999.93738603021,100.00000381455361,1.1679113e-11,1.0012994,4999.938,0.004330293112110301,500.0,0.009989882,1.16794844e-07,0.06546126,0.004330293112110301,0.010012616,1.0000001
0.01,0.99651825,99.99998807907247,0.99989665,4579.116,4999.925903182078,4999.925903182078,100,4999.925903182078,99.99994277364961,4.233118e-11,1.0010655,4999.927,0.00720439543033972,500.0,0.009966213,4.2323407e-07,0.08436542,0.00720439543033972,0.01001169,1.0000001
0.009999998,1.0,100.0,1.0,4579.125,4999.935520908233,4999.935520908233,100,4999.935520908233,100.0,3.5044917e-18,1.0,4999.9355,0.0045264198502019135,500.0,0.01,,0.06693627,0.0045264198502019135,0.01,1.0
0.010000002,0.9976144,99.99998807907247,0.9999407,4579.1255,4999.935283129977,4999.935283129977,100,4999.935283129977,99.99995040601404,3.25926e-11,1.0010158,4999.936,0.004247746877378545,500.0,0.009976735,3.2588835e-07,0.06487194,0.004247746877378545,0.010010751,1.0000001
0.01,0.99889743,100.0,0.9999678,4579.128,4999.938002945698,4999.938002945698,100,4999.938002945698,99.99998855554072,5.4187037e-12,1.0006982,4999.9385,0.004005358935079616,500.0,0.009989296,5.418484e-08,0.06298336,0.004005358935079616,0.010007304,1.0
0.009999998,1.0,100.0,1.0,4579.119,4999.929559589028,4999.929559589028,100,4999.929559589028,100.0,3.5044917e-18,1.0,4999.9297,0.005090497111839618,500.0,0.01,,0.07098064,0.005090497111839618,0.01,1.0
0.01,0.99969393,100.0,0.9999988,4579.124,4999.933799083091,4999.933799083091,100,4999.933799083091,100.00000381470203,1.85664e-12,1.0004914,4999.9346,0.003003381298935547,500.0,0.009996952,1.8567002e-08,0.054543633,0.003003381298935547,0.0100049265,1.0
0.009999998,1.0,100.0,1.0,4579.127,4999.9372932262195,4999.9372932262195,100,4999.9372932262195,100.0,3.5044917e-18,1.0,4999.9375,0.0038305430999411405,500.0,0.01,,0.061583437,0.0038305430999411405,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.12,4999.930544743218,4999.930544743218,100,4999.930544743218,100.0,3.5044917e-18,1.0,4999.9307,0.0057007988391857365,500.0,0.01,,0.075124346,0.0057007988391857365,0.01,1.0
0.01,0.9980365,100.0,0.9999932,4579.141,4999.9508519353985,4999.9508519353985,100,4999.9508519353985,99.99997711166492,1.7286929e-11,1.0008378,4999.9517,0.0029613883841408625,500.0,0.009980433,1.7286878e-07,0.05415264,0.0029613883841408625,0.010008446,1.0
0.01,0.9991652,100.0,0.9999932,4579.1245,4999.93431250232,4999.93431250232,100,4999.93431250232,99.99999618527694,1.788093e-12,1.0001284,4999.935,0.0030830088596336285,500.0,0.009991719,1.7879783e-08,0.055237558,0.0030830088596336285,0.010001352,1.0
0.01,0.9985173,99.99996423722592,1.0001116,4579.1343,4999.944546437296,4999.944546437296,100,4999.944546437296,99.99995041448862,5.3740398e-11,1.0020853,4999.945,0.003652572890554345,500.0,0.009984058,5.375256e-07,0.060097847,0.003652572890554345,0.0100197345,1.0000004
0.01,0.99717265,99.99992847447743,0.99998116,4579.1226,4999.932357739405,4999.932357739405,100,4999.932357739405,99.99995040801944,6.38919e-11,1.001642,4999.933,0.004667341954069542,500.0,0.009971915,6.389026e-07,0.067969546,0.004667341954069542,0.010016609,1.0000007
0.01,0.9979832,99.99995231630692,1.0001115,4579.1226,4999.932450233261,4999.932450233261,100,4999.932450233261,99.99997711437129,4.8656634e-11,1.0016291,4999.933,0.003858159725984922,500.0,0.00997872,4.86675e-07,0.061802045,0.003858159725984922,0.010015175,1.0000005
0.009999998,1.0,100.0,1.0,4579.1177,4999.927963327127,4999.927963327127,100,4999.927963327127,100.0,3.5044917e-18,1.0,4999.928,0.004609016726186486,500.0,0.01,,0.06754833,0.004609016726186486,0.01,1.0
0.009999999,0.9999814,100.0,1.0000005,4579.133,4999.942572946738,4999.942572946738,100,4999.942572946738,100.00001525878382,3.2315971e-15,1.0000138,4999.9434,0.004491341187773621,500.0,0.00999981,3.2275686e-11,0.06669115,0.004491341187773621,0.010000134,1.0
0.01,0.9937853,99.99995231630692,0.9997942,4579.127,4999.937001200716,4999.937001200716,100,4999.937001200716,99.99980159519751,1.9012401e-10,1.0012864,4999.9375,0.003938692707857168,500.0,0.0099399,1.9004706e-06,0.062361736,0.003938692707857168,0.010014925,1.0000005
0.009999998,1.0,100.0,1.0,4579.1284,4999.938888531723,4999.938888531723,100,4999.938888531723,100.0,3.5044917e-18,1.0,4999.939,0.0038438694711915,500.0,0.01,,0.061694156,0.0038438694711915,0.01,1.0
0.01,0.99774486,99.99991655356695,0.99999267,4579.125,4999.935103860468,4999.935103860468,100,4999.935103860468,99.99988937306082,1.07422946e-10,1.0036377,4999.9355,0.003653059581743305,500.0,0.009977521,1.0742137e-06,0.06010715,0.003653059581743305,0.01003645,1.0000008
0.01,0.9986108,99.99996423722592,0.9999912,4579.117,4999.927279903338,4999.927279903338,100,4999.927279903338,99.99998474107764,3.3260984e-11,1.002198,4999.9277,0.004875039587942096,500.0,0.009986197,3.326017e-07,0.06946049,0.004875039587942096,0.010022068,1.0000004
0.009999998,1.0,100.0,1.0,4579.1123,4999.922535558216,4999.922535558216,100,4999.922535558216,100.0,3.5044917e-18,1.0,4999.923,0.004689103138781255,500.0,0.01,,0.06815712,0.004689103138781255,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.1235,4999.933763603059,4999.933763603059,100,4999.933763603059,100.0,3.5044917e-18,1.0,4999.934,0.0036051501177822706,500.0,0.01,,0.059763152,0.0036051501177822706,0.01,1.0
0.009999998,1.0,100.0,1.0,4579.107,4999.917323298246,4999.917323298246,100,4999.917323298246,100.0,3.5044917e-18,1.0,4999.9175,0.005824443523290957,500.0,0.01,,0.07596322,0.005824443523290957,0.01,1.0
0.01,0.99897724,100.0,1.0000254,4579.1265,4999.936542913951,4999.936542913951,100,4999.936542913951,99.99996948320417,4.3750207e-12,1.000452,4999.937,0.0037141844775011278,500.0,0.009989519,4.3753232e-08,0.060630932,0.0037141844775011278,0.010004266,1.0
