Bound,Delta,VarRet,MinVanillaIw,MaxNormIw,J,eRenyi2,MinNormIw,VarNormIw,AvgNormIw,VarJ,AvgDiscRet,IterType,BatchSize,EpsThisIter,VarVanillaIw,MaxVanillaIw,AvgEpLen,VanillaAvgRet,ESSRenyi,ESSClassic,AvgVanillaIw,VarDiscRet,AvgRet
-99.5574,0.6,3746.83931244,0.343529,0.010134,-74.416,1.08976,0.00167695,2.56086e-06,0.005,49.6626,-76.3105303964,1,200,100,0.107467,2.076,107.45,-76.3105303964,183.526195437,181.500959561,1.02427,3746.83931244,-76.3105303964
-116.138,0.6,6111.87614075,1.0,0.01,-82.079,1.0,0.01,3.50449e-18,0.01,77.7866,-82.0789875501,2,200,100,,1.0,113.62,-82.0789875501,200.0,100.0,1.0,6111.87614075,-82.0789875501
-101.149,0.6,6015.31324725,0.008615,0.00988392,-73.4282,1.32488,4.35982e-05,8.2211e-06,0.005,54.1372,-85.2734144223,1,200,100,0.320998,1.95306,118.75,-85.2734144223,150.95690437,150.693206636,0.987999,6015.31324725,-85.2734144223
-127.035,0.6,9338.78149846,1.0,0.01,-92.9759,1.0,0.01,3.50449e-18,0.01,96.153,-92.9758629955,2,200,100,,1.0,126.61,-92.9758629955,200.0,100.0,1.0,9338.78149846,-92.9758629955
-107.329,0.6,3699.56453532,0.00682208,0.0181843,-79.3577,1.34892,3.07889e-05,6.93062e-06,0.005,68.047,-77.1000716019,1,200,100,0.340265,4.0292,109.83,-77.1000716019,148.266278106,156.75965396,1.10788,3699.56453532,-77.1000716019
-116.372,0.6,6045.43286787,1.0,0.01,-82.3139,1.0,0.01,3.50449e-18,0.01,77.3626,-82.3138921174,2,200,100,,1.0,114.04,-82.3138921174,200.0,100.0,1.0,6045.43286787,-82.3138921174
-108.662,0.6,9401.57598824,0.192489,0.0110418,-83.6448,1.079,0.000953192,2.17089e-06,0.005,80.8819,-91.6362085408,1,200,100,0.0885297,2.2298,124.83,-91.6362085408,185.356116253,184.094004054,1.00971,9401.57598824,-91.6362085408
-116.573,0.6,6053.98873152,1.0,0.01,-82.5141,1.0,0.01,3.50449e-18,0.01,77.4174,-82.5141058081,2,200,100,,1.0,115.21,-82.5141058081,200.0,100.0,1.0,6053.98873152,-82.5141058081
-102.642,0.6,3803.42288817,0.921944,0.0105347,-78.3838,1.01454,0.0046584,3.45173e-07,0.005,67.7811,-74.9958780299,1,200,100,0.0135198,2.08493,106.08,-74.9958780299,197.133082446,197.289784218,0.989549,3803.42288817,-74.9958780299
-123.377,0.6,8291.30952189,1.0,0.01,-89.3176,1.0,0.01,3.50449e-18,0.01,90.6002,-89.3176561987,2,200,100,,1.0,122.44,-89.3176561987,200.0,100.0,1.0,8291.30952189,-89.3176561987
-107.018,0.6,6062.87337052,0.0334399,0.0161231,-78.1931,1.43244,0.000179463,1.18516e-05,0.005,63.9483,-83.5209434327,1,200,100,0.411492,3.00428,115.48,-83.5209434327,139.622155371,135.897654039,0.931669,6062.87337052,-83.5209434327
-119.947,0.6,7219.18877091,1.0,0.01,-85.8878,1.0,0.01,3.50449e-18,0.01,84.5399,-85.8878014329,2,200,100,,1.0,118.73,-85.8878014329,200.0,100.0,1.0,7219.18877091,-85.8878014329
-104.612,0.6,4905.89491516,0.0275655,0.00786278,-78.0101,1.22006,0.000134059,5.22097e-06,0.005,67.3174,-80.7116330107,1,200,100,0.220746,1.61676,112.93,-80.7116330107,163.926942112,165.591026206,1.02811,4905.89491516,-80.7116330107
-108.917,0.6,3803.73169292,1.0,0.01,-74.857,1.0,0.01,3.50449e-18,0.01,61.3653,-74.8570369375,2,200,100,,1.0,105.63,-74.8570369375,200.0,100.0,1.0,3803.73169292,-74.8570369375
-93.519,0.6,1383.88813794,0.000674167,0.00946603,-66.2115,1.28563,3.28302e-06,7.36274e-06,0.005,21.6323,-68.5320686461,1,200,100,0.310476,1.94385,98.68,-68.5320686461,155.565264802,154.674645698,1.02675,1383.88813794,-68.5320686461
-121.249,0.6,7162.33650437,1.0,0.01,-87.1898,1.0,0.01,3.50449e-18,0.01,84.2064,-87.1898072881,2,200,100,,1.0,120.68,-87.1898072881,200.0,100.0,1.0,7162.33650437,-87.1898072881
-105.592,0.6,4919.2719764,0.239217,0.0393987,-80.0666,1.12335,0.0011249,1.05447e-05,0.005,69.8292,-79.2545986381,1,200,100,0.476856,8.37837,111.63,-79.2545986381,178.039407784,140.877021333,1.06328,4919.2719764,-79.2545986381
-120.559,0.6,7190.48157588,1.0,0.01,-86.4994,1.0,0.01,3.50449e-18,0.01,84.3717,-86.4994285177,2,200,100,,1.0,119.33,-86.4994285177,200.0,100.0,1.0,7190.48157588,-86.4994285177
-109.98,0.6,7174.71149784,0.283807,0.0175132,-85.1242,1.06513,0.0014073,1.87665e-06,0.005,79.4059,-86.6259976025,1,200,100,0.0763229,3.53186,119.26,-86.6259976025,187.770633799,186.100144312,1.00834,7174.71149784,-86.6259976025
-118.041,0.6,6013.22039943,1.0,0.01,-83.9811,1.0,0.01,3.50449e-18,0.01,77.1563,-83.9811472315,2,200,100,,1.0,116.81,-83.9811472315,200.0,100.0,1.0,6013.22039943,-83.9811472315
-103.247,0.6,3725.50667726,0.00871495,0.0181904,-75.0327,1.37247,4.28943e-05,9.12058e-06,0.005,62.9776,-77.1199695741,1,200,100,0.37649,3.69579,108.99,-77.1199695741,145.723128578,146.735214803,1.01586,3725.50667726,-77.1199695741
-113.688,0.6,4932.48548046,1.0,0.01,-79.6284,1.0,0.01,3.50449e-18,0.01,69.8796,-79.6283656043,2,200,100,,1.0,111.52,-79.6283656043,200.0,100.0,1.0,4932.48548046,-79.6283656043
-107.911,0.6,8268.65582509,0.745497,0.0167951,-82.5114,1.11224,0.00363461,3.56047e-06,0.005,72.9232,-90.7907755031,1,200,100,0.149791,3.44486,124.25,-90.7907755031,179.817312593,175.176293344,1.02555,8268.65582509,-90.7907755031
-116.414,0.6,6066.28370311,1.0,0.01,-82.3551,1.0,0.01,3.50449e-18,0.01,77.4959,-82.3551248804,2,200,100,,1.0,114.43,-82.3551248804,200.0,100.0,1.0,6066.28370311,-82.3551248804
-99.8372,0.6,1368.95553095,0.518072,0.00655165,-75.5759,1.01484,0.00260612,2.9801e-07,0.005,59.9591,-69.3769222352,1,200,100,0.0117767,1.30241,99.6,-69.3769222352,197.075168226,197.655621804,0.993954,1368.95553095,-69.3769222352
-118.987,0.6,6041.18275642,1.0,0.01,-84.9275,1.0,0.01,3.50449e-18,0.01,77.3354,-84.9275310063,2,200,100,,1.0,117.49,-84.9275310063,200.0,100.0,1.0,6041.18275642,-84.9275310063
-105.008,0.6,4947.80470282,0.102572,0.00981552,-79.8697,1.08954,0.000513991,2.12788e-06,0.005,69.163,-79.4512915215,1,200,100,0.0847417,1.95879,110.96,-79.4512915215,183.563222969,184.384520386,0.997803,4947.80470282,-79.4512915215
-120.613,0.6,7190.30134858,1.0,0.01,-86.5536,1.0,0.01,3.50449e-18,0.01,84.3706,-86.5535869014,2,200,100,,1.0,119.16,-86.5535869014,200.0,100.0,1.0,7190.30134858,-86.5535869014
-107.907,0.6,6121.69683167,0.538938,0.00577574,-83.6292,1.01618,0.00269882,4.23283e-07,0.005,79.6437,-81.5979440419,1,200,100,0.0168795,1.15338,112.99,-81.5979440419,196.815263386,196.686436231,0.998468,6121.69683167,-81.5979440419
-106.595,0.6,2560.42732395,1.0,0.01,-72.5357,1.0,0.01,3.50449e-18,0.01,50.347,-72.5357392292,2,200,100,,1.0,103.48,-72.5357392292,200.0,100.0,1.0,2560.42732395,-72.5357392292
-99.596,0.6,4913.95784812,0.469813,0.00711808,-75.2044,1.02575,0.00235538,7.1531e-07,0.005,57.6977,-79.1909750909,1,200,100,0.0284593,1.4198,110.86,-79.1909750909,194.978550544,194.463781095,0.99732,4913.95784812,-79.1909750909
-114.239,0.6,4900.60673903,1.0,0.01,-80.1794,1.0,0.01,3.50449e-18,0.01,69.6534,-80.1794331747,2,200,100,,1.0,112.79,-80.1794331747,200.0,100.0,1.0,4900.60673903,-80.1794331747
-99.5994,0.6,2568.11177003,0.914376,0.00740283,-75.347,1.01406,0.00460636,2.6887e-07,0.005,59.2426,-71.2298764907,1,200,100,0.0105944,1.46948,101.87,-71.2298764907,197.227541013,197.882498989,0.992515,2568.11177003,-71.2298764907
-103.864,0.6,2585.72222125,1.0,0.01,-69.8046,1.0,0.01,3.50449e-18,0.01,50.5951,-69.8045494106,2,200,100,,1.0,99.54,-69.8045494106,200.0,100.0,1.0,2585.72222125,-69.8045494106
-100.054,0.6,6082.76265844,0.708473,0.00693548,-75.7629,1.01726,0.00355903,4.12127e-07,0.005,64.1508,-82.5332087423,1,200,100,0.0163311,1.3806,114.77,-82.5332087423,196.607339522,196.772421128,0.99532,6082.76265844,-82.5332087423
-116.629,0.6,6095.80143123,1.0,0.01,-82.57,1.0,0.01,3.50449e-18,0.01,77.6843,-82.5699820194,2,200,100,,1.0,114.7,-82.5699820194,200.0,100.0,1.0,6095.80143123,-82.5699820194
-102.58,0.6,4927.70887203,0.132827,0.00883173,-76.856,1.14083,0.000634703,3.11226e-06,0.005,62.7072,-78.4659580557,1,200,100,0.136303,1.84825,109.5,-78.4659580557,175.310512017,177.956845052,1.04637,4927.70887203,-78.4659580557
-107.442,0.6,3783.76484189,1.0,0.01,-73.3866,1.0,0.01,3.50449e-18,0.01,61.204,-73.3866085424,2,200,100,,1.0,103.27,-73.3866085424,200.0,100.0,1.0,3783.76484189,-73.3866085424
-106.949,0.6,10382.1423099,0.0115624,0.00720693,-81.3369,1.13091,5.54052e-05,2.39135e-06,0.005,77.4736,-96.8133677256,1,200,100,0.104145,1.504,131.47,-96.8133677256,176.848558572,182.619092781,1.04344,10382.1423099,-96.8133677256
-116.234,0.6,6118.32846114,1.0,0.01,-82.1754,1.0,0.01,3.50449e-18,0.01,77.8277,-82.1754196362,2,200,100,,1.0,114.02,-82.1754196362,200.0,100.0,1.0,6118.32846114,-82.1754196362
-115.734,0.6,15240.947284,5.05261e-06,0.0149934,-82.9609,1.85185,2.68048e-08,2.32901e-05,0.005,94.8538,-113.28824587,1,200,100,0.827518,2.82621,150.02,-113.28824587,107.999925327,103.791097226,0.942481,15240.947284,-113.28824587
-119.008,0.6,7230.1478102,1.0,0.01,-84.9485,1.0,0.01,3.50449e-18,0.01,84.6041,-84.9485288587,2,200,100,,1.0,117.95,-84.9485288587,200.0,100.0,1.0,7230.1478102,-84.9485288587
-99.2024,0.6,154.443951421,0.206347,0.00706161,-74.6697,1.03764,0.0010439,1.29147e-06,0.005,59.3591,-65.9081250335,1,200,100,0.0504614,1.39586,95.46,-65.9081250335,192.744194169,190.222470558,0.988343,154.443951421,-65.9081250335
-120.611,0.6,7176.68459649,1.0,0.01,-86.5524,1.0,0.01,3.50449e-18,0.01,84.2907,-86.5524271466,2,200,100,,1.0,119.28,-86.5524271466,200.0,100.0,1.0,7176.68459649,-86.5524271466
-105.156,0.6,3771.90939739,0.749986,0.0259255,-80.0145,1.0898,0.00367457,3.93094e-06,0.005,66.7953,-77.266524457,1,200,100,0.163754,5.29145,109.39,-77.266524457,183.51924942,172.94283754,1.02051,3771.90939739,-77.266524457
-123.469,0.6,8273.5412258,1.0,0.01,-89.4092,1.0,0.01,3.50449e-18,0.01,90.5031,-89.4091688573,2,200,100,,1.0,122.61,-89.4091688573,200.0,100.0,1.0,8273.5412258,-89.4091688573
-104.77,0.6,2556.97409748,0.179311,0.0118862,-79.4678,1.10375,0.000878952,2.55147e-06,0.005,65.6328,-74.3525726609,1,200,100,0.106187,2.42484,105.85,-74.3525726609,181.199867458,181.562608546,1.02003,2556.97409748,-74.3525726609
-105.776,0.6,2533.88749428,1.0,0.01,-71.7291,1.0,0.01,3.50449e-18,0.01,50.0854,-71.7291149218,2,200,100,,1.0,102.8,-71.7291149218,200.0,100.0,1.0,2533.88749428,-71.7291149218
-107.125,0.6,10317.2705691,0.509822,0.0259451,-80.9542,1.18087,0.00234829,1.00414e-05,0.005,66.8784,-97.8504048377,1,200,100,0.47329,5.63277,133.13,-97.8504048377,169.367141179,142.892939871,1.08552,10317.2705691,-97.8504048377
-124.736,0.6,8228.1385248,1.0,0.01,-90.6761,1.0,0.01,3.50449e-18,0.01,90.2544,-90.6760994297,2,200,100,,1.0,124.26,-90.6760994297,200.0,100.0,1.0,8228.1385248,-90.6760994297
