Delta,MaxNormIw,AvgNormIw,AvgEpLen,AvgVanillaIw,AvgDiscRet,VarRet,VarNormIw,VarVanillaIw,ESSRenyi,VarDiscRet,IterType,J,VarJ,MinNormIw,ESSClassic,eRenyi2,EpsThisIter,AvgRet,VanillaAvgRet,MaxVanillaIw,BatchSize,Bound,MinVanillaIw
0.2,0.01,0.009999998,500.0,1.0,4999.949246419329,0.0020950022230014206,3.5044917e-18,,100.0,0.0020950022230014206,1,4999.949,0.045545414,0.01,100.0,1.0,100,4999.949246419329,4999.949246419329,1.0,100,3999.9492,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.954218391768,0.0021423750099986306,3.5044917e-18,,100.0,0.0021423750099986306,1,4999.954,0.046021845,0.01,100.0,1.0,100,4999.954218391768,4999.954218391768,1.0,100,3999.954,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.954719620286,0.0019105924050449247,3.5044917e-18,,100.0,0.0019105924050449247,1,4999.9546,0.043505613,0.01,100.0,1.0,100,4999.954719620286,4999.954719620286,1.0,100,3999.9546,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.954001085786,0.002735033320552714,3.5044917e-18,,100.0,0.002735033320552714,1,4999.9536,0.052057903,0.01,100.0,1.0,100,4999.954001085786,4999.954001085786,1.0,100,3999.9536,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.948669719128,0.0023928148668264683,3.5044917e-18,,100.0,0.0023928148668264683,1,4999.948,0.04868575,0.01,100.0,1.0,100,4999.948669719128,4999.948669719128,1.0,100,3999.9482,1.0
0.2,0.010004609,0.01,500.0,0.9999727,4999.946570751483,0.00397005382148467,8.664422e-12,8.663907e-08,100.0,0.00397005382148467,1,4999.947,0.06264691,0.009990692,99.99999237039752,1.0,100,4999.946570751483,4999.946570751483,1.0004336,100,3999.9468,0.9990419
0.2,0.0100156,0.01,500.0,1.0000439,4999.955771789018,0.0020630870848485305,1.828758e-11,1.828935e-07,100.0,0.0020630870848485305,1,4999.9565,0.045207776,0.009985181,99.99998092735309,1.0,100,4999.955771789018,4999.955771789018,1.001604,100,3999.9565,0.99856186
0.2,0.010003767,0.01,500.0,1.000006,4999.955566495669,0.0019004571260476447,7.641123e-12,7.641255e-08,100.0,0.0019004571260476447,1,4999.956,0.043394763,0.00998818,100.00000762934957,1.0,100,4999.955566495669,4999.955566495669,1.0003827,100,3999.956,0.998824
0.2,0.010007008,0.009999999,500.0,1.0000137,4999.961704912763,0.0017115279085558228,9.38419e-12,9.3843006e-08,99.99998807907247,0.0017115279085558228,1,4999.962,0.04118048,0.009991845,100.0,1.0000001,100,4999.961704912763,4999.961704912763,1.0007145,100,3999.962,0.99919826
0.2,0.01,0.009999998,500.0,1.0,4999.955881844847,0.0024420274306759127,3.5044917e-18,,100.0,0.0024420274306759127,1,4999.956,0.049184296,0.01,100.0,1.0,100,4999.955881844847,4999.955881844847,1.0,100,3999.956,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.947113930242,0.0034833863360824203,3.5044917e-18,,100.0,0.0034833863360824203,1,4999.947,0.058704585,0.01,100.0,1.0,100,4999.947113930242,4999.947113930242,1.0,100,3999.9468,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.958016774831,0.0017916575660713544,3.5044917e-18,,100.0,0.0017916575660713544,1,4999.958,0.042104397,0.01,100.0,1.0,100,4999.958016774831,4999.958016774831,1.0,100,3999.958,1.0
0.2,0.010007521,0.010000002,500.0,1.0000191,4999.9575289955155,0.0015229525763599627,1.0065467e-11,1.00656216e-07,99.99979734461846,0.0015229525763599627,1,4999.9585,0.03882798,0.009992519,99.99996185376584,1.000002,100,4999.9575289955155,4999.9575289955155,1.0007712,100,3999.9575,0.99927104
0.2,0.010023792,0.010000002,500.0,1.0000249,4999.953508113049,0.0021441587000022464,1.3918434e-10,1.3919158e-06,99.99990463265931,0.0021441587000022464,1,4999.954,0.0460332,0.009964726,99.99983978690437,1.000001,100,4999.953508113049,4999.953508113049,1.0024042,100,3999.9536,0.99649745
0.2,0.010005352,0.01,500.0,1.0000238,4999.954903093853,0.002113888209846547,2.531869e-12,2.531985e-08,100.0,0.002113888209846547,1,4999.955,0.045745835,0.009994118,100.00000762921279,1.0,100,4999.954903093853,4999.954903093853,1.0005591,100,3999.955,0.9994356
0.2,0.010002165,0.01,500.0,0.99999505,4999.954952322652,0.002117071076366345,2.1672302e-12,2.167206e-08,100.0,0.002117071076366345,1,4999.955,0.045774136,0.009994111,100.0,1.0,100,4999.954952322652,4999.954952322652,1.0002116,100,3999.955,0.99940616
0.2,0.01,0.009999998,500.0,1.0,4999.952776935726,0.002603509581197669,3.5044917e-18,,100.0,0.002603509581197669,1,4999.953,0.050754692,0.01,100.0,1.0,100,4999.952776935726,4999.952776935726,1.0,100,3999.9531,1.0
0.2,0.010007033,0.01,500.0,0.99998426,4999.953086969544,0.001881745939266695,6.4508763e-12,6.45062e-08,100.0,0.001881745939266695,1,4999.953,0.043185856,0.009992493,99.99998474097286,1.0,100,4999.953086969544,4999.953086969544,1.0006876,100,3999.9531,0.99923366
0.2,0.0100204805,0.01,500.0,1.0000553,4999.957561868701,0.0020163105784931326,7.270753e-11,7.2715073e-07,99.99994039539075,0.0020163105784931326,1,4999.958,0.044633858,0.009984001,99.99992371031816,1.0000006,100,4999.957561868701,4999.957561868701,1.0021034,100,3999.9578,0.9984553
0.2,0.010002732,0.009999999,500.0,1.000002,4999.948777054737,0.0024884049430009096,1.0215956e-12,1.0215617e-08,100.0,0.0024884049430009096,1,4999.949,0.049642485,0.009997993,100.00001525876054,1.0,100,4999.948777054737,4999.948777054737,1.0002753,100,3999.9492,0.9998013
0.2,0.010010719,0.01,500.0,1.0000569,4999.955006793574,0.0018126056405726972,2.8460068e-11,2.846379e-07,99.99998807907247,0.0018126056405726972,1,4999.9556,0.042350195,0.009983526,99.99996185520637,1.0000001,100,4999.955006793574,4999.955006793574,1.0011288,100,3999.9556,0.99840933
0.2,0.01,0.009999998,500.0,1.0,4999.94586331734,0.002760783693233398,3.5044917e-18,,100.0,0.002760783693233398,1,4999.946,0.052293234,0.01,100.0,1.0,100,4999.94586331734,4999.94586331734,1.0,100,3999.9458,1.0
0.2,0.010024735,0.01,500.0,0.99993044,4999.954226909092,0.0024421357869966087,5.382917e-11,5.382131e-07,99.99996423722592,0.0024421357869966087,1,4999.9546,0.0491183,0.009977636,99.9999504055032,1.0000004,100,4999.954226909092,4999.954226909092,1.0024037,100,3999.9546,0.9976942
0.2,0.01,0.009999998,500.0,1.0,4999.962347307624,0.0016503241001264396,3.5044917e-18,,100.0,0.0016503241001264396,1,4999.9624,0.040434435,0.01,100.0,1.0,100,4999.962347307624,4999.962347307624,1.0,100,3999.9624,1.0
0.2,0.010007729,0.01,500.0,0.9999136,4999.9561815137395,0.002437922479285256,5.849024e-11,5.848005e-07,99.99997615814777,0.002437922479285256,1,4999.9565,0.049069773,0.009968975,99.99993514457186,1.0000002,100,4999.9561815137395,4999.9561815137395,1.0006864,100,3999.9565,0.99681133
0.2,0.01,0.009999998,500.0,1.0,4999.949581331793,0.00377744920441381,3.5044917e-18,,100.0,0.00377744920441381,1,4999.9497,0.061153244,0.01,100.0,1.0,100,4999.949581331793,4999.949581331793,1.0,100,3999.9497,1.0
0.2,0.010005385,0.010000003,500.0,1.0000076,4999.95115304766,0.0032586533392592815,1.9236454e-11,1.9236846e-07,99.99998807907247,0.0032586533392592815,1,4999.9517,0.056767456,0.009975276,99.9999618533293,1.0000001,100,4999.95115304766,4999.95115304766,1.0005461,100,3999.9517,0.99753517
0.2,0.010012577,0.01,500.0,1.0000161,4999.946291304735,0.002315994591033425,2.0141307e-11,2.0142167e-07,99.99997615814777,0.002315994591033425,1,4999.9473,0.04786538,0.009988509,99.99995803901878,1.0000002,100,4999.946291304735,4999.946291304735,1.0012739,100,3999.9473,0.998867
0.2,0.01001238,0.01,500.0,0.9999758,4999.950359921164,0.0021527170019294815,1.4165794e-11,1.4164951e-07,99.99998807907247,0.0021527170019294815,1,4999.9507,0.046170063,0.009991505,99.9999885556324,1.0000001,100,4999.950359921164,4999.950359921164,1.0012138,100,3999.9507,0.9991264
0.2,0.01,0.009999998,500.0,1.0,4999.957828205644,0.002380161080437562,3.5044917e-18,,100.0,0.002380161080437562,1,4999.958,0.04854874,0.01,100.0,1.0,100,4999.957828205644,4999.957828205644,1.0,100,3999.958,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.943591867623,0.003260809330570016,3.5044917e-18,,100.0,0.003260809330570016,1,4999.944,0.05681578,0.01,100.0,1.0,100,4999.943591867623,4999.943591867623,1.0,100,3999.9438,1.0
0.2,0.010004339,0.01,500.0,1.0000097,4999.951725531898,0.003471597837239979,7.519281e-12,7.519537e-08,100.0,0.003471597837239979,1,4999.9526,0.058599856,0.0099860085,99.99999237067983,1.0,100,4999.951725531898,4999.951725531898,1.0004436,100,3999.9526,0.9986105
0.2,0.01,0.009999998,500.0,1.0,4999.957835796159,0.002031146511552667,3.5044917e-18,,100.0,0.002031146511552667,1,4999.958,0.04482645,0.01,100.0,1.0,100,4999.957835796159,4999.957835796159,1.0,100,3999.958,1.0
0.2,0.010003867,0.01,500.0,1.0000194,4999.9572433572475,0.0021137803835977903,2.5041165e-12,2.5042691e-08,100.0,0.0021137803835977903,1,4999.958,0.04576509,0.00999569,100.00000381462345,1.0,100,4999.9572433572475,4999.9572433572475,1.000406,100,3999.958,0.9995883
0.2,0.01,0.009999998,500.0,1.0,4999.95450432727,0.0018236606514765038,3.5044917e-18,,100.0,0.0018236606514765038,1,4999.9546,0.042522766,0.01,100.0,1.0,100,4999.95450432727,4999.95450432727,1.0,100,3999.9546,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.958157359105,0.0020382708302273326,3.5044917e-18,,100.0,0.0020382708302273326,1,4999.9585,0.04494517,0.01,100.0,1.0,100,4999.958157359105,4999.958157359105,1.0,100,3999.9585,1.0
0.2,0.010007031,0.01,500.0,1.000047,4999.953602959839,0.001797643118862137,1.00545215e-11,1.0055649e-07,99.99998807907247,0.001797643118862137,1,4999.954,0.042189546,0.009992811,99.99996185482806,1.0000001,100,4999.953602959839,4999.953602959839,1.0007501,100,3999.954,0.999328
0.2,0.010009398,0.01,500.0,1.0000293,4999.95620265286,0.0031583861019801656,3.3120784e-11,3.3122495e-07,99.99998807907247,0.0031583861019801656,1,4999.957,0.055861685,0.009970223,99.99996185415873,1.0000001,100,4999.95620265286,4999.95620265286,1.0009692,100,3999.957,0.99705154
0.2,0.010007818,0.010000002,500.0,0.9999254,4999.955219230867,0.002519647085850917,1.6559615e-11,1.6557212e-07,99.99998807907247,0.002519647085850917,1,4999.956,0.049935672,0.009982806,99.9999732951319,1.0000001,100,4999.955219230867,4999.955219230867,1.0007071,100,3999.956,0.9982061
0.2,0.01,0.009999998,500.0,1.0,4999.945471727935,0.00314054426708432,3.5044917e-18,,100.0,0.00314054426708432,1,4999.946,0.055768862,0.01,100.0,1.0,100,4999.945471727935,4999.945471727935,1.0,100,3999.9458,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.9473752434715,0.0025910535654081195,3.5044917e-18,,100.0,0.0025910535654081195,1,4999.9473,0.050646488,0.01,100.0,1.0,100,4999.9473752434715,4999.9473752434715,1.0,100,3999.9473,1.0
0.2,0.010011722,0.01,500.0,0.9999553,4999.952729190052,0.00256930593549036,3.447736e-11,3.4474223e-07,99.99997615814777,0.00256930593549036,1,4999.953,0.050407525,0.00997603,99.99998474053046,1.0000002,100,4999.952729190052,4999.952729190052,1.0011275,100,3999.9531,0.9975585
0.2,0.01000487,0.01,500.0,0.999983,4999.959934292729,0.002526065302565855,1.2659617e-11,1.2658697e-07,99.99998807907247,0.002526065302565855,1,4999.9604,0.049984466,0.009986019,99.9999923704761,1.0000001,100,4999.959934292729,4999.959934292729,1.0004699,100,3999.9604,0.9985849
0.2,0.01,0.009999998,500.0,1.0,4999.951823467764,0.00249071657744253,3.5044917e-18,,100.0,0.00249071657744253,1,4999.952,0.049640793,0.01,100.0,1.0,100,4999.951823467764,4999.951823467764,1.0,100,3999.9521,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.944982008197,0.0028802403483802223,3.5044917e-18,,100.0,0.0028802403483802223,1,4999.9453,0.05341759,0.01,100.0,1.0,100,4999.944982008197,4999.944982008197,1.0,100,3999.9453,1.0
0.2,0.010006514,0.009999999,500.0,1.0000004,4999.945304451128,0.004121034525340028,5.9303335e-12,5.930448e-08,100.0,0.004121034525340028,1,4999.946,0.063860156,0.009990141,100.0,1.0,100,4999.945304451128,4999.945304451128,1.0006518,100,3999.9458,0.9990145
0.2,0.010001494,0.01,500.0,1.0000086,4999.951791031529,0.00274803825553587,6.570543e-13,6.5704517e-09,100.0,0.00274803825553587,1,4999.952,0.052143972,0.0099973185,100.00001144399499,1.0,100,4999.951791031529,4999.951791031529,1.000158,100,3999.9521,0.9997404
0.2,0.010012146,0.01,500.0,1.0000213,4999.960258189806,0.0015846597797858945,1.2081526e-11,1.2081864e-07,100.0,0.0015846597797858945,1,4999.961,0.039590247,0.00998796,100.0,1.0,100,4999.960258189806,4999.960258189806,1.001236,100,3999.961,0.9988173
0.2,0.01,0.009999998,500.0,1.0,4999.963537740175,0.001753018173802971,3.5044917e-18,,100.0,0.001753018173802971,1,4999.9634,0.041669134,0.01,100.0,1.0,100,4999.963537740175,4999.963537740175,1.0,100,3999.9634,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.955669017244,0.0019544579709162434,3.5044917e-18,,100.0,0.0019544579709162434,1,4999.9556,0.043987583,0.01,100.0,1.0,100,4999.955669017244,4999.955669017244,1.0,100,3999.9556,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.951158738492,0.0019050521224006794,3.5044917e-18,,100.0,0.0019050521224006794,1,4999.951,0.043432306,0.01,100.0,1.0,100,4999.951158738492,4999.951158738492,1.0,100,3999.9512,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.9592005221,0.0019563794984114795,3.5044917e-18,,100.0,0.0019563794984114795,1,4999.9585,0.044011127,0.01,100.0,1.0,100,4999.9592005221,4999.9592005221,1.0,100,3999.9585,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.951674471289,0.0021663175126207493,3.5044917e-18,,100.0,0.0021663175126207493,1,4999.952,0.046308734,0.01,100.0,1.0,100,4999.951674471289,4999.951674471289,1.0,100,3999.9521,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.949621527544,0.0026707771583409684,3.5044917e-18,,100.0,0.0026707771583409684,1,4999.9497,0.051427234,0.01,100.0,1.0,100,4999.949621527544,4999.949621527544,1.0,100,3999.9497,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.937975339519,0.018099873218537045,3.5044917e-18,,100.0,0.018099873218537045,1,4999.9375,0.13384816,0.01,100.0,1.0,100,4999.937975339519,4999.937975339519,1.0,100,3999.9375,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.961614410505,0.001698950314709484,3.5044917e-18,,100.0,0.001698950314709484,1,4999.9614,0.041024458,0.01,100.0,1.0,100,4999.961614410505,4999.961614410505,1.0,100,3999.9614,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.9511714443815,0.0024911689338914904,3.5044917e-18,,100.0,0.0024911689338914904,1,4999.951,0.0496552,0.01,100.0,1.0,100,4999.9511714443815,4999.9511714443815,1.0,100,3999.9512,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.95266669135,0.0020293867179688916,3.5044917e-18,,100.0,0.0020293867179688916,1,4999.952,0.044822462,0.01,100.0,1.0,100,4999.95266669135,4999.95266669135,1.0,100,3999.9521,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.960709088169,0.002621255101078315,3.5044917e-18,,100.0,0.002621255101078315,1,4999.961,0.050950713,0.01,100.0,1.0,100,4999.960709088169,4999.960709088169,1.0,100,3999.961,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.957738337718,0.0024707775293217158,3.5044917e-18,,100.0,0.0024707775293217158,1,4999.958,0.049442593,0.01,100.0,1.0,100,4999.957738337718,4999.957738337718,1.0,100,3999.958,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.950288048988,0.002538043149204948,3.5044917e-18,,100.0,0.002538043149204948,1,4999.9507,0.05011997,0.01,100.0,1.0,100,4999.950288048988,4999.950288048988,1.0,100,3999.9507,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.953253811026,0.0027005440215923868,3.5044917e-18,,100.0,0.0027005440215923868,1,4999.953,0.051714376,0.01,100.0,1.0,100,4999.953253811026,4999.953253811026,1.0,100,3999.9531,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.959083120015,0.0014543632755353614,3.5044917e-18,,100.0,0.0014543632755353614,1,4999.959,0.037970167,0.01,100.0,1.0,100,4999.959083120015,4999.959083120015,1.0,100,3999.959,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.95127644417,0.006265162285167518,3.5044917e-18,,100.0,0.006265162285167518,1,4999.951,0.07877308,0.01,100.0,1.0,100,4999.95127644417,4999.95127644417,1.0,100,3999.9512,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.956928329471,0.0017298078571222838,3.5044917e-18,,100.0,0.0017298078571222838,1,4999.957,0.041367162,0.01,100.0,1.0,100,4999.956928329471,4999.956928329471,1.0,100,3999.957,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.954938408937,0.003089284032186913,3.5044917e-18,,100.0,0.003089284032186913,1,4999.955,0.055290967,0.01,100.0,1.0,100,4999.954938408937,4999.954938408937,1.0,100,3999.955,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.95506025916,0.0016137505470928317,3.5044917e-18,,100.0,0.0016137505470928317,1,4999.955,0.03996122,0.01,100.0,1.0,100,4999.95506025916,4999.95506025916,1.0,100,3999.955,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.9564606117865,0.0016429018585220182,3.5044917e-18,,100.0,0.0016429018585220182,1,4999.9565,0.040311955,0.01,100.0,1.0,100,4999.9564606117865,4999.9564606117865,1.0,100,3999.9565,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.948966974194,0.00320935100084786,3.5044917e-18,,100.0,0.00320935100084786,1,4999.9487,0.056393232,0.01,100.0,1.0,100,4999.948966974194,4999.948966974194,1.0,100,3999.9487,1.0
0.2,0.010015835,0.009999998,500.0,1.0000786,4999.94835714527,0.0018587802317623521,2.6212442e-11,2.6217214e-07,99.99998807907247,0.0018587802317623521,1,4999.9487,0.04287286,0.009981759,100.0,1.0000001,100,4999.94835714527,4999.94835714527,1.0016623,100,3999.9487,0.9982543
0.2,0.01,0.009999998,500.0,1.0,4999.961392374411,0.0017905621093528717,3.5044917e-18,,100.0,0.0017905621093528717,1,4999.9614,0.042116545,0.01,100.0,1.0,100,4999.961392374411,4999.961392374411,1.0,100,3999.9614,1.0
0.2,0.010001136,0.01,500.0,0.99999994,4999.951087830752,0.003228122948900016,4.3974866e-13,4.397046e-09,100.0,0.003228122948900016,1,4999.9517,0.056523647,0.00999747,100.00000381469766,1.0,100,4999.951087830752,4999.951087830752,1.0001135,100,3999.9517,0.999747
0.2,0.0100337,0.01,500.0,1.0001017,4999.951225243178,0.002127587310766589,6.5205334e-11,6.5218893e-07,99.99997615814777,0.002127587310766589,1,4999.9517,0.045899317,0.009987163,99.99993134246704,1.0000002,100,4999.951225243178,4999.951225243178,1.003472,100,3999.9517,0.99881786
0.2,0.010005864,0.01,500.0,1.0000122,4999.955547963021,0.002315513887171627,1.731741e-11,1.7317932e-07,99.99998807907247,0.002315513887171627,1,4999.956,0.047868323,0.009979131,99.99998092674923,1.0000001,100,4999.955547963021,4999.955547963021,1.0005987,100,3999.956,0.9979253
0.2,0.01,0.009999998,500.0,1.0,4999.951755833545,0.001986868384845836,3.5044917e-18,,100.0,0.001986868384845836,1,4999.951,0.044342473,0.01,100.0,1.0,100,4999.951755833545,4999.951755833545,1.0,100,3999.9512,1.0
0.2,0.010016136,0.01,500.0,1.0000365,4999.948769316956,0.0031087257394889485,3.8262386e-11,3.8265236e-07,99.99996423722592,0.0031087257394889485,1,4999.949,0.05542659,0.009981567,99.99996948354175,1.0000004,100,4999.948769316956,4999.948769316956,1.0016501,100,3999.9492,0.9981931
0.2,0.0100013,0.01,500.0,1.0000061,4999.952834270116,0.0018957983348979988,7.1040775e-13,7.1044135e-09,100.0,0.0018957983348979988,1,4999.953,0.04332625,0.0099974265,99.99998474130466,1.0,100,4999.952834270116,4999.952834270116,1.000136,100,3999.9531,0.99974865
0.2,0.010011166,0.010000002,500.0,0.99997437,4999.950896027324,0.0033670371948632924,2.6541755e-11,2.6540636e-07,99.99998807907247,0.0033670371948632924,1,4999.951,0.05769967,0.009987308,99.9999465928906,1.0000001,100,4999.950896027324,4999.950896027324,1.001091,100,3999.9512,0.99870515
0.2,0.01,0.009999998,500.0,1.0,4999.944575350975,0.002496778922658744,3.5044917e-18,,100.0,0.002496778922658744,1,4999.945,0.04972096,0.01,100.0,1.0,100,4999.944575350975,4999.944575350975,1.0,100,3999.9448,1.0
0.2,0.010009798,0.01,500.0,1.0000418,4999.954299845601,0.0020941774695571254,1.957954e-11,1.9581414e-07,99.99998807907247,0.0020941774695571254,1,4999.955,0.045549583,0.009985448,99.99998474185178,1.0000001,100,4999.954299845601,4999.954299845601,1.0010217,100,3999.955,0.9985866
0.2,0.01,0.009999998,500.0,1.0,4999.949805762139,0.0034715504084879157,3.5044917e-18,,100.0,0.0034715504084879157,1,4999.9497,0.058599915,0.01,100.0,1.0,100,4999.949805762139,4999.949805762139,1.0,100,3999.9497,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.949654159462,0.002290597404930261,3.5044917e-18,,100.0,0.002290597404930261,1,4999.9497,0.047618113,0.01,100.0,1.0,100,4999.949654159462,4999.949654159462,1.0,100,3999.9497,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.952453713233,0.0033026649302514274,3.5044917e-18,,100.0,0.0033026649302514274,1,4999.952,0.057182364,0.01,100.0,1.0,100,4999.952453713233,4999.952453713233,1.0,100,3999.9521,1.0
0.2,0.010007317,0.010000002,500.0,0.9998768,4999.953837709515,0.0035082475496166837,3.4365295e-11,3.4356762e-07,99.99998807907247,0.0035082475496166837,1,4999.954,0.05885725,0.009974025,99.9999618483374,1.0000001,100,4999.953837709515,4999.953837709515,1.0006084,100,3999.954,0.99727964
0.2,0.01,0.009999998,500.0,1.0,4999.957003063971,0.002418161541656058,3.5044917e-18,,100.0,0.002418161541656058,1,4999.957,0.04892656,0.01,100.0,1.0,100,4999.957003063971,4999.957003063971,1.0,100,3999.957,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.948223950016,0.0027256227315342477,3.5044917e-18,,100.0,0.0027256227315342477,1,4999.948,0.051921863,0.01,100.0,1.0,100,4999.948223950016,4999.948223950016,1.0,100,3999.9482,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.951926429781,0.002548947436087042,3.5044917e-18,,100.0,0.002548947436087042,1,4999.9517,0.050232086,0.01,100.0,1.0,100,4999.951926429781,4999.951926429781,1.0,100,3999.9517,1.0
0.2,0.01,0.009999998,500.0,1.0,4999.949041470554,0.0022240924637519388,3.5044917e-18,,100.0,0.0022240924637519388,1,4999.949,0.04693145,0.01,100.0,1.0,100,4999.949041470554,4999.949041470554,1.0,100,3999.9492,1.0
