AvgRet,J,MinVanillaIw,EpsThisIter,ESSRenyi,VarVanillaIw,MaxNormIw,Delta,IterType,MinNormIw,MaxVanillaIw,VarNormIw,AvgNormIw,eRenyi2,AvgEpLen,VarRet,AvgDiscRet,BatchSize,VarDiscRet,VarJ,ESSClassic,AvgVanillaIw,VanillaAvgRet,Bound
-1126.16811335,-1126.42,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,209.9919216,-1126.16811335,500,209.9919216,14.6624,500.000006643,1.0,-1126.16811335,-1126.42
-1127.77071294,-1127.77,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,234.076489948,-1127.77071294,500,234.076489948,15.2229,100.0,1.0,-1127.77071294,-1127.77
-1126.33192724,-1127.05,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,220.683996264,-1126.33192724,500,220.683996264,15.0208,200.000000102,1.0,-1126.33192724,-1127.05
-1126.43738696,-1126.85,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,148.754252322,-1126.43738696,500,148.754252322,14.1276,299.999969474,1.0,-1126.43738696,-1126.85
-1128.22320077,-1127.19,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,220.210069748,-1128.22320077,500,220.210069748,14.3021,400.0,1.0,-1128.22320077,-1127.19
-1125.95467358,-1126.94,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,168.886198594,-1125.95467358,500,168.886198594,14.0472,500.000006643,1.0,-1125.95467358,-1126.94
-1124.48721036,-1124.49,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,203.626383344,-1124.48721036,500,203.626383344,14.1982,100.0,1.0,-1124.48721036,-1124.49
-1126.61101213,-1125.55,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,210.10157468,-1126.61101213,500,210.10157468,14.35,200.000000102,1.0,-1126.61101213,-1125.55
-1126.6303684,-1125.91,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,201.392333286,-1126.6303684,500,201.392333286,14.2829,299.999969474,1.0,-1126.6303684,-1125.91
-1128.21120181,-1126.48,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,241.99723277,-1128.21120181,500,241.99723277,14.6249,400.0,1.0,-1128.21120181,-1126.48
-1125.62965694,-1126.31,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,216.583287536,-1125.62965694,500,216.583287536,14.6325,500.000006643,1.0,-1125.62965694,-1126.31
-1129.32355987,-1129.32,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,194.781565232,-1129.32355987,500,194.781565232,13.8865,100.0,1.0,-1129.32355987,-1129.32
-1127.87129416,-1128.6,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,187.807596545,-1127.87129416,500,187.807596545,13.7807,200.000000102,1.0,-1127.87129416,-1128.6
-1126.76183391,-1127.99,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,207.93984142,-1126.76183391,500,207.93984142,13.9991,299.999969474,1.0,-1126.76183391,-1127.99
-1125.21960743,-1127.29,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,162.707853261,-1125.21960743,500,162.707853261,13.7363,400.0,1.0,-1125.21960743,-1127.29
-1129.61021565,-1127.76,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,221.162619737,-1129.61021565,500,221.162619737,13.9856,500.000006643,1.0,-1129.61021565,-1127.76
-1125.98860479,-1125.99,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,158.582537141,-1125.98860479,500,158.582537141,12.5298,100.0,1.0,-1125.98860479,-1125.99
-1126.61905703,-1126.3,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,219.814143012,-1126.61905703,500,219.814143012,13.6896,200.000000102,1.0,-1126.61905703,-1126.3
-1128.81501721,-1127.14,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,187.993794217,-1128.81501721,500,187.993794217,13.725,299.999969474,1.0,-1128.81501721,-1127.14
-1126.92331111,-1127.09,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,210.626484237,-1126.92331111,500,210.626484237,13.9076,400.0,1.0,-1126.92331111,-1127.09
-1130.12739821,-1127.69,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,260.247723458,-1130.12739821,500,260.247723458,14.4134,500.000006643,1.0,-1130.12739821,-1127.69
-1128.30067858,-1128.3,1.0,100,500.0,,0.01,1.0,2,0.01,1.0,3.50449e-18,0.01,1.0,500.0,233.537356069,-1128.30067858,500,233.537356069,15.2053,100.0,1.0,-1128.30067858,-1128.3
-1126.90977455,-1127.61,1.0,100,500.0,,0.005,1.0,2,0.005,1.0,2.1793e-19,0.005,1.0,500.0,228.633603814,-1126.90977455,500,228.633603814,15.1413,200.000000102,1.0,-1126.90977455,-1127.61
-1129.91417871,-1128.38,1.0,100,500.0,,0.00333333,1.0,2,0.00333333,1.0,5.43914e-20,0.00333333,1.0,500.0,174.703463243,-1129.91417871,500,174.703463243,14.5491,299.999969474,1.0,-1129.91417871,-1128.38
-1125.47274496,-1127.65,1.0,100,500.0,,0.0025,1.0,2,0.0025,1.0,5.4346e-20,0.0025,1.0,500.0,162.80994567,-1125.47274496,500,162.80994567,14.1644,400.0,1.0,-1125.47274496,-1127.65
-1128.7253297,-1127.86,1.0,100,500.0,,0.002,1.0,1,0.002,1.0,5.43187e-20,0.002,1.0,500.0,201.672897384,-1128.7253297,500,201.672897384,14.1641,500.000006643,1.0,-1128.7253297,-1127.86
