Penalization,MinIW,OptimizationReturnMin,InitialReturnMin,Bound,TimestepsSoFar,InitialReturnMean,TimeElapsed,MeanEntropy,EmpiricalD2Arithmetic,InitialReturnStd,DivergenceHarmonic,ReturnMeanIW,OptimizationReturnMax,MaxIW,EpLenMean,MinBehavPdf,EpThisIter,Weights,StdWReturnMean,OptimizationReturnMean,StdIW,Iteration,EpRewMean,EpisodesSoFar,Inner Iteration,VarianceInitializer,ReturnStepMaxmin,WReturnMean,LearnableVariance,Epsilon,ReturnStepMax,InitialBound,ESSRenyiHarmonic,EmpiricalD2Harmonic,MeanD2-0,ESSRenyiArithmetic,MeanIW,MinTargetPdf,InitialReturnMax
True,9.641455e-06,,4998.898,-8.4758375e+22,10467214,4999.39,47948.27479863167,0.4189424,13453.522,0.16492593,1.7246713e+33,7434596.5,0.7285156,2.7531793,500.0,-255.56793,50,[-0.069  1.275 -3.011 -2.605],,0.49233398,0.6343491,273,4999.390273272587,27300,2,-1.0,10.0,7434596.5,,1.0,10.0,-8.4758375e+22,0.0037164988,13453.522,13453.522,0.0037164988,0.29744565,-256.08057,4999.6265
True,0.2065696,,4998.813,-4284739600000000.0,10492214,4999.4077,48054.52247095108,0.4189424,1.0,0.16659315,4.4066293e+18,395215100000.0,0.8227539,788109.7,500.0,-252.02438,50,[-0.069  1.275 -3.011 -2.605],,0.59484375,110328.37,274,4999.407855186707,27350,1,-1.0,10.0,24994078.0,,1.0,10.0,-27035072.0,50.0,1.0,1.0,50.0,15813.486,-252.02438,4999.6357
True,0.0074913036,,4999.052,-240276820000.0,10517214,4999.3735,48155.455565452576,0.4189424,8.986681,0.1277778,13856907000.0,26018142.0,0.58740234,25.084734,500.0,-237.69173,50,[-0.009  1.294 -3.011 -2.603],,0.32170898,3.5668278,274,4999.373563576906,27400,2,-1.0,10.0,25972786.0,,1.0,10.0,-250393840000.0,5.5637894,8.986681,8.986681,5.5637894,1.0409313,-239.63326,4999.639
True,0.08795423,,,-244036350000000.0,10541217,4799.584,48257.818821668625,0.4189424,1.0,978.6927,1.4294613e+16,18386751000.0,4999.6616,9201.633,480.06,-252.18652,50,[-0.008  1.287 -3.01  -2.612],,4799.584,1974.7755,275,4799.583882869871,27450,1,-1.0,10.0,23993844.0,,1.0,10.0,-26034856.0,50.0,1.0,1.0,50.0,735.7566,-252.18652,4999.6616
True,1.1675882e-10,,,-4.114084e+23,10565220,4799.582,48364.93120718002,0.4189424,39730.867,978.6923,4.0635152e+34,80749850.0,4999.5845,110.422646,480.06,-244.35895,50,[-2.926e-03  1.379e+00 -3.016e+00 -2.528e+00],,4799.582,16.244125,275,4799.581754958277,27500,2,-1.0,10.0,80749850.0,,1.0,10.0,-4.114084e+23,0.0012584673,39730.867,39730.867,0.0012584673,3.2642734,-249.02083,4999.5845
True,0.078132674,,,-124567600000000.0,10589721,4899.336,48474.68408179283,0.4189424,1.0,699.9052,3625732200000000.0,1675064400000.0,4999.6157,3145030.8,490.02,-256.4454,50,[-2.926e-03  1.379e+00 -3.016e+00 -2.528e+00],,4899.336,440538.4,276,4899.336171459046,27550,1,-1.0,10.0,24493362.0,,1.0,10.0,-26534340.0,50.0,1.0,1.0,50.0,67032.72,-256.4454,4999.6157
True,3.7566315e-11,,4998.8916,-3.224495e+21,10614721,4999.3955,48584.45964574814,0.4189424,17400.1,0.16044213,2.4960273e+30,50519464.0,0.7783203,91.19225,500.0,-240.16812,50,[-0.03   1.289 -3.019 -2.61 ],,0.5036621,12.768087,276,4999.395225098715,27600,2,-1.0,10.0,50519464.0,,1.0,10.0,-3.224495e+21,0.0028735467,17400.1,17400.1,0.0028735467,2.021184,-242.327,4999.67
True,0.19308537,,,-1.1222835e+18,10639222,4899.3496,48673.49996852875,0.4189424,1.0,699.90704,3.0236382e+23,219409830000.0,4999.673,301488.03,490.02,-246.62346,50,[-0.03   1.289 -3.019 -2.61 ],,4899.3496,43777.45,277,4899.349429468994,27650,1,-1.0,10.0,24493494.0,,1.0,10.0,-26534518.0,50.0,1.0,1.0,50.0,8778.351,-246.62346,4999.673
True,4.6150226e-06,,,-5.657924e+16,10663723,4899.2837,48751.525409698486,0.4189424,305.7306,699.89764,7.685705e+20,35995412.0,4999.5444,48.905632,490.02,-250.24554,50,[ 0.08   1.339 -3.012 -2.579],,4899.2837,6.9044366,277,4899.2834977834455,27700,2,-1.0,10.0,35995412.0,,1.0,10.0,-5.657924e+16,0.16354267,305.7306,305.7306,0.16354267,1.4573166,-252.17558,4999.5444
True,0.31189144,,219.7757,-3584890800000.0,10688246,4903.67,48819.086879730225,0.4189424,1.0,669.1278,3065304000000.0,11646003000.0,4779.8306,17651.295,490.46,-249.74593,50,[ 0.08   1.339 -3.012 -2.579],,4683.894,2474.2551,278,4903.670201118517,27750,1,-1.0,10.0,24493712.0,,1.0,10.0,-26534682.0,50.0,1.0,1.0,50.0,465.96384,-249.74593,4999.6064
True,3.6262557e-07,,569.69635,-1.3762454e+16,10712491,4847.698,48904.75374317169,0.4189424,579.20306,752.762,4.5475933e+19,368113250.0,4429.7896,726.4912,484.9,-234.43,50,[ 0.225  1.258 -3.008 -2.393],,4278.002,101.68224,278,4847.698303336847,27800,2,-1.0,10.0,368113250.0,,1.0,10.0,-1.3762454e+16,0.08632551,579.20306,579.20306,0.08632551,14.7295065,-238.17415,4999.486
True,0.01583346,,1829.3184,-344976850000.0,10737107,4921.9287,48977.829795598984,0.4189424,1.0,452.24805,27666952000.0,5510822000.0,3170.2285,3106.9036,492.32,-246.52695,50,[ 0.225  1.258 -3.008 -2.393],,3092.6106,599.4801,279,4921.928785613189,27850,1,-1.0,10.0,24429910.0,,1.0,10.0,-26470832.0,50.0,1.0,1.0,50.0,221.06389,-246.52695,4999.547
True,2.6669062e-07,,479.58173,-1.2444747e+16,10761656,4908.871,49068.39503836632,0.4189424,363.7564,632.7558,3.718011e+19,3413132.0,4520.0522,1.7018361,490.98,-245.3515,50,[ 0.141  1.179 -3.041 -2.429],,4429.29,0.32975313,279,4908.871645233048,27900,2,-1.0,10.0,3413132.0,,1.0,10.0,-1.2444747e+16,0.13745463,363.7564,363.7564,0.13745463,0.1366095,-246.3617,4999.634
True,0.24021067,,189.83784,-2.0742153e+24,10785701,4807.886,49160.49204778671,0.4189424,1.0,937.57184,1.0329201e+36,717208400000000.0,4809.737,773070900.0,480.9,-255.28802,50,[ 0.141  1.179 -3.041 -2.429],,4618.0483,119643900.0,280,4807.885981567902,27950,1,-1.0,10.0,23994808.0,,1.0,10.0,-26035750.0,50.0,1.0,1.0,50.0,28698600.0,-255.28802,4999.5747
True,5.4447553e-22,,569.6182,-inf,10810259,4910.5713,49254.258065223694,0.4189424,44923050000000.0,620.13617,inf,38780.805,4429.9355,0.05118127,491.16,-242.3794,50,[ 0.222  1.301 -3.187 -2.287],,4340.953,0.0076795886,280,4910.571301685662,28000,2,-1.0,10.0,38780.805,,1.0,10.0,-inf,1.1130143e-12,44923050000000.0,44923050000000.0,1.1130143e-12,0.0015515974,-256.99478,4999.5537
True,0.02426539,,9.97935,-472766040000000.0,10833765,4699.424,49343.92701983452,0.4189424,1.0,1065.1748,5.3624286e+16,177650160000.0,4989.49,122288.93,470.12,-260.05408,50,[ 0.222  1.301 -3.187 -2.287],,4689.4443,22701.363,281,4699.423988339827,28050,1,-1.0,10.0,23219182.0,,1.0,10.0,-25260040.0,50.0,1.0,1.0,50.0,7111.504,-260.05408,4999.4697
True,1.952791e-12,,169.87207,-inf,10856821,4608.9165,49428.275270700455,0.4189424,2630094.0,1123.245,inf,357229.03,4829.617,0.36945456,461.12,-241.40932,50,[ 0.228  1.409 -3.21  -2.23 ],,4439.0444,0.06549748,281,4608.916618401502,28100,2,-1.0,10.0,357229.03,,1.0,10.0,-inf,1.9010728e-05,2630094.0,2630094.0,1.9010728e-05,0.018867908,-254.8902,4999.4893
True,0.09862213,,9.979899,-58697708000.0,10879892,4612.087,49520.17494940758,0.4189424,1.0,1246.2001,787449860.0,1428055300.0,4989.5522,2284.5337,461.42,-245.56863,50,[ 0.228  1.409 -3.21  -2.23 ],,4602.1064,319.40085,282,4612.086563450978,28150,1,-1.0,10.0,22824356.0,,1.0,10.0,-24865262.0,50.0,1.0,1.0,50.0,57.34244,-245.56863,4999.532
True,0.010547359,,,-27195028000000.0,10899388,3894.6392,49595.09084248543,0.4189424,31.22041,1742.6595,177562550000000.0,3047082500.0,4999.256,1472.4423,389.92,-240.94852,50,[ 0.454  1.489 -3.216 -2.301],,3894.6392,291.33063,282,3894.639278867269,28200,2,-1.0,10.0,213006380.0,,1.0,10.0,-1004421840000.0,1.6015165,31.22041,31.22041,1.6015165,122.84186,-240.503,4999.256
True,0.014720174,,,-4.740513e+17,10921041,4327.9863,49677.740026950836,0.4189424,1.0,1563.7435,5.3951318e+22,53346930000000.0,4999.3154,100957100.0,433.06,-236.27773,50,[ 0.388  1.401 -3.246 -2.352],,4327.9863,14134238.0,283,4327.986480811914,28250,1,-1.0,10.0,21176762.0,,1.0,10.0,-23217488.0,50.0,1.0,1.0,50.0,2135261.0,-236.27773,4999.3154
True,2.4046798e-11,,,-inf,10945402,4870.795,49754.23116350174,0.4189424,14658020.0,723.313,inf,42696916.0,4999.5513,78.985374,487.22,-234.13959,50,[ 0.375  1.289 -3.244 -2.406],,4870.795,11.054423,283,4870.7950447859175,28300,2,-1.0,10.0,42696916.0,,1.0,10.0,-inf,3.411102e-06,14658020.0,14658020.0,3.411102e-06,1.7505035,-245.75691,4999.5513
True,0.032341745,,199.85889,-1.7286797e+18,10968110,4538.8896,49827.99950647354,0.4189424,1.0,1177.4329,7.174608e+23,418840400000.0,4799.686,506533.38,454.16,-248.55899,50,[ 0.375  1.289 -3.244 -2.406],,4339.031,90516.43,284,4538.889614332202,28350,1,-1.0,10.0,21987866.0,,1.0,10.0,-24028782.0,50.0,1.0,1.0,50.0,21821.44,-248.55899,4999.545
True,1.1261559e-20,,,-inf,10991465,4669.285,49872.100568532944,0.4189424,117171610.0,1172.4578,inf,8646078000.0,4999.541,17269.787,467.1,-237.00076,50,[ 0.376  1.19  -3.25  -2.482],,4669.285,2417.688,284,4669.285121079791,28400,2,-1.0,10.0,8646078000.0,,1.0,10.0,-inf,4.2672454e-07,117171610.0,117171610.0,4.2672454e-07,345.99304,-242.37566,4999.541
True,0.15567966,,19.962475,-1.577595e+20,11015968,4899.4487,49941.313677072525,0.4189424,1.0,697.0695,5.9755657e+27,102613070000.0,4979.529,134505.0,490.06,-243.50673,50,[ 0.376  1.19  -3.25  -2.482],,4879.4863,18998.008,285,4899.448926289165,28450,1,-1.0,10.0,24490506.0,,1.0,10.0,-26531380.0,50.0,1.0,1.0,50.0,4106.1323,-243.50673,4999.491
True,4.5928993e-11,,589.62317,-inf,11039748,4754.1973,50025.81953597069,0.4189424,203191.45,902.4537,inf,40092280.0,4409.8574,64.79537,475.6,-240.74327,50,[ 0.411  1.407 -3.272 -2.599],,4164.574,9.256684,285,4754.197334298604,28500,2,-1.0,10.0,40092280.0,,1.0,10.0,-inf,0.00024607335,203191.45,203191.45,0.00024607335,1.6043411,-247.64996,4999.4805
True,0.01945351,,,-1.1399453e+16,11061962,4440.7236,50110.10390043259,0.4189424,1.0,1517.3157,3.1194994e+19,324566120000.0,4999.625,324368.72,444.28,-262.49445,50,[ 0.411  1.407 -3.272 -2.599],,4440.7236,53110.453,286,4440.723947237029,28550,1,-1.0,10.0,22022276.0,,1.0,10.0,-24063258.0,50.0,1.0,1.0,50.0,12991.335,-262.49445,4999.625
True,1.13481245e-10,,9.980062,-inf,11084062,4417.3096,50192.95737481117,0.4189424,308011.7,1486.8314,inf,53267500000.0,4989.5684,106201.086,442.0,-230.86371,50,[ 0.396  1.478 -3.305 -2.503],,4407.33,14867.168,286,4417.309720611029,28600,2,-1.0,10.0,53267500000.0,,1.0,10.0,-inf,0.0001623315,308011.7,308011.7,0.0001623315,2131.5393,-235.80098,4999.5483
True,0.5382591,,179.83844,-1.2293082e+18,11107973,4779.9277,50278.29473280907,0.4189424,1.0,866.07385,3.62866e+23,765648400000.0,4819.5454,918501.9,478.22,-242.193,50,[ 0.396  1.478 -3.305 -2.503],,4600.089,131649.39,287,4779.927587784915,28650,1,-1.0,10.0,23597792.0,,1.0,10.0,-25638580.0,50.0,1.0,1.0,50.0,30642.86,-242.193,4999.384
True,1.3016023e-14,,,-inf,11128565,4114.853,50353.86786365509,0.4189424,7060078.0,1663.4171,inf,4964760.5,4999.4966,9.52894,411.84,-258.1427,50,[ 0.42   1.558 -3.293 -2.411],,4114.853,1.336445,287,4114.852805470056,28700,2,-1.0,10.0,4964760.5,,1.0,10.0,-inf,7.0820747e-06,7060078.0,7060078.0,7.0820747e-06,0.22497526,-266.47385,4999.4966
True,0.4190423,,,-8.339592e+19,11150026,4288.7964,50431.671612262726,0.4189424,1.0,1451.5363,1.6698245e+27,25393986000000.0,4999.51,50320204.0,429.22,-234.12793,50,[ 0.42   1.558 -3.293 -2.411],,4288.7964,7043484.5,288,4288.796136692068,28750,1,-1.0,10.0,20500730.0,,1.0,10.0,-22541616.0,50.0,1.0,1.0,50.0,1016443.44,-234.12793,4999.51
True,2.0073797e-16,,19.960655,-inf,11170533,4096.9775,50508.18366098404,0.4189424,267771020.0,1561.2793,inf,2453465.2,4979.386,7.457015,410.14,-264.9836,50,[ 0.424  1.661 -3.297 -2.341],,4077.017,1.0467803,288,4096.977569851181,28800,2,-1.0,10.0,2453465.2,,1.0,10.0,-inf,1.867267e-07,267771020.0,267771020.0,1.867267e-07,0.1744977,-268.35403,4999.3467
True,0.12368005,,149.8558,-9.5600426e+17,11189266,3740.9822,50588.7487449646,0.4189424,1.0,1707.9575,2.1947585e+23,409454440000.0,4849.4067,553321.1,374.66,-234.23114,50,[ 0.424  1.661 -3.297 -2.341],,3591.1262,79251.99,289,3740.982203755577,28850,1,-1.0,10.0,16912066.0,,1.0,10.0,-18952744.0,50.0,1.0,1.0,50.0,17275.635,-234.23114,4999.2627
True,1.2631742e-14,,299.74487,-inf,11202590,2656.5789,50646.23645710945,0.4189424,287864540.0,1648.107,inf,80706136.0,4699.666,135.1606,266.48,-233.54247,50,[ 0.392  1.764 -3.318 -2.281],,2356.834,19.248957,289,2656.5786907958686,28900,2,-1.0,9.999999,80706136.0,,1.0,9.999999,-inf,1.7369281e-07,287864540.0,287864540.0,1.7369281e-07,4.029516,-240.60802,4999.411
True,0.055429734,,,-2.7854937e+18,11218769,3229.474,50712.85469174385,0.4189424,1.0,1846.4971,1.8631079e+24,830807340000.0,4999.359,1005120.2,323.58,-237.30942,50,[ 0.392  1.764 -3.318 -2.281],,3229.474,152969.97,290,3229.473894981619,28950,1,-1.0,10.0,13839053.0,,1.0,10.0,-15879805.0,50.0,1.0,1.0,50.0,34194.234,-237.30942,4999.359
True,7.7522727e-13,,,-inf,11239221,4086.4707,50785.78604245186,0.4189424,437026.3,1556.3585,inf,3262122.0,4999.373,4.634902,409.04,-239.94002,50,[ 0.364  1.704 -3.351 -2.382],,4086.4707,0.8216852,290,4086.470822532686,29000,2,-1.0,10.0,3262122.0,,1.0,10.0,-inf,0.00011440959,437026.3,437026.3,0.00011440959,0.2615309,-246.67488,4999.373
True,0.04486919,,149.88383,-57877516000.0,11259872,4125.6797,50872.94848036766,0.4189424,1.0,1431.6979,762697540.0,1518317600.0,4849.508,780.2442,413.02,-240.92789,50,[ 0.364  1.704 -3.351 -2.382],,3975.7957,129.3004,291,4125.6797271377,29050,1,-1.0,10.0,19070992.0,,1.0,10.0,-21111780.0,50.0,1.0,1.0,50.0,68.49705,-240.92789,4999.3916
True,6.892398e-09,,,-4.8723084e+16,11279652,3952.2922,50961.53014922142,0.4189424,769.51306,1777.1798,5.700608e+20,9466420.0,4999.308,11.984292,395.6,-231.93631,50,[ 0.281  1.748 -3.394 -2.311],,3952.2922,2.580046,291,3952.292401878448,29100,2,-1.0,10.0,9466420.0,,1.0,10.0,-4.8723084e+16,0.064976156,769.51306,769.51306,0.064976156,0.8978309,-236.66165,4999.308
True,0.3930184,,149.81905,-4.100455e+20,11301419,4349.6875,51045.7878882885,0.4189424,1.0,1297.995,4.037104e+28,3713112500000.0,4849.621,7671769.5,435.34,-233.03995,50,[ 0.281  1.748 -3.394 -2.311],,4199.869,1274507.8,292,4349.687553842425,29150,1,-1.0,10.0,20604574.0,,1.0,10.0,-22645404.0,50.0,1.0,1.0,50.0,257348.1,-233.03995,4999.44
True,1.1976581e-12,,179.83873,-inf,11325938,4902.6797,51150.28976249695,0.4189424,1862480.4,674.6915,inf,1086821.8,4819.591,1.9310832,490.38,-254.02632,50,[ 0.264  1.657 -3.413 -2.393],,4722.8403,0.32211405,292,4902.679339943339,29200,2,-1.0,10.0,1086821.8,,1.0,10.0,-inf,2.6845923e-05,1862480.2,1862480.4,2.684592e-05,0.069421075,-263.58813,4999.4297
True,0.17806324,,9.980182,-1.2073215e+17,11348824,4574.9224,51239.57511806488,0.4189424,1.0,1180.6906,3.4996597e+21,538923830000.0,4989.5234,712541.2,457.72,-254.37985,50,[ 0.264  1.657 -3.413 -2.393],,4564.9424,101562.516,293,4574.922170375942,29250,1,-1.0,10.0,22323942.0,,1.0,10.0,-24364826.0,50.0,1.0,1.0,50.0,22044.23,-254.37985,4999.5034
True,1.0417439e-10,,,-inf,11371868,4607.221,51339.34335565567,0.4189424,323342.66,1329.3995,inf,129162880.0,4999.579,229.08946,460.88,-246.68587,50,[ 0.268  1.58  -3.419 -2.491],,4607.221,32.23273,293,4607.221226961559,29300,2,-1.0,10.0,129162880.0,,1.0,10.0,-inf,0.00015463472,323342.66,323342.66,0.00015463472,5.22042,-253.61835,4999.579
True,0.4577356,,9.980524,-2256443500000000.0,11396116,4848.41,51452.63990497589,0.4189424,1.0,777.9025,1.2223715e+18,67531444000.0,4989.5327,42646.72,484.96,-242.89407,50,[ 0.268  1.58  -3.419 -2.491],,4838.4297,7632.814,294,4848.410339339026,29350,1,-1.0,10.0,24112216.0,,1.0,10.0,-26153110.0,50.0,1.0,1.0,50.0,2702.1687,-242.89407,4999.513
True,1.9136706e-11,,149.867,-inf,11419579,4690.704,51564.61994147301,0.4189424,4348048.5,1099.9984,inf,37631684.0,4849.6797,60.333294,469.26,-244.43355,50,[ 0.293  1.664 -3.422 -2.402],,4540.837,8.577241,294,4690.704316321329,29400,2,-1.0,10.0,37631684.0,,1.0,10.0,-inf,1.1499412e-05,4348048.5,4348048.5,1.1499412e-05,1.5096244,-252.65845,4999.547
True,0.039353576,,499.60126,-1712981300000000.0,11443695,4821.9126,51684.73031044006,0.4189424,1.0,868.10925,7.043601e+17,188299120000.0,4499.899,183981.23,482.32,-241.1304,50,[ 0.293  1.664 -3.422 -2.402],,4322.312,29336.645,295,4821.912877127275,29450,1,-1.0,10.0,24004456.0,,1.0,10.0,-26045340.0,50.0,1.0,1.0,50.0,7535.4785,-241.1304,4999.5
True,3.733659e-11,,,-inf,11467697,4799.1743,51791.51185512543,0.4189424,205113.73,979.6275,inf,2264243.5,4999.499,2.553278,480.04,-242.12846,50,[ 0.119  1.827 -3.496 -2.423],,4799.1743,0.421582,295,4799.1747061549695,29500,2,-1.0,10.0,2264243.5,,1.0,10.0,-inf,0.0002437672,205113.73,205113.73,0.0002437672,0.12897676,-252.35081,4999.499
True,0.021587025,,2159.128,-1738945600000000.0,11492220,4903.361,51902.02499079704,0.4189424,1.0,477.68832,7.2534095e+17,820036000000.0,2840.3867,1495980.2,490.46,-253.13472,50,[ 0.119  1.827 -3.496 -2.423],,2744.2332,209201.03,296,4903.36096721815,29550,1,-1.0,10.0,24271134.0,,1.0,10.0,-26312030.0,50.0,1.0,1.0,50.0,32816.56,-253.13472,4999.5146
True,2.6028038e-14,,,-inf,11513482,4248.925,51996.96136927605,0.4189424,9125916.0,1448.3076,inf,18678874.0,4999.4873,20.702261,425.24,-257.24893,50,[ 0.147  1.893 -3.517 -2.323],,4248.925,3.9968257,296,4248.925095098701,29600,2,-1.0,10.0,18678874.0,,1.0,10.0,-inf,5.478902e-06,9125916.0,9125916.0,5.478902e-06,1.0164233,-260.51987,4999.4873
True,0.9745916,,,-1.8941512e+18,11533219,3942.6995,52070.76606988907,0.4189424,1.0,1692.2448,8.615232e+23,2548721500000.0,4999.3447,7153495.0,394.74,-233.45442,50,[ 0.147  1.893 -3.517 -2.323],,3942.6995,1057272.6,297,3942.699156103712,29650,1,-1.0,10.0,18408568.0,,1.0,10.0,-20449316.0,50.0,1.0,1.0,50.0,199276.72,-233.45442,4999.3447
True,1.4667987e-17,,9.980647,-inf,11548701,3088.9634,52138.538415670395,0.4189424,131470510.0,1726.5839,inf,8673653.0,4989.0483,17.249943,309.64,-240.67944,50,[ 0.125  1.978 -3.514 -2.235],,3078.9832,2.4138587,297,3088.963754865321,29700,2,-1.0,10.0,8673653.0,,1.0,10.0,-inf,3.8031342e-07,131470510.0,131470510.0,3.8031342e-07,0.3622454,-260.05988,4999.029
True,0.21303576,,89.93162,-313214000000.0,11563782,3008.5405,52202.366861343384,0.4189424,1.0,1784.7378,23395226000.0,1099790300.0,4909.237,1217.238,301.62,-225.49214,50,[ 0.125  1.978 -3.514 -2.235],,2918.6091,184.69218,298,3008.540727659511,29750,1,-1.0,10.0,12236607.0,,1.0,10.0,-14277202.0,50.0,1.0,1.0,50.0,59.381737,-225.49214,4999.1685
True,2.7758624e-08,,9.980007,-329484620000000.0,11585519,4343.842,52299.2333779335,0.4189424,176.37604,1387.6309,2.606772e+16,43539280.0,4989.3823,49.26815,434.74,-232.93915,50,[ 0.049  1.9   -3.575 -2.241],,4333.8613,8.04644,298,4343.841552551158,29800,2,-1.0,10.0,58607744.0,,1.0,10.0,-2519575200000000.0,0.28348523,176.37604,176.37604,0.28348523,2.3047452,-239.3014,4999.3623
True,0.05151819,,9.97998,-7.722901e+19,11606269,4146.0586,52380.806478738785,0.4189424,1.0,1533.477,1.4323076e+27,20861183000000.0,4989.2593,21734452.0,415.0,-236.17888,50,[ 0.084  1.904 -3.564 -2.244],,4136.079,3683551.2,299,4146.058774020134,29850,1,-1.0,10.0,19541354.0,,1.0,10.0,-21582018.0,50.0,1.0,1.0,50.0,857388.3,-236.17888,4999.2393
True,1.5445912e-11,,,-inf,11629241,4592.4395,52450.786569833755,0.4189424,2573312.8,1250.4779,inf,402644.7,4999.556,2.517954,459.44,-253.3425,50,[ 0.082  1.827 -3.581 -2.341],,4592.4395,0.38348594,299,4592.439546602395,29900,2,-1.0,10.0,402644.7,,1.0,10.0,-inf,1.9430207e-05,2573312.8,2573312.8,1.9430207e-05,0.0853437,-256.29666,4999.556
True,0.25929406,,19.97039,-1.5302565e+17,11652811,4712.18,52529.07818412781,0.4189424,1.0,1013.84753,5.6219577e+21,822379300000.0,4979.591,1479634.8,471.4,-241.43044,50,[ 0.082  1.827 -3.581 -2.341],,4692.21,207099.12,300,4712.180138609507,29950,1,-1.0,10.0,23232526.0,,1.0,10.0,-25273460.0,50.0,1.0,1.0,50.0,32921.05,-241.43044,4999.561
True,1.7594972e-17,,129.88063,-inf,11674616,4358.0728,52595.76485824585,0.4189424,32999498.0,1471.5398,inf,18725554.0,4869.4756,35.593895,436.1,-237.40529,50,[ 0.046  1.906 -3.583 -2.251],,4228.192,4.9796505,300,4358.072670743357,30000,2,-1.0,10.0,18725554.0,,1.0,10.0,-inf,1.5151746e-06,32999496.0,32999498.0,1.5151745e-06,0.76992553,-248.30193,4999.3564
True,0.33365726,,,-1.520531e+19,11695534,4180.286,52653.134689092636,0.4189424,1.0,1642.178,5.551869e+25,7463441500000.0,4999.3154,9735685.0,418.36,-231.57672,50,[ 0.046  1.906 -3.583 -2.251],,4180.286,1465961.5,301,4180.286099526346,30050,1,-1.0,10.0,20171540.0,,1.0,10.0,-22212266.0,50.0,1.0,1.0,50.0,298864.2,-231.57672,4999.3154
True,1.5786111e-10,,129.89333,-inf,11719400,4771.762,52728.941863536835,0.4189424,4954027.5,941.9807,inf,155005.23,4869.674,0.83183587,477.32,-240.73297,50,[ 0.065  1.817 -3.59  -2.336],,4641.8687,0.14346924,301,4771.76226942829,30100,2,-1.0,10.0,155005.23,,1.0,10.0,-inf,1.0092798e-05,4954027.5,4954027.5,1.0092798e-05,0.037751872,-250.18518,4999.5674
True,0.126181,,,-4327565400000.0,11742960,4710.2207,52801.2226433754,0.4189424,1.0,1013.29785,4458355400000.0,18389205000.0,4999.4966,21940.592,471.2,-256.26648,50,[ 0.065  1.817 -3.59  -2.336],,4710.2207,3153.539,302,4710.220512826572,30150,1,-1.0,10.0,23212950.0,,1.0,10.0,-25253830.0,50.0,1.0,1.0,50.0,738.73737,-256.26648,4999.4966
True,2.934888e-12,,129.87503,-9.604679e+23,11767474,4901.9033,52869.81166553497,0.4189424,38819.496,681.7184,2.214623e+35,4053935.2,4869.7715,5.9832063,490.28,-263.4062,50,[-0.012  1.776 -3.613 -2.423],,4772.0283,0.9203428,302,4901.903740137329,30200,2,-1.0,10.0,4053935.2,,1.0,10.0,-9.604679e+23,0.0012880126,38819.496,38819.496,0.0012880126,0.28179395,-270.59418,4999.6465
True,0.051256303,,,-75646700000000.0,11791975,4899.353,52933.480269908905,0.4189424,1.0,699.9076,1369245100000000.0,127048420000.0,4999.5684,151297.28,490.02,-242.87036,50,[-0.012  1.776 -3.613 -2.423],,4899.353,21593.664,303,4899.3529848749695,30250,1,-1.0,10.0,24493530.0,,1.0,10.0,-26534470.0,50.0,1.0,1.0,50.0,5083.4556,-242.87036,4999.5684
True,6.629591e-10,,4998.927,-6.5207313e+22,11816975,4999.4077,53014.14313292503,0.4189424,26530.797,0.12961327,1.0207667e+33,39058308.0,0.72021484,64.37948,500.0,-237.16531,50,[-2.204e-03  1.703e+00 -3.617e+00 -2.524e+00],,0.48077148,9.172155,303,4999.407522241885,30300,2,-1.0,10.0,39058308.0,,1.0,10.0,-6.5207313e+22,0.0018846024,26530.795,26530.797,0.0018846022,1.5627263,-246.0345,4999.647
True,0.05579632,,,-180224130000000.0,11840977,4799.4136,53092.32615828514,0.4189424,1.0,979.67615,7791385300000000.0,71972225000.0,4999.6416,93009.805,480.04,-241.48343,50,[-2.204e-03  1.703e+00 -3.617e+00 -2.524e+00],,4799.4136,13110.723,304,4799.413391238422,30350,1,-1.0,10.0,23994134.0,,1.0,10.0,-26035132.0,50.0,1.0,1.0,50.0,2879.6855,-241.48343,4999.6416
True,6.481045e-14,,9.982706,-3.609859e+23,11865479,4899.551,53158.55139732361,0.4189424,101901.45,698.50964,3.128403e+34,134486030.0,4989.64,254.85121,490.04,-243.29744,50,[-0.007  1.779 -3.612 -2.425],,4889.568,35.667435,304,4899.550614286955,30400,2,-1.0,10.0,134486030.0,,1.0,10.0,-3.609859e+23,0.0004906701,101901.46,101901.45,0.00049067015,5.3889027,-249.77411,4999.623
True,0.043063454,,9.980081,-277829640000000.0,11889981,4899.5283,53226.64499258995,0.4189424,1.0,698.5069,1.8529341e+16,19966550000.0,4989.5767,8727.897,490.04,-235.61514,50,[-0.007  1.779 -3.612 -2.425],,4889.5483,1858.4895,305,4899.528219596459,30450,1,-1.0,10.0,24493288.0,,1.0,10.0,-26534218.0,50.0,1.0,1.0,50.0,798.91547,-235.61514,4999.5566
