Weights,OptimizationReturnMax,InitialReturnMin,ESSRenyiHarmonic,Iteration,MinIW,DivergenceHarmonic,Epsilon,MeanD2-0,EpisodesSoFar,InitialReturnMean,StdIW,Bound,Penalization,InitialReturnStd,MinTargetPdf,ReturnMeanIW,StdWReturnMean,ReturnStepMax,OptimizationReturnMin,VarianceInitializer,EmpiricalD2Arithmetic,InitialReturnMax,Inner Iteration,MinBehavPdf,EpLenMean,TimestepsSoFar,EpThisIter,EpRewMean,OptimizationReturnMean,InitialBound,EmpiricalD2Harmonic,ESSRenyiArithmetic,MaxIW,ReturnStepMaxmin,TimeElapsed,MeanIW,LearnableVariance,WReturnMean,MeanEntropy
[-0.197  0.746 -1.578 -1.524],3108.46,169.85617,50.0,33,0.3385601,4763085000.0,1.0,1.0,3250,1530.4526,405.97992,-60780417000.0,True,797.40295,-139.21756,218417020.0,,10.0,,-1.0,1.0,3278.3162,1,-139.21756,154.1,270703,50,1530.4525970769187,1360.5964,-3855661.8,1.0,50.0,2845.8176,10.0,1477.252549648285,96.54228,,2978136.5,0.4189424
[-0.141  0.772 -1.584 -1.517],3809.1506,9.982093,0.038648475,33,9.0353615e-06,1.0183986e+25,1.0,1293.7122,3300,1234.7538,2.2465906,-3.800518e+18,True,1012.79034,-163.34592,5490103.5,,10.0,,-1.0,1293.7122,3819.1328,2,-161.4546,124.52,276929,50,1234.7537581084975,1224.7717,-3.800518e+18,1293.7122,0.038648475,15.827988,10.0,1508.6741166114807,0.8350026,,5490103.5,0.4189424
[-0.141  0.772 -1.584 -1.517],4508.701,29.946217,50.0,34,0.38086835,3358411200000.0,1.0,1.0,3350,1637.2175,85.981514,-3082452700000.0,True,1118.0869,-166.58577,157768340.0,,10.0,,-1.0,1.0,4538.6475,1,-166.58577,164.78,285168,50,1637.2173633596365,1607.2712,-5612540.5,1.0,50.0,502.45847,10.0,1544.8536763191223,24.695759,,3930598.8,0.4189424
[-0.083  0.789 -1.6   -1.523],4468.7935,29.959154,2.0053818,34,4.0083773e-06,2.73097e+16,1.0,24.932907,3400,1462.0541,38.59513,-273084500000000.0,True,1071.8242,-183.3767,18371390.0,,10.0,,-1.0,24.932907,4498.7524,2,-182.2807,147.26,292531,50,1462.0539137126243,1432.0947,-294477250000000.0,24.932907,2.0053818,276.28403,10.0,1572.3559830188751,6.14046,,28407082.0,0.4189424
[-0.083  0.782 -1.6   -1.524],4209.3374,,50.0,35,0.16602892,1821002000.0,1.0,1.0,3450,1454.2689,11.65745,-61773873000.0,True,1126.7126,-190.47812,38071412.0,,10.0,,-1.0,1.0,4209.3374,1,-190.47812,146.48,299855,50,1454.2690178718133,1454.2689,-4831102.0,1.0,50.0,73.2974,10.0,1601.9816246032715,4.8411126,,3384379.5,0.4189424
[-0.118  0.743 -1.629 -1.544],4119.051,,0.5617741,35,0.32624155,7.1279016e+17,1.0,89.00375,3500,1743.7739,3267624.2,-1175824900000000.0,True,1172.2943,-180.02783,6246112400000.0,,10.0,,-1.0,89.00375,4119.051,2,-177.23456,175.44,308627,50,1743.7738972625725,1743.7739,-259194130000000.0,89.00375,0.5617741,21441286.0,10.0,1641.8442831039429,799909.8,,13243912.0,0.4189424
[-0.004  0.791 -1.627 -1.521],3728.9282,9.983368,50.0,36,0.37761042,5763236000.0,1.0,1.0,3550,1024.7804,5.2312994,-86660280000.0,True,802.7285,-149.04443,8404716.0,,10.0,,-1.0,1.0,3738.9116,1,-149.04443,103.52,313803,50,1024.7804265838545,1014.79706,-2835972.5,1.0,50.0,23.66492,10.0,1659.993394613266,4.982903,,1694548.0,0.4189424
[-0.093  0.755 -1.691 -1.57 ],4809.397,189.86357,4.8583468e-15,36,2.97883e-21,inf,1.0,1.0291566e+16,3600,2193.0825,1.1287168,-inf,True,1454.3722,-221.62541,1706312.0,,10.0,,-1.0,1.0291566e+16,4999.2607,2,-214.89417,220.3,324818,50,2193.0826468136747,2003.2192,-inf,1.0291566e+16,4.8583468e-15,5.160597,10.0,1711.265320777893,0.5745555,,1706312.0,0.4189424
[-0.093  0.755 -1.691 -1.57 ],4988.6113,9.982499,50.0,37,0.116639614,486297860000.0,1.0,1.0,3650,1970.3359,134.20514,-1423133500000.0,True,1309.9028,-233.40738,473152400.0,,10.0,,-1.0,1.0,4998.5938,1,-233.40738,198.06,334721,50,1970.3359303916059,1960.3534,-7638184.0,1.0,50.0,961.6517,10.0,1760.1664972305298,22.491089,,5598069.0,0.4189424
[-0.142  0.723 -1.701 -1.589],4989.0156,9.981462,0.056787197,37,2.632411e-06,2.0426075e+21,1.0,880.48016,3700,2150.9043,17.26798,-9.221735e+16,True,1074.3654,-214.23276,14535031.0,,10.0,,-1.0,880.48016,4998.997,2,-212.08372,216.14,345528,50,2150.9042591124253,2140.9229,-9.221735e+16,880.48016,0.056787197,111.422935,10.0,1808.8670496940613,5.1654954,,14535031.0,0.4189424
[-0.142  0.723 -1.701 -1.589],4668.787,9.981564,50.0,38,0.024241151,6.136859e+18,1.0,1.0,3750,2131.533,93544.79,-4428060500000000.0,True,1136.2798,-199.57759,234360420000.0,,10.0,,-1.0,1.0,4678.7686,1,-199.57759,214.22,356239,50,2131.5327529150354,2121.551,-7621966.5,1.0,50.0,657506.4,10.0,1857.1632001399994,18681.025,,5834563.5,0.4189424
[-0.182  0.665 -1.746 -1.682],4109.2246,9.979996,0.0017394507,38,6.373281e-10,4.3771417e+32,1.0,28744.707,3800,1958.8981,27.23603,-2.8985205e+22,True,785.7489,-166.00154,19847812.0,,10.0,,-1.0,28744.707,4119.2046,2,-160.40958,196.94,366086,50,1958.8982655309396,1948.9183,-2.8985205e+22,28744.707,0.0017394507,152.52267,10.0,1904.3716065883636,5.687663,,19847812.0,0.4189424
[-0.182  0.665 -1.746 -1.682],4988.568,9.980724,50.0,39,0.10205983,314973000.0,1.0,1.0,3850,2025.5134,284.15475,-36607810000.0,True,883.16113,-217.39566,401947800.0,,10.0,,-1.0,1.0,4998.549,1,-217.39566,203.58,376265,50,2025.5132935833014,2015.5325,-6922756.0,1.0,50.0,1740.4231,10.0,1950.247727394104,122.82154,,4882677.5,0.4189424
[-0.131  0.702 -1.749 -1.686],4779.4644,219.78688,0.01755357,39,1.2751407e-09,1.5449004e+24,1.0,2848.4233,3900,2430.3757,106.361374,-2.5363815e+18,True,1233.8011,-217.69647,125124130.0,,10.0,,-1.0,2848.4233,4999.2515,2,-214.74648,244.06,388468,50,2430.3756179614597,2210.5889,-2.5363815e+18,2848.4233,0.01755357,759.9634,10.0,2008.2305526733398,15.488399,,125124130.0,0.4189424
[-0.131  0.702 -1.749 -1.686],4699.595,299.81482,50.0,40,0.017701814,401048280000000.0,1.0,1.0,3950,2563.5127,2530.9692,-40872480000000.0,True,1343.8711,-227.26894,3838852600.0,,10.0,,-1.0,1.0,4999.41,1,-227.26894,257.26,401331,50,2563.512603404087,2263.6978,-10418373.0,1.0,50.0,12513.97,10.0,2066.0046014785767,756.0655,,8377586.5,0.4189424
[-0.071  0.689 -1.754 -1.696],4999.078,,9.087264e-06,40,9.053157e-15,inf,1.0,5502206.5,4000,2548.8564,98.41541,-inf,True,1595.5259,-235.54942,309164700.0,,10.0,,-1.0,5502206.5,4999.078,2,-232.84604,255.84,414123,50,2548.8565249724447,2548.8564,-inf,5502206.5,9.087264e-06,703.53796,10.0,2120.3141639232635,14.683406,,309164700.0,0.4189424
[-0.071  0.689 -1.754 -1.696],4759.2886,239.81015,50.0,41,0.069219604,42653215000000.0,1.0,1.0,4050,3117.9075,548.76166,-13328124000000.0,True,1536.0509,-230.93146,1698688400.0,,10.0,,-1.0,1.0,4999.0986,1,-230.93146,312.74,429760,50,3117.9077466994145,2878.0974,-14121340.0,1.0,50.0,3912.3018,10.0,2184.7446875572205,108.60404,,12080801.0,0.4189424
[-0.114  0.655 -1.768 -1.72 ],4768.895,229.83435,0.062550694,41,3.7479936e-07,5.6118247e+20,1.0,799.3516,4100,2399.5068,1.2753924,-4.8330988e+16,True,1084.7797,-213.2616,2085768.6,,10.0,,-1.0,799.3516,4998.7295,2,-212.35321,240.98,441809,50,2399.5066422010796,2169.672,-4.8330988e+16,799.3516,0.062550694,6.4970074,10.0,2244.981420278549,0.51835054,,2085768.6,0.4189424
[-0.114  0.655 -1.768 -1.72 ],4399.003,529.84985,50.0,42,0.09540643,1.3429789e+29,1.0,1.0,4150,2683.3613,561565.9,-7.269101e+20,True,978.5552,-214.75139,2012991500000.0,,10.0,,-1.0,1.0,4928.853,1,-214.75139,269.4,455279,50,2683.3612184090407,2153.5112,-10141589.0,1.0,50.0,2448268.8,10.0,2310.7372353076935,232311.38,,8157998.0,0.4189424
[-0.068  0.749 -1.798 -1.661],4799.0225,199.85626,1.3462819e-09,42,6.6542485e-16,inf,1.0,37139325000.0,4200,2569.179,5.6114287,-inf,True,1593.8297,-240.31094,3818335.0,,10.0,,-1.0,37139325000.0,4998.879,2,-234.04536,257.86,468172,50,2569.1788113886396,2369.3225,-inf,37139325000.0,1.3462819e-09,33.32429,10.0,2358.87575674057,1.1413854,,3818335.0,0.4189424
[-0.068  0.749 -1.798 -1.661],4789.5684,209.79474,50.0,43,0.03297057,6.5343916e+18,1.0,1.0,4250,2709.3838,2131.9573,-5216595300000000.0,True,1574.1521,-223.10854,9562886000.0,,10.0,,-1.0,1.0,4999.3633,1,-223.10854,271.9,481767,50,2709.383880757779,2499.589,-11859467.0,1.0,50.0,12361.95,10.0,2423.215919971466,654.0184,,9818716.0,0.4189424
[-0.01   0.741 -1.814 -1.678],4789.4365,209.83669,0.9467812,43,0.0006069255,2.0020882e+17,1.0,52.810513,4300,2336.2039,11.423059,-913081900000000.0,True,1612.4977,-225.1193,17903382.0,,10.0,,-1.0,52.810513,4999.2734,2,-224.37212,234.58,493496,50,2336.203699204799,2126.367,-1214595700000000.0,52.810513,0.9467812,81.83531,10.0,2476.560285806656,2.1659112,,19817630.0,0.4189424
[-0.01   0.758 -1.814 -1.665],4988.936,9.980254,50.0,44,0.093489744,146291260000.0,1.0,1.0,4350,2076.6462,15.530524,-780487100000.0,True,1705.3296,-228.36195,90586936.0,,10.0,,-1.0,1.0,4998.9165,1,-228.36195,208.62,503927,50,2076.646131852432,2066.6658,-9260987.0,1.0,50.0,95.91929,10.0,2525.8899619579315,5.814311,,7220607.5,0.4189424
[-0.055  0.729 -1.829 -1.695],4769.0796,229.83633,0.0015101518,44,6.7292447e-09,2.060383e+33,1.0,33109.254,4400,2875.7798,17.047087,-9.2614725e+22,True,1541.7517,-243.68117,16151605.0,,10.0,,-1.0,33109.254,4998.916,2,-243.86731,288.5,518352,50,2875.7795545677177,2645.943,-9.2614725e+22,33109.254,0.0015101518,119.202385,10.0,2587.931603908539,4.188528,,16151605.0,0.4189424
[-0.055  0.729 -1.829 -1.695],4789.305,209.83572,50.0,45,0.23492561,1.0551997e+19,1.0,1.0,4450,2931.5103,13169.145,-6628509500000000.0,True,1754.2328,-227.54353,51539360000.0,,10.0,,-1.0,1.0,4999.141,1,-227.54353,294.02,533053,50,2931.510160065998,2721.6743,-13711656.0,1.0,50.0,88731.62,10.0,2659.1536812782288,2489.9941,,11671084.0,0.4189424
[-0.11   0.728 -1.857 -1.702],4989.3228,9.980424,0.013143342,45,1.1801506e-07,1.13278495e+26,1.0,3804.2075,4500,2748.675,20.909203,-2.1719361e+19,True,1451.276,-229.72617,51559350.0,,9.999999,,-1.0,3804.2075,4999.303,2,-227.27666,275.78,546842,50,2748.6748452717397,2738.6943,-2.1719361e+19,3804.2075,0.013143342,123.0576,9.999999,2725.4635174274445,6.1610484,,51559350.0,0.4189424
[-0.11   0.728 -1.857 -1.702],4999.225,,50.0,46,0.35144034,2.8671964e+22,1.0,1.0,4550,2742.87,307300.3,-3.4553307e+17,True,1288.1835,-212.66891,883138500000.0,,10.0,,-1.0,1.0,4999.225,1,-212.66891,275.26,560605,50,2742.8697671597656,2742.87,-11223390.0,1.0,50.0,2053642.8,10.0,2786.208181142807,64503.895,,9182752.0,0.4189424
[-0.067  0.65  -1.885 -1.785],4999.1855,,1.0592414e-05,46,6.763672e-11,inf,1.0,4720359.5,4600,3394.6062,178.567,-inf,True,1455.3643,-236.34993,227442130.0,,10.0,,-1.0,4720359.5,4999.1855,2,-228.02457,340.36,577623,50,3394.60617710499,3394.6062,-inf,4720359.5,1.0592414e-05,1256.3756,10.0,2871.1466596126556,30.710949,,227442130.0,0.4189424
[-0.067  0.65  -1.885 -1.785],4389.8784,609.5277,50.0,47,0.22844246,2.3571922e+22,1.0,1.0,4650,3815.5088,3569.4353,-3.1332048e+17,True,1210.5139,-225.80002,26388533000.0,,10.0,,-1.0,1.0,4999.4062,1,-225.80002,382.32,596739,50,3815.508675028778,3205.981,-18064248.0,1.0,50.0,18298.236,10.0,3000.7699620723724,2091.5537,,16023451.0,0.4189424
[-0.008  0.655 -1.896 -1.803],4749.581,249.81421,0.10301272,47,0.00014330212,4.6455772e+23,1.0,485.37695,4700,3597.1997,8.43602,-1.3909427e+18,True,1823.1859,-272.30765,43484900.0,,10.0,,-1.0,485.37695,4999.3955,2,-271.85565,360.24,614751,50,3597.1996495863477,3347.3857,-1.3909427e+18,485.37695,0.10301272,57.021393,10.0,3090.0284547805786,1.8495487,,43484900.0,0.4189424
[-0.008  0.655 -1.896 -1.803],4999.181,,50.0,48,0.07083948,1.1219435e+16,1.0,1.0,4750,3353.564,39.41416,-216141510000000.0,True,1888.6138,-237.67465,304494460.0,,10.0,,-1.0,1.0,4999.181,1,-237.67465,336.0,631551,50,3353.564147703399,3353.564,-16853862.0,1.0,50.0,244.81143,10.0,3174.579432249069,15.668454,,14813254.0,0.4189424
[-0.06   0.632 -1.905 -1.827],4969.164,29.946203,0.00011879914,48,2.179752e-11,inf,1.0,420878.47,4800,3446.8716,31.381824,-inf,True,1399.0912,-245.92604,127384376.0,,10.0,,-1.0,420878.47,4999.1104,2,-243.37825,345.46,648824,50,3446.871562858383,3416.9255,-inf,420878.47,0.00011879914,220.77084,10.0,3254.1901564598083,7.6564703,,127384376.0,0.4189424
[-0.06   0.632 -1.905 -1.827],4969.187,29.955658,50.0,49,0.10648879,5.258955e+29,1.0,1.0,4850,3843.809,35572.67,-1.4797732e+21,True,1328.7522,-250.75735,57331007000.0,,10.0,,-1.0,1.0,4999.1426,1,-250.75735,385.16,668082,50,3843.8089346995234,3813.8535,-18581030.0,1.0,50.0,254868.14,10.0,3360.3775577545166,7083.4756,,16540448.0,0.4189424
[ 1.705e-03  6.378e-01 -1.903e+00 -1.831e+00],4739.466,259.73434,0.040849816,49,0.0005931919,9.444984e+26,1.0,1223.9957,4900,3900.651,3.9251082,-6.271278e+19,True,1518.4067,-238.27028,14507727.0,,10.0,,-1.0,1223.9957,4999.2,2,-237.20145,390.62,687613,50,3900.651179859573,3640.9165,-6.271278e+19,1223.9957,0.040849816,28.133038,10.0,3485.613185405731,0.72139573,,14507727.0,0.4189424
[ 1.705e-03  6.378e-01 -1.903e+00 -1.831e+00],4999.474,,50.0,50,1.0310194,8.5176185e+35,1.0,1.0,4950,3586.397,35505.66,-1.8834849e+24,True,1844.7589,-234.4118,161158770000.0,,10.0,,-1.0,1.0,4999.474,1,-234.4118,359.22,705574,50,3586.396941890925,3586.397,-18306228.0,1.0,50.0,251856.55,10.0,3582.2658517360687,6596.6157,,16265378.0,0.4189424
[-0.098  0.591 -1.961 -1.832],4999.2305,,1.9811063e-15,50,1.256237e-19,inf,1.0,2.5238424e+16,5000,2776.2407,37.59943,-inf,True,1025.2137,-244.9551,11442815.0,,10.0,,-1.0,2.5238424e+16,4999.2305,2,-240.74814,278.62,719505,50,2776.2408106469175,2776.2407,-inf,2.5238424e+16,1.9811063e-15,268.15985,10.0,3653.972282409668,5.8470364,,11442815.0,0.4189424
[-0.098  0.591 -1.961 -1.832],4989.3203,9.980062,50.0,51,0.044653364,1.2873985e+18,1.0,1.0,5050,2807.4006,1012.55347,-2315421000000000.0,True,1229.1002,-241.90662,3314710500.0,,10.0,,-1.0,1.0,4999.3003,1,-241.90662,281.68,733589,50,2807.4007904113255,2797.4207,-11432886.0,1.0,50.0,6078.383,10.0,3731.566756248474,484.62225,,9392187.0,0.4189424
[-0.037  0.602 -1.96  -1.827],4769.7163,229.77411,2.0935806e-09,51,1.5979824e-16,inf,1.0,23882529000.0,5100,4338.884,488.6115,-inf,True,1161.2941,-253.08977,407471870.0,,10.0,,-1.0,23882529000.0,4999.49,2,-241.21896,434.36,755307,50,4338.8839380390755,4109.11,-inf,23882529000.0,2.0935806e-09,3490.255,10.0,3875.9013080596924,69.980965,,407471870.0,0.4189424
[-0.037  0.602 -1.96  -1.827],4679.7466,319.72223,50.0,52,0.1840242,2.6282357e+22,1.0,1.0,5150,4103.0933,8164.326,-3.308524e+17,True,1267.0217,-240.01567,36507360000.0,,10.0,,-1.0,1.0,4999.4688,1,-240.01567,410.9,775852,50,4103.093415395809,3783.3713,-20481568.0,1.0,50.0,57050.418,10.0,4002.6553666591644,1492.1577,,18440716.0,0.4189424
[-0.085  0.636 -1.968 -1.808],4969.5166,29.95753,0.021906545,52,1.3480827e-07,1.3202952e+27,1.0,2282.4229,5200,3462.2947,4.4106994,-7.415468e+19,True,1334.4971,-236.69666,30866158.0,,10.0,,-1.0,2282.4229,4999.474,2,-237.73456,347.02,793203,50,3462.295083166397,3432.338,-7.415468e+19,2282.4229,0.021906545,25.347141,10.0,4102.906138420105,1.5604068,,30866158.0,0.4189424
[-0.085  0.636 -1.968 -1.808],4999.411,,50.0,53,0.018611452,2.599613e+26,1.0,1.0,5250,3399.346,32169050.0,-3.2903912e+19,True,1399.4028,-234.44568,84379740000000.0,,10.0,,-1.0,1.0,4999.411,1,-234.44568,340.8,810243,50,3399.3456775640634,3399.346,-15554675.0,1.0,50.0,229644880.0,10.0,4197.982301235199,4981326.5,,13513879.0,0.4189424
[-0.148  0.581 -2.012 -1.727],3839.8008,879.4525,0.00064434396,53,3.408365e-11,8.8190384e+33,1.0,77598.305,5300,2243.1733,1.0557486,-1.7077e+23,True,867.8531,-209.29434,1243552.4,,10.0,,-1.0,77598.305,4719.2534,2,-205.88612,225.36,821511,50,2243.1734800286954,1363.721,-1.7077e+23,77598.305,0.00064434396,5.9137654,10.0,4256.9196701049805,0.25229985,,1243552.4,0.4189424
[-0.148  0.581 -2.012 -1.727],4009.1387,989.65125,50.0,54,0.10283206,30651027000.0,1.0,1.0,5350,2247.1794,506.4109,-357813900000.0,True,861.39905,-199.12607,617827260.0,,10.0,,-1.0,1.0,4998.79,1,-199.12607,225.74,832798,50,2247.179523140656,1257.5283,-7832100.5,1.0,50.0,2970.1292,10.0,4308.37813949585,215.20012,,5791823.5,0.4189424
[-0.093  0.608 -2.012 -1.718],4059.607,939.6782,0.00041707445,54,2.2448992e-11,3.6562673e+34,1.0,119882.67,5400,2953.9768,11.474891,-3.9020167e+23,True,965.8524,-210.93372,8511768.0,,10.0,,-1.0,119882.67,4999.285,2,-207.85756,296.4,847618,50,2953.9773196657175,2014.2992,-3.9020167e+23,119882.67,0.00041707445,67.526794,10.0,4390.682296514511,2.6198776,,8511768.0,0.4189424
[-0.093  0.608 -2.012 -1.718],3509.4338,1489.6804,50.0,55,0.022832472,2.0276285e+16,1.0,1.0,5450,3330.1128,10599.607,-290580240000000.0,True,976.9243,-228.391,21009840000.0,,10.0,,-1.0,1.0,4999.1143,1,-228.391,333.98,864317,50,3330.112883712098,1840.4325,-14084586.0,1.0,50.0,73851.266,10.0,4482.716096162796,2751.1326,,12044032.0,0.4189424
[-0.036  0.623 -2.012 -1.695],4769.537,229.79366,9.157582e-08,55,6.4891165e-12,inf,1.0,545995650.0,5500,4158.39,488.09506,-inf,True,1310.5676,-239.99265,571467900.0,,10.0,,-1.0,545995650.0,4999.3306,2,-237.62106,416.4,885137,50,4158.3900968392345,3928.597,-inf,545995650.0,9.157582e-08,3486.4758,10.0,4587.163573980331,69.81078,,571467900.0,0.4189424
[-0.036  0.623 -2.012 -1.695],4719.5303,279.8104,50.0,56,0.085461766,3.225141e+33,1.0,1.0,5550,4198.7363,1533868.6,-1.158922e+23,True,1300.7627,-240.46915,8502672000000.0,,10.0,,-1.0,1.0,4999.341,1,-240.46915,420.42,906158,50,4198.736804334668,3918.9263,-21362122.0,1.0,50.0,7968618.5,10.0,4685.901809930801,388604.28,,19321374.0,0.4189424
[ 0.022  0.645 -2.016 -1.691],4989.11,9.981964,2.0414326,56,0.00081287825,5626399300000.0,1.0,24.492603,5600,3462.975,2.978353,-4840083000000.0,True,1723.5504,-229.94794,11043393.0,,10.0,,-1.0,24.492603,4999.092,2,-229.76033,347.0,923508,50,3462.9750737442373,3452.9932,-4913683000000.0,24.492603,2.0414326,17.420553,10.0,4742.110525369644,1.0485293,,9732196.0,0.4189424
[ 0.023  0.638 -2.016 -1.693],4999.3047,,50.0,57,0.53573537,161397210000.0,1.0,1.0,5650,3356.6016,2.2741973,-819874000000.0,True,1846.1315,-233.86116,48075736.0,,10.0,,-1.0,1.0,4999.3047,1,-233.86116,336.26,940321,50,3356.60157066887,3356.6016,-16715684.0,1.0,50.0,14.81105,10.0,4789.038857698441,2.9727936,,14674975.0,0.4189424
[-0.038  0.644 -2.027 -1.692],4979.3965,19.9723,1.5784629e-08,57,3.1042348e-14,inf,1.0,3167638500.0,5700,4369.899,7.9301786,-inf,True,1157.4956,-245.45691,53060960.0,,10.0,,-1.0,3167638500.0,4999.3687,2,-243.53618,437.5,962196,50,4369.8987357165715,4349.927,-inf,3167638500.0,1.5784629e-08,54.624813,10.0,4876.239471435547,2.382245,,53060960.0,0.4189424
[-0.038  0.644 -2.027 -1.692],4759.6177,239.80922,50.0,58,0.24026565,7.8718727e+27,1.0,1.0,5750,4337.165,91326.45,-1.810647e+20,True,1369.1558,-246.34694,517495130000.0,,10.0,,-1.0,1.0,4999.427,1,-246.34694,434.1,983901,50,4337.16483605374,4097.356,-22726408.0,1.0,50.0,477211.03,10.0,4956.010241270065,27396.848,,20685588.0,0.4189424
[ 0.022  0.647 -2.039 -1.703],4989.3384,9.981923,0.31518003,58,0.01606171,3.8092293e+21,1.0,158.6395,5800,3377.4326,3.5867481,-1.2594905e+17,True,1803.0717,-233.74438,19249648.0,,10.0,,-1.0,158.6395,4999.3203,2,-232.3689,338.4,1000821,50,3377.4323297797855,3367.4502,-1.2594905e+17,158.6395,0.31518003,25.613857,10.0,5010.97527718544,0.8835382,,19249648.0,0.4189424
[ 0.022  0.647 -2.039 -1.703],4999.202,,50.0,59,0.07908987,172705890.0,1.0,1.0,5850,3582.3857,496.48132,-30231282000.0,True,1813.6398,-244.64923,3414333400.0,,10.0,,-1.0,1.0,4999.202,1,-244.64923,358.8,1018761,50,3582.3854525832744,3582.3857,-18163402.0,1.0,50.0,2269.1777,10.0,5075.340624094009,143.3703,,16122774.0,0.4189424
[ 0.01   0.57  -2.137 -1.7  ],4999.373,,0.30217198,59,4.4279855e-09,1.2317236e+18,1.0,165.46869,5900,3915.497,56.674984,-2264863800000000.0,True,1751.224,-248.38057,74489736.0,,10.0,,-1.0,165.46869,4999.373,2,-238.72575,391.96,1038359,50,3915.497339076691,3915.497,-3945817000000000.0,165.46869,0.30217198,363.15744,10.0,5123.211809635162,12.38834,,78188170.0,0.4189424
[ 0.007  0.579 -2.131 -1.716],4779.644,219.81409,50.0,60,0.07178396,2.0737187e+19,1.0,1.0,5950,4517.043,18.689976,-9293410000000000.0,True,1203.2478,-242.63062,238038990.0,,10.0,,-1.0,1.0,4999.458,1,-242.63062,451.98,1060958,50,4517.042601327137,4297.2285,-23892326.0,1.0,50.0,95.19317,10.0,5208.39256644249,9.988504,,21851480.0,0.4189424
[-0.053  0.591 -2.139 -1.705],4979.4976,19.963928,1.3781735e-06,60,2.7402866e-11,inf,1.0,36279904.0,6000,3995.3994,12.074688,-inf,True,1323.3566,-239.82817,104074170.0,,10.0,,-1.0,36279904.0,4999.4614,2,-239.63446,400.18,1080967,50,3995.3997009058226,3975.436,-inf,36279904.0,1.3781735e-06,59.528564,10.0,5257.271475076675,4.9193554,,104074170.0,0.4189424
[-0.053  0.591 -2.139 -1.705],4989.578,9.983471,50.0,61,0.13117546,9.917735e+21,1.0,1.0,6050,4074.3484,7250.0156,-2.0324718e+17,True,1172.6643,-250.90942,32332590000.0,,10.0,,-1.0,1.0,4999.5615,1,-250.90942,408.16,1101375,50,4074.348606253618,4064.3652,-20016384.0,1.0,50.0,41511.594,10.0,5311.884526491165,2513.6091,,17975458.0,0.4189424
[-0.004  0.61  -2.129 -1.673],4999.425,,9.813258e-07,61,7.837943e-05,inf,1.0,50951476.0,6100,4189.245,1.0832145,-inf,True,1585.7272,-256.93292,11188007.0,,10.0,,-1.0,50951476.0,4999.425,2,-255.28017,419.26,1122338,50,4189.245485156262,4189.245,-inf,50951476.0,9.813258e-07,5.617182,10.0,5386.041578054428,0.5078097,,11188007.0,0.4189424
[-0.004  0.61  -2.129 -1.673],4459.871,539.6907,50.0,62,0.026831893,179964670000000.0,1.0,1.0,6150,4476.69,36.593937,-27378982000000.0,True,1050.8303,-230.87216,343378660.0,,10.0,,-1.0,1.0,4999.5615,1,-230.87216,448.08,1144742,50,4476.690086922033,3936.9993,-23185928.0,1.0,50.0,202.498,10.0,5462.1485340595245,14.950591,,21144998.0,0.4189424
[-0.051  0.645 -2.129 -1.652],4739.4307,259.85474,0.0016914381,62,6.2882535e-09,1.55279e+33,1.0,29560.643,6200,3672.1338,8.175765,-8.041305e+22,True,1422.6267,-227.64001,37618828.0,,10.0,,-1.0,29560.643,4999.285,2,-227.49336,367.98,1163141,50,3672.1335659347915,3412.279,-8.041305e+22,29560.643,0.0016914381,55.11881,10.0,5513.721407651901,2.228269,,37618828.0,0.4189424
[-0.051  0.645 -2.129 -1.652],4749.5874,249.80605,50.0,63,0.07686971,7.752507e+25,1.0,1.0,6250,4174.295,143597.6,-1.7968429e+19,True,1180.9183,-234.42259,570505000000.0,,10.0,,-1.0,1.0,4999.3936,1,-234.42259,417.98,1184040,50,4174.294853734733,3924.4888,-20860094.0,1.0,50.0,1027042.25,10.0,5571.48347568512,22966.69,,18819304.0,0.4189424
[-0.102  0.739 -2.169 -1.601],4809.5796,189.81424,4.6203826e-05,63,1.5931894e-12,inf,1.0,1082161.5,6300,3609.365,2.2685995,-inf,True,1237.8367,-228.83649,3646313.5,,10.0,,-1.0,1082161.5,4999.394,2,-222.38716,361.74,1202127,50,3609.3648441716095,3419.5503,-inf,1082161.5,4.6203826e-05,16.210262,10.0,5625.031306266785,0.334622,,3646313.5,0.4189424
[-0.102  0.739 -2.169 -1.601],4989.242,9.979694,50.0,64,0.05177352,2.3077138e+16,1.0,1.0,6350,3575.2805,1597.9467,-309998600000000.0,True,1305.6912,-219.3573,6848779300.0,,10.0,,-1.0,1.0,4999.2217,1,-219.3573,358.36,1220045,50,3575.2809847536487,3565.3015,-16528107.0,1.0,50.0,7839.291,10.0,5675.5524315834045,632.1291,,14487463.0,0.4189424
