DivergenceHarmonic,MinTargetPdf,Bound,OptimizationReturnMean,EmpiricalD2Arithmetic,OptimizationReturnMax,EpThisIter,Inner Iteration,ReturnMeanIW,ReturnStepMax,MeanD2-0,EpLenMean,WReturnMean,Penalization,VarianceInitializer,InitialReturnMean,EmpiricalD2Harmonic,ESSRenyiHarmonic,Weights,Iteration,ReturnStepMaxmin,StdWReturnMean,TimestepsSoFar,ESSRenyiArithmetic,MinIW,InitialReturnMax,MeanIW,InitialReturnMin,MeanEntropy,StdIW,Epsilon,MaxIW,EpisodesSoFar,OptimizationReturnMin,LearnableVariance,InitialBound,EpRewMean,TimeElapsed,InitialReturnStd,MinBehavPdf
6.6690974e+22,-234.46227,-5.2705162e+17,0.53333986,1.0,0.8510742,50,1,57372030000.0,10.0,1.0,500.0,24992516.0,True,-1.0,4999.2515,1.0,50.0,[ 0.097  0.447 -2.904 -2.354],250,10.0,,10342985,50.0,1.025215,4999.5693,2295.9783,4998.7183,0.4189424,13013.2,1e-07,93211.555,24950,,,-27033452.0,4999.25164905195,7123.479201793671,0.21078941,-234.46227
inf,-257.5053,-inf,4424.686,436540600000000.0,4529.8853,50,2,14385367000.0,10.0,436540600000000.0,489.54,14385367000.0,True,-1.0,4894.393,436540580000000.0,1.1453689e-13,[ 0.021  0.375 -2.91  -2.422],250,10.0,,10367462,1.1453688e-13,4.9050307e-34,4999.5923,575.5336,469.70688,0.4189424,4027.6614,1e-07,28769.164,25000,,,-inf,4894.3930254423785,7137.77249455452,640.0819,-244.54779
147721240000000.0,-258.64047,-24824582000000.0,1842.5585,1.0,1880.4255,50,1,18587126000.0,10.0,1.0,496.26,24688668.0,True,-1.0,4961.792,1.0,50.0,[ 0.021  0.375 -2.91  -2.422],251,10.0,,10392275,50.0,0.16158509,4999.659,1538.713,3119.2336,0.4189424,9155.815,1e-07,65090.023,25050,,,-26729678.0,4961.791956321269,7153.06395316124,263.22266,-258.64047
758709400000.0,-238.38954,-1777848700000.0,0.44569337,38.282204,0.7685547,50,2,124926904.0,10.0,38.282204,500.0,79253070.0,True,-1.0,4999.2866,38.282204,1.3060899,[ 0.064  0.412 -2.912 -2.395],251,10.0,,10417275,1.3060899,0.00030426995,4999.6094,4.998087,4998.841,0.4189424,21.53023,1e-07,138.04106,25100,,,-2494244000000.0,4999.286533115459,7166.201023101807,0.19123763,-237.93628
4.6964332e+30,-236.47992,-4.4229818e+21,0.8426465,1.0,1.2607422,50,1,33948378000000.0,10.0,1.0,500.0,24992178.0,True,-1.0,4999.2173,1.0,50.0,[ 0.071  0.368 -2.913 -2.423],252,10.0,,10442275,50.0,0.14770523,4999.6357,1358772.5,4998.375,0.4189424,9500785.0,1e-07,67864260.0,25150,,,-27033164.0,4999.217698525532,7180.270103216171,0.26954052,-236.47992
inf,-260.01376,-inf,0.74939454,1414474.8,1.125,50,2,3955225.5,10.0,1414474.8,500.0,3955225.5,True,-1.0,4999.2065,1414474.8,3.534881e-05,[ 0.106  0.488 -2.913 -2.434],252,10.0,,10467275,3.534881e-05,1.6058531e-16,4999.582,0.15824613,4998.457,0.4189424,0.6555562,1e-07,4.273587,25200,,,-inf,4999.206439319417,7195.01256942749,0.25917122,-257.84744
2.5532534e+22,-243.22256,-3.2612044e+17,1.0675879,1.0,1.5600586,50,1,108833850000.0,10.0,1.0,500.0,24991424.0,True,-1.0,4999.142,1.0,50.0,[ 0.106  0.488 -2.913 -2.434],253,10.0,,10492275,50.0,0.109798715,4999.635,4354.495,4998.0747,0.4189424,24940.17,1e-07,174663.69,25250,,,-27032412.0,4999.142260628731,7209.326573371887,0.30652627,-243.22256
inf,-251.42807,-inf,3890.4226,644746.3,4619.815,50,2,128296060.0,10.0,644746.3,427.44,128296060.0,True,-1.0,4270.1504,644746.3,7.7549885e-05,[ 0.225  0.481 -2.909 -2.47 ],253,10.0,,10513647,7.7549885e-05,4.476126e-12,4999.543,5.13412,379.7282,0.4189424,18.464909,1e-07,93.91775,25300,,,-inf,4270.1501827607935,7221.682944774628,1416.1985,-248.27043
1.168318e+24,-229.5789,-2.2059727e+18,3754.771,1.0,4969.6274,50,1,102103564000.0,10.0,1.0,378.94,17431576.0,True,-1.0,3784.7131,1.0,50.0,[ 0.225  0.481 -2.909 -2.47 ],254,10.0,,10532594,50.0,0.029316582,4999.5693,4986.4077,29.942034,0.4189424,16420.299,1e-07,108186.7,25350,,,-19472502.0,3784.7129770672495,7233.277832984924,1762.817,-229.5789
1.5693971e+33,-240.55896,-8.085454e+22,0.5495215,30370.803,0.9892578,50,2,3885973.5,10.0,30370.803,500.0,3885973.5,True,-1.0,4999.2354,30370.803,0.001646318,[ 0.129  0.543 -2.928 -2.425],254,10.0,,10557594,0.001646318,6.599513e-10,4999.6753,0.15549637,4998.686,0.4189424,0.5575543,1e-07,2.7746034,25400,,,-8.085454e+22,4999.235562366301,7249.459453582764,0.2275458,-236.24461
126009470000000.0,-241.27977,-22940664000000.0,4720.4062,1.0,4999.5845,50,1,30733787000.0,10.0,1.0,472.18,23514676.0,True,-1.0,4720.4062,1.0,50.0,[ 0.129  0.543 -2.928 -2.425],255,10.0,,10581203,50.0,0.3085213,4999.5845,1230.2434,,0.4189424,5098.7144,1e-07,32786.305,25450,,,-25555626.0,4720.406335935209,7263.052248954773,1110.1537,-241.27977
3.4068582e+23,-241.9606,-1.1912363e+18,0.6700098,2831.8018,1.0205078,50,2,107132480.0,10.0,2831.8018,500.0,107132480.0,True,-1.0,4999.2266,2831.8018,0.017656604,[ 0.122  0.586 -2.93  -2.308],255,10.0,,10606203,0.017656604,5.46068e-10,4999.577,4.2868714,4998.5566,0.4189424,15.698211,1e-07,81.11797,25500,,,-1.1912363e+18,4999.226662458347,7278.4548869133,0.23993427,-236.47623
1.2698597e+16,-245.58363,-229990380000000.0,0.41043946,1.0,0.75878906,50,1,1305899000.0,10.0,1.0,500.0,24992772.0,True,-1.0,4999.2773,1.0,50.0,[ 0.122  0.586 -2.93  -2.308],256,10.0,,10631203,50.0,0.08471909,4999.6255,52.256992,4998.8667,0.4189424,142.94276,1e-07,774.314,25550,,,-27033756.0,4999.277206813311,7292.766765832901,0.19322774,-245.58363
inf,-303.54657,-inf,0.22700195,inf,0.44726562,50,2,23251320.0,10.0,inf,500.0,23251320.0,True,-1.0,4999.4316,inf,,[-5.047e-04  5.873e-01 -2.938e+00 -2.282e+00],256,10.0,,10656203,,,4999.652,0.9303124,4999.2046,0.4189424,2.3749652,1e-07,10.783544,25600,,,-inf,4999.431606606621,7307.714005947113,0.12082373,-240.63771
4.8284865e+20,-242.17668,-4.4847967e+16,4899.4517,1.0,4999.6567,50,1,258506230000.0,10.0,1.0,490.02,24494516.0,True,-1.0,4899.4517,1.0,50.0,[-5.047e-04  5.873e-01 -2.938e+00 -2.282e+00],257,10.0,,10680704,50.0,0.08132947,4999.6567,10342.307,,0.4189424,59813.977,1e-07,424427.3,25650,,,-26535526.0,4899.451598415135,7320.815379142761,699.92163,-242.17668
65858018000000.0,-242.64073,-16563510000000.0,4899.3906,36.94668,4999.6543,50,2,522316600.0,10.0,36.94668,490.02,964228030.0,True,-1.0,4899.3906,36.94668,1.3533016,[ 0.05   0.555 -2.935 -2.299],257,10.0,,10705205,1.3533016,0.001668376,4999.6543,20.916218,,0.4189424,134.69284,1e-07,962.8558,25700,,,-66581246000000.0,4899.390963916745,7333.209782361984,699.91296,-241.3806
5.304587e+26,-258.343,-4.7006123e+19,4899.421,1.0,4999.6216,50,1,29723310000.0,10.0,1.0,490.02,24494208.0,True,-1.0,4899.421,1.0,50.0,[ 0.051  0.585 -2.934 -2.277],258,10.0,,10729706,50.0,0.21315284,4999.6216,1189.3589,,0.4189424,5491.8496,1e-07,34375.48,25750,,,-26535188.0,4899.420831535474,7348.933593034744,699.9173,-258.343
inf,-256.1164,-inf,4208.7266,7.692571e+26,4999.6323,50,2,7360019500.0,10.0,7.692571e+26,421.46,7360019500.0,True,-1.0,4208.7266,7.692571e+26,6.4997775e-26,[-0.061  0.639 -2.947 -2.265],258,10.0,,10750779,6.4997775e-26,3.4473447e-26,4999.6323,294.51413,,0.4189424,2059.548,1e-07,14711.349,25800,,,-inf,4208.726323589549,7361.592252254486,1024.7118,-239.37155
6.5985855e+31,-237.91447,-1.6579015e+22,1842.6392,1.0,2719.9072,50,1,373548300000.0,10.0,1.0,412.92,17858244.0,True,-1.0,4122.381,1.0,50.0,[-0.061  0.639 -2.947 -2.265],259,10.0,,10771425,50.0,0.09615764,4999.6484,42452.98,2279.7412,0.4189424,157637.78,1e-07,1063661.5,25850,,,-19899236.0,4122.380395898754,7373.061333179474,929.6371,-237.91447
1.6104862e+35,-246.4479,-8.190557e+23,0.45914063,45478.46,0.70751953,50,2,2129288.5,10.0,45478.46,500.0,2129288.5,True,-1.0,4999.4097,45478.46,0.0010994215,[ 1.846e-03  6.416e-01 -2.951e+00 -2.267e+00],259,10.0,,10796425,0.0010994215,3.7810676e-06,4999.6577,0.08518822,4998.95,0.4189424,0.16000712,1e-07,0.8521667,25900,,,-8.190557e+23,4999.409280201681,7387.412872552872,0.15474708,-243.10518
3.5154117e+22,-240.40033,-3.8266733e+17,0.41888672,1.0,0.62646484,50,1,436266900.0,10.0,1.0,500.0,24994408.0,True,-1.0,4999.4404,1.0,50.0,[ 1.846e-03  6.416e-01 -2.951e+00 -2.267e+00],260,10.0,,10821425,50.0,0.14224629,4999.6484,17.455675,4999.022,0.4189424,42.1428,1e-07,292.6524,25950,,,-27035410.0,4999.440855605881,7400.221169471741,0.12453921,-240.40033
inf,-237.9198,-inf,4216.756,2525114700000.0,4999.6436,50,2,109771730.0,10.0,2525114700000.0,422.26,109771730.0,True,-1.0,4216.756,2525114700000.0,1.9801081e-11,[-0.06   0.644 -2.952 -2.262],260,10.0,,10842538,1.9801081e-11,1.7172422e-12,4999.6436,4.4130025,,0.4189424,18.315802,1e-07,109.780876,26000,,,-inf,4216.755566356297,7414.311334133148,1036.3077,-238.6735
1.7685039e+30,-229.99994,-2.714176e+21,2380.8977,1.0,3019.8213,50,1,333102380000.0,10.0,1.0,436.58,19946040.0,True,-1.0,4360.7344,1.0,50.0,[-0.06   0.644 -2.952 -2.262],261,10.0,,10864367,50.0,0.027494192,4999.658,25612.234,1979.837,0.4189424,73041.15,1e-07,382094.8,26050,,,-21987044.0,4360.734553678878,7428.015651464462,964.38214,-229.99994
inf,-248.70163,-inf,4789.881,3724935000000.0,4989.6343,50,2,5345108.5,10.0,3724935000000.0,480.08,5345108.5,True,-1.0,4799.8613,3724935000000.0,1.34230535e-11,[-7.698e-04  6.619e-01 -2.951e+00 -2.258e+00],261,10.0,,10888371,1.34230535e-11,7.5549733e-06,4999.6147,0.24598986,9.980627,0.4189424,0.56843245,1e-07,2.6729555,26100,,,-inf,4799.861254679786,7443.471839189529,977.7301,-245.14583
1.9072449e+24,-244.56361,-2.8186146e+18,0.30850586,1.0,0.53027344,50,1,733634900.0,10.0,1.0,500.0,24994216.0,True,-1.0,4999.4214,1.0,50.0,[-7.698e-04  6.619e-01 -2.951e+00 -2.258e+00],262,10.0,,10913371,50.0,0.19724849,4999.6436,29.352425,4999.1133,0.4189424,99.26125,1e-07,689.74084,26150,,,-27035216.0,4999.421822808579,7458.653999328613,0.12029861,-244.56361
inf,-243.39073,-inf,4311.9985,379536960.0,4969.7354,50,2,148307500.0,10.0,379536960.0,434.66,148307500.0,True,-1.0,4341.944,379536960.0,1.3173947e-07,[-0.053  0.643 -2.955 -2.286],262,10.0,,10935104,1.3173947e-07,1.3887475e-10,4999.6807,5.955117,29.945446,0.4189424,17.421883,1e-07,87.00033,26200,,,-inf,4341.944017234703,7471.933125495911,1036.4586,-241.23143
751661100000000.0,-236.1604,-55969116000000.0,2054.1448,1.0,2609.8186,50,1,14439529000.0,10.0,1.0,444.94,20291934.0,True,-1.0,4443.928,1.0,50.0,[-0.053  0.643 -2.955 -2.286],263,10.0,,10957351,50.0,0.05135024,4999.6025,1084.3103,2389.784,0.4189424,2591.1902,1e-07,13622.6,26250,,,-22332894.0,4443.928532680735,7485.905946016312,737.17865,-236.1604
inf,-247.68048,-inf,4635.005,841758.5,4729.811,50,2,8857198.0,10.0,841758.5,490.56,8857198.0,True,-1.0,4904.8223,841758.56,5.9399455e-05,[-0.005  0.633 -2.953 -2.326],263,10.0,,10981879,5.939946e-05,9.880473e-10,4999.629,0.36003262,269.8179,0.4189424,0.8037485,1e-07,3.7771869,26300,,,-inf,4904.822680433214,7500.371955394745,662.14355,-245.40186
17277718000000.0,-238.55333,-8497240000000.0,0.35992187,1.0,0.62109375,50,1,13632414000.0,10.0,1.0,500.0,24994108.0,True,-1.0,4999.411,1.0,50.0,[-0.005  0.633 -2.953 -2.326],264,10.0,,11006879,50.0,0.032332864,4999.672,545.4591,4999.051,0.4189424,2155.3853,1e-07,14318.905,26350,,,-27035130.0,4999.410648840338,7511.821134328842,0.16283128,-238.55333
7.936473e+26,-239.57053,-5.7497443e+19,0.4949414,3712.8623,0.73876953,50,2,221682290.0,10.0,3712.8623,500.0,221682290.0,True,-1.0,4999.4126,3712.8623,0.013466699,[ 0.018  0.584 -2.954 -2.438],264,10.0,,11031879,0.013466699,3.0651073e-08,4999.6567,8.8688,4998.918,0.4189424,36.075176,1e-07,198.64194,26400,,,-5.7497443e+19,4999.412950539165,7526.431089639664,0.16909574,-237.68265
2.0889782e+16,-261.38647,-294994300000000.0,0.5498535,1.0,0.80078125,50,1,9530093000.0,10.0,1.0,500.0,24993936.0,True,-1.0,4999.3936,1.0,50.0,[ 0.018  0.584 -2.954 -2.438],265,10.0,,11056879,50.0,0.13845591,4999.6445,381.28735,4998.8438,0.4189424,1330.0645,1e-07,6274.586,26450,,,-27034934.0,4999.393629301798,7541.7203731536865,0.15836762,-261.38647
2298478000.0,-240.25636,-97864730000.0,0.8079785,9.995119,1.0444336,50,2,19577480.0,10.0,9.995119,500.0,23480690.0,True,-1.0,4999.3306,9.995119,5.0024414,[ 0.067  0.566 -2.95  -2.472],265,10.0,,11081879,5.0024414,0.0003025108,4999.567,0.7832796,4998.5225,0.4189424,1.5290025,1e-07,8.184183,26500,,,-172321280000.0,4999.330441758249,7554.707806110382,0.1853456,-240.49467
7467795000000000.0,-242.55663,-176429100000000.0,4899.3433,1.0,4999.634,50,1,58189537000.0,10.0,1.0,490.02,24493428.0,True,-1.0,4899.3433,1.0,50.0,[ 0.071  0.598 -2.949 -2.443],266,10.0,,11106380,50.0,0.00762229,4999.634,2328.2322,,0.4189424,13815.974,1e-07,98872.555,26550,,,-26534416.0,4899.342723919908,7568.015725851059,699.9061,-242.55663
inf,-290.37546,-inf,0.89585936,1019666.0,1.3916016,50,2,3667186.8,10.0,1019666.0,500.0,3667186.8,True,-1.0,4999.12,1019666.06,4.903566e-05,[ 0.128  0.706 -2.939 -2.419],266,10.0,,11131380,4.9035665e-05,5.7980777e-15,4999.616,0.14671636,4998.2246,0.4189424,0.62784195,1e-07,3.6675727,26600,,,-inf,4999.120480110269,7582.463835954666,0.29288155,-285.17838
63303963000.0,-252.89644,-514302870000.0,0.69979495,1.0,1.0112305,50,1,810008500.0,10.0,1.0,500.0,24992544.0,True,-1.0,4999.255,1.0,50.0,[ 0.128  0.706 -2.939 -2.419],267,10.0,,11156380,50.0,0.21344577,4999.566,32.414673,4998.5547,0.4189424,90.00044,1e-07,543.8843,26650,,,-27033480.0,4999.254452959807,7598.336435317993,0.22411734,-252.89644
inf,-260.9562,-inf,0.40953124,2.56352e+24,0.68359375,50,2,280421300.0,10.0,2.56352e+24,500.0,280421300.0,True,-1.0,4999.398,2.56352e+24,1.9504431e-23,[ 0.004  0.711 -2.949 -2.404],267,10.0,,11181380,1.9504431e-23,1.2536442e-31,4999.672,11.220475,4998.9883,0.4189424,53.92658,1e-07,364.1118,26700,,,-inf,4999.397769349946,7614.44118309021,0.15648274,-246.11034
8.0736706e+24,-232.71584,-5.79921e+18,0.3219824,1.0,0.55859375,50,1,79722930000.0,10.0,1.0,500.0,24994118.0,True,-1.0,4999.412,1.0,50.0,[ 0.004  0.711 -2.949 -2.404],268,10.0,,11206380,50.0,0.22151539,4999.6484,3189.6328,4999.09,0.4189424,8044.415,1e-07,42414.387,26750,,,-27035122.0,4999.41184218286,7628.275832891464,0.13571857,-232.71584
2.4156841e+35,-246.59225,-1.00312025e+24,4899.3467,69332.06,4999.6465,50,2,3074192400.0,10.0,69332.06,490.02,3074192400.0,True,-1.0,4899.3467,69332.06,0.0007211671,[ 0.071  0.785 -2.946 -2.329],268,10.0,,11230881,0.0007211671,2.681132e-10,4999.6465,123.010254,,0.4189424,858.8621,1e-07,6135.036,26800,,,-1.00312025e+24,4899.346735914515,7643.81609082222,699.90674,-241.53209
282819170000.0,-249.4279,-1090430240000.0,4615.423,1.0,4709.911,50,1,5040902700.0,10.0,1.0,490.6,24495208.0,True,-1.0,4905.1475,1.0,50.0,[ 0.071  0.785 -2.946 -2.329],269,10.0,,11255411,50.0,0.114210926,4999.6357,202.20018,289.7247,0.4189424,704.0828,1e-07,4767.6294,26850,,,-26536202.0,4905.147351498016,7658.0490844249725,659.3461,-249.4279
inf,-243.48323,-inf,0.5956836,417129.38,0.8911133,50,2,1520035100.0,10.0,417129.38,500.0,1520035100.0,True,-1.0,4999.3574,417129.38,0.00011986689,[ 0.007  0.887 -2.917 -2.308],269,10.0,,11280411,0.00011986689,4.8934284e-10,4999.6533,60.818363,4998.762,0.4189424,410.25043,1e-07,2931.0728,26900,,,-inf,4999.357857963927,7672.392835140228,0.16689019,-241.77061
349131250000000.0,-245.54057,-38175060000000.0,0.47123048,1.0,0.6923828,50,1,40164420000.0,10.0,1.0,500.0,24993980.0,True,-1.0,4999.398,1.0,50.0,[ 0.007  0.887 -2.917 -2.308],270,10.0,,11305411,50.0,0.08376787,4999.619,1607.0374,4998.927,0.4189424,4699.338,1e-07,22414.336,26950,,,-27034960.0,4999.397967792426,7686.876252651215,0.14587082,-245.54057
1.0708235e+35,-241.64479,-6.67866e+23,4654.535,54472.04,4749.861,50,2,35824845000.0,10.0,54472.04,490.52,35824845000.0,True,-1.0,4904.3057,54472.035,0.00091790216,[ 0.041  0.986 -2.914 -2.239],270,10.0,,11329937,0.0009179021,4.5130077e-11,4999.632,1433.4563,249.77081,0.4189424,10031.734,1e-07,71655.59,27000,,,-6.67866e+23,4904.305843017474,7701.665814638138,664.93353,-238.67249
4.779679e+19,-253.49724,-1.4109895e+16,0.4769336,1.0,0.76123047,50,1,1571055100.0,10.0,1.0,500.0,24993128.0,True,-1.0,4999.313,1.0,50.0,[ 0.041  0.986 -2.914 -2.239],271,10.0,,11354937,50.0,0.5419512,4999.597,62.865322,4998.836,0.4189424,171.23886,1e-07,1041.0317,27050,,,-27034090.0,4999.312850299853,7717.480161190033,0.18807775,-253.49724
inf,-242.28947,-inf,1665.9976,1.3249225e+32,1779.9832,50,2,632966900.0,10.0,1.3249225e+32,488.78,632966900.0,True,-1.0,4885.6343,1.3249225e+32,3.7738054e-31,[-0.064  0.919 -2.921 -2.246],271,10.0,,11379376,3.7738054e-31,5.8394817e-35,4999.62,25.325994,3219.637,0.4189424,95.0646,1e-07,556.9691,27100,,,-inf,4885.63455110725,7732.248100042343,319.66455,-232.71716
6.3475782e+22,-262.48987,-5.1420984e+17,4674.2637,1.0,4989.685,50,1,63345013000.0,10.0,1.0,468.76,22913834.0,True,-1.0,4684.244,1.0,50.0,[-0.064  0.919 -2.921 -2.246],272,10.0,,11402814,50.0,0.19157109,4999.6655,2575.949,9.9804125,0.4189424,13888.056,1e-07,95944.68,27150,,,-24954850.0,4684.244357447445,7745.246340751648,985.7432,-262.48987
9.008017e+29,-243.7763,-1.9370957e+21,1804.359,13060.9375,2509.9172,50,2,60504664.0,10.0,13060.9375,430.08,60504664.0,True,-1.0,4294.1084,13060.9375,0.0038282091,[-0.118  0.932 -2.918 -2.217],272,10.0,,11424318,0.0038282091,6.5583334e-09,4999.6665,2.4208426,2489.7493,0.4189424,8.967171,1e-07,55.37846,27200,,,-1.9370957e+21,4294.108320642841,7757.950924873352,795.5582,-245.11012
1.8934778e+18,-229.30109,-2808507800000000.0,2068.65,1.0,2909.98,50,1,51027300000.0,10.0,1.0,416.52,18057864.0,True,-1.0,4158.3433,1.0,50.0,[-0.118  0.932 -2.918 -2.217],273,10.0,,11445144,50.0,0.0137971295,4999.6733,3121.1038,2089.6934,0.4189424,9560.498,1e-07,62245.96,27250,,,-20098880.0,4158.343527226275,7769.606208324432,875.24005,-229.30109
inf,-240.45697,-inf,664.81335,12029930.0,680.04736,50,2,3131950.5,10.0,12029930.0,498.54,3131950.5,True,-1.0,4984.3677,12029930.0,4.1563003e-06,[-0.06   0.95  -2.919 -2.203],273,10.0,,11470071,4.1563003e-06,7.593444e-10,4999.6016,0.12533812,4319.554,0.4189424,0.34015104,1e-07,1.6918936,27300,,,-inf,4984.367547808359,7784.545784950256,95.47922,-237.31151
1.7614636e+16,-258.38623,-270877330000000.0,1035.0112,1.0,1100.0205,50,1,5437239300.0,10.0,1.0,493.62,24397962.0,True,-1.0,4934.6035,1.0,50.0,[-0.06   0.95  -2.919 -2.203],274,10.0,,11494752,50.0,0.21754271,4999.613,218.84528,3899.5923,0.4189424,1416.4735,1e-07,10132.575,27350,,,-26438938.0,4934.603438013752,7799.051041126251,218.29222,-258.38623
1.7744835e+33,-241.16597,-8.597655e+22,4241.9316,18181.145,4989.729,50,2,435091780.0,10.0,18181.145,425.8,435091780.0,True,-1.0,4251.9136,18181.145,0.002750102,[-0.103  0.912 -2.92  -2.227],274,10.0,,11516042,0.002750102,3.8678063e-08,4999.7104,17.436853,9.98136,0.4189424,74.9047,1e-07,412.36612,27400,,,-8.597655e+22,4251.913688282217,7810.806659936905,957.6895,-239.93964
1.8237957e+17,-242.14525,-871601000000000.0,3839.55,1.0,4729.7744,50,1,15570940000.0,10.0,1.0,411.58,17875832.0,True,-1.0,4109.358,1.0,50.0,[-0.103  0.912 -2.92  -2.227],275,10.0,,11536621,50.0,0.14941898,4999.5825,1158.7614,269.80798,0.4189424,2990.9834,1e-07,16033.966,27450,,,-19916772.0,4109.35807361237,7823.873381614685,994.4896,-242.14525
inf,-266.71436,-inf,552.1454,924336.8,580.14844,50,2,3577652.8,10.0,924336.8,497.28,3577652.8,True,-1.0,4971.615,924336.9,5.4092834e-05,[-0.049  0.883 -2.923 -2.237],275,10.0,,11561485,5.4092838e-05,2.69378e-12,4999.618,0.14936347,4419.4697,0.4189424,0.36210042,1e-07,2.1384928,27500,,,-inf,4971.615096836199,7836.97753739357,116.62765,-256.38492
3.5340796e+22,-239.22845,-3.836782e+17,4833.186,1.0,4999.623,50,1,78658040000.0,10.0,1.0,483.48,23899672.0,True,-1.0,4833.186,1.0,50.0,[-0.049  0.883 -2.923 -2.237],276,10.0,,11585659,50.0,0.03780556,4999.623,3157.5193,,0.4189424,12381.559,1e-07,80648.19,27550,,,-25940654.0,4833.1858521534,7850.5794842243195,734.8366,-239.22845
inf,-265.3298,-inf,1883.7833,2963599.0,2569.883,50,2,98900460.0,10.0,2963599.0,431.9,98900460.0,True,-1.0,4313.545,2963599.0,1.6871378e-05,[-0.085  0.773 -2.907 -2.283],276,10.0,,11607254,1.6871378e-05,1.7778135e-11,4999.6445,3.9570925,2429.7615,0.4189424,21.413542,1e-07,151.2157,27600,,,-inf,4313.544750022118,7862.955389738083,863.0059,-257.51602
232421380000.0,-227.39636,-990779870000.0,3885.6013,1.0,4989.6367,50,1,6845927000.0,10.0,1.0,390.32,16215894.0,True,-1.0,3895.5818,1.0,50.0,[-0.085  0.773 -2.907 -2.283],277,10.0,,11626770,50.0,0.13943541,4999.617,416.19974,9.98056,0.4189424,1852.4365,1e-07,12417.343,27650,,,-18256862.0,3895.581623215967,7875.373109340668,1019.9699,-227.39636
4.2574633e+21,-222.73862,-1.3317301e+17,3256.6343,602.9473,4999.6914,50,2,61573396.0,10.0,602.9473,326.58,61573396.0,True,-1.0,3256.6343,602.9473,0.08292598,[-0.125  0.739 -2.909 -2.317],277,10.0,,11643099,0.08292598,2.745114e-08,4999.6914,3.137641,,0.4189424,15.552127,1e-07,98.979195,27700,,,-1.3317301e+17,3256.634587447951,7885.845048666,1155.2136,-225.03607
5.9099184e+16,-240.97298,-496165530000000.0,3044.0967,1.0,4989.61,50,1,14547821000.0,10.0,1.0,306.32,10720182.0,True,-1.0,3054.0762,1.0,50.0,[-0.125  0.739 -2.909 -2.317],278,10.0,,11658415,50.0,0.16689761,4999.59,2240.465,9.979754,0.4189424,5593.3247,1e-07,34114.74,27750,,,-12761118.0,3054.0761728213906,7895.146465539932,1180.1699,-240.97298
inf,-252.5856,-inf,2139.5073,4937149400.0,2799.8542,50,2,49851367000.0,10.0,4937149400.0,434.58,49851367000.0,True,-1.0,4339.3267,4937149400.0,1.0127302e-08,[-0.063  0.748 -2.911 -2.314],278,10.0,,11680144,1.0127302e-08,6.125733e-18,4999.674,6545.7505,2199.8196,0.4189424,45818.77,1e-07,327277.16,27800,,,-inf,4339.326804405339,7906.900267362595,757.50745,-240.20428
2.498718e+34,-233.3925,-3.2261204e+23,2291.2766,1.0,2599.977,50,1,540646970000.0,10.0,1.0,469.4,22447568.0,True,-1.0,4690.8823,1.0,50.0,[-0.063  0.748 -2.911 -2.314],279,10.0,,11703614,50.0,0.22726037,4999.583,43623.465,2399.606,0.4189424,125948.734,1e-07,634463.25,27850,,,-24488514.0,4690.882340582465,7921.5443024635315,665.727,-233.3925
inf,-240.33554,-inf,4889.6343,397602.56,4989.6304,50,2,34344464.0,10.0,397602.56,490.04,34344464.0,True,-1.0,4899.6157,397602.56,0.00012575372,[-1.599e-03  7.581e-01 -2.910e+00 -2.309e+00],279,10.0,,11728116,0.00012575372,1.0361148e-05,4999.6123,1.3908086,9.982106,0.4189424,5.1936073,1e-07,30.805828,27900,,,-inf,4899.61634617783,7937.340823173523,698.5192,-238.31287
9.555652e+16,-248.8563,-630907200000000.0,0.68544924,1.0,0.8959961,50,1,20655542000.0,10.0,1.0,500.0,24993674.0,True,-1.0,4999.367,1.0,50.0,[-1.599e-03  7.581e-01 -2.910e+00 -2.309e+00],280,10.0,,11753116,50.0,0.15887132,4999.578,826.49274,4998.682,0.4189424,2915.9128,1e-07,18567.398,27950,,,-27034622.0,4999.36752158684,7952.193752288818,0.1730692,-248.8563
3.516712e+27,-247.8891,-1.2103213e+20,0.32146484,5551.753,0.5498047,50,2,102673784.0,10.0,5551.753,500.0,102673784.0,True,-1.0,4999.4146,5551.753,0.009006164,[ 0.011  0.646 -2.878 -2.351],280,10.0,,11778116,0.009006164,2.068975e-10,4999.6426,4.107775,4999.093,0.4189424,16.732166,1e-07,109.3362,28000,,,-1.2103213e+20,4999.414210082978,7968.668471097946,0.13527887,-244.70015
55678454000000.0,-246.09366,-15229354000000.0,0.25069335,1.0,0.46875,50,1,178823580.0,10.0,1.0,500.0,24994274.0,True,-1.0,4999.4277,1.0,50.0,[ 0.011  0.646 -2.878 -2.351],281,10.0,,11803116,50.0,0.024930064,4999.6455,7.1547413,4999.177,0.4189424,9.584244,1e-07,41.83631,28050,,,-27035274.0,4999.42743865171,7982.391798019409,0.12676577,-246.09366
