InitialBound,Bound,ReturnMeanIW,VarianceInitializer,InitialReturnMax,ReturnStepMax,EpRewMean,Weights,Epsilon,StdWReturnMean,Iteration,MeanIW,InitialReturnMean,TimestepsSoFar,EmpiricalD2Arithmetic,ReturnStepMaxmin,OptimizationReturnMean,ESSRenyiArithmetic,MaxIW,Penalization,EmpiricalD2Harmonic,TimeElapsed,ESSRenyiHarmonic,InitialReturnStd,DivergenceHarmonic,MinBehavPdf,MeanD2-0,StdIW,WReturnMean,MeanEntropy,MinIW,OptimizationReturnMin,EpLenMean,OptimizationReturnMax,MinTargetPdf,EpisodesSoFar,Inner Iteration,EpThisIter,InitialReturnMin,LearnableVariance
-25535852.0,-697477000000.0,14780851000.0,-1.0,4999.6494,10.0,4699.485096955717,[ 0.038  1.37  -3.43  -2.639],1.0,,405,591.4056,4699.485,17497136,1.0,10.0,4699.485,50.0,19901.684,True,1.0,73131.4230632782,50.0,1187.3042,111889130000.0,-253.84671,1.0,2834.7214,23494850.0,0.4189424,0.1569294,,470.06,4999.6494,-253.84671,40450,1,50,,
-4.645874e+21,-4.645874e+21,5503448000.0,-1.0,4999.6484,10.0,4803.269878955767,[-0.018  1.429 -3.438 -2.545],1.0,,405,220.2171,4803.2695,17521157,8528.131,10.0,4803.2695,0.0058629494,10634.738,True,8528.131,73231.84097838402,0.0058629494,961.27295,5.181653e+30,-251.1258,8528.131,1488.3717,5503448000.0,0.4189424,1.6769158e-15,,480.42,4999.6484,-255.204,40500,2,50,,
-27035324.0,-137372450000000.0,10471064000.0,-1.0,4999.6396,10.0,4999.432651810406,[-0.018  1.429 -3.438 -2.545],1.0,,406,418.93698,4999.4326,17546157,1.0,10.0,0.21975586,50.0,17886.09,True,1.0,73340.19664549828,50.0,0.09981708,4529702000000000.0,-246.77425,1.0,2499.5159,24994326.0,0.4189424,0.08016148,,500.0,0.4267578,-246.77425,40550,1,50,4999.213,
-4873994000000000.0,-1.3743525e+17,14510320000000.0,-1.0,4999.608,10.0,4999.404400011105,[ 0.065  1.377 -3.438 -2.622],1.0,,406,580553.94,4999.4043,17571157,344.43808,10.0,0.6358496,0.14516397,13111596.0,True,344.43808,73491.77151274681,0.14516397,0.16037484,4.5336924e+21,-238.10258,344.43808,1890455.1,5480660.0,0.4189424,3545.5974,,500.0,0.83935547,-243.34258,40600,2,50,4998.7686,
-26537520.0,-1227772000000.0,10858072000.0,-1.0,4999.5938,10.0,4906.593357149011,[ 0.03   1.568 -3.442 -2.464],1.0,,407,434.41913,4906.5933,17595694,1.0,10.0,4546.7773,50.0,6907.7075,True,1.0,73644.83853363991,50.0,649.5397,355526570000.0,-245.22388,1.0,1219.783,24496560.0,0.4189424,0.07264342,,490.74,4639.778,-245.22388,40650,1,50,359.81598,
-5.7591075e+21,-5.7591075e+21,63004024.0,-1.0,4999.5435,10.0,4649.8943579154575,[ 0.091  1.659 -3.445 -2.405],1.0,,407,2.5475736,4649.8945,17618951,12192.464,10.0,4649.8945,0.0041008936,79.7094,True,12192.464,73804.56247377396,0.0041008936,1217.9757,7.963065e+30,-253.95195,12192.464,11.674954,63004024.0,0.4189424,3.8566602e-12,,465.14,4999.5435,-252.67245,40700,2,50,,
-27033408.0,-1.2232094e+16,16884578000.0,-1.0,4999.5137,10.0,4999.251249410384,[ 0.091  1.659 -3.445 -2.405],1.0,,408,675.56104,4999.251,17643951,1.0,10.0,0.7596094,50.0,15588.151,True,1.0,73968.62360095978,50.0,0.22490776,3.5923666e+19,-244.9372,1.0,2272.5269,24992512.0,0.4189424,0.4517268,,500.0,1.0219727,-244.9372,40750,1,50,4998.4917,
-inf,-inf,2324765400.0,-1.0,4999.451,10.0,4812.113610481213,[ 0.135  1.746 -3.445 -2.327],1.0,,408,93.04845,4812.1133,17668018,1057467.1,10.0,4802.1323,4.7282792e-05,4571.711,True,1057467.1,74116.61345434189,4.7282792e-05,918.11597,inf,-231.4866,1057467.1,639.8936,2324765400.0,0.4189424,1.4810331e-12,,481.34,4989.4697,-244.94086,40800,2,50,9.98148,
-26126576.0,-374927160000000.0,293962650000.0,-1.0,4999.5015,10.0,4847.9472519284145,[ 0.135  1.746 -3.445 -2.327],1.0,,409,11794.13,4847.9473,17692264,1.0,10.0,4558.075,50.0,279614.78,True,1.0,74285.61160421371,50.0,763.6084,3.3697446e+16,-239.20769,1.0,45547.594,24085690.0,0.4189424,0.08051207,,484.92,4709.6294,-239.20769,40850,1,50,289.872,
-4.5634542e+20,-4.5634542e+20,5815241.0,-1.0,4999.514,10.0,4740.105490646741,[ 0.079  1.659 -3.479 -2.388],1.0,,409,6.088648,4740.1055,17715971,10571.795,10.0,4740.1055,0.0047295657,235.13443,True,10571.795,74431.25553846359,0.0047295657,1047.7755,4.99997e+28,-235.05551,10571.795,33.996704,5815241.0,0.4189424,1.1173136e-08,,474.14,4999.514,-239.78595,40900,2,50,,
-26533956.0,-143564920000000.0,117506730000.0,-1.0,4999.5757,10.0,4899.301052452604,[ 0.079  1.659 -3.479 -2.388],1.0,,410,4701.9336,4899.3013,17740472,1.0,10.0,4899.3013,50.0,101998.66,True,1.0,74556.86318039894,50.0,699.90015,4940194000000000.0,-239.22318,1.0,17515.674,24493010.0,0.4189424,0.25574192,,490.02,4999.5757,-239.22318,40950,1,50,,
-2.864133e+22,-2.864133e+22,1210603500.0,-1.0,4999.6113,10.0,4999.346175614217,[ 0.101  1.578 -3.488 -2.479],1.0,,410,48.434063,4999.346,17765472,35287.934,10.0,0.3832324,0.001416915,2365.1228,True,35287.934,74685.33143115044,0.001416915,0.15344433,1.9693941e+32,-247.4272,35287.934,331.04932,1210603500.0,0.4189424,5.5081952e-09,,500.0,0.6484375,-252.62816,41000,2,50,4998.963,
-27034606.0,-731749800000.0,8396941300.0,-1.0,4999.5615,10.0,4999.367264289445,[ 0.101  1.578 -3.488 -2.479],1.0,,411,335.9669,4999.3667,17790472,1.0,10.0,0.29890624,50.0,6401.075,True,1.0,74822.05797934532,50.0,0.11275026,125621500000.0,-245.888,1.0,1117.4572,24993672.0,0.4189424,0.31993148,,500.0,0.49316406,-245.888,41050,1,50,4999.0684,
-5.1892002e+20,-5.1892002e+20,17609920.0,-1.0,4999.5664,10.0,4909.478964927456,[ 0.049  1.671 -3.508 -2.419],1.0,,411,0.7082781,4909.4785,17815024,10438.063,10.0,4399.8657,0.0047901603,25.676468,True,10438.063,74943.24260044098,0.0047901603,628.55225,6.464914e+28,-248.593,10438.063,3.6117904,17609920.0,0.4189424,3.6322728e-10,,491.04,4489.953,-259.461,41100,2,50,509.6134,
-26685684.0,-43785660000000.0,30252282000.0,-1.0,4999.601,10.0,4954.342057400526,[ 0.049  1.671 -3.508 -2.419],1.0,,412,1210.4852,4954.342,17839800,1.0,10.0,2204.8442,50.0,24465.299,True,1.0,75058.18568181992,50.0,314.97778,459635250000000.0,-263.68103,1.0,3897.7612,24644716.0,0.4189424,0.42438394,,495.52,2250.1033,-263.68103,41150,1,50,2749.4978,
-inf,-inf,49241732.0,-1.0,4999.5127,10.0,4767.874204026473,[ 0.046  1.777 -3.525 -2.354],1.0,,412,1.9914846,4767.8745,17863646,246763.16,10.0,4767.8745,0.00020262344,93.84326,True,246763.16,75151.17568159103,0.00020262344,956.20605,inf,-237.25987,246763.16,13.128517,49241732.0,0.4189424,1.2463055e-09,,476.92,4999.5127,-240.6218,41200,2,50,,
-25577628.0,-5.1112134e+18,1886848500000.0,-1.0,4999.504,10.0,4741.08713181418,[ 0.046  1.777 -3.525 -2.354],1.0,,413,75500.54,4741.0874,17887358,1.0,10.0,4601.201,50.0,3137744.8,True,1.0,75218.27329421043,50.0,1028.9971,6.272365e+24,-247.93336,1.0,442110.75,23536742.0,0.4189424,0.35933557,,474.24,4859.618,-247.93336,41250,1,50,139.88583,
-inf,-inf,12983459.0,-1.0,4999.472,10.0,4912.020775875677,[-0.127  1.859 -3.673 -2.294],1.0,,413,0.519531,4912.021,17911925,9.96806e+24,10.0,1922.5446,5.016021e-24,20.22331,True,9.96806e+24,75319.07688212395,5.016021e-24,391.20108,inf,-249.162,9.96806e+24,2.8581681,12983459.0,0.4189424,,,491.34,2009.9961,-268.74603,41300,2,50,2989.476,
-26035466.0,-1.2390549e+19,1978198300000.0,-1.0,4999.47,10.0,4807.458338998705,[-0.127  1.859 -3.673 -2.294],1.0,,414,79147.17,4807.4585,17935968,1.0,10.0,4687.563,50.0,3156954.5,True,1.0,75423.37021160126,50.0,939.655,3.6861774e+25,-239.44937,1.0,449358.84,23994606.0,0.4189424,0.1912965,,480.86,4879.5747,-239.44937,41350,1,50,119.8954,
-7.6302615e+19,-7.6302615e+19,12160181.0,-1.0,4999.5723,10.0,4994.298997560806,[-0.049  1.796 -3.674 -2.368],1.0,,414,0.492186,4994.299,17960944,5419.7217,10.0,245.06856,0.009225566,11.907189,True,5419.7217,75538.75544643402,0.009225566,35.010113,1.3977797e+27,-249.708,5419.7217,1.8421383,12160181.0,0.4189424,3.98173e-10,,499.52,250.3418,-251.63129,41400,2,50,4749.2305,
-26541630.0,-687604060000000.0,33945375000.0,-1.0,4999.55,10.0,4911.696374365818,[-0.049  1.796 -3.674 -2.368],1.0,,415,1358.2297,4911.697,17985507,1.0,10.0,4291.9985,50.0,56805.457,True,1.0,75659.61534070969,50.0,613.1427,1.1350151e+17,-262.53836,1.0,7961.945,24500706.0,0.4189424,0.034806862,,491.26,4379.852,-262.53836,41450,1,50,619.69775,
-44191485000000.0,-1.5082392e+21,1.2777463e+17,-1.0,4999.587,10.0,4832.7975152273775,[ 0.056  1.815 -3.664 -2.304],1.0,,415,5113266700.0,4832.7974,18009678,72.79327,10.0,3633.253,0.6868767,197783140000.0,True,72.79327,75762.107016325,0.6868767,694.8027,5.460364e+29,-241.628,72.79327,27816921000.0,137979600.0,0.4189424,514.8136,,483.42,3800.042,-245.92934,41500,2,50,1199.5449,
-27035338.0,-1.0992434e+20,125111280000.0,-1.0,4999.637,10.0,4999.4341335009885,[-0.071  1.665 -3.675 -2.458],1.0,,416,5005.5483,4999.434,18034678,1.0,10.0,0.2969043,50.0,193689.42,True,1.0,75872.80479812622,50.0,0.10157243,2.9008485e+27,-241.3026,1.0,28020.402,24994342.0,0.4189424,0.35501915,,500.0,0.5,-241.3026,41550,1,50,4999.137,
-inf,-inf,14653236.0,-1.0,4999.6533,10.0,4875.85796865616,[-0.184  1.711 -3.673 -2.429],1.0,,416,0.5862938,4875.858,18059071,1.9310541e+22,10.0,1526.3528,2.5892593e-21,20.431124,True,1.9310541e+22,75944.4024116993,2.5892593e-21,319.1561,inf,-232.07323,1.9310541e+22,2.9114218,14653236.0,0.4189424,1.630304e-36,,487.86,1650.1482,-256.91418,41600,2,50,3349.5051,
-25704794.0,-3055169000000000.0,41503584000.0,-1.0,4999.6636,10.0,4764.2649548059035,[-0.184  1.711 -3.673 -2.429],1.0,,417,1773.6475,4764.2646,18082902,1.0,10.0,4764.2646,50.0,67107.04,True,1.0,76026.69960522652,50.0,982.6281,2.2407155e+18,-241.26236,1.0,9597.955,23663778.0,0.4189424,0.16340002,,476.62,4999.6636,-241.26236,41650,1,50,,
-1848969500000000.0,-1435982500000000.0,18148846.0,-1.0,4999.6533,10.0,4999.405212844488,[-0.127  1.733 -3.673 -2.414],1.0,,417,0.72610587,4999.4053,18107902,96.86794,10.0,0.3188086,0.5161666,10.7497015,True,96.86794,76101.59862661362,0.5161666,0.12412786,4.9502814e+17,-254.63008,96.86794,1.789065,21765312.0,0.4189424,1.7254497e-05,,500.0,0.56689453,-256.95074,41700,2,50,4999.0864,
-25537388.0,-79631060000000.0,283106770000.0,-1.0,4999.574,10.0,4705.8342981449005,[-0.125  1.722 -3.673 -2.427],1.0,,418,11327.22,4705.8345,18131437,1.0,10.0,4705.8345,50.0,524369.75,True,1.0,76181.01630067825,50.0,1162.5692,1511578200000000.0,-254.83401,1.0,73316.88,23496444.0,0.4189424,0.0026359619,,470.7,4999.574,-254.83401,41750,1,50,,
-inf,-inf,6106915000000.0,-1.0,4999.5674,10.0,4885.931283655999,[-0.133  1.818 -3.674 -2.347],1.0,,418,244337.98,4885.931,18155875,205084.8,10.0,4746.054,0.0002438016,12216876.0,True,205084.81,76269.98001933098,0.00024380158,682.57916,inf,-264.09042,205084.8,1710362.4,6106915000000.0,0.4189424,7.8784397e-13,,488.76,4859.69,-262.5745,41800,2,50,139.87735,
-27034238.0,-3020266400000.0,266756640.0,-1.0,4999.581,10.0,4999.328545067764,[-0.133  1.818 -3.674 -2.347],1.0,,419,10.673592,4999.3286,18180875,1.0,10.0,0.52586913,50.0,102.06817,True,1.0,76368.96535205841,50.0,0.14898585,2189628900000.0,-239.87938,1.0,21.01914,24993286.0,0.4189424,0.24001281,,500.0,0.7783203,-239.87938,41850,1,50,4998.8027,
-1.9933164e+21,-1.9933164e+21,31509376.0,-1.0,4999.617,10.0,4956.387584042028,[-0.181  1.787 -3.674 -2.372],1.0,,419,1.2607319,4956.3877,18205665,16230.216,10.0,937.2623,0.0030806737,36.228416,True,16230.215,76474.90488123894,0.003080674,164.07079,9.538867e+29,-234.48329,16230.216,5.217125,31509376.0,0.4189424,6.5596216e-13,,495.8,980.49194,-235.40146,41900,2,50,4019.1252,
-24645808.0,-283221720000000.0,27095747000.0,-1.0,4999.5767,10.0,4602.025480869649,[-0.181  1.787 -3.674 -2.372],1.0,,420,1088.9634,4602.0254,18228690,1.0,10.0,4602.0254,50.0,51772.49,True,1.0,76581.08540916443,50.0,1194.247,1.9254328e+16,-247.75652,1.0,7242.5015,22604864.0,0.4189424,0.0060524037,,460.5,4999.5767,-247.75652,41950,1,50,,
-1.03731115e+21,-1.03731115e+21,25838890.0,-1.0,4999.621,10.0,4554.666384968893,[-0.235  1.764 -3.675 -2.395],1.0,,420,1.0723625,4554.666,18251483,17327.633,10.0,4544.6875,0.0028855645,12.525173,True,17327.633,76677.71294975281,0.0028855645,1035.3933,2.5832172e+29,-244.99011,17327.633,2.8945057,25838890.0,0.4189424,2.4255216e-09,,455.86,4989.642,-247.1428,42000,2,50,9.979137,
-23790180.0,-10185399000000.0,7324880400.0,-1.0,4999.6606,10.0,4635.6675412073355,[-0.235  1.764 -3.675 -2.395],1.0,,421,408.11707,4635.6675,18274688,1.0,10.0,1176.2343,50.0,5182.483,True,1.0,76792.2292637825,50.0,509.66006,24869115000000.0,-230.25665,1.0,1043.1794,21749166.0,0.4189424,0.23356025,,464.1,1540.2273,-230.25665,42050,1,50,3459.4333,
-9.194419e+22,-9.194419e+22,25781206.0,-1.0,4999.623,10.0,4949.641242356727,[-0.178  1.748 -3.675 -2.416],1.0,,421,1.0529641,4949.641,18299445,50943.63,10.0,979.988,0.000981477,20.687105,True,50943.63,76918.22486233711,0.000981477,181.14384,2.0295085e+33,-249.9406,50943.63,3.58611,25781206.0,0.4189424,1.0621862e-08,,495.14,1029.9697,-254.00075,42100,2,50,3969.6533,
-26094182.0,-4.5014186e+16,3962184100000.0,-1.0,4999.6025,10.0,4853.027761631911,[-0.178  1.748 -3.675 -2.416],1.0,,422,218934.02,4853.028,18323721,1.0,10.0,4853.028,50.0,10787608.0,True,1.0,77055.20004701614,50.0,708.05164,4.8637542e+20,-248.26859,1.0,1509883.4,24053214.0,0.4189424,0.02079872,,485.52,4999.6025,-248.26859,42150,1,50,,
-3.060054e+22,-3.060054e+22,31277588.0,-1.0,4999.5747,10.0,4999.401833991186,[-0.116  1.747 -3.674 -2.423],1.0,,422,1.2514056,4999.4014,18348721,11425.082,10.0,0.2709961,0.004376336,23.198881,True,11425.082,77182.14280962944,0.004376336,0.11216984,2.248108e+32,-231.84665,11425.082,3.7796886,31277588.0,0.4189424,7.535377e-05,,500.0,0.44384766,-233.49501,42200,2,50,4999.131,
-27034780.0,-2238623400000000.0,11473754000.0,-1.0,4999.6206,10.0,4999.379680620161,[-0.116  1.747 -3.674 -2.423],1.0,,423,459.04315,4999.38,18373721,1.0,10.0,0.31275392,50.0,22138.332,True,1.0,77312.26206350327,50.0,0.12775251,1.2030972e+18,-251.46342,1.0,3097.3582,24993798.0,0.4189424,0.09417125,,500.0,0.55371094,-251.46342,42250,1,50,4999.067,
-inf,-inf,73112296.0,-1.0,4999.616,10.0,4976.20544454377,[-0.175  1.728 -3.671 -2.425],1.0,,423,2.9252584,4976.2056,18398608,142159.6,10.0,1006.5988,0.00035171738,56.62429,True,142159.6,77442.20900511742,0.00035171738,144.44896,inf,-240.80882,142159.6,8.700312,73112296.0,0.4189424,1.8006922e-11,,497.74,1030.0095,-239.97343,42300,2,50,3969.6067,
-26613402.0,-642446850000000.0,256580420000.0,-1.0,4999.647,10.0,4953.6223201982875,[-0.175  1.728 -3.671 -2.425],1.0,,424,16019.1875,4953.622,18423384,1.0,10.0,1014.0787,50.0,743916.3,True,1.0,77564.22319698334,50.0,184.45688,9.900597e+16,-238.55106,1.0,104114.9,24572396.0,0.4189424,0.054505464,,495.52,1060.1033,-238.55106,42350,1,50,3939.5437,
-inf,-inf,58001760.0,-1.0,4999.584,10.0,4998.211025898411,[-0.117  1.734 -3.673 -2.447],1.0,,424,2.320523,4998.2114,18448379,677526.6,10.0,58.926414,7.379784e-05,76.105675,True,677526.6,77698.75147509575,7.379784e-05,8.418695,inf,-241.78712,677526.6,10.7658825,58001760.0,0.4189424,3.3081876e-06,,499.9,60.299316,-244.03877,42400,2,50,4939.2847,
-26535360.0,-2.0836166e+20,1317273700000.0,-1.0,4999.591,10.0,4899.439866175602,[-0.117  1.734 -3.673 -2.447],1.0,,425,52702.023,4899.44,18472880,1.0,10.0,4899.44,50.0,2554396.0,True,1.0,77831.4227540493,50.0,699.92,1.042291e+28,-232.14253,1.0,357413.97,24494400.0,0.4189424,0.026550062,,490.02,4999.591,-232.14253,42450,1,50,,
-4.0109455e+22,-4.0109455e+22,17663864.0,-1.0,4999.635,10.0,4999.482350584308,[-0.037  1.664 -3.673 -2.513],1.0,,425,0.70668626,4999.4824,18497880,14858.451,10.0,0.34807616,0.0033650883,16.413862,True,14858.451,77975.107203722,0.0033650883,0.09489678,3.8621725e+32,-240.69147,14858.451,2.5179985,17663864.0,0.4189424,1.0282501e-08,,500.0,0.5004883,-241.79787,42500,2,50,4999.1343,
-27035256.0,-1081880350000.0,5786702300.0,-1.0,4999.5947,10.0,4999.4291639635085,[-0.037  1.664 -3.673 -2.513],1.0,,426,231.52411,4999.429,18522880,1.0,10.0,0.37007812,50.0,2970.424,True,1.0,78121.2169380188,50.0,0.12116158,278004730000.0,-245.5017,1.0,583.2996,24994292.0,0.4189424,0.032308202,,500.0,0.53564453,-245.5017,42550,1,50,4999.059,
-1.560096e+18,-1.560096e+18,8928962.0,-1.0,4999.651,10.0,4899.384980321635,[-0.065  1.78  -3.665 -2.476],1.0,,426,0.37698,4899.385,18547381,2969.1697,10.0,4899.385,0.016839724,7.1442556,True,2969.1697,78266.75988674164,0.016839724,699.9121,5.8429914e+23,-232.39517,2969.1697,1.20982,8928962.0,0.4189424,1.8245332e-11,,490.02,4999.651,-237.73602,42600,2,50,,
-26034970.0,-19099617000000.0,133015670000.0,-1.0,4999.537,10.0,4799.605102307955,[-0.065  1.78  -3.665 -2.476],1.0,,427,5321.931,4799.605,18571384,1.0,10.0,4799.605,50.0,200675.03,True,1.0,78410.80695939064,50.0,978.6971,86367630000000.0,-249.53348,1.0,28335.318,23994058.0,0.4189424,0.013415966,,480.06,4999.537,-249.53348,42650,1,50,,
-3.6354888e+19,-3.6354888e+19,3596036.8,-1.0,4999.633,10.0,4999.462387598621,[-0.066  1.674 -3.665 -2.543],1.0,,427,0.14386927,4999.4624,18596384,6018.2285,10.0,0.25878906,0.008308093,4.5277424,True,6018.2285,78565.1264526844,0.008308093,0.09327363,3.1729588e+26,-253.17233,6018.2285,0.64933634,3596036.8,0.4189424,3.0856918e-11,,500.0,0.42919922,-260.21713,42700,2,50,4999.2036,
-27035388.0,-3.631413e+17,15438358000.0,-1.0,4999.665,10.0,4999.436855735722,[-0.066  1.674 -3.665 -2.543],1.0,,428,617.6869,4999.437,18621384,1.0,10.0,0.2552539,50.0,28326.596,True,1.0,78705.35496401787,50.0,0.10979017,3.1657673e+22,-242.19543,1.0,3962.6738,24994368.0,0.4189424,0.053181138,,500.0,0.48339844,-242.19543,42750,1,50,4999.1816,
-inf,-inf,367151360.0,-1.0,4999.666,10.0,4760.129185440344,[-0.176  1.62  -3.648 -2.527],1.0,,428,14.712486,4760.129,18645204,8.3588115e+22,10.0,4760.129,5.981712e-22,685.0419,True,8.3588115e+22,78810.59500265121,5.981712e-22,735.40454,inf,-238.3746,8.3588115e+22,95.80935,367151360.0,0.4189424,5.132137e-35,,476.4,4999.666,-246.93001,42800,2,50,,
-25037238.0,-7.654283e+23,1237007400000000.0,-1.0,4999.638,10.0,4736.510264055499,[-0.176  1.62  -3.648 -2.527],1.0,,429,54820812.0,4736.5103,18668906,1.0,10.0,4726.53,50.0,1178145000.0,True,1.0,78925.78493785858,50.0,749.47437,1.4065202e+35,-242.40967,1.0,189142050.0,22996242.0,0.4189424,0.664134,,474.04,4989.657,-242.40967,42850,1,50,9.980729,
-inf,-inf,12263752.0,-1.0,4999.714,10.0,4804.540045716876,[-0.149  1.588 -3.64  -2.773],1.0,,429,0.50762457,4804.54,18692941,19925916000.0,10.0,4804.54,2.509295e-09,24.099472,True,19925916000.0,79040.68710303307,2.509295e-09,723.71344,inf,-233.7287,19925916000.0,3.3728228,12263752.0,0.4189424,3.2331933e-21,,480.7,4999.714,-255.05664,42900,2,50,,
-26601180.0,-9034463000000000.0,662703830000.0,-1.0,4999.729,10.0,4952.107230187456,[-0.149  1.588 -3.64  -2.773],1.0,,430,27131.193,4952.1074,18717710,1.0,10.0,1192.4172,50.0,1251045.0,True,1.0,79147.86962389946,50.0,191.68544,1.959054e+19,-249.70638,1.0,175084.25,24560110.0,0.4189424,0.010262234,,495.38,1240.0391,-249.70638,42950,1,50,3759.69,
-inf,-inf,483308860.0,-1.0,4999.6533,10.0,4991.10589836299,[-0.1    1.584 -3.644 -2.888],1.0,,430,19.335926,4991.106,18742669,1182355.0,10.0,411.7016,4.2288484e-05,438.66684,True,1182355.0,79266.15534615517,4.2288484e-05,58.81458,inf,-245.58151,1182355.0,76.86585,483308860.0,0.4189424,1.4900351e-08,,499.18,420.24902,-252.54161,43000,2,50,4579.4043,
-26536260.0,-4344470800000.0,7331635700.0,-1.0,4999.7256,10.0,4899.519331589999,[-0.1    1.584 -3.644 -2.888],1.0,,431,293.34927,4899.5195,18767170,1.0,10.0,4899.5195,50.0,6443.0156,True,1.0,79353.08023905754,50.0,699.9314,4515577000000.0,-247.66158,1.0,990.14685,24495194.0,0.4189424,0.10765202,,490.02,4999.7256,-247.66158,43050,1,50,,
-5.7866945e+22,-5.7866945e+22,137100930.0,-1.0,4999.6904,10.0,4732.974141410543,[-0.147  1.594 -3.657 -2.773],1.0,,431,5.531202,4732.974,18790844,48022.04,10.0,4732.974,0.0010411886,260.85504,True,48022.04,79441.85108137131,0.0010411886,1001.18567,8.0385915e+32,-236.07037,48022.04,36.48503,137100930.0,0.4189424,3.885117e-11,,473.48,4999.6904,-241.10141,43100,2,50,,
-26469074.0,-1441921200000.0,2901685200.0,-1.0,4999.668,10.0,4939.717950861912,[-0.147  1.594 -3.657 -2.773],1.0,,432,129.46764,4939.718,18815552,1.0,10.0,770.09393,50.0,2329.8765,True,1.0,79532.85446596146,50.0,165.05653,497118670000.0,-243.29633,1.0,430.47574,24428056.0,0.4189424,0.037755985,,494.16,830.04395,-243.29633,43150,1,50,4169.624,
-1.2250217e+20,-1.2250217e+20,190607680.0,-1.0,4999.65,10.0,4988.117704736484,[-0.101  1.562 -3.654 -2.801],1.0,,432,7.639953,4988.1177,18840497,2111.7302,10.0,278.64304,0.023677267,327.5152,True,2111.7302,79640.11535048485,0.023677267,55.862045,3.6026358e+27,-255.60246,2111.7302,45.793587,190607680.0,0.4189424,2.4840776e-06,,498.9,290.1753,-256.78223,43200,2,50,4709.4746,
-26939352.0,-9.1049997e+18,3289254000000.0,-1.0,4999.6934,10.0,4989.310128888103,[-0.101  1.562 -3.654 -2.801],1.0,,433,162535.6,4989.31,18865447,1.0,10.0,499.83063,50.0,7989560.0,True,1.0,79741.31477665901,50.0,71.404434,1.990111e+25,-250.8268,1.0,1118275.0,24898314.0,0.4189424,0.1488319,,499.0,510.21387,-250.8268,43250,1,50,4489.4795,
-1563067200000.0,-1542517300000.0,67571500.0,-1.0,4999.671,10.0,4899.517618325635,[-0.04   1.57  -3.646 -2.808],1.0,,433,2.720922,4899.5176,18889948,8.268393,10.0,4899.5176,6.0471244,116.08626,True,8.268393,79840.65687918663,6.0471244,699.931,571146630000.0,-230.20752,8.268393,16.199669,71531270.0,0.4189424,0.00014584782,,490.02,4999.671,-230.60289,43300,2,50,,
-27035804.0,-204222730000.0,93258296.0,-1.0,4999.6406,10.0,4999.48078699671,[-0.04   1.566 -3.646 -2.81 ],1.0,,434,3.7311814,4999.481,18914948,1.0,10.0,0.5359863,50.0,20.086763,True,1.0,79921.1648747921,50.0,0.11409182,10003398000.0,-242.19818,1.0,4.6120915,24994806.0,0.4189424,0.12482899,,500.0,0.6958008,-242.19818,43350,1,50,4998.945,
-2883947600000000.0,-739906400000000.0,29152854.0,-1.0,4999.6973,10.0,4899.505893212038,[-0.089  1.577 -3.643 -2.773],1.0,,434,1.1875948,4899.506,18939449,78.61701,10.0,4899.506,0.6359947,10.584011,True,78.61701,80007.90645217896,0.6359947,699.92944,1.314226e+17,-245.79738,78.61701,1.9378858,37250896.0,0.4189424,6.423945e-05,,490.02,4999.6973,-249.2696,43400,2,50,,
-27036086.0,-5163958400000.0,206258080.0,-1.0,4999.657,10.0,4999.507769046591,[-0.088  1.556 -3.644 -2.797],1.0,,435,8.252184,4999.508,18964449,1.0,10.0,0.31046876,50.0,120.98352,True,1.0,80082.67504382133,50.0,0.09959061,6401196300000.0,-249.73277,1.0,19.643318,24995076.0,0.4189424,0.106414065,,500.0,0.45996094,-249.73277,43450,1,50,4999.1973,
-6.8901755e+22,-6.8901755e+22,55685020.0,-1.0,4999.6943,10.0,4966.551835588864,[-0.141  1.571 -3.643 -2.766],1.0,,435,2.2277975,4966.552,18989286,15820.74,10.0,1047.0883,0.0031604085,52.654152,True,15820.741,80152.28824496269,0.0031604082,169.53178,1.1396671e+33,-235.25049,15820.74,7.526177,55685020.0,0.4189424,6.8515047e-09,,496.74,1080.2307,-234.68338,43500,2,50,3919.4636,
-26009478.0,-6.271708e+18,259168810000.0,-1.0,4999.7007,10.0,4888.924445523722,[-0.141  1.571 -3.643 -2.766],1.0,,436,10445.746,4888.925,19013743,1.0,10.0,1089.3185,50.0,304270.2,True,1.0,80237.79137253761,50.0,258.55087,9.4424986e+24,-245.16086,1.0,50641.902,23968432.0,0.4189424,0.06341295,,489.14,1200.0947,-245.16086,43550,1,50,3799.606,
