InitialBound,InitialReturnMax,MinTargetPdf,ESSRenyiArithmetic,StdIW,Inner Iteration,Weights,LearnableVariance,ReturnStepMaxmin,WReturnMean,InitialReturnMean,MaxIW,VarianceInitializer,EpThisIter,OptimizationReturnMax,Iteration,InitialReturnStd,EmpiricalD2Harmonic,ESSRenyiHarmonic,TimeElapsed,ReturnStepMax,StdWReturnMean,DivergenceHarmonic,ReturnMeanIW,MinBehavPdf,OptimizationReturnMin,MeanD2-0,EpRewMean,TimestepsSoFar,Bound,EpisodesSoFar,Epsilon,MinIW,EmpiricalD2Arithmetic,EpLenMean,Penalization,MeanIW,OptimizationReturnMean,InitialReturnMin,MeanEntropy
-inf,4999.33,-251.41061,4.1080543e-06,269.257,2,[ 0.165  0.249 -3.379 -2.728],,10.0,1057968200.0,3765.116,1922.4791,-1.0,50,4559.6084,291,1494.0651,12171212.0,4.1080543e-06,7825.669304847717,10.0,,inf,1057968200.0,-242.82042,,12171212.0,3765.1161521750532,11187794,-inf,29100,1e-07,1.7305522e-12,12171212.0,377.2,True,42.336754,3325.3943,439.72174,0.4189424
-16678276.0,4999.468,-247.77309,50.0,5781.819,1,[ 0.165  0.249 -3.379 -2.728],,10.0,14637442.0,3592.35,34453.203,-1.0,50,4609.7856,292,1316.2306,1.0,50.0,7835.406270027161,10.0,,3.463156e+21,31933760000.0,-247.77309,,1.0,3592.350164140246,11205795,-1.2009863e+17,29150,1e-07,0.004793986,1.0,360.02,True,1980.4131,3202.6677,389.68207,0.4189424
-inf,4999.578,-236.10406,6.318287e-05,649.1129,2,[ 0.103  0.256 -3.388 -2.729],,10.0,2520387600.0,4821.7886,4299.9707,-1.0,50,4459.88,292,751.9125,791353.7,6.318287e-05,7847.9735770225525,10.0,,inf,2520387600.0,-231.21967,,791353.7,4821.788832248568,11229912,-inf,29200,1e-07,2.0765091e-11,791353.7,482.34,True,122.72371,4282.091,539.69806,0.4189424
-25905136.0,4999.5723,-235.87177,50.0,16933.367,1,[ 0.103  0.256 -3.388 -2.729],,10.0,23864208.0,4803.799,118736.48,-1.0,50,4539.88,293,887.5392,1.0,50.0,7860.538752555847,10.0,,9.338214e+19,75699570000.0,-235.87177,,1.0,4803.798720800223,11253939,-1.972212e+16,29250,1e-07,0.41075003,1.0,480.54,True,3029.9353,4344.1064,459.6922,0.4189424
-inf,4999.5493,-248.9612,3.7582824e-05,29.026285,2,[ 0.165  0.254 -3.385 -2.718],,10.0,201981600.0,4149.148,159.96925,-1.0,50,4549.936,293,1398.8097,1330395.0,3.7582824e-05,7872.607676029205,10.0,,inf,201981600.0,-248.17456,,1330395.0,4149.1483848573125,11274709,-inf,29300,1e-07,1.4424688e-07,1330395.0,415.4,True,8.081797,3699.535,449.61337,0.4189424
-18860330.0,4999.3086,-231.1409,50.0,76490.15,1,[ 0.165  0.254 -3.385 -2.718],,10.0,16819624.0,3902.833,535479.5,-1.0,50,3390.3564,294,1259.9662,1.0,50.0,7882.935636520386,10.0,,3.9702412e+23,325160470000.0,-231.1409,,1.0,3902.8334045020397,11294257,-1.2858277e+18,29350,1e-07,0.8906951,1.0,390.96,True,13902.196,2293.8813,1608.9523,0.4189424
-inf,4999.5903,-251.64404,0.00040629314,2.2585697,2,[ 0.106  0.234 -3.391 -2.72 ],,10.0,14575075.0,4887.116,14.751057,-1.0,50,3650.0107,294,546.5867,123063.85,0.00040629314,7896.734314918518,10.0,,inf,14575075.0,-247.35947,,123063.85,4887.116111291287,11318700,-inf,29400,1e-07,4.671195e-10,123063.85,488.86,True,0.58407134,3537.5369,1349.5796,0.4189424
-26043296.0,4999.616,-242.37614,50.0,63943.062,1,[ 0.106  0.234 -3.391 -2.72 ],,10.0,24002332.0,4820.8086,450300.16,-1.0,50,4539.791,295,873.00116,1.0,50.0,7911.147544145584,10.0,,2.1831795e+19,304326250000.0,-242.37614,,1.0,4820.809037963676,11342811,-9536440000000000.0,29450,1e-07,0.02060202,1.0,482.22,True,12182.411,4360.984,459.82532,0.4189424
-1.480846e+21,4999.632,-248.65958,0.00451422,0.87683296,2,[ 0.053  0.227 -3.413 -2.697],,10.0,6018720.0,4634.7627,5.9215307,-1.0,50,4469.8916,295,1123.7313,11076.11,0.00451422,7923.720732212067,10.0,,5.2645225e+29,6018720.0,-243.46468,,11076.11,4634.762505794071,11365993,-1.480846e+21,29500,1e-07,3.4900322e-10,11076.11,463.64,True,0.24387743,4105.022,529.7405,0.4189424
-25651534.0,4999.634,-236.70259,50.0,82894.84,1,[ 0.053  0.227 -3.413 -2.697],,10.0,23610554.0,4767.9478,588468.25,-1.0,50,4469.8184,296,936.60547,1.0,50.0,7937.634695768356,10.0,,4932308000000000.0,342163520000.0,-236.70259,,1.0,4767.947705157603,11389840,-143678370000000.0,29550,1e-07,0.16746904,1.0,476.94,True,13695.526,4238.1323,529.8155,0.4189424
-2.156042e+23,4999.5693,-235.56606,0.0024066162,10.673346,2,[ 0.093  0.272 -3.412 -2.682],,10.0,45108824.0,4808.3687,76.11496,-1.0,50,4999.5693,296,935.7133,20776.059,0.0024066162,7951.2582654953,10.0,,1.1160283e+34,45108824.0,-232.85733,,20776.059,4808.368349895511,11413888,-2.156042e+23,29600,1e-07,8.579795e-08,20776.059,480.96,True,1.843497,4808.3687,,0.4189424
-26037050.0,4999.583,-261.4589,50.0,289.4767,1,[ 0.093  0.272 -3.412 -2.682],,10.0,23996108.0,4807.6533,2072.0454,-1.0,50,4999.583,297,939.4565,1.0,50.0,7964.903904438019,10.0,,22522280000000.0,1682838400.0,-261.4589,,1.0,4807.653510322942,11437932,-9687318000000.0,29650,1e-07,0.043020107,1.0,480.88,True,67.520164,4807.6533,,0.4189424
-5.917145e+20,4999.591,-248.93796,0.0073573072,2.3036826,2,[ 0.137  0.316 -3.411 -2.683],,10.0,23616494.0,4966.5693,10.742814,-1.0,50,1621.5146,297,226.92793,6795.965,0.0073573072,7978.35964345932,10.0,,8.405777e+28,23616494.0,-247.19766,,6795.965,4966.56911306034,11462771,-5.917145e+20,29700,1e-07,5.1828636e-10,6795.965,496.78,True,0.9449562,1588.4932,3378.0762,0.4189424
-26531586.0,4999.6387,-253.43724,50.0,673.5633,1,[ 0.137  0.316 -3.411 -2.683],,10.0,24490602.0,4899.06,4822.6514,-1.0,50,4999.6387,298,699.86584,1.0,50.0,7988.947335481644,10.0,,1.5805178e+16,2887735800.0,-253.43724,,1.0,4899.059936112794,11487272,-256587900000000.0,29750,1e-07,0.21778849,1.0,490.02,True,115.636536,4899.06,,0.4189424
-2.6840296e+22,4999.4883,-259.37534,0.0046337997,102.57053,2,[ 0.105  0.263 -3.413 -2.682],,10.0,583316540.0,4967.054,622.2358,-1.0,50,1600.4644,298,224.00453,10790.281,0.0046337997,8000.911000490189,10.0,,1.7296713e+32,583316540.0,-257.647,,10790.281,4967.05431288692,11512113,-2.6840296e+22,29800,1e-07,9.5108895e-08,10790.281,496.82,True,23.340445,1568.0305,3399.024,0.4189424
-26042472.0,4999.6064,-245.9353,50.0,163201680.0,1,[ 0.105  0.263 -3.413 -2.682],,10.0,24001512.0,4818.9487,1124845800.0,-1.0,50,4559.875,299,882.74835,1.0,50.0,8011.975469350815,10.0,,2.0844236e+35,841741300000000.0,-245.9353,,1.0,4818.94862107633,11536214,-9.31792e+23,29850,1e-07,0.38170615,1.0,482.02,True,33687756.0,4379.2173,439.73166,0.4189424
-inf,4999.6157,-252.27318,1.6714165e-19,34081.344,2,[ 0.016  0.307 -3.418 -2.758],,10.0,121678150000.0,4766.05,243438.2,-1.0,50,4589.905,299,934.4571,2.9914745e+20,1.6714165e-19,8024.325967073441,10.0,,inf,121678150000.0,-239.66779,,2.9914745e+20,4766.049689556622,11560050,-inf,29900,1e-07,1.1815094e-32,2.9914745e+20,476.72,True,4868.7793,4356.339,409.7111,0.4189424
-24196954.0,4999.6133,-237.97195,50.0,241.98332,1,[ 0.016  0.307 -3.418 -2.758],,10.0,22155992.0,4543.67,1721.407,-1.0,50,4989.6333,300,1229.2504,1.0,50.0,8036.2387046813965,10.0,,319771520.0,1362141700.0,-237.97195,,1.0,4543.670031476235,11582780,-37858296000.0,29950,1e-07,0.077408805,1.0,454.6,True,54.587784,4533.69,9.980025,0.4189424
-1.4251996e+21,4999.5854,-246.45781,0.01083244,46.20085,2,[-0.012  0.265 -3.419 -2.796],,10.0,217998780.0,3236.2344,326.8861,-1.0,50,4579.7964,300,1771.0747,4615.765,0.01083244,8043.76567530632,10.0,,4.8764826e+29,217998780.0,-245.21298,,4615.765,3236.234443762679,11598993,-1.4251996e+21,30000,1e-07,1.3441962e-06,4615.765,324.26,True,8.728793,2816.4453,419.78928,0.4189424
-16194184.0,4999.5674,-259.40732,50.0,5829383.0,1,[-0.012  0.265 -3.419 -2.796],,10.0,14153270.0,3454.7664,38506556.0,-1.0,50,4609.844,301,1489.2485,1.0,50.0,8051.6144235134125,10.0,,5.689652e+33,13959924000000.0,-259.40732,,1.0,3454.7662093505987,11616303,-1.5394375e+23,30050,1e-07,0.13900629,1.0,346.2,True,1172210.4,3065.0427,389.72336,0.4189424
-inf,4999.6133,-259.39944,8.480121e-07,4.821621,2,[ 0.049  0.28  -3.418 -2.798],,10.0,1086191.0,4909.325,34.46662,-1.0,50,4499.779,301,629.92725,58961420.0,8.480121e-07,8061.937729358673,10.0,,inf,1086191.0,-251.61546,,58961420.0,4909.324858210171,11640854,-inf,30100,1e-07,5.4264223e-08,58961420.0,491.02,True,0.7258991,4409.49,499.83432,0.4189424
-24058712.0,4999.593,-238.73949,50.0,61722.477,1,[ 0.049  0.28  -3.418 -2.798],,10.0,22017768.0,4447.802,438087.22,-1.0,50,4989.613,302,1494.9344,1.0,50.0,8072.191559076309,10.0,,2.5876144e+19,259227220000.0,-238.73949,,1.0,4447.8017608403225,11663102,-1.0382076e+16,30150,1e-07,0.3953883,1.0,444.96,True,10372.048,4437.822,9.97997,0.4189424
-inf,4999.5815,-241.24219,2.4967181e-05,7.511878,2,[ 0.107  0.262 -3.423 -2.812],,10.0,49172476.0,4690.7734,39.57237,-1.0,50,4999.5815,302,1081.3862,2002629.0,2.4967181e-05,8083.742096662521,10.0,,inf,49172476.0,-240.01515,,2002629.0,4690.773495171483,11686565,-inf,30200,1e-07,3.4396987e-19,2002629.0,469.26,True,2.3996682,4690.7734,,0.4189424
-24801920.0,4999.5107,-250.20947,50.0,118242.93,1,[ 0.107  0.262 -3.423 -2.812],,10.0,22761046.0,4631.2593,844718.8,-1.0,50,4559.784,303,1145.6387,1.0,50.0,8095.57791018486,10.0,,4097952700000.0,425268450000.0,-250.20947,,1.0,4631.258781263019,11709731,-4556627000000.0,30250,1e-07,0.1273804,1.0,463.32,True,17023.273,4191.5327,439.72635,0.4189424
-67901495000000.0,4999.5576,-233.77206,0.64044535,85.59623,2,[ 0.1    0.32  -3.424 -2.788],,10.0,305023040.0,4899.2524,611.99097,-1.0,50,4999.5576,303,699.8932,78.07067,0.64044535,8108.616765260696,10.0,,1109255600000000.0,327890140.0,-231.27551,,78.07067,4899.252107255407,11734232,-67972840000000.0,30300,1e-07,4.3856988e-05,78.07067,490.02,True,13.138946,4899.2524,,0.4189424
-25542102.0,4999.573,-242.98181,50.0,167.35553,1,[ 0.101  0.319 -3.424 -2.786],,10.0,23501170.0,4718.3667,1182.491,-1.0,50,4999.573,304,1112.7379,1.0,50.0,8119.939379692078,10.0,,5188922400000.0,1118691800.0,-242.98181,,1.0,4718.36662134395,11757831,-4650111000000.0,30350,1e-07,0.11428763,1.0,471.98,True,45.31592,4718.3667,,0.4189424
-1.7724464e+21,4999.6226,-251.76274,0.0047952486,13.041063,2,[ 0.162  0.309 -3.421 -2.777],,10.0,83473270.0,4544.174,66.821594,-1.0,50,4989.643,304,1141.4707,10426.988,0.0047952486,8132.240377902985,10.0,,7.542035e+29,83473270.0,-253.86375,,10426.988,4544.173748141164,11780568,-1.7724464e+21,30400,1e-07,4.1201906e-11,10426.988,454.74,True,3.361864,4534.1943,9.979445,0.4189424
-22737198.0,4999.5645,-231.50043,50.0,1157.3231,1,[ 0.162  0.309 -3.421 -2.777],,10.0,20696278.0,4364.0083,8095.669,-1.0,50,4569.875,305,1285.1876,1.0,50.0,8142.700000286102,10.0,,1.0727072e+16,4843086300.0,-231.50043,,1.0,4364.0085600554485,11802406,-211382600000000.0,30450,1e-07,0.108433455,1.0,436.76,True,313.70944,3934.319,429.68964,0.4189424
-1.9316367e+18,4999.6006,-243.6607,0.08223735,2.9108777,2,[ 0.103  0.32  -3.436 -2.771],,10.0,24455362.0,4999.177,16.383335,-1.0,50,1.1499023,305,0.26439527,607.9963,0.08223735,8156.990678071976,10.0,,8.9577915e+23,24455362.0,-242.46042,,607.9963,4999.176878619647,11827406,-1.9316367e+18,30500,1e-07,1.18429966e-07,607.9963,500.0,True,0.9786279,0.72621095,4998.4507,0.4189424
-27032912.0,4999.559,-268.35864,50.0,471.64386,1,[ 0.103  0.32  -3.436 -2.771],,10.0,24991990.0,4999.1987,3374.262,-1.0,50,1.0161133,306,0.21304165,1.0,50.0,8169.612362146378,10.0,,76468930000.0,2244222500.0,-268.35864,,1.0,4999.199043328002,11852406,-566609500000.0,30550,1e-07,0.07244418,1.0,500.0,True,89.81383,0.6561035,4998.543,0.4189424
-1.074233e+20,4999.619,-247.40544,0.016098646,23.427685,2,[ 0.043  0.337 -3.441 -2.764],,10.0,115309140.0,4999.3867,165.69322,-1.0,50,0.55078125,306,0.14204305,3105.8513,0.016098646,8182.396366596222,10.0,,2.7703875e+27,115309140.0,-249.06511,,3105.8513,4999.386734973217,11877406,-1.074233e+20,30600,1e-07,2.3056366e-09,3105.8513,500.0,True,4.6133986,0.31841797,4999.0684,0.4189424
-26040942.0,4999.587,-253.05531,50.0,148.5804,1,[ 0.043  0.337 -3.441 -2.764],,10.0,24000002.0,4810.033,1019.4642,-1.0,50,4999.587,307,929.2913,1.0,50.0,8194.147672653198,10.0,,5.2477516e+20,1123628300.0,-253.05531,,1.0,4810.033417924394,11901461,-4.6752974e+16,30650,1e-07,0.28950188,1.0,481.1,True,45.01802,4810.033,,0.4189424
-inf,4999.613,-253.08978,3.321581e-11,206.91556,2,[-0.014  0.313 -3.442 -2.77 ],,10.0,1231573000.0,3966.3447,1286.6407,-1.0,50,4989.6323,307,1447.7412,1505307400000.0,3.321581e-11,8203.9835293293,10.0,,inf,1231573000.0,-246.10565,,1505307400000.0,3966.344672098771,11921318,-inf,30700,1e-07,1.3008038e-13,1505307400000.0,397.14,True,49.546608,3956.3643,9.980535,0.4189424
-15186207.0,4999.638,-230.66443,50.0,7872.1196,1,[-0.014  0.313 -3.442 -2.77 ],,10.0,13145237.0,3244.2478,54560.96,-1.0,50,4539.837,308,1618.6696,1.0,50.0,8211.72535943985,10.0,,5.1637867e+24,34435375000.0,-230.66443,,1.0,3244.248167602006,11937575,-4.637839e+18,30750,1e-07,0.10557628,1.0,325.14,True,2376.196,2784.4465,459.80148,0.4189424
-1.9759009e+20,4999.573,-237.64397,0.012291305,205.69672,2,[ 0.028  0.346 -3.44  -2.738],,10.0,184505970.0,4671.2495,1467.8661,-1.0,50,4999.573,308,1143.9967,4067.916,0.012291306,8224.786954164505,10.0,,9.373241e+27,184505970.0,-235.79193,,4067.9163,4671.249130444782,11960938,-1.9759009e+20,30800,1e-07,1.0104192e-06,4067.9163,467.26,True,31.873255,4671.2495,,0.4189424
-26045890.0,4999.6416,-248.20248,50.0,87990020.0,1,[ 0.028  0.346 -3.44  -2.738],,10.0,24004902.0,4819.82,628502200.0,-1.0,50,4559.9478,309,879.9073,1.0,50.0,8236.826573133469,10.0,,3.8071407e+30,314222900000000.0,-248.20248,,1.0,4819.819892783209,11985042,-3.9822784e+21,30850,1e-07,0.095852934,1.0,482.08,True,12572125.0,4380.1265,439.6938,0.4189424
-2.3235303e+18,4999.65,-248.38881,0.08039785,75.44042,2,[ 0.09   0.354 -3.441 -2.747],,10.0,374976960.0,4899.4883,496.83203,-1.0,50,4989.668,309,698.5009,621.90717,0.08039785,8247.566433668137,10.0,,1.2960733e+24,374976960.0,-247.06105,,621.90717,4899.48828398156,12009544,-2.3235303e+18,30900,1e-07,1.7356482e-06,621.90717,490.04,True,15.021193,4889.5063,9.981878,0.4189424
-26539704.0,4999.5483,-234.5437,50.0,35.02703,1,[ 0.09   0.354 -3.441 -2.747],,10.0,24498792.0,4909.912,250.76999,-1.0,50,4469.869,310,625.7475,1.0,50.0,8258.75508737564,10.0,,234387180.0,256493860.0,-234.5437,,1.0,4909.9116776833325,12034098,-31501660000.0,30950,1e-07,0.18510562,1.0,491.08,True,10.299027,4380.2324,529.67944,0.4189424
-inf,4999.63,-243.4664,3.0228526e-05,7.1318207,2,[ 0.037  0.383 -3.442 -2.734],,10.0,47121950.0,4899.424,42.73182,-1.0,50,4999.63,310,699.91785,1654066.8,3.0228526e-05,8270.537776470184,10.0,,inf,47121950.0,-243.08478,,1654066.8,4899.4241835711855,12058599,-inf,31000,1e-07,2.4342878e-11,1654066.8,490.02,True,1.9059396,4899.424,,0.4189424
-27035278.0,4999.6416,-249.6317,50.0,2769.702,1,[ 0.037  0.383 -3.442 -2.734],,9.999999,24994288.0,4999.4287,19808.975,-1.0,50,0.6279297,311,0.13551338,1.0,50.0,8283.623745203018,9.999999,,9.425674e+25,10734865000.0,-249.6317,,1.0,4999.428589807315,12083599,-1.9814737e+19,31050,1e-07,0.41517347,1.0,500.0,True,429.5293,0.41490233,4999.0137,0.4189424
-inf,4999.624,-228.98253,1.0626008e-09,3525.8652,2,[-0.024  0.388 -3.443 -2.72 ],,10.0,12656839000.0,3792.012,25187.275,-1.0,50,4999.624,311,1261.8787,47054360000.0,1.0626008e-09,8293.294337034225,10.0,,inf,12656839000.0,-229.01216,,47054360000.0,3792.011808253151,12102592,-inf,31100,1e-07,7.764611e-14,47054360000.0,379.86,True,506.427,3792.012,,0.4189424
-19135144.0,4999.629,-229.09,50.0,29.484615,1,[-0.024  0.388 -3.443 -2.72 ],,10.0,17094174.0,3913.9617,168.66756,-1.0,50,4489.9067,312,1332.3213,1.0,50.0,8302.156743764877,10.0,,4008783000.0,212667410.0,-229.09,,1.0,3913.9616673895325,12122196,-129434580000.0,31150,1e-07,0.06192887,1.0,392.08,True,16.858103,3404.2393,509.7221,0.4189424
-1.0378734e+16,4999.6816,-249.84839,0.37399125,0.57407343,2,[ 0.007  0.392 -3.442 -2.718],,10.0,6722467.0,4970.6562,3.610602,-1.0,50,1360.4045,312,190.52644,133.69296,0.37399125,8313.93739414215,10.0,,2.5858937e+19,6722467.0,-247.97939,,133.69296,4970.656147473043,12147054,-1.0378734e+16,31200,1e-07,0.00016282422,133.69296,497.16,True,0.27446124,1331.379,3639.277,0.4189424
-25259470.0,4999.657,-235.18045,50.0,1824.5072,1,[ 0.007  0.392 -3.442 -2.718],,10.0,23218468.0,4744.285,9083.613,-1.0,50,4479.83,313,842.75146,1.0,50.0,8324.713171720505,10.0,,731926950000.0,15870992000.0,-235.18045,,1.0,4744.284916947601,12170783,-1761969200000.0,31250,1e-07,0.25819647,1.0,474.58,True,651.74994,4224.4575,519.827,0.4189424
-3056505000000000.0,4999.6465,-264.31653,0.08979995,6.434598,2,[ 0.029  0.41  -3.446 -2.596],,10.0,300088960.0,4970.682,44.88655,-1.0,50,1440.3464,313,201.62602,556.7932,0.08979995,8336.31967830658,10.0,,412194900.0,34966692.0,-267.4516,,556.7932,4970.681948531628,12195640,-41471582000.0,31300,1e-07,0.00079671806,556.7932,497.14,True,1.4543625,1411.3821,3559.3,0.4189424
-26322506.0,4999.6587,-260.764,50.0,83.80995,1,[ 0.032  0.356 -3.447 -2.674],,10.0,24281502.0,4895.438,463.664,-1.0,50,3789.9683,314,562.3096,1.0,50.0,8348.643633127213,10.0,,151370960.0,689167170.0,-260.764,,1.0,4895.437909003652,12220122,-25799727000.0,31350,1e-07,0.045609172,1.0,489.64,True,27.597046,3685.7476,1209.6903,0.4189424
-440105160000000.0,4999.6914,-252.8071,0.47146505,3.1539216,2,[ 0.004  0.409 -3.451 -2.657],,10.0,36481224.0,4931.4937,16.363348,-1.0,50,2100.1108,314,335.50766,106.0524,0.47146505,8360.010782003403,10.0,,912486600000000.0,24462544.0,-251.04317,,106.0524,4931.493714810913,12244785,-61652993000000.0,31400,1e-07,3.6450064e-07,106.0524,493.26,True,0.97875714,2031.9131,2899.5806,0.4189424
-24887156.0,4999.658,-247.98087,50.0,3300526.8,1,[ 0.005  0.392 -3.451 -2.666],,10.0,22846156.0,4659.098,21015668.0,-1.0,50,4989.6787,315,1067.2207,1.0,50.0,8371.874779701233,10.0,,8.20694e+29,17572914000000.0,-247.98087,,1.0,4659.098343674417,12268091,-1.8489521e+21,31450,1e-07,0.026042897,1.0,466.12,True,768568.06,4649.1187,9.979276,0.4189424
-6.150956e+23,4999.63,-243.5734,0.001935472,7.256773,2,[ 0.061  0.365 -3.45  -2.674],,10.0,36900370.0,4999.38,51.542843,-1.0,50,0.7167969,315,0.14011131,25833.492,0.001935472,8384.901226997375,10.0,,9.082913e+34,36900370.0,-244.18025,,25833.492,4999.379440690834,12293091,-6.150956e+23,31500,1e-07,6.787798e-08,25833.492,500.0,True,1.4762915,0.4663574,4998.913,0.4189424
-27035200.0,4999.6387,-246.41814,50.0,13984.936,1,[ 0.061  0.365 -3.45  -2.674],,10.0,24994212.0,4999.421,85723.88,-1.0,50,0.6064453,316,0.13654032,1.0,50.0,8397.720968723297,10.0,,1.4872606e+21,77548630000.0,-246.41814,,1.0,4999.421115363596,12318091,-7.870921e+16,31550,1e-07,0.21767552,1.0,500.0,True,3102.6357,0.38887694,4999.032,0.4189424
-inf,4999.566,-262.2589,1.037057e-10,1.1528981,2,[ 0.072  0.246 -3.464 -2.706],,10.0,6661428.0,4720.1255,7.5472193,-1.0,50,4999.566,316,1106.6324,482133600000.0,1.037057e-10,8408.895032644272,10.0,,inf,6661428.0,-244.25175,,482133600000.0,4720.125555713763,12341698,-inf,31600,1e-07,1.4128947e-18,482133600000.0,472.14,True,0.28737426,4720.1255,,0.4189424
-26044036.0,4999.5703,-245.07324,50.0,4070.9248,1,[ 0.072  0.246 -3.464 -2.706],,10.0,24003106.0,4819.301,26852.658,-1.0,50,4529.7876,317,881.7338,1.0,50.0,8421.013234615326,10.0,,8.4095624e+20,21530362000.0,-245.07324,,1.0,4819.300262508434,12365800,-5.9184306e+16,31650,1e-07,0.025988907,1.0,482.04,True,861.67737,4349.517,469.7827,0.4189424
-inf,4999.6123,-245.59082,1.8351439e-07,16.08954,2,[ 0.014  0.269 -3.466 -2.705],,10.0,87444990.0,4611.665,107.57542,-1.0,50,4559.8286,317,1052.469,272458200.0,1.8351439e-07,8431.718114852905,10.0,,inf,87444990.0,-245.55443,,272458200.0,4611.6651672743765,12388870,-inf,31700,1e-07,1.0489068e-15,272458200.0,461.4,True,3.5170648,4171.882,439.78372,0.4189424
-24186694.0,4999.621,-243.51958,50.0,32889.637,1,[ 0.014  0.269 -3.466 -2.705],,10.0,22145728.0,4515.293,184194.73,-1.0,50,4579.85,318,1325.8412,1.0,50.0,8443.533775806427,10.0,,8.3297414e+24,185829920000.0,-243.51958,,1.0,4515.293162297637,12411455,-5.8903933e+18,31750,1e-07,0.07165045,1.0,451.7,True,9162.356,4095.5225,419.77094,0.4189424
-1.4186249e+21,4999.5815,-241.64738,0.011715764,0.2728834,2,[ 0.072  0.293 -3.466 -2.703],,10.0,1427502.2,4807.5283,1.3947219,-1.0,50,4989.6025,318,940.32874,4267.754,0.011715764,8456.00346493721,10.0,,4.8316088e+29,1427502.2,-237.32574,,4267.754,4807.528132380347,12435498,-1.4186249e+21,31800,1e-07,2.1807215e-07,4267.754,480.86,True,0.10592821,4797.549,9.979184,0.4189424
-26534132.0,4999.6445,-254.98828,50.0,200.84534,1,[ 0.072  0.293 -3.466 -2.703],,10.0,24493138.0,4899.314,1425.8777,-1.0,50,4999.6445,319,699.902,1.0,50.0,8468.38892531395,10.0,,14006521000000.0,1171114500.0,-254.98828,,1.0,4899.31371031065,12459999,-7639490000000.0,31850,1e-07,0.0458492,1.0,490.02,True,46.875057,4899.314,,0.4189424
-inf,4999.506,-241.51807,1.555033e-05,16.078152,2,[ 0.116  0.253 -3.465 -2.721],,10.0,103170104.0,4907.598,106.82298,-1.0,50,4569.7886,319,639.6974,3215366.0,1.555033e-05,8480.987824201584,10.0,,inf,103170104.0,-240.67166,,3215366.0,4907.59809478256,12484543,-inf,31900,1e-07,2.2675895e-16,3215366.0,490.88,True,4.131144,4477.881,429.71713,0.4189424
-26679368.0,4999.5684,-252.61133,50.0,11261.202,1,[ 0.116  0.253 -3.465 -2.721],,10.0,24638442.0,4953.5283,73134.68,-1.0,50,2270.6636,320,317.80362,1.0,50.0,8492.059223413467,10.0,,4.623893e+22,40913854000.0,-252.61133,,1.0,4953.52844373328,12509317,-4.388573e+17,31950,1e-07,0.080928385,1.0,495.48,True,2664.441,2224.6238,2728.9048,0.4189424
-3.989948e+22,4999.587,-248.50412,0.004295628,7.710458,2,[ 0.063  0.276 -3.468 -2.697],,10.0,54833470.0,4820.141,43.617203,-1.0,50,4519.841,320,877.8414,11639.741,0.004295628,8503.963410139084,10.0,,3.8219867e+32,54833470.0,-247.61815,,11639.741,4820.1410322876,12533423,-3.989948e+22,32000,1e-07,2.555094e-12,11639.741,482.12,True,2.2450328,4340.395,479.7461,0.4189424
-26540100.0,4999.613,-239.26216,50.0,17699276.0,1,[ 0.063  0.276 -3.468 -2.697],,10.0,24499136.0,4909.9473,126489540.0,-1.0,50,4469.845,321,625.74005,1.0,50.0,8514.664571285248,10.0,,1.2629362e+35,65175520000000.0,-239.26216,,1.0,4909.947658889437,12557977,-7.253002e+23,32050,1e-07,0.03245743,1.0,491.08,True,2608342.8,4380.18,529.7676,0.4189424
-inf,4999.6797,-254.03568,1.7140492e-11,7.422861,2,[ 0.008  0.354 -3.466 -2.616],,10.0,31930472.0,4912.912,52.721684,-1.0,50,3819.9124,321,538.0622,2917069000000.0,1.7140492e-11,8526.933379888535,10.0,,inf,31930472.0,-241.37119,,2917069000000.0,4912.911725314512,12582546,-inf,32100,1e-07,3.8292023e-20,2917069000000.0,491.38,True,1.2774833,3733.1443,1179.7673,0.4189424
-26179488.0,4999.6274,-244.53304,50.0,800471.6,1,[ 0.008  0.354 -3.466 -2.616],,10.0,24138508.0,4868.476,5718076.5,-1.0,50,4519.9116,322,660.6395,1.0,50.0,8539.522662878036,10.0,,3.439358e+19,2325738200000.0,-244.53304,,1.0,4868.47658410365,12606895,-1.1971615e+16,32150,1e-07,0.022476431,1.0,486.98,True,114800.42,4388.7607,479.71594,0.4189424
-3827887200000.0,4999.627,-234.95383,2.4528883,182121.02,2,[ 0.042  0.406 -3.464 -2.614],,10.0,125696330.0,4899.4614,1297906.9,-1.0,50,4999.627,322,699.92303,20.384132,2.4528883,8552.107619524002,10.0,,1.5461474e+21,763566950000.0,-233.81343,,20.384132,4899.461392115268,12631396,-8.025261e+16,32200,1e-07,0.8723486,20.384132,490.02,True,30550.256,4899.4614,,0.4189424
