Penalization,Inner Iteration,Bound,EpLenMean,Iteration,InitialReturnMax,MinTargetPdf,OptimizationReturnMin,MeanEntropy,TimestepsSoFar,DivergenceHarmonic,Epsilon,MaxIW,ReturnStepMaxmin,TimeElapsed,WReturnMean,InitialBound,ESSRenyiHarmonic,Weights,EpThisIter,VarianceInitializer,InitialReturnMin,ESSRenyiArithmetic,ReturnMeanIW,ReturnStepMax,OptimizationReturnMean,InitialReturnStd,MeanD2-0,StdWReturnMean,EmpiricalD2Arithmetic,InitialReturnMean,EmpiricalD2Harmonic,MeanIW,LearnableVariance,MinBehavPdf,EpisodesSoFar,StdIW,OptimizationReturnMax,EpRewMean,MinIW
True,1,-1.1480948e+19,500.0,395,4999.6694,-241.1602,,0.4189424,15816595,3.1643277e+25,1.0,2887452.0,10.0,66614.32619214058,24994938.0,-27035960.0,50.0,[ 0.026  0.729 -3.38  -2.192],50,-1.0,4999.2246,50.0,1998562300000.0,10.0,0.26914063,0.10489064,1.0,,1.0,4999.4937,1.0,79956.41,,-241.1602,39450,417153.1,0.44482422,4999.493738724216,0.020824762
True,2,-1.3348314e+16,500.0,395,4999.6777,-257.864,,0.4189424,15841595,4.2773615e+19,1.0,1274.487,10.0,66712.85341501236,638192000.0,-6473580300000000.0,0.20085756,[ 0.132  0.683 -3.379 -2.238],50,-1.0,4999.096,0.20085758,775104060.0,10.0,0.35294923,0.1328816,248.9326,,248.9326,4999.449,248.93262,31.0098,,-256.02194,39500,178.3613,0.58154297,4999.4492023608145,7.8425155e-06
True,1,-197152780000.0,490.06,396,4999.662,-240.12314,,0.4189424,15866098,6386321000.0,1.0,30889.305,10.0,66802.91650056839,24494746.0,-26535760.0,50.0,[ 0.115  0.657 -3.385 -2.253],50,-1.0,19.961826,50.0,34050116000.0,10.0,4879.911,697.1302,1.0,,1.0,4899.8735,1.0,1362.3994,,-240.12314,39550,5409.325,4979.7,4899.8732161101225,0.023073433
True,2,-2.7337334e+20,480.68,396,4999.6855,-249.71892,,0.4189424,15890132,1.7940428e+28,1.0,1911.2474,10.0,66899.53388214111,1014447000.0,-2.7337334e+20,0.0077055683,[ 0.049  0.61  -3.395 -2.348],50,-1.0,9.980121,0.0077055683,1014447000.0,10.0,4795.926,948.84625,6488.814,,6488.814,4805.906,6488.814,40.637524,,-237.79213,39600,267.64642,4989.7056,4805.906001248995,3.84268e-12
True,1,-154290480000000.0,490.04,397,4999.658,-255.26288,,0.4189424,15914634,5660501700000000.0,1.0,1371448.6,10.0,66996.44293522835,24494778.0,-26535786.0,50.0,[ 0.049  0.61  -3.395 -2.348],50,-1.0,9.983521,50.0,736022600000.0,10.0,4889.694,698.52765,1.0,,1.0,4899.677,1.0,29449.44,,-255.26288,39650,192019.52,4989.675,4899.677191181839,0.0652345
True,2,-inf,499.32,397,4999.663,-254.37524,,0.4189424,15939600,inf,1.0,1068.6176,10.0,67092.27756166458,817575300.0,-inf,2.3277298e-10,[-0.017  0.707 -3.401 -2.304],50,-1.0,4649.6973,2.3277298e-10,817575300.0,10.0,342.81485,48.97363,214801560000.0,,214801560000.0,4992.512,214801560000.0,32.708057,,-247.55765,39700,159.7412,349.96582,4992.51198978092,1.511242e-18
True,1,-8.559027e+16,499.9,398,4999.6963,-254.31819,,0.4189424,15964595,1.7583265e+21,1.0,12976650.0,10.0,67196.05693435669,24983214.0,-27024256.0,50.0,[-0.017  0.707 -3.401 -2.304],50,-1.0,4939.381,50.0,6517117000000.0,10.0,58.933144,8.41946,1.0,,1.0,4998.314,1.0,260747.55,,-254.31819,39750,1816559.4,60.31543,4998.314037812535,0.022759426
True,2,-1.4203662e+18,500.0,398,4999.6826,-271.06247,,0.4189424,15989595,4.843086e+23,1.0,571.5012,10.0,67306.0951268673,336049300.0,-1.4203662e+18,0.019934826,[ 0.018  0.755 -3.384 -2.195],50,-1.0,4999.1636,0.019934826,336049300.0,10.0,0.3336035,0.11722613,2508.1733,,2508.1733,4999.497,2508.1733,13.444596,,-266.61563,39800,80.2274,0.51904297,4999.497221482114,1.7689321e-10
True,1,-9.8739765e+23,490.02,399,4999.663,-239.61256,,0.4189424,16014096,2.340521e+35,1.0,181470110.0,10.0,67402.41902422905,24494906.0,-26535922.0,50.0,[ 0.018  0.755 -3.384 -2.195],50,-1.0,,50.0,93567450000000.0,10.0,4899.4907,699.92725,1.0,,1.0,4899.4907,1.0,3743474.2,,-239.61256,39850,25401900.0,4999.663,4899.490655179196,0.09039241
True,2,-2298994300000000.0,500.0,399,4999.6377,-244.78447,,0.4189424,16039096,1.2688572e+18,1.0,212.25494,10.0,67508.51126980782,6477696.0,-165517490000000.0,1.404854,[ 0.141  0.771 -3.377 -2.192],50,-1.0,4999.0986,1.404854,178358770.0,10.0,0.33475587,0.1264626,35.590885,,35.590885,4999.4336,35.590885,7.1358395,,-243.62547,39900,32.263134,0.5390625,4999.433383623713,0.00031151404
True,1,-1.3530938e+22,500.0,400,4999.6177,-243.88002,,0.4189424,16064096,4.3954154e+31,1.0,100214264.0,10.0,67613.3379881382,24994308.0,-27035288.0,50.0,[ 0.113  0.823 -3.371 -2.142],50,-1.0,4999.0103,50.0,66136670000000.0,10.0,0.42061523,0.13500398,1.0,,1.0,4999.431,1.0,2646093.0,,-243.88002,39950,14168719.0,0.6074219,4999.430882511957,0.46764758
True,2,-inf,500.0,400,4999.6177,-253.71819,,0.4189424,16089096,inf,1.0,31.607664,10.0,67710.61501073837,26686668.0,-inf,0.00013605156,[ 0.28   0.807 -3.386 -1.957],50,-1.0,4998.766,0.00013605156,26686668.0,10.0,0.5375586,0.17566696,367507.72,,367507.72,4999.3037,367507.72,1.0677036,,-244.98372,40000,5.018138,0.8515625,4999.303674885158,6.880045e-11
True,1,-6.7977455e+18,472.32,401,4999.546,-260.25793,,0.4189424,16112712,1.109427e+25,1.0,624474.3,10.0,67782.69360804558,23517762.0,-25558682.0,50.0,[ 0.28   0.807 -3.386 -1.957],50,-1.0,,50.0,437406040000.0,10.0,4721.8623,1105.3395,1.0,,1.0,4721.8623,1.0,17516.227,,-260.25793,40050,88029.13,4999.546,4721.86261364457,1.1709496
True,2,-inf,500.0,401,4999.617,-258.8019,,0.4189424,16137712,inf,1.0,17.950245,10.0,67866.44000554085,9155922.0,-inf,2.5566538e-22,[ 0.061  0.765 -3.38  -2.069],50,-1.0,4999.174,2.5566538e-22,9155922.0,10.0,0.28319335,0.10564567,1.9556813e+23,,1.9556813e+23,4999.457,1.9556813e+23,0.36630785,,-253.34206,40100,2.5122533,0.44335938,4999.457071382114,8.8888544e-32
True,1,-609328400000.0,500.0,402,4999.6445,-248.08908,,0.4189424,16162712,86122280000.0,1.0,11468.754,10.0,67940.51570606232,24994904.0,-27035906.0,50.0,[ 0.061  0.765 -3.38  -2.069],50,-1.0,4999.323,50.0,10378602000.0,10.0,0.16700195,0.08634174,1.0,,1.0,4999.49,1.0,415.2386,,-248.08908,40150,1642.3918,0.32128906,4999.490170847964,0.09169268
True,2,-5.6960634e+16,490.02,402,4999.6553,-245.59962,,0.4189424,16187213,7.788981e+20,1.0,361.94037,10.0,68007.17275595665,321401440.0,-5.6960634e+16,0.044665728,[ 0.128  0.705 -3.503 -1.871],50,-1.0,,0.044665728,321401440.0,10.0,4899.442,699.9203,1119.4265,,1119.4265,4899.442,1119.4265,12.878912,,-243.36938,40200,55.368217,4999.6553,4899.441923170628,3.3102292e-08
True,1,-2.98305e+20,500.0,403,4999.6533,-248.92216,,0.4189424,16212213,2.1362515e+28,1.0,124650170.0,10.0,68073.30711579323,24994134.0,-27035144.0,50.0,[ 0.128  0.705 -3.503 -1.871],50,-1.0,4999.1357,50.0,95961120000000.0,10.0,0.27779296,0.120829,1.0,,1.0,4999.4136,1.0,3839341.5,,-248.92216,40250,19628880.0,0.5175781,4999.413533844249,0.14951476
True,2,-9.1995615e+21,491.8,403,4999.643,-257.69113,,0.4189424,16236803,2.0317466e+31,1.0,233.0311,10.0,68140.67683291435,162210990.0,-9.1995615e+21,0.0037857564,[ 0.358  0.714 -3.406 -1.885],50,-1.0,889.62885,0.0037857564,162210990.0,10.0,4027.38,575.3401,13207.4,,13207.4,4917.0093,13207.4,6.489461,,-257.99005,40300,33.54112,4110.014,4917.0089780992075,5.6254117e-09
True,1,-7675276000000000.0,484.3,404,4999.464,-264.135,,0.4189424,16261018,1.4144323e+19,1.0,29539.615,10.0,68210.42849493027,24081394.0,-26122248.0,50.0,[ 0.358  0.714 -3.406 -1.885],50,-1.0,,50.0,29809959000.0,10.0,4841.655,799.8589,1.0,,1.0,4841.655,1.0,1193.2747,,-264.135,40350,4222.759,4999.464,4841.654799618944,0.19009186
True,2,-inf,476.08,404,4999.5537,-251.4977,,0.4189424,16284822,inf,1.0,8074.6963,10.0,68272.19881486893,4084275500.0,-inf,1.9945404e-05,[ 0.406  0.8   -3.373 -1.816],50,-1.0,229.789,1.9945404e-05,4084275500.0,10.0,4529.5283,958.48694,2506843.2,,2506843.2,4759.3174,2506843.2,163.4159,,-248.59657,40400,1130.2576,4769.7646,4759.317595179227,3.220973e-11
True,1,-1.162685e+18,471.12,405,4999.456,-240.25421,,0.4189424,16308378,3.245748e+23,1.0,24991782.0,10.0,68348.30219054222,22807168.0,-24848014.0,50.0,[ 0.406  0.8   -3.373 -1.816],50,-1.0,1659.6934,50.0,12900086000000.0,10.0,3049.183,796.0236,1.0,,1.0,4708.8765,1.0,516379.3,,-240.25421,40450,3497173.2,3339.7627,4708.876175183655,0.10738623
True,2,-inf,439.06,405,4999.3223,-255.34576,,0.4189424,16330331,inf,1.0,31.92296,10.0,68405.17439007759,4625476.5,-inf,4.726199e-10,[ 0.457  0.532 -3.5   -1.417],50,-1.0,179.86272,4.726199e-10,4625476.5,10.0,4207.13,1290.6796,105793266000.0,,105793266000.0,4386.9927,105793266000.0,0.83357894,,-240.02301,40500,4.603506,4819.4595,4386.99260360954,1.1948983e-25
True,1,-244972620000000.0,426.18,406,4999.2705,-244.07213,,0.4189424,16351640,1.4323413e+16,1.0,1301635.4,10.0,68456.98443984985,20404788.0,-22445480.0,50.0,[ 0.457  0.532 -3.5   -1.417],50,-1.0,209.8341,50.0,747174600000.0,10.0,4048.7732,1506.3375,1.0,,1.0,4258.607,1.0,29940.932,,-244.07213,40550,182802.88,4789.4365,4258.607230139762,0.02836695
True,2,-2.4152287e+21,461.4,406,4999.3545,-246.14189,,0.4189424,16374710,1.4007222e+30,1.0,167.12276,10.0,68519.26231646538,38316350.0,-2.4152287e+21,0.002166432,[ 0.389  0.612 -3.516 -1.352],50,-1.0,9.980215,0.002166432,38316350.0,10.0,4601.6943,1078.2628,23079.422,,23079.422,4611.674,23079.422,3.9491305,,-236.77875,40600,23.442608,4989.3745,4611.674238480287,4.0728105e-11
True,1,-3.2340087e+18,442.4,407,4999.338,-244.89125,,0.4189424,16396830,2.511443e+24,1.0,2395608.8,10.0,68578.4374923706,21521714.0,-23562462.0,50.0,[ 0.389  0.612 -3.516 -1.352],50,-1.0,9.980748,50.0,1386681100000.0,10.0,4411.1626,1405.4198,1.0,,1.0,4421.143,1.0,55792.215,,-244.89125,40650,335226.47,4989.357,4421.143398609952,0.0063088876
True,2,-inf,500.0,407,4999.565,-263.46732,,0.4189424,16421830,inf,1.0,2.5969708,10.0,68651.47953557968,2139844.8,-inf,8.746696e-13,[ 0.155  0.575 -3.56  -1.418],50,-1.0,4998.8213,8.746696e-13,2139844.8,10.0,0.5091211,0.13642214,57164440000000.0,,57164440000000.0,4999.3306,57164440000000.0,0.085617214,,-251.02493,40700,0.38074872,0.74365234,4999.3304273208605,1.8335292e-31
True,1,-301580800000.0,492.76,408,4999.5225,-241.95996,,0.4189424,16446468,21678764000.0,1.0,537.1051,10.0,68708.2543361187,24531152.0,-26572056.0,50.0,[ 0.155  0.575 -3.56  -1.418],50,-1.0,1369.8007,50.0,1091753100.0,10.0,3556.9578,508.13678,1.0,,1.0,4926.7583,1.0,44.198883,,-241.95996,40750,103.52708,3629.7217,4926.758347012605,0.17845494
True,2,-1.07766506e+24,500.0,408,4999.664,-256.93057,,0.4189424,16471468,2.788018e+35,1.0,58.256165,10.0,68779.36555242538,56365164.0,-1.07766506e+24,0.00057590066,[ 0.057  0.55  -3.58  -1.489],50,-1.0,4999.16,0.00057590066,56365164.0,10.0,0.2845996,0.10697499,86820.53,,86820.53,4999.445,86820.53,2.2552578,,-252.27989,40800,8.814733,0.50390625,4999.444741563863,3.3847428e-12
True,1,-2653860700000.0,500.0,409,4999.6143,-249.16245,,0.4189424,16496468,1664986000000.0,1.0,26017.754,10.0,68848.18036317825,24994558.0,-27035538.0,50.0,[ 0.057  0.55  -3.58  -1.489],50,-1.0,4999.2363,50.0,20364757000.0,10.0,0.2196582,0.08430945,1.0,,1.0,4999.456,1.0,814.76,,-249.16245,40850,3720.4941,0.3779297,4999.45601601968,0.06623753
True,2,-3.2101194e+22,500.0,409,4999.6265,-248.82582,,0.4189424,16521468,2.4739067e+32,1.0,3066.8672,10.0,68913.64481544495,1586558500.0,-3.2101194e+22,0.0016816442,[ 0.036  0.656 -3.588 -1.426],50,-1.0,4999.004,0.0016816442,1586558500.0,10.0,0.38429686,0.11512011,29732.805,,29732.805,4999.388,29732.805,63.47755,,-246.6941,40900,429.24686,0.6225586,4999.388229322456,3.339779e-10
True,1,-4934184600000000.0,500.0,410,4999.593,-244.01619,,0.4189424,16546468,5.8449807e+18,1.0,1549.524,10.0,68982.87038350105,24993976.0,-27034938.0,50.0,[ 0.036  0.656 -3.588 -1.426],50,-1.0,4999.127,50.0,1963613200.0,10.0,0.27078125,0.10088047,1.0,,1.0,4999.398,1.0,78.56643,,-244.01619,40950,230.04982,0.4658203,4999.397729230988,0.44422153
True,2,-inf,475.02,410,4999.591,-257.0335,,0.4189424,16570219,inf,1.0,9.115639,10.0,69060.99732327461,9352659.0,-inf,4.0074556e-19,[-0.06   0.719 -3.633 -1.404],50,-1.0,,4.0074556e-19,9352659.0,10.0,4746.437,760.53217,1.2476744e+20,,1.2476744e+20,4746.437,1.2476744e+20,0.39420688,,-250.52814,41000,1.4351661,4999.591,4746.4366521849,2.7529595e-22
True,1,-82234970000000.0,474.34,411,4999.618,-262.1874,,0.4189424,16593936,1621474200000000.0,1.0,49287.21,10.0,69145.54645061493,22688636.0,-24729616.0,50.0,[-0.06   0.719 -3.633 -1.404],50,-1.0,3089.634,50.0,51769770000.0,10.0,1649.8185,475.63507,1.0,,1.0,4739.4526,1.0,2177.8672,,-262.1874,41050,7801.981,1909.9841,4739.452438552646,0.013419242
True,2,-4.293681e+20,485.76,411,4999.5977,-254.48447,,0.4189424,16618224,4.425991e+28,1.0,482.60532,10.0,69223.46504378319,264704800.0,-4.293681e+20,0.0036171083,[-0.037  0.636 -3.659 -1.492],50,-1.0,2309.7607,0.0036171083,264704800.0,10.0,2545.7131,482.1935,13823.196,,13823.196,4855.4736,13823.196,11.056563,,-248.67426,41100,67.560196,2689.837,4855.473845111162,1.457568e-09
True,1,-1.2420113e+16,480.96,412,4999.6445,-247.78574,,0.4189424,16642272,3.7031917e+19,1.0,210903.36,10.0,69295.38389372826,23662292.0,-25703294.0,50.0,[-0.037  0.636 -3.659 -1.492],50,-1.0,,50.0,138103060000.0,10.0,4807.7,740.48175,1.0,,1.0,4807.7,1.0,7910.3955,,-247.78574,41150,32679.998,4999.6445,4807.700163713809,0.20677774
True,2,-802386660000000.0,500.0,412,4999.593,-241.72102,,0.4189424,16667272,1.5456821e+17,1.0,8.403359,10.0,69376.94825315475,9964514.0,-2434725200000000.0,0.82085115,[ 0.009  0.678 -3.662 -1.484],50,-1.0,4999.238,0.82085115,9567627.0,10.0,0.21603516,0.0863384,60.912384,,60.912384,4999.4536,60.912384,0.3827765,,-238.95393,41200,1.1953274,0.35498047,4999.453804592595,0.0054134317
True,1,-2787456300000.0,490.04,413,4999.5967,-252.60655,,0.4189424,16691774,1864179900000.0,1.0,1413.9612,10.0,69463.78262758255,24494528.0,-26535492.0,50.0,[ 0.01   0.657 -3.662 -1.501],50,-1.0,9.980446,50.0,897661440.0,10.0,4889.672,698.52454,1.0,,1.0,4899.6523,1.0,35.93425,,-252.60655,41250,198.58714,4989.616,4899.652252015577,0.15096821
True,2,-26890220000.0,500.0,413,4999.582,-254.56778,,0.4189424,16716774,173050780.0,1.0,32.129917,10.0,69553.4507021904,37995384.0,-24173773000.0,8.38271,[ 0.064  0.638 -3.669 -1.525],50,-1.0,4999.042,8.38271,42430788.0,10.0,0.3507617,0.1176851,5.964658,,5.964658,4999.393,5.964658,1.6976169,,-254.39316,41300,5.140344,0.54003906,4999.392709503172,0.0124138
True,1,-759340000000.0,490.04,414,4999.621,-249.87253,,0.4189424,16741276,129344790000.0,1.0,33387.074,10.0,69647.59762907028,24494138.0,-26535122.0,50.0,[ 0.07   0.657 -3.663 -1.507],50,-1.0,9.982253,50.0,25328239000.0,10.0,4889.631,698.51874,1.0,,1.0,4899.6133,1.0,1013.4122,,-249.87253,41350,4721.698,4989.6387,4899.613483255433,0.041336697
True,2,-3.969053e+16,500.0,414,4999.6074,-253.83592,,0.4189424,16766276,3.781999e+20,1.0,4801.5044,10.0,69753.77096605301,2405098200.0,-3.969053e+16,0.068777055,[ 0.128  0.619 -3.65  -1.61 ],50,-1.0,4999.087,0.068777055,2405098200.0,10.0,0.3335156,0.11293328,726.98663,,726.98663,4999.4204,726.98663,96.22769,,-250.87865,41400,672.18335,0.5205078,4999.420428900332,8.5314633e-07
True,1,-183414700000000.0,500.0,415,4999.6084,-242.63548,,0.4189424,16791276,8074832700000000.0,1.0,14169.37,10.0,69862.36698889732,24994050.0,-27035024.0,50.0,[ 0.128  0.619 -3.65  -1.61 ],50,-1.0,4998.9336,50.0,17336515000.0,10.0,0.4713086,0.13366391,1.0,,1.0,4999.405,1.0,693.6431,,-242.63548,41450,2138.302,0.6748047,4999.404835516875,0.5098157
True,2,-2.0814934e+21,493.86,415,4999.6123,-252.41791,,0.4189424,16815969,1.04015e+30,1.0,4872.208,10.0,69969.62562608719,2447988700.0,-2.0814934e+21,0.0014235688,[ 0.129  0.709 -3.644 -1.523],50,-1.0,1919.7665,0.0014235688,2447988700.0,10.0,3018.01,431.14435,35122.996,,35122.996,4937.777,35122.996,97.934784,,-253.79999,41500,682.0429,3079.8457,4937.776729460609,5.5905364e-11
True,1,-172444280000000.0,500.0,416,4999.592,-240.54364,,0.4189424,16840969,7124015500000000.0,1.0,323291.53,10.0,70069.60176706314,24993858.0,-27034820.0,50.0,[ 0.129  0.709 -3.644 -1.523],50,-1.0,4998.9385,50.0,183705320000.0,10.0,0.44739258,0.11207217,1.0,,1.0,4999.3857,1.0,7351.2124,,-240.54364,41550,45175.664,0.6533203,4999.385930859649,0.10023865
True,2,-5.8644146e+19,500.0,416,4999.625,-253.55112,,0.4189424,16865969,8.256401e+26,1.0,213.26784,10.0,70163.58223867416,115458264.0,-5.8644146e+19,0.0045678993,[ 0.096  0.614 -3.653 -1.597],50,-1.0,4999.1987,0.0045678993,115458264.0,10.0,0.23985352,0.09861529,10945.95,,10945.95,4999.439,10945.95,4.619312,,-242.3817,41600,29.884596,0.42626953,4999.438552253484,1.9877716e-10
True,1,-4143594300000.0,490.02,417,4999.592,-246.4747,,0.4189424,16890470,4079779300000.0,1.0,12729.669,10.0,70260.00428080559,24494570.0,-26535530.0,50.0,[ 0.096  0.614 -3.653 -1.597],50,-1.0,,50.0,21273494000.0,10.0,4899.457,699.9225,1.0,,1.0,4899.457,1.0,851.13495,,-246.4747,41650,2547.766,4999.592,4899.457048491006,0.08270608
True,2,-1.4739638e+22,500.0,417,4999.575,-243.53755,,0.4189424,16915470,5.215938e+31,1.0,35.382706,10.0,70356.0712814331,17783168.0,-1.4739638e+22,0.0015066217,[ 0.117  0.706 -3.658 -1.515],50,-1.0,4999.084,0.0015066217,17783168.0,10.0,0.29125977,0.11258142,33186.832,,33186.832,4999.3755,33186.832,0.71148413,,-236.51273,41700,4.953051,0.49121094,4999.375227939613,2.9679335e-11
True,1,-1537608600000000.0,490.06,418,4999.5894,-237.33363,,0.4189424,16939973,5.6716854e+17,1.0,1070206.1,10.0,70443.0189845562,24493696.0,-26534654.0,50.0,[ 0.117  0.706 -3.658 -1.515],50,-1.0,19.963768,50.0,590081950000.0,10.0,4879.804,697.11487,1.0,,1.0,4899.7676,1.0,23608.633,,-237.33363,41750,149780.83,4979.6255,4899.768126158932,0.033381622
True,2,-1.2444214e+19,477.04,418,4999.583,-257.73135,,0.4189424,16963825,3.717843e+25,1.0,81.10065,10.0,70530.4089179039,95143864.0,-1.2444214e+19,0.02167645,[ 0.266  0.875 -3.613 -1.612],50,-1.0,9.979763,0.02167645,95143864.0,10.0,4758.887,928.26294,2306.651,,2306.651,4768.8667,2306.651,3.8201642,,-254.40466,41800,13.589558,4989.603,4768.866905431756,8.9483265e-09
True,1,-3.944695e+19,500.0,419,4999.5693,-240.3415,,0.4189424,16988825,3.7358357e+26,1.0,63893.438,10.0,70639.86563849449,24992352.0,-27033296.0,50.0,[ 0.266  0.875 -3.613 -1.612],50,-1.0,4998.835,50.0,75883620000.0,10.0,0.40035155,0.15355435,1.0,,1.0,4999.2354,1.0,3036.3586,,-240.3415,41850,10069.195,0.734375,4999.235304141988,0.055174887
True,2,-inf,482.68,419,4999.4766,-247.08983,,0.4189424,17012959,inf,1.0,5.532881,10.0,70742.91696238518,150537.03,-inf,1.5633543e-14,[ 0.305  0.499 -3.7   -1.297],50,-1.0,439.87244,1.5633543e-14,150537.03,10.0,4385.571,764.6172,3198251200000000.0,,3198251200000000.0,4825.4434,3198251200000000.0,0.11582407,,-236.30075,41900,0.7742075,4559.604,4825.443379036183,4.8232126e-23
True,1,-926749400000.0,490.4,420,4999.4824,-238.70042,,0.4189424,17037479,203872060000.0,1.0,3256.7024,10.0,70850.75039672852,24492886.0,-26533758.0,50.0,[ 0.305  0.499 -3.7   -1.297],50,-1.0,189.8764,50.0,5275013000.0,10.0,4713.1377,673.30536,1.0,,1.0,4903.014,1.0,211.1903,,-238.70042,41950,622.9986,4809.606,4903.014027372322,0.09566007
True,2,-1.4971533e+24,500.0,420,4999.5566,-256.45468,,0.4189424,17062479,5.3814323e+35,1.0,447.34607,10.0,70934.64503288269,325891970.0,-1.4971533e+24,0.0009213576,[ 0.367  0.39  -3.698 -1.306],50,-1.0,4998.461,0.0009213576,325891970.0,10.0,0.6437598,0.2396891,54267.746,,54267.746,4999.1045,54267.746,13.038771,,-250.26813,42000,63.609264,1.0957031,4999.1047006775325,1.2609196e-09
True,1,-126598095000000.0,453.16,421,4999.458,-234.8863,,0.4189424,17085137,3844950600000000.0,1.0,48213.11,10.0,71002.49764871597,21991714.0,-24032562.0,50.0,[ 0.367  0.39  -3.698 -1.306],50,-1.0,9.98006,50.0,52924776000.0,10.0,4519.4053,1215.0659,1.0,,1.0,4529.385,1.0,2125.3494,,-234.8863,42050,8756.102,4989.478,4529.38509518558,0.15658496
True,2,-1.165507e+23,490.02,421,4999.473,-248.86623,,0.4189424,17109638,3.2615502e+33,1.0,1177.1621,10.0,71074.86947917938,643574700.0,-1.165507e+23,0.0013756211,[ 0.292  0.328 -3.719 -1.382],50,-1.0,,0.0013756211,643574700.0,10.0,4899.217,699.8882,36347.22,,36347.22,4899.217,36347.22,25.771809,,-236.49324,42100,164.90245,4999.473,4899.216752547419,1.6855132e-11
True,1,-238637330000000.0,500.0,422,4999.5103,-250.54243,,0.4189424,17134638,1.366939e+16,1.0,19187.803,10.0,71158.47482085228,24992268.0,-27033164.0,50.0,[ 0.292  0.328 -3.719 -1.382],50,-1.0,4998.5366,50.0,29962564000.0,10.0,0.6903613,0.22442943,1.0,,1.0,4999.227,1.0,1199.0059,,-250.54243,42150,3463.5203,0.9736328,4999.226968670323,0.05164097
True,2,-3.5812258e+16,500.0,422,4999.528,-251.24037,,0.4189424,17159638,3.0792057e+20,1.0,5.326037,10.0,71240.20284414291,6228662.5,-3.5812258e+16,0.07136145,[ 0.212  0.422 -3.731 -1.368],50,-1.0,4998.9336,0.07136145,6228662.5,10.0,0.41374025,0.11493068,700.6584,,700.6584,4999.347,700.6584,0.24921405,,-245.03705,42200,0.8752196,0.5942383,4999.347302097277,1.2245519e-09
True,1,-95744090000000.0,500.0,423,4999.5625,-245.26694,,0.4189424,17184638,2197931100000000.0,1.0,58394.418,10.0,71308.97430992126,24993452.0,-27034390.0,50.0,[ 0.212  0.422 -3.731 -1.368],50,-1.0,4998.9893,50.0,63153156000.0,10.0,0.35587892,0.124264464,1.0,,1.0,4999.3457,1.0,2526.743,,-245.26694,42250,9285.962,0.5732422,4999.345111360609,0.17711483
True,2,-3.8827865e+22,483.22,423,4999.5664,-250.71346,,0.4189424,17208799,3.6195026e+32,1.0,1.3614676,10.0,71367.07460284233,1760592.6,-3.8827865e+22,0.0011203798,[ 0.25   0.526 -3.722 -1.312],50,-1.0,1769.5498,0.0011203798,1760592.6,10.0,3061.3613,670.75757,44627.727,,44627.727,4830.911,44627.727,0.090869695,,-249.29564,42300,0.29259038,3230.0166,4830.9109772041065,9.218955e-12
True,1,-1326926900000.0,486.7,424,4999.546,-234.64764,,0.4189424,17233134,409831340000.0,1.0,14443.1045,10.0,71447.42086458206,24131658.0,-26172580.0,50.0,[ 0.25   0.526 -3.722 -1.312],50,-1.0,829.7432,50.0,20400839000.0,10.0,4036.1353,674.455,1.0,,1.0,4865.878,1.0,816.41077,,-234.64764,42350,2270.9333,4169.8027,4865.878074051763,0.093395635
True,2,-7.961522e+20,470.98,424,4999.426,-253.40796,,0.4189424,17256683,1.521959e+29,1.0,4.6033964,10.0,71512.55392169952,7350052.5,-7.961522e+20,0.0027524254,[ 0.303  0.582 -3.681 -1.223],50,-1.0,1019.8545,0.0027524254,7350052.5,10.0,3687.9004,914.0014,18165.797,,18165.797,4707.7544,18165.797,0.29511723,,-247.54732,42400,0.9124484,3979.5713,4707.754463737657,3.9520965e-12
True,1,-74421280000.0,473.98,425,4999.384,-252.80528,,0.4189424,17280382,947057150.0,1.0,9601.822,10.0,71583.91363739967,23361072.0,-25401860.0,50.0,[ 0.303  0.582 -3.681 -1.223],50,-1.0,579.7384,50.0,11619006000.0,10.0,4158.207,955.4823,1.0,,1.0,4737.9453,1.0,467.08887,,-252.80528,42450,1506.6691,4419.6455,4737.9452637769755,0.07423687
True,2,-3.2576238e+17,460.94,425,4999.3706,-244.71815,,0.4189424,17303429,2.54819e+22,1.0,1868.6266,10.0,71640.30949306488,1161171000.0,-3.2576238e+17,0.051943343,[ 0.396  0.529 -3.679 -1.287],50,-1.0,439.8045,0.05194334,1161171000.0,10.0,4167.527,1165.5946,962.58734,,962.58734,4607.3315,962.5873,46.514854,,-244.71262,42500,264.1721,4559.566,4607.331808018225,1.2969813e-09
