VarianceInitializer,EpLenMean,MinTargetPdf,Bound,MeanIW,TimeElapsed,StdWReturnMean,EpisodesSoFar,ReturnStepMax,ReturnMeanIW,LearnableVariance,ESSRenyiArithmetic,Weights,DivergenceHarmonic,TimestepsSoFar,EpRewMean,Iteration,InitialReturnMin,MinBehavPdf,MaxIW,InitialReturnStd,StdIW,InitialReturnMax,EpThisIter,EmpiricalD2Arithmetic,InitialReturnMean,Inner Iteration,ReturnStepMaxmin,MeanEntropy,InitialBound,ESSRenyiHarmonic,WReturnMean,MeanD2-0,Penalization,MinIW,EmpiricalD2Harmonic
-1,490.02,-253.00914,-13439074000.0,5.681621,1761.1291482448578,,21800,10.0,141470130.0,,100.0,[ 0.058  0.624 -2.665 -1.923],84904810.0,8529883,4899.232286964916,218,,-253.00914,119.78219,699.8903,12.861023,4999.585,100,1.0,4899.2324,1,10.0,0.4189424,-25935494.0,100.0,24492322.0,1.0,True,0.029374793,1.0
-1,495.55,-250.65138,-23769807000000.0,8.247044,1772.0105047225952,,21900,10.0,203976140.0,,100.0,[ 0.012  0.595 -2.667 -1.953],271281440000000.0,8579438,4954.6752855119385,219,539.68933,-250.65138,116.56905,443.72278,13.465317,4999.6113,100,1.0,4954.6753,1,10.0,0.4189424,-26188884.0,100.0,24745696.0,1.0,True,0.12831679,1.0
-1,464.74,-238.14583,-3.1155546e+22,91247.05,1781.4200549125671,,22000,10.0,1227427400000.0,,100.0,[-0.036  0.559 -2.652 -1.965],4.660714e+32,8625912,4643.526384194892,220,2079.6892,-238.14583,2178266.5,671.171,325043.56,4999.5957,100,1.0,4643.5264,1,10.0,0.4189424,-23455984.0,100.0,22012808.0,1.0,True,0.19843185,1.0
-1,495.01,-246.8433,-117818840000000.0,8.044832,1791.4230716228485,,22100,10.0,200791730.0,,100.0,[ 0.025  0.552 -2.654 -1.978],6665146000000000.0,8675413,4949.257375953052,221,,-246.8433,35.214657,497.41913,7.887999,4999.5957,100,1.0,4949.2573,1,10.0,0.4189424,-26185752.0,100.0,24742574.0,1.0,True,0.18088943,1.0
-1,460.6,-249.2683,-1.3544414e+24,154584.2,1800.645191669464,,22200,10.0,2259319000000.0,,100.0,[-0.033  0.532 -2.645 -1.98 ],8.808554e+35,8721473,4601.943581317481,222,2259.7441,-249.2683,2396705.8,685.2385,415443.9,4999.589,100,1.0,4601.9434,1,10.0,0.4189424,-23090610.0,100.0,21647438.0,1.0,True,0.08798376,1.0
-1,490.29,-258.779,-4.242353e+16,45959.965,1809.9614038467407,,22300,10.0,1148636200000.0,,100.0,[ 0.028  0.531 -2.646 -1.971],8.640697e+20,8770502,4902.0114243333965,223,,-258.779,3990521.0,681.2865,397460.94,4999.662,100,1.0,4902.011,1,10.0,0.4189424,-25937082.0,100.0,24493866.0,1.0,True,0.050026182,1.0
-1,500.0,-244.07428,-582543060000000.0,17284.21,1820.0180940628052,,22400,10.0,431942500000.0,,100.0,[ 1.760e-04  6.402e-01 -2.647e+00 -1.917e+00],1.6269841e+17,8820502,4999.289484866235,224,4998.7505,-244.07428,1044681.25,0.19470274,110289.195,4999.625,100,1.0,4999.2896,1,10.0,0.4189424,-26436092.0,100.0,24992896.0,1.0,True,0.029801885,1.0
-1,499.15,-243.4991,-1303722400000000.0,123.7078,1830.5298755168915,,22500,10.0,3091368700.0,,100.0,[-0.01   0.551 -2.649 -2.004],8.160746e+17,8870417,4990.656003647353,225,4559.581,-243.4991,10795.29,60.883663,1073.0701,4999.6533,100,1.0,4990.656,1,10.0,0.4189424,-26353566.0,100.0,24910354.0,1.0,True,0.112097636,1.0
-1,413.41,-240.13274,-8.477071e+22,36193.94,1839.2280251979828,,22600,10.0,368033230000.0,,100.0,[-0.052  0.568 -2.669 -2.043],3.4501856e+33,8911758,4128.217627546945,226,1589.7806,-240.13274,810822.5,1022.1401,116791.96,4999.6846,100,1.0,4128.2173,1,10.0,0.4189424,-19530174.0,100.0,18086950.0,1.0,True,0.0929237,1.0
-1,490.93,-243.00446,-3.478977e+16,5989.6045,1849.8969793319702,,22700,10.0,149694710000.0,,100.0,[ 0.009  0.581 -2.671 -2.036],5.811213e+20,8960851,4908.428343924475,227,,-243.00446,448229.9,639.48724,44767.05,4999.6367,100,1.0,4908.428,1,10.0,0.4189424,-25944814.0,100.0,24501614.0,1.0,True,0.06508139,1.0
-1,495.01,-265.6061,-9262539000000000.0,179707.64,1859.1752791404724,,22800,10.0,4490825000000.0,,100.0,[-1.943e-03  6.852e-01 -2.668e+00 -1.968e+00],4.115452e+19,9010352,4949.329638082293,228,,-265.6061,16779202.0,497.42636,1671315.0,4999.6045,100,1.0,4949.3296,1,10.0,0.4189424,-26186482.0,100.0,24743298.0,1.0,True,0.025859162,1.0
-1,500.0,-268.29797,-1192022500000.0,5.774095,1869.859985113144,,22900,10.0,144304720.0,,100.0,[ 0.027  0.582 -2.683 -2.031],682074600000.0,9060352,4999.301608744274,229,4998.681,-268.29797,59.310963,0.176433,7.2451105,4999.635,100,1.0,4999.302,1,10.0,0.4189424,-26436218.0,100.0,24993016.0,1.0,True,0.21238664,1.0
-1,463.5,-249.1233,-2518995000000000.0,3928.4065,1879.5047278404236,,23000,10.0,76075790000.0,,100.0,[-0.035  0.582 -2.679 -2.021],3.046506e+18,9106702,4631.134370409588,230,,-249.1233,125510.266,867.6969,14623.559,4999.619,100,1.0,4631.1343,1,10.0,0.4189424,-23643494.0,100.0,22200304.0,1.0,True,0.08784425,1.0
-1,499.58,-241.08444,-14256776000.0,88.65876,1890.3298525810242,,23100,10.0,1930058800.0,,100.0,[ 0.004  0.627 -2.681 -2.002],72956700.0,9156660,4994.999099945972,231,4569.272,-241.08444,6945.545,42.7876,693.9007,4999.6284,100,1.0,4994.999,1,10.0,0.4189424,-26395042.0,100.0,24951846.0,1.0,True,0.13389336,1.0
-1,492.25,-245.55682,-3.3276944e+19,2538.116,1901.2895529270172,,23200,10.0,63424810000.0,,100.0,[ 0.032  0.678 -2.668 -1.984],5.316965e+26,9205885,4921.548616991932,232,619.67346,-245.55682,75694.94,548.3365,10691.77,4999.6094,100,1.0,4921.5483,1,10.0,0.4189424,-25965500.0,100.0,24522314.0,1.0,True,0.017660806,1.0
-1,455.59,-259.36328,-1.070098e+22,65846.195,1910.6251683235168,,23300,10.0,763924000000.0,,100.0,[-0.065  0.745 -2.642 -1.951],5.4983823e+31,9251444,4551.05993520176,233,,-259.36328,3491658.8,776.1664,358213.44,4999.578,100,1.0,4551.06,1,10.0,0.4189424,-22757744.0,100.0,21314578.0,1.0,True,0.11007382,1.0
-1,492.8,-231.44687,-1209127300000.0,6556.061,1920.5551528930664,,23400,10.0,163788110000.0,,100.0,[-0.003  0.75  -2.64  -1.952],524658200000.0,9300724,4927.063164974675,234,259.76517,-231.44687,636849.3,530.01074,63349.84,4999.6523,100,1.0,4927.0635,1,10.0,0.4189424,-26000076.0,100.0,24556864.0,1.0,True,0.062355563,1.0
-1,485.49,-254.5483,-10883670000.0,37.07033,1930.4905309677124,,23500,10.0,626623200.0,,100.0,[-0.029  0.629 -2.634 -1.936],50513760.0,9349273,4853.164662434379,235,9.984172,-254.5483,1121.1327,603.8291,133.75108,4999.6436,100,1.0,4853.1646,1,10.0,0.4189424,-25361022.0,100.0,23917816.0,1.0,True,0.17594041,1.0
-1,495.56,-257.62302,-1.5741848e+22,74230984.0,1940.546196937561,,23600,10.0,1855080500000000.0,,100.0,[ 1.997e-03  6.275e-01 -2.634e+00 -1.937e+00],1.1898457e+32,9398829,4954.816725910519,236,549.6141,-257.62302,7255659500.0,442.73956,721943200.0,4999.6025,100,1.0,4954.8164,1,10.0,0.4189424,-26189408.0,100.0,24746226.0,1.0,True,0.089905456,1.0
-1,495.01,-239.1568,-9372995000000.0,1750.5256,1950.4312257766724,,23700,10.0,43751160000.0,,100.0,[ 0.064  0.558 -2.649 -2.019],41790330000000.0,9448330,4949.218222166462,237,,-239.1568,104583.31,497.4152,10883.935,4999.5923,100,1.0,4949.2183,1,10.0,0.4189424,-26185360.0,100.0,24742184.0,1.0,True,0.02766505,1.0
-1,498.39,-240.50006,-9.470472e+18,92037.33,1960.0631358623505,,23800,10.0,2299859300000.0,,100.0,[ 0.112  0.522 -2.634 -2.127],4.3063615e+25,9498169,4982.912999768026,238,3378.7297,-240.50006,4342788.0,161.22665,504336.03,4999.6367,100,1.0,4982.913,1,10.0,0.4189424,-26298616.0,100.0,24855416.0,1.0,True,0.09372684,1.0
-1,487.22,-255.1839,-6.9805706e+18,20168.266,1970.257039308548,,23900,10.0,499489960000.0,,100.0,[ 0.122  0.637 -2.641 -2.079],2.3396757e+25,9546891,4870.742909937892,239,789.62756,-255.1839,1530195.1,607.6075,153180.02,4999.618,100,1.0,4870.7427,1,10.0,0.4189424,-25536512.0,100.0,24093322.0,1.0,True,0.016080838,1.0
-1,446.88,-246.76393,-65114520000000.0,533.05237,1979.032235622406,,24000,10.0,12653780000.0,,100.0,[ 0.155  0.754 -2.635 -2.051],2035160000000000.0,9591579,4466.361857839935,240,,-246.76393,16880.547,1358.7188,2313.6597,4999.5093,100,1.0,4466.3613,1,10.0,0.4189424,-23237630.0,100.0,21794504.0,1.0,True,0.1462252,1.0
-1,495.82,-246.45656,-29047337000.0,5.4062605,1988.6133964061737,,24100,10.0,133885530.0,,100.0,[ 0.037  0.631 -2.702 -1.882],401393280.0,9641161,4957.352996475944,241,809.4867,-246.45656,54.30237,416.87625,8.66881,4999.629,100,1.0,4957.353,1,10.0,0.4189424,-26192334.0,100.0,24749136.0,1.0,True,0.063521415,1.0
-1,487.12,-256.44907,-5.5303544e+19,1344149.5,1998.5906584262848,,24200,10.0,26951008000000.0,,100.0,[-0.013  0.602 -2.703 -1.907],1.468497e+27,9689873,4870.046235490002,242,,-256.44907,90571970.0,719.5151,9297716.0,4999.636,100,1.0,4870.0464,1,10.0,0.4189424,-25678254.0,100.0,24235052.0,1.0,True,0.06380507,1.0
-1,485.04,-262.25726,-579569450000.0,618.0176,2009.0269904136658,,24300,10.0,15444597000.0,,100.0,[ 0.047  0.591 -2.694 -1.92 ],152795820000.0,9738377,4849.369992758023,243,,-262.25726,19606.895,852.24066,2702.2793,4999.6553,100,1.0,4849.37,1,10.0,0.4189424,-25685916.0,100.0,24242704.0,1.0,True,0.07386625,1.0
-1,481.86,-248.72414,-2593238700000000.0,1865.1122,2018.833279132843,,24400,10.0,44823966000.0,,100.0,[ 0.08   0.619 -2.679 -1.803],3.2288368e+18,9786563,4817.167256037398,244,9.98291,-248.72414,42842.387,807.7422,6313.7324,4999.612,100,1.0,4817.1675,1,10.0,0.4189424,-25300736.0,100.0,23857548.0,1.0,True,0.06350591,1.0
-1,492.53,-266.91003,-16486779000000.0,59.06578,2028.4835951328278,,24500,10.0,1475665200.0,,100.0,[ 0.126  0.506 -2.664 -1.824],130497630000000.0,9835816,4923.947167125887,245,789.79395,-266.91003,778.38916,464.91147,138.07812,4999.518,100,1.0,4923.947,1,10.0,0.4189424,-25904532.0,100.0,24461398.0,1.0,True,0.10994961,1.0
-1,389.96,-238.01567,-526856600000000.0,590.259,2036.7304775714874,,24600,10.0,12477743000.0,,100.0,[ 0.213  0.423 -2.661 -1.788],1.3327719e+17,9874812,3894.8710217767475,246,,-238.01567,17227.676,1685.65,2249.2747,4999.5674,100,1.0,3894.8708,1,10.0,0.4189424,-19454590.0,100.0,18011436.0,1.0,True,0.19546875,1.0
-1,494.44,-248.51456,-7614003000000000.0,13585.839,2047.1677029132843,,24700,10.0,298042980000.0,,100.0,[ 0.105  0.478 -2.686 -1.771],2.7834843e+19,9924256,4943.348242838166,247,19.96388,-248.51456,734778.4,498.40936,92421.08,4999.5527,100,1.0,4943.348,1,10.0,0.4189424,-26128256.0,100.0,24685102.0,1.0,True,0.023243755,1.0
-1,491.86,-252.95638,-26872765000000.0,312.10852,2056.507821559906,,24800,10.0,7200310300.0,,100.0,[-0.004  0.518 -2.694 -1.725],346561300000000.0,9973442,4917.63639122391,248,9.982144,-252.95638,11268.573,571.9438,1360.969,4999.577,100,1.0,4917.636,1,10.0,0.4189424,-25953434.0,100.0,24510266.0,1.0,True,0.031202575,1.0
-1,482.29,-249.86179,-893687900000.0,57.48253,2065.900379896164,,24900,10.0,1436128800.0,,100.0,[ 0.029  0.485 -2.695 -1.609],382266640000.0,10021671,4821.730297463414,249,,-249.86179,2625.0725,875.1493,283.07935,4999.5674,100,1.0,4821.7305,1,10.0,0.4189424,-25458130.0,100.0,24014968.0,1.0,True,0.07221021,1.0
-1,487.93,-250.30872,-3.0911062e+17,249099.78,2075.602315425873,,25000,10.0,6225330000000.0,,100.0,[ 0.091  0.485 -2.688 -1.605],4.5877886e+22,10070464,4878.140285631681,250,49.922188,-250.30872,14728722.0,705.60004,1702280.2,4999.5635,100,1.0,4878.14,1,10.0,0.4189424,-25737284.0,100.0,24294124.0,1.0,True,0.057822786,1.0
-1,471.06,-264.218,-1015204240000000.0,2028.4652,2084.9290583133698,,25100,10.0,50619023000.0,,100.0,[ 0.139  0.669 -2.76  -1.75 ],4.9488228e+17,10117570,4708.506550268124,251,,-264.218,126120.75,1001.3022,12596.573,4999.4326,100,1.0,4708.507,1,10.0,0.4189424,-24615724.0,100.0,23172640.0,1.0,True,0.07280017,1.0
-1,406.32,-262.62897,-3.4204916e+22,1040680.75,2093.6622648239136,,25200,10.0,23224545000000.0,,100.0,[ 0.198  0.763 -2.746 -1.693],5.6187607e+32,10158202,4059.3196379618453,252,,-262.62897,80203144.0,1668.5276,8127447.5,4999.3604,100,1.0,4059.3193,1,10.0,0.4189424,-20705096.0,100.0,19262060.0,1.0,True,0.34506384,1.0
-1,497.58,-247.72467,-4.6994028e+20,282390.75,2102.8835468292236,,25300,10.0,5303820000000.0,,100.0,[-0.024  0.675 -2.821 -1.709],1.060382e+29,10207960,4974.697654963387,253,3609.5742,-247.72467,8511853.0,157.32811,1430409.0,4999.6094,100,1.0,4974.6978,1,10.0,0.4189424,-26215556.0,100.0,24772368.0,1.0,True,0.047512952,1.0
-1,491.41,-253.66649,-404774600000000.0,1410.7178,2112.568487882614,,25400,10.0,35253090000.0,,100.0,[ 0.034  0.651 -2.82  -1.704],7.865523e+16,10257101,4913.163151288353,254,269.83142,-253.66649,18406.049,605.62726,3197.2659,4999.61,100,1.0,4913.163,1,10.0,0.4189424,-25949144.0,100.0,24505956.0,1.0,True,0.1158008,1.0
-1,495.03,-250.0016,-2403571000000000.0,5944.0024,2122.531886577606,,25500,10.0,148545140000.0,,100.0,[ 0.071  0.561 -2.825 -1.782],2.7736434e+18,10306604,4949.472580522794,255,19.96259,-250.0016,107187.664,495.43445,19779.818,4999.571,100,1.0,4949.473,1,10.0,0.4189424,-26185898.0,100.0,24742734.0,1.0,True,0.010878182,1.0
-1,495.01,-246.49408,-4.2225732e+23,448135.72,2132.5492284297943,,25600,10.0,11198906000000.0,,100.0,[ 0.029  0.467 -2.827 -1.853],8.560875e+34,10356105,4949.355340069877,256,,-246.49408,33525596.0,497.429,3394450.5,4999.6475,100,1.0,4949.3555,1,10.0,0.4189424,-26186762.0,100.0,24743554.0,1.0,True,0.005681718,1.0
-1,486.81,-247.87799,-141116720000000.0,13807.369,2142.142986536026,,25700,10.0,344867370000.0,,100.0,[ 0.117  0.393 -2.816 -1.901],9515307000000000.0,10404786,4866.987963747683,257,29.944328,-247.87799,1320883.0,755.5217,131387.9,4999.5684,100,1.0,4866.988,1,10.0,0.4189424,-25701546.0,100.0,24258384.0,1.0,True,0.116926506,1.0
-1,495.03,-248.3045,-34443262000000.0,16.44655,2152.2022218704224,,25800,10.0,410793760.0,,100.0,[ 0.016  0.446 -2.825 -1.951],569586200000000.0,10454289,4949.608806679598,258,19.965164,-248.3045,253.0378,495.44785,35.467175,4999.6543,100,1.0,4949.609,1,10.0,0.4189424,-26187306.0,100.0,24744094.0,1.0,True,0.0625347,1.0
-1,421.0,-244.53802,-8.896815e+23,28110.877,2161.0371718406677,,25900,10.0,427446100000.0,,100.0,[-0.032  0.407 -2.831 -1.958],3.8004113e+35,10496389,4204.454890336529,259,9.980203,-244.53802,1024975.6,1056.8546,111488.85,4999.654,100,1.0,4204.455,1,10.0,0.4189424,-20237588.0,100.0,18794382.0,1.0,True,0.052553535,1.0
-1,500.0,-256.7852,-369542070000000.0,1588.5347,2170.647612094879,,26000,10.0,39703495000.0,,100.0,[ 0.031  0.408 -2.832 -1.961],6.5554876e+16,10546389,4999.382142732734,260,4998.952,-256.7852,30254.898,0.14120296,4623.2183,4999.628,100,1.0,4999.3823,1,10.0,0.4189424,-26437018.0,100.0,24993820.0,1.0,True,0.05854725,1.0
-1,495.02,-246.08803,-27893623000000.0,32.19487,2180.5652668476105,,26100,10.0,804304100.0,,100.0,[ 0.053  0.317 -2.837 -2.044],373552730000000.0,10595891,4949.459193492239,261,9.979711,-246.08803,818.08826,496.4364,101.70194,4999.6377,100,1.0,4949.4595,1,10.0,0.4189424,-26186796.0,100.0,24743594.0,1.0,True,0.43728113,1.0
-1,446.49,-243.64633,-71535570000.0,38.994274,2189.3478066921234,,26200,10.0,614563600.0,,100.0,[-0.006  0.301 -2.843 -2.054],2414883600.0,10640540,4461.6320457201955,262,499.7447,-243.64633,1572.7253,1049.9,164.14963,4999.6973,100,1.0,4461.632,1,10.0,0.4189424,-22451682.0,100.0,21008450.0,1.0,True,0.13399963,1.0
-1,495.29,-266.78644,-1.878291e+17,6019.59,2199.7136039733887,,26300,10.0,150445020000.0,,100.0,[ 0.025  0.304 -2.844 -2.055],1.6939158e+22,10690069,4952.112420794596,263,619.79297,-266.78644,316226.84,436.8052,33872.117,4999.6387,100,1.0,4952.1123,1,10.0,0.4189424,-26157416.0,100.0,24714214.0,1.0,True,0.03902826,1.0
-1,441.88,-249.31583,-1.36165065e+23,2786137.2,2209.423361301422,,26400,10.0,69605712000000.0,,100.0,[ 0.031  0.193 -2.854 -2.111],8.902134e+33,10734257,4416.749889115846,264,449.70526,-249.31583,165872060.0,1442.2197,17092876.0,4999.6504,100,1.0,4416.75,1,10.0,0.4189424,-23030880.0,100.0,21587676.0,1.0,True,0.12944558,1.0
-1,491.46,-246.43967,-1.43607975e+23,897003.25,2218.9913218021393,,26500,10.0,22415690000000.0,,100.0,[ 0.039  0.315 -2.855 -2.082],9.9023214e+33,10783403,4913.764521695814,265,9.9810915,-246.43967,60218052.0,607.4799,6233834.0,4999.601,100,1.0,4913.764,1,10.0,0.4189424,-25957292.0,100.0,24514112.0,1.0,True,0.35521966,1.0
-1,362.86,-226.80243,-227185160000.0,17.674175,2226.5376300811768,,26600,10.0,171363140.0,,100.0,[-0.031  0.389 -2.855 -2.009],24744774000.0,10819689,3621.495199233842,266,809.7241,-226.80243,132.48569,1283.8519,24.693966,4999.6035,100,1.0,3621.4954,1,10.0,0.4189424,-16206675.0,100.0,14763503.0,1.0,True,0.08382413,1.0
-1,481.61,-255.4069,-4063694000000.0,394.00958,2236.457813501358,,26700,10.0,6112300500.0,,100.0,[-6.974e-04  3.957e-01 -2.855e+00 -2.005e+00],7904767000000.0,10867850,4814.656247791881,267,1789.6477,-255.4069,10826.964,633.4549,1761.9917,4999.674,100,1.0,4814.6562,1,10.0,0.4189424,-25025402.0,100.0,23582180.0,1.0,True,0.033554234,1.0
-1,486.16,-265.83554,-2.2476647e+18,57543296.0,2247.40522813797,,26800,10.0,1438208500000000.0,,100.0,[ 0.034  0.361 -2.857 -2.044],2.4225656e+24,10916466,4860.6829551315295,268,9.979398,-265.83554,5751271000.0,793.5577,572241200.0,4999.634,100,1.0,4860.6826,1,10.0,0.4189424,-25699170.0,100.0,24255972.0,1.0,True,0.0033795848,1.0
-1,495.04,-245.0449,-4.5784117e+19,441.2547,2257.029094696045,,26900,10.0,11026756000.0,,100.0,[ 0.076  0.44  -2.85  -1.957],1.0064804e+27,10965970,4949.62885291607,269,29.950432,-245.0449,11702.453,494.44635,1594.4806,4999.6133,100,1.0,4949.629,1,10.0,0.4189424,-26186490.0,100.0,24743304.0,1.0,True,0.3216643,1.0
-1,370.89,-249.88809,-1.8536058e+22,5540.2344,2264.395277738571,,27000,10.0,44268850000.0,,100.0,[-0.048  0.446 -2.852 -1.976],1.6496559e+32,11003059,3701.3193523517243,270,1449.7041,-249.88809,160072.67,1093.015,19182.068,4999.662,100,1.0,3701.3193,1,10.0,0.4189424,-16337654.0,100.0,14894447.0,1.0,True,0.03153764,1.0
-1,495.02,-234.67593,-11783312000.0,31.224531,2274.087973356247,,27100,10.0,780173900.0,,100.0,[ 0.013  0.441 -2.853 -1.991],58130124.0,11052561,4949.498122819966,271,9.980291,-234.67593,2326.2532,496.44025,231.93697,4999.635,100,1.0,4949.498,1,10.0,0.4189424,-26187184.0,100.0,24743984.0,1.0,True,0.18620479,1.0
-1,495.41,-248.08733,-227198730000.0,3240.5063,2284.3425872325897,,27200,10.0,80996246000.0,,100.0,[ 0.042  0.45  -2.849 -1.987],10263011000.0,11102102,4953.3765216949405,272,399.69055,-248.08733,322995.72,457.66272,32136.621,4999.6426,100,1.0,4953.3765,1,10.0,0.4189424,-26188598.0,100.0,24745394.0,1.0,True,0.1143295,1.0
-1,495.02,-247.26268,-1.0881261e+16,4767.4717,2294.331634044647,,27300,10.0,119149120000.0,,100.0,[ 0.091  0.454 -2.858 -2.025],5.684958e+19,11151604,4949.403516129552,273,9.980483,-247.26268,180395.2,496.43073,23959.834,4999.6055,100,1.0,4949.404,1,10.0,0.4189424,-26186224.0,100.0,24743040.0,1.0,True,0.006900049,1.0
-1,490.03,-248.08714,-4.7458794e+17,6009952.5,2304.74627161026,,27400,10.0,150214570000000.0,,100.0,[ 0.1    0.53  -2.868 -1.927],1.08084635e+23,11200607,4899.372778312644,274,,-248.08714,297209760.0,699.1978,39689556.0,4999.5273,100,1.0,4899.373,1,10.0,0.4189424,-25935870.0,100.0,24492732.0,1.0,True,0.0713624,1.0
-1,490.07,-245.75859,-8.4350464e+17,2979.3794,2315.1629209518433,,27500,10.0,74460510000.0,,100.0,[ 0.139  0.536 -2.866 -2.174],3.4162833e+23,11249614,4899.693341406768,275,,-245.75859,106952.4,696.3997,11821.246,4999.6035,100,1.0,4899.6934,1,10.0,0.4189424,-25935148.0,100.0,24491968.0,1.0,True,0.14401092,1.0
-1,471.04,-242.54453,-145270600000000.0,19103.553,2324.0963337421417,,27600,10.0,468461030000.0,,100.0,[ 0.162  0.417 -2.867 -2.205],1.0067975e+16,11296718,4708.436950192187,276,,-242.54453,1400975.6,1064.1737,142417.8,4999.566,100,1.0,4708.437,1,10.0,0.4189424,-24745000.0,100.0,23301844.0,1.0,True,0.07899098,1.0
-1,500.0,-250.02301,-80797395000000.0,530.4064,2334.4205799102783,,27700,10.0,13252605000.0,,100.0,[ 0.147  0.523 -2.879 -2.43 ],3133314000000000.0,11346718,4999.10714874061,277,4998.105,-250.02301,11799.637,0.28293607,2103.2957,4999.682,100,1.0,4999.1074,1,10.0,0.4189424,-26434296.0,100.0,24991072.0,1.0,True,0.010827178,1.0
-1,495.37,-246.52457,-20297648000.0,16.605297,2344.1367082595825,,27800,10.0,414948260.0,,100.0,[ 0.059  0.501 -2.891 -2.515],189809010.0,11396255,4952.896483882844,278,359.74417,-246.52457,588.07916,461.62924,65.14447,4999.6406,100,1.0,4952.8965,1,10.0,0.4189424,-26187484.0,100.0,24744284.0,1.0,True,0.09237236,1.0
-1,494.15,-256.229,-3.0507533e+18,4090.6953,2354.253643512726,,27900,10.0,102202440000.0,,100.0,[ 0.118  0.489 -2.892 -2.498],4.4689687e+24,11445670,4940.483709687105,279,,-256.229,200100.19,504.02905,21209.402,4999.563,100,1.0,4940.484,1,10.0,0.4189424,-26105578.0,100.0,24662424.0,1.0,True,0.035826374,1.0
-1,500.0,-245.69884,-29162938000.0,57.90424,2363.896798849106,,28000,10.0,1447189400.0,,100.0,[ 0.053  0.383 -2.906 -2.488],368824600.0,11495670,4999.291665283159,280,4998.6934,-245.69884,1511.4138,0.2039253,217.6984,4999.639,100,1.0,4999.292,1,10.0,0.4189424,-26436116.0,100.0,24992918.0,1.0,True,0.07692368,1.0
-1,490.03,-248.47029,-1.3240351e+20,425560.2,2373.5431530475616,,28100,10.0,10630419000000.0,,100.0,[ 0.102  0.421 -2.904 -2.478],8.417603e+27,11544673,4899.2839537676155,281,,-248.47029,40041708.0,699.18524,3984825.2,4999.573,100,1.0,4899.284,1,10.0,0.4189424,-25935000.0,100.0,24491840.0,1.0,True,0.03434366,1.0
-1,495.02,-242.8585,-3.301939e+18,2078138.9,2383.818881750107,,28200,10.0,51942520000000.0,,100.0,[ 0.08   0.535 -2.889 -2.521],5.234557e+24,11594175,4949.379487608425,282,9.979971,-242.8585,204549810.0,496.42838,20350166.0,4999.671,100,1.0,4949.38,1,10.0,0.4189424,-26186018.0,100.0,24742800.0,1.0,True,0.21356955,1.0
-1,447.82,-260.86014,-1.4662441e+16,37827.35,2392.9274966716766,,28300,10.0,874355950000.0,,100.0,[ 0.198  0.507 -2.899 -2.549],1.03215774e+20,11638957,4474.903602965192,283,29.941545,-260.86014,3551084.8,1225.9497,353380.94,4999.5854,100,1.0,4474.904,1,10.0,0.4189424,-22970878.0,100.0,21527714.0,1.0,True,0.03957276,1.0
-1,500.0,-266.26962,-2.341857e+17,2007497.9,2402.5736083984375,,28400,10.0,50174265000000.0,,100.0,[ 0.086  0.537 -2.922 -2.589],2.632269e+22,11688957,4999.233583998474,284,4998.5,-266.26962,187487900.0,0.23267733,18674438.0,4999.5557,100,1.0,4999.2334,1,10.0,0.4189424,-26435488.0,100.0,24992336.0,1.0,True,0.019849913,1.0
-1,452.87,-265.45212,-540652930000000.0,3524.7068,2411.330772638321,,28500,10.0,52618535000.0,,100.0,[ 0.206  0.571 -2.915 -2.582],1.4032366e+17,11734244,4526.134107242531,285,9.98109,-265.45212,127346.78,1241.4667,14585.084,4999.6055,100,1.0,4526.1343,1,10.0,0.4189424,-23470302.0,100.0,22027126.0,1.0,True,0.117419966,1.0
-1,500.0,-245.79788,-9433001000000000.0,172685.78,2421.4235491752625,,28600,10.0,4314912800000.0,,100.0,[ 0.092  0.605 -2.942 -2.554],4.2682936e+19,11784244,4999.300766737804,286,4998.5986,-245.79788,13691024.0,0.20773727,1387498.5,4999.6816,100,1.0,4999.301,1,10.0,0.4189424,-26436232.0,100.0,24993008.0,1.0,True,0.011293239,1.0
-1,495.28,-232.88193,-8.3491134e+17,285.54416,2431.527276277542,,28700,10.0,7134913000.0,,100.0,[ 0.072  0.697 -2.949 -2.472],3.346752e+23,11833772,4952.0510400297735,287,269.78348,-232.88193,5831.2695,470.58563,885.6084,4999.7075,100,1.0,4952.051,1,10.0,0.4189424,-26187498.0,100.0,24744258.0,1.0,True,0.17900582,1.0
-1,489.84,-256.51294,-68755140000000.0,1822.6118,2440.935874223709,,28800,10.0,45529453000.0,,100.0,[-0.029  0.748 -2.958 -2.421],2266697000000000.0,11882756,4896.95340801088,288,9.981285,-256.51294,122259.086,538.4646,12226.654,4999.6626,100,1.0,4896.9536,1,10.0,0.4189424,-25713310.0,100.0,24270096.0,1.0,True,0.0017186065,1.0
-1,491.46,-253.33017,-19054293000.0,17.367243,2450.390298604965,,28900,10.0,374741700.0,,100.0,[-0.053  0.864 -2.959 -2.381],167528130.0,11931902,4913.24325147716,289,9.980273,-253.33017,395.92776,526.0121,59.0313,4999.673,100,1.0,4913.243,1,10.0,0.4189424,-25859868.0,100.0,24416646.0,1.0,True,0.2639889,1.0
