Penalization,InitialReturnStd,StdWReturnMean,Bound,LearnableVariance,MeanEntropy,ReturnMeanIW,ReturnStepMaxmin,EpisodesSoFar,MinBehavPdf,Inner Iteration,EmpiricalD2Arithmetic,EpRewMean,MinTargetPdf,MeanIW,VarianceInitializer,InitialReturnMax,MinIW,InitialReturnMean,EmpiricalD2Harmonic,EpLenMean,ReturnStepMax,Iteration,InitialBound,EpThisIter,TimeElapsed,InitialReturnMin,WReturnMean,MaxIW,ESSRenyiArithmetic,DivergenceHarmonic,StdIW,ESSRenyiHarmonic,MeanD2-0,Weights,TimestepsSoFar
True,0.14544459,,-53630636000000.0,,0.4189424,457409660000.0,10.0,21900,-243.96786,1,1.0,4999.382699255729,-243.96786,18302.412,-1,4999.6885,0.054979913,4999.383,1.0,500.0,10.0,219,-26437056.0,100,2165.557469367981,4998.999,24993826.0,1721022.2,100.0,1357486600000000.0,171191.25,100.0,1.0,[ 0.027  0.811 -3.013 -2.461],8096589
True,121.46118,,-1.1275907e+18,,0.4189424,445290500.0,10.0,22000,-256.65094,1,1.0,4987.233671935503,-256.65094,19.179543,-1,4999.6787,0.1969297,4987.234,1.0,498.79,10.0,220,-26330476.0,100,2178.73411154747,3778.7107,24887254.0,318.0204,100.0,6.104581e+23,41.394653,100.0,1.0,[-2.107e-03  7.140e-01 -3.008e+00 -2.534e+00],8146468
True,576.6779,,-2859359000000000.0,,0.4189424,2282203600000.0,10.0,22100,-244.82948,1,1.0,4624.412681588776,-244.82948,125155.05,-1,4999.6445,0.045683,4624.4126,1.0,462.9,10.0,221,-23160950.0,100,2191.7621800899506,2839.6975,21717748.0,11928047.0,100.0,3.9193002e+18,1186355.6,100.0,1.0,[-0.054  0.738 -3.005 -2.508],8192758
True,930.055,,-8.6518054e+23,,0.4189424,299228660000.0,10.0,22200,-248.1098,1,1.0,4080.9662010912884,-248.1098,30730.332,-1,4999.662,0.02660603,4080.9658,1.0,408.77,10.0,222,-18962494.0,100,2202.627676963806,1549.7517,17519288.0,696811.0,100.0,3.5939503e+35,94516.92,100.0,1.0,[-0.067  0.685 -3.196 -2.66 ],8233635
True,0.106777586,,-4.43829e+18,,0.4189424,5574713400000.0,10.0,22300,-244.41791,1,1.0,4999.468318765835,-244.41791,223040.42,-1,4999.637,0.07528177,4999.4683,1.0,500.0,10.0,223,-26437882.0,100,2215.7839999198914,4999.142,24994684.0,21409248.0,100.0,9.4579616e+24,2130071.8,100.0,1.0,[-0.006  0.696 -3.195 -2.657],8283635
True,497.43533,,-5234015300000.0,,0.4189424,11387804000.0,10.0,22400,-244.13504,1,1.0,4949.4189753821,-244.13504,455.63647,-1,4999.64,0.07975155,4949.419,1.0,495.01,10.0,224,-26187388.0,100,2229.8331739902496,,24744190.0,15428.1875,100.0,13096169000000.0,2039.0889,100.0,1.0,[ 0.048  0.69  -3.203 -2.628],8333136
True,496.43335,,-8.800104e+16,,0.4189424,51513938000.0,10.0,22500,-268.21146,1,1.0,4949.430322045169,-268.21146,2061.267,-1,4999.632,0.14109194,4949.43,1.0,495.02,10.0,225,-26186500.0,100,2242.5533151626587,9.980736,24743306.0,127806.19,100.0,3.7182982e+21,12829.666,100.0,1.0,[ 0.1    0.646 -3.202 -2.733],8382638
True,497.42206,,-1.4616342e+17,,0.4189424,560065540000.0,10.0,22600,-258.29358,1,1.0,4949.2864210180815,-258.29358,22411.55,-1,4999.6426,0.023988912,4949.2866,1.0,495.01,10.0,226,-26186062.0,100,2256.650069475174,,24742864.0,1738123.5,100.0,1.0257451e+22,173130.02,100.0,1.0,[ 0.092  0.523 -3.202 -2.755],8432139
True,699.90216,,-1.0631534e+20,,0.4189424,37234862000000.0,10.0,22700,-243.26598,1,1.0,4899.3147128093315,-243.26598,1490194.2,-1,4999.6055,0.1444114,4899.3145,1.0,490.02,10.0,227,-25936322.0,100,2270.0676941871643,,24493146.0,148360400.0,100.0,5.4271266e+27,14761036.0,100.0,1.0,[ 0.058  0.439 -3.214 -2.84 ],8481141
True,1102.0896,,-9351442000000.0,,0.4189424,2961543200.0,10.0,22800,-253.93927,1,1.0,4495.936597108976,-253.93927,130.7064,-1,4999.614,0.066628814,4495.9365,1.0,449.89,10.0,228,-22871224.0,100,2283.3816215991974,,21428048.0,9743.51,100.0,41962130000000.0,969.1092,100.0,1.0,[-0.007  0.381 -3.222 -2.929],8526130
True,495.4379,,-14393837000000.0,,0.4189424,11395271000.0,10.0,22900,-249.05699,1,1.0,4949.507820690328,-249.05699,455.95047,-1,4999.617,0.019685825,4949.5083,1.0,495.03,10.0,229,-26186266.0,100,2297.1040346622467,19.963284,24743086.0,27323.848,100.0,99320650000000.0,2829.265,100.0,1.0,[ 0.024  0.386 -3.223 -2.929],8575633
True,0.27321634,,-7083136600000.0,,0.4189424,23895988000.0,10.0,23000,-249.03867,1,1.0,4999.157396386837,-249.03867,956.1429,-1,4999.59,0.07616219,4999.1577,1.0,500.0,10.0,230,-26434738.0,100,2310.4204347133636,4998.1426,24991574.0,69880.44,100.0,23927636000000.0,7185.2993,100.0,1.0,[ 0.065  0.432 -3.225 -2.941],8625633
True,550.80334,,-24186421000.0,,0.4189424,285918400.0,10.0,23100,-241.55028,1,1.0,4924.53156004657,-241.55028,11.451578,-1,4999.5283,0.033462197,4924.5317,1.0,492.58,10.0,231,-25997522.0,100,2322.851871728897,9.980522,24554394.0,135.50339,100.0,274295800.0,23.917027,100.0,1.0,[ 0.124  0.453 -3.221 -2.938],8674891
True,961.02966,,-1337154000000.0,,0.4189424,1823815700.0,10.0,23200,-241.62843,1,1.0,4614.884454908397,-241.62843,96.53474,-1,4999.377,0.07813744,4614.8843,1.0,461.82,10.0,232,-23663778.0,100,2335.4616997241974,499.62485,22220738.0,6196.755,100.0,856317800000.0,620.07806,100.0,1.0,[ 0.178  0.428 -3.212 -2.953],8721073
True,854.3269,,-36685672000.0,,0.4189424,1269515000.0,10.0,23300,-264.55817,1,1.0,4825.995028955173,-264.55817,51.71878,-1,4999.509,0.020642534,4825.995,1.0,482.74,10.0,233,-25463222.0,100,2348.4450583457947,9.979547,24020104.0,2555.3572,100.0,602302700.0,276.72797,100.0,1.0,[ 0.118  0.436 -3.22  -2.941],8769347
True,699.1862,,-2044724000000000.0,,0.4189424,1592766600.0,10.0,23400,-256.35202,1,1.0,4899.290510585505,-256.35202,63.761856,-1,4999.5757,0.029147975,4899.2905,1.0,490.03,10.0,234,-25935064.0,100,2361.9119799137115,,24491908.0,1833.6029,100.0,2.0075084e+18,265.65814,100.0,1.0,[ 0.066  0.419 -3.229 -2.969],8818350
True,729.60815,,-2.155532e+16,,0.4189424,909333200000000.0,10.0,23500,-241.59581,1,1.0,4856.026151949552,-241.59581,45114620.0,-1,4999.632,0.04007468,4856.0264,1.0,485.73,10.0,235,-25556508.0,100,2374.7687985897064,,24113318.0,4511333000.0,100.0,2.0466353e+20,448871870.0,100.0,1.0,[ 0.011  0.446 -3.229 -2.954],8866923
True,804.54,,-5.7065183e+23,,0.4189424,2.0369541e+18,10.0,23600,-243.58258,1,1.0,4858.392022081082,-243.58258,81507330000.0,-1,4999.5444,0.06325833,4858.392,1.0,485.94,10.0,236,-25694394.0,100,2386.991868019104,,24251258.0,8150708000000.0,100.0,1.5636475e+35,810985260000.0,100.0,1.0,[ 0.052  0.492 -3.226 -2.945],8915517
True,830.7019,,-1.997881e+16,,0.4189424,91093190000.0,10.0,23700,-262.46338,1,1.0,4853.197442768178,-262.46338,3645.8328,-1,4999.6113,0.054382514,4853.1973,1.0,485.43,10.0,237,-25686772.0,100,2399.626430749893,,24243592.0,106142.76,100.0,1.9165117e+20,15134.427,100.0,1.0,[ 0.125  0.567 -3.223 -2.876],8964060
True,99.788025,,-464966450000.0,,0.4189424,91457304.0,10.0,23800,-242.9686,1,1.0,4985.299671372803,-242.9686,3.65943,-1,4999.6035,0.03343158,4985.3,1.0,498.61,10.0,238,-26306344.0,100,2412.576342821121,4189.499,24863170.0,27.755259,100.0,103765110000.0,4.5606103,100.0,1.0,[ 2.696e-03  5.445e-01 -3.234e+00 -2.888e+00],9013921
True,975.249,,-42326917000.0,,0.4189424,531637200.0,10.0,23900,-239.26796,1,1.0,4487.3679918283715,-239.26796,37.35771,-1,4999.673,0.103070825,4487.3677,1.0,449.13,10.0,239,-22530796.0,100,2425.359018087387,,21087582.0,490.0407,100.0,838705400.0,84.52567,100.0,1.0,[-0.028  0.549 -3.235 -2.89 ],9058834
True,526.0531,,-2.698416e+21,,0.4189424,1857426400000.0,10.0,24000,-253.73286,1,1.0,4931.536280501074,-253.73286,169464.69,-1,4999.6426,0.10384119,4931.536,1.0,493.23,10.0,240,-26039980.0,100,2438.747098684311,9.979951,24596782.0,16115731.0,100.0,3.4960944e+30,1603566.8,100.0,1.0,[ 1.677e-03  5.576e-01 -3.235e+00 -2.886e+00],9108157
True,852.25354,,-1.2984394e+17,,0.4189424,10736922000000.0,10.0,24100,-247.19728,1,1.0,4849.443412238637,-247.19728,429576.47,-1,4999.5986,0.08178245,4849.4434,1.0,485.04,10.0,241,-25686610.0,100,2451.820925474167,,24243438.0,41720732.0,100.0,8.0937955e+21,4151492.5,100.0,1.0,[ 0.056  0.542 -3.239 -2.912],9156661
True,0.3186047,,-7.45436e+19,,0.4189424,1086699800000.0,10.0,24200,-241.28929,1,1.0,4999.110830786554,-241.28929,43496.83,-1,4999.594,0.002924519,4999.111,1.0,500.0,10.0,242,-26434278.0,100,2466.700793027878,4998.1787,24991108.0,3628867.2,100.0,2.6681052e+27,361945.3,100.0,1.0,[ 0.125  0.632 -3.244 -2.965],9206661
True,773.2721,,-7.4264677e+18,,0.4189424,2191684100000.0,10.0,24300,-245.76988,1,1.0,4832.448877834931,-245.76988,87987.04,-1,4999.635,0.0873497,4832.449,1.0,483.41,10.0,243,-25393702.0,100,2479.704970598221,849.44214,23950512.0,6910801.5,100.0,2.6480884e+25,692620.6,100.0,1.0,[ 0.172  0.525 -3.233 -3.007],9255002
True,135.34189,,-8395115500000.0,,0.4189424,521564320.0,10.0,24400,-250.31769,1,1.0,4985.647750433558,-250.31769,21.923368,-1,4999.616,0.0945081,4985.648,1.0,498.65,10.0,244,-26318180.0,100,2493.846823453903,3639.0146,24875000.0,1000.9977,100.0,33835608000000.0,102.62931,100.0,1.0,[ 0.051  0.536 -3.25  -3.034],9304867
True,827.75464,,-9.634462e+18,,0.4189424,4386494000000.0,10.0,24500,-237.02321,1,1.0,4690.893533479666,-237.02321,235516.94,-1,4999.629,0.026777085,4690.8936,1.0,469.32,10.0,245,-24132844.0,100,2506.748196363449,9.980778,22689658.0,23054446.0,100.0,4.456816e+25,2293464.0,100.0,1.0,[-0.009  0.53  -3.255 -3.018],9351799
True,495.43597,,-7.636917e+20,,0.4189424,3698621000000.0,10.0,24600,-252.29549,1,1.0,4949.491963158542,-252.29549,147999.66,-1,4999.658,0.008741932,4949.4917,1.0,495.03,10.0,246,-26186132.0,100,2519.585427761078,19.966862,24742928.0,4917570.5,100.0,2.8002458e+29,699758.44,100.0,1.0,[ 0.037  0.488 -3.255 -3.026],9401302
True,198.91359,,-152722650000.0,,0.4189424,399099460.0,10.0,24700,-239.28426,1,1.0,4961.493764206522,-239.28426,16.011917,-1,4999.6006,0.06798443,4961.494,1.0,496.27,10.0,247,-26099160.0,100,2533.3621237277985,3479.2627,24655986.0,210.61601,100.0,11140741000.0,32.270588,100.0,1.0,[-0.011  0.583 -3.264 -2.96 ],9450929
True,1186.4135,,-55928484000.0,,0.4189424,269102750.0,10.0,24800,-241.4718,1,1.0,4060.701897502667,-241.4718,24.751223,-1,4999.635,0.018545115,4060.702,1.0,406.66,10.0,248,-19340062.0,100,2545.111898422241,,17896876.0,342.52667,100.0,1487458400.0,48.38978,100.0,1.0,[-0.034  0.527 -3.259 -2.975],9491595
True,328.71185,,-9.48527e+16,,0.4189424,799400600000.0,10.0,24900,-268.39838,1,1.0,4939.551413280403,-268.39838,34697.32,-1,4999.627,0.06575015,4939.5513,1.0,494.06,10.0,249,-25950406.0,100,2558.7642390727997,2849.6196,24507220.0,2401757.8,100.0,4.3197934e+21,255421.52,100.0,1.0,[-3.187e-03  5.315e-01 -3.259e+00 -2.976e+00],9541001
True,861.8666,,-13096251000.0,,0.4189424,930767500.0,10.0,25000,-242.6135,1,1.0,4833.227691111749,-242.6135,52.381813,-1,4999.6484,0.2071251,4833.2275,1.0,483.43,10.0,250,-25546102.0,100,2572.080461740494,,24102902.0,2931.1624,100.0,71059500.0,306.85403,100.0,1.0,[-0.013  0.653 -3.25  -2.949],9589344
True,0.1609488,,-2341317600000.0,,0.4189424,13761169000.0,10.0,25100,-256.5228,1,1.0,4999.367565798958,-256.5228,550.5881,-1,4999.647,0.0570237,4999.3677,1.0,500.0,10.0,251,-26436878.0,100,2585.350766658783,4998.8467,24993678.0,21775.166,100.0,2601143500000.0,2539.3938,100.0,1.0,[ 0.014  0.664 -3.249 -2.938],9639344
True,497.42773,,-20705691000000.0,,0.4189424,293973560000.0,10.0,25200,-250.76122,1,1.0,4949.343477461093,-250.76122,11763.606,-1,4999.6074,0.10908731,4949.3433,1.0,495.01,10.0,252,-26186614.0,100,2598.298563480377,,24743434.0,933023.2,100.0,200049140000000.0,93505.586,100.0,1.0,[ 0.066  0.684 -3.245 -2.91 ],9688845
True,497.42932,,-8.471939e+17,,0.4189424,86267730000.0,10.0,25300,-253.90378,1,1.0,4949.359349090611,-253.90378,3451.714,-1,4999.6074,0.017108561,4949.3594,1.0,495.01,10.0,253,-26186768.0,100,2611.1773347854614,,24743592.0,66375.836,100.0,3.4462218e+23,11072.902,100.0,1.0,[ 0.011  0.639 -3.252 -3.013],9738346
True,0.24599713,,-6.330121e+19,,0.4189424,172888310000.0,10.0,25400,-242.35545,1,1.0,4999.204983147189,-242.35545,6918.3027,-1,4999.5474,0.1245132,4999.205,1.0,500.0,10.0,254,-26435186.0,100,2625.0811762809753,4998.218,24992048.0,294243.53,100.0,1.9240775e+27,33538.97,100.0,1.0,[ 0.047  0.537 -3.257 -3.076],9788346
True,459.19998,,-39678320000000.0,,0.4189424,227679040000.0,10.0,25500,-261.96414,1,1.0,4913.160980149722,-261.96414,9117.428,-1,4999.538,0.053314384,4913.1606,1.0,491.47,10.0,255,-25793148.0,100,2638.733429670334,1879.1741,24350014.0,903296.56,100.0,747325600000000.0,89868.83,100.0,1.0,[ 0.101  0.46  -3.254 -3.158],9837493
True,402.93134,,-703478600000.0,,0.4189424,2090527400.0,10.0,25600,-241.7172,1,1.0,4958.506824626387,-241.7172,83.6565,-1,4999.535,0.04053037,4958.507,1.0,495.96,10.0,256,-26192274.0,100,2651.080011844635,949.39197,24749142.0,2288.0222,100.0,236221550000.0,307.10544,100.0,1.0,[ 0.066  0.417 -3.258 -3.186],9887089
True,1189.1422,,-3343633400000000.0,,0.4189424,60920713000.0,10.0,25700,-249.0863,1,1.0,4524.2667055560305,-249.0863,3053.7158,-1,4999.4854,0.15933259,4524.2666,1.0,452.75,10.0,257,-23326146.0,100,2663.8572969436646,,21883048.0,169310.53,100.0,5.3683584e+18,18668.23,100.0,1.0,[ 0.109  0.372 -3.256 -3.192],9932364
True,1043.6492,,-3503417500000.0,,0.4189424,3477856800.0,10.0,25800,-242.9595,1,1.0,4759.878299823472,-242.9595,139.24252,-1,4999.5327,0.1170336,4759.8784,1.0,476.13,10.0,258,-25188772.0,100,2677.8286950588226,9.980178,23745644.0,8192.348,100.0,5881994400000.0,841.3098,100.0,1.0,[ 0.063  0.411 -3.262 -3.177],9979977
True,990.08545,,-21401108000.0,,0.4189424,861735200.0,10.0,25900,-260.6695,1,1.0,4655.292744506292,-260.6695,37.59578,-1,4999.5254,0.10065554,4655.293,1.0,465.75,10.0,259,-24095138.0,100,2690.541182041168,429.79547,22652018.0,1128.8573,100.0,202572530.0,136.73462,100.0,1.0,[ 0.01   0.38  -3.27  -3.177],10026552
True,643.4199,,-16155774000.0,,0.4189424,1058660900.0,10.0,26000,-242.00446,1,1.0,4896.2784707596475,-242.00446,42.43157,-1,4999.508,0.032197963,4896.2783,1.0,489.75,10.0,260,-25830646.0,100,2704.0952575206757,429.74365,24387532.0,2310.6167,100.0,109446030.0,239.4305,100.0,1.0,[ 0.039  0.38  -3.271 -3.188],10075527
True,1152.352,,-139268830000.0,,0.4189424,686196100.0,10.0,26100,-243.365,1,1.0,4618.864457065834,-243.365,38.52831,-1,4999.53,0.06953507,4618.8647,1.0,462.07,10.0,261,-24104950.0,100,2717.620932817459,,22661824.0,1534.7935,100.0,9221941000.0,166.67984,100.0,1.0,[ 0.006  0.419 -3.274 -3.224],10121734
True,456.43973,,-5680543600000.0,,0.4189424,44963940000.0,10.0,26200,-250.83176,1,1.0,4945.083596629687,-250.83176,1799.945,-1,4999.577,0.00946094,4945.084,1.0,494.62,10.0,262,-26105340.0,100,2731.893004179001,489.76962,24662188.0,171505.08,100.0,15249841000000.0,17058.408,100.0,1.0,[ 0.037  0.415 -3.274 -3.226],10171196
True,1377.4098,,-85357010000.0,,0.4189424,2225784000.0,10.0,26300,-249.9114,1,1.0,4271.19349889822,-249.9114,102.15002,-1,4999.5825,0.011272236,4271.1934,1.0,427.48,10.0,263,-21583504.0,100,2743.954253435135,,20140350.0,4434.707,100.0,3318292700.0,549.10535,100.0,1.0,[ 1.187e-03  3.742e-01 -3.275e+00 -3.257e+00],10213944
True,752.24805,,-121208720000.0,,0.4189424,37180903000.0,10.0,26400,-245.14745,1,1.0,4866.8532502012795,-245.14745,1489.5742,-1,4999.536,0.058839213,4866.8535,1.0,486.8,10.0,264,-25695268.0,100,2756.594426870346,519.7168,24252138.0,146324.97,100.0,3390380800.0,14556.843,100.0,1.0,[ 0.029  0.388 -3.275 -3.253],10262624
True,497.39786,,-3963320000000.0,,0.4189424,1335996500.0,10.0,26500,-251.42758,1,1.0,4949.04531617425,-251.42758,53.477997,-1,4999.5654,0.01285877,4949.045,1.0,495.01,10.0,265,-26183602.0,100,2769.3712923526764,,24740454.0,1559.0105,100.0,7537333600000.0,210.03996,100.0,1.0,[ 0.045  0.448 -3.281 -3.259],10312125
True,0.28171396,,-19635593000.0,,0.4189424,1042828600.0,10.0,26600,-255.04774,1,1.0,4999.088108306123,-255.04774,41.733032,-1,4999.55,0.095873415,4999.088,1.0,500.0,10.0,266,-26434020.0,100,2782.5338246822357,4998.067,24990882.0,1827.96,100.0,165991400.0,185.59863,100.0,1.0,[ 0.056  0.506 -3.279 -3.238],10362125
True,823.03613,,-452346630000000.0,,0.4189424,36507280000.0,10.0,26700,-245.934,1,1.0,4854.522495148559,-245.934,1461.1051,-1,4999.5073,0.19269098,4854.523,1.0,485.57,10.0,267,-25686886.0,100,2795.671017408371,9.980261,24243776.0,129557.64,100.0,9.823924e+16,12891.623,100.0,1.0,[ 0.041  0.455 -3.285 -3.271],10410682
True,749.64056,,-4561615000000.0,,0.4189424,21510720000.0,10.0,26800,-254.43452,1,1.0,4856.23665389708,-254.43452,877.15356,-1,4999.4766,0.0008866629,4856.2363,1.0,485.79,10.0,268,-25588088.0,100,2810.2570316791534,,24144994.0,55258.05,100.0,9898165000000.0,5594.194,100.0,1.0,[ 0.098  0.456 -3.284 -3.246],10459261
True,0.2607355,,-8.80697e+17,,0.4189424,2642897500000.0,10.0,26900,-257.17004,1,1.0,4999.126581555404,-257.17004,105755.82,-1,4999.5273,0.056355912,4999.127,1.0,500.0,10.0,269,-26434390.0,100,2822.995630264282,4998.2188,24991266.0,10510415.0,100.0,3.7243965e+23,1045713.3,100.0,1.0,[ 0.037  0.464 -3.287 -3.253],10509261
True,592.1769,,-21170804000000.0,,0.4189424,3411394800.0,10.0,27000,-247.38521,1,1.0,4878.246592147434,-247.38521,144.41122,-1,4999.593,0.107258506,4878.247,1.0,488.0,10.0,270,-25591122.0,100,2835.6565713882446,959.37695,24147960.0,6565.884,100.0,215138170000000.0,683.73,100.0,1.0,[ 0.097  0.45  -3.287 -3.262],10558061
True,1083.6598,,-47961550000000.0,,0.4189424,19881177000.0,10.0,27100,-255.36357,1,1.0,4709.707741792627,-255.36357,849.02094,-1,4999.464,0.13449946,4709.708,1.0,471.15,10.0,271,-24798750.0,100,2848.610869884491,29.946632,23355666.0,26171.447,100.0,1103707200000000.0,3758.0688,100.0,1.0,[ 0.072  0.395 -3.289 -3.275],10605176
True,670.4132,,-140490540000.0,,0.4189424,1041145540.0,10.0,27200,-249.97269,1,1.0,4903.327991175104,-249.97269,41.69414,-1,4999.55,0.09008673,4903.3276,1.0,490.45,10.0,272,-25935214.0,100,2861.5036482810974,9.980868,24492078.0,823.9009,100.0,9337510000.0,106.81224,100.0,1.0,[ 0.059  0.455 -3.292 -3.263],10654221
True,803.98895,,-4.7194162e+17,,0.4189424,543151750000.0,10.0,27300,-263.3546,1,1.0,4813.786057456661,-263.3546,21921.242,-1,4999.4893,0.0123055475,4813.786,1.0,481.54,10.0,273,-25262034.0,100,2874.4465305805206,539.7537,23818934.0,957717.7,100.0,1.0695333e+23,117201.03,100.0,1.0,[ 0.03   0.405 -3.293 -3.288],10702375
True,1278.3096,,-1272279000000.0,,0.4189424,4147462400.0,10.0,27400,-234.19005,1,1.0,4572.5770855836545,-234.19005,168.27142,-1,4999.459,0.032361493,4572.5776,1.0,457.49,10.0,274,-23985614.0,100,2886.7051742076874,,22542534.0,5953.726,100.0,772249800000.0,725.8396,100.0,1.0,[ 0.087  0.381 -3.29  -3.301],10748124
True,851.0577,,-32260368000000.0,,0.4189424,15691425000.0,10.0,27500,-249.4293,1,1.0,4849.292282374833,-249.4293,627.95624,-1,4999.549,0.03018172,4849.292,1.0,485.06,10.0,275,-25683070.0,100,2900.1361966133118,,24239934.0,30826.21,100.0,499245400000000.0,3285.2463,100.0,1.0,[ 0.052  0.413 -3.295 -3.26 ],10796630
True,973.3942,,-4.3372937e+19,,0.4189424,4621390000000.0,10.0,27600,-259.23843,1,1.0,4698.802012385405,-259.23843,184970.6,-1,4999.3657,0.008359704,4698.8022,1.0,470.12,10.0,276,-24469264.0,100,2913.6322433948517,429.62683,23026236.0,12101475.0,100.0,9.034397e+26,1267719.1,100.0,1.0,[ 0.109  0.436 -3.29  -3.265],10843642
True,1313.6514,,-393416080000.0,,0.4189424,948667700.0,9.999999,27700,-242.26909,1,1.0,4328.998594661302,-242.26909,43.7929,-1,4999.204,0.024800302,4328.9985,1.0,433.36,9.999999,277,-21908838.0,100,2925.7857921123505,,20465908.0,972.27496,100.0,73981820000.0,125.86303,100.0,1.0,[ 0.124  0.528 -3.278 -3.497],10886978
True,868.58344,,-65511227000.0,,0.4189424,1245030700.0,10.0,27800,-253.12271,1,1.0,4771.915864090496,-253.12271,50.06049,-1,4999.414,0.01949392,4771.916,1.0,477.41,10.0,278,-24968670.0,100,2937.7260785102844,479.66016,23525616.0,876.3156,100.0,1983398700.0,129.88748,100.0,1.0,[ 0.071  0.525 -3.287 -3.529],10934719
True,1099.2009,,-27564674000000.0,,0.4189424,4552113000.0,10.0,27900,-240.79941,1,1.0,4612.737313739089,-240.79941,192.14264,-1,4999.391,0.07887776,4612.7373,1.0,461.57,10.0,279,-23928626.0,100,2950.817391872406,19.960093,22485586.0,3116.3042,100.0,364766540000000.0,454.44415,100.0,1.0,[ 0.111  0.55  -3.285 -3.488],10980876
True,800.88617,,-731212740000.0,,0.4189424,7168307700.0,10.0,28000,-261.49124,1,1.0,4821.2915809642045,-261.49124,287.0969,-1,4999.4062,0.013226524,4821.291,1.0,482.33,10.0,280,-25329320.0,100,2963.412850856781,9.980927,23886272.0,23045.53,100.0,251754950000.0,2295.3745,100.0,1.0,[ 0.076  0.499 -3.288 -3.491],11029109
True,1218.3143,,-33272032000000.0,,0.4189424,14993170000.0,10.0,28100,-279.8476,1,1.0,4291.426951509504,-279.8476,662.3773,-1,4999.2793,0.017604304,4291.4272,1.0,429.65,10.0,281,-21343608.0,100,2975.5640046596527,409.6635,19900634.0,27678.855,100.0,531200950000000.0,3137.2427,100.0,1.0,[ 0.129  0.524 -3.297 -3.508],11072074
True,874.4838,,-2.1306636e+24,,0.4189424,14592378000000.0,10.0,28200,-244.65804,1,1.0,4772.642422729514,-244.65804,584646.6,-1,4999.4004,0.51022035,4772.6426,1.0,477.48,10.0,282,-24985886.0,100,2989.100208759308,29.941832,23542838.0,17803680.0,100.0,2.1801152e+36,2516642.5,100.0,1.0,[ 0.102  0.58  -3.3   -3.501],11119822
True,927.03827,,-1.2404342e+24,,0.4189424,340253720000000.0,10.0,28300,-264.32196,1,1.0,4799.396362877733,-264.32196,13619444.0,-1,4999.5376,0.07162422,4799.3965,1.0,480.07,10.0,283,-25336732.0,100,3002.2140653133392,,23893604.0,1302934000.0,100.0,7.388383e+35,129634010.0,100.0,1.0,[ 3.168e-03  5.953e-01 -3.316e+00 -3.428e+00],11167829
True,496.41776,,-2.8411339e+22,,0.4189424,165765840000000.0,10.0,28400,-257.23926,1,1.0,4949.274266107004,-257.23926,6632781.0,-1,4999.5093,0.05282206,4949.274,1.0,495.02,10.0,284,-26184860.0,100,3014.5163140296936,9.98052,24741746.0,661040830.0,100.0,3.8761017e+32,65770616.0,100.0,1.0,[ 0.023  0.715 -3.314 -3.397],11217331
True,886.49756,,-2.7581728e+20,,0.4189424,2254014000000.0,10.0,28500,-249.79936,1,1.0,4818.986125777714,-249.79936,90222.66,-1,4999.491,0.018240336,4818.986,1.0,482.04,10.0,285,-25451608.0,100,3027.1793949604034,9.981104,24008506.0,4121845.2,100.0,3.6530954e+28,493701.5,100.0,1.0,[ 0.084  0.609 -3.3   -3.376],11265535
True,699.88043,,-787865850000000.0,,0.4189424,1794218800.0,10.0,28600,-247.63837,1,1.0,4899.162725990863,-247.63837,71.820625,-1,4999.508,0.17416151,4899.1626,1.0,490.02,10.0,286,-25934744.0,100,3040.5039842128754,,24491630.0,1349.1289,100.0,2.9806767e+17,215.01178,100.0,1.0,[ 0.022  0.503 -3.308 -3.351],11314537
True,1020.3755,,-89740710000.0,,0.4189424,973689200.0,10.0,28700,-252.71939,1,1.0,4453.093527908451,-252.71939,59.042065,-1,4999.5967,0.021673499,4453.0933,1.0,445.7,10.0,287,-22314372.0,100,3051.9649369716644,489.67798,20871208.0,924.50104,100.0,3783421400.0,162.20506,100.0,1.0,[-0.02   0.53  -3.311 -3.314],11359107
True,709.12195,,-435109630000.0,,0.4189424,5785363500.0,10.0,28800,-251.43472,1,1.0,4880.400642871838,-251.43472,243.09697,-1,4999.496,0.018610315,4880.4004,1.0,488.16,10.0,288,-25764268.0,100,3064.9850895404816,,24321164.0,5987.251,100.0,88508950000.0,892.6696,100.0,1.0,[ 0.011  0.535 -3.31  -3.318],11407923
True,698.48016,,-19228256000000.0,,0.4189424,19755650000.0,10.0,28900,-245.1601,1,1.0,4899.341300184085,-245.1601,790.5161,-1,4999.5215,0.011427406,4899.3413,1.0,490.04,10.0,289,-25934540.0,100,3079.750995874405,9.980279,24491418.0,38861.1,100.0,177171750000000.0,4203.023,100.0,1.0,[ 0.037  0.586 -3.31  -3.292],11456927
True,698.45575,,-1.8724556e+20,,0.4189424,302065650000000.0,10.0,29000,-253.93318,1,1.0,4899.16964239124,-253.93318,12086904.0,-1,4999.5024,0.2902981,4899.1694,1.0,490.04,10.0,290,-25932812.0,100,3093.5649979114532,9.980066,24489704.0,1203216400.0,100.0,1.6835881e+28,119713240.0,100.0,1.0,[ 0.091  0.606 -3.308 -3.314],11505931
