StdIW,TimeElapsed,MaxIW,MinIW,VarianceInitializer,EpThisIter,ReturnMeanIW,EmpiricalD2Harmonic,ESSRenyiArithmetic,InitialReturnMin,EpRewMean,Iteration,InitialReturnStd,InitialBound,ReturnStepMax,Inner Iteration,MeanD2-0,EpisodesSoFar,MinBehavPdf,Bound,MeanIW,InitialReturnMean,Weights,StdWReturnMean,EpLenMean,TimestepsSoFar,WReturnMean,MeanEntropy,MinTargetPdf,InitialReturnMax,DivergenceHarmonic,LearnableVariance,EmpiricalD2Arithmetic,ESSRenyiHarmonic,Penalization,ReturnStepMaxmin
63282.016,3160.0861513614655,413736.0,0.017090818,-1,100,330873900000.0,1.0,100.0,,4899.425288619732,292,699.91785,-25937456.0,10.0,1,1.0,29200,-242.77852,-23526390000000.0,13238.835,4899.426,[ 0.022  0.856 -3.476 -1.698],,490.02,11405726,24494252.0,0.4189424,-242.77852,4999.6377,258330250000000.0,,1.0,100.0,True,10.0
542995.7,3173.9366869926453,4577110.0,0.18682523,-1,100,2045194800000.0,1.0,100.0,,4940.7722849516695,293,500.46548,-26104902.0,10.0,1,1.0,29300,-252.53432,-6782480300000000.0,92801.29,4940.7725,[-0.036  0.789 -3.494 -1.784],,494.17,11455143,24661698.0,0.4189424,-252.53432,4999.6406,2.2074015e+19,,1.0,100.0,True,10.0
16887.002,3187.9933767318726,168975.02,0.00302316,-1,100,62664372000.0,1.0,100.0,4999.1255,4999.439481107008,294,0.10185374,-26437604.0,10.0,1,1.0,29400,-247.81929,-2370515800000.0,2507.248,4999.439,[ 0.012  0.818 -3.486 -1.758],,500.0,11505143,24994394.0,0.4189424,-247.81929,4999.6475,2557286500000.0,,1.0,100.0,True,10.0
137945780.0,3201.7321286201477,1215951500.0,0.011769301,-1,100,482517970000000.0,1.0,100.0,,4899.58697999676,295,699.2285,-25938100.0,10.0,1,1.0,29500,-241.70947,-6.719378e+21,19304240.0,4899.587,[-0.004  0.702 -3.495 -1.802],,490.03,11554146,24494872.0,0.4189424,-241.70947,4999.6797,2.167757e+31,,1.0,100.0,True,10.0
32102.637,3215.039302587509,310517.66,0.17243214,-1,100,110452020000.0,1.0,100.0,,4849.5282365819585,296,852.26855,-25687480.0,10.0,1,1.0,29600,-251.99509,-9767787000000.0,4419.225,4849.5283,[ 0.066  0.8   -3.482 -1.768],,485.04,11602650,24244286.0,0.4189424,-251.99509,4999.622,44780327000000.0,,1.0,100.0,True,10.0
193971.75,3227.370896577835,1916368.2,0.04737685,-1,100,630073100000.0,1.0,100.0,4998.998,4999.3338444180645,297,0.12578401,-26436514.0,10.0,1,1.0,29700,-251.15337,-76209730000000.0,25211.143,4999.334,[ 0.114  0.906 -3.478 -1.722],,500.0,11652650,24993340.0,0.4189424,-251.15337,4999.584,2742809000000000.0,,1.0,100.0,True,10.0
15647577.0,3241.4158565998077,123028880.0,0.8583704,-1,100,65219120000000.0,1.0,100.0,,4899.502707348533,298,699.2165,-25937230.0,10.0,1,1.0,29800,-250.26323,-6.539765e+21,2609373.2,4899.5024,[ 0.11   0.816 -3.485 -1.809],,490.03,11701653,24494028.0,0.4189424,-250.26323,4999.6353,2.0534884e+31,,1.0,100.0,True,10.0
1111.5123,3253.9036269187927,7095.081,0.004098637,-1,100,9111644000.0,1.0,100.0,9.980896,4699.355974053265,299,1107.9075,-24754540.0,10.0,1,1.0,29900,-253.3131,-5656817000000.0,364.75156,4699.356,[ 0.213  1.042 -3.47  -1.83 ],,470.08,11748661,23311404.0,0.4189424,-253.3131,4999.523,15316200000000.0,,1.0,100.0,True,10.0
101285.164,3267.0484182834625,970101.75,0.10492745,-1,100,372703630000.0,1.0,100.0,159.87004,4770.892175308018,300,886.4311,-24990296.0,10.0,1,1.0,30000,-258.0937,-207754380000000.0,14921.871,4770.892,[ 0.28   1.139 -3.461 -1.789],,477.27,11796388,23547172.0,0.4189424,-258.0937,4999.502,2.0651663e+16,,1.0,100.0,True,10.0
24748.457,3281.0893874168396,185079.38,0.0049175667,-1,100,123303950000.0,1.0,100.0,189.85902,4951.177916456314,301,478.53064,-26186310.0,10.0,1,1.0,30100,-243.46967,-138896885000000.0,4934.0215,4951.1777,[ 0.203  1.079 -3.467 -1.867],,495.2,11845908,24743154.0,0.4189424,-243.46967,4999.5547,9247186000000000.0,,1.0,100.0,True,10.0
371176.94,3294.2161149978638,3718893.8,0.009149172,-1,100,1150746000000.0,1.0,100.0,,4949.359250837259,302,497.42935,-26186774.0,10.0,1,1.0,30200,-251.86618,-162208500000000.0,46044.695,4949.36,[ 0.162  1.018 -3.483 -1.967],,495.01,11895409,24743592.0,0.4189424,-251.86618,4999.6016,1.2454979e+16,,1.0,100.0,True,10.0
10267.755,3306.837368965149,82356.87,0.0019508863,-1,100,51519120000.0,1.0,100.0,,4899.556706430794,303,699.2241,-25937784.0,10.0,1,1.0,30300,-249.94148,-2462212700000.0,2061.3584,4899.556,[ 0.07   1.074 -3.494 -2.192],,490.03,11944412,24494570.0,0.4189424,-249.94148,4999.6597,2790253000000.0,,1.0,100.0,True,10.0
12218.573,3320.110625267029,121548.52,0.096377976,-1,100,44772962000.0,1.0,100.0,,4899.432573724884,304,699.91895,-25937522.0,10.0,1,1.0,30400,-241.99214,-3091860000000.0,1791.3337,4899.4326,[ 0.025  1.161 -3.492 -2.114],,490.02,11993414,24494326.0,0.4189424,-241.99214,4999.626,4458009300000.0,,1.0,100.0,True,10.0
57779.24,3334.16001868248,570502.25,0.03752395,-1,100,153221150000.0,1.0,100.0,,4936.674018240264,305,512.0038,-26076094.0,10.0,1,1.0,30500,-248.87473,-34052594000000.0,8661.735,4936.6743,[ 0.004  1.257 -3.508 -2.039],,493.75,12042789,24632896.0,0.4189424,-248.87473,4999.629,551764100000000.0,,1.0,100.0,True,10.0
20.108976,3348.292592048645,200.45055,0.13012683,-1,100,143252240.0,1.0,100.0,4999.0835,4999.464051101104,306,0.1003709,-26437866.0,10.0,1,1.0,30600,-255.39421,-44861915000000.0,5.7314076,4999.464,[-0.031  1.154 -3.514 -2.101],,500.0,12092789,24994640.0,0.4189424,-255.39421,4999.677,966287500000000.0,,1.0,100.0,True,10.0
225811.73,3361.830734729767,2209094.5,0.04120948,-1,100,766750600000.0,1.0,100.0,,4908.458761390472,307,515.4956,-25801898.0,10.0,1,1.0,30700,-244.74893,-4.78618e+19,31474.238,4908.459,[-0.085  1.169 -3.525 -2.076],,491.0,12141889,24358704.0,0.4189424,-244.74893,4999.623,1.09989265e+27,,1.0,100.0,True,10.0
21326172.0,3374.9305181503296,214353250.0,0.026865484,-1,100,37549955000000.0,1.0,100.0,,4338.834287651337,308,778.6466,-20874992.0,10.0,1,1.0,30800,-233.06108,-3.2060623e+16,2170665.2,4338.8345,[-0.146  1.174 -3.522 -2.064],,434.54,12185343,19431774.0,0.4189424,-233.06108,4999.672,4.9235828e+20,,1.0,100.0,True,10.0
873.9245,3385.3341743946075,5079.609,0.088037476,-1,100,5142328000.0,1.0,100.0,2179.7417,3802.9074363915797,309,844.3703,-16618296.0,10.0,1,1.0,30900,-232.74867,-831842900000.0,395.1848,3802.9075,[-0.207  1.161 -3.518 -2.065],,381.14,12223457,15175066.0,0.4189424,-232.74867,4999.7,328126920000.0,,1.0,100.0,True,10.0
164445.16,3397.637971639633,1634062.1,0.012023793,-1,100,194514370000.0,1.0,100.0,,4297.2534924883485,310,814.898,-20573648.0,10.0,1,1.0,31000,-252.09262,-3.5620678e+16,24935.893,4297.254,[-0.151  1.164 -3.516 -2.092],,430.46,12266503,19130446.0,0.4189424,-252.09262,4999.6455,6.092057e+20,,1.0,100.0,True,10.0
1175.1107,3411.4343938827515,10105.399,0.024813173,-1,100,5728189400.0,1.0,100.0,3749.6438,4953.3690963847675,311,184.63136,-26013200.0,10.0,1,1.0,31100,-246.26915,-53902356000.0,229.7051,4953.369,[-0.09   1.176 -3.518 -2.087],,495.47,12316050,24569952.0,0.4189424,-246.26915,4999.7173,1114212200.0,,1.0,100.0,True,10.0
1201744.0,3425.181300878525,12074914.0,0.096201666,-1,100,2519229300000.0,1.0,100.0,,4876.420414740587,312,703.7464,-25717938.0,10.0,1,1.0,31200,-242.00493,-3.8991362e+16,127878.94,4876.4204,[-0.104  1.4   -3.523 -2.198],,487.77,12364827,24274734.0,0.4189424,-242.00493,4999.64,7.298724e+20,,1.0,100.0,True,10.0
12785.518,3437.721588611603,127966.2,0.075997345,-1,100,43715318000.0,1.0,100.0,9.980007,4949.51339094485,313,496.44177,-26187352.0,10.0,1,1.0,31300,-243.44562,-2.3189508e+17,1748.9438,4949.513,[-0.048  1.374 -3.519 -2.21 ],,495.02,12414329,24744136.0,0.4189424,-243.44562,4999.6587,2.5819195e+22,,1.0,100.0,True,10.0
5067506.5,3451.226981639862,49656612.0,0.013431532,-1,100,16045920000000.0,1.0,100.0,4059.3896,4977.467482179192,314,130.1305,-26235304.0,10.0,1,1.0,31400,-250.19283,-3.4729745e+17,656418.94,4977.4673,[-0.113  1.437 -3.518 -2.123],,497.85,12464114,24792116.0,0.4189424,-250.19283,4999.6123,5.790806e+22,,1.0,100.0,True,10.0
10.033053,3465.1109347343445,67.5474,0.04770619,-1,100,124857160.0,1.0,100.0,4998.959,4999.424763038849,315,0.10922597,-26437470.0,10.0,1,1.0,31500,-245.13318,-2040442800000.0,4.9954405,4999.425,[-0.069  1.366 -3.515 -2.216],,500.0,12514114,24994248.0,0.4189424,-245.13318,4999.669,1998720000000.0,,1.0,100.0,True,10.0
969877.9,3478.0039081573486,8850386.0,0.113561004,-1,100,4234902500000.0,1.0,100.0,,4852.336057648302,316,716.8806,-25502262.0,10.0,1,1.0,31600,-245.01701,-1.4566908e+21,183914.69,4852.3364,[-0.12   1.398 -3.513 -2.201],,485.42,12562656,24059082.0,0.4189424,-245.01701,4999.5986,1.01886236e+30,,1.0,100.0,True,10.0
7799.9287,3490.4787657260895,44210.445,0.1525428,-1,100,37074040000.0,1.0,100.0,9.983224,4408.7672667177285,317,773.401,-21478600.0,10.0,1,1.0,31700,-240.37146,-68278404000000.0,2340.7146,4408.767,[-0.172  1.326 -3.497 -2.289],,441.47,12606803,20035378.0,0.4189424,-240.37146,4999.6763,2235881000000000.0,,1.0,100.0,True,10.0
605.0116,3504.9999961853027,3835.811,0.09716946,-1,100,3867515100.0,1.0,100.0,4029.6643,4963.567677126638,318,148.02032,-26102136.0,10.0,1,1.0,31800,-246.49301,-1737033400000.0,172.31885,4963.5684,[-0.114  1.313 -3.5   -2.307],,496.5,12656453,24658912.0,0.4189424,-246.49301,4999.673,1442232300000.0,,1.0,100.0,True,10.0
10762.646,3518.352249622345,107148.414,0.40563026,-1,100,40900220000.0,1.0,100.0,,4899.564700055272,319,699.2253,-25937884.0,10.0,1,1.0,31900,-275.24075,-38824280000000.0,1636.4148,4899.5645,[-0.074  1.348 -3.495 -2.274],,490.03,12705456,24494650.0,0.4189424,-275.24075,4999.6934,722169560000000.0,,1.0,100.0,True,10.0
21442.877,3531.6372702121735,204102.86,0.0036184697,-1,100,75137090000.0,1.0,100.0,3929.2856,4969.293433806542,320,155.25664,-26161164.0,10.0,1,1.0,32000,-257.7472,-10612585000000.0,3138.515,4969.294,[-0.112  1.43  -3.506 -2.188],,497.05,12755161,24717982.0,0.4189424,-257.7472,4999.6006,53315190000000.0,,1.0,100.0,True,10.0
224031.89,3545.6597945690155,2250122.8,0.028675944,-1,100,611260560000.0,1.0,100.0,4998.961,4999.355901576123,321,0.1416122,-26436732.0,10.0,1,1.0,32100,-256.09152,-6.684087e+17,24457.443,4999.3555,[-0.072  1.468 -3.503 -2.158],,500.0,12805161,24993560.0,0.4189424,-256.09152,4999.583,2.1452086e+23,,1.0,100.0,True,10.0
90137.24,3558.6364357471466,903020.94,0.09027938,-1,100,238433710000.0,1.0,100.0,139.85892,4930.417081564827,322,493.40988,-25995624.0,10.0,1,1.0,32200,-249.16301,-3.5324302e+17,10476.907,4930.4175,[-0.142  1.553 -3.526 -2.104],,493.16,12854477,24552464.0,0.4189424,-249.16301,4999.561,5.991566e+22,,1.0,100.0,True,10.0
93410.34,3571.784477710724,722945.3,0.06502977,-1,100,447677400000.0,1.0,100.0,,4883.984466529499,323,697.36554,-25782800.0,10.0,1,1.0,32300,-247.59895,-1.174072e+16,17970.896,4883.9844,[-0.08   1.546 -3.526 -2.112],,488.51,12903328,24339622.0,0.4189424,-247.59895,4999.5933,6.618185e+19,,1.0,100.0,True,10.0
120014.914,3584.8956599235535,1205507.1,0.028910551,-1,100,358740200000.0,1.0,100.0,9.981285,4931.164793684349,324,527.038,-26037352.0,10.0,1,1.0,32400,-258.3299,-359334600000000.0,14362.389,4931.1646,[-0.028  1.471 -3.536 -2.197],,493.2,12952648,24594156.0,0.4189424,-258.3299,4999.625,6.1873127e+16,,1.0,100.0,True,10.0
15040.504,3599.5579805374146,127475.086,0.029752817,-1,100,76659670000.0,1.0,100.0,9.98055,4949.5551273183155,325,496.44595,-26187766.0,10.0,1,1.0,32500,-259.11172,-167358230000000.0,3067.2197,4949.555,[-0.047  1.374 -3.539 -2.273],,495.02,13002150,24744554.0,0.4189424,-259.11172,4999.6543,1.3435613e+16,,1.0,100.0,True,10.0
1376.9868,3614.5271480083466,9911.456,0.0052371193,-1,100,12223347000.0,1.0,100.0,9.979717,4949.569472563177,326,496.4475,-26187908.0,10.0,1,1.0,32600,-254.99835,-3001284800000.0,489.03476,4949.57,[ 0.013  1.298 -3.541 -2.352],,495.02,13051652,24744696.0,0.4189424,-254.99835,4999.6543,4289741000000.0,,1.0,100.0,True,10.0
226866.89,3627.263396501541,2280610.2,0.019401338,-1,100,586583900000.0,1.0,100.0,9.981747,4899.629695704308,327,698.5211,-25937492.0,10.0,1,1.0,32700,-246.81697,-18839780000000.0,23469.81,4899.63,[ 0.034  1.38  -3.55  -2.261],,490.04,13100656,24494304.0,0.4189424,-246.81697,4999.614,159975400000000.0,,1.0,100.0,True,10.0
897.3899,3639.9416484832764,7136.9937,0.006527454,-1,100,6467104300.0,1.0,100.0,,4799.598317588376,328,979.20496,-25438222.0,10.0,1,1.0,32800,-242.38945,-2851266400000000.0,258.78214,4799.598,[-2.203e-03  1.304e+00 -3.559e+00 -2.352e+00],,480.05,13148661,23994984.0,0.4189424,-242.38945,4999.7017,3.90318e+18,,1.0,100.0,True,10.0
6861.627,3653.8959107398987,60042.48,0.14733608,-1,100,38955782000.0,1.0,100.0,,4849.778293477097,329,851.1429,-25688000.0,10.0,1,1.0,32900,-252.55962,-7.295688e+16,1558.5895,4849.7783,[-0.069  1.393 -3.569 -2.296],,485.06,13197167,24244792.0,0.4189424,-252.55962,4999.6475,2.555617e+21,,1.0,100.0,True,10.0
554.1225,3668.1994626522064,4174.1665,0.103370085,-1,100,3131415300.0,1.0,100.0,4999.193,4999.4636091678685,330,0.110647924,-26437854.0,10.0,1,1.0,33000,-244.71179,-540564600000.0,125.28607,4999.464,[-0.006  1.341 -3.582 -2.39 ],,500.0,13247167,24994636.0,0.4189424,-244.71179,4999.6636,138677850000.0,,1.0,100.0,True,10.0
448905.22,3682.1231846809387,4513030.0,0.0037117477,-1,100,1175245800000.0,1.0,100.0,,4899.52723563199,331,699.22,-25937492.0,10.0,1,1.0,33100,-246.05525,-8864962000000.0,47021.586,4899.5273,[ 0.066  1.323 -3.572 -2.29 ],,490.03,13296170,24494276.0,0.4189424,-246.05525,4999.659,28390975000000.0,,1.0,100.0,True,10.0
117.07832,3695.5451107025146,1104.5935,0.056588568,-1,100,861810750.0,1.0,100.0,9.9798565,4844.063096706004,332,786.8949,-25527316.0,10.0,1,1.0,33200,-250.02017,-34641300000.0,34.529095,4844.0635,[ 0.063  1.413 -3.572 -2.203],,484.52,13344622,24084150.0,0.4189424,-250.02017,4999.575,547892030.0,,1.0,100.0,True,10.0
22303.135,3709.789486646652,210183.72,0.06726214,-1,100,113215726000.0,1.0,100.0,2649.2954,4975.737056398705,333,233.81624,-26255838.0,10.0,1,1.0,33300,-248.78316,-34847050000000.0,4530.276,4975.7373,[ 0.169  1.459 -3.56  -2.157],,497.66,13394388,24812626.0,0.4189424,-248.78316,4999.6514,579252400000000.0,,1.0,100.0,True,10.0
11861.406,3722.7364161014557,85668.96,0.0459711,-1,100,46234812000.0,1.0,100.0,139.83295,4800.839565778291,334,862.1426,-25234496.0,10.0,1,1.0,33400,-247.33878,-132792680000.0,2167.6416,4800.839,[ 0.2    1.56  -3.593 -2.099],,480.23,13442411,23791350.0,0.4189424,-247.33878,4999.541,3597607200.0,,1.0,100.0,True,10.0
1134.4475,3736.5298686027527,9408.926,0.0254016,-1,100,6094956000.0,1.0,100.0,9.980319,4863.865469157008,335,776.4404,-25703240.0,10.0,1,1.0,33500,-244.47551,-47426260000.0,243.875,4863.8657,[ 0.103  1.499 -3.606 -2.148],,486.49,13491060,24260046.0,0.4189424,-244.47551,4999.624,820219650.0,,1.0,100.0,True,10.0
2368796.8,3751.258340358734,23625668.0,0.44977346,-1,100,7304252000000.0,1.0,100.0,769.75586,4779.805867008268,336,797.4579,-24925606.0,10.0,1,1.0,33600,-239.24759,-1.3229332e+17,292355.84,4779.806,[ 0.196  1.569 -3.595 -2.105],,478.16,13538876,23482484.0,0.4189424,-239.24759,4999.5,8.403163e+21,,1.0,100.0,True,10.0
45.67819,3765.996827363968,332.23654,0.03484087,-1,100,551708860.0,1.0,100.0,,4899.286324555243,337,699.8981,-25936032.0,10.0,1,1.0,33700,-257.56464,-1.7397397e+19,22.101728,4899.286,[ 0.15   1.508 -3.6   -2.204],,490.02,13587878,24492864.0,0.4189424,-257.56464,4999.578,1.4533036e+26,,1.0,100.0,True,10.0
15042805.0,3780.307741880417,113949910.0,0.07452515,-1,100,56550080000000.0,1.0,100.0,4999.052,4999.38587326305,338,0.1085966,-26437096.0,10.0,1,1.0,33800,-253.00162,-1.3312606e+19,2262659.0,4999.3857,[-0.099  1.497 -3.596 -2.19 ],,500.0,13637878,24993860.0,0.4189424,-253.00162,4999.6934,8.508838e+25,,1.0,100.0,True,10.0
17373.355,3794.930187702179,126205.47,0.012000332,-1,100,106369610000.0,1.0,100.0,9.9807625,4872.175377910371,339,738.34515,-25726386.0,10.0,1,1.0,33900,-242.43373,-1.3243322e+17,4257.7,4872.1753,[-0.049  1.593 -3.596 -2.128],,487.32,13686610,24283244.0,0.4189424,-242.43373,4999.5317,8.421648e+21,,1.0,100.0,True,10.0
3982.28,3807.3225157260895,29949.906,0.13954183,-1,100,21659836000.0,1.0,100.0,,4899.499514752,340,699.21606,-25937162.0,10.0,1,1.0,34000,-243.92932,-1.0396623e+17,866.6396,4899.4995,[-0.126  1.501 -3.598 -2.161],,490.03,13735613,24493996.0,0.4189424,-243.92932,4999.574,5.190075e+21,,1.0,100.0,True,10.0
68928.92,3821.02707862854,692327.9,0.0141282,-1,100,192386290000.0,1.0,100.0,,4851.225377682109,341,842.1632,-25686786.0,10.0,1,1.0,34100,-261.6965,-8.820342e+19,7698.0264,4851.225,[-0.064  1.508 -3.599 -2.157],,485.22,13784135,24243624.0,0.4189424,-261.6965,4999.5674,3.7356177e+27,,1.0,100.0,True,10.0
702.0802,3834.7893056869507,6181.833,0.03485576,-1,100,3743933000.0,1.0,100.0,9.980443,4815.423621301036,342,825.80646,-25313436.0,10.0,1,1.0,34200,-251.70276,-1.179163e+17,152.10371,4815.4233,[-0.134  1.555 -3.568 -2.07 ],,481.73,13832308,23870262.0,0.4189424,-251.70276,4999.5884,6.6762397e+21,,1.0,100.0,True,10.0
11089.791,3848.504383802414,111474.54,0.04029789,-1,100,21178804000.0,1.0,100.0,,4596.260290106749,343,805.8112,-23218078.0,10.0,1,1.0,34300,-242.44809,-1002425400000.0,1428.9927,4596.2603,[-0.191  1.534 -3.575 -2.081],,460.13,13878321,21774940.0,0.4189424,-242.44809,4999.5293,462339570000.0,,1.0,100.0,True,10.0
742168.0,3862.789862394333,6533438.0,0.17894575,-1,100,3000249000000.0,1.0,100.0,,4844.26277322532,344,716.7176,-25423740.0,10.0,1,1.0,34400,-257.0125,-7.372514e+19,120893.81,4844.2627,[-0.141  1.52  -3.566 -2.115],,484.67,13926788,23980566.0,0.4189424,-257.0125,4999.5884,2.6098492e+27,,1.0,100.0,True,10.0
6888.6035,3875.4614527225494,56838.402,0.10447373,-1,100,32092369000.0,1.0,100.0,749.74744,4576.282864972612,345,675.7575,-22842180.0,10.0,1,1.0,34500,-260.08875,-4623866000000.0,1682.6731,4576.283,[-0.198  1.576 -3.572 -2.019],,458.17,13972605,21399012.0,0.4189424,-260.08875,4999.581,10123900000000.0,,1.0,100.0,True,10.0
359183.4,3890.1276063919067,3610199.8,0.0710625,-1,100,721522300000.0,1.0,100.0,2009.4524,4911.239563326489,346,385.7306,-25712210.0,10.0,1,1.0,34600,-241.88237,-161144400000000.0,37831.008,4911.2393,[-0.145  1.562 -3.558 -2.045],,491.3,14021735,24269062.0,0.4189424,-241.88237,4999.54,1.2357587e+16,,1.0,100.0,True,10.0
15.99986,3904.522796392441,97.987404,0.33801812,-1,100,159740160.0,1.0,100.0,,4827.600468274831,347,875.4437,-25515230.0,10.0,1,1.0,34700,-242.51527,-1799344500000000.0,6.433623,4827.6,[-0.094  1.588 -3.558 -2.02 ],,482.88,14070023,24072126.0,0.4189424,-242.51527,4999.4653,1.5547321e+18,,1.0,100.0,True,10.0
384.19324,3918.7815017700195,2858.5474,0.019797282,-1,100,2772356900.0,1.0,100.0,9.980901,4812.813192935002,348,799.4841,-25245454.0,10.0,1,1.0,34800,-244.01959,-19679637000000.0,114.281296,4812.813,[-0.155  1.596 -3.561 -2.017],,481.5,14118173,23802344.0,0.4189424,-244.01959,4999.476,185923820000000.0,,1.0,100.0,True,10.0
6132.037,3931.4492897987366,55180.53,0.03190745,-1,100,22364066000.0,1.0,100.0,159.88239,4656.018095354374,349,708.56696,-23623676.0,10.0,1,1.0,34900,-234.91216,-32223588000000.0,1394.9287,4656.018,[-0.2    1.566 -3.566 -2.047],,466.09,14164782,22180572.0,0.4189424,-234.91216,4999.47,497932100000000.0,,1.0,100.0,True,10.0
71910.31,3945.5376949310303,638191.7,0.03172007,-1,100,272067660000.0,1.0,100.0,9.982576,4852.017324933626,350,710.72,-25490354.0,10.0,1,1.0,35000,-246.96512,-9.982102e+17,11992.508,4852.017,[-0.149  1.591 -3.565 -2.023],,485.38,14213320,24047194.0,0.4189424,-246.96512,4999.563,4.784503e+23,,1.0,100.0,True,10.0
12232.25,3959.257092475891,76662.03,0.08867924,-1,100,63808350000.0,1.0,100.0,259.77032,4637.998782576832,351,734.1763,-23493182.0,10.0,1,1.0,35100,-248.24406,-203758180000000.0,3369.2664,4637.9985,[-0.21   1.579 -3.565 -2.017],,464.29,14259749,22050048.0,0.4189424,-248.24406,4999.5215,1.9923494e+16,,1.0,100.0,True,10.0
80652.25,3973.1020362377167,808672.56,0.11494171,-1,100,157608950000.0,1.0,100.0,9.979866,4689.379189963144,352,975.3543,-24384702.0,10.0,1,1.0,35200,-267.6611,-1312833500000000.0,9740.39,4689.3794,[-0.152  1.598 -3.578 -2.01 ],,469.21,14306670,22941594.0,0.4189424,-267.6611,4999.4756,8.274437e+17,,1.0,100.0,True,10.0
754324.94,3986.474681854248,7332527.0,0.026227936,-1,100,3010141600000.0,1.0,100.0,,4722.100851595277,353,974.2136,-24690452.0,10.0,1,1.0,35300,-240.17322,-3.870502e+17,123493.93,4722.101,[-0.096  1.608 -3.565 -2.032],,472.41,14353911,23247330.0,0.4189424,-240.17322,4999.5005,7.193538e+22,,1.0,100.0,True,10.0
9908.455,4000.040405511856,81030.57,0.1120566,-1,100,28652970000.0,1.0,100.0,,4828.963713995711,354,843.74274,-25473958.0,10.0,1,1.0,35400,-231.91028,-520853100000000.0,1510.9617,4828.964,[-0.135  1.517 -3.571 -2.109],,483.05,14402216,24030794.0,0.4189424,-231.91028,4999.57,1.3024872e+17,,1.0,100.0,True,10.0
14.549592,4012.6960620880127,75.70493,0.0069641485,-1,100,191984000.0,1.0,100.0,,4949.325221529309,355,497.42593,-26186432.0,10.0,1,1.0,35500,-260.89175,-172170040000.0,7.6912146,4949.325,[-0.083  1.502 -3.574 -2.139],,495.01,14451717,24743252.0,0.4189424,-260.89175,4999.597,14201270000.0,,1.0,100.0,True,10.0
189.54279,4027.897787332535,1744.0918,0.055190045,-1,100,1208231400.0,1.0,100.0,,4939.224177913155,356,501.4794,-26090590.0,10.0,1,1.0,35600,-254.49402,-6902209600000.0,48.609875,4939.224,[-0.122  1.54  -3.557 -2.114],,494.02,14501119,24647418.0,0.4189424,-254.49402,4999.5815,22867085000000.0,,1.0,100.0,True,10.0
622.89136,4043.4234867095947,5662.391,0.12831679,-1,100,2692103400.0,1.0,100.0,9.980055,4822.500822386569,357,570.2661,-25024896.0,10.0,1,1.0,35700,-248.54677,-87785440000.0,148.04665,4822.5015,[-0.167  1.511 -3.564 -2.145],,482.56,14549375,23581718.0,0.4189424,-248.54677,4999.594,3476749000.0,,1.0,100.0,True,10.0
8070.428,4058.812764644623,73896.35,0.05342188,-1,100,28610520000.0,1.0,100.0,179.87164,4917.519306285152,358,520.0336,-25895608.0,10.0,1,1.0,35800,-249.70563,-47982130000000.0,1244.0035,4917.5195,[-0.13   1.537 -3.566 -2.102],,491.89,14598564,24452432.0,0.4189424,-249.70563,4999.59,1104141540000000.0,,1.0,100.0,True,10.0
27.806692,4073.138890504837,156.40671,0.11876783,-1,100,376903000.0,1.0,100.0,,4799.430026500366,359,979.17065,-25436490.0,10.0,1,1.0,35900,-243.53397,-2140974900000.0,15.123408,4799.43,[-0.077  1.511 -3.565 -2.123],,480.05,14646569,23993304.0,0.4189424,-243.53397,4999.6094,2200124300000.0,,1.0,100.0,True,10.0
225612.66,4088.052740573883,2155551.5,0.09887149,-1,100,530280380000.0,1.0,100.0,4139.3584,4976.178041194354,360,131.33936,-26222814.0,10.0,1,1.0,36000,-258.98575,-2.1036435e+17,29546.318,4976.178,[-0.116  1.405 -3.518 -2.096],,497.72,14696341,24779600.0,0.4189424,-258.98575,4999.657,2.1247238e+22,,1.0,100.0,True,10.0
19320880000.0,4102.303608894348,194005020000.0,0.019862639,-1,100,5.1504075e+16,1.0,100.0,,4899.460174521049,361,699.2104,-25936786.0,10.0,1,1.0,36100,-242.56648,-2.5082834e+23,2060953500.0,4899.46,[-0.056  1.413 -3.521 -2.08 ],,490.03,14745344,24493604.0,0.4189424,-242.56648,4999.6016,3.0208745e+34,,1.0,100.0,True,10.0
11.057637,4116.917800188065,101.54311,0.1874706,-1,100,131905950.0,1.0,100.0,,4949.461634939534,362,497.43964,-26187832.0,10.0,1,1.0,36200,-249.67816,-4504473000000000.0,5.287929,4949.4614,[-0.068  1.414 -3.555 -2.327],,495.01,14794845,24744618.0,0.4189424,-249.67816,4999.6562,9.742013e+18,,1.0,100.0,True,10.0
8388.644,4130.611236810684,62190.895,0.019239195,-1,100,49701940000.0,1.0,100.0,,4892.800278857501,363,521.3697,-25654536.0,10.0,1,1.0,36300,-264.76926,-1592104800000.0,2129.893,4892.8,[-0.129  1.406 -3.558 -2.336],,489.47,14843792,24211320.0,0.4189424,-264.76926,4999.6616,1142232400000.0,,1.0,100.0,True,10.0
1190086.4,4144.9456515312195,11962678.0,0.14449957,-1,100,2548299000000.0,1.0,100.0,,4811.73694080934,364,863.7216,-25342062.0,10.0,1,1.0,36400,-254.7444,-1.7219031e+18,123761.62,4811.737,[-0.108  1.326 -3.564 -2.429],,481.32,14891924,23898826.0,0.4189424,-254.7444,4999.6963,1.4235178e+24,,1.0,100.0,True,10.0
